year,month,rank_ME,rank_Abr_6,nstocks,ret_vw
1997,9,3,1,452,5.1636
1997,9,3,2,454,4.2841
1997,9,3,3,504,5.1584
1997,9,3,4,507,5.5043
1997,9,3,5,496,3.8798
1997,10,1,1,1997,-4.8119
1997,10,1,2,975,-3.7071
1997,10,1,3,971,-3.1735
1997,10,1,4,1008,-4.4411
1997,10,1,5,1855,-4.1199
1997,10,2,1,576,-5.8787
1997,10,2,2,408,-4.6581
1997,10,2,3,396,-4.0383
1997,10,2,4,418,-4.4768
1997,10,2,5,644,-6.1051
1997,10,3,1,381,-4.4713
1997,10,3,2,390,-2.8758
1997,10,3,3,422,-2.2487
1997,10,3,4,436,-3.1198
1997,10,3,5,444,-5.4467
1997,11,1,1,2042,-4.0677
1997,11,1,2,994,-1.5975
1997,11,1,3,944,-2.4379
1997,11,1,4,1026,-3.0794
1997,11,1,5,1875,-2.6256
1997,11,2,1,611,-2.6355
1997,11,2,2,455,-0.6165
1997,11,2,3,426,-0.8593
1997,11,2,4,478,-1.1740
1997,11,2,5,675,-3.0288
1997,11,3,1,433,3.3021
1997,11,3,2,451,4.1932
1997,11,3,3,476,4.8913
1997,11,3,4,507,4.5670
1997,11,3,5,495,2.8670
1997,12,1,1,2258,-4.9932
1997,12,1,2,1106,-2.5282
1997,12,1,3,1041,-2.3482
1997,12,1,4,1117,-2.0476
1997,12,1,5,2017,-4.7200
1997,12,2,1,657,-0.5644
1997,12,2,2,493,1.4164
1997,12,2,3,443,1.3500
1997,12,2,4,511,1.4261
1997,12,2,5,709,-0.7664
1997,12,3,1,445,-0.1584
1997,12,3,2,463,2.7892
1997,12,3,3,501,1.7181
1997,12,3,4,529,0.7291
1997,12,3,5,520,0.0398
1998,1,1,1,2063,0.3851
1998,1,1,2,1000,-1.3757
1998,1,1,3,941,-0.8993
1998,1,1,4,1043,-0.1148
1998,1,1,5,1854,0.4264
1998,1,2,1,593,-1.0283
1998,1,2,2,445,-1.2981
1998,1,2,3,395,-0.9177
1998,1,2,4,454,-0.4411
1998,1,2,5,621,-0.7752
1998,1,3,1,375,2.7618
1998,1,3,2,410,-0.1749
1998,1,3,3,443,-0.0875
1998,1,3,4,450,3.4227
1998,1,3,5,429,2.6044
1998,2,1,1,1997,6.5603
1998,2,1,2,995,6.4883
1998,2,1,3,880,6.5266
1998,2,1,4,1015,5.9087
1998,2,1,5,1756,7.0397
1998,2,2,1,596,9.2540
1998,2,2,2,460,7.3083
1998,2,2,3,395,7.2856
1998,2,2,4,453,8.0933
1998,2,2,5,613,9.5965
1998,2,3,1,422,8.1146
1998,2,3,2,438,7.0250
1998,2,3,3,464,5.8645
1998,2,3,4,461,6.9384
1998,2,3,5,467,7.3565
1998,3,1,1,2110,3.8142
1998,3,1,2,1128,4.9238
1998,3,1,3,963,5.1140
1998,3,1,4,1122,5.5269
1998,3,1,5,1883,5.8944
1998,3,2,1,645,3.8456
1998,3,2,2,491,4.3569
1998,3,2,3,434,5.2781
1998,3,2,4,499,5.8671
1998,3,2,5,673,4.5332
1998,3,3,1,450,2.7723
1998,3,3,2,493,5.1386
1998,3,3,3,494,5.7030
1998,3,3,4,500,5.0366
1998,3,3,5,499,5.3690
1998,4,1,1,2011,1.6919
1998,4,1,2,1071,2.2291
1998,4,1,3,875,2.9679
1998,4,1,4,985,2.3413
1998,4,1,5,1782,2.9940
1998,4,2,1,564,1.0382
1998,4,2,2,455,0.4650
1998,4,2,3,383,0.8933
1998,4,2,4,428,0.8088
1998,4,2,5,610,0.6367
1998,4,3,1,376,0.4915
1998,4,3,2,420,0.4209
1998,4,3,3,432,0.6813
1998,4,3,4,433,0.3838
1998,4,3,5,440,3.1587
1998,5,1,1,2056,-6.8212
1998,5,1,2,1080,-5.1181
1998,5,1,3,896,-4.7779
1998,5,1,4,1018,-5.5234
1998,5,1,5,1847,-5.8201
1998,5,2,1,596,-7.5563
1998,5,2,2,478,-5.4577
1998,5,2,3,420,-5.6364
1998,5,2,4,470,-5.7635
1998,5,2,5,653,-7.0807
1998,5,3,1,446,-3.4857
1998,5,3,2,483,-0.7428
1998,5,3,3,466,-2.2316
1998,5,3,4,504,-2.1913
1998,5,3,5,497,-3.2678
1998,6,1,1,2233,-4.7223
1998,6,1,2,1205,-3.3100
1998,6,1,3,1052,-1.8658
1998,6,1,4,1145,-2.7914
1998,6,1,5,1996,-2.6906
1998,6,2,1,627,-1.5769
1998,6,2,2,510,-1.2121
1998,6,2,3,444,0.5509
1998,6,2,4,498,0.0199
1998,6,2,5,662,1.3987
1998,6,3,1,455,2.1782
1998,6,3,2,502,2.9746
1998,6,3,3,482,3.5974
1998,6,3,4,518,5.8068
1998,6,3,5,499,4.6225
1998,7,1,1,2074,-8.0853
1998,7,1,2,1121,-7.7318
1998,7,1,3,975,-5.9898
1998,7,1,4,1060,-6.6424
1998,7,1,5,1791,-7.7065
1998,7,2,1,568,-9.5014
1998,7,2,2,477,-7.3059
1998,7,2,3,405,-7.1792
1998,7,2,4,474,-7.9708
1998,7,2,5,600,-8.5801
1998,7,3,1,394,-2.6161
1998,7,3,2,437,-3.4764
1998,7,3,3,421,-1.9507
1998,7,3,4,443,-1.5819
1998,7,3,5,460,1.0141
1998,8,1,1,2065,-24.0555
1998,8,1,2,1172,-19.7444
1998,8,1,3,993,-20.2537
1998,8,1,4,1061,-20.2966
1998,8,1,5,1854,-22.9940
1998,8,2,1,629,-23.3931
1998,8,2,2,482,-18.6606
1998,8,2,3,454,-17.6630
1998,8,2,4,479,-19.5210
1998,8,2,5,618,-22.4410
1998,8,3,1,452,-14.0161
1998,8,3,2,485,-11.9599
1998,8,3,3,460,-11.6021
1998,8,3,4,500,-12.0701
1998,8,3,5,518,-16.3239
1998,9,1,1,2176,3.8896
1998,9,1,2,1289,2.4974
1998,9,1,3,1081,4.3205
1998,9,1,4,1099,4.5424
1998,9,1,5,1962,5.2477
1998,9,2,1,639,8.8984
1998,9,2,2,508,7.1768
1998,9,2,3,472,5.5054
1998,9,2,4,481,8.3778
1998,9,2,5,631,10.1109
1998,9,3,1,450,7.4468
1998,9,3,2,506,6.5870
1998,9,3,3,480,7.1814
1998,9,3,4,507,7.5234
1998,9,3,5,535,9.3028
1998,10,1,1,1980,3.1568
1998,10,1,2,1172,3.8825
1998,10,1,3,990,2.0878
1998,10,1,4,948,4.0510
1998,10,1,5,1811,3.3170
1998,10,2,1,582,5.6551
1998,10,2,2,471,4.9612
1998,10,2,3,434,5.6882
1998,10,2,4,413,5.3510
1998,10,2,5,568,3.9777
1998,10,3,1,378,9.3000
1998,10,3,2,433,6.1418
1998,10,3,3,408,5.9130
1998,10,3,4,432,7.1404
1998,10,3,5,463,7.7609
1998,11,1,1,1880,10.6192
1998,11,1,2,1212,7.8615
1998,11,1,3,1097,8.8656
1998,11,1,4,1080,6.5550
1998,11,1,5,1797,9.9915
1998,11,2,1,601,6.0204
1998,11,2,2,515,5.6425
1998,11,2,3,479,6.0699
1998,11,2,4,470,6.0941
1998,11,2,5,664,8.6280
1998,11,3,1,455,5.3840
1998,11,3,2,507,5.7907
1998,11,3,3,488,6.3445
1998,11,3,4,520,5.8658
1998,11,3,5,533,7.4490
1998,12,1,1,1981,1.7253
1998,12,1,2,1324,1.3833
1998,12,1,3,1209,0.9429
1998,12,1,4,1181,1.6455
1998,12,1,5,1907,4.5506
1998,12,2,1,617,6.5245
1998,12,2,2,533,4.9308
1998,12,2,3,511,4.6878
1998,12,2,4,500,6.1152
1998,12,2,5,707,8.0208
1998,12,3,1,468,1.8677
1998,12,3,2,511,5.4240
1998,12,3,3,515,6.6685
1998,12,3,4,548,7.7647
1998,12,3,5,541,13.0635
1999,1,1,1,1739,7.8999
1999,1,1,2,1202,5.1291
1999,1,1,3,1086,8.0055
1999,1,1,4,1112,5.2994
1999,1,1,5,1749,7.3409
1999,1,2,1,557,1.5597
1999,1,2,2,463,0.4012
1999,1,2,3,449,-0.7828
1999,1,2,4,450,0.9179
1999,1,2,5,635,6.2498
1999,1,3,1,392,2.0886
1999,1,3,2,431,4.0460
1999,1,3,3,445,3.0551
1999,1,3,4,471,4.0948
1999,1,3,5,483,7.1877
1999,2,1,1,1589,-8.4119
1999,2,1,2,1122,-7.0383
1999,2,1,3,1018,-7.5889
1999,2,1,4,1107,-6.6722
1999,2,1,5,1669,-7.7858
1999,2,2,1,558,-9.6387
1999,2,2,2,457,-9.0383
1999,2,2,3,460,-9.3545
1999,2,2,4,487,-8.0558
1999,2,2,5,661,-10.2340
1999,2,3,1,429,-3.6187
1999,2,3,2,463,-2.6277
1999,2,3,3,505,-4.9621
1999,2,3,4,538,-3.5568
1999,2,3,5,529,-6.0024
1999,3,1,1,1694,-0.5813
1999,3,1,2,1167,-3.6012
1999,3,1,3,1093,-4.5786
1999,3,1,4,1231,-3.8679
1999,3,1,5,1741,-3.1062
1999,3,2,1,614,0.3291
1999,3,2,2,486,0.2636
1999,3,2,3,491,1.1116
1999,3,2,4,555,2.4506
1999,3,2,5,707,1.2851
1999,3,3,1,459,2.8926
1999,3,3,2,509,1.3457
1999,3,3,3,531,4.1024
1999,3,3,4,590,4.1053
1999,3,3,5,590,9.7067
1999,4,1,1,1573,12.7951
1999,4,1,2,997,10.0059
1999,4,1,3,1018,9.5605
1999,4,1,4,1125,9.5490
1999,4,1,5,1568,10.3660
1999,4,2,1,533,11.0946
1999,4,2,2,420,9.9788
1999,4,2,3,432,9.0639
1999,4,2,4,504,7.8827
1999,4,2,5,667,7.4195
1999,4,3,1,399,8.3426
1999,4,3,2,420,4.9079
1999,4,3,3,441,3.2337
1999,4,3,4,490,1.6577
1999,4,3,5,509,4.7775
1999,5,1,1,1615,2.0916
1999,5,1,2,1081,4.2511
1999,5,1,3,1103,3.3066
1999,5,1,4,1191,4.6227
1999,5,1,5,1598,3.9025
1999,5,2,1,595,3.8949
1999,5,2,2,465,4.0119
1999,5,2,3,486,2.8414
1999,5,2,4,553,2.5622
1999,5,2,5,718,2.3477
1999,5,3,1,494,-1.5295
1999,5,3,2,502,-0.5747
1999,5,3,3,526,-1.2733
1999,5,3,4,557,-1.3847
1999,5,3,5,594,-4.1133
1999,6,1,1,1721,3.9138
1999,6,1,2,1213,3.2912
1999,6,1,3,1231,5.7748
1999,6,1,4,1296,2.2666
1999,6,1,5,1687,5.2841
1999,6,2,1,627,6.5883
1999,6,2,2,487,5.3530
1999,6,2,3,521,6.7473
1999,6,2,4,560,6.3375
1999,6,2,5,721,8.8985
1999,6,3,1,509,4.7194
1999,6,3,2,526,4.9963
1999,6,3,3,554,6.4795
1999,6,3,4,582,4.5260
1999,6,3,5,601,6.6234
1999,7,1,1,1610,-0.4529
1999,7,1,2,1122,1.8941
1999,7,1,3,1101,0.8446
1999,7,1,4,1149,2.6261
1999,7,1,5,1543,1.7825
1999,7,2,1,592,-2.5285
1999,7,2,2,455,0.1503
1999,7,2,3,479,-1.3021
1999,7,2,4,511,-1.2626
1999,7,2,5,645,-1.9093
1999,7,3,1,436,-0.9784
1999,7,3,2,458,-3.3329
1999,7,3,3,476,-2.3920
1999,7,3,4,492,-3.5397
1999,7,3,5,524,-2.5246
1999,8,1,1,1678,-2.4721
1999,8,1,2,1140,-2.8548
1999,8,1,3,1114,-1.4417
1999,8,1,4,1159,-1.8960
1999,8,1,5,1592,-1.4312
1999,8,2,1,651,-2.8764
1999,8,2,2,485,-3.7687
1999,8,2,3,511,-3.7738
1999,8,2,4,524,-2.2508
1999,8,2,5,648,-1.8467
1999,8,3,1,504,1.0987
1999,8,3,2,527,-1.6726
1999,8,3,3,503,-0.6357
1999,8,3,4,537,-0.1782
1999,8,3,5,569,0.6590
1999,9,1,1,1780,-0.7211
1999,9,1,2,1132,-1.8195
1999,9,1,3,1145,-1.4599
1999,9,1,4,1215,-1.1952
1999,9,1,5,1655,-0.8030
1999,9,2,1,663,0.6238
1999,9,2,2,508,0.8243
1999,9,2,3,515,-0.8821
1999,9,2,4,545,0.5012
1999,9,2,5,649,1.0168
1999,9,3,1,537,-3.2895
1999,9,3,2,517,-0.8610
1999,9,3,3,510,-2.9712
1999,9,3,4,550,-1.6562
1999,9,3,5,596,-1.3265
1999,10,1,1,1613,-3.4409
1999,10,1,2,1029,-2.6783
1999,10,1,3,966,-2.5495
1999,10,1,4,1022,-0.6537
1999,10,1,5,1454,0.5944
1999,10,2,1,591,-1.5452
1999,10,2,2,438,-1.2651
1999,10,2,3,452,-1.9646
1999,10,2,4,460,0.6896
1999,10,2,5,577,0.8480
1999,10,3,1,456,4.2782
1999,10,3,2,436,6.4390
1999,10,3,3,418,4.9993
1999,10,3,4,444,6.4359
1999,10,3,5,515,4.2491
1999,11,1,1,1614,15.8430
1999,11,1,2,1119,11.6442
1999,11,1,3,1009,8.5563
1999,11,1,4,1036,12.3602
1999,11,1,5,1499,14.9858
1999,11,2,1,647,10.2335
1999,11,2,2,510,8.4824
1999,11,2,3,486,9.0123
1999,11,2,4,520,7.4860
1999,11,2,5,672,11.9210
1999,11,3,1,536,6.3109
1999,11,3,2,496,2.7646
1999,11,3,3,465,3.9722
1999,11,3,4,523,2.2235
1999,11,3,5,651,7.7722
1999,12,1,1,1697,14.1319
1999,12,1,2,1247,9.9260
1999,12,1,3,1118,11.8042
1999,12,1,4,1133,14.9990
1999,12,1,5,1654,18.1618
1999,12,2,1,670,12.7548
1999,12,2,2,547,11.8596
1999,12,2,3,526,11.2632
1999,12,2,4,550,11.2762
1999,12,2,5,718,16.3638
1999,12,3,1,554,8.9267
1999,12,3,2,532,4.8108
1999,12,3,3,506,6.7781
1999,12,3,4,566,8.4888
1999,12,3,5,694,14.2240
2000,1,1,1,1567,12.7453
2000,1,1,2,1080,8.4427
2000,1,1,3,978,5.9167
2000,1,1,4,923,7.4196
2000,1,1,5,1559,8.1797
2000,1,2,1,604,-0.9713
2000,1,2,2,494,-1.9696
2000,1,2,3,458,-2.5960
2000,1,2,4,469,-2.1041
2000,1,2,5,679,-1.7682
2000,1,3,1,474,-4.3636
2000,1,3,2,463,0.2899
2000,1,3,3,427,-2.3594
2000,1,3,4,504,-6.1120
2000,1,3,5,629,-7.0357
2000,2,1,1,1408,25.1757
2000,2,1,2,1050,21.5245
2000,2,1,3,910,17.8766
2000,2,1,4,851,24.7279
2000,2,1,5,1452,28.9342
2000,2,2,1,617,17.8484
2000,2,2,2,511,17.9987
2000,2,2,3,467,12.0225
2000,2,2,4,509,12.1130
2000,2,2,5,714,22.5178
2000,2,3,1,511,4.5653
2000,2,3,2,491,2.1656
2000,2,3,3,462,-0.2921
2000,2,3,4,541,-0.2554
2000,2,3,5,708,8.0930
2000,3,1,1,1478,-6.1101
2000,3,1,2,1133,-6.0725
2000,3,1,3,1011,-3.8791
2000,3,1,4,945,-4.8144
2000,3,1,5,1554,-7.4581
2000,3,2,1,701,-5.6002
2000,3,2,2,566,-7.6679
2000,3,2,3,525,0.3961
2000,3,2,4,563,-1.9031
2000,3,2,5,819,-5.2608
2000,3,3,1,608,3.3707
2000,3,3,2,562,7.5213
2000,3,3,3,528,7.5416
2000,3,3,4,602,9.1729
2000,3,3,5,834,2.0917
2000,4,1,1,1353,-18.5884
2000,4,1,2,998,-12.9923
2000,4,1,3,933,-12.8039
2000,4,1,4,919,-12.9390
2000,4,1,5,1479,-16.7870
2000,4,2,1,637,-13.5920
2000,4,2,2,520,-7.9196
2000,4,2,3,474,-7.9150
2000,4,2,4,521,-7.0323
2000,4,2,5,783,-13.8369
2000,4,3,1,524,-3.1942
2000,4,3,2,473,-4.0357
2000,4,3,3,466,-4.2108
2000,4,3,4,524,-4.9002
2000,4,3,5,750,-6.4574
2000,5,1,1,1406,-11.0089
2000,5,1,2,959,-7.6668
2000,5,1,3,939,-6.5689
2000,5,1,4,920,-6.8764
2000,5,1,5,1453,-10.7130
2000,5,2,1,739,-6.0944
2000,5,2,2,555,-5.1522
2000,5,2,3,520,-2.6300
2000,5,2,4,548,-4.7834
2000,5,2,5,847,-9.5931
2000,5,3,1,593,-4.1004
2000,5,3,2,529,-2.9558
2000,5,3,3,532,-4.3331
2000,5,3,4,594,-2.0456
2000,5,3,5,826,-8.8193
2000,6,1,1,1617,9.4129
2000,6,1,2,1099,7.6086
2000,6,1,3,1050,6.9498
2000,6,1,4,1032,8.2499
2000,6,1,5,1559,13.2477
2000,6,2,1,795,12.9701
2000,6,2,2,582,7.6674
2000,6,2,3,548,8.2478
2000,6,2,4,572,10.6256
2000,6,2,5,872,18.2967
2000,6,3,1,639,5.6480
2000,6,3,2,557,3.4485
2000,6,3,3,562,3.3789
2000,6,3,4,595,3.3727
2000,6,3,5,849,10.7576
2000,7,1,1,1547,-3.3366
2000,7,1,2,992,-1.4098
2000,7,1,3,969,-0.8703
2000,7,1,4,942,-1.4782
2000,7,1,5,1452,-3.6037
2000,7,2,1,749,-6.8152
2000,7,2,2,539,-2.1784
2000,7,2,3,499,-1.5858
2000,7,2,4,518,-3.6802
2000,7,2,5,800,-5.0141
2000,7,3,1,606,-3.1568
2000,7,3,2,478,-1.9842
2000,7,3,3,489,-4.4040
2000,7,3,4,507,-2.3651
2000,7,3,5,773,-5.2811
2000,8,1,1,1593,6.4207
2000,8,1,2,958,5.6731
2000,8,1,3,920,3.9476
2000,8,1,4,930,7.9897
2000,8,1,5,1426,9.2005
2000,8,2,1,814,5.9006
2000,8,2,2,547,5.1566
2000,8,2,3,512,6.5537
2000,8,2,4,510,8.5963
2000,8,2,5,787,8.7989
2000,8,3,1,703,5.6438
2000,8,3,2,518,8.0493
2000,8,3,3,513,6.1585
2000,8,3,4,539,6.1608
2000,8,3,5,791,8.4735
2000,9,1,1,1718,-7.6968
2000,9,1,2,1048,-3.4858
2000,9,1,3,995,-3.4315
2000,9,1,4,976,-2.3805
2000,9,1,5,1461,-3.2274
2000,9,2,1,847,-8.5954
2000,9,2,2,549,-3.9133
2000,9,2,3,525,-2.4057
2000,9,2,4,538,-2.0820
2000,9,2,5,792,-4.5659
2000,9,3,1,703,-6.5596
2000,9,3,2,537,-6.9532
2000,9,3,3,513,-7.2402
2000,9,3,4,555,-1.9990
2000,9,3,5,769,-7.4255
2000,10,1,1,1642,-11.4900
2000,10,1,2,1006,-6.7749
2000,10,1,3,908,-8.1659
2000,10,1,4,873,-8.1328
2000,10,1,5,1320,-9.5846
2000,10,2,1,746,-9.9887
2000,10,2,2,491,-3.9649
2000,10,2,3,462,-3.3219
2000,10,2,4,444,-4.7538
2000,10,2,5,663,-5.9304
2000,10,3,1,603,-3.0564
2000,10,3,2,437,-1.7385
2000,10,3,3,416,0.1072
2000,10,3,4,458,0.5923
2000,10,3,5,638,-5.2603
2000,11,1,1,1603,-18.0848
2000,11,1,2,1014,-10.7203
2000,11,1,3,926,-9.4416
2000,11,1,4,860,-10.7653
2000,11,1,5,1308,-12.7614
2000,11,2,1,800,-17.3777
2000,11,2,2,513,-10.5167
2000,11,2,3,501,-8.3575
2000,11,2,4,503,-7.9454
2000,11,2,5,713,-13.4009
2000,11,3,1,672,-14.4502
2000,11,3,2,496,-9.1899
2000,11,3,3,468,-6.9235
2000,11,3,4,510,-8.4474
2000,11,3,5,708,-13.2562
2000,12,1,1,1748,-7.2239
2000,12,1,2,1130,-3.6665
2000,12,1,3,1003,-0.8130
2000,12,1,4,1003,-2.2098
2000,12,1,5,1437,-2.1623
2000,12,2,1,855,3.8770
2000,12,2,2,536,7.5889
2000,12,2,3,537,6.9544
2000,12,2,4,535,6.9612
2000,12,2,5,753,5.5815
2000,12,3,1,683,-0.9963
2000,12,3,2,506,0.2606
2000,12,3,3,481,2.0335
2000,12,3,4,535,-0.5636
2000,12,3,5,713,-1.6370
2001,1,1,1,1656,31.6716
2001,1,1,2,1012,20.3886
2001,1,1,3,912,17.9665
2001,1,1,4,930,18.8501
2001,1,1,5,1348,25.0734
2001,1,2,1,776,17.5544
2001,1,2,2,463,8.6615
2001,1,2,3,472,7.6110
2001,1,2,4,486,9.6547
2001,1,2,5,671,10.6746
2001,1,3,1,588,11.4011
2001,1,3,2,436,0.6611
2001,1,3,3,395,1.0082
2001,1,3,4,450,1.6004
2001,1,3,5,560,6.3278
2001,2,1,1,1501,-13.8104
2001,2,1,2,906,-6.4226
2001,2,1,3,849,-5.4554
2001,2,1,4,860,-6.5392
2001,2,1,5,1260,-9.4202
2001,2,2,1,750,-13.8329
2001,2,2,2,462,-6.5445
2001,2,2,3,464,-4.7282
2001,2,2,4,481,-6.5514
2001,2,2,5,679,-12.7668
2001,2,3,1,586,-13.1156
2001,2,3,2,458,-6.2409
2001,2,3,3,430,-8.2319
2001,2,3,4,474,-10.1242
2001,2,3,5,578,-14.5253
2001,3,1,1,1641,-10.2389
2001,3,1,2,1008,-4.4178
2001,3,1,3,955,-4.0665
2001,3,1,4,991,-6.0187
2001,3,1,5,1380,-7.5535
2001,3,2,1,779,-8.1067
2001,3,2,2,516,-5.0246
2001,3,2,3,496,-5.1506
2001,3,2,4,534,-4.1997
2001,3,2,5,725,-7.7542
2001,3,3,1,601,-7.4732
2001,3,3,2,489,-7.8405
2001,3,3,3,470,-5.7255
2001,3,3,4,503,-6.6492
2001,3,3,5,611,-10.8554
2001,4,1,1,1586,5.8882
2001,4,1,2,905,5.2241
2001,4,1,3,889,6.4984
2001,4,1,4,955,6.3498
2001,4,1,5,1376,6.1029
2001,4,2,1,672,10.2819
2001,4,2,2,445,8.5371
2001,4,2,3,422,5.9394
2001,4,2,4,483,7.8968
2001,4,2,5,682,12.8597
2001,4,3,1,471,9.7354
2001,4,3,2,409,6.7366
2001,4,3,3,382,8.0262
2001,4,3,4,436,8.0209
2001,4,3,5,513,14.1995
2001,5,1,1,1606,8.8560
2001,5,1,2,883,8.2720
2001,5,1,3,820,10.8442
2001,5,1,4,928,11.5051
2001,5,1,5,1420,11.4683
2001,5,2,1,682,5.3707
2001,5,2,2,469,5.1336
2001,5,2,3,430,4.4231
2001,5,2,4,469,4.6739
2001,5,2,5,708,4.6518
2001,5,3,1,482,-0.5488
2001,5,3,2,440,1.0081
2001,5,3,3,425,-0.0627
2001,5,3,4,464,0.0875
2001,5,3,5,549,-0.1147
2001,6,1,1,1686,1.6506
2001,6,1,2,1006,1.3315
2001,6,1,3,967,3.1368
2001,6,1,4,1045,2.8539
2001,6,1,5,1571,2.5607
2001,6,2,1,706,4.2872
2001,6,2,2,494,4.6342
2001,6,2,3,471,4.4141
2001,6,2,4,506,4.3572
2001,6,2,5,738,6.4068
2001,6,3,1,500,-3.4368
2001,6,3,2,462,-2.2844
2001,6,3,3,442,-4.0363
2001,6,3,4,478,-2.8290
2001,6,3,5,572,-0.6234
2001,7,1,1,1566,-7.1577
2001,7,1,2,937,-2.5310
2001,7,1,3,908,-3.3781
2001,7,1,4,982,-2.1159
2001,7,1,5,1491,-5.2031
2001,7,2,1,651,-8.3619
2001,7,2,2,458,-5.7991
2001,7,2,3,450,-4.9076
2001,7,2,4,458,-5.6131
2001,7,2,5,706,-8.2055
2001,7,3,1,445,-0.4932
2001,7,3,2,403,0.5946
2001,7,3,3,395,-0.1882
2001,7,3,4,426,-1.3131
2001,7,3,5,513,-6.4149
2001,8,1,1,1558,-6.6994
2001,8,1,2,923,-3.7758
2001,8,1,3,875,-2.7210
2001,8,1,4,959,-3.9447
2001,8,1,5,1460,-4.2728
2001,8,2,1,643,-5.3412
2001,8,2,2,469,-2.5900
2001,8,2,3,442,-3.0156
2001,8,2,4,469,-3.8744
2001,8,2,5,688,-7.2228
2001,8,3,1,456,-7.3254
2001,8,3,2,426,-5.4714
2001,8,3,3,424,-4.7775
2001,8,3,4,457,-4.4154
2001,8,3,5,517,-9.6731
2001,9,1,1,1618,-18.3416
2001,9,1,2,981,-13.0859
2001,9,1,3,925,-14.2022
2001,9,1,4,1009,-12.4263
2001,9,1,5,1566,-15.4146
2001,9,2,1,656,-18.4127
2001,9,2,2,470,-15.7984
2001,9,2,3,455,-16.0617
2001,9,2,4,483,-16.0014
2001,9,2,5,714,-19.5038
2001,9,3,1,460,-9.4782
2001,9,3,2,436,-8.2427
2001,9,3,3,434,-9.1018
2001,9,3,4,476,-6.7778
2001,9,3,5,517,-13.4319
2001,10,1,1,1481,10.3883
2001,10,1,2,900,7.7457
2001,10,1,3,850,7.3744
2001,10,1,4,929,6.3663
2001,10,1,5,1461,11.2935
2001,10,2,1,601,11.3663
2001,10,2,2,409,6.1748
2001,10,2,3,411,7.5721
2001,10,2,4,430,7.2699
2001,10,2,5,646,11.5631
2001,10,3,1,388,4.7694
2001,10,3,2,364,3.0556
2001,10,3,3,370,1.4431
2001,10,3,4,409,1.6642
2001,10,3,5,466,7.9715
2001,11,1,1,1404,10.9966
2001,11,1,2,881,7.9806
2001,11,1,3,825,8.4738
2001,11,1,4,853,7.5452
2001,11,1,5,1435,9.1365
2001,11,2,1,618,11.2846
2001,11,2,2,424,8.7663
2001,11,2,3,448,7.3284
2001,11,2,4,459,9.8241
2001,11,2,5,679,12.1173
2001,11,3,1,425,10.3278
2001,11,3,2,413,7.5218
2001,11,3,3,406,6.9709
2001,11,3,4,452,6.0902
2001,11,3,5,503,9.2994
2001,12,1,1,1541,8.9706
2001,12,1,2,968,7.4279
2001,12,1,3,915,8.8779
2001,12,1,4,934,8.5734
2001,12,1,5,1541,9.8973
2001,12,2,1,654,7.4295
2001,12,2,2,467,7.1143
2001,12,2,3,459,6.2874
2001,12,2,4,472,6.6633
2001,12,2,5,715,7.6182
2001,12,3,1,443,-1.1482
2001,12,3,2,433,1.6199
2001,12,3,3,423,2.3436
2001,12,3,4,480,0.0303
2001,12,3,5,512,1.2790
2002,1,1,1,1446,-0.2302
2002,1,1,2,908,1.1272
2002,1,1,3,806,-0.1117
2002,1,1,4,842,0.9464
2002,1,1,5,1438,1.8860
2002,1,2,1,584,-5.1392
2002,1,2,2,421,-2.0304
2002,1,2,3,392,-1.7392
2002,1,2,4,420,-1.6409
2002,1,2,5,606,-2.1666
2002,1,3,1,367,-2.3844
2002,1,3,2,361,-0.0836
2002,1,3,3,357,-0.9341
2002,1,3,4,404,-1.1586
2002,1,3,5,434,-1.7332
2002,2,1,1,1351,-8.6817
2002,2,1,2,847,-5.1806
2002,2,1,3,753,-5.4530
2002,2,1,4,780,-4.4407
2002,2,1,5,1306,-7.2131
2002,2,2,1,583,-6.7722
2002,2,2,2,427,-3.1255
2002,2,2,3,377,-1.3611
2002,2,2,4,403,-2.8059
2002,2,2,5,572,-7.5803
2002,2,3,1,381,-7.3468
2002,2,3,2,381,-0.6349
2002,2,3,3,395,-0.6908
2002,2,3,4,418,-1.5329
2002,2,3,5,453,-1.9918
2002,3,1,1,1544,10.5040
2002,3,1,2,946,8.9342
2002,3,1,3,826,8.0974
2002,3,1,4,865,9.8641
2002,3,1,5,1382,10.3380
2002,3,2,1,633,9.6205
2002,3,2,2,468,9.0009
2002,3,2,3,414,8.3918
2002,3,2,4,442,9.1044
2002,3,2,5,607,10.4283
2002,3,3,1,407,4.8240
2002,3,3,2,415,3.2609
2002,3,3,3,426,3.3817
2002,3,3,4,462,2.4709
2002,3,3,5,461,4.5128
2002,4,1,1,1471,-1.7196
2002,4,1,2,921,1.0667
2002,4,1,3,812,-0.1215
2002,4,1,4,821,1.8455
2002,4,1,5,1293,-0.3294
2002,4,2,1,570,-2.8640
2002,4,2,2,420,-0.0668
2002,4,2,3,388,0.0648
2002,4,2,4,396,-1.6956
2002,4,2,5,536,-4.0110
2002,4,3,1,370,-9.2532
2002,4,3,2,368,-6.5545
2002,4,3,3,371,-5.7756
2002,4,3,4,401,-7.1670
2002,4,3,5,381,-3.8851
2002,5,1,1,1504,-6.3967
2002,5,1,2,917,-2.8069
2002,5,1,3,791,-2.9357
2002,5,1,4,775,-2.8140
2002,5,1,5,1277,-1.9922
