year,month,rank_ME,rank_NEI_1,nstocks,ret_vw
1973,8,3,2,30,-4.8923
1973,8,3,3,79,-4.2312
1973,8,3,4,130,-1.8181
1973,8,3,5,255,-3.4541
1973,9,1,1,249,8.7386
1973,9,1,2,111,9.9364
1973,9,1,3,186,10.2316
1973,9,1,4,152,11.3200
1973,9,1,5,152,10.5685
1973,9,2,1,62,8.6222
1973,9,2,2,47,11.5707
1973,9,2,3,60,12.3306
1973,9,2,4,82,11.4734
1973,9,2,5,128,12.7839
1973,9,3,1,51,9.4972
1973,9,3,2,27,9.3068
1973,9,3,3,82,6.8808
1973,9,3,4,127,9.2408
1973,9,3,5,260,1.8039
1973,10,1,1,258,-2.0751
1973,10,1,2,117,2.5737
1973,10,1,3,181,1.8013
1973,10,1,4,149,0.9753
1973,10,1,5,150,-0.2546
1973,10,2,1,69,-3.5780
1973,10,2,2,45,2.2133
1973,10,2,3,60,-1.5991
1973,10,2,4,86,0.2875
1973,10,2,5,122,1.0772
1973,10,3,1,51,0.7432
1973,10,3,2,28,-1.5695
1973,10,3,3,82,-1.6288
1973,10,3,4,123,4.4519
1973,10,3,5,266,-0.0996
1973,11,1,1,280,-19.3332
1973,11,1,2,104,-21.0006
1973,11,1,3,160,-18.7715
1973,11,1,4,143,-22.0018
1973,11,1,5,170,-22.7886
1973,11,2,1,88,-17.9926
1973,11,2,2,35,-15.9177
1973,11,2,3,63,-20.8396
1973,11,2,4,77,-19.9159
1973,11,2,5,127,-21.4722
1973,11,3,1,64,-11.1220
1973,11,3,2,25,-12.2124
1973,11,3,3,62,-12.1107
1973,11,3,4,105,-11.2979
1973,11,3,5,295,-11.2758
1973,12,1,1,305,-7.6622
1973,12,1,2,109,-7.4184
1973,12,1,3,141,-3.6591
1973,12,1,4,154,-3.7511
1973,12,1,5,167,-3.9810
1973,12,2,1,100,-7.2713
1973,12,2,2,25,1.6212
1973,12,2,3,68,-2.0002
1973,12,2,4,67,0.4869
1973,12,2,5,131,-0.1337
1973,12,3,1,68,-3.8309
1973,12,3,2,27,3.5858
1973,12,3,3,59,5.8287
1973,12,3,4,105,3.2758
1973,12,3,5,290,0.8869
1974,1,1,1,316,22.7999
1974,1,1,2,104,20.5299
1974,1,1,3,143,20.7673
1974,1,1,4,150,16.6157
1974,1,1,5,159,13.8413
1974,1,2,1,105,15.6593
1974,1,2,2,28,14.6709
1974,1,2,3,70,12.6310
1974,1,2,4,69,10.0971
1974,1,2,5,132,11.5479
1974,1,3,1,69,2.6107
1974,1,3,2,27,0.9194
1974,1,3,3,60,-1.9241
1974,1,3,4,100,-0.8155
1974,1,3,5,294,-1.1412
1974,2,1,1,323,-1.6155
1974,2,1,2,104,0.2043
1974,2,1,3,137,-0.0377
1974,2,1,4,154,-0.6625
1974,2,1,5,157,-0.9906
1974,2,2,1,118,-0.4781
1974,2,2,2,48,2.6112
1974,2,2,3,58,0.9743
1974,2,2,4,75,-0.7908
1974,2,2,5,130,-0.3798
1974,2,3,1,102,2.0769
1974,2,3,2,63,0.2605
1974,2,3,3,58,-1.8653
1974,2,3,4,97,0.9089
1974,2,3,5,317,-0.2339
1974,3,1,1,362,1.5137
1974,3,1,2,133,2.1898
1974,3,1,3,128,2.3449
1974,3,1,4,145,1.8138
1974,3,1,5,160,3.4892
1974,3,2,1,129,-1.1948
1974,3,2,2,80,-0.6226
1974,3,2,3,56,0.1382
1974,3,2,4,78,0.8529
1974,3,2,5,120,-0.1850
1974,3,3,1,126,-3.4611
1974,3,3,2,93,-2.5800
1974,3,3,3,41,-2.4842
1974,3,3,4,102,-3.5782
1974,3,3,5,322,-1.5426
1974,4,1,1,381,-7.1902
1974,4,1,2,165,-4.8818
1974,4,1,3,119,-6.7230
1974,4,1,4,134,-3.9684
1974,4,1,5,154,-3.2656
1974,4,2,1,142,-8.3582
1974,4,2,2,92,-5.7504
1974,4,2,3,51,-5.9346
1974,4,2,4,82,-4.6871
1974,4,2,5,126,-4.2982
1974,4,3,1,138,-6.1839
1974,4,3,2,100,-3.0007
1974,4,3,3,39,-6.1943
1974,4,3,4,104,-4.7327
1974,4,3,5,317,-3.3847
1974,5,1,1,410,-8.2729
1974,5,1,2,143,-7.4715
1974,5,1,3,146,-6.3955
1974,5,1,4,117,-7.7730
1974,5,1,5,152,-6.1631
1974,5,2,1,163,-7.9594
1974,5,2,2,67,-9.5814
1974,5,2,3,78,-7.4092
1974,5,2,4,60,-8.6885
1974,5,2,5,124,-6.7708
1974,5,3,1,188,-1.5750
1974,5,3,2,65,-5.1899
1974,5,3,3,90,-5.2867
1974,5,3,4,71,-7.0186
1974,5,3,5,300,-2.0475
1974,6,1,1,433,-3.2029
1974,6,1,2,145,-1.6581
1974,6,1,3,148,-1.2102
1974,6,1,4,112,-2.3485
1974,6,1,5,145,-2.3530
1974,6,2,1,176,-2.8904
1974,6,2,2,54,-0.4225
1974,6,2,3,80,-0.3194
1974,6,2,4,59,-4.5791
1974,6,2,5,123,-1.3585
1974,6,3,1,197,-3.1729
1974,6,3,2,55,-3.1965
1974,6,3,3,106,-3.3509
1974,6,3,4,72,-1.9878
1974,6,3,5,292,-0.5088
1974,7,1,1,442,-5.6467
1974,7,1,2,138,-3.8432
1974,7,1,3,146,-2.6903
1974,7,1,4,110,-2.5816
1974,7,1,5,142,-4.8364
1974,7,2,1,182,-4.1163
1974,7,2,2,53,-4.2966
1974,7,2,3,84,-4.6608
1974,7,2,4,55,-3.7212
1974,7,2,5,122,-3.3970
1974,7,3,1,200,-10.2606
1974,7,3,2,49,-5.1180
1974,7,3,3,107,-6.0813
1974,7,3,4,71,-0.2052
1974,7,3,5,292,-8.3066
1974,8,1,1,441,-8.5269
1974,8,1,2,127,-6.5754
1974,8,1,3,153,-7.1139
1974,8,1,4,103,-7.7703
1974,8,1,5,149,-7.3253
1974,8,2,1,169,-8.2939
1974,8,2,2,53,-7.7211
1974,8,2,3,105,-7.5109
1974,8,2,4,52,-5.4737
1974,8,2,5,119,-5.4374
1974,8,3,1,181,-10.4020
1974,8,3,2,60,-9.4290
1974,8,3,3,112,-10.2325
1974,8,3,4,63,-7.1919
1974,8,3,5,300,-7.6908
1974,9,1,1,436,-8.4900
1974,9,1,2,142,-7.8757
1974,9,1,3,162,-7.3011
1974,9,1,4,90,-7.3599
1974,9,1,5,153,-8.2211
1974,9,2,1,156,-9.3868
1974,9,2,2,56,-9.2075
1974,9,2,3,99,-9.5903
1974,9,2,4,51,-8.4035
1974,9,2,5,116,-10.1161
1974,9,3,1,185,-12.6952
1974,9,3,2,64,-5.6085
1974,9,3,3,121,-9.7224
1974,9,3,4,59,-7.9504
1974,9,3,5,299,-12.3006
1974,10,1,1,443,5.4353
1974,10,1,2,134,9.9631
1974,10,1,3,164,11.8950
1974,10,1,4,89,14.2083
1974,10,1,5,148,9.5746
1974,10,2,1,152,6.9524
1974,10,2,2,61,7.1637
1974,10,2,3,104,12.0508
1974,10,2,4,52,12.2929
1974,10,2,5,120,12.9407
1974,10,3,1,183,8.0587
1974,10,3,2,64,14.8690
1974,10,3,3,119,20.0481
1974,10,3,4,60,18.3635
1974,10,3,5,296,19.9370
1974,11,1,1,455,-7.6754
1974,11,1,2,129,-6.1223
1974,11,1,3,146,-6.2365
1974,11,1,4,86,-5.0012
1974,11,1,5,141,-3.3452
1974,11,2,1,166,-5.7362
1974,11,2,2,49,-3.8451
1974,11,2,3,89,-5.2613
1974,11,2,4,71,-3.1413
1974,11,2,5,117,-3.3870
1974,11,3,1,183,-5.0398
1974,11,3,2,63,-3.3369
1974,11,3,3,92,-1.5842
1974,11,3,4,86,-2.5609
1974,11,3,5,299,-4.4407
1974,12,1,1,450,-9.7934
1974,12,1,2,121,-8.8132
1974,12,1,3,160,-7.0583
1974,12,1,4,86,-9.1030
1974,12,1,5,132,-8.4354
1974,12,2,1,166,-5.4421
1974,12,2,2,50,-5.3512
1974,12,2,3,79,-4.8789
1974,12,2,4,78,-6.4424
1974,12,2,5,127,-6.7559
1974,12,3,1,191,-2.7196
1974,12,3,2,57,-2.5634
1974,12,3,3,83,-1.2779
1974,12,3,4,93,-2.9327
1974,12,3,5,298,-2.2737
1975,1,1,1,458,38.1997
1975,1,1,2,126,36.1827
1975,1,1,3,155,32.2489
1975,1,1,4,90,36.5475
1975,1,1,5,126,31.0963
1975,1,2,1,164,31.0975
1975,1,2,2,47,29.9684
1975,1,2,3,80,27.6563
1975,1,2,4,84,24.6192
1975,1,2,5,129,24.1532
1975,1,3,1,195,20.5784
1975,1,3,2,58,18.9748
1975,1,3,3,78,14.0336
1975,1,3,4,94,13.3596
1975,1,3,5,292,9.2959
1975,2,1,1,478,1.0816
1975,2,1,2,131,5.2398
1975,2,1,3,142,5.7524
1975,2,1,4,89,6.1061
1975,2,1,5,119,6.7723
1975,2,2,1,174,2.7789
1975,2,2,2,45,2.7951
1975,2,2,3,67,6.9906
1975,2,2,4,89,6.9954
1975,2,2,5,114,7.4755
1975,2,3,1,233,7.1138
1975,2,3,2,55,6.3871
1975,2,3,3,77,4.4451
1975,2,3,4,89,2.1732
1975,2,3,5,263,7.6061
1975,3,1,1,499,12.5911
1975,3,1,2,133,10.7975
1975,3,1,3,137,10.7583
1975,3,1,4,92,10.3764
1975,3,1,5,105,10.7666
1975,3,2,1,221,7.7023
1975,3,2,2,35,4.9389
1975,3,2,3,51,8.6989
1975,3,2,4,80,3.7769
1975,3,2,5,103,7.6890
1975,3,3,1,259,2.1211
1975,3,3,2,58,4.0531
1975,3,3,3,72,3.2599
1975,3,3,4,89,4.5337
1975,3,3,5,243,2.9194
1975,4,1,1,541,0.7299
1975,4,1,2,125,4.2426
1975,4,1,3,131,6.0908
1975,4,1,4,89,12.4922
1975,4,1,5,89,6.7065
1975,4,2,1,238,2.5633
1975,4,2,2,34,3.0918
1975,4,2,3,42,2.6691
1975,4,2,4,74,6.1173
1975,4,2,5,98,9.3348
1975,4,3,1,270,3.8270
1975,4,3,2,60,6.7092
1975,4,3,3,69,2.2264
1975,4,3,4,90,6.1563
1975,4,3,5,230,6.3672
1975,5,1,1,576,6.7018
1975,5,1,2,111,7.6063
1975,5,1,3,113,11.1070
1975,5,1,4,86,6.4386
1975,5,1,5,77,11.2265
1975,5,2,1,243,8.1997
1975,5,2,2,49,7.2285
1975,5,2,3,42,4.7361
1975,5,2,4,72,5.3769
1975,5,2,5,83,8.0329
1975,5,3,1,303,5.4988
1975,5,3,2,79,4.7774
1975,5,3,3,71,4.8734
1975,5,3,4,80,4.5634
1975,5,3,5,186,5.2899
1975,6,1,1,580,9.7227
1975,6,1,2,125,8.3131
1975,6,1,3,113,10.7936
1975,6,1,4,78,11.5885
1975,6,1,5,68,9.5977
1975,6,2,1,244,6.7923
1975,6,2,2,58,6.9174
1975,6,2,3,41,10.7577
1975,6,2,4,76,4.8985
1975,6,2,5,82,6.5298
1975,6,3,1,306,5.4897
1975,6,3,2,87,3.3056
1975,6,3,3,72,6.2624
1975,6,3,4,77,6.1553
1975,6,3,5,175,4.5044
1975,7,1,1,597,-1.1554
1975,7,1,2,127,0.1321
1975,7,1,3,106,-0.4270
1975,7,1,4,83,-2.4441
1975,7,1,5,62,-0.2220
1975,7,2,1,239,-4.0522
1975,7,2,2,61,-2.1303
1975,7,2,3,44,-4.9065
1975,7,2,4,79,-3.6123
1975,7,2,5,78,-2.4551
1975,7,3,1,306,-5.8222
1975,7,3,2,84,-7.3744
1975,7,3,3,73,-5.8799
1975,7,3,4,74,-6.7391
1975,7,3,5,176,-7.2107
1975,8,1,1,555,-6.8233
1975,8,1,2,153,-5.2678
1975,8,1,3,116,-5.0544
1975,8,1,4,81,-7.7065
1975,8,1,5,67,-6.1026
1975,8,2,1,239,-5.3752
1975,8,2,2,56,-4.0314
1975,8,2,3,57,-5.2258
1975,8,2,4,65,-3.9025
1975,8,2,5,83,-3.1447
1975,8,3,1,303,-1.1330
1975,8,3,2,78,-1.6432
1975,8,3,3,100,-1.9133
1975,8,3,4,63,-2.9862
1975,8,3,5,164,-2.6751
1975,9,1,1,533,-4.4071
1975,9,1,2,173,-2.0548
1975,9,1,3,128,-3.7467
1975,9,1,4,78,-2.9975
1975,9,1,5,63,-1.6208
1975,9,2,1,243,-3.7505
1975,9,2,2,61,-2.7186
1975,9,2,3,59,-4.4531
1975,9,2,4,52,-1.0370
1975,9,2,5,86,-2.6644
1975,9,3,1,302,-3.0960
1975,9,3,2,76,-3.2431
1975,9,3,3,107,-2.6443
1975,9,3,4,59,-2.6890
1975,9,3,5,164,-4.6983
1975,10,1,1,527,0.3681
1975,10,1,2,174,4.2947
1975,10,1,3,138,2.4729
1975,10,1,4,78,1.4137
1975,10,1,5,61,1.5269
1975,10,2,1,237,1.7186
1975,10,2,2,65,6.8455
1975,10,2,3,63,6.0060
1975,10,2,4,49,2.1629
1975,10,2,5,86,1.8815
1975,10,3,1,290,5.5547
1975,10,3,2,84,8.4986
1975,10,3,3,108,8.4013
1975,10,3,4,58,7.6115
1975,10,3,5,166,5.4744
1975,11,1,1,482,2.1763
1975,11,1,2,189,3.5912
1975,11,1,3,170,4.6247
1975,11,1,4,76,4.0705
1975,11,1,5,62,2.2587
1975,11,2,1,214,2.8874
1975,11,2,2,88,6.9799
1975,11,2,3,72,2.7127
1975,11,2,4,45,3.9964
1975,11,2,5,78,1.6109
1975,11,3,1,266,1.5500
1975,11,3,2,88,4.7619
1975,11,3,3,129,4.0704
1975,11,3,4,63,3.4651
1975,11,3,5,167,2.4095
1975,12,1,1,450,-0.9820
1975,12,1,2,191,-1.2342
1975,12,1,3,190,-2.1902
1975,12,1,4,88,-3.1792
1975,12,1,5,61,-3.9858
1975,12,2,1,195,0.5917
1975,12,2,2,96,-0.8666
1975,12,2,3,78,-0.2598
1975,12,2,4,46,-5.3142
1975,12,2,5,81,-1.9992
1975,12,3,1,259,0.0623
1975,12,3,2,96,-1.2468
1975,12,3,3,132,-1.9161
1975,12,3,4,68,-0.0584
1975,12,3,5,159,-3.0966
1976,1,1,1,397,22.5020
1976,1,1,2,195,29.5529
1976,1,1,3,182,28.1271
1976,1,1,4,83,21.9352
1976,1,1,5,62,23.5809
1976,1,2,1,196,18.9394
1976,1,2,2,93,22.8523
1976,1,2,3,80,20.2009
1976,1,2,4,43,16.0263
1976,1,2,5,80,17.6850
1976,1,3,1,250,13.6601
1976,1,3,2,100,12.5219
1976,1,3,3,139,10.3503
1976,1,3,4,71,11.1898
1976,1,3,5,156,10.8883
1976,2,1,1,375,12.1840
1976,2,1,2,187,12.9129
1976,2,1,3,199,14.0795
1976,2,1,4,81,12.7133
1976,2,1,5,63,13.3437
1976,2,2,1,189,8.7166
1976,2,2,2,83,7.1974
1976,2,2,3,104,8.3426
1976,2,2,4,44,2.2014
1976,2,2,5,78,5.9807
1976,2,3,1,224,-0.0951
1976,2,3,2,121,-0.5858
1976,2,3,3,144,0.5770
1976,2,3,4,70,0.3511
1976,2,3,5,155,-2.1382
1976,3,1,1,357,-0.5612
1976,3,1,2,193,1.9265
1976,3,1,3,248,1.3789
1976,3,1,4,89,1.1318
1976,3,1,5,64,1.9145
1976,3,2,1,166,1.1995
1976,3,2,2,88,1.9319
1976,3,2,3,110,2.5495
1976,3,2,4,55,2.1957
1976,3,2,5,78,0.5139
1976,3,3,1,204,3.5217
1976,3,3,2,126,3.8111
1976,3,3,3,152,2.1443
1976,3,3,4,83,1.0054
1976,3,3,5,150,2.1476
1976,4,1,1,337,-2.4581
1976,4,1,2,187,-1.4458
1976,4,1,3,264,-1.0383
1976,4,1,4,106,-3.8688
1976,4,1,5,65,-4.1514
1976,4,2,1,157,-1.1072
1976,4,2,2,84,-0.1774
1976,4,2,3,113,-1.2633
1976,4,2,4,58,-1.7649
1976,4,2,5,80,-2.3381
1976,4,3,1,202,-1.4542
1976,4,3,2,115,0.2885
1976,4,3,3,158,-1.1174
1976,4,3,4,87,-1.2251
1976,4,3,5,148,-0.7644
1976,5,1,1,305,-1.0421
1976,5,1,2,176,-3.4107
1976,5,1,3,282,-2.9211
1976,5,1,4,146,-4.5979
1976,5,1,5,69,-2.5195
1976,5,2,1,127,-0.0149
1976,5,2,2,83,-1.3650
1976,5,2,3,147,-3.9306
1976,5,2,4,70,-1.4370
1976,5,2,5,82,0.3875
1976,5,3,1,131,-0.1989
1976,5,3,2,127,0.1945
1976,5,3,3,187,-0.9649
1976,5,3,4,114,-1.8772
1976,5,3,5,148,-0.8143
1976,6,1,1,280,2.3724
1976,6,1,2,185,4.3628
1976,6,1,3,281,4.0824
1976,6,1,4,166,2.9200
1976,6,1,5,63,2.5583
1976,6,2,1,113,3.4906
1976,6,2,2,82,2.9961
1976,6,2,3,153,5.4095
1976,6,2,4,76,4.7623
1976,6,2,5,89,5.1762
1976,6,3,1,126,4.5391
1976,6,3,2,129,4.7728
1976,6,3,3,180,3.8811
1976,6,3,4,123,4.5195
1976,6,3,5,151,4.9554
1976,7,1,1,280,-1.1112
1976,7,1,2,174,2.1631
1976,7,1,3,272,-0.3291
1976,7,1,4,179,-0.7026
1976,7,1,5,66,-0.8441
1976,7,2,1,109,0.1166
1976,7,2,2,93,0.0188
1976,7,2,3,144,0.2132
1976,7,2,4,83,1.0977
1976,7,2,5,89,0.1143
1976,7,3,1,123,-2.3669
1976,7,3,2,128,0.3154
1976,7,3,3,176,-1.7019
1976,7,3,4,130,0.5303
1976,7,3,5,148,-1.6549
1976,8,1,1,213,-1.8717
1976,8,1,2,120,-1.7684
1976,8,1,3,234,-2.6359
1976,8,1,4,157,-2.3882
1976,8,1,5,65,-1.8163
1976,8,2,1,101,-3.8424
1976,8,2,2,65,-1.2408
1976,8,2,3,143,-2.2997
1976,8,2,4,110,-2.0163
1976,8,2,5,85,-1.5277
1976,8,3,1,119,-1.2452
1976,8,3,2,73,-1.3835
1976,8,3,3,200,-0.1798
1976,8,3,4,155,1.2194
1976,8,3,5,149,-0.0451
1976,9,1,1,207,0.7546
1976,9,1,2,114,1.8494
1976,9,1,3,244,2.3370
1976,9,1,4,177,1.8357
1976,9,1,5,66,3.7027
1976,9,2,1,112,2.8707
1976,9,2,2,45,4.6024
1976,9,2,3,139,3.5156
1976,9,2,4,116,1.8353
1976,9,2,5,84,3.8467
1976,9,3,1,129,2.8095
1976,9,3,2,62,1.8634
1976,9,3,3,196,2.6693
1976,9,3,4,162,2.9107
1976,9,3,5,141,2.3934
1976,10,1,1,277,-2.6884
1976,10,1,2,132,-3.3868
1976,10,1,3,272,-2.4123
1976,10,1,4,211,-1.8784
1976,10,1,5,74,-4.1702
1976,10,2,1,131,-1.5754
1976,10,2,2,44,-1.9425
1976,10,2,3,131,-2.5038
1976,10,2,4,120,-2.2564
1976,10,2,5,85,-3.7955
1976,10,3,1,136,-4.0614
1976,10,3,2,57,-3.6000
1976,10,3,3,195,-1.8820
1976,10,3,4,165,-1.1276
1976,10,3,5,148,-3.5095
1976,11,1,1,290,1.6596
1976,11,1,2,130,2.9667
1976,11,1,3,250,1.7728
1976,11,1,4,221,3.2084
1976,11,1,5,89,3.1574
1976,11,2,1,136,3.1058
1976,11,2,2,45,4.5275
1976,11,2,3,94,4.4047
1976,11,2,4,136,5.0583
1976,11,2,5,91,5.5322
1976,11,3,1,160,-0.0966
1976,11,3,2,47,2.1550
1976,11,3,3,143,-0.6648
1976,11,3,4,190,1.1654
1976,11,3,5,159,-1.1187
1976,12,1,1,326,10.3715
1976,12,1,2,122,11.4804
1976,12,1,3,216,10.2767
1976,12,1,4,232,10.2946
1976,12,1,5,89,13.0253
1976,12,2,1,133,8.7518
1976,12,2,2,52,10.2000
1976,12,2,3,90,9.6226
1976,12,2,4,139,10.0737
1976,12,2,5,96,9.6804
1976,12,3,1,155,5.6779
1976,12,3,2,58,5.3686
1976,12,3,3,145,6.6727
1976,12,3,4,185,5.1652
1976,12,3,5,165,4.2924
1977,1,1,1,334,3.5238
1977,1,1,2,119,4.5347
1977,1,1,3,197,6.2262
1977,1,1,4,212,2.9666
1977,1,1,5,92,4.5492
1977,1,2,1,135,0.1050
1977,1,2,2,56,2.9310
1977,1,2,3,87,2.5291
1977,1,2,4,140,0.6638
1977,1,2,5,91,2.4986
1977,1,3,1,157,-3.7279
1977,1,3,2,61,-2.7841
1977,1,3,3,139,-2.8420
1977,1,3,4,183,-3.9928
1977,1,3,5,173,-7.2806
1977,2,1,1,356,-2.3658
1977,2,1,2,114,-1.1822
1977,2,1,3,177,-0.8747
1977,2,1,4,213,0.5972
1977,2,1,5,89,-1.1829
1977,2,2,1,132,-1.8893
1977,2,2,2,51,1.6540
1977,2,2,3,84,0.2264
1977,2,2,4,132,-1.5572
1977,2,2,5,100,-0.5528
1977,2,3,1,156,-1.6298
1977,2,3,2,64,-3.1691
1977,2,3,3,117,-2.2762
1977,2,3,4,186,-1.0200
1977,2,3,5,173,-1.9359
1977,3,1,1,387,0.3820
1977,3,1,2,129,1.7350
1977,3,1,3,158,2.4466
1977,3,1,4,207,1.1282
1977,3,1,5,97,1.0086
1977,3,2,1,138,1.1203
1977,3,2,2,56,0.8848
1977,3,2,3,71,-1.2550
1977,3,2,4,135,-0.3198
1977,3,2,5,114,0.5856
1977,3,3,1,163,0.1329
1977,3,3,2,79,-2.5135
1977,3,3,3,95,-0.4627
1977,3,3,4,186,-1.1709
1977,3,3,5,174,-1.9953
1977,4,1,1,388,-0.7145
1977,4,1,2,143,1.9173
1977,4,1,3,132,2.9164
1977,4,1,4,212,1.9538
1977,4,1,5,105,3.2502
1977,4,2,1,135,1.7575
1977,4,2,2,66,2.0712
1977,4,2,3,68,1.7649
1977,4,2,4,137,1.6176
1977,4,2,5,107,0.8867
1977,4,3,1,167,1.9029
1977,4,3,2,82,-0.6178
1977,4,3,3,94,0.8223
1977,4,3,4,181,-0.1923
1977,4,3,5,180,-0.1975
1977,5,1,1,407,-1.4557
1977,5,1,2,150,-0.1042
1977,5,1,3,140,1.4503
1977,5,1,4,173,-0.4152
1977,5,1,5,117,-0.0182
1977,5,2,1,147,-0.9573
1977,5,2,2,67,1.3394
1977,5,2,3,58,2.7539
1977,5,2,4,118,1.4112
1977,5,2,5,120,-0.1607
1977,5,3,1,180,-3.3651
1977,5,3,2,85,-1.1042
1977,5,3,3,88,1.0293
1977,5,3,4,146,-1.1269
1977,5,3,5,207,-0.7539
1977,6,1,1,412,4.4010
1977,6,1,2,156,9.2450
1977,6,1,3,144,10.4984
1977,6,1,4,165,8.9679
1977,6,1,5,118,9.2292
1977,6,2,1,157,5.5418
1977,6,2,2,66,7.0169
1977,6,2,3,59,7.6055
1977,6,2,4,104,7.0891
1977,6,2,5,127,8.1649
1977,6,3,1,181,2.5535
1977,6,3,2,77,2.8725
1977,6,3,3,99,7.2566
1977,6,3,4,135,4.8756
1977,6,3,5,209,5.8188
1977,7,1,1,412,-0.3231
1977,7,1,2,152,0.2473
1977,7,1,3,141,-0.4128
1977,7,1,4,165,-1.3137
1977,7,1,5,111,2.0559
1977,7,2,1,156,-2.3656
1977,7,2,2,75,-1.3323
1977,7,2,3,60,-0.5615
1977,7,2,4,100,-0.4385
1977,7,2,5,131,-0.0949
1977,7,3,1,176,-3.5431
1977,7,3,2,77,-2.4075
1977,7,3,3,105,0.2158
1977,7,3,4,132,-1.3313
1977,7,3,5,217,-1.0201
1977,8,1,1,402,-2.6168
1977,8,1,2,168,-1.5141
1977,8,1,3,138,0.0235
1977,8,1,4,153,-1.4295
1977,8,1,5,120,-1.0675
1977,8,2,1,149,-1.4875
1977,8,2,2,73,-2.7289
1977,8,2,3,74,-1.7957
1977,8,2,4,83,-1.3324
1977,8,2,5,135,-0.1417
1977,8,3,1,165,-1.7977
1977,8,3,2,85,-2.9912
1977,8,3,3,110,-3.3062
1977,8,3,4,114,-1.7685
1977,8,3,5,230,-0.2919
1977,9,1,1,400,0.1253
1977,9,1,2,150,1.6918
1977,9,1,3,161,3.0338
1977,9,1,4,138,0.0366
1977,9,1,5,126,1.8073
1977,9,2,1,149,0.2738
1977,9,2,2,80,0.8323
1977,9,2,3,75,0.6949
1977,9,2,4,75,-1.1160
1977,9,2,5,143,3.0055
1977,9,3,1,161,-1.1824
1977,9,3,2,84,0.5804
1977,9,3,3,102,0.4712
1977,9,3,4,121,-0.6613
1977,9,3,5,232,0.4074
1977,10,1,1,386,-2.7386
1977,10,1,2,149,-0.7572
1977,10,1,3,164,-1.9344
1977,10,1,4,138,-3.2502
1977,10,1,5,129,-2.4894
1977,10,2,1,151,-2.1354
1977,10,2,2,82,-3.3427
1977,10,2,3,78,-2.6915
1977,10,2,4,72,-3.6575
1977,10,2,5,140,-3.3523
1977,10,3,1,159,-4.4142
1977,10,3,2,78,-2.6172
1977,10,3,3,103,-4.0387
1977,10,3,4,116,-4.2649
1977,10,3,5,239,-3.9397
1977,11,1,1,386,6.8262
1977,11,1,2,125,9.0196
1977,11,1,3,190,11.0899
1977,11,1,4,130,9.7579
1977,11,1,5,142,11.3457
1977,11,2,1,143,6.1807
1977,11,2,2,73,9.6483
1977,11,2,3,86,11.1713
1977,11,2,4,59,8.3539
1977,11,2,5,148,9.5809
1977,11,3,1,140,3.0901
1977,11,3,2,88,3.1022
1977,11,3,3,113,4.3172
1977,11,3,4,99,4.2418
1977,11,3,5,255,4.0471
1977,12,1,1,374,0.7902
1977,12,1,2,147,-0.8760
1977,12,1,3,198,2.9755
1977,12,1,4,122,3.0439
1977,12,1,5,137,2.4133
1977,12,2,1,144,-0.7213
1977,12,2,2,68,1.3485
1977,12,2,3,88,0.7956
1977,12,2,4,67,3.3558
1977,12,2,5,147,2.3393
1977,12,3,1,142,0.2657
1977,12,3,2,85,0.9636
1977,12,3,3,103,0.6037
1977,12,3,4,99,1.3142
1977,12,3,5,262,0.6235
1978,1,1,1,357,-0.9003
1978,1,1,2,154,0.5855
1978,1,1,3,193,-0.3460
1978,1,1,4,117,-2.2052
1978,1,1,5,142,-2.1857
1978,1,2,1,144,-2.6426
1978,1,2,2,67,-3.6824
1978,1,2,3,89,-3.0406
1978,1,2,4,69,-3.5171
1978,1,2,5,152,-5.7272
1978,1,3,1,135,-5.2343
1978,1,3,2,86,-5.6374
1978,1,3,3,105,-6.6507
1978,1,3,4,98,-5.8818
1978,1,3,5,266,-5.7603
1978,2,1,1,318,2.7176
1978,2,1,2,166,3.9824
1978,2,1,3,205,3.3209
1978,2,1,4,112,4.4957
1978,2,1,5,145,3.3125
1978,2,2,1,136,1.9045
1978,2,2,2,62,1.9142
1978,2,2,3,88,0.0979
1978,2,2,4,73,1.6479
1978,2,2,5,159,2.8552
1978,2,3,1,148,-2.6046
1978,2,3,2,76,-2.3801
1978,2,3,3,107,-2.2069
1978,2,3,4,95,-0.3417
1978,2,3,5,263,-0.9271
1978,3,1,1,304,5.2630
1978,3,1,2,162,7.7170
1978,3,1,3,195,9.4092
1978,3,1,4,130,10.5099
1978,3,1,5,151,10.0995
1978,3,2,1,140,4.7840
1978,3,2,2,69,3.3615
1978,3,2,3,88,6.5355
1978,3,2,4,71,7.4124
1978,3,2,5,148,7.4244
1978,3,3,1,173,2.7852
1978,3,3,2,61,3.9525
1978,3,3,3,104,2.9291
1978,3,3,4,95,4.4169
1978,3,3,5,259,2.1101
1978,4,1,1,309,8.4463
1978,4,1,2,166,6.6457
1978,4,1,3,193,8.0164
1978,4,1,4,128,6.5314
1978,4,1,5,153,10.3231
1978,4,2,1,154,6.2214
1978,4,2,2,60,4.4057
1978,4,2,3,86,7.2139
1978,4,2,4,72,8.3566
1978,4,2,5,137,9.7425
1978,4,3,1,180,5.5108
1978,4,3,2,61,7.0691
1978,4,3,3,95,10.4620
1978,4,3,4,99,8.2596
1978,4,3,5,258,9.4121
1978,5,1,1,335,5.9927
1978,5,1,2,145,7.5020
1978,5,1,3,178,7.4057
