year,month,rank_ME,rank_RE_6,nstocks,ret_vw
1981,3,3,3,334,4.2610
1981,3,3,4,347,4.2653
1981,3,3,5,204,1.4031
1981,4,1,1,228,5.7083
1981,4,1,2,189,4.1942
1981,4,1,3,140,2.9207
1981,4,1,4,120,5.8834
1981,4,1,5,151,2.4295
1981,4,2,1,174,3.1115
1981,4,2,2,256,2.5086
1981,4,2,3,256,2.6409
1981,4,2,4,217,4.9521
1981,4,2,5,207,2.8536
1981,4,3,1,107,-0.5816
1981,4,3,2,243,-0.4137
1981,4,3,3,354,-0.0143
1981,4,3,4,364,-1.9362
1981,4,3,5,210,-3.1116
1981,5,1,1,237,3.1909
1981,5,1,2,185,2.5043
1981,5,1,3,149,2.9901
1981,5,1,4,118,3.1044
1981,5,1,5,153,3.9934
1981,5,2,1,177,1.5293
1981,5,2,2,268,2.1737
1981,5,2,3,249,5.0245
1981,5,2,4,215,4.5827
1981,5,2,5,217,3.1197
1981,5,3,1,114,1.9879
1981,5,3,2,260,0.5342
1981,5,3,3,361,0.9618
1981,5,3,4,370,0.7390
1981,5,3,5,206,0.5149
1981,6,1,1,240,1.8633
1981,6,1,2,172,0.0435
1981,6,1,3,154,-0.2700
1981,6,1,4,91,1.3848
1981,6,1,5,156,1.3159
1981,6,2,1,174,-1.4904
1981,6,2,2,264,-2.0200
1981,6,2,3,248,-3.3212
1981,6,2,4,214,-2.3140
1981,6,2,5,219,-1.5401
1981,6,3,1,112,-0.6472
1981,6,3,2,262,0.5347
1981,6,3,3,368,-2.3422
1981,6,3,4,359,-2.3044
1981,6,3,5,200,-0.8175
1981,7,1,1,246,-3.9580
1981,7,1,2,182,-2.9108
1981,7,1,3,141,-4.0661
1981,7,1,4,87,-4.5199
1981,7,1,5,160,-2.5420
1981,7,2,1,188,-3.9438
1981,7,2,2,261,-2.4269
1981,7,2,3,239,-2.8215
1981,7,2,4,219,-1.6737
1981,7,2,5,221,-1.1829
1981,7,3,1,109,-1.6890
1981,7,3,2,273,-1.4442
1981,7,3,3,364,-1.2643
1981,7,3,4,359,0.7984
1981,7,3,5,199,1.0846
1981,8,1,1,252,-8.8063
1981,8,1,2,181,-8.7668
1981,8,1,3,154,-8.6319
1981,8,1,4,94,-6.9522
1981,8,1,5,161,-7.6182
1981,8,2,1,190,-8.4739
1981,8,2,2,255,-6.9885
1981,8,2,3,243,-7.3051
1981,8,2,4,214,-6.2533
1981,8,2,5,221,-7.0186
1981,8,3,1,117,-7.4161
1981,8,3,2,280,-5.8094
1981,8,3,3,383,-6.0858
1981,8,3,4,353,-5.8500
1981,8,3,5,186,-4.4442
1981,9,1,1,247,-8.5799
1981,9,1,2,171,-7.4052
1981,9,1,3,149,-7.7791
1981,9,1,4,97,-7.9143
1981,9,1,5,165,-6.9318
1981,9,2,1,184,-8.2934
1981,9,2,2,249,-7.3450
1981,9,2,3,245,-6.5798
1981,9,2,4,232,-6.0216
1981,9,2,5,212,-6.4883
1981,9,3,1,120,-9.0209
1981,9,3,2,269,-6.2734
1981,9,3,3,363,-5.4384
1981,9,3,4,334,-5.2517
1981,9,3,5,178,-2.8699
1981,10,1,1,254,5.6112
1981,10,1,2,161,6.6322
1981,10,1,3,146,7.4781
1981,10,1,4,89,9.4466
1981,10,1,5,168,11.1836
1981,10,2,1,177,4.3417
1981,10,2,2,242,4.9855
1981,10,2,3,233,7.4556
1981,10,2,4,230,9.7719
1981,10,2,5,210,10.1053
1981,10,3,1,110,4.4938
1981,10,3,2,257,3.2191
1981,10,3,3,353,5.4097
1981,10,3,4,322,7.4799
1981,10,3,5,171,5.5039
1981,11,1,1,258,1.4775
1981,11,1,2,171,4.0820
1981,11,1,3,164,3.1936
1981,11,1,4,94,2.5475
1981,11,1,5,178,2.7398
1981,11,2,1,184,3.8999
1981,11,2,2,243,3.5385
1981,11,2,3,240,2.6760
1981,11,2,4,228,4.1556
1981,11,2,5,195,2.4730
1981,11,3,1,113,9.1968
1981,11,3,2,249,5.3169
1981,11,3,3,344,3.6669
1981,11,3,4,317,3.1886
1981,11,3,5,172,3.7470
1981,12,1,1,253,-0.9372
1981,12,1,2,175,-0.5312
1981,12,1,3,164,-0.0321
1981,12,1,4,116,-0.9490
1981,12,1,5,170,0.1642
1981,12,2,1,181,-1.6118
1981,12,2,2,229,-0.3083
1981,12,2,3,235,-0.3461
1981,12,2,4,227,-0.7896
1981,12,2,5,194,-1.4529
1981,12,3,1,120,-4.3675
1981,12,3,2,237,-1.5397
1981,12,3,3,338,-2.6021
1981,12,3,4,316,-2.7744
1981,12,3,5,163,-2.4900
1982,1,1,1,251,-0.8414
1982,1,1,2,180,-1.0849
1982,1,1,3,161,-2.2894
1982,1,1,4,135,-1.4360
1982,1,1,5,186,-1.3072
1982,1,2,1,190,-2.6684
1982,1,2,2,235,-3.4675
1982,1,2,3,245,-4.5239
1982,1,2,4,230,-3.5827
1982,1,2,5,210,-4.1529
1982,1,3,1,119,-5.4661
1982,1,3,2,238,-0.1175
1982,1,3,3,341,-0.4733
1982,1,3,4,333,-2.5157
1982,1,3,5,171,-1.7780
1982,2,1,1,241,-5.7888
1982,2,1,2,187,-4.5269
1982,2,1,3,156,-3.3021
1982,2,1,4,152,-2.3233
1982,2,1,5,182,-2.4051
1982,2,2,1,184,-5.7333
1982,2,2,2,232,-4.0374
1982,2,2,3,233,-3.9470
1982,2,2,4,233,-3.4661
1982,2,2,5,210,-4.5185
1982,2,3,1,121,-3.7476
1982,2,3,2,237,-4.9486
1982,2,3,3,335,-4.2005
1982,2,3,4,329,-5.0352
1982,2,3,5,176,-5.0917
1982,3,1,1,249,-2.3251
1982,3,1,2,196,-0.5535
1982,3,1,3,165,-0.3998
1982,3,1,4,168,-0.9163
1982,3,1,5,184,1.3674
1982,3,2,1,181,-0.3947
1982,3,2,2,228,0.8769
1982,3,2,3,234,-0.3179
1982,3,2,4,227,-0.4330
1982,3,2,5,208,-0.6749
1982,3,3,1,121,0.7389
1982,3,3,2,232,-1.5580
1982,3,3,3,341,-0.3587
1982,3,3,4,336,-0.6526
1982,3,3,5,183,-1.1433
1982,4,1,1,231,3.9584
1982,4,1,2,198,6.4171
1982,4,1,3,168,7.1799
1982,4,1,4,178,5.3911
1982,4,1,5,183,5.5668
1982,4,2,1,176,5.6437
1982,4,2,2,224,5.5555
1982,4,2,3,239,6.8129
1982,4,2,4,223,6.5980
1982,4,2,5,201,4.9464
1982,4,3,1,118,3.4894
1982,4,3,2,228,4.9440
1982,4,3,3,331,5.0099
1982,4,3,4,334,4.1453
1982,4,3,5,184,3.8541
1982,5,1,1,223,-2.8098
1982,5,1,2,206,-2.0148
1982,5,1,3,155,-1.8525
1982,5,1,4,176,-1.4919
1982,5,1,5,176,-2.0617
1982,5,2,1,172,-5.2247
1982,5,2,2,217,-4.3714
1982,5,2,3,233,-3.9165
1982,5,2,4,227,-2.0511
1982,5,2,5,202,-2.9340
1982,5,3,1,117,-3.0810
1982,5,3,2,230,-2.6261
1982,5,3,3,338,-2.2955
1982,5,3,4,344,-3.4673
1982,5,3,5,188,-3.5767
1982,6,1,1,226,-3.6455
1982,6,1,2,214,-4.1370
1982,6,1,3,168,-4.0693
1982,6,1,4,172,-2.1942
1982,6,1,5,172,-0.3911
1982,6,2,1,170,-2.6261
1982,6,2,2,230,-2.9867
1982,6,2,3,235,-2.6730
1982,6,2,4,221,-2.1961
1982,6,2,5,199,-1.1380
1982,6,3,1,125,-0.1976
1982,6,3,2,242,-1.7450
1982,6,3,3,342,-1.8944
1982,6,3,4,342,-1.1011
1982,6,3,5,198,-2.5238
1982,7,1,1,227,-0.9105
1982,7,1,2,217,-1.3562
1982,7,1,3,176,-2.2486
1982,7,1,4,166,-0.7540
1982,7,1,5,164,0.2202
1982,7,2,1,168,-2.2616
1982,7,2,2,238,-2.0108
1982,7,2,3,254,-0.6794
1982,7,2,4,215,0.0635
1982,7,2,5,198,-1.2820
1982,7,3,1,120,-4.5508
1982,7,3,2,245,-2.6246
1982,7,3,3,338,-1.1046
1982,7,3,4,349,-0.4304
1982,7,3,5,215,-3.0826
1982,8,1,1,225,9.4305
1982,8,1,2,216,8.9259
1982,8,1,3,181,7.3420
1982,8,1,4,162,7.3002
1982,8,1,5,160,7.4353
1982,8,2,1,171,10.8487
1982,8,2,2,239,11.5376
1982,8,2,3,263,10.3553
1982,8,2,4,219,9.9473
1982,8,2,5,192,9.8268
1982,8,3,1,120,15.3359
1982,8,3,2,248,14.2187
1982,8,3,3,336,12.4249
1982,8,3,4,352,12.0192
1982,8,3,5,217,10.4162
1982,9,1,1,222,0.4336
1982,9,1,2,223,4.2637
1982,9,1,3,186,4.9758
1982,9,1,4,155,4.6634
1982,9,1,5,149,6.2859
1982,9,2,1,169,0.6536
1982,9,2,2,237,2.0400
1982,9,2,3,268,3.7046
1982,9,2,4,216,4.3983
1982,9,2,5,182,4.1319
1982,9,3,1,118,-1.0789
1982,9,3,2,240,-0.6317
1982,9,3,3,326,1.0858
1982,9,3,4,333,1.8521
1982,9,3,5,221,1.4267
1982,10,1,1,223,13.8216
1982,10,1,2,217,13.6203
1982,10,1,3,188,12.2620
1982,10,1,4,140,13.4091
1982,10,1,5,141,15.0934
1982,10,2,1,161,14.4543
1982,10,2,2,223,14.0039
1982,10,2,3,251,13.3242
1982,10,2,4,209,12.4736
1982,10,2,5,179,13.1661
1982,10,3,1,117,11.4508
1982,10,3,2,221,12.3837
1982,10,3,3,301,11.6253
1982,10,3,4,318,11.4844
1982,10,3,5,215,10.1699
1982,11,1,1,227,9.6489
1982,11,1,2,202,9.1180
1982,11,1,3,180,8.1621
1982,11,1,4,143,8.1283
1982,11,1,5,138,11.4462
1982,11,2,1,157,6.9135
1982,11,2,2,215,8.6622
1982,11,2,3,241,8.0781
1982,11,2,4,204,9.6495
1982,11,2,5,174,9.4928
1982,11,3,1,110,2.8901
1982,11,3,2,197,2.8305
1982,11,3,3,282,4.0281
1982,11,3,4,304,6.7845
1982,11,3,5,220,6.0029
1982,12,1,1,234,2.0357
1982,12,1,2,202,1.6506
1982,12,1,3,197,1.9328
1982,12,1,4,142,2.8021
1982,12,1,5,144,2.3996
1982,12,2,1,156,1.8887
1982,12,2,2,223,-0.2808
1982,12,2,3,252,1.6798
1982,12,2,4,214,2.3575
1982,12,2,5,187,1.8570
1982,12,3,1,110,3.1884
1982,12,3,2,208,1.6905
1982,12,3,3,277,0.4191
1982,12,3,4,318,2.1599
1982,12,3,5,229,0.3893
1983,1,1,1,244,7.3494
1983,1,1,2,206,9.5425
1983,1,1,3,199,8.9275
1983,1,1,4,147,7.6782
1983,1,1,5,152,8.5439
1983,1,2,1,155,8.7329
1983,1,2,2,232,7.3436
1983,1,2,3,258,6.5779
1983,1,2,4,212,4.6786
1983,1,2,5,189,5.8868
1983,1,3,1,104,7.5512
1983,1,3,2,207,5.7446
1983,1,3,3,272,3.6924
1983,1,3,4,327,2.6604
1983,1,3,5,236,2.7812
1983,2,1,1,250,4.2125
1983,2,1,2,214,5.3973
1983,2,1,3,199,6.6798
1983,2,1,4,153,6.8287
1983,2,1,5,161,9.7783
1983,2,2,1,156,4.1154
1983,2,2,2,226,5.2018
1983,2,2,3,264,4.7967
1983,2,2,4,218,6.0256
1983,2,2,5,200,7.5673
1983,2,3,1,99,0.2865
1983,2,3,2,205,1.7941
1983,2,3,3,277,2.9917
1983,2,3,4,320,3.1674
1983,2,3,5,228,4.1829
1983,3,1,1,259,4.9843
1983,3,1,2,225,4.8963
1983,3,1,3,188,6.0993
1983,3,1,4,160,4.6649
1983,3,1,5,171,4.7448
1983,3,2,1,158,4.7475
1983,3,2,2,235,3.5154
1983,3,2,3,275,3.5261
1983,3,2,4,230,3.4533
1983,3,2,5,206,4.4590
1983,3,3,1,98,1.7512
1983,3,3,2,219,2.1430
1983,3,3,3,281,2.8151
1983,3,3,4,310,2.7980
1983,3,3,5,218,3.1806
1983,4,1,1,270,6.9800
1983,4,1,2,235,7.3827
1983,4,1,3,181,6.5662
1983,4,1,4,166,7.9988
1983,4,1,5,177,7.1864
1983,4,2,1,161,4.0898
1983,4,2,2,234,5.8826
1983,4,2,3,273,6.9977
1983,4,2,4,230,7.6645
1983,4,2,5,227,7.9852
1983,4,3,1,100,7.5267
1983,4,3,2,227,8.0150
1983,4,3,3,288,6.8681
1983,4,3,4,318,5.8117
1983,4,3,5,216,7.3966
1983,5,1,1,273,10.5351
1983,5,1,2,234,8.9562
1983,5,1,3,182,9.3414
1983,5,1,4,174,7.4748
1983,5,1,5,175,8.5806
1983,5,2,1,158,7.7818
1983,5,2,2,235,4.6589
1983,5,2,3,259,4.3799
1983,5,2,4,234,4.2616
1983,5,2,5,231,6.3268
1983,5,3,1,102,4.3119
1983,5,3,2,223,0.9855
1983,5,3,3,284,0.5741
1983,5,3,4,320,-1.1577
1983,5,3,5,212,-0.0852
1983,6,1,1,275,3.2578
1983,6,1,2,246,5.1022
1983,6,1,3,183,4.1231
1983,6,1,4,176,5.3410
1983,6,1,5,181,3.9096
1983,6,2,1,155,6.7127
1983,6,2,2,239,5.6342
1983,6,2,3,272,6.3354
1983,6,2,4,254,4.6063
1983,6,2,5,241,5.8013
1983,6,3,1,105,3.8201
1983,6,3,2,243,2.9217
1983,6,3,3,303,4.1816
1983,6,3,4,326,4.4808
1983,6,3,5,209,4.6149
1983,7,1,1,270,-0.7938
1983,7,1,2,253,-3.3695
1983,7,1,3,178,-3.3057
1983,7,1,4,185,-2.8740
1983,7,1,5,188,-1.8795
1983,7,2,1,155,-3.0666
1983,7,2,2,237,-2.5111
1983,7,2,3,266,-4.6086
1983,7,2,4,255,-3.5797
1983,7,2,5,238,-2.8815
1983,7,3,1,114,-2.6394
1983,7,3,2,256,-3.5765
1983,7,3,3,319,-3.3271
1983,7,3,4,332,-4.2913
1983,7,3,5,211,-1.8685
1983,8,1,1,266,-3.0984
1983,8,1,2,263,-4.0858
1983,8,1,3,175,-2.8336
1983,8,1,4,177,-3.1878
1983,8,1,5,191,-2.1943
1983,8,2,1,160,-3.0318
1983,8,2,2,233,-2.4168
1983,8,2,3,264,-3.4956
1983,8,2,4,259,-3.1146
1983,8,2,5,243,-4.1744
1983,8,3,1,116,4.2081
1983,8,3,2,259,4.5644
1983,8,3,3,331,0.4710
1983,8,3,4,335,-0.4032
1983,8,3,5,217,-2.2263
1983,9,1,1,265,-2.0228
1983,9,1,2,253,0.9863
1983,9,1,3,187,0.7730
1983,9,1,4,190,1.0816
1983,9,1,5,188,3.7759
1983,9,2,1,156,-0.0684
1983,9,2,2,229,2.9903
1983,9,2,3,263,4.1994
1983,9,2,4,256,3.1491
1983,9,2,5,240,2.8949
1983,9,3,1,117,0.3252
1983,9,3,2,252,-0.5797
1983,9,3,3,332,2.4498
1983,9,3,4,338,2.6255
1983,9,3,5,218,3.6794
1983,10,1,1,267,-6.8939
1983,10,1,2,247,-7.0776
1983,10,1,3,189,-4.8549
1983,10,1,4,185,-5.7720
1983,10,1,5,182,-5.8513
1983,10,2,1,151,-7.4915
1983,10,2,2,235,-5.7516
1983,10,2,3,258,-4.7124
1983,10,2,4,259,-7.1199
1983,10,2,5,245,-7.2194
1983,10,3,1,119,-4.9098
1983,10,3,2,247,-3.1397
1983,10,3,3,340,-1.4384
1983,10,3,4,334,-1.3370
1983,10,3,5,210,0.3087
1983,11,1,1,265,3.1935
1983,11,1,2,256,4.4483
1983,11,1,3,177,4.4396
1983,11,1,4,188,5.0047
1983,11,1,5,195,4.5390
1983,11,2,1,147,4.8407
1983,11,2,2,235,4.8078
1983,11,2,3,262,4.2199
1983,11,2,4,266,5.5403
1983,11,2,5,239,7.0933
1983,11,3,1,114,3.9474
1983,11,3,2,235,2.4590
1983,11,3,3,321,3.2687
1983,11,3,4,318,1.5662
1983,11,3,5,198,1.3023
1983,12,1,1,269,-1.2247
1983,12,1,2,273,-0.5754
1983,12,1,3,171,-1.5077
1983,12,1,4,203,-2.3055
1983,12,1,5,208,-2.5793
1983,12,2,1,157,-1.1997
1983,12,2,2,235,-0.4373
1983,12,2,3,274,-1.2346
1983,12,2,4,263,-3.5104
1983,12,2,5,228,-3.8176
1983,12,3,1,114,0.6721
1983,12,3,2,242,-0.3906
1983,12,3,3,330,-1.7685
1983,12,3,4,323,-1.3307
1983,12,3,5,194,-1.9050
1984,1,1,1,307,1.2883
1984,1,1,2,288,-1.0280
1984,1,1,3,176,-2.2930
1984,1,1,4,218,-1.7532
1984,1,1,5,221,-1.7926
1984,1,2,1,158,1.9996
1984,1,2,2,242,-1.9353
1984,1,2,3,287,-4.1468
1984,1,2,4,267,-3.7888
1984,1,2,5,226,-4.1498
1984,1,3,1,121,2.4880
1984,1,3,2,246,2.5813
1984,1,3,3,331,-1.8777
1984,1,3,4,321,-4.6548
1984,1,3,5,200,-3.1080
1984,2,1,1,323,-6.8874
1984,2,1,2,301,-7.1849
1984,2,1,3,237,-7.8800
1984,2,1,4,215,-7.3942
1984,2,1,5,220,-6.7858
1984,2,2,1,161,-4.6817
1984,2,2,2,247,-5.2681
1984,2,2,3,301,-6.2834
1984,2,2,4,268,-5.5931
1984,2,2,5,217,-5.9317
1984,2,3,1,127,-3.9844
1984,2,3,2,239,-3.8267
1984,2,3,3,322,-3.3648
1984,2,3,4,309,-4.0623
1984,2,3,5,195,-4.8089
1984,3,1,1,342,0.1125
1984,3,1,2,320,1.3188
1984,3,1,3,237,0.3095
1984,3,1,4,248,0.9007
1984,3,1,5,219,0.7534
1984,3,2,1,173,1.3153
1984,3,2,2,258,0.7292
1984,3,2,3,293,0.7530
1984,3,2,4,265,0.5940
1984,3,2,5,229,0.7532
1984,3,3,1,132,2.3607
1984,3,3,2,242,2.1920
1984,3,3,3,331,0.7364
1984,3,3,4,305,1.5967
1984,3,3,5,184,0.9684
1984,4,1,1,361,-2.3420
1984,4,1,2,329,-0.4014
1984,4,1,3,285,-0.8776
1984,4,1,4,256,-1.0136
1984,4,1,5,235,0.1342
1984,4,2,1,177,0.0590
1984,4,2,2,264,-0.4118
1984,4,2,3,297,0.7393
1984,4,2,4,259,1.1046
1984,4,2,5,230,0.0669
1984,4,3,1,136,-0.4574
1984,4,3,2,252,0.2141
1984,4,3,3,335,1.2101
1984,4,3,4,306,0.9356
1984,4,3,5,179,1.4522
1984,5,1,1,398,-7.2139
1984,5,1,2,343,-6.1651
1984,5,1,3,296,-4.7749
1984,5,1,4,303,-5.3008
1984,5,1,5,234,-5.0026
1984,5,2,1,180,-6.6529
1984,5,2,2,266,-3.9505
1984,5,2,3,292,-5.3992
1984,5,2,4,261,-5.4736
1984,5,2,5,219,-3.8699
1984,5,3,1,136,-6.4213
1984,5,3,2,245,-5.8477
1984,5,3,3,329,-4.7892
1984,5,3,4,311,-4.2971
1984,5,3,5,177,-4.5973
1984,6,1,1,417,0.5054
1984,6,1,2,339,1.7929
1984,6,1,3,335,2.8387
1984,6,1,4,305,5.5016
1984,6,1,5,241,4.6741
1984,6,2,1,185,1.0183
1984,6,2,2,280,1.2307
1984,6,2,3,310,4.4569
1984,6,2,4,265,5.8034
1984,6,2,5,218,4.2949
1984,6,3,1,137,1.0021
1984,6,3,2,260,1.2126
1984,6,3,3,346,3.8190
1984,6,3,4,312,3.1186
1984,6,3,5,187,2.9697
1984,7,1,1,450,-7.6035
1984,7,1,2,349,-5.1900
1984,7,1,3,375,-5.2444
1984,7,1,4,288,-4.8995
1984,7,1,5,257,-3.8958
1984,7,2,1,184,-7.2254
1984,7,2,2,287,-5.7280
1984,7,2,3,309,-5.0736
1984,7,2,4,270,-3.4937
1984,7,2,5,225,-3.8111
1984,7,3,1,137,-6.0003
1984,7,3,2,267,-3.3204
1984,7,3,3,349,-1.3497
1984,7,3,4,309,0.0796
1984,7,3,5,194,0.4069
1984,8,1,1,473,10.4780
1984,8,1,2,361,12.2756
1984,8,1,3,406,12.0488
1984,8,1,4,298,15.1912
1984,8,1,5,262,13.7629
1984,8,2,1,187,12.5932
1984,8,2,2,289,11.1889
1984,8,2,3,311,13.0714
1984,8,2,4,278,14.3726
1984,8,2,5,235,12.7212
1984,8,3,1,134,12.5759
1984,8,3,2,271,12.4247
1984,8,3,3,351,9.6107
1984,8,3,4,328,10.5984
1984,8,3,5,211,11.2703
1984,9,1,1,489,-2.1924
1984,9,1,2,359,-2.5661
1984,9,1,3,393,-2.2477
1984,9,1,4,354,-1.1184
1984,9,1,5,275,-0.5745
1984,9,2,1,188,-0.7695
1984,9,2,2,298,-1.8892
1984,9,2,3,303,-2.7212
1984,9,2,4,286,-1.6551
1984,9,2,5,236,-0.4187
1984,9,3,1,136,-1.5182
1984,9,3,2,269,-0.3279
1984,9,3,3,353,-0.9840
1984,9,3,4,323,-1.2181
1984,9,3,5,212,1.2958
1984,10,1,1,498,-4.8484
1984,10,1,2,376,-4.0628
1984,10,1,3,370,-2.4222
1984,10,1,4,366,-2.0923
1984,10,1,5,270,-1.6943
1984,10,2,1,192,-3.1370
1984,10,2,2,295,-2.1426
1984,10,2,3,300,-1.1632
1984,10,2,4,291,-0.7241
1984,10,2,5,223,0.1730
1984,10,3,1,135,-2.6680
1984,10,3,2,263,-1.2315
1984,10,3,3,341,1.3398
1984,10,3,4,326,0.9261
1984,10,3,5,211,1.5275
1984,11,1,1,522,-4.9224
1984,11,1,2,386,-2.5590
1984,11,1,3,361,-2.3074
1984,11,1,4,356,-3.8171
1984,11,1,5,261,-2.7198
1984,11,2,1,191,-4.8198
1984,11,2,2,287,-1.7789
1984,11,2,3,302,-2.4964
1984,11,2,4,293,-1.6743
1984,11,2,5,219,-1.8440
1984,11,3,1,124,-1.5977
1984,11,3,2,249,-0.6475
1984,11,3,3,324,-0.9005
1984,11,3,4,330,-1.5498
1984,11,3,5,207,-0.3500
1984,12,1,1,535,-0.1185
1984,12,1,2,394,1.2358
1984,12,1,3,352,0.7715
1984,12,1,4,379,1.5330
1984,12,1,5,264,0.7282
1984,12,2,1,191,0.0660
1984,12,2,2,300,2.4891
1984,12,2,3,303,2.4377
1984,12,2,4,301,2.8226
1984,12,2,5,228,3.2896
1984,12,3,1,122,0.8083
1984,12,3,2,237,1.3381
1984,12,3,3,328,2.3055
1984,12,3,4,337,2.4153
1984,12,3,5,206,3.8931
1985,1,1,1,547,16.3364
1985,1,1,2,408,14.3416
1985,1,1,3,367,14.0074
1985,1,1,4,395,15.8952
1985,1,1,5,266,15.1029
1985,1,2,1,200,12.7929
1985,1,2,2,297,11.5741
1985,1,2,3,284,12.0257
1985,1,2,4,287,13.9487
1985,1,2,5,223,10.6630
1985,1,3,1,114,11.7366
1985,1,3,2,232,7.8883
1985,1,3,3,325,6.7176
1985,1,3,4,339,8.5114
1985,1,3,5,218,6.6633
1985,2,1,1,551,1.5861
1985,2,1,2,421,2.4222
1985,2,1,3,277,3.1220
1985,2,1,4,402,3.8751
1985,2,1,5,270,4.2069
1985,2,2,1,195,1.3406
1985,2,2,2,300,1.7727
1985,2,2,3,271,2.1419
1985,2,2,4,291,2.4787
1985,2,2,5,218,2.8260
1985,2,3,1,116,0.5357
1985,2,3,2,225,1.8742
1985,2,3,3,324,2.2555
1985,2,3,4,340,1.2065
1985,2,3,5,204,0.7662
1985,3,1,1,543,-3.8109
1985,3,1,2,424,-2.4756
1985,3,1,3,289,-2.6999
1985,3,1,4,368,-2.0479
1985,3,1,5,276,-2.0684
1985,3,2,1,198,-2.6156
1985,3,2,2,297,-3.5246
1985,3,2,3,271,-2.6387
1985,3,2,4,277,-3.4550
1985,3,2,5,218,-2.1803
1985,3,3,1,115,-0.7230
1985,3,3,2,230,0.6380
1985,3,3,3,314,0.2468
1985,3,3,4,345,-0.4906
1985,3,3,5,213,0.4815
1985,4,1,1,553,-3.0994
1985,4,1,2,435,-3.0997
1985,4,1,3,295,-3.0767
1985,4,1,4,384,-0.2430
1985,4,1,5,283,0.5254
1985,4,2,1,207,-2.2145
1985,4,2,2,287,-2.1879
1985,4,2,3,264,-2.2126
1985,4,2,4,271,-2.6200
1985,4,2,5,229,-0.8633
1985,4,3,1,113,-1.8762
1985,4,3,2,237,0.3530
1985,4,3,3,323,-2.2399
1985,4,3,4,341,-0.8011
1985,4,3,5,228,0.2122
1985,5,1,1,540,1.7254
1985,5,1,2,419,2.7543
1985,5,1,3,299,3.1825
1985,5,1,4,387,3.2842
1985,5,1,5,300,4.4577
1985,5,2,1,213,3.2629
1985,5,2,2,274,3.3176
1985,5,2,3,275,3.4454
1985,5,2,4,257,4.8771
1985,5,2,5,249,4.2525
1985,5,3,1,120,5.3180
1985,5,3,2,238,5.4922
1985,5,3,3,323,6.2577
1985,5,3,4,334,6.6266
1985,5,3,5,230,6.6946
1985,6,1,1,522,-1.3040
1985,6,1,2,394,-0.4367
1985,6,1,3,311,0.5192
1985,6,1,4,363,0.7132
1985,6,1,5,293,2.0097
1985,6,2,1,213,-0.8699
1985,6,2,2,280,0.2504
1985,6,2,3,282,1.5586
1985,6,2,4,262,1.5524
1985,6,2,5,260,2.3714
1985,6,3,1,122,0.7340
1985,6,3,2,237,1.5554
1985,6,3,3,322,1.1598
1985,6,3,4,332,1.7481
1985,6,3,5,245,2.9188
1985,7,1,1,531,3.7639
1985,7,1,2,406,2.4524
1985,7,1,3,321,2.7986
1985,7,1,4,365,1.5330
1985,7,1,5,303,2.6244
1985,7,2,1,204,3.6918
1985,7,2,2,285,3.5030
1985,7,2,3,301,2.7047
1985,7,2,4,270,2.1239
1985,7,2,5,261,1.5619
1985,7,3,1,137,1.4563
1985,7,3,2,238,-0.2573
1985,7,3,3,331,0.9663
1985,7,3,4,343,-0.6909
1985,7,3,5,251,-1.8669
1985,8,1,1,531,-1.7649
1985,8,1,2,392,-0.3296
1985,8,1,3,323,-1.6270
1985,8,1,4,350,-1.3449
1985,8,1,5,307,-1.0426
1985,8,2,1,206,-0.2549
1985,8,2,2,285,-1.4987
1985,8,2,3,324,-1.7028
1985,8,2,4,280,-0.9738
1985,8,2,5,265,-1.3150
1985,8,3,1,136,-1.6531
1985,8,3,2,248,-0.7552
1985,8,3,3,339,-0.8923
1985,8,3,4,348,-0.4682
1985,8,3,5,253,0.9140
1985,9,1,1,527,-7.5483
1985,9,1,2,401,-5.1509
1985,9,1,3,328,-5.7592
1985,9,1,4,335,-5.1890
1985,9,1,5,302,-5.4607
1985,9,2,1,203,-7.4400
1985,9,2,2,282,-5.5652
1985,9,2,3,322,-5.0770
1985,9,2,4,272,-6.4430
1985,9,2,5,267,-5.2062
1985,9,3,1,134,-4.1151
1985,9,3,2,242,-2.7824
1985,9,3,3,335,-2.4251
1985,9,3,4,342,-3.6290
1985,9,3,5,243,-4.0978
1985,10,1,1,537,1.5970
1985,10,1,2,399,2.4168
1985,10,1,3,327,2.7323
1985,10,1,4,327,2.2830
1985,10,1,5,296,3.7042
1985,10,2,1,197,1.3456
1985,10,2,2,265,1.4938
1985,10,2,3,332,4.2178
1985,10,2,4,265,5.0495
1985,10,2,5,269,5.2744
1985,10,3,1,121,0.0620
1985,10,3,2,226,4.2105
1985,10,3,3,304,4.1805
1985,10,3,4,335,4.3795
1985,10,3,5,235,5.6669
1985,11,1,1,532,7.9223
1985,11,1,2,402,6.1044
1985,11,1,3,336,6.6051
1985,11,1,4,332,5.4662
1985,11,1,5,290,6.7469
1985,11,2,1,198,6.7942
1985,11,2,2,266,8.2593
1985,11,2,3,328,6.9774
1985,11,2,4,260,7.4664
1985,11,2,5,255,8.9089
1985,11,3,1,120,8.0093
1985,11,3,2,219,7.0815
1985,11,3,3,296,7.0582
1985,11,3,4,325,7.3519
1985,11,3,5,235,6.1835
1985,12,1,1,525,3.1942
1985,12,1,2,409,6.5355
1985,12,1,3,329,4.8381
1985,12,1,4,314,3.7414
1985,12,1,5,274,4.0009
1985,12,2,1,188,3.1282
