year,month,rank_ME,rank_PTA,nstocks,ret_vw
2011,11,2,4,123,0.0168
2011,11,2,5,154,-0.6903
2011,11,3,1,95,-0.7896
2011,11,3,2,150,1.4762
2011,11,3,3,171,1.1931
2011,11,3,4,152,-1.6793
2011,11,3,5,133,0.1382
2011,12,1,1,364,0.1688
2011,12,1,2,308,0.4021
2011,12,1,3,140,2.9871
2011,12,1,4,187,2.5831
2011,12,1,5,328,1.2275
2011,12,2,1,128,-0.0502
2011,12,2,2,115,-0.8566
2011,12,2,3,106,1.0692
2011,12,2,4,122,0.5009
2011,12,2,5,153,-1.1465
2011,12,3,1,95,1.3586
2011,12,3,2,150,2.2250
2011,12,3,3,170,1.2218
2011,12,3,4,150,-1.3818
2011,12,3,5,133,-1.1542
2012,1,1,1,362,10.3014
2012,1,1,2,303,9.0815
2012,1,1,3,139,8.3290
2012,1,1,4,185,8.0946
2012,1,1,5,327,8.9747
2012,1,2,1,127,7.9865
2012,1,2,2,114,8.2985
2012,1,2,3,106,6.0467
2012,1,2,4,122,5.9862
2012,1,2,5,153,6.8336
2012,1,3,1,95,4.5174
2012,1,3,2,149,3.9680
2012,1,3,3,170,2.8379
2012,1,3,4,148,6.7088
2012,1,3,5,132,6.8641
2012,2,1,1,358,2.2809
2012,2,1,2,300,1.4139
2012,2,1,3,138,1.8983
2012,2,1,4,183,2.4572
2012,2,1,5,327,1.6513
2012,2,2,1,126,4.3643
2012,2,2,2,114,1.8996
2012,2,2,3,106,2.4920
2012,2,2,4,122,3.4401
2012,2,2,5,149,4.3332
2012,2,3,1,94,3.8093
2012,2,3,2,148,4.1041
2012,2,3,3,170,3.1600
2012,2,3,4,148,6.1392
2012,2,3,5,132,4.3787
2012,3,1,1,355,5.5456
2012,3,1,2,297,2.9743
2012,3,1,3,137,1.8026
2012,3,1,4,180,3.1589
2012,3,1,5,324,3.4329
2012,3,2,1,125,2.7701
2012,3,2,2,114,2.0522
2012,3,2,3,106,1.6861
2012,3,2,4,122,1.9447
2012,3,2,5,149,1.9722
2012,3,3,1,94,2.5494
2012,3,3,2,148,3.6655
2012,3,3,3,168,1.9860
2012,3,3,4,146,3.2698
2012,3,3,5,132,0.9290
2012,4,1,1,354,-3.2435
2012,4,1,2,296,-3.3702
2012,4,1,3,135,-1.0832
2012,4,1,4,178,-1.9993
2012,4,1,5,318,-1.1869
2012,4,2,1,125,0.0749
2012,4,2,2,114,-1.3287
2012,4,2,3,106,-0.8299
2012,4,2,4,122,-1.4111
2012,4,2,5,149,-1.8770
2012,4,3,1,94,1.2092
2012,4,3,2,148,-0.4584
2012,4,3,3,166,-0.6062
2012,4,3,4,146,-0.2462
2012,4,3,5,132,-1.2419
2012,5,1,1,352,-7.5497
2012,5,1,2,293,-6.6468
2012,5,1,3,134,-9.5071
2012,5,1,4,177,-8.2315
2012,5,1,5,316,-6.2238
2012,5,2,1,125,-7.0071
2012,5,2,2,114,-5.5465
2012,5,2,3,106,-5.2544
2012,5,2,4,121,-6.8681
2012,5,2,5,148,-7.3844
2012,5,3,1,94,-5.6794
2012,5,3,2,147,-5.1246
2012,5,3,3,166,-4.9750
2012,5,3,4,145,-5.1639
2012,5,3,5,132,-8.5579
2012,6,1,1,349,4.7063
2012,6,1,2,292,9.3579
2012,6,1,3,134,4.1327
2012,6,1,4,177,7.1992
2012,6,1,5,312,6.5639
2012,6,2,1,124,4.4106
2012,6,2,2,114,4.3788
2012,6,2,3,106,4.7110
2012,6,2,4,121,3.9455
2012,6,2,5,148,5.7151
2012,6,3,1,94,6.2598
2012,6,3,2,147,3.3534
2012,6,3,3,166,4.0044
2012,6,3,4,144,3.2358
2012,6,3,5,130,1.9441
2012,7,1,1,439,-2.7278
2012,7,1,2,271,-2.3603
2012,7,1,3,158,-1.2899
2012,7,1,4,199,-2.1708
2012,7,1,5,256,-1.3102
2012,7,2,1,112,-3.4267
2012,7,2,2,113,-4.2672
2012,7,2,3,133,-0.5764
2012,7,2,4,125,-1.3362
2012,7,2,5,131,-0.4692
2012,7,3,1,138,3.0157
2012,7,3,2,188,0.6808
2012,7,3,3,164,1.0808
2012,7,3,4,126,2.1268
2012,7,3,5,114,1.3223
2012,8,1,1,433,2.9189
2012,8,1,2,270,3.0754
2012,8,1,3,157,2.4751
2012,8,1,4,197,2.7159
2012,8,1,5,254,4.0924
2012,8,2,1,111,3.5239
2012,8,2,2,113,5.1404
2012,8,2,3,132,3.0961
2012,8,2,4,125,2.2933
2012,8,2,5,131,5.6838
2012,8,3,1,138,0.9896
2012,8,3,2,187,1.4574
2012,8,3,3,162,1.8797
2012,8,3,4,126,4.2097
2012,8,3,5,113,5.3689
2012,9,1,1,429,5.4512
2012,9,1,2,267,5.2141
2012,9,1,3,157,4.4790
2012,9,1,4,195,3.5404
2012,9,1,5,250,5.9494
2012,9,2,1,110,2.5563
2012,9,2,2,113,2.9089
2012,9,2,3,132,3.2538
2012,9,2,4,125,4.2359
2012,9,2,5,130,1.8155
2012,9,3,1,136,3.5630
2012,9,3,2,186,2.1636
2012,9,3,3,162,1.7329
2012,9,3,4,126,1.7538
2012,9,3,5,113,4.7488
2012,10,1,1,425,-5.0274
2012,10,1,2,265,-4.7102
2012,10,1,3,156,-3.6457
2012,10,1,4,193,-1.5063
2012,10,1,5,247,-3.6418
2012,10,2,1,110,-2.0053
2012,10,2,2,112,-1.4457
2012,10,2,3,132,-0.8299
2012,10,2,4,125,-1.9053
2012,10,2,5,130,-1.3855
2012,10,3,1,135,-1.7334
2012,10,3,2,186,-2.0607
2012,10,3,3,162,-1.8576
2012,10,3,4,126,-4.3304
2012,10,3,5,113,-1.9359
2012,11,1,1,422,0.2496
2012,11,1,2,263,1.2809
2012,11,1,3,156,0.8219
2012,11,1,4,191,0.8361
2012,11,1,5,244,2.3845
2012,11,2,1,110,1.3824
2012,11,2,2,112,1.3861
2012,11,2,3,131,0.8220
2012,11,2,4,123,2.1490
2012,11,2,5,126,1.6058
2012,11,3,1,133,2.3804
2012,11,3,2,186,0.2963
2012,11,3,3,161,1.1253
2012,11,3,4,126,0.3282
2012,11,3,5,113,1.7501
2012,12,1,1,418,4.0038
2012,12,1,2,257,-0.1339
2012,12,1,3,155,5.3210
2012,12,1,4,190,4.5998
2012,12,1,5,242,3.6018
2012,12,2,1,110,3.9028
2012,12,2,2,112,2.9707
2012,12,2,3,131,2.5614
2012,12,2,4,122,4.2276
2012,12,2,5,126,4.2731
2012,12,3,1,133,0.0306
2012,12,3,2,186,0.1449
2012,12,3,3,161,1.3013
2012,12,3,4,125,-1.0134
2012,12,3,5,113,3.3159
2013,1,1,1,411,7.6767
2013,1,1,2,254,6.0683
2013,1,1,3,153,4.8289
2013,1,1,4,189,6.1210
2013,1,1,5,241,5.8686
2013,1,2,1,109,7.3605
2013,1,2,2,111,6.5000
2013,1,2,3,131,5.0992
2013,1,2,4,122,6.0773
2013,1,2,5,122,6.5420
2013,1,3,1,133,5.7383
2013,1,3,2,186,5.7274
2013,1,3,3,160,6.5990
2013,1,3,4,125,1.5244
2013,1,3,5,112,6.1689
2013,2,1,1,410,1.6331
2013,2,1,2,252,-2.4843
2013,2,1,3,152,0.3576
2013,2,1,4,189,0.9603
2013,2,1,5,239,1.6968
2013,2,2,1,109,1.0913
2013,2,2,2,110,0.5449
2013,2,2,3,131,0.5195
2013,2,2,4,122,0.9238
2013,2,2,5,122,0.8455
2013,2,3,1,131,1.7811
2013,2,3,2,186,1.6964
2013,2,3,3,160,0.9830
2013,2,3,4,125,0.0484
2013,2,3,5,111,1.9960
2013,3,1,1,407,5.6935
2013,3,1,2,252,5.4232
2013,3,1,3,151,5.3458
2013,3,1,4,186,6.6820
2013,3,1,5,238,6.7590
2013,3,2,1,107,4.8659
2013,3,2,2,110,4.7883
2013,3,2,3,129,4.6681
2013,3,2,4,122,3.9599
2013,3,2,5,122,4.6311
2013,3,3,1,131,5.3718
2013,3,3,2,186,4.1095
2013,3,3,3,160,2.7042
2013,3,3,4,125,2.7896
2013,3,3,5,111,3.0060
2013,4,1,1,399,0.6521
2013,4,1,2,249,1.6955
2013,4,1,3,151,1.6849
2013,4,1,4,186,-1.6693
2013,4,1,5,238,-1.4470
2013,4,2,1,107,-0.0473
2013,4,2,2,110,0.1912
2013,4,2,3,129,-0.9465
2013,4,2,4,122,-2.1083
2013,4,2,5,122,-1.7303
2013,4,3,1,131,2.8568
2013,4,3,2,186,2.2425
2013,4,3,3,160,1.8847
2013,4,3,4,125,-0.0955
2013,4,3,5,111,-0.0238
2013,5,1,1,394,4.2841
2013,5,1,2,247,3.6958
2013,5,1,3,150,6.2755
2013,5,1,4,186,8.0940
2013,5,1,5,236,6.7023
2013,5,2,1,107,6.0065
2013,5,2,2,109,5.7020
2013,5,2,3,129,4.2581
2013,5,2,4,119,5.1656
2013,5,2,5,122,5.1596
2013,5,3,1,131,0.3907
2013,5,3,2,186,1.7674
2013,5,3,3,160,1.3299
2013,5,3,4,125,3.0995
2013,5,3,5,111,3.3949
2013,6,1,1,390,-0.8297
2013,6,1,2,244,0.0001
2013,6,1,3,150,1.3926
2013,6,1,4,185,0.3851
2013,6,1,5,233,0.4388
2013,6,2,1,107,-1.5514
2013,6,2,2,109,-1.6890
2013,6,2,3,129,-1.0042
2013,6,2,4,119,-0.3502
2013,6,2,5,121,-0.1641
2013,6,3,1,130,0.3229
2013,6,3,2,186,-1.0407
2013,6,3,3,160,-1.9094
2013,6,3,4,124,-4.1643
2013,6,3,5,111,-0.9443
2013,7,1,1,344,9.5580
2013,7,1,2,311,8.0038
2013,7,1,3,144,8.7193
2013,7,1,4,145,10.8072
2013,7,1,5,296,5.6734
2013,7,2,1,114,7.6714
2013,7,2,2,110,7.6032
2013,7,2,3,109,7.3787
2013,7,2,4,125,6.3261
2013,7,2,5,159,6.2345
2013,7,3,1,128,5.0023
2013,7,3,2,149,5.3615
2013,7,3,3,171,5.2490
2013,7,3,4,135,4.3221
2013,7,3,5,135,6.3807
2013,8,1,1,342,-2.0442
2013,8,1,2,309,-2.7437
2013,8,1,3,144,-3.4541
2013,8,1,4,145,-3.9860
2013,8,1,5,296,-1.6652
2013,8,2,1,114,-2.9132
2013,8,2,2,110,-3.3828
2013,8,2,3,109,-3.4138
2013,8,2,4,124,-2.4045
2013,8,2,5,158,-2.0919
2013,8,3,1,127,-2.5401
2013,8,3,2,148,-2.7489
2013,8,3,3,170,-3.7783
2013,8,3,4,135,-0.1708
2013,8,3,5,134,-1.8174
2013,9,1,1,340,8.6506
2013,9,1,2,305,6.4619
2013,9,1,3,142,6.3982
2013,9,1,4,143,6.4168
2013,9,1,5,293,7.3587
2013,9,2,1,114,6.0055
2013,9,2,2,110,5.1673
2013,9,2,3,108,8.1743
2013,9,2,4,124,5.7317
2013,9,2,5,158,6.1796
2013,9,3,1,127,4.8783
2013,9,3,2,148,3.7756
2013,9,3,3,170,3.1355
2013,9,3,4,135,2.0636
2013,9,3,5,134,4.9020
2013,10,1,1,339,1.9393
2013,10,1,2,300,1.6395
2013,10,1,3,142,1.6281
2013,10,1,4,142,0.7046
2013,10,1,5,292,4.5516
2013,10,2,1,114,1.6215
2013,10,2,2,109,2.3324
2013,10,2,3,108,2.9401
2013,10,2,4,124,4.1057
2013,10,2,5,158,2.0540
2013,10,3,1,127,5.1757
2013,10,3,2,147,4.3395
2013,10,3,3,170,3.1370
2013,10,3,4,134,6.1636
2013,10,3,5,134,5.1193
2013,11,1,1,335,5.7530
2013,11,1,2,298,6.3126
2013,11,1,3,141,6.2691
2013,11,1,4,142,7.7597
2013,11,1,5,289,4.8275
2013,11,2,1,111,3.3392
2013,11,2,2,108,2.8874
2013,11,2,3,108,3.6524
2013,11,2,4,123,3.5365
2013,11,2,5,156,3.9416
2013,11,3,1,127,1.9933
2013,11,3,2,145,3.0460
2013,11,3,3,169,2.7964
2013,11,3,4,134,3.3136
2013,11,3,5,134,0.7702
2013,12,1,1,327,3.3931
2013,12,1,2,297,3.4563
2013,12,1,3,140,2.3006
2013,12,1,4,141,3.4689
2013,12,1,5,285,1.4336
2013,12,2,1,111,3.4191
2013,12,2,2,107,2.3351
2013,12,2,3,108,2.0522
2013,12,2,4,121,0.8628
2013,12,2,5,155,2.0776
2013,12,3,1,127,2.5917
2013,12,3,2,145,2.4711
2013,12,3,3,169,3.0569
2013,12,3,4,134,2.0322
2013,12,3,5,134,2.1849
2014,1,1,1,325,-1.2872
2014,1,1,2,297,2.0204
2014,1,1,3,139,-3.1222
2014,1,1,4,141,-2.1089
2014,1,1,5,284,-2.8893
2014,1,2,1,110,-1.8775
2014,1,2,2,106,-2.1344
2014,1,2,3,107,-3.3519
2014,1,2,4,119,-4.9563
2014,1,2,5,155,-2.4645
2014,1,3,1,127,-2.5979
2014,1,3,2,144,-3.5146
2014,1,3,3,166,-4.4647
2014,1,3,4,134,-2.8541
2014,1,3,5,134,-2.4394
2014,2,1,1,323,5.1786
2014,2,1,2,296,6.6106
2014,2,1,3,138,5.4533
2014,2,1,4,140,4.4538
2014,2,1,5,284,4.4439
2014,2,2,1,109,5.9962
2014,2,2,2,106,5.4545
2014,2,2,3,106,3.6077
2014,2,2,4,119,3.8890
2014,2,2,5,153,5.2504
2014,2,3,1,125,3.1331
2014,2,3,2,144,5.2895
2014,2,3,3,166,5.1951
2014,2,3,4,134,4.9723
2014,2,3,5,133,4.5652
2014,3,1,1,317,0.5007
2014,3,1,2,294,-1.7632
2014,3,1,3,135,-2.9085
2014,3,1,4,137,0.4306
2014,3,1,5,282,0.6923
2014,3,2,1,108,-0.6628
2014,3,2,2,106,-1.4010
2014,3,2,3,104,-0.8480
2014,3,2,4,119,1.0270
2014,3,2,5,153,-0.1093
2014,3,3,1,125,-0.5033
2014,3,3,2,144,0.0995
2014,3,3,3,166,1.7592
2014,3,3,4,134,0.2919
2014,3,3,5,132,-1.1619
2014,4,1,1,313,-5.1868
2014,4,1,2,293,-9.5002
2014,4,1,3,135,-5.1014
2014,4,1,4,135,-5.3277
2014,4,1,5,283,-3.5184
2014,4,2,1,108,-3.6743
2014,4,2,2,105,-3.8309
2014,4,2,3,104,-2.7504
2014,4,2,4,119,-0.7610
2014,4,2,5,153,-3.7313
2014,4,3,1,124,-0.8498
2014,4,3,2,144,0.3942
2014,4,3,3,166,1.8098
2014,4,3,4,134,1.2767
2014,4,3,5,132,1.2430
2014,5,1,1,311,-2.3678
2014,5,1,2,291,-1.5679
2014,5,1,3,135,2.2491
2014,5,1,4,134,-2.1315
2014,5,1,5,281,-0.3424
2014,5,2,1,108,0.2612
2014,5,2,2,103,0.8646
2014,5,2,3,104,1.1162
2014,5,2,4,119,0.7207
2014,5,2,5,153,1.1203
2014,5,3,1,124,2.6401
2014,5,3,2,144,1.5745
2014,5,3,3,166,1.3144
2014,5,3,4,134,3.3249
2014,5,3,5,132,2.7820
2014,6,1,1,309,6.6189
2014,6,1,2,289,5.0704
2014,6,1,3,134,3.7394
2014,6,1,4,133,5.7445
2014,6,1,5,281,6.9538
2014,6,2,1,108,5.6186
2014,6,2,2,103,5.2609
2014,6,2,3,104,4.9442
2014,6,2,4,118,4.3608
2014,6,2,5,152,6.0508
2014,6,3,1,124,3.0785
2014,6,3,2,144,1.7332
2014,6,3,3,166,1.2167
2014,6,3,4,133,2.8285
2014,6,3,5,131,2.8917
2014,7,1,1,387,-5.1793
2014,7,1,2,270,-7.9119
2014,7,1,3,124,-6.8696
2014,7,1,4,132,-5.4636
2014,7,1,5,237,-6.8148
2014,7,2,1,134,-6.8477
2014,7,2,2,115,-5.1687
2014,7,2,3,104,-7.7052
2014,7,2,4,110,-3.3976
2014,7,2,5,166,-6.1838
2014,7,3,1,132,-1.3180
2014,7,3,2,154,-1.6408
2014,7,3,3,179,-2.6842
2014,7,3,4,156,-0.3513
2014,7,3,5,121,-2.4457
2014,8,1,1,385,4.2145
2014,8,1,2,269,3.7215
2014,8,1,3,124,3.4591
2014,8,1,4,130,3.4424
2014,8,1,5,237,3.9117
2014,8,2,1,132,5.5968
2014,8,2,2,115,5.6575
2014,8,2,3,104,4.6523
2014,8,2,4,109,5.8842
2014,8,2,5,163,4.5465
2014,8,3,1,132,4.4381
2014,8,3,2,154,4.6918
2014,8,3,3,179,2.9375
2014,8,3,4,156,4.8630
2014,8,3,5,120,5.5632
2014,9,1,1,380,-7.0047
2014,9,1,2,268,-8.7078
2014,9,1,3,124,-6.5290
2014,9,1,4,129,-5.9277
2014,9,1,5,236,-6.3921
2014,9,2,1,132,-7.4516
2014,9,2,2,115,-2.6758
2014,9,2,3,104,-6.0500
2014,9,2,4,108,-6.3495
2014,9,2,5,162,-6.1611
2014,9,3,1,132,-2.7020
2014,9,3,2,153,-0.9284
2014,9,3,3,177,-2.0015
2014,9,3,4,156,-2.5736
2014,9,3,5,120,-3.0302
2014,10,1,1,378,5.1840
2014,10,1,2,268,4.1109
2014,10,1,3,122,5.4340
2014,10,1,4,128,7.8075
2014,10,1,5,236,6.6526
2014,10,2,1,131,1.5858
2014,10,2,2,115,6.1424
2014,10,2,3,104,7.0989
2014,10,2,4,108,6.7399
2014,10,2,5,162,4.7395
2014,10,3,1,132,0.5691
2014,10,3,2,152,3.2157
2014,10,3,3,176,2.8270
2014,10,3,4,156,1.7725
2014,10,3,5,120,-0.5112
2014,11,1,1,371,-0.1811
2014,11,1,2,267,-1.7002
2014,11,1,3,121,-0.6761
2014,11,1,4,129,-0.2731
2014,11,1,5,235,-1.5079
2014,11,2,1,130,0.2482
2014,11,2,2,115,2.6054
2014,11,2,3,104,1.6689
2014,11,2,4,107,-0.0666
2014,11,2,5,162,-0.6103
2014,11,3,1,132,2.3876
2014,11,3,2,152,4.2192
2014,11,3,3,176,2.9942
2014,11,3,4,155,1.8069
2014,11,3,5,120,1.5837
2014,12,1,1,369,3.7349
2014,12,1,2,265,5.2446
2014,12,1,3,120,7.4256
2014,12,1,4,129,6.0020
2014,12,1,5,233,4.1125
2014,12,2,1,129,1.6054
2014,12,2,2,115,1.9965
2014,12,2,3,104,1.5455
2014,12,2,4,107,1.1205
2014,12,2,5,162,1.6839
2014,12,3,1,132,-2.2433
2014,12,3,2,152,-1.3970
2014,12,3,3,176,0.9072
2014,12,3,4,155,-0.1812
2014,12,3,5,117,0.1458
2015,1,1,1,366,-4.7946
2015,1,1,2,263,-2.9323
2015,1,1,3,119,-6.9998
2015,1,1,4,129,-3.9683
2015,1,1,5,231,-4.3560
2015,1,2,1,128,-5.5933
2015,1,2,2,114,0.6047
2015,1,2,3,103,-2.9749
2015,1,2,4,107,-3.5911
2015,1,2,5,162,-4.6559
2015,1,3,1,131,-0.2320
2015,1,3,2,151,-1.8409
2015,1,3,3,176,-2.0114
2015,1,3,4,154,-3.7259
2015,1,3,5,117,-3.0594
2015,2,1,1,364,4.3131
2015,2,1,2,261,6.0845
2015,2,1,3,118,7.1691
2015,2,1,4,129,6.2406
2015,2,1,5,231,6.8419
2015,2,2,1,126,9.5219
2015,2,2,2,112,5.9850
2015,2,2,3,103,5.4227
2015,2,2,4,107,5.7262
2015,2,2,5,162,7.7363
2015,2,3,1,131,6.0551
2015,2,3,2,150,6.5222
2015,2,3,3,174,4.3509
2015,2,3,4,152,5.2170
2015,2,3,5,116,6.9683
2015,3,1,1,362,-0.5624
2015,3,1,2,257,0.0255
2015,3,1,3,118,0.0765
2015,3,1,4,128,2.9456
2015,3,1,5,229,0.5689
2015,3,2,1,125,1.1847
2015,3,2,2,111,3.1742
2015,3,2,3,103,2.5414
2015,3,2,4,106,2.7097
2015,3,2,5,160,0.2082
2015,3,3,1,131,-1.9709
2015,3,3,2,150,-1.7853
2015,3,3,3,174,-0.8729
2015,3,3,4,151,-2.2557
2015,3,3,5,115,-0.8075
2015,4,1,1,360,-2.0278
2015,4,1,2,255,-3.2487
2015,4,1,3,118,-2.7327
2015,4,1,4,128,-3.5084
2015,4,1,5,226,-1.2001
2015,4,2,1,124,-0.5479
2015,4,2,2,111,-5.1329
2015,4,2,3,103,-2.2311
2015,4,2,4,106,-3.6640
2015,4,2,5,159,-1.0862
2015,4,3,1,131,3.1200
2015,4,3,2,147,-0.4476
2015,4,3,3,173,0.1642
2015,4,3,4,151,2.2201
2015,4,3,5,115,-0.4212
2015,5,1,1,359,2.0032
2015,5,1,2,252,0.5486
2015,5,1,3,118,2.4706
2015,5,1,4,128,2.6700
2015,5,1,5,225,0.9992
2015,5,2,1,124,0.4200
2015,5,2,2,111,4.5350
2015,5,2,3,103,2.0667
2015,5,2,4,106,1.4141
2015,5,2,5,159,2.5599
2015,5,3,1,128,1.0890
2015,5,3,2,147,1.5606
2015,5,3,3,173,0.7517
2015,5,3,4,151,0.4208
2015,5,3,5,115,-0.1310
2015,6,1,1,358,2.3548
2015,6,1,2,251,1.0283
2015,6,1,3,118,2.2672
2015,6,1,4,128,2.8970
2015,6,1,5,223,1.0095
2015,6,2,1,123,-0.8435
2015,6,2,2,111,0.6008
2015,6,2,3,103,0.6411
2015,6,2,4,106,-1.3069
2015,6,2,5,159,0.2715
2015,6,3,1,128,-2.5580
2015,6,3,2,146,-2.4301
2015,6,3,3,172,-2.2004
2015,6,3,4,151,-3.1483
2015,6,3,5,115,0.1898
2015,7,1,1,339,-8.1070
2015,7,1,2,272,-4.1535
2015,7,1,3,117,-6.0720
2015,7,1,4,135,-5.5196
2015,7,1,5,266,-7.2582
2015,7,2,1,137,-1.5783
2015,7,2,2,104,-2.7342
2015,7,2,3,90,-1.4187
2015,7,2,4,119,-1.2201
2015,7,2,5,174,-4.2889
2015,7,3,1,135,2.7077
2015,7,3,2,181,1.3282
2015,7,3,3,177,2.1388
2015,7,3,4,161,0.5565
2015,7,3,5,120,1.7921
2015,8,1,1,334,-4.0505
2015,8,1,2,269,-5.9137
2015,8,1,3,116,-5.6583
2015,8,1,4,134,-4.2269
2015,8,1,5,264,-2.5136
2015,8,2,1,137,-7.0646
2015,8,2,2,104,-5.2499
2015,8,2,3,90,-6.1798
2015,8,2,4,119,-5.9031
2015,8,2,5,172,-5.8126
2015,8,3,1,135,-5.2260
2015,8,3,2,180,-7.2178
2015,8,3,3,175,-5.5243
2015,8,3,4,160,-5.9558
2015,8,3,5,119,-4.2751
2015,9,1,1,333,-7.9919
2015,9,1,2,269,-4.9242
2015,9,1,3,116,-6.1735
2015,9,1,4,132,-7.3427
2015,9,1,5,264,-10.2635
2015,9,2,1,136,-6.1744
2015,9,2,2,103,-7.5696
2015,9,2,3,89,-5.2368
2015,9,2,4,119,-5.2661
2015,9,2,5,171,-7.8877
2015,9,3,1,135,-4.0262
2015,9,3,2,178,-2.1690
2015,9,3,3,174,-0.9484
2015,9,3,4,160,-3.1672
2015,9,3,5,117,-5.2198
2015,10,1,1,328,6.3690
2015,10,1,2,266,5.0735
2015,10,1,3,116,6.2177
2015,10,1,4,131,7.5143
2015,10,1,5,263,6.2643
2015,10,2,1,135,8.0745
2015,10,2,2,103,4.7412
2015,10,2,3,89,6.2428
2015,10,2,4,119,6.9139
2015,10,2,5,171,5.9253
2015,10,3,1,135,9.5710
2015,10,3,2,178,7.6799
2015,10,3,3,174,7.5911
2015,10,3,4,160,8.5825
2015,10,3,5,116,8.8710
2015,11,1,1,320,0.6069
2015,11,1,2,262,5.1714
2015,11,1,3,116,3.5505
2015,11,1,4,131,-0.0986
2015,11,1,5,261,1.5698
2015,11,2,1,132,5.5528
2015,11,2,2,102,3.8156
2015,11,2,3,87,2.8828
2015,11,2,4,119,4.2766
2015,11,2,5,169,4.3373
2015,11,3,1,134,0.8010
2015,11,3,2,178,-0.9218
2015,11,3,3,174,0.0957
2015,11,3,4,160,1.1267
2015,11,3,5,116,-0.3016
2015,12,1,1,318,-6.8051
2015,12,1,2,262,-5.7303
2015,12,1,3,114,-3.8862
2015,12,1,4,130,-6.2995
2015,12,1,5,260,-4.8383
2015,12,2,1,132,-4.9685
2015,12,2,2,102,-3.3861
2015,12,2,3,87,-5.9406
2015,12,2,4,119,-4.2473
2015,12,2,5,167,-6.0906
2015,12,3,1,134,-0.8964
2015,12,3,2,178,-3.3087
2015,12,3,3,172,-0.6497
2015,12,3,4,160,-1.6837
2015,12,3,5,116,-3.0466
2016,1,1,1,314,-11.2034
2016,1,1,2,260,-8.9896
2016,1,1,3,113,-9.1663
2016,1,1,4,130,-7.8204
2016,1,1,5,259,-10.1873
2016,1,2,1,132,-8.9438
2016,1,2,2,101,-9.8344
2016,1,2,3,87,-9.3674
2016,1,2,4,117,-7.3523
2016,1,2,5,166,-9.0090
2016,1,3,1,134,-8.6333
2016,1,3,2,177,-4.8795
2016,1,3,3,171,-2.9792
2016,1,3,4,159,-3.6919
2016,1,3,5,115,-4.2764
2016,2,1,1,309,0.3320
2016,2,1,2,253,-2.8204
2016,2,1,3,112,-0.1369
2016,2,1,4,130,2.4737
2016,2,1,5,257,0.1485
2016,2,2,1,130,0.9115
2016,2,2,2,100,-0.1370
2016,2,2,3,87,1.0993
2016,2,2,4,117,1.8196
2016,2,2,5,165,0.3266
2016,2,3,1,134,0.2638
2016,2,3,2,177,1.4402
2016,2,3,3,170,0.8559
2016,2,3,4,158,0.0594
2016,2,3,5,114,-2.0789
2016,3,1,1,307,7.2969
2016,3,1,2,253,7.0400
2016,3,1,3,112,9.4401
2016,3,1,4,129,5.8856
2016,3,1,5,251,8.0085
2016,3,2,1,129,7.3878
2016,3,2,2,98,9.9846
2016,3,2,3,87,7.4941
2016,3,2,4,117,6.8578
2016,3,2,5,165,10.6952
2016,3,3,1,134,6.9155
2016,3,3,2,175,7.0427
2016,3,3,3,169,6.3983
2016,3,3,4,157,6.9547
2016,3,3,5,114,8.3950
2016,4,1,1,305,5.0995
2016,4,1,2,251,1.5966
2016,4,1,3,112,2.3131
2016,4,1,4,128,2.7809
2016,4,1,5,249,3.4293
2016,4,2,1,129,2.3260
2016,4,2,2,98,0.3090
2016,4,2,3,87,1.8200
2016,4,2,4,117,0.2471
2016,4,2,5,165,2.4105
2016,4,3,1,133,3.6027
2016,4,3,2,175,-1.6324
2016,4,3,3,169,-0.4433
2016,4,3,4,155,2.4907
2016,4,3,5,114,0.2666
2016,5,1,1,303,-0.9063
2016,5,1,2,248,0.3913
2016,5,1,3,111,-1.3961
2016,5,1,4,127,2.0302
2016,5,1,5,247,-2.1590
2016,5,2,1,128,1.8778
2016,5,2,2,98,2.5710
2016,5,2,3,87,2.4729
2016,5,2,4,117,1.6848
2016,5,2,5,163,0.4462
2016,5,3,1,130,2.3597
2016,5,3,2,174,1.9509
2016,5,3,3,168,1.4059
2016,5,3,4,155,0.6677
2016,5,3,5,114,2.1765
2016,6,1,1,299,2.1690
2016,6,1,2,246,-1.1327
2016,6,1,3,110,-1.9380
2016,6,1,4,127,1.2908
2016,6,1,5,244,0.1279
2016,6,2,1,127,0.7185
2016,6,2,2,98,-0.9533
2016,6,2,3,87,1.7070
2016,6,2,4,117,1.6627
2016,6,2,5,160,0.4912
2016,6,3,1,129,0.5429
2016,6,3,2,172,0.7740
2016,6,3,3,167,1.6710
2016,6,3,4,154,0.9617
2016,6,3,5,114,0.7416
2016,7,1,1,231,6.5775
2016,7,1,2,353,5.3354
2016,7,1,3,195,5.4734
2016,7,1,4,149,6.2449
2016,7,1,5,252,5.8191
2016,7,2,1,141,5.0353
2016,7,2,2,97,7.6160
2016,7,2,3,115,6.3737
2016,7,2,4,116,6.5434
2016,7,2,5,146,6.1191
2016,7,3,1,129,3.1941
2016,7,3,2,146,4.2249
2016,7,3,3,162,2.9246
2016,7,3,4,157,3.4661
2016,7,3,5,143,6.0694
2016,8,1,1,227,4.3619
2016,8,1,2,352,1.7911
2016,8,1,3,192,1.7482
2016,8,1,4,149,4.2863
2016,8,1,5,251,2.7353
2016,8,2,1,140,0.0434
2016,8,2,2,96,1.6286
