year,month,rank_ME,rank_DAC,nstocks,ret_vw
2012,7,3,5,117,0.9203
2012,8,1,1,413,2.3647
2012,8,1,2,178,4.0507
2012,8,1,3,137,2.6927
2012,8,1,4,119,3.0776
2012,8,1,5,403,3.2426
2012,8,2,1,176,3.5186
2012,8,2,2,120,3.3414
2012,8,2,3,78,3.7916
2012,8,2,4,84,2.9343
2012,8,2,5,129,5.0723
2012,8,3,1,153,4.4771
2012,8,3,2,144,1.7919
2012,8,3,3,159,0.6087
2012,8,3,4,136,1.9181
2012,8,3,5,116,3.0922
2012,9,1,1,409,5.3201
2012,9,1,2,177,4.5373
2012,9,1,3,136,4.5846
2012,9,1,4,119,6.3398
2012,9,1,5,396,4.7549
2012,9,2,1,174,3.5361
2012,9,2,2,120,3.2727
2012,9,2,3,78,2.3147
2012,9,2,4,84,1.6080
2012,9,2,5,129,3.3241
2012,9,3,1,152,2.7264
2012,9,3,2,144,2.4963
2012,9,3,3,159,2.1127
2012,9,3,4,135,2.9435
2012,9,3,5,115,1.8933
2012,10,1,1,406,-5.9895
2012,10,1,2,177,-3.5539
2012,10,1,3,135,-3.1597
2012,10,1,4,118,-4.0837
2012,10,1,5,392,-2.7009
2012,10,2,1,173,-4.0682
2012,10,2,2,120,-0.1213
2012,10,2,3,78,-1.3873
2012,10,2,4,84,-0.7465
2012,10,2,5,129,-1.1979
2012,10,3,1,151,-5.6558
2012,10,3,2,144,-2.2451
2012,10,3,3,159,-1.7683
2012,10,3,4,135,0.2581
2012,10,3,5,115,-1.0444
2012,11,1,1,403,0.0844
2012,11,1,2,175,1.8200
2012,11,1,3,133,1.3036
2012,11,1,4,118,1.6414
2012,11,1,5,389,1.1381
2012,11,2,1,171,0.7870
2012,11,2,2,120,0.2754
2012,11,2,3,76,1.5975
2012,11,2,4,84,1.9248
2012,11,2,5,127,2.5904
2012,11,3,1,149,1.0049
2012,11,3,2,143,0.6812
2012,11,3,3,159,0.4400
2012,11,3,4,135,0.7030
2012,11,3,5,115,1.7040
2012,12,1,1,398,3.7744
2012,12,1,2,174,3.5556
2012,12,1,3,131,3.7115
2012,12,1,4,115,4.5975
2012,12,1,5,386,2.4629
2012,12,2,1,171,2.6955
2012,12,2,2,120,3.1300
2012,12,2,3,76,4.1591
2012,12,2,4,84,3.7823
2012,12,2,5,127,4.4746
2012,12,3,1,149,-1.1999
2012,12,3,2,143,1.1353
2012,12,3,3,159,0.2726
2012,12,3,4,135,1.1425
2012,12,3,5,115,3.0538
2013,1,1,1,393,6.5219
2013,1,1,2,172,6.6333
2013,1,1,3,130,6.7214
2013,1,1,4,115,5.9232
2013,1,1,5,380,6.3767
2013,1,2,1,168,6.6153
2013,1,2,2,120,6.3907
2013,1,2,3,74,5.2459
2013,1,2,4,83,4.4497
2013,1,2,5,127,7.3720
2013,1,3,1,149,2.4553
2013,1,3,2,142,5.3456
2013,1,3,3,159,6.3039
2013,1,3,4,134,6.2683
2013,1,3,5,115,6.3729
2013,2,1,1,393,0.3430
2013,2,1,2,171,2.2041
2013,2,1,3,129,1.6981
2013,2,1,4,115,0.5308
2013,2,1,5,377,-1.0489
2013,2,2,1,168,0.6153
2013,2,2,2,120,0.3001
2013,2,2,3,74,2.6403
2013,2,2,4,83,0.8981
2013,2,2,5,126,-0.1441
2013,2,3,1,148,-0.2526
2013,2,3,2,142,2.6410
2013,2,3,3,159,1.7533
2013,2,3,4,134,1.1244
2013,2,3,5,113,0.3947
2013,3,1,1,391,6.3740
2013,3,1,2,169,5.9114
2013,3,1,3,128,7.4654
2013,3,1,4,114,5.0421
2013,3,1,5,376,5.0430
2013,3,2,1,168,4.4583
2013,3,2,2,118,4.0607
2013,3,2,3,74,6.6868
2013,3,2,4,82,1.7573
2013,3,2,5,125,5.1586
2013,3,3,1,148,3.4895
2013,3,3,2,142,3.3389
2013,3,3,3,159,4.5604
2013,3,3,4,134,3.5905
2013,3,3,5,113,4.2636
2013,4,1,1,384,0.5434
2013,4,1,2,168,1.9067
2013,4,1,3,127,1.7377
2013,4,1,4,113,-1.9568
2013,4,1,5,376,-1.4507
2013,4,2,1,168,-1.3826
2013,4,2,2,118,-0.7811
2013,4,2,3,74,-2.2409
2013,4,2,4,82,-0.2223
2013,4,2,5,125,-0.0920
2013,4,3,1,148,1.4412
2013,4,3,2,142,1.6927
2013,4,3,3,159,1.7443
2013,4,3,4,134,1.3173
2013,4,3,5,113,2.0679
2013,5,1,1,378,5.0650
2013,5,1,2,167,6.9646
2013,5,1,3,126,5.9796
2013,5,1,4,113,5.4384
2013,5,1,5,374,5.0187
2013,5,2,1,167,6.4338
2013,5,2,2,117,4.5178
2013,5,2,3,73,4.3024
2013,5,2,4,82,6.8857
2013,5,2,5,124,3.9075
2013,5,3,1,148,2.7335
2013,5,3,2,142,1.6867
2013,5,3,3,159,1.7322
2013,5,3,4,134,1.4158
2013,5,3,5,113,1.4795
2013,6,1,1,373,-0.9512
2013,6,1,2,165,1.3306
2013,6,1,3,124,1.3724
2013,6,1,4,111,-0.6430
2013,6,1,5,374,0.1559
2013,6,2,1,167,0.3678
2013,6,2,2,116,-0.6115
2013,6,2,3,73,-1.0851
2013,6,2,4,82,-2.3206
2013,6,2,5,124,-1.3077
2013,6,3,1,148,-2.7731
2013,6,3,2,142,-0.7743
2013,6,3,3,159,-1.1560
2013,6,3,4,132,-1.3765
2013,6,3,5,113,-0.7773
2013,7,1,1,378,8.9813
2013,7,1,2,138,6.9619
2013,7,1,3,139,8.9215
2013,7,1,4,140,8.0734
2013,7,1,5,387,7.7943
2013,7,2,1,164,7.2222
2013,7,2,2,108,7.7526
2013,7,2,3,94,6.5164
2013,7,2,4,91,4.9050
2013,7,2,5,131,8.1105
2013,7,3,1,155,5.4126
2013,7,3,2,137,5.7696
2013,7,3,3,155,6.0216
2013,7,3,4,126,4.6109
2013,7,3,5,111,4.8021
2013,8,1,1,378,-2.4169
2013,8,1,2,138,-1.4869
2013,8,1,3,137,-3.6581
2013,8,1,4,140,-4.8447
2013,8,1,5,386,-0.6826
2013,8,2,1,164,-2.5574
2013,8,2,2,106,-2.4844
2013,8,2,3,94,-2.4279
2013,8,2,4,91,-3.3983
2013,8,2,5,131,-3.1608
2013,8,3,1,154,-0.3222
2013,8,3,2,137,-3.7157
2013,8,3,3,153,-2.9760
2013,8,3,4,125,-2.8637
2013,8,3,5,111,-2.0891
2013,9,1,1,376,7.3064
2013,9,1,2,136,11.3809
2013,9,1,3,133,6.8030
2013,9,1,4,139,5.0900
2013,9,1,5,382,6.4900
2013,9,2,1,164,6.0836
2013,9,2,2,106,6.0286
2013,9,2,3,93,5.9552
2013,9,2,4,91,6.1251
2013,9,2,5,131,7.5086
2013,9,3,1,154,3.7353
2013,9,3,2,137,3.4721
2013,9,3,3,153,3.3176
2013,9,3,4,125,2.8386
2013,9,3,5,111,4.1158
2013,10,1,1,372,1.8518
2013,10,1,2,135,2.5626
2013,10,1,3,132,3.3213
2013,10,1,4,138,2.5978
2013,10,1,5,381,2.8102
2013,10,2,1,163,0.9568
2013,10,2,2,106,3.9541
2013,10,2,3,93,2.4398
2013,10,2,4,91,3.4911
2013,10,2,5,131,3.2376
2013,10,3,1,153,6.4321
2013,10,3,2,137,3.3203
2013,10,3,3,153,4.3766
2013,10,3,4,124,5.3563
2013,10,3,5,111,2.7675
2013,11,1,1,369,6.1160
2013,11,1,2,133,6.6080
2013,11,1,3,131,6.4698
2013,11,1,4,136,5.7743
2013,11,1,5,380,5.4550
2013,11,2,1,161,3.5814
2013,11,2,2,104,3.0882
2013,11,2,3,92,3.1737
2013,11,2,4,90,2.4327
2013,11,2,5,130,5.1286
2013,11,3,1,151,3.8929
2013,11,3,2,137,3.2207
2013,11,3,3,153,1.7404
2013,11,3,4,123,1.2516
2013,11,3,5,111,2.0217
2013,12,1,1,362,3.9893
2013,12,1,2,133,1.7819
2013,12,1,3,129,3.0795
2013,12,1,4,135,2.8552
2013,12,1,5,376,1.4747
2013,12,2,1,161,1.9695
2013,12,2,2,103,1.4925
2013,12,2,3,92,2.4305
2013,12,2,4,90,2.0547
2013,12,2,5,128,1.8555
2013,12,3,1,151,2.6817
2013,12,3,2,137,1.8113
2013,12,3,3,153,1.7488
2013,12,3,4,123,3.1396
2013,12,3,5,111,3.0209
2014,1,1,1,361,-0.2768
2014,1,1,2,131,-4.1187
2014,1,1,3,129,-2.5368
2014,1,1,4,135,-2.7881
2014,1,1,5,375,-0.0776
2014,1,2,1,160,-1.4084
2014,1,2,2,102,-3.1822
2014,1,2,3,92,-4.1211
2014,1,2,4,89,-2.5982
2014,1,2,5,127,-3.6314
2014,1,3,1,151,-2.5296
2014,1,3,2,136,-1.6603
2014,1,3,3,153,-3.2851
2014,1,3,4,120,-3.3428
2014,1,3,5,111,-5.3998
2014,2,1,1,359,4.3435
2014,2,1,2,131,5.9878
2014,2,1,3,129,5.3734
2014,2,1,4,134,4.2443
2014,2,1,5,373,6.1123
2014,2,2,1,159,4.1720
2014,2,2,2,101,5.1218
2014,2,2,3,90,4.8011
2014,2,2,4,89,2.8673
2014,2,2,5,127,6.7324
2014,2,3,1,150,4.7786
2014,2,3,2,135,4.8430
2014,2,3,3,153,5.1844
2014,2,3,4,120,4.5225
2014,2,3,5,110,5.1810
2014,3,1,1,352,-1.3375
2014,3,1,2,130,2.0511
2014,3,1,3,128,-0.4444
2014,3,1,4,133,0.3354
2014,3,1,5,367,-0.5142
2014,3,2,1,158,-2.8287
2014,3,2,2,101,0.6028
2014,3,2,3,89,1.0433
2014,3,2,4,88,0.4766
2014,3,2,5,127,0.2655
2014,3,3,1,150,-1.0543
2014,3,3,2,134,-0.1086
2014,3,3,3,153,0.4330
2014,3,3,4,120,1.7627
2014,3,3,5,110,0.8012
2014,4,1,1,349,-7.2654
2014,4,1,2,129,-4.1492
2014,4,1,3,127,-4.8090
2014,4,1,4,134,-6.0604
2014,4,1,5,365,-4.3700
2014,4,2,1,158,-4.0578
2014,4,2,2,101,-1.4878
2014,4,2,3,89,-2.8101
2014,4,2,4,88,-3.1489
2014,4,2,5,126,-2.7740
2014,4,3,1,149,-0.2712
2014,4,3,2,134,1.0587
2014,4,3,3,153,0.4864
2014,4,3,4,120,1.8420
2014,4,3,5,110,2.6582
2014,5,1,1,348,-1.7182
2014,5,1,2,129,0.8926
2014,5,1,3,125,-1.1967
2014,5,1,4,133,-2.1241
2014,5,1,5,363,-0.4981
2014,5,2,1,157,-0.0510
2014,5,2,2,100,-0.4674
2014,5,2,3,89,2.5288
2014,5,2,4,88,0.3082
2014,5,2,5,126,1.8800
2014,5,3,1,149,4.0076
2014,5,3,2,134,2.2354
2014,5,3,3,153,1.2430
2014,5,3,4,120,1.7882
2014,5,3,5,110,1.0621
2014,6,1,1,348,6.1175
2014,6,1,2,129,4.0852
2014,6,1,3,122,3.7254
2014,6,1,4,133,3.7989
2014,6,1,5,360,9.0676
2014,6,2,1,157,6.4253
2014,6,2,2,100,5.0764
2014,6,2,3,89,4.1704
2014,6,2,4,88,4.9585
2014,6,2,5,125,5.5200
2014,6,3,1,148,2.2155
2014,6,3,2,134,1.5398
2014,6,3,3,153,2.0341
2014,6,3,4,119,2.7135
2014,6,3,5,110,3.2731
2014,7,1,1,328,-6.0943
2014,7,1,2,123,-6.4842
2014,7,1,3,132,-6.2794
2014,7,1,4,115,-5.8742
2014,7,1,5,396,-7.1269
2014,7,2,1,170,-6.3417
2014,7,2,2,94,-6.4892
2014,7,2,3,110,-6.8634
2014,7,2,4,97,-3.4856
2014,7,2,5,131,-6.0206
2014,7,3,1,142,0.0771
2014,7,3,2,167,-1.8553
2014,7,3,3,149,-1.4678
2014,7,3,4,131,-1.6944
2014,7,3,5,116,-3.3799
2014,8,1,1,325,4.4063
2014,8,1,2,123,2.6960
2014,8,1,3,132,2.9627
2014,8,1,4,115,3.8833
2014,8,1,5,395,3.7347
2014,8,2,1,168,5.9881
2014,8,2,2,93,5.7340
2014,8,2,3,109,5.3520
2014,8,2,4,97,3.3784
2014,8,2,5,130,4.8532
2014,8,3,1,142,5.0485
2014,8,3,2,166,4.5019
2014,8,3,3,149,3.2086
2014,8,3,4,131,3.8858
2014,8,3,5,116,3.5877
2014,9,1,1,323,-8.0457
2014,9,1,2,123,-6.9783
2014,9,1,3,132,-6.2867
2014,9,1,4,114,-6.6648
2014,9,1,5,391,-6.3527
2014,9,2,1,167,-6.5148
2014,9,2,2,93,-5.1485
2014,9,2,3,108,-4.8641
2014,9,2,4,97,-6.1863
2014,9,2,5,130,-6.5753
2014,9,3,1,140,-1.9147
2014,9,3,2,166,-1.9909
2014,9,3,3,149,-0.9983
2014,9,3,4,131,-3.9378
2014,9,3,5,115,-3.1534
2014,10,1,1,322,4.7349
2014,10,1,2,123,6.8854
2014,10,1,3,132,5.3801
2014,10,1,4,113,8.4609
2014,10,1,5,389,5.4968
2014,10,2,1,166,3.5706
2014,10,2,2,93,5.4478
2014,10,2,3,108,6.6272
2014,10,2,4,97,5.3724
2014,10,2,5,130,5.3613
2014,10,3,1,140,2.3037
2014,10,3,2,165,1.7529
2014,10,3,3,149,1.6871
2014,10,3,4,130,2.6232
2014,10,3,5,115,1.7799
2014,11,1,1,320,-0.2478
2014,11,1,2,123,-0.8018
2014,11,1,3,130,-1.2332
2014,11,1,4,113,-0.9549
2014,11,1,5,384,-0.8303
2014,11,2,1,166,-0.2214
2014,11,2,2,93,2.3306
2014,11,2,3,108,0.7661
2014,11,2,4,97,-0.3099
2014,11,2,5,128,0.8427
2014,11,3,1,140,4.8086
2014,11,3,2,164,2.7425
2014,11,3,3,149,3.7757
2014,11,3,4,130,-0.5471
2014,11,3,5,115,1.4631
2014,12,1,1,318,5.4764
2014,12,1,2,122,5.5340
2014,12,1,3,130,5.1416
2014,12,1,4,110,5.7500
2014,12,1,5,383,3.5995
2014,12,2,1,166,1.9933
2014,12,2,2,92,1.0003
2014,12,2,3,108,1.7450
2014,12,2,4,97,1.8293
2014,12,2,5,128,1.5529
2014,12,3,1,140,-3.1451
2014,12,3,2,164,-0.2244
2014,12,3,3,148,-0.2277
2014,12,3,4,130,0.0344
2014,12,3,5,114,0.9860
2015,1,1,1,316,-4.1053
2015,1,1,2,122,-6.9360
2015,1,1,3,130,-3.4590
2015,1,1,4,109,-5.7829
2015,1,1,5,379,-3.9619
2015,1,2,1,165,-3.6015
2015,1,2,2,91,-2.3354
2015,1,2,3,107,-3.0471
2015,1,2,4,97,-3.2593
2015,1,2,5,128,-4.0807
2015,1,3,1,139,0.1992
2015,1,3,2,162,-4.1460
2015,1,3,3,148,-1.4561
2015,1,3,4,130,-2.2424
2015,1,3,5,114,-3.2391
2015,2,1,1,313,4.5267
2015,2,1,2,122,5.9027
2015,2,1,3,130,5.5412
2015,2,1,4,109,6.7249
2015,2,1,5,378,6.7153
2015,2,2,1,163,8.9006
2015,2,2,2,91,6.0588
2015,2,2,3,107,5.6851
2015,2,2,4,95,5.9995
2015,2,2,5,128,6.4937
2015,2,3,1,139,6.3537
2015,2,3,2,162,6.1806
2015,2,3,3,146,5.6104
2015,2,3,4,129,3.6181
2015,2,3,5,111,5.5462
2015,3,1,1,309,-1.9580
2015,3,1,2,122,1.3985
2015,3,1,3,130,-0.1624
2015,3,1,4,106,5.0299
2015,3,1,5,376,0.6051
2015,3,2,1,162,1.9477
2015,3,2,2,89,2.6082
2015,3,2,3,107,2.8832
2015,3,2,4,95,1.0489
2015,3,2,5,126,1.2653
2015,3,3,1,139,-2.3774
2015,3,3,2,162,-1.5407
2015,3,3,3,145,-0.6009
2015,3,3,4,129,-1.6879
2015,3,3,5,110,-0.8978
2015,4,1,1,307,-2.0459
2015,4,1,2,122,-1.5394
2015,4,1,3,130,-3.6676
2015,4,1,4,104,-2.7362
2015,4,1,5,373,-2.3552
2015,4,2,1,160,-1.7461
2015,4,2,2,89,-4.0222
2015,4,2,3,107,-2.8087
2015,4,2,4,95,-3.8854
2015,4,2,5,126,-1.7095
2015,4,3,1,138,2.3033
2015,4,3,2,162,1.3495
2015,4,3,3,142,-0.5242
2015,4,3,4,129,0.9611
2015,4,3,5,110,0.3887
2015,5,1,1,307,2.1513
2015,5,1,2,121,-0.2681
2015,5,1,3,129,2.7499
2015,5,1,4,103,2.0456
2015,5,1,5,371,1.5187
2015,5,2,1,160,2.0890
2015,5,2,2,89,3.9014
2015,5,2,3,107,2.3745
2015,5,2,4,95,1.3759
2015,5,2,5,126,1.8234
2015,5,3,1,136,2.3212
2015,5,3,2,162,0.7175
2015,5,3,3,141,1.0102
2015,5,3,4,129,-0.2896
2015,5,3,5,110,0.2720
2015,6,1,1,306,1.3553
2015,6,1,2,121,1.8405
2015,6,1,3,128,2.6508
2015,6,1,4,102,2.4969
2015,6,1,5,370,2.0815
2015,6,2,1,159,0.5025
2015,6,2,2,89,0.8390
2015,6,2,3,107,0.5807
2015,6,2,4,95,-2.2964
2015,6,2,5,126,-0.8249
2015,6,3,1,136,-2.4317
2015,6,3,2,161,-2.6516
2015,6,3,3,141,-1.2771
2015,6,3,4,129,-2.3259
2015,6,3,5,109,-3.1114
2015,7,1,1,304,-7.0879
2015,7,1,2,128,-6.6990
2015,7,1,3,134,-6.8257
2015,7,1,4,124,-6.4031
2015,7,1,5,376,-6.7783
2015,7,2,1,162,-1.6515
2015,7,2,2,101,-2.7118
2015,7,2,3,95,-2.9204
2015,7,2,4,99,-2.1866
2015,7,2,5,140,-3.5082
2015,7,3,1,155,2.4167
2015,7,3,2,143,2.8107
2015,7,3,3,162,1.8293
2015,7,3,4,142,0.6520
2015,7,3,5,130,-1.3163
2015,8,1,1,298,-5.8514
2015,8,1,2,128,-4.5550
2015,8,1,3,133,-1.0932
2015,8,1,4,122,-4.7979
2015,8,1,5,373,-3.3970
2015,8,2,1,162,-8.0462
2015,8,2,2,101,-5.8761
2015,8,2,3,95,-4.4251
2015,8,2,4,98,-5.0818
2015,8,2,5,139,-5.5444
2015,8,3,1,155,-6.2585
2015,8,3,2,141,-6.1441
2015,8,3,3,160,-5.0647
2015,8,3,4,142,-7.2082
2015,8,3,5,129,-6.5124
2015,9,1,1,297,-6.9009
2015,9,1,2,128,-10.1740
2015,9,1,3,133,-7.7520
2015,9,1,4,122,-6.4610
2015,9,1,5,372,-8.5426
2015,9,2,1,161,-8.1597
2015,9,2,2,100,-6.6510
2015,9,2,3,95,-4.7992
2015,9,2,4,98,-4.8631
2015,9,2,5,137,-7.5633
2015,9,3,1,153,-3.7197
2015,9,3,2,140,-2.6354
2015,9,3,3,159,-1.2411
2015,9,3,4,141,-2.1788
2015,9,3,5,129,-4.5112
2015,10,1,1,293,6.6784
2015,10,1,2,127,6.9335
2015,10,1,3,132,4.3515
2015,10,1,4,122,6.4084
2015,10,1,5,369,7.3797
2015,10,2,1,161,6.8198
2015,10,2,2,100,7.4376
2015,10,2,3,95,4.8765
2015,10,2,4,98,6.8881
2015,10,2,5,137,6.9845
2015,10,3,1,153,8.3105
2015,10,3,2,139,9.8281
2015,10,3,3,159,7.6372
2015,10,3,4,141,5.8795
2015,10,3,5,129,9.4196
2015,11,1,1,287,3.8313
2015,11,1,2,125,1.9110
2015,11,1,3,130,-1.3930
2015,11,1,4,121,2.0929
2015,11,1,5,367,2.0325
2015,11,2,1,155,7.0623
2015,11,2,2,100,2.8261
2015,11,2,3,95,3.9065
2015,11,2,4,98,2.5586
2015,11,2,5,136,4.2856
2015,11,3,1,153,0.5274
2015,11,3,2,139,-0.0817
2015,11,3,3,159,-1.1897
2015,11,3,4,141,0.8615
2015,11,3,5,128,0.0256
2015,12,1,1,288,-6.4732
2015,12,1,2,124,-5.9648
2015,12,1,3,130,-4.6419
2015,12,1,4,117,-5.1139
2015,12,1,5,366,-5.3083
2015,12,2,1,155,-3.8712
2015,12,2,2,100,-4.6149
2015,12,2,3,93,-3.9274
2015,12,2,4,98,-4.0044
2015,12,2,5,136,-7.4517
2015,12,3,1,153,-3.5005
2015,12,3,2,139,-0.7535
2015,12,3,3,159,-0.7194
2015,12,3,4,140,-2.6614
2015,12,3,5,127,-3.3596
2016,1,1,1,286,-11.4137
2016,1,1,2,123,-8.4456
2016,1,1,3,129,-8.2114
2016,1,1,4,117,-7.5961
2016,1,1,5,362,-9.5623
2016,1,2,1,155,-12.6937
2016,1,2,2,99,-9.6074
2016,1,2,3,92,-7.0182
2016,1,2,4,97,-3.9446
2016,1,2,5,135,-8.8943
2016,1,3,1,152,-8.7991
2016,1,3,2,137,-3.5347
2016,1,3,3,158,-2.7215
2016,1,3,4,140,-4.2041
2016,1,3,5,127,-5.0301
2016,2,1,1,279,-0.6696
2016,2,1,2,121,-1.3365
2016,2,1,3,127,-0.3068
2016,2,1,4,117,0.1334
2016,2,1,5,359,0.6150
2016,2,2,1,152,-2.3696
2016,2,2,2,98,1.0448
2016,2,2,3,92,1.4420
2016,2,2,4,97,2.6340
2016,2,2,5,135,2.0631
2016,2,3,1,152,-1.0061
2016,2,3,2,136,0.1586
2016,2,3,3,157,1.9755
2016,2,3,4,140,0.4614
2016,2,3,5,126,0.2359
2016,3,1,1,278,7.4625
2016,3,1,2,121,8.3436
2016,3,1,3,127,8.5131
2016,3,1,4,116,6.3930
2016,3,1,5,353,6.7426
2016,3,2,1,151,7.3411
2016,3,2,2,96,10.4450
2016,3,2,3,92,8.0875
2016,3,2,4,97,7.6903
2016,3,2,5,135,9.4342
2016,3,3,1,150,7.6223
2016,3,3,2,136,7.1153
2016,3,3,3,156,6.0360
2016,3,3,4,139,7.6457
2016,3,3,5,126,7.1233
2016,4,1,1,276,6.2154
2016,4,1,2,120,1.4519
2016,4,1,3,127,1.4549
2016,4,1,4,115,2.6873
2016,4,1,5,351,2.8742
2016,4,2,1,151,3.6655
2016,4,2,2,96,1.3139
2016,4,2,3,92,0.5287
2016,4,2,4,97,0.6687
2016,4,2,5,135,1.6803
2016,4,3,1,149,0.2568
2016,4,3,2,136,-0.6779
2016,4,3,3,155,-1.0143
2016,4,3,4,138,2.2429
2016,4,3,5,126,2.4231
2016,5,1,1,274,0.0123
2016,5,1,2,119,-0.1778
2016,5,1,3,124,-1.7469
2016,5,1,4,114,-2.6886
2016,5,1,5,349,0.3899
2016,5,2,1,149,3.0572
2016,5,2,2,96,1.1163
2016,5,2,3,92,2.1168
2016,5,2,4,96,0.8354
2016,5,2,5,135,0.9310
2016,5,3,1,149,4.3896
2016,5,3,2,135,1.5962
2016,5,3,3,153,1.6301
2016,5,3,4,137,0.5060
2016,5,3,5,125,0.7903
2016,6,1,1,268,0.3085
2016,6,1,2,118,0.4367
2016,6,1,3,123,0.8339
2016,6,1,4,113,-0.8310
2016,6,1,5,348,1.3557
2016,6,2,1,147,0.6303
2016,6,2,2,96,0.1382
2016,6,2,3,91,1.1662
2016,6,2,4,96,3.4446
2016,6,2,5,134,-0.7852
2016,6,3,1,146,-1.1869
2016,6,3,2,134,0.8982
2016,6,3,3,152,2.6033
2016,6,3,4,137,1.4619
2016,6,3,5,125,0.1552
2016,7,1,1,330,5.6691
2016,7,1,2,145,5.4342
2016,7,1,3,117,5.4205
2016,7,1,4,135,8.0203
2016,7,1,5,382,5.5648
2016,7,2,1,166,9.2156
2016,7,2,2,99,4.6733
2016,7,2,3,97,6.2335
2016,7,2,4,106,3.9612
2016,7,2,5,114,5.1815
2016,7,3,1,128,6.5778
2016,7,3,2,157,3.0384
2016,7,3,3,144,4.0933
2016,7,3,4,136,3.5747
2016,7,3,5,130,2.1056
2016,8,1,1,328,5.5958
2016,8,1,2,143,3.0670
2016,8,1,3,116,3.4037
2016,8,1,4,134,0.7068
2016,8,1,5,379,0.9234
2016,8,2,1,166,0.8944
2016,8,2,2,96,2.5050
2016,8,2,3,96,-0.1239
2016,8,2,4,106,0.1921
2016,8,2,5,114,0.1973
2016,8,3,1,126,0.4543
2016,8,3,2,157,-0.4690
2016,8,3,3,143,-0.4585
2016,8,3,4,135,-2.2945
2016,8,3,5,130,0.3697
2016,9,1,1,326,6.5708
2016,9,1,2,142,3.9562
2016,9,1,3,115,3.4289
2016,9,1,4,134,1.7541
2016,9,1,5,377,5.3030
2016,9,2,1,163,4.0742
2016,9,2,2,96,0.7036
2016,9,2,3,96,0.1649
2016,9,2,4,105,-0.1531
2016,9,2,5,114,2.3560
2016,9,3,1,124,2.4991
2016,9,3,2,157,0.8184
2016,9,3,3,143,-0.2650
2016,9,3,4,135,0.3676
2016,9,3,5,130,0.5880
2016,10,1,1,322,-9.7933
2016,10,1,2,142,-5.9270
2016,10,1,3,114,-4.9219
2016,10,1,4,134,-3.7730
2016,10,1,5,376,-6.7808
2016,10,2,1,161,-8.7052
2016,10,2,2,93,-4.9303
2016,10,2,3,94,-4.5811
2016,10,2,4,104,-4.4831
2016,10,2,5,113,-6.0794
2016,10,3,1,123,-2.2911
2016,10,3,2,155,-3.4849
2016,10,3,3,142,-2.4720
2016,10,3,4,135,-2.0483
2016,10,3,5,127,-0.6795
2016,11,1,1,316,10.0873
2016,11,1,2,141,7.9754
2016,11,1,3,111,8.7559
2016,11,1,4,134,16.1201
2016,11,1,5,374,13.8088
2016,11,2,1,161,8.5987
2016,11,2,2,93,9.1951
2016,11,2,3,94,10.9898
2016,11,2,4,104,11.4293
2016,11,2,5,113,12.2730
2016,11,3,1,123,0.5453
2016,11,3,2,155,4.0440
2016,11,3,3,141,1.9162
2016,11,3,4,133,2.4136
2016,11,3,5,127,5.1479
2016,12,1,1,311,1.9150
2016,12,1,2,141,3.1651
2016,12,1,3,111,4.6261
2016,12,1,4,134,4.4528
2016,12,1,5,370,3.8427
2016,12,2,1,158,-1.7403
2016,12,2,2,93,1.8302
2016,12,2,3,93,2.6851
2016,12,2,4,104,2.7737
2016,12,2,5,112,1.8449
2016,12,3,1,122,0.7760
2016,12,3,2,155,1.0933
2016,12,3,3,141,1.6699
2016,12,3,4,131,1.9897
2016,12,3,5,126,1.0983
2017,1,1,1,309,0.5835
2017,1,1,2,139,-0.9640
2017,1,1,3,111,-0.5144
2017,1,1,4,132,-3.2159
2017,1,1,5,369,1.1460
2017,1,2,1,156,3.1071
2017,1,2,2,93,1.4301
2017,1,2,3,93,0.6798
2017,1,2,4,104,-0.1639
2017,1,2,5,112,-0.4972
2017,1,3,1,121,5.2241
2017,1,3,2,155,1.5067
2017,1,3,3,140,2.8167
2017,1,3,4,129,-0.1911
2017,1,3,5,125,2.1901
2017,2,1,1,307,1.1488
2017,2,1,2,138,1.6043
2017,2,1,3,111,-0.1557
2017,2,1,4,132,-0.5897
2017,2,1,5,367,-0.2891
2017,2,2,1,156,0.6518
2017,2,2,2,92,0.7101
2017,2,2,3,93,1.0621
2017,2,2,4,103,1.6081
2017,2,2,5,111,0.3990
2017,2,3,1,120,4.3405
2017,2,3,2,155,3.3990
2017,2,3,3,139,3.3884
2017,2,3,4,129,4.8773
2017,2,3,5,125,0.7197
2017,3,1,1,305,1.6017
2017,3,1,2,137,3.8383
2017,3,1,3,110,2.3128
2017,3,1,4,131,-0.2630
2017,3,1,5,365,-0.0374
2017,3,2,1,155,0.8027
2017,3,2,2,90,1.7355
2017,3,2,3,91,-0.8728
2017,3,2,4,103,1.0622
2017,3,2,5,110,2.0705
2017,3,3,1,120,2.0161
2017,3,3,2,155,0.3401
2017,3,3,3,138,0.4316
2017,3,3,4,128,0.2680
2017,3,3,5,124,0.3773
2017,4,1,1,302,0.1014
2017,4,1,2,137,-0.1091
2017,4,1,3,110,3.0103
2017,4,1,4,131,0.3298
2017,4,1,5,362,3.2445
2017,4,2,1,154,2.0982
2017,4,2,2,89,0.9122
2017,4,2,3,91,0.5605
2017,4,2,4,103,1.9768
2017,4,2,5,109,0.5084
2017,4,3,1,120,1.7491
2017,4,3,2,155,0.4873
2017,4,3,3,138,2.5803
2017,4,3,4,127,1.4903
