year,month,rank_ME,rank_dPIA,nstocks,ret_vw
1985,1,1,3,295,10.8634
1985,1,1,4,313,12.9019
1985,1,1,5,637,13.1834
1985,1,2,1,77,9.8403
1985,1,2,2,101,9.4680
1985,1,2,3,102,9.1694
1985,1,2,4,113,11.2166
1985,1,2,5,168,13.9669
1985,1,3,1,89,9.2557
1985,1,3,2,106,6.6609
1985,1,3,3,134,6.6704
1985,1,3,4,145,7.2740
1985,1,3,5,153,10.1116
1985,2,1,1,415,3.1612
1985,2,1,2,363,4.4974
1985,2,1,3,293,3.7247
1985,2,1,4,309,3.7396
1985,2,1,5,630,3.1582
1985,2,2,1,76,0.6251
1985,2,2,2,101,2.8382
1985,2,2,3,100,1.5206
1985,2,2,4,112,2.4350
1985,2,2,5,168,1.7985
1985,2,3,1,89,1.1737
1985,2,3,2,106,0.9087
1985,2,3,3,134,1.8363
1985,2,3,4,144,1.8743
1985,2,3,5,152,1.4176
1985,3,1,1,406,-1.1690
1985,3,1,2,360,-1.3862
1985,3,1,3,289,-2.1124
1985,3,1,4,308,-0.5331
1985,3,1,5,626,-2.7659
1985,3,2,1,75,-1.1709
1985,3,2,2,99,-1.7700
1985,3,2,3,100,-0.7565
1985,3,2,4,111,-1.7997
1985,3,2,5,167,-2.7485
1985,3,3,1,89,-1.8880
1985,3,3,2,105,0.4986
1985,3,3,3,134,1.0408
1985,3,3,4,144,0.5552
1985,3,3,5,151,-0.7522
1985,4,1,1,403,-1.9061
1985,4,1,2,356,-0.7937
1985,4,1,3,289,-0.3893
1985,4,1,4,306,-0.4858
1985,4,1,5,622,-2.3472
1985,4,2,1,75,-1.9743
1985,4,2,2,99,-1.6646
1985,4,2,3,99,-0.0050
1985,4,2,4,111,-1.7323
1985,4,2,5,167,-2.1032
1985,4,3,1,89,-1.2133
1985,4,3,2,105,-1.7743
1985,4,3,3,134,-0.8313
1985,4,3,4,144,1.3698
1985,4,3,5,151,-1.5831
1985,5,1,1,401,2.0694
1985,5,1,2,355,2.6049
1985,5,1,3,286,3.2762
1985,5,1,4,303,3.5718
1985,5,1,5,616,2.4945
1985,5,2,1,75,2.1594
1985,5,2,2,98,4.0773
1985,5,2,3,99,3.2114
1985,5,2,4,111,4.1749
1985,5,2,5,166,5.5355
1985,5,3,1,89,4.2569
1985,5,3,2,105,7.0813
1985,5,3,3,134,6.4966
1985,5,3,4,144,5.2775
1985,5,3,5,151,7.1701
1985,6,1,1,395,-0.2297
1985,6,1,2,351,0.6211
1985,6,1,3,282,-0.1192
1985,6,1,4,302,0.6953
1985,6,1,5,616,0.0515
1985,6,2,1,74,0.9746
1985,6,2,2,94,1.3567
1985,6,2,3,98,2.3146
1985,6,2,4,111,1.4450
1985,6,2,5,164,1.1805
1985,6,3,1,89,-0.4755
1985,6,3,2,103,0.9246
1985,6,3,3,134,2.0802
1985,6,3,4,144,2.8772
1985,6,3,5,151,2.2874
1985,7,1,1,522,2.9679
1985,7,1,2,333,3.0019
1985,7,1,3,290,3.7181
1985,7,1,4,379,2.6454
1985,7,1,5,699,2.1472
1985,7,2,1,88,3.2148
1985,7,2,2,92,1.1707
1985,7,2,3,117,2.8948
1985,7,2,4,109,3.8756
1985,7,2,5,198,2.7588
1985,7,3,1,86,-1.2590
1985,7,3,2,130,-0.0724
1985,7,3,3,140,0.5781
1985,7,3,4,138,-1.1284
1985,7,3,5,154,-0.0524
1985,8,1,1,518,-1.2026
1985,8,1,2,328,0.1278
1985,8,1,3,288,0.3225
1985,8,1,4,375,-0.4424
1985,8,1,5,696,-1.7735
1985,8,2,1,87,-0.5115
1985,8,2,2,92,-0.8158
1985,8,2,3,117,1.5683
1985,8,2,4,109,-0.3221
1985,8,2,5,198,-3.2342
1985,8,3,1,85,0.3360
1985,8,3,2,130,0.1732
1985,8,3,3,140,-0.7584
1985,8,3,4,138,-0.4202
1985,8,3,5,154,-1.1380
1985,9,1,1,505,-5.2939
1985,9,1,2,324,-5.3668
1985,9,1,3,285,-4.1391
1985,9,1,4,373,-4.8637
1985,9,1,5,693,-7.1117
1985,9,2,1,86,-4.6622
1985,9,2,2,92,-4.6393
1985,9,2,3,116,-4.1858
1985,9,2,4,109,-6.6569
1985,9,2,5,197,-7.7763
1985,9,3,1,84,-2.5144
1985,9,3,2,128,-2.3343
1985,9,3,3,140,-2.4151
1985,9,3,4,138,-4.1286
1985,9,3,5,154,-5.5804
1985,10,1,1,504,0.9458
1985,10,1,2,323,2.6195
1985,10,1,3,282,2.9743
1985,10,1,4,372,3.1624
1985,10,1,5,686,1.5777
1985,10,2,1,86,3.3085
1985,10,2,2,92,3.5572
1985,10,2,3,116,4.4475
1985,10,2,4,109,4.3034
1985,10,2,5,197,3.0559
1985,10,3,1,81,2.2154
1985,10,3,2,126,4.0105
1985,10,3,3,140,4.5079
1985,10,3,4,137,4.9374
1985,10,3,5,154,4.6743
1985,11,1,1,496,5.0632
1985,11,1,2,321,3.8019
1985,11,1,3,278,4.2814
1985,11,1,4,371,7.5021
1985,11,1,5,679,6.0301
1985,11,2,1,85,6.7977
1985,11,2,2,91,5.3956
1985,11,2,3,114,6.7157
1985,11,2,4,109,7.7649
1985,11,2,5,195,8.3945
1985,11,3,1,81,8.0842
1985,11,3,2,125,6.8419
1985,11,3,3,140,6.8860
1985,11,3,4,137,6.4856
1985,11,3,5,153,6.8829
1985,12,1,1,487,2.7795
1985,12,1,2,322,5.9017
1985,12,1,3,272,3.0710
1985,12,1,4,368,4.1530
1985,12,1,5,676,2.9947
1985,12,2,1,84,2.4955
1985,12,2,2,90,3.8914
1985,12,2,3,112,5.5979
1985,12,2,4,108,4.5796
1985,12,2,5,195,4.7438
1985,12,3,1,80,4.2355
1985,12,3,2,123,4.6703
1985,12,3,3,140,5.3378
1985,12,3,4,137,4.2663
1985,12,3,5,153,3.0762
1986,1,1,1,480,2.7229
1986,1,1,2,314,2.9147
1986,1,1,3,269,2.8482
1986,1,1,4,366,1.3636
1986,1,1,5,666,2.4619
1986,1,2,1,84,-0.6517
1986,1,2,2,90,0.7542
1986,1,2,3,109,2.2222
1986,1,2,4,107,3.0770
1986,1,2,5,195,0.3416
1986,1,3,1,79,-1.0395
1986,1,3,2,122,0.5010
1986,1,3,3,139,-0.0877
1986,1,3,4,136,1.1417
1986,1,3,5,153,1.8205
1986,2,1,1,478,4.9404
1986,2,1,2,312,7.3939
1986,2,1,3,267,4.3670
1986,2,1,4,362,6.8610
1986,2,1,5,664,6.0226
1986,2,2,1,83,6.9620
1986,2,2,2,90,7.0057
1986,2,2,3,109,7.4979
1986,2,2,4,105,5.7393
1986,2,2,5,194,6.8253
1986,2,3,1,79,7.8343
1986,2,3,2,120,7.7777
1986,2,3,3,139,6.8960
1986,2,3,4,136,8.4615
1986,2,3,5,153,8.0209
1986,3,1,1,473,5.4888
1986,3,1,2,310,5.2083
1986,3,1,3,267,5.1338
1986,3,1,4,362,5.3275
1986,3,1,5,661,3.7593
1986,3,2,1,82,7.4249
1986,3,2,2,89,4.0993
1986,3,2,3,108,7.0760
1986,3,2,4,105,6.6569
1986,3,2,5,194,3.7686
1986,3,3,1,78,5.2914
1986,3,3,2,120,6.2590
1986,3,3,3,139,5.2421
1986,3,3,4,136,5.3800
1986,3,3,5,152,3.9647
1986,4,1,1,470,1.0294
1986,4,1,2,310,1.6149
1986,4,1,3,264,0.8153
1986,4,1,4,361,1.3314
1986,4,1,5,657,2.3654
1986,4,2,1,82,0.9230
1986,4,2,2,88,-1.5372
1986,4,2,3,108,0.8129
1986,4,2,4,105,2.0648
1986,4,2,5,192,2.7375
1986,4,3,1,78,1.7448
1986,4,3,2,118,-0.7144
1986,4,3,3,139,-1.1278
1986,4,3,4,136,-1.5994
1986,4,3,5,152,-0.2842
1986,5,1,1,459,4.7479
1986,5,1,2,305,3.4649
1986,5,1,3,262,2.2535
1986,5,1,4,357,5.1737
1986,5,1,5,653,2.9899
1986,5,2,1,80,2.7181
1986,5,2,2,88,4.3180
1986,5,2,3,107,2.7050
1986,5,2,4,105,5.4552
1986,5,2,5,191,3.4920
1986,5,3,1,76,5.9278
1986,5,3,2,117,5.7012
1986,5,3,3,138,4.4141
1986,5,3,4,135,5.2316
1986,5,3,5,151,5.6210
1986,6,1,1,452,1.4384
1986,6,1,2,302,-0.0851
1986,6,1,3,259,1.6698
1986,6,1,4,353,-1.2520
1986,6,1,5,646,-1.1059
1986,6,2,1,80,-0.0420
1986,6,2,2,88,1.0908
1986,6,2,3,107,1.7215
1986,6,2,4,105,0.7015
1986,6,2,5,190,-1.5176
1986,6,3,1,74,1.6555
1986,6,3,2,117,2.4439
1986,6,3,3,138,1.4106
1986,6,3,4,134,2.9751
1986,6,3,5,150,-1.0965
1986,7,1,1,597,-8.7842
1986,7,1,2,490,-8.2120
1986,7,1,3,294,-6.4398
1986,7,1,4,348,-8.8377
1986,7,1,5,590,-10.2921
1986,7,2,1,88,-11.0372
1986,7,2,2,137,-7.8195
1986,7,2,3,108,-8.0670
1986,7,2,4,128,-7.8551
1986,7,2,5,191,-11.6434
1986,7,3,1,82,-5.8109
1986,7,3,2,119,-4.8060
1986,7,3,3,138,-4.1976
1986,7,3,4,145,-3.9256
1986,7,3,5,154,-8.5328
1986,8,1,1,591,1.4797
1986,8,1,2,485,0.7804
1986,8,1,3,292,2.2572
1986,8,1,4,343,1.0772
1986,8,1,5,585,1.0890
1986,8,2,1,88,5.9109
1986,8,2,2,137,4.6706
1986,8,2,3,108,4.2800
1986,8,2,4,128,3.2624
1986,8,2,5,190,3.3288
1986,8,3,1,82,7.8782
1986,8,3,2,119,8.4112
1986,8,3,3,138,6.9738
1986,8,3,4,144,6.9061
1986,8,3,5,154,5.5659
1986,9,1,1,578,-4.9545
1986,9,1,2,478,-5.0395
1986,9,1,3,291,-6.5509
1986,9,1,4,342,-5.8323
1986,9,1,5,585,-6.7249
1986,9,2,1,88,-5.6230
1986,9,2,2,134,-3.7585
1986,9,2,3,108,-5.5445
1986,9,2,4,128,-6.7402
1986,9,2,5,190,-8.1712
1986,9,3,1,82,-7.2905
1986,9,3,2,118,-5.8155
1986,9,3,3,138,-9.4217
1986,9,3,4,144,-8.4421
1986,9,3,5,152,-7.1049
1986,10,1,1,567,1.0069
1986,10,1,2,476,2.9962
1986,10,1,3,288,3.5274
1986,10,1,4,339,3.3272
1986,10,1,5,581,1.4419
1986,10,2,1,86,5.3468
1986,10,2,2,132,2.6913
1986,10,2,3,108,3.7753
1986,10,2,4,127,4.3678
1986,10,2,5,190,6.0222
1986,10,3,1,82,5.7276
1986,10,3,2,118,6.3131
1986,10,3,3,137,7.1006
1986,10,3,4,143,6.1161
1986,10,3,5,152,3.8786
1986,11,1,1,554,-0.0928
1986,11,1,2,465,-0.7482
1986,11,1,3,285,0.9144
1986,11,1,4,333,-0.4811
1986,11,1,5,575,-1.2952
1986,11,2,1,85,0.4638
1986,11,2,2,132,2.3160
1986,11,2,3,108,-0.1274
1986,11,2,4,126,1.1255
1986,11,2,5,190,-0.0246
1986,11,3,1,81,2.5651
1986,11,3,2,116,2.5723
1986,11,3,3,137,1.7191
1986,11,3,4,141,2.8992
1986,11,3,5,152,2.7983
1986,12,1,1,543,-3.4475
1986,12,1,2,460,-3.3058
1986,12,1,3,279,-2.4424
1986,12,1,4,330,-2.4120
1986,12,1,5,573,-3.2743
1986,12,2,1,85,-1.4036
1986,12,2,2,130,-2.8255
1986,12,2,3,108,-2.1665
1986,12,2,4,126,-2.5274
1986,12,2,5,188,-2.8087
1986,12,3,1,81,-0.7743
1986,12,3,2,115,-3.4947
1986,12,3,3,137,-2.0129
1986,12,3,4,140,-2.4183
1986,12,3,5,151,-4.3946
1987,1,1,1,533,10.6870
1987,1,1,2,450,9.0663
1987,1,1,3,273,9.6115
1987,1,1,4,327,10.2219
1987,1,1,5,557,11.5034
1987,1,2,1,80,11.2176
1987,1,2,2,128,12.8145
1987,1,2,3,107,12.6807
1987,1,2,4,124,11.3707
1987,1,2,5,186,13.7894
1987,1,3,1,80,12.3300
1987,1,3,2,114,11.7708
1987,1,3,3,135,13.5278
1987,1,3,4,138,15.6573
1987,1,3,5,150,12.9801
1987,2,1,1,530,8.7451
1987,2,1,2,447,8.3822
1987,2,1,3,271,8.0684
1987,2,1,4,323,8.8346
1987,2,1,5,550,8.6645
1987,2,2,1,79,6.4585
1987,2,2,2,127,5.9134
1987,2,2,3,107,7.5273
1987,2,2,4,123,8.4497
1987,2,2,5,184,8.7114
1987,2,3,1,79,6.4484
1987,2,3,2,114,3.5518
1987,2,3,3,135,3.4783
1987,2,3,4,138,3.3653
1987,2,3,5,149,6.4488
1987,3,1,1,528,5.0240
1987,3,1,2,445,2.1022
1987,3,1,3,269,2.6211
1987,3,1,4,321,1.0253
1987,3,1,5,550,3.0559
1987,3,2,1,78,5.9279
1987,3,2,2,127,2.0081
1987,3,2,3,107,1.3043
1987,3,2,4,123,2.2712
1987,3,2,5,184,0.1184
1987,3,3,1,78,3.1622
1987,3,3,2,114,2.4694
1987,3,3,3,135,2.4376
1987,3,3,4,138,3.2101
1987,3,3,5,148,3.0951
1987,4,1,1,521,-0.4678
1987,4,1,2,440,-1.2112
1987,4,1,3,267,-3.4905
1987,4,1,4,317,-3.6531
1987,4,1,5,549,-1.7031
1987,4,2,1,78,-3.8520
1987,4,2,2,126,-3.2948
1987,4,2,3,107,-3.5670
1987,4,2,4,123,-2.9749
1987,4,2,5,184,-2.5242
1987,4,3,1,77,-2.1872
1987,4,3,2,114,0.3234
1987,4,3,3,135,-1.3335
1987,4,3,4,138,-1.4621
1987,4,3,5,148,0.8176
1987,5,1,1,514,1.6480
1987,5,1,2,435,0.5178
1987,5,1,3,266,-0.4418
1987,5,1,4,317,0.3623
1987,5,1,5,547,-0.4596
1987,5,2,1,77,1.8752
1987,5,2,2,125,0.5340
1987,5,2,3,107,0.3537
1987,5,2,4,122,1.8195
1987,5,2,5,184,-0.4541
1987,5,3,1,77,2.3621
1987,5,3,2,113,0.9060
1987,5,3,3,134,-0.7744
1987,5,3,4,138,1.8382
1987,5,3,5,148,1.1222
1987,6,1,1,514,1.4757
1987,6,1,2,431,1.8899
1987,6,1,3,265,2.6715
1987,6,1,4,315,1.2280
1987,6,1,5,545,0.8636
1987,6,2,1,75,3.5830
1987,6,2,2,125,4.6237
1987,6,2,3,107,4.1370
1987,6,2,4,122,2.1040
1987,6,2,5,183,1.8495
1987,6,3,1,77,4.4578
1987,6,3,2,113,5.3009
1987,6,3,3,134,5.6448
1987,6,3,4,138,4.8499
1987,6,3,5,148,3.4075
1987,7,1,1,594,4.7584
1987,7,1,2,540,2.5341
1987,7,1,3,301,2.9824
1987,7,1,4,336,3.3106
1987,7,1,5,568,2.5938
1987,7,2,1,91,6.5407
1987,7,2,2,107,5.8015
1987,7,2,3,87,2.3353
1987,7,2,4,139,3.4539
1987,7,2,5,178,3.3188
1987,7,3,1,78,6.5142
1987,7,3,2,117,6.4073
1987,7,3,3,145,2.9362
1987,7,3,4,123,4.6226
1987,7,3,5,154,5.8189
1987,8,1,1,586,1.8209
1987,8,1,2,539,1.9532
1987,8,1,3,300,2.8037
1987,8,1,4,333,0.6211
1987,8,1,5,563,2.2647
1987,8,2,1,91,2.6291
1987,8,2,2,106,3.6309
1987,8,2,3,85,4.7007
1987,8,2,4,139,4.2021
1987,8,2,5,177,3.0062
1987,8,3,1,78,4.5934
1987,8,3,2,116,2.3696
1987,8,3,3,144,4.8106
1987,8,3,4,123,3.3521
1987,8,3,5,154,3.6234
1987,9,1,1,580,-0.7159
1987,9,1,2,537,0.2019
1987,9,1,3,300,0.1923
1987,9,1,4,331,-0.1649
1987,9,1,5,557,-2.5664
1987,9,2,1,91,-1.3258
1987,9,2,2,104,-0.4237
1987,9,2,3,84,1.0309
1987,9,2,4,137,-1.8724
1987,9,2,5,176,-3.3299
1987,9,3,1,77,-0.4841
1987,9,3,2,116,-1.6799
1987,9,3,3,144,-1.9229
1987,9,3,4,122,-3.0183
1987,9,3,5,153,-3.6291
1987,10,1,1,573,-31.0625
1987,10,1,2,532,-30.0623
1987,10,1,3,299,-29.2299
1987,10,1,4,325,-30.9988
1987,10,1,5,555,-32.3675
1987,10,2,1,88,-30.5034
1987,10,2,2,104,-28.9480
1987,10,2,3,83,-26.1014
1987,10,2,4,136,-27.4499
1987,10,2,5,173,-33.6412
1987,10,3,1,76,-26.3076
1987,10,3,2,115,-18.1322
1987,10,3,3,144,-19.4457
1987,10,3,4,122,-21.9580
1987,10,3,5,153,-24.5273
1987,11,1,1,566,-5.1362
1987,11,1,2,523,-4.2755
1987,11,1,3,297,-4.0261
1987,11,1,4,324,-5.2827
1987,11,1,5,550,-6.7450
1987,11,2,1,87,-3.7855
1987,11,2,2,103,-2.9960
1987,11,2,3,83,-2.0647
1987,11,2,4,135,-3.5863
1987,11,2,5,172,-7.3003
1987,11,3,1,76,-8.2065
1987,11,3,2,115,-7.3766
1987,11,3,3,144,-7.6997
1987,11,3,4,120,-7.4754
1987,11,3,5,152,-8.3945
1987,12,1,1,557,6.1365
1987,12,1,2,514,5.0652
1987,12,1,3,294,5.9000
1987,12,1,4,324,4.7379
1987,12,1,5,542,3.8778
1987,12,2,1,87,8.5082
1987,12,2,2,101,7.2596
1987,12,2,3,83,9.8905
1987,12,2,4,133,10.9009
1987,12,2,5,173,11.6033
1987,12,3,1,76,8.5362
1987,12,3,2,115,5.8431
1987,12,3,3,144,7.4121
1987,12,3,4,120,7.3358
1987,12,3,5,150,10.7632
1988,1,1,1,550,4.8500
1988,1,1,2,512,6.4604
1988,1,1,3,289,4.3143
1988,1,1,4,320,5.9870
1988,1,1,5,536,5.8664
1988,1,2,1,84,3.0885
1988,1,2,2,101,4.7679
1988,1,2,3,81,3.7305
1988,1,2,4,133,1.5514
1988,1,2,5,173,0.6949
1988,1,3,1,75,1.9536
1988,1,3,2,115,5.7270
1988,1,3,3,144,2.7988
1988,1,3,4,120,6.2129
1988,1,3,5,150,1.7664
1988,2,1,1,542,6.7884
1988,2,1,2,510,7.6579
1988,2,1,3,285,7.6145
1988,2,1,4,317,8.3076
1988,2,1,5,532,7.9132
1988,2,2,1,84,10.6053
1988,2,2,2,101,8.8027
1988,2,2,3,80,7.4923
1988,2,2,4,131,9.3194
1988,2,2,5,172,8.7188
1988,2,3,1,75,7.2640
1988,2,3,2,114,4.4677
1988,2,3,3,144,3.8269
1988,2,3,4,120,4.9112
1988,2,3,5,150,7.1547
1988,3,1,1,534,5.9357
1988,3,1,2,505,5.3239
1988,3,1,3,281,4.7355
1988,3,1,4,316,5.9159
1988,3,1,5,524,4.9432
1988,3,2,1,82,3.6276
1988,3,2,2,100,3.1607
1988,3,2,3,80,4.3105
1988,3,2,4,132,2.7318
1988,3,2,5,172,2.8889
1988,3,3,1,75,-2.3714
1988,3,3,2,114,-0.3851
1988,3,3,3,144,-3.1950
1988,3,3,4,120,-4.6328
1988,3,3,5,150,-1.4348
1988,4,1,1,532,3.1117
1988,4,1,2,498,2.3612
1988,4,1,3,278,2.7958
1988,4,1,4,313,0.8338
1988,4,1,5,520,2.0725
1988,4,2,1,82,2.5531
1988,4,2,2,99,2.1884
1988,4,2,3,79,1.0429
1988,4,2,4,132,2.4341
1988,4,2,5,171,1.4908
1988,4,3,1,75,0.6350
1988,4,3,2,114,0.4360
1988,4,3,3,141,1.8078
1988,4,3,4,120,1.6442
1988,4,3,5,150,0.0919
1988,5,1,1,530,-2.6067
1988,5,1,2,491,-1.7207
1988,5,1,3,278,-2.3943
1988,5,1,4,311,-1.1524
1988,5,1,5,512,-2.1417
1988,5,2,1,81,-1.2053
1988,5,2,2,98,-0.5461
1988,5,2,3,79,-1.9469
1988,5,2,4,131,-1.0619
1988,5,2,5,170,-1.9960
1988,5,3,1,75,0.0933
1988,5,3,2,113,0.0144
1988,5,3,3,141,0.7509
1988,5,3,4,120,1.1828
1988,5,3,5,149,-1.6281
1988,6,1,1,517,4.6051
1988,6,1,2,487,6.4394
1988,6,1,3,273,6.4439
1988,6,1,4,306,6.1456
1988,6,1,5,507,7.1089
1988,6,2,1,80,6.9449
1988,6,2,2,97,8.0365
1988,6,2,3,78,7.5269
1988,6,2,4,131,6.7745
1988,6,2,5,169,8.8446
1988,6,3,1,74,5.3607
1988,6,3,2,113,1.5631
1988,6,3,3,141,4.6967
1988,6,3,4,120,5.5621
1988,6,3,5,148,7.4562
1988,7,1,1,685,1.4166
1988,7,1,2,437,0.0127
1988,7,1,3,292,-1.2371
1988,7,1,4,330,-0.5237
1988,7,1,5,614,-1.2887
1988,7,2,1,101,-0.2881
1988,7,2,2,121,-0.4412
1988,7,2,3,94,-0.7111
1988,7,2,4,122,-1.2330
1988,7,2,5,198,-2.4208
1988,7,3,1,81,-0.9282
1988,7,3,2,121,-0.3451
1988,7,3,3,141,-0.7695
1988,7,3,4,148,-0.7991
1988,7,3,5,133,-2.0041
1988,8,1,1,677,-3.0880
1988,8,1,2,434,-1.3165
1988,8,1,3,287,-2.5428
1988,8,1,4,327,-2.1425
1988,8,1,5,610,-2.5227
1988,8,2,1,101,-2.9173
1988,8,2,2,121,-1.5799
1988,8,2,3,94,-3.8089
1988,8,2,4,121,-1.4833
1988,8,2,5,195,-3.8358
1988,8,3,1,81,-2.9330
1988,8,3,2,120,-2.3206
1988,8,3,3,141,-3.2470
1988,8,3,4,147,-3.5497
1988,8,3,5,133,-3.5283
1988,9,1,1,666,0.7766
1988,9,1,2,431,3.0072
1988,9,1,3,284,2.9839
1988,9,1,4,325,2.4115
1988,9,1,5,605,2.5517
1988,9,2,1,99,3.6132
1988,9,2,2,120,3.3662
1988,9,2,3,90,3.0656
1988,9,2,4,120,1.8945
1988,9,2,5,194,2.2702
1988,9,3,1,81,4.1942
1988,9,3,2,120,4.0354
1988,9,3,3,140,4.6824
1988,9,3,4,147,3.1701
1988,9,3,5,133,4.9557
1988,10,1,1,659,-2.7406
1988,10,1,2,427,-2.7865
1988,10,1,3,284,-1.5850
1988,10,1,4,323,-0.9057
1988,10,1,5,598,-1.6366
1988,10,2,1,97,0.0746
1988,10,2,2,118,-0.4166
1988,10,2,3,90,-0.1409
1988,10,2,4,118,-0.3360
1988,10,2,5,193,-1.0117
1988,10,3,1,81,3.1440
1988,10,3,2,120,5.4217
1988,10,3,3,140,2.6828
1988,10,3,4,146,1.3513
1988,10,3,5,133,0.6880
1988,11,1,1,655,-3.6056
1988,11,1,2,418,-4.6864
1988,11,1,3,280,-3.3670
1988,11,1,4,322,-3.6667
1988,11,1,5,596,-4.6466
1988,11,2,1,97,-2.4097
1988,11,2,2,118,-2.2765
1988,11,2,3,89,-3.6606
1988,11,2,4,117,-2.4162
1988,11,2,5,191,-3.5280
1988,11,3,1,80,-1.2732
1988,11,3,2,119,0.4535
1988,11,3,3,140,-1.4622
1988,11,3,4,145,-2.3128
1988,11,3,5,132,-1.8666
1988,12,1,1,649,4.3857
1988,12,1,2,412,4.0077
1988,12,1,3,277,3.6703
1988,12,1,4,321,4.7114
1988,12,1,5,588,3.0913
1988,12,2,1,94,5.4866
1988,12,2,2,118,5.2359
1988,12,2,3,89,5.0957
1988,12,2,4,117,3.1806
1988,12,2,5,188,3.7723
1988,12,3,1,79,2.3642
1988,12,3,2,118,1.0959
1988,12,3,3,139,2.4237
1988,12,3,4,145,2.3714
1988,12,3,5,132,2.6372
1989,1,1,1,638,5.7384
1989,1,1,2,408,4.9040
1989,1,1,3,274,6.3207
1989,1,1,4,318,4.1403
1989,1,1,5,581,4.7321
1989,1,2,1,94,6.0715
1989,1,2,2,117,3.8463
1989,1,2,3,89,2.9030
1989,1,2,4,116,5.1655
1989,1,2,5,187,4.4397
1989,1,3,1,79,7.0465
1989,1,3,2,117,6.2564
1989,1,3,3,138,6.6057
1989,1,3,4,145,6.3460
1989,1,3,5,131,7.4763
1989,2,1,1,626,0.2078
1989,2,1,2,405,1.7646
1989,2,1,3,272,0.0664
1989,2,1,4,314,0.7495
1989,2,1,5,577,0.2215
1989,2,2,1,94,2.0085
1989,2,2,2,116,1.0949
1989,2,2,3,89,1.4432
1989,2,2,4,115,1.8331
1989,2,2,5,186,-0.1052
1989,2,3,1,79,-1.2792
1989,2,3,2,116,-0.9300
1989,2,3,3,137,-2.5591
1989,2,3,4,145,-3.1389
1989,2,3,5,131,-2.9097
1989,3,1,1,619,2.9247
1989,3,1,2,402,3.7144
1989,3,1,3,269,1.8736
1989,3,1,4,310,2.0286
1989,3,1,5,571,2.8078
1989,3,2,1,92,4.3026
1989,3,2,2,115,3.2248
1989,3,2,3,89,3.1029
1989,3,2,4,114,1.7774
1989,3,2,5,186,2.7883
1989,3,3,1,79,2.9822
1989,3,3,2,116,2.1300
1989,3,3,3,137,2.8043
1989,3,3,4,145,-0.0859
1989,3,3,5,131,1.5603
1989,4,1,1,610,3.8260
1989,4,1,2,400,3.8028
1989,4,1,3,267,2.6814
1989,4,1,4,306,3.5383
1989,4,1,5,569,1.9849
1989,4,2,1,91,4.3749
1989,4,2,2,114,5.8109
1989,4,2,3,89,5.0230
1989,4,2,4,113,3.8080
1989,4,2,5,185,4.7785
1989,4,3,1,78,6.1023
1989,4,3,2,116,5.3040
1989,4,3,3,136,5.3252
1989,4,3,4,145,4.4028
1989,4,3,5,131,6.1420
1989,5,1,1,604,2.7848
1989,5,1,2,397,4.4606
1989,5,1,3,266,2.7807
1989,5,1,4,304,3.8094
1989,5,1,5,565,3.4342
1989,5,2,1,91,3.5629
1989,5,2,2,114,5.8771
1989,5,2,3,88,3.0534
1989,5,2,4,113,3.8022
1989,5,2,5,182,4.5696
1989,5,3,1,78,3.4585
1989,5,3,2,116,4.7524
1989,5,3,3,136,4.4884
1989,5,3,4,145,3.1310
1989,5,3,5,130,5.4325
1989,6,1,1,599,-1.7866
1989,6,1,2,392,-1.9008
1989,6,1,3,263,-0.4506
1989,6,1,4,299,-0.0987
1989,6,1,5,559,-2.4548
1989,6,2,1,91,-0.5140
1989,6,2,2,113,-0.3089
1989,6,2,3,88,-2.1293
1989,6,2,4,112,-1.8380
1989,6,2,5,181,-3.1399
1989,6,3,1,78,-0.0084
1989,6,3,2,115,-0.6046
1989,6,3,3,136,-0.4600
1989,6,3,4,144,-0.7245
1989,6,3,5,128,-2.2692
1989,7,1,1,726,3.3171
1989,7,1,2,409,3.1085
1989,7,1,3,330,1.9474
1989,7,1,4,390,3.4685
1989,7,1,5,605,2.6487
1989,7,2,1,103,4.1171
1989,7,2,2,105,3.0970
1989,7,2,3,97,4.4542
1989,7,2,4,137,3.6280
1989,7,2,5,185,6.1137
1989,7,3,1,86,6.8698
1989,7,3,2,132,8.6082
1989,7,3,3,131,9.0892
1989,7,3,4,136,7.8710
1989,7,3,5,126,8.9512
1989,8,1,1,719,2.0989
1989,8,1,2,404,1.4560
1989,8,1,3,329,1.8387
1989,8,1,4,389,1.7829
1989,8,1,5,602,1.2343
1989,8,2,1,103,3.3295
1989,8,2,2,105,0.8812
1989,8,2,3,97,3.5517
1989,8,2,4,136,3.5017
1989,8,2,5,185,3.0118
1989,8,3,1,85,4.1716
1989,8,3,2,132,0.2842
1989,8,3,3,128,1.7402
1989,8,3,4,136,2.7847
1989,8,3,5,125,2.7911
1989,9,1,1,715,-0.3488
1989,9,1,2,399,0.0680
1989,9,1,3,322,-0.1636
1989,9,1,4,386,0.6666
1989,9,1,5,597,-0.5105
1989,9,2,1,102,0.0264
1989,9,2,2,103,0.6121
1989,9,2,3,97,0.9670
1989,9,2,4,134,1.4558
1989,9,2,5,184,0.7296
1989,9,3,1,84,-1.4006
1989,9,3,2,130,-0.2103
1989,9,3,3,128,-1.3038
1989,9,3,4,136,-0.9539
1989,9,3,5,124,0.4944
1989,10,1,1,699,-7.2897
1989,10,1,2,396,-5.4565
