year,month,rank_ME,rank_PDA,nstocks,ret_vw
1984,5,3,3,135,-4.3064
1984,5,3,4,167,-3.3241
1984,5,3,5,89,-7.6361
1984,6,1,1,470,3.7567
1984,6,1,2,258,2.3206
1984,6,1,3,227,4.1011
1984,6,1,4,228,1.4607
1984,6,1,5,490,0.9832
1984,6,2,1,88,2.4737
1984,6,2,2,100,2.9823
1984,6,2,3,99,3.9845
1984,6,2,4,104,2.9592
1984,6,2,5,134,2.7693
1984,6,3,1,90,1.7012
1984,6,3,2,137,2.6287
1984,6,3,3,135,2.1307
1984,6,3,4,167,3.4798
1984,6,3,5,89,1.9657
1984,7,1,1,554,-5.3128
1984,7,1,2,324,-3.4641
1984,7,1,3,225,-5.1752
1984,7,1,4,273,-4.3222
1984,7,1,5,562,-5.8547
1984,7,2,1,104,-4.5952
1984,7,2,2,103,-4.3738
1984,7,2,3,91,-2.4731
1984,7,2,4,115,-5.3131
1984,7,2,5,125,-6.4792
1984,7,3,1,101,-1.9049
1984,7,3,2,154,-2.0777
1984,7,3,3,155,-1.7656
1984,7,3,4,133,-0.6498
1984,7,3,5,78,-3.2712
1984,8,1,1,550,9.8504
1984,8,1,2,321,11.1000
1984,8,1,3,222,10.8405
1984,8,1,4,272,10.0729
1984,8,1,5,559,9.4836
1984,8,2,1,104,13.3590
1984,8,2,2,102,13.7443
1984,8,2,3,90,9.1143
1984,8,2,4,115,13.9842
1984,8,2,5,125,14.3315
1984,8,3,1,101,12.8558
1984,8,3,2,151,10.5668
1984,8,3,3,155,9.7690
1984,8,3,4,132,10.9622
1984,8,3,5,78,13.4695
1984,9,1,1,548,-0.1071
1984,9,1,2,320,-0.2553
1984,9,1,3,218,-0.7638
1984,9,1,4,271,-1.7368
1984,9,1,5,553,-1.3118
1984,9,2,1,102,-1.0506
1984,9,2,2,102,-0.7168
1984,9,2,3,89,-0.4558
1984,9,2,4,115,-0.4570
1984,9,2,5,125,-2.3519
1984,9,3,1,101,-1.8907
1984,9,3,2,151,-0.0219
1984,9,3,3,155,-0.0869
1984,9,3,4,131,-0.1796
1984,9,3,5,77,-0.6048
1984,10,1,1,545,-3.0072
1984,10,1,2,315,-3.8818
1984,10,1,3,215,-0.1133
1984,10,1,4,266,-2.5227
1984,10,1,5,552,-3.5418
1984,10,2,1,99,-2.0748
1984,10,2,2,101,-0.7554
1984,10,2,3,88,-0.4110
1984,10,2,4,115,-1.3518
1984,10,2,5,125,-1.7264
1984,10,3,1,101,0.5031
1984,10,3,2,151,-0.0894
1984,10,3,3,154,1.2908
1984,10,3,4,131,0.5426
1984,10,3,5,75,-1.9116
1984,11,1,1,540,-3.5765
1984,11,1,2,309,-3.6364
1984,11,1,3,214,-3.0581
1984,11,1,4,261,-2.2442
1984,11,1,5,549,-3.4402
1984,11,2,1,99,-1.0269
1984,11,2,2,101,-1.2957
1984,11,2,3,88,-0.5652
1984,11,2,4,115,-1.9662
1984,11,2,5,124,-2.1616
1984,11,3,1,99,-1.6040
1984,11,3,2,151,-0.9522
1984,11,3,3,153,0.2682
1984,11,3,4,131,-1.9233
1984,11,3,5,75,-1.0540
1984,12,1,1,533,0.6690
1984,12,1,2,301,0.1263
1984,12,1,3,213,-0.1184
1984,12,1,4,257,1.5573
1984,12,1,5,544,-0.6166
1984,12,2,1,99,0.8877
1984,12,2,2,100,2.2998
1984,12,2,3,88,2.9471
1984,12,2,4,115,2.0579
1984,12,2,5,124,2.5705
1984,12,3,1,98,3.5825
1984,12,3,2,149,2.1239
1984,12,3,3,153,1.8961
1984,12,3,4,130,1.6986
1984,12,3,5,74,2.5560
1985,1,1,1,531,12.3117
1985,1,1,2,300,10.6331
1985,1,1,3,209,13.0477
1985,1,1,4,257,11.6664
1985,1,1,5,538,13.0048
1985,1,2,1,99,10.7553
1985,1,2,2,99,10.5098
1985,1,2,3,88,8.8729
1985,1,2,4,115,12.0683
1985,1,2,5,124,11.9088
1985,1,3,1,98,8.9556
1985,1,3,2,149,6.6204
1985,1,3,3,152,6.3238
1985,1,3,4,129,8.3515
1985,1,3,5,74,11.1442
1985,2,1,1,529,3.6736
1985,2,1,2,296,3.5704
1985,2,1,3,207,1.4380
1985,2,1,4,254,4.6594
1985,2,1,5,532,4.1548
1985,2,2,1,98,1.5624
1985,2,2,2,99,2.0306
1985,2,2,3,88,2.4745
1985,2,2,4,114,1.8184
1985,2,2,5,122,1.9615
1985,2,3,1,98,0.1743
1985,2,3,2,149,2.4536
1985,2,3,3,152,2.0707
1985,2,3,4,127,1.2362
1985,2,3,5,74,0.8848
1985,3,1,1,523,-2.4694
1985,3,1,2,293,0.1564
1985,3,1,3,204,-2.0846
1985,3,1,4,254,-0.7805
1985,3,1,5,525,-2.8471
1985,3,2,1,96,-0.1932
1985,3,2,2,98,-1.0058
1985,3,2,3,88,-1.9163
1985,3,2,4,113,-2.0918
1985,3,2,5,121,-3.7730
1985,3,3,1,98,-1.4472
1985,3,3,2,149,0.2682
1985,3,3,3,151,1.7678
1985,3,3,4,127,-1.3359
1985,3,3,5,74,1.4561
1985,4,1,1,520,-1.8451
1985,4,1,2,291,-0.6426
1985,4,1,3,206,-1.1766
1985,4,1,4,250,-0.1232
1985,4,1,5,521,-1.8684
1985,4,2,1,96,-2.0919
1985,4,2,2,98,-1.1429
1985,4,2,3,88,-1.0012
1985,4,2,4,113,-0.7281
1985,4,2,5,120,-2.8760
1985,4,3,1,98,-1.8030
1985,4,3,2,149,-1.4344
1985,4,3,3,151,0.0125
1985,4,3,4,127,0.3864
1985,4,3,5,74,-2.7806
1985,5,1,1,517,2.5761
1985,5,1,2,290,2.0279
1985,5,1,3,204,3.4881
1985,5,1,4,245,2.9390
1985,5,1,5,519,2.3091
1985,5,2,1,95,3.9836
1985,5,2,2,98,3.2463
1985,5,2,3,87,3.7670
1985,5,2,4,113,5.7104
1985,5,2,5,120,3.7984
1985,5,3,1,98,5.4591
1985,5,3,2,149,5.3401
1985,5,3,3,151,7.5146
1985,5,3,4,127,5.1138
1985,5,3,5,74,6.3503
1985,6,1,1,514,-0.5079
1985,6,1,2,286,0.7497
1985,6,1,3,201,1.2457
1985,6,1,4,244,-0.6173
1985,6,1,5,517,-0.1425
1985,6,2,1,92,1.5875
1985,6,2,2,97,3.0993
1985,6,2,3,86,1.2358
1985,6,2,4,112,1.5458
1985,6,2,5,118,0.3806
1985,6,3,1,97,2.2557
1985,6,3,2,149,2.2844
1985,6,3,3,151,1.4440
1985,6,3,4,127,1.1770
1985,6,3,5,73,1.9590
1985,7,1,1,525,4.0066
1985,7,1,2,324,0.9398
1985,7,1,3,273,1.5974
1985,7,1,4,314,2.4302
1985,7,1,5,637,3.4477
1985,7,2,1,108,2.8281
1985,7,2,2,93,2.7636
1985,7,2,3,112,2.8403
1985,7,2,4,96,3.4686
1985,7,2,5,154,2.4391
1985,7,3,1,86,1.4188
1985,7,3,2,137,-0.2375
1985,7,3,3,156,-1.3300
1985,7,3,4,149,1.0210
1985,7,3,5,91,-1.1486
1985,8,1,1,519,-0.7919
1985,8,1,2,319,-0.6746
1985,8,1,3,271,-0.6745
1985,8,1,4,312,-0.8380
1985,8,1,5,636,-0.9661
1985,8,2,1,108,-0.9504
1985,8,2,2,93,0.7302
1985,8,2,3,112,-0.7794
1985,8,2,4,96,-2.0610
1985,8,2,5,153,-2.3972
1985,8,3,1,86,-0.4971
1985,8,3,2,137,0.0106
1985,8,3,3,156,-0.2652
1985,8,3,4,149,-0.4977
1985,8,3,5,90,-1.3775
1985,9,1,1,514,-5.1737
1985,9,1,2,314,-5.1381
1985,9,1,3,268,-6.8347
1985,9,1,4,311,-5.9441
1985,9,1,5,631,-6.0357
1985,9,2,1,108,-6.2301
1985,9,2,2,92,-4.7812
1985,9,2,3,112,-4.6177
1985,9,2,4,96,-6.2810
1985,9,2,5,151,-6.6725
1985,9,3,1,84,-3.0296
1985,9,3,2,136,-2.1833
1985,9,3,3,156,-3.3784
1985,9,3,4,149,-3.4134
1985,9,3,5,90,-4.2879
1985,10,1,1,508,2.9006
1985,10,1,2,314,2.4458
1985,10,1,3,267,1.1778
1985,10,1,4,309,2.0698
1985,10,1,5,627,1.7378
1985,10,2,1,108,2.1394
1985,10,2,2,92,3.7812
1985,10,2,3,112,4.2329
1985,10,2,4,96,3.9821
1985,10,2,5,151,4.2287
1985,10,3,1,83,4.5127
1985,10,3,2,135,4.1141
1985,10,3,3,153,3.3938
1985,10,3,4,148,5.4150
1985,10,3,5,90,3.0028
1985,11,1,1,500,5.3462
1985,11,1,2,310,5.2964
1985,11,1,3,265,3.9288
1985,11,1,4,307,5.9026
1985,11,1,5,624,6.9134
1985,11,2,1,108,8.1112
1985,11,2,2,90,5.7363
1985,11,2,3,111,5.6622
1985,11,2,4,96,7.3125
1985,11,2,5,149,8.9334
1985,11,3,1,83,7.9638
1985,11,3,2,135,5.3667
1985,11,3,3,153,7.2531
1985,11,3,4,147,7.1308
1985,11,3,5,89,7.8326
1985,12,1,1,492,3.5511
1985,12,1,2,307,3.3739
1985,12,1,3,262,5.0701
1985,12,1,4,305,3.1462
1985,12,1,5,623,3.4215
1985,12,2,1,108,3.5196
1985,12,2,2,88,4.9079
1985,12,2,3,108,4.2781
1985,12,2,4,96,4.0747
1985,12,2,5,149,5.4517
1985,12,3,1,83,2.1547
1985,12,3,2,133,4.2653
1985,12,3,3,153,4.4133
1985,12,3,4,146,5.1814
1985,12,3,5,89,5.2904
1986,1,1,1,487,2.1131
1986,1,1,2,301,4.5989
1986,1,1,3,257,1.5226
1986,1,1,4,300,1.3455
1986,1,1,5,620,2.6140
1986,1,2,1,108,1.8823
1986,1,2,2,88,2.2603
1986,1,2,3,106,0.8402
1986,1,2,4,96,2.2713
1986,1,2,5,148,-0.1557
1986,1,3,1,82,-0.5204
1986,1,3,2,132,1.1267
1986,1,3,3,152,0.6099
1986,1,3,4,146,0.1514
1986,1,3,5,88,-0.0849
1986,2,1,1,484,6.8468
1986,2,1,2,302,6.1631
1986,2,1,3,256,5.2511
1986,2,1,4,299,6.3931
1986,2,1,5,613,5.1091
1986,2,2,1,107,7.8426
1986,2,2,2,87,7.4115
1986,2,2,3,106,7.6592
1986,2,2,4,96,5.6286
1986,2,2,5,146,5.0831
1986,2,3,1,82,8.5984
1986,2,3,2,131,7.3254
1986,2,3,3,151,8.6875
1986,2,3,4,146,5.9836
1986,2,3,5,88,7.7450
1986,3,1,1,481,4.1217
1986,3,1,2,301,4.6803
1986,3,1,3,256,5.1962
1986,3,1,4,297,5.6003
1986,3,1,5,612,4.1185
1986,3,2,1,105,5.4043
1986,3,2,2,87,5.8599
1986,3,2,3,106,4.5164
1986,3,2,4,95,6.5640
1986,3,2,5,146,5.0678
1986,3,3,1,82,4.7511
1986,3,3,2,131,5.9895
1986,3,3,3,150,6.4304
1986,3,3,4,145,4.2088
1986,3,3,5,88,2.3965
1986,4,1,1,478,1.9180
1986,4,1,2,297,1.5723
1986,4,1,3,255,1.4040
1986,4,1,4,294,-0.2079
1986,4,1,5,609,2.5812
1986,4,2,1,104,1.3507
1986,4,2,2,87,1.5035
1986,4,2,3,105,1.6998
1986,4,2,4,95,-1.6632
1986,4,2,5,145,2.7954
1986,4,3,1,82,-1.3074
1986,4,3,2,130,-0.3469
1986,4,3,3,150,-0.4883
1986,4,3,4,145,-1.3154
1986,4,3,5,87,1.8204
1986,5,1,1,470,4.3848
1986,5,1,2,294,3.8249
1986,5,1,3,251,3.4115
1986,5,1,4,292,4.2497
1986,5,1,5,603,3.0065
1986,5,2,1,104,2.5907
1986,5,2,2,85,6.4798
1986,5,2,3,104,2.6628
1986,5,2,4,95,5.1472
1986,5,2,5,144,3.5440
1986,5,3,1,81,5.3671
1986,5,3,2,129,6.5724
1986,5,3,3,149,5.7946
1986,5,3,4,143,3.4382
1986,5,3,5,86,4.4209
1986,6,1,1,466,-0.0856
1986,6,1,2,292,2.3731
1986,6,1,3,249,-0.0573
1986,6,1,4,292,-1.2400
1986,6,1,5,592,-1.6626
1986,6,2,1,104,0.9784
1986,6,2,2,85,-0.9292
1986,6,2,3,104,0.7654
1986,6,2,4,95,0.9935
1986,6,2,5,143,-0.7533
1986,6,3,1,81,-0.4956
1986,6,3,2,128,1.2106
1986,6,3,3,149,3.2035
1986,6,3,4,142,0.6196
1986,6,3,5,84,0.5265
1986,7,1,1,622,-9.2038
1986,7,1,2,368,-9.0069
1986,7,1,3,309,-8.8066
1986,7,1,4,276,-7.9437
1986,7,1,5,658,-8.7626
1986,7,2,1,128,-11.0810
1986,7,2,2,142,-8.0707
1986,7,2,3,91,-8.2594
1986,7,2,4,114,-8.7782
1986,7,2,5,140,-10.4028
1986,7,3,1,98,-8.7442
1986,7,3,2,144,-5.0055
1986,7,3,3,147,-3.7339
1986,7,3,4,131,-4.7632
1986,7,3,5,89,-7.5491
1986,8,1,1,617,1.9209
1986,8,1,2,361,0.6422
1986,8,1,3,305,2.0177
1986,8,1,4,275,1.7587
1986,8,1,5,652,0.0553
1986,8,2,1,128,4.1796
1986,8,2,2,142,4.7322
1986,8,2,3,91,2.7132
1986,8,2,4,114,2.7585
1986,8,2,5,139,5.4853
1986,8,3,1,98,8.9370
1986,8,3,2,143,6.4726
1986,8,3,3,147,6.4999
1986,8,3,4,131,6.5266
1986,8,3,5,89,8.8711
1986,9,1,1,609,-5.4973
1986,9,1,2,357,-6.4904
1986,9,1,3,300,-5.5124
1986,9,1,4,274,-5.7045
1986,9,1,5,649,-6.0382
1986,9,2,1,128,-5.9388
1986,9,2,2,140,-5.8608
1986,9,2,3,91,-5.3439
1986,9,2,4,114,-6.3660
1986,9,2,5,138,-7.2276
1986,9,3,1,98,-6.2992
1986,9,3,2,142,-8.4372
1986,9,3,3,147,-8.8232
1986,9,3,4,130,-8.2073
1986,9,3,5,88,-3.9578
1986,10,1,1,602,2.4143
1986,10,1,2,354,2.0769
1986,10,1,3,296,2.5762
1986,10,1,4,269,1.3703
1986,10,1,5,646,2.5712
1986,10,2,1,125,3.6161
1986,10,2,2,139,3.5418
1986,10,2,3,91,4.0127
1986,10,2,4,114,5.8888
1986,10,2,5,137,6.2325
1986,10,3,1,98,5.7993
1986,10,3,2,142,7.3436
1986,10,3,3,147,6.9648
1986,10,3,4,130,3.0766
1986,10,3,5,87,6.1819
1986,11,1,1,585,0.6668
1986,11,1,2,345,0.2312
1986,11,1,3,293,-2.2870
1986,11,1,4,267,-0.5726
1986,11,1,5,639,-1.0091
1986,11,2,1,125,1.9033
1986,11,2,2,138,1.4408
1986,11,2,3,91,0.6101
1986,11,2,4,113,0.0302
1986,11,2,5,137,0.6433
1986,11,3,1,95,1.7805
1986,11,3,2,142,3.3739
1986,11,3,3,146,1.8496
1986,11,3,4,130,2.7502
1986,11,3,5,86,3.3209
1986,12,1,1,577,-3.5090
1986,12,1,2,337,-2.4210
1986,12,1,3,291,-3.1524
1986,12,1,4,266,-1.8098
1986,12,1,5,631,-3.2026
1986,12,2,1,123,-2.5915
1986,12,2,2,137,-1.7317
1986,12,2,3,90,-2.6433
1986,12,2,4,113,-3.2082
1986,12,2,5,137,-2.6076
1986,12,3,1,94,-3.0915
1986,12,3,2,141,-2.8935
1986,12,3,3,145,-1.7959
1986,12,3,4,130,-2.7446
1986,12,3,5,86,-4.7937
1987,1,1,1,555,11.3052
1987,1,1,2,329,9.6363
1987,1,1,3,285,11.1485
1987,1,1,4,263,10.0393
1987,1,1,5,626,9.7822
1987,1,2,1,119,12.6236
1987,1,2,2,135,11.4433
1987,1,2,3,90,11.6118
1987,1,2,4,111,12.6375
1987,1,2,5,134,14.8467
1987,1,3,1,93,15.6679
1987,1,3,2,139,14.0609
1987,1,3,3,143,13.8157
1987,1,3,4,129,11.1716
1987,1,3,5,86,13.4157
1987,2,1,1,555,9.9225
1987,2,1,2,324,10.0152
1987,2,1,3,281,8.2353
1987,2,1,4,259,6.9445
1987,2,1,5,622,7.7519
1987,2,2,1,119,9.4636
1987,2,2,2,135,7.1055
1987,2,2,3,88,7.5704
1987,2,2,4,110,6.6044
1987,2,2,5,133,6.9043
1987,2,3,1,92,6.9652
1987,2,3,2,138,3.5066
1987,2,3,3,143,3.4893
1987,2,3,4,129,4.6106
1987,2,3,5,86,4.3853
1987,3,1,1,555,4.1612
1987,3,1,2,325,1.4337
1987,3,1,3,279,3.7247
1987,3,1,4,258,2.2687
1987,3,1,5,617,2.0590
1987,3,2,1,118,3.5873
1987,3,2,2,135,1.5521
1987,3,2,3,88,3.4626
1987,3,2,4,110,0.7217
1987,3,2,5,133,-0.2746
1987,3,3,1,90,3.9269
1987,3,3,2,138,3.8265
1987,3,3,3,143,2.0657
1987,3,3,4,129,1.8921
1987,3,3,5,86,5.3843
1987,4,1,1,545,-0.6685
1987,4,1,2,324,-1.0774
1987,4,1,3,278,-0.3777
1987,4,1,4,257,-3.0647
1987,4,1,5,611,-3.5768
1987,4,2,1,118,-1.2251
1987,4,2,2,134,-2.6693
1987,4,2,3,88,-4.0650
1987,4,2,4,110,-5.9438
1987,4,2,5,133,-2.5047
1987,4,3,1,90,4.1013
1987,4,3,2,138,-1.3418
1987,4,3,3,142,-1.8100
1987,4,3,4,129,-1.4135
1987,4,3,5,86,-0.5721
1987,5,1,1,540,-0.4186
1987,5,1,2,321,-0.0709
1987,5,1,3,277,1.1598
1987,5,1,4,257,1.1261
1987,5,1,5,606,0.4761
1987,5,2,1,118,2.5837
1987,5,2,2,132,1.2003
1987,5,2,3,88,-0.8735
1987,5,2,4,110,0.2978
1987,5,2,5,132,-1.0627
1987,5,3,1,89,0.3155
1987,5,3,2,138,2.1658
1987,5,3,3,141,0.3206
1987,5,3,4,129,0.9745
1987,5,3,5,86,0.7221
1987,6,1,1,539,1.5232
1987,6,1,2,316,1.8044
1987,6,1,3,275,-0.1820
1987,6,1,4,257,2.5430
1987,6,1,5,605,1.7583
1987,6,2,1,118,2.7251
1987,6,2,2,132,3.2666
1987,6,2,3,87,4.0871
1987,6,2,4,110,2.5418
1987,6,2,5,131,2.9245
1987,6,3,1,89,2.5323
1987,6,3,2,138,5.2762
1987,6,3,3,141,5.3297
1987,6,3,4,129,5.1106
1987,6,3,5,86,4.4538
1987,7,1,1,502,3.2976
1987,7,1,2,411,4.3870
1987,7,1,3,355,2.4011
1987,7,1,4,384,2.7669
1987,7,1,5,577,3.1431
1987,7,2,1,99,4.9153
1987,7,2,2,106,3.5530
1987,7,2,3,121,3.4842
1987,7,2,4,126,2.7410
1987,7,2,5,122,6.0665
1987,7,3,1,100,6.8452
1987,7,3,2,134,4.8780
1987,7,3,3,133,3.8286
1987,7,3,4,128,3.4244
1987,7,3,5,88,4.6395
1987,8,1,1,497,2.0744
1987,8,1,2,409,2.0775
1987,8,1,3,353,2.4745
1987,8,1,4,384,1.0180
1987,8,1,5,569,2.3404
1987,8,2,1,98,2.9208
1987,8,2,2,105,2.6500
1987,8,2,3,121,4.3838
1987,8,2,4,125,3.2135
1987,8,2,5,121,4.3736
1987,8,3,1,99,3.8183
1987,8,3,2,133,4.2797
1987,8,3,3,133,3.2467
1987,8,3,4,128,4.4991
1987,8,3,5,88,0.3649
1987,9,1,1,494,-0.1508
1987,9,1,2,406,0.3822
1987,9,1,3,350,-1.0284
1987,9,1,4,382,-1.5299
1987,9,1,5,566,-1.2617
1987,9,2,1,96,-1.1066
1987,9,2,2,104,-1.3734
1987,9,2,3,120,-1.8305
1987,9,2,4,125,-2.1150
1987,9,2,5,119,-0.8529
1987,9,3,1,97,-1.4500
1987,9,3,2,132,-3.7183
1987,9,3,3,133,-1.7919
1987,9,3,4,128,-1.3675
1987,9,3,5,88,-1.7641
1987,10,1,1,489,-31.1975
1987,10,1,2,404,-30.4886
1987,10,1,3,345,-31.7124
1987,10,1,4,379,-30.3858
1987,10,1,5,560,-31.2583
1987,10,2,1,94,-31.5108
1987,10,2,2,102,-29.8660
1987,10,2,3,120,-29.2219
1987,10,2,4,124,-27.4819
1987,10,2,5,117,-32.9093
1987,10,3,1,95,-23.3978
1987,10,3,2,132,-24.0160
1987,10,3,3,133,-18.3769
1987,10,3,4,128,-16.4892
1987,10,3,5,88,-25.1196
1987,11,1,1,484,-5.1494
1987,11,1,2,399,-5.5052
1987,11,1,3,338,-6.1204
1987,11,1,4,377,-2.4161
1987,11,1,5,555,-6.8936
1987,11,2,1,93,-5.4141
1987,11,2,2,102,-4.1171
1987,11,2,3,120,-3.0312
1987,11,2,4,123,-3.4230
1987,11,2,5,117,-5.7408
1987,11,3,1,95,-8.8992
1987,11,3,2,131,-8.6714
1987,11,3,3,133,-7.4080
1987,11,3,4,127,-7.1030
1987,11,3,5,87,-5.2668
1987,12,1,1,478,4.7709
1987,12,1,2,394,4.4618
1987,12,1,3,335,4.9147
1987,12,1,4,370,5.6608
1987,12,1,5,552,5.3518
1987,12,2,1,93,10.9605
1987,12,2,2,101,10.0431
1987,12,2,3,118,9.3126
1987,12,2,4,123,9.3606
1987,12,2,5,116,10.0615
1987,12,3,1,94,9.2621
1987,12,3,2,131,8.2620
1987,12,3,3,133,7.4004
1987,12,3,4,127,5.8056
1987,12,3,5,86,8.9610
1988,1,1,1,476,5.5438
1988,1,1,2,387,5.1122
1988,1,1,3,330,7.2321
1988,1,1,4,364,4.9616
1988,1,1,5,550,5.2057
1988,1,2,1,92,2.4368
1988,1,2,2,101,3.3519
1988,1,2,3,118,3.0078
1988,1,2,4,122,1.6089
1988,1,2,5,115,1.8993
1988,1,3,1,94,4.5027
1988,1,3,2,130,2.9711
1988,1,3,3,133,4.2832
1988,1,3,4,127,4.4248
1988,1,3,5,86,3.0247
1988,2,1,1,470,7.7729
1988,2,1,2,382,7.0297
1988,2,1,3,328,7.0034
1988,2,1,4,362,9.1696
1988,2,1,5,546,7.3391
1988,2,2,1,92,11.6731
1988,2,2,2,98,8.3240
1988,2,2,3,118,8.6839
1988,2,2,4,121,7.4766
1988,2,2,5,115,9.1228
1988,2,3,1,94,6.1259
1988,2,3,2,130,5.2858
1988,2,3,3,133,3.9548
1988,2,3,4,127,3.5285
1988,2,3,5,86,6.9418
1988,3,1,1,463,5.4646
1988,3,1,2,379,7.0790
1988,3,1,3,320,3.7883
1988,3,1,4,356,4.8265
1988,3,1,5,544,5.9342
1988,3,2,1,91,4.6808
1988,3,2,2,97,4.1970
1988,3,2,3,117,2.7176
1988,3,2,4,121,2.9222
1988,3,2,5,116,2.9134
1988,3,3,1,94,-1.7948
1988,3,3,2,130,-4.2583
1988,3,3,3,133,-2.8705
1988,3,3,4,127,-2.8907
1988,3,3,5,86,1.8754
1988,4,1,1,460,2.5245
1988,4,1,2,375,2.8522
1988,4,1,3,317,3.0019
1988,4,1,4,352,1.6059
1988,4,1,5,537,1.7322
1988,4,2,1,91,1.6638
1988,4,2,2,96,2.2501
1988,4,2,3,115,0.6055
1988,4,2,4,121,2.2109
1988,4,2,5,116,2.6530
1988,4,3,1,94,1.8539
1988,4,3,2,128,1.0176
1988,4,3,3,133,0.7358
1988,4,3,4,126,0.8621
1988,4,3,5,86,1.9467
1988,5,1,1,456,-1.8539
1988,5,1,2,371,-2.8380
1988,5,1,3,316,-3.8792
1988,5,1,4,351,-1.1401
1988,5,1,5,530,-1.1788
1988,5,2,1,89,0.0766
1988,5,2,2,96,-1.8326
1988,5,2,3,115,-1.7938
1988,5,2,4,120,-1.6036
1988,5,2,5,115,-0.8645
1988,5,3,1,94,0.4029
1988,5,3,2,126,0.5653
1988,5,3,3,133,-0.1621
1988,5,3,4,126,1.7466
1988,5,3,5,86,-1.5129
1988,6,1,1,450,7.4319
1988,6,1,2,365,4.5994
1988,6,1,3,310,7.1932
1988,6,1,4,345,5.0309
1988,6,1,5,523,6.6016
1988,6,2,1,89,6.1722
1988,6,2,2,96,7.9431
1988,6,2,3,114,8.5996
1988,6,2,4,119,7.3234
1988,6,2,5,114,7.9725
1988,6,3,1,93,3.4010
1988,6,3,2,126,7.0669
1988,6,3,3,132,3.3868
1988,6,3,4,126,4.6927
1988,6,3,5,86,4.9072
1988,7,1,1,588,0.8756
1988,7,1,2,439,0.5168
1988,7,1,3,298,-0.3479
1988,7,1,4,263,-0.8049
1988,7,1,5,666,-1.4332
1988,7,2,1,123,0.3889
1988,7,2,2,119,-1.4121
1988,7,2,3,118,-1.5591
1988,7,2,4,111,-2.4053
1988,7,2,5,132,-1.1735
1988,7,3,1,95,-0.8141
1988,7,3,2,140,-1.3691
1988,7,3,3,143,-1.0627
1988,7,3,4,136,-0.9520
1988,7,3,5,81,0.2687
1988,8,1,1,585,-2.1201
1988,8,1,2,436,-2.0108
1988,8,1,3,293,-2.6162
1988,8,1,4,262,-2.5808
1988,8,1,5,658,-2.4059
1988,8,2,1,123,-2.0882
1988,8,2,2,118,-3.6114
1988,8,2,3,117,-2.7685
1988,8,2,4,110,-2.3328
1988,8,2,5,131,-2.9739
1988,8,3,1,94,-2.5619
1988,8,3,2,139,-4.2620
1988,8,3,3,143,-1.6822
1988,8,3,4,136,-3.9541
1988,8,3,5,81,-3.0235
1988,9,1,1,579,2.1548
1988,9,1,2,432,1.1146
1988,9,1,3,288,2.5179
1988,9,1,4,259,4.0437
1988,9,1,5,655,2.3700
1988,9,2,1,121,3.5013
1988,9,2,2,115,3.7415
1988,9,2,3,116,2.2627
1988,9,2,4,109,2.7937
1988,9,2,5,129,1.3685
1988,9,3,1,93,4.5313
1988,9,3,2,139,4.3985
1988,9,3,3,143,4.6920
1988,9,3,4,136,2.6993
1988,9,3,5,81,3.6128
1988,10,1,1,574,-1.1513
1988,10,1,2,428,-1.5567
1988,10,1,3,286,-3.1151
1988,10,1,4,258,-1.5348
1988,10,1,5,648,-2.4133
1988,10,2,1,118,0.6697
1988,10,2,2,115,-2.2309
1988,10,2,3,114,-0.1302
1988,10,2,4,109,-0.7596
1988,10,2,5,127,0.8590
1988,10,3,1,93,1.6651
1988,10,3,2,139,3.8565
1988,10,3,3,143,1.4445
1988,10,3,4,136,2.6510
1988,10,3,5,80,3.4391
1988,11,1,1,569,-4.2500
1988,11,1,2,424,-3.6080
1988,11,1,3,284,-5.4068
1988,11,1,4,254,-3.2043
1988,11,1,5,644,-3.8620
1988,11,2,1,118,-1.9779
1988,11,2,2,113,-4.1134
1988,11,2,3,113,-2.6254
1988,11,2,4,109,-2.3435
1988,11,2,5,126,-3.5907
1988,11,3,1,93,-1.7642
1988,11,3,2,136,-0.7415
1988,11,3,3,143,-1.4009
1988,11,3,4,136,-2.1504
1988,11,3,5,79,-0.6180
1988,12,1,1,566,5.0442
1988,12,1,2,417,4.4468
1988,12,1,3,284,3.9985
1988,12,1,4,249,4.5434
1988,12,1,5,639,3.0359
1988,12,2,1,115,5.3106
1988,12,2,2,113,4.8518
1988,12,2,3,112,4.3995
1988,12,2,4,109,4.1259
1988,12,2,5,124,3.7921
1988,12,3,1,91,1.6890
1988,12,3,2,136,2.3495
1988,12,3,3,143,2.1593
1988,12,3,4,136,1.8955
1988,12,3,5,79,1.7636
1989,1,1,1,557,6.0402
1989,1,1,2,414,4.9901
1989,1,1,3,281,5.5800
1989,1,1,4,248,5.6060
1989,1,1,5,628,4.0742
1989,1,2,1,114,4.5652
1989,1,2,2,112,1.9922
1989,1,2,3,112,3.2856
1989,1,2,4,109,5.3600
1989,1,2,5,124,6.8248
1989,1,3,1,89,6.4982
1989,1,3,2,135,7.8397
1989,1,3,3,143,6.2030
1989,1,3,4,136,5.4705
1989,1,3,5,79,7.5232
1989,2,1,1,553,1.4442
1989,2,1,2,411,0.8930
1989,2,1,3,279,-0.0610
1989,2,1,4,246,-0.3057
1989,2,1,5,618,0.2272
1989,2,2,1,114,0.3981
1989,2,2,2,112,-0.2115
1989,2,2,3,111,1.3299
1989,2,2,4,108,2.0068
1989,2,2,5,123,1.7309
