year,month,rank_ME,rank_NXF,nstocks,ret_vw
2010,12,3,1,126,5.8681
2010,12,3,2,135,4.1894
2010,12,3,3,121,6.8614
2010,12,3,4,104,6.2124
2010,12,3,5,147,5.8523
2011,1,1,1,227,-2.7241
2011,1,1,2,149,-1.9316
2011,1,1,3,190,0.0269
2011,1,1,4,307,-1.0027
2011,1,1,5,326,-0.2782
2011,1,2,1,112,0.5449
2011,1,2,2,84,1.0284
2011,1,2,3,93,0.3545
2011,1,2,4,135,0.5964
2011,1,2,5,136,1.1616
2011,1,3,1,126,2.8569
2011,1,3,2,135,0.9869
2011,1,3,3,121,0.6533
2011,1,3,4,104,2.1476
2011,1,3,5,147,3.6195
2011,2,1,1,225,3.5579
2011,2,1,2,148,8.8524
2011,2,1,3,188,6.6763
2011,2,1,4,305,4.6764
2011,2,1,5,324,4.4229
2011,2,2,1,112,6.4735
2011,2,2,2,84,4.6693
2011,2,2,3,93,6.0259
2011,2,2,4,133,7.3229
2011,2,2,5,136,4.5653
2011,2,3,1,126,3.6658
2011,2,3,2,134,2.0071
2011,2,3,3,120,4.1541
2011,2,3,4,104,5.4756
2011,2,3,5,147,3.3999
2011,3,1,1,221,2.9493
2011,3,1,2,146,3.6989
2011,3,1,3,187,4.3814
2011,3,1,4,303,2.5535
2011,3,1,5,322,2.5498
2011,3,2,1,112,3.5365
2011,3,2,2,84,2.1905
2011,3,2,3,93,2.4820
2011,3,2,4,133,4.3476
2011,3,2,5,136,3.1800
2011,3,3,1,126,0.6301
2011,3,3,2,134,0.8015
2011,3,3,3,120,0.2343
2011,3,3,4,104,1.3370
2011,3,3,5,146,1.3579
2011,4,1,1,219,0.1742
2011,4,1,2,146,2.3382
2011,4,1,3,186,0.6041
2011,4,1,4,299,2.0103
2011,4,1,5,318,3.6589
2011,4,2,1,112,2.0599
2011,4,2,2,84,2.9334
2011,4,2,3,92,1.9844
2011,4,2,4,133,3.5282
2011,4,2,5,136,3.1891
2011,4,3,1,125,4.4238
2011,4,3,2,134,4.5674
2011,4,3,3,119,3.3533
2011,4,3,4,104,1.7802
2011,4,3,5,145,2.2984
2011,5,1,1,217,-2.7258
2011,5,1,2,145,-1.0769
2011,5,1,3,185,-2.0471
2011,5,1,4,297,-3.5287
2011,5,1,5,312,-0.6434
2011,5,2,1,112,-1.0393
2011,5,2,2,84,-2.1903
2011,5,2,3,92,-2.0513
2011,5,2,4,132,-1.4190
2011,5,2,5,136,-3.1325
2011,5,3,1,125,-1.5480
2011,5,3,2,134,0.1945
2011,5,3,3,118,-0.2365
2011,5,3,4,104,-2.4673
2011,5,3,5,145,-1.0849
2011,6,1,1,215,-2.3106
2011,6,1,2,144,-1.9849
2011,6,1,3,182,-3.4686
2011,6,1,4,295,-1.8071
2011,6,1,5,311,-3.5498
2011,6,2,1,111,-0.7811
2011,6,2,2,84,-0.4611
2011,6,2,3,91,-1.1002
2011,6,2,4,132,-0.9655
2011,6,2,5,135,-2.6548
2011,6,3,1,125,-0.9003
2011,6,3,2,134,-0.3849
2011,6,3,3,117,-2.2210
2011,6,3,4,104,-1.2053
2011,6,3,5,144,-2.7097
2011,7,1,1,173,-1.9806
2011,7,1,2,155,-5.2197
2011,7,1,3,183,-0.4591
2011,7,1,4,333,-3.1966
2011,7,1,5,348,-2.8143
2011,7,2,1,107,-4.2472
2011,7,2,2,81,-4.9535
2011,7,2,3,92,-3.8816
2011,7,2,4,125,-5.5190
2011,7,2,5,152,-3.8765
2011,7,3,1,153,-1.1012
2011,7,3,2,139,-4.0873
2011,7,3,3,111,-4.1607
2011,7,3,4,106,2.5740
2011,7,3,5,124,-1.5532
2011,8,1,1,173,-9.0557
2011,8,1,2,154,-10.2698
2011,8,1,3,182,-11.7536
2011,8,1,4,332,-11.3383
2011,8,1,5,347,-12.2933
2011,8,2,1,107,-7.5519
2011,8,2,2,80,-7.8675
2011,8,2,3,92,-8.3315
2011,8,2,4,124,-10.0335
2011,8,2,5,150,-9.0268
2011,8,3,1,153,-4.4421
2011,8,3,2,139,-3.4430
2011,8,3,3,111,-5.6573
2011,8,3,4,105,-5.7469
2011,8,3,5,123,-6.6469
2011,9,1,1,173,-9.8983
2011,9,1,2,153,-9.8814
2011,9,1,3,181,-10.1180
2011,9,1,4,330,-11.4408
2011,9,1,5,344,-12.4137
2011,9,2,1,107,-9.8526
2011,9,2,2,80,-10.2219
2011,9,2,3,90,-10.7955
2011,9,2,4,124,-12.9898
2011,9,2,5,149,-12.2955
2011,9,3,1,153,-5.0369
2011,9,3,2,139,-6.1790
2011,9,3,3,111,-9.8337
2011,9,3,4,105,-5.8808
2011,9,3,5,122,-8.0780
2011,10,1,1,173,15.2847
2011,10,1,2,153,14.3655
2011,10,1,3,180,12.0370
2011,10,1,4,329,12.0671
2011,10,1,5,340,14.4825
2011,10,2,1,105,14.1077
2011,10,2,2,79,17.0995
2011,10,2,3,90,16.8788
2011,10,2,4,124,17.5174
2011,10,2,5,149,13.8400
2011,10,3,1,151,9.6202
2011,10,3,2,139,9.3875
2011,10,3,3,110,13.3598
2011,10,3,4,105,12.1532
2011,10,3,5,121,12.2908
2011,11,1,1,173,-2.3264
2011,11,1,2,152,-0.7027
2011,11,1,3,177,-0.5227
2011,11,1,4,324,-1.5270
2011,11,1,5,339,-1.6331
2011,11,2,1,105,0.5944
2011,11,2,2,78,-0.4457
2011,11,2,3,90,-1.2574
2011,11,2,4,124,0.6823
2011,11,2,5,147,-2.6931
2011,11,3,1,151,1.6915
2011,11,3,2,137,0.9088
2011,11,3,3,110,1.0577
2011,11,3,4,105,-2.2711
2011,11,3,5,121,0.3652
2011,12,1,1,172,1.8611
2011,12,1,2,151,0.9941
2011,12,1,3,175,2.2665
2011,12,1,4,319,2.5519
2011,12,1,5,334,-0.6613
2011,12,2,1,105,-0.0797
2011,12,2,2,78,1.6140
2011,12,2,3,90,0.1821
2011,12,2,4,124,-0.8461
2011,12,2,5,145,-1.7192
2011,12,3,1,151,1.2326
2011,12,3,2,135,1.2684
2011,12,3,3,110,-0.7483
2011,12,3,4,104,1.3175
2011,12,3,5,121,-2.2559
2012,1,1,1,171,7.6733
2012,1,1,2,150,7.0202
2012,1,1,3,174,8.5887
2012,1,1,4,315,8.7602
2012,1,1,5,331,11.0604
2012,1,2,1,105,6.4715
2012,1,2,2,78,7.1281
2012,1,2,3,90,6.8688
2012,1,2,4,123,6.0039
2012,1,2,5,144,7.2522
2012,1,3,1,151,4.2450
2012,1,3,2,134,2.8945
2012,1,3,3,108,4.9517
2012,1,3,4,104,8.3025
2012,1,3,5,120,4.3976
2012,2,1,1,169,0.4284
2012,2,1,2,149,1.6526
2012,2,1,3,172,1.0544
2012,2,1,4,312,3.7009
2012,2,1,5,330,2.0614
2012,2,2,1,104,3.3829
2012,2,2,2,78,3.7831
2012,2,2,3,89,3.3025
2012,2,2,4,121,2.3860
2012,2,2,5,143,3.3263
2012,2,3,1,151,3.6017
2012,2,3,2,134,2.7018
2012,2,3,3,108,3.4203
2012,2,3,4,104,8.0554
2012,2,3,5,118,3.7118
2012,3,1,1,168,2.8354
2012,3,1,2,149,3.8131
2012,3,1,3,168,4.3285
2012,3,1,4,308,4.0202
2012,3,1,5,329,3.7649
2012,3,2,1,104,2.4554
2012,3,2,2,78,1.0932
2012,3,2,3,89,2.2901
2012,3,2,4,121,2.2427
2012,3,2,5,143,1.9228
2012,3,3,1,151,2.9153
2012,3,3,2,134,2.5814
2012,3,3,3,108,1.3347
2012,3,3,4,102,4.9173
2012,3,3,5,117,0.8841
2012,4,1,1,166,0.5540
2012,4,1,2,148,-3.6233
2012,4,1,3,168,-1.9860
2012,4,1,4,304,-1.8731
2012,4,1,5,326,-3.0145
2012,4,2,1,104,-0.5270
2012,4,2,2,78,-0.4962
2012,4,2,3,89,-1.2288
2012,4,2,4,121,-0.6253
2012,4,2,5,143,-1.1725
2012,4,3,1,151,-0.7581
2012,4,3,2,134,0.8002
2012,4,3,3,107,-0.0340
2012,4,3,4,101,-1.3088
2012,4,3,5,117,-1.5801
2012,5,1,1,166,-8.2317
2012,5,1,2,145,-4.8107
2012,5,1,3,167,-7.7022
2012,5,1,4,302,-6.5574
2012,5,1,5,324,-7.5685
2012,5,2,1,104,-4.4937
2012,5,2,2,78,-7.0645
2012,5,2,3,89,-5.7521
2012,5,2,4,121,-6.5131
2012,5,2,5,141,-9.0726
2012,5,3,1,150,-5.6303
2012,5,3,2,133,-4.0811
2012,5,3,3,107,-6.1362
2012,5,3,4,101,-5.5525
2012,5,3,5,117,-7.7111
2012,6,1,1,165,5.5053
2012,6,1,2,144,7.7615
2012,6,1,3,166,4.5479
2012,6,1,4,301,5.8821
2012,6,1,5,320,8.3210
2012,6,2,1,104,3.0684
2012,6,2,2,77,4.3068
2012,6,2,3,89,3.3228
2012,6,2,4,121,4.9981
2012,6,2,5,141,6.4215
2012,6,3,1,150,3.5918
2012,6,3,2,133,4.1027
2012,6,3,3,107,2.9212
2012,6,3,4,100,2.7006
2012,6,3,5,117,4.0400
2012,7,1,1,120,-2.4108
2012,7,1,2,145,-1.6676
2012,7,1,3,200,-3.2363
2012,7,1,4,340,-2.8046
2012,7,1,5,357,-1.5386
2012,7,2,1,114,-2.2794
2012,7,2,2,84,-3.6420
2012,7,2,3,89,-0.4401
2012,7,2,4,134,-1.2706
2012,7,2,5,133,-2.0692
2012,7,3,1,155,0.4375
2012,7,3,2,150,1.2641
2012,7,3,3,125,2.1950
2012,7,3,4,121,2.0494
2012,7,3,5,106,1.8634
2012,8,1,1,119,0.1492
2012,8,1,2,143,3.7165
2012,8,1,3,198,3.5442
2012,8,1,4,337,3.3621
2012,8,1,5,354,3.1768
2012,8,2,1,113,4.1118
2012,8,2,2,84,3.3765
2012,8,2,3,89,5.0903
2012,8,2,4,133,3.6843
2012,8,2,5,133,3.9111
2012,8,3,1,155,1.8818
2012,8,3,2,150,1.6103
2012,8,3,3,124,-0.1198
2012,8,3,4,119,3.9077
2012,8,3,5,106,3.2549
2012,9,1,1,117,2.8986
2012,9,1,2,142,4.4097
2012,9,1,3,196,3.9401
2012,9,1,4,331,5.5029
2012,9,1,5,352,5.7987
2012,9,2,1,113,2.4283
2012,9,2,2,84,3.4221
2012,9,2,3,89,2.3228
2012,9,2,4,132,2.9895
2012,9,2,5,132,3.2847
2012,9,3,1,153,1.6682
2012,9,3,2,150,2.4793
2012,9,3,3,124,2.0811
2012,9,3,4,119,2.1109
2012,9,3,5,105,2.6772
2012,10,1,1,116,-1.0811
2012,10,1,2,142,-2.4536
2012,10,1,3,194,-2.9796
2012,10,1,4,328,-5.0750
2012,10,1,5,349,-4.1950
2012,10,2,1,113,-3.0178
2012,10,2,2,83,0.7904
2012,10,2,3,89,-0.8612
2012,10,2,4,132,-1.9407
2012,10,2,5,132,-2.4609
2012,10,3,1,152,-1.9351
2012,10,3,2,150,-1.3531
2012,10,3,3,124,-0.6724
2012,10,3,4,119,-4.4042
2012,10,3,5,105,-1.8333
2012,11,1,1,116,2.8409
2012,11,1,2,142,1.0246
2012,11,1,3,190,0.6118
2012,11,1,4,325,1.4714
2012,11,1,5,348,-0.0413
2012,11,2,1,110,1.7300
2012,11,2,2,81,1.2699
2012,11,2,3,89,2.0313
2012,11,2,4,132,1.5831
2012,11,2,5,130,0.9666
2012,11,3,1,152,0.6032
2012,11,3,2,150,1.2825
2012,11,3,3,123,-0.0016
2012,11,3,4,119,0.1708
2012,11,3,5,103,3.0090
2012,12,1,1,116,3.6840
2012,12,1,2,142,4.1556
2012,12,1,3,187,4.0242
2012,12,1,4,321,4.2631
2012,12,1,5,342,2.7922
2012,12,2,1,110,2.9489
2012,12,2,2,81,2.3546
2012,12,2,3,88,4.1916
2012,12,2,4,132,3.3984
2012,12,2,5,130,4.1829
2012,12,3,1,152,-0.0146
2012,12,3,2,150,0.5672
2012,12,3,3,123,1.1870
2012,12,3,4,118,-0.6250
2012,12,3,5,103,2.5681
2013,1,1,1,114,4.3355
2013,1,1,2,141,5.2592
2013,1,1,3,185,5.9848
2013,1,1,4,316,7.7634
2013,1,1,5,339,5.8187
2013,1,2,1,108,6.5799
2013,1,2,2,80,7.1494
2013,1,2,3,88,4.8334
2013,1,2,4,131,6.2032
2013,1,2,5,129,6.6793
2013,1,3,1,151,6.0160
2013,1,3,2,150,5.6832
2013,1,3,3,122,5.9271
2013,1,3,4,118,0.9843
2013,1,3,5,103,7.0530
2013,2,1,1,113,0.6250
2013,2,1,2,141,0.9748
2013,2,1,3,185,3.0135
2013,2,1,4,313,0.9430
2013,2,1,5,339,-0.3913
2013,2,2,1,108,0.3254
2013,2,2,2,80,1.3826
2013,2,2,3,88,1.1689
2013,2,2,4,131,0.4773
2013,2,2,5,128,1.2822
2013,2,3,1,150,1.2665
2013,2,3,2,149,1.6071
2013,2,3,3,122,2.2007
2013,2,3,4,118,-0.2100
2013,2,3,5,103,1.1043
2013,3,1,1,112,6.4203
2013,3,1,2,140,5.9148
2013,3,1,3,184,5.0467
2013,3,1,4,312,5.6939
2013,3,1,5,337,5.4399
2013,3,2,1,107,5.4021
2013,3,2,2,79,4.9008
2013,3,2,3,88,4.7900
2013,3,2,4,129,4.6580
2013,3,2,5,128,4.0344
2013,3,3,1,150,3.9764
2013,3,3,2,149,4.6123
2013,3,3,3,122,4.6918
2013,3,3,4,118,2.2858
2013,3,3,5,103,3.6479
2013,4,1,1,111,3.4444
2013,4,1,2,140,0.2521
2013,4,1,3,183,-0.3140
2013,4,1,4,310,-0.0543
2013,4,1,5,335,-1.7686
2013,4,2,1,107,-0.5065
2013,4,2,2,79,-2.5664
2013,4,2,3,88,-1.7177
2013,4,2,4,129,-0.7058
2013,4,2,5,128,-0.3351
2013,4,3,1,150,1.8211
2013,4,3,2,149,2.3568
2013,4,3,3,122,2.7109
2013,4,3,4,118,1.5689
2013,4,3,5,103,-0.7143
2013,5,1,1,110,8.6568
2013,5,1,2,139,6.4582
2013,5,1,3,182,6.7134
2013,5,1,4,305,3.8765
2013,5,1,5,333,6.6673
2013,5,2,1,107,3.7240
2013,5,2,2,78,5.1191
2013,5,2,3,88,5.9036
2013,5,2,4,129,4.6173
2013,5,2,5,126,5.6549
2013,5,3,1,150,1.6699
2013,5,3,2,149,1.1244
2013,5,3,3,122,0.4634
2013,5,3,4,118,2.0481
2013,5,3,5,103,3.1269
2013,6,1,1,110,1.6927
2013,6,1,2,137,0.1247
2013,6,1,3,179,1.0300
2013,6,1,4,305,0.5797
2013,6,1,5,329,-1.5272
2013,6,2,1,107,-1.3494
2013,6,2,2,78,-0.8622
2013,6,2,3,88,-0.8777
2013,6,2,4,128,-0.1013
2013,6,2,5,126,-0.7270
2013,6,3,1,150,-1.7416
2013,6,3,2,149,-0.5703
2013,6,3,3,121,-0.5800
2013,6,3,4,117,-3.7379
2013,6,3,5,103,-1.6093
2013,7,1,1,167,8.5196
2013,7,1,2,129,7.4536
2013,7,1,3,194,6.7032
2013,7,1,4,318,8.5799
2013,7,1,5,288,8.2403
2013,7,2,1,104,8.0427
2013,7,2,2,85,5.9779
2013,7,2,3,106,6.5384
2013,7,2,4,124,5.7732
2013,7,2,5,134,8.0006
2013,7,3,1,155,4.1264
2013,7,3,2,142,4.9391
2013,7,3,3,113,6.6175
2013,7,3,4,114,5.8623
2013,7,3,5,124,6.7029
2013,8,1,1,166,-2.4921
2013,8,1,2,129,-4.2247
2013,8,1,3,193,-3.4748
2013,8,1,4,317,-2.8710
2013,8,1,5,287,-0.8545
2013,8,2,1,104,-2.5785
2013,8,2,2,84,-3.4127
2013,8,2,3,106,-3.4524
2013,8,2,4,123,-2.2404
2013,8,2,5,134,-2.1600
2013,8,3,1,155,-2.7340
2013,8,3,2,141,-3.3050
2013,8,3,3,113,-0.6549
2013,8,3,4,114,-3.0584
2013,8,3,5,122,-0.6895
2013,9,1,1,164,5.8699
2013,9,1,2,127,7.9469
2013,9,1,3,193,7.8413
2013,9,1,4,314,7.0854
2013,9,1,5,282,8.1495
2013,9,2,1,104,4.9117
2013,9,2,2,84,7.4846
2013,9,2,3,106,4.3525
2013,9,2,4,123,6.2316
2013,9,2,5,134,7.4746
2013,9,3,1,155,3.3182
2013,9,3,2,141,2.8405
2013,9,3,3,113,3.0754
2013,9,3,4,114,4.3162
2013,9,3,5,122,4.8158
2013,10,1,1,164,2.0292
2013,10,1,2,126,5.0279
2013,10,1,3,193,4.3790
2013,10,1,4,310,1.9443
2013,10,1,5,280,1.4319
2013,10,2,1,103,4.6730
2013,10,2,2,84,2.6523
2013,10,2,3,106,2.1778
2013,10,2,4,123,3.7452
2013,10,2,5,134,0.4859
2013,10,3,1,155,4.0815
2013,10,3,2,141,4.5242
2013,10,3,3,113,5.3709
2013,10,3,4,114,4.1605
2013,10,3,5,122,2.8628
2013,11,1,1,162,4.4126
2013,11,1,2,126,6.5818
2013,11,1,3,191,7.3567
2013,11,1,4,306,6.8326
2013,11,1,5,279,4.8572
2013,11,2,1,102,4.7821
2013,11,2,2,83,4.6890
2013,11,2,3,105,2.3441
2013,11,2,4,121,3.4513
2013,11,2,5,132,2.0312
2013,11,3,1,155,3.4216
2013,11,3,2,141,2.0915
2013,11,3,3,113,4.1313
2013,11,3,4,113,0.7565
2013,11,3,5,120,0.8695
2013,12,1,1,160,0.5127
2013,12,1,2,125,2.6800
2013,12,1,3,189,1.2599
2013,12,1,4,300,2.3632
2013,12,1,5,275,4.5133
2013,12,2,1,101,1.9866
2013,12,2,2,83,1.2571
2013,12,2,3,104,3.3523
2013,12,2,4,120,1.4671
2013,12,2,5,132,2.5034
2013,12,3,1,155,2.4548
2013,12,3,2,141,2.7103
2013,12,3,3,113,2.6594
2013,12,3,4,113,1.7145
2013,12,3,5,120,2.5519
2014,1,1,1,160,-4.0860
2014,1,1,2,125,-6.2192
2014,1,1,3,188,-4.6439
2014,1,1,4,300,-0.5018
2014,1,1,5,272,2.4073
2014,1,2,1,99,-4.0595
2014,1,2,2,82,-4.7059
2014,1,2,3,103,-3.5127
2014,1,2,4,120,-2.5983
2014,1,2,5,131,-2.1091
2014,1,3,1,155,-4.4514
2014,1,3,2,140,-4.3449
2014,1,3,3,112,-3.3520
2014,1,3,4,112,-0.8315
2014,1,3,5,119,-1.0738
2014,2,1,1,160,5.0154
2014,2,1,2,124,4.4103
2014,2,1,3,188,4.4925
2014,2,1,4,299,4.7722
2014,2,1,5,270,6.4134
2014,2,2,1,98,2.8533
2014,2,2,2,81,5.3782
2014,2,2,3,103,5.5428
2014,2,2,4,119,5.1435
2014,2,2,5,131,5.1946
2014,2,3,1,155,5.4418
2014,2,3,2,139,4.0223
2014,2,3,3,111,4.5164
2014,2,3,4,112,4.7142
2014,2,3,5,118,5.7736
2014,3,1,1,154,1.4987
2014,3,1,2,121,-0.8999
2014,3,1,3,187,-0.0641
2014,3,1,4,296,0.5552
2014,3,1,5,267,-1.4500
2014,3,2,1,98,1.3857
2014,3,2,2,81,-0.0605
2014,3,2,3,103,1.5824
2014,3,2,4,118,-0.4688
2014,3,2,5,131,-2.2669
2014,3,3,1,154,0.9229
2014,3,3,2,139,1.5262
2014,3,3,3,111,1.1270
2014,3,3,4,112,0.0762
2014,3,3,5,118,-0.9360
2014,4,1,1,153,-5.0291
2014,4,1,2,120,-3.5600
2014,4,1,3,188,-3.8692
2014,4,1,4,294,-4.6188
2014,4,1,5,265,-8.0055
2014,4,2,1,98,-2.4258
2014,4,2,2,81,-1.8658
2014,4,2,3,103,-2.9816
2014,4,2,4,118,-4.6363
2014,4,2,5,130,-1.6607
2014,4,3,1,153,0.2970
2014,4,3,2,139,1.3491
2014,4,3,3,111,2.5936
2014,4,3,4,112,0.7600
2014,4,3,5,118,1.1330
2014,5,1,1,152,-2.0296
2014,5,1,2,120,1.6032
2014,5,1,3,186,-0.8486
2014,5,1,4,292,-2.4841
2014,5,1,5,264,-0.1728
2014,5,2,1,98,0.1514
2014,5,2,2,81,1.2662
2014,5,2,3,103,1.3741
2014,5,2,4,116,1.0372
2014,5,2,5,130,0.0619
2014,5,3,1,153,0.9234
2014,5,3,2,139,2.6342
2014,5,3,3,111,3.3495
2014,5,3,4,112,1.8488
2014,5,3,5,118,3.2001
2014,6,1,1,151,2.6857
2014,6,1,2,121,4.0346
2014,6,1,3,185,3.7612
2014,6,1,4,290,5.9324
2014,6,1,5,261,10.4037
2014,6,2,1,98,4.3156
2014,6,2,2,81,5.5575
2014,6,2,3,102,4.7448
2014,6,2,4,116,4.9880
2014,6,2,5,130,5.8099
2014,6,3,1,152,0.8389
2014,6,3,2,139,0.8119
2014,6,3,3,111,3.2480
2014,6,3,4,112,2.5636
2014,6,3,5,118,5.2636
2014,7,1,1,153,-5.9230
2014,7,1,2,131,-5.2081
2014,7,1,3,161,-5.2596
2014,7,1,4,276,-6.0711
2014,7,1,5,309,-7.8311
2014,7,2,1,95,-4.3563
2014,7,2,2,87,-6.4633
2014,7,2,3,104,-7.3239
2014,7,2,4,118,-6.9268
2014,7,2,5,152,-6.8352
2014,7,3,1,163,-1.4051
2014,7,3,2,144,-1.7999
2014,7,3,3,120,-1.0190
2014,7,3,4,112,-3.5087
2014,7,3,5,132,-1.9508
2014,8,1,1,152,4.1704
2014,8,1,2,130,5.3613
2014,8,1,3,160,4.5385
2014,8,1,4,276,2.7985
2014,8,1,5,307,3.0660
2014,8,2,1,95,4.5071
2014,8,2,2,87,3.6547
2014,8,2,3,103,4.5828
2014,8,2,4,115,6.3825
2014,8,2,5,151,5.7549
2014,8,3,1,163,4.5029
2014,8,3,2,144,3.7568
2014,8,3,3,120,3.4934
2014,8,3,4,111,4.2416
2014,8,3,5,132,5.0487
2014,9,1,1,152,-4.9367
2014,9,1,2,129,-8.9653
2014,9,1,3,159,-7.6597
2014,9,1,4,275,-5.9044
2014,9,1,5,302,-8.2135
2014,9,2,1,94,-4.1662
2014,9,2,2,87,-4.7840
2014,9,2,3,102,-6.0258
2014,9,2,4,115,-5.3144
2014,9,2,5,151,-6.7119
2014,9,3,1,162,-1.7799
2014,9,3,2,144,-1.0947
2014,9,3,3,120,-2.6215
2014,9,3,4,110,-3.3145
2014,9,3,5,132,-3.8754
2014,10,1,1,151,7.3156
2014,10,1,2,129,9.0938
2014,10,1,3,159,5.7151
2014,10,1,4,274,5.3366
2014,10,1,5,300,3.5464
2014,10,2,1,94,4.2615
2014,10,2,2,86,7.8716
2014,10,2,3,102,4.5499
2014,10,2,4,115,7.4071
2014,10,2,5,151,1.9506
2014,10,3,1,161,2.2106
2014,10,3,2,144,1.2328
2014,10,3,3,120,3.8929
2014,10,3,4,110,2.6568
2014,10,3,5,131,1.6764
2014,11,1,1,148,0.0012
2014,11,1,2,129,1.0114
2014,11,1,3,159,-2.6160
2014,11,1,4,271,-0.6457
2014,11,1,5,297,-1.0176
2014,11,2,1,94,2.0941
2014,11,2,2,86,1.2287
2014,11,2,3,101,0.5837
2014,11,2,4,115,1.1195
2014,11,2,5,150,0.0939
2014,11,3,1,161,3.2453
2014,11,3,2,143,3.0412
2014,11,3,3,120,3.3434
2014,11,3,4,110,0.8766
2014,11,3,5,131,0.8493
2014,12,1,1,145,5.8343
2014,12,1,2,129,4.3428
2014,12,1,3,159,4.9539
2014,12,1,4,271,4.8206
2014,12,1,5,293,4.3829
2014,12,2,1,93,1.4326
2014,12,2,2,86,2.0300
2014,12,2,3,101,1.1770
2014,12,2,4,115,1.4905
2014,12,2,5,150,2.6957
2014,12,3,1,160,0.7339
2014,12,3,2,142,-0.9827
2014,12,3,3,120,0.6624
2014,12,3,4,110,0.4785
2014,12,3,5,130,-2.1039
2015,1,1,1,144,-5.2582
2015,1,1,2,129,-5.5409
2015,1,1,3,157,-4.2708
2015,1,1,4,268,-4.2984
2015,1,1,5,292,-2.9480
2015,1,2,1,92,-1.8448
2015,1,2,2,85,-3.8467
2015,1,2,3,101,-4.4635
2015,1,2,4,114,-3.0151
2015,1,2,5,150,-3.7025
2015,1,3,1,160,-2.1266
2015,1,3,2,141,-3.3742
2015,1,3,3,119,-1.7887
2015,1,3,4,110,-1.0951
2015,1,3,5,130,-2.8043
2015,2,1,1,144,4.1422
2015,2,1,2,126,5.5907
2015,2,1,3,156,3.9830
2015,2,1,4,267,5.1042
2015,2,1,5,292,7.6027
2015,2,2,1,92,7.6400
2015,2,2,2,85,5.3000
2015,2,2,3,100,6.4724
2015,2,2,4,113,6.1750
2015,2,2,5,148,8.4485
2015,2,3,1,158,6.1843
2015,2,3,2,140,5.3194
2015,2,3,3,119,6.6448
2015,2,3,4,109,3.2863
2015,2,3,5,128,6.6987
2015,3,1,1,142,-0.3383
2015,3,1,2,125,1.2539
2015,3,1,3,153,-0.2173
2015,3,1,4,266,1.6003
2015,3,1,5,290,0.9074
2015,3,2,1,91,1.1424
2015,3,2,2,84,2.2209
2015,3,2,3,100,1.8320
2015,3,2,4,112,0.8960
2015,3,2,5,147,1.8805
2015,3,3,1,158,-1.5768
2015,3,3,2,140,-2.2628
2015,3,3,3,118,-0.9033
2015,3,3,4,109,-0.1742
2015,3,3,5,128,-1.2906
2015,4,1,1,142,-1.5658
2015,4,1,2,123,-3.4537
2015,4,1,3,152,-2.9773
2015,4,1,4,264,-1.6066
2015,4,1,5,289,-2.8749
2015,4,2,1,91,-3.0792
2015,4,2,2,84,-3.3138
2015,4,2,3,100,-1.1983
2015,4,2,4,112,-3.0399
2015,4,2,5,146,-1.3538
2015,4,3,1,157,-0.9658
2015,4,3,2,139,2.4333
2015,4,3,3,118,0.0555
2015,4,3,4,109,-0.3936
2015,4,3,5,127,2.3713
2015,5,1,1,142,0.6167
2015,5,1,2,122,1.1389
2015,5,1,3,151,1.5415
2015,5,1,4,264,2.0009
2015,5,1,5,287,1.8145
2015,5,2,1,91,2.6840
2015,5,2,2,84,2.5655
2015,5,2,3,100,0.6327
2015,5,2,4,112,1.9821
2015,5,2,5,146,2.2707
2015,5,3,1,156,2.1417
2015,5,3,2,139,0.4995
2015,5,3,3,118,0.3391
2015,5,3,4,107,0.7311
2015,5,3,5,127,0.7548
2015,6,1,1,142,3.5081
2015,6,1,2,122,1.2274
2015,6,1,3,151,2.4435
2015,6,1,4,262,1.2947
2015,6,1,5,285,2.1887
2015,6,2,1,90,0.6100
2015,6,2,2,84,-1.0873
2015,6,2,3,100,-0.2879
2015,6,2,4,112,-0.2939
2015,6,2,5,146,0.8885
2015,6,3,1,156,-2.1449
2015,6,3,2,139,-2.3660
2015,6,3,3,117,-2.2483
2015,6,3,4,106,-3.5106
2015,6,3,5,127,-1.7362
2015,7,1,1,112,-2.0290
2015,7,1,2,120,-7.0302
2015,7,1,3,205,-6.4819
2015,7,1,4,238,-4.9260
2015,7,1,5,319,-8.7179
2015,7,2,1,75,-0.9149
2015,7,2,2,96,-2.8171
2015,7,2,3,108,-3.4742
2015,7,2,4,117,-3.5395
2015,7,2,5,173,-1.7491
2015,7,3,1,182,2.0373
2015,7,3,2,151,1.7894
2015,7,3,3,117,-0.4876
2015,7,3,4,112,2.0076
2015,7,3,5,129,0.0059
2015,8,1,1,111,-3.0769
2015,8,1,2,119,-4.1327
2015,8,1,3,204,-2.7065
2015,8,1,4,233,-6.0493
2015,8,1,5,315,-4.6574
2015,8,2,1,75,-3.9105
2015,8,2,2,96,-4.8742
2015,8,2,3,108,-5.0748
2015,8,2,4,116,-5.4310
2015,8,2,5,172,-7.9958
2015,8,3,1,180,-6.0354
2015,8,3,2,149,-7.4668
2015,8,3,3,116,-4.2735
2015,8,3,4,112,-4.4644
2015,8,3,5,129,-5.8725
2015,9,1,1,110,-5.0388
2015,9,1,2,119,-6.4670
2015,9,1,3,204,-6.1714
2015,9,1,4,233,-6.5640
2015,9,1,5,313,-11.1319
2015,9,2,1,74,-3.6218
2015,9,2,2,95,-4.7697
