year,month,rank_ME,rank_dLTI,nstocks,ret_vw
2011,1,2,4,40,2.0964
2011,1,2,5,68,0.9444
2011,1,3,1,86,0.8212
2011,1,3,2,69,3.2480
2011,1,3,3,85,0.4918
2011,1,3,4,69,3.8636
2011,1,3,5,101,4.2733
2011,2,1,1,184,5.6544
2011,2,1,2,96,7.7831
2011,2,1,3,62,5.3807
2011,2,1,4,54,3.0975
2011,2,1,5,112,6.1022
2011,2,2,1,95,5.9544
2011,2,2,2,54,5.7749
2011,2,2,3,35,7.2313
2011,2,2,4,40,6.4529
2011,2,2,5,67,6.7442
2011,2,3,1,86,2.3943
2011,2,3,2,69,6.8260
2011,2,3,3,85,3.6689
2011,2,3,4,69,3.6022
2011,2,3,5,101,4.0548
2011,3,1,1,182,0.2273
2011,3,1,2,94,3.2951
2011,3,1,3,62,0.9101
2011,3,1,4,54,0.7391
2011,3,1,5,112,3.0350
2011,3,2,1,94,1.0196
2011,3,2,2,54,1.4658
2011,3,2,3,35,3.7321
2011,3,2,4,40,5.7185
2011,3,2,5,67,1.0387
2011,3,3,1,86,0.7860
2011,3,3,2,69,1.9020
2011,3,3,3,85,1.5072
2011,3,3,4,68,0.5127
2011,3,3,5,101,-1.4443
2011,4,1,1,182,0.5637
2011,4,1,2,94,-0.5992
2011,4,1,3,61,-0.7316
2011,4,1,4,54,0.9542
2011,4,1,5,111,4.1780
2011,4,2,1,94,4.0886
2011,4,2,2,54,3.2961
2011,4,2,3,35,1.0446
2011,4,2,4,40,2.9430
2011,4,2,5,67,0.4797
2011,4,3,1,84,3.1334
2011,4,3,2,69,3.1300
2011,4,3,3,85,4.6461
2011,4,3,4,68,2.8782
2011,4,3,5,101,2.8473
2011,5,1,1,180,-1.3618
2011,5,1,2,93,-1.4335
2011,5,1,3,60,-4.6842
2011,5,1,4,54,-2.6230
2011,5,1,5,110,0.5222
2011,5,2,1,94,-2.2242
2011,5,2,2,54,-2.2528
2011,5,2,3,35,-0.2758
2011,5,2,4,40,-2.4241
2011,5,2,5,67,-2.8762
2011,5,3,1,83,-0.8324
2011,5,3,2,68,-0.4613
2011,5,3,3,85,0.6335
2011,5,3,4,68,-1.9518
2011,5,3,5,101,-1.7253
2011,6,1,1,179,-4.2926
2011,6,1,2,91,-2.7911
2011,6,1,3,60,-5.1702
2011,6,1,4,54,-0.6260
2011,6,1,5,109,-2.1006
2011,6,2,1,94,-3.7729
2011,6,2,2,53,-1.6151
2011,6,2,3,35,-1.0842
2011,6,2,4,40,0.7445
2011,6,2,5,67,-1.6426
2011,6,3,1,83,-0.9744
2011,6,3,2,67,-1.7639
2011,6,3,3,85,-1.2878
2011,6,3,4,67,-0.8994
2011,6,3,5,101,-2.2297
2011,7,1,1,149,-2.4188
2011,7,1,2,95,-2.8181
2011,7,1,3,59,-3.2990
2011,7,1,4,60,-2.4199
2011,7,1,5,108,-5.7109
2011,7,2,1,70,-5.6885
2011,7,2,2,54,-4.8969
2011,7,2,3,39,-6.1570
2011,7,2,4,38,-4.0403
2011,7,2,5,79,-4.5319
2011,7,3,1,74,-4.4175
2011,7,3,2,75,-0.4332
2011,7,3,3,70,-2.1997
2011,7,3,4,81,-3.3893
2011,7,3,5,93,1.8869
2011,8,1,1,149,-12.2279
2011,8,1,2,95,-8.5817
2011,8,1,3,59,-11.7023
2011,8,1,4,60,-12.0215
2011,8,1,5,107,-9.1995
2011,8,2,1,69,-6.9117
2011,8,2,2,54,-10.3270
2011,8,2,3,39,-9.4771
2011,8,2,4,38,-7.4922
2011,8,2,5,79,-8.7660
2011,8,3,1,74,-5.0695
2011,8,3,2,75,-3.7473
2011,8,3,3,70,-5.5356
2011,8,3,4,81,-5.3853
2011,8,3,5,93,-4.3068
2011,9,1,1,147,-9.8290
2011,9,1,2,95,-12.9016
2011,9,1,3,59,-11.1850
2011,9,1,4,58,-11.1134
2011,9,1,5,107,-9.7490
2011,9,2,1,69,-10.5341
2011,9,2,2,54,-11.0003
2011,9,2,3,39,-11.1961
2011,9,2,4,38,-11.9539
2011,9,2,5,78,-10.2823
2011,9,3,1,74,-5.9677
2011,9,3,2,74,-3.8238
2011,9,3,3,70,-8.3342
2011,9,3,4,81,-6.0294
2011,9,3,5,93,-4.7353
2011,10,1,1,147,14.1473
2011,10,1,2,95,11.5326
2011,10,1,3,59,11.2472
2011,10,1,4,58,15.5559
2011,10,1,5,106,12.6194
2011,10,2,1,68,16.6857
2011,10,2,2,54,15.3216
2011,10,2,3,39,14.2504
2011,10,2,4,38,15.9056
2011,10,2,5,77,15.3327
2011,10,3,1,74,11.6557
2011,10,3,2,74,8.6000
2011,10,3,3,70,11.1818
2011,10,3,4,80,9.1006
2011,10,3,5,91,9.7873
2011,11,1,1,147,-2.6059
2011,11,1,2,94,1.5655
2011,11,1,3,58,-2.3214
2011,11,1,4,58,-4.2485
2011,11,1,5,105,-2.7867
2011,11,2,1,68,-2.6419
2011,11,2,2,54,-0.9367
2011,11,2,3,37,-1.1409
2011,11,2,4,38,-5.2655
2011,11,2,5,77,-1.9019
2011,11,3,1,74,0.6681
2011,11,3,2,74,0.8725
2011,11,3,3,70,-0.2071
2011,11,3,4,80,0.9136
2011,11,3,5,90,-1.4505
2011,12,1,1,146,1.0523
2011,12,1,2,92,0.7910
2011,12,1,3,58,3.4181
2011,12,1,4,58,0.0523
2011,12,1,5,104,2.1835
2011,12,2,1,68,-1.1147
2011,12,2,2,53,2.0295
2011,12,2,3,37,1.5667
2011,12,2,4,38,0.2833
2011,12,2,5,77,-0.1633
2011,12,3,1,74,1.6619
2011,12,3,2,74,0.9293
2011,12,3,3,70,-0.6470
2011,12,3,4,80,1.7671
2011,12,3,5,89,2.4237
2012,1,1,1,144,8.7712
2012,1,1,2,91,6.8224
2012,1,1,3,57,6.9994
2012,1,1,4,58,9.3359
2012,1,1,5,103,10.0434
2012,1,2,1,67,4.2015
2012,1,2,2,53,7.6598
2012,1,2,3,37,5.3468
2012,1,2,4,38,9.8668
2012,1,2,5,77,10.2068
2012,1,3,1,74,3.9711
2012,1,3,2,73,1.2412
2012,1,3,3,70,7.1470
2012,1,3,4,79,2.6092
2012,1,3,5,89,6.8892
2012,2,1,1,144,0.8602
2012,2,1,2,91,2.0264
2012,2,1,3,57,1.6295
2012,2,1,4,57,2.9655
2012,2,1,5,103,1.9530
2012,2,2,1,65,3.1221
2012,2,2,2,53,3.6129
2012,2,2,3,37,0.2338
2012,2,2,4,38,0.8472
2012,2,2,5,76,3.3441
2012,2,3,1,74,2.2429
2012,2,3,2,73,3.9477
2012,2,3,3,70,3.2021
2012,2,3,4,78,2.7879
2012,2,3,5,89,6.9558
2012,3,1,1,144,3.1838
2012,3,1,2,90,3.6378
2012,3,1,3,57,3.7015
2012,3,1,4,57,1.2474
2012,3,1,5,99,1.9969
2012,3,2,1,65,2.3675
2012,3,2,2,53,2.8410
2012,3,2,3,37,1.9911
2012,3,2,4,38,1.1363
2012,3,2,5,76,1.5469
2012,3,3,1,74,3.2174
2012,3,3,2,73,2.0834
2012,3,3,3,69,4.0408
2012,3,3,4,78,1.5774
2012,3,3,5,88,4.8935
2012,4,1,1,144,-3.2585
2012,4,1,2,89,-0.7974
2012,4,1,3,56,-2.1805
2012,4,1,4,57,-3.3442
2012,4,1,5,96,-1.5431
2012,4,2,1,65,-2.2725
2012,4,2,2,53,-2.2336
2012,4,2,3,37,-3.2401
2012,4,2,4,38,-1.7235
2012,4,2,5,76,0.7276
2012,4,3,1,74,-0.1741
2012,4,3,2,73,-0.1023
2012,4,3,3,69,1.8561
2012,4,3,4,78,-0.5357
2012,4,3,5,88,-1.2300
2012,5,1,1,144,-8.6329
2012,5,1,2,88,-8.8807
2012,5,1,3,55,-9.0045
2012,5,1,4,57,-6.1937
2012,5,1,5,95,-8.4693
2012,5,2,1,65,-7.0781
2012,5,2,2,51,-4.4120
2012,5,2,3,37,-5.5810
2012,5,2,4,38,-5.2538
2012,5,2,5,76,-7.4938
2012,5,3,1,74,-5.2994
2012,5,3,2,73,-4.8440
2012,5,3,3,68,-7.7641
2012,5,3,4,78,-5.3933
2012,5,3,5,88,-5.5861
2012,6,1,1,141,6.8426
2012,6,1,2,88,6.1835
2012,6,1,3,55,6.5478
2012,6,1,4,56,5.9509
2012,6,1,5,95,5.0097
2012,6,2,1,65,6.2045
2012,6,2,2,51,4.0081
2012,6,2,3,36,4.3471
2012,6,2,4,38,4.5513
2012,6,2,5,76,3.7380
2012,6,3,1,74,4.9414
2012,6,3,2,73,4.5939
2012,6,3,3,67,3.9698
2012,6,3,4,77,4.6010
2012,6,3,5,88,3.3112
2012,7,1,1,141,-2.8056
2012,7,1,2,74,-1.2209
2012,7,1,3,62,-1.0406
2012,7,1,4,53,-2.9576
2012,7,1,5,105,-1.0389
2012,7,2,1,73,-0.4556
2012,7,2,2,46,-4.3828
2012,7,2,3,42,-0.3921
2012,7,2,4,49,-3.1064
2012,7,2,5,66,-3.5550
2012,7,3,1,84,-0.3069
2012,7,3,2,83,1.6197
2012,7,3,3,82,1.1396
2012,7,3,4,72,2.9088
2012,7,3,5,88,0.9938
2012,8,1,1,140,3.7046
2012,8,1,2,74,3.6023
2012,8,1,3,61,1.2885
2012,8,1,4,53,5.9847
2012,8,1,5,105,2.3214
2012,8,2,1,73,4.4060
2012,8,2,2,46,5.7295
2012,8,2,3,42,5.1568
2012,8,2,4,48,2.7637
2012,8,2,5,65,4.1433
2012,8,3,1,84,0.9622
2012,8,3,2,83,1.9296
2012,8,3,3,82,1.9498
2012,8,3,4,71,1.6993
2012,8,3,5,88,3.4555
2012,9,1,1,138,5.2339
2012,9,1,2,74,5.9243
2012,9,1,3,60,4.5083
2012,9,1,4,53,4.3890
2012,9,1,5,105,6.9419
2012,9,2,1,72,3.7190
2012,9,2,2,46,2.4956
2012,9,2,3,42,1.8391
2012,9,2,4,48,3.6117
2012,9,2,5,65,1.2303
2012,9,3,1,82,1.5890
2012,9,3,2,83,3.3097
2012,9,3,3,82,3.9495
2012,9,3,4,71,3.7990
2012,9,3,5,88,1.8544
2012,10,1,1,137,-3.2076
2012,10,1,2,72,-0.6809
2012,10,1,3,60,-2.1914
2012,10,1,4,53,-3.4420
2012,10,1,5,105,-5.2379
2012,10,2,1,72,-1.0319
2012,10,2,2,46,1.0774
2012,10,2,3,42,-4.2084
2012,10,2,4,48,-0.4623
2012,10,2,5,65,-1.6230
2012,10,3,1,82,-1.6333
2012,10,3,2,83,-1.0069
2012,10,3,3,82,-2.2972
2012,10,3,4,71,-3.4779
2012,10,3,5,87,-4.6824
2012,11,1,1,136,1.3062
2012,11,1,2,69,-0.0535
2012,11,1,3,60,-0.0997
2012,11,1,4,53,3.7864
2012,11,1,5,105,-0.0678
2012,11,2,1,72,2.8637
2012,11,2,2,46,1.1854
2012,11,2,3,41,3.0183
2012,11,2,4,47,-1.1940
2012,11,2,5,65,2.5764
2012,11,3,1,82,1.1503
2012,11,3,2,83,0.2474
2012,11,3,3,82,1.6049
2012,11,3,4,70,-0.1578
2012,11,3,5,85,1.0382
2012,12,1,1,135,2.2119
2012,12,1,2,68,7.7802
2012,12,1,3,60,4.1717
2012,12,1,4,52,4.2306
2012,12,1,5,103,3.7249
2012,12,2,1,71,4.4925
2012,12,2,2,46,3.9968
2012,12,2,3,41,4.4263
2012,12,2,4,47,3.1786
2012,12,2,5,65,3.8685
2012,12,3,1,82,2.0261
2012,12,3,2,83,0.1724
2012,12,3,3,82,0.2171
2012,12,3,4,70,0.9428
2012,12,3,5,85,-1.5688
2013,1,1,1,133,7.5549
2013,1,1,2,66,4.9847
2013,1,1,3,59,5.8750
2013,1,1,4,52,7.0102
2013,1,1,5,103,4.0461
2013,1,2,1,70,7.2281
2013,1,2,2,46,4.7729
2013,1,2,3,41,7.5543
2013,1,2,4,47,6.0905
2013,1,2,5,64,6.6574
2013,1,3,1,82,4.9497
2013,1,3,2,83,5.1801
2013,1,3,3,82,7.2903
2013,1,3,4,70,6.0272
2013,1,3,5,84,1.9223
2013,2,1,1,131,-0.0424
2013,2,1,2,66,4.0299
2013,2,1,3,59,0.5609
2013,2,1,4,52,-0.5063
2013,2,1,5,103,-1.7822
2013,2,2,1,70,-0.2482
2013,2,2,2,46,3.2049
2013,2,2,3,41,-1.0085
2013,2,2,4,46,0.0559
2013,2,2,5,64,1.4577
2013,2,3,1,82,0.8631
2013,2,3,2,82,1.4721
2013,2,3,3,82,2.1509
2013,2,3,4,70,3.0863
2013,2,3,5,83,0.0752
2013,3,1,1,131,7.7063
2013,3,1,2,65,8.1241
2013,3,1,3,59,4.2512
2013,3,1,4,52,0.5664
2013,3,1,5,102,3.3468
2013,3,2,1,70,4.3411
2013,3,2,2,45,4.7445
2013,3,2,3,41,5.4061
2013,3,2,4,46,3.9626
2013,3,2,5,64,4.7641
2013,3,3,1,82,4.9835
2013,3,3,2,82,3.4824
2013,3,3,3,82,3.3478
2013,3,3,4,70,3.9037
2013,3,3,5,83,2.6390
2013,4,1,1,128,-0.0186
2013,4,1,2,65,-1.9205
2013,4,1,3,59,1.0800
2013,4,1,4,52,-1.4734
2013,4,1,5,100,-0.7810
2013,4,2,1,70,1.0852
2013,4,2,2,45,1.6109
2013,4,2,3,41,-3.4130
2013,4,2,4,46,-2.0032
2013,4,2,5,64,-0.8004
2013,4,3,1,82,2.1728
2013,4,3,2,82,1.9094
2013,4,3,3,82,0.5193
2013,4,3,4,70,2.8091
2013,4,3,5,83,2.0203
2013,5,1,1,127,9.7562
2013,5,1,2,65,-0.3693
2013,5,1,3,59,3.5530
2013,5,1,4,52,11.5259
2013,5,1,5,100,5.2527
2013,5,2,1,70,3.1025
2013,5,2,2,45,6.5762
2013,5,2,3,41,3.6605
2013,5,2,4,46,6.1091
2013,5,2,5,63,5.5019
2013,5,3,1,82,2.2145
2013,5,3,2,82,0.3933
2013,5,3,3,82,1.6666
2013,5,3,4,70,0.8410
2013,5,3,5,83,3.7814
2013,6,1,1,127,0.6427
2013,6,1,2,64,-3.4710
2013,6,1,3,58,1.8969
2013,6,1,4,52,-1.1294
2013,6,1,5,100,-1.8679
2013,6,2,1,70,-2.5346
2013,6,2,2,45,1.6071
2013,6,2,3,41,-0.2124
2013,6,2,4,46,-1.3429
2013,6,2,5,62,-1.0447
2013,6,3,1,82,-2.3496
2013,6,3,2,82,-0.2821
2013,6,3,3,82,-0.4570
2013,6,3,4,70,-0.4454
2013,6,3,5,82,-3.5104
2013,7,1,1,132,9.0169
2013,7,1,2,56,12.3866
2013,7,1,3,48,6.3829
2013,7,1,4,45,7.2703
2013,7,1,5,112,8.8759
2013,7,2,1,66,6.8695
2013,7,2,2,53,9.6478
2013,7,2,3,42,6.9269
2013,7,2,4,49,6.1092
2013,7,2,5,63,5.4606
2013,7,3,1,77,2.9351
2013,7,3,2,79,4.6585
2013,7,3,3,72,4.7586
2013,7,3,4,75,5.8616
2013,7,3,5,92,5.4841
2013,8,1,1,132,-3.0764
2013,8,1,2,56,-1.6430
2013,8,1,3,48,-4.6919
2013,8,1,4,45,-5.3464
2013,8,1,5,111,-2.3412
2013,8,2,1,66,-0.1384
2013,8,2,2,53,-3.7464
2013,8,2,3,42,-1.0158
2013,8,2,4,49,-1.7796
2013,8,2,5,62,-1.6866
2013,8,3,1,77,-2.0089
2013,8,3,2,78,-2.9517
2013,8,3,3,72,-2.2601
2013,8,3,4,75,-3.6322
2013,8,3,5,92,-1.5151
2013,9,1,1,131,10.2464
2013,9,1,2,56,8.0726
2013,9,1,3,47,10.4493
2013,9,1,4,43,6.9539
2013,9,1,5,109,6.9044
2013,9,2,1,66,4.3154
2013,9,2,2,53,5.5343
2013,9,2,3,42,7.5572
2013,9,2,4,49,3.0050
2013,9,2,5,62,5.5904
2013,9,3,1,77,2.6302
2013,9,3,2,78,4.0004
2013,9,3,3,72,2.8977
2013,9,3,4,75,3.2644
2013,9,3,5,92,2.9543
2013,10,1,1,131,4.0387
2013,10,1,2,52,0.6516
2013,10,1,3,47,4.2097
2013,10,1,4,43,5.5481
2013,10,1,5,109,0.2927
2013,10,2,1,65,1.7820
2013,10,2,2,53,3.7329
2013,10,2,3,42,4.8016
2013,10,2,4,49,4.5500
2013,10,2,5,62,0.7832
2013,10,3,1,76,6.0374
2013,10,3,2,78,5.9228
2013,10,3,3,72,4.7355
2013,10,3,4,75,2.5823
2013,10,3,5,92,3.7722
2013,11,1,1,131,4.6526
2013,11,1,2,50,4.9660
2013,11,1,3,47,6.3826
2013,11,1,4,43,4.7638
2013,11,1,5,109,8.9517
2013,11,2,1,64,1.6368
2013,11,2,2,51,2.6687
2013,11,2,3,42,4.5700
2013,11,2,4,49,1.1956
2013,11,2,5,61,5.5039
2013,11,3,1,75,3.1861
2013,11,3,2,78,2.1325
2013,11,3,3,71,3.0081
2013,11,3,4,75,1.0625
2013,11,3,5,91,3.0152
2013,12,1,1,130,1.0396
2013,12,1,2,49,2.5077
2013,12,1,3,47,6.8788
2013,12,1,4,43,1.9324
2013,12,1,5,107,5.6349
2013,12,2,1,63,4.2526
2013,12,2,2,51,2.9365
2013,12,2,3,42,1.7779
2013,12,2,4,49,3.0431
2013,12,2,5,59,1.2505
2013,12,3,1,75,3.8368
2013,12,3,2,78,3.0741
2013,12,3,3,71,1.6393
2013,12,3,4,75,3.0037
2013,12,3,5,91,2.5035
2014,1,1,1,129,-0.5469
2014,1,1,2,49,-4.7893
2014,1,1,3,47,-3.1059
2014,1,1,4,43,-2.7441
2014,1,1,5,107,0.6765
2014,1,2,1,63,-0.7960
2014,1,2,2,50,-3.9276
2014,1,2,3,41,-1.4455
2014,1,2,4,49,-2.5220
2014,1,2,5,58,-1.7509
2014,1,3,1,75,-3.0146
2014,1,3,2,77,-4.2506
2014,1,3,3,70,-2.8455
2014,1,3,4,75,-3.9143
2014,1,3,5,91,-2.7002
2014,2,1,1,128,3.1424
2014,2,1,2,49,9.2199
2014,2,1,3,45,5.5299
2014,2,1,4,43,5.2315
2014,2,1,5,107,4.4451
2014,2,2,1,63,5.8134
2014,2,2,2,50,6.4222
2014,2,2,3,40,7.0566
2014,2,2,4,48,3.2823
2014,2,2,5,58,5.7024
2014,2,3,1,75,4.4022
2014,2,3,2,77,4.3984
2014,2,3,3,70,4.8437
2014,2,3,4,75,2.9755
2014,2,3,5,90,5.5981
2014,3,1,1,126,-1.4955
2014,3,1,2,48,2.2979
2014,3,1,3,44,2.4938
2014,3,1,4,43,6.3261
2014,3,1,5,106,-1.1571
2014,3,2,1,63,-0.9974
2014,3,2,2,49,-0.2057
2014,3,2,3,40,0.7109
2014,3,2,4,48,2.7179
2014,3,2,5,57,-2.4301
2014,3,3,1,75,0.3498
2014,3,3,2,77,0.7597
2014,3,3,3,69,0.4085
2014,3,3,4,75,0.5501
2014,3,3,5,90,0.2985
2014,4,1,1,126,-7.1196
2014,4,1,2,48,-3.8346
2014,4,1,3,43,-4.2445
2014,4,1,4,42,-4.7119
2014,4,1,5,107,-9.3178
2014,4,2,1,63,-4.2884
2014,4,2,2,49,-3.6049
2014,4,2,3,40,-3.3044
2014,4,2,4,48,-1.3657
2014,4,2,5,57,-2.7623
2014,4,3,1,75,0.1375
2014,4,3,2,76,0.2673
2014,4,3,3,69,0.6393
2014,4,3,4,75,2.3271
2014,4,3,5,90,1.7865
2014,5,1,1,124,-3.2254
2014,5,1,2,48,-0.1159
2014,5,1,3,43,-0.8210
2014,5,1,4,42,1.0668
2014,5,1,5,107,-1.4343
2014,5,2,1,63,1.8437
2014,5,2,2,49,-0.1356
2014,5,2,3,40,0.7068
2014,5,2,4,48,-0.3097
2014,5,2,5,56,0.0840
2014,5,3,1,75,1.8864
2014,5,3,2,76,3.4283
2014,5,3,3,69,2.0735
2014,5,3,4,75,1.6616
2014,5,3,5,90,1.6659
2014,6,1,1,123,6.7977
2014,6,1,2,47,6.7795
2014,6,1,3,43,5.2212
2014,6,1,4,43,2.1528
2014,6,1,5,106,12.0803
2014,6,2,1,63,5.9606
2014,6,2,2,49,4.7443
2014,6,2,3,40,6.4884
2014,6,2,4,48,5.2634
2014,6,2,5,55,3.6910
2014,6,3,1,75,1.8418
2014,6,3,2,75,1.1759
2014,6,3,3,69,1.8446
2014,6,3,4,75,3.1853
2014,6,3,5,90,2.3438
2014,7,1,1,118,-6.1767
2014,7,1,2,43,-6.9960
2014,7,1,3,57,-8.4586
2014,7,1,4,45,-2.7726
2014,7,1,5,91,-5.5773
2014,7,2,1,57,-5.4748
2014,7,2,2,41,-5.4784
2014,7,2,3,37,-5.5320
2014,7,2,4,44,-5.9827
2014,7,2,5,74,-6.4487
2014,7,3,1,85,-1.6399
2014,7,3,2,77,-0.1773
2014,7,3,3,79,-1.9936
2014,7,3,4,70,-3.5069
2014,7,3,5,87,-0.3181
2014,8,1,1,118,4.4928
2014,8,1,2,43,6.2186
2014,8,1,3,57,4.0829
2014,8,1,4,45,4.6131
2014,8,1,5,91,2.0520
2014,8,2,1,56,5.1281
2014,8,2,2,41,7.8442
2014,8,2,3,37,6.5409
2014,8,2,4,43,6.9281
2014,8,2,5,74,5.6300
2014,8,3,1,85,5.2086
2014,8,3,2,77,2.5963
2014,8,3,3,79,4.7062
2014,8,3,4,70,3.4962
2014,8,3,5,86,5.4557
2014,9,1,1,117,-9.1645
2014,9,1,2,43,-7.1734
2014,9,1,3,57,-4.9622
2014,9,1,4,45,-7.2293
2014,9,1,5,90,-6.5031
2014,9,2,1,55,-2.7329
2014,9,2,2,40,-3.4059
2014,9,2,3,37,-5.9077
2014,9,2,4,43,-5.4367
2014,9,2,5,74,-4.6531
2014,9,3,1,84,-1.6324
2014,9,3,2,77,-3.7232
2014,9,3,3,79,-2.3140
2014,9,3,4,70,-0.6001
2014,9,3,5,86,-0.7223
2014,10,1,1,117,8.5447
2014,10,1,2,43,5.4807
2014,10,1,3,57,4.7557
2014,10,1,4,45,2.8603
2014,10,1,5,90,9.8326
2014,10,2,1,55,5.3131
2014,10,2,2,40,3.1814
2014,10,2,3,37,6.5416
2014,10,2,4,43,5.1061
2014,10,2,5,74,5.1394
2014,10,3,1,83,2.7819
2014,10,3,2,77,0.2523
2014,10,3,3,79,3.8229
2014,10,3,4,70,2.7824
2014,10,3,5,86,3.1707
2014,11,1,1,118,1.5100
2014,11,1,2,43,-0.8721
2014,11,1,3,56,-2.5826
2014,11,1,4,45,-4.4348
2014,11,1,5,90,-1.1586
2014,11,2,1,55,1.9606
2014,11,2,2,40,3.5200
2014,11,2,3,37,0.6466
2014,11,2,4,43,0.3440
2014,11,2,5,74,1.1496
2014,11,3,1,82,3.6347
2014,11,3,2,77,0.4934
2014,11,3,3,79,1.8990
2014,11,3,4,70,2.3894
2014,11,3,5,86,5.3023
2014,12,1,1,118,4.2581
2014,12,1,2,43,0.0750
2014,12,1,3,56,3.5167
2014,12,1,4,44,8.4827
2014,12,1,5,89,9.0305
2014,12,2,1,55,1.5973
2014,12,2,2,39,2.3940
2014,12,2,3,37,2.5416
2014,12,2,4,43,2.4194
2014,12,2,5,74,1.7334
2014,12,3,1,82,-0.3874
2014,12,3,2,77,0.0270
2014,12,3,3,79,0.4612
2014,12,3,4,70,-0.7240
2014,12,3,5,86,-1.6234
2015,1,1,1,117,-3.1068
2015,1,1,2,42,-5.5928
2015,1,1,3,55,-4.6352
2015,1,1,4,43,-2.3732
2015,1,1,5,89,-5.1265
2015,1,2,1,53,-2.2768
2015,1,2,2,39,-1.4988
2015,1,2,3,37,-1.5750
2015,1,2,4,43,-3.9668
2015,1,2,5,73,-2.1684
2015,1,3,1,81,-0.8430
2015,1,3,2,77,-4.0237
2015,1,3,3,79,-2.5786
2015,1,3,4,70,-1.0161
2015,1,3,5,85,-1.6903
2015,2,1,1,117,4.6324
2015,2,1,2,40,3.0154
2015,2,1,3,55,4.5850
2015,2,1,4,43,0.2688
2015,2,1,5,89,4.9861
2015,2,2,1,52,4.4678
2015,2,2,2,39,6.0844
2015,2,2,3,37,4.2342
2015,2,2,4,42,8.5052
2015,2,2,5,73,6.1399
2015,2,3,1,80,6.7397
2015,2,3,2,76,6.5757
2015,2,3,3,77,6.1286
2015,2,3,4,70,3.6203
2015,2,3,5,84,5.6617
2015,3,1,1,115,0.5393
2015,3,1,2,39,-2.6523
2015,3,1,3,55,2.3782
2015,3,1,4,43,-1.1867
2015,3,1,5,88,1.8621
2015,3,2,1,51,-0.1648
2015,3,2,2,38,2.0010
2015,3,2,3,36,1.8125
2015,3,2,4,42,-0.5050
2015,3,2,5,72,2.3012
2015,3,3,1,79,-3.0161
2015,3,3,2,76,-1.0256
2015,3,3,3,77,-1.3605
2015,3,3,4,70,-0.9002
2015,3,3,5,84,-2.3298
2015,4,1,1,114,-3.3932
2015,4,1,2,38,-3.6643
2015,4,1,3,55,-2.0689
2015,4,1,4,41,-2.0729
2015,4,1,5,88,-0.0057
2015,4,2,1,51,-2.4752
2015,4,2,2,38,-2.7673
2015,4,2,3,36,-4.9707
2015,4,2,4,42,-2.4620
2015,4,2,5,72,-2.4489
2015,4,3,1,79,0.4381
2015,4,3,2,75,1.9868
2015,4,3,3,77,0.0561
2015,4,3,4,68,-1.0691
2015,4,3,5,84,1.7638
2015,5,1,1,113,-0.2347
2015,5,1,2,38,1.2475
2015,5,1,3,55,5.9367
2015,5,1,4,41,0.0722
2015,5,1,5,87,3.5018
2015,5,2,1,51,2.5172
2015,5,2,2,38,4.8945
2015,5,2,3,36,4.4340
2015,5,2,4,42,1.1565
2015,5,2,5,72,2.8395
2015,5,3,1,79,2.1549
2015,5,3,2,74,0.0100
2015,5,3,3,77,0.9805
2015,5,3,4,68,0.6985
2015,5,3,5,84,2.5614
2015,6,1,1,112,4.0265
2015,6,1,2,38,4.6919
2015,6,1,3,55,-2.0294
2015,6,1,4,41,1.5274
2015,6,1,5,86,3.5021
2015,6,2,1,51,2.6685
2015,6,2,2,38,-1.4347
2015,6,2,3,36,-3.0443
2015,6,2,4,41,-1.8907
2015,6,2,5,72,0.9476
2015,6,3,1,79,-1.4111
2015,6,3,2,74,-3.3375
2015,6,3,3,77,-1.5390
2015,6,3,4,68,-2.6669
2015,6,3,5,84,-4.1241
2015,7,1,1,101,-3.6951
2015,7,1,2,56,-9.9270
2015,7,1,3,43,-5.3019
2015,7,1,4,36,-7.0043
2015,7,1,5,89,-3.8485
2015,7,2,1,73,-1.8269
2015,7,2,2,31,-3.9048
2015,7,2,3,43,-0.6354
2015,7,2,4,30,-2.2373
2015,7,2,5,68,0.1889
2015,7,3,1,85,2.1017
2015,7,3,2,78,-1.7764
2015,7,3,3,82,2.4347
2015,7,3,4,74,2.5296
2015,7,3,5,94,2.2250
2015,8,1,1,100,-5.6826
2015,8,1,2,56,-1.0649
2015,8,1,3,42,-4.7113
2015,8,1,4,36,-2.8016
2015,8,1,5,88,-6.6578
2015,8,2,1,73,-5.7849
2015,8,2,2,31,-5.5987
2015,8,2,3,43,-5.8256
2015,8,2,4,30,-5.5000
2015,8,2,5,68,-7.9667
2015,8,3,1,84,-6.7220
2015,8,3,2,78,-5.4095
2015,8,3,3,82,-6.6034
2015,8,3,4,74,-7.2838
2015,8,3,5,94,-5.9236
2015,9,1,1,98,-7.0244
2015,9,1,2,56,-11.1083
2015,9,1,3,42,-1.8086
2015,9,1,4,36,-7.1871
2015,9,1,5,88,-9.3331
2015,9,2,1,72,-5.5959
2015,9,2,2,31,-3.1567
2015,9,2,3,43,-7.1174
2015,9,2,4,29,-7.7710
2015,9,2,5,68,-8.3816
2015,9,3,1,84,-1.3405
2015,9,3,2,76,-2.6953
2015,9,3,3,82,-3.1595
2015,9,3,4,73,-1.1404
2015,9,3,5,94,-2.0074
2015,10,1,1,96,8.0424
2015,10,1,2,56,8.4820
2015,10,1,3,42,6.9813
2015,10,1,4,36,0.7058
