year,month,rank_ME,rank_dFNL,nstocks,ret_vw
2008,9,3,5,150,-9.9127
2008,10,1,1,332,-23.0093
2008,10,1,2,283,-20.2812
2008,10,1,3,228,-19.5107
2008,10,1,4,208,-25.4759
2008,10,1,5,237,-25.3902
2008,10,2,1,105,-24.6336
2008,10,2,2,119,-23.7559
2008,10,2,3,131,-20.0821
2008,10,2,4,98,-23.8915
2008,10,2,5,139,-21.9716
2008,10,3,1,113,-17.9353
2008,10,3,2,141,-15.0394
2008,10,3,3,128,-14.3181
2008,10,3,4,131,-14.6984
2008,10,3,5,150,-20.4120
2008,11,1,1,330,-14.3104
2008,11,1,2,280,-14.4603
2008,11,1,3,226,-13.8020
2008,11,1,4,204,-17.1093
2008,11,1,5,232,-15.1489
2008,11,2,1,105,-14.9432
2008,11,2,2,119,-11.4962
2008,11,2,3,129,-7.5586
2008,11,2,4,98,-15.5422
2008,11,2,5,136,-13.9335
2008,11,3,1,113,-8.0159
2008,11,3,2,139,-5.9589
2008,11,3,3,128,-3.9963
2008,11,3,4,131,-4.5710
2008,11,3,5,150,-6.7757
2008,12,1,1,327,1.5881
2008,12,1,2,277,4.0520
2008,12,1,3,223,7.9757
2008,12,1,4,202,6.0804
2008,12,1,5,228,4.8709
2008,12,2,1,105,7.1272
2008,12,2,2,119,4.3417
2008,12,2,3,127,5.8300
2008,12,2,4,98,6.9515
2008,12,2,5,135,4.8556
2008,12,3,1,112,3.4745
2008,12,3,2,139,0.9717
2008,12,3,3,127,0.2216
2008,12,3,4,131,3.6368
2008,12,3,5,149,1.5675
2009,1,1,1,322,-11.2494
2009,1,1,2,274,-9.4923
2009,1,1,3,222,-7.0150
2009,1,1,4,199,-11.9130
2009,1,1,5,225,-10.1460
2009,1,2,1,105,-14.1090
2009,1,2,2,119,-8.7369
2009,1,2,3,126,-9.4943
2009,1,2,4,98,-6.6770
2009,1,2,5,132,-6.0610
2009,1,3,1,112,-3.9716
2009,1,3,2,138,-4.7556
2009,1,3,3,127,-6.8281
2009,1,3,4,131,-5.8865
2009,1,3,5,149,-5.9372
2009,2,1,1,318,-12.3768
2009,2,1,2,272,-12.2149
2009,2,1,3,222,-13.3173
2009,2,1,4,198,-13.0420
2009,2,1,5,222,-13.3702
2009,2,2,1,103,-17.2065
2009,2,2,2,119,-10.8586
2009,2,2,3,126,-10.6114
2009,2,2,4,98,-11.9482
2009,2,2,5,132,-10.0877
2009,2,3,1,112,-10.0195
2009,2,3,2,138,-10.5747
2009,2,3,3,127,-7.7499
2009,2,3,4,131,-10.9481
2009,2,3,5,149,-9.5888
2009,3,1,1,315,8.1778
2009,3,1,2,269,11.3398
2009,3,1,3,222,9.1687
2009,3,1,4,194,9.6284
2009,3,1,5,217,10.4885
2009,3,2,1,103,8.6974
2009,3,2,2,118,7.7881
2009,3,2,3,126,11.9561
2009,3,2,4,98,8.5576
2009,3,2,5,130,7.8460
2009,3,3,1,112,6.9435
2009,3,3,2,138,7.7403
2009,3,3,3,126,6.5535
2009,3,3,4,131,7.6082
2009,3,3,5,149,10.3700
2009,4,1,1,311,22.6509
2009,4,1,2,267,16.4281
2009,4,1,3,219,15.0388
2009,4,1,4,193,14.4130
2009,4,1,5,209,32.2689
2009,4,2,1,103,26.7786
2009,4,2,2,118,15.8580
2009,4,2,3,126,18.4738
2009,4,2,4,98,18.6854
2009,4,2,5,129,17.6837
2009,4,3,1,112,7.8691
2009,4,3,2,138,7.3659
2009,4,3,3,126,7.1560
2009,4,3,4,130,6.9115
2009,4,3,5,149,11.2584
2009,5,1,1,306,5.6617
2009,5,1,2,263,4.5396
2009,5,1,3,219,2.5023
2009,5,1,4,189,5.3868
2009,5,1,5,206,2.9912
2009,5,2,1,103,4.9493
2009,5,2,2,118,2.8181
2009,5,2,3,126,1.5915
2009,5,2,4,98,2.1587
2009,5,2,5,128,3.6955
2009,5,3,1,112,5.9287
2009,5,3,2,138,4.0642
2009,5,3,3,126,2.7553
2009,5,3,4,130,4.5001
2009,5,3,5,148,5.6305
2009,6,1,1,303,4.6119
2009,6,1,2,258,4.6542
2009,6,1,3,218,6.1451
2009,6,1,4,186,6.3760
2009,6,1,5,202,7.7671
2009,6,2,1,103,1.2464
2009,6,2,2,118,4.3303
2009,6,2,3,126,4.6344
2009,6,2,4,98,-0.2100
2009,6,2,5,128,0.9903
2009,6,3,1,112,0.2344
2009,6,3,2,138,0.8815
2009,6,3,3,126,-0.3275
2009,6,3,4,130,1.7416
2009,6,3,5,148,-2.7205
2009,7,1,1,326,12.5961
2009,7,1,2,287,11.9116
2009,7,1,3,244,10.8956
2009,7,1,4,161,11.2185
2009,7,1,5,247,9.7478
2009,7,2,1,116,10.2853
2009,7,2,2,126,9.9271
2009,7,2,3,121,12.5884
2009,7,2,4,92,9.9062
2009,7,2,5,132,10.3807
2009,7,3,1,122,6.4640
2009,7,3,2,129,6.2941
2009,7,3,3,153,7.2766
2009,7,3,4,133,7.5414
2009,7,3,5,130,8.4953
2009,8,1,1,324,8.6014
2009,8,1,2,286,4.2911
2009,8,1,3,241,6.1258
2009,8,1,4,160,11.0872
2009,8,1,5,244,5.1335
2009,8,2,1,116,3.8457
2009,8,2,2,126,5.6283
2009,8,2,3,121,3.1838
2009,8,2,4,92,3.2842
2009,8,2,5,132,2.5049
2009,8,3,1,122,1.3492
2009,8,3,2,128,2.4291
2009,8,3,3,153,1.9228
2009,8,3,4,133,2.2971
2009,8,3,5,130,1.5812
2009,9,1,1,320,9.3125
2009,9,1,2,286,9.8413
2009,9,1,3,239,7.0505
2009,9,1,4,159,9.5319
2009,9,1,5,242,8.1181
2009,9,2,1,115,4.9580
2009,9,2,2,125,5.1616
2009,9,2,3,119,8.6063
2009,9,2,4,92,10.2379
2009,9,2,5,132,8.3033
2009,9,3,1,122,5.4927
2009,9,3,2,128,3.0421
2009,9,3,3,153,5.8108
2009,9,3,4,133,2.4721
2009,9,3,5,130,4.3280
2009,10,1,1,317,-8.7290
2009,10,1,2,283,-8.5542
2009,10,1,3,238,-7.9910
2009,10,1,4,157,-8.4299
2009,10,1,5,242,-9.2796
2009,10,2,1,115,-6.6054
2009,10,2,2,125,-6.8262
2009,10,2,3,117,-6.6192
2009,10,2,4,92,-9.3143
2009,10,2,5,132,-5.3899
2009,10,3,1,122,-3.2264
2009,10,3,2,128,-0.4951
2009,10,3,3,153,-1.6561
2009,10,3,4,133,-1.3736
2009,10,3,5,130,-1.6089
2009,11,1,1,313,1.0236
2009,11,1,2,280,2.1557
2009,11,1,3,233,2.8344
2009,11,1,4,156,2.3765
2009,11,1,5,239,0.7477
2009,11,2,1,115,3.2535
2009,11,2,2,125,4.2351
2009,11,2,3,112,3.2095
2009,11,2,4,92,4.0168
2009,11,2,5,132,2.8265
2009,11,3,1,121,4.8615
2009,11,3,2,127,5.4196
2009,11,3,3,152,6.3892
2009,11,3,4,133,7.0258
2009,11,3,5,130,4.8227
2009,12,1,1,309,10.3286
2009,12,1,2,275,9.5838
2009,12,1,3,228,8.9025
2009,12,1,4,155,10.6794
2009,12,1,5,231,7.1049
2009,12,2,1,115,8.1578
2009,12,2,2,125,7.9409
2009,12,2,3,111,10.2640
2009,12,2,4,92,8.7395
2009,12,2,5,132,6.9577
2009,12,3,1,120,4.3623
2009,12,3,2,126,0.6129
2009,12,3,3,152,1.9646
2009,12,3,4,133,2.5728
2009,12,3,5,130,4.8870
2010,1,1,1,308,-1.7101
2010,1,1,2,272,-3.4149
2010,1,1,3,222,-4.7654
2010,1,1,4,154,-5.1198
2010,1,1,5,230,-4.3762
2010,1,2,1,115,-1.3400
2010,1,2,2,125,-2.9181
2010,1,2,3,110,-3.5962
2010,1,2,4,91,-4.7099
2010,1,2,5,132,-3.3055
2010,1,3,1,120,-3.5798
2010,1,3,2,125,-5.4674
2010,1,3,3,152,-2.0976
2010,1,3,4,133,-3.1678
2010,1,3,5,130,-4.9373
2010,2,1,1,306,6.7413
2010,2,1,2,270,5.3923
2010,2,1,3,221,5.3196
2010,2,1,4,153,4.6118
2010,2,1,5,226,3.3950
2010,2,2,1,115,7.2644
2010,2,2,2,125,3.9099
2010,2,2,3,108,5.6139
2010,2,2,4,91,3.6057
2010,2,2,5,132,5.1870
2010,2,3,1,118,2.8359
2010,2,3,2,125,4.4188
2010,2,3,3,151,2.6646
2010,2,3,4,133,2.0791
2010,2,3,5,130,4.7452
2010,3,1,1,304,7.3915
2010,3,1,2,268,8.4460
2010,3,1,3,220,7.8601
2010,3,1,4,150,9.6623
2010,3,1,5,224,8.6879
2010,3,2,1,115,5.7199
2010,3,2,2,125,9.1190
2010,3,2,3,108,7.2570
2010,3,2,4,91,8.1730
2010,3,2,5,132,7.8626
2010,3,3,1,118,5.9083
2010,3,3,2,125,6.0742
2010,3,3,3,150,5.2812
2010,3,3,4,132,4.5678
2010,3,3,5,130,5.1187
2010,4,1,1,301,10.9769
2010,4,1,2,265,8.2279
2010,4,1,3,216,8.1437
2010,4,1,4,150,13.9076
2010,4,1,5,224,6.9067
2010,4,2,1,113,6.5581
2010,4,2,2,125,5.8196
2010,4,2,3,108,5.5782
2010,4,2,4,91,6.7745
2010,4,2,5,132,7.6272
2010,4,3,1,118,1.7190
2010,4,3,2,125,1.6758
2010,4,3,3,148,1.1983
2010,4,3,4,131,1.6970
2010,4,3,5,129,2.2450
2010,5,1,1,297,-9.0862
2010,5,1,2,261,-10.2591
2010,5,1,3,216,-7.2576
2010,5,1,4,149,-9.1452
2010,5,1,5,222,-10.0896
2010,5,2,1,113,-7.8860
2010,5,2,2,125,-6.9720
2010,5,2,3,108,-7.8502
2010,5,2,4,91,-8.4840
2010,5,2,5,132,-7.8952
2010,5,3,1,116,-8.1599
2010,5,3,2,124,-7.7228
2010,5,3,3,148,-7.9371
2010,5,3,4,131,-7.4364
2010,5,3,5,129,-7.8098
2010,6,1,1,296,-11.1768
2010,6,1,2,261,-8.0826
2010,6,1,3,214,-8.4265
2010,6,1,4,147,-11.4921
2010,6,1,5,220,-8.0027
2010,6,2,1,113,-8.3282
2010,6,2,2,124,-8.4816
2010,6,2,3,108,-7.1582
2010,6,2,4,91,-6.7211
2010,6,2,5,131,-9.4683
2010,6,3,1,116,-6.6901
2010,6,3,2,124,-6.4312
2010,6,3,3,148,-4.4058
2010,6,3,4,131,-4.0367
2010,6,3,5,129,-5.1201
2010,7,1,1,281,5.8541
2010,7,1,2,193,10.4973
2010,7,1,3,201,4.9168
2010,7,1,4,275,7.1548
2010,7,1,5,214,9.6611
2010,7,2,1,125,7.8292
2010,7,2,2,103,7.8434
2010,7,2,3,88,8.2051
2010,7,2,4,124,7.5039
2010,7,2,5,109,6.5619
2010,7,3,1,97,7.0753
2010,7,3,2,141,6.8261
2010,7,3,3,134,7.3599
2010,7,3,4,153,6.6367
2010,7,3,5,158,6.9759
2010,8,1,1,279,-10.8721
2010,8,1,2,193,-8.9887
2010,8,1,3,199,-7.9189
2010,8,1,4,272,-8.5089
2010,8,1,5,211,-9.2595
2010,8,2,1,124,-8.9042
2010,8,2,2,102,-7.0770
2010,8,2,3,88,-6.0411
2010,8,2,4,123,-6.0666
2010,8,2,5,108,-7.0194
2010,8,3,1,96,-3.1222
2010,8,3,2,141,-5.2014
2010,8,3,3,134,-4.0437
2010,8,3,4,152,-2.9801
2010,8,3,5,157,-3.0123
2010,9,1,1,278,13.9018
2010,9,1,2,190,14.2094
2010,9,1,3,198,12.1040
2010,9,1,4,271,14.0666
2010,9,1,5,211,10.3312
2010,9,2,1,123,14.5489
2010,9,2,2,102,12.0692
2010,9,2,3,85,13.5942
2010,9,2,4,122,14.3026
2010,9,2,5,107,12.1437
2010,9,3,1,96,9.7885
2010,9,3,2,140,11.0283
2010,9,3,3,134,9.9884
2010,9,3,4,152,8.0857
2010,9,3,5,157,8.9844
2010,10,1,1,276,4.9995
2010,10,1,2,188,4.5609
2010,10,1,3,197,6.0511
2010,10,1,4,269,3.9039
2010,10,1,5,206,6.6130
2010,10,2,1,122,3.5645
2010,10,2,2,102,3.4619
2010,10,2,3,84,4.0191
2010,10,2,4,122,4.2143
2010,10,2,5,107,4.5860
2010,10,3,1,96,5.8048
2010,10,3,2,140,4.0870
2010,10,3,3,134,2.5734
2010,10,3,4,152,4.3762
2010,10,3,5,156,3.8529
2010,11,1,1,273,4.7078
2010,11,1,2,188,5.2282
2010,11,1,3,196,4.4252
2010,11,1,4,265,3.0684
2010,11,1,5,202,2.5219
2010,11,2,1,122,6.9284
2010,11,2,2,102,4.5770
2010,11,2,3,84,4.9548
2010,11,2,4,122,3.2993
2010,11,2,5,107,3.2224
2010,11,3,1,96,0.8945
2010,11,3,2,138,2.1546
2010,11,3,3,133,-0.9447
2010,11,3,4,152,2.1826
2010,11,3,5,155,-1.6718
2010,12,1,1,269,11.0863
2010,12,1,2,186,8.9520
2010,12,1,3,194,8.4711
2010,12,1,4,263,10.1610
2010,12,1,5,201,7.3463
2010,12,2,1,121,8.1638
2010,12,2,2,102,7.5617
2010,12,2,3,84,6.5964
2010,12,2,4,121,7.1455
2010,12,2,5,107,7.8768
2010,12,3,1,96,6.1607
2010,12,3,2,137,6.5183
2010,12,3,3,132,6.6502
2010,12,3,4,151,5.6318
2010,12,3,5,155,5.7252
2011,1,1,1,265,-1.6624
2011,1,1,2,181,-1.0992
2011,1,1,3,191,-1.0579
2011,1,1,4,260,-1.5207
2011,1,1,5,199,0.1476
2011,1,2,1,121,0.6870
2011,1,2,2,101,1.3200
2011,1,2,3,83,1.1554
2011,1,2,4,120,0.1201
2011,1,2,5,107,0.2974
2011,1,3,1,96,2.8848
2011,1,3,2,137,2.2824
2011,1,3,3,132,2.7613
2011,1,3,4,151,2.8094
2011,1,3,5,155,0.9342
2011,2,1,1,262,4.7119
2011,2,1,2,181,6.5192
2011,2,1,3,189,7.0871
2011,2,1,4,259,3.5168
2011,2,1,5,198,6.3326
2011,2,2,1,121,8.5197
2011,2,2,2,101,5.0484
2011,2,2,3,83,4.8861
2011,2,2,4,119,7.3032
2011,2,2,5,107,4.5460
2011,2,3,1,95,3.2110
2011,2,3,2,136,5.0496
2011,2,3,3,132,1.8365
2011,2,3,4,151,4.9789
2011,2,3,5,155,2.8009
2011,3,1,1,258,3.4652
2011,3,1,2,180,2.2247
2011,3,1,3,188,4.9109
2011,3,1,4,258,2.2765
2011,3,1,5,197,0.0771
2011,3,2,1,121,3.3062
2011,3,2,2,101,0.9913
2011,3,2,3,83,2.5148
2011,3,2,4,118,6.5913
2011,3,2,5,107,2.2265
2011,3,3,1,94,2.9968
2011,3,3,2,136,0.8417
2011,3,3,3,132,1.2594
2011,3,3,4,151,-0.2290
2011,3,3,5,154,1.0273
2011,4,1,1,255,0.0764
2011,4,1,2,179,1.7945
2011,4,1,3,188,0.8703
2011,4,1,4,256,2.0009
2011,4,1,5,194,2.8863
2011,4,2,1,121,2.1083
2011,4,2,2,100,2.6224
2011,4,2,3,83,1.8954
2011,4,2,4,118,3.1635
2011,4,2,5,107,3.0404
2011,4,3,1,92,3.9561
2011,4,3,2,135,4.1687
2011,4,3,3,132,3.3596
2011,4,3,4,151,3.5727
2011,4,3,5,154,3.7950
2011,5,1,1,250,-2.3952
2011,5,1,2,177,-2.7568
2011,5,1,3,188,-1.2608
2011,5,1,4,256,-2.4129
2011,5,1,5,190,-1.8091
2011,5,2,1,121,-3.0247
2011,5,2,2,100,-1.5118
2011,5,2,3,83,-1.8497
2011,5,2,4,118,-2.5056
2011,5,2,5,106,-0.1523
2011,5,3,1,92,-0.9989
2011,5,3,2,134,-2.2008
2011,5,3,3,132,-0.5554
2011,5,3,4,150,-1.1748
2011,5,3,5,154,-0.3597
2011,6,1,1,247,-4.1454
2011,6,1,2,175,-3.0253
2011,6,1,3,188,-2.4655
2011,6,1,4,254,-1.8791
2011,6,1,5,188,-1.7603
2011,6,2,1,119,-1.6922
2011,6,2,2,100,-1.3004
2011,6,2,3,83,-1.1256
2011,6,2,4,117,-2.1698
2011,6,2,5,105,-0.2242
2011,6,3,1,92,-0.6010
2011,6,3,2,134,-0.8238
2011,6,3,3,132,-1.7013
2011,6,3,4,149,-1.3377
2011,6,3,5,154,-1.7979
2011,7,1,1,308,-2.8757
2011,7,1,2,188,-2.7197
2011,7,1,3,242,-1.3133
2011,7,1,4,152,-3.0935
2011,7,1,5,184,-2.2956
2011,7,2,1,111,-4.6397
2011,7,2,2,103,-3.5844
2011,7,2,3,116,-3.8073
2011,7,2,4,96,-5.2207
2011,7,2,5,102,-4.7515
2011,7,3,1,113,-3.3461
2011,7,3,2,129,-4.7825
2011,7,3,3,144,-1.4803
2011,7,3,4,132,-1.0766
2011,7,3,5,141,-1.0905
2011,8,1,1,307,-12.0456
2011,8,1,2,187,-11.2562
2011,8,1,3,242,-10.8286
2011,8,1,4,151,-9.1006
2011,8,1,5,181,-12.4974
2011,8,2,1,110,-10.4469
2011,8,2,2,102,-8.5457
2011,8,2,3,116,-7.6520
2011,8,2,4,95,-9.3144
2011,8,2,5,101,-7.4422
2011,8,3,1,113,-5.6212
2011,8,3,2,129,-4.9807
2011,8,3,3,143,-4.5178
2011,8,3,4,132,-4.6279
2011,8,3,5,140,-5.5686
2011,9,1,1,305,-12.6947
2011,9,1,2,187,-9.0497
2011,9,1,3,241,-12.0371
2011,9,1,4,149,-9.6835
2011,9,1,5,178,-13.8742
2011,9,2,1,109,-11.3377
2011,9,2,2,102,-9.5156
2011,9,2,3,116,-13.5238
2011,9,2,4,94,-12.2933
2011,9,2,5,101,-10.7946
2011,9,3,1,113,-8.5994
2011,9,3,2,129,-7.7142
2011,9,3,3,143,-6.3725
2011,9,3,4,132,-5.0636
2011,9,3,5,139,-7.2916
2011,10,1,1,305,15.6256
2011,10,1,2,186,12.7757
2011,10,1,3,240,13.9606
2011,10,1,4,149,12.3738
2011,10,1,5,175,15.0707
2011,10,2,1,107,16.1721
2011,10,2,2,102,15.7950
2011,10,2,3,116,15.9894
2011,10,2,4,94,15.8059
2011,10,2,5,101,12.5825
2011,10,3,1,112,11.9532
2011,10,3,2,129,11.2894
2011,10,3,3,141,10.8316
2011,10,3,4,132,8.8849
2011,10,3,5,138,11.3178
2011,11,1,1,304,-1.4823
2011,11,1,2,185,-0.7535
2011,11,1,3,237,0.3172
2011,11,1,4,145,-0.3866
2011,11,1,5,173,-5.2783
2011,11,2,1,107,0.0631
2011,11,2,2,101,-0.2542
2011,11,2,3,116,-1.1935
2011,11,2,4,93,-0.4612
2011,11,2,5,100,-2.2372
2011,11,3,1,112,0.6587
2011,11,3,2,128,0.8201
2011,11,3,3,140,0.9608
2011,11,3,4,132,0.8322
2011,11,3,5,138,0.2779
2011,12,1,1,302,2.1858
2011,12,1,2,182,0.9143
2011,12,1,3,235,1.4324
2011,12,1,4,143,1.4144
2011,12,1,5,172,-0.7315
2011,12,2,1,107,0.2613
2011,12,2,2,101,1.4908
2011,12,2,3,116,-0.5975
2011,12,2,4,92,-1.0149
2011,12,2,5,99,0.1015
2011,12,3,1,111,0.2699
2011,12,3,2,128,1.9334
2011,12,3,3,138,0.7833
2011,12,3,4,132,1.1553
2011,12,3,5,138,-1.2402
2012,1,1,1,301,7.8816
2012,1,1,2,180,6.8907
2012,1,1,3,233,12.0563
2012,1,1,4,141,8.5645
2012,1,1,5,170,8.7131
2012,1,2,1,107,8.5241
2012,1,2,2,101,7.8793
2012,1,2,3,116,7.1570
2012,1,2,4,91,5.4536
2012,1,2,5,98,5.6388
2012,1,3,1,111,4.9494
2012,1,3,2,126,3.4542
2012,1,3,3,138,5.8823
2012,1,3,4,132,2.6011
2012,1,3,5,137,4.4015
2012,2,1,1,296,2.7914
2012,2,1,2,180,2.8891
2012,2,1,3,233,-0.3531
2012,2,1,4,139,2.3233
2012,2,1,5,169,3.2279
2012,2,2,1,106,4.0738
2012,2,2,2,101,3.3205
2012,2,2,3,114,3.9617
2012,2,2,4,91,2.6622
2012,2,2,5,97,2.4040
2012,2,3,1,110,4.6400
2012,2,3,2,126,4.0020
2012,2,3,3,138,3.0412
2012,2,3,4,132,3.2509
2012,2,3,5,136,3.1991
2012,3,1,1,293,3.3959
2012,3,1,2,178,4.7764
2012,3,1,3,230,2.7914
2012,3,1,4,138,5.0811
2012,3,1,5,167,2.4467
2012,3,2,1,106,1.7978
2012,3,2,2,101,2.8965
2012,3,2,3,113,0.4904
2012,3,2,4,91,2.4123
2012,3,2,5,97,2.2826
2012,3,3,1,110,0.2088
2012,3,3,2,126,2.0818
2012,3,3,3,136,2.6057
2012,3,3,4,132,2.4214
2012,3,3,5,136,2.0721
2012,4,1,1,290,-2.4632
2012,4,1,2,177,-2.1449
2012,4,1,3,227,-3.1424
2012,4,1,4,136,-0.3890
2012,4,1,5,167,-1.2102
2012,4,2,1,106,-0.3579
2012,4,2,2,101,-0.9954
2012,4,2,3,113,-1.3507
2012,4,2,4,91,-1.0220
2012,4,2,5,97,-1.3833
2012,4,3,1,110,-1.0222
2012,4,3,2,126,-0.5427
2012,4,3,3,135,-0.3170
2012,4,3,4,131,0.0716
2012,4,3,5,136,0.0727
2012,5,1,1,287,-5.7762
2012,5,1,2,177,-7.4344
2012,5,1,3,226,-6.0180
2012,5,1,4,133,-7.7738
2012,5,1,5,166,-9.1758
2012,5,2,1,106,-5.0082
2012,5,2,2,101,-4.5127
2012,5,2,3,112,-8.8841
2012,5,2,4,91,-5.9346
2012,5,2,5,97,-7.5027
2012,5,3,1,110,-6.0076
2012,5,3,2,125,-4.7753
2012,5,3,3,135,-4.2404
2012,5,3,4,131,-6.3803
2012,5,3,5,135,-6.3346
2012,6,1,1,285,6.9854
2012,6,1,2,176,5.5541
2012,6,1,3,225,7.5090
2012,6,1,4,132,5.5621
2012,6,1,5,163,5.5771
2012,6,2,1,106,6.6741
2012,6,2,2,100,3.5377
2012,6,2,3,112,3.0704
2012,6,2,4,91,5.1858
2012,6,2,5,97,4.6175
2012,6,3,1,110,1.3362
2012,6,3,2,124,3.9497
2012,6,3,3,135,4.1879
2012,6,3,4,130,4.9488
2012,6,3,5,134,3.6866
2012,7,1,1,229,-2.0186
2012,7,1,2,233,-1.8307
2012,7,1,3,167,-2.1855
2012,7,1,4,168,-0.5765
2012,7,1,5,206,-2.5275
2012,7,2,1,103,-0.7862
2012,7,2,2,98,-1.1701
2012,7,2,3,123,-2.0920
2012,7,2,4,74,-0.8517
2012,7,2,5,99,-1.5431
2012,7,3,1,109,-0.3910
2012,7,3,2,121,2.6589
2012,7,3,3,151,1.3473
2012,7,3,4,166,1.5062
2012,7,3,5,134,0.9496
2012,8,1,1,226,2.6111
2012,8,1,2,230,5.3407
2012,8,1,3,164,2.5688
2012,8,1,4,167,1.0273
2012,8,1,5,204,4.8092
2012,8,2,1,103,5.6273
2012,8,2,2,97,3.7496
2012,8,2,3,123,4.0901
2012,8,2,4,73,2.7819
2012,8,2,5,99,3.9966
2012,8,3,1,108,2.2093
2012,8,3,2,121,1.9432
2012,8,3,3,149,2.1381
2012,8,3,4,165,1.1387
2012,8,3,5,134,2.3005
2012,9,1,1,221,4.2278
2012,9,1,2,229,5.1189
2012,9,1,3,162,5.0686
2012,9,1,4,165,5.0549
2012,9,1,5,202,5.4145
2012,9,2,1,102,2.8587
2012,9,2,2,96,4.0575
2012,9,2,3,123,2.3144
2012,9,2,4,73,4.3905
2012,9,2,5,99,2.7961
2012,9,3,1,108,4.6410
2012,9,3,2,121,2.4695
2012,9,3,3,148,3.3294
2012,9,3,4,165,2.0706
2012,9,3,5,132,1.1646
2012,10,1,1,218,-3.1962
2012,10,1,2,228,-1.5439
2012,10,1,3,160,-5.1923
2012,10,1,4,164,-4.6311
2012,10,1,5,200,-3.4556
2012,10,2,1,102,0.5371
2012,10,2,2,95,-1.4688
2012,10,2,3,123,-1.7116
2012,10,2,4,73,-0.8852
2012,10,2,5,99,-0.2938
2012,10,3,1,108,-1.5071
2012,10,3,2,121,-2.0770
2012,10,3,3,148,-2.3061
2012,10,3,4,164,-1.8624
2012,10,3,5,132,-0.7124
2012,11,1,1,217,0.4264
2012,11,1,2,225,2.0458
2012,11,1,3,158,1.7233
2012,11,1,4,164,0.9802
2012,11,1,5,199,1.6613
2012,11,2,1,99,0.7598
2012,11,2,2,95,0.5760
2012,11,2,3,122,2.5210
2012,11,2,4,72,1.0517
2012,11,2,5,98,0.6628
2012,11,3,1,108,1.3218
2012,11,3,2,121,0.5210
2012,11,3,3,148,1.2152
2012,11,3,4,164,0.9922
2012,11,3,5,130,1.1064
2012,12,1,1,215,3.2666
2012,12,1,2,223,2.3534
2012,12,1,3,157,4.1110
2012,12,1,4,161,4.3773
2012,12,1,5,196,4.6528
2012,12,2,1,99,4.4022
2012,12,2,2,95,3.8310
2012,12,2,3,121,3.4267
2012,12,2,4,72,3.4846
2012,12,2,5,98,4.7194
2012,12,3,1,108,1.4731
2012,12,3,2,121,0.6699
2012,12,3,3,147,0.7935
2012,12,3,4,164,0.3888
2012,12,3,5,130,2.2271
2013,1,1,1,213,7.2941
2013,1,1,2,221,7.3667
2013,1,1,3,156,6.7300
2013,1,1,4,157,6.8860
2013,1,1,5,194,4.8855
2013,1,2,1,97,7.1511
2013,1,2,2,95,4.8059
2013,1,2,3,120,6.2311
2013,1,2,4,71,7.5503
2013,1,2,5,98,6.8388
2013,1,3,1,108,7.6556
2013,1,3,2,121,5.6156
2013,1,3,3,146,5.7812
2013,1,3,4,163,6.3070
2013,1,3,5,130,5.3725
2013,2,1,1,211,1.3544
2013,2,1,2,221,2.4444
2013,2,1,3,156,-0.9815
2013,2,1,4,157,0.2322
2013,2,1,5,193,2.1165
2013,2,2,1,97,0.7649
2013,2,2,2,95,1.3123
2013,2,2,3,120,0.9475
2013,2,2,4,71,0.6951
2013,2,2,5,97,0.7643
2013,2,3,1,107,0.8662
2013,2,3,2,121,1.4123
2013,2,3,3,145,1.8489
2013,2,3,4,162,1.7365
2013,2,3,5,130,1.2028
2013,3,1,1,209,7.3751
2013,3,1,2,220,6.3670
2013,3,1,3,155,4.2227
2013,3,1,4,155,6.6876
2013,3,1,5,192,5.9358
2013,3,2,1,97,5.4236
2013,3,2,2,95,4.0239
2013,3,2,3,118,4.5539
2013,3,2,4,70,5.7408
2013,3,2,5,96,4.9702
2013,3,3,1,107,3.8737
2013,3,3,2,121,4.1550
2013,3,3,3,145,3.5407
2013,3,3,4,162,3.9975
2013,3,3,5,130,3.9248
2013,4,1,1,206,1.5304
2013,4,1,2,216,0.8516
2013,4,1,3,155,0.9134
2013,4,1,4,154,-0.3014
2013,4,1,5,191,-1.6476
2013,4,2,1,97,-1.5996
2013,4,2,2,95,-1.6520
2013,4,2,3,118,-1.9393
2013,4,2,4,70,-1.3764
2013,4,2,5,96,1.5247
2013,4,3,1,107,0.6065
2013,4,3,2,121,0.8994
2013,4,3,3,145,2.0296
2013,4,3,4,162,2.5042
2013,4,3,5,130,2.0109
2013,5,1,1,205,5.5718
2013,5,1,2,216,6.6705
2013,5,1,3,151,5.9776
2013,5,1,4,150,3.7443
2013,5,1,5,191,6.9881
2013,5,2,1,95,3.6824
2013,5,2,2,95,5.4397
2013,5,2,3,118,5.6767
2013,5,2,4,70,3.6640
2013,5,2,5,95,6.3914
2013,5,3,1,107,2.3555
2013,5,3,2,121,1.9270
2013,5,3,3,145,1.9820
2013,5,3,4,162,1.0144
2013,5,3,5,130,2.7812
2013,6,1,1,203,1.1222
2013,6,1,2,213,1.8123
2013,6,1,3,151,-0.8660
2013,6,1,4,148,-1.3018
2013,6,1,5,191,-1.5886
2013,6,2,1,95,-1.5239
2013,6,2,2,95,-1.0853
2013,6,2,3,117,-0.9338
2013,6,2,4,70,-0.4081
2013,6,2,5,95,-1.0159
2013,6,3,1,107,-1.5781
2013,6,3,2,121,-1.8314
2013,6,3,3,145,-0.5724
