year,month,rank_ME,rank_IVG,nstocks,ret_vw
2012,6,3,5,148,1.7702
2012,7,1,1,293,-2.6553
2012,7,1,2,156,-2.7633
2012,7,1,3,112,-4.1440
2012,7,1,4,149,-2.4578
2012,7,1,5,263,-1.0292
2012,7,2,1,110,-3.3194
2012,7,2,2,78,-0.0362
2012,7,2,3,82,0.3724
2012,7,2,4,100,-1.5746
2012,7,2,5,121,-2.2097
2012,7,3,1,105,3.3223
2012,7,3,2,109,0.9908
2012,7,3,3,123,1.3248
2012,7,3,4,136,1.2253
2012,7,3,5,141,-0.0048
2012,8,1,1,291,1.6352
2012,8,1,2,154,5.2777
2012,8,1,3,111,2.7646
2012,8,1,4,148,3.0038
2012,8,1,5,259,3.2948
2012,8,2,1,110,2.9723
2012,8,2,2,78,3.9008
2012,8,2,3,81,4.9472
2012,8,2,4,100,3.6939
2012,8,2,5,121,5.2130
2012,8,3,1,105,2.7540
2012,8,3,2,109,2.0362
2012,8,3,3,123,2.1009
2012,8,3,4,133,0.5814
2012,8,3,5,141,3.4150
2012,9,1,1,287,6.1281
2012,9,1,2,154,4.2499
2012,9,1,3,109,4.6288
2012,9,1,4,146,4.0064
2012,9,1,5,255,4.1373
2012,9,2,1,110,2.8425
2012,9,2,2,78,2.5061
2012,9,2,3,80,2.6199
2012,9,2,4,100,3.7145
2012,9,2,5,121,1.9901
2012,9,3,1,104,2.6241
2012,9,3,2,109,2.8268
2012,9,3,3,123,1.1246
2012,9,3,4,132,2.9142
2012,9,3,5,140,1.2435
2012,10,1,1,285,-4.6463
2012,10,1,2,151,-1.9923
2012,10,1,3,109,-3.6955
2012,10,1,4,145,-3.3125
2012,10,1,5,252,-3.5622
2012,10,2,1,110,-2.3876
2012,10,2,2,78,0.9712
2012,10,2,3,79,0.6108
2012,10,2,4,100,-1.2971
2012,10,2,5,121,-1.6443
2012,10,3,1,104,-4.3622
2012,10,3,2,109,-1.9405
2012,10,3,3,123,-1.4283
2012,10,3,4,132,-1.4569
2012,10,3,5,140,-2.1870
2012,11,1,1,283,1.7150
2012,11,1,2,150,3.5618
2012,11,1,3,109,-0.4517
2012,11,1,4,144,0.0454
2012,11,1,5,249,3.0076
2012,11,2,1,110,1.9366
2012,11,2,2,77,1.3205
2012,11,2,3,79,2.6439
2012,11,2,4,98,0.8696
2012,11,2,5,119,2.5696
2012,11,3,1,104,0.5948
2012,11,3,2,109,0.9916
2012,11,3,3,122,0.2498
2012,11,3,4,132,0.7918
2012,11,3,5,139,2.1029
2012,12,1,1,278,2.5551
2012,12,1,2,149,4.0769
2012,12,1,3,107,3.3538
2012,12,1,4,143,5.3353
2012,12,1,5,246,3.7397
2012,12,2,1,110,2.7812
2012,12,2,2,77,2.9565
2012,12,2,3,79,3.5910
2012,12,2,4,97,3.0243
2012,12,2,5,119,5.1609
2012,12,3,1,104,-1.7803
2012,12,3,2,109,0.9783
2012,12,3,3,122,0.2072
2012,12,3,4,132,0.6391
2012,12,3,5,139,1.9646
2013,1,1,1,274,5.7609
2013,1,1,2,148,5.8070
2013,1,1,3,106,6.3394
2013,1,1,4,143,4.5615
2013,1,1,5,240,6.3994
2013,1,2,1,109,6.4840
2013,1,2,2,76,5.5320
2013,1,2,3,79,6.1136
2013,1,2,4,97,5.2927
2013,1,2,5,117,6.4347
2013,1,3,1,103,1.8284
2013,1,3,2,109,6.3891
2013,1,3,3,121,6.1437
2013,1,3,4,132,6.1813
2013,1,3,5,139,5.5287
2013,2,1,1,273,-0.9303
2013,2,1,2,147,0.3506
2013,2,1,3,105,1.3426
2013,2,1,4,143,0.8181
2013,2,1,5,238,1.2880
2013,2,2,1,109,1.7013
2013,2,2,2,76,0.1429
2013,2,2,3,79,0.4115
2013,2,2,4,97,0.3550
2013,2,2,5,117,0.4793
2013,2,3,1,103,0.9817
2013,2,3,2,108,1.0577
2013,2,3,3,121,1.3062
2013,2,3,4,132,2.1064
2013,2,3,5,138,0.6858
2013,3,1,1,273,4.8382
2013,3,1,2,147,4.7557
2013,3,1,3,104,7.3363
2013,3,1,4,142,4.3199
2013,3,1,5,234,5.8962
2013,3,2,1,107,4.6138
2013,3,2,2,76,4.8254
2013,3,2,3,78,5.1709
2013,3,2,4,97,3.6396
2013,3,2,5,116,3.8546
2013,3,3,1,103,4.0986
2013,3,3,2,108,3.7868
2013,3,3,3,121,4.6965
2013,3,3,4,132,3.3722
2013,3,3,5,138,2.7936
2013,4,1,1,272,1.2758
2013,4,1,2,145,-0.6078
2013,4,1,3,104,-0.3789
2013,4,1,4,141,-0.3310
2013,4,1,5,231,0.1714
2013,4,2,1,107,-1.0574
2013,4,2,2,76,0.8122
2013,4,2,3,78,-1.7298
2013,4,2,4,97,-1.2581
2013,4,2,5,116,-1.0185
2013,4,3,1,103,1.8241
2013,4,3,2,108,2.0305
2013,4,3,3,121,2.4650
2013,4,3,4,132,0.9665
2013,4,3,5,138,2.4089
2013,5,1,1,269,6.7746
2013,5,1,2,144,8.5331
2013,5,1,3,103,5.1261
2013,5,1,4,140,4.2029
2013,5,1,5,230,6.1616
2013,5,2,1,107,6.0471
2013,5,2,2,75,6.9611
2013,5,2,3,77,5.0728
2013,5,2,4,97,4.6136
2013,5,2,5,114,3.4170
2013,5,3,1,103,-1.0285
2013,5,3,2,108,2.6672
2013,5,3,3,121,1.4179
2013,5,3,4,132,2.3802
2013,5,3,5,138,3.5334
2013,6,1,1,268,0.1610
2013,6,1,2,142,-0.9761
2013,6,1,3,102,2.6736
2013,6,1,4,139,0.0788
2013,6,1,5,227,-0.0181
2013,6,2,1,107,-0.8309
2013,6,2,2,74,-2.0685
2013,6,2,3,77,-1.2986
2013,6,2,4,97,0.0396
2013,6,2,5,114,-0.8634
2013,6,3,1,102,-2.4721
2013,6,3,2,108,-2.4673
2013,6,3,3,121,-1.1122
2013,6,3,4,132,-1.1127
2013,6,3,5,138,-0.8337
2013,7,1,1,256,6.8367
2013,7,1,2,155,8.4988
2013,7,1,3,108,11.0481
2013,7,1,4,133,6.0348
2013,7,1,5,237,7.0307
2013,7,2,1,106,7.7103
2013,7,2,2,82,4.9494
2013,7,2,3,73,8.7237
2013,7,2,4,90,7.2037
2013,7,2,5,138,5.7708
2013,7,3,1,101,3.7156
2013,7,3,2,115,4.9960
2013,7,3,3,122,5.6572
2013,7,3,4,137,4.4274
2013,7,3,5,129,7.2067
2013,8,1,1,255,-3.4622
2013,8,1,2,154,-2.9673
2013,8,1,3,108,-3.0401
2013,8,1,4,132,-3.9545
2013,8,1,5,237,-1.8562
2013,8,2,1,106,-4.2057
2013,8,2,2,81,-4.7648
2013,8,2,3,73,-3.0087
2013,8,2,4,90,-3.7398
2013,8,2,5,137,-1.2983
2013,8,3,1,100,-2.1595
2013,8,3,2,115,-3.3337
2013,8,3,3,122,-1.7562
2013,8,3,4,136,-2.9413
2013,8,3,5,127,-2.3182
2013,9,1,1,253,7.5050
2013,9,1,2,154,6.9198
2013,9,1,3,107,6.1074
2013,9,1,4,129,4.9176
2013,9,1,5,236,9.2268
2013,9,2,1,106,4.7101
2013,9,2,2,80,7.5741
2013,9,2,3,73,7.0133
2013,9,2,4,90,5.8805
2013,9,2,5,137,4.6760
2013,9,3,1,100,2.2137
2013,9,3,2,115,3.2696
2013,9,3,3,122,1.9617
2013,9,3,4,136,3.4925
2013,9,3,5,127,5.2509
2013,10,1,1,250,4.5804
2013,10,1,2,153,3.4034
2013,10,1,3,106,5.6288
2013,10,1,4,128,2.5551
2013,10,1,5,235,2.3325
2013,10,2,1,106,4.3008
2013,10,2,2,80,3.1079
2013,10,2,3,73,3.8577
2013,10,2,4,90,3.7152
2013,10,2,5,137,1.1758
2013,10,3,1,100,4.4377
2013,10,3,2,115,4.8401
2013,10,3,3,121,5.0556
2013,10,3,4,136,3.7484
2013,10,3,5,127,4.6661
2013,11,1,1,249,3.1729
2013,11,1,2,150,2.8648
2013,11,1,3,105,7.3535
2013,11,1,4,128,5.8574
2013,11,1,5,234,6.3027
2013,11,2,1,104,2.4133
2013,11,2,2,79,3.0681
2013,11,2,3,73,3.9087
2013,11,2,4,89,3.8178
2013,11,2,5,134,4.4365
2013,11,3,1,100,2.4442
2013,11,3,2,115,2.4504
2013,11,3,3,121,3.5414
2013,11,3,4,135,1.5233
2013,11,3,5,126,2.8506
2013,12,1,1,244,2.3854
2013,12,1,2,147,1.7839
2013,12,1,3,105,2.7928
2013,12,1,4,127,3.3200
2013,12,1,5,231,1.5413
2013,12,2,1,102,2.4450
2013,12,2,2,78,2.1470
2013,12,2,3,72,2.9576
2013,12,2,4,89,1.7339
2013,12,2,5,134,1.3275
2013,12,3,1,100,1.1331
2013,12,3,2,115,3.8828
2013,12,3,3,121,2.7988
2013,12,3,4,135,2.6851
2013,12,3,5,126,1.2996
2014,1,1,1,242,-1.9530
2014,1,1,2,147,-2.8008
2014,1,1,3,105,-3.8209
2014,1,1,4,127,-4.4417
2014,1,1,5,229,-1.5537
2014,1,2,1,100,-1.6123
2014,1,2,2,77,-5.4017
2014,1,2,3,71,-2.2836
2014,1,2,4,89,-3.6317
2014,1,2,5,133,-4.5621
2014,1,3,1,100,-2.2082
2014,1,3,2,114,-4.6149
2014,1,3,3,120,-4.9728
2014,1,3,4,134,-3.9729
2014,1,3,5,125,-2.9559
2014,2,1,1,241,5.2204
2014,2,1,2,145,7.2137
2014,2,1,3,105,3.0598
2014,2,1,4,127,4.9498
2014,2,1,5,228,5.7194
2014,2,2,1,100,5.8295
2014,2,2,2,77,4.7448
2014,2,2,3,69,4.5958
2014,2,2,4,89,5.6283
2014,2,2,5,131,5.5171
2014,2,3,1,100,4.4065
2014,2,3,2,114,5.4564
2014,2,3,3,119,4.7355
2014,2,3,4,134,4.6508
2014,2,3,5,125,5.2726
2014,3,1,1,240,0.9156
2014,3,1,2,144,-1.3433
2014,3,1,3,101,3.7177
2014,3,1,4,125,2.7343
2014,3,1,5,224,1.4446
2014,3,2,1,100,1.8423
2014,3,2,2,76,0.7830
2014,3,2,3,68,1.2849
2014,3,2,4,89,1.3876
2014,3,2,5,131,-0.4792
2014,3,3,1,100,2.8323
2014,3,3,2,114,0.9765
2014,3,3,3,118,1.2878
2014,3,3,4,134,1.4229
2014,3,3,5,125,-1.5321
2014,4,1,1,239,-5.2902
2014,4,1,2,142,-3.6004
2014,4,1,3,100,-4.5418
2014,4,1,4,125,-6.2535
2014,4,1,5,223,-5.6586
2014,4,2,1,100,-2.5218
2014,4,2,2,76,-1.9435
2014,4,2,3,68,-3.2712
2014,4,2,4,89,-2.3561
2014,4,2,5,131,-2.5502
2014,4,3,1,100,1.4925
2014,4,3,2,114,1.2079
2014,4,3,3,118,2.5380
2014,4,3,4,134,1.4173
2014,4,3,5,124,0.0241
2014,5,1,1,235,-1.1875
2014,5,1,2,142,-2.2399
2014,5,1,3,100,-1.8085
2014,5,1,4,125,1.5867
2014,5,1,5,222,-0.7472
2014,5,2,1,100,1.6751
2014,5,2,2,75,0.4743
2014,5,2,3,68,0.9087
2014,5,2,4,89,1.0992
2014,5,2,5,130,0.2676
2014,5,3,1,100,0.9673
2014,5,3,2,114,1.5094
2014,5,3,3,118,2.6889
2014,5,3,4,134,2.6744
2014,5,3,5,124,2.2124
2014,6,1,1,233,5.3969
2014,6,1,2,141,4.6416
2014,6,1,3,99,2.7684
2014,6,1,4,124,3.9350
2014,6,1,5,222,4.7163
2014,6,2,1,100,5.9289
2014,6,2,2,75,3.9888
2014,6,2,3,67,5.5020
2014,6,2,4,89,4.0591
2014,6,2,5,129,6.0114
2014,6,3,1,100,1.8278
2014,6,3,2,114,1.8389
2014,6,3,3,118,1.5070
2014,6,3,4,132,1.9552
2014,6,3,5,124,3.0321
2014,7,1,1,254,-5.7756
2014,7,1,2,142,-6.5305
2014,7,1,3,115,-5.8554
2014,7,1,4,131,-7.2123
2014,7,1,5,195,-6.2486
2014,7,2,1,95,-8.1348
2014,7,2,2,92,-5.9645
2014,7,2,3,63,-5.4815
2014,7,2,4,111,-6.1880
2014,7,2,5,121,-6.7267
2014,7,3,1,109,-1.9432
2014,7,3,2,112,-1.7194
2014,7,3,3,134,-2.3016
2014,7,3,4,139,-2.5335
2014,7,3,5,130,-0.0225
2014,8,1,1,251,3.0393
2014,8,1,2,141,6.5454
2014,8,1,3,115,4.3895
2014,8,1,4,131,4.1709
2014,8,1,5,194,4.3344
2014,8,2,1,94,6.9312
2014,8,2,2,92,5.8573
2014,8,2,3,63,4.5630
2014,8,2,4,110,3.3798
2014,8,2,5,120,6.2476
2014,8,3,1,109,3.3387
2014,8,3,2,112,2.7974
2014,8,3,3,134,4.3307
2014,8,3,4,139,4.3517
2014,8,3,5,129,6.5145
2014,9,1,1,250,-7.5269
2014,9,1,2,139,-6.5679
2014,9,1,3,114,-7.3860
2014,9,1,4,128,-5.5482
2014,9,1,5,193,-5.5917
2014,9,2,1,93,-8.6147
2014,9,2,2,92,-6.9201
2014,9,2,3,63,-4.7698
2014,9,2,4,109,-6.3866
2014,9,2,5,120,-3.5717
2014,9,3,1,109,-2.8617
2014,9,3,2,112,-1.8183
2014,9,3,3,134,-1.1442
2014,9,3,4,138,-1.9310
2014,9,3,5,128,-2.8498
2014,10,1,1,249,5.0077
2014,10,1,2,137,6.6050
2014,10,1,3,114,5.2091
2014,10,1,4,127,7.3973
2014,10,1,5,192,5.5070
2014,10,2,1,93,0.2991
2014,10,2,2,91,5.8243
2014,10,2,3,63,5.6471
2014,10,2,4,109,6.4787
2014,10,2,5,120,5.6294
2014,10,3,1,109,0.7470
2014,10,3,2,112,2.6298
2014,10,3,3,134,1.8467
2014,10,3,4,136,2.8288
2014,10,3,5,128,2.1197
2014,11,1,1,245,-3.0099
2014,11,1,2,134,-0.0556
2014,11,1,3,114,1.2719
2014,11,1,4,126,-2.2159
2014,11,1,5,191,-1.0272
2014,11,2,1,92,-2.3592
2014,11,2,2,90,0.8856
2014,11,2,3,63,1.3941
2014,11,2,4,109,1.5975
2014,11,2,5,120,1.9886
2014,11,3,1,108,2.2144
2014,11,3,2,112,3.2372
2014,11,3,3,134,3.2131
2014,11,3,4,136,2.8844
2014,11,3,5,128,2.9821
2014,12,1,1,244,3.9702
2014,12,1,2,133,5.5793
2014,12,1,3,113,6.8865
2014,12,1,4,126,4.1357
2014,12,1,5,190,3.6907
2014,12,2,1,91,0.4233
2014,12,2,2,90,2.3074
2014,12,2,3,63,1.6290
2014,12,2,4,109,2.9158
2014,12,2,5,120,2.0050
2014,12,3,1,108,-0.3013
2014,12,3,2,112,-0.4489
2014,12,3,3,134,-0.1422
2014,12,3,4,136,-0.1143
2014,12,3,5,128,-1.9130
2015,1,1,1,242,-5.2046
2015,1,1,2,130,-4.4012
2015,1,1,3,113,-3.1367
2015,1,1,4,125,-5.7422
2015,1,1,5,188,-5.5866
2015,1,2,1,91,-5.8575
2015,1,2,2,90,-2.7944
2015,1,2,3,63,-3.8577
2015,1,2,4,109,-2.6257
2015,1,2,5,119,-2.0463
2015,1,3,1,107,-1.8064
2015,1,3,2,112,-2.0802
2015,1,3,3,134,-3.2074
2015,1,3,4,136,-1.9387
2015,1,3,5,128,-0.4798
2015,2,1,1,242,4.5523
2015,2,1,2,129,4.6220
2015,2,1,3,112,3.5419
2015,2,1,4,124,5.7836
2015,2,1,5,187,6.1742
2015,2,2,1,90,7.7620
2015,2,2,2,90,7.0890
2015,2,2,3,63,7.1923
2015,2,2,4,108,4.4586
2015,2,2,5,117,6.6529
2015,2,3,1,105,4.6881
2015,2,3,2,111,5.4973
2015,2,3,3,134,5.0448
2015,2,3,4,136,4.3797
2015,2,3,5,127,7.1560
2015,3,1,1,241,-1.6236
2015,3,1,2,129,0.6942
2015,3,1,3,111,1.7533
2015,3,1,4,122,3.2061
2015,3,1,5,187,1.5711
2015,3,2,1,90,0.8332
2015,3,2,2,90,2.4375
2015,3,2,3,62,2.9572
2015,3,2,4,107,2.0375
2015,3,2,5,115,2.3293
2015,3,3,1,105,-1.0261
2015,3,3,2,110,-1.8677
2015,3,3,3,134,-1.3871
2015,3,3,4,136,-1.6854
2015,3,3,5,127,-2.6058
2015,4,1,1,239,-1.8517
2015,4,1,2,128,-2.7281
2015,4,1,3,110,-2.7629
2015,4,1,4,122,-2.9163
2015,4,1,5,185,-0.5055
2015,4,2,1,90,-0.8435
2015,4,2,2,90,-3.7031
2015,4,2,3,62,-3.4531
2015,4,2,4,106,-2.4999
2015,4,2,5,114,-4.2875
2015,4,3,1,105,1.7172
2015,4,3,2,109,0.4293
2015,4,3,3,132,-0.1773
2015,4,3,4,135,-0.2050
2015,4,3,5,127,3.1321
2015,5,1,1,237,-2.0291
2015,5,1,2,128,-0.2559
2015,5,1,3,108,0.0985
2015,5,1,4,122,1.5856
2015,5,1,5,185,3.8489
2015,5,2,1,90,0.5128
2015,5,2,2,90,1.7280
2015,5,2,3,62,3.2467
2015,5,2,4,106,0.4458
2015,5,2,5,114,3.8282
2015,5,3,1,105,0.8768
2015,5,3,2,108,1.0622
2015,5,3,3,131,0.7051
2015,5,3,4,134,-0.1904
2015,5,3,5,127,2.1485
2015,6,1,1,236,-1.6848
2015,6,1,2,128,1.6952
2015,6,1,3,108,3.2422
2015,6,1,4,121,2.4146
2015,6,1,5,184,1.3575
2015,6,2,1,90,-3.3667
2015,6,2,2,90,0.2604
2015,6,2,3,62,0.4249
2015,6,2,4,106,1.2161
2015,6,2,5,113,-0.0903
2015,6,3,1,104,-3.5877
2015,6,3,2,108,-2.8954
2015,6,3,3,130,-2.3810
2015,6,3,4,134,-1.6082
2015,6,3,5,127,-2.5901
2015,7,1,1,215,-8.2939
2015,7,1,2,123,-5.7342
2015,7,1,3,105,-6.2893
2015,7,1,4,115,-5.4671
2015,7,1,5,234,-4.6407
2015,7,2,1,77,-5.1995
2015,7,2,2,70,-0.1940
2015,7,2,3,86,-2.2259
2015,7,2,4,89,-2.4846
2015,7,2,5,148,-3.3975
2015,7,3,1,107,1.7592
2015,7,3,2,122,0.6087
2015,7,3,3,134,0.5920
2015,7,3,4,138,3.6221
2015,7,3,5,137,0.3106
2015,8,1,1,211,-2.6770
2015,8,1,2,122,-1.2652
2015,8,1,3,105,-4.1093
2015,8,1,4,115,-3.4648
2015,8,1,5,230,-3.8673
2015,8,2,1,77,-5.5224
2015,8,2,2,70,-3.1039
2015,8,2,3,86,-5.4697
2015,8,2,4,88,-4.7192
2015,8,2,5,148,-5.9462
2015,8,3,1,107,-6.8805
2015,8,3,2,121,-5.4977
2015,8,3,3,134,-5.3208
2015,8,3,4,135,-5.9304
2015,8,3,5,137,-6.5060
2015,9,1,1,210,-8.2518
2015,9,1,2,121,-8.1947
2015,9,1,3,105,-6.2693
2015,9,1,4,115,-6.9562
2015,9,1,5,229,-7.2724
2015,9,2,1,76,-6.2369
2015,9,2,2,70,-3.2779
2015,9,2,3,85,-6.3915
2015,9,2,4,86,-4.2624
2015,9,2,5,148,-8.4027
2015,9,3,1,106,-2.8900
2015,9,3,2,121,-2.7177
2015,9,3,3,132,-2.0386
2015,9,3,4,135,-1.9151
2015,9,3,5,137,-3.6091
2015,10,1,1,205,4.6395
2015,10,1,2,119,5.6572
2015,10,1,3,104,6.8881
2015,10,1,4,115,10.1124
2015,10,1,5,227,6.1925
2015,10,2,1,76,9.8301
2015,10,2,2,70,4.2042
2015,10,2,3,85,7.8956
2015,10,2,4,86,8.6420
2015,10,2,5,148,5.2883
2015,10,3,1,106,9.1941
2015,10,3,2,121,8.7288
2015,10,3,3,131,6.4062
2015,10,3,4,135,8.8435
2015,10,3,5,137,7.3074
2015,11,1,1,202,2.8070
2015,11,1,2,118,1.2905
2015,11,1,3,103,-1.4546
2015,11,1,4,115,2.1235
2015,11,1,5,225,1.8913
2015,11,2,1,76,3.5049
2015,11,2,2,67,2.6951
2015,11,2,3,84,1.9325
2015,11,2,4,86,4.1670
2015,11,2,5,145,4.2736
2015,11,3,1,106,-0.2550
2015,11,3,2,121,-0.1619
2015,11,3,3,131,0.6210
2015,11,3,4,135,-1.1915
2015,11,3,5,137,0.7087
2015,12,1,1,198,-6.6204
2015,12,1,2,118,-6.4466
2015,12,1,3,103,-1.5978
2015,12,1,4,114,-4.1096
2015,12,1,5,225,-3.9676
2015,12,2,1,76,-6.3071
2015,12,2,2,67,-4.7678
2015,12,2,3,83,-5.7037
2015,12,2,4,86,-6.0874
2015,12,2,5,145,-3.7606
2015,12,3,1,106,-1.5035
2015,12,3,2,120,-0.5146
2015,12,3,3,131,-1.6793
2015,12,3,4,134,-1.4514
2015,12,3,5,137,-3.5932
2016,1,1,1,195,-7.8035
2016,1,1,2,117,-7.5545
2016,1,1,3,103,-7.6464
2016,1,1,4,114,-6.5775
2016,1,1,5,223,-10.6575
2016,1,2,1,75,-6.2361
2016,1,2,2,67,-6.1273
2016,1,2,3,83,-7.1081
2016,1,2,4,84,-7.7555
2016,1,2,5,144,-9.0050
2016,1,3,1,106,-5.1252
2016,1,3,2,119,-4.3391
2016,1,3,3,131,-2.7663
2016,1,3,4,134,-5.0548
2016,1,3,5,136,-5.9914
2016,2,1,1,191,0.7199
2016,2,1,2,114,3.8615
2016,2,1,3,102,1.0819
2016,2,1,4,112,1.5644
2016,2,1,5,219,1.0925
2016,2,2,1,73,-0.5701
2016,2,2,2,67,2.3178
2016,2,2,3,83,3.3308
2016,2,2,4,84,1.4758
2016,2,2,5,143,3.1860
2016,2,3,1,106,0.6610
2016,2,3,2,119,1.9406
2016,2,3,3,131,1.5130
2016,2,3,4,134,1.6849
2016,2,3,5,134,-1.5260
2016,3,1,1,189,8.1916
2016,3,1,2,113,8.9358
2016,3,1,3,101,7.4471
2016,3,1,4,112,7.4923
2016,3,1,5,218,6.4726
2016,3,2,1,73,10.3550
2016,3,2,2,67,6.4687
2016,3,2,3,83,8.2036
2016,3,2,4,83,10.1697
2016,3,2,5,143,8.6498
2016,3,3,1,106,7.4035
2016,3,3,2,119,5.7464
2016,3,3,3,130,6.7481
2016,3,3,4,132,6.2428
2016,3,3,5,134,8.0847
2016,4,1,1,186,2.6717
2016,4,1,2,113,5.1966
2016,4,1,3,100,2.7230
2016,4,1,4,111,2.0515
2016,4,1,5,217,1.7882
2016,4,2,1,73,3.0379
2016,4,2,2,67,1.6141
2016,4,2,3,83,1.2670
2016,4,2,4,83,1.5609
2016,4,2,5,143,-0.1441
2016,4,3,1,106,0.9798
2016,4,3,2,118,0.1882
2016,4,3,3,130,1.7839
2016,4,3,4,132,1.8993
2016,4,3,5,133,-3.6361
2016,5,1,1,184,-0.7287
2016,5,1,2,112,2.2138
2016,5,1,3,99,-0.0645
2016,5,1,4,110,-0.2195
2016,5,1,5,215,-2.1598
2016,5,2,1,72,-0.2516
2016,5,2,2,67,1.4347
2016,5,2,3,83,1.2679
2016,5,2,4,83,1.0478
2016,5,2,5,141,1.7272
2016,5,3,1,105,1.0459
2016,5,3,2,117,0.4867
2016,5,3,3,128,1.1232
2016,5,3,4,131,0.8593
2016,5,3,5,133,3.8092
2016,6,1,1,182,0.2802
2016,6,1,2,111,0.2727
2016,6,1,3,99,2.2055
2016,6,1,4,109,1.2447
2016,6,1,5,213,2.7139
2016,6,2,1,72,2.0314
2016,6,2,2,67,-0.1461
2016,6,2,3,83,1.6891
2016,6,2,4,82,1.1461
2016,6,2,5,140,0.8113
2016,6,3,1,103,1.3766
2016,6,3,2,116,1.5994
2016,6,3,3,128,2.8790
2016,6,3,4,130,1.5638
2016,6,3,5,133,-1.0687
2016,7,1,1,225,4.1512
2016,7,1,2,108,7.9544
2016,7,1,3,87,5.9919
2016,7,1,4,136,6.1805
2016,7,1,5,232,7.6231
2016,7,2,1,65,6.1768
2016,7,2,2,83,7.3823
2016,7,2,3,90,5.9879
2016,7,2,4,99,5.1220
2016,7,2,5,120,4.4470
2016,7,3,1,106,3.0186
2016,7,3,2,118,2.5178
2016,7,3,3,118,2.1369
2016,7,3,4,118,5.8996
2016,7,3,5,147,3.3485
2016,8,1,1,223,2.6768
2016,8,1,2,107,7.5046
2016,8,1,3,87,2.8560
2016,8,1,4,136,2.9643
2016,8,1,5,230,2.0561
2016,8,2,1,65,1.3535
2016,8,2,2,82,0.9959
2016,8,2,3,90,2.7374
2016,8,2,4,98,-0.2211
2016,8,2,5,118,0.4895
2016,8,3,1,106,-0.7318
2016,8,3,2,117,0.1242
2016,8,3,3,118,-1.3032
2016,8,3,4,117,-0.4392
2016,8,3,5,147,-0.4707
2016,9,1,1,220,3.8195
2016,9,1,2,107,2.3352
2016,9,1,3,87,1.6576
2016,9,1,4,135,0.8138
2016,9,1,5,229,4.5571
2016,9,2,1,64,3.4986
2016,9,2,2,81,0.5862
2016,9,2,3,90,-0.9076
2016,9,2,4,97,1.7838
2016,9,2,5,117,0.6821
2016,9,3,1,106,1.4093
2016,9,3,2,117,0.0658
2016,9,3,3,118,0.0882
2016,9,3,4,117,0.6873
2016,9,3,5,147,-0.0982
2016,10,1,1,218,-5.9516
2016,10,1,2,107,-7.9597
2016,10,1,3,87,-3.9974
2016,10,1,4,135,-4.9846
2016,10,1,5,228,-5.6970
2016,10,2,1,64,-7.1988
2016,10,2,2,79,-3.7819
2016,10,2,3,89,-3.6971
2016,10,2,4,96,-4.9008
2016,10,2,5,113,-8.2188
2016,10,3,1,106,-2.0422
2016,10,3,2,116,-2.8188
2016,10,3,3,115,-1.6385
2016,10,3,4,117,-1.9176
2016,10,3,5,146,-3.5476
2016,11,1,1,213,13.1298
2016,11,1,2,105,17.6359
2016,11,1,3,87,12.5975
2016,11,1,4,135,10.8043
2016,11,1,5,227,8.1523
2016,11,2,1,64,13.2812
2016,11,2,2,79,7.6892
2016,11,2,3,89,11.8636
2016,11,2,4,96,11.8574
2016,11,2,5,113,8.9720
2016,11,3,1,104,4.3880
2016,11,3,2,116,4.3678
2016,11,3,3,115,2.4584
2016,11,3,4,117,3.0301
2016,11,3,5,145,3.6089
2016,12,1,1,211,3.4956
2016,12,1,2,105,4.5304
2016,12,1,3,87,5.1879
2016,12,1,4,134,4.9866
2016,12,1,5,225,3.6870
2016,12,2,1,64,2.2214
2016,12,2,2,78,2.8083
2016,12,2,3,89,2.2889
2016,12,2,4,95,2.3581
2016,12,2,5,112,0.8534
2016,12,3,1,104,1.3270
2016,12,3,2,115,1.0483
2016,12,3,3,115,1.7171
2016,12,3,4,117,2.4419
2016,12,3,5,144,1.8413
2017,1,1,1,210,2.1429
2017,1,1,2,104,-1.9794
2017,1,1,3,87,-3.5992
2017,1,1,4,134,-3.5618
2017,1,1,5,225,-0.4736
2017,1,2,1,64,2.1941
2017,1,2,2,78,1.0501
2017,1,2,3,89,0.3154
2017,1,2,4,95,-0.9693
2017,1,2,5,111,2.3493
2017,1,3,1,103,1.3242
2017,1,3,2,115,1.8125
2017,1,3,3,115,-0.2740
2017,1,3,4,117,2.5691
2017,1,3,5,143,3.0151
2017,2,1,1,210,-1.6723
2017,2,1,2,104,-0.2623
2017,2,1,3,86,0.9812
2017,2,1,4,134,-1.9210
2017,2,1,5,223,-0.2058
2017,2,2,1,64,-0.4284
2017,2,2,2,78,-0.1049
2017,2,2,3,89,0.0904
2017,2,2,4,93,1.2034
2017,2,2,5,111,3.5165
2017,2,3,1,102,3.1859
2017,2,3,2,115,2.1868
2017,2,3,3,115,3.9680
2017,2,3,4,117,4.9458
2017,2,3,5,142,2.7863
2017,3,1,1,209,-0.4068
2017,3,1,2,103,-1.1197
2017,3,1,3,85,1.0867
2017,3,1,4,133,1.1708
2017,3,1,5,221,1.9070
2017,3,2,1,64,1.6759
2017,3,2,2,77,-1.0668
2017,3,2,3,89,2.2873
2017,3,2,4,93,0.6044
2017,3,2,5,110,1.7711
2017,3,3,1,102,-0.7311
2017,3,3,2,115,0.3780
2017,3,3,3,113,0.2247
