year,month,rank_ME,rank_ACI,nstocks,ret_vw
2009,11,2,5,115,1.9857
2009,11,3,1,128,5.6744
2009,11,3,2,141,7.4281
2009,11,3,3,158,5.4840
2009,11,3,4,132,6.2960
2009,11,3,5,118,4.9258
2009,12,1,1,436,7.7652
2009,12,1,2,161,9.6688
2009,12,1,3,121,9.2651
2009,12,1,4,139,8.4698
2009,12,1,5,233,12.2992
2009,12,2,1,164,9.2165
2009,12,2,2,109,10.3887
2009,12,2,3,85,6.7260
2009,12,2,4,96,9.2539
2009,12,2,5,114,7.3504
2009,12,3,1,127,5.1264
2009,12,3,2,140,1.8432
2009,12,3,3,158,1.5524
2009,12,3,4,132,2.8117
2009,12,3,5,118,3.6375
2010,1,1,1,432,-2.3500
2010,1,1,2,160,-4.8540
2010,1,1,3,121,-2.1302
2010,1,1,4,139,-4.4778
2010,1,1,5,231,-4.1755
2010,1,2,1,164,-3.3752
2010,1,2,2,109,-3.4789
2010,1,2,3,85,-4.4238
2010,1,2,4,96,-2.3786
2010,1,2,5,113,-4.9185
2010,1,3,1,127,-4.3870
2010,1,3,2,140,-2.4482
2010,1,3,3,157,-4.0725
2010,1,3,4,132,-5.4292
2010,1,3,5,118,-2.5751
2010,2,1,1,430,6.1056
2010,2,1,2,159,6.7236
2010,2,1,3,119,6.0665
2010,2,1,4,140,5.2954
2010,2,1,5,228,7.3262
2010,2,2,1,164,6.3935
2010,2,2,2,109,4.8510
2010,2,2,3,84,6.1139
2010,2,2,4,96,3.7485
2010,2,2,5,113,3.8756
2010,2,3,1,126,3.6018
2010,2,3,2,140,2.1729
2010,2,3,3,157,5.0054
2010,2,3,4,132,2.2083
2010,2,3,5,116,2.7420
2010,3,1,1,425,6.8363
2010,3,1,2,158,7.2368
2010,3,1,3,119,9.9589
2010,3,1,4,138,7.6298
2010,3,1,5,226,7.6977
2010,3,2,1,164,6.8519
2010,3,2,2,109,6.4644
2010,3,2,3,84,9.2659
2010,3,2,4,96,8.4237
2010,3,2,5,113,9.3256
2010,3,3,1,125,5.7873
2010,3,3,2,140,5.3691
2010,3,3,3,157,5.6008
2010,3,3,4,131,5.9408
2010,3,3,5,116,3.8066
2010,4,1,1,421,9.0642
2010,4,1,2,156,11.2056
2010,4,1,3,119,8.6143
2010,4,1,4,137,9.8940
2010,4,1,5,226,9.1265
2010,4,2,1,163,5.7159
2010,4,2,2,109,5.3884
2010,4,2,3,84,4.1490
2010,4,2,4,96,7.3148
2010,4,2,5,113,7.2555
2010,4,3,1,124,-0.6107
2010,4,3,2,139,1.1938
2010,4,3,3,155,2.6924
2010,4,3,4,131,2.8577
2010,4,3,5,116,-0.1629
2010,5,1,1,420,-8.6649
2010,5,1,2,154,-8.4756
2010,5,1,3,116,-9.4910
2010,5,1,4,134,-9.5081
2010,5,1,5,224,-8.4595
2010,5,2,1,163,-6.4316
2010,5,2,2,109,-8.3524
2010,5,2,3,84,-10.3221
2010,5,2,4,96,-8.5060
2010,5,2,5,113,-6.4186
2010,5,3,1,123,-7.5372
2010,5,3,2,138,-7.6824
2010,5,3,3,155,-7.4979
2010,5,3,4,131,-6.4728
2010,5,3,5,115,-9.8109
2010,6,1,1,418,-8.4823
2010,6,1,2,153,-8.8748
2010,6,1,3,116,-8.1579
2010,6,1,4,132,-10.3641
2010,6,1,5,223,-8.5441
2010,6,2,1,163,-7.1103
2010,6,2,2,109,-7.4574
2010,6,2,3,83,-8.8027
2010,6,2,4,96,-8.9004
2010,6,2,5,113,-8.9662
2010,6,3,1,123,-6.0817
2010,6,3,2,138,-5.7439
2010,6,3,3,155,-5.8284
2010,6,3,4,131,-3.6526
2010,6,3,5,115,-3.3217
2010,7,1,1,459,7.2644
2010,7,1,2,169,7.0950
2010,7,1,3,143,7.0007
2010,7,1,4,106,7.3627
2010,7,1,5,216,8.2393
2010,7,2,1,156,9.0579
2010,7,2,2,131,7.3020
2010,7,2,3,93,6.8367
2010,7,2,4,90,6.5444
2010,7,2,5,112,7.0497
2010,7,3,1,113,8.8788
2010,7,3,2,142,6.7190
2010,7,3,3,162,4.7897
2010,7,3,4,143,6.8369
2010,7,3,5,137,8.6916
2010,8,1,1,455,-10.1851
2010,8,1,2,167,-7.9623
2010,8,1,3,141,-10.3262
2010,8,1,4,106,-6.1501
2010,8,1,5,215,-9.1278
2010,8,2,1,155,-6.5678
2010,8,2,2,129,-9.6705
2010,8,2,3,93,-6.4256
2010,8,2,4,88,-6.8523
2010,8,2,5,112,-7.4233
2010,8,3,1,112,-6.6674
2010,8,3,2,141,-2.5573
2010,8,3,3,162,-4.1856
2010,8,3,4,143,-2.0129
2010,8,3,5,135,-4.1546
2010,9,1,1,450,13.4587
2010,9,1,2,167,13.1972
2010,9,1,3,141,14.4647
2010,9,1,4,106,12.1201
2010,9,1,5,214,13.9618
2010,9,2,1,154,14.4559
2010,9,2,2,129,15.4903
2010,9,2,3,91,12.8495
2010,9,2,4,87,12.5437
2010,9,2,5,110,11.9358
2010,9,3,1,112,12.7043
2010,9,3,2,141,9.8235
2010,9,3,3,162,10.2657
2010,9,3,4,142,7.6440
2010,9,3,5,135,8.9886
2010,10,1,1,445,4.8407
2010,10,1,2,167,5.3122
2010,10,1,3,140,4.8770
2010,10,1,4,104,6.9134
2010,10,1,5,213,5.2092
2010,10,2,1,153,4.2140
2010,10,2,2,129,4.8253
2010,10,2,3,91,3.1946
2010,10,2,4,87,5.3506
2010,10,2,5,110,3.7446
2010,10,3,1,112,6.1782
2010,10,3,2,140,2.1578
2010,10,3,3,162,3.2259
2010,10,3,4,142,4.1980
2010,10,3,5,135,5.9523
2010,11,1,1,439,4.4586
2010,11,1,2,166,4.2523
2010,11,1,3,140,4.1551
2010,11,1,4,101,3.9747
2010,11,1,5,212,5.3851
2010,11,2,1,153,6.2019
2010,11,2,2,129,5.0921
2010,11,2,3,91,4.1896
2010,11,2,4,87,4.1522
2010,11,2,5,110,1.9938
2010,11,3,1,112,-0.6454
2010,11,3,2,139,0.5471
2010,11,3,3,161,0.7060
2010,11,3,4,141,0.2315
2010,11,3,5,134,0.2681
2010,12,1,1,434,9.8950
2010,12,1,2,165,7.4969
2010,12,1,3,137,9.1226
2010,12,1,4,99,8.0856
2010,12,1,5,212,8.5085
2010,12,2,1,153,6.9273
2010,12,2,2,129,7.6988
2010,12,2,3,90,7.7487
2010,12,2,4,86,6.1999
2010,12,2,5,110,7.1340
2010,12,3,1,112,6.8010
2010,12,3,2,138,5.9379
2010,12,3,3,160,4.2949
2010,12,3,4,141,6.1946
2010,12,3,5,133,7.6174
2011,1,1,1,427,-0.9117
2011,1,1,2,163,-1.6119
2011,1,1,3,135,-2.0243
2011,1,1,4,98,-1.7297
2011,1,1,5,207,-1.5431
2011,1,2,1,152,0.3330
2011,1,2,2,128,1.3850
2011,1,2,3,89,-0.4319
2011,1,2,4,86,0.8747
2011,1,2,5,109,0.3344
2011,1,3,1,112,2.8911
2011,1,3,2,138,2.7762
2011,1,3,3,160,1.9346
2011,1,3,4,141,0.4512
2011,1,3,5,133,3.7186
2011,2,1,1,427,5.1149
2011,2,1,2,161,4.3652
2011,2,1,3,133,5.8188
2011,2,1,4,98,6.4291
2011,2,1,5,205,6.3480
2011,2,2,1,152,6.6335
2011,2,2,2,127,6.5058
2011,2,2,3,89,4.5637
2011,2,2,4,85,5.5637
2011,2,2,5,109,4.1910
2011,2,3,1,112,4.2666
2011,2,3,2,138,3.8725
2011,2,3,3,159,2.9644
2011,2,3,4,140,3.3495
2011,2,3,5,133,3.7307
2011,3,1,1,423,1.7664
2011,3,1,2,159,5.1161
2011,3,1,3,132,2.4220
2011,3,1,4,97,5.7504
2011,3,1,5,202,4.3176
2011,3,2,1,152,4.2446
2011,3,2,2,126,2.7280
2011,3,2,3,89,3.1304
2011,3,2,4,85,1.8056
2011,3,2,5,109,2.1851
2011,3,3,1,112,-0.5464
2011,3,3,2,137,1.4614
2011,3,3,3,159,-0.1267
2011,3,3,4,140,2.2179
2011,3,3,5,132,-0.1608
2011,4,1,1,421,-0.4163
2011,4,1,2,158,3.3851
2011,4,1,3,131,3.2308
2011,4,1,4,96,2.6943
2011,4,1,5,202,1.7423
2011,4,2,1,152,2.7932
2011,4,2,2,126,2.6074
2011,4,2,3,88,2.4650
2011,4,2,4,85,3.8275
2011,4,2,5,109,2.2509
2011,4,3,1,112,2.2451
2011,4,3,2,137,3.3778
2011,4,3,3,158,4.0886
2011,4,3,4,138,3.6189
2011,4,3,5,132,2.7982
2011,5,1,1,417,-2.3669
2011,5,1,2,158,-3.0167
2011,5,1,3,130,-1.0958
2011,5,1,4,96,-2.1541
2011,5,1,5,200,-1.6321
2011,5,2,1,152,-2.1464
2011,5,2,2,126,-2.2215
2011,5,2,3,88,-2.7686
2011,5,2,4,85,-0.1521
2011,5,2,5,108,-0.9831
2011,5,3,1,112,-1.1838
2011,5,3,2,137,-0.3824
2011,5,3,3,157,-0.6247
2011,5,3,4,138,-0.6191
2011,5,3,5,131,-2.2201
2011,6,1,1,416,-3.0263
2011,6,1,2,157,-1.1738
2011,6,1,3,127,-1.0514
2011,6,1,4,95,-3.3947
2011,6,1,5,197,-3.0629
2011,6,2,1,151,-1.7383
2011,6,2,2,125,-1.4871
2011,6,2,3,86,-1.6143
2011,6,2,4,85,-1.5326
2011,6,2,5,108,-1.0503
2011,6,3,1,111,-2.3037
2011,6,3,2,137,-1.6983
2011,6,3,3,157,-0.8957
2011,6,3,4,138,-1.2879
2011,6,3,5,130,-1.8300
2011,7,1,1,386,-2.0669
2011,7,1,2,173,-2.7132
2011,7,1,3,116,-1.8259
2011,7,1,4,129,-3.4189
2011,7,1,5,250,-2.7592
2011,7,2,1,165,-4.2264
2011,7,2,2,101,-4.1556
2011,7,2,3,85,-4.5702
2011,7,2,4,78,-4.7830
2011,7,2,5,150,-5.0352
2011,7,3,1,117,-2.6926
2011,7,3,2,153,-3.1926
2011,7,3,3,137,-3.4305
2011,7,3,4,144,-0.1595
2011,7,3,5,133,-0.0365
2011,8,1,1,385,-11.2716
2011,8,1,2,171,-10.5556
2011,8,1,3,115,-10.2429
2011,8,1,4,129,-10.8196
2011,8,1,5,249,-10.4139
2011,8,2,1,165,-8.5552
2011,8,2,2,100,-9.0806
2011,8,2,3,83,-8.9049
2011,8,2,4,78,-6.5464
2011,8,2,5,149,-9.2828
2011,8,3,1,115,-6.1400
2011,8,3,2,153,-4.4946
2011,8,3,3,137,-4.0455
2011,8,3,4,144,-4.0031
2011,8,3,5,133,-7.4324
2011,9,1,1,383,-11.2268
2011,9,1,2,167,-11.2051
2011,9,1,3,114,-12.2532
2011,9,1,4,129,-10.6999
2011,9,1,5,247,-10.6281
2011,9,2,1,164,-12.4294
2011,9,2,2,100,-11.4952
2011,9,2,3,82,-10.1251
2011,9,2,4,77,-10.3404
2011,9,2,5,149,-10.5621
2011,9,3,1,115,-5.8674
2011,9,3,2,153,-7.5458
2011,9,3,3,136,-6.3218
2011,9,3,4,144,-5.4993
2011,9,3,5,133,-7.5973
2011,10,1,1,381,13.4879
2011,10,1,2,166,16.1664
2011,10,1,3,114,15.7022
2011,10,1,4,129,14.2430
2011,10,1,5,247,13.0500
2011,10,2,1,163,16.9680
2011,10,2,2,100,14.6839
2011,10,2,3,81,15.1153
2011,10,2,4,76,12.6197
2011,10,2,5,149,16.6888
2011,10,3,1,113,12.2393
2011,10,3,2,153,10.5031
2011,10,3,3,135,11.0105
2011,10,3,4,144,9.0604
2011,10,3,5,133,11.2737
2011,11,1,1,380,-1.0845
2011,11,1,2,164,-2.1379
2011,11,1,3,111,0.7548
2011,11,1,4,128,-1.9170
2011,11,1,5,245,-3.7635
2011,11,2,1,163,-2.0156
2011,11,2,2,97,0.2371
2011,11,2,3,81,-0.3385
2011,11,2,4,76,0.9754
2011,11,2,5,149,-0.8401
2011,11,3,1,112,-0.3763
2011,11,3,2,153,0.2439
2011,11,3,3,135,1.1862
2011,11,3,4,144,-0.3409
2011,11,3,5,132,0.5741
2011,12,1,1,376,1.3675
2011,12,1,2,161,2.6777
2011,12,1,3,111,2.1836
2011,12,1,4,128,1.6957
2011,12,1,5,243,2.4161
2011,12,2,1,163,0.0367
2011,12,2,2,97,0.4758
2011,12,2,3,81,-0.1694
2011,12,2,4,76,-1.3870
2011,12,2,5,149,0.5154
2011,12,3,1,111,-2.5817
2011,12,3,2,152,1.9670
2011,12,3,3,135,0.3294
2011,12,3,4,143,1.3837
2011,12,3,5,132,0.7185
2012,1,1,1,374,8.7262
2012,1,1,2,161,7.4244
2012,1,1,3,110,6.9414
2012,1,1,4,127,9.2860
2012,1,1,5,240,8.4295
2012,1,2,1,163,7.9326
2012,1,2,2,97,6.9986
2012,1,2,3,81,5.6040
2012,1,2,4,75,8.5138
2012,1,2,5,148,5.5153
2012,1,3,1,111,6.1091
2012,1,3,2,152,5.5757
2012,1,3,3,134,5.4416
2012,1,3,4,143,3.4198
2012,1,3,5,129,2.1442
2012,2,1,1,370,3.6934
2012,2,1,2,160,1.5336
2012,2,1,3,110,1.8914
2012,2,1,4,127,1.8611
2012,2,1,5,237,1.0341
2012,2,2,1,162,4.5861
2012,2,2,2,96,2.9002
2012,2,2,3,80,2.9724
2012,2,2,4,73,2.7393
2012,2,2,5,148,2.2972
2012,2,3,1,111,4.1648
2012,2,3,2,152,4.2914
2012,2,3,3,134,2.0842
2012,2,3,4,143,5.3365
2012,2,3,5,128,4.1023
2012,3,1,1,367,3.1739
2012,3,1,2,159,4.0938
2012,3,1,3,108,4.3005
2012,3,1,4,127,4.9838
2012,3,1,5,235,3.9700
2012,3,2,1,162,2.3399
2012,3,2,2,96,2.1301
2012,3,2,3,79,1.6827
2012,3,2,4,73,1.8954
2012,3,2,5,148,2.3827
2012,3,3,1,111,3.3708
2012,3,3,2,150,2.4112
2012,3,3,3,134,2.4396
2012,3,3,4,143,2.8726
2012,3,3,5,126,0.7633
2012,4,1,1,363,-1.3193
2012,4,1,2,157,-1.0095
2012,4,1,3,108,-2.2170
2012,4,1,4,125,-2.4202
2012,4,1,5,234,-1.0083
2012,4,2,1,162,-0.9630
2012,4,2,2,96,-2.0597
2012,4,2,3,79,-2.2465
2012,4,2,4,73,-1.2944
2012,4,2,5,148,-0.8729
2012,4,3,1,110,-0.7111
2012,4,3,2,150,-0.5931
2012,4,3,3,133,-0.1456
2012,4,3,4,143,-0.6938
2012,4,3,5,126,0.0295
2012,5,1,1,361,-6.0729
2012,5,1,2,157,-6.9152
2012,5,1,3,108,-8.2948
2012,5,1,4,124,-7.7094
2012,5,1,5,231,-9.8274
2012,5,2,1,162,-6.8306
2012,5,2,2,95,-7.2120
2012,5,2,3,78,-6.2443
2012,5,2,4,73,-6.1734
2012,5,2,5,148,-6.6727
2012,5,3,1,110,-8.0397
2012,5,3,2,150,-6.2762
2012,5,3,3,132,-4.4317
2012,5,3,4,142,-4.1295
2012,5,3,5,126,-6.6172
2012,6,1,1,359,5.6635
2012,6,1,2,157,5.7443
2012,6,1,3,106,8.0977
2012,6,1,4,123,4.9530
2012,6,1,5,230,5.5415
2012,6,2,1,162,3.9460
2012,6,2,2,95,3.4677
2012,6,2,3,78,3.8346
2012,6,2,4,73,3.8138
2012,6,2,5,147,4.8758
2012,6,3,1,110,3.7133
2012,6,3,2,150,4.7787
2012,6,3,3,130,4.0402
2012,6,3,4,142,2.7800
2012,6,3,5,125,3.7133
2012,7,1,1,326,-0.8778
2012,7,1,2,167,-3.8624
2012,7,1,3,117,0.4947
2012,7,1,4,125,-3.4089
2012,7,1,5,259,-3.7008
2012,7,2,1,126,-1.0342
2012,7,2,2,103,-2.6163
2012,7,2,3,92,-1.4710
2012,7,2,4,90,-1.5019
2012,7,2,5,140,-0.6292
2012,7,3,1,121,0.3319
2012,7,3,2,135,0.7683
2012,7,3,3,160,2.4613
2012,7,3,4,152,1.7427
2012,7,3,5,132,0.4570
2012,8,1,1,323,3.5239
2012,8,1,2,167,4.8642
2012,8,1,3,115,1.5891
2012,8,1,4,121,2.3529
2012,8,1,5,258,4.3486
2012,8,2,1,125,4.0097
2012,8,2,2,103,5.0864
2012,8,2,3,92,4.0146
2012,8,2,4,90,2.7970
2012,8,2,5,139,3.8776
2012,8,3,1,121,3.7554
2012,8,3,2,135,1.6370
2012,8,3,3,159,1.3098
2012,8,3,4,151,3.3542
2012,8,3,5,131,1.7152
2012,9,1,1,321,5.9912
2012,9,1,2,162,5.2950
2012,9,1,3,115,3.4911
2012,9,1,4,120,4.4355
2012,9,1,5,257,5.0549
2012,9,2,1,125,3.1622
2012,9,2,2,102,2.9853
2012,9,2,3,91,2.6126
2012,9,2,4,90,2.0063
2012,9,2,5,139,2.9335
2012,9,3,1,121,3.0201
2012,9,3,2,135,2.0181
2012,9,3,3,157,2.7335
2012,9,3,4,151,2.5711
2012,9,3,5,130,1.5201
2012,10,1,1,318,-4.4509
2012,10,1,2,162,-3.1649
2012,10,1,3,115,-3.4217
2012,10,1,4,119,-1.2728
2012,10,1,5,254,-3.6375
2012,10,2,1,125,-0.9699
2012,10,2,2,102,-1.8470
2012,10,2,3,90,-0.5020
2012,10,2,4,90,-1.5906
2012,10,2,5,139,-2.0471
2012,10,3,1,121,-1.7642
2012,10,3,2,135,-0.8324
2012,10,3,3,157,-1.6470
2012,10,3,4,151,-4.2576
2012,10,3,5,129,-3.8924
2012,11,1,1,315,1.3964
2012,11,1,2,161,2.2114
2012,11,1,3,112,1.0414
2012,11,1,4,119,2.6201
2012,11,1,5,253,1.0392
2012,11,2,1,123,0.5865
2012,11,2,2,100,1.2949
2012,11,2,3,89,1.5277
2012,11,2,4,90,2.4192
2012,11,2,5,138,2.4174
2012,11,3,1,120,3.0341
2012,11,3,2,135,1.2670
2012,11,3,3,157,0.3614
2012,11,3,4,150,0.3899
2012,11,3,5,128,0.7941
2012,12,1,1,309,5.0943
2012,12,1,2,160,4.4389
2012,12,1,3,110,4.3000
2012,12,1,4,118,5.1694
2012,12,1,5,251,2.5473
2012,12,2,1,123,4.5576
2012,12,2,2,99,3.4683
2012,12,2,3,89,4.0016
2012,12,2,4,90,3.4257
2012,12,2,5,138,3.0863
2012,12,3,1,119,0.6826
2012,12,3,2,135,0.0996
2012,12,3,3,157,0.4329
2012,12,3,4,150,-0.3594
2012,12,3,5,128,2.2776
2013,1,1,1,307,4.6968
2013,1,1,2,160,5.9282
2013,1,1,3,110,5.3986
2013,1,1,4,115,6.4604
2013,1,1,5,247,7.9356
2013,1,2,1,122,7.0853
2013,1,2,2,98,6.0042
2013,1,2,3,89,5.2763
2013,1,2,4,89,6.5802
2013,1,2,5,136,5.6423
2013,1,3,1,118,7.2156
2013,1,3,2,135,5.5974
2013,1,3,3,157,5.9033
2013,1,3,4,150,2.5309
2013,1,3,5,127,6.7451
2013,2,1,1,304,0.6490
2013,2,1,2,159,2.3651
2013,2,1,3,110,2.3042
2013,2,1,4,115,0.3688
2013,2,1,5,246,-0.2099
2013,2,2,1,122,0.4388
2013,2,2,2,98,2.4958
2013,2,2,3,89,0.1759
2013,2,2,4,88,1.6348
2013,2,2,5,136,0.6861
2013,2,3,1,117,0.5187
2013,2,3,2,134,1.7731
2013,2,3,3,157,1.7080
2013,2,3,4,149,1.3839
2013,2,3,5,127,0.3485
2013,3,1,1,303,6.1541
2013,3,1,2,158,7.4115
2013,3,1,3,109,4.5530
2013,3,1,4,115,3.9438
2013,3,1,5,244,5.1333
2013,3,2,1,121,3.9742
2013,3,2,2,97,5.6812
2013,3,2,3,88,4.6516
2013,3,2,4,88,4.4657
2013,3,2,5,135,4.6012
2013,3,3,1,117,4.8758
2013,3,3,2,134,4.2327
2013,3,3,3,157,3.6111
2013,3,3,4,149,2.9247
2013,3,3,5,127,3.5258
2013,4,1,1,302,0.1902
2013,4,1,2,157,-1.1226
2013,4,1,3,107,1.1878
2013,4,1,4,115,-0.7247
2013,4,1,5,243,0.2825
2013,4,2,1,121,-0.2589
2013,4,2,2,97,-2.0584
2013,4,2,3,88,0.8171
2013,4,2,4,88,-2.9283
2013,4,2,5,135,-0.9781
2013,4,3,1,117,2.1080
2013,4,3,2,134,3.4144
2013,4,3,3,157,1.2407
2013,4,3,4,149,0.3186
2013,4,3,5,127,2.1412
2013,5,1,1,300,4.0169
2013,5,1,2,155,5.0582
2013,5,1,3,106,5.6074
2013,5,1,4,114,5.7017
2013,5,1,5,242,8.1543
2013,5,2,1,119,6.4027
2013,5,2,2,97,5.6140
2013,5,2,3,88,3.7857
2013,5,2,4,87,4.0055
2013,5,2,5,135,5.8606
2013,5,3,1,117,2.7397
2013,5,3,2,134,0.5564
2013,5,3,3,157,1.2791
2013,5,3,4,149,2.4470
2013,5,3,5,127,2.8052
2013,6,1,1,300,-0.6266
2013,6,1,2,155,0.7326
2013,6,1,3,105,-0.1514
2013,6,1,4,112,0.1541
2013,6,1,5,239,1.3614
2013,6,2,1,119,-1.3025
2013,6,2,2,97,0.0783
2013,6,2,3,87,-0.1630
2013,6,2,4,87,-1.7173
2013,6,2,5,135,-1.1484
2013,6,3,1,116,-1.9447
2013,6,3,2,134,-1.3644
2013,6,3,3,156,-0.7761
2013,6,3,4,149,-2.6176
2013,6,3,5,127,-0.5245
2013,7,1,1,338,9.8695
2013,7,1,2,122,8.1716
2013,7,1,3,100,5.6915
2013,7,1,4,107,7.6672
2013,7,1,5,258,6.8178
2013,7,2,1,129,7.3163
2013,7,2,2,98,6.4003
2013,7,2,3,93,5.7958
2013,7,2,4,87,8.0830
2013,7,2,5,142,6.4469
2013,7,3,1,131,4.6315
2013,7,3,2,139,4.4299
2013,7,3,3,136,5.3476
2013,7,3,4,148,4.1902
2013,7,3,5,124,7.9838
2013,8,1,1,336,-2.4848
2013,8,1,2,121,-2.1446
2013,8,1,3,100,-2.6932
2013,8,1,4,107,-4.5503
2013,8,1,5,258,-2.3804
2013,8,2,1,129,-3.9294
2013,8,2,2,97,-3.1764
2013,8,2,3,92,-2.5812
2013,8,2,4,87,-2.2839
2013,8,2,5,142,-2.1279
2013,8,3,1,129,-1.5842
2013,8,3,2,138,-4.0740
2013,8,3,3,136,-2.9177
2013,8,3,4,148,-2.4682
2013,8,3,5,123,-0.6673
2013,9,1,1,332,7.2834
2013,9,1,2,119,9.9786
2013,9,1,3,98,5.0014
2013,9,1,4,107,7.1430
2013,9,1,5,257,7.5708
2013,9,2,1,129,5.4179
2013,9,2,2,97,6.7648
2013,9,2,3,92,5.9512
2013,9,2,4,87,5.7240
2013,9,2,5,141,7.0549
2013,9,3,1,129,4.8216
2013,9,3,2,138,2.1459
2013,9,3,3,136,2.8856
2013,9,3,4,148,4.3775
2013,9,3,5,123,3.6197
2013,10,1,1,329,3.2171
2013,10,1,2,119,4.7278
2013,10,1,3,98,3.6159
2013,10,1,4,105,5.2241
2013,10,1,5,256,3.8734
2013,10,2,1,128,4.2408
2013,10,2,2,97,3.4180
2013,10,2,3,92,3.4897
2013,10,2,4,87,2.2998
2013,10,2,5,141,1.8030
2013,10,3,1,129,5.9074
2013,10,3,2,137,3.6072
2013,10,3,3,136,4.7955
2013,10,3,4,148,3.3098
2013,10,3,5,122,6.5335
2013,11,1,1,326,4.5893
2013,11,1,2,118,6.6492
2013,11,1,3,98,6.4608
2013,11,1,4,103,6.8927
2013,11,1,5,254,4.8681
2013,11,2,1,128,4.7095
2013,11,2,2,97,3.1529
2013,11,2,3,89,4.2523
2013,11,2,4,87,3.5312
2013,11,2,5,140,2.4442
2013,11,3,1,129,3.0175
2013,11,3,2,137,2.0078
2013,11,3,3,135,2.6024
2013,11,3,4,148,2.5784
2013,11,3,5,120,2.9093
2013,12,1,1,320,2.1615
2013,12,1,2,117,2.1897
2013,12,1,3,96,3.4628
2013,12,1,4,103,0.8518
2013,12,1,5,252,3.7680
2013,12,2,1,128,2.8798
2013,12,2,2,95,1.9977
2013,12,2,3,89,2.6103
2013,12,2,4,86,1.0709
2013,12,2,5,139,2.2608
2013,12,3,1,129,2.9992
2013,12,3,2,137,1.6179
2013,12,3,3,135,2.8319
2013,12,3,4,148,2.7850
2013,12,3,5,120,2.3570
2014,1,1,1,319,-3.2233
2014,1,1,2,116,-2.9051
2014,1,1,3,95,-3.8397
2014,1,1,4,103,-2.9717
2014,1,1,5,252,-2.2661
2014,1,2,1,127,-2.6398
2014,1,2,2,93,-5.0709
2014,1,2,3,88,-2.4404
2014,1,2,4,85,-4.9439
2014,1,2,5,139,-3.1367
2014,1,3,1,128,-1.2627
2014,1,3,2,136,-3.2114
2014,1,3,3,135,-3.4305
2014,1,3,4,146,-3.6462
2014,1,3,5,120,-5.7366
2014,2,1,1,319,4.8177
2014,2,1,2,116,3.8282
2014,2,1,3,94,5.7705
2014,2,1,4,101,4.7130
2014,2,1,5,251,5.1044
2014,2,2,1,126,4.2691
2014,2,2,2,93,4.6270
2014,2,2,3,87,4.6551
2014,2,2,4,85,4.3865
2014,2,2,5,137,4.9970
2014,2,3,1,128,4.0978
2014,2,3,2,136,3.7302
2014,2,3,3,134,5.3873
2014,2,3,4,145,6.0777
2014,2,3,5,119,4.8234
2014,3,1,1,313,0.7829
2014,3,1,2,116,-0.9366
2014,3,1,3,92,1.8763
2014,3,1,4,99,3.2521
2014,3,1,5,246,-0.0442
2014,3,2,1,126,-0.5855
2014,3,2,2,92,1.3573
2014,3,2,3,86,-1.2464
2014,3,2,4,85,0.9732
2014,3,2,5,137,0.8749
2014,3,3,1,127,-0.6449
2014,3,3,2,136,0.9848
2014,3,3,3,134,1.1895
2014,3,3,4,145,1.0124
2014,3,3,5,119,-0.3617
2014,4,1,1,312,-5.2319
2014,4,1,2,116,-4.6218
2014,4,1,3,92,-4.7383
2014,4,1,4,99,-3.5587
2014,4,1,5,244,-4.2416
2014,4,2,1,126,-2.4578
2014,4,2,2,92,-2.7062
2014,4,2,3,86,-2.8943
2014,4,2,4,85,-1.9488
2014,4,2,5,136,-2.9235
2014,4,3,1,127,-1.1526
2014,4,3,2,136,1.0966
2014,4,3,3,134,1.7098
2014,4,3,4,145,0.8650
2014,4,3,5,118,2.8144
2014,5,1,1,310,-1.3403
2014,5,1,2,114,-1.7492
2014,5,1,3,92,-0.2606
2014,5,1,4,99,-0.0241
2014,5,1,5,243,-0.4749
2014,5,2,1,126,1.0241
2014,5,2,2,92,0.9852
2014,5,2,3,86,0.3549
2014,5,2,4,83,1.1989
2014,5,2,5,136,0.8307
2014,5,3,1,127,3.2790
2014,5,3,2,136,0.9694
2014,5,3,3,134,1.3472
2014,5,3,4,145,2.4817
2014,5,3,5,118,3.5516
2014,6,1,1,307,4.5478
2014,6,1,2,113,3.9923
2014,6,1,3,91,4.2830
2014,6,1,4,98,3.8435
2014,6,1,5,244,4.8830
2014,6,2,1,125,4.6392
2014,6,2,2,92,5.6650
2014,6,2,3,85,3.8817
2014,6,2,4,83,4.8306
2014,6,2,5,136,5.2705
2014,6,3,1,127,2.6715
2014,6,3,2,136,1.0615
2014,6,3,3,133,1.3335
2014,6,3,4,145,2.4840
2014,6,3,5,117,3.1590
2014,7,1,1,342,-5.5291
2014,7,1,2,117,-4.2692
2014,7,1,3,112,-5.3119
2014,7,1,4,101,-5.4585
2014,7,1,5,214,-5.8580
2014,7,2,1,143,-6.5524
2014,7,2,2,105,-5.7245
2014,7,2,3,82,-7.4292
2014,7,2,4,77,-5.7638
2014,7,2,5,143,-6.4215
2014,7,3,1,120,-2.8050
2014,7,3,2,133,-1.1960
2014,7,3,3,173,-1.8500
2014,7,3,4,151,-1.6213
2014,7,3,5,119,-1.0730
2014,8,1,1,339,4.1039
2014,8,1,2,116,3.8504
2014,8,1,3,112,3.6777
2014,8,1,4,101,4.2615
2014,8,1,5,213,4.7019
2014,8,2,1,143,5.1277
2014,8,2,2,104,4.6023
2014,8,2,3,82,4.7435
