year,month,rank_ME,rank_TA,nstocks,ret_vw
2012,7,1,5,288,-1.2454
2012,7,2,1,124,-3.7347
2012,7,2,2,107,-3.2369
2012,7,2,3,95,0.5151
2012,7,2,4,125,-0.1625
2012,7,2,5,163,-2.3922
2012,7,3,1,171,1.9661
2012,7,3,2,138,1.2072
2012,7,3,3,139,1.3035
2012,7,3,4,131,-0.1633
2012,7,3,5,151,2.3209
2012,8,1,1,485,2.4523
2012,8,1,2,191,4.6399
2012,8,1,3,168,4.0361
2012,8,1,4,180,1.7594
2012,8,1,5,286,3.2401
2012,8,2,1,123,3.6899
2012,8,2,2,107,5.0656
2012,8,2,3,94,2.6211
2012,8,2,4,125,3.2345
2012,8,2,5,163,4.6999
2012,8,3,1,171,0.8617
2012,8,3,2,137,1.1296
2012,8,3,3,138,1.3363
2012,8,3,4,130,3.0818
2012,8,3,5,150,5.5719
2012,9,1,1,482,6.0149
2012,9,1,2,187,3.8079
2012,9,1,3,167,5.5917
2012,9,1,4,178,4.1517
2012,9,1,5,283,4.9567
2012,9,2,1,122,2.1810
2012,9,2,2,107,4.1344
2012,9,2,3,94,2.6568
2012,9,2,4,125,2.5102
2012,9,2,5,162,3.2105
2012,9,3,1,169,2.6722
2012,9,3,2,136,3.0805
2012,9,3,3,138,2.3466
2012,9,3,4,130,1.1298
2012,9,3,5,150,2.5274
2012,10,1,1,478,-5.2887
2012,10,1,2,186,-4.3588
2012,10,1,3,167,-1.2419
2012,10,1,4,175,-3.3411
2012,10,1,5,279,-3.8522
2012,10,2,1,122,-2.2422
2012,10,2,2,106,-0.0603
2012,10,2,3,94,-0.1406
2012,10,2,4,125,-1.1493
2012,10,2,5,162,-3.0067
2012,10,3,1,169,-2.1020
2012,10,3,2,135,-1.9023
2012,10,3,3,138,-0.5666
2012,10,3,4,130,-1.7196
2012,10,3,5,150,-5.1077
2012,11,1,1,473,-0.0137
2012,11,1,2,186,1.3752
2012,11,1,3,164,2.6060
2012,11,1,4,175,2.5171
2012,11,1,5,277,0.4320
2012,11,2,1,122,1.3873
2012,11,2,2,106,0.7661
2012,11,2,3,91,0.8534
2012,11,2,4,122,2.6368
2012,11,2,5,161,1.4487
2012,11,3,1,168,2.3495
2012,11,3,2,134,0.3483
2012,11,3,3,137,-0.1148
2012,11,3,4,130,0.0713
2012,11,3,5,150,1.3946
2012,12,1,1,468,2.3368
2012,12,1,2,180,5.7006
2012,12,1,3,163,3.9889
2012,12,1,4,174,4.5403
2012,12,1,5,276,2.4771
2012,12,2,1,122,3.2179
2012,12,2,2,106,3.5630
2012,12,2,3,91,4.1762
2012,12,2,4,121,2.6215
2012,12,2,5,161,4.1927
2012,12,3,1,168,-0.1151
2012,12,3,2,134,0.4987
2012,12,3,3,137,1.0853
2012,12,3,4,129,1.5950
2012,12,3,5,150,-0.3337
2013,1,1,1,460,8.0830
2013,1,1,2,179,6.3137
2013,1,1,3,162,4.7289
2013,1,1,4,173,5.6407
2013,1,1,5,273,5.6107
2013,1,2,1,120,7.3869
2013,1,2,2,106,6.4976
2013,1,2,3,90,6.2216
2013,1,2,4,121,5.8751
2013,1,2,5,158,5.5638
2013,1,3,1,168,5.4492
2013,1,3,2,134,6.7915
2013,1,3,3,136,5.7650
2013,1,3,4,129,5.9263
2013,1,3,5,149,2.2528
2013,2,1,1,459,1.4147
2013,2,1,2,177,-0.4028
2013,2,1,3,162,-0.6757
2013,2,1,4,173,1.8350
2013,2,1,5,270,0.5386
2013,2,2,1,120,0.6966
2013,2,2,2,105,1.1462
2013,2,2,3,90,0.8485
2013,2,2,4,121,1.4239
2013,2,2,5,158,0.0022
2013,2,3,1,166,2.0032
2013,2,3,2,134,1.6494
2013,2,3,3,136,1.4581
2013,2,3,4,129,1.0799
2013,2,3,5,148,0.1814
2013,3,1,1,456,6.1797
2013,3,1,2,176,5.1743
2013,3,1,3,161,5.2707
2013,3,1,4,173,4.7839
2013,3,1,5,267,7.6562
2013,3,2,1,118,4.3395
2013,3,2,2,105,6.0454
2013,3,2,3,90,4.4522
2013,3,2,4,119,4.7980
2013,3,2,5,158,3.5222
2013,3,3,1,166,4.9582
2013,3,3,2,134,4.5191
2013,3,3,3,136,3.2296
2013,3,3,4,129,3.1556
2013,3,3,5,148,2.1057
2013,4,1,1,447,1.7556
2013,4,1,2,174,-0.6041
2013,4,1,3,161,0.9625
2013,4,1,4,173,-1.4988
2013,4,1,5,267,-1.2115
2013,4,2,1,118,0.5188
2013,4,2,2,105,-0.5309
2013,4,2,3,90,0.4715
2013,4,2,4,119,-1.9496
2013,4,2,5,158,-2.4923
2013,4,3,1,166,3.1370
2013,4,3,2,134,1.1923
2013,4,3,3,136,1.2449
2013,4,3,4,129,3.2090
2013,4,3,5,148,-0.2813
2013,5,1,1,441,3.8574
2013,5,1,2,173,3.9830
2013,5,1,3,160,6.5349
2013,5,1,4,172,7.7541
2013,5,1,5,266,7.1462
2013,5,2,1,118,6.5457
2013,5,2,2,104,5.0298
2013,5,2,3,90,4.8022
2013,5,2,4,118,4.6711
2013,5,2,5,156,5.0370
2013,5,3,1,166,0.4578
2013,5,3,2,134,1.3721
2013,5,3,3,136,1.5774
2013,5,3,4,129,2.7743
2013,5,3,5,148,3.6673
2013,6,1,1,435,-0.3123
2013,6,1,2,173,-0.7861
2013,6,1,3,159,0.5629
2013,6,1,4,170,1.2910
2013,6,1,5,264,0.1445
2013,6,2,1,118,-1.3147
2013,6,2,2,104,-1.2964
2013,6,2,3,90,-2.4216
2013,6,2,4,118,-0.9664
2013,6,2,5,155,0.6366
2013,6,3,1,165,0.0215
2013,6,3,2,134,-1.2940
2013,6,3,3,136,-1.7842
2013,6,3,4,128,-1.1152
2013,6,3,5,148,-3.5481
2013,7,1,1,467,9.5053
2013,7,1,2,184,7.8184
2013,7,1,3,111,5.7898
2013,7,1,4,182,8.9988
2013,7,1,5,296,7.2177
2013,7,2,1,143,7.3197
2013,7,2,2,78,7.9120
2013,7,2,3,107,7.8578
2013,7,2,4,107,6.5292
2013,7,2,5,182,5.8987
2013,7,3,1,137,5.7327
2013,7,3,2,141,4.9233
2013,7,3,3,132,5.3174
2013,7,3,4,129,4.4700
2013,7,3,5,179,5.8317
2013,8,1,1,465,-1.8968
2013,8,1,2,182,-3.4810
2013,8,1,3,111,-4.4148
2013,8,1,4,182,-3.3991
2013,8,1,5,296,-1.5782
2013,8,2,1,143,-2.8766
2013,8,2,2,78,-3.9921
2013,8,2,3,107,-3.9495
2013,8,2,4,106,-3.1182
2013,8,2,5,181,-1.1030
2013,8,3,1,136,-2.9711
2013,8,3,2,140,-2.4921
2013,8,3,3,131,-3.4135
2013,8,3,4,129,-3.9432
2013,8,3,5,178,0.2582
2013,9,1,1,460,8.2868
2013,9,1,2,181,6.3816
2013,9,1,3,110,5.9688
2013,9,1,4,181,7.2189
2013,9,1,5,291,6.9198
2013,9,2,1,143,5.1032
2013,9,2,2,78,6.5691
2013,9,2,3,107,6.2086
2013,9,2,4,105,5.9372
2013,9,2,5,181,7.1273
2013,9,3,1,136,4.6498
2013,9,3,2,140,3.8022
2013,9,3,3,131,3.4121
2013,9,3,4,129,2.8987
2013,9,3,5,178,3.3480
2013,10,1,1,457,1.2634
2013,10,1,2,178,3.4166
2013,10,1,3,109,1.4891
2013,10,1,4,181,4.4893
2013,10,1,5,290,2.2125
2013,10,2,1,142,0.6304
2013,10,2,2,78,5.0825
2013,10,2,3,107,3.6485
2013,10,2,4,105,4.5541
2013,10,2,5,181,1.1188
2013,10,3,1,135,4.9193
2013,10,3,2,140,4.5672
2013,10,3,3,131,4.0766
2013,10,3,4,128,4.1633
2013,10,3,5,178,4.9794
2013,11,1,1,455,6.4650
2013,11,1,2,174,5.1200
2013,11,1,3,109,6.0205
2013,11,1,4,180,7.1747
2013,11,1,5,287,4.8651
2013,11,2,1,139,2.6647
2013,11,2,2,77,3.7667
2013,11,2,3,107,2.0279
2013,11,2,4,104,4.0438
2013,11,2,5,179,4.7181
2013,11,3,1,134,2.7829
2013,11,3,2,139,2.4623
2013,11,3,3,130,1.0844
2013,11,3,4,128,2.7191
2013,11,3,5,178,3.3603
2013,12,1,1,447,4.0937
2013,12,1,2,173,1.8728
2013,12,1,3,108,1.7435
2013,12,1,4,177,1.5852
2013,12,1,5,285,2.6158
2013,12,2,1,139,2.6121
2013,12,2,2,76,2.8901
2013,12,2,3,106,3.3990
2013,12,2,4,104,1.4616
2013,12,2,5,177,0.8690
2013,12,3,1,134,2.2422
2013,12,3,2,139,2.8605
2013,12,3,3,130,3.4660
2013,12,3,4,128,1.9777
2013,12,3,5,178,2.3748
2014,1,1,1,445,2.0788
2014,1,1,2,173,-4.4880
2014,1,1,3,107,-5.0423
2014,1,1,4,177,-4.4360
2014,1,1,5,284,-0.8142
2014,1,2,1,138,-1.3054
2014,1,2,2,75,-3.2189
2014,1,2,3,105,-1.7331
2014,1,2,4,103,-5.3881
2014,1,2,5,176,-3.4341
2014,1,3,1,134,-3.1435
2014,1,3,2,138,-2.9478
2014,1,3,3,129,-3.5986
2014,1,3,4,126,-4.6289
2014,1,3,5,178,-2.6109
2014,2,1,1,443,6.1985
2014,2,1,2,172,4.8016
2014,2,1,3,107,4.8749
2014,2,1,4,177,3.7058
2014,2,1,5,282,5.2558
2014,2,2,1,138,6.2415
2014,2,2,2,74,5.8315
2014,2,2,3,104,2.7840
2014,2,2,4,102,4.9988
2014,2,2,5,175,4.6591
2014,2,3,1,133,4.2336
2014,2,3,2,137,4.6618
2014,2,3,3,129,4.4781
2014,2,3,4,125,4.8059
2014,2,3,5,178,5.5060
2014,3,1,1,436,-1.0220
2014,3,1,2,171,0.5701
2014,3,1,3,107,0.7666
2014,3,1,4,172,0.3577
2014,3,1,5,279,-0.7251
2014,3,2,1,137,-2.3293
2014,3,2,2,74,1.9205
2014,3,2,3,102,-0.3432
2014,3,2,4,102,1.6593
2014,3,2,5,175,-1.1148
2014,3,3,1,133,-0.7987
2014,3,3,2,137,0.4661
2014,3,3,3,129,1.7131
2014,3,3,4,124,1.0807
2014,3,3,5,178,-0.5056
2014,4,1,1,433,-8.0312
2014,4,1,2,169,-4.9775
2014,4,1,3,107,-4.5207
2014,4,1,4,173,-3.5095
2014,4,1,5,277,-4.8081
2014,4,2,1,137,-4.7464
2014,4,2,2,73,-2.3807
2014,4,2,3,102,-2.5605
2014,4,2,4,102,-0.6934
2014,4,2,5,175,-3.5928
2014,4,3,1,132,-1.2521
2014,4,3,2,137,1.0339
2014,4,3,3,129,2.2916
2014,4,3,4,124,1.9622
2014,4,3,5,178,0.4384
2014,5,1,1,430,-2.9363
2014,5,1,2,168,0.3668
2014,5,1,3,107,0.2383
2014,5,1,4,172,-0.4259
2014,5,1,5,275,-0.3221
2014,5,2,1,137,0.3861
2014,5,2,2,71,0.7014
2014,5,2,3,102,1.1546
2014,5,2,4,102,1.4322
2014,5,2,5,175,0.6704
2014,5,3,1,132,1.4924
2014,5,3,2,137,2.3513
2014,5,3,3,129,1.9571
2014,5,3,4,124,1.2690
2014,5,3,5,178,3.3669
2014,6,1,1,426,6.6722
2014,6,1,2,168,4.2015
2014,6,1,3,107,3.7046
2014,6,1,4,171,3.8804
2014,6,1,5,274,7.8409
2014,6,2,1,137,5.3334
2014,6,2,2,71,5.3819
2014,6,2,3,102,5.3114
2014,6,2,4,101,4.9029
2014,6,2,5,174,5.4539
2014,6,3,1,132,2.6540
2014,6,3,2,137,2.0903
2014,6,3,3,129,1.6387
2014,6,3,4,123,1.6140
2014,6,3,5,177,2.7052
2014,7,1,1,483,-6.1126
2014,7,1,2,170,-6.2434
2014,7,1,3,117,-6.7597
2014,7,1,4,143,-5.9147
2014,7,1,5,237,-6.6871
2014,7,2,1,147,-6.3086
2014,7,2,2,100,-5.8980
2014,7,2,3,93,-6.7200
2014,7,2,4,112,-6.3054
2014,7,2,5,177,-4.8642
2014,7,3,1,153,-1.1341
2014,7,3,2,132,-1.7225
2014,7,3,3,145,-2.8424
2014,7,3,4,147,-2.4472
2014,7,3,5,165,0.2372
2014,8,1,1,480,3.7486
2014,8,1,2,170,4.6168
2014,8,1,3,116,4.2359
2014,8,1,4,143,4.0671
2014,8,1,5,236,3.1545
2014,8,2,1,146,6.0418
2014,8,2,2,99,5.4934
2014,8,2,3,93,4.3973
2014,8,2,4,111,5.2352
2014,8,2,5,174,4.8396
2014,8,3,1,153,3.6350
2014,8,3,2,132,5.0981
2014,8,3,3,145,3.2889
2014,8,3,4,147,3.9081
2014,8,3,5,164,5.3431
2014,9,1,1,474,-7.1505
2014,9,1,2,170,-8.5247
2014,9,1,3,115,-8.0919
2014,9,1,4,143,-5.0215
2014,9,1,5,235,-6.3153
2014,9,2,1,146,-5.6247
2014,9,2,2,99,-4.8200
2014,9,2,3,93,-7.4397
2014,9,2,4,110,-5.1165
2014,9,2,5,173,-6.0394
2014,9,3,1,152,-1.4500
2014,9,3,2,132,-1.2350
2014,9,3,3,145,-2.2488
2014,9,3,4,146,-3.6941
2014,9,3,5,163,-1.4482
2014,10,1,1,473,4.5748
2014,10,1,2,169,5.7004
2014,10,1,3,114,6.3239
2014,10,1,4,142,9.0098
2014,10,1,5,234,5.1774
2014,10,2,1,145,2.6778
2014,10,2,2,99,5.6718
2014,10,2,3,93,6.7461
2014,10,2,4,110,5.7986
2014,10,2,5,173,5.4519
2014,10,3,1,151,2.7762
2014,10,3,2,132,2.0651
2014,10,3,3,145,3.8427
2014,10,3,4,145,1.4740
2014,10,3,5,163,0.5990
2014,11,1,1,468,-0.5189
2014,11,1,2,166,-1.8568
2014,11,1,3,115,-0.0382
2014,11,1,4,141,-1.1451
2014,11,1,5,233,-0.8409
2014,11,2,1,144,1.9196
2014,11,2,2,99,0.5817
2014,11,2,3,93,0.7082
2014,11,2,4,110,0.0953
2014,11,2,5,172,0.0558
2014,11,3,1,151,3.2602
2014,11,3,2,132,3.6874
2014,11,3,3,144,4.9756
2014,11,3,4,145,0.4733
2014,11,3,5,163,2.2027
2014,12,1,1,464,4.2749
2014,12,1,2,166,4.5084
2014,12,1,3,115,7.2771
2014,12,1,4,140,7.2977
2014,12,1,5,231,3.1632
2014,12,2,1,143,1.2259
2014,12,2,2,99,2.4863
2014,12,2,3,93,2.8008
2014,12,2,4,110,0.7105
2014,12,2,5,172,1.3586
2014,12,3,1,151,-1.0892
2014,12,3,2,132,-2.2483
2014,12,3,3,143,1.1144
2014,12,3,4,145,0.8365
2014,12,3,5,161,-0.7465
2015,1,1,1,460,-4.2005
2015,1,1,2,165,-4.8807
2015,1,1,3,114,-6.7096
2015,1,1,4,140,-4.0694
2015,1,1,5,229,-3.5784
2015,1,2,1,141,-3.0400
2015,1,2,2,99,-2.1840
2015,1,2,3,93,-3.9421
2015,1,2,4,109,-3.4864
2015,1,2,5,172,-3.7339
2015,1,3,1,151,-1.0113
2015,1,3,2,130,-1.0273
2015,1,3,3,143,-1.6902
2015,1,3,4,144,-3.6510
2015,1,3,5,161,-3.7036
2015,2,1,1,459,4.7891
2015,2,1,2,163,5.9530
2015,2,1,3,112,4.5067
2015,2,1,4,140,7.3569
2015,2,1,5,229,7.1072
2015,2,2,1,138,8.9790
2015,2,2,2,98,5.9482
2015,2,2,3,93,4.9252
2015,2,2,4,109,6.0216
2015,2,2,5,172,7.7412
2015,2,3,1,150,5.8026
2015,2,3,2,130,6.7257
2015,2,3,3,140,3.4137
2015,2,3,4,143,5.0026
2015,2,3,5,160,6.9450
2015,3,1,1,455,-0.5709
2015,3,1,2,161,0.3943
2015,3,1,3,111,-0.2050
2015,3,1,4,139,2.5812
2015,3,1,5,228,0.9028
2015,3,2,1,136,1.6377
2015,3,2,2,98,2.9340
2015,3,2,3,93,1.7536
2015,3,2,4,108,1.8241
2015,3,2,5,170,1.3310
2015,3,3,1,150,-1.5153
2015,3,3,2,130,-2.0588
2015,3,3,3,140,-0.8291
2015,3,3,4,142,-1.2125
2015,3,3,5,159,-2.2303
2015,4,1,1,451,-2.1485
2015,4,1,2,161,-2.9120
2015,4,1,3,109,-0.0871
2015,4,1,4,139,-4.0136
2015,4,1,5,227,-2.5354
2015,4,2,1,135,-1.7503
2015,4,2,2,98,-4.1252
2015,4,2,3,93,-1.8900
2015,4,2,4,108,-2.3126
2015,4,2,5,169,-2.4275
2015,4,3,1,150,0.1323
2015,4,3,2,127,1.0339
2015,4,3,3,139,-0.3505
2015,4,3,4,142,0.9870
2015,4,3,5,159,2.0694
2015,5,1,1,448,2.1905
2015,5,1,2,160,-1.0025
2015,5,1,3,109,1.6980
2015,5,1,4,138,2.4941
2015,5,1,5,227,2.0054
2015,5,2,1,135,1.9443
2015,5,2,2,98,3.2363
2015,5,2,3,93,0.9325
2015,5,2,4,108,1.4839
2015,5,2,5,169,3.1498
2015,5,3,1,147,1.7635
2015,5,3,2,127,1.3479
2015,5,3,3,139,0.5757
2015,5,3,4,142,-0.2401
2015,5,3,5,159,1.0159
2015,6,1,1,446,1.8461
2015,6,1,2,160,1.2741
2015,6,1,3,109,1.5202
2015,6,1,4,138,2.1716
2015,6,1,5,225,2.3922
2015,6,2,1,134,0.8272
2015,6,2,2,98,-1.3883
2015,6,2,3,93,-0.8195
2015,6,2,4,108,1.2266
2015,6,2,5,169,-0.4229
2015,6,3,1,147,-2.2548
2015,6,3,2,126,-2.4808
2015,6,3,3,138,-3.3289
2015,6,3,4,142,-2.0417
2015,6,3,5,159,-1.5914
2015,7,1,1,434,-7.0597
2015,7,1,2,175,-5.3551
2015,7,1,3,112,-5.5028
2015,7,1,4,136,-7.1079
2015,7,1,5,272,-6.6247
2015,7,2,1,144,-0.9602
2015,7,2,2,93,-3.6099
2015,7,2,3,84,-1.6767
2015,7,2,4,103,-3.0840
2015,7,2,5,200,-2.9946
2015,7,3,1,156,1.8821
2015,7,3,2,157,1.1348
2015,7,3,3,158,2.3580
2015,7,3,4,141,0.9608
2015,7,3,5,162,1.5769
2015,8,1,1,426,-4.3152
2015,8,1,2,175,-5.5189
2015,8,1,3,112,-5.2516
2015,8,1,4,132,-4.6706
2015,8,1,5,272,-2.6913
2015,8,2,1,144,-7.5291
2015,8,2,2,93,-4.4975
2015,8,2,3,84,-4.5728
2015,8,2,4,103,-5.4463
2015,8,2,5,198,-6.6988
2015,8,3,1,156,-6.1512
2015,8,3,2,156,-6.8693
2015,8,3,3,156,-5.7344
2015,8,3,4,140,-5.7444
2015,8,3,5,161,-5.1155
2015,9,1,1,425,-8.3170
2015,9,1,2,175,-3.8905
2015,9,1,3,111,-4.6753
2015,9,1,4,132,-6.2487
2015,9,1,5,271,-11.1719
2015,9,2,1,143,-7.1460
2015,9,2,2,92,-5.6916
2015,9,2,3,84,-3.4547
2015,9,2,4,102,-5.9551
2015,9,2,5,197,-8.2304
2015,9,3,1,156,-3.4749
2015,9,3,2,154,-2.2468
2015,9,3,3,155,-0.6987
2015,9,3,4,140,-3.0196
2015,9,3,5,159,-4.1671
2015,10,1,1,418,5.5813
2015,10,1,2,174,6.3118
2015,10,1,3,110,5.2989
2015,10,1,4,132,6.0841
2015,10,1,5,270,7.4824
2015,10,2,1,142,7.3154
2015,10,2,2,92,5.8811
2015,10,2,3,84,6.9143
2015,10,2,4,102,7.2947
2015,10,2,5,197,5.4699
2015,10,3,1,156,9.2030
2015,10,3,2,154,7.5661
2015,10,3,3,155,7.4273
2015,10,3,4,140,8.5940
2015,10,3,5,158,8.4928
2015,11,1,1,409,2.1332
2015,11,1,2,171,3.0109
2015,11,1,3,110,1.9996
2015,11,1,4,132,-0.2667
2015,11,1,5,268,2.5104
2015,11,2,1,138,5.7655
2015,11,2,2,92,3.2971
2015,11,2,3,83,2.0288
2015,11,2,4,100,2.7923
2015,11,2,5,196,5.5694
2015,11,3,1,155,0.7802
2015,11,3,2,154,-1.4337
2015,11,3,3,155,-0.3608
2015,11,3,4,140,1.0104
2015,11,3,5,158,0.7223
2015,12,1,1,409,-6.4820
2015,12,1,2,169,-6.2741
2015,12,1,3,109,-3.7408
2015,12,1,4,130,-4.1611
2015,12,1,5,267,-5.9511
2015,12,2,1,138,-4.4863
2015,12,2,2,92,-4.2030
2015,12,2,3,82,-5.0348
2015,12,2,4,100,-5.5911
2015,12,2,5,195,-5.5294
2015,12,3,1,155,-2.6402
2015,12,3,2,154,-2.3454
2015,12,3,3,154,-0.2951
2015,12,3,4,139,-2.8708
2015,12,3,5,158,-1.9847
2016,1,1,1,405,-12.2974
2016,1,1,2,167,-6.7134
2016,1,1,3,109,-5.4986
2016,1,1,4,129,-6.2594
2016,1,1,5,266,-12.3448
2016,1,2,1,138,-9.7349
2016,1,2,2,91,-8.0102
2016,1,2,3,82,-6.5962
2016,1,2,4,97,-6.3181
2016,1,2,5,195,-10.7806
2016,1,3,1,155,-7.4829
2016,1,3,2,153,-4.9846
2016,1,3,3,153,-2.6913
2016,1,3,4,138,-5.7664
2016,1,3,5,157,-2.5468
2016,2,1,1,396,-1.4165
2016,2,1,2,164,0.0794
2016,2,1,3,109,-0.1931
2016,2,1,4,129,0.5696
2016,2,1,5,263,1.0506
2016,2,2,1,137,-0.0778
2016,2,2,2,89,1.6130
2016,2,2,3,81,1.3602
2016,2,2,4,97,1.3083
2016,2,2,5,195,0.5821
2016,2,3,1,155,0.1867
2016,2,3,2,153,1.9447
2016,2,3,3,152,1.0724
2016,2,3,4,137,0.4286
2016,2,3,5,156,-1.4138
2016,3,1,1,394,6.4361
2016,3,1,2,164,8.4357
2016,3,1,3,107,7.2820
2016,3,1,4,127,8.4048
2016,3,1,5,260,7.6205
2016,3,2,1,136,7.3510
2016,3,2,2,87,9.8703
2016,3,2,3,81,8.7663
2016,3,2,4,97,10.4646
2016,3,2,5,195,7.8406
2016,3,3,1,154,7.7476
2016,3,3,2,152,6.4479
2016,3,3,3,151,6.4511
2016,3,3,4,137,7.4713
2016,3,3,5,155,6.8234
2016,4,1,1,391,4.6631
2016,4,1,2,163,1.7573
2016,4,1,3,107,1.6426
2016,4,1,4,125,0.6347
2016,4,1,5,259,4.8860
2016,4,2,1,136,2.1277
2016,4,2,2,87,0.6284
2016,4,2,3,81,1.7025
2016,4,2,4,97,2.1018
2016,4,2,5,195,1.2067
2016,4,3,1,153,-0.5313
2016,4,3,2,152,0.5771
2016,4,3,3,150,-0.4253
2016,4,3,4,137,2.2253
2016,4,3,5,154,1.1939
2016,5,1,1,387,-0.6140
2016,5,1,2,162,-0.2904
2016,5,1,3,106,-0.4200
2016,5,1,4,125,-2.7946
2016,5,1,5,256,0.4747
2016,5,2,1,135,2.8340
2016,5,2,2,87,1.0954
2016,5,2,3,80,2.3185
2016,5,2,4,97,0.2821
2016,5,2,5,194,1.3774
2016,5,3,1,151,3.0264
2016,5,3,2,150,1.2633
2016,5,3,3,149,1.5991
2016,5,3,4,137,-0.3092
2016,5,3,5,154,1.8954
2016,6,1,1,383,0.6257
2016,6,1,2,161,1.0045
2016,6,1,3,105,1.3120
2016,6,1,4,123,2.1225
2016,6,1,5,254,-1.7256
2016,6,2,1,134,-0.2768
2016,6,2,2,87,0.6269
2016,6,2,3,80,2.7427
2016,6,2,4,97,0.8751
2016,6,2,5,191,0.5324
2016,6,3,1,149,-0.2479
2016,6,3,2,149,1.0838
2016,6,3,3,148,2.3527
2016,6,3,4,136,0.4060
2016,6,3,5,154,1.0665
2016,7,1,1,443,4.9848
2016,7,1,2,173,8.5036
2016,7,1,3,137,4.5492
2016,7,1,4,132,7.1858
2016,7,1,5,295,5.6535
2016,7,2,1,135,6.7970
2016,7,2,2,110,5.6317
2016,7,2,3,102,5.9774
2016,7,2,4,101,6.3201
2016,7,2,5,166,6.3724
2016,7,3,1,138,4.0592
2016,7,3,2,142,4.0153
2016,7,3,3,138,1.9749
2016,7,3,4,150,3.3037
2016,7,3,5,169,5.6724
2016,8,1,1,439,3.2088
2016,8,1,2,171,1.9757
2016,8,1,3,136,3.5599
2016,8,1,4,131,2.6151
2016,8,1,5,294,2.9534
2016,8,2,1,134,-0.0364
2016,8,2,2,109,1.2984
2016,8,2,3,101,1.9760
2016,8,2,4,101,-0.4403
2016,8,2,5,164,0.7527
2016,8,3,1,138,0.2401
2016,8,3,2,141,0.1213
2016,8,3,3,136,-0.8641
2016,8,3,4,149,-0.6807
2016,8,3,5,169,-0.8392
2016,9,1,1,435,6.2441
2016,9,1,2,171,5.0632
2016,9,1,3,134,2.1065
2016,9,1,4,130,1.6873
2016,9,1,5,293,5.7576
2016,9,2,1,131,3.7820
2016,9,2,2,109,2.3888
2016,9,2,3,101,0.1061
2016,9,2,4,99,0.6813
2016,9,2,5,164,1.1769
2016,9,3,1,136,0.3181
2016,9,3,2,141,0.6346
2016,9,3,3,136,1.0394
2016,9,3,4,149,-0.1089
2016,9,3,5,169,0.4504
2016,10,1,1,431,-10.0695
2016,10,1,2,171,-4.2728
2016,10,1,3,134,-3.4533
2016,10,1,4,129,-2.8942
2016,10,1,5,292,-8.1721
2016,10,2,1,129,-8.1549
2016,10,2,2,106,-4.7565
2016,10,2,3,99,-5.8129
2016,10,2,4,98,-2.9048
2016,10,2,5,163,-7.8502
2016,10,3,1,136,-3.7295
2016,10,3,2,137,-2.0637
2016,10,3,3,135,-1.6842
2016,10,3,4,149,-2.2367
2016,10,3,5,167,-2.1249
2016,11,1,1,425,10.1161
2016,11,1,2,170,11.8887
2016,11,1,3,134,10.1997
2016,11,1,4,128,15.0718
2016,11,1,5,289,11.0059
2016,11,2,1,129,9.4731
2016,11,2,2,106,9.2523
2016,11,2,3,99,12.9148
2016,11,2,4,98,11.8084
2016,11,2,5,163,9.5278
2016,11,3,1,136,5.4102
2016,11,3,2,137,3.7561
2016,11,3,3,133,1.8440
2016,11,3,4,148,2.9037
2016,11,3,5,167,1.0667
2016,12,1,1,421,2.3036
2016,12,1,2,169,4.4407
2016,12,1,3,131,4.4490
2016,12,1,4,128,4.6380
2016,12,1,5,288,2.3085
2016,12,2,1,127,-2.0613
2016,12,2,2,104,2.9305
2016,12,2,3,99,1.8683
2016,12,2,4,97,3.4215
2016,12,2,5,163,0.3965
2016,12,3,1,135,0.3254
2016,12,3,2,136,0.9206
2016,12,3,3,132,2.8299
2016,12,3,4,147,2.1564
2016,12,3,5,167,0.8831
2017,1,1,1,417,-0.1514
2017,1,1,2,169,0.8236
2017,1,1,3,130,-2.6403
2017,1,1,4,127,-3.2596
2017,1,1,5,286,1.7174
2017,1,2,1,126,1.1811
2017,1,2,2,103,1.6457
2017,1,2,3,99,0.7644
2017,1,2,4,97,0.3695
2017,1,2,5,163,1.1657
2017,1,3,1,135,1.6246
2017,1,3,2,134,2.9659
2017,1,3,3,132,1.3400
2017,1,3,4,147,2.4464
2017,1,3,5,164,3.1535
2017,2,1,1,415,1.6331
2017,2,1,2,167,-0.5114
2017,2,1,3,130,0.7399
2017,2,1,4,126,-1.8510
2017,2,1,5,286,0.4960
2017,2,2,1,125,-0.1819
2017,2,2,2,102,0.7890
2017,2,2,3,98,1.9025
2017,2,2,4,96,0.9550
2017,2,2,5,163,1.0966
2017,2,3,1,135,3.2075
2017,2,3,2,133,2.3313
2017,2,3,3,132,4.4849
2017,2,3,4,147,4.3256
2017,2,3,5,163,3.1024
2017,3,1,1,412,0.9214
2017,3,1,2,167,-0.8621
2017,3,1,3,129,2.6446
2017,3,1,4,125,1.4405
2017,3,1,5,284,2.4620
2017,3,2,1,124,1.0231
2017,3,2,2,101,1.2306
2017,3,2,3,98,1.8697
2017,3,2,4,95,-0.4706
2017,3,2,5,160,0.8512
2017,3,3,1,135,0.5716
2017,3,3,2,132,1.0781
2017,3,3,3,131,0.8631
2017,3,3,4,147,-0.6360
2017,3,3,5,162,1.2540
2017,4,1,1,410,-1.2027
2017,4,1,2,166,2.1883
2017,4,1,3,128,1.7245
2017,4,1,4,124,6.3563
