year,month,rank_ME,rank_NSI,nstocks,ret_vw
1985,1,2,1,61,10.9274
1985,1,2,2,40,9.5172
1985,1,2,3,166,11.0327
1985,1,2,4,138,11.0224
1985,1,2,5,164,11.8259
1985,1,3,1,73,7.7471
1985,1,3,2,22,4.9571
1985,1,3,3,170,7.4547
1985,1,3,4,171,8.3242
1985,1,3,5,192,8.1188
1985,2,1,1,320,4.6662
1985,2,1,2,497,4.4388
1985,2,1,3,378,3.9848
1985,2,1,4,361,3.4670
1985,2,1,5,485,2.3887
1985,2,2,1,61,0.9485
1985,2,2,2,40,1.5685
1985,2,2,3,164,2.4212
1985,2,2,4,137,2.3134
1985,2,2,5,163,1.4906
1985,2,3,1,72,2.1619
1985,2,3,2,22,5.1617
1985,2,3,3,170,3.0512
1985,2,3,4,170,-0.2589
1985,2,3,5,192,1.2958
1985,3,1,1,318,-0.6814
1985,3,1,2,491,-0.7604
1985,3,1,3,373,-1.2280
1985,3,1,4,357,-2.4104
1985,3,1,5,481,-2.8294
1985,3,2,1,61,0.4450
1985,3,2,2,40,-1.9894
1985,3,2,3,161,-1.0263
1985,3,2,4,135,-2.3494
1985,3,2,5,162,-2.7419
1985,3,3,1,72,1.1564
1985,3,3,2,21,-0.6758
1985,3,3,3,170,0.5227
1985,3,3,4,169,-1.2838
1985,3,3,5,192,0.6453
1985,4,1,1,314,-0.4174
1985,4,1,2,485,-1.2940
1985,4,1,3,370,-0.6947
1985,4,1,4,357,-0.9407
1985,4,1,5,480,-2.5564
1985,4,2,1,61,-0.1517
1985,4,2,2,40,-0.7084
1985,4,2,3,160,-1.0610
1985,4,2,4,135,-1.8330
1985,4,2,5,162,-2.4474
1985,4,3,1,72,-0.8903
1985,4,3,2,21,1.0016
1985,4,3,3,170,-0.8244
1985,4,3,4,169,-0.5723
1985,4,3,5,192,-0.9945
1985,5,1,1,314,2.8346
1985,5,1,2,481,1.0116
1985,5,1,3,367,1.9066
1985,5,1,4,353,4.1815
1985,5,1,5,474,3.0752
1985,5,2,1,60,4.5594
1985,5,2,2,40,3.9179
1985,5,2,3,159,3.0719
1985,5,2,4,135,4.3425
1985,5,2,5,162,4.6922
1985,5,3,1,72,6.3259
1985,5,3,2,21,2.1257
1985,5,3,3,170,5.5538
1985,5,3,4,169,6.0253
1985,5,3,5,192,7.1888
1985,6,1,1,310,0.8164
1985,6,1,2,473,-0.5775
1985,6,1,3,365,0.2530
1985,6,1,4,351,0.4837
1985,6,1,5,473,0.3277
1985,6,2,1,58,3.1298
1985,6,2,2,40,1.2212
1985,6,2,3,154,0.8126
1985,6,2,4,133,1.5590
1985,6,2,5,162,1.5076
1985,6,3,1,72,1.6073
1985,6,3,2,21,1.2495
1985,6,3,3,169,1.6910
1985,6,3,4,168,0.5756
1985,6,3,5,192,3.2241
1985,7,1,1,353,2.5662
1985,7,1,2,540,2.7342
1985,7,1,3,433,3.2490
1985,7,1,4,375,3.3665
1985,7,1,5,549,1.9686
1985,7,2,1,118,3.4767
1985,7,2,2,38,2.7252
1985,7,2,3,154,3.4899
1985,7,2,4,138,3.0088
1985,7,2,5,164,1.5105
1985,7,3,1,160,-0.3161
1985,7,3,2,24,1.6684
1985,7,3,3,155,1.7860
1985,7,3,4,163,0.1464
1985,7,3,5,147,-3.9073
1985,8,1,1,351,-0.2077
1985,8,1,2,537,-0.1816
1985,8,1,3,431,-1.4047
1985,8,1,4,371,-1.1044
1985,8,1,5,541,-0.9814
1985,8,2,1,118,-0.4445
1985,8,2,2,38,-0.6954
1985,8,2,3,154,-0.0661
1985,8,2,4,138,-1.6055
1985,8,2,5,163,-1.9878
1985,8,3,1,159,0.9593
1985,8,3,2,24,4.0807
1985,8,3,3,155,-1.6651
1985,8,3,4,163,-1.3099
1985,8,3,5,147,-0.2356
1985,9,1,1,348,-3.9220
1985,9,1,2,527,-4.6022
1985,9,1,3,428,-5.1254
1985,9,1,4,367,-6.9043
1985,9,1,5,535,-7.1539
1985,9,2,1,117,-4.1324
1985,9,2,2,38,-3.6480
1985,9,2,3,154,-5.8586
1985,9,2,4,137,-6.6339
1985,9,2,5,162,-7.1944
1985,9,3,1,158,-1.8561
1985,9,3,2,24,-2.5740
1985,9,3,3,153,-3.1082
1985,9,3,4,163,-3.8652
1985,9,3,5,147,-5.3574
1985,10,1,1,345,3.1312
1985,10,1,2,521,2.0132
1985,10,1,3,427,2.3362
1985,10,1,4,367,1.9828
1985,10,1,5,532,1.3374
1985,10,2,1,117,2.4216
1985,10,2,2,38,4.3417
1985,10,2,3,153,4.0055
1985,10,2,4,137,3.6515
1985,10,2,5,162,4.0647
1985,10,3,1,156,4.4374
1985,10,3,2,24,3.3014
1985,10,3,3,150,3.6954
1985,10,3,4,162,4.1319
1985,10,3,5,147,4.6282
1985,11,1,1,341,5.5161
1985,11,1,2,514,5.2452
1985,11,1,3,424,6.1107
1985,11,1,4,365,5.0540
1985,11,1,5,526,5.8872
1985,11,2,1,116,7.5890
1985,11,2,2,37,8.0570
1985,11,2,3,151,6.7389
1985,11,2,4,137,7.9447
1985,11,2,5,160,6.6560
1985,11,3,1,156,6.0648
1985,11,3,2,24,2.7619
1985,11,3,3,149,7.9526
1985,11,3,4,161,7.7544
1985,11,3,5,147,6.7226
1985,12,1,1,338,3.7677
1985,12,1,2,509,2.7796
1985,12,1,3,420,4.2469
1985,12,1,4,362,4.6255
1985,12,1,5,519,2.7200
1985,12,2,1,114,3.7152
1985,12,2,2,37,6.8540
1985,12,2,3,148,3.8773
1985,12,2,4,137,5.2998
1985,12,2,5,160,4.7679
1985,12,3,1,154,3.1836
1985,12,3,2,24,3.1172
1985,12,3,3,148,6.0630
1985,12,3,4,161,4.0382
1985,12,3,5,147,4.7509
1986,1,1,1,336,1.9843
1986,1,1,2,502,2.9567
1986,1,1,3,411,3.6233
1986,1,1,4,357,2.1026
1986,1,1,5,511,1.6017
1986,1,2,1,114,-0.8508
1986,1,2,2,36,2.0528
1986,1,2,3,146,1.8063
1986,1,2,4,136,1.3613
1986,1,2,5,160,1.5164
1986,1,3,1,153,-0.0608
1986,1,3,2,23,0.2864
1986,1,3,3,147,-0.6746
1986,1,3,4,161,1.9595
1986,1,3,5,146,1.3851
1986,2,1,1,334,5.4061
1986,2,1,2,497,6.7646
1986,2,1,3,408,7.3340
1986,2,1,4,357,4.6582
1986,2,1,5,509,5.7672
1986,2,2,1,114,7.6677
1986,2,2,2,35,2.5750
1986,2,2,3,146,7.9230
1986,2,2,4,134,6.9571
1986,2,2,5,159,6.0076
1986,2,3,1,152,7.9589
1986,2,3,2,23,5.1696
1986,2,3,3,146,6.2087
1986,2,3,4,161,9.5182
1986,2,3,5,146,7.7122
1986,3,1,1,333,5.9261
1986,3,1,2,496,5.7833
1986,3,1,3,407,4.4572
1986,3,1,4,357,4.3740
1986,3,1,5,501,4.0307
1986,3,2,1,114,4.7936
1986,3,2,2,35,5.9851
1986,3,2,3,144,6.2305
1986,3,2,4,134,6.9445
1986,3,2,5,158,4.2692
1986,3,3,1,151,7.4179
1986,3,3,2,23,4.4130
1986,3,3,3,145,3.6633
1986,3,3,4,161,5.1870
1986,3,3,5,146,4.4352
1986,4,1,1,331,2.0721
1986,4,1,2,492,0.6098
1986,4,1,3,406,1.2962
1986,4,1,4,355,1.8730
1986,4,1,5,497,1.7462
1986,4,2,1,114,0.7182
1986,4,2,2,34,-0.6900
1986,4,2,3,144,-0.2691
1986,4,2,4,133,3.2036
1986,4,2,5,157,2.2363
1986,4,3,1,151,-0.2608
1986,4,3,2,22,2.1568
1986,4,3,3,145,0.4652
1986,4,3,4,160,-1.3334
1986,4,3,5,146,-2.0977
1986,5,1,1,326,4.6258
1986,5,1,2,484,4.9999
1986,5,1,3,403,2.6301
1986,5,1,4,349,3.6465
1986,5,1,5,491,3.3205
1986,5,2,1,114,3.4147
1986,5,2,2,34,5.1916
1986,5,2,3,144,2.3720
1986,5,2,4,131,3.8222
1986,5,2,5,155,4.7730
1986,5,3,1,148,6.5873
1986,5,3,2,22,4.7481
1986,5,3,3,145,3.9202
1986,5,3,4,159,5.6033
1986,5,3,5,144,4.7460
1986,6,1,1,324,1.7344
1986,6,1,2,477,-0.3399
1986,6,1,3,400,-0.6509
1986,6,1,4,347,-0.6785
1986,6,1,5,481,-0.8134
1986,6,2,1,114,0.2514
1986,6,2,2,34,4.7544
1986,6,2,3,144,-0.3449
1986,6,2,4,130,-0.0849
1986,6,2,5,155,0.0846
1986,6,3,1,146,2.7114
1986,6,3,2,22,2.0559
1986,6,3,3,143,-0.9906
1986,6,3,4,159,1.8067
1986,6,3,5,144,2.8623
1986,7,1,1,425,-7.6022
1986,7,1,2,596,-7.8417
1986,7,1,3,396,-8.4616
1986,7,1,4,379,-8.8289
1986,7,1,5,548,-10.5379
1986,7,2,1,131,-8.9389
1986,7,2,2,60,-8.8938
1986,7,2,3,156,-10.4286
1986,7,2,4,151,-10.2725
1986,7,2,5,158,-8.3439
1986,7,3,1,151,-4.5754
1986,7,3,2,28,-3.1878
1986,7,3,3,154,-7.9825
1986,7,3,4,151,-5.1854
1986,7,3,5,160,-3.2492
1986,8,1,1,419,1.4964
1986,8,1,2,591,-0.2056
1986,8,1,3,393,0.6749
1986,8,1,4,377,1.6399
1986,8,1,5,541,2.2890
1986,8,2,1,130,2.7966
1986,8,2,2,60,1.2203
1986,8,2,3,156,3.9245
1986,8,2,4,151,7.0057
1986,8,2,5,158,3.7609
1986,8,3,1,151,6.7862
1986,8,3,2,28,10.5972
1986,8,3,3,154,6.7233
1986,8,3,4,150,6.5735
1986,8,3,5,160,7.2496
1986,9,1,1,413,-4.5755
1986,9,1,2,587,-4.8358
1986,9,1,3,389,-5.6432
1986,9,1,4,373,-6.1661
1986,9,1,5,537,-7.6368
1986,9,2,1,129,-4.0540
1986,9,2,2,59,-4.6848
1986,9,2,3,156,-5.9780
1986,9,2,4,151,-7.2233
1986,9,2,5,157,-7.3780
1986,9,3,1,151,-8.3175
1986,9,3,2,28,-6.6403
1986,9,3,3,154,-6.6614
1986,9,3,4,148,-8.8830
1986,9,3,5,159,-8.0840
1986,10,1,1,410,2.8868
1986,10,1,2,580,2.1530
1986,10,1,3,386,2.1368
1986,10,1,4,370,2.9448
1986,10,1,5,530,1.1899
1986,10,2,1,128,3.6614
1986,10,2,2,59,1.4957
1986,10,2,3,155,4.4771
1986,10,2,4,149,5.7483
1986,10,2,5,156,5.0050
1986,10,3,1,151,6.7443
1986,10,3,2,28,6.8748
1986,10,3,3,154,4.1197
1986,10,3,4,146,6.9629
1986,10,3,5,158,5.9604
1986,11,1,1,402,-1.0230
1986,11,1,2,565,0.4032
1986,11,1,3,383,1.1060
1986,11,1,4,364,-0.1839
1986,11,1,5,522,-2.0493
1986,11,2,1,128,1.0669
1986,11,2,2,59,0.9358
1986,11,2,3,153,1.7272
1986,11,2,4,149,-0.0421
1986,11,2,5,156,0.2362
1986,11,3,1,150,2.9972
1986,11,3,2,28,2.1489
1986,11,3,3,152,3.1631
1986,11,3,4,145,1.7814
1986,11,3,5,157,1.3430
1986,12,1,1,400,-2.5760
1986,12,1,2,555,-3.9924
1986,12,1,3,381,-2.0974
1986,12,1,4,362,-1.9895
1986,12,1,5,510,-4.2130
1986,12,2,1,128,-2.0745
1986,12,2,2,57,0.4686
1986,12,2,3,153,-2.1752
1986,12,2,4,147,-2.7233
1986,12,2,5,156,-3.5932
1986,12,3,1,149,-2.0530
1986,12,3,2,28,-3.8461
1986,12,3,3,152,-2.9035
1986,12,3,4,144,-3.2190
1986,12,3,5,156,-3.2956
1987,1,1,1,389,10.7684
1987,1,1,2,540,8.6652
1987,1,1,3,375,9.4155
1987,1,1,4,356,10.3429
1987,1,1,5,502,12.0299
1987,1,2,1,125,12.1140
1987,1,2,2,57,11.1180
1987,1,2,3,151,12.6859
1987,1,2,4,144,14.4988
1987,1,2,5,153,11.4536
1987,1,3,1,148,14.4172
1987,1,3,2,28,17.1012
1987,1,3,3,148,12.9915
1987,1,3,4,143,13.9531
1987,1,3,5,155,11.7815
1987,2,1,1,388,8.8656
1987,2,1,2,533,7.6172
1987,2,1,3,372,9.6240
1987,2,1,4,354,7.9073
1987,2,1,5,496,8.6486
1987,2,2,1,124,7.5402
1987,2,2,2,56,5.9379
1987,2,2,3,150,8.2092
1987,2,2,4,144,8.3650
1987,2,2,5,151,6.6361
1987,2,3,1,148,3.5141
1987,2,3,2,28,0.0807
1987,2,3,3,147,5.8572
1987,2,3,4,142,6.7550
1987,2,3,5,155,2.1533
1987,3,1,1,386,4.9718
1987,3,1,2,530,3.7595
1987,3,1,3,372,2.1939
1987,3,1,4,353,1.5040
1987,3,1,5,494,2.0420
1987,3,2,1,123,2.5586
1987,3,2,2,56,4.4282
1987,3,2,3,150,1.7826
1987,3,2,4,144,1.3012
1987,3,2,5,151,1.2599
1987,3,3,1,147,4.6343
1987,3,3,2,28,5.3002
1987,3,3,3,147,4.2223
1987,3,3,4,142,0.1568
1987,3,3,5,154,-0.1090
1987,4,1,1,383,-1.6040
1987,4,1,2,525,-0.7074
1987,4,1,3,365,-2.3517
1987,4,1,4,350,-2.4559
1987,4,1,5,492,-2.3527
1987,4,2,1,123,-3.9177
1987,4,2,2,56,-3.0388
1987,4,2,3,150,-2.1919
1987,4,2,4,143,-1.6082
1987,4,2,5,151,-5.1295
1987,4,3,1,147,-1.2704
1987,4,3,2,28,1.5926
1987,4,3,3,147,0.4813
1987,4,3,4,141,-0.3234
1987,4,3,5,154,-2.5361
1987,5,1,1,380,-0.1996
1987,5,1,2,522,0.2487
1987,5,1,3,360,0.0339
1987,5,1,4,348,0.5676
1987,5,1,5,490,0.8453
1987,5,2,1,123,-0.9253
1987,5,2,2,55,-0.3387
1987,5,2,3,150,0.0542
1987,5,2,4,141,2.5865
1987,5,2,5,151,0.7566
1987,5,3,1,145,1.1648
1987,5,3,2,28,0.4181
1987,5,3,3,147,1.7227
1987,5,3,4,141,-0.1212
1987,5,3,5,154,0.2205
1987,6,1,1,379,2.2259
1987,6,1,2,522,1.3976
1987,6,1,3,358,2.4866
1987,6,1,4,346,1.4723
1987,6,1,5,486,0.5527
1987,6,2,1,122,4.0932
1987,6,2,2,55,2.1501
1987,6,2,3,150,4.1698
1987,6,2,4,140,2.0229
1987,6,2,5,150,2.5375
1987,6,3,1,145,5.6975
1987,6,3,2,28,6.6597
1987,6,3,3,147,4.6299
1987,6,3,4,141,3.5930
1987,6,3,5,154,3.9761
1987,7,1,1,382,4.6524
1987,7,1,2,553,4.1217
1987,7,1,3,386,2.4383
1987,7,1,4,388,3.1317
1987,7,1,5,659,2.5492
1987,7,2,1,99,5.7251
1987,7,2,2,48,5.2510
1987,7,2,3,126,4.3115
1987,7,2,4,150,3.5712
1987,7,2,5,187,3.5047
1987,7,3,1,146,4.5210
1987,7,3,2,34,0.2183
1987,7,3,3,159,5.6545
1987,7,3,4,140,5.8502
1987,7,3,5,144,4.3672
1987,8,1,1,380,2.1837
1987,8,1,2,545,2.0457
1987,8,1,3,382,1.9851
1987,8,1,4,388,2.0825
1987,8,1,5,655,1.5617
1987,8,2,1,98,3.0016
1987,8,2,2,48,1.6530
1987,8,2,3,125,3.8132
1987,8,2,4,150,3.9886
1987,8,2,5,185,3.7492
1987,8,3,1,145,3.9127
1987,8,3,2,34,1.7001
1987,8,3,3,159,4.0971
1987,8,3,4,140,3.5071
1987,8,3,5,143,3.8981
1987,9,1,1,374,-0.0620
1987,9,1,2,542,0.2201
1987,9,1,3,382,-0.9238
1987,9,1,4,387,-0.5274
1987,9,1,5,649,-1.8391
1987,9,2,1,98,-0.5076
1987,9,2,2,46,-3.3641
1987,9,2,3,125,-2.7962
1987,9,2,4,148,-1.5359
1987,9,2,5,183,-0.6014
1987,9,3,1,145,-3.0724
1987,9,3,2,34,-3.1109
1987,9,3,3,158,-1.5433
1987,9,3,4,140,-1.5673
1987,9,3,5,141,-1.8442
1987,10,1,1,368,-28.4079
1987,10,1,2,533,-30.4081
1987,10,1,3,381,-30.2239
1987,10,1,4,382,-32.1330
1987,10,1,5,649,-32.4547
1987,10,2,1,97,-27.6968
1987,10,2,2,45,-27.5685
1987,10,2,3,125,-28.3879
1987,10,2,4,144,-28.5940
1987,10,2,5,181,-33.1367
1987,10,3,1,143,-20.6528
1987,10,3,2,34,-15.6736
1987,10,3,3,158,-20.6083
1987,10,3,4,140,-25.7141
1987,10,3,5,141,-20.9390
1987,11,1,1,366,-4.7443
1987,11,1,2,525,-3.8305
1987,11,1,3,378,-4.7609
1987,11,1,4,379,-4.2315
1987,11,1,5,641,-7.0353
1987,11,2,1,96,-3.4445
1987,11,2,2,45,-2.3117
1987,11,2,3,124,-3.6923
1987,11,2,4,142,-4.8755
1987,11,2,5,181,-5.0805
1987,11,3,1,143,-8.5200
1987,11,3,2,34,-7.8896
1987,11,3,3,156,-7.9074
1987,11,3,4,139,-7.4133
1987,11,3,5,141,-6.2009
1987,12,1,1,360,6.4042
1987,12,1,2,520,2.8828
1987,12,1,3,375,6.8952
1987,12,1,4,373,6.3443
1987,12,1,5,631,2.8776
1987,12,2,1,96,10.0150
1987,12,2,2,45,2.9500
1987,12,2,3,124,9.9151
1987,12,2,4,141,11.2732
1987,12,2,5,179,10.1229
1987,12,3,1,143,7.1066
1987,12,3,2,34,6.8526
1987,12,3,3,155,6.9356
1987,12,3,4,139,11.4116
1987,12,3,5,140,7.2872
1988,1,1,1,355,5.3794
1988,1,1,2,513,6.8844
1988,1,1,3,375,5.1751
1988,1,1,4,368,4.0152
1988,1,1,5,624,6.5869
1988,1,2,1,95,2.0200
1988,1,2,2,45,4.8669
1988,1,2,3,122,3.6930
1988,1,2,4,139,2.3749
1988,1,2,5,178,1.5061
1988,1,3,1,143,3.6313
1988,1,3,2,34,8.8731
1988,1,3,3,155,5.2006
1988,1,3,4,138,1.6175
1988,1,3,5,140,3.6633
1988,2,1,1,352,7.2525
1988,2,1,2,506,6.9572
1988,2,1,3,374,7.7260
1988,2,1,4,364,8.9395
1988,2,1,5,618,7.0103
1988,2,2,1,94,9.5918
1988,2,2,2,45,6.4269
1988,2,2,3,122,9.4776
1988,2,2,4,137,9.6565
1988,2,2,5,177,8.4219
1988,2,3,1,143,4.8445
1988,2,3,2,34,2.4397
1988,2,3,3,155,5.2481
1988,2,3,4,138,7.1476
1988,2,3,5,139,4.0669
1988,3,1,1,348,6.7681
1988,3,1,2,502,6.6270
1988,3,1,3,370,6.1643
1988,3,1,4,359,4.9628
1988,3,1,5,609,3.7576
1988,3,2,1,94,4.3354
1988,3,2,2,46,4.0377
1988,3,2,3,121,3.5785
1988,3,2,4,135,2.4013
1988,3,2,5,177,3.1473
1988,3,3,1,143,-2.7886
1988,3,3,2,34,1.4058
1988,3,3,3,155,-1.8740
1988,3,3,4,138,-1.9653
1988,3,3,5,139,-4.4904
1988,4,1,1,346,3.0754
1988,4,1,2,497,2.1473
1988,4,1,3,368,2.5040
1988,4,1,4,357,2.4499
1988,4,1,5,599,1.1658
1988,4,2,1,94,3.1852
1988,4,2,2,45,1.9603
1988,4,2,3,120,1.3852
1988,4,2,4,134,1.6654
1988,4,2,5,177,2.1175
1988,4,3,1,142,1.9062
1988,4,3,2,34,0.7213
1988,4,3,3,155,0.3424
1988,4,3,4,136,1.4206
1988,4,3,5,139,-0.0348
1988,5,1,1,344,-0.9100
1988,5,1,2,492,-0.6301
1988,5,1,3,363,-1.6856
1988,5,1,4,356,-3.1291
1988,5,1,5,592,-2.7538
1988,5,2,1,93,-0.2387
1988,5,2,2,44,1.2229
1988,5,2,3,119,-2.7138
1988,5,2,4,133,-1.7105
1988,5,2,5,177,-1.5944
1988,5,3,1,142,0.0486
1988,5,3,2,34,2.8126
1988,5,3,3,154,0.7003
1988,5,3,4,136,-0.7403
1988,5,3,5,138,0.4466
1988,6,1,1,340,7.3040
1988,6,1,2,479,5.8998
1988,6,1,3,359,5.8267
1988,6,1,4,350,6.0093
1988,6,1,5,588,5.7195
1988,6,2,1,91,6.8020
1988,6,2,2,44,5.0492
1988,6,2,3,118,9.1102
1988,6,2,4,132,8.1248
1988,6,2,5,175,7.5518
1988,6,3,1,141,4.0872
1988,6,3,2,34,-0.0256
1988,6,3,3,154,5.0328
1988,6,3,4,136,6.7064
1988,6,3,5,137,5.3550
1988,7,1,1,487,-0.0443
1988,7,1,2,499,-0.7129
1988,7,1,3,403,-0.1552
1988,7,1,4,400,-0.5321
1988,7,1,5,608,-0.2896
1988,7,2,1,166,-0.6329
1988,7,2,2,46,-0.4663
1988,7,2,3,141,-0.6953
1988,7,2,4,137,-2.2268
1988,7,2,5,154,-1.5111
1988,7,3,1,214,-0.3968
1988,7,3,2,28,2.2246
1988,7,3,3,136,-0.5495
1988,7,3,4,122,-2.3347
1988,7,3,5,130,-2.3779
1988,8,1,1,479,-1.2547
1988,8,1,2,493,-3.0211
1988,8,1,3,401,-1.9962
1988,8,1,4,398,-3.1712
1988,8,1,5,602,-2.7582
1988,8,2,1,164,-2.2648
1988,8,2,2,46,-0.9971
1988,8,2,3,141,-2.3382
1988,8,2,4,136,-3.5221
1988,8,2,5,153,-3.7175
1988,8,3,1,213,-3.2796
1988,8,3,2,28,-2.4122
1988,8,3,3,135,-2.6935
1988,8,3,4,122,-3.1375
1988,8,3,5,130,-3.5691
1988,9,1,1,471,2.9857
1988,9,1,2,483,2.1847
1988,9,1,3,401,3.0294
1988,9,1,4,395,2.2271
1988,9,1,5,599,0.9744
1988,9,2,1,162,2.8629
1988,9,2,2,44,3.7490
1988,9,2,3,138,3.7291
1988,9,2,4,136,2.1577
1988,9,2,5,151,2.0652
1988,9,3,1,212,4.1279
1988,9,3,2,28,2.0434
1988,9,3,3,135,5.3218
1988,9,3,4,122,3.2481
1988,9,3,5,130,3.9352
1988,10,1,1,466,-1.4455
1988,10,1,2,481,-2.0374
1988,10,1,3,398,-0.9870
1988,10,1,4,389,-1.0732
1988,10,1,5,595,-3.6669
1988,10,2,1,160,0.7230
1988,10,2,2,43,1.3251
1988,10,2,3,136,0.0007
1988,10,2,4,134,-1.3854
1988,10,2,5,151,-1.5919
1988,10,3,1,211,3.1657
1988,10,3,2,28,3.4460
1988,10,3,3,135,3.6224
1988,10,3,4,122,1.2052
1988,10,3,5,130,0.1402
1988,11,1,1,463,-2.1107
1988,11,1,2,477,-3.7885
1988,11,1,3,391,-4.3208
1988,11,1,4,386,-4.0662
1988,11,1,5,592,-6.2802
1988,11,2,1,159,-3.7728
1988,11,2,2,43,-0.8680
1988,11,2,3,134,-1.8319
1988,11,2,4,134,-1.8555
1988,11,2,5,150,-4.0856
1988,11,3,1,210,-1.2236
1988,11,3,2,28,-1.2572
1988,11,3,3,133,-0.8044
1988,11,3,4,121,-2.3748
1988,11,3,5,130,-1.5366
1988,12,1,1,457,4.3983
1988,12,1,2,470,2.4762
1988,12,1,3,387,4.5486
1988,12,1,4,382,4.0087
1988,12,1,5,589,3.4364
1988,12,2,1,157,3.7716
1988,12,2,2,42,2.1754
1988,12,2,3,131,4.1062
1988,12,2,4,134,6.6934
1988,12,2,5,150,4.1060
1988,12,3,1,209,2.2841
1988,12,3,2,28,0.1866
1988,12,3,3,133,1.4056
1988,12,3,4,119,3.1825
1988,12,3,5,130,2.4980
1989,1,1,1,453,4.5549
1989,1,1,2,459,7.0864
1989,1,1,3,383,5.8674
1989,1,1,4,379,4.0486
1989,1,1,5,583,5.3858
1989,1,2,1,157,3.9994
1989,1,2,2,42,4.2956
1989,1,2,3,131,4.0769
1989,1,2,4,132,4.4912
1989,1,2,5,149,5.4069
1989,1,3,1,207,7.3069
1989,1,3,2,28,3.7654
1989,1,3,3,132,5.6514
1989,1,3,4,119,5.9554
1989,1,3,5,129,7.5614
1989,2,1,1,448,1.0751
1989,2,1,2,453,1.9085
1989,2,1,3,379,1.1678
1989,2,1,4,376,0.2367
1989,2,1,5,576,-0.5360
1989,2,2,1,156,1.4227
1989,2,2,2,42,1.7091
1989,2,2,3,131,1.3321
1989,2,2,4,130,0.8885
1989,2,2,5,149,0.4713
1989,2,3,1,206,-2.6284
1989,2,3,2,28,-1.3320
1989,2,3,3,132,-2.0530
1989,2,3,4,118,-2.0548
1989,2,3,5,129,-1.9834
1989,3,1,1,442,2.4399
1989,3,1,2,448,3.7050
1989,3,1,3,377,2.9383
1989,3,1,4,372,2.6868
1989,3,1,5,570,1.9107
1989,3,2,1,156,3.5629
1989,3,2,2,42,4.2176
1989,3,2,3,131,1.2923
1989,3,2,4,126,1.8130
1989,3,2,5,149,4.7332
1989,3,3,1,206,1.3179
1989,3,3,2,28,2.4762
1989,3,3,3,132,3.0992
1989,3,3,4,118,1.9308
1989,3,3,5,129,0.9125
1989,4,1,1,439,3.0830
1989,4,1,2,444,3.2974
1989,4,1,3,374,2.6698
1989,4,1,4,369,3.5620
1989,4,1,5,563,2.9896
1989,4,2,1,155,5.1795
1989,4,2,2,42,5.8719
1989,4,2,3,130,3.8909
1989,4,2,4,125,4.3898
1989,4,2,5,148,5.4330
1989,4,3,1,205,4.9499
1989,4,3,2,28,2.9652
1989,4,3,3,132,6.5585
1989,4,3,4,117,5.3531
1989,4,3,5,129,5.0443
1989,5,1,1,433,3.7336
1989,5,1,2,441,3.5094
1989,5,1,3,371,3.9533
1989,5,1,4,369,3.6625
1989,5,1,5,559,2.7745
1989,5,2,1,155,5.8645
1989,5,2,2,42,4.1292
1989,5,2,3,129,3.5471
1989,5,2,4,125,3.0277
1989,5,2,5,145,5.0414
1989,5,3,1,205,3.3174
1989,5,3,2,28,3.8799
1989,5,3,3,132,4.4770
1989,5,3,4,117,6.0214
1989,5,3,5,128,5.0654
1989,6,1,1,429,0.3788
1989,6,1,2,432,-0.9748
1989,6,1,3,366,-2.0632
1989,6,1,4,365,-0.9338
1989,6,1,5,556,-3.7924
1989,6,2,1,154,-0.4154
1989,6,2,2,42,1.0522
1989,6,2,3,129,-1.7862
1989,6,2,4,124,-3.0819
1989,6,2,5,144,-2.3879
1989,6,3,1,203,-0.6302
1989,6,3,2,28,1.1811
1989,6,3,3,132,-0.3947
1989,6,3,4,116,-1.5798
1989,6,3,5,127,-1.3726
1989,7,1,1,617,2.8404
1989,7,1,2,561,2.5357
1989,7,1,3,293,4.2108
1989,7,1,4,366,2.9149
1989,7,1,5,659,2.6861
1989,7,2,1,175,4.8254
1989,7,2,2,57,3.4647
1989,7,2,3,111,3.2287
1989,7,2,4,128,5.5297
1989,7,2,5,168,4.1878
1989,7,3,1,234,9.0160
1989,7,3,2,35,4.7592
1989,7,3,3,126,7.7848
1989,7,3,4,120,9.5568
1989,7,3,5,101,6.4419
1989,8,1,1,613,0.7463
1989,8,1,2,559,0.6046
1989,8,1,3,290,2.6176
1989,8,1,4,363,1.4541
1989,8,1,5,654,2.4136
1989,8,2,1,175,3.5304
1989,8,2,2,57,2.5209
1989,8,2,3,111,2.9268
1989,8,2,4,128,2.9602
1989,8,2,5,167,2.2139
1989,8,3,1,232,1.8660
1989,8,3,2,35,1.0445
1989,8,3,3,125,2.2658
1989,8,3,4,119,2.6525
1989,8,3,5,100,2.4063
1989,9,1,1,608,-0.0442
1989,9,1,2,552,0.9800
1989,9,1,3,288,-1.1417
1989,9,1,4,359,-1.6611
1989,9,1,5,648,0.5056
1989,9,2,1,173,-0.9453
1989,9,2,2,56,-0.2345
1989,9,2,3,111,1.5284
1989,9,2,4,126,2.6244
1989,9,2,5,166,1.0233
1989,9,3,1,230,-0.6302
1989,9,3,2,35,2.6559
1989,9,3,3,125,-0.8015
1989,9,3,4,118,-0.0081
1989,9,3,5,99,-1.7562
1989,10,1,1,602,-5.2906
1989,10,1,2,545,-5.3694
1989,10,1,3,282,-6.5552
1989,10,1,4,357,-7.0188
1989,10,1,5,644,-5.4280
