year,month,rank_ME,rank_NDF,nstocks,ret_vw
2010,8,1,3,201,-8.3858
2010,8,1,4,241,-8.8368
2010,8,1,5,189,-9.1795
2010,8,2,1,118,-8.9730
2010,8,2,2,91,-5.7211
2010,8,2,3,93,-7.5678
2010,8,2,4,116,-5.9525
2010,8,2,5,99,-6.9963
2010,8,3,1,100,-3.4368
2010,8,3,2,128,-6.3804
2010,8,3,3,117,-2.2738
2010,8,3,4,154,-2.4321
2010,8,3,5,146,-3.7810
2010,9,1,1,258,14.1255
2010,9,1,2,187,14.9988
2010,9,1,3,200,11.4067
2010,9,1,4,240,14.0618
2010,9,1,5,189,9.8382
2010,9,2,1,117,14.3597
2010,9,2,2,91,12.0819
2010,9,2,3,91,14.5829
2010,9,2,4,115,14.0035
2010,9,2,5,98,12.2258
2010,9,3,1,99,10.1697
2010,9,3,2,128,10.5916
2010,9,3,3,117,9.1364
2010,9,3,4,154,8.1654
2010,9,3,5,146,8.7479
2010,10,1,1,257,4.8418
2010,10,1,2,184,3.8389
2010,10,1,3,200,5.0608
2010,10,1,4,236,4.5518
2010,10,1,5,184,6.4496
2010,10,2,1,116,3.8759
2010,10,2,2,90,3.2592
2010,10,2,3,91,5.8385
2010,10,2,4,115,3.3837
2010,10,2,5,98,4.7620
2010,10,3,1,99,6.1236
2010,10,3,2,128,3.3028
2010,10,3,3,117,3.0739
2010,10,3,4,154,3.9962
2010,10,3,5,145,4.1663
2010,11,1,1,255,4.7808
2010,11,1,2,184,4.1601
2010,11,1,3,199,5.9275
2010,11,1,4,232,2.5741
2010,11,1,5,180,1.2552
2010,11,2,1,116,5.8254
2010,11,2,2,90,5.2256
2010,11,2,3,91,5.4334
2010,11,2,4,115,2.7195
2010,11,2,5,98,4.0062
2010,11,3,1,99,0.8054
2010,11,3,2,126,1.3535
2010,11,3,3,115,-0.6606
2010,11,3,4,154,1.4442
2010,11,3,5,145,-1.3824
2010,12,1,1,251,10.8262
2010,12,1,2,182,7.9859
2010,12,1,3,196,9.3343
2010,12,1,4,231,10.3579
2010,12,1,5,179,6.9380
2010,12,2,1,115,9.0300
2010,12,2,2,90,6.9641
2010,12,2,3,91,7.6149
2010,12,2,4,115,6.4810
2010,12,2,5,98,7.5511
2010,12,3,1,99,5.3134
2010,12,3,2,125,7.9985
2010,12,3,3,114,6.4902
2010,12,3,4,153,5.5516
2010,12,3,5,145,5.2521
2011,1,1,1,246,-2.0586
2011,1,1,2,177,-1.1412
2011,1,1,3,192,-0.8379
2011,1,1,4,229,-1.4198
2011,1,1,5,178,0.0136
2011,1,2,1,115,0.7497
2011,1,2,2,89,1.0129
2011,1,2,3,90,2.2354
2011,1,2,4,114,-0.8098
2011,1,2,5,98,0.1918
2011,1,3,1,99,4.1779
2011,1,3,2,125,3.1324
2011,1,3,3,114,1.2721
2011,1,3,4,153,3.1105
2011,1,3,5,145,0.6864
2011,2,1,1,243,4.3959
2011,2,1,2,176,7.1758
2011,2,1,3,191,8.4017
2011,2,1,4,228,3.3763
2011,2,1,5,177,5.0141
2011,2,2,1,115,7.7605
2011,2,2,2,89,4.9870
2011,2,2,3,90,5.1267
2011,2,2,4,113,8.0235
2011,2,2,5,98,4.5274
2011,2,3,1,98,4.1524
2011,2,3,2,124,3.7703
2011,2,3,3,114,1.8047
2011,2,3,4,153,5.5436
2011,2,3,5,145,2.3000
2011,3,1,1,239,2.9155
2011,3,1,2,175,4.4824
2011,3,1,3,191,3.8244
2011,3,1,4,226,2.6348
2011,3,1,5,176,0.1782
2011,3,2,1,115,2.0818
2011,3,2,2,89,1.4863
2011,3,2,3,90,2.7157
2011,3,2,4,113,5.7076
2011,3,2,5,98,3.5563
2011,3,3,1,97,2.7048
2011,3,3,2,124,0.3771
2011,3,3,3,114,2.0888
2011,3,3,4,153,-0.2609
2011,3,3,5,144,0.8632
2011,4,1,1,237,0.1355
2011,4,1,2,175,1.4250
2011,4,1,3,190,1.0423
2011,4,1,4,224,2.9187
2011,4,1,5,173,2.1341
2011,4,2,1,115,1.9264
2011,4,2,2,88,2.8017
2011,4,2,3,90,1.5752
2011,4,2,4,113,3.2056
2011,4,2,5,98,3.5716
2011,4,3,1,95,4.5978
2011,4,3,2,123,2.4279
2011,4,3,3,114,4.1535
2011,4,3,4,153,3.2278
2011,4,3,5,144,4.3461
2011,5,1,1,236,-2.0301
2011,5,1,2,174,-3.4284
2011,5,1,3,188,-1.0822
2011,5,1,4,222,-1.7747
2011,5,1,5,170,-2.4492
2011,5,2,1,115,-2.6241
2011,5,2,2,88,-2.0209
2011,5,2,3,89,-1.5750
2011,5,2,4,113,-2.0630
2011,5,2,5,98,-0.5257
2011,5,3,1,95,-2.0675
2011,5,3,2,123,-1.7679
2011,5,3,3,114,-0.1158
2011,5,3,4,152,-1.2437
2011,5,3,5,144,-0.3598
2011,6,1,1,232,-3.0953
2011,6,1,2,173,-3.4780
2011,6,1,3,188,-3.5906
2011,6,1,4,220,-1.5609
2011,6,1,5,168,-1.8090
2011,6,2,1,114,-1.6025
2011,6,2,2,87,-0.5644
2011,6,2,3,89,-0.6981
2011,6,2,4,112,-2.1982
2011,6,2,5,97,-0.6861
2011,6,3,1,95,-0.2486
2011,6,3,2,123,-1.2916
2011,6,3,3,114,-1.4353
2011,6,3,4,151,-1.8428
2011,6,3,5,144,-1.6486
2011,7,1,1,271,-2.3979
2011,7,1,2,190,-2.8719
2011,7,1,3,260,-2.4294
2011,7,1,4,119,-1.1832
2011,7,1,5,170,-2.7702
2011,7,2,1,98,-4.5204
2011,7,2,2,99,-3.2271
2011,7,2,3,141,-4.4188
2011,7,2,4,70,-3.7412
2011,7,2,5,91,-5.0056
2011,7,3,1,106,-2.9117
2011,7,3,2,124,-4.2329
2011,7,3,3,158,-2.7950
2011,7,3,4,116,-0.8100
2011,7,3,5,131,-0.9241
2011,8,1,1,270,-12.3244
2011,8,1,2,189,-11.2149
2011,8,1,3,260,-10.4238
2011,8,1,4,117,-9.5185
2011,8,1,5,169,-12.2695
2011,8,2,1,97,-9.5179
2011,8,2,2,99,-8.4174
2011,8,2,3,140,-9.1609
2011,8,2,4,69,-10.1259
2011,8,2,5,90,-7.0336
2011,8,3,1,106,-5.6652
2011,8,3,2,124,-4.4463
2011,8,3,3,157,-6.6039
2011,8,3,4,116,-2.9700
2011,8,3,5,130,-6.4143
2011,9,1,1,269,-12.6751
2011,9,1,2,188,-9.1618
2011,9,1,3,260,-10.2562
2011,9,1,4,114,-11.6871
2011,9,1,5,166,-14.4295
2011,9,2,1,96,-11.3804
2011,9,2,2,98,-11.4352
2011,9,2,3,140,-12.5855
2011,9,2,4,69,-11.3996
2011,9,2,5,90,-11.5215
2011,9,3,1,106,-8.3766
2011,9,3,2,124,-6.2270
2011,9,3,3,157,-7.8058
2011,9,3,4,116,-5.0653
2011,9,3,5,129,-7.5989
2011,10,1,1,269,16.3532
2011,10,1,2,187,12.4742
2011,10,1,3,259,12.3596
2011,10,1,4,114,13.3062
2011,10,1,5,163,15.7771
2011,10,2,1,94,18.0291
2011,10,2,2,98,16.0320
2011,10,2,3,140,16.2456
2011,10,2,4,69,13.8656
2011,10,2,5,90,12.5935
2011,10,3,1,105,11.5880
2011,10,3,2,123,9.8719
2011,10,3,3,156,13.2997
2011,10,3,4,116,8.6163
2011,10,3,5,128,12.2033
2011,11,1,1,268,-1.6519
2011,11,1,2,185,-0.3608
2011,11,1,3,256,-0.3872
2011,11,1,4,111,-1.9501
2011,11,1,5,161,-4.2957
2011,11,2,1,94,0.7750
2011,11,2,2,97,-1.4666
2011,11,2,3,139,-1.8297
2011,11,2,4,69,1.5647
2011,11,2,5,89,-2.6484
2011,11,3,1,104,-0.0994
2011,11,3,2,123,2.1107
2011,11,3,3,155,0.5105
2011,11,3,4,116,0.3224
2011,11,3,5,128,1.1258
2011,12,1,1,266,2.6795
2011,12,1,2,183,1.3317
2011,12,1,3,254,1.2708
2011,12,1,4,109,0.6053
2011,12,1,5,159,-0.8049
2011,12,2,1,94,0.9982
2011,12,2,2,97,0.5227
2011,12,2,3,139,-0.3594
2011,12,2,4,68,-1.1240
2011,12,2,5,88,-0.2214
2011,12,3,1,103,1.9229
2011,12,3,2,123,1.9405
2011,12,3,3,153,-0.6249
2011,12,3,4,116,1.4348
2011,12,3,5,128,-1.6439
2012,1,1,1,265,8.6923
2012,1,1,2,182,7.1281
2012,1,1,3,251,11.7901
2012,1,1,4,107,6.6131
2012,1,1,5,158,8.9587
2012,1,2,1,94,8.9386
2012,1,2,2,97,8.4293
2012,1,2,3,138,5.4808
2012,1,2,4,68,6.4396
2012,1,2,5,87,5.8501
2012,1,3,1,103,5.0477
2012,1,3,2,121,2.2782
2012,1,3,3,153,6.1044
2012,1,3,4,116,2.7313
2012,1,3,5,127,5.1168
2012,2,1,1,261,2.8122
2012,2,1,2,182,2.8269
2012,2,1,3,249,-0.1368
2012,2,1,4,106,4.0833
2012,2,1,5,157,2.8929
2012,2,2,1,93,4.8495
2012,2,2,2,97,4.0175
2012,2,2,3,137,3.6019
2012,2,2,4,67,1.7652
2012,2,2,5,86,1.5764
2012,2,3,1,102,4.1896
2012,2,3,2,121,3.2007
2012,2,3,3,153,3.2769
2012,2,3,4,116,3.5762
2012,2,3,5,126,3.5041
2012,3,1,1,258,3.4517
2012,3,1,2,179,5.3334
2012,3,1,3,244,3.0602
2012,3,1,4,106,5.6503
2012,3,1,5,157,2.1330
2012,3,2,1,93,2.9103
2012,3,2,2,97,1.9373
2012,3,2,3,136,1.0683
2012,3,2,4,67,1.6358
2012,3,2,5,86,2.2315
2012,3,3,1,102,1.4752
2012,3,3,2,121,1.4162
2012,3,3,3,152,2.3881
2012,3,3,4,115,2.5508
2012,3,3,5,126,2.2756
2012,4,1,1,256,-1.9315
2012,4,1,2,178,-2.3891
2012,4,1,3,240,-3.5982
2012,4,1,4,105,0.1234
2012,4,1,5,157,-0.6055
2012,4,2,1,93,-0.2526
2012,4,2,2,97,0.1598
2012,4,2,3,136,-2.5780
2012,4,2,4,67,-2.0422
2012,4,2,5,86,-0.9483
2012,4,3,1,102,-1.0775
2012,4,3,2,121,-0.2397
2012,4,3,3,151,-0.8764
2012,4,3,4,114,0.2610
2012,4,3,5,126,-0.8756
2012,5,1,1,253,-5.4344
2012,5,1,2,175,-7.0890
2012,5,1,3,239,-6.6671
2012,5,1,4,104,-6.6789
2012,5,1,5,157,-9.0424
2012,5,2,1,93,-5.5974
2012,5,2,2,97,-5.2314
2012,5,2,3,135,-7.7188
2012,5,2,4,67,-6.4221
2012,5,2,5,86,-7.6408
2012,5,3,1,102,-5.5672
2012,5,3,2,120,-3.7208
2012,5,3,3,151,-6.9049
2012,5,3,4,114,-5.1314
2012,5,3,5,125,-7.4783
2012,6,1,1,251,7.4535
2012,6,1,2,174,4.8455
2012,6,1,3,239,7.1951
2012,6,1,4,102,6.4920
2012,6,1,5,154,5.4696
2012,6,2,1,92,5.5557
2012,6,2,2,97,3.1515
2012,6,2,3,135,5.3999
2012,6,2,4,67,4.4394
2012,6,2,5,86,3.9017
2012,6,3,1,102,2.4829
2012,6,3,2,119,4.5665
2012,6,3,3,151,3.2378
2012,6,3,4,113,5.0591
2012,6,3,5,125,3.0790
2012,7,1,1,217,-2.8854
2012,7,1,2,197,-2.5728
2012,7,1,3,208,-0.0692
2012,7,1,4,155,-0.9633
2012,7,1,5,182,-3.2974
2012,7,2,1,102,-1.4950
2012,7,2,2,97,-0.4201
2012,7,2,3,113,-2.0060
2012,7,2,4,75,-1.6557
2012,7,2,5,93,-1.0537
2012,7,3,1,107,0.3155
2012,7,3,2,127,1.2685
2012,7,3,3,155,1.5743
2012,7,3,4,146,2.0092
2012,7,3,5,129,0.7365
2012,8,1,1,213,3.9929
2012,8,1,2,196,3.6743
2012,8,1,3,205,3.4510
2012,8,1,4,154,1.7510
2012,8,1,5,180,4.6559
2012,8,2,1,102,6.3370
2012,8,2,2,97,4.2366
2012,8,2,3,112,2.9818
2012,8,2,4,74,3.3176
2012,8,2,5,93,3.1126
2012,8,3,1,106,2.0009
2012,8,3,2,127,1.9729
2012,8,3,3,153,1.7914
2012,8,3,4,145,1.6612
2012,8,3,5,129,0.8051
2012,9,1,1,209,3.6938
2012,9,1,2,195,4.1443
2012,9,1,3,201,5.8713
2012,9,1,4,153,4.2210
2012,9,1,5,178,6.1697
2012,9,2,1,101,2.9131
2012,9,2,2,96,4.2849
2012,9,2,3,112,2.6780
2012,9,2,4,74,3.4175
2012,9,2,5,93,2.8546
2012,9,3,1,106,4.4042
2012,9,3,2,127,2.9770
2012,9,3,3,152,2.6929
2012,9,3,4,144,2.3230
2012,9,3,5,128,1.5107
2012,10,1,1,206,-2.5960
2012,10,1,2,193,-2.7737
2012,10,1,3,199,-3.7690
2012,10,1,4,152,-5.5086
2012,10,1,5,176,-3.5838
2012,10,2,1,101,0.7005
2012,10,2,2,95,-2.1146
2012,10,2,3,112,-2.4008
2012,10,2,4,74,-0.1469
2012,10,2,5,93,-0.3250
2012,10,3,1,106,-1.6287
2012,10,3,2,127,-1.4909
2012,10,3,3,152,-1.7642
2012,10,3,4,143,-2.1863
2012,10,3,5,128,-1.1519
2012,11,1,1,204,0.9752
2012,11,1,2,191,1.3251
2012,11,1,3,197,1.9027
2012,11,1,4,153,1.2479
2012,11,1,5,176,1.1577
2012,11,2,1,98,0.1189
2012,11,2,2,95,0.5146
2012,11,2,3,111,3.5885
2012,11,2,4,73,0.7417
2012,11,2,5,92,0.7451
2012,11,3,1,106,1.5259
2012,11,3,2,127,-0.4322
2012,11,3,3,152,2.2936
2012,11,3,4,143,0.3773
2012,11,3,5,126,1.2441
2012,12,1,1,201,3.7828
2012,12,1,2,189,2.8091
2012,12,1,3,197,3.0905
2012,12,1,4,150,3.8497
2012,12,1,5,173,4.9789
2012,12,2,1,98,4.5566
2012,12,2,2,95,3.9115
2012,12,2,3,110,3.0932
2012,12,2,4,73,3.5175
2012,12,2,5,92,4.4797
2012,12,3,1,106,0.9113
2012,12,3,2,127,1.1881
2012,12,3,3,151,0.6866
2012,12,3,4,143,0.6513
2012,12,3,5,126,1.2884
2013,1,1,1,200,6.8232
2013,1,1,2,187,7.2361
2013,1,1,3,195,6.8079
2013,1,1,4,146,7.6182
2013,1,1,5,171,5.1354
2013,1,2,1,96,6.6557
2013,1,2,2,95,5.4127
2013,1,2,3,109,6.0285
2013,1,2,4,72,8.8504
2013,1,2,5,92,6.1161
2013,1,3,1,106,7.3001
2013,1,3,2,127,6.3213
2013,1,3,3,150,5.3629
2013,1,3,4,142,6.4822
2013,1,3,5,126,5.2410
2013,2,1,1,199,1.5440
2013,2,1,2,187,2.0765
2013,2,1,3,195,0.4527
2013,2,1,4,146,0.4129
2013,2,1,5,170,2.0144
2013,2,2,1,96,0.9555
2013,2,2,2,95,0.7491
2013,2,2,3,109,1.1840
2013,2,2,4,72,0.5738
2013,2,2,5,91,0.7424
2013,2,3,1,106,1.3699
2013,2,3,2,127,1.5616
2013,2,3,3,149,1.1224
2013,2,3,4,141,1.6954
2013,2,3,5,126,2.3914
2013,3,1,1,197,6.8791
2013,3,1,2,186,4.8019
2013,3,1,3,193,5.8416
2013,3,1,4,145,8.0106
2013,3,1,5,169,5.4291
2013,3,2,1,96,5.6296
2013,3,2,2,94,4.4091
2013,3,2,3,107,4.7806
2013,3,2,4,72,5.1986
2013,3,2,5,90,4.5914
2013,3,3,1,106,3.9722
2013,3,3,2,127,4.1995
2013,3,3,3,149,3.5176
2013,3,3,4,141,3.7827
2013,3,3,5,126,4.7922
2013,4,1,1,194,1.8443
2013,4,1,2,184,1.1122
2013,4,1,3,192,-0.1961
2013,4,1,4,144,0.5311
2013,4,1,5,168,-2.6031
2013,4,2,1,96,-2.6098
2013,4,2,2,94,-1.5493
2013,4,2,3,107,-1.7302
2013,4,2,4,72,0.0858
2013,4,2,5,90,0.7362
2013,4,3,1,106,0.6859
2013,4,3,2,127,1.0055
2013,4,3,3,149,1.5894
2013,4,3,4,141,3.1220
2013,4,3,5,126,1.6704
2013,5,1,1,193,6.5208
2013,5,1,2,184,6.7511
2013,5,1,3,188,6.0287
2013,5,1,4,140,2.7724
2013,5,1,5,168,7.8437
2013,5,2,1,95,4.0231
2013,5,2,2,94,5.4305
2013,5,2,3,107,5.3684
2013,5,2,4,72,4.0575
2013,5,2,5,89,6.1849
2013,5,3,1,106,1.2714
2013,5,3,2,127,2.1589
2013,5,3,3,149,2.5216
2013,5,3,4,141,0.7799
2013,5,3,5,126,1.8710
2013,6,1,1,191,1.1269
2013,6,1,2,182,1.8371
2013,6,1,3,187,0.8797
2013,6,1,4,138,-2.5335
2013,6,1,5,168,-1.9512
2013,6,2,1,95,-1.1361
2013,6,2,2,94,-0.1272
2013,6,2,3,106,-1.2323
2013,6,2,4,72,-1.9483
2013,6,2,5,89,-0.3778
2013,6,3,1,106,-1.5157
2013,6,3,2,127,-1.6204
2013,6,3,3,149,-1.0346
2013,6,3,4,139,-0.9949
2013,6,3,5,126,-0.6465
2013,7,1,1,241,8.3497
2013,7,1,2,192,7.2890
2013,7,1,3,172,9.2292
2013,7,1,4,119,7.2730
2013,7,1,5,159,5.7056
2013,7,2,1,116,7.0406
2013,7,2,2,97,8.2785
2013,7,2,3,98,5.2325
2013,7,2,4,77,6.3170
2013,7,2,5,109,7.2295
2013,7,3,1,100,6.5320
2013,7,3,2,125,5.0600
2013,7,3,3,156,4.3537
2013,7,3,4,131,4.1141
2013,7,3,5,134,5.7620
2013,8,1,1,240,-3.5238
2013,8,1,2,192,-4.3729
2013,8,1,3,171,-1.3646
2013,8,1,4,119,-2.5476
2013,8,1,5,158,-1.9355
2013,8,2,1,116,-3.6692
2013,8,2,2,97,-4.0019
2013,8,2,3,98,-1.6844
2013,8,2,4,77,-2.9202
2013,8,2,5,109,-2.4254
2013,8,3,1,100,-3.4909
2013,8,3,2,123,-3.5620
2013,8,3,3,156,-1.6368
2013,8,3,4,130,-3.2441
2013,8,3,5,133,-1.8031
2013,9,1,1,237,6.7885
2013,9,1,2,191,8.2684
2013,9,1,3,171,6.5926
2013,9,1,4,117,7.3062
2013,9,1,5,156,6.4640
2013,9,2,1,116,4.1748
2013,9,2,2,97,5.4382
2013,9,2,3,98,6.9587
2013,9,2,4,77,6.2118
2013,9,2,5,109,8.2870
2013,9,3,1,100,3.8445
2013,9,3,2,123,3.0146
2013,9,3,3,156,4.1256
2013,9,3,4,130,2.5786
2013,9,3,5,133,4.9726
2013,10,1,1,235,3.5087
2013,10,1,2,190,3.4347
2013,10,1,3,170,2.5356
2013,10,1,4,117,2.9651
2013,10,1,5,155,5.7709
2013,10,2,1,116,2.9003
2013,10,2,2,97,2.4402
2013,10,2,3,98,2.8289
2013,10,2,4,77,3.0554
2013,10,2,5,109,2.6223
2013,10,3,1,100,5.2386
2013,10,3,2,123,4.9410
2013,10,3,3,156,3.7675
2013,10,3,4,130,4.9878
2013,10,3,5,132,3.3247
2013,11,1,1,233,5.0104
2013,11,1,2,187,6.5003
2013,11,1,3,170,8.2799
2013,11,1,4,117,5.0329
2013,11,1,5,154,5.2069
2013,11,2,1,115,4.3539
2013,11,2,2,96,2.5705
2013,11,2,3,98,3.3593
2013,11,2,4,76,3.8852
2013,11,2,5,108,2.5610
2013,11,3,1,100,2.4308
2013,11,3,2,123,2.5753
2013,11,3,3,155,3.5367
2013,11,3,4,130,1.6772
2013,11,3,5,130,1.4570
2013,12,1,1,230,2.8693
2013,12,1,2,185,2.3378
2013,12,1,3,167,3.0989
2013,12,1,4,116,2.7367
2013,12,1,5,151,5.4665
2013,12,2,1,113,2.9330
2013,12,2,2,95,1.6918
2013,12,2,3,97,1.7286
2013,12,2,4,76,3.1297
2013,12,2,5,108,3.1360
2013,12,3,1,100,1.5396
2013,12,3,2,123,3.1082
2013,12,3,3,155,2.7125
2013,12,3,4,130,2.0213
2013,12,3,5,130,2.8744
2014,1,1,1,228,-3.4093
2014,1,1,2,185,-3.0372
2014,1,1,3,167,0.1037
2014,1,1,4,116,-0.4647
2014,1,1,5,150,-0.5502
2014,1,2,1,111,-3.7474
2014,1,2,2,95,-4.5091
2014,1,2,3,95,-1.4745
2014,1,2,4,76,-2.5338
2014,1,2,5,107,-5.3632
2014,1,3,1,99,-4.5370
2014,1,3,2,122,-3.6661
2014,1,3,3,155,-2.9655
2014,1,3,4,129,-2.6684
2014,1,3,5,129,-2.2491
2014,2,1,1,227,5.3821
2014,2,1,2,185,5.2080
2014,2,1,3,166,5.2847
2014,2,1,4,115,5.7406
2014,2,1,5,150,6.4664
2014,2,2,1,110,3.2998
2014,2,2,2,95,3.6342
2014,2,2,3,93,6.9445
2014,2,2,4,76,3.7709
2014,2,2,5,107,5.7045
2014,2,3,1,98,5.0594
2014,2,3,2,121,4.6255
2014,2,3,3,155,4.6672
2014,2,3,4,129,4.0767
2014,2,3,5,128,5.5150
2014,3,1,1,219,0.9294
2014,3,1,2,183,-0.2433
2014,3,1,3,164,-3.5268
2014,3,1,4,113,3.3455
2014,3,1,5,149,1.0920
2014,3,2,1,110,1.9363
2014,3,2,2,93,-0.4759
2014,3,2,3,93,-0.8029
2014,3,2,4,76,0.2894
2014,3,2,5,107,-0.1808
2014,3,3,1,97,1.0997
2014,3,3,2,121,0.6507
2014,3,3,3,155,1.2623
2014,3,3,4,129,0.4602
2014,3,3,5,128,-0.7898
2014,4,1,1,219,-5.9955
2014,4,1,2,183,-6.4390
2014,4,1,3,162,-5.3567
2014,4,1,4,112,-2.2154
2014,4,1,5,148,-5.7494
2014,4,2,1,110,-1.7221
2014,4,2,2,93,-3.2260
2014,4,2,3,93,-3.6662
2014,4,2,4,76,-2.5018
2014,4,2,5,106,-0.8891
2014,4,3,1,96,1.9148
2014,4,3,2,121,0.1924
2014,4,3,3,155,0.3461
2014,4,3,4,129,1.9385
2014,4,3,5,128,0.8762
2014,5,1,1,219,-1.0451
2014,5,1,2,182,0.4478
2014,5,1,3,160,-1.1816
2014,5,1,4,110,-0.7322
2014,5,1,5,148,-1.2382
2014,5,2,1,110,0.8121
2014,5,2,2,93,1.7589
2014,5,2,3,92,1.6312
2014,5,2,4,75,-0.0413
2014,5,2,5,106,0.5700
2014,5,3,1,96,1.7421
2014,5,3,2,121,1.9566
2014,5,3,3,155,2.2580
2014,5,3,4,129,1.0393
2014,5,3,5,128,3.3822
2014,6,1,1,219,4.3154
2014,6,1,2,181,3.0907
2014,6,1,3,159,5.9991
2014,6,1,4,109,2.5792
2014,6,1,5,146,6.3278
2014,6,2,1,110,3.5839
2014,6,2,2,92,5.5346
2014,6,2,3,92,5.2164
2014,6,2,4,75,4.1996
2014,6,2,5,106,5.8141
2014,6,3,1,96,1.6249
2014,6,3,2,121,0.8607
2014,6,3,3,155,1.5158
2014,6,3,4,129,2.1916
2014,6,3,5,127,4.6817
2014,7,1,1,209,-5.6938
2014,7,1,2,184,-6.6341
2014,7,1,3,155,-6.5013
2014,7,1,4,111,-5.5709
2014,7,1,5,162,-6.3710
2014,7,2,1,111,-5.1821
2014,7,2,2,113,-8.1833
2014,7,2,3,100,-5.7696
2014,7,2,4,71,-6.7535
2014,7,2,5,112,-5.6723
2014,7,3,1,106,-1.6554
2014,7,3,2,128,-2.7241
2014,7,3,3,148,-1.2834
2014,7,3,4,139,-2.4716
2014,7,3,5,154,-0.2663
2014,8,1,1,207,4.4612
2014,8,1,2,183,3.5848
2014,8,1,3,155,3.9269
2014,8,1,4,110,2.8890
2014,8,1,5,161,2.8007
2014,8,2,1,110,3.6515
2014,8,2,2,113,5.1191
2014,8,2,3,99,3.6051
2014,8,2,4,71,6.5959
2014,8,2,5,111,5.3814
2014,8,3,1,106,4.7362
2014,8,3,2,128,3.4285
2014,8,3,3,148,4.9175
2014,8,3,4,139,3.9325
2014,8,3,5,154,3.6663
2014,9,1,1,205,-7.9164
2014,9,1,2,183,-7.3558
2014,9,1,3,155,-5.9308
2014,9,1,4,107,-7.7365
2014,9,1,5,159,-6.9470
2014,9,2,1,109,-6.3639
2014,9,2,2,112,-6.2221
2014,9,2,3,99,-4.9933
2014,9,2,4,71,-6.1913
2014,9,2,5,111,-6.1837
2014,9,3,1,106,-1.7223
2014,9,3,2,127,-3.1505
2014,9,3,3,148,-1.2772
2014,9,3,4,139,-1.6727
2014,9,3,5,154,-2.8235
2014,10,1,1,204,4.8631
2014,10,1,2,183,5.4723
2014,10,1,3,154,10.0058
2014,10,1,4,106,4.4252
2014,10,1,5,158,3.6274
2014,10,2,1,108,4.3018
2014,10,2,2,112,5.4936
2014,10,2,3,99,5.9147
2014,10,2,4,71,6.8189
2014,10,2,5,111,0.7067
2014,10,3,1,106,1.2312
2014,10,3,2,127,1.2613
2014,10,3,3,147,2.7690
2014,10,3,4,139,2.4189
2014,10,3,5,153,0.8380
2014,11,1,1,202,-0.7714
2014,11,1,2,181,-2.4097
2014,11,1,3,153,-0.5448
2014,11,1,4,105,-2.5257
2014,11,1,5,156,-0.9597
2014,11,2,1,108,1.2025
2014,11,2,2,111,0.5316
2014,11,2,3,99,1.7168
2014,11,2,4,71,-0.9303
2014,11,2,5,110,-0.0337
2014,11,3,1,105,1.5544
2014,11,3,2,127,1.5535
2014,11,3,3,147,4.7380
2014,11,3,4,139,2.2260
2014,11,3,5,153,1.4950
2014,12,1,1,200,5.3963
2014,12,1,2,181,4.2950
2014,12,1,3,153,4.9725
2014,12,1,4,105,4.7395
2014,12,1,5,152,4.1544
2014,12,2,1,108,1.5273
2014,12,2,2,111,0.4096
2014,12,2,3,99,2.4863
2014,12,2,4,71,2.1149
2014,12,2,5,109,1.6488
2014,12,3,1,103,-0.2872
2014,12,3,2,127,0.2112
2014,12,3,3,147,0.6172
2014,12,3,4,139,-0.1378
2014,12,3,5,153,-1.8081
2015,1,1,1,197,-5.5104
2015,1,1,2,181,-4.6150
2015,1,1,3,152,-2.9445
2015,1,1,4,105,-5.8971
2015,1,1,5,151,-5.3407
2015,1,2,1,108,-5.1470
2015,1,2,2,108,-4.7629
2015,1,2,3,99,-3.2169
2015,1,2,4,71,-2.3338
2015,1,2,5,109,-3.6858
2015,1,3,1,103,-1.9109
2015,1,3,2,125,-1.8620
2015,1,3,3,147,-2.5378
2015,1,3,4,139,-3.4218
2015,1,3,5,153,-2.6955
2015,2,1,1,195,5.5975
2015,2,1,2,180,4.4981
2015,2,1,3,151,4.6134
2015,2,1,4,105,7.6689
2015,2,1,5,151,6.9428
2015,2,2,1,108,7.7625
2015,2,2,2,108,7.9752
2015,2,2,3,98,3.9227
2015,2,2,4,71,4.8987
2015,2,2,5,108,7.7506
2015,2,3,1,101,5.8594
2015,2,3,2,125,5.8898
2015,2,3,3,146,5.2193
2015,2,3,4,138,4.5858
2015,2,3,5,151,6.5224
2015,3,1,1,193,0.6604
2015,3,1,2,176,0.1608
2015,3,1,3,151,0.7328
2015,3,1,4,105,1.0831
2015,3,1,5,150,0.6779
2015,3,2,1,107,1.5778
2015,3,2,2,107,2.0998
2015,3,2,3,96,1.1933
2015,3,2,4,71,1.8790
2015,3,2,5,107,2.7884
2015,3,3,1,100,-1.5394
2015,3,3,2,125,-1.2649
2015,3,3,3,145,-1.0389
2015,3,3,4,138,-2.3313
2015,3,3,5,151,-1.1963
2015,4,1,1,189,-2.6854
2015,4,1,2,175,-3.4419
2015,4,1,3,151,-2.8656
2015,4,1,4,105,0.8979
2015,4,1,5,150,-2.3479
2015,4,2,1,107,-3.5580
2015,4,2,2,107,-1.7362
2015,4,2,3,96,-2.3607
2015,4,2,4,71,-1.2771
2015,4,2,5,106,-0.7238
2015,4,3,1,99,0.9571
2015,4,3,2,125,0.2191
2015,4,3,3,144,-0.7261
2015,4,3,4,138,1.4631
2015,4,3,5,150,1.5819
2015,5,1,1,187,-1.0802
