year,month,rank_ME,rank_IG2,nstocks,ret_vw
2010,3,1,4,177,7.5032
2010,3,1,5,308,8.2146
2010,3,2,1,141,8.0793
2010,3,2,2,115,7.4783
2010,3,2,3,93,6.5416
2010,3,2,4,106,8.0717
2010,3,2,5,168,8.0310
2010,3,3,1,100,6.6041
2010,3,3,2,134,4.8537
2010,3,3,3,165,4.9719
2010,3,3,4,162,7.3713
2010,3,3,5,129,4.6647
2010,4,1,1,472,9.7139
2010,4,1,2,176,10.7336
2010,4,1,3,161,11.0421
2010,4,1,4,176,8.8840
2010,4,1,5,307,6.9366
2010,4,2,1,141,5.8544
2010,4,2,2,114,5.3543
2010,4,2,3,93,8.1928
2010,4,2,4,106,6.6773
2010,4,2,5,167,6.0499
2010,4,3,1,100,3.9749
2010,4,3,2,132,0.9474
2010,4,3,3,165,1.0831
2010,4,3,4,161,3.2361
2010,4,3,5,128,1.1532
2010,5,1,1,467,-8.9139
2010,5,1,2,176,-10.7622
2010,5,1,3,156,-8.1257
2010,5,1,4,174,-8.1992
2010,5,1,5,306,-7.9803
2010,5,2,1,141,-6.6275
2010,5,2,2,114,-8.9214
2010,5,2,3,93,-7.5570
2010,5,2,4,106,-7.7232
2010,5,2,5,167,-7.7905
2010,5,3,1,100,-6.0267
2010,5,3,2,131,-7.1733
2010,5,3,3,164,-7.4455
2010,5,3,4,160,-7.4309
2010,5,3,5,128,-9.9465
2010,6,1,1,463,-9.8110
2010,6,1,2,175,-8.5320
2010,6,1,3,155,-9.9480
2010,6,1,4,173,-7.1344
2010,6,1,5,305,-7.4543
2010,6,2,1,141,-8.9763
2010,6,2,2,114,-7.3446
2010,6,2,3,92,-7.2303
2010,6,2,4,106,-7.1037
2010,6,2,5,167,-8.4991
2010,6,3,1,100,-5.1894
2010,6,3,2,131,-6.3548
2010,6,3,3,164,-3.2984
2010,6,3,4,160,-5.3884
2010,6,3,5,128,-6.3091
2010,7,1,1,544,8.5888
2010,7,1,2,228,7.4431
2010,7,1,3,157,5.7626
2010,7,1,4,143,7.7079
2010,7,1,5,312,6.2468
2010,7,2,1,155,9.5985
2010,7,2,2,134,7.9336
2010,7,2,3,92,8.7765
2010,7,2,4,111,4.8606
2010,7,2,5,142,5.5913
2010,7,3,1,86,9.1054
2010,7,3,2,139,7.5820
2010,7,3,3,182,6.2026
2010,7,3,4,165,6.9587
2010,7,3,5,150,6.1248
2010,8,1,1,541,-10.4877
2010,8,1,2,225,-9.4668
2010,8,1,3,156,-6.6143
2010,8,1,4,140,-8.8284
2010,8,1,5,309,-7.8113
2010,8,2,1,154,-7.7802
2010,8,2,2,130,-6.2811
2010,8,2,3,92,-7.9387
2010,8,2,4,110,-6.4637
2010,8,2,5,142,-8.1423
2010,8,3,1,85,-7.6577
2010,8,3,2,138,-3.4554
2010,8,3,3,182,-4.2127
2010,8,3,4,165,-2.2205
2010,8,3,5,148,-3.2522
2010,9,1,1,536,12.6275
2010,9,1,2,224,13.9693
2010,9,1,3,156,13.4411
2010,9,1,4,140,13.8261
2010,9,1,5,308,12.3519
2010,9,2,1,154,15.8224
2010,9,2,2,129,13.2727
2010,9,2,3,91,13.3670
2010,9,2,4,108,11.3862
2010,9,2,5,139,13.9232
2010,9,3,1,85,12.9204
2010,9,3,2,138,10.0191
2010,9,3,3,182,9.2204
2010,9,3,4,164,8.1511
2010,9,3,5,148,10.2088
2010,10,1,1,530,4.2559
2010,10,1,2,222,6.4320
2010,10,1,3,155,4.1370
2010,10,1,4,140,7.9649
2010,10,1,5,305,6.1471
2010,10,2,1,153,4.4218
2010,10,2,2,129,4.2877
2010,10,2,3,91,4.3285
2010,10,2,4,108,2.4600
2010,10,2,5,139,4.5454
2010,10,3,1,85,5.6595
2010,10,3,2,137,2.8113
2010,10,3,3,182,3.5747
2010,10,3,4,164,3.6363
2010,10,3,5,148,5.9054
2010,11,1,1,521,4.7021
2010,11,1,2,221,3.9673
2010,11,1,3,154,4.4876
2010,11,1,4,139,2.9692
2010,11,1,5,303,3.3070
2010,11,2,1,153,6.8431
2010,11,2,2,129,5.6005
2010,11,2,3,91,4.4472
2010,11,2,4,108,1.3552
2010,11,2,5,139,2.9545
2010,11,3,1,85,-1.4768
2010,11,3,2,136,0.4854
2010,11,3,3,181,0.8811
2010,11,3,4,164,0.5278
2010,11,3,5,145,0.2846
2010,12,1,1,513,9.8084
2010,12,1,2,218,8.7289
2010,12,1,3,153,9.1428
2010,12,1,4,139,8.9188
2010,12,1,5,300,7.6566
2010,12,2,1,153,8.0533
2010,12,2,2,129,7.0788
2010,12,2,3,90,6.8747
2010,12,2,4,108,8.0514
2010,12,2,5,138,5.9785
2010,12,3,1,85,8.7789
2010,12,3,2,135,5.5215
2010,12,3,3,180,5.4581
2010,12,3,4,164,5.9434
2010,12,3,5,144,5.8576
2011,1,1,1,506,-1.1579
2011,1,1,2,212,0.6096
2011,1,1,3,151,-2.8179
2011,1,1,4,138,-0.6542
2011,1,1,5,295,-2.4799
2011,1,2,1,152,1.1294
2011,1,2,2,128,0.0138
2011,1,2,3,90,0.0001
2011,1,2,4,105,1.0853
2011,1,2,5,138,0.9257
2011,1,3,1,85,3.1653
2011,1,3,2,135,2.5638
2011,1,3,3,180,2.6866
2011,1,3,4,164,0.8684
2011,1,3,5,144,2.6960
2011,2,1,1,502,4.6451
2011,2,1,2,212,5.2135
2011,2,1,3,149,5.4619
2011,2,1,4,138,4.8377
2011,2,1,5,291,6.7408
2011,2,2,1,152,6.2169
2011,2,2,2,128,8.3718
2011,2,2,3,90,5.2748
2011,2,2,4,104,3.8551
2011,2,2,5,137,4.5106
2011,2,3,1,85,4.1454
2011,2,3,2,135,3.4534
2011,2,3,3,180,3.4574
2011,2,3,4,163,4.2230
2011,2,3,5,143,2.7430
2011,3,1,1,497,2.1190
2011,3,1,2,211,4.0595
2011,3,1,3,149,2.8684
2011,3,1,4,135,2.4345
2011,3,1,5,287,3.5962
2011,3,2,1,152,4.5191
2011,3,2,2,127,3.7142
2011,3,2,3,90,2.8080
2011,3,2,4,104,0.9561
2011,3,2,5,137,3.0969
2011,3,3,1,85,-0.8050
2011,3,3,2,135,1.5200
2011,3,3,3,179,0.3977
2011,3,3,4,163,1.6125
2011,3,3,5,142,-0.2989
2011,4,1,1,494,0.2993
2011,4,1,2,209,1.7120
2011,4,1,3,148,2.4673
2011,4,1,4,133,1.9834
2011,4,1,5,285,1.9114
2011,4,2,1,152,2.0169
2011,4,2,2,127,2.4834
2011,4,2,3,90,4.0940
2011,4,2,4,103,2.4750
2011,4,2,5,137,3.2470
2011,4,3,1,85,1.1053
2011,4,3,2,135,4.2488
2011,4,3,3,177,3.9039
2011,4,3,4,163,2.9126
2011,4,3,5,140,3.6399
2011,5,1,1,490,-3.3584
2011,5,1,2,209,-1.5760
2011,5,1,3,147,-4.3590
2011,5,1,4,132,-0.5486
2011,5,1,5,282,-0.6173
2011,5,2,1,152,-2.9031
2011,5,2,2,127,-2.3529
2011,5,2,3,90,-0.5631
2011,5,2,4,103,-0.5059
2011,5,2,5,136,-1.9479
2011,5,3,1,85,-0.9381
2011,5,3,2,135,-0.6242
2011,5,3,3,176,-1.7661
2011,5,3,4,163,-0.7256
2011,5,3,5,139,-0.6803
2011,6,1,1,487,-4.3507
2011,6,1,2,209,-1.5896
2011,6,1,3,145,-2.1353
2011,6,1,4,129,-3.4801
2011,6,1,5,279,-3.1683
2011,6,2,1,151,-1.6899
2011,6,2,2,126,-0.7333
2011,6,2,3,90,-1.6039
2011,6,2,4,101,-1.6910
2011,6,2,5,136,-1.9275
2011,6,3,1,84,-3.0003
2011,6,3,2,135,-1.6119
2011,6,3,3,176,-0.9736
2011,6,3,4,162,-1.2974
2011,6,3,5,139,-1.6406
2011,7,1,1,473,-1.9679
2011,7,1,2,185,-2.2593
2011,7,1,3,140,-2.8185
2011,7,1,4,134,-4.5293
2011,7,1,5,367,-3.2878
2011,7,2,1,133,-4.1666
2011,7,2,2,117,-4.0711
2011,7,2,3,82,-4.3404
2011,7,2,4,100,-4.0802
2011,7,2,5,181,-4.9329
2011,7,3,1,93,-2.5639
2011,7,3,2,132,-2.2275
2011,7,3,3,173,-3.3150
2011,7,3,4,144,-2.2409
2011,7,3,5,159,1.0086
2011,8,1,1,471,-12.6246
2011,8,1,2,183,-10.8157
2011,8,1,3,139,-9.7907
2011,8,1,4,134,-10.7568
2011,8,1,5,366,-10.5169
2011,8,2,1,133,-10.4904
2011,8,2,2,117,-11.1644
2011,8,2,3,80,-6.8228
2011,8,2,4,100,-6.5361
2011,8,2,5,179,-8.0610
2011,8,3,1,92,-6.7978
2011,8,3,2,131,-5.5737
2011,8,3,3,173,-4.0438
2011,8,3,4,144,-3.7800
2011,8,3,5,159,-6.0220
2011,9,1,1,469,-13.2753
2011,9,1,2,181,-12.1385
2011,9,1,3,138,-10.2909
2011,9,1,4,133,-10.9257
2011,9,1,5,364,-10.4190
2011,9,2,1,133,-12.9402
2011,9,2,2,115,-11.8424
2011,9,2,3,80,-11.0241
2011,9,2,4,99,-11.3953
2011,9,2,5,179,-9.0933
2011,9,3,1,92,-6.9194
2011,9,3,2,131,-8.9557
2011,9,3,3,172,-7.7750
2011,9,3,4,144,-4.1903
2011,9,3,5,159,-5.9559
2011,10,1,1,467,15.5339
2011,10,1,2,180,14.0768
2011,10,1,3,138,15.1081
2011,10,1,4,133,12.3326
2011,10,1,5,363,12.8636
2011,10,2,1,132,17.5273
2011,10,2,2,115,17.9084
2011,10,2,3,79,14.7864
2011,10,2,4,98,13.9013
2011,10,2,5,179,14.9455
2011,10,3,1,90,13.3386
2011,10,3,2,131,12.5745
2011,10,3,3,171,11.3433
2011,10,3,4,144,9.1938
2011,10,3,5,159,9.1264
2011,11,1,1,464,-1.0138
2011,11,1,2,177,-0.8987
2011,11,1,3,136,-1.5535
2011,11,1,4,133,-0.3523
2011,11,1,5,359,-3.7323
2011,11,2,1,132,-1.8297
2011,11,2,2,113,0.5307
2011,11,2,3,79,1.3661
2011,11,2,4,97,-1.1085
2011,11,2,5,179,-1.0914
2011,11,3,1,90,1.3591
2011,11,3,2,131,0.0052
2011,11,3,3,170,1.8600
2011,11,3,4,144,0.3141
2011,11,3,5,158,-0.9722
2011,12,1,1,458,0.8379
2011,12,1,2,175,1.3146
2011,12,1,3,134,2.7828
2011,12,1,4,133,0.8874
2011,12,1,5,356,1.2849
2011,12,2,1,131,-0.0866
2011,12,2,2,113,0.1301
2011,12,2,3,79,-0.7266
2011,12,2,4,97,-0.2066
2011,12,2,5,179,0.1704
2011,12,3,1,90,0.2827
2011,12,3,2,129,1.2140
2011,12,3,3,170,0.4258
2011,12,3,4,144,-0.3744
2011,12,3,5,157,1.8496
2012,1,1,1,455,11.4545
2012,1,1,2,174,6.8137
2012,1,1,3,133,7.3272
2012,1,1,4,132,6.7665
2012,1,1,5,353,9.5073
2012,1,2,1,131,10.0980
2012,1,2,2,112,6.1028
2012,1,2,3,79,6.7551
2012,1,2,4,96,6.6003
2012,1,2,5,179,5.6511
2012,1,3,1,90,5.9342
2012,1,3,2,129,5.9321
2012,1,3,3,170,5.2207
2012,1,3,4,142,2.3727
2012,1,3,5,155,4.2048
2012,2,1,1,450,3.4842
2012,2,1,2,172,1.8808
2012,2,1,3,132,0.4581
2012,2,1,4,131,1.8714
2012,2,1,5,352,1.3191
2012,2,2,1,130,4.6980
2012,2,2,2,111,3.1289
2012,2,2,3,79,4.2718
2012,2,2,4,94,2.3055
2012,2,2,5,178,2.8226
2012,2,3,1,90,4.6780
2012,2,3,2,128,5.5304
2012,2,3,3,170,2.3101
2012,2,3,4,142,2.9446
2012,2,3,5,154,5.8417
2012,3,1,1,444,3.2972
2012,3,1,2,171,5.0462
2012,3,1,3,130,3.6044
2012,3,1,4,130,1.8685
2012,3,1,5,349,4.2188
2012,3,2,1,130,2.6092
2012,3,2,2,111,2.2924
2012,3,2,3,79,2.3132
2012,3,2,4,94,1.5165
2012,3,2,5,177,2.1324
2012,3,3,1,90,4.0067
2012,3,3,2,127,2.2066
2012,3,3,3,170,2.2818
2012,3,3,4,142,1.8110
2012,3,3,5,151,3.2268
2012,4,1,1,440,-3.1589
2012,4,1,2,169,-1.5346
2012,4,1,3,129,-0.9361
2012,4,1,4,128,-0.7941
2012,4,1,5,348,-2.7444
2012,4,2,1,130,0.0283
2012,4,2,2,111,-2.3248
2012,4,2,3,79,-2.0059
2012,4,2,4,94,-1.9045
2012,4,2,5,177,-0.9297
2012,4,3,1,90,-0.6737
2012,4,3,2,125,-1.1739
2012,4,3,3,170,-0.6543
2012,4,3,4,142,0.3951
2012,4,3,5,151,-0.4139
2012,5,1,1,436,-5.8263
2012,5,1,2,169,-6.1518
2012,5,1,3,129,-7.8262
2012,5,1,4,128,-8.6081
2012,5,1,5,343,-8.9821
2012,5,2,1,130,-6.9764
2012,5,2,2,111,-7.2590
2012,5,2,3,78,-5.8464
2012,5,2,4,94,-6.2221
2012,5,2,5,176,-6.5231
2012,5,3,1,90,-8.5985
2012,5,3,2,125,-6.8177
2012,5,3,3,168,-4.8959
2012,5,3,4,142,-4.4798
2012,5,3,5,151,-5.1420
2012,6,1,1,434,6.8171
2012,6,1,2,168,3.8223
2012,6,1,3,129,8.5449
2012,6,1,4,128,8.3267
2012,6,1,5,340,6.0850
2012,6,2,1,130,4.0860
2012,6,2,2,111,2.4651
2012,6,2,3,78,3.2885
2012,6,2,4,94,4.7172
2012,6,2,5,175,6.8279
2012,6,3,1,90,1.9710
2012,6,3,2,124,4.4546
2012,6,3,3,167,3.7267
2012,6,3,4,142,3.6788
2012,6,3,5,150,3.7397
2012,7,1,1,383,-1.9901
2012,7,1,2,172,-0.6579
2012,7,1,3,128,-0.6555
2012,7,1,4,166,-2.3505
2012,7,1,5,364,-3.0662
2012,7,2,1,105,-0.1825
2012,7,2,2,101,-2.9084
2012,7,2,3,79,-2.1734
2012,7,2,4,116,-0.5655
2012,7,2,5,184,-2.0083
2012,7,3,1,119,0.2255
2012,7,3,2,159,2.0846
2012,7,3,3,147,1.3426
2012,7,3,4,148,1.5876
2012,7,3,5,139,1.7654
2012,8,1,1,380,3.7596
2012,8,1,2,172,1.5144
2012,8,1,3,124,3.8114
2012,8,1,4,165,4.1880
2012,8,1,5,361,2.8399
2012,8,2,1,104,4.0004
2012,8,2,2,101,3.0528
2012,8,2,3,79,3.2194
2012,8,2,4,115,3.2848
2012,8,2,5,184,4.7397
2012,8,3,1,119,3.8006
2012,8,3,2,158,1.2058
2012,8,3,3,146,1.1434
2012,8,3,4,147,1.2007
2012,8,3,5,138,5.3800
2012,9,1,1,375,5.3793
2012,9,1,2,170,5.8299
2012,9,1,3,121,3.5755
2012,9,1,4,163,5.4518
2012,9,1,5,360,5.1194
2012,9,2,1,103,4.5457
2012,9,2,2,101,2.7908
2012,9,2,3,78,2.4675
2012,9,2,4,115,3.0819
2012,9,2,5,184,2.1110
2012,9,3,1,119,1.7498
2012,9,3,2,158,2.3323
2012,9,3,3,144,2.7445
2012,9,3,4,146,3.0134
2012,9,3,5,138,1.9194
2012,10,1,1,369,-4.5718
2012,10,1,2,170,-2.4905
2012,10,1,3,121,-2.1960
2012,10,1,4,160,-4.5836
2012,10,1,5,358,-4.6234
2012,10,2,1,103,-0.8601
2012,10,2,2,101,-0.9338
2012,10,2,3,78,-1.9791
2012,10,2,4,114,-1.2937
2012,10,2,5,184,-2.4798
2012,10,3,1,119,-1.8628
2012,10,3,2,158,0.3533
2012,10,3,3,144,-1.9916
2012,10,3,4,146,-2.2484
2012,10,3,5,137,-6.8233
2012,11,1,1,367,1.7678
2012,11,1,2,168,-0.3238
2012,11,1,3,119,1.5030
2012,11,1,4,158,3.7022
2012,11,1,5,356,0.5267
2012,11,2,1,101,0.4303
2012,11,2,2,101,1.4437
2012,11,2,3,76,1.9675
2012,11,2,4,114,0.6358
2012,11,2,5,181,2.4416
2012,11,3,1,118,2.3181
2012,11,3,2,158,1.0440
2012,11,3,3,143,0.1402
2012,11,3,4,146,1.3239
2012,11,3,5,136,0.7523
2012,12,1,1,359,3.1218
2012,12,1,2,166,6.1756
2012,12,1,3,119,4.1074
2012,12,1,4,156,3.1783
2012,12,1,5,354,2.2045
2012,12,2,1,101,3.5992
2012,12,2,2,101,3.9922
2012,12,2,3,76,3.2199
2012,12,2,4,114,3.3709
2012,12,2,5,180,3.5579
2012,12,3,1,118,-0.0145
2012,12,3,2,158,0.3790
2012,12,3,3,143,0.4467
2012,12,3,4,146,1.4148
2012,12,3,5,136,-0.5189
2013,1,1,1,356,4.7904
2013,1,1,2,165,6.6224
2013,1,1,3,118,6.3537
2013,1,1,4,154,6.7525
2013,1,1,5,350,8.0672
2013,1,2,1,100,7.0591
2013,1,2,2,100,6.5049
2013,1,2,3,76,6.1388
2013,1,2,4,113,6.0432
2013,1,2,5,177,5.5320
2013,1,3,1,118,6.0494
2013,1,3,2,157,5.9479
2013,1,3,3,143,5.9559
2013,1,3,4,146,6.2001
2013,1,3,5,135,1.3269
2013,2,1,1,352,0.8344
2013,2,1,2,165,2.0925
2013,2,1,3,118,1.3538
2013,2,1,4,154,-0.6457
2013,2,1,5,349,-0.2679
2013,2,2,1,100,0.6899
2013,2,2,2,100,0.6521
2013,2,2,3,76,2.8382
2013,2,2,4,112,0.4060
2013,2,2,5,177,0.3906
2013,2,3,1,118,1.2481
2013,2,3,2,156,2.0812
2013,2,3,3,142,1.7349
2013,2,3,4,145,1.1162
2013,2,3,5,135,0.0878
2013,3,1,1,351,7.9354
2013,3,1,2,165,5.7494
2013,3,1,3,115,5.2657
2013,3,1,4,153,3.7521
2013,3,1,5,347,4.7238
2013,3,2,1,98,5.2208
2013,3,2,2,100,5.1116
2013,3,2,3,75,3.8700
2013,3,2,4,111,4.5667
2013,3,2,5,177,3.6660
2013,3,3,1,118,4.7123
2013,3,3,2,156,4.3703
2013,3,3,3,142,4.1529
2013,3,3,4,145,2.8758
2013,3,3,5,135,2.1712
2013,4,1,1,347,0.2964
2013,4,1,2,165,0.5147
2013,4,1,3,113,-0.8200
2013,4,1,4,153,0.7035
2013,4,1,5,343,-0.6459
2013,4,2,1,98,0.0125
2013,4,2,2,100,-0.5030
2013,4,2,3,75,-2.1390
2013,4,2,4,111,-1.5643
2013,4,2,5,177,-0.9575
2013,4,3,1,118,4.0531
2013,4,3,2,156,2.1361
2013,4,3,3,142,1.5779
2013,4,3,4,145,0.0087
2013,4,3,5,135,1.2665
2013,5,1,1,344,2.1854
2013,5,1,2,161,6.4759
2013,5,1,3,113,5.1621
2013,5,1,4,153,5.9478
2013,5,1,5,342,7.5904
2013,5,2,1,97,6.6073
2013,5,2,2,100,4.1121
2013,5,2,3,74,5.2075
2013,5,2,4,111,5.4113
2013,5,2,5,176,4.8326
2013,5,3,1,118,3.6938
2013,5,3,2,156,-0.6264
2013,5,3,3,142,1.0965
2013,5,3,4,145,2.6261
2013,5,3,5,135,3.3813
2013,6,1,1,342,-0.2063
2013,6,1,2,159,1.5095
2013,6,1,3,112,1.2048
2013,6,1,4,151,-0.6067
2013,6,1,5,339,0.1904
2013,6,2,1,97,-0.2025
2013,6,2,2,100,-1.9161
2013,6,2,3,74,-1.1808
2013,6,2,4,111,0.3410
2013,6,2,5,175,-0.7160
2013,6,3,1,117,-2.2462
2013,6,3,2,155,-0.2709
2013,6,3,3,142,-1.1836
2013,6,3,4,145,-1.4647
2013,6,3,5,135,-2.9309
2013,7,1,1,428,8.7495
2013,7,1,2,130,10.8693
2013,7,1,3,115,8.6662
2013,7,1,4,132,7.4940
2013,7,1,5,350,6.8796
2013,7,2,1,128,7.9527
2013,7,2,2,90,5.3896
2013,7,2,3,90,7.3571
2013,7,2,4,107,8.0167
2013,7,2,5,166,6.1298
2013,7,3,1,113,4.9965
2013,7,3,2,141,4.5005
2013,7,3,3,149,4.7336
2013,7,3,4,153,5.4797
2013,7,3,5,145,7.0174
2013,8,1,1,425,-3.3854
2013,8,1,2,129,-1.7881
2013,8,1,3,115,-4.7100
2013,8,1,4,132,-2.8941
2013,8,1,5,350,-1.7135
2013,8,2,1,128,-4.0952
2013,8,2,2,89,-4.1449
2013,8,2,3,89,-2.9814
2013,8,2,4,107,-1.6688
2013,8,2,5,166,-1.9424
2013,8,3,1,112,-3.7356
2013,8,3,2,141,-2.9336
2013,8,3,3,147,-2.9662
2013,8,3,4,153,-2.8452
2013,8,3,5,144,0.4797
2013,9,1,1,419,6.5215
2013,9,1,2,128,6.1181
2013,9,1,3,114,7.6062
2013,9,1,4,130,7.4987
2013,9,1,5,348,8.0328
2013,9,2,1,128,5.3541
2013,9,2,2,89,7.0160
2013,9,2,3,89,6.5485
2013,9,2,4,106,6.2720
2013,9,2,5,166,6.0385
2013,9,3,1,112,4.3119
2013,9,3,2,141,2.2085
2013,9,3,3,147,3.4934
2013,9,3,4,153,4.5063
2013,9,3,5,144,4.0707
2013,10,1,1,416,1.7616
2013,10,1,2,127,3.7850
2013,10,1,3,114,3.5118
2013,10,1,4,128,3.4545
2013,10,1,5,346,2.4781
2013,10,2,1,127,3.2710
2013,10,2,2,89,4.3398
2013,10,2,3,89,3.5589
2013,10,2,4,106,2.9261
2013,10,2,5,166,1.4614
2013,10,3,1,112,6.5695
2013,10,3,2,140,3.7323
2013,10,3,3,147,5.0579
2013,10,3,4,152,2.8798
2013,10,3,5,144,5.0849
2013,11,1,1,414,5.4404
2013,11,1,2,124,8.0847
2013,11,1,3,113,7.2059
2013,11,1,4,128,4.6491
2013,11,1,5,344,5.3873
2013,11,2,1,127,3.3960
2013,11,2,2,87,4.1661
2013,11,2,3,89,3.6034
2013,11,2,4,103,2.6246
2013,11,2,5,165,3.7068
2013,11,3,1,112,2.1219
2013,11,3,2,140,2.6874
2013,11,3,3,147,2.6133
2013,11,3,4,150,1.7270
2013,11,3,5,143,3.3711
2013,12,1,1,406,2.1219
2013,12,1,2,123,1.8162
2013,12,1,3,113,3.9637
2013,12,1,4,126,0.7261
2013,12,1,5,342,4.4091
2013,12,2,1,125,2.4806
2013,12,2,2,85,1.9774
2013,12,2,3,89,1.8991
2013,12,2,4,103,1.9005
2013,12,2,5,165,2.0877
2013,12,3,1,112,2.1494
2013,12,3,2,140,1.9344
2013,12,3,3,147,2.6823
2013,12,3,4,150,3.2034
2013,12,3,5,143,2.8969
2014,1,1,1,405,-1.2330
2014,1,1,2,123,-0.5503
2014,1,1,3,113,-3.1838
2014,1,1,4,125,-4.2054
2014,1,1,5,341,-0.7210
2014,1,2,1,124,-2.8677
2014,1,2,2,83,-3.4927
2014,1,2,3,87,-3.4002
2014,1,2,4,103,-2.6729
2014,1,2,5,165,-4.4389
2014,1,3,1,111,-1.6588
2014,1,3,2,139,-2.0960
2014,1,3,3,147,-4.5625
2014,1,3,4,150,-4.0692
2014,1,3,5,141,-4.6416
2014,2,1,1,403,6.4793
2014,2,1,2,122,3.2858
2014,2,1,3,112,5.9029
2014,2,1,4,125,4.3124
2014,2,1,5,340,5.1921
2014,2,2,1,123,5.4927
2014,2,2,2,83,3.3939
2014,2,2,3,86,3.3477
2014,2,2,4,103,4.7285
2014,2,2,5,163,4.9411
2014,2,3,1,110,3.9893
2014,2,3,2,139,3.7833
2014,2,3,3,147,5.1352
2014,2,3,4,148,6.0071
2014,2,3,5,141,5.8406
2014,3,1,1,395,-0.9460
2014,3,1,2,121,-0.3472
2014,3,1,3,111,-0.6079
2014,3,1,4,124,3.3191
2014,3,1,5,335,-1.1252
2014,3,2,1,122,-1.9675
2014,3,2,2,82,1.2202
2014,3,2,3,86,0.6798
2014,3,2,4,103,-0.3950
2014,3,2,5,163,0.7357
2014,3,3,1,109,0.2349
2014,3,3,2,139,1.4693
2014,3,3,3,147,0.2692
2014,3,3,4,148,0.9575
2014,3,3,5,141,-1.1737
2014,4,1,1,392,-6.4460
2014,4,1,2,119,-5.3373
2014,4,1,3,111,-4.4414
2014,4,1,4,125,-4.0705
2014,4,1,5,333,-5.5822
2014,4,2,1,122,-3.2219
2014,4,2,2,82,-1.4213
2014,4,2,3,86,-3.2251
2014,4,2,4,103,-3.2355
2014,4,2,5,162,-2.4987
2014,4,3,1,109,-0.8360
2014,4,3,2,139,1.0962
2014,4,3,3,147,2.3141
2014,4,3,4,148,0.5654
2014,4,3,5,140,1.4607
2014,5,1,1,389,-0.3006
2014,5,1,2,119,-0.5020
2014,5,1,3,111,-0.5040
2014,5,1,4,124,-1.8919
2014,5,1,5,331,-0.9042
2014,5,2,1,122,1.9305
2014,5,2,2,82,0.9536
2014,5,2,3,86,0.9487
2014,5,2,4,101,1.2772
2014,5,2,5,162,-0.4620
2014,5,3,1,109,2.3784
2014,5,3,2,139,1.7964
2014,5,3,3,147,1.8471
2014,5,3,4,148,1.0634
2014,5,3,5,140,4.0709
2014,6,1,1,386,4.5034
2014,6,1,2,120,4.6048
2014,6,1,3,108,11.7384
2014,6,1,4,124,3.7600
2014,6,1,5,330,5.9681
2014,6,2,1,121,5.1978
2014,6,2,2,82,4.7003
2014,6,2,3,86,4.4870
2014,6,2,4,100,4.8924
2014,6,2,5,162,5.7397
2014,6,3,1,108,2.6490
2014,6,3,2,139,1.2321
2014,6,3,3,146,1.4771
2014,6,3,4,148,2.4135
2014,6,3,5,140,3.5274
2014,7,1,1,413,-6.7820
2014,7,1,2,137,-2.6402
2014,7,1,3,124,-6.7899
2014,7,1,4,135,-5.7469
2014,7,1,5,265,-6.5773
2014,7,2,1,143,-6.6914
2014,7,2,2,85,-5.6402
2014,7,2,3,86,-6.1177
2014,7,2,4,92,-5.7204
2014,7,2,5,189,-7.0364
2014,7,3,1,95,-2.2404
2014,7,3,2,155,-1.6839
2014,7,3,3,164,-2.2675
2014,7,3,4,159,-1.2760
2014,7,3,5,146,-0.9241
2014,8,1,1,409,3.7818
2014,8,1,2,137,2.3483
2014,8,1,3,124,5.0280
2014,8,1,4,135,3.2505
2014,8,1,5,264,4.6871
2014,8,2,1,143,5.2941
2014,8,2,2,85,2.7855
2014,8,2,3,83,6.3294
2014,8,2,4,92,3.9341
2014,8,2,5,186,6.5487
2014,8,3,1,95,3.8169
2014,8,3,2,155,2.9810
2014,8,3,3,164,4.3257
2014,8,3,4,158,5.0600
2014,8,3,5,146,5.5171
2014,9,1,1,407,-8.9436
2014,9,1,2,137,-3.2858
2014,9,1,3,123,-5.7692
2014,9,1,4,135,-5.7940
2014,9,1,5,260,-8.8214
2014,9,2,1,143,-7.1579
2014,9,2,2,84,-5.8051
2014,9,2,3,83,-4.3683
2014,9,2,4,91,-4.5643
2014,9,2,5,186,-5.5657
2014,9,3,1,94,-2.4722
2014,9,3,2,155,-1.0299
2014,9,3,3,164,-2.1712
2014,9,3,4,157,-2.4746
2014,9,3,5,145,-2.5005
2014,10,1,1,404,5.8264
2014,10,1,2,137,8.6940
2014,10,1,3,123,4.1990
2014,10,1,4,133,6.7343
2014,10,1,5,260,3.5527
2014,10,2,1,142,4.2978
2014,10,2,2,84,5.3864
2014,10,2,3,83,4.4406
2014,10,2,4,91,7.5000
2014,10,2,5,186,5.3048
2014,10,3,1,94,2.9574
2014,10,3,2,154,1.0120
2014,10,3,3,164,3.0384
2014,10,3,4,157,2.2358
2014,10,3,5,144,2.2138
2014,11,1,1,400,-0.5018
2014,11,1,2,136,-0.5552
2014,11,1,3,121,-1.7677
2014,11,1,4,133,-0.7647
2014,11,1,5,259,0.0229
2014,11,2,1,142,1.4531
2014,11,2,2,84,0.9281
2014,11,2,3,83,0.2147
2014,11,2,4,90,0.7684
2014,11,2,5,186,0.0184
2014,11,3,1,94,3.6227
2014,11,3,2,154,4.3175
2014,11,3,3,163,1.2103
2014,11,3,4,157,2.1933
2014,11,3,5,144,3.9366
2014,12,1,1,399,4.4138
2014,12,1,2,136,6.3948
