year,month,rank_ME,rank_dLNO,nstocks,ret_vw
2011,10,1,1,440,14.2937
2011,10,1,2,234,13.0789
2011,10,1,3,202,14.5051
2011,10,1,4,170,13.2416
2011,10,1,5,281,13.1608
2011,10,2,1,110,17.7047
2011,10,2,2,134,17.4727
2011,10,2,3,112,13.3167
2011,10,2,4,103,13.5862
2011,10,2,5,156,15.6943
2011,10,3,1,115,8.9337
2011,10,3,2,120,11.7148
2011,10,3,3,137,10.9421
2011,10,3,4,170,10.1404
2011,10,3,5,143,12.1413
2011,11,1,1,435,-0.4787
2011,11,1,2,232,-2.1495
2011,11,1,3,200,-2.1061
2011,11,1,4,168,-0.9496
2011,11,1,5,280,-3.5413
2011,11,2,1,110,-0.1599
2011,11,2,2,133,0.1183
2011,11,2,3,111,0.7299
2011,11,2,4,103,-1.7356
2011,11,2,5,155,-2.0664
2011,11,3,1,115,-0.1630
2011,11,3,2,120,1.3125
2011,11,3,3,137,-0.9693
2011,11,3,4,168,0.5590
2011,11,3,5,143,0.4440
2011,12,1,1,431,0.4516
2011,12,1,2,231,3.1653
2011,12,1,3,198,1.0594
2011,12,1,4,167,1.6623
2011,12,1,5,275,0.7623
2011,12,2,1,110,-1.1995
2011,12,2,2,132,0.4134
2011,12,2,3,111,1.3886
2011,12,2,4,103,-0.0209
2011,12,2,5,154,-0.8756
2011,12,3,1,114,3.4846
2011,12,3,2,119,0.6918
2011,12,3,3,137,1.3082
2011,12,3,4,168,-0.1437
2011,12,3,5,143,-1.9782
2012,1,1,1,429,11.2466
2012,1,1,2,229,7.1185
2012,1,1,3,195,7.4882
2012,1,1,4,164,8.9424
2012,1,1,5,274,8.9261
2012,1,2,1,109,6.9026
2012,1,2,2,132,7.5238
2012,1,2,3,111,6.6632
2012,1,2,4,103,8.2137
2012,1,2,5,153,5.8142
2012,1,3,1,114,4.7183
2012,1,3,2,118,4.4647
2012,1,3,3,135,7.2122
2012,1,3,4,168,4.4496
2012,1,3,5,142,2.7890
2012,2,1,1,426,1.7533
2012,2,1,2,229,2.4476
2012,2,1,3,191,0.6567
2012,2,1,4,163,2.0609
2012,2,1,5,273,2.5270
2012,2,2,1,109,5.5539
2012,2,2,2,132,2.9564
2012,2,2,3,110,4.1124
2012,2,2,4,101,1.0419
2012,2,2,5,151,3.2348
2012,2,3,1,114,3.0818
2012,2,3,2,118,4.1666
2012,2,3,3,135,7.0369
2012,2,3,4,168,3.1560
2012,2,3,5,141,3.7939
2012,3,1,1,423,3.5686
2012,3,1,2,228,3.5099
2012,3,1,3,189,3.3544
2012,3,1,4,162,4.1830
2012,3,1,5,267,3.2315
2012,3,2,1,109,1.2184
2012,3,2,2,131,1.8660
2012,3,2,3,110,2.6959
2012,3,2,4,101,2.6321
2012,3,2,5,151,1.9911
2012,3,3,1,113,2.9384
2012,3,3,2,117,1.9937
2012,3,3,3,135,3.6444
2012,3,3,4,168,3.2936
2012,3,3,5,139,0.8172
2012,4,1,1,421,-2.7372
2012,4,1,2,225,-1.8012
2012,4,1,3,189,-3.0070
2012,4,1,4,161,-3.2034
2012,4,1,5,261,-1.1247
2012,4,2,1,109,-0.0737
2012,4,2,2,131,-1.8428
2012,4,2,3,110,0.2654
2012,4,2,4,101,-0.7758
2012,4,2,5,151,-2.6511
2012,4,3,1,113,-0.8197
2012,4,3,2,117,-0.5061
2012,4,3,3,133,-0.2861
2012,4,3,4,168,0.2066
2012,4,3,5,139,-1.0587
2012,5,1,1,419,-6.9217
2012,5,1,2,224,-7.2237
2012,5,1,3,187,-5.7393
2012,5,1,4,160,-7.7774
2012,5,1,5,258,-9.0492
2012,5,2,1,109,-8.0448
2012,5,2,2,131,-7.0227
2012,5,2,3,110,-3.5246
2012,5,2,4,101,-5.7786
2012,5,2,5,149,-7.8603
2012,5,3,1,113,-5.1300
2012,5,3,2,117,-5.5002
2012,5,3,3,132,-4.8903
2012,5,3,4,167,-4.6333
2012,5,3,5,139,-7.3853
2012,6,1,1,418,7.0470
2012,6,1,2,220,5.4496
2012,6,1,3,187,6.0330
2012,6,1,4,159,6.8015
2012,6,1,5,256,6.7199
2012,6,2,1,109,6.9446
2012,6,2,2,131,3.2372
2012,6,2,3,110,4.9771
2012,6,2,4,100,5.1314
2012,6,2,5,149,3.6322
2012,6,3,1,113,4.6818
2012,6,3,2,117,4.0224
2012,6,3,3,132,2.6226
2012,6,3,4,166,3.1202
2012,6,3,5,137,3.7633
2012,7,1,1,379,-3.0208
2012,7,1,2,267,-0.6335
2012,7,1,3,190,-0.3464
2012,7,1,4,227,-2.6631
2012,7,1,5,235,-3.0065
2012,7,2,1,91,-0.4749
2012,7,2,2,131,-3.4963
2012,7,2,3,125,-1.6040
2012,7,2,4,121,-2.1976
2012,7,2,5,136,-1.0866
2012,7,3,1,115,0.4162
2012,7,3,2,151,0.1770
2012,7,3,3,146,2.7642
2012,7,3,4,152,2.4983
2012,7,3,5,149,0.9642
2012,8,1,1,377,3.3408
2012,8,1,2,266,4.0207
2012,8,1,3,188,3.9010
2012,8,1,4,224,1.4129
2012,8,1,5,233,3.2782
2012,8,2,1,91,4.1032
2012,8,2,2,131,4.3530
2012,8,2,3,124,3.2702
2012,8,2,4,120,3.6906
2012,8,2,5,136,4.0531
2012,8,3,1,115,1.3381
2012,8,3,2,150,2.2612
2012,8,3,3,144,1.7430
2012,8,3,4,151,3.2150
2012,8,3,5,149,3.0188
2012,9,1,1,373,5.6514
2012,9,1,2,264,3.6364
2012,9,1,3,187,4.8199
2012,9,1,4,220,6.1736
2012,9,1,5,231,5.1348
2012,9,2,1,91,3.0646
2012,9,2,2,131,2.6297
2012,9,2,3,124,3.5544
2012,9,2,4,119,2.7253
2012,9,2,5,135,2.6328
2012,9,3,1,115,2.9066
2012,9,3,2,149,2.6165
2012,9,3,3,144,2.9234
2012,9,3,4,149,1.5728
2012,9,3,5,149,2.0745
2012,10,1,1,370,-4.8359
2012,10,1,2,263,-2.8732
2012,10,1,3,183,-3.8241
2012,10,1,4,219,-3.2775
2012,10,1,5,228,-4.7285
2012,10,2,1,91,-1.4236
2012,10,2,2,130,-1.0188
2012,10,2,3,124,-1.1244
2012,10,2,4,119,-2.1265
2012,10,2,5,135,-1.7985
2012,10,3,1,115,-1.8910
2012,10,3,2,149,-1.8338
2012,10,3,3,144,-2.2117
2012,10,3,4,149,-3.6947
2012,10,3,5,148,-2.4958
2012,11,1,1,367,1.4842
2012,11,1,2,259,2.4610
2012,11,1,3,182,2.9652
2012,11,1,4,219,0.2609
2012,11,1,5,227,-1.6861
2012,11,2,1,91,1.6093
2012,11,2,2,129,1.2042
2012,11,2,3,122,2.0228
2012,11,2,4,118,1.9719
2012,11,2,5,133,0.6689
2012,11,3,1,114,2.3469
2012,11,3,2,149,1.6823
2012,11,3,3,144,1.1011
2012,11,3,4,148,0.6070
2012,11,3,5,147,-0.2969
2012,12,1,1,364,3.0290
2012,12,1,2,257,3.9915
2012,12,1,3,182,2.2732
2012,12,1,4,213,4.0782
2012,12,1,5,225,3.6735
2012,12,2,1,91,4.1998
2012,12,2,2,129,4.0129
2012,12,2,3,122,2.9731
2012,12,2,4,117,3.4987
2012,12,2,5,133,3.4155
2012,12,3,1,114,0.3895
2012,12,3,2,149,0.7700
2012,12,3,3,144,1.5223
2012,12,3,4,148,-1.8080
2012,12,3,5,146,2.4349
2013,1,1,1,361,8.4143
2013,1,1,2,253,7.6970
2013,1,1,3,181,5.2664
2013,1,1,4,211,4.9367
2013,1,1,5,221,4.5906
2013,1,2,1,90,7.6428
2013,1,2,2,127,4.9651
2013,1,2,3,121,5.9846
2013,1,2,4,116,5.8258
2013,1,2,5,132,7.0349
2013,1,3,1,114,6.3342
2013,1,3,2,148,6.9375
2013,1,3,3,144,4.9298
2013,1,3,4,148,2.1452
2013,1,3,5,145,6.8985
2013,2,1,1,359,0.1889
2013,2,1,2,252,1.4910
2013,2,1,3,181,1.0888
2013,2,1,4,211,0.0154
2013,2,1,5,218,0.9535
2013,2,2,1,90,1.8572
2013,2,2,2,127,0.9621
2013,2,2,3,121,0.2441
2013,2,2,4,116,0.3347
2013,2,2,5,131,0.8897
2013,2,3,1,113,1.9834
2013,2,3,2,147,1.2231
2013,2,3,3,143,2.2403
2013,2,3,4,148,1.1609
2013,2,3,5,145,0.0794
2013,3,1,1,357,7.3602
2013,3,1,2,251,4.4234
2013,3,1,3,180,5.2216
2013,3,1,4,209,6.0835
2013,3,1,5,217,6.3632
2013,3,2,1,90,4.8487
2013,3,2,2,126,4.2904
2013,3,2,3,120,4.9548
2013,3,2,4,115,5.5446
2013,3,2,5,130,4.1462
2013,3,3,1,113,4.2099
2013,3,3,2,147,4.0235
2013,3,3,3,143,4.5413
2013,3,3,4,148,3.5920
2013,3,3,5,145,2.4807
2013,4,1,1,349,0.9271
2013,4,1,2,251,0.7635
2013,4,1,3,179,-1.8257
2013,4,1,4,208,0.7922
2013,4,1,5,216,-0.7769
2013,4,2,1,90,-1.5039
2013,4,2,2,126,-1.1273
2013,4,2,3,120,0.2578
2013,4,2,4,115,-1.6082
2013,4,2,5,130,-1.4658
2013,4,3,1,113,1.2867
2013,4,3,2,147,2.8584
2013,4,3,3,143,2.4751
2013,4,3,4,148,1.2587
2013,4,3,5,145,0.4581
2013,5,1,1,345,4.1746
2013,5,1,2,248,7.0631
2013,5,1,3,178,7.2045
2013,5,1,4,207,5.7150
2013,5,1,5,216,5.1333
2013,5,2,1,90,5.6327
2013,5,2,2,124,6.0756
2013,5,2,3,119,5.1019
2013,5,2,4,114,3.7421
2013,5,2,5,130,5.6299
2013,5,3,1,113,3.2055
2013,5,3,2,147,1.9422
2013,5,3,3,143,1.1114
2013,5,3,4,148,1.0631
2013,5,3,5,145,2.3299
2013,6,1,1,339,-0.7235
2013,6,1,2,247,0.7995
2013,6,1,3,177,0.4013
2013,6,1,4,206,0.2719
2013,6,1,5,214,0.0255
2013,6,2,1,90,-2.6747
2013,6,2,2,123,-0.9543
2013,6,2,3,119,-1.0314
2013,6,2,4,114,0.9344
2013,6,2,5,130,-0.8572
2013,6,3,1,112,-0.8252
2013,6,3,2,147,-2.2560
2013,6,3,3,143,-0.3737
2013,6,3,4,147,-2.5318
2013,6,3,5,145,-1.1402
2013,7,1,1,397,8.7747
2013,7,1,2,278,9.1648
2013,7,1,3,152,7.8001
2013,7,1,4,179,7.8205
2013,7,1,5,217,7.4203
2013,7,2,1,103,9.2382
2013,7,2,2,110,8.1728
2013,7,2,3,115,5.6251
2013,7,2,4,117,6.9069
2013,7,2,5,162,5.3650
2013,7,3,1,118,5.6483
2013,7,3,2,139,5.7554
2013,7,3,3,148,3.0681
2013,7,3,4,138,6.1107
2013,7,3,5,159,5.8134
2013,8,1,1,396,-2.3869
2013,8,1,2,278,-3.6280
2013,8,1,3,151,-3.3455
2013,8,1,4,179,-2.2632
2013,8,1,5,215,-1.6637
2013,8,2,1,103,-4.1514
2013,8,2,2,109,-3.8768
2013,8,2,3,114,-4.4528
2013,8,2,4,117,-2.1994
2013,8,2,5,162,-0.5300
2013,8,3,1,117,-2.3123
2013,8,3,2,138,-2.9428
2013,8,3,3,148,-2.3540
2013,8,3,4,137,-0.7148
2013,8,3,5,158,-2.9331
2013,9,1,1,391,6.4659
2013,9,1,2,273,7.4581
2013,9,1,3,151,7.1591
2013,9,1,4,177,7.5268
2013,9,1,5,214,7.8132
2013,9,2,1,102,5.9786
2013,9,2,2,109,6.9416
2013,9,2,3,114,5.7794
2013,9,2,4,117,5.1760
2013,9,2,5,162,6.8161
2013,9,3,1,117,3.6564
2013,9,3,2,138,4.0258
2013,9,3,3,148,3.1795
2013,9,3,4,137,3.0790
2013,9,3,5,158,4.4142
2013,10,1,1,387,0.5220
2013,10,1,2,271,4.2476
2013,10,1,3,151,2.1721
2013,10,1,4,176,1.1800
2013,10,1,5,213,4.0008
2013,10,2,1,102,2.6839
2013,10,2,2,109,3.1616
2013,10,2,3,114,2.3495
2013,10,2,4,116,3.5827
2013,10,2,5,162,2.0875
2013,10,3,1,116,5.0560
2013,10,3,2,138,4.5525
2013,10,3,3,148,3.7362
2013,10,3,4,137,4.5659
2013,10,3,5,157,5.0942
2013,11,1,1,384,6.3985
2013,11,1,2,269,7.1219
2013,11,1,3,149,4.1000
2013,11,1,4,175,5.8520
2013,11,1,5,212,5.5328
2013,11,2,1,100,2.3554
2013,11,2,2,108,3.1034
2013,11,2,3,113,4.9378
2013,11,2,4,115,3.7392
2013,11,2,5,160,3.4687
2013,11,3,1,115,2.6777
2013,11,3,2,138,3.6773
2013,11,3,3,147,2.4743
2013,11,3,4,137,2.6057
2013,11,3,5,156,1.4216
2013,12,1,1,377,3.1795
2013,12,1,2,268,3.6075
2013,12,1,3,148,3.2214
2013,12,1,4,173,0.8304
2013,12,1,5,209,2.8779
2013,12,2,1,98,3.1352
2013,12,2,2,107,2.5753
2013,12,2,3,113,2.2868
2013,12,2,4,114,1.8311
2013,12,2,5,160,1.3223
2013,12,3,1,115,2.1920
2013,12,3,2,138,2.3916
2013,12,3,3,147,2.7919
2013,12,3,4,137,1.8316
2013,12,3,5,156,2.6673
2014,1,1,1,377,-0.0713
2014,1,1,2,268,-2.5412
2014,1,1,3,147,-2.2094
2014,1,1,4,172,-2.0409
2014,1,1,5,207,-0.5606
2014,1,2,1,95,-4.9437
2014,1,2,2,106,-1.8069
2014,1,2,3,113,-2.7017
2014,1,2,4,114,-2.0743
2014,1,2,5,159,-3.6983
2014,1,3,1,115,-4.1013
2014,1,3,2,136,-3.8497
2014,1,3,3,147,-1.3087
2014,1,3,4,136,-4.9023
2014,1,3,5,155,-2.4917
2014,2,1,1,375,5.8540
2014,2,1,2,268,5.5447
2014,2,1,3,146,2.8209
2014,2,1,4,172,4.1125
2014,2,1,5,205,6.3080
2014,2,2,1,94,4.5218
2014,2,2,2,105,5.9252
2014,2,2,3,113,4.3255
2014,2,2,4,112,2.6086
2014,2,2,5,159,6.5149
2014,2,3,1,115,4.4679
2014,2,3,2,136,5.2415
2014,2,3,3,146,4.0511
2014,2,3,4,135,5.2588
2014,2,3,5,154,4.9609
2014,3,1,1,368,-1.8759
2014,3,1,2,266,-0.3512
2014,3,1,3,142,-0.4763
2014,3,1,4,171,1.1854
2014,3,1,5,203,0.4571
2014,3,2,1,94,-1.3481
2014,3,2,2,104,-0.3872
2014,3,2,3,113,-0.0129
2014,3,2,4,111,-0.2169
2014,3,2,5,158,0.1251
2014,3,3,1,115,0.1479
2014,3,3,2,135,1.2767
2014,3,3,3,146,1.0476
2014,3,3,4,135,0.6735
2014,3,3,5,154,-1.2592
2014,4,1,1,366,-7.4234
2014,4,1,2,266,-5.9505
2014,4,1,3,142,-5.5146
2014,4,1,4,170,-6.1413
2014,4,1,5,200,-3.2598
2014,4,2,1,94,-3.2542
2014,4,2,2,104,-2.6760
2014,4,2,3,113,-2.9350
2014,4,2,4,111,-3.7852
2014,4,2,5,157,-2.0286
2014,4,3,1,114,0.8839
2014,4,3,2,135,0.2959
2014,4,3,3,146,0.2305
2014,4,3,4,135,2.4378
2014,4,3,5,154,0.5694
2014,5,1,1,365,-1.4694
2014,5,1,2,263,-1.0931
2014,5,1,3,142,-2.0208
2014,5,1,4,169,-0.8222
2014,5,1,5,198,-0.2850
2014,5,2,1,93,-0.2573
2014,5,2,2,104,0.7281
2014,5,2,3,112,1.4235
2014,5,2,4,111,1.8117
2014,5,2,5,157,0.1338
2014,5,3,1,114,2.1677
2014,5,3,2,135,2.1289
2014,5,3,3,146,1.7406
2014,5,3,4,135,2.9385
2014,5,3,5,154,2.4647
2014,6,1,1,364,5.5716
2014,6,1,2,259,4.3410
2014,6,1,3,141,2.8491
2014,6,1,4,169,10.1589
2014,6,1,5,198,6.4212
2014,6,2,1,93,3.9234
2014,6,2,2,103,5.7984
2014,6,2,3,112,5.5317
2014,6,2,4,110,4.8471
2014,6,2,5,157,5.8964
2014,6,3,1,114,0.7874
2014,6,3,2,135,1.0771
2014,6,3,3,146,1.8492
2014,6,3,4,134,2.2141
2014,6,3,5,153,4.5708
2014,7,1,1,466,-6.5758
2014,7,1,2,215,-6.2897
2014,7,1,3,142,-6.6747
2014,7,1,4,126,-6.6538
2014,7,1,5,189,-5.2904
2014,7,2,1,140,-6.9422
2014,7,2,2,125,-3.0570
2014,7,2,3,93,-6.1320
2014,7,2,4,118,-6.3363
2014,7,2,5,141,-6.6918
2014,7,3,1,129,-1.5160
2014,7,3,2,150,-1.1256
2014,7,3,3,151,-2.2120
2014,7,3,4,134,-1.3244
2014,7,3,5,161,-1.5052
2014,8,1,1,463,4.5571
2014,8,1,2,215,4.3851
2014,8,1,3,141,3.5689
2014,8,1,4,126,3.7210
2014,8,1,5,188,2.4721
2014,8,2,1,137,5.0299
2014,8,2,2,125,5.5747
2014,8,2,3,93,4.1842
2014,8,2,4,117,6.0287
2014,8,2,5,139,4.7593
2014,8,3,1,129,3.7483
2014,8,3,2,149,5.5571
2014,8,3,3,151,4.0074
2014,8,3,4,134,3.6032
2014,8,3,5,161,4.5819
2014,9,1,1,459,-8.6108
2014,9,1,2,214,-5.8150
2014,9,1,3,139,-7.1572
2014,9,1,4,126,-3.6208
2014,9,1,5,187,-7.4712
2014,9,2,1,137,-5.6455
2014,9,2,2,125,-5.8932
2014,9,2,3,93,-6.3320
2014,9,2,4,116,-5.5385
2014,9,2,5,138,-5.3637
2014,9,3,1,128,-2.0906
2014,9,3,2,149,-1.0023
2014,9,3,3,150,-0.7750
2014,9,3,4,134,-2.0548
2014,9,3,5,160,-4.4827
2014,10,1,1,456,6.5397
2014,10,1,2,213,5.2153
2014,10,1,3,139,7.1121
2014,10,1,4,125,8.5539
2014,10,1,5,187,1.3164
2014,10,2,1,136,4.1569
2014,10,2,2,125,7.8360
2014,10,2,3,93,6.7529
2014,10,2,4,116,4.5880
2014,10,2,5,138,2.3947
2014,10,3,1,126,3.7363
2014,10,3,2,149,3.4265
2014,10,3,3,150,1.7064
2014,10,3,4,134,0.7816
2014,10,3,5,160,0.1609
2014,11,1,1,454,0.0619
2014,11,1,2,211,-0.6961
2014,11,1,3,138,-3.1265
2014,11,1,4,123,-1.0561
2014,11,1,5,185,-0.6889
2014,11,2,1,136,0.0774
2014,11,2,2,125,2.1505
2014,11,2,3,93,1.0496
2014,11,2,4,115,1.0859
2014,11,2,5,137,-0.9070
2014,11,3,1,125,3.1533
2014,11,3,2,149,4.1172
2014,11,3,3,150,4.5937
2014,11,3,4,134,2.1875
2014,11,3,5,160,0.2570
2014,12,1,1,452,5.3451
2014,12,1,2,209,6.2810
2014,12,1,3,138,5.2977
2014,12,1,4,121,2.8869
2014,12,1,5,184,2.9883
2014,12,2,1,136,0.5316
2014,12,2,2,125,1.0969
2014,12,2,3,93,2.6020
2014,12,2,4,114,2.3159
2014,12,2,5,137,1.9297
2014,12,3,1,124,0.2474
2014,12,3,2,149,-1.8933
2014,12,3,3,149,0.0545
2014,12,3,4,134,-0.5739
2014,12,3,5,159,-0.6115
2015,1,1,1,449,-3.8605
2015,1,1,2,207,-5.8566
2015,1,1,3,137,-2.3242
2015,1,1,4,121,-4.9735
2015,1,1,5,183,-5.3077
2015,1,2,1,134,-3.7908
2015,1,2,2,125,-2.6311
2015,1,2,3,93,-2.4116
2015,1,2,4,114,-3.2741
2015,1,2,5,136,-4.3090
2015,1,3,1,124,-2.8699
2015,1,3,2,147,-1.2243
2015,1,3,3,148,-2.2216
2015,1,3,4,134,-2.0129
2015,1,3,5,159,-3.0752
2015,2,1,1,446,4.8541
2015,2,1,2,206,7.9215
2015,2,1,3,136,5.6491
2015,2,1,4,121,3.9062
2015,2,1,5,183,6.8006
2015,2,2,1,132,8.6186
2015,2,2,2,125,7.3483
2015,2,2,3,92,4.7139
2015,2,2,4,114,6.1696
2015,2,2,5,135,7.3134
2015,2,3,1,122,6.6317
2015,2,3,2,146,6.4209
2015,2,3,3,148,4.4731
2015,2,3,4,133,5.8143
2015,2,3,5,157,6.8588
2015,3,1,1,442,-0.3988
2015,3,1,2,206,1.7632
2015,3,1,3,133,1.0010
2015,3,1,4,121,0.3400
2015,3,1,5,181,0.0453
2015,3,2,1,131,1.2985
2015,3,2,2,123,2.5463
2015,3,2,3,91,2.6071
2015,3,2,4,114,1.2891
2015,3,2,5,134,1.3490
2015,3,3,1,122,-0.4738
2015,3,3,2,145,-2.6346
2015,3,3,3,148,-1.3240
2015,3,3,4,132,-1.4929
2015,3,3,5,157,-1.4213
2015,4,1,1,440,-2.2553
2015,4,1,2,204,-2.7432
2015,4,1,3,132,-2.9868
2015,4,1,4,121,-3.5603
2015,4,1,5,179,-1.0336
2015,4,2,1,131,-2.8174
2015,4,2,2,123,-3.5685
2015,4,2,3,91,-1.5738
2015,4,2,4,113,-2.6505
2015,4,2,5,133,-1.9592
2015,4,3,1,122,-0.9377
2015,4,3,2,144,1.5646
2015,4,3,3,146,-0.8475
2015,4,3,4,132,0.9575
2015,4,3,5,156,3.3785
2015,5,1,1,437,1.3444
2015,5,1,2,202,2.7019
2015,5,1,3,132,1.8654
2015,5,1,4,121,2.4230
2015,5,1,5,179,0.2534
2015,5,2,1,131,3.5303
2015,5,2,2,123,2.3484
2015,5,2,3,91,1.4111
2015,5,2,4,113,2.6886
2015,5,2,5,133,0.7932
2015,5,3,1,119,2.1191
2015,5,3,2,144,2.2846
2015,5,3,3,146,0.6696
2015,5,3,4,132,-0.1122
2015,5,3,5,156,-0.4927
2015,6,1,1,436,1.5320
2015,6,1,2,201,1.7266
2015,6,1,3,132,4.2341
2015,6,1,4,121,0.9548
2015,6,1,5,177,1.6222
2015,6,2,1,131,-0.2056
2015,6,2,2,122,-0.5824
2015,6,2,3,91,-0.7353
2015,6,2,4,113,0.0284
2015,6,2,5,133,1.0835
2015,6,3,1,119,-2.3467
2015,6,3,2,144,-2.7732
2015,6,3,3,146,-2.0740
2015,6,3,4,130,-2.2707
2015,6,3,5,156,-1.8304
2015,7,1,1,234,-6.6424
2015,7,1,2,312,-5.9221
2015,7,1,3,184,-3.9248
2015,7,1,4,168,-6.4862
2015,7,1,5,218,-9.1540
2015,7,2,1,85,-3.4985
2015,7,2,2,102,-3.3918
2015,7,2,3,134,-1.3411
2015,7,2,4,140,-2.3252
2015,7,2,5,150,-2.3400
2015,7,3,1,133,2.6951
2015,7,3,2,146,1.2707
2015,7,3,3,165,0.7446
2015,7,3,4,159,2.3434
2015,7,3,5,150,1.9805
2015,8,1,1,229,-4.4020
2015,8,1,2,311,-4.6265
2015,8,1,3,182,-3.4159
2015,8,1,4,166,-5.2181
2015,8,1,5,217,-3.7130
2015,8,2,1,85,-7.5723
2015,8,2,2,102,-6.1546
2015,8,2,3,133,-5.4292
2015,8,2,4,140,-6.1715
2015,8,2,5,149,-5.5738
2015,8,3,1,131,-6.1725
2015,8,3,2,146,-6.3346
2015,8,3,3,162,-6.1905
2015,8,3,4,159,-5.7880
2015,8,3,5,150,-5.6778
2015,9,1,1,228,-8.0711
2015,9,1,2,310,-7.6927
2015,9,1,3,182,-6.5381
2015,9,1,4,166,-6.7887
2015,9,1,5,216,-9.0822
2015,9,2,1,84,-7.9240
2015,9,2,2,102,-8.2486
2015,9,2,3,131,-6.2391
2015,9,2,4,140,-4.9120
2015,9,2,5,149,-6.8219
2015,9,3,1,129,-2.0822
2015,9,3,2,145,-3.0710
2015,9,3,3,161,-2.4087
2015,9,3,4,158,-2.6760
2015,9,3,5,150,-3.7244
2015,10,1,1,223,7.2839
2015,10,1,2,309,7.0653
2015,10,1,3,182,4.7873
2015,10,1,4,164,4.2303
2015,10,1,5,214,7.2067
2015,10,2,1,84,10.2296
2015,10,2,2,101,7.7640
2015,10,2,3,131,4.4643
2015,10,2,4,140,5.7004
2015,10,2,5,149,6.5807
2015,10,3,1,129,8.7376
2015,10,3,2,145,9.1189
2015,10,3,3,160,6.1589
2015,10,3,4,158,8.9842
2015,10,3,5,150,9.7758
2015,11,1,1,217,3.5646
2015,11,1,2,305,2.2024
2015,11,1,3,181,2.4254
2015,11,1,4,161,0.6686
2015,11,1,5,214,1.4321
2015,11,2,1,81,5.7650
2015,11,2,2,100,4.1944
2015,11,2,3,129,4.1192
2015,11,2,4,138,4.9481
2015,11,2,5,149,2.9938
2015,11,3,1,129,-0.5078
2015,11,3,2,145,0.5782
2015,11,3,3,160,-0.6601
2015,11,3,4,158,0.2458
2015,11,3,5,149,0.9054
2015,12,1,1,213,-6.4217
2015,12,1,2,303,-5.9765
2015,12,1,3,181,-3.3575
2015,12,1,4,161,-4.8518
2015,12,1,5,214,-7.0381
2015,12,2,1,81,-4.7360
2015,12,2,2,100,-5.9056
2015,12,2,3,129,-3.9846
2015,12,2,4,137,-3.7025
2015,12,2,5,148,-6.4120
2015,12,3,1,129,-0.7243
2015,12,3,2,145,-0.4412
2015,12,3,3,159,-3.2326
2015,12,3,4,157,-1.8146
2015,12,3,5,149,-3.2245
2016,1,1,1,210,-10.5465
2016,1,1,2,301,-8.8487
2016,1,1,3,181,-8.4413
2016,1,1,4,159,-9.8084
2016,1,1,5,213,-11.2456
2016,1,2,1,81,-10.0393
2016,1,2,2,100,-10.7996
2016,1,2,3,127,-7.8958
2016,1,2,4,135,-7.5765
2016,1,2,5,148,-8.7893
2016,1,3,1,128,-3.6582
2016,1,3,2,143,-6.6048
2016,1,3,3,158,-3.1158
2016,1,3,4,157,-5.3118
2016,1,3,5,149,-7.3926
2016,2,1,1,204,-1.0132
2016,2,1,2,297,-0.6170
2016,2,1,3,179,-0.8005
2016,2,1,4,157,2.6524
2016,2,1,5,212,-0.2913
2016,2,2,1,80,0.4506
2016,2,2,2,99,0.1064
2016,2,2,3,126,0.7100
2016,2,2,4,134,0.7233
2016,2,2,5,148,1.6063
2016,2,3,1,128,1.0775
2016,2,3,2,142,2.2490
2016,2,3,3,158,1.6977
2016,2,3,4,156,-1.0729
2016,2,3,5,149,-2.7282
2016,3,1,1,203,8.0768
2016,3,1,2,293,7.0598
2016,3,1,3,178,7.4490
2016,3,1,4,156,5.8067
2016,3,1,5,210,8.8337
2016,3,2,1,80,9.2994
2016,3,2,2,99,9.7822
2016,3,2,3,124,7.3544
2016,3,2,4,133,8.0336
2016,3,2,5,148,8.9674
2016,3,3,1,127,6.0107
2016,3,3,2,141,7.0391
2016,3,3,3,158,7.3043
2016,3,3,4,154,7.2708
2016,3,3,5,149,7.2280
2016,4,1,1,202,4.4355
2016,4,1,2,291,2.6403
2016,4,1,3,178,3.3021
2016,4,1,4,154,0.8366
2016,4,1,5,208,4.5805
2016,4,2,1,80,3.1812
2016,4,2,2,99,0.1744
2016,4,2,3,124,2.5437
2016,4,2,4,133,1.3887
2016,4,2,5,148,0.8309
2016,4,3,1,127,2.6548
2016,4,3,2,141,0.3584
2016,4,3,3,158,-2.1434
2016,4,3,4,152,-1.6905
2016,4,3,5,148,4.1320
2016,5,1,1,199,0.1652
2016,5,1,2,288,-0.7759
2016,5,1,3,176,0.2586
2016,5,1,4,153,-0.4846
2016,5,1,5,208,-1.5082
2016,5,2,1,79,2.7912
2016,5,2,2,99,3.7085
2016,5,2,3,123,1.1163
2016,5,2,4,133,1.0453
2016,5,2,5,147,0.2417
2016,5,3,1,126,1.0556
2016,5,3,2,141,1.4766
2016,5,3,3,156,1.2943
2016,5,3,4,151,2.3942
2016,5,3,5,147,2.8092
2016,6,1,1,197,1.0284
2016,6,1,2,284,-1.1983
2016,6,1,3,176,1.8154
2016,6,1,4,151,1.1306
2016,6,1,5,206,-0.4153
2016,6,2,1,77,2.1843
2016,6,2,2,99,0.0700
2016,6,2,3,122,0.9062
2016,6,2,4,132,1.6973
2016,6,2,5,147,-0.0179
2016,6,3,1,125,2.2704
2016,6,3,2,141,1.6009
2016,6,3,3,155,0.9491
