year,month,rank_ME,rank_dNCO,nstocks,ret_vw
1971,9,1,5,126,-0.0086
1971,9,2,1,70,-1.5757
1971,9,2,2,83,-0.7620
1971,9,2,3,73,-0.2162
1971,9,2,4,56,-1.7850
1971,9,2,5,78,-0.4441
1971,9,3,1,53,-1.0379
1971,9,3,2,103,-0.8779
1971,9,3,3,120,-0.0237
1971,9,3,4,147,-0.4411
1971,9,3,5,143,-0.5691
1971,10,1,1,302,-6.8645
1971,10,1,2,140,-6.5292
1971,10,1,3,96,-5.0361
1971,10,1,4,93,-8.6359
1971,10,1,5,126,-6.9792
1971,10,2,1,70,-5.4452
1971,10,2,2,83,-5.3100
1971,10,2,3,73,-7.4270
1971,10,2,4,56,-4.6667
1971,10,2,5,78,-3.3873
1971,10,3,1,53,-5.5228
1971,10,3,2,103,-5.8279
1971,10,3,3,120,-4.0653
1971,10,3,4,147,-3.7594
1971,10,3,5,143,-2.6284
1971,11,1,1,302,-4.2561
1971,11,1,2,140,-4.5367
1971,11,1,3,96,-4.4567
1971,11,1,4,93,-4.8169
1971,11,1,5,126,-5.1113
1971,11,2,1,70,-1.8750
1971,11,2,2,83,-1.8004
1971,11,2,3,73,-2.3633
1971,11,2,4,56,-2.1111
1971,11,2,5,78,-2.4386
1971,11,3,1,53,0.9458
1971,11,3,2,103,-1.8507
1971,11,3,3,120,0.7552
1971,11,3,4,147,-0.3421
1971,11,3,5,143,0.8291
1971,12,1,1,301,13.1517
1971,12,1,2,140,12.2222
1971,12,1,3,96,11.9354
1971,12,1,4,93,11.3234
1971,12,1,5,126,15.9803
1971,12,2,1,70,13.1361
1971,12,2,2,83,11.6031
1971,12,2,3,73,10.3505
1971,12,2,4,56,11.4462
1971,12,2,5,78,13.8608
1971,12,3,1,53,9.3752
1971,12,3,2,103,9.4440
1971,12,3,3,120,8.5589
1971,12,3,4,147,8.3835
1971,12,3,5,143,9.6721
1972,1,1,1,300,14.8308
1972,1,1,2,140,13.3842
1972,1,1,3,96,12.7399
1972,1,1,4,93,13.7074
1972,1,1,5,126,10.0718
1972,1,2,1,70,6.6192
1972,1,2,2,82,7.4134
1972,1,2,3,73,7.3803
1972,1,2,4,56,5.5862
1972,1,2,5,78,7.8474
1972,1,3,1,53,3.0089
1972,1,3,2,103,1.4577
1972,1,3,3,120,1.3224
1972,1,3,4,147,0.9027
1972,1,3,5,143,4.2527
1972,2,1,1,299,4.5200
1972,2,1,2,139,3.5133
1972,2,1,3,96,5.4149
1972,2,1,4,93,2.4302
1972,2,1,5,126,4.8444
1972,2,2,1,70,2.6880
1972,2,2,2,82,4.8952
1972,2,2,3,73,3.3128
1972,2,2,4,56,2.4676
1972,2,2,5,78,2.0745
1972,2,3,1,53,2.1173
1972,2,3,2,103,3.9655
1972,2,3,3,120,4.6506
1972,2,3,4,147,2.3091
1972,2,3,5,143,2.5514
1972,3,1,1,297,-0.2609
1972,3,1,2,139,0.4888
1972,3,1,3,96,-1.4972
1972,3,1,4,93,-1.5447
1972,3,1,5,125,-2.1011
1972,3,2,1,70,-0.8551
1972,3,2,2,82,1.3139
1972,3,2,3,73,-0.2482
1972,3,2,4,56,0.6488
1972,3,2,5,78,0.7275
1972,3,3,1,53,2.5438
1972,3,3,2,103,-0.5769
1972,3,3,3,120,0.0601
1972,3,3,4,147,1.3522
1972,3,3,5,143,0.6545
1972,4,1,1,297,1.0706
1972,4,1,2,138,1.5926
1972,4,1,3,96,0.8007
1972,4,1,4,93,-1.1442
1972,4,1,5,125,-1.2665
1972,4,2,1,70,3.2779
1972,4,2,2,82,1.2208
1972,4,2,3,73,-0.3376
1972,4,2,4,56,1.3548
1972,4,2,5,78,0.1653
1972,4,3,1,53,1.2896
1972,4,3,2,103,1.8015
1972,4,3,3,120,-0.0599
1972,4,3,4,147,-0.0916
1972,4,3,5,143,1.0237
1972,5,1,1,295,-1.6965
1972,5,1,2,137,-2.4216
1972,5,1,3,96,-2.7955
1972,5,1,4,93,-3.7683
1972,5,1,5,126,-0.4489
1972,5,2,1,70,-3.1239
1972,5,2,2,82,-0.9126
1972,5,2,3,73,-2.7720
1972,5,2,4,56,-0.9046
1972,5,2,5,78,-0.5332
1972,5,3,1,52,1.5104
1972,5,3,2,103,1.6276
1972,5,3,3,120,2.5675
1972,5,3,4,147,1.1358
1972,5,3,5,142,2.9773
1972,6,1,1,293,-3.8664
1972,6,1,2,137,-3.7748
1972,6,1,3,96,-3.4879
1972,6,1,4,92,-1.0325
1972,6,1,5,126,-4.1010
1972,6,2,1,70,-3.2771
1972,6,2,2,82,-0.6847
1972,6,2,3,73,-3.0145
1972,6,2,4,56,-4.2888
1972,6,2,5,78,-3.2432
1972,6,3,1,52,-2.9536
1972,6,3,2,103,-3.0235
1972,6,3,3,120,-1.4546
1972,6,3,4,147,-1.9226
1972,6,3,5,142,-1.9171
1972,7,1,1,286,-3.4077
1972,7,1,2,176,-2.5817
1972,7,1,3,124,-3.3841
1972,7,1,4,88,-3.7424
1972,7,1,5,132,-6.5174
1972,7,2,1,86,-3.6727
1972,7,2,2,86,-2.6945
1972,7,2,3,72,-3.1599
1972,7,2,4,66,-3.1157
1972,7,2,5,84,-3.8985
1972,7,3,1,73,-1.7608
1972,7,3,2,101,0.1600
1972,7,3,3,134,0.9626
1972,7,3,4,137,-0.2147
1972,7,3,5,148,-0.1481
1972,8,1,1,285,2.0117
1972,8,1,2,175,-0.0276
1972,8,1,3,123,-0.6717
1972,8,1,4,88,0.3661
1972,8,1,5,132,-1.2336
1972,8,2,1,86,2.0497
1972,8,2,2,86,2.1664
1972,8,2,3,72,1.7912
1972,8,2,4,65,2.6657
1972,8,2,5,84,0.6479
1972,8,3,1,73,5.3761
1972,8,3,2,101,4.5728
1972,8,3,3,134,1.1389
1972,8,3,4,137,4.5306
1972,8,3,5,148,4.0990
1972,9,1,1,284,-4.2426
1972,9,1,2,174,-4.2374
1972,9,1,3,123,-3.5003
1972,9,1,4,88,-3.8755
1972,9,1,5,130,-6.3306
1972,9,2,1,86,-3.5285
1972,9,2,2,85,-3.2393
1972,9,2,3,72,-0.8818
1972,9,2,4,64,-2.8767
1972,9,2,5,84,-2.2073
1972,9,3,1,73,-2.1344
1972,9,3,2,101,-2.5335
1972,9,3,3,133,0.0080
1972,9,3,4,137,-0.4768
1972,9,3,5,148,0.4026
1972,10,1,1,284,-2.6852
1972,10,1,2,174,-1.7211
1972,10,1,3,123,-2.1116
1972,10,1,4,87,-4.6030
1972,10,1,5,130,-2.7959
1972,10,2,1,86,-0.9609
1972,10,2,2,85,-1.0861
1972,10,2,3,72,-1.2194
1972,10,2,4,64,-0.3440
1972,10,2,5,84,0.5927
1972,10,3,1,73,-1.1491
1972,10,3,2,101,0.6105
1972,10,3,3,133,0.7259
1972,10,3,4,136,1.3130
1972,10,3,5,148,2.5687
1972,11,1,1,285,4.6668
1972,11,1,2,173,4.9375
1972,11,1,3,123,4.7791
1972,11,1,4,87,5.3658
1972,11,1,5,130,5.3946
1972,11,2,1,86,5.4123
1972,11,2,2,84,8.3296
1972,11,2,3,72,5.7944
1972,11,2,4,64,6.3565
1972,11,2,5,84,5.7116
1972,11,3,1,73,9.1141
1972,11,3,2,101,5.7868
1972,11,3,3,133,4.5570
1972,11,3,4,136,3.9687
1972,11,3,5,148,4.6687
1972,12,1,1,284,-1.6775
1972,12,1,2,173,0.2292
1972,12,1,3,123,-2.4312
1972,12,1,4,87,-2.3638
1972,12,1,5,130,-4.2765
1972,12,2,1,85,-0.6632
1972,12,2,2,84,-1.5627
1972,12,2,3,72,-0.4784
1972,12,2,4,64,-1.7258
1972,12,2,5,84,0.2667
1972,12,3,1,73,-0.9808
1972,12,3,2,101,-0.4234
1972,12,3,3,133,2.2360
1972,12,3,4,137,2.2945
1972,12,3,5,148,0.7482
1973,1,1,1,284,-3.1141
1973,1,1,2,173,-3.7103
1973,1,1,3,123,-4.8916
1973,1,1,4,86,-4.6685
1973,1,1,5,131,-2.8145
1973,1,2,1,85,-6.8510
1973,1,2,2,84,-5.9774
1973,1,2,3,72,-7.0575
1973,1,2,4,64,-3.4277
1973,1,2,5,83,-6.2896
1973,1,3,1,73,-5.2437
1973,1,3,2,101,-3.4828
1973,1,3,3,133,-2.2909
1973,1,3,4,137,0.0886
1973,1,3,5,148,-2.8609
1973,2,1,1,282,-8.7954
1973,2,1,2,173,-5.9299
1973,2,1,3,123,-7.3472
1973,2,1,4,86,-9.2001
1973,2,1,5,131,-9.7652
1973,2,2,1,85,-8.7106
1973,2,2,2,84,-7.7158
1973,2,2,3,72,-7.5123
1973,2,2,4,64,-7.5270
1973,2,2,5,83,-7.0774
1973,2,3,1,73,-4.7185
1973,2,3,2,101,-3.6915
1973,2,3,3,133,-4.1698
1973,2,3,4,137,-2.7995
1973,2,3,5,148,-3.8974
1973,3,1,1,281,-2.2289
1973,3,1,2,173,-1.8168
1973,3,1,3,123,-3.6048
1973,3,1,4,86,-4.2516
1973,3,1,5,130,-1.2183
1973,3,2,1,85,-0.5920
1973,3,2,2,84,-3.1762
1973,3,2,3,72,-3.2837
1973,3,2,4,64,-2.8669
1973,3,2,5,83,-1.8629
1973,3,3,1,73,-2.2150
1973,3,3,2,100,-0.4784
1973,3,3,3,133,-0.3891
1973,3,3,4,135,0.2739
1973,3,3,5,148,-0.7509
1973,4,1,1,280,-6.9083
1973,4,1,2,173,-6.1747
1973,4,1,3,123,-5.6792
1973,4,1,4,84,-7.3449
1973,4,1,5,128,-9.7696
1973,4,2,1,85,-6.0600
1973,4,2,2,84,-5.1049
1973,4,2,3,72,-7.4444
1973,4,2,4,64,-5.2942
1973,4,2,5,84,-6.9396
1973,4,3,1,73,-2.6298
1973,4,3,2,100,-4.5652
1973,4,3,3,133,-3.9833
1973,4,3,4,135,-4.8458
1973,4,3,5,148,-3.7253
1973,5,1,1,280,-9.4638
1973,5,1,2,173,-7.8416
1973,5,1,3,123,-7.6587
1973,5,1,4,84,-6.4364
1973,5,1,5,127,-9.6876
1973,5,2,1,85,-10.6125
1973,5,2,2,84,-7.6899
1973,5,2,3,72,-7.9041
1973,5,2,4,64,-6.2454
1973,5,2,5,84,-6.3405
1973,5,3,1,73,-4.5766
1973,5,3,2,100,-2.0029
1973,5,3,3,132,-1.1506
1973,5,3,4,136,-1.2614
1973,5,3,5,148,-0.5261
1973,6,1,1,277,-2.7905
1973,6,1,2,171,-2.1383
1973,6,1,3,122,-3.3068
1973,6,1,4,83,-2.1213
1973,6,1,5,126,-6.0610
1973,6,2,1,85,-2.3285
1973,6,2,2,84,-3.2377
1973,6,2,3,72,-3.3515
1973,6,2,4,64,-2.7968
1973,6,2,5,82,-2.4176
1973,6,3,1,73,-3.0266
1973,6,3,2,100,-2.0086
1973,6,3,3,132,-0.5119
1973,6,3,4,136,-0.2748
1973,6,3,5,147,-1.2915
1973,7,1,1,321,13.7319
1973,7,1,2,155,14.0024
1973,7,1,3,128,14.3789
1973,7,1,4,122,16.3556
1973,7,1,5,142,19.3276
1973,7,2,1,92,10.7790
1973,7,2,2,72,12.6705
1973,7,2,3,83,9.9605
1973,7,2,4,71,12.6557
1973,7,2,5,80,15.8280
1973,7,3,1,79,7.8726
1973,7,3,2,121,3.5016
1973,7,3,3,134,4.4895
1973,7,3,4,138,3.7478
1973,7,3,5,146,4.8162
1973,8,1,1,317,-4.6062
1973,8,1,2,155,-6.6232
1973,8,1,3,128,-7.1860
1973,8,1,4,121,-6.8791
1973,8,1,5,141,-7.9045
1973,8,2,1,92,-3.5891
1973,8,2,2,72,-3.8788
1973,8,2,3,83,-4.4740
1973,8,2,4,71,-2.6296
1973,8,2,5,80,-3.6049
1973,8,3,1,79,-2.5648
1973,8,3,2,121,-2.2165
1973,8,3,3,134,-3.7442
1973,8,3,4,138,-3.7165
1973,8,3,5,146,-3.4524
1973,9,1,1,317,9.4728
1973,9,1,2,155,6.8642
1973,9,1,3,128,10.5513
1973,9,1,4,120,9.6637
1973,9,1,5,141,10.1567
1973,9,2,1,92,10.8324
1973,9,2,2,72,11.2106
1973,9,2,3,83,11.6175
1973,9,2,4,70,10.0477
1973,9,2,5,80,12.1133
1973,9,3,1,79,8.7217
1973,9,3,2,121,-0.2002
1973,9,3,3,134,5.8040
1973,9,3,4,138,7.7917
1973,9,3,5,145,4.4637
1973,10,1,1,316,0.9465
1973,10,1,2,155,-0.0265
1973,10,1,3,128,-1.3558
1973,10,1,4,120,-1.7374
1973,10,1,5,142,1.4578
1973,10,2,1,92,0.3263
1973,10,2,2,72,0.7936
1973,10,2,3,83,-0.1114
1973,10,2,4,70,-0.2551
1973,10,2,5,80,-1.5836
1973,10,3,1,79,3.0666
1973,10,3,2,120,2.0839
1973,10,3,3,134,-0.5382
1973,10,3,4,138,-1.8078
1973,10,3,5,145,-1.0150
1973,11,1,1,316,-19.1481
1973,11,1,2,154,-19.5694
1973,11,1,3,128,-21.6250
1973,11,1,4,120,-20.5613
1973,11,1,5,142,-21.8612
1973,11,2,1,92,-19.9384
1973,11,2,2,71,-19.0388
1973,11,2,3,83,-16.2540
1973,11,2,4,70,-18.2781
1973,11,2,5,80,-23.2295
1973,11,3,1,79,-14.6508
1973,11,3,2,120,-11.2424
1973,11,3,3,134,-9.5165
1973,11,3,4,138,-11.4458
1973,11,3,5,145,-13.1717
1973,12,1,1,315,-3.3233
1973,12,1,2,154,-5.3900
1973,12,1,3,128,-2.8383
1973,12,1,4,120,-4.5149
1973,12,1,5,142,-4.0327
1973,12,2,1,90,1.1095
1973,12,2,2,70,-4.4411
1973,12,2,3,83,-3.0823
1973,12,2,4,70,0.3459
1973,12,2,5,80,0.2668
1973,12,3,1,79,5.3024
1973,12,3,2,120,-0.6992
1973,12,3,3,134,0.4661
1973,12,3,4,138,3.5383
1973,12,3,5,146,2.1856
1974,1,1,1,315,18.4400
1974,1,1,2,154,16.8371
1974,1,1,3,127,15.1072
1974,1,1,4,120,17.0730
1974,1,1,5,142,15.3182
1974,1,2,1,90,11.7368
1974,1,2,2,70,12.4021
1974,1,2,3,83,11.7775
1974,1,2,4,70,7.6903
1974,1,2,5,80,7.1811
1974,1,3,1,79,-0.3087
1974,1,3,2,120,-0.7051
1974,1,3,3,134,-1.7369
1974,1,3,4,138,0.6486
1974,1,3,5,146,-0.0986
1974,2,1,1,314,-0.0371
1974,2,1,2,154,-0.4364
1974,2,1,3,126,-3.0776
1974,2,1,4,114,-1.1720
1974,2,1,5,140,-2.5257
1974,2,2,1,90,2.4911
1974,2,2,2,70,2.1187
1974,2,2,3,83,0.4807
1974,2,2,4,70,1.5285
1974,2,2,5,80,0.8244
1974,2,3,1,79,3.0211
1974,2,3,2,120,-1.0893
1974,2,3,3,133,-0.4090
1974,2,3,4,138,1.0824
1974,2,3,5,146,-0.3458
1974,3,1,1,312,0.2916
1974,3,1,2,153,0.1414
1974,3,1,3,125,2.3171
1974,3,1,4,114,0.9190
1974,3,1,5,140,0.7567
1974,3,2,1,90,-1.6376
1974,3,2,2,70,2.2121
1974,3,2,3,83,-0.8296
1974,3,2,4,70,-1.4200
1974,3,2,5,79,-2.3154
1974,3,3,1,79,-3.0246
1974,3,3,2,119,-0.7369
1974,3,3,3,133,-1.4644
1974,3,3,4,138,-3.1238
1974,3,3,5,146,-3.8827
1974,4,1,1,310,-3.6573
1974,4,1,2,153,-5.2105
1974,4,1,3,125,-4.5158
1974,4,1,4,114,-7.2007
1974,4,1,5,140,-6.5108
1974,4,2,1,90,-4.1503
1974,4,2,2,70,-3.9397
1974,4,2,3,83,-2.9698
1974,4,2,4,70,-4.0229
1974,4,2,5,79,-7.2493
1974,4,3,1,79,-2.7654
1974,4,3,2,119,-3.6369
1974,4,3,3,133,-3.1015
1974,4,3,4,138,-4.3235
1974,4,3,5,146,-6.2838
1974,5,1,1,310,-7.5347
1974,5,1,2,151,-6.4390
1974,5,1,3,125,-7.9824
1974,5,1,4,113,-5.7823
1974,5,1,5,139,-9.0841
1974,5,2,1,90,-7.0678
1974,5,2,2,69,-7.1292
1974,5,2,3,81,-6.8241
1974,5,2,4,70,-6.1633
1974,5,2,5,79,-9.2431
1974,5,3,1,79,-3.0805
1974,5,3,2,119,-2.0658
1974,5,3,3,133,-3.5153
1974,5,3,4,138,-1.9899
1974,5,3,5,146,-2.7560
1974,6,1,1,308,-1.9286
1974,6,1,2,151,-1.4357
1974,6,1,3,125,-1.1926
1974,6,1,4,113,-3.3689
1974,6,1,5,139,-1.9088
1974,6,2,1,89,1.1346
1974,6,2,2,69,-2.1844
1974,6,2,3,81,-0.8533
1974,6,2,4,70,-1.1811
1974,6,2,5,79,-4.4053
1974,6,3,1,79,-0.8736
1974,6,3,2,119,-0.7231
1974,6,3,3,133,-1.4779
1974,6,3,4,138,-1.4362
1974,6,3,5,145,-2.5605
1974,7,1,1,364,-4.8267
1974,7,1,2,259,-3.9437
1974,7,1,3,179,-3.8834
1974,7,1,4,184,-5.4574
1974,7,1,5,249,-6.6134
1974,7,2,1,99,-2.7007
1974,7,2,2,108,-2.0447
1974,7,2,3,103,-4.8514
1974,7,2,4,93,-4.9905
1974,7,2,5,109,-5.8165
1974,7,3,1,82,-5.5255
1974,7,3,2,114,-8.2379
1974,7,3,3,137,-7.9175
1974,7,3,4,167,-7.7096
1974,7,3,5,174,-7.9525
1974,8,1,1,360,-6.0714
1974,8,1,2,258,-7.7557
1974,8,1,3,178,-7.0974
1974,8,1,4,184,-6.7711
1974,8,1,5,248,-8.3775
1974,8,2,1,99,-6.2541
1974,8,2,2,107,-7.2086
1974,8,2,3,102,-9.7620
1974,8,2,4,93,-8.8048
1974,8,2,5,108,-6.8984
1974,8,3,1,82,-6.0014
1974,8,3,2,114,-8.6609
1974,8,3,3,137,-8.2313
1974,8,3,4,167,-8.6638
1974,8,3,5,174,-9.4779
1974,9,1,1,356,-7.9379
1974,9,1,2,256,-7.6184
1974,9,1,3,176,-8.4486
1974,9,1,4,181,-8.7348
1974,9,1,5,243,-10.7258
1974,9,2,1,100,-7.9494
1974,9,2,2,105,-8.6078
1974,9,2,3,100,-8.1209
1974,9,2,4,93,-7.4518
1974,9,2,5,107,-10.7487
1974,9,3,1,82,-10.7121
1974,9,3,2,113,-9.9856
1974,9,3,3,137,-13.1126
1974,9,3,4,167,-10.4301
1974,9,3,5,174,-12.7458
1974,10,1,1,355,8.7589
1974,10,1,2,255,8.8130
1974,10,1,3,175,6.6236
1974,10,1,4,182,9.0648
1974,10,1,5,241,11.5256
1974,10,2,1,100,10.6413
1974,10,2,2,105,8.9689
1974,10,2,3,100,7.3344
1974,10,2,4,92,12.2973
1974,10,2,5,108,11.4480
1974,10,3,1,82,19.1583
1974,10,3,2,112,14.8854
1974,10,3,3,137,16.6257
1974,10,3,4,167,16.5029
1974,10,3,5,174,18.6188
1974,11,1,1,353,-5.5808
1974,11,1,2,255,-5.3360
1974,11,1,3,173,-7.6167
1974,11,1,4,182,-5.3227
1974,11,1,5,245,-6.9504
1974,11,2,1,100,-2.0564
1974,11,2,2,105,-5.1130
1974,11,2,3,100,-5.5194
1974,11,2,4,92,-2.7759
1974,11,2,5,108,-6.3191
1974,11,3,1,82,-2.4048
1974,11,3,2,112,-3.5237
1974,11,3,3,136,-5.0208
1974,11,3,4,167,-4.0807
1974,11,3,5,174,-3.7406
1974,12,1,1,352,-8.6136
1974,12,1,2,251,-8.9303
1974,12,1,3,173,-7.7396
1974,12,1,4,182,-8.5525
1974,12,1,5,245,-6.7212
1974,12,2,1,100,-6.2957
1974,12,2,2,107,-6.0097
1974,12,2,3,100,-5.0994
1974,12,2,4,92,-5.1439
1974,12,2,5,107,-7.0159
1974,12,3,1,82,-3.1546
1974,12,3,2,112,-1.5646
1974,12,3,3,136,-2.1405
1974,12,3,4,167,-1.0371
1974,12,3,5,174,-4.9607
1975,1,1,1,351,31.1143
1975,1,1,2,250,30.0177
1975,1,1,3,174,30.2535
1975,1,1,4,183,27.2824
1975,1,1,5,244,28.4588
1975,1,2,1,98,25.6275
1975,1,2,2,107,25.4529
1975,1,2,3,99,28.1561
1975,1,2,4,92,23.6653
1975,1,2,5,107,27.0310
1975,1,3,1,82,12.5862
1975,1,3,2,112,13.2345
1975,1,3,3,137,12.3289
1975,1,3,4,167,10.5498
1975,1,3,5,173,17.3904
1975,2,1,1,351,5.7347
1975,2,1,2,250,6.4152
1975,2,1,3,173,3.2072
1975,2,1,4,182,5.7977
1975,2,1,5,243,4.4102
1975,2,2,1,97,3.8282
1975,2,2,2,107,5.9004
1975,2,2,3,99,4.1328
1975,2,2,4,92,3.2302
1975,2,2,5,107,4.9734
1975,2,3,1,82,7.5379
1975,2,3,2,112,4.8078
1975,2,3,3,137,8.7605
1975,2,3,4,167,6.1624
1975,2,3,5,173,5.7090
1975,3,1,1,350,9.3607
1975,3,1,2,253,8.7101
1975,3,1,3,171,7.6146
1975,3,1,4,182,7.3365
1975,3,1,5,242,10.4297
1975,3,2,1,97,8.4262
1975,3,2,2,107,5.8559
1975,3,2,3,99,8.6252
1975,3,2,4,92,6.5536
1975,3,2,5,107,6.4158
1975,3,3,1,82,4.3641
1975,3,3,2,112,5.1035
1975,3,3,3,137,1.7166
1975,3,3,4,167,2.5217
1975,3,3,5,172,3.5501
1975,4,1,1,349,2.7086
1975,4,1,2,252,4.9636
1975,4,1,3,171,2.7449
1975,4,1,4,181,4.3669
1975,4,1,5,242,4.3711
1975,4,2,1,97,8.0071
1975,4,2,2,107,4.0099
1975,4,2,3,99,2.3723
1975,4,2,4,92,0.7415
1975,4,2,5,107,8.6857
1975,4,3,1,82,5.4719
1975,4,3,2,112,7.8087
1975,4,3,3,137,4.4650
1975,4,3,4,167,3.1089
1975,4,3,5,172,6.9680
1975,5,1,1,348,7.3341
1975,5,1,2,248,8.7854
1975,5,1,3,172,7.5034
1975,5,1,4,178,6.8621
1975,5,1,5,240,9.0364
1975,5,2,1,97,9.1411
1975,5,2,2,107,7.5585
1975,5,2,3,99,7.5913
1975,5,2,4,92,8.6530
1975,5,2,5,107,8.4413
1975,5,3,1,82,6.6903
1975,5,3,2,112,5.1629
1975,5,3,3,137,5.6973
1975,5,3,4,167,4.6442
1975,5,3,5,172,4.9069
1975,6,1,1,348,7.3780
1975,6,1,2,248,6.8857
1975,6,1,3,171,10.7554
1975,6,1,4,178,7.0842
1975,6,1,5,240,7.5950
1975,6,2,1,97,6.8826
1975,6,2,2,106,6.8366
1975,6,2,3,98,5.5602
1975,6,2,4,92,8.1921
1975,6,2,5,107,6.6043
1975,6,3,1,82,5.7733
1975,6,3,2,111,6.4174
1975,6,3,3,137,4.1620
1975,6,3,4,167,4.3417
1975,6,3,5,172,6.3340
1975,7,1,1,587,-0.9836
1975,7,1,2,371,-0.7037
1975,7,1,3,244,-0.5496
1975,7,1,4,193,-0.1419
1975,7,1,5,297,-0.1046
1975,7,2,1,112,-2.8757
1975,7,2,2,115,-4.3156
1975,7,2,3,132,-2.3604
1975,7,2,4,105,-5.2133
1975,7,2,5,152,-3.4527
1975,7,3,1,65,-5.6088
1975,7,3,2,106,-5.6542
1975,7,3,3,147,-5.9024
1975,7,3,4,187,-6.9804
1975,7,3,5,192,-6.4455
1975,8,1,1,584,-7.3519
1975,8,1,2,371,-5.6282
1975,8,1,3,244,-5.6999
1975,8,1,4,192,-6.6118
1975,8,1,5,297,-5.6084
1975,8,2,1,112,-6.4878
1975,8,2,2,114,-3.9658
1975,8,2,3,132,-4.3958
1975,8,2,4,105,-3.3567
1975,8,2,5,152,-3.6633
1975,8,3,1,64,-2.8272
1975,8,3,2,106,-1.5669
1975,8,3,3,147,-2.0167
1975,8,3,4,187,-1.0790
1975,8,3,5,192,-2.0154
1975,9,1,1,583,-3.5570
1975,9,1,2,369,-2.9136
1975,9,1,3,241,-1.5613
1975,9,1,4,193,-4.1404
1975,9,1,5,297,-3.9870
1975,9,2,1,112,-2.9746
1975,9,2,2,114,-3.1941
1975,9,2,3,132,-2.0322
1975,9,2,4,103,-4.5596
1975,9,2,5,152,-5.0640
1975,9,3,1,64,-2.2426
1975,9,3,2,105,-3.4370
1975,9,3,3,147,-3.1611
1975,9,3,4,187,-2.4683
1975,9,3,5,192,-4.9482
1975,10,1,1,582,1.8798
1975,10,1,2,369,2.5310
1975,10,1,3,238,2.5054
1975,10,1,4,192,3.2021
1975,10,1,5,297,1.3947
1975,10,2,1,112,2.2333
1975,10,2,2,114,4.8341
1975,10,2,3,131,2.2952
1975,10,2,4,103,3.6975
1975,10,2,5,152,1.9425
1975,10,3,1,64,6.1831
1975,10,3,2,105,7.0579
1975,10,3,3,146,6.9061
1975,10,3,4,186,6.8314
1975,10,3,5,192,4.9992
1975,11,1,1,578,2.8729
1975,11,1,2,369,1.8326
1975,11,1,3,239,3.5295
1975,11,1,4,190,3.1568
1975,11,1,5,296,2.5495
1975,11,2,1,111,3.2720
1975,11,2,2,114,3.6356
1975,11,2,3,131,4.7067
1975,11,2,4,103,3.9997
1975,11,2,5,152,0.2309
1975,11,3,1,64,1.4341
1975,11,3,2,105,4.1476
1975,11,3,3,146,2.0403
1975,11,3,4,186,3.8952
1975,11,3,5,192,2.1051
1975,12,1,1,575,-1.3274
1975,12,1,2,368,-1.1315
1975,12,1,3,238,-0.2215
1975,12,1,4,189,-3.0804
1975,12,1,5,295,-1.0728
1975,12,2,1,111,-0.2490
1975,12,2,2,114,-1.3209
1975,12,2,3,131,-1.0325
1975,12,2,4,102,-0.8950
1975,12,2,5,151,-2.5280
1975,12,3,1,64,-0.4275
1975,12,3,2,105,-1.7794
1975,12,3,3,147,-1.3089
1975,12,3,4,186,-0.9949
1975,12,3,5,192,-1.2764
1976,1,1,1,552,23.4468
1976,1,1,2,353,22.1309
1976,1,1,3,228,21.1629
1976,1,1,4,183,22.1062
1976,1,1,5,286,22.7966
1976,1,2,1,110,20.1024
1976,1,2,2,114,19.0504
1976,1,2,3,129,19.4001
1976,1,2,4,102,16.1186
1976,1,2,5,150,17.6161
1976,1,3,1,64,18.5841
1976,1,3,2,105,14.5486
1976,1,3,3,146,10.6757
1976,1,3,4,186,11.4989
1976,1,3,5,192,12.6413
1976,2,1,1,554,13.6355
1976,2,1,2,353,11.9467
1976,2,1,3,227,10.4793
1976,2,1,4,180,9.8772
1976,2,1,5,285,10.1126
1976,2,2,1,110,8.5735
1976,2,2,2,114,7.5970
1976,2,2,3,129,7.5027
1976,2,2,4,101,5.7997
1976,2,2,5,149,5.9956
1976,2,3,1,64,3.3687
1976,2,3,2,105,1.9503
1976,2,3,3,146,-1.1620
1976,2,3,4,187,-0.5678
1976,2,3,5,192,-1.0867
1976,3,1,1,562,2.7278
1976,3,1,2,357,0.7538
1976,3,1,3,234,0.8611
1976,3,1,4,184,2.5443
1976,3,1,5,286,1.1759
1976,3,2,1,111,3.0232
1976,3,2,2,114,1.7877
1976,3,2,3,128,1.8976
1976,3,2,4,101,0.0503
1976,3,2,5,149,1.4032
1976,3,3,1,64,0.2850
1976,3,3,2,105,0.7415
1976,3,3,3,147,4.3014
1976,3,3,4,185,2.7548
1976,3,3,5,192,2.5116
1976,4,1,1,562,-1.1725
1976,4,1,2,354,-1.4314
1976,4,1,3,232,-2.2062
1976,4,1,4,185,-2.2627
1976,4,1,5,283,-0.7998
1976,4,2,1,110,-1.1585
1976,4,2,2,113,-1.0775
1976,4,2,3,127,-2.0569
1976,4,2,4,101,1.1456
1976,4,2,5,149,-0.7983
1976,4,3,1,64,-1.3256
1976,4,3,2,105,-1.5666
1976,4,3,3,147,-0.0199
1976,4,3,4,185,-1.9212
1976,4,3,5,192,-0.0918
1976,5,1,1,567,-4.6140
1976,5,1,2,361,-2.3419
1976,5,1,3,233,-3.1885
1976,5,1,4,184,-1.4369
1976,5,1,5,289,-1.9837
1976,5,2,1,110,-1.6002
