year,month,rank_ME,rank_IA,nstocks,ret_vw
2011,12,2,1,114,0.7680
2011,12,2,2,86,0.4459
2011,12,2,3,91,0.8004
2011,12,2,4,120,-0.3250
2011,12,2,5,213,-1.2182
2011,12,3,1,94,3.6703
2011,12,3,2,124,1.4307
2011,12,3,3,132,0.4917
2011,12,3,4,156,0.8591
2011,12,3,5,192,-0.9431
2012,1,1,1,501,10.9605
2012,1,1,2,191,6.3698
2012,1,1,3,133,6.9454
2012,1,1,4,159,8.7573
2012,1,1,5,332,9.6339
2012,1,2,1,113,7.3153
2012,1,2,2,86,6.2889
2012,1,2,3,91,6.4325
2012,1,2,4,120,5.8460
2012,1,2,5,212,8.2107
2012,1,3,1,93,2.7153
2012,1,3,2,123,1.9582
2012,1,3,3,131,4.4703
2012,1,3,4,156,5.3794
2012,1,3,5,191,5.6405
2012,2,1,1,493,3.4991
2012,2,1,2,190,1.7805
2012,2,1,3,133,0.8655
2012,2,1,4,159,-0.0547
2012,2,1,5,331,1.7228
2012,2,2,1,113,5.9728
2012,2,2,2,84,2.3905
2012,2,2,3,91,3.2229
2012,2,2,4,119,2.2017
2012,2,2,5,210,3.2380
2012,2,3,1,93,3.6112
2012,2,3,2,123,4.5551
2012,2,3,3,131,2.5681
2012,2,3,4,156,3.5707
2012,2,3,5,189,5.3343
2012,3,1,1,488,4.0168
2012,3,1,2,186,2.9912
2012,3,1,3,131,4.1034
2012,3,1,4,159,4.7265
2012,3,1,5,329,2.7005
2012,3,2,1,113,2.3378
2012,3,2,2,84,2.0866
2012,3,2,3,91,2.0434
2012,3,2,4,119,1.6064
2012,3,2,5,209,2.2888
2012,3,3,1,93,3.1416
2012,3,3,2,123,2.2731
2012,3,3,3,130,1.9392
2012,3,3,4,155,1.6664
2012,3,3,5,187,3.2138
2012,4,1,1,483,-1.6590
2012,4,1,2,184,-1.7499
2012,4,1,3,130,-2.6955
2012,4,1,4,159,-2.4630
2012,4,1,5,325,-2.8695
2012,4,2,1,113,-0.8794
2012,4,2,2,84,-1.2972
2012,4,2,3,91,-0.5778
2012,4,2,4,119,-1.7386
2012,4,2,5,209,-0.9515
2012,4,3,1,92,-0.4141
2012,4,3,2,122,0.7130
2012,4,3,3,130,-0.8115
2012,4,3,4,155,-0.4494
2012,4,3,5,187,-0.7701
2012,5,1,1,478,-7.5900
2012,5,1,2,184,-6.3973
2012,5,1,3,130,-6.7738
2012,5,1,4,159,-6.4340
2012,5,1,5,321,-8.4505
2012,5,2,1,113,-5.9079
2012,5,2,2,84,-6.1187
2012,5,2,3,91,-5.4964
2012,5,2,4,118,-6.7324
2012,5,2,5,208,-7.3074
2012,5,3,1,90,-3.5530
2012,5,3,2,122,-4.1366
2012,5,3,3,130,-4.7281
2012,5,3,4,155,-6.4649
2012,5,3,5,187,-6.7960
2012,6,1,1,474,5.3646
2012,6,1,2,183,7.9260
2012,6,1,3,130,6.1605
2012,6,1,4,158,6.8593
2012,6,1,5,319,6.8658
2012,6,2,1,113,5.8177
2012,6,2,2,83,5.6385
2012,6,2,3,91,3.0293
2012,6,2,4,118,4.1553
2012,6,2,5,208,4.7026
2012,6,3,1,90,4.9085
2012,6,3,2,122,4.3760
2012,6,3,3,129,3.1084
2012,6,3,4,154,3.0861
2012,6,3,5,186,3.6111
2012,7,1,1,468,-1.9333
2012,7,1,2,189,-4.4074
2012,7,1,3,130,-1.3081
2012,7,1,4,226,-0.2415
2012,7,1,5,309,-2.4618
2012,7,2,1,111,-3.2404
2012,7,2,2,106,-1.0618
2012,7,2,3,80,-0.5307
2012,7,2,4,122,-0.8905
2012,7,2,5,195,-2.9551
2012,7,3,1,106,1.2783
2012,7,3,2,127,1.4270
2012,7,3,3,149,1.3507
2012,7,3,4,174,1.4604
2012,7,3,5,174,1.5712
2012,8,1,1,465,1.5202
2012,8,1,2,186,4.3826
2012,8,1,3,129,4.3234
2012,8,1,4,224,3.2177
2012,8,1,5,306,3.4170
2012,8,2,1,110,5.0442
2012,8,2,2,106,3.7408
2012,8,2,3,80,1.6998
2012,8,2,4,121,3.0475
2012,8,2,5,195,5.0879
2012,8,3,1,106,2.8526
2012,8,3,2,126,0.4290
2012,8,3,3,148,1.2318
2012,8,3,4,172,1.2950
2012,8,3,5,174,5.0816
2012,9,1,1,459,4.6476
2012,9,1,2,185,6.8088
2012,9,1,3,128,4.0668
2012,9,1,4,221,4.7051
2012,9,1,5,304,5.2803
2012,9,2,1,110,3.1068
2012,9,2,2,106,3.8603
2012,9,2,3,80,3.2728
2012,9,2,4,120,2.3442
2012,9,2,5,194,2.6489
2012,9,3,1,105,4.1114
2012,9,3,2,125,3.4033
2012,9,3,3,147,2.1421
2012,9,3,4,172,2.1229
2012,9,3,5,174,1.7176
2012,10,1,1,453,-5.2046
2012,10,1,2,184,-3.3322
2012,10,1,3,127,-3.2596
2012,10,1,4,220,-2.7902
2012,10,1,5,301,-4.0672
2012,10,2,1,110,-0.6260
2012,10,2,2,105,-2.2596
2012,10,2,3,80,0.0322
2012,10,2,4,120,-0.2622
2012,10,2,5,194,-3.0594
2012,10,3,1,105,-1.5744
2012,10,3,2,124,-1.7674
2012,10,3,3,147,-1.0853
2012,10,3,4,172,-1.5045
2012,10,3,5,174,-5.0585
2012,11,1,1,449,1.6585
2012,11,1,2,182,3.1501
2012,11,1,3,127,1.6671
2012,11,1,4,218,-0.0421
2012,11,1,5,299,-0.1860
2012,11,2,1,108,3.2611
2012,11,2,2,102,-0.2948
2012,11,2,3,80,2.2755
2012,11,2,4,120,0.8273
2012,11,2,5,192,1.4228
2012,11,3,1,104,1.9723
2012,11,3,2,124,1.2438
2012,11,3,3,147,0.3502
2012,11,3,4,171,0.3593
2012,11,3,5,173,1.3976
2012,12,1,1,445,2.1033
2012,12,1,2,180,5.4187
2012,12,1,3,125,3.7762
2012,12,1,4,215,4.6572
2012,12,1,5,296,2.7748
2012,12,2,1,108,3.6573
2012,12,2,2,102,3.2727
2012,12,2,3,80,4.2176
2012,12,2,4,119,3.4453
2012,12,2,5,192,3.4329
2012,12,3,1,104,-0.1536
2012,12,3,2,124,0.4838
2012,12,3,3,146,0.6380
2012,12,3,4,171,1.1359
2012,12,3,5,173,-0.2472
2013,1,1,1,441,6.2767
2013,1,1,2,178,6.1719
2013,1,1,3,125,7.9595
2013,1,1,4,212,5.5038
2013,1,1,5,291,6.3938
2013,1,2,1,106,8.3801
2013,1,2,2,102,5.2702
2013,1,2,3,78,6.4466
2013,1,2,4,119,6.0379
2013,1,2,5,190,5.6213
2013,1,3,1,104,7.5705
2013,1,3,2,123,6.3182
2013,1,3,3,146,5.8207
2013,1,3,4,170,5.6076
2013,1,3,5,173,2.5154
2013,2,1,1,438,0.1928
2013,2,1,2,178,1.2800
2013,2,1,3,125,2.7590
2013,2,1,4,212,-0.1567
2013,2,1,5,288,0.4317
2013,2,2,1,106,0.5115
2013,2,2,2,102,0.3100
2013,2,2,3,78,1.0983
2013,2,2,4,119,0.6690
2013,2,2,5,189,1.1147
2013,2,3,1,103,1.5949
2013,2,3,2,122,1.6691
2013,2,3,3,146,2.5130
2013,2,3,4,169,1.1635
2013,2,3,5,173,0.0530
2013,3,1,1,434,7.1978
2013,3,1,2,176,6.1528
2013,3,1,3,124,3.6900
2013,3,1,4,212,4.2997
2013,3,1,5,287,6.9275
2013,3,2,1,105,5.0080
2013,3,2,2,102,4.7200
2013,3,2,3,77,4.8904
2013,3,2,4,118,5.3623
2013,3,2,5,188,3.5195
2013,3,3,1,103,4.4200
2013,3,3,2,122,4.6313
2013,3,3,3,146,4.7945
2013,3,3,4,169,3.8266
2013,3,3,5,173,1.6900
2013,4,1,1,426,1.7103
2013,4,1,2,176,-0.3226
2013,4,1,3,124,2.2540
2013,4,1,4,211,-1.3400
2013,4,1,5,285,-1.2644
2013,4,2,1,105,-0.7785
2013,4,2,2,102,-0.4308
2013,4,2,3,77,-1.7419
2013,4,2,4,118,-1.3640
2013,4,2,5,188,-0.7741
2013,4,3,1,103,1.2301
2013,4,3,2,122,1.8126
2013,4,3,3,146,2.2582
2013,4,3,4,169,1.3039
2013,4,3,5,173,1.8081
2013,5,1,1,420,4.4154
2013,5,1,2,176,3.9163
2013,5,1,3,123,9.3707
2013,5,1,4,210,3.5917
2013,5,1,5,283,7.4200
2013,5,2,1,105,6.2318
2013,5,2,2,102,4.4975
2013,5,2,3,76,2.5262
2013,5,2,4,117,5.6437
2013,5,2,5,186,5.9093
2013,5,3,1,103,1.5945
2013,5,3,2,122,-0.4626
2013,5,3,3,146,1.2882
2013,5,3,4,169,2.2841
2013,5,3,5,173,3.4422
2013,6,1,1,414,1.0494
2013,6,1,2,175,-0.6317
2013,6,1,3,122,1.0983
2013,6,1,4,209,-0.7037
2013,6,1,5,281,-0.3911
2013,6,2,1,105,-1.6595
2013,6,2,2,102,-0.5156
2013,6,2,3,76,-0.9517
2013,6,2,4,117,-0.1985
2013,6,2,5,185,-1.2180
2013,6,3,1,103,-1.1659
2013,6,3,2,121,-2.1311
2013,6,3,3,146,-0.2072
2013,6,3,4,168,-0.9642
2013,6,3,5,173,-2.8366
2013,7,1,1,501,9.5078
2013,7,1,2,174,8.0602
2013,7,1,3,149,6.9845
2013,7,1,4,156,7.3496
2013,7,1,5,260,7.7933
2013,7,2,1,121,8.3252
2013,7,2,2,106,7.8366
2013,7,2,3,98,5.8599
2013,7,2,4,122,5.6534
2013,7,2,5,170,7.1384
2013,7,3,1,108,5.3189
2013,7,3,2,129,4.8788
2013,7,3,3,134,5.2684
2013,7,3,4,168,3.7022
2013,7,3,5,179,7.0085
2013,8,1,1,499,-3.5061
2013,8,1,2,173,-4.3457
2013,8,1,3,149,-2.6814
2013,8,1,4,155,-2.5736
2013,8,1,5,260,-0.0183
2013,8,2,1,121,-4.2321
2013,8,2,2,106,-3.6240
2013,8,2,3,98,-2.7832
2013,8,2,4,120,-2.7688
2013,8,2,5,170,-1.2452
2013,8,3,1,107,-2.7232
2013,8,3,2,129,-3.2222
2013,8,3,3,132,-4.2651
2013,8,3,4,168,-1.7446
2013,8,3,5,178,-0.3716
2013,9,1,1,492,6.6482
2013,9,1,2,169,7.7054
2013,9,1,3,148,7.2707
2013,9,1,4,155,6.4982
2013,9,1,5,259,8.2808
2013,9,2,1,120,5.3133
2013,9,2,2,106,6.3879
2013,9,2,3,98,6.1863
2013,9,2,4,120,5.3423
2013,9,2,5,170,7.4014
2013,9,3,1,107,3.0353
2013,9,3,2,129,2.9060
2013,9,3,3,132,3.2079
2013,9,3,4,168,3.7510
2013,9,3,5,178,4.3947
2013,10,1,1,488,2.7350
2013,10,1,2,168,3.0334
2013,10,1,3,146,1.1660
2013,10,1,4,154,3.4689
2013,10,1,5,259,1.5328
2013,10,2,1,120,3.3855
2013,10,2,2,106,3.0507
2013,10,2,3,98,4.7744
2013,10,2,4,119,2.0031
2013,10,2,5,170,1.0749
2013,10,3,1,106,5.9749
2013,10,3,2,129,3.6257
2013,10,3,3,132,4.4464
2013,10,3,4,167,3.8616
2013,10,3,5,178,5.3185
2013,11,1,1,482,7.2184
2013,11,1,2,167,5.9200
2013,11,1,3,145,8.0619
2013,11,1,4,153,3.9185
2013,11,1,5,258,4.5396
2013,11,2,1,117,3.1579
2013,11,2,2,106,4.0312
2013,11,2,3,97,3.0797
2013,11,2,4,118,3.2105
2013,11,2,5,168,3.8521
2013,11,3,1,105,1.8390
2013,11,3,2,129,2.9229
2013,11,3,3,132,2.5560
2013,11,3,4,166,2.2879
2013,11,3,5,177,2.8331
2013,12,1,1,475,2.7976
2013,12,1,2,167,1.3686
2013,12,1,3,141,2.5192
2013,12,1,4,153,1.2115
2013,12,1,5,254,4.4850
2013,12,2,1,116,3.3948
2013,12,2,2,104,1.3646
2013,12,2,3,96,2.6913
2013,12,2,4,118,2.2753
2013,12,2,5,168,1.2949
2013,12,3,1,105,2.4201
2013,12,3,2,129,2.8557
2013,12,3,3,132,2.1331
2013,12,3,4,166,2.4003
2013,12,3,5,177,2.7999
2014,1,1,1,475,-0.7698
2014,1,1,2,167,-2.6895
2014,1,1,3,140,-3.8437
2014,1,1,4,153,-2.3085
2014,1,1,5,251,0.4969
2014,1,2,1,114,-2.3209
2014,1,2,2,102,-1.2069
2014,1,2,3,96,-3.2350
2014,1,2,4,118,-4.0462
2014,1,2,5,167,-3.5373
2014,1,3,1,105,-5.2236
2014,1,3,2,127,-3.5716
2014,1,3,3,132,-3.0471
2014,1,3,4,165,-3.5634
2014,1,3,5,176,-2.4524
2014,2,1,1,473,5.3655
2014,2,1,2,167,5.0981
2014,2,1,3,139,4.4291
2014,2,1,4,152,4.2341
2014,2,1,5,250,6.0839
2014,2,2,1,112,4.6674
2014,2,2,2,101,5.0222
2014,2,2,3,96,3.8793
2014,2,2,4,118,4.4790
2014,2,2,5,166,5.6826
2014,2,3,1,105,4.2790
2014,2,3,2,127,5.1766
2014,2,3,3,131,3.8269
2014,2,3,4,164,5.0589
2014,2,3,5,175,5.4259
2014,3,1,1,464,-0.6754
2014,3,1,2,167,0.7638
2014,3,1,3,137,-0.0838
2014,3,1,4,149,2.4912
2014,3,1,5,248,-2.1901
2014,3,2,1,111,0.9069
2014,3,2,2,101,-0.8384
2014,3,2,3,95,1.3637
2014,3,2,4,118,0.3019
2014,3,2,5,165,-2.3005
2014,3,3,1,104,1.2599
2014,3,3,2,127,1.0004
2014,3,3,3,131,1.7603
2014,3,3,4,164,1.4850
2014,3,3,5,175,-2.7486
2014,4,1,1,461,-7.3452
2014,4,1,2,166,-4.1384
2014,4,1,3,138,-4.2110
2014,4,1,4,147,-4.0678
2014,4,1,5,247,-6.2255
2014,4,2,1,111,-3.3335
2014,4,2,2,101,-4.3007
2014,4,2,3,95,-2.7192
2014,4,2,4,118,-1.8497
2014,4,2,5,164,-2.8715
2014,4,3,1,103,1.4974
2014,4,3,2,127,1.5158
2014,4,3,3,131,1.6538
2014,4,3,4,164,0.2019
2014,4,3,5,175,0.5221
2014,5,1,1,457,-2.7543
2014,5,1,2,165,0.0496
2014,5,1,3,138,1.1034
2014,5,1,4,147,-1.8841
2014,5,1,5,245,-0.3065
2014,5,2,1,110,0.4764
2014,5,2,2,101,1.6015
2014,5,2,3,95,2.1701
2014,5,2,4,118,1.1229
2014,5,2,5,163,-0.4155
2014,5,3,1,103,2.6145
2014,5,3,2,127,0.6200
2014,5,3,3,131,1.7186
2014,5,3,4,164,2.1345
2014,5,3,5,175,3.8385
2014,6,1,1,452,5.5860
2014,6,1,2,166,3.1818
2014,6,1,3,138,3.6900
2014,6,1,4,146,4.1022
2014,6,1,5,244,9.8550
2014,6,2,1,109,4.7803
2014,6,2,2,101,6.1861
2014,6,2,3,94,3.7672
2014,6,2,4,118,3.8802
2014,6,2,5,163,7.0430
2014,6,3,1,103,1.2382
2014,6,3,2,127,1.0262
2014,6,3,3,130,1.1212
2014,6,3,4,163,2.6576
2014,6,3,5,175,4.0907
2014,7,1,1,430,-6.2909
2014,7,1,2,168,-5.5053
2014,7,1,3,140,-6.8840
2014,7,1,4,144,-5.8091
2014,7,1,5,268,-6.8775
2014,7,2,1,114,-3.2311
2014,7,2,2,86,-5.7363
2014,7,2,3,109,-6.2651
2014,7,2,4,116,-6.8261
2014,7,2,5,204,-6.7097
2014,7,3,1,105,-2.6826
2014,7,3,2,146,-2.5295
2014,7,3,3,147,-2.2462
2014,7,3,4,161,-1.6032
2014,7,3,5,183,0.3979
2014,8,1,1,426,3.1611
2014,8,1,2,168,5.4920
2014,8,1,3,140,2.4683
2014,8,1,4,144,5.3119
2014,8,1,5,267,3.2762
2014,8,2,1,113,5.7936
2014,8,2,2,85,4.8307
2014,8,2,3,108,5.3963
2014,8,2,4,114,4.7716
2014,8,2,5,203,5.2674
2014,8,3,1,105,3.7951
2014,8,3,2,145,3.7394
2014,8,3,3,147,4.1281
2014,8,3,4,161,4.3337
2014,8,3,5,183,5.3743
2014,9,1,1,422,-7.6712
2014,9,1,2,168,-6.3460
2014,9,1,3,137,-6.6333
2014,9,1,4,144,-6.9665
2014,9,1,5,266,-6.9253
2014,9,2,1,112,-6.9708
2014,9,2,2,85,-5.9180
2014,9,2,3,107,-5.4293
2014,9,2,4,114,-4.9991
2014,9,2,5,203,-5.7139
2014,9,3,1,104,-1.7376
2014,9,3,2,144,-2.2633
2014,9,3,3,147,-1.9884
2014,9,3,4,161,-1.9983
2014,9,3,5,182,-1.9833
2014,10,1,1,419,3.7567
2014,10,1,2,167,8.6449
2014,10,1,3,137,7.2559
2014,10,1,4,143,4.7603
2014,10,1,5,266,5.8170
2014,10,2,1,111,2.2151
2014,10,2,2,85,6.5726
2014,10,2,3,107,7.0687
2014,10,2,4,114,5.7226
2014,10,2,5,203,4.4852
2014,10,3,1,104,2.7206
2014,10,3,2,143,2.2099
2014,10,3,3,147,1.9146
2014,10,3,4,161,1.5585
2014,10,3,5,181,2.3131
2014,11,1,1,417,-0.3859
2014,11,1,2,165,-0.7932
2014,11,1,3,135,-0.0626
2014,11,1,4,142,-1.1817
2014,11,1,5,264,-1.4719
2014,11,2,1,111,-0.3775
2014,11,2,2,85,2.3424
2014,11,2,3,106,1.3410
2014,11,2,4,114,0.6556
2014,11,2,5,202,0.0412
2014,11,3,1,103,3.6851
2014,11,3,2,143,2.4832
2014,11,3,3,147,2.5159
2014,11,3,4,161,2.2960
2014,11,3,5,181,3.7290
2014,12,1,1,415,3.7372
2014,12,1,2,164,5.1838
2014,12,1,3,135,5.8179
2014,12,1,4,142,5.4567
2014,12,1,5,260,4.8930
2014,12,2,1,111,1.4190
2014,12,2,2,84,1.1327
2014,12,2,3,106,1.2306
2014,12,2,4,114,2.3064
2014,12,2,5,202,1.7494
2014,12,3,1,101,-0.2391
2014,12,3,2,143,0.4337
2014,12,3,3,147,-0.0307
2014,12,3,4,161,0.1047
2014,12,3,5,180,-2.7302
2015,1,1,1,409,-4.2378
2015,1,1,2,164,-4.0277
2015,1,1,3,134,-5.1631
2015,1,1,4,142,-5.0604
2015,1,1,5,259,-4.1805
2015,1,2,1,109,-3.6353
2015,1,2,2,84,-3.8838
2015,1,2,3,106,-3.0522
2015,1,2,4,114,-3.2592
2015,1,2,5,201,-3.0187
2015,1,3,1,101,-3.7483
2015,1,3,2,143,-0.9546
2015,1,3,3,145,-2.2300
2015,1,3,4,161,-3.5291
2015,1,3,5,179,-0.7483
2015,2,1,1,407,6.3501
2015,2,1,2,162,5.4264
2015,2,1,3,134,4.2234
2015,2,1,4,141,5.8872
2015,2,1,5,259,6.2098
2015,2,2,1,107,5.5774
2015,2,2,2,83,6.3923
2015,2,2,3,106,5.8895
2015,2,2,4,114,7.4089
2015,2,2,5,200,8.3427
2015,2,3,1,100,7.2045
2015,2,3,2,143,3.8126
2015,2,3,3,143,4.4925
2015,2,3,4,161,5.4723
2015,2,3,5,176,7.7493
2015,3,1,1,400,-1.0297
2015,3,1,2,162,0.2008
2015,3,1,3,133,3.1085
2015,3,1,4,141,-0.1783
2015,3,1,5,258,1.1469
2015,3,2,1,106,1.5428
2015,3,2,2,83,1.9027
2015,3,2,3,105,1.3134
2015,3,2,4,114,1.3478
2015,3,2,5,197,2.5594
2015,3,3,1,100,-2.1190
2015,3,3,2,143,-1.6646
2015,3,3,3,143,-2.1544
2015,3,3,4,160,-0.6204
2015,3,3,5,175,-1.6721
2015,4,1,1,396,-2.2639
2015,4,1,2,162,-2.6668
2015,4,1,3,133,-2.6507
2015,4,1,4,140,-2.1464
2015,4,1,5,256,-2.4454
2015,4,2,1,106,-3.3797
2015,4,2,2,83,-1.9348
2015,4,2,3,105,-2.4484
2015,4,2,4,113,-2.7041
2015,4,2,5,196,-2.1075
2015,4,3,1,100,1.4938
2015,4,3,2,141,0.1299
2015,4,3,3,143,-0.3118
2015,4,3,4,160,0.2417
2015,4,3,5,173,2.7586
2015,5,1,1,393,-1.4775
2015,5,1,2,161,1.3410
2015,5,1,3,133,3.2578
2015,5,1,4,140,2.8978
2015,5,1,5,255,3.4351
2015,5,2,1,106,3.2932
2015,5,2,2,83,1.9434
2015,5,2,3,105,2.1456
2015,5,2,4,113,0.9650
2015,5,2,5,196,2.7560
2015,5,3,1,99,1.5218
2015,5,3,2,141,0.6983
2015,5,3,3,143,0.4283
2015,5,3,4,159,0.6975
2015,5,3,5,172,1.4089
2015,6,1,1,391,0.4261
2015,6,1,2,160,3.0803
2015,6,1,3,133,0.9575
2015,6,1,4,140,2.6668
2015,6,1,5,254,2.5295
2015,6,2,1,106,-3.4018
2015,6,2,2,83,-0.6572
2015,6,2,3,105,-0.2736
2015,6,2,4,113,0.3939
2015,6,2,5,195,1.8078
2015,6,3,1,98,-2.5089
2015,6,3,2,141,-2.8738
2015,6,3,3,143,-2.6708
2015,6,3,4,158,-2.2301
2015,6,3,5,172,-1.6150
2015,7,1,1,374,-8.5304
2015,7,1,2,180,-7.0033
2015,7,1,3,139,-5.8921
2015,7,1,4,155,-4.7467
2015,7,1,5,281,-5.7435
2015,7,2,1,90,-4.6777
2015,7,2,2,89,-3.4059
2015,7,2,3,108,-2.2468
2015,7,2,4,139,-1.0321
2015,7,2,5,198,-2.2168
2015,7,3,1,113,0.7205
2015,7,3,2,148,0.4620
2015,7,3,3,156,2.1885
2015,7,3,4,176,0.8256
2015,7,3,5,181,4.5358
2015,8,1,1,366,-3.8674
2015,8,1,2,178,-1.7045
2015,8,1,3,139,-6.0680
2015,8,1,4,155,-3.9321
2015,8,1,5,279,-5.2873
2015,8,2,1,90,-6.6861
2015,8,2,2,89,-5.2801
2015,8,2,3,107,-4.8513
2015,8,2,4,139,-4.3312
2015,8,2,5,197,-8.0810
2015,8,3,1,111,-5.9242
2015,8,3,2,147,-5.4443
2015,8,3,3,154,-6.5178
2015,8,3,4,176,-5.6309
2015,8,3,5,181,-6.5511
2015,9,1,1,365,-9.4930
2015,9,1,2,177,-8.0596
2015,9,1,3,139,-5.2150
2015,9,1,4,154,-3.0214
2015,9,1,5,279,-9.6500
2015,9,2,1,89,-8.5521
2015,9,2,2,88,-5.4004
2015,9,2,3,107,-5.2010
2015,9,2,4,137,-3.5238
2015,9,2,5,197,-9.2270
2015,9,3,1,109,-3.5312
2015,9,3,2,147,-2.1642
2015,9,3,3,153,-1.3908
2015,9,3,4,175,-2.5595
2015,9,3,5,180,-3.6232
2015,10,1,1,357,5.3152
2015,10,1,2,177,6.2593
2015,10,1,3,138,7.0500
2015,10,1,4,153,4.6749
2015,10,1,5,279,7.4952
2015,10,2,1,89,8.7951
2015,10,2,2,88,6.1055
2015,10,2,3,106,6.1345
2015,10,2,4,137,5.8513
2015,10,2,5,197,6.3106
2015,10,3,1,109,8.6157
2015,10,3,2,147,8.7107
2015,10,3,3,153,7.1755
2015,10,3,4,174,6.2285
2015,10,3,5,180,10.5156
2015,11,1,1,350,3.1086
2015,11,1,2,173,1.5338
2015,11,1,3,137,1.6034
2015,11,1,4,151,0.1241
2015,11,1,5,279,2.5947
2015,11,2,1,86,5.5293
2015,11,2,2,86,4.1030
2015,11,2,3,106,4.7794
2015,11,2,4,135,3.1533
2015,11,2,5,196,4.4878
2015,11,3,1,109,-0.6362
2015,11,3,2,147,0.3754
2015,11,3,3,153,-0.9013
2015,11,3,4,174,-0.2336
2015,11,3,5,179,1.3388
2015,12,1,1,348,-6.1388
2015,12,1,2,170,-4.9513
2015,12,1,3,136,-5.1217
2015,12,1,4,151,-3.9336
2015,12,1,5,279,-6.8589
2015,12,2,1,86,-5.9928
2015,12,2,2,86,-3.8165
2015,12,2,3,106,-4.6843
2015,12,2,4,134,-5.7772
2015,12,2,5,195,-4.8107
2015,12,3,1,109,-1.6207
2015,12,3,2,147,-1.4125
2015,12,3,3,153,-0.6515
2015,12,3,4,172,-4.6582
2015,12,3,5,179,-1.2209
2016,1,1,1,345,-10.9810
2016,1,1,2,169,-7.6593
2016,1,1,3,135,-7.8535
2016,1,1,4,150,-5.7429
2016,1,1,5,277,-12.9601
2016,1,2,1,86,-8.9922
2016,1,2,2,84,-8.3000
2016,1,2,3,105,-6.7471
2016,1,2,4,133,-6.0481
2016,1,2,5,195,-12.2762
2016,1,3,1,108,-3.0123
2016,1,3,2,146,-3.7890
2016,1,3,3,152,-3.7742
2016,1,3,4,172,-4.4968
2016,1,3,5,178,-8.2675
2016,2,1,1,334,0.8064
2016,2,1,2,168,-1.9906
2016,2,1,3,134,1.1711
2016,2,1,4,149,2.3831
2016,2,1,5,276,-1.7468
2016,2,2,1,86,-0.7099
2016,2,2,2,84,2.5851
2016,2,2,3,102,0.7719
2016,2,2,4,132,0.8223
2016,2,2,5,195,0.7208
2016,2,3,1,108,0.6334
2016,2,3,2,145,1.9195
2016,2,3,3,151,1.5293
2016,2,3,4,172,0.9893
2016,2,3,5,177,-2.9189
2016,3,1,1,333,7.5248
2016,3,1,2,166,9.2413
2016,3,1,3,132,7.5696
2016,3,1,4,147,4.3621
2016,3,1,5,274,8.2408
2016,3,2,1,86,10.9532
2016,3,2,2,83,7.8566
2016,3,2,3,102,8.1937
2016,3,2,4,130,8.0472
2016,3,2,5,195,8.5409
2016,3,3,1,108,7.3992
2016,3,3,2,145,6.1188
2016,3,3,3,150,6.2184
2016,3,3,4,170,8.3397
2016,3,3,5,176,7.1126
2016,4,1,1,330,4.0607
2016,4,1,2,165,3.4886
2016,4,1,3,132,1.8660
2016,4,1,4,145,1.5330
2016,4,1,5,273,4.1999
2016,4,2,1,86,4.1023
2016,4,2,2,83,1.5852
2016,4,2,3,102,2.1451
2016,4,2,4,130,0.5404
2016,4,2,5,195,0.8924
2016,4,3,1,108,0.9516
2016,4,3,2,145,1.6034
2016,4,3,3,149,0.4246
2016,4,3,4,170,-2.2680
2016,4,3,5,174,0.8513
2016,5,1,1,323,-1.9220
2016,5,1,2,164,-0.8146
2016,5,1,3,132,-1.0278
2016,5,1,4,144,-1.4611
2016,5,1,5,273,1.3114
2016,5,2,1,85,1.2714
2016,5,2,2,82,1.1977
2016,5,2,3,102,2.4648
2016,5,2,4,130,1.7865
2016,5,2,5,194,1.3166
2016,5,3,1,107,0.4629
2016,5,3,2,144,1.3857
2016,5,3,3,148,0.8048
2016,5,3,4,169,1.7721
2016,5,3,5,173,3.8727
2016,6,1,1,320,0.1034
2016,6,1,2,161,1.3774
2016,6,1,3,131,0.6928
2016,6,1,4,144,1.2302
2016,6,1,5,270,-0.6495
2016,6,2,1,84,-1.7453
2016,6,2,2,82,0.3885
2016,6,2,3,100,1.3746
2016,6,2,4,130,2.0492
2016,6,2,5,193,0.5884
2016,6,3,1,106,2.0099
2016,6,3,2,142,2.7616
2016,6,3,3,146,1.7448
2016,6,3,4,169,0.9924
2016,6,3,5,173,-2.9102
2016,7,1,1,378,5.4026
2016,7,1,2,191,5.8915
2016,7,1,3,166,6.3049
2016,7,1,4,139,6.9958
2016,7,1,5,306,5.4359
2016,7,2,1,96,5.9492
2016,7,2,2,101,6.8271
2016,7,2,3,113,3.8987
2016,7,2,4,119,5.9817
2016,7,2,5,185,7.7678
2016,7,3,1,89,2.3500
2016,7,3,2,141,1.9304
2016,7,3,3,145,4.2950
2016,7,3,4,176,2.5899
2016,7,3,5,186,5.8346
2016,8,1,1,376,5.3283
2016,8,1,2,188,1.9823
2016,8,1,3,163,1.8834
2016,8,1,4,139,3.3232
2016,8,1,5,305,1.8020
2016,8,2,1,95,1.9999
2016,8,2,2,101,0.3574
2016,8,2,3,113,0.2052
2016,8,2,4,117,0.3993
2016,8,2,5,183,0.7083
2016,8,3,1,89,0.6057
2016,8,3,2,141,-1.6034
2016,8,3,3,143,-0.7017
2016,8,3,4,174,-0.2882
2016,8,3,5,186,0.1550
2016,9,1,1,373,3.6607
2016,9,1,2,187,2.5991
2016,9,1,3,161,3.9692
2016,9,1,4,139,4.1795
