year,month,rank_ME,rank_dNOA,nstocks,ret_vw
1971,9,3,1,43,-0.8716
1971,9,3,2,88,-1.0574
1971,9,3,3,118,-0.4120
1971,9,3,4,126,-0.2325
1971,9,3,5,115,0.1209
1971,10,1,1,256,-7.0819
1971,10,1,2,106,-6.6663
1971,10,1,3,75,-6.8494
1971,10,1,4,97,-6.7022
1971,10,1,5,178,-7.5405
1971,10,2,1,71,-5.8069
1971,10,2,2,63,-6.6253
1971,10,2,3,53,-8.1122
1971,10,2,4,54,-5.5511
1971,10,2,5,79,-4.9884
1971,10,3,1,43,-5.7674
1971,10,3,2,88,-4.0775
1971,10,3,3,118,-4.6713
1971,10,3,4,126,-3.7042
1971,10,3,5,115,-5.2617
1971,11,1,1,256,-4.4691
1971,11,1,2,106,-4.4900
1971,11,1,3,75,-4.2682
1971,11,1,4,97,-4.9296
1971,11,1,5,178,-4.5905
1971,11,2,1,71,-1.3750
1971,11,2,2,63,-1.7643
1971,11,2,3,53,-3.9611
1971,11,2,4,54,-1.7044
1971,11,2,5,79,-2.6767
1971,11,3,1,43,1.2006
1971,11,3,2,88,-0.4467
1971,11,3,3,118,0.0460
1971,11,3,4,126,0.8605
1971,11,3,5,115,0.6771
1971,12,1,1,256,13.3233
1971,12,1,2,106,11.4960
1971,12,1,3,75,11.3159
1971,12,1,4,97,14.4512
1971,12,1,5,178,14.6361
1971,12,2,1,71,13.0277
1971,12,2,2,63,11.0984
1971,12,2,3,53,12.5486
1971,12,2,4,54,13.0645
1971,12,2,5,79,14.6293
1971,12,3,1,43,7.3370
1971,12,3,2,88,9.1966
1971,12,3,3,118,8.2773
1971,12,3,4,126,9.2914
1971,12,3,5,115,10.5328
1972,1,1,1,255,15.8211
1972,1,1,2,106,13.4517
1972,1,1,3,75,11.8571
1972,1,1,4,97,11.8143
1972,1,1,5,178,12.3154
1972,1,2,1,71,8.2334
1972,1,2,2,63,6.0868
1972,1,2,3,53,6.4108
1972,1,2,4,54,8.0010
1972,1,2,5,79,8.6119
1972,1,3,1,43,3.3190
1972,1,3,2,88,1.0554
1972,1,3,3,118,1.7167
1972,1,3,4,126,2.8638
1972,1,3,5,115,4.0343
1972,2,1,1,254,5.1129
1972,2,1,2,106,3.2325
1972,2,1,3,75,3.6270
1972,2,1,4,97,3.6241
1972,2,1,5,178,4.6126
1972,2,2,1,71,2.8507
1972,2,2,2,63,4.8802
1972,2,2,3,53,4.9854
1972,2,2,4,54,2.1327
1972,2,2,5,79,3.2378
1972,2,3,1,43,4.1680
1972,2,3,2,88,3.0588
1972,2,3,3,118,3.7759
1972,2,3,4,126,3.0112
1972,2,3,5,115,5.0800
1972,3,1,1,252,0.3935
1972,3,1,2,106,-1.7477
1972,3,1,3,75,2.0313
1972,3,1,4,97,-2.9880
1972,3,1,5,178,-1.6025
1972,3,2,1,71,-1.4990
1972,3,2,2,63,1.3733
1972,3,2,3,53,0.8095
1972,3,2,4,54,-0.6528
1972,3,2,5,79,1.8872
1972,3,3,1,43,-1.2034
1972,3,3,2,88,-0.8357
1972,3,3,3,118,1.4477
1972,3,3,4,126,1.2182
1972,3,3,5,115,-0.0035
1972,4,1,1,252,1.5417
1972,4,1,2,106,1.0920
1972,4,1,3,75,0.1402
1972,4,1,4,96,-0.4181
1972,4,1,5,178,0.1070
1972,4,2,1,71,1.8243
1972,4,2,2,63,1.1915
1972,4,2,3,53,1.7082
1972,4,2,4,54,1.4940
1972,4,2,5,79,0.5995
1972,4,3,1,43,1.2577
1972,4,3,2,88,0.1210
1972,4,3,3,118,0.2449
1972,4,3,4,126,0.6732
1972,4,3,5,115,2.9439
1972,5,1,1,252,-1.8797
1972,5,1,2,106,-3.8845
1972,5,1,3,75,0.7626
1972,5,1,4,96,-2.8891
1972,5,1,5,178,-1.6168
1972,5,2,1,71,-1.2267
1972,5,2,2,63,-0.8877
1972,5,2,3,53,-3.7744
1972,5,2,4,54,-2.4874
1972,5,2,5,79,-0.1352
1972,5,3,1,43,0.2012
1972,5,3,2,88,2.0554
1972,5,3,3,118,2.1745
1972,5,3,4,126,2.3351
1972,5,3,5,114,3.3720
1972,6,1,1,251,-2.6738
1972,6,1,2,106,-4.8706
1972,6,1,3,75,-3.2239
1972,6,1,4,96,-5.9772
1972,6,1,5,177,-3.0496
1972,6,2,1,71,-0.3466
1972,6,2,2,63,-2.2501
1972,6,2,3,53,-4.8824
1972,6,2,4,54,-4.2682
1972,6,2,5,79,-3.2280
1972,6,3,1,43,-2.3432
1972,6,3,2,88,-3.0067
1972,6,3,3,118,-2.2613
1972,6,3,4,126,-1.7407
1972,6,3,5,114,-0.8687
1972,7,1,1,277,-2.8585
1972,7,1,2,122,-2.8207
1972,7,1,3,127,-4.6506
1972,7,1,4,103,-3.5635
1972,7,1,5,169,-5.7177
1972,7,2,1,75,-2.6934
1972,7,2,2,73,-4.0627
1972,7,2,3,57,-3.4192
1972,7,2,4,67,-3.6312
1972,7,2,5,87,-4.7323
1972,7,3,1,66,-0.3246
1972,7,3,2,101,-1.3394
1972,7,3,3,120,0.7103
1972,7,3,4,115,0.6094
1972,7,3,5,119,-1.6361
1972,8,1,1,274,0.4498
1972,8,1,2,122,2.1794
1972,8,1,3,127,0.6013
1972,8,1,4,103,1.3285
1972,8,1,5,169,-2.0298
1972,8,2,1,75,2.2895
1972,8,2,2,73,1.2230
1972,8,2,3,57,1.8993
1972,8,2,4,67,4.4149
1972,8,2,5,86,-1.2110
1972,8,3,1,66,5.5400
1972,8,3,2,101,4.4172
1972,8,3,3,120,3.1271
1972,8,3,4,115,4.2324
1972,8,3,5,119,1.0261
1972,9,1,1,274,-3.8596
1972,9,1,2,122,-4.8619
1972,9,1,3,125,-4.4800
1972,9,1,4,102,-4.5427
1972,9,1,5,168,-5.2092
1972,9,2,1,74,-3.8500
1972,9,2,2,72,-2.0347
1972,9,2,3,57,-2.9326
1972,9,2,4,67,-2.8937
1972,9,2,5,86,-2.3919
1972,9,3,1,66,-1.9325
1972,9,3,2,101,-3.1435
1972,9,3,3,119,0.0137
1972,9,3,4,115,0.4925
1972,9,3,5,119,-1.4845
1972,10,1,1,274,-2.3682
1972,10,1,2,122,-1.6355
1972,10,1,3,125,-2.1020
1972,10,1,4,102,-4.0558
1972,10,1,5,168,-3.4971
1972,10,2,1,74,-0.7032
1972,10,2,2,72,-2.7645
1972,10,2,3,57,0.1703
1972,10,2,4,67,0.1540
1972,10,2,5,86,-2.6561
1972,10,3,1,66,-1.3043
1972,10,3,2,101,0.6521
1972,10,3,3,119,-0.3407
1972,10,3,4,114,2.4836
1972,10,3,5,119,1.1768
1972,11,1,1,275,5.8568
1972,11,1,2,122,4.2164
1972,11,1,3,125,5.0882
1972,11,1,4,102,3.0739
1972,11,1,5,168,5.5601
1972,11,2,1,73,6.1417
1972,11,2,2,72,8.5776
1972,11,2,3,57,7.0137
1972,11,2,4,67,5.9276
1972,11,2,5,86,4.5185
1972,11,3,1,66,8.4671
1972,11,3,2,101,8.3653
1972,11,3,3,119,3.8248
1972,11,3,4,114,4.2339
1972,11,3,5,119,3.2134
1972,12,1,1,275,-1.3748
1972,12,1,2,122,-0.6360
1972,12,1,3,125,-1.2948
1972,12,1,4,101,-2.5149
1972,12,1,5,168,-3.8763
1972,12,2,1,72,-1.2096
1972,12,2,2,72,-2.3315
1972,12,2,3,57,-0.7806
1972,12,2,4,67,-0.8807
1972,12,2,5,86,0.4998
1972,12,3,1,66,-0.4208
1972,12,3,2,101,0.0319
1972,12,3,3,119,2.1044
1972,12,3,4,115,2.3888
1972,12,3,5,119,1.3995
1973,1,1,1,275,-2.9437
1973,1,1,2,122,-4.2389
1973,1,1,3,125,-3.5993
1973,1,1,4,102,-3.5791
1973,1,1,5,167,-5.0633
1973,1,2,1,72,-8.1521
1973,1,2,2,72,-6.1875
1973,1,2,3,57,-6.7610
1973,1,2,4,67,-5.7500
1973,1,2,5,85,-5.8985
1973,1,3,1,66,-5.0415
1973,1,3,2,101,-4.6383
1973,1,3,3,119,0.5404
1973,1,3,4,115,-1.2186
1973,1,3,5,119,-4.6834
1973,2,1,1,273,-8.4791
1973,2,1,2,122,-7.3925
1973,2,1,3,125,-7.4547
1973,2,1,4,102,-8.1265
1973,2,1,5,167,-9.7417
1973,2,2,1,72,-7.7820
1973,2,2,2,72,-8.1231
1973,2,2,3,57,-9.1992
1973,2,2,4,67,-9.2151
1973,2,2,5,85,-8.3679
1973,2,3,1,66,-4.0230
1973,2,3,2,101,-4.6778
1973,2,3,3,119,-3.1509
1973,2,3,4,115,-3.9926
1973,2,3,5,119,-3.8378
1973,3,1,1,273,-1.1252
1973,3,1,2,122,-4.0255
1973,3,1,3,124,-2.4305
1973,3,1,4,102,-2.5724
1973,3,1,5,166,-3.4109
1973,3,2,1,72,-1.5748
1973,3,2,2,72,-2.2680
1973,3,2,3,57,-2.3533
1973,3,2,4,67,-2.8525
1973,3,2,5,85,-3.5929
1973,3,3,1,65,-1.9532
1973,3,3,2,101,-1.2206
1973,3,3,3,119,0.8784
1973,3,3,4,113,-0.1602
1973,3,3,5,119,-1.6901
1973,4,1,1,271,-7.7818
1973,4,1,2,121,-4.7515
1973,4,1,3,124,-7.2667
1973,4,1,4,102,-5.3457
1973,4,1,5,164,-10.1035
1973,4,2,1,72,-5.9327
1973,4,2,2,72,-7.6188
1973,4,2,3,57,-5.6966
1973,4,2,4,67,-5.3324
1973,4,2,5,86,-9.9656
1973,4,3,1,65,-2.8759
1973,4,3,2,101,-3.7234
1973,4,3,3,119,-4.4948
1973,4,3,4,113,-3.7214
1973,4,3,5,119,-7.8471
1973,5,1,1,271,-9.0444
1973,5,1,2,121,-7.1931
1973,5,1,3,124,-7.4442
1973,5,1,4,102,-9.7283
1973,5,1,5,163,-9.6475
1973,5,2,1,72,-10.3673
1973,5,2,2,72,-9.0982
1973,5,2,3,57,-7.5263
1973,5,2,4,67,-6.7120
1973,5,2,5,86,-9.9144
1973,5,3,1,65,-4.2451
1973,5,3,2,101,-2.8824
1973,5,3,3,118,-0.9411
1973,5,3,4,114,-1.0789
1973,5,3,5,119,-1.8495
1973,6,1,1,270,-1.7147
1973,6,1,2,120,-2.6636
1973,6,1,3,121,-3.7427
1973,6,1,4,100,-4.0347
1973,6,1,5,162,-4.7443
1973,6,2,1,72,-3.5253
1973,6,2,2,72,-0.7438
1973,6,2,3,57,-4.0715
1973,6,2,4,66,-2.6572
1973,6,2,5,85,-4.8381
1973,6,3,1,65,-2.6867
1973,6,3,2,101,-1.7869
1973,6,3,3,118,0.0718
1973,6,3,4,114,-0.8722
1973,6,3,5,118,-1.5673
1973,7,1,1,256,13.4262
1973,7,1,2,135,12.7766
1973,7,1,3,125,15.5002
1973,7,1,4,136,14.2674
1973,7,1,5,217,19.7765
1973,7,2,1,76,9.2209
1973,7,2,2,77,11.3173
1973,7,2,3,67,11.7697
1973,7,2,4,64,12.9924
1973,7,2,5,91,19.9381
1973,7,3,1,76,8.1887
1973,7,3,2,112,2.5935
1973,7,3,3,117,4.7725
1973,7,3,4,111,4.3955
1973,7,3,5,111,10.9644
1973,8,1,1,254,-5.3323
1973,8,1,2,134,-4.3548
1973,8,1,3,125,-7.0019
1973,8,1,4,136,-6.5980
1973,8,1,5,214,-8.1785
1973,8,2,1,76,-3.0910
1973,8,2,2,77,-1.6905
1973,8,2,3,67,-4.8189
1973,8,2,4,64,-4.8319
1973,8,2,5,91,-4.2688
1973,8,3,1,76,-1.0517
1973,8,3,2,112,-2.8043
1973,8,3,3,117,-3.5626
1973,8,3,4,111,-4.4304
1973,8,3,5,111,-2.6304
1973,9,1,1,254,9.0354
1973,9,1,2,133,10.0997
1973,9,1,3,125,7.6788
1973,9,1,4,136,9.8632
1973,9,1,5,214,9.9230
1973,9,2,1,76,9.5212
1973,9,2,2,77,12.3623
1973,9,2,3,66,11.8306
1973,9,2,4,64,11.3105
1973,9,2,5,91,12.1924
1973,9,3,1,76,9.4875
1973,9,3,2,112,0.8201
1973,9,3,3,117,4.7625
1973,9,3,4,111,5.1679
1973,9,3,5,110,8.1010
1973,10,1,1,252,1.8963
1973,10,1,2,134,1.3272
1973,10,1,3,125,-0.5441
1973,10,1,4,135,-0.1632
1973,10,1,5,215,-1.8222
1973,10,2,1,76,0.5983
1973,10,2,2,77,2.8513
1973,10,2,3,66,-1.2283
1973,10,2,4,64,-1.1145
1973,10,2,5,91,-0.9773
1973,10,3,1,76,3.5298
1973,10,3,2,112,3.5308
1973,10,3,3,117,-0.1387
1973,10,3,4,110,-2.3630
1973,10,3,5,110,-1.8623
1973,11,1,1,253,-18.4996
1973,11,1,2,133,-19.2834
1973,11,1,3,125,-21.4714
1973,11,1,4,135,-20.2862
1973,11,1,5,214,-22.4262
1973,11,2,1,75,-20.2972
1973,11,2,2,77,-16.1677
1973,11,2,3,66,-17.3554
1973,11,2,4,64,-20.3746
1973,11,2,5,91,-24.7274
1973,11,3,1,76,-13.1970
1973,11,3,2,112,-8.8514
1973,11,3,3,117,-11.0811
1973,11,3,4,110,-11.9467
1973,11,3,5,110,-15.9531
1973,12,1,1,252,-3.7365
1973,12,1,2,133,-2.1849
1973,12,1,3,125,-5.2817
1973,12,1,4,135,-4.2526
1973,12,1,5,214,-4.6054
1973,12,2,1,74,0.0492
1973,12,2,2,75,-1.3119
1973,12,2,3,66,0.4893
1973,12,2,4,64,-2.5939
1973,12,2,5,91,-2.8002
1973,12,3,1,76,7.1248
1973,12,3,2,112,1.7605
1973,12,3,3,117,-0.5635
1973,12,3,4,110,0.4339
1973,12,3,5,111,3.7568
1974,1,1,1,251,20.0660
1974,1,1,2,134,18.2854
1974,1,1,3,125,14.8214
1974,1,1,4,135,14.9774
1974,1,1,5,213,15.6562
1974,1,2,1,74,15.0264
1974,1,2,2,75,9.7096
1974,1,2,3,66,10.8402
1974,1,2,4,64,8.3243
1974,1,2,5,91,8.8773
1974,1,3,1,76,-3.8250
1974,1,3,2,112,-1.5414
1974,1,3,3,117,-1.6774
1974,1,3,4,110,1.5354
1974,1,3,5,111,-0.4672
1974,2,1,1,249,-0.7694
1974,2,1,2,134,0.0224
1974,2,1,3,124,-2.0061
1974,2,1,4,134,-2.2367
1974,2,1,5,207,-1.2188
1974,2,2,1,74,4.4342
1974,2,2,2,75,-0.2912
1974,2,2,3,66,1.3855
1974,2,2,4,64,3.3841
1974,2,2,5,91,-0.3086
1974,2,3,1,76,2.9871
1974,2,3,2,112,-0.5311
1974,2,3,3,117,-0.7150
1974,2,3,4,109,0.2708
1974,2,3,5,111,0.1548
1974,3,1,1,248,0.7768
1974,3,1,2,132,0.7555
1974,3,1,3,123,1.6105
1974,3,1,4,134,0.6899
1974,3,1,5,207,0.1614
1974,3,2,1,74,0.0732
1974,3,2,2,75,-0.1986
1974,3,2,3,66,-0.8292
1974,3,2,4,64,-1.4196
1974,3,2,5,90,-1.6112
1974,3,3,1,76,-2.2186
1974,3,3,2,111,-1.1402
1974,3,3,3,117,-1.9268
1974,3,3,4,109,-2.2726
1974,3,3,5,111,-4.2017
1974,4,1,1,247,-4.4381
1974,4,1,2,132,-6.2513
1974,4,1,3,122,-3.5434
1974,4,1,4,134,-5.3560
1974,4,1,5,207,-5.8150
1974,4,2,1,74,-2.6841
1974,4,2,2,75,-3.9999
1974,4,2,3,66,-4.1867
1974,4,2,4,64,-3.4297
1974,4,2,5,90,-5.9915
1974,4,3,1,76,-3.4086
1974,4,3,2,111,-3.3849
1974,4,3,3,117,-3.1603
1974,4,3,4,109,-3.1149
1974,4,3,5,111,-4.0135
1974,5,1,1,247,-6.6510
1974,5,1,2,131,-8.3642
1974,5,1,3,121,-7.9371
1974,5,1,4,133,-6.4640
1974,5,1,5,206,-8.2687
1974,5,2,1,73,-5.9251
1974,5,2,2,74,-7.6877
1974,5,2,3,66,-8.2711
1974,5,2,4,63,-5.6150
1974,5,2,5,90,-8.5229
1974,5,3,1,76,-4.2441
1974,5,3,2,111,-4.3776
1974,5,3,3,117,-2.8863
1974,5,3,4,109,0.3051
1974,5,3,5,111,-2.5845
1974,6,1,1,246,-1.2617
1974,6,1,2,130,-2.3888
1974,6,1,3,121,-1.1391
1974,6,1,4,133,-2.7924
1974,6,1,5,206,-2.2033
1974,6,2,1,72,0.3985
1974,6,2,2,74,-1.6881
1974,6,2,3,66,-0.0542
1974,6,2,4,63,-0.3540
1974,6,2,5,90,-4.1817
1974,6,3,1,76,-0.0870
1974,6,3,2,111,-1.3207
1974,6,3,3,117,-0.5465
1974,6,3,4,109,-1.0076
1974,6,3,5,110,-2.6638
1974,7,1,1,308,-3.8712
1974,7,1,2,203,-4.9230
1974,7,1,3,173,-3.0934
1974,7,1,4,199,-5.8623
1974,7,1,5,345,-6.7985
1974,7,2,1,111,-1.8880
1974,7,2,2,90,-2.5913
1974,7,2,3,83,-4.5875
1974,7,2,4,103,-5.4465
1974,7,2,5,117,-7.0247
1974,7,3,1,92,-1.6671
1974,7,3,2,119,-5.3945
1974,7,3,3,132,-8.9495
1974,7,3,4,138,-11.8315
1974,7,3,5,133,-11.4354
1974,8,1,1,302,-5.3499
1974,8,1,2,202,-7.1656
1974,8,1,3,173,-5.5213
1974,8,1,4,199,-7.8231
1974,8,1,5,344,-8.9727
1974,8,2,1,109,-5.6120
1974,8,2,2,90,-6.3314
1974,8,2,3,82,-9.1847
1974,8,2,4,102,-8.4234
1974,8,2,5,117,-9.8580
1974,8,3,1,92,-6.5786
1974,8,3,2,119,-7.2809
1974,8,3,3,132,-7.9824
1974,8,3,4,138,-9.9733
1974,8,3,5,133,-10.8064
1974,9,1,1,297,-7.9980
1974,9,1,2,199,-6.6473
1974,9,1,3,171,-8.1028
1974,9,1,4,196,-8.2879
1974,9,1,5,341,-11.3565
1974,9,2,1,109,-7.8575
1974,9,2,2,90,-7.9898
1974,9,2,3,82,-7.4612
1974,9,2,4,99,-9.6512
1974,9,2,5,116,-12.1120
1974,9,3,1,92,-8.3617
1974,9,3,2,118,-12.6096
1974,9,3,3,132,-9.8463
1974,9,3,4,138,-14.0319
1974,9,3,5,133,-16.9994
1974,10,1,1,296,10.9269
1974,10,1,2,198,7.9783
1974,10,1,3,171,8.2720
1974,10,1,4,197,9.9087
1974,10,1,5,339,8.6826
1974,10,2,1,109,11.3980
1974,10,2,2,90,8.9386
1974,10,2,3,83,7.7586
1974,10,2,4,98,10.4119
1974,10,2,5,116,12.1509
1974,10,3,1,91,16.0397
1974,10,3,2,118,18.2517
1974,10,3,3,131,14.9555
1974,10,3,4,138,17.7253
1974,10,3,5,133,21.4258
1974,11,1,1,297,-4.2687
1974,11,1,2,196,-5.6270
1974,11,1,3,170,-6.0988
1974,11,1,4,198,-5.8195
1974,11,1,5,339,-8.1977
1974,11,2,1,109,-3.3873
1974,11,2,2,90,-0.7948
1974,11,2,3,82,-4.6488
1974,11,2,4,98,-6.7264
1974,11,2,5,117,-7.1082
1974,11,3,1,91,-1.4060
1974,11,3,2,118,-4.7917
1974,11,3,3,131,-4.0765
1974,11,3,4,137,-4.7407
1974,11,3,5,133,-4.4995
1974,12,1,1,293,-7.7330
1974,12,1,2,195,-7.9931
1974,12,1,3,170,-7.6649
1974,12,1,4,197,-8.7243
1974,12,1,5,339,-8.4388
1974,12,2,1,108,-5.7096
1974,12,2,2,90,-5.1879
1974,12,2,3,82,-5.4228
1974,12,2,4,99,-5.1805
1974,12,2,5,117,-8.0117
1974,12,3,1,91,-3.3500
1974,12,3,2,118,-1.7991
1974,12,3,3,131,-0.6559
1974,12,3,4,137,-2.7689
1974,12,3,5,133,-6.2226
1975,1,1,1,292,28.0818
1975,1,1,2,196,29.2694
1975,1,1,3,171,28.4382
1975,1,1,4,196,29.0719
1975,1,1,5,338,32.5182
1975,1,2,1,106,24.3759
1975,1,2,2,90,19.5591
1975,1,2,3,82,28.4138
1975,1,2,4,98,26.8745
1975,1,2,5,117,28.4244
1975,1,3,1,91,16.4282
1975,1,3,2,118,11.1979
1975,1,3,3,131,10.6542
1975,1,3,4,138,13.1330
1975,1,3,5,132,13.4819
1975,2,1,1,292,7.5800
1975,2,1,2,196,3.6829
1975,2,1,3,171,7.8388
1975,2,1,4,196,4.3487
1975,2,1,5,335,3.6298
1975,2,2,1,106,4.2949
1975,2,2,2,89,4.6461
1975,2,2,3,82,4.8408
1975,2,2,4,98,3.1784
1975,2,2,5,117,5.6468
1975,2,3,1,91,3.2054
1975,2,3,2,118,7.0211
1975,2,3,3,131,8.5075
1975,2,3,4,138,5.8793
1975,2,3,5,132,10.1152
1975,3,1,1,293,7.8660
1975,3,1,2,195,8.5361
1975,3,1,3,171,7.3895
1975,3,1,4,195,9.2628
1975,3,1,5,335,11.0325
1975,3,2,1,106,4.6931
1975,3,2,2,89,7.6005
1975,3,2,3,82,7.3198
1975,3,2,4,98,9.0223
1975,3,2,5,117,9.5435
1975,3,3,1,91,6.0752
1975,3,3,2,118,1.4674
1975,3,3,3,131,1.7066
1975,3,3,4,138,4.9661
1975,3,3,5,131,5.5990
1975,4,1,1,292,3.7523
1975,4,1,2,195,4.3419
1975,4,1,3,171,2.4364
1975,4,1,4,194,2.9820
1975,4,1,5,334,4.6423
1975,4,2,1,106,5.3961
1975,4,2,2,89,4.1771
1975,4,2,3,82,2.4624
1975,4,2,4,98,4.6939
1975,4,2,5,117,7.0257
1975,4,3,1,91,8.4738
1975,4,3,2,118,6.2598
1975,4,3,3,131,3.2634
1975,4,3,4,138,4.5835
1975,4,3,5,131,7.3768
1975,5,1,1,291,7.3893
1975,5,1,2,193,4.3324
1975,5,1,3,170,10.0448
1975,5,1,4,192,9.5423
1975,5,1,5,331,8.9822
1975,5,2,1,106,8.1090
1975,5,2,2,89,6.4358
1975,5,2,3,81,9.1292
1975,5,2,4,98,8.8305
1975,5,2,5,117,8.9305
1975,5,3,1,91,1.8799
1975,5,3,2,118,7.2306
1975,5,3,3,131,4.5853
1975,5,3,4,138,5.0584
1975,5,3,5,131,3.5751
1975,6,1,1,293,6.9089
1975,6,1,2,191,8.1501
1975,6,1,3,169,8.7561
1975,6,1,4,192,8.6069
1975,6,1,5,331,7.2795
1975,6,2,1,106,5.5091
1975,6,2,2,89,6.8914
1975,6,2,3,80,7.6429
1975,6,2,4,97,6.3559
1975,6,2,5,117,6.1358
1975,6,3,1,90,6.4555
1975,6,3,2,118,3.9005
1975,6,3,3,131,4.7215
1975,6,3,4,138,5.4941
1975,6,3,5,131,3.5585
1975,7,1,1,493,-0.5969
1975,7,1,2,307,-0.7022
1975,7,1,3,236,-0.9929
1975,7,1,4,243,-0.3117
1975,7,1,5,429,-0.3609
1975,7,2,1,120,-3.4167
1975,7,2,2,131,-3.1162
1975,7,2,3,112,-2.4918
1975,7,2,4,100,-5.0806
1975,7,2,5,183,-3.6811
1975,7,3,1,91,-4.4100
1975,7,3,2,130,-6.9679
1975,7,3,3,145,-4.9744
1975,7,3,4,184,-6.6317
1975,7,3,5,167,-8.2666
1975,8,1,1,491,-6.8740
1975,8,1,2,306,-5.2576
1975,8,1,3,236,-5.7126
1975,8,1,4,243,-5.2383
1975,8,1,5,428,-7.1447
1975,8,2,1,120,-5.8840
1975,8,2,2,131,-2.8857
1975,8,2,3,111,-2.7141
1975,8,2,4,100,-5.0587
1975,8,2,5,183,-4.8259
1975,8,3,1,91,-0.2116
1975,8,3,2,129,-1.1567
1975,8,3,3,145,-1.2625
1975,8,3,4,184,-2.0486
1975,8,3,5,167,-3.1198
1975,9,1,1,490,-3.6007
1975,9,1,2,305,-3.2364
1975,9,1,3,234,-2.8140
1975,9,1,4,241,-3.1534
1975,9,1,5,429,-3.2671
1975,9,2,1,120,-2.4215
1975,9,2,2,131,-3.7762
1975,9,2,3,111,-4.0595
1975,9,2,4,99,-4.9606
1975,9,2,5,182,-3.5332
1975,9,3,1,90,-2.8277
1975,9,3,2,129,-1.4461
1975,9,3,3,145,-2.7345
1975,9,3,4,184,-4.5404
1975,9,3,5,167,-5.3289
1975,10,1,1,487,2.1648
1975,10,1,2,304,2.8932
1975,10,1,3,233,0.6184
1975,10,1,4,241,1.7007
1975,10,1,5,429,2.9346
1975,10,2,1,120,1.8678
1975,10,2,2,131,3.3148
1975,10,2,3,112,4.1438
1975,10,2,4,98,1.4727
1975,10,2,5,181,2.8244
1975,10,3,1,90,2.6893
1975,10,3,2,129,5.9682
1975,10,3,3,145,7.0723
1975,10,3,4,182,6.3404
1975,10,3,5,167,7.4334
1975,11,1,1,483,2.9083
1975,11,1,2,302,2.8334
1975,11,1,3,233,3.1976
1975,11,1,4,242,1.3730
1975,11,1,5,428,2.8936
1975,11,2,1,120,3.6107
1975,11,2,2,130,2.9144
1975,11,2,3,112,4.1333
1975,11,2,4,98,2.9010
1975,11,2,5,181,1.7624
1975,11,3,1,90,0.1162
1975,11,3,2,129,2.6998
1975,11,3,3,145,3.3097
1975,11,3,4,182,3.9455
1975,11,3,5,167,2.5125
1975,12,1,1,479,-0.7400
1975,12,1,2,302,-1.9591
1975,12,1,3,233,-2.0856
1975,12,1,4,241,-0.1117
1975,12,1,5,426,-1.3153
1975,12,2,1,120,-0.5430
1975,12,2,2,130,-0.3437
1975,12,2,3,111,-0.3437
1975,12,2,4,98,-1.3875
1975,12,2,5,180,-2.8060
1975,12,3,1,90,0.5520
1975,12,3,2,128,-0.6969
1975,12,3,3,145,-0.9189
1975,12,3,4,184,-1.6153
1975,12,3,5,167,-2.1594
1976,1,1,1,450,23.2925
1976,1,1,2,292,20.3900
1976,1,1,3,227,22.9574
1976,1,1,4,230,21.2499
1976,1,1,5,419,23.2901
1976,1,2,1,119,19.2933
1976,1,2,2,130,16.5861
1976,1,2,3,110,19.6191
1976,1,2,4,97,17.8449
1976,1,2,5,179,18.0123
1976,1,3,1,90,17.0581
1976,1,3,2,128,12.2348
1976,1,3,3,145,9.7865
1976,1,3,4,184,12.3344
1976,1,3,5,167,13.1029
1976,2,1,1,453,13.7952
1976,2,1,2,290,11.7183
1976,2,1,3,227,9.2492
1976,2,1,4,229,11.5441
1976,2,1,5,416,11.3230
1976,2,2,1,119,7.6310
1976,2,2,2,130,6.2226
1976,2,2,3,109,5.5120
1976,2,2,4,96,8.6000
1976,2,2,5,179,7.2392
1976,2,3,1,90,2.2662
1976,2,3,2,129,0.0215
1976,2,3,3,145,0.3848
1976,2,3,4,184,-1.5049
1976,2,3,5,167,-1.6686
1976,3,1,1,471,1.6767
1976,3,1,2,298,1.7924
1976,3,1,3,227,0.5573
1976,3,1,4,231,1.5987
1976,3,1,5,411,2.1260
1976,3,2,1,120,2.1722
1976,3,2,2,130,2.5857
1976,3,2,3,109,1.9814
1976,3,2,4,96,0.9039
1976,3,2,5,178,0.8190
1976,3,3,1,89,0.6487
1976,3,3,2,128,3.1608
1976,3,3,3,145,2.9213
1976,3,3,4,184,3.3945
1976,3,3,5,167,2.3070
1976,4,1,1,469,-1.3080
1976,4,1,2,298,-1.2864
1976,4,1,3,225,-2.5812
1976,4,1,4,231,-0.3399
1976,4,1,5,408,-1.8842
1976,4,2,1,120,-0.5787
1976,4,2,2,129,-1.1770
1976,4,2,3,109,-0.0798
1976,4,2,4,95,-1.9457
1976,4,2,5,177,-0.8369
1976,4,3,1,89,0.8545
1976,4,3,2,128,-1.0715
1976,4,3,3,145,-0.1919
1976,4,3,4,184,-1.7724
1976,4,3,5,167,-1.6309
1976,5,1,1,472,-4.1755
1976,5,1,2,300,-2.5562
1976,5,1,3,227,-2.4177
1976,5,1,4,236,-2.5478
1976,5,1,5,414,-2.5634
1976,5,2,1,119,-0.7684
1976,5,2,2,129,-1.3930
1976,5,2,3,108,-2.7718
1976,5,2,4,94,-1.5396
1976,5,2,5,178,-1.2609
1976,5,3,1,89,1.2186
1976,5,3,2,128,1.4582
1976,5,3,3,144,-2.5510
