year,month,rank_ME,rank_CEI,nstocks,ret_vw
2009,11,1,3,187,0.5013
2009,11,1,4,275,2.4199
2009,11,1,5,456,2.3840
2009,11,2,1,66,2.5177
2009,11,2,2,72,2.7672
2009,11,2,3,111,2.1611
2009,11,2,4,132,3.5200
2009,11,2,5,160,3.5350
2009,11,3,1,131,5.9288
2009,11,3,2,130,7.1517
2009,11,3,3,142,5.4688
2009,11,3,4,118,6.1578
2009,11,3,5,138,4.6149
2009,12,1,1,105,7.6978
2009,12,1,2,105,11.9034
2009,12,1,3,186,10.5851
2009,12,1,4,271,8.4246
2009,12,1,5,449,8.2606
2009,12,2,1,66,9.6327
2009,12,2,2,72,8.4269
2009,12,2,3,111,8.2989
2009,12,2,4,132,7.8985
2009,12,2,5,159,9.0987
2009,12,3,1,131,1.4929
2009,12,3,2,130,0.8430
2009,12,3,3,142,4.2194
2009,12,3,4,116,3.6877
2009,12,3,5,138,4.9658
2010,1,1,1,104,-1.0518
2010,1,1,2,105,-5.3734
2010,1,1,3,186,-1.4935
2010,1,1,4,271,-2.4002
2010,1,1,5,440,-5.5852
2010,1,2,1,66,-1.9237
2010,1,2,2,72,-3.5573
2010,1,2,3,110,-3.3307
2010,1,2,4,132,-3.5142
2010,1,2,5,159,-4.8908
2010,1,3,1,131,-4.3037
2010,1,3,2,130,-1.8609
2010,1,3,3,141,-4.7207
2010,1,3,4,116,-3.4318
2010,1,3,5,138,-4.5887
2010,2,1,1,105,5.8251
2010,2,1,2,105,8.3911
2010,2,1,3,186,7.0368
2010,2,1,4,268,4.4709
2010,2,1,5,435,6.3664
2010,2,2,1,66,7.1677
2010,2,2,2,71,5.1396
2010,2,2,3,110,3.8803
2010,2,2,4,132,4.4193
2010,2,2,5,159,5.2876
2010,2,3,1,130,2.9421
2010,2,3,2,130,2.4741
2010,2,3,3,140,3.3957
2010,2,3,4,116,4.6046
2010,2,3,5,137,4.0482
2010,3,1,1,104,10.4501
2010,3,1,2,105,5.6004
2010,3,1,3,183,7.3784
2010,3,1,4,265,8.8115
2010,3,1,5,428,6.9343
2010,3,2,1,66,8.4317
2010,3,2,2,71,7.7368
2010,3,2,3,110,6.6544
2010,3,2,4,132,8.2278
2010,3,2,5,159,7.9398
2010,3,3,1,129,4.4890
2010,3,3,2,129,5.5617
2010,3,3,3,140,5.2990
2010,3,3,4,116,5.8822
2010,3,3,5,137,6.6890
2010,4,1,1,104,14.4874
2010,4,1,2,104,11.2116
2010,4,1,3,183,9.8225
2010,4,1,4,263,8.8774
2010,4,1,5,426,8.1302
2010,4,2,1,66,8.2143
2010,4,2,2,71,6.6047
2010,4,2,3,109,6.2068
2010,4,2,4,132,4.5897
2010,4,2,5,159,5.7341
2010,4,3,1,127,2.5175
2010,4,3,2,128,0.6032
2010,4,3,3,140,1.0443
2010,4,3,4,116,1.7524
2010,4,3,5,136,3.2123
2010,5,1,1,103,-9.6501
2010,5,1,2,103,-7.4715
2010,5,1,3,180,-8.1585
2010,5,1,4,259,-7.2031
2010,5,1,5,423,-10.7775
2010,5,2,1,66,-7.0366
2010,5,2,2,71,-8.6148
2010,5,2,3,109,-6.5830
2010,5,2,4,132,-8.5534
2010,5,2,5,159,-8.2650
2010,5,3,1,127,-7.4969
2010,5,3,2,127,-7.9031
2010,5,3,3,139,-8.4033
2010,5,3,4,116,-7.1220
2010,5,3,5,135,-6.3790
2010,6,1,1,103,-10.2654
2010,6,1,2,103,-13.0581
2010,6,1,3,180,-7.0765
2010,6,1,4,256,-7.7053
2010,6,1,5,418,-9.7432
2010,6,2,1,66,-10.7339
2010,6,2,2,70,-10.4245
2010,6,2,3,109,-6.7374
2010,6,2,4,132,-7.5735
2010,6,2,5,159,-7.9959
2010,6,3,1,127,-5.1400
2010,6,3,2,127,-3.4133
2010,6,3,3,139,-6.3387
2010,6,3,4,116,-6.5718
2010,6,3,5,135,-3.8256
2010,7,1,1,103,8.0991
2010,7,1,2,124,8.4978
2010,7,1,3,197,8.9714
2010,7,1,4,259,6.6967
2010,7,1,5,452,7.9281
2010,7,2,1,71,7.9656
2010,7,2,2,71,7.3898
2010,7,2,3,108,8.0645
2010,7,2,4,122,8.4336
2010,7,2,5,170,6.1021
2010,7,3,1,152,5.7746
2010,7,3,2,128,7.4922
2010,7,3,3,141,9.0585
2010,7,3,4,108,5.3887
2010,7,3,5,144,6.8566
2010,8,1,1,103,-8.9705
2010,8,1,2,123,-12.0668
2010,8,1,3,196,-8.7561
2010,8,1,4,256,-8.0590
2010,8,1,5,448,-9.7306
2010,8,2,1,71,-7.3868
2010,8,2,2,69,-7.4150
2010,8,2,3,107,-7.0980
2010,8,2,4,122,-7.6640
2010,8,2,5,168,-7.2635
2010,8,3,1,152,-3.8738
2010,8,3,2,128,-3.8945
2010,8,3,3,140,-4.2233
2010,8,3,4,107,-3.7509
2010,8,3,5,142,-2.7435
2010,9,1,1,103,12.0924
2010,9,1,2,123,15.0278
2010,9,1,3,196,11.4931
2010,9,1,4,254,14.1392
2010,9,1,5,445,12.7067
2010,9,2,1,70,14.2288
2010,9,2,2,69,12.2614
2010,9,2,3,106,12.4152
2010,9,2,4,121,14.3080
2010,9,2,5,165,14.3794
2010,9,3,1,152,7.8711
2010,9,3,2,128,8.9638
2010,9,3,3,140,11.7775
2010,9,3,4,106,11.5593
2010,9,3,5,142,10.1836
2010,10,1,1,103,2.7982
2010,10,1,2,123,3.4694
2010,10,1,3,196,4.2902
2010,10,1,4,253,6.4302
2010,10,1,5,437,5.6909
2010,10,2,1,70,2.2172
2010,10,2,2,69,2.7500
2010,10,2,3,106,4.2527
2010,10,2,4,121,4.4293
2010,10,2,5,165,5.0534
2010,10,3,1,151,4.3333
2010,10,3,2,128,2.1805
2010,10,3,3,140,5.4209
2010,10,3,4,106,5.1130
2010,10,3,5,142,5.0763
2010,11,1,1,102,4.6514
2010,11,1,2,123,4.6314
2010,11,1,3,195,4.4073
2010,11,1,4,250,5.5610
2010,11,1,5,433,3.2337
2010,11,2,1,70,4.7472
2010,11,2,2,69,4.1456
2010,11,2,3,106,4.5963
2010,11,2,4,121,3.6995
2010,11,2,5,165,3.4256
2010,11,3,1,151,0.2161
2010,11,3,2,128,-0.8049
2010,11,3,3,139,1.2194
2010,11,3,4,106,1.8474
2010,11,3,5,140,0.1675
2010,12,1,1,98,5.9818
2010,12,1,2,123,9.6082
2010,12,1,3,194,7.3718
2010,12,1,4,247,8.6850
2010,12,1,5,428,10.5969
2010,12,2,1,70,6.8747
2010,12,2,2,69,6.5871
2010,12,2,3,105,6.1939
2010,12,2,4,120,6.9448
2010,12,2,5,165,8.5327
2010,12,3,1,151,4.8401
2010,12,3,2,127,5.8337
2010,12,3,3,139,8.1527
2010,12,3,4,106,5.8065
2010,12,3,5,139,6.6731
2011,1,1,1,98,-0.6911
2011,1,1,2,119,-4.2439
2011,1,1,3,191,-3.7224
2011,1,1,4,242,-1.0150
2011,1,1,5,424,0.2775
2011,1,2,1,70,1.2547
2011,1,2,2,68,-0.7569
2011,1,2,3,104,-1.0764
2011,1,2,4,119,1.7294
2011,1,2,5,165,0.4462
2011,1,3,1,151,2.7930
2011,1,3,2,127,2.3613
2011,1,3,3,139,3.2551
2011,1,3,4,106,2.1023
2011,1,3,5,139,0.1272
2011,2,1,1,98,4.2004
2011,2,1,2,118,4.3367
2011,2,1,3,191,6.7176
2011,2,1,4,239,4.2192
2011,2,1,5,419,5.8186
2011,2,2,1,70,4.9776
2011,2,2,2,68,4.1095
2011,2,2,3,104,5.1622
2011,2,2,4,118,4.3732
2011,2,2,5,164,6.5414
2011,2,3,1,151,3.3984
2011,2,3,2,127,3.0394
2011,2,3,3,139,4.9860
2011,2,3,4,106,3.7912
2011,2,3,5,137,2.7177
2011,3,1,1,97,1.1111
2011,3,1,2,116,3.3322
2011,3,1,3,190,4.0096
2011,3,1,4,238,3.6858
2011,3,1,5,414,3.2143
2011,3,2,1,70,2.8890
2011,3,2,2,68,3.0042
2011,3,2,3,104,5.0439
2011,3,2,4,117,3.0590
2011,3,2,5,164,0.9904
2011,3,3,1,151,-0.5790
2011,3,3,2,127,1.1095
2011,3,3,3,138,1.0610
2011,3,3,4,106,0.4212
2011,3,3,5,136,1.3397
2011,4,1,1,96,1.9921
2011,4,1,2,115,0.5158
2011,4,1,3,189,1.5138
2011,4,1,4,236,0.7680
2011,4,1,5,412,1.3639
2011,4,2,1,70,1.8662
2011,4,2,2,68,2.7786
2011,4,2,3,104,2.3275
2011,4,2,4,117,3.0781
2011,4,2,5,163,2.7042
2011,4,3,1,151,4.1957
2011,4,3,2,126,3.7373
2011,4,3,3,137,3.2687
2011,4,3,4,105,2.8076
2011,4,3,5,136,1.7129
2011,5,1,1,94,1.8997
2011,5,1,2,114,-3.3301
2011,5,1,3,189,-1.2170
2011,5,1,4,235,-1.9660
2011,5,1,5,407,-2.2192
2011,5,2,1,70,1.2313
2011,5,2,2,68,-1.0756
2011,5,2,3,104,-2.0988
2011,5,2,4,117,-3.2099
2011,5,2,5,162,-2.8042
2011,5,3,1,151,-0.9744
2011,5,3,2,126,-0.7462
2011,5,3,3,135,-2.3888
2011,5,3,4,105,-0.7998
2011,5,3,5,136,-0.3156
2011,6,1,1,93,-1.1948
2011,6,1,2,114,-2.8003
2011,6,1,3,187,-1.7941
2011,6,1,4,233,-2.3142
2011,6,1,5,402,-4.3644
2011,6,2,1,70,-0.1773
2011,6,2,2,67,-1.0870
2011,6,2,3,104,-0.4405
2011,6,2,4,117,-2.2241
2011,6,2,5,160,-3.5825
2011,6,3,1,150,-0.6194
2011,6,3,2,126,-1.5296
2011,6,3,3,135,-1.5017
2011,6,3,4,105,-2.4255
2011,6,3,5,135,-2.2921
2011,7,1,1,102,1.9445
2011,7,1,2,112,-0.2283
2011,7,1,3,169,-3.2759
2011,7,1,4,298,-3.4269
2011,7,1,5,425,-3.7980
2011,7,2,1,81,-4.0246
2011,7,2,2,71,-5.0982
2011,7,2,3,104,-4.6649
2011,7,2,4,136,-4.0447
2011,7,2,5,161,-4.5552
2011,7,3,1,160,-1.6257
2011,7,3,2,136,-4.1608
2011,7,3,3,130,-3.1993
2011,7,3,4,105,3.0561
2011,7,3,5,128,-0.6957
2011,8,1,1,102,-4.0108
2011,8,1,2,110,-10.2483
2011,8,1,3,169,-11.1297
2011,8,1,4,295,-10.3310
2011,8,1,5,424,-12.9402
2011,8,2,1,81,-8.1522
2011,8,2,2,70,-7.8654
2011,8,2,3,104,-6.3921
2011,8,2,4,135,-9.9143
2011,8,2,5,159,-9.7009
2011,8,3,1,160,-3.3465
2011,8,3,2,136,-4.8641
2011,8,3,3,129,-5.5933
2011,8,3,4,105,-6.2670
2011,8,3,5,127,-6.5331
2011,9,1,1,102,-8.1867
2011,9,1,2,109,-9.2364
2011,9,1,3,168,-10.4236
2011,9,1,4,291,-11.1901
2011,9,1,5,423,-13.5762
2011,9,2,1,81,-9.2958
2011,9,2,2,70,-9.2493
2011,9,2,3,104,-9.6341
2011,9,2,4,134,-11.4395
2011,9,2,5,157,-13.3400
2011,9,3,1,160,-4.2338
2011,9,3,2,136,-7.1720
2011,9,3,3,129,-6.7921
2011,9,3,4,105,-8.1770
2011,9,3,5,126,-8.4200
2011,10,1,1,102,10.9690
2011,10,1,2,108,16.8322
2011,10,1,3,168,15.8293
2011,10,1,4,291,13.1991
2011,10,1,5,422,13.5988
2011,10,2,1,79,13.9020
2011,10,2,2,70,15.1495
2011,10,2,3,103,14.8478
2011,10,2,4,134,18.5676
2011,10,2,5,157,15.6071
2011,10,3,1,158,8.6505
2011,10,3,2,135,10.9368
2011,10,3,3,129,12.7975
2011,10,3,4,105,11.5917
2011,10,3,5,126,11.5722
2011,11,1,1,101,0.9993
2011,11,1,2,108,-1.4299
2011,11,1,3,166,-1.4369
2011,11,1,4,289,-2.0059
2011,11,1,5,418,-2.8713
2011,11,2,1,79,1.9373
2011,11,2,2,70,0.2190
2011,11,2,3,101,-0.3213
2011,11,2,4,134,-0.5631
2011,11,2,5,156,-1.9056
2011,11,3,1,158,1.3400
2011,11,3,2,134,0.8883
2011,11,3,3,129,-0.0628
2011,11,3,4,105,-2.2951
2011,11,3,5,125,-0.8042
2011,12,1,1,101,1.4696
2011,12,1,2,108,2.1198
2011,12,1,3,164,1.8127
2011,12,1,4,289,2.0421
2011,12,1,5,413,0.3965
2011,12,2,1,79,0.4418
2011,12,2,2,70,0.4791
2011,12,2,3,101,0.5707
2011,12,2,4,134,-0.3512
2011,12,2,5,156,-0.4459
2011,12,3,1,157,1.7096
2011,12,3,2,134,1.6421
2011,12,3,3,128,-2.3221
2011,12,3,4,104,-1.1186
2011,12,3,5,125,0.6517
2012,1,1,1,101,7.5002
2012,1,1,2,108,8.4905
2012,1,1,3,164,8.1270
2012,1,1,4,286,8.2105
2012,1,1,5,409,11.2651
2012,1,2,1,79,5.3462
2012,1,2,2,70,7.1918
2012,1,2,3,101,5.7688
2012,1,2,4,133,6.4878
2012,1,2,5,155,8.7332
2012,1,3,1,157,2.4997
2012,1,3,2,132,4.1990
2012,1,3,3,127,6.5256
2012,1,3,4,104,8.5774
2012,1,3,5,124,3.8456
2012,2,1,1,100,1.2609
2012,2,1,2,108,1.4776
2012,2,1,3,163,1.6781
2012,2,1,4,283,1.7747
2012,2,1,5,404,2.0813
2012,2,2,1,78,2.2942
2012,2,2,2,70,2.4085
2012,2,2,3,101,2.1590
2012,2,2,4,130,3.9022
2012,2,2,5,155,3.7821
2012,2,3,1,157,3.2788
2012,2,3,2,132,2.4704
2012,2,3,3,126,3.7738
2012,2,3,4,104,8.1204
2012,2,3,5,124,4.6382
2012,3,1,1,99,3.8313
2012,3,1,2,106,4.1696
2012,3,1,3,162,3.4462
2012,3,1,4,282,4.8613
2012,3,1,5,400,4.0230
2012,3,2,1,78,2.6194
2012,3,2,2,70,2.7001
2012,3,2,3,101,2.1295
2012,3,2,4,130,1.5389
2012,3,2,5,154,2.4946
2012,3,3,1,156,1.9961
2012,3,3,2,132,2.6133
2012,3,3,3,126,2.7714
2012,3,3,4,103,4.6295
2012,3,3,5,123,0.9955
2012,4,1,1,99,-1.5767
2012,4,1,2,105,-2.4416
2012,4,1,3,162,-1.5620
2012,4,1,4,280,-1.8748
2012,4,1,5,394,-2.1909
2012,4,2,1,78,-0.6046
2012,4,2,2,70,-1.5217
2012,4,2,3,101,-1.2615
2012,4,2,4,130,-1.2153
2012,4,2,5,154,-1.2118
2012,4,3,1,156,-0.2373
2012,4,3,2,132,-0.0923
2012,4,3,3,125,-0.4188
2012,4,3,4,102,-1.1168
2012,4,3,5,123,-0.7725
2012,5,1,1,99,-7.7949
2012,5,1,2,104,-7.7517
2012,5,1,3,162,-7.8590
2012,5,1,4,280,-6.4906
2012,5,1,5,390,-7.6181
2012,5,2,1,78,-4.7800
2012,5,2,2,70,-5.6157
2012,5,2,3,101,-7.0193
2012,5,2,4,130,-7.0336
2012,5,2,5,152,-6.3958
2012,5,3,1,154,-4.4663
2012,5,3,2,132,-5.0949
2012,5,3,3,125,-7.4960
2012,5,3,4,102,-6.2188
2012,5,3,5,123,-5.4190
2012,6,1,1,99,3.8066
2012,6,1,2,104,4.4005
2012,6,1,3,160,6.3824
2012,6,1,4,279,6.6551
2012,6,1,5,389,7.5480
2012,6,2,1,78,3.5496
2012,6,2,2,70,3.4639
2012,6,2,3,101,3.4456
2012,6,2,4,130,3.1628
2012,6,2,5,152,7.8070
2012,6,3,1,154,4.5307
2012,6,3,2,131,4.3408
2012,6,3,3,125,3.0343
2012,6,3,4,100,2.5703
2012,6,3,5,123,2.5455
2012,7,1,1,120,-2.3167
2012,7,1,2,93,-2.6273
2012,7,1,3,168,-2.2321
2012,7,1,4,302,-3.1091
2012,7,1,5,422,-0.8249
2012,7,2,1,73,-1.0894
2012,7,2,2,82,-0.5810
2012,7,2,3,104,-2.0482
2012,7,2,4,126,-2.7976
2012,7,2,5,154,-1.0949
2012,7,3,1,164,2.2399
2012,7,3,2,143,0.5985
2012,7,3,3,131,0.7672
2012,7,3,4,125,2.7479
2012,7,3,5,124,-1.2251
2012,8,1,1,120,1.8865
2012,8,1,2,93,2.6541
2012,8,1,3,166,2.5829
2012,8,1,4,298,5.0329
2012,8,1,5,418,3.9059
2012,8,2,1,72,3.4997
2012,8,2,2,82,2.5599
2012,8,2,3,104,3.4946
2012,8,2,4,125,4.8859
2012,8,2,5,154,4.1768
2012,8,3,1,164,1.0272
2012,8,3,2,142,1.2359
2012,8,3,3,130,2.6732
2012,8,3,4,125,5.2251
2012,8,3,5,124,3.5373
2012,9,1,1,118,5.0128
2012,9,1,2,92,5.1182
2012,9,1,3,164,3.0912
2012,9,1,4,298,5.0659
2012,9,1,5,412,6.2553
2012,9,2,1,72,2.7058
2012,9,2,2,82,3.4614
2012,9,2,3,104,2.2001
2012,9,2,4,124,3.2696
2012,9,2,5,153,2.9625
2012,9,3,1,163,2.5735
2012,9,3,2,141,2.0743
2012,9,3,3,130,1.9479
2012,9,3,4,125,3.0776
2012,9,3,5,123,2.4475
2012,10,1,1,117,-3.2132
2012,10,1,2,91,-1.3973
2012,10,1,3,163,-3.2909
2012,10,1,4,297,-3.8656
2012,10,1,5,409,-5.3345
2012,10,2,1,72,-1.4961
2012,10,2,2,82,-0.3536
2012,10,2,3,103,0.7634
2012,10,2,4,124,-2.7416
2012,10,2,5,153,-2.8384
2012,10,3,1,163,-1.3689
2012,10,3,2,140,-1.9574
2012,10,3,3,130,-1.2042
2012,10,3,4,125,-5.3072
2012,10,3,5,123,-2.7384
2012,11,1,1,117,-0.9898
2012,11,1,2,89,3.9289
2012,11,1,3,162,2.8892
2012,11,1,4,296,1.6154
2012,11,1,5,403,0.9556
2012,11,2,1,72,2.6592
2012,11,2,2,82,0.9157
2012,11,2,3,101,2.1015
2012,11,2,4,123,2.0800
2012,11,2,5,151,0.7249
2012,11,3,1,162,-0.2417
2012,11,3,2,140,1.4425
2012,11,3,3,129,2.3171
2012,11,3,4,125,0.8657
2012,11,3,5,122,2.0712
2012,12,1,1,114,3.8749
2012,12,1,2,89,4.4707
2012,12,1,3,161,4.2517
2012,12,1,4,293,5.1922
2012,12,1,5,401,2.0611
2012,12,2,1,72,2.7915
2012,12,2,2,81,3.0128
2012,12,2,3,101,3.0585
2012,12,2,4,123,4.2537
2012,12,2,5,151,3.9463
2012,12,3,1,162,-0.0030
2012,12,3,2,140,0.8367
2012,12,3,3,129,2.0917
2012,12,3,4,125,-1.4718
2012,12,3,5,121,2.7230
2013,1,1,1,113,4.5540
2013,1,1,2,86,2.6563
2013,1,1,3,160,5.4369
2013,1,1,4,291,7.5499
2013,1,1,5,399,7.7513
2013,1,2,1,72,7.2805
2013,1,2,2,81,5.4502
2013,1,2,3,101,6.6243
2013,1,2,4,120,5.9190
2013,1,2,5,149,5.8110
2013,1,3,1,162,5.5036
2013,1,3,2,140,6.2220
2013,1,3,3,129,7.1666
2013,1,3,4,123,1.1962
2013,1,3,5,121,7.5514
2013,2,1,1,111,0.9699
2013,2,1,2,86,2.1840
2013,2,1,3,160,1.7856
2013,2,1,4,289,1.6877
2013,2,1,5,398,-1.0510
2013,2,2,1,72,1.6098
2013,2,2,2,81,0.0676
2013,2,2,3,101,0.9955
2013,2,2,4,120,0.8830
2013,2,2,5,148,1.5556
2013,2,3,1,162,1.7763
2013,2,3,2,139,3.0444
2013,2,3,3,129,0.2277
2013,2,3,4,122,0.1911
2013,2,3,5,120,-1.1689
2013,3,1,1,111,7.7792
2013,3,1,2,86,4.2730
2013,3,1,3,159,3.1949
2013,3,1,4,287,4.2131
2013,3,1,5,396,7.6560
2013,3,2,1,71,5.7715
2013,3,2,2,80,5.0192
2013,3,2,3,100,5.6363
2013,3,2,4,120,4.1450
2013,3,2,5,147,3.8831
2013,3,3,1,162,4.3963
2013,3,3,2,139,4.2494
2013,3,3,3,129,2.1583
2013,3,3,4,122,2.5973
2013,3,3,5,120,4.2623
2013,4,1,1,110,4.0031
2013,4,1,2,86,1.1550
2013,4,1,3,158,-2.0269
2013,4,1,4,285,-0.7554
2013,4,1,5,391,0.4074
2013,4,2,1,71,0.0167
2013,4,2,2,80,-0.0611
2013,4,2,3,100,-2.1162
2013,4,2,4,120,-0.9177
2013,4,2,5,147,-1.3454
2013,4,3,1,162,1.7025
2013,4,3,2,139,3.1800
2013,4,3,3,129,0.3527
2013,4,3,4,122,0.1324
2013,4,3,5,120,2.2852
2013,5,1,1,109,4.1328
2013,5,1,2,85,6.5450
2013,5,1,3,158,6.9637
2013,5,1,4,283,8.1680
2013,5,1,5,387,2.4174
2013,5,2,1,71,3.8468
2013,5,2,2,79,4.7379
2013,5,2,3,99,4.2277
2013,5,2,4,120,6.7663
2013,5,2,5,146,5.5899
2013,5,3,1,162,0.6385
2013,5,3,2,139,2.2562
2013,5,3,3,129,1.0968
2013,5,3,4,122,2.5166
2013,5,3,5,120,4.8807
2013,6,1,1,109,0.9480
2013,6,1,2,84,1.0514
2013,6,1,3,157,2.1013
2013,6,1,4,283,-0.3355
2013,6,1,5,382,-0.3374
2013,6,2,1,71,-1.4425
2013,6,2,2,79,-0.0705
2013,6,2,3,98,-0.7245
2013,6,2,4,120,-2.3470
2013,6,2,5,146,-0.2833
2013,6,3,1,162,-1.0682
2013,6,3,2,139,-0.2936
2013,6,3,3,128,-2.3866
2013,6,3,4,122,-2.8957
2013,6,3,5,119,-1.9714
2013,7,1,1,123,7.1640
2013,7,1,2,80,7.9604
2013,7,1,3,159,6.0736
2013,7,1,4,275,8.4082
2013,7,1,5,417,9.6944
2013,7,2,1,64,7.5525
2013,7,2,2,80,7.6297
2013,7,2,3,108,7.1158
2013,7,2,4,130,5.8495
2013,7,2,5,167,6.9972
2013,7,3,1,149,3.5222
2013,7,3,2,149,5.8053
2013,7,3,3,118,6.3845
2013,7,3,4,119,7.1790
2013,7,3,5,136,5.4822
2013,8,1,1,123,-4.8385
2013,8,1,2,79,-1.9916
2013,8,1,3,158,-3.5111
2013,8,1,4,274,-2.8982
2013,8,1,5,417,-2.3329
2013,8,2,1,64,-4.5833
2013,8,2,2,80,-4.3530
2013,8,2,3,108,-2.6810
2013,8,2,4,129,-2.6601
2013,8,2,5,166,-1.6733
2013,8,3,1,149,-3.0434
2013,8,3,2,149,-3.8234
2013,8,3,3,117,-1.9931
2013,8,3,4,117,0.7980
2013,8,3,5,135,-1.9568
2013,9,1,1,120,6.6211
2013,9,1,2,78,7.3289
2013,9,1,3,158,7.5499
2013,9,1,4,271,6.7106
2013,9,1,5,412,7.6839
2013,9,2,1,64,5.7269
2013,9,2,2,80,7.6131
2013,9,2,3,107,7.6956
2013,9,2,4,129,5.9239
2013,9,2,5,166,5.4431
2013,9,3,1,149,2.2026
2013,9,3,2,149,3.6143
2013,9,3,3,117,5.3313
2013,9,3,4,117,3.4225
2013,9,3,5,135,5.2588
2013,10,1,1,120,6.1288
2013,10,1,2,78,1.7503
2013,10,1,3,156,4.4797
2013,10,1,4,269,2.0812
2013,10,1,5,410,1.9389
2013,10,2,1,64,4.6873
2013,10,2,2,80,4.4370
2013,10,2,3,106,3.8084
2013,10,2,4,129,2.5490
2013,10,2,5,166,0.0886
2013,10,3,1,148,4.8964
2013,10,3,2,149,4.5547
2013,10,3,3,117,3.4551
2013,10,3,4,116,5.1661
2013,10,3,5,135,4.4000
2013,11,1,1,120,4.9258
2013,11,1,2,78,5.2932
2013,11,1,3,155,4.6751
2013,11,1,4,264,7.1898
2013,11,1,5,409,6.7888
2013,11,2,1,63,4.0948
2013,11,2,2,80,3.2031
2013,11,2,3,106,2.6227
2013,11,2,4,127,5.2803
2013,11,2,5,164,2.6031
2013,11,3,1,148,2.6872
2013,11,3,2,148,2.3548
2013,11,3,3,117,3.5379
2013,11,3,4,116,2.7751
2013,11,3,5,133,1.9736
2013,12,1,1,120,-0.2411
2013,12,1,2,76,1.3658
2013,12,1,3,153,2.2187
2013,12,1,4,260,2.6958
2013,12,1,5,406,4.7578
2013,12,2,1,63,0.9714
2013,12,2,2,80,2.2851
2013,12,2,3,105,2.6068
2013,12,2,4,126,2.7761
2013,12,2,5,163,1.7379
2013,12,3,1,148,2.1853
2013,12,3,2,148,2.4173
2013,12,3,3,117,3.0471
2013,12,3,4,116,2.7253
2013,12,3,5,133,2.8849
2014,1,1,1,120,-4.0452
2014,1,1,2,76,-6.0302
2014,1,1,3,153,-5.3931
2014,1,1,4,260,-4.4854
2014,1,1,5,403,3.0277
2014,1,2,1,62,-2.3062
2014,1,2,2,77,-3.8299
2014,1,2,3,105,-5.5662
2014,1,2,4,126,-3.9367
2014,1,2,5,162,-1.4210
2014,1,3,1,148,-4.5685
2014,1,3,2,146,-3.5212
2014,1,3,3,116,-2.3126
2014,1,3,4,116,-4.6495
2014,1,3,5,132,0.2701
2014,2,1,1,120,3.9390
2014,2,1,2,76,4.0111
2014,2,1,3,153,3.4134
2014,2,1,4,258,5.4781
2014,2,1,5,400,5.8751
2014,2,2,1,62,3.5539
2014,2,2,2,77,3.7386
2014,2,2,3,103,4.7235
2014,2,2,4,126,4.9720
2014,2,2,5,160,5.8194
2014,2,3,1,148,4.2292
2014,2,3,2,146,5.0400
2014,2,3,3,116,3.7611
2014,2,3,4,114,5.7242
2014,2,3,5,132,5.8667
2014,3,1,1,117,0.9975
2014,3,1,2,75,-0.3427
2014,3,1,3,150,2.2194
2014,3,1,4,252,0.1456
2014,3,1,5,397,-1.7992
2014,3,2,1,60,2.1720
2014,3,2,2,77,0.8704
2014,3,2,3,103,0.0551
2014,3,2,4,126,-0.0207
2014,3,2,5,160,-1.6571
2014,3,3,1,148,1.8553
2014,3,3,2,146,0.9279
2014,3,3,3,116,-0.1995
2014,3,3,4,114,-0.0907
2014,3,3,5,131,-2.3768
2014,4,1,1,117,-4.9104
2014,4,1,2,75,-3.8544
2014,4,1,3,151,-4.0333
2014,4,1,4,249,-3.6997
2014,4,1,5,395,-7.6834
2014,4,2,1,60,-3.9901
2014,4,2,2,76,-1.7970
2014,4,2,3,103,-2.5343
2014,4,2,4,126,-1.8827
2014,4,2,5,160,-3.4856
2014,4,3,1,148,1.0985
2014,4,3,2,146,1.5189
2014,4,3,3,115,0.3930
2014,4,3,4,114,2.3214
2014,4,3,5,131,-0.6558
2014,5,1,1,117,-3.1058
2014,5,1,2,74,1.2688
2014,5,1,3,151,-0.2003
2014,5,1,4,248,-0.3903
2014,5,1,5,391,-1.2582
2014,5,2,1,60,0.4933
2014,5,2,2,75,0.8937
2014,5,2,3,103,0.1824
2014,5,2,4,125,1.4388
2014,5,2,5,160,0.6480
2014,5,3,1,148,1.3280
2014,5,3,2,146,1.8816
2014,5,3,3,115,3.1578
2014,5,3,4,114,3.7466
2014,5,3,5,131,2.5167
2014,6,1,1,116,1.8843
2014,6,1,2,74,2.0314
2014,6,1,3,150,3.7292
2014,6,1,4,246,4.6158
2014,6,1,5,391,9.6712
2014,6,2,1,60,4.8246
2014,6,2,2,75,4.4190
2014,6,2,3,102,4.8977
2014,6,2,4,125,4.8007
2014,6,2,5,160,6.1699
2014,6,3,1,147,1.3099
2014,6,3,2,145,1.2787
2014,6,3,3,115,2.8430
2014,6,3,4,114,3.6413
2014,6,3,5,131,3.2333
2014,7,1,1,107,-3.2653
2014,7,1,2,88,-4.7835
2014,7,1,3,109,-4.5580
2014,7,1,4,247,-5.8164
2014,7,1,5,405,-7.6293
2014,7,2,1,55,-6.1457
2014,7,2,2,73,-5.4827
2014,7,2,3,113,-6.4065
2014,7,2,4,120,-6.0291
2014,7,2,5,186,-7.4951
2014,7,3,1,163,-0.8774
2014,7,3,2,138,-2.2737
2014,7,3,3,136,-1.0428
2014,7,3,4,112,-2.9657
2014,7,3,5,130,-1.8362
2014,8,1,1,106,2.6559
