year,month,rank_ME,rank_IVC,nstocks,ret_vw
2010,2,2,3,84,5.6232
2010,2,2,4,107,5.8301
2010,2,2,5,137,5.2604
2010,2,3,1,77,2.5773
2010,2,3,2,130,3.1907
2010,2,3,3,135,2.2376
2010,2,3,4,142,3.9590
2010,2,3,5,120,3.9970
2010,3,1,1,308,9.9561
2010,3,1,2,184,8.2666
2010,3,1,3,136,7.6686
2010,3,1,4,146,7.2389
2010,3,1,5,303,7.9894
2010,3,2,1,107,8.3825
2010,3,2,2,107,8.1861
2010,3,2,3,84,8.9048
2010,3,2,4,107,6.6420
2010,3,2,5,137,9.3852
2010,3,3,1,77,4.8270
2010,3,3,2,129,5.1610
2010,3,3,3,135,5.8259
2010,3,3,4,142,4.7729
2010,3,3,5,120,6.7529
2010,4,1,1,306,11.3226
2010,4,1,2,183,8.2822
2010,4,1,3,135,8.3695
2010,4,1,4,143,8.6248
2010,4,1,5,301,9.6286
2010,4,2,1,107,5.8690
2010,4,2,2,106,6.1008
2010,4,2,3,84,4.7929
2010,4,2,4,107,7.0802
2010,4,2,5,136,6.6283
2010,4,3,1,75,2.2357
2010,4,3,2,128,1.8695
2010,4,3,3,134,1.7744
2010,4,3,4,142,1.9464
2010,4,3,5,120,1.7593
2010,5,1,1,301,-10.0781
2010,5,1,2,181,-8.8572
2010,5,1,3,135,-6.9643
2010,5,1,4,142,-7.9009
2010,5,1,5,298,-8.5241
2010,5,2,1,107,-8.5123
2010,5,2,2,106,-9.7535
2010,5,2,3,84,-6.6666
2010,5,2,4,107,-8.3459
2010,5,2,5,136,-7.7926
2010,5,3,1,74,-6.6861
2010,5,3,2,128,-8.1366
2010,5,3,3,133,-7.7136
2010,5,3,4,142,-6.5547
2010,5,3,5,119,-8.8079
2010,6,1,1,300,-12.8200
2010,6,1,2,179,-9.5600
2010,6,1,3,135,-8.5724
2010,6,1,4,141,-6.5112
2010,6,1,5,297,-6.3930
2010,6,2,1,107,-9.2156
2010,6,2,2,106,-8.2255
2010,6,2,3,84,-8.6174
2010,6,2,4,107,-7.0453
2010,6,2,5,135,-8.7526
2010,6,3,1,74,-7.0514
2010,6,3,2,128,-4.8447
2010,6,3,3,133,-4.7345
2010,6,3,4,142,-3.3590
2010,6,3,5,119,-7.3450
2010,7,1,1,330,9.6218
2010,7,1,2,166,8.6631
2010,7,1,3,177,7.2511
2010,7,1,4,129,5.2817
2010,7,1,5,276,5.1492
2010,7,2,1,94,11.9338
2010,7,2,2,97,7.6506
2010,7,2,3,97,6.8515
2010,7,2,4,106,7.1428
2010,7,2,5,140,5.6831
2010,7,3,1,69,10.3864
2010,7,3,2,127,7.2642
2010,7,3,3,143,7.4019
2010,7,3,4,145,5.9033
2010,7,3,5,141,5.7105
2010,8,1,1,328,-10.3049
2010,8,1,2,165,-10.3822
2010,8,1,3,175,-7.4435
2010,8,1,4,127,-7.6603
2010,8,1,5,272,-9.2219
2010,8,2,1,94,-7.3705
2010,8,2,2,97,-7.7151
2010,8,2,3,94,-8.0224
2010,8,2,4,105,-6.4108
2010,8,2,5,140,-5.7642
2010,8,3,1,69,-5.1564
2010,8,3,2,127,-6.3824
2010,8,3,3,142,-4.3906
2010,8,3,4,144,-1.9670
2010,8,3,5,141,-2.6730
2010,9,1,1,327,15.2342
2010,9,1,2,164,13.2626
2010,9,1,3,173,13.1580
2010,9,1,4,127,11.6721
2010,9,1,5,270,11.6174
2010,9,2,1,94,15.2329
2010,9,2,2,97,15.0463
2010,9,2,3,93,13.2674
2010,9,2,4,105,11.1982
2010,9,2,5,139,13.2507
2010,9,3,1,68,14.1006
2010,9,3,2,127,11.6787
2010,9,3,3,142,8.4383
2010,9,3,4,144,8.4392
2010,9,3,5,141,9.4631
2010,10,1,1,325,4.4859
2010,10,1,2,163,8.8891
2010,10,1,3,171,3.3341
2010,10,1,4,123,4.0232
2010,10,1,5,267,5.2634
2010,10,2,1,94,4.0524
2010,10,2,2,97,3.5087
2010,10,2,3,92,5.1980
2010,10,2,4,105,2.7487
2010,10,2,5,138,3.7852
2010,10,3,1,68,3.2282
2010,10,3,2,127,4.0278
2010,10,3,3,142,3.5497
2010,10,3,4,144,4.3708
2010,10,3,5,140,3.1749
2010,11,1,1,322,5.4790
2010,11,1,2,161,6.2405
2010,11,1,3,169,3.2290
2010,11,1,4,122,5.6748
2010,11,1,5,265,1.3644
2010,11,2,1,94,7.1282
2010,11,2,2,97,2.6610
2010,11,2,3,92,2.5402
2010,11,2,4,105,3.4737
2010,11,2,5,138,4.9318
2010,11,3,1,68,2.8985
2010,11,3,2,127,1.9151
2010,11,3,3,141,-0.3908
2010,11,3,4,142,1.4390
2010,11,3,5,139,-0.7364
2010,12,1,1,321,9.6967
2010,12,1,2,160,7.4289
2010,12,1,3,164,6.4426
2010,12,1,4,119,10.2081
2010,12,1,5,264,9.0159
2010,12,2,1,93,7.3585
2010,12,2,2,97,8.3225
2010,12,2,3,90,7.2455
2010,12,2,4,105,7.2901
2010,12,2,5,138,7.1300
2010,12,3,1,68,9.8068
2010,12,3,2,127,5.7837
2010,12,3,3,141,6.1114
2010,12,3,4,142,4.7936
2010,12,3,5,138,6.2719
2011,1,1,1,313,-2.0739
2011,1,1,2,158,0.1621
2011,1,1,3,161,-1.8983
2011,1,1,4,118,0.3252
2011,1,1,5,260,-3.2732
2011,1,2,1,92,0.9997
2011,1,2,2,97,2.4666
2011,1,2,3,90,1.5197
2011,1,2,4,104,-0.2642
2011,1,2,5,138,-0.6967
2011,1,3,1,68,2.5685
2011,1,3,2,127,2.8819
2011,1,3,3,141,3.0808
2011,1,3,4,142,1.8214
2011,1,3,5,138,0.8178
2011,2,1,1,310,5.5230
2011,2,1,2,155,7.5258
2011,2,1,3,160,3.8752
2011,2,1,4,118,4.6757
2011,2,1,5,259,3.9153
2011,2,2,1,92,7.0097
2011,2,2,2,97,6.0809
2011,2,2,3,90,5.2724
2011,2,2,4,104,5.8630
2011,2,2,5,138,5.3701
2011,2,3,1,67,5.3052
2011,2,3,2,126,3.6443
2011,2,3,3,141,2.6694
2011,2,3,4,142,4.4176
2011,2,3,5,138,2.6608
2011,3,1,1,307,2.8613
2011,3,1,2,154,5.5157
2011,3,1,3,158,0.9159
2011,3,1,4,114,6.1213
2011,3,1,5,257,0.0438
2011,3,2,1,92,4.0518
2011,3,2,2,97,1.0359
2011,3,2,3,90,5.0007
2011,3,2,4,104,1.6021
2011,3,2,5,137,2.6724
2011,3,3,1,67,2.6262
2011,3,3,2,126,0.4319
2011,3,3,3,141,-1.0412
2011,3,3,4,142,0.9181
2011,3,3,5,137,2.8970
2011,4,1,1,304,2.0863
2011,4,1,2,154,0.2025
2011,4,1,3,156,-0.6752
2011,4,1,4,114,2.5751
2011,4,1,5,255,2.7106
2011,4,2,1,91,3.5240
2011,4,2,2,97,2.4031
2011,4,2,3,90,2.7571
2011,4,2,4,104,2.9406
2011,4,2,5,137,2.7863
2011,4,3,1,67,3.7729
2011,4,3,2,124,3.5253
2011,4,3,3,141,3.3048
2011,4,3,4,141,3.5798
2011,4,3,5,136,3.5890
2011,5,1,1,302,-3.0760
2011,5,1,2,153,-1.1405
2011,5,1,3,156,-1.9932
2011,5,1,4,112,-1.9022
2011,5,1,5,253,-2.3434
2011,5,2,1,91,-2.3612
2011,5,2,2,97,-4.1285
2011,5,2,3,90,-1.3999
2011,5,2,4,104,-1.1427
2011,5,2,5,137,-1.1203
2011,5,3,1,67,-3.9317
2011,5,3,2,124,-1.4109
2011,5,3,3,141,-1.1961
2011,5,3,4,141,-0.4822
2011,5,3,5,135,0.4454
2011,6,1,1,299,-2.9815
2011,6,1,2,153,-2.7110
2011,6,1,3,155,-4.4592
2011,6,1,4,110,-3.0275
2011,6,1,5,250,-1.2538
2011,6,2,1,91,-1.1090
2011,6,2,2,97,-0.9698
2011,6,2,3,89,-2.3436
2011,6,2,4,102,-1.6018
2011,6,2,5,136,-1.4420
2011,6,3,1,67,-1.8915
2011,6,3,2,123,-1.5610
2011,6,3,3,141,-1.0989
2011,6,3,4,140,-1.4424
2011,6,3,5,135,-1.5397
2011,7,1,1,305,-2.4671
2011,7,1,2,131,-2.6381
2011,7,1,3,116,-4.7110
2011,7,1,4,146,-1.6969
2011,7,1,5,314,-3.9646
2011,7,2,1,88,-3.4460
2011,7,2,2,78,-2.2252
2011,7,2,3,95,-5.6221
2011,7,2,4,99,-4.5853
2011,7,2,5,147,-6.4073
2011,7,3,1,99,-1.4010
2011,7,3,2,114,-1.3477
2011,7,3,3,132,-2.6903
2011,7,3,4,133,-1.4011
2011,7,3,5,133,-2.8846
2011,8,1,1,304,-9.9709
2011,8,1,2,131,-12.3893
2011,8,1,3,114,-8.8199
2011,8,1,4,146,-7.9246
2011,8,1,5,313,-11.8140
2011,8,2,1,88,-8.7005
2011,8,2,2,77,-8.8013
2011,8,2,3,94,-8.5116
2011,8,2,4,99,-6.3170
2011,8,2,5,147,-8.7611
2011,8,3,1,98,-2.5748
2011,8,3,2,114,-3.8936
2011,8,3,3,132,-5.7576
2011,8,3,4,133,-4.5920
2011,8,3,5,132,-7.1342
2011,9,1,1,302,-11.7520
2011,9,1,2,131,-11.8004
2011,9,1,3,112,-9.9476
2011,9,1,4,145,-8.1995
2011,9,1,5,311,-12.7884
2011,9,2,1,87,-12.7910
2011,9,2,2,77,-10.4886
2011,9,2,3,94,-11.6263
2011,9,2,4,99,-10.9135
2011,9,2,5,145,-11.4325
2011,9,3,1,98,-4.7690
2011,9,3,2,114,-5.0954
2011,9,3,3,132,-6.1045
2011,9,3,4,133,-6.9750
2011,9,3,5,132,-10.9222
2011,10,1,1,301,15.2107
2011,10,1,2,130,12.7828
2011,10,1,3,112,10.7860
2011,10,1,4,145,13.7383
2011,10,1,5,311,12.8381
2011,10,2,1,87,17.6185
2011,10,2,2,77,14.4959
2011,10,2,3,93,14.9533
2011,10,2,4,99,13.7668
2011,10,2,5,144,15.8864
2011,10,3,1,97,9.7529
2011,10,3,2,114,9.9810
2011,10,3,3,132,10.1386
2011,10,3,4,133,11.1376
2011,10,3,5,131,11.8640
2011,11,1,1,298,-2.7646
2011,11,1,2,129,-1.8790
2011,11,1,3,112,-2.7595
2011,11,1,4,145,-1.2968
2011,11,1,5,309,-1.5091
2011,11,2,1,87,-0.5987
2011,11,2,2,75,0.3777
2011,11,2,3,93,-1.6235
2011,11,2,4,98,-0.5322
2011,11,2,5,144,-2.1754
2011,11,3,1,97,2.4771
2011,11,3,2,114,0.3627
2011,11,3,3,132,0.7194
2011,11,3,4,132,-0.3188
2011,11,3,5,130,-1.1311
2011,12,1,1,294,-0.2614
2011,12,1,2,129,4.2177
2011,12,1,3,111,1.9517
2011,12,1,4,142,1.1446
2011,12,1,5,308,0.6031
2011,12,2,1,87,0.1931
2011,12,2,2,74,1.3913
2011,12,2,3,93,0.8557
2011,12,2,4,98,-1.1081
2011,12,2,5,143,-1.1402
2011,12,3,1,97,2.5941
2011,12,3,2,113,1.9720
2011,12,3,3,132,-0.1358
2011,12,3,4,131,0.3982
2011,12,3,5,129,-2.3279
2012,1,1,1,293,9.5656
2012,1,1,2,125,7.9050
2012,1,1,3,111,7.6363
2012,1,1,4,141,7.2584
2012,1,1,5,305,8.4700
2012,1,2,1,87,6.5051
2012,1,2,2,74,7.5645
2012,1,2,3,93,6.0047
2012,1,2,4,98,7.4001
2012,1,2,5,143,9.5901
2012,1,3,1,97,1.4828
2012,1,3,2,112,1.8328
2012,1,3,3,131,4.0219
2012,1,3,4,131,7.5334
2012,1,3,5,128,10.1770
2012,2,1,1,291,0.3854
2012,2,1,2,124,2.6927
2012,2,1,3,110,1.0195
2012,2,1,4,141,1.3418
2012,2,1,5,303,1.9713
2012,2,2,1,86,4.4032
2012,2,2,2,74,2.8189
2012,2,2,3,93,2.2153
2012,2,2,4,96,2.0056
2012,2,2,5,142,4.1779
2012,2,3,1,97,2.5150
2012,2,3,2,112,3.8707
2012,2,3,3,131,3.6552
2012,2,3,4,131,6.1630
2012,2,3,5,128,2.4251
2012,3,1,1,288,4.9273
2012,3,1,2,123,2.8257
2012,3,1,3,107,4.6897
2012,3,1,4,140,3.5062
2012,3,1,5,303,2.8775
2012,3,2,1,86,1.2908
2012,3,2,2,74,0.4010
2012,3,2,3,92,3.0140
2012,3,2,4,96,2.5144
2012,3,2,5,142,2.2080
2012,3,3,1,96,3.7989
2012,3,3,2,111,1.5269
2012,3,3,3,131,1.8201
2012,3,3,4,130,4.0531
2012,3,3,5,128,1.0622
2012,4,1,1,285,-1.2263
2012,4,1,2,122,-1.0326
2012,4,1,3,106,-1.0650
2012,4,1,4,139,-4.9079
2012,4,1,5,302,-1.2015
2012,4,2,1,86,-1.3813
2012,4,2,2,74,-0.9465
2012,4,2,3,92,-0.9374
2012,4,2,4,96,-3.5756
2012,4,2,5,142,-0.6907
2012,4,3,1,95,0.2750
2012,4,3,2,111,-0.4428
2012,4,3,3,130,-0.4415
2012,4,3,4,130,-1.1881
2012,4,3,5,128,0.2867
2012,5,1,1,282,-7.7057
2012,5,1,2,120,-8.8157
2012,5,1,3,106,-7.2410
2012,5,1,4,137,-8.0039
2012,5,1,5,302,-8.3306
2012,5,2,1,86,-7.7219
2012,5,2,2,74,-5.9693
2012,5,2,3,91,-4.9703
2012,5,2,4,96,-7.4373
2012,5,2,5,142,-6.8427
2012,5,3,1,94,-2.2008
2012,5,3,2,110,-5.2464
2012,5,3,3,130,-6.2778
2012,5,3,4,130,-5.1204
2012,5,3,5,128,-8.6551
2012,6,1,1,281,3.6990
2012,6,1,2,117,6.1870
2012,6,1,3,105,7.4619
2012,6,1,4,137,8.2963
2012,6,1,5,300,4.9285
2012,6,2,1,86,4.5999
2012,6,2,2,73,4.7564
2012,6,2,3,91,4.3950
2012,6,2,4,96,3.3858
2012,6,2,5,142,3.4961
2012,6,3,1,93,4.1816
2012,6,3,2,109,4.5479
2012,6,3,3,129,4.8282
2012,6,3,4,130,1.8253
2012,6,3,5,128,1.1272
2012,7,1,1,295,-2.5504
2012,7,1,2,120,-4.0288
2012,7,1,3,129,-1.0807
2012,7,1,4,158,-3.8638
2012,7,1,5,280,-0.9671
2012,7,2,1,104,-2.9912
2012,7,2,2,70,-0.6172
2012,7,2,3,88,-2.5050
2012,7,2,4,111,-0.1367
2012,7,2,5,121,-1.4705
2012,7,3,1,108,3.0382
2012,7,3,2,131,0.8203
2012,7,3,3,127,1.2447
2012,7,3,4,129,1.7337
2012,7,3,5,124,0.0400
2012,8,1,1,294,1.9355
2012,8,1,2,118,3.6332
2012,8,1,3,129,1.5618
2012,8,1,4,155,3.4240
2012,8,1,5,276,4.4800
2012,8,2,1,104,3.4887
2012,8,2,2,69,1.7517
2012,8,2,3,88,4.5439
2012,8,2,4,111,5.2347
2012,8,2,5,121,5.1545
2012,8,3,1,108,3.0547
2012,8,3,2,131,1.6816
2012,8,3,3,126,0.6273
2012,8,3,4,128,3.5829
2012,8,3,5,123,3.4090
2012,9,1,1,290,6.1379
2012,9,1,2,117,4.7252
2012,9,1,3,127,4.2672
2012,9,1,4,154,5.1016
2012,9,1,5,272,3.3895
2012,9,2,1,104,2.7028
2012,9,2,2,69,3.2565
2012,9,2,3,87,3.1898
2012,9,2,4,111,2.3177
2012,9,2,5,121,2.1435
2012,9,3,1,107,2.4903
2012,9,3,2,130,2.2095
2012,9,3,3,126,2.2709
2012,9,3,4,127,2.4674
2012,9,3,5,123,1.2706
2012,10,1,1,287,-3.7476
2012,10,1,2,116,-4.6952
2012,10,1,3,127,-3.8584
2012,10,1,4,151,-4.6348
2012,10,1,5,270,-2.1116
2012,10,2,1,104,-2.3975
2012,10,2,2,69,0.0272
2012,10,2,3,87,-0.6258
2012,10,2,4,110,0.2451
2012,10,2,5,121,-1.7687
2012,10,3,1,107,-3.9845
2012,10,3,2,130,-2.8909
2012,10,3,3,126,-1.4971
2012,10,3,4,127,-0.3738
2012,10,3,5,123,-2.4420
2012,11,1,1,285,2.6370
2012,11,1,2,115,-0.1542
2012,11,1,3,126,2.4499
2012,11,1,4,151,1.3383
2012,11,1,5,267,2.3319
2012,11,2,1,104,1.7169
2012,11,2,2,67,1.9780
2012,11,2,3,87,0.7844
2012,11,2,4,110,1.5700
2012,11,2,5,118,2.9541
2012,11,3,1,107,1.0568
2012,11,3,2,130,0.3631
2012,11,3,3,126,0.0060
2012,11,3,4,125,1.7007
2012,11,3,5,123,3.2743
2012,12,1,1,280,2.5506
2012,12,1,2,112,3.6016
2012,12,1,3,125,3.0181
2012,12,1,4,151,5.4506
2012,12,1,5,264,4.1815
2012,12,2,1,104,2.7366
2012,12,2,2,67,2.7937
2012,12,2,3,87,4.9439
2012,12,2,4,110,3.6033
2012,12,2,5,117,3.6151
2012,12,3,1,107,-2.0538
2012,12,3,2,130,2.1089
2012,12,3,3,126,-0.2751
2012,12,3,4,125,0.5486
2012,12,3,5,123,2.3424
2013,1,1,1,275,5.6426
2013,1,1,2,111,4.3816
2013,1,1,3,125,3.9755
2013,1,1,4,148,5.5427
2013,1,1,5,261,7.4758
2013,1,2,1,103,6.7697
2013,1,2,2,65,5.4063
2013,1,2,3,87,5.7562
2013,1,2,4,109,6.0880
2013,1,2,5,117,5.8356
2013,1,3,1,106,1.7098
2013,1,3,2,130,7.1242
2013,1,3,3,125,5.6668
2013,1,3,4,125,5.0944
2013,1,3,5,123,6.2598
2013,2,1,1,273,-1.1265
2013,2,1,2,110,0.8088
2013,2,1,3,125,2.1105
2013,2,1,4,147,1.7467
2013,2,1,5,260,-0.0205
2013,2,2,1,103,1.8057
2013,2,2,2,65,2.0780
2013,2,2,3,87,-0.2387
2013,2,2,4,109,0.0697
2013,2,2,5,117,0.3499
2013,2,3,1,106,0.7533
2013,2,3,2,129,0.8079
2013,2,3,3,125,2.2634
2013,2,3,4,125,1.0058
2013,2,3,5,122,1.0704
2013,3,1,1,273,5.2408
2013,3,1,2,109,4.5733
2013,3,1,3,124,5.4856
2013,3,1,4,146,6.7858
2013,3,1,5,257,4.9566
2013,3,2,1,101,4.3485
2013,3,2,2,65,5.0760
2013,3,2,3,87,4.4429
2013,3,2,4,108,4.0414
2013,3,2,5,116,3.9696
2013,3,3,1,106,4.1358
2013,3,3,2,129,3.0642
2013,3,3,3,125,3.9537
2013,3,3,4,125,4.9180
2013,3,3,5,122,2.8100
2013,4,1,1,272,1.3849
2013,4,1,2,107,-1.5958
2013,4,1,3,124,-0.4104
2013,4,1,4,143,0.4738
2013,4,1,5,256,-0.0360
2013,4,2,1,101,-1.2816
2013,4,2,2,65,0.1316
2013,4,2,3,87,-0.1020
2013,4,2,4,108,-2.4923
2013,4,2,5,116,0.0029
2013,4,3,1,106,1.9247
2013,4,3,2,129,2.0753
2013,4,3,3,125,1.9661
2013,4,3,4,125,1.0150
2013,4,3,5,122,2.1952
2013,5,1,1,269,6.5605
2013,5,1,2,105,6.2847
2013,5,1,3,123,4.1972
2013,5,1,4,142,7.4032
2013,5,1,5,256,6.4882
2013,5,2,1,101,6.0594
2013,5,2,2,65,6.9661
2013,5,2,3,85,3.2688
2013,5,2,4,107,6.2848
2013,5,2,5,115,3.3032
2013,5,3,1,106,-0.6125
2013,5,3,2,129,1.3166
2013,5,3,3,125,2.5394
2013,5,3,4,125,2.4791
2013,5,3,5,122,3.2396
2013,6,1,1,268,0.2784
2013,6,1,2,103,0.8733
2013,6,1,3,121,-1.0057
2013,6,1,4,141,0.5723
2013,6,1,5,254,0.2883
2013,6,2,1,101,-0.7604
2013,6,2,2,65,-0.4125
2013,6,2,3,84,-1.5989
2013,6,2,4,107,-0.2999
2013,6,2,5,115,-1.5667
2013,6,3,1,106,-2.7395
2013,6,3,2,128,-2.3717
2013,6,3,3,125,-0.3395
2013,6,3,4,125,-2.1177
2013,6,3,5,122,-0.8126
2013,7,1,1,291,7.0078
2013,7,1,2,114,8.5444
2013,7,1,3,111,11.3212
2013,7,1,4,144,5.9290
2013,7,1,5,251,6.7611
2013,7,2,1,105,7.0703
2013,7,2,2,80,6.4850
2013,7,2,3,73,6.0713
2013,7,2,4,109,7.8188
2013,7,2,5,124,6.1917
2013,7,3,1,91,5.9727
2013,7,3,2,123,4.2100
2013,7,3,3,143,4.4611
2013,7,3,4,137,5.6117
2013,7,3,5,116,6.6496
2013,8,1,1,290,-3.1339
2013,8,1,2,113,-4.1000
2013,8,1,3,110,-2.0173
2013,8,1,4,144,-3.4134
2013,8,1,5,251,-2.5136
2013,8,2,1,105,-4.7372
2013,8,2,2,79,-3.6149
2013,8,2,3,73,-2.8595
2013,8,2,4,109,-2.8270
2013,8,2,5,123,-2.2867
2013,8,3,1,91,-2.8738
2013,8,3,2,122,-1.3085
2013,8,3,3,143,-3.0122
2013,8,3,4,135,-3.5888
2013,8,3,5,115,-2.0331
2013,9,1,1,288,7.3715
2013,9,1,2,113,5.8632
2013,9,1,3,109,9.6902
2013,9,1,4,144,5.1725
2013,9,1,5,247,8.4905
2013,9,2,1,105,5.3202
2013,9,2,2,78,6.7699
2013,9,2,3,73,5.5441
2013,9,2,4,109,5.6778
2013,9,2,5,123,5.3246
2013,9,3,1,91,3.0489
2013,9,3,2,122,2.0520
2013,9,3,3,143,2.8894
2013,9,3,4,135,3.5149
2013,9,3,5,115,5.8870
2013,10,1,1,284,3.6511
2013,10,1,2,113,4.7353
2013,10,1,3,109,4.4219
2013,10,1,4,143,2.1855
2013,10,1,5,245,3.1715
2013,10,2,1,105,3.9201
2013,10,2,2,78,3.5688
2013,10,2,3,73,3.8348
2013,10,2,4,109,3.2605
2013,10,2,5,123,1.0048
2013,10,3,1,91,5.3660
2013,10,3,2,122,4.7319
2013,10,3,3,143,3.5506
2013,10,3,4,134,5.4861
2013,10,3,5,115,5.5447
2013,11,1,1,281,3.5132
2013,11,1,2,113,2.6937
2013,11,1,3,108,4.8187
2013,11,1,4,142,6.3812
2013,11,1,5,244,6.8776
2013,11,2,1,102,3.4728
2013,11,2,2,78,1.0007
2013,11,2,3,72,3.4066
2013,11,2,4,108,3.6246
2013,11,2,5,121,5.8550
2013,11,3,1,91,2.6085
2013,11,3,2,122,2.9465
2013,11,3,3,142,1.1763
2013,11,3,4,133,3.2547
2013,11,3,5,114,3.1985
2013,12,1,1,274,2.1539
2013,12,1,2,112,1.8332
2013,12,1,3,107,3.5161
2013,12,1,4,142,2.9505
2013,12,1,5,240,1.4768
2013,12,2,1,100,2.6332
2013,12,2,2,77,1.7687
2013,12,2,3,72,2.2847
2013,12,2,4,108,2.2037
2013,12,2,5,120,1.2984
2013,12,3,1,91,0.9577
2013,12,3,2,122,2.8685
2013,12,3,3,142,3.1195
2013,12,3,4,133,2.4818
2013,12,3,5,114,1.4212
2014,1,1,1,272,-2.5588
2014,1,1,2,112,-0.0426
2014,1,1,3,107,-2.8577
2014,1,1,4,142,-2.6487
2014,1,1,5,238,-3.4306
2014,1,2,1,99,-2.9659
2014,1,2,2,74,-3.1376
2014,1,2,3,71,-2.4509
2014,1,2,4,108,-2.7029
2014,1,2,5,120,-5.4226
2014,1,3,1,91,-3.8830
2014,1,3,2,121,-3.9638
2014,1,3,3,141,-4.3020
2014,1,3,4,131,-1.6482
2014,1,3,5,114,-4.0910
2014,2,1,1,272,4.5468
2014,2,1,2,109,7.4097
2014,2,1,3,107,4.9169
2014,2,1,4,142,4.1103
2014,2,1,5,237,5.8179
2014,2,2,1,99,5.5661
2014,2,2,2,74,6.2474
2014,2,2,3,70,4.2775
2014,2,2,4,106,5.3168
2014,2,2,5,119,5.2792
2014,2,3,1,91,6.3810
2014,2,3,2,121,4.3739
2014,2,3,3,140,4.4110
2014,2,3,4,131,5.3181
2014,2,3,5,114,4.4147
2014,3,1,1,271,0.5937
2014,3,1,2,108,1.7878
2014,3,1,3,106,0.4113
2014,3,1,4,137,2.1893
2014,3,1,5,233,1.8772
2014,3,2,1,99,2.0279
2014,3,2,2,73,1.0649
2014,3,2,3,69,-0.2209
2014,3,2,4,106,1.8715
2014,3,2,5,119,-0.6673
2014,3,3,1,91,0.8787
2014,3,3,2,121,2.3353
2014,3,3,3,139,1.7816
2014,3,3,4,131,-0.6712
2014,3,3,5,114,-1.9993
2014,4,1,1,270,-6.4372
2014,4,1,2,106,-2.5458
2014,4,1,3,105,-4.5275
2014,4,1,4,137,-6.5311
2014,4,1,5,231,-4.8159
2014,4,2,1,99,-2.7253
2014,4,2,2,73,-2.2244
2014,4,2,3,69,-2.2667
2014,4,2,4,106,-2.4079
2014,4,2,5,119,-2.8776
2014,4,3,1,91,0.9514
2014,4,3,2,121,2.7757
2014,4,3,3,139,1.1389
2014,4,3,4,130,0.2229
2014,4,3,5,114,0.2640
2014,5,1,1,266,-1.7256
2014,5,1,2,106,-4.1730
2014,5,1,3,105,0.5188
2014,5,1,4,137,0.3840
2014,5,1,5,230,-0.6703
2014,5,2,1,99,1.5064
2014,5,2,2,72,0.4084
2014,5,2,3,69,1.8904
2014,5,2,4,106,0.2956
2014,5,2,5,118,0.7171
2014,5,3,1,91,1.7293
2014,5,3,2,121,2.0086
2014,5,3,3,139,2.4224
2014,5,3,4,130,2.7780
2014,5,3,5,114,1.1497
2014,6,1,1,263,4.2825
2014,6,1,2,107,6.3766
2014,6,1,3,104,3.5545
2014,6,1,4,135,4.4940
2014,6,1,5,230,4.6114
2014,6,2,1,99,5.2289
2014,6,2,2,72,5.4596
2014,6,2,3,69,4.5923
2014,6,2,4,105,5.4035
2014,6,2,5,117,5.2591
2014,6,3,1,91,2.8825
2014,6,3,2,121,1.7872
2014,6,3,3,139,1.8813
2014,6,3,4,129,1.9864
2014,6,3,5,113,2.1215
2014,7,1,1,279,-6.4022
2014,7,1,2,114,-5.6109
2014,7,1,3,110,-6.7615
2014,7,1,4,119,-4.0302
2014,7,1,5,226,-7.5181
2014,7,2,1,108,-6.0869
2014,7,2,2,81,-8.2688
2014,7,2,3,66,-6.8294
2014,7,2,4,100,-6.3423
2014,7,2,5,135,-6.1091
2014,7,3,1,90,-2.8642
2014,7,3,2,134,-1.3818
2014,7,3,3,142,-2.2696
2014,7,3,4,147,-0.8462
2014,7,3,5,113,-2.4538
2014,8,1,1,276,5.7853
2014,8,1,2,113,1.9363
2014,8,1,3,110,4.8849
2014,8,1,4,119,3.1811
2014,8,1,5,225,4.6633
2014,8,2,1,107,7.2329
2014,8,2,2,81,5.3534
2014,8,2,3,66,4.1651
2014,8,2,4,100,3.4486
2014,8,2,5,133,6.1560
2014,8,3,1,90,3.2850
2014,8,3,2,134,2.9622
2014,8,3,3,142,3.9208
2014,8,3,4,146,5.7338
2014,8,3,5,113,6.1278
2014,9,1,1,276,-6.7087
2014,9,1,2,110,-8.2404
2014,9,1,3,108,-5.8197
2014,9,1,4,119,-8.3184
2014,9,1,5,222,-5.6110
2014,9,2,1,106,-7.7060
2014,9,2,2,81,-7.9509
2014,9,2,3,66,-4.7023
2014,9,2,4,99,-4.9739
2014,9,2,5,133,-4.9406
2014,9,3,1,90,-2.8311
2014,9,3,2,134,-2.0600
2014,9,3,3,142,-2.1560
2014,9,3,4,144,-1.4692
2014,9,3,5,113,-2.2966
2014,10,1,1,275,4.9832
2014,10,1,2,109,6.1636
2014,10,1,3,106,6.5848
2014,10,1,4,119,6.9685
2014,10,1,5,221,5.4314
2014,10,2,1,106,2.2298
2014,10,2,2,80,3.9535
2014,10,2,3,66,5.9347
2014,10,2,4,99,3.7729
2014,10,2,5,133,7.1167
2014,10,3,1,90,1.7897
2014,10,3,2,134,1.6616
2014,10,3,3,140,1.2011
2014,10,3,4,144,4.0365
2014,10,3,5,113,0.6615
2014,11,1,1,270,-1.5642
2014,11,1,2,107,-1.9752
2014,11,1,3,106,-0.1276
2014,11,1,4,119,-1.7714
2014,11,1,5,219,-0.1502
2014,11,2,1,105,-0.2251
