year,month,rank_ME,rank_IG,nstocks,ret_vw
2010,3,3,1,102,5.2535
2010,3,3,2,150,5.6541
2010,3,3,3,157,4.9511
2010,3,3,4,152,5.3393
2010,3,3,5,147,6.8889
2010,4,1,1,523,10.5620
2010,4,1,2,196,8.2394
2010,4,1,3,143,7.1931
2010,4,1,4,157,9.2692
2010,4,1,5,403,8.8889
2010,4,2,1,178,5.6703
2010,4,2,2,119,5.2798
2010,4,2,3,116,7.7212
2010,4,2,4,93,8.2282
2010,4,2,5,169,4.2988
2010,4,3,1,101,2.5898
2010,4,3,2,147,0.8691
2010,4,3,3,157,1.5436
2010,4,3,4,152,1.9087
2010,4,3,5,147,2.6940
2010,5,1,1,520,-9.2330
2010,5,1,2,196,-7.6062
2010,5,1,3,141,-11.0958
2010,5,1,4,153,-8.1738
2010,5,1,5,398,-8.2313
2010,5,2,1,177,-7.0308
2010,5,2,2,119,-7.8910
2010,5,2,3,116,-8.3265
2010,5,2,4,93,-8.5409
2010,5,2,5,169,-7.1166
2010,5,3,1,99,-7.2425
2010,5,3,2,147,-6.8708
2010,5,3,3,157,-7.6394
2010,5,3,4,152,-8.8598
2010,5,3,5,146,-6.8198
2010,6,1,1,518,-10.6070
2010,6,1,2,194,-8.2717
2010,6,1,3,138,-11.1578
2010,6,1,4,153,-6.7452
2010,6,1,5,397,-7.0284
2010,6,2,1,177,-7.4382
2010,6,2,2,119,-7.9473
2010,6,2,3,116,-8.1467
2010,6,2,4,92,-10.4502
2010,6,2,5,168,-6.4388
2010,6,3,1,99,-5.1114
2010,6,3,2,147,-5.8505
2010,6,3,3,157,-3.1978
2010,6,3,4,152,-5.8932
2010,6,3,5,146,-5.4565
2010,7,1,1,557,8.0589
2010,7,1,2,225,7.4472
2010,7,1,3,156,6.7715
2010,7,1,4,137,6.1842
2010,7,1,5,369,6.5679
2010,7,2,1,157,10.0835
2010,7,2,2,124,9.1369
2010,7,2,3,114,5.8197
2010,7,2,4,100,5.9989
2010,7,2,5,165,5.8790
2010,7,3,1,85,8.4413
2010,7,3,2,148,9.7588
2010,7,3,3,168,4.8213
2010,7,3,4,166,7.9809
2010,7,3,5,166,5.4790
2010,8,1,1,554,-9.8376
2010,8,1,2,222,-10.7408
2010,8,1,3,155,-8.0616
2010,8,1,4,135,-7.0358
2010,8,1,5,365,-8.0959
2010,8,2,1,156,-7.7124
2010,8,2,2,122,-6.0496
2010,8,2,3,112,-6.9933
2010,8,2,4,100,-8.1099
2010,8,2,5,164,-6.5561
2010,8,3,1,85,-6.5020
2010,8,3,2,147,-4.1842
2010,8,3,3,168,-3.3883
2010,8,3,4,165,-3.7763
2010,8,3,5,164,-2.6720
2010,9,1,1,551,12.5319
2010,9,1,2,220,13.9254
2010,9,1,3,154,14.6358
2010,9,1,4,135,11.9422
2010,9,1,5,364,12.5165
2010,9,2,1,156,16.1427
2010,9,2,2,122,13.7382
2010,9,2,3,109,12.5198
2010,9,2,4,100,12.8920
2010,9,2,5,160,13.3622
2010,9,3,1,85,13.3379
2010,9,3,2,147,11.7631
2010,9,3,3,167,8.9262
2010,9,3,4,165,7.8161
2010,9,3,5,164,9.4342
2010,10,1,1,546,4.6592
2010,10,1,2,218,4.8665
2010,10,1,3,151,8.6257
2010,10,1,4,135,5.7974
2010,10,1,5,361,6.2183
2010,10,2,1,155,4.4375
2010,10,2,2,122,4.2662
2010,10,2,3,109,3.5457
2010,10,2,4,100,4.9447
2010,10,2,5,159,3.5189
2010,10,3,1,85,6.7685
2010,10,3,2,147,3.5993
2010,10,3,3,167,2.9340
2010,10,3,4,165,4.3652
2010,10,3,5,163,5.0380
2010,11,1,1,538,5.4523
2010,11,1,2,218,3.9991
2010,11,1,3,150,3.6193
2010,11,1,4,132,2.2670
2010,11,1,5,358,3.1517
2010,11,2,1,154,7.8036
2010,11,2,2,122,4.7001
2010,11,2,3,109,3.3205
2010,11,2,4,100,2.1667
2010,11,2,5,159,2.4834
2010,11,3,1,85,-0.2964
2010,11,3,2,147,1.7003
2010,11,3,3,167,-0.3734
2010,11,3,4,163,0.5879
2010,11,3,5,160,0.0018
2010,12,1,1,529,10.6892
2010,12,1,2,214,9.3311
2010,12,1,3,149,9.4878
2010,12,1,4,132,7.9046
2010,12,1,5,357,6.9238
2010,12,2,1,154,8.3181
2010,12,2,2,122,6.9684
2010,12,2,3,107,6.6724
2010,12,2,4,100,7.3790
2010,12,2,5,158,6.7086
2010,12,3,1,84,8.3470
2010,12,3,2,147,7.8189
2010,12,3,3,166,4.5401
2010,12,3,4,163,5.9481
2010,12,3,5,159,5.2067
2011,1,1,1,525,0.2784
2011,1,1,2,210,-0.9475
2011,1,1,3,145,-1.1454
2011,1,1,4,130,-2.9148
2011,1,1,5,350,-3.0223
2011,1,2,1,153,1.6266
2011,1,2,2,121,0.6324
2011,1,2,3,107,2.0428
2011,1,2,4,99,0.0515
2011,1,2,5,156,-0.6862
2011,1,3,1,84,3.3075
2011,1,3,2,147,3.3334
2011,1,3,3,166,1.5092
2011,1,3,4,163,1.3269
2011,1,3,5,159,2.4577
2011,2,1,1,523,5.7136
2011,2,1,2,206,4.0443
2011,2,1,3,143,4.3064
2011,2,1,4,130,5.2845
2011,2,1,5,348,6.3452
2011,2,2,1,153,8.1132
2011,2,2,2,121,5.8489
2011,2,2,3,106,5.0794
2011,2,2,4,98,3.9457
2011,2,2,5,156,5.0353
2011,2,3,1,84,5.4108
2011,2,3,2,146,5.3531
2011,2,3,3,166,1.7768
2011,2,3,4,162,3.6946
2011,2,3,5,159,3.3948
2011,3,1,1,518,2.7058
2011,3,1,2,205,3.1633
2011,3,1,3,141,5.6233
2011,3,1,4,129,3.0857
2011,3,1,5,345,1.8603
2011,3,2,1,153,4.0467
2011,3,2,2,121,3.5181
2011,3,2,3,106,3.5991
2011,3,2,4,97,-0.3780
2011,3,2,5,156,2.8964
2011,3,3,1,83,-0.6232
2011,3,3,2,146,1.7255
2011,3,3,3,166,0.8543
2011,3,3,4,162,0.4618
2011,3,3,5,158,0.1819
2011,4,1,1,515,0.9077
2011,4,1,2,202,1.0153
2011,4,1,3,140,1.5525
2011,4,1,4,129,2.5965
2011,4,1,5,341,2.2230
2011,4,2,1,153,3.3458
2011,4,2,2,121,2.7830
2011,4,2,3,106,2.0260
2011,4,2,4,97,2.0898
2011,4,2,5,155,2.8430
2011,4,3,1,83,0.7529
2011,4,3,2,145,3.0700
2011,4,3,3,166,4.1337
2011,4,3,4,160,3.4164
2011,4,3,5,157,3.9402
2011,5,1,1,510,-3.3299
2011,5,1,2,202,-1.2816
2011,5,1,3,139,-2.5036
2011,5,1,4,128,0.0213
2011,5,1,5,335,-1.9773
2011,5,2,1,153,-3.6779
2011,5,2,2,121,-1.9161
2011,5,2,3,106,-0.6923
2011,5,2,4,97,-1.1104
2011,5,2,5,154,-1.5945
2011,5,3,1,83,-2.3119
2011,5,3,2,144,-2.1158
2011,5,3,3,166,-0.6090
2011,5,3,4,160,-0.6208
2011,5,3,5,156,-0.1883
2011,6,1,1,508,-4.0099
2011,6,1,2,200,-3.0342
2011,6,1,3,137,-0.9173
2011,6,1,4,128,-3.2036
2011,6,1,5,330,-2.6052
2011,6,2,1,152,-1.6324
2011,6,2,2,121,-0.9618
2011,6,2,3,105,-1.1782
2011,6,2,4,96,-2.2111
2011,6,2,5,153,-1.2525
2011,6,3,1,83,-3.0588
2011,6,3,2,143,-1.1340
2011,6,3,3,166,-1.4480
2011,6,3,4,159,-0.5072
2011,6,3,5,156,-2.5268
2011,7,1,1,404,-2.4215
2011,7,1,2,183,-0.5089
2011,7,1,3,141,-4.3321
2011,7,1,4,165,-3.8274
2011,7,1,5,462,-3.1283
2011,7,2,1,138,-3.5037
2011,7,2,2,104,-5.5071
2011,7,2,3,90,-4.2294
2011,7,2,4,118,-5.5290
2011,7,2,5,186,-4.0466
2011,7,3,1,109,-1.5801
2011,7,3,2,166,-3.3198
2011,7,3,3,153,-2.5628
2011,7,3,4,144,-2.6800
2011,7,3,5,136,3.1642
2011,8,1,1,402,-12.0004
2011,8,1,2,182,-9.6099
2011,8,1,3,141,-11.5605
2011,8,1,4,165,-9.2636
2011,8,1,5,459,-11.3895
2011,8,2,1,137,-10.4028
2011,8,2,2,102,-8.4802
2011,8,2,3,90,-5.5817
2011,8,2,4,118,-6.9411
2011,8,2,5,185,-10.0178
2011,8,3,1,108,-4.9289
2011,8,3,2,166,-3.2019
2011,8,3,3,153,-4.2763
2011,8,3,4,143,-5.9028
2011,8,3,5,136,-7.0761
2011,9,1,1,398,-11.6581
2011,9,1,2,180,-12.0100
2011,9,1,3,141,-10.0539
2011,9,1,4,164,-10.9549
2011,9,1,5,458,-12.2396
2011,9,2,1,136,-12.0895
2011,9,2,2,102,-10.5491
2011,9,2,3,89,-9.3363
2011,9,2,4,117,-12.2420
2011,9,2,5,185,-11.2524
2011,9,3,1,108,-4.5414
2011,9,3,2,166,-6.9644
2011,9,3,3,153,-6.8720
2011,9,3,4,142,-5.4237
2011,9,3,5,136,-8.2915
2011,10,1,1,396,14.2090
2011,10,1,2,179,13.0963
2011,10,1,3,141,13.3665
2011,10,1,4,164,12.2743
2011,10,1,5,455,14.7306
2011,10,2,1,135,15.9730
2011,10,2,2,102,15.6455
2011,10,2,3,88,14.7858
2011,10,2,4,117,14.7170
2011,10,2,5,184,16.3094
2011,10,3,1,105,10.6098
2011,10,3,2,166,9.2633
2011,10,3,3,153,11.4373
2011,10,3,4,141,9.9018
2011,10,3,5,136,11.6726
2011,11,1,1,395,-2.1225
2011,11,1,2,175,-2.8941
2011,11,1,3,139,0.8552
2011,11,1,4,163,-2.6798
2011,11,1,5,451,-1.8179
2011,11,2,1,134,-0.7416
2011,11,2,2,102,-0.2505
2011,11,2,3,86,0.5836
2011,11,2,4,117,-0.7924
2011,11,2,5,184,-1.0738
2011,11,3,1,105,-0.5650
2011,11,3,2,165,0.3573
2011,11,3,3,153,1.5906
2011,11,3,4,140,1.0211
2011,11,3,5,136,-2.0508
2011,12,1,1,389,0.2060
2011,12,1,2,172,3.2915
2011,12,1,3,139,1.1775
2011,12,1,4,162,-0.0364
2011,12,1,5,447,1.6208
2011,12,2,1,133,1.0765
2011,12,2,2,102,-1.0551
2011,12,2,3,86,-0.0023
2011,12,2,4,117,-0.5835
2011,12,2,5,183,-0.2485
2011,12,3,1,105,-1.1169
2011,12,3,2,163,0.7795
2011,12,3,3,153,1.4444
2011,12,3,4,140,0.9471
2011,12,3,5,135,0.0485
2012,1,1,1,387,8.8436
2012,1,1,2,170,6.3873
2012,1,1,3,139,10.9104
2012,1,1,4,160,9.8015
2012,1,1,5,442,9.1849
2012,1,2,1,133,6.9689
2012,1,2,2,102,6.8376
2012,1,2,3,85,4.3954
2012,1,2,4,117,7.7617
2012,1,2,5,182,7.8720
2012,1,3,1,105,6.8287
2012,1,3,2,163,3.8456
2012,1,3,3,151,3.7880
2012,1,3,4,140,2.8771
2012,1,3,5,133,6.4474
2012,2,1,1,382,2.6974
2012,2,1,2,170,2.2548
2012,2,1,3,138,0.6723
2012,2,1,4,159,2.6146
2012,2,1,5,439,1.6175
2012,2,2,1,133,4.1526
2012,2,2,2,101,1.6320
2012,2,2,3,83,4.0650
2012,2,2,4,116,3.9920
2012,2,2,5,181,3.0763
2012,2,3,1,105,5.2504
2012,2,3,2,163,4.1826
2012,2,3,3,151,2.1093
2012,2,3,4,139,3.4749
2012,2,3,5,132,7.9890
2012,3,1,1,379,2.6216
2012,3,1,2,167,2.8179
2012,3,1,3,137,2.6461
2012,3,1,4,157,7.8194
2012,3,1,5,435,3.5335
2012,3,2,1,132,2.6084
2012,3,2,2,101,2.3463
2012,3,2,3,83,1.8251
2012,3,2,4,116,2.5104
2012,3,2,5,181,1.3466
2012,3,3,1,105,3.0864
2012,3,3,2,163,1.1105
2012,3,3,3,151,2.1564
2012,3,3,4,139,2.5313
2012,3,3,5,128,4.3912
2012,4,1,1,374,-1.8054
2012,4,1,2,166,-2.6279
2012,4,1,3,136,-1.9433
2012,4,1,4,156,-1.3265
2012,4,1,5,431,-3.0139
2012,4,2,1,132,-0.3767
2012,4,2,2,101,-0.7332
2012,4,2,3,83,-0.9060
2012,4,2,4,116,-1.5668
2012,4,2,5,181,-1.5945
2012,4,3,1,103,-0.2265
2012,4,3,2,163,-1.0531
2012,4,3,3,151,0.0272
2012,4,3,4,139,0.3652
2012,4,3,5,128,-1.7424
2012,5,1,1,372,-7.0643
2012,5,1,2,166,-4.4558
2012,5,1,3,135,-7.1344
2012,5,1,4,155,-8.5437
2012,5,1,5,426,-8.6799
2012,5,2,1,131,-5.8075
2012,5,2,2,101,-6.0871
2012,5,2,3,83,-5.0493
2012,5,2,4,116,-8.4265
2012,5,2,5,180,-6.8905
2012,5,3,1,103,-7.0542
2012,5,3,2,162,-4.7791
2012,5,3,3,150,-5.0970
2012,5,3,4,139,-5.0392
2012,5,3,5,128,-6.5502
2012,6,1,1,371,5.7744
2012,6,1,2,165,8.5035
2012,6,1,3,133,7.1568
2012,6,1,4,152,5.1873
2012,6,1,5,425,6.3186
2012,6,2,1,131,4.7341
2012,6,2,2,101,3.4545
2012,6,2,3,83,3.6298
2012,6,2,4,116,3.7629
2012,6,2,5,179,6.4773
2012,6,3,1,103,3.1299
2012,6,3,2,160,3.7053
2012,6,3,3,150,4.4963
2012,6,3,4,139,4.4025
2012,6,3,5,127,1.6087
2012,7,1,1,475,-2.9422
2012,7,1,2,123,-1.9371
2012,7,1,3,128,-2.3718
2012,7,1,4,178,-0.2466
2012,7,1,5,404,-1.7874
2012,7,2,1,142,-2.9514
2012,7,2,2,94,-1.5706
2012,7,2,3,92,-2.6306
2012,7,2,4,117,0.7346
2012,7,2,5,166,-2.6603
2012,7,3,1,112,-0.0110
2012,7,3,2,154,2.9596
2012,7,3,3,150,0.3343
2012,7,3,4,158,2.2253
2012,7,3,5,155,1.0175
2012,8,1,1,473,3.1771
2012,8,1,2,122,1.6963
2012,8,1,3,126,3.6782
2012,8,1,4,175,4.7783
2012,8,1,5,400,2.5852
2012,8,2,1,142,4.0201
2012,8,2,2,93,2.9568
2012,8,2,3,91,3.4772
2012,8,2,4,117,4.1473
2012,8,2,5,166,4.3713
2012,8,3,1,111,2.7637
2012,8,3,2,153,0.6260
2012,8,3,3,150,1.6851
2012,8,3,4,156,2.0590
2012,8,3,5,155,5.2485
2012,9,1,1,466,6.2549
2012,9,1,2,122,3.0456
2012,9,1,3,123,5.3470
2012,9,1,4,174,4.5593
2012,9,1,5,398,4.6757
2012,9,2,1,142,2.9498
2012,9,2,2,93,3.5534
2012,9,2,3,91,2.7653
2012,9,2,4,115,2.4839
2012,9,2,5,166,2.9087
2012,9,3,1,111,3.5989
2012,9,3,2,153,3.0939
2012,9,3,3,149,2.1093
2012,9,3,4,155,2.6413
2012,9,3,5,154,1.2895
2012,10,1,1,459,-4.1763
2012,10,1,2,121,-4.7274
2012,10,1,3,123,-3.2528
2012,10,1,4,174,-1.6058
2012,10,1,5,394,-4.8718
2012,10,2,1,142,-0.4413
2012,10,2,2,92,-2.9286
2012,10,2,3,91,-2.0031
2012,10,2,4,115,0.2477
2012,10,2,5,166,-2.4788
2012,10,3,1,111,-2.0468
2012,10,3,2,153,-0.7581
2012,10,3,3,149,-1.8692
2012,10,3,4,155,-2.2166
2012,10,3,5,153,-5.5533
2012,11,1,1,455,0.7852
2012,11,1,2,121,0.7416
2012,11,1,3,122,2.0839
2012,11,1,4,171,3.3168
2012,11,1,5,392,-0.0925
2012,11,2,1,140,0.3219
2012,11,2,2,90,1.8122
2012,11,2,3,90,3.4604
2012,11,2,4,115,0.7684
2012,11,2,5,164,1.7892
2012,11,3,1,110,2.4293
2012,11,3,2,153,0.1355
2012,11,3,3,148,0.3797
2012,11,3,4,155,1.9512
2012,11,3,5,152,1.0725
2012,12,1,1,447,3.3418
2012,12,1,2,121,5.7857
2012,12,1,3,121,4.2172
2012,12,1,4,168,2.7596
2012,12,1,5,390,2.8787
2012,12,2,1,139,3.2102
2012,12,2,2,90,4.2322
2012,12,2,3,90,3.3525
2012,12,2,4,115,4.2151
2012,12,2,5,164,3.3353
2012,12,3,1,110,1.0169
2012,12,3,2,152,-0.3404
2012,12,3,3,148,0.6231
2012,12,3,4,155,1.6136
2012,12,3,5,152,-0.2727
2013,1,1,1,443,6.0506
2013,1,1,2,120,5.6919
2013,1,1,3,120,5.9130
2013,1,1,4,166,5.6449
2013,1,1,5,384,7.4000
2013,1,2,1,139,6.3900
2013,1,2,2,88,6.4445
2013,1,2,3,89,5.0161
2013,1,2,4,112,7.1941
2013,1,2,5,164,5.9244
2013,1,3,1,109,7.4865
2013,1,3,2,152,5.4904
2013,1,3,3,148,5.6655
2013,1,3,4,154,7.0137
2013,1,3,5,152,1.0989
2013,2,1,1,440,1.1532
2013,2,1,2,119,4.3530
2013,2,1,3,119,0.2439
2013,2,1,4,166,1.4173
2013,2,1,5,383,-1.3972
2013,2,2,1,139,0.3886
2013,2,2,2,88,1.1668
2013,2,2,3,89,0.3579
2013,2,2,4,112,1.3316
2013,2,2,5,163,0.5533
2013,2,3,1,109,1.6249
2013,2,3,2,151,2.0821
2013,2,3,3,147,2.1703
2013,2,3,4,154,1.1394
2013,2,3,5,151,-1.0775
2013,3,1,1,437,6.8488
2013,3,1,2,117,6.0474
2013,3,1,3,119,3.6835
2013,3,1,4,164,4.6058
2013,3,1,5,382,6.4877
2013,3,2,1,137,5.1569
2013,3,2,2,88,4.9977
2013,3,2,3,88,3.4978
2013,3,2,4,112,5.2408
2013,3,2,5,162,3.8409
2013,3,3,1,109,4.4231
2013,3,3,2,151,5.1508
2013,3,3,3,147,3.6435
2013,3,3,4,154,2.8066
2013,3,3,5,151,2.3046
2013,4,1,1,432,-0.1005
2013,4,1,2,115,-0.6940
2013,4,1,3,118,0.4172
2013,4,1,4,163,0.3521
2013,4,1,5,380,-0.1975
2013,4,2,1,137,-0.7353
2013,4,2,2,88,-0.8585
2013,4,2,3,88,0.9250
2013,4,2,4,112,-2.9416
2013,4,2,5,162,-0.8078
2013,4,3,1,109,2.8373
2013,4,3,2,151,1.5059
2013,4,3,3,147,2.4889
2013,4,3,4,154,0.5111
2013,4,3,5,151,1.2739
2013,5,1,1,429,2.8366
2013,5,1,2,115,4.6933
2013,5,1,3,117,5.2721
2013,5,1,4,161,7.7920
2013,5,1,5,377,7.8810
2013,5,2,1,137,5.6570
2013,5,2,2,87,4.2364
2013,5,2,3,87,7.4866
2013,5,2,4,112,4.8207
2013,5,2,5,160,4.7673
2013,5,3,1,109,3.0170
2013,5,3,2,151,-0.4740
2013,5,3,3,147,1.6324
2013,5,3,4,154,2.6840
2013,5,3,5,151,3.8944
2013,6,1,1,425,-0.5843
2013,6,1,2,114,2.7032
2013,6,1,3,116,0.6436
2013,6,1,4,160,1.2374
2013,6,1,5,373,-1.2709
2013,6,2,1,137,-0.2828
2013,6,2,2,87,-0.0571
2013,6,2,3,87,-2.1603
2013,6,2,4,111,-0.9843
2013,6,2,5,160,-1.1446
2013,6,3,1,109,-1.0098
2013,6,3,2,149,-0.4525
2013,6,3,3,147,-0.8154
2013,6,3,4,154,-1.7009
2013,6,3,5,151,-3.9922
2013,7,1,1,470,8.5732
2013,7,1,2,133,6.9071
2013,7,1,3,100,10.0716
2013,7,1,4,153,8.2820
2013,7,1,5,364,7.5981
2013,7,2,1,146,7.1682
2013,7,2,2,93,6.4652
2013,7,2,3,91,5.9321
2013,7,2,4,112,7.4515
2013,7,2,5,173,7.3517
2013,7,3,1,123,7.6891
2013,7,3,2,150,3.6801
2013,7,3,3,157,4.9245
2013,7,3,4,151,5.2806
2013,7,3,5,135,6.8988
2013,8,1,1,468,-2.0406
2013,8,1,2,133,-4.1902
2013,8,1,3,99,-1.6121
2013,8,1,4,152,-2.3080
2013,8,1,5,364,-2.6590
2013,8,2,1,145,-3.9947
2013,8,2,2,93,-3.0744
2013,8,2,3,90,-2.2302
2013,8,2,4,112,-2.0224
2013,8,2,5,173,-2.3183
2013,8,3,1,121,-3.0379
2013,8,3,2,149,-2.6408
2013,8,3,3,157,-3.2599
2013,8,3,4,150,-1.7074
2013,8,3,5,135,-0.2430
2013,9,1,1,461,7.5509
2013,9,1,2,133,4.5062
2013,9,1,3,98,6.1720
2013,9,1,4,149,9.0807
2013,9,1,5,362,7.8344
2013,9,2,1,145,7.1466
2013,9,2,2,93,5.2820
2013,9,2,3,90,5.1844
2013,9,2,4,112,6.9201
2013,9,2,5,172,5.7909
2013,9,3,1,121,5.9851
2013,9,3,2,149,2.8562
2013,9,3,3,157,2.5691
2013,9,3,4,150,4.9026
2013,9,3,5,135,3.5344
2013,10,1,1,456,3.0783
2013,10,1,2,131,2.2060
2013,10,1,3,98,3.5283
2013,10,1,4,149,3.2124
2013,10,1,5,361,1.3039
2013,10,2,1,144,3.4014
2013,10,2,2,93,3.8357
2013,10,2,3,90,2.7328
2013,10,2,4,112,3.4890
2013,10,2,5,172,0.7766
2013,10,3,1,121,3.9057
2013,10,3,2,149,5.6303
2013,10,3,3,156,3.9604
2013,10,3,4,150,3.1248
2013,10,3,5,134,6.0519
2013,11,1,1,453,6.3410
2013,11,1,2,128,8.0323
2013,11,1,3,97,3.4391
2013,11,1,4,148,6.0060
2013,11,1,5,359,5.1225
2013,11,2,1,144,2.7186
2013,11,2,2,93,3.1660
2013,11,2,3,87,2.2959
2013,11,2,4,108,3.8359
2013,11,2,5,172,4.7997
2013,11,3,1,120,2.8248
2013,11,3,2,149,1.4208
2013,11,3,3,155,3.3885
2013,11,3,4,150,1.3618
2013,11,3,5,133,3.7483
2013,12,1,1,445,2.3806
2013,12,1,2,126,3.1455
2013,12,1,3,97,0.8040
2013,12,1,4,146,3.0511
2013,12,1,5,356,3.5844
2013,12,2,1,144,1.9169
2013,12,2,2,93,2.8385
2013,12,2,3,86,1.9101
2013,12,2,4,106,0.6395
2013,12,2,5,171,2.7776
2013,12,3,1,120,1.7623
2013,12,3,2,149,2.9247
2013,12,3,3,155,2.8096
2013,12,3,4,150,2.3748
2013,12,3,5,133,2.0362
2014,1,1,1,443,-0.9602
2014,1,1,2,126,-4.3529
2014,1,1,3,97,-2.0269
2014,1,1,4,146,-2.0838
2014,1,1,5,354,-0.1946
2014,1,2,1,141,-3.6897
2014,1,2,2,93,-3.5207
2014,1,2,3,85,-2.9101
2014,1,2,4,105,-3.4739
2014,1,2,5,171,-1.7004
2014,1,3,1,118,-1.8015
2014,1,3,2,149,-2.2221
2014,1,3,3,154,-4.7144
2014,1,3,4,149,-2.2928
2014,1,3,5,133,-4.9536
2014,2,1,1,443,5.6981
2014,2,1,2,125,4.4275
2014,2,1,3,96,5.3216
2014,2,1,4,146,4.3399
2014,2,1,5,351,5.3521
2014,2,2,1,140,5.4397
2014,2,2,2,93,4.1628
2014,2,2,3,85,3.1209
2014,2,2,4,104,5.4596
2014,2,2,5,169,5.0797
2014,2,3,1,118,5.0136
2014,2,3,2,149,3.6674
2014,2,3,3,153,4.9826
2014,2,3,4,147,6.0888
2014,2,3,5,133,5.0391
2014,3,1,1,437,-0.5244
2014,3,1,2,125,1.1656
2014,3,1,3,95,1.1903
2014,3,1,4,142,0.2772
2014,3,1,5,346,-1.3518
2014,3,2,1,140,-0.4839
2014,3,2,2,92,0.1359
2014,3,2,3,84,2.0252
2014,3,2,4,104,-0.4391
2014,3,2,5,168,-1.3923
2014,3,3,1,118,-0.8742
2014,3,3,2,149,1.3047
2014,3,3,3,152,1.1230
2014,3,3,4,147,-0.4089
2014,3,3,5,133,-0.9568
2014,4,1,1,436,-7.0601
2014,4,1,2,124,-2.4364
2014,4,1,3,94,-6.2442
2014,4,1,4,142,-4.7850
2014,4,1,5,343,-5.3438
2014,4,2,1,140,-2.3179
2014,4,2,2,92,-2.0418
2014,4,2,3,84,-3.3335
2014,4,2,4,104,-2.7865
2014,4,2,5,167,-3.8787
2014,4,3,1,118,-1.0534
2014,4,3,2,149,0.4636
2014,4,3,3,152,2.6846
2014,4,3,4,147,-0.4472
2014,4,3,5,132,1.4038
2014,5,1,1,434,-1.6441
2014,5,1,2,122,-1.5168
2014,5,1,3,94,-0.5356
2014,5,1,4,141,-0.6503
2014,5,1,5,341,-0.8204
2014,5,2,1,139,0.8357
2014,5,2,2,92,1.2339
2014,5,2,3,84,1.7554
2014,5,2,4,103,0.8932
2014,5,2,5,167,0.1338
2014,5,3,1,118,2.4829
2014,5,3,2,149,2.4035
2014,5,3,3,152,1.1113
2014,5,3,4,147,2.2966
2014,5,3,5,132,3.8044
2014,6,1,1,428,5.6529
2014,6,1,2,122,4.9530
2014,6,1,3,94,1.8351
2014,6,1,4,140,10.1769
2014,6,1,5,342,5.9919
2014,6,2,1,138,4.6907
2014,6,2,2,92,5.2208
2014,6,2,3,84,5.3423
2014,6,2,4,102,5.1679
2014,6,2,5,167,5.8416
2014,6,3,1,117,3.2362
2014,6,3,2,149,1.7048
2014,6,3,3,152,1.4003
2014,6,3,4,147,2.5272
2014,6,3,5,131,3.2197
2014,7,1,1,449,-6.0854
2014,7,1,2,137,-5.5510
2014,7,1,3,107,-5.3416
2014,7,1,4,127,-6.7296
2014,7,1,5,316,-7.0101
2014,7,2,1,158,-4.1594
2014,7,2,2,101,-5.0718
2014,7,2,3,82,-6.9551
2014,7,2,4,110,-5.9745
2014,7,2,5,174,-7.1425
2014,7,3,1,118,-2.4830
2014,7,3,2,145,-2.2124
2014,7,3,3,184,-0.6366
2014,7,3,4,160,-2.6829
2014,7,3,5,133,-0.5723
2014,8,1,1,446,4.4201
2014,8,1,2,136,5.1948
2014,8,1,3,106,1.1600
2014,8,1,4,127,4.6049
2014,8,1,5,316,3.4440
2014,8,2,1,156,5.1404
2014,8,2,2,100,3.2773
2014,8,2,3,81,5.1057
2014,8,2,4,110,5.2237
2014,8,2,5,172,6.3587
2014,8,3,1,117,5.2193
2014,8,3,2,145,3.8806
2014,8,3,3,184,4.0822
2014,8,3,4,160,4.5976
2014,8,3,5,133,4.6581
2014,9,1,1,442,-8.0933
2014,9,1,2,136,-4.7949
2014,9,1,3,106,-8.1114
2014,9,1,4,125,-5.0423
2014,9,1,5,314,-7.2961
2014,9,2,1,156,-6.3740
2014,9,2,2,100,-4.4211
2014,9,2,3,79,-5.7520
2014,9,2,4,110,-5.5371
2014,9,2,5,172,-6.2476
2014,9,3,1,116,-2.6108
2014,9,3,2,145,-1.6923
2014,9,3,3,183,-1.6098
2014,9,3,4,160,-2.5617
2014,9,3,5,132,-2.2165
2014,10,1,1,437,6.9097
2014,10,1,2,136,6.5916
2014,10,1,3,106,6.5858
2014,10,1,4,125,5.4143
2014,10,1,5,314,3.6611
2014,10,2,1,156,3.5781
2014,10,2,2,99,6.8488
2014,10,2,3,79,5.2058
2014,10,2,4,110,5.8541
2014,10,2,5,172,4.7676
2014,10,3,1,115,1.8807
2014,10,3,2,145,0.1904
2014,10,3,3,183,3.6840
2014,10,3,4,159,2.2123
2014,10,3,5,132,1.3876
2014,11,1,1,434,-0.2320
2014,11,1,2,133,-3.2810
2014,11,1,3,106,-1.0190
2014,11,1,4,124,-0.6489
2014,11,1,5,312,-0.0925
2014,11,2,1,155,-0.0326
2014,11,2,2,99,1.5184
2014,11,2,3,79,1.0669
2014,11,2,4,110,0.8891
2014,11,2,5,171,0.1866
2014,11,3,1,114,1.9668
2014,11,3,2,145,3.2700
2014,11,3,3,183,3.4044
2014,11,3,4,159,2.9320
2014,11,3,5,132,1.5042
2014,12,1,1,431,4.2691
2014,12,1,2,130,3.9135
2014,12,1,3,106,3.2645
2014,12,1,4,123,7.2155
2014,12,1,5,312,5.5351
2014,12,2,1,155,2.0040
2014,12,2,2,99,0.7157
2014,12,2,3,79,1.0352
