year,month,rank_ME,rank_dBE,nstocks,ret_vw
2012,1,1,2,177,8.3772
2012,1,1,3,159,7.1945
2012,1,1,4,188,7.9749
2012,1,1,5,357,9.9111
2012,1,2,1,109,7.2917
2012,1,2,2,97,4.3233
2012,1,2,3,91,6.3751
2012,1,2,4,108,6.4499
2012,1,2,5,217,8.7582
2012,1,3,1,101,1.4273
2012,1,3,2,118,4.7032
2012,1,3,3,128,3.1123
2012,1,3,4,146,6.2768
2012,1,3,5,201,5.2696
2012,2,1,1,429,2.9427
2012,2,1,2,176,0.9547
2012,2,1,3,159,1.9789
2012,2,1,4,187,1.5643
2012,2,1,5,355,1.7280
2012,2,2,1,109,5.2988
2012,2,2,2,96,2.3277
2012,2,2,3,90,3.0299
2012,2,2,4,108,3.9917
2012,2,2,5,214,2.7207
2012,2,3,1,101,3.8721
2012,2,3,2,118,2.3738
2012,2,3,3,127,3.7569
2012,2,3,4,146,4.2046
2012,2,3,5,200,5.4155
2012,3,1,1,424,4.6668
2012,3,1,2,175,3.4800
2012,3,1,3,155,4.3846
2012,3,1,4,186,2.4247
2012,3,1,5,353,3.1807
2012,3,2,1,109,2.9834
2012,3,2,2,96,0.6536
2012,3,2,3,90,3.1246
2012,3,2,4,108,1.6847
2012,3,2,5,213,2.1222
2012,3,3,1,101,3.5642
2012,3,3,2,118,2.4492
2012,3,3,3,126,1.4505
2012,3,3,4,145,1.4504
2012,3,3,5,198,3.2829
2012,4,1,1,421,-2.4029
2012,4,1,2,174,-0.9261
2012,4,1,3,153,-1.7754
2012,4,1,4,185,-2.6668
2012,4,1,5,348,-2.7526
2012,4,2,1,109,-0.7477
2012,4,2,2,96,-0.9899
2012,4,2,3,90,-1.0738
2012,4,2,4,108,-0.7014
2012,4,2,5,213,-1.5081
2012,4,3,1,100,0.5667
2012,4,3,2,118,-0.3835
2012,4,3,3,125,-0.2349
2012,4,3,4,145,-0.8349
2012,4,3,5,198,-0.7654
2012,5,1,1,417,-8.6905
2012,5,1,2,172,-6.8663
2012,5,1,3,153,-3.2657
2012,5,1,4,185,-7.2268
2012,5,1,5,345,-8.6055
2012,5,2,1,109,-7.1114
2012,5,2,2,96,-5.3905
2012,5,2,3,90,-6.6690
2012,5,2,4,107,-5.9283
2012,5,2,5,212,-6.8783
2012,5,3,1,99,-4.4267
2012,5,3,2,117,-5.3061
2012,5,3,3,125,-2.7591
2012,5,3,4,145,-7.9884
2012,5,3,5,198,-6.2535
2012,6,1,1,413,5.0506
2012,6,1,2,171,5.6626
2012,6,1,3,152,7.7155
2012,6,1,4,185,6.3246
2012,6,1,5,343,7.6010
2012,6,2,1,108,6.6404
2012,6,2,2,96,5.0574
2012,6,2,3,90,3.4219
2012,6,2,4,107,2.9852
2012,6,2,5,212,4.8440
2012,6,3,1,99,4.5997
2012,6,3,2,117,3.5327
2012,6,3,3,124,3.8436
2012,6,3,4,144,3.7424
2012,6,3,5,197,3.2677
2012,7,1,1,417,-3.8614
2012,7,1,2,138,-0.7097
2012,7,1,3,195,0.3537
2012,7,1,4,223,-1.3138
2012,7,1,5,348,-2.7764
2012,7,2,1,94,-2.8314
2012,7,2,2,87,-0.9153
2012,7,2,3,98,-1.1487
2012,7,2,4,120,-1.8319
2012,7,2,5,215,-2.2993
2012,7,3,1,124,2.3782
2012,7,3,2,133,1.4421
2012,7,3,3,132,1.3310
2012,7,3,4,166,0.5999
2012,7,3,5,175,1.3252
2012,8,1,1,413,3.4819
2012,8,1,2,135,2.5072
2012,8,1,3,194,5.0762
2012,8,1,4,222,2.7924
2012,8,1,5,345,2.1409
2012,8,2,1,93,3.0945
2012,8,2,2,87,4.3338
2012,8,2,3,98,3.7966
2012,8,2,4,119,2.9810
2012,8,2,5,215,4.7322
2012,8,3,1,124,0.8071
2012,8,3,2,132,0.4111
2012,8,3,3,131,0.7923
2012,8,3,4,165,4.3523
2012,8,3,5,174,4.9389
2012,9,1,1,408,5.2327
2012,9,1,2,134,5.3364
2012,9,1,3,193,5.1718
2012,9,1,4,219,3.8393
2012,9,1,5,342,5.6963
2012,9,2,1,93,4.3000
2012,9,2,2,87,2.8249
2012,9,2,3,98,3.9714
2012,9,2,4,118,3.5775
2012,9,2,5,214,1.6594
2012,9,3,1,121,2.5586
2012,9,3,2,132,3.0153
2012,9,3,3,131,2.7202
2012,9,3,4,165,2.5538
2012,9,3,5,174,1.6426
2012,10,1,1,403,-6.2131
2012,10,1,2,133,-3.6296
2012,10,1,3,193,-0.6167
2012,10,1,4,217,-2.6102
2012,10,1,5,339,-4.6527
2012,10,2,1,93,-1.6967
2012,10,2,2,87,0.0493
2012,10,2,3,97,-0.2046
2012,10,2,4,118,-0.9818
2012,10,2,5,214,-2.8600
2012,10,3,1,120,-1.9017
2012,10,3,2,132,-1.1338
2012,10,3,3,131,-0.5221
2012,10,3,4,165,-2.0497
2012,10,3,5,174,-5.3679
2012,11,1,1,401,2.0405
2012,11,1,2,132,-0.0607
2012,11,1,3,190,1.8562
2012,11,1,4,216,2.7311
2012,11,1,5,336,-1.0601
2012,11,2,1,91,1.4504
2012,11,2,2,85,1.5493
2012,11,2,3,96,1.2503
2012,11,2,4,117,0.9657
2012,11,2,5,213,1.7739
2012,11,3,1,118,1.2220
2012,11,3,2,132,0.4087
2012,11,3,3,131,0.3902
2012,11,3,4,165,2.4677
2012,11,3,5,173,0.7803
2012,12,1,1,397,3.4153
2012,12,1,2,129,5.6237
2012,12,1,3,189,3.7461
2012,12,1,4,215,3.1523
2012,12,1,5,331,2.7061
2012,12,2,1,91,4.3434
2012,12,2,2,85,3.7080
2012,12,2,3,96,3.6320
2012,12,2,4,116,3.3654
2012,12,2,5,213,3.2375
2012,12,3,1,118,0.0531
2012,12,3,2,132,0.2628
2012,12,3,3,130,0.9690
2012,12,3,4,165,1.2898
2012,12,3,5,173,-0.1186
2013,1,1,1,391,7.5177
2013,1,1,2,128,6.5669
2013,1,1,3,189,4.9319
2013,1,1,4,214,6.8631
2013,1,1,5,325,5.5781
2013,1,2,1,89,7.3170
2013,1,2,2,85,6.6593
2013,1,2,3,95,7.1906
2013,1,2,4,115,6.3222
2013,1,2,5,211,5.1825
2013,1,3,1,118,5.4216
2013,1,3,2,130,5.9257
2013,1,3,3,130,5.7101
2013,1,3,4,165,7.7179
2013,1,3,5,173,2.6048
2013,2,1,1,388,1.7406
2013,2,1,2,128,0.8592
2013,2,1,3,188,-1.0345
2013,2,1,4,214,1.5754
2013,2,1,5,323,-0.1205
2013,2,2,1,89,0.1907
2013,2,2,2,84,0.8730
2013,2,2,3,95,0.5942
2013,2,2,4,115,1.8338
2013,2,2,5,211,0.5044
2013,2,3,1,116,1.6297
2013,2,3,2,129,2.6651
2013,2,3,3,130,1.9326
2013,2,3,4,165,0.4010
2013,2,3,5,173,-0.0305
2013,3,1,1,385,7.5936
2013,3,1,2,126,4.1329
2013,3,1,3,188,6.1393
2013,3,1,4,213,3.9180
2013,3,1,5,321,6.6193
2013,3,2,1,87,5.2030
2013,3,2,2,84,6.1753
2013,3,2,3,95,5.1760
2013,3,2,4,114,5.0379
2013,3,2,5,210,3.0973
2013,3,3,1,116,5.1505
2013,3,3,2,129,5.1463
2013,3,3,3,130,3.5705
2013,3,3,4,165,3.8549
2013,3,3,5,173,1.4419
2013,4,1,1,376,1.7011
2013,4,1,2,126,-0.2901
2013,4,1,3,188,0.9873
2013,4,1,4,212,-1.0492
2013,4,1,5,320,-1.0289
2013,4,2,1,87,-0.2704
2013,4,2,2,84,0.0729
2013,4,2,3,95,-0.6481
2013,4,2,4,114,-2.0091
2013,4,2,5,210,-1.3285
2013,4,3,1,116,1.6213
2013,4,3,2,129,2.6435
2013,4,3,3,130,1.4009
2013,4,3,4,165,-0.1052
2013,4,3,5,173,2.3457
2013,5,1,1,370,3.0653
2013,5,1,2,125,5.5373
2013,5,1,3,188,5.3842
2013,5,1,4,211,6.8198
2013,5,1,5,318,7.5626
2013,5,2,1,87,5.4398
2013,5,2,2,84,5.5246
2013,5,2,3,95,2.9262
2013,5,2,4,114,6.5089
2013,5,2,5,206,5.3560
2013,5,3,1,116,0.1620
2013,5,3,2,129,0.6500
2013,5,3,3,130,1.4406
2013,5,3,4,165,2.6744
2013,5,3,5,173,3.9022
2013,6,1,1,363,0.0294
2013,6,1,2,124,-0.7824
2013,6,1,3,187,-0.0011
2013,6,1,4,210,1.2155
2013,6,1,5,317,-0.2227
2013,6,2,1,87,-1.3513
2013,6,2,2,84,-0.7927
2013,6,2,3,95,-1.2145
2013,6,2,4,114,-0.6912
2013,6,2,5,205,-0.7994
2013,6,3,1,116,-1.4449
2013,6,3,2,128,-0.3361
2013,6,3,3,129,-0.5402
2013,6,3,4,165,-1.5635
2013,6,3,5,173,-3.1898
2013,7,1,1,487,9.4110
2013,7,1,2,150,6.7264
2013,7,1,3,134,6.6510
2013,7,1,4,159,9.0290
2013,7,1,5,310,7.8400
2013,7,2,1,107,8.9292
2013,7,2,2,85,6.6269
2013,7,2,3,95,5.8765
2013,7,2,4,122,7.6028
2013,7,2,5,208,6.2852
2013,7,3,1,118,5.6145
2013,7,3,2,140,5.0830
2013,7,3,3,125,4.6703
2013,7,3,4,139,5.7260
2013,7,3,5,196,5.1597
2013,8,1,1,484,-3.2585
2013,8,1,2,150,-2.0113
2013,8,1,3,134,-5.4581
2013,8,1,4,159,-2.4122
2013,8,1,5,309,-0.7146
2013,8,2,1,107,-4.2289
2013,8,2,2,85,-3.5750
2013,8,2,3,95,-2.2959
2013,8,2,4,122,-2.3931
2013,8,2,5,206,-2.1834
2013,8,3,1,116,-1.8766
2013,8,3,2,140,-3.6890
2013,8,3,3,125,-3.5572
2013,8,3,4,139,-3.3268
2013,8,3,5,194,0.0163
2013,9,1,1,475,6.5663
2013,9,1,2,149,7.4534
2013,9,1,3,133,7.3804
2013,9,1,4,158,7.9495
2013,9,1,5,308,7.5444
2013,9,2,1,107,5.0695
2013,9,2,2,85,5.4817
2013,9,2,3,94,6.6338
2013,9,2,4,122,7.4441
2013,9,2,5,206,6.1411
2013,9,3,1,116,4.0547
2013,9,3,2,140,2.9138
2013,9,3,3,125,3.4495
2013,9,3,4,139,3.7131
2013,9,3,5,194,3.5526
2013,10,1,1,471,1.2862
2013,10,1,2,148,3.7274
2013,10,1,3,131,5.0530
2013,10,1,4,158,4.6865
2013,10,1,5,307,0.6721
2013,10,2,1,107,2.6198
2013,10,2,2,85,4.8494
2013,10,2,3,94,3.4500
2013,10,2,4,122,1.9528
2013,10,2,5,205,1.6116
2013,10,3,1,114,5.1534
2013,10,3,2,140,4.7577
2013,10,3,3,125,4.9390
2013,10,3,4,139,3.3285
2013,10,3,5,194,4.5969
2013,11,1,1,468,5.9575
2013,11,1,2,147,7.4472
2013,11,1,3,129,5.7355
2013,11,1,4,156,6.1916
2013,11,1,5,305,5.1527
2013,11,2,1,104,2.9315
2013,11,2,2,85,4.0131
2013,11,2,3,92,2.6146
2013,11,2,4,122,3.3484
2013,11,2,5,203,4.1268
2013,11,3,1,114,1.4177
2013,11,3,2,139,2.2799
2013,11,3,3,124,3.4168
2013,11,3,4,138,2.0761
2013,11,3,5,194,3.0594
2013,12,1,1,462,2.7695
2013,12,1,2,145,2.3796
2013,12,1,3,127,2.5883
2013,12,1,4,154,1.5561
2013,12,1,5,302,3.6549
2013,12,2,1,103,2.1771
2013,12,2,2,85,3.5029
2013,12,2,3,91,2.9846
2013,12,2,4,122,2.3809
2013,12,2,5,201,0.7817
2013,12,3,1,114,2.5460
2013,12,3,2,139,2.2547
2013,12,3,3,124,3.2543
2013,12,3,4,138,2.1971
2013,12,3,5,194,2.4322
2014,1,1,1,462,0.2892
2014,1,1,2,145,-3.3107
2014,1,1,3,127,-5.3219
2014,1,1,4,154,-1.8579
2014,1,1,5,298,-0.1704
2014,1,2,1,102,-1.8032
2014,1,2,2,84,-3.7440
2014,1,2,3,89,-2.2247
2014,1,2,4,121,-4.4934
2014,1,2,5,201,-2.5199
2014,1,3,1,114,-3.8415
2014,1,3,2,139,-3.4023
2014,1,3,3,122,-4.4520
2014,1,3,4,138,-3.1751
2014,1,3,5,192,-2.5048
2014,2,1,1,460,5.9380
2014,2,1,2,144,4.1447
2014,2,1,3,127,5.1093
2014,2,1,4,153,3.9892
2014,2,1,5,297,5.6988
2014,2,2,1,101,6.5403
2014,2,2,2,84,3.6559
2014,2,2,3,87,4.4051
2014,2,2,4,121,4.6107
2014,2,2,5,200,4.9355
2014,2,3,1,114,5.2239
2014,2,3,2,139,4.2566
2014,2,3,3,120,4.3230
2014,2,3,4,137,5.1156
2014,2,3,5,192,5.2192
2014,3,1,1,451,-0.3486
2014,3,1,2,143,2.0115
2014,3,1,3,127,2.9942
2014,3,1,4,149,-1.3438
2014,3,1,5,295,-2.2625
2014,3,2,1,101,-0.0869
2014,3,2,2,84,0.6329
2014,3,2,3,85,0.0289
2014,3,2,4,121,0.3286
2014,3,2,5,199,-1.5878
2014,3,3,1,114,0.7937
2014,3,3,2,138,0.9251
2014,3,3,3,120,0.2028
2014,3,3,4,137,1.6701
2014,3,3,5,192,-0.9672
2014,4,1,1,448,-7.2747
2014,4,1,2,141,-4.2704
2014,4,1,3,127,-1.4864
2014,4,1,4,150,-4.1731
2014,4,1,5,293,-7.2872
2014,4,2,1,101,-5.4193
2014,4,2,2,83,-2.0626
2014,4,2,3,85,-2.3622
2014,4,2,4,121,-2.3196
2014,4,2,5,199,-2.8903
2014,4,3,1,113,0.7623
2014,4,3,2,138,1.1129
2014,4,3,3,120,1.4425
2014,4,3,4,137,1.4875
2014,4,3,5,192,0.4083
2014,5,1,1,445,-3.6313
2014,5,1,2,140,-1.0898
2014,5,1,3,126,1.4175
2014,5,1,4,150,-1.1442
2014,5,1,5,291,0.6017
2014,5,2,1,100,1.0850
2014,5,2,2,83,1.4275
2014,5,2,3,85,1.2863
2014,5,2,4,121,1.0983
2014,5,2,5,198,0.0664
2014,5,3,1,113,2.1730
2014,5,3,2,138,1.0320
2014,5,3,3,120,1.7280
2014,5,3,4,137,2.3446
2014,5,3,5,192,3.2438
2014,6,1,1,439,5.5387
2014,6,1,2,141,4.3411
2014,6,1,3,126,3.9541
2014,6,1,4,150,3.8685
2014,6,1,5,290,9.0414
2014,6,2,1,100,6.6983
2014,6,2,2,83,3.1504
2014,6,2,3,85,5.0730
2014,6,2,4,121,4.1815
2014,6,2,5,196,6.4794
2014,6,3,1,113,1.2706
2014,6,3,2,138,1.2902
2014,6,3,3,120,1.8726
2014,6,3,4,135,1.9566
2014,6,3,5,192,3.6163
2014,7,1,1,464,-6.1607
2014,7,1,2,156,-6.1377
2014,7,1,3,122,-4.7481
2014,7,1,4,125,-5.4426
2014,7,1,5,283,-7.6592
2014,7,2,1,114,-3.2589
2014,7,2,2,87,-6.0598
2014,7,2,3,100,-5.3561
2014,7,2,4,126,-6.4843
2014,7,2,5,202,-7.3417
2014,7,3,1,132,-1.8460
2014,7,3,2,140,-2.0798
2014,7,3,3,140,-1.3963
2014,7,3,4,144,-1.9750
2014,7,3,5,185,-0.8615
2014,8,1,1,461,3.0141
2014,8,1,2,155,6.2426
2014,8,1,3,122,2.1418
2014,8,1,4,125,3.6896
2014,8,1,5,282,4.5833
2014,8,2,1,112,6.7321
2014,8,2,2,87,4.6589
2014,8,2,3,99,4.8978
2014,8,2,4,125,4.7869
2014,8,2,5,200,5.0431
2014,8,3,1,132,4.6923
2014,8,3,2,139,3.5798
2014,8,3,3,140,3.8644
2014,8,3,4,144,4.2455
2014,8,3,5,185,5.8196
2014,9,1,1,455,-7.7691
2014,9,1,2,155,-6.4362
2014,9,1,3,122,-6.5405
2014,9,1,4,125,-6.4984
2014,9,1,5,280,-6.8488
2014,9,2,1,112,-5.6359
2014,9,2,2,85,-6.0370
2014,9,2,3,99,-6.2657
2014,9,2,4,125,-5.5547
2014,9,2,5,200,-5.6491
2014,9,3,1,131,-2.6338
2014,9,3,2,139,-2.1141
2014,9,3,3,140,-2.1865
2014,9,3,4,144,-2.4409
2014,9,3,5,183,-0.6729
2014,10,1,1,452,4.3789
2014,10,1,2,155,6.8886
2014,10,1,3,122,6.4754
2014,10,1,4,124,5.8482
2014,10,1,5,279,6.2277
2014,10,2,1,111,1.6746
2014,10,2,2,85,5.7036
2014,10,2,3,99,7.0281
2014,10,2,4,125,5.3640
2014,10,2,5,200,5.7833
2014,10,3,1,131,2.1979
2014,10,3,2,138,2.9138
2014,10,3,3,140,2.5192
2014,10,3,4,144,1.1636
2014,10,3,5,182,1.5286
2014,11,1,1,448,-0.0162
2014,11,1,2,153,-0.4050
2014,11,1,3,122,-2.6700
2014,11,1,4,123,-1.1162
2014,11,1,5,277,-1.0256
2014,11,2,1,111,1.1467
2014,11,2,2,85,0.6879
2014,11,2,3,99,-1.3600
2014,11,2,4,125,2.3772
2014,11,2,5,198,0.2836
2014,11,3,1,131,3.7587
2014,11,3,2,137,3.7583
2014,11,3,3,140,3.5148
2014,11,3,4,144,1.9400
2014,11,3,5,182,1.5073
2014,12,1,1,446,3.2450
2014,12,1,2,152,4.9631
2014,12,1,3,122,7.2767
2014,12,1,4,120,6.4606
2014,12,1,5,276,4.8201
2014,12,2,1,110,0.9557
2014,12,2,2,85,1.9886
2014,12,2,3,99,1.0906
2014,12,2,4,125,1.1086
2014,12,2,5,198,2.4694
2014,12,3,1,130,-0.2331
2014,12,3,2,136,0.1300
2014,12,3,3,140,-1.5743
2014,12,3,4,144,0.0248
2014,12,3,5,181,-0.8381
2015,1,1,1,441,-4.4238
2015,1,1,2,151,-4.0881
2015,1,1,3,120,-6.3289
2015,1,1,4,120,-4.7239
2015,1,1,5,276,-3.7145
2015,1,2,1,108,-1.6382
2015,1,2,2,85,-4.6722
2015,1,2,3,99,-3.6723
2015,1,2,4,125,-4.0621
2015,1,2,5,197,-2.8846
2015,1,3,1,130,-0.7364
2015,1,3,2,136,-2.3550
2015,1,3,3,139,-1.1464
2015,1,3,4,142,-4.0592
2015,1,3,5,181,-2.3325
2015,2,1,1,439,5.2006
2015,2,1,2,149,7.3724
2015,2,1,3,120,7.0691
2015,2,1,4,120,5.7478
2015,2,1,5,275,5.2492
2015,2,2,1,105,4.9633
2015,2,2,2,85,5.0514
2015,2,2,3,99,6.3384
2015,2,2,4,125,8.2050
2015,2,2,5,196,8.5032
2015,2,3,1,129,5.7281
2015,2,3,2,135,5.0918
2015,2,3,3,138,4.8783
2015,2,3,4,142,5.8804
2015,2,3,5,178,7.3369
2015,3,1,1,432,-0.4850
2015,3,1,2,148,0.1707
2015,3,1,3,119,0.6699
2015,3,1,4,120,2.1623
2015,3,1,5,275,0.5728
2015,3,2,1,104,2.3552
2015,3,2,2,85,0.3636
2015,3,2,3,99,2.6223
2015,3,2,4,123,1.7841
2015,3,2,5,194,1.8279
2015,3,3,1,129,-0.6429
2015,3,3,2,135,-2.0062
2015,3,3,3,138,-2.3617
2015,3,3,4,142,-0.8773
2015,3,3,5,176,-1.6408
2015,4,1,1,430,-2.1848
2015,4,1,2,147,-2.3734
2015,4,1,3,119,-1.4985
2015,4,1,4,119,-3.2862
2015,4,1,5,272,-2.6480
2015,4,2,1,103,-3.2619
2015,4,2,2,85,-0.5320
2015,4,2,3,99,-1.6467
2015,4,2,4,123,-2.8489
2015,4,2,5,193,-3.1325
2015,4,3,1,127,-0.5526
2015,4,3,2,134,0.9117
2015,4,3,3,138,1.2536
2015,4,3,4,141,0.4313
2015,4,3,5,176,1.5432
2015,5,1,1,429,0.9019
2015,5,1,2,146,2.5305
2015,5,1,3,119,-0.0583
2015,5,1,4,117,1.9583
2015,5,1,5,271,2.7174
2015,5,2,1,103,2.3748
2015,5,2,2,85,2.9234
2015,5,2,3,99,2.2270
2015,5,2,4,123,1.1490
2015,5,2,5,193,2.6717
2015,5,3,1,126,1.5721
2015,5,3,2,133,0.8847
2015,5,3,3,138,0.5661
2015,5,3,4,141,0.5742
2015,5,3,5,175,1.3037
2015,6,1,1,427,1.0560
2015,6,1,2,145,3.5942
2015,6,1,3,119,0.9749
2015,6,1,4,117,0.6533
2015,6,1,5,270,3.0166
2015,6,2,1,103,-2.5288
2015,6,2,2,84,-1.6405
2015,6,2,3,99,0.1224
2015,6,2,4,123,0.7594
2015,6,2,5,193,1.3533
2015,6,3,1,126,-3.2496
2015,6,3,2,133,-2.1693
2015,6,3,3,138,-2.5963
2015,6,3,4,140,-2.5677
2015,6,3,5,174,-1.2187
2015,7,1,1,364,-8.7941
2015,7,1,2,150,-7.1211
2015,7,1,3,132,-6.5218
2015,7,1,4,160,-7.3363
2015,7,1,5,323,-4.1090
2015,7,2,1,93,-3.6232
2015,7,2,2,81,-3.1421
2015,7,2,3,91,-1.2169
2015,7,2,4,139,-2.5978
2015,7,2,5,220,-2.1283
2015,7,3,1,145,0.8399
2015,7,3,2,146,1.2664
2015,7,3,3,143,0.0417
2015,7,3,4,134,4.7248
2015,7,3,5,205,2.5945
2015,8,1,1,355,-4.1576
2015,8,1,2,150,-4.6051
2015,8,1,3,130,-4.0904
2015,8,1,4,159,-4.7718
2015,8,1,5,323,-3.9181
2015,8,2,1,93,-8.9459
2015,8,2,2,81,-4.6801
2015,8,2,3,90,-4.5430
2015,8,2,4,139,-4.8612
2015,8,2,5,219,-6.8910
2015,8,3,1,145,-5.4658
2015,8,3,2,145,-6.1735
2015,8,3,3,140,-6.3033
2015,8,3,4,134,-6.3275
2015,8,3,5,204,-5.8581
2015,9,1,1,354,-9.6283
2015,9,1,2,149,-7.3558
2015,9,1,3,130,-5.9194
2015,9,1,4,159,-5.8919
2015,9,1,5,322,-8.0863
2015,9,2,1,92,-8.6553
2015,9,2,2,81,-4.7673
2015,9,2,3,89,-3.3883
2015,9,2,4,139,-5.2948
2015,9,2,5,217,-8.6588
2015,9,3,1,145,-2.8776
2015,9,3,2,143,-1.8070
2015,9,3,3,139,-1.4120
2015,9,3,4,133,-2.7615
2015,9,3,5,203,-3.8325
2015,10,1,1,348,5.7603
2015,10,1,2,149,5.5709
2015,10,1,3,129,5.1287
2015,10,1,4,159,5.7094
2015,10,1,5,319,7.5542
2015,10,2,1,92,7.6762
2015,10,2,2,81,8.0876
2015,10,2,3,89,4.7929
2015,10,2,4,138,7.1664
2015,10,2,5,217,5.5851
2015,10,3,1,145,8.9042
2015,10,3,2,143,8.6729
2015,10,3,3,139,5.8110
2015,10,3,4,133,7.5786
2015,10,3,5,202,9.3315
2015,11,1,1,342,4.0170
2015,11,1,2,148,3.0277
2015,11,1,3,127,-0.5013
2015,11,1,4,158,1.3356
2015,11,1,5,315,1.5003
2015,11,2,1,88,6.0350
2015,11,2,2,81,3.5794
2015,11,2,3,88,3.0635
2015,11,2,4,138,4.8713
2015,11,2,5,214,4.1465
2015,11,3,1,145,0.1106
2015,11,3,2,143,-0.3493
2015,11,3,3,139,-0.6901
2015,11,3,4,133,1.5022
2015,11,3,5,201,-0.0256
2015,12,1,1,340,-7.1832
2015,12,1,2,146,-6.7517
2015,12,1,3,126,-3.5806
2015,12,1,4,157,-4.8549
2015,12,1,5,315,-5.3491
2015,12,2,1,88,-3.6758
2015,12,2,2,81,-4.9419
2015,12,2,3,88,-4.5731
2015,12,2,4,138,-6.5083
2015,12,2,5,212,-4.8002
2015,12,3,1,145,-3.2133
2015,12,3,2,143,-0.8754
2015,12,3,3,139,-1.5392
2015,12,3,4,132,-1.5600
2015,12,3,5,200,-2.0511
2016,1,1,1,338,-13.2621
2016,1,1,2,142,-8.0717
2016,1,1,3,126,-6.6577
2016,1,1,4,157,-7.7660
2016,1,1,5,313,-10.2875
2016,1,2,1,87,-12.5055
2016,1,2,2,81,-6.2300
2016,1,2,3,86,-5.5137
2016,1,2,4,138,-7.8343
2016,1,2,5,211,-10.7114
2016,1,3,1,145,-4.7880
2016,1,3,2,142,-4.8032
2016,1,3,3,137,-1.2928
2016,1,3,4,132,-6.1195
2016,1,3,5,199,-6.3355
2016,2,1,1,328,-0.6861
2016,2,1,2,141,-2.3056
2016,2,1,3,124,0.0601
2016,2,1,4,157,2.1370
2016,2,1,5,311,-0.0455
2016,2,2,1,86,-0.2869
2016,2,2,2,80,3.0915
2016,2,2,3,86,1.9720
2016,2,2,4,137,0.1789
2016,2,2,5,210,0.0791
2016,2,3,1,145,0.9909
2016,2,3,2,142,1.6861
2016,2,3,3,137,1.7743
2016,2,3,4,132,-0.5179
2016,2,3,5,196,-1.6111
2016,3,1,1,327,8.0963
2016,3,1,2,139,8.2757
2016,3,1,3,121,7.2875
2016,3,1,4,156,6.9683
2016,3,1,5,309,7.0809
2016,3,2,1,86,7.9201
2016,3,2,2,80,9.7181
2016,3,2,3,86,7.5402
2016,3,2,4,136,10.1348
2016,3,2,5,208,7.6893
2016,3,3,1,145,7.6676
2016,3,3,2,142,6.1511
2016,3,3,3,137,7.0188
2016,3,3,4,132,7.3292
2016,3,3,5,192,6.6325
2016,4,1,1,325,5.5958
2016,4,1,2,138,3.2928
2016,4,1,3,118,3.1755
2016,4,1,4,155,1.1611
2016,4,1,5,309,2.9468
2016,4,2,1,86,4.2367
2016,4,2,2,80,0.5341
2016,4,2,3,86,0.2258
2016,4,2,4,136,2.9265
2016,4,2,5,208,0.6456
2016,4,3,1,145,-1.1561
2016,4,3,2,141,0.8145
2016,4,3,3,136,1.4670
2016,4,3,4,132,2.3233
2016,4,3,5,191,-0.8538
2016,5,1,1,319,-0.4319
2016,5,1,2,138,0.2766
2016,5,1,3,117,-2.8032
2016,5,1,4,154,-2.6687
2016,5,1,5,308,0.8765
2016,5,2,1,86,3.7828
2016,5,2,2,80,-1.2585
2016,5,2,3,84,2.5421
2016,5,2,4,136,1.7661
2016,5,2,5,207,1.6463
2016,5,3,1,143,1.9198
2016,5,3,2,141,0.8594
2016,5,3,3,133,0.8420
2016,5,3,4,132,1.8147
2016,5,3,5,191,3.0217
2016,6,1,1,314,1.5771
2016,6,1,2,135,0.3400
2016,6,1,3,117,3.1913
2016,6,1,4,154,-0.5204
2016,6,1,5,306,-0.9500
2016,6,2,1,85,-1.4645
2016,6,2,2,80,-0.7113
2016,6,2,3,84,3.3513
2016,6,2,4,135,1.4424
2016,6,2,5,205,0.6558
2016,6,3,1,140,0.2892
2016,6,3,2,141,2.8690
2016,6,3,3,132,3.0169
2016,6,3,4,131,1.1890
2016,6,3,5,191,-2.3869
2016,7,1,1,406,5.3401
2016,7,1,2,141,7.7105
2016,7,1,3,144,6.2695
2016,7,1,4,149,5.4610
2016,7,1,5,340,5.6276
2016,7,2,1,93,6.6138
2016,7,2,2,100,5.5496
2016,7,2,3,87,5.0520
2016,7,2,4,111,5.9409
2016,7,2,5,223,7.0801
2016,7,3,1,108,4.2503
2016,7,3,2,151,3.9121
2016,7,3,3,149,1.5633
2016,7,3,4,158,4.2653
2016,7,3,5,170,5.4425
2016,8,1,1,401,4.9767
2016,8,1,2,141,2.4008
2016,8,1,3,143,1.3134
2016,8,1,4,147,2.8575
2016,8,1,5,339,2.1900
2016,8,2,1,92,1.9118
2016,8,2,2,100,0.5429
2016,8,2,3,86,-1.5364
2016,8,2,4,110,2.4096
2016,8,2,5,221,0.2811
2016,8,3,1,108,0.5538
2016,8,3,2,151,-0.6972
2016,8,3,3,146,-1.0046
2016,8,3,4,157,0.0711
2016,8,3,5,170,-0.3947
2016,9,1,1,397,4.9767
2016,9,1,2,140,6.6170
2016,9,1,3,141,0.8570
2016,9,1,4,147,3.1343
2016,9,1,5,338,6.0707
2016,9,2,1,90,3.1338
2016,9,2,2,99,1.1790
2016,9,2,3,86,1.3571
2016,9,2,4,110,1.6368
2016,9,2,5,219,1.4772
2016,9,3,1,108,1.4918
2016,9,3,2,151,-0.3033
2016,9,3,3,145,-0.0925
2016,9,3,4,157,1.4446
2016,9,3,5,169,0.2462
