year,month,rank_ME,rank_NXF,nstocks,ret_vw
2013,2,2,3,88,1.1691
2013,2,2,4,131,0.4776
2013,2,2,5,128,1.2817
2013,2,3,1,150,1.2662
2013,2,3,2,149,1.6079
2013,2,3,3,122,2.2044
2013,2,3,4,118,-0.2170
2013,2,3,5,103,1.1055
2013,3,1,1,112,6.4218
2013,3,1,2,140,5.9146
2013,3,1,3,184,5.0473
2013,3,1,4,312,5.6942
2013,3,1,5,338,5.3951
2013,3,2,1,107,5.4015
2013,3,2,2,79,4.9021
2013,3,2,3,88,4.7922
2013,3,2,4,129,4.6589
2013,3,2,5,128,4.0358
2013,3,3,1,150,3.9778
2013,3,3,2,149,4.6155
2013,3,3,3,122,4.6985
2013,3,3,4,118,2.2874
2013,3,3,5,103,3.6503
2013,4,1,1,111,3.4467
2013,4,1,2,140,0.2551
2013,4,1,3,183,-0.3132
2013,4,1,4,310,-0.0542
2013,4,1,5,335,-1.7685
2013,4,2,1,107,-0.5068
2013,4,2,2,79,-2.5646
2013,4,2,3,88,-1.7183
2013,4,2,4,129,-0.7053
2013,4,2,5,128,-0.3350
2013,4,3,1,150,1.8209
2013,4,3,2,149,2.3572
2013,4,3,3,122,2.7198
2013,4,3,4,118,1.5691
2013,4,3,5,103,-0.7122
2013,5,1,1,110,8.6562
2013,5,1,2,139,6.4608
2013,5,1,3,182,6.7171
2013,5,1,4,305,3.8776
2013,5,1,5,333,6.6682
2013,5,2,1,107,3.7249
2013,5,2,2,78,5.1184
2013,5,2,3,88,5.9022
2013,5,2,4,129,4.6163
2013,5,2,5,126,5.6544
2013,5,3,1,150,1.6671
2013,5,3,2,149,1.1185
2013,5,3,3,122,0.4588
2013,5,3,4,118,2.0440
2013,5,3,5,103,3.1663
2013,6,1,1,110,1.7913
2013,6,1,2,137,0.1241
2013,6,1,3,179,1.0310
2013,6,1,4,305,0.5592
2013,6,1,5,329,-1.5263
2013,6,2,1,107,-1.3487
2013,6,2,2,78,-0.8573
2013,6,2,3,88,-0.8787
2013,6,2,4,128,-0.1028
2013,6,2,5,126,-0.7272
2013,6,3,1,150,-1.7413
2013,6,3,2,149,-0.5718
2013,6,3,3,121,-0.5802
2013,6,3,4,117,-3.7374
2013,6,3,5,103,-1.6108
2013,7,1,1,167,8.5199
2013,7,1,2,129,7.4535
2013,7,1,3,195,6.6993
2013,7,1,4,318,8.5802
2013,7,1,5,288,8.2404
2013,7,2,1,104,8.0432
2013,7,2,2,85,5.9795
2013,7,2,3,106,6.5382
2013,7,2,4,124,5.8063
2013,7,2,5,134,8.0007
2013,7,3,1,155,4.1278
2013,7,3,2,142,4.9404
2013,7,3,3,113,6.6202
2013,7,3,4,114,5.8631
2013,7,3,5,124,6.7038
2013,8,1,1,166,-2.4962
2013,8,1,2,129,-4.2269
2013,8,1,3,193,-3.4779
2013,8,1,4,317,-2.8722
2013,8,1,5,287,-0.8553
2013,8,2,1,104,-2.5842
2013,8,2,2,84,-3.4148
2013,8,2,3,106,-3.4559
2013,8,2,4,123,-2.2420
2013,8,2,5,134,-2.1614
2013,8,3,1,155,-2.7395
2013,8,3,2,141,-3.3103
2013,8,3,3,113,-0.6517
2013,8,3,4,114,-3.0632
2013,8,3,5,122,-0.6918
2013,9,1,1,164,5.8708
2013,9,1,2,127,7.9550
2013,9,1,3,193,7.8475
2013,9,1,4,314,7.0854
2013,9,1,5,282,8.1311
2013,9,2,1,104,4.9130
2013,9,2,2,84,7.4869
2013,9,2,3,106,4.3536
2013,9,2,4,123,6.2333
2013,9,2,5,134,7.4761
2013,9,3,1,155,3.3196
2013,9,3,2,141,2.8373
2013,9,3,3,113,3.0766
2013,9,3,4,114,4.3179
2013,9,3,5,122,4.8158
2013,10,1,1,164,2.0299
2013,10,1,2,126,5.0321
2013,10,1,3,193,4.3797
2013,10,1,4,310,1.9443
2013,10,1,5,280,1.4320
2013,10,2,1,103,4.6733
2013,10,2,2,84,2.6551
2013,10,2,3,106,2.1795
2013,10,2,4,123,3.7481
2013,10,2,5,134,0.4867
2013,10,3,1,155,4.0849
2013,10,3,2,141,4.5369
2013,10,3,3,113,5.3716
2013,10,3,4,114,4.1615
2013,10,3,5,122,2.8617
2013,11,1,1,162,4.4166
2013,11,1,2,126,6.5835
2013,11,1,3,191,7.3689
2013,11,1,4,306,6.8341
2013,11,1,5,279,4.8584
2013,11,2,1,102,4.7859
2013,11,2,2,83,4.6903
2013,11,2,3,105,2.3471
2013,11,2,4,121,3.4522
2013,11,2,5,132,2.0323
2013,11,3,1,155,3.4259
2013,11,3,2,141,2.0922
2013,11,3,3,113,4.1390
2013,11,3,4,113,0.7546
2013,11,3,5,120,0.8703
2013,12,1,1,160,0.5148
2013,12,1,2,125,2.6825
2013,12,1,3,190,1.2640
2013,12,1,4,300,2.3639
2013,12,1,5,275,4.5140
2013,12,2,1,101,1.9880
2013,12,2,2,83,1.2605
2013,12,2,3,104,3.3582
2013,12,2,4,120,1.4693
2013,12,2,5,132,2.5058
2013,12,3,1,155,2.4579
2013,12,3,2,141,2.7169
2013,12,3,3,113,2.6631
2013,12,3,4,113,1.7168
2013,12,3,5,120,2.5552
2014,1,1,1,160,-4.0871
2014,1,1,2,125,-6.2211
2014,1,1,3,188,-4.6447
2014,1,1,4,300,-0.5020
2014,1,1,5,272,2.4061
2014,1,2,1,99,-4.0605
2014,1,2,2,82,-4.7073
2014,1,2,3,103,-3.5136
2014,1,2,4,120,-2.5992
2014,1,2,5,131,-2.1090
2014,1,3,1,155,-4.4528
2014,1,3,2,140,-4.3477
2014,1,3,3,112,-3.3523
2014,1,3,4,112,-0.8330
2014,1,3,5,119,-1.0736
2014,2,1,1,160,5.0169
2014,2,1,2,124,4.4140
2014,2,1,3,188,4.5016
2014,2,1,4,299,4.7731
2014,2,1,5,270,6.4135
2014,2,2,1,98,2.8563
2014,2,2,2,81,5.3801
2014,2,2,3,103,5.5617
2014,2,2,4,119,5.1439
2014,2,2,5,131,5.1965
2014,2,3,1,155,5.4552
2014,2,3,2,139,4.0283
2014,2,3,3,111,4.5250
2014,2,3,4,112,4.7166
2014,2,3,5,118,5.7775
2014,3,1,1,154,1.5010
2014,3,1,2,121,-0.8996
2014,3,1,3,187,-0.0635
2014,3,1,4,296,0.5533
2014,3,1,5,267,-1.4507
2014,3,2,1,98,1.3865
2014,3,2,2,81,-0.0619
2014,3,2,3,103,1.5860
2014,3,2,4,118,-0.4683
2014,3,2,5,131,-2.2656
2014,3,3,1,154,0.9232
2014,3,3,2,139,1.5295
2014,3,3,3,111,1.1319
2014,3,3,4,112,0.0792
2014,3,3,5,118,-0.9348
2014,4,1,1,153,-5.0292
2014,4,1,2,121,-3.5588
2014,4,1,3,188,-3.8704
2014,4,1,4,294,-4.6191
2014,4,1,5,265,-8.0059
2014,4,2,1,98,-2.4261
2014,4,2,2,81,-1.8655
2014,4,2,3,103,-2.9814
2014,4,2,4,118,-4.6353
2014,4,2,5,130,-1.6605
2014,4,3,1,153,0.2965
2014,4,3,2,139,1.3479
2014,4,3,3,111,2.5936
2014,4,3,4,112,0.7610
2014,4,3,5,118,1.1342
2014,5,1,1,152,-2.0284
2014,5,1,2,120,1.6086
2014,5,1,3,186,-0.8481
2014,5,1,4,292,-2.4836
2014,5,1,5,264,-0.1725
2014,5,2,1,98,0.1534
2014,5,2,2,81,1.2702
2014,5,2,3,103,1.3741
2014,5,2,4,116,1.0377
2014,5,2,5,130,0.0628
2014,5,3,1,153,0.9241
2014,5,3,2,139,2.6353
2014,5,3,3,111,3.3622
2014,5,3,4,112,1.8505
2014,5,3,5,118,3.2016
2014,6,1,1,151,2.6853
2014,6,1,2,121,4.0379
2014,6,1,3,185,3.7623
2014,6,1,4,290,5.9325
2014,6,1,5,261,10.3917
2014,6,2,1,98,4.3178
2014,6,2,2,81,5.5595
2014,6,2,3,102,4.7484
2014,6,2,4,116,4.9906
2014,6,2,5,130,5.8119
2014,6,3,1,152,0.8398
2014,6,3,2,139,0.8131
2014,6,3,3,111,3.2493
2014,6,3,4,112,2.5660
2014,6,3,5,118,5.2699
2014,7,1,1,154,-5.9613
2014,7,1,2,132,-4.9942
2014,7,1,3,163,-5.5977
2014,7,1,4,276,-6.0808
2014,7,1,5,310,-7.7412
2014,7,2,1,94,-4.3413
2014,7,2,2,87,-6.4611
2014,7,2,3,102,-7.2601
2014,7,2,4,119,-6.9359
2014,7,2,5,151,-6.9085
2014,7,3,1,163,-1.4089
2014,7,3,2,143,-1.8011
2014,7,3,3,120,-1.0182
2014,7,3,4,111,-3.5017
2014,7,3,5,132,-1.9482
2014,8,1,1,153,4.0735
2014,8,1,2,131,5.6769
2014,8,1,3,162,4.6286
2014,8,1,4,276,2.7988
2014,8,1,5,308,2.9206
2014,8,2,1,94,4.5333
2014,8,2,2,87,3.4910
2014,8,2,3,101,4.5618
2014,8,2,4,116,6.3934
2014,8,2,5,150,5.8085
2014,8,3,1,163,4.5073
2014,8,3,2,143,3.7636
2014,8,3,3,120,3.4972
2014,8,3,4,110,4.2408
2014,8,3,5,132,5.0530
2014,9,1,1,153,-5.0722
2014,9,1,2,131,-9.0256
2014,9,1,3,161,-7.9284
2014,9,1,4,275,-5.9072
2014,9,1,5,303,-8.1870
2014,9,2,1,93,-4.1432
2014,9,2,2,87,-4.6985
2014,9,2,3,100,-5.9549
2014,9,2,4,116,-5.3207
2014,9,2,5,150,-6.7169
2014,9,3,1,162,-1.7792
2014,9,3,2,143,-1.0964
2014,9,3,3,120,-2.6234
2014,9,3,4,109,-3.3140
2014,9,3,5,132,-3.8768
2014,10,1,1,152,7.2107
2014,10,1,2,130,9.4010
2014,10,1,3,161,5.9851
2014,10,1,4,274,5.3378
2014,10,1,5,301,3.5377
2014,10,2,1,93,4.2810
2014,10,2,2,86,8.0889
2014,10,2,3,100,4.4769
2014,10,2,4,116,7.5864
2014,10,2,5,150,1.9482
2014,10,3,1,161,2.2132
2014,10,3,2,143,1.2240
2014,10,3,3,120,3.9008
2014,10,3,4,109,2.6300
2014,10,3,5,131,1.6813
2014,11,1,1,149,0.0445
2014,11,1,2,130,1.1814
2014,11,1,3,161,-2.4476
2014,11,1,4,271,-0.6468
2014,11,1,5,298,-0.9847
2014,11,2,1,93,2.0913
2014,11,2,2,86,1.3657
2014,11,2,3,99,0.5652
2014,11,2,4,116,1.0810
2014,11,2,5,149,0.0725
2014,11,3,1,161,3.2516
2014,11,3,2,142,3.0380
2014,11,3,3,120,3.3445
2014,11,3,4,109,0.8816
2014,11,3,5,131,0.8488
2014,12,1,1,146,5.9559
2014,12,1,2,130,4.2950
2014,12,1,3,161,5.0678
2014,12,1,4,271,4.8220
2014,12,1,5,294,4.4247
2014,12,2,1,92,1.3930
2014,12,2,2,86,2.0964
2014,12,2,3,99,1.1169
2014,12,2,4,116,1.5859
2014,12,2,5,149,2.6789
2014,12,3,1,160,0.7370
2014,12,3,2,141,-0.9864
2014,12,3,3,120,0.6626
2014,12,3,4,109,0.4698
2014,12,3,5,130,-2.1039
2015,1,1,1,145,-5.2892
2015,1,1,2,130,-5.7594
2015,1,1,3,159,-4.4445
2015,1,1,4,269,-4.3058
2015,1,1,5,293,-2.8602
2015,1,2,1,91,-1.8249
2015,1,2,2,85,-3.6365
2015,1,2,3,99,-4.4198
2015,1,2,4,115,-2.9079
2015,1,2,5,149,-3.7303
2015,1,3,1,160,-2.1302
2015,1,3,2,140,-3.3788
2015,1,3,3,119,-1.7921
2015,1,3,4,109,-1.1032
2015,1,3,5,130,-2.8046
2015,2,1,1,145,4.1443
2015,2,1,2,127,5.2877
2015,2,1,3,158,3.8331
2015,2,1,4,267,5.1022
2015,2,1,5,293,7.5680
2015,2,2,1,91,7.6530
2015,2,2,2,85,5.3964
2015,2,2,3,98,6.5355
2015,2,2,4,114,5.9041
2015,2,2,5,147,8.4633
2015,2,3,1,158,6.1898
2015,2,3,2,139,5.3199
2015,2,3,3,119,6.6452
2015,2,3,4,108,3.3064
2015,2,3,5,128,6.7007
2015,3,1,1,143,-0.3290
2015,3,1,2,126,1.5079
2015,3,1,3,155,0.0841
2015,3,1,4,267,1.5785
2015,3,1,5,291,0.8295
2015,3,2,1,90,1.1481
2015,3,2,2,84,2.4870
2015,3,2,3,98,1.7757
2015,3,2,4,113,0.8890
2015,3,2,5,146,1.9097
2015,3,3,1,158,-1.5789
2015,3,3,2,139,-2.2741
2015,3,3,3,118,-0.9034
2015,3,3,4,108,-0.1713
2015,3,3,5,128,-1.2893
2015,4,1,1,143,-1.3571
2015,4,1,2,124,-3.5172
2015,4,1,3,154,-1.1119
2015,4,1,4,264,-1.6072
2015,4,1,5,290,-2.9866
2015,4,2,1,90,-3.1354
2015,4,2,2,84,-3.3262
2015,4,2,3,98,-1.6545
2015,4,2,4,113,-3.0586
2015,4,2,5,145,-1.3142
2015,4,3,1,157,-0.9660
2015,4,3,2,138,2.4421
2015,4,3,3,118,0.0551
2015,4,3,4,108,-0.3865
2015,4,3,5,127,2.3742
2015,5,1,1,143,0.6991
2015,5,1,2,123,0.8842
2015,5,1,3,153,1.1411
2015,5,1,4,264,2.0016
2015,5,1,5,288,1.7554
2015,5,2,1,90,2.6732
2015,5,2,2,84,2.6130
2015,5,2,3,98,0.7209
2015,5,2,4,113,1.9345
2015,5,2,5,145,2.2896
2015,5,3,1,156,2.1433
2015,5,3,2,138,0.4948
2015,5,3,3,118,0.3389
2015,5,3,4,106,0.7350
2015,5,3,5,127,0.7540
2015,6,1,1,143,3.4580
2015,6,1,2,123,1.3639
2015,6,1,3,153,2.6364
2015,6,1,4,262,1.2952
2015,6,1,5,286,2.3532
2015,6,2,1,89,0.6092
2015,6,2,2,84,-1.0789
2015,6,2,3,98,-0.3750
2015,6,2,4,113,-0.3880
2015,6,2,5,145,0.8352
2015,6,3,1,156,-2.1483
2015,6,3,2,138,-2.3731
2015,6,3,3,117,-2.2497
2015,6,3,4,105,-3.5051
2015,6,3,5,127,-1.7370
2015,7,1,1,111,-2.9835
2015,7,1,2,120,-7.0321
2015,7,1,3,205,-6.4827
2015,7,1,4,238,-4.9257
2015,7,1,5,319,-8.7157
2015,7,2,1,76,-0.7009
2015,7,2,2,96,-2.8177
2015,7,2,3,108,-3.4758
2015,7,2,4,117,-3.5400
2015,7,2,5,172,-1.7806
2015,7,3,1,182,2.0394
2015,7,3,2,151,1.7893
2015,7,3,3,117,-0.4908
2015,7,3,4,112,2.0080
2015,7,3,5,129,0.0046
2015,8,1,1,110,-3.6890
2015,8,1,2,119,-4.1334
2015,8,1,3,204,-2.7071
2015,8,1,4,234,-6.0623
2015,8,1,5,315,-4.6579
2015,8,2,1,76,-3.7667
2015,8,2,2,96,-4.8767
2015,8,2,3,108,-5.0763
2015,8,2,4,116,-5.4287
2015,8,2,5,171,-7.9472
2015,8,3,1,180,-6.0422
2015,8,3,2,149,-7.4858
2015,8,3,3,116,-4.2780
2015,8,3,4,112,-4.4711
2015,8,3,5,129,-5.8733
2015,9,1,1,109,-4.6505
2015,9,1,2,119,-6.4685
2015,9,1,3,204,-6.1736
2015,9,1,4,233,-6.5640
2015,9,1,5,313,-11.1327
2015,9,2,1,75,-3.7312
2015,9,2,2,95,-4.7719
2015,9,2,3,107,-5.0089
2015,9,2,4,115,-7.5241
2015,9,2,5,171,-8.9009
2015,9,3,1,179,-2.2661
2015,9,3,2,148,-2.1656
2015,9,3,3,115,-2.3899
2015,9,3,4,112,-2.3260
2015,9,3,5,129,-6.2681
2015,10,1,1,107,4.3790
2015,10,1,2,117,7.1668
2015,10,1,3,203,7.2157
2015,10,1,4,231,5.5762
2015,10,1,5,310,6.7160
2015,10,2,1,75,5.9672
2015,10,2,2,95,7.0441
2015,10,2,3,107,7.1372
2015,10,2,4,114,6.2585
2015,10,2,5,171,5.8889
2015,10,3,1,179,8.2042
2015,10,3,2,148,8.7990
2015,10,3,3,115,8.2953
2015,10,3,4,112,5.1143
2015,10,3,5,129,5.9391
2015,11,1,1,106,2.4981
2015,11,1,2,115,1.3883
2015,11,1,3,202,0.5146
2015,11,1,4,224,2.3126
2015,11,1,5,308,3.7343
2015,11,2,1,73,1.2414
2015,11,2,2,95,3.8416
2015,11,2,3,104,2.7048
2015,11,2,4,111,5.6694
2015,11,2,5,171,5.3604
2015,11,3,1,179,-0.3145
2015,11,3,2,148,-0.1674
2015,11,3,3,115,0.5865
2015,11,3,4,112,-0.2980
2015,11,3,5,128,-0.3560
2015,12,1,1,106,-5.1806
2015,12,1,2,114,-4.4873
2015,12,1,3,202,-6.5480
2015,12,1,4,224,-4.3110
2015,12,1,5,307,-7.5133
2015,12,2,1,73,-3.3322
2015,12,2,2,95,-4.7931
2015,12,2,3,103,-4.7180
2015,12,2,4,111,-4.5633
2015,12,2,5,171,-5.8996
2015,12,3,1,179,-1.5725
2015,12,3,2,148,-1.4326
2015,12,3,3,114,-0.9481
2015,12,3,4,112,-1.7494
2015,12,3,5,128,-4.6838
2016,1,1,1,105,-7.3468
2016,1,1,2,114,-6.2453
2016,1,1,3,200,-6.3791
2016,1,1,4,221,-9.6343
2016,1,1,5,303,-13.0145
2016,1,2,1,72,-4.2965
2016,1,2,2,94,-5.9790
2016,1,2,3,102,-6.2717
2016,1,2,4,110,-7.8940
2016,1,2,5,171,-13.7653
2016,1,3,1,178,-4.0618
2016,1,3,2,147,-4.3792
2016,1,3,3,113,-4.9779
2016,1,3,4,112,-3.0317
2016,1,3,5,128,-10.8121
2016,2,1,1,105,-0.0798
2016,2,1,2,113,-0.9635
2016,2,1,3,198,2.2347
2016,2,1,4,217,-0.2668
2016,2,1,5,297,-3.0018
2016,2,2,1,72,2.5003
2016,2,2,2,94,2.4608
2016,2,2,3,101,1.4221
2016,2,2,4,109,-0.2095
2016,2,2,5,170,0.5419
2016,2,3,1,178,1.4153
2016,2,3,2,146,0.8315
2016,2,3,3,112,0.2102
2016,2,3,4,112,1.4004
2016,2,3,5,127,-0.5339
2016,3,1,1,105,6.2432
2016,3,1,2,113,6.9893
2016,3,1,3,196,7.7491
2016,3,1,4,215,7.3509
2016,3,1,5,292,7.7505
2016,3,2,1,72,5.9595
2016,3,2,2,94,8.7097
2016,3,2,3,101,8.7774
2016,3,2,4,107,9.4423
2016,3,2,5,168,9.2140
2016,3,3,1,178,6.3015
2016,3,3,2,145,6.1460
2016,3,3,3,111,7.2932
2016,3,3,4,111,8.2352
2016,3,3,5,127,7.3968
2016,4,1,1,105,1.6651
2016,4,1,2,112,2.2483
2016,4,1,3,195,1.5098
2016,4,1,4,213,1.5531
2016,4,1,5,288,7.8372
2016,4,2,1,72,-0.4449
2016,4,2,2,94,-0.3774
2016,4,2,3,101,1.2902
2016,4,2,4,107,3.0440
2016,4,2,5,168,3.0117
2016,4,3,1,178,0.3901
2016,4,3,2,145,0.5382
2016,4,3,3,111,1.1319
2016,4,3,4,110,-0.7935
2016,4,3,5,125,3.7446
2016,5,1,1,105,-0.1217
2016,5,1,2,112,-0.8389
2016,5,1,3,192,-0.9581
2016,5,1,4,211,-2.8085
2016,5,1,5,287,0.1629
2016,5,2,1,71,2.6733
2016,5,2,2,93,2.3300
2016,5,2,3,101,-0.9143
2016,5,2,4,107,2.3187
2016,5,2,5,168,2.2909
2016,5,3,1,177,1.0634
2016,5,3,2,145,1.6966
2016,5,3,3,109,0.6467
2016,5,3,4,109,1.3597
2016,5,3,5,125,2.3998
2016,6,1,1,103,0.7911
2016,6,1,2,112,1.6774
2016,6,1,3,189,1.4716
2016,6,1,4,209,1.2341
2016,6,1,5,284,-1.0066
2016,6,2,1,70,-0.0739
2016,6,2,2,92,1.2506
2016,6,2,3,100,1.6109
2016,6,2,4,106,1.4089
2016,6,2,5,168,-0.1460
2016,6,3,1,175,1.5807
2016,6,3,2,143,0.4118
2016,6,3,3,109,3.1270
2016,6,3,4,108,2.9093
2016,6,3,5,125,-0.9886
2016,7,1,1,128,5.8984
2016,7,1,2,114,4.8518
2016,7,1,3,192,7.4559
2016,7,1,4,254,5.1928
2016,7,1,5,336,5.1003
2016,7,2,1,112,6.9600
2016,7,2,2,102,4.6186
2016,7,2,3,95,7.1934
2016,7,2,4,109,5.1810
2016,7,2,5,135,6.7428
2016,7,3,1,177,3.8477
2016,7,3,2,124,3.9853
2016,7,3,3,124,3.6063
2016,7,3,4,111,3.2113
2016,7,3,5,136,3.8889
2016,8,1,1,128,0.4780
2016,8,1,2,114,4.8091
2016,8,1,3,191,2.4186
2016,8,1,4,250,4.2612
2016,8,1,5,333,2.2756
2016,8,2,1,111,-0.1127
2016,8,2,2,101,0.7623
2016,8,2,3,95,1.7097
2016,8,2,4,109,1.4739
2016,8,2,5,133,0.3425
2016,8,3,1,177,-1.9211
2016,8,3,2,124,-0.0468
2016,8,3,3,123,0.0482
2016,8,3,4,108,0.5322
2016,8,3,5,136,-0.9431
2016,9,1,1,128,2.3718
2016,9,1,2,113,1.3489
2016,9,1,3,190,1.8147
2016,9,1,4,249,3.2247
2016,9,1,5,329,10.3679
2016,9,2,1,111,-0.2268
2016,9,2,2,101,1.4362
2016,9,2,3,93,0.9573
2016,9,2,4,109,2.0942
2016,9,2,5,131,3.4273
2016,9,3,1,177,-0.9683
2016,9,3,2,124,0.1075
2016,9,3,3,123,0.5306
2016,9,3,4,107,1.3042
2016,9,3,5,135,-0.4181
2016,10,1,1,125,-1.7899
2016,10,1,2,113,-4.4348
2016,10,1,3,188,-4.9796
2016,10,1,4,248,-7.2310
2016,10,1,5,329,-9.7658
2016,10,2,1,110,-4.1308
2016,10,2,2,98,-3.5969
2016,10,2,3,93,-5.2258
2016,10,2,4,109,-7.0042
2016,10,2,5,129,-8.8208
2016,10,3,1,174,-1.8658
2016,10,3,2,123,-2.5030
2016,10,3,3,121,-1.7534
2016,10,3,4,107,-3.1482
2016,10,3,5,134,-2.9438
2016,11,1,1,125,11.3801
2016,11,1,2,112,15.4636
2016,11,1,3,188,12.2559
2016,11,1,4,246,11.2387
2016,11,1,5,324,8.3549
2016,11,2,1,110,7.7130
2016,11,2,2,98,13.7791
2016,11,2,3,93,11.7410
2016,11,2,4,109,11.0009
2016,11,2,5,129,8.2118
2016,11,3,1,174,4.5133
2016,11,3,2,123,3.6689
2016,11,3,3,121,1.7869
2016,11,3,4,104,2.5897
2016,11,3,5,134,4.4858
2016,12,1,1,125,4.7246
2016,12,1,2,112,3.9286
2016,12,1,3,186,4.1898
2016,12,1,4,243,3.0853
2016,12,1,5,322,2.2616
2016,12,2,1,110,1.2081
2016,12,2,2,98,3.1999
2016,12,2,3,93,1.4372
2016,12,2,4,107,1.0687
2016,12,2,5,127,0.0125
2016,12,3,1,174,1.8421
2016,12,3,2,123,1.3578
2016,12,3,3,121,1.1967
2016,12,3,4,103,0.7961
2016,12,3,5,131,0.9084
2017,1,1,1,123,-1.7510
2017,1,1,2,112,-2.9274
2017,1,1,3,185,-0.5600
2017,1,1,4,240,-0.3332
2017,1,1,5,320,2.5729
2017,1,2,1,110,0.5331
2017,1,2,2,98,0.4417
2017,1,2,3,92,1.9628
2017,1,2,4,107,-0.1687
2017,1,2,5,126,1.8734
2017,1,3,1,173,2.1891
2017,1,3,2,123,1.0197
2017,1,3,3,121,1.9501
2017,1,3,4,102,2.8961
2017,1,3,5,129,4.0540
2017,2,1,1,122,-2.0080
2017,2,1,2,112,-0.8513
2017,2,1,3,184,-0.3721
2017,2,1,4,237,-1.2652
2017,2,1,5,320,2.7778
2017,2,2,1,110,0.5095
2017,2,2,2,97,0.5086
2017,2,2,3,92,-0.4761
2017,2,2,4,107,1.5877
2017,2,2,5,125,1.4931
2017,2,3,1,173,4.6135
2017,2,3,2,122,2.7963
2017,2,3,3,121,3.0344
2017,2,3,4,102,2.6444
2017,2,3,5,128,1.8437
2017,3,1,1,122,1.1447
2017,3,1,2,110,1.5731
2017,3,1,3,183,0.4134
2017,3,1,4,235,0.6953
2017,3,1,5,319,0.4432
2017,3,2,1,107,1.2282
2017,3,2,2,96,0.8251
2017,3,2,3,92,-0.0897
2017,3,2,4,105,0.9667
2017,3,2,5,124,2.2939
2017,3,3,1,173,0.5197
2017,3,3,2,121,0.0856
2017,3,3,3,120,0.5011
2017,3,3,4,102,0.3242
2017,3,3,5,127,1.1122
2017,4,1,1,120,2.3043
2017,4,1,2,109,1.3535
2017,4,1,3,182,2.1391
2017,4,1,4,235,3.1263
2017,4,1,5,317,-0.2698
2017,4,2,1,107,1.8430
2017,4,2,2,95,1.6209
2017,4,2,3,92,0.8987
2017,4,2,4,105,0.5918
2017,4,2,5,122,1.2694
2017,4,3,1,172,1.1014
2017,4,3,2,121,1.5239
2017,4,3,3,120,2.3606
2017,4,3,4,102,1.5299
2017,4,3,5,126,0.8391
2017,5,1,1,120,0.0588
2017,5,1,2,109,-4.4228
2017,5,1,3,181,-3.6823
2017,5,1,4,234,-0.9642
2017,5,1,5,313,-2.0871
2017,5,2,1,105,0.1127
2017,5,2,2,93,-1.2151
2017,5,2,3,91,-2.1097
2017,5,2,4,104,-1.9197
2017,5,2,5,120,-1.6865
2017,5,3,1,171,1.2449
2017,5,3,2,121,2.1928
2017,5,3,3,120,2.3613
2017,5,3,4,102,1.2119
2017,5,3,5,125,0.0478
2017,6,1,1,119,4.2754
2017,6,1,2,107,4.3714
2017,6,1,3,179,4.3272
2017,6,1,4,233,3.9077
2017,6,1,5,309,7.5312
2017,6,2,1,105,1.0698
2017,6,2,2,90,1.4600
2017,6,2,3,91,0.6638
2017,6,2,4,104,3.3728
2017,6,2,5,120,3.5082
2017,6,3,1,171,0.3432
2017,6,3,2,121,-0.1904
2017,6,3,3,120,-1.2240
2017,6,3,4,102,-0.2204
2017,6,3,5,125,1.9138
2017,7,1,1,119,-1.0796
2017,7,1,2,125,-2.0406
2017,7,1,3,151,2.5204
2017,7,1,4,305,-0.4860
2017,7,1,5,321,-2.5035
2017,7,2,1,88,0.3662
2017,7,2,2,86,1.2981
2017,7,2,3,97,0.6669
2017,7,2,4,115,-0.0531
2017,7,2,5,132,2.2664
2017,7,3,1,155,0.4286
2017,7,3,2,141,2.4612
2017,7,3,3,124,1.4042
2017,7,3,4,117,4.0640
2017,7,3,5,124,2.8627
2017,8,1,1,119,-3.0815
2017,8,1,2,124,-4.8461
2017,8,1,3,151,-2.1515
2017,8,1,4,304,0.3872
2017,8,1,5,321,0.8668
2017,8,2,1,88,-2.1010
2017,8,2,2,86,-2.3531
2017,8,2,3,96,-1.8586
2017,8,2,4,114,0.3275
2017,8,2,5,132,-0.4239
2017,8,3,1,153,-0.5667
2017,8,3,2,141,2.1145
2017,8,3,3,124,-1.7753
2017,8,3,4,117,1.0626
2017,8,3,5,124,1.2494
2017,9,1,1,119,9.1657
2017,9,1,2,122,8.5162
2017,9,1,3,150,8.3807
2017,9,1,4,300,9.0123
2017,9,1,5,321,8.4632
2017,9,2,1,86,6.0192
2017,9,2,2,86,7.6658
2017,9,2,3,96,7.7276
2017,9,2,4,113,2.9293
2017,9,2,5,132,8.3054
2017,9,3,1,153,3.1699
2017,9,3,2,141,1.1798
2017,9,3,3,123,3.9112
2017,9,3,4,117,0.4909
2017,9,3,5,124,2.2117
2017,10,1,1,118,-1.1993
2017,10,1,2,121,1.0395
2017,10,1,3,149,-1.0216
2017,10,1,4,297,0.2418
2017,10,1,5,318,-1.4950
2017,10,2,1,86,-0.2766
2017,10,2,2,86,0.1681
2017,10,2,3,95,0.5454
2017,10,2,4,113,0.4573
2017,10,2,5,130,1.2157
2017,10,3,1,153,1.4588
2017,10,3,2,139,3.9379
2017,10,3,3,122,0.0158
2017,10,3,4,116,1.9395
2017,10,3,5,123,2.6999
2017,11,1,1,115,1.9067
2017,11,1,2,121,5.9683
2017,11,1,3,147,0.5126
2017,11,1,4,297,4.3519
2017,11,1,5,316,4.3917
2017,11,2,1,86,4.5853
