year,month,rank_ME,rank_NDF,nstocks,ret_vw
2013,11,1,2,187,6.5140
2013,11,1,3,170,8.2828
2013,11,1,4,117,5.0348
2013,11,1,5,154,5.2081
2013,11,2,1,115,4.3569
2013,11,2,2,96,2.5703
2013,11,2,3,98,3.3612
2013,11,2,4,76,3.8874
2013,11,2,5,108,2.5620
2013,11,3,1,100,2.4302
2013,11,3,2,123,2.5793
2013,11,3,3,155,3.5409
2013,11,3,4,130,1.6763
2013,11,3,5,130,1.4569
2013,12,1,1,231,2.8694
2013,12,1,2,185,2.3421
2013,12,1,3,167,3.1007
2013,12,1,4,116,2.7382
2013,12,1,5,151,5.4675
2013,12,2,1,113,2.9358
2013,12,2,2,95,1.6930
2013,12,2,3,97,1.7319
2013,12,2,4,76,3.1372
2013,12,2,5,108,3.1388
2013,12,3,1,100,1.5456
2013,12,3,2,123,3.1093
2013,12,3,3,155,2.7180
2013,12,3,4,130,2.0252
2013,12,3,5,130,2.8781
2014,1,1,1,228,-3.4100
2014,1,1,2,185,-3.0380
2014,1,1,3,167,0.1027
2014,1,1,4,116,-0.4653
2014,1,1,5,150,-0.5521
2014,1,2,1,111,-3.7496
2014,1,2,2,95,-4.5106
2014,1,2,3,95,-1.4745
2014,1,2,4,76,-2.5347
2014,1,2,5,107,-5.3633
2014,1,3,1,99,-4.5387
2014,1,3,2,122,-3.6703
2014,1,3,3,155,-2.9657
2014,1,3,4,129,-2.6712
2014,1,3,5,129,-2.2496
2014,2,1,1,227,5.3825
2014,2,1,2,185,5.2107
2014,2,1,3,166,5.2862
2014,2,1,4,115,5.7414
2014,2,1,5,150,6.4672
2014,2,2,1,110,3.3028
2014,2,2,2,95,3.6526
2014,2,2,3,93,6.9470
2014,2,2,4,76,3.7741
2014,2,2,5,107,5.7062
2014,2,3,1,98,5.0686
2014,2,3,2,121,4.6386
2014,2,3,3,155,4.6749
2014,2,3,4,129,4.0800
2014,2,3,5,128,5.5239
2014,3,1,1,219,0.9312
2014,3,1,2,183,-0.2466
2014,3,1,3,164,-3.9292
2014,3,1,4,113,3.3473
2014,3,1,5,149,1.0908
2014,3,2,1,110,1.9384
2014,3,2,2,93,-0.4748
2014,3,2,3,93,-0.8023
2014,3,2,4,76,0.2921
2014,3,2,5,107,-0.1802
2014,3,3,1,97,1.1012
2014,3,3,2,121,0.6516
2014,3,3,3,155,1.2655
2014,3,3,4,129,0.4639
2014,3,3,5,128,-0.7887
2014,4,1,1,220,-5.9944
2014,4,1,2,183,-6.4404
2014,4,1,3,162,-5.3568
2014,4,1,4,112,-2.2151
2014,4,1,5,148,-5.7497
2014,4,2,1,110,-1.7221
2014,4,2,2,93,-3.2254
2014,4,2,3,93,-3.6664
2014,4,2,4,76,-2.5007
2014,4,2,5,106,-0.8888
2014,4,3,1,96,1.9146
2014,4,3,2,121,0.1914
2014,4,3,3,155,0.3467
2014,4,3,4,129,1.9397
2014,4,3,5,128,0.8768
2014,5,1,1,219,-1.0456
2014,5,1,2,182,0.4487
2014,5,1,3,160,-1.1813
2014,5,1,4,110,-0.7304
2014,5,1,5,148,-1.2383
2014,5,2,1,110,0.8142
2014,5,2,2,93,1.7594
2014,5,2,3,92,1.6312
2014,5,2,4,75,-0.0397
2014,5,2,5,106,0.5725
2014,5,3,1,96,1.7445
2014,5,3,2,121,1.9587
2014,5,3,3,155,2.2594
2014,5,3,4,129,1.0389
2014,5,3,5,128,3.3879
2014,6,1,1,219,4.3167
2014,6,1,2,181,3.0906
2014,6,1,3,159,5.9982
2014,6,1,4,109,2.5800
2014,6,1,5,146,6.3272
2014,6,2,1,110,3.5848
2014,6,2,2,92,5.5361
2014,6,2,3,92,5.2186
2014,6,2,4,75,4.2054
2014,6,2,5,106,5.8160
2014,6,3,1,96,1.6228
2014,6,3,2,121,0.8617
2014,6,3,3,155,1.5161
2014,6,3,4,129,2.1956
2014,6,3,5,127,4.6872
2014,7,1,1,211,-5.5915
2014,7,1,2,187,-6.7809
2014,7,1,3,155,-6.5025
2014,7,1,4,111,-5.5710
2014,7,1,5,162,-6.3709
2014,7,2,1,109,-5.2066
2014,7,2,2,110,-8.1659
2014,7,2,3,101,-5.7340
2014,7,2,4,72,-6.7725
2014,7,2,5,112,-5.7368
2014,7,3,1,106,-1.6563
2014,7,3,2,128,-2.7290
2014,7,3,3,147,-1.2829
2014,7,3,4,138,-2.4720
2014,7,3,5,154,-0.2644
2014,8,1,1,209,4.5841
2014,8,1,2,186,3.4775
2014,8,1,3,155,3.9269
2014,8,1,4,110,2.8904
2014,8,1,5,161,2.8004
2014,8,2,1,108,3.6112
2014,8,2,2,110,5.1679
2014,8,2,3,100,3.5315
2014,8,2,4,72,6.6051
2014,8,2,5,111,5.3824
2014,8,3,1,106,4.7393
2014,8,3,2,128,3.4334
2014,8,3,3,147,4.9299
2014,8,3,4,138,3.9343
2014,8,3,5,154,3.6713
2014,9,1,1,208,-8.0414
2014,9,1,2,186,-7.5812
2014,9,1,3,155,-5.9331
2014,9,1,4,107,-7.7419
2014,9,1,5,159,-6.9482
2014,9,2,1,107,-6.3206
2014,9,2,2,109,-6.1614
2014,9,2,3,100,-4.9524
2014,9,2,4,72,-6.1817
2014,9,2,5,111,-6.1879
2014,9,3,1,106,-1.7270
2014,9,3,2,127,-3.1536
2014,9,3,3,147,-1.2770
2014,9,3,4,138,-1.6706
2014,9,3,5,154,-2.8252
2014,10,1,1,206,5.0775
2014,10,1,2,186,5.6705
2014,10,1,3,154,10.0084
2014,10,1,4,106,4.4283
2014,10,1,5,158,3.6291
2014,10,2,1,106,4.2456
2014,10,2,2,109,5.4456
2014,10,2,3,100,6.2055
2014,10,2,4,72,7.0937
2014,10,2,5,111,0.7073
2014,10,3,1,106,1.2312
2014,10,3,2,127,1.2662
2014,10,3,3,146,2.7571
2014,10,3,4,138,2.4152
2014,10,3,5,153,0.8398
2014,11,1,1,204,-0.5690
2014,11,1,2,184,-2.1129
2014,11,1,3,153,-0.5491
2014,11,1,4,105,-2.5319
2014,11,1,5,156,-1.0495
2014,11,2,1,106,1.1663
2014,11,2,2,108,0.4883
2014,11,2,3,100,1.8616
2014,11,2,4,72,-0.9358
2014,11,2,5,110,-0.0330
2014,11,3,1,105,1.5560
2014,11,3,2,127,1.5552
2014,11,3,3,146,4.7442
2014,11,3,4,138,2.2232
2014,11,3,5,153,1.4956
2014,12,1,1,202,5.4511
2014,12,1,2,184,4.4805
2014,12,1,3,153,4.9724
2014,12,1,4,105,4.7406
2014,12,1,5,152,4.1571
2014,12,2,1,106,1.4796
2014,12,2,2,108,0.3156
2014,12,2,3,100,2.5398
2014,12,2,4,72,2.2388
2014,12,2,5,109,1.6507
2014,12,3,1,103,-0.2856
2014,12,3,2,127,0.2155
2014,12,3,3,146,0.6171
2014,12,3,4,138,-0.1429
2014,12,3,5,153,-1.8085
2015,1,1,1,199,-5.6830
2015,1,1,2,184,-4.6074
2015,1,1,3,152,-2.9434
2015,1,1,4,105,-5.8973
2015,1,1,5,151,-5.3399
2015,1,2,1,106,-5.1011
2015,1,2,2,105,-4.7674
2015,1,2,3,100,-3.1029
2015,1,2,4,72,-2.1949
2015,1,2,5,109,-3.6858
2015,1,3,1,103,-1.9164
2015,1,3,2,125,-1.8631
2015,1,3,3,146,-2.5439
2015,1,3,4,138,-3.4289
2015,1,3,5,153,-2.6991
2015,2,1,1,197,5.3768
2015,2,1,2,183,4.3612
2015,2,1,3,151,4.6132
2015,2,1,4,105,7.6668
2015,2,1,5,151,6.9421
2015,2,2,1,106,7.8386
2015,2,2,2,105,8.0614
2015,2,2,3,99,3.9856
2015,2,2,4,72,4.5495
2015,2,2,5,108,7.7511
2015,2,3,1,101,5.8649
2015,2,3,2,125,5.8905
2015,2,3,3,145,5.2174
2015,2,3,4,137,4.5935
2015,2,3,5,151,6.5250
2015,3,1,1,195,0.8163
2015,3,1,2,180,0.2769
2015,3,1,3,151,0.7342
2015,3,1,4,105,1.0858
2015,3,1,5,150,0.6767
2015,3,2,1,105,1.5478
2015,3,2,2,104,2.0902
2015,3,2,3,97,1.5034
2015,3,2,4,72,1.8441
2015,3,2,5,107,2.7888
2015,3,3,1,100,-1.5395
2015,3,3,2,125,-1.2659
2015,3,3,3,144,-1.0549
2015,3,3,4,137,-2.3320
2015,3,3,5,151,-1.1964
2015,4,1,1,191,-2.5370
2015,4,1,2,178,-1.9021
2015,4,1,3,151,-2.8668
2015,4,1,4,105,0.8959
2015,4,1,5,150,-2.3479
2015,4,2,1,105,-3.6042
2015,4,2,2,104,-2.0979
2015,4,2,3,97,-2.4146
2015,4,2,4,72,-1.3474
2015,4,2,5,106,-0.7241
2015,4,3,1,99,0.9565
2015,4,3,2,125,0.2204
2015,4,3,3,143,-0.7224
2015,4,3,4,137,1.4681
2015,4,3,5,150,1.5845
2015,5,1,1,189,-1.0859
2015,5,1,2,178,1.1985
2015,5,1,3,150,3.9376
2015,5,1,4,105,-1.2545
2015,5,1,5,150,0.9228
2015,5,2,1,105,3.2970
2015,5,2,2,104,1.9224
2015,5,2,3,97,1.8697
2015,5,2,4,72,1.3193
2015,5,2,5,106,1.1267
2015,5,3,1,99,2.1033
2015,5,3,2,123,-0.0109
2015,5,3,3,143,1.7717
2015,5,3,4,137,-0.1665
2015,5,3,5,149,0.9893
2015,6,1,1,188,2.0253
2015,6,1,2,178,2.3191
2015,6,1,3,150,3.1215
2015,6,1,4,104,-0.5853
2015,6,1,5,150,1.0210
2015,6,2,1,105,-0.6799
2015,6,2,2,104,-1.2886
2015,6,2,3,97,1.2603
2015,6,2,4,72,-1.0640
2015,6,2,5,106,1.0454
2015,6,3,1,99,-0.3221
2015,6,3,2,123,-2.3252
2015,6,3,3,142,-2.9925
2015,6,3,4,137,-3.1525
2015,6,3,5,148,-1.3392
2015,7,1,1,243,-6.7995
2015,7,1,2,237,-5.9061
2015,7,1,3,74,-4.4786
2015,7,1,4,81,-9.8811
2015,7,1,5,176,-8.7976
2015,7,2,1,119,-1.8240
2015,7,2,2,148,-3.2658
2015,7,2,3,53,-1.5463
2015,7,2,4,71,-4.4328
2015,7,2,5,125,-2.2007
2015,7,3,1,107,1.6567
2015,7,3,2,179,2.2237
2015,7,3,3,121,1.8795
2015,7,3,4,152,1.0304
2015,7,3,5,137,0.7636
2015,8,1,1,241,-3.2327
2015,8,1,2,237,-4.9270
2015,8,1,3,74,-6.8932
2015,8,1,4,80,-4.7589
2015,8,1,5,172,-3.0111
2015,8,2,1,119,-4.8618
2015,8,2,2,147,-5.4685
2015,8,2,3,53,-4.9852
2015,8,2,4,71,-5.6753
2015,8,2,5,124,-6.4616
2015,8,3,1,105,-5.9979
2015,8,3,2,177,-5.8416
2015,8,3,3,120,-6.5223
2015,8,3,4,152,-5.8315
2015,8,3,5,137,-5.8512
2015,9,1,1,240,-9.0526
2015,9,1,2,236,-8.0805
2015,9,1,3,74,-5.7976
2015,9,1,4,79,-6.4558
2015,9,1,5,171,-8.4738
2015,9,2,1,119,-7.5907
2015,9,2,2,146,-6.6385
2015,9,2,3,51,-5.5920
2015,9,2,4,71,-5.9861
2015,9,2,5,124,-6.9722
2015,9,3,1,102,-5.2826
2015,9,3,2,177,-2.2696
2015,9,3,3,120,-1.7031
2015,9,3,4,151,-1.5906
2015,9,3,5,137,-4.5704
2015,10,1,1,234,6.3285
2015,10,1,2,236,6.2801
2015,10,1,3,73,7.1955
2015,10,1,4,78,4.8824
2015,10,1,5,171,4.7555
2015,10,2,1,119,7.7162
2015,10,2,2,145,4.6709
2015,10,2,3,51,5.5493
2015,10,2,4,71,7.1121
2015,10,2,5,124,6.8413
2015,10,3,1,102,10.1196
2015,10,3,2,177,9.4108
2015,10,3,3,120,5.9095
2015,10,3,4,151,8.8450
2015,10,3,5,137,6.8173
2015,11,1,1,231,0.9215
2015,11,1,2,232,2.0018
2015,11,1,3,72,4.8669
2015,11,1,4,78,1.8097
2015,11,1,5,171,1.4954
2015,11,2,1,118,2.3812
2015,11,2,2,143,4.5121
2015,11,2,3,49,5.0141
2015,11,2,4,71,3.7039
2015,11,2,5,124,3.5281
2015,11,3,1,102,-0.1705
2015,11,3,2,177,0.0729
2015,11,3,3,120,-0.5640
2015,11,3,4,151,-0.0084
2015,11,3,5,136,-0.4581
2015,12,1,1,231,-5.2714
2015,12,1,2,232,-4.7409
2015,12,1,3,70,-5.0232
2015,12,1,4,78,-6.1382
2015,12,1,5,170,-7.8392
2015,12,2,1,117,-4.6270
2015,12,2,2,143,-5.2150
2015,12,2,3,48,-4.0767
2015,12,2,4,71,-6.9219
2015,12,2,5,124,-5.5833
2015,12,3,1,102,-1.8526
2015,12,3,2,177,-0.7915
2015,12,3,3,118,-1.5020
2015,12,3,4,151,-1.4661
2015,12,3,5,136,-3.0688
2016,1,1,1,229,-9.2961
2016,1,1,2,231,-10.1857
2016,1,1,3,68,-8.9594
2016,1,1,4,78,-7.4168
2016,1,1,5,167,-11.7016
2016,1,2,1,116,-7.8104
2016,1,2,2,142,-8.9526
2016,1,2,3,46,-6.6811
2016,1,2,4,71,-7.9330
2016,1,2,5,124,-9.0299
2016,1,3,1,102,-8.4835
2016,1,3,2,176,-4.8952
2016,1,3,3,116,-1.3922
2016,1,3,4,151,-2.3607
2016,1,3,5,136,-9.7789
2016,2,1,1,224,1.3194
2016,2,1,2,230,-1.2661
2016,2,1,3,65,0.3511
2016,2,1,4,76,-2.6672
2016,2,1,5,166,-2.5416
2016,2,2,1,115,2.9882
2016,2,2,2,141,-0.5386
2016,2,2,3,46,0.3067
2016,2,2,4,70,1.2130
2016,2,2,5,124,2.6117
2016,2,3,1,101,1.4401
2016,2,3,2,174,0.5379
2016,2,3,3,116,1.6010
2016,2,3,4,151,0.1669
2016,2,3,5,136,0.3919
2016,3,1,1,223,8.2168
2016,3,1,2,229,6.9729
2016,3,1,3,63,9.8620
2016,3,1,4,75,5.9669
2016,3,1,5,164,8.7749
2016,3,2,1,115,8.4772
2016,3,2,2,140,9.6900
2016,3,2,3,45,10.0234
2016,3,2,4,70,9.7343
2016,3,2,5,123,8.7667
2016,3,3,1,100,6.4078
2016,3,3,2,173,6.3946
2016,3,3,3,115,5.8717
2016,3,3,4,151,8.1280
2016,3,3,5,136,5.7685
2016,4,1,1,222,2.5864
2016,4,1,2,228,2.4603
2016,4,1,3,62,-2.0382
2016,4,1,4,71,0.3326
2016,4,1,5,163,7.1366
2016,4,2,1,115,0.6356
2016,4,2,2,140,1.2827
2016,4,2,3,45,1.7873
2016,4,2,4,70,3.3701
2016,4,2,5,123,1.9990
2016,4,3,1,100,1.1935
2016,4,3,2,172,1.3191
2016,4,3,3,115,1.4626
2016,4,3,4,150,-1.0760
2016,4,3,5,135,1.5330
2016,5,1,1,221,-0.8839
2016,5,1,2,225,-0.4992
2016,5,1,3,62,-0.7517
2016,5,1,4,69,-4.4667
2016,5,1,5,163,-0.0819
2016,5,2,1,112,0.9388
2016,5,2,2,140,2.0175
2016,5,2,3,45,1.2485
2016,5,2,4,70,0.8557
2016,5,2,5,123,1.2530
2016,5,3,1,100,2.1675
2016,5,3,2,172,0.5676
2016,5,3,3,113,1.1351
2016,5,3,4,148,1.3663
2016,5,3,5,134,2.0050
2016,6,1,1,217,-0.3872
2016,6,1,2,223,0.0154
2016,6,1,3,62,1.9650
2016,6,1,4,67,0.8227
2016,6,1,5,161,2.3919
2016,6,2,1,110,-0.6072
2016,6,2,2,140,1.3177
2016,6,2,3,45,1.6203
2016,6,2,4,70,1.7286
2016,6,2,5,123,0.5384
2016,6,3,1,98,-1.0970
2016,6,3,2,171,0.5841
2016,6,3,3,113,3.6901
2016,6,3,4,147,1.3088
2016,6,3,5,133,-0.8686
2016,7,1,1,238,5.9612
2016,7,1,2,173,7.6329
2016,7,1,3,195,5.0711
2016,7,1,4,92,9.8306
2016,7,1,5,173,5.1811
2016,7,2,1,114,6.8065
2016,7,2,2,96,6.9521
2016,7,2,3,103,6.1360
2016,7,2,4,65,4.6113
2016,7,2,5,108,5.4029
2016,7,3,1,113,4.4572
2016,7,3,2,120,5.0180
2016,7,3,3,138,3.3305
2016,7,3,4,148,1.2495
2016,7,3,5,157,4.6008
2016,8,1,1,237,3.2826
2016,8,1,2,173,4.7120
2016,8,1,3,193,1.6672
2016,8,1,4,91,5.7002
2016,8,1,5,169,2.3474
2016,8,2,1,113,0.8533
2016,8,2,2,95,0.8936
2016,8,2,3,103,0.8689
2016,8,2,4,65,1.9921
2016,8,2,5,106,0.8454
2016,8,3,1,113,-1.3086
2016,8,3,2,119,-1.0526
2016,8,3,3,138,-0.6485
2016,8,3,4,146,-0.4343
2016,8,3,5,157,0.1631
2016,9,1,1,237,3.2929
2016,9,1,2,171,3.9898
2016,9,1,3,191,6.5030
2016,9,1,4,91,5.6304
2016,9,1,5,166,7.5261
2016,9,2,1,113,0.9472
2016,9,2,2,94,-0.3437
2016,9,2,3,102,4.3596
2016,9,2,4,65,2.9436
2016,9,2,5,105,0.5456
2016,9,3,1,113,-0.2308
2016,9,3,2,119,0.3242
2016,9,3,3,138,-0.1665
2016,9,3,4,145,-0.0526
2016,9,3,5,157,0.1473
2016,10,1,1,234,-4.3093
2016,10,1,2,170,-7.5382
2016,10,1,3,191,-9.0977
2016,10,1,4,91,-4.0020
2016,10,1,5,166,-7.4780
2016,10,2,1,112,-4.6592
2016,10,2,2,92,-4.8573
2016,10,2,3,99,-9.2577
2016,10,2,4,65,-6.1203
2016,10,2,5,102,-5.8796
2016,10,3,1,111,-1.6491
2016,10,3,2,119,-2.8968
2016,10,3,3,136,-2.6494
2016,10,3,4,144,-2.1760
2016,10,3,5,156,-2.2797
2016,11,1,1,231,10.8666
2016,11,1,2,168,10.3637
2016,11,1,3,191,13.5901
2016,11,1,4,90,13.5154
2016,11,1,5,163,8.1698
2016,11,2,1,112,9.4972
2016,11,2,2,92,13.5185
2016,11,2,3,99,10.8852
2016,11,2,4,65,11.3694
2016,11,2,5,102,9.1215
2016,11,3,1,111,1.2725
2016,11,3,2,119,2.8328
2016,11,3,3,136,4.3735
2016,11,3,4,142,4.1573
2016,11,3,5,155,3.5408
2016,12,1,1,230,3.7737
2016,12,1,2,166,2.9042
2016,12,1,3,190,4.3660
2016,12,1,4,88,2.4755
2016,12,1,5,161,4.0134
2016,12,2,1,112,1.4991
2016,12,2,2,92,2.4555
2016,12,2,3,97,0.2181
2016,12,2,4,65,2.3255
2016,12,2,5,101,1.8694
2016,12,3,1,111,1.5377
2016,12,3,2,118,0.0234
2016,12,3,3,136,1.7846
2016,12,3,4,142,1.8062
2016,12,3,5,152,1.3301
2017,1,1,1,229,-1.3965
2017,1,1,2,165,-2.6873
2017,1,1,3,187,3.3827
2017,1,1,4,87,1.4293
2017,1,1,5,162,-0.7902
2017,1,2,1,112,1.1575
2017,1,2,2,91,1.3081
2017,1,2,3,97,1.8059
2017,1,2,4,65,0.6835
2017,1,2,5,100,-0.1365
2017,1,3,1,110,0.9628
2017,1,3,2,118,2.8327
2017,1,3,3,135,2.5510
2017,1,3,4,142,1.4287
2017,1,3,5,150,2.5146
2017,2,1,1,228,0.1118
2017,2,1,2,164,0.9900
2017,2,1,3,185,-1.0468
2017,2,1,4,87,-0.6000
2017,2,1,5,162,0.3952
2017,2,2,1,111,0.7091
2017,2,2,2,91,-1.2233
2017,2,2,3,97,2.5368
2017,2,2,4,64,0.2612
2017,2,2,5,100,0.8275
2017,2,3,1,109,3.6086
2017,2,3,2,118,2.7536
2017,2,3,3,135,4.0749
2017,2,3,4,142,2.8070
2017,2,3,5,149,2.2480
2017,3,1,1,226,1.3475
2017,3,1,2,164,4.0216
2017,3,1,3,183,1.5908
2017,3,1,4,87,-1.3361
2017,3,1,5,162,-1.7487
2017,3,2,1,108,-0.2385
2017,3,2,2,91,0.9086
2017,3,2,3,97,0.2020
2017,3,2,4,64,0.0737
2017,3,2,5,100,2.7694
2017,3,3,1,109,-0.1847
2017,3,3,2,117,0.5906
2017,3,3,3,135,-0.1660
2017,3,3,4,141,0.0330
2017,3,3,5,148,1.1392
2017,4,1,1,224,0.3084
2017,4,1,2,163,1.2965
2017,4,1,3,182,0.1561
2017,4,1,4,87,2.2108
2017,4,1,5,160,1.5650
2017,4,2,1,108,1.6491
2017,4,2,2,90,0.3672
2017,4,2,3,96,2.3163
2017,4,2,4,63,0.8490
2017,4,2,5,100,1.3293
2017,4,3,1,109,2.3415
2017,4,3,2,117,1.8643
2017,4,3,3,135,0.5172
2017,4,3,4,141,1.0164
2017,4,3,5,147,1.3536
2017,5,1,1,222,-3.2752
2017,5,1,2,163,-3.4146
2017,5,1,3,181,-4.1441
2017,5,1,4,85,-3.7745
2017,5,1,5,159,-0.1903
2017,5,2,1,104,-1.3237
2017,5,2,2,90,-1.3731
2017,5,2,3,95,-1.8813
2017,5,2,4,60,-3.2020
2017,5,2,5,100,-1.6092
2017,5,3,1,108,2.5119
2017,5,3,2,117,0.8517
2017,5,3,3,135,2.0496
2017,5,3,4,141,0.2071
2017,5,3,5,146,1.1146
2017,6,1,1,219,3.9763
2017,6,1,2,162,5.4151
2017,6,1,3,179,7.5896
2017,6,1,4,84,1.8480
2017,6,1,5,156,3.6262
2017,6,2,1,101,1.6977
2017,6,2,2,90,1.4313
2017,6,2,3,95,2.9346
2017,6,2,4,60,2.9543
2017,6,2,5,100,2.6831
2017,6,3,1,108,-1.8719
2017,6,3,2,117,0.4525
2017,6,3,3,135,0.8980
2017,6,3,4,141,-0.3486
2017,6,3,5,146,0.9999
2017,7,1,1,220,-0.7094
2017,7,1,2,171,-0.4353
2017,7,1,3,183,-1.1974
2017,7,1,4,86,-1.5669
2017,7,1,5,176,-0.9756
2017,7,2,1,100,1.2640
2017,7,2,2,93,0.8067
2017,7,2,3,109,0.7368
2017,7,2,4,57,1.4247
2017,7,2,5,114,1.4010
2017,7,3,1,106,1.9163
2017,7,3,2,120,3.0787
2017,7,3,3,129,3.8212
2017,7,3,4,151,0.5855
2017,7,3,5,166,2.0548
2017,8,1,1,219,-4.2252
2017,8,1,2,171,-0.6701
2017,8,1,3,182,2.9045
2017,8,1,4,86,-0.0423
2017,8,1,5,176,-2.3411
2017,8,2,1,100,-2.7675
2017,8,2,2,91,0.3704
2017,8,2,3,109,-1.8070
2017,8,2,4,57,-1.7604
2017,8,2,5,114,-2.3785
2017,8,3,1,105,-2.4143
2017,8,3,2,120,-0.2895
2017,8,3,3,129,1.0458
2017,8,3,4,150,0.1068
2017,8,3,5,166,2.5251
2017,9,1,1,217,10.1690
2017,9,1,2,171,10.5215
2017,9,1,3,181,7.0864
2017,9,1,4,85,6.6469
2017,9,1,5,175,9.1764
2017,9,2,1,98,6.7825
2017,9,2,2,91,6.4808
2017,9,2,3,108,5.3360
2017,9,2,4,57,4.8581
2017,9,2,5,114,8.8595
2017,9,3,1,105,4.2114
2017,9,3,2,120,1.9772
2017,9,3,3,129,3.0814
2017,9,3,4,150,1.8336
2017,9,3,5,165,0.5830
2017,10,1,1,215,0.6062
2017,10,1,2,168,0.3495
2017,10,1,3,180,-0.1109
2017,10,1,4,84,-2.0921
2017,10,1,5,173,-0.6222
2017,10,2,1,98,-1.2128
2017,10,2,2,90,1.9188
2017,10,2,3,108,0.1084
2017,10,2,4,57,-0.2369
2017,10,2,5,112,0.9463
2017,10,3,1,105,-1.0682
2017,10,3,2,117,2.0295
2017,10,3,3,128,0.0405
2017,10,3,4,150,1.1494
2017,10,3,5,164,5.0988
2017,11,1,1,212,2.9698
2017,11,1,2,168,4.1530
2017,11,1,3,178,2.4180
2017,11,1,4,84,6.7279
2017,11,1,5,172,3.0521
2017,11,2,1,98,2.4205
2017,11,2,2,90,1.5599
2017,11,2,3,107,1.5915
2017,11,2,4,57,4.5731
2017,11,2,5,111,4.4367
2017,11,3,1,104,1.8603
2017,11,3,2,116,3.4932
2017,11,3,3,127,2.7998
2017,11,3,4,150,4.0442
2017,11,3,5,163,2.2602
2017,12,1,1,211,1.2428
2017,12,1,2,165,0.9833
2017,12,1,3,177,0.3624
2017,12,1,4,81,-2.6529
2017,12,1,5,172,2.2173
2017,12,2,1,98,1.4005
2017,12,2,2,89,0.5353
2017,12,2,3,106,-0.3038
2017,12,2,4,56,0.7690
2017,12,2,5,111,-0.6971
2017,12,3,1,103,2.3916
2017,12,3,2,116,2.1369
2017,12,3,3,125,1.8717
2017,12,3,4,150,1.0670
2017,12,3,5,162,0.6448
2018,1,1,1,207,0.1761
2018,1,1,2,163,1.2913
2018,1,1,3,176,3.9868
2018,1,1,4,80,-0.0116
2018,1,1,5,171,2.0816
2018,1,2,1,98,1.9623
2018,1,2,2,89,3.3011
2018,1,2,3,106,4.1233
2018,1,2,4,55,1.3662
2018,1,2,5,111,2.0981
2018,1,3,1,103,4.0058
2018,1,3,2,116,6.6861
2018,1,3,3,125,5.6982
2018,1,3,4,149,4.5122
2018,1,3,5,162,5.1903
2018,2,1,1,207,-3.1306
2018,2,1,2,163,-4.5339
2018,2,1,3,175,-4.3201
2018,2,1,4,80,-8.2381
2018,2,1,5,168,-2.5067
2018,2,2,1,96,-6.0064
2018,2,2,2,88,-0.9513
2018,2,2,3,106,-4.2855
2018,2,2,4,55,-6.3869
2018,2,2,5,111,-5.5943
2018,2,3,1,103,-5.8943
2018,2,3,2,116,-6.5546
2018,2,3,3,125,-2.4728
2018,2,3,4,149,-5.2908
2018,2,3,5,162,-1.6769
2018,3,1,1,205,3.3547
2018,3,1,2,163,0.9502
2018,3,1,3,172,-1.3300
2018,3,1,4,78,0.9699
2018,3,1,5,167,-1.3764
2018,3,2,1,96,-0.4499
2018,3,2,2,88,1.4407
2018,3,2,3,105,1.1799
2018,3,2,4,54,3.2386
2018,3,2,5,110,1.4412
2018,3,3,1,103,-0.5223
2018,3,3,2,115,-3.4628
2018,3,3,3,125,-1.4055
2018,3,3,4,149,-1.6340
2018,3,3,5,162,-2.6109
2018,4,1,1,203,1.9813
2018,4,1,2,161,-0.3483
2018,4,1,3,172,2.2811
2018,4,1,4,78,2.0212
2018,4,1,5,167,1.9713
2018,4,2,1,96,1.3592
2018,4,2,2,88,0.8489
2018,4,2,3,105,0.6342
2018,4,2,4,53,2.4522
2018,4,2,5,109,0.3251
2018,4,3,1,101,1.4932
2018,4,3,2,115,0.7350
2018,4,3,3,124,-0.6408
2018,4,3,4,148,-0.0891
2018,4,3,5,161,-0.1577
2018,5,1,1,200,7.0175
2018,5,1,2,160,4.1395
2018,5,1,3,170,8.6743
2018,5,1,4,78,8.4310
2018,5,1,5,165,12.6270
2018,5,2,1,95,5.0432
2018,5,2,2,88,6.9194
2018,5,2,3,104,8.2153
2018,5,2,4,53,7.8253
2018,5,2,5,107,4.7685
2018,5,3,1,101,1.3011
2018,5,3,2,113,3.5238
2018,5,3,3,124,2.9405
2018,5,3,4,148,1.4637
2018,5,3,5,161,4.5622
2018,6,1,1,200,3.1574
2018,6,1,2,159,1.5672
2018,6,1,3,170,1.2734
2018,6,1,4,78,2.7396
2018,6,1,5,165,2.1029
2018,6,2,1,95,0.3248
2018,6,2,2,87,2.1151
2018,6,2,3,104,1.7860
2018,6,2,4,52,0.0065
2018,6,2,5,107,1.4868
2018,6,3,1,101,0.1356
2018,6,3,2,113,1.7265
2018,6,3,3,124,-0.0504
2018,6,3,4,148,1.3312
2018,6,3,5,160,-0.0641
2018,7,1,1,205,-0.7775
2018,7,1,2,163,0.2931
2018,7,1,3,156,1.0498
2018,7,1,4,108,-0.4362
2018,7,1,5,179,-0.5136
2018,7,2,1,105,2.9362
2018,7,2,2,101,0.9681
2018,7,2,3,111,0.1999
2018,7,2,4,59,4.2581
2018,7,2,5,124,1.1455
2018,7,3,1,116,3.3817
2018,7,3,2,116,2.8036
2018,7,3,3,139,2.0663
2018,7,3,4,145,4.5609
