year,month,rank_ME,rank_dNCA,nstocks,ret_vw
2014,8,1,4,155,3.1424
2014,8,1,5,177,2.3197
2014,8,2,1,110,6.0982
2014,8,2,2,118,4.4125
2014,8,2,3,87,4.8450
2014,8,2,4,147,5.4328
2014,8,2,5,141,4.8016
2014,8,3,1,112,3.9635
2014,8,3,2,151,4.0453
2014,8,3,3,152,4.8027
2014,8,3,4,152,3.5595
2014,8,3,5,152,5.1721
2014,9,1,1,340,-7.8442
2014,9,1,2,291,-6.3927
2014,9,1,3,166,-7.6420
2014,9,1,4,155,-5.8237
2014,9,1,5,176,-7.4448
2014,9,2,1,110,-6.9845
2014,9,2,2,118,-3.8711
2014,9,2,3,87,-6.7614
2014,9,2,4,146,-6.2212
2014,9,2,5,140,-5.6169
2014,9,3,1,111,-1.0577
2014,9,3,2,150,-1.6184
2014,9,3,3,152,-1.5497
2014,9,3,4,152,-1.4132
2014,9,3,5,151,-5.1500
2014,10,1,1,336,4.5989
2014,10,1,2,290,7.1696
2014,10,1,3,166,6.8184
2014,10,1,4,154,6.8748
2014,10,1,5,176,3.1958
2014,10,2,1,109,4.1714
2014,10,2,2,118,8.1543
2014,10,2,3,87,5.5084
2014,10,2,4,146,5.0943
2014,10,2,5,140,3.7995
2014,10,3,1,111,2.4609
2014,10,3,2,148,3.4946
2014,10,3,3,152,3.1220
2014,10,3,4,152,0.6430
2014,10,3,5,151,0.7613
2014,11,1,1,333,-0.2805
2014,11,1,2,288,-0.7752
2014,11,1,3,164,-0.5820
2014,11,1,4,152,-1.9303
2014,11,1,5,176,-0.7861
2014,11,2,1,109,0.3781
2014,11,2,2,118,0.8271
2014,11,2,3,87,2.4497
2014,11,2,4,145,1.3357
2014,11,2,5,139,-1.6888
2014,11,3,1,110,3.1791
2014,11,3,2,148,3.7779
2014,11,3,3,152,4.2727
2014,11,3,4,152,1.8920
2014,11,3,5,151,-0.1376
2014,12,1,1,331,4.8873
2014,12,1,2,287,5.6828
2014,12,1,3,163,6.1472
2014,12,1,4,151,3.9632
2014,12,1,5,175,3.3571
2014,12,2,1,109,1.7455
2014,12,2,2,117,1.4779
2014,12,2,3,87,1.4620
2014,12,2,4,145,1.2009
2014,12,2,5,139,2.4525
2014,12,3,1,109,-0.1003
2014,12,3,2,148,-0.4337
2014,12,3,3,152,-1.3506
2014,12,3,4,151,0.1941
2014,12,3,5,150,-0.9709
2015,1,1,1,327,-4.8531
2015,1,1,2,286,-4.6021
2015,1,1,3,162,-3.5054
2015,1,1,4,151,-3.2088
2015,1,1,5,174,-5.2215
2015,1,2,1,107,-4.5824
2015,1,2,2,117,-1.3428
2015,1,2,3,87,-2.8209
2015,1,2,4,144,-3.3664
2015,1,2,5,139,-3.6619
2015,1,3,1,109,-1.8836
2015,1,3,2,148,-1.3522
2015,1,3,3,151,-1.7996
2015,1,3,4,149,-3.0039
2015,1,3,5,150,-1.8022
2015,2,1,1,324,4.0047
2015,2,1,2,284,7.2206
2015,2,1,3,161,5.6703
2015,2,1,4,151,4.6152
2015,2,1,5,174,6.8295
2015,2,2,1,105,8.7041
2015,2,2,2,116,6.1078
2015,2,2,3,87,7.6233
2015,2,2,4,144,5.1724
2015,2,2,5,138,8.0747
2015,2,3,1,107,5.5985
2015,2,3,2,148,5.9948
2015,2,3,3,150,5.7547
2015,2,3,4,148,4.6553
2015,2,3,5,148,6.8546
2015,3,1,1,321,-0.7910
2015,3,1,2,282,0.5458
2015,3,1,3,161,1.9467
2015,3,1,4,148,1.1162
2015,3,1,5,174,-0.0438
2015,3,2,1,105,1.2952
2015,3,2,2,115,1.7773
2015,3,2,3,86,3.9248
2015,3,2,4,142,1.1811
2015,3,2,5,137,1.4818
2015,3,3,1,107,-1.8674
2015,3,3,2,147,-0.5133
2015,3,3,3,150,-2.3717
2015,3,3,4,148,-1.7203
2015,3,3,5,147,-0.8480
2015,4,1,1,318,-2.4169
2015,4,1,2,281,-3.4631
2015,4,1,3,160,-0.2944
2015,4,1,4,148,-2.2235
2015,4,1,5,171,-1.4008
2015,4,2,1,105,-2.3499
2015,4,2,2,115,-2.2501
2015,4,2,3,86,-5.2396
2015,4,2,4,141,-2.1448
2015,4,2,5,136,-1.4787
2015,4,3,1,106,-0.7037
2015,4,3,2,146,-0.3313
2015,4,3,3,150,1.3080
2015,4,3,4,147,0.6138
2015,4,3,5,146,3.1142
2015,5,1,1,315,-1.7333
2015,5,1,2,280,2.8133
2015,5,1,3,159,2.8244
2015,5,1,4,148,5.3773
2015,5,1,5,171,0.1749
2015,5,2,1,105,1.3172
2015,5,2,2,115,3.8387
2015,5,2,3,86,2.9190
2015,5,2,4,141,2.5091
2015,5,2,5,136,0.9898
2015,5,3,1,103,1.5758
2015,5,3,2,146,1.6317
2015,5,3,3,150,1.3080
2015,5,3,4,147,0.4522
2015,5,3,5,146,-0.5475
2015,6,1,1,313,0.4160
2015,6,1,2,280,2.9540
2015,6,1,3,159,2.5840
2015,6,1,4,148,1.7897
2015,6,1,5,169,2.1692
2015,6,2,1,105,-1.0264
2015,6,2,2,115,0.0536
2015,6,2,3,85,-0.9070
2015,6,2,4,141,-0.6527
2015,6,2,5,136,1.3112
2015,6,3,1,102,-3.6147
2015,6,3,2,146,-2.4846
2015,6,3,3,150,-2.5121
2015,6,3,4,146,-1.8006
2015,6,3,5,146,-1.3849
2015,7,1,1,291,-9.0122
2015,7,1,2,312,-5.5831
2015,7,1,3,192,-4.4817
2015,7,1,4,120,-7.3213
2015,7,1,5,198,-7.5459
2015,7,2,1,95,-4.5937
2015,7,2,2,110,-2.7895
2015,7,2,3,121,-0.9687
2015,7,2,4,125,-1.5952
2015,7,2,5,154,-2.6681
2015,7,3,1,114,1.8462
2015,7,3,2,138,1.5823
2015,7,3,3,184,0.1480
2015,7,3,4,173,3.2083
2015,7,3,5,143,2.9712
2015,8,1,1,287,-2.7139
2015,8,1,2,310,-5.6936
2015,8,1,3,189,-5.4077
2015,8,1,4,119,-4.0780
2015,8,1,5,197,-3.5563
2015,8,2,1,95,-5.5263
2015,8,2,2,110,-5.5980
2015,8,2,3,120,-8.6751
2015,8,2,4,125,-4.2229
2015,8,2,5,153,-6.0700
2015,8,3,1,113,-6.5340
2015,8,3,2,136,-5.2543
2015,8,3,3,182,-6.4115
2015,8,3,4,173,-5.5678
2015,8,3,5,143,-6.0974
2015,9,1,1,286,-7.4959
2015,9,1,2,309,-7.8938
2015,9,1,3,188,-7.3393
2015,9,1,4,118,-5.2638
2015,9,1,5,197,-9.5608
2015,9,2,1,94,-7.3085
2015,9,2,2,109,-6.6470
2015,9,2,3,118,-7.3809
2015,9,2,4,125,-5.0898
2015,9,2,5,153,-6.4138
2015,9,3,1,111,-2.7904
2015,9,3,2,136,-2.7487
2015,9,3,3,180,-2.3901
2015,9,3,4,172,-1.3598
2015,9,3,5,143,-4.3148
2015,10,1,1,281,4.5618
2015,10,1,2,305,8.3835
2015,10,1,3,187,6.3483
2015,10,1,4,118,4.8998
2015,10,1,5,197,6.2996
2015,10,2,1,93,8.2162
2015,10,2,2,109,5.4175
2015,10,2,3,118,8.8824
2015,10,2,4,125,3.0210
2015,10,2,5,153,8.3492
2015,10,3,1,111,8.0259
2015,10,3,2,136,7.5885
2015,10,3,3,179,7.8248
2015,10,3,4,172,8.9212
2015,10,3,5,143,8.8843
2015,11,1,1,273,2.4397
2015,11,1,2,301,1.8307
2015,11,1,3,186,3.8932
2015,11,1,4,117,0.3375
2015,11,1,5,197,2.2251
2015,11,2,1,91,4.4102
2015,11,2,2,108,6.4095
2015,11,2,3,117,5.2906
2015,11,2,4,123,2.4865
2015,11,2,5,152,3.4083
2015,11,3,1,111,-0.3385
2015,11,3,2,136,0.5063
2015,11,3,3,179,-0.5461
2015,11,3,4,172,0.2034
2015,11,3,5,142,0.7500
2015,12,1,1,271,-5.4432
2015,12,1,2,300,-4.6610
2015,12,1,3,185,-6.6768
2015,12,1,4,117,-5.5897
2015,12,1,5,197,-6.2364
2015,12,2,1,91,-7.3646
2015,12,2,2,108,-4.6982
2015,12,2,3,117,-4.0161
2015,12,2,4,122,-3.8011
2015,12,2,5,151,-5.5108
2015,12,3,1,111,-1.0375
2015,12,3,2,136,-0.0634
2015,12,3,3,177,-3.6961
2015,12,3,4,172,-1.1287
2015,12,3,5,142,-3.1843
2016,1,1,1,265,-8.8382
2016,1,1,2,298,-9.8475
2016,1,1,3,185,-9.3872
2016,1,1,4,115,-9.0834
2016,1,1,5,197,-10.8315
2016,1,2,1,91,-8.4249
2016,1,2,2,108,-8.7842
2016,1,2,3,117,-9.6873
2016,1,2,4,118,-8.1084
2016,1,2,5,151,-8.4742
2016,1,3,1,111,-4.0574
2016,1,3,2,134,-1.9350
2016,1,3,3,175,-5.5099
2016,1,3,4,172,-3.7389
2016,1,3,5,142,-8.2330
2016,2,1,1,257,1.7033
2016,2,1,2,295,-1.3500
2016,2,1,3,182,-0.7209
2016,2,1,4,115,1.2243
2016,2,1,5,197,0.0110
2016,2,2,1,91,1.1834
2016,2,2,2,108,0.0478
2016,2,2,3,114,0.0421
2016,2,2,4,118,2.7405
2016,2,2,5,151,0.1600
2016,2,3,1,110,0.0349
2016,2,3,2,133,1.9499
2016,2,3,3,174,1.6395
2016,2,3,4,172,-0.2815
2016,2,3,5,142,-2.3299
2016,3,1,1,254,8.0247
2016,3,1,2,294,6.9105
2016,3,1,3,179,8.4913
2016,3,1,4,114,4.9986
2016,3,1,5,196,8.2150
2016,3,2,1,91,10.2544
2016,3,2,2,107,8.2777
2016,3,2,3,112,8.6772
2016,3,2,4,117,7.0187
2016,3,2,5,151,8.6209
2016,3,3,1,108,6.6029
2016,3,3,2,133,6.9797
2016,3,3,3,174,7.2287
2016,3,3,4,170,6.6431
2016,3,3,5,142,7.0121
2016,4,1,1,252,4.1302
2016,4,1,2,291,3.0296
2016,4,1,3,179,2.2576
2016,4,1,4,112,2.1454
2016,4,1,5,195,4.2567
2016,4,2,1,91,3.3196
2016,4,2,2,107,1.6342
2016,4,2,3,112,1.4361
2016,4,2,4,117,0.0936
2016,4,2,5,151,1.6584
2016,4,3,1,108,3.1804
2016,4,3,2,133,-0.2427
2016,4,3,3,173,-1.6412
2016,4,3,4,169,-0.7410
2016,4,3,5,141,3.8340
2016,5,1,1,246,-1.1069
2016,5,1,2,290,-0.7479
2016,5,1,3,178,0.0655
2016,5,1,4,112,-1.3280
2016,5,1,5,195,-0.4455
2016,5,2,1,90,1.2316
2016,5,2,2,106,3.9689
2016,5,2,3,112,1.5707
2016,5,2,4,117,0.6671
2016,5,2,5,150,1.2206
2016,5,3,1,107,1.5746
2016,5,3,2,133,1.8243
2016,5,3,3,172,1.4971
2016,5,3,4,167,2.1065
2016,5,3,5,140,2.6958
2016,6,1,1,242,3.1230
2016,6,1,2,287,-0.9988
2016,6,1,3,177,-0.7756
2016,6,1,4,111,0.2430
2016,6,1,5,193,-0.1300
2016,6,2,1,89,0.0058
2016,6,2,2,105,-1.2702
2016,6,2,3,111,1.8631
2016,6,2,4,116,1.5228
2016,6,2,5,150,0.7626
2016,6,3,1,106,1.8792
2016,6,3,2,132,2.2261
2016,6,3,3,172,1.0207
2016,6,3,4,164,0.5697
2016,6,3,5,140,-1.3787
2016,7,1,1,276,5.7004
2016,7,1,2,286,5.8120
2016,7,1,3,274,5.8225
2016,7,1,4,125,4.3685
2016,7,1,5,201,6.9092
2016,7,2,1,90,5.3289
2016,7,2,2,132,6.7038
2016,7,2,3,122,6.2842
2016,7,2,4,114,6.6383
2016,7,2,5,139,6.3041
2016,7,3,1,97,2.9382
2016,7,3,2,137,3.8364
2016,7,3,3,143,4.9038
2016,7,3,4,170,3.7940
2016,7,3,5,167,4.2265
2016,8,1,1,273,7.1947
2016,8,1,2,283,3.4320
2016,8,1,3,271,0.5211
2016,8,1,4,124,1.3911
2016,8,1,5,201,1.0951
2016,8,2,1,90,2.6739
2016,8,2,2,131,0.7898
2016,8,2,3,121,0.4298
2016,8,2,4,112,0.1453
2016,8,2,5,139,0.0322
2016,8,3,1,97,-0.1014
2016,8,3,2,137,-0.0061
2016,8,3,3,142,-0.5818
2016,8,3,4,168,-1.2097
2016,8,3,5,166,-0.4929
2016,9,1,1,270,4.8556
2016,9,1,2,283,2.3096
2016,9,1,3,271,5.8956
2016,9,1,4,123,7.7457
2016,9,1,5,199,3.7995
2016,9,2,1,89,1.5475
2016,9,2,2,128,1.5978
2016,9,2,3,120,3.4693
2016,9,2,4,112,0.7059
2016,9,2,5,139,1.4409
2016,9,3,1,97,1.6402
2016,9,3,2,137,0.1426
2016,9,3,3,141,1.1493
2016,9,3,4,168,0.4323
2016,9,3,5,166,0.6778
2016,10,1,1,267,-7.3717
2016,10,1,2,281,-6.8646
2016,10,1,3,270,-8.8906
2016,10,1,4,123,-5.3848
2016,10,1,5,198,-5.2431
2016,10,2,1,87,-6.3225
2016,10,2,2,126,-6.1156
2016,10,2,3,119,-6.3184
2016,10,2,4,111,-5.3940
2016,10,2,5,137,-6.3507
2016,10,3,1,96,-2.7456
2016,10,3,2,136,-2.6031
2016,10,3,3,140,-1.5305
2016,10,3,4,165,-1.8223
2016,10,3,5,165,-3.3812
2016,11,1,1,264,14.4266
2016,11,1,2,279,9.6339
2016,11,1,3,269,12.0659
2016,11,1,4,121,12.7089
2016,11,1,5,195,6.5007
2016,11,2,1,87,14.2987
2016,11,2,2,126,12.1128
2016,11,2,3,119,8.9513
2016,11,2,4,111,7.2113
2016,11,2,5,137,9.7315
2016,11,3,1,96,5.2407
2016,11,3,2,136,2.7934
2016,11,3,3,140,1.8925
2016,11,3,4,162,2.3146
2016,11,3,5,165,2.4283
2016,12,1,1,259,2.7602
2016,12,1,2,279,3.0128
2016,12,1,3,267,3.3656
2016,12,1,4,120,3.7100
2016,12,1,5,194,3.6292
2016,12,2,1,87,0.5451
2016,12,2,2,126,2.1418
2016,12,2,3,115,2.0458
2016,12,2,4,111,-0.8409
2016,12,2,5,136,1.1695
2016,12,3,1,96,0.1584
2016,12,3,2,136,2.1247
2016,12,3,3,140,1.4731
2016,12,3,4,161,1.1431
2016,12,3,5,162,1.2982
2017,1,1,1,258,4.3590
2017,1,1,2,277,-1.8850
2017,1,1,3,264,-1.6282
2017,1,1,4,119,-1.4568
2017,1,1,5,193,-2.0216
2017,1,2,1,87,1.7428
2017,1,2,2,126,1.7478
2017,1,2,3,113,-0.1397
2017,1,2,4,111,-0.3560
2017,1,2,5,136,2.2019
2017,1,3,1,96,2.3472
2017,1,3,2,135,1.6648
2017,1,3,3,140,2.8752
2017,1,3,4,160,2.0835
2017,1,3,5,159,3.8612
2017,2,1,1,257,-1.8481
2017,2,1,2,273,0.7708
2017,2,1,3,264,2.5501
2017,2,1,4,119,0.6932
2017,2,1,5,193,0.7641
2017,2,2,1,87,-1.2517
2017,2,2,2,125,-0.6752
2017,2,2,3,113,2.2347
2017,2,2,4,109,2.6520
2017,2,2,5,136,1.1361
2017,2,3,1,96,2.1357
2017,2,3,2,134,2.9526
2017,2,3,3,140,6.0783
2017,2,3,4,160,3.3411
2017,2,3,5,158,2.7839
2017,3,1,1,256,-1.7444
2017,3,1,2,271,3.5908
2017,3,1,3,263,3.2434
2017,3,1,4,119,1.0154
2017,3,1,5,192,0.6420
2017,3,2,1,85,-0.5985
2017,3,2,2,124,1.3437
2017,3,2,3,113,1.2676
2017,3,2,4,107,-0.2992
2017,3,2,5,134,2.0513
2017,3,3,1,96,-0.0161
2017,3,3,2,133,0.8300
2017,3,3,3,139,1.1899
2017,3,3,4,160,0.3311
2017,3,3,5,157,1.1789
2017,4,1,1,255,0.1014
2017,4,1,2,270,1.8520
2017,4,1,3,262,1.6551
2017,4,1,4,117,1.0412
2017,4,1,5,190,1.7840
2017,4,2,1,85,0.5514
2017,4,2,2,124,-0.2847
2017,4,2,3,112,1.3962
2017,4,2,4,105,1.4581
2017,4,2,5,133,2.9778
2017,4,3,1,96,-0.2851
2017,4,3,2,133,2.1174
2017,4,3,3,138,0.3409
2017,4,3,4,160,2.1954
2017,4,3,5,156,2.0198
2017,5,1,1,253,0.3138
2017,5,1,2,269,-1.8815
2017,5,1,3,262,-4.6217
2017,5,1,4,116,-4.3816
2017,5,1,5,188,-2.2642
2017,5,2,1,83,-3.3175
2017,5,2,2,122,-1.4201
2017,5,2,3,111,-1.1465
2017,5,2,4,104,-0.8232
2017,5,2,5,130,-0.6610
2017,5,3,1,96,0.3662
2017,5,3,2,132,1.8078
2017,5,3,3,138,2.6154
2017,5,3,4,160,2.0659
2017,5,3,5,155,2.0394
2017,6,1,1,252,6.3817
2017,6,1,2,267,3.6365
2017,6,1,3,260,6.6886
2017,6,1,4,114,4.1040
2017,6,1,5,185,5.0380
2017,6,2,1,82,-0.3504
2017,6,2,2,121,2.8915
2017,6,2,3,111,2.0619
2017,6,2,4,103,1.9796
2017,6,2,5,130,3.9474
2017,6,3,1,96,0.2942
2017,6,3,2,132,-0.6162
2017,6,3,3,138,-1.0502
2017,6,3,4,160,-0.5219
2017,6,3,5,155,0.2726
2017,7,1,1,317,0.4562
2017,7,1,2,281,-1.6348
2017,7,1,3,234,-1.2075
2017,7,1,4,144,-1.3389
2017,7,1,5,159,-1.0541
2017,7,2,1,85,-1.0402
2017,7,2,2,102,1.5423
2017,7,2,3,104,1.8344
2017,7,2,4,119,0.6641
2017,7,2,5,139,1.1546
2017,7,3,1,96,3.7066
2017,7,3,2,140,2.4255
2017,7,3,3,165,2.0231
2017,7,3,4,153,2.1189
2017,7,3,5,158,1.3480
2017,8,1,1,316,-4.5695
2017,8,1,2,280,0.2816
2017,8,1,3,232,0.6643
2017,8,1,4,144,-0.8087
2017,8,1,5,159,-0.5761
2017,8,2,1,85,-3.9757
2017,8,2,2,100,-0.5502
2017,8,2,3,104,0.2473
2017,8,2,4,119,-1.1713
2017,8,2,5,139,-1.9236
2017,8,3,1,96,-1.4526
2017,8,3,2,139,-0.2107
2017,8,3,3,164,2.3331
2017,8,3,4,152,0.6458
2017,8,3,5,158,0.9569
2017,9,1,1,313,10.4846
2017,9,1,2,278,8.1645
2017,9,1,3,232,8.6403
2017,9,1,4,143,9.7705
2017,9,1,5,159,6.5899
2017,9,2,1,83,8.4410
2017,9,2,2,99,6.2610
2017,9,2,3,104,5.8447
2017,9,2,4,119,5.9978
2017,9,2,5,139,6.5817
2017,9,3,1,96,3.5273
2017,9,3,2,139,2.9765
2017,9,3,3,164,0.3368
2017,9,3,4,151,1.2852
2017,9,3,5,158,1.9419
2017,10,1,1,309,0.4945
2017,10,1,2,275,-0.4225
2017,10,1,3,229,-3.5780
2017,10,1,4,143,0.2094
2017,10,1,5,158,-0.6231
2017,10,2,1,83,-0.2550
2017,10,2,2,99,0.0587
2017,10,2,3,102,0.2991
2017,10,2,4,119,-0.1934
2017,10,2,5,138,0.4671
2017,10,3,1,96,-0.5899
2017,10,3,2,136,0.7859
2017,10,3,3,163,3.7050
2017,10,3,4,151,2.4105
2017,10,3,5,156,5.0730
2017,11,1,1,305,1.5566
2017,11,1,2,273,1.6314
2017,11,1,3,228,5.1336
2017,11,1,4,143,3.8443
2017,11,1,5,156,3.6174
2017,11,2,1,83,2.0440
2017,11,2,2,99,1.3691
2017,11,2,3,101,2.4821
2017,11,2,4,118,2.7750
2017,11,2,5,138,4.2397
2017,11,3,1,95,2.1240
2017,11,3,2,136,3.4198
2017,11,3,3,161,3.7053
2017,11,3,4,150,3.2648
2017,11,3,5,156,2.5768
2017,12,1,1,302,2.5912
2017,12,1,2,271,1.3054
2017,12,1,3,227,0.0468
2017,12,1,4,140,-2.4580
2017,12,1,5,156,0.4964
2017,12,2,1,83,1.7625
2017,12,2,2,99,0.7661
2017,12,2,3,99,-0.1953
2017,12,2,4,118,0.5858
2017,12,2,5,138,-0.5421
2017,12,3,1,95,3.5456
2017,12,3,2,135,1.3772
2017,12,3,3,160,0.6698
2017,12,3,4,150,1.0896
2017,12,3,5,154,0.4962
2018,1,1,1,296,1.7428
2018,1,1,2,269,3.9230
2018,1,1,3,226,5.8499
2018,1,1,4,139,1.1492
2018,1,1,5,155,-0.3744
2018,1,2,1,83,3.1566
2018,1,2,2,99,3.8943
2018,1,2,3,98,5.3065
2018,1,2,4,118,2.1431
2018,1,2,5,137,1.6618
2018,1,3,1,95,4.0340
2018,1,3,2,135,5.6355
2018,1,3,3,159,5.1801
2018,1,3,4,150,5.8064
2018,1,3,5,154,9.0560
2018,2,1,1,296,-3.3587
2018,2,1,2,269,-2.4897
2018,2,1,3,225,-2.2983
2018,2,1,4,137,-4.1911
2018,2,1,5,154,-4.7451
2018,2,2,1,81,-4.5376
2018,2,2,2,98,-4.7869
2018,2,2,3,98,-2.9644
2018,2,2,4,118,-2.7008
2018,2,2,5,137,-4.8807
2018,2,3,1,95,-7.0269
2018,2,3,2,135,-6.0860
2018,2,3,3,159,-1.7768
2018,2,3,4,150,-4.3859
2018,2,3,5,154,-0.9552
2018,3,1,1,293,1.3060
2018,3,1,2,266,1.9513
2018,3,1,3,225,-0.9700
2018,3,1,4,135,0.4261
2018,3,1,5,153,-0.2455
2018,3,2,1,81,-0.6285
2018,3,2,2,96,-0.2401
2018,3,2,3,98,1.5798
2018,3,2,4,116,1.5559
2018,3,2,5,137,2.4787
2018,3,3,1,95,0.0766
2018,3,3,2,135,-1.4425
2018,3,3,3,159,-3.1228
2018,3,3,4,150,-2.5047
2018,3,3,5,154,-2.1808
2018,4,1,1,289,3.4995
2018,4,1,2,264,-0.1046
2018,4,1,3,225,0.7524
2018,4,1,4,135,1.2459
2018,4,1,5,152,2.3869
2018,4,2,1,81,1.4052
2018,4,2,2,96,0.4110
2018,4,2,3,98,1.0674
2018,4,2,4,115,0.5933
2018,4,2,5,136,1.3947
2018,4,3,1,94,2.1544
2018,4,3,2,135,-0.5795
2018,4,3,3,158,-0.3307
2018,4,3,4,150,1.1391
2018,4,3,5,151,0.7931
2018,5,1,1,287,8.0123
2018,5,1,2,263,11.0234
2018,5,1,3,223,7.4148
2018,5,1,4,134,10.7401
2018,5,1,5,150,7.9125
2018,5,2,1,81,5.8442
2018,5,2,2,96,8.4079
2018,5,2,3,97,9.2340
2018,5,2,4,114,7.6891
2018,5,2,5,134,5.8814
2018,5,3,1,94,1.1868
2018,5,3,2,134,2.5716
2018,5,3,3,158,4.4698
2018,5,3,4,150,3.2381
2018,5,3,5,150,3.0002
2018,6,1,1,287,2.6816
2018,6,1,2,262,-0.4371
2018,6,1,3,223,-0.7570
2018,6,1,4,134,0.9372
2018,6,1,5,150,3.8165
2018,6,2,1,80,0.5218
2018,6,2,2,96,0.1606
2018,6,2,3,97,2.2346
2018,6,2,4,114,1.5311
2018,6,2,5,133,2.0069
2018,6,3,1,94,2.1033
2018,6,3,2,134,0.1327
2018,6,3,3,158,1.0295
2018,6,3,4,150,1.4341
2018,6,3,5,149,1.0081
2018,7,1,1,330,0.4614
2018,7,1,2,281,-2.3937
2018,7,1,3,162,0.1200
2018,7,1,4,131,2.6293
2018,7,1,5,180,0.5002
2018,7,2,1,107,0.7517
2018,7,2,2,124,3.7505
2018,7,2,3,115,2.4645
2018,7,2,4,96,2.1806
2018,7,2,5,132,1.1886
2018,7,3,1,104,2.8748
2018,7,3,2,133,3.0613
2018,7,3,3,164,3.1776
2018,7,3,4,162,3.2378
2018,7,3,5,147,3.5952
2018,8,1,1,327,2.0383
2018,8,1,2,280,6.0377
2018,8,1,3,162,5.9285
2018,8,1,4,131,4.0700
2018,8,1,5,179,3.0999
2018,8,2,1,107,4.5843
2018,8,2,2,124,4.2521
2018,8,2,3,115,4.1347
2018,8,2,4,96,4.9654
2018,8,2,5,132,4.4401
2018,8,3,1,103,0.1120
2018,8,3,2,132,2.1222
2018,8,3,3,164,6.1047
2018,8,3,4,160,2.6124
2018,8,3,5,145,6.0575
2018,9,1,1,326,-3.0688
2018,9,1,2,279,-3.4844
2018,9,1,3,161,-0.6617
2018,9,1,4,130,-3.1939
2018,9,1,5,179,-4.6579
2018,9,2,1,104,-2.2302
2018,9,2,2,124,-3.1251
2018,9,2,3,113,-2.1817
2018,9,2,4,96,-1.6421
2018,9,2,5,132,-2.1850
2018,9,3,1,103,2.9075
2018,9,3,2,132,1.2418
2018,9,3,3,163,0.5524
2018,9,3,4,160,0.0120
2018,9,3,5,145,1.0672
2018,10,1,1,326,-12.3326
2018,10,1,2,278,-11.0937
2018,10,1,3,161,-12.8659
2018,10,1,4,130,-9.7309
2018,10,1,5,179,-11.7974
2018,10,2,1,104,-11.1246
2018,10,2,2,124,-10.0193
2018,10,2,3,113,-12.6738
2018,10,2,4,96,-13.3017
2018,10,2,5,132,-11.9963
2018,10,3,1,103,-9.1181
2018,10,3,2,132,-7.9224
2018,10,3,3,163,-5.3600
2018,10,3,4,160,-6.4289
2018,10,3,5,145,-10.2251
2018,11,1,1,323,-1.4645
2018,11,1,2,277,-3.3584
2018,11,1,3,160,-3.3263
2018,11,1,4,130,0.9527
2018,11,1,5,179,-1.6935
2018,11,2,1,104,2.2705
2018,11,2,2,122,1.2714
2018,11,2,3,113,2.0901
2018,11,2,4,96,0.9361
2018,11,2,5,132,1.8891
2018,11,3,1,102,1.5965
2018,11,3,2,131,2.4611
2018,11,3,3,162,-1.2304
2018,11,3,4,159,2.3725
2018,11,3,5,144,3.4807
2018,12,1,1,318,-12.2422
2018,12,1,2,276,-13.7732
2018,12,1,3,157,-13.0361
2018,12,1,4,130,-11.8753
2018,12,1,5,178,-13.7749
2018,12,2,1,104,-12.3975
2018,12,2,2,120,-13.6506
2018,12,2,3,113,-10.3086
2018,12,2,4,96,-10.2207
2018,12,2,5,131,-12.3554
2018,12,3,1,102,-7.6774
2018,12,3,2,130,-8.6192
2018,12,3,3,162,-9.2586
2018,12,3,4,159,-8.3524
2018,12,3,5,141,-9.1597
2019,1,1,1,312,12.5373
2019,1,1,2,274,10.3803
2019,1,1,3,157,10.1888
2019,1,1,4,128,10.6552
2019,1,1,5,177,10.6715
2019,1,2,1,104,12.3542
2019,1,2,2,119,10.6702
2019,1,2,3,113,10.6960
2019,1,2,4,96,13.0583
2019,1,2,5,130,11.5998
2019,1,3,1,101,7.1893
2019,1,3,2,130,6.7099
2019,1,3,3,162,8.3641
2019,1,3,4,158,9.2404
2019,1,3,5,141,8.3201
2019,2,1,1,310,7.2301
2019,2,1,2,272,4.6504
2019,2,1,3,156,6.0174
2019,2,1,4,128,4.1073
2019,2,1,5,176,7.4438
2019,2,2,1,103,1.4471
2019,2,2,2,117,4.9382
2019,2,2,3,113,5.8307
2019,2,2,4,95,6.9263
2019,2,2,5,130,4.2549
2019,2,3,1,101,2.2099
2019,2,3,2,129,3.8679
2019,2,3,3,162,4.9255
2019,2,3,4,158,3.0105
2019,2,3,5,141,3.8969
2019,3,1,1,307,-2.5753
2019,3,1,2,271,-0.6706
2019,3,1,3,155,-0.8936
2019,3,1,4,127,-5.1889
2019,3,1,5,176,-3.0992
2019,3,2,1,102,-1.2321
2019,3,2,2,116,-1.8459
2019,3,2,3,113,-2.3941
2019,3,2,4,94,-1.9146
2019,3,2,5,129,-0.5320
2019,3,3,1,101,1.8255
2019,3,3,2,129,1.6192
2019,3,3,3,161,2.5323
2019,3,3,4,156,2.1309
2019,3,3,5,140,3.4437
2019,4,1,1,302,1.5411
2019,4,1,2,270,2.0767
2019,4,1,3,153,-0.3636
2019,4,1,4,125,2.3876
2019,4,1,5,176,1.8996
2019,4,2,1,101,1.0803
2019,4,2,2,115,3.3206
2019,4,2,3,113,2.3571
2019,4,2,4,94,4.9344
2019,4,2,5,129,2.0121
2019,4,3,1,101,1.6591
2019,4,3,2,129,1.7466
2019,4,3,3,159,3.6129
2019,4,3,4,156,3.8279
2019,4,3,5,140,5.5955
2019,5,1,1,300,-10.3461
