year,month,rank_ME,rank_dNCO,nstocks,ret_vw
1971,9,1,3,96,1.0782
1971,9,1,4,93,-0.2701
1971,9,1,5,126,-0.0098
1971,9,2,1,70,-1.5848
1971,9,2,2,83,-0.7678
1971,9,2,3,73,-0.2186
1971,9,2,4,56,-1.7893
1971,9,2,5,78,-0.4473
1971,9,3,1,53,-1.0408
1971,9,3,2,103,-0.8799
1971,9,3,3,120,-0.0237
1971,9,3,4,147,-0.4465
1971,9,3,5,143,-0.5700
1971,10,1,1,302,-6.8672
1971,10,1,2,140,-6.5310
1971,10,1,3,96,-5.0386
1971,10,1,4,93,-8.6375
1971,10,1,5,126,-6.9821
1971,10,2,1,70,-5.4550
1971,10,2,2,83,-5.3147
1971,10,2,3,73,-7.4282
1971,10,2,4,56,-4.6729
1971,10,2,5,78,-3.3886
1971,10,3,1,53,-5.5246
1971,10,3,2,103,-5.8338
1971,10,3,3,120,-4.0691
1971,10,3,4,147,-3.7627
1971,10,3,5,143,-2.6292
1971,11,1,1,302,-4.2551
1971,11,1,2,140,-4.5399
1971,11,1,3,96,-4.4587
1971,11,1,4,93,-4.8148
1971,11,1,5,126,-5.1067
1971,11,2,1,70,-1.8730
1971,11,2,2,83,-1.7989
1971,11,2,3,73,-2.3689
1971,11,2,4,56,-2.1155
1971,11,2,5,78,-2.4398
1971,11,3,1,53,0.9536
1971,11,3,2,103,-1.8432
1971,11,3,3,120,0.7545
1971,11,3,4,147,-0.3445
1971,11,3,5,143,0.8351
1971,12,1,1,301,13.1569
1971,12,1,2,140,12.2277
1971,12,1,3,96,11.9435
1971,12,1,4,93,11.3326
1971,12,1,5,126,15.9965
1971,12,2,1,70,13.1487
1971,12,2,2,83,11.6104
1971,12,2,3,73,10.3610
1971,12,2,4,56,11.4479
1971,12,2,5,78,13.8688
1971,12,3,1,53,9.3847
1971,12,3,2,103,9.4535
1971,12,3,3,120,8.5612
1971,12,3,4,147,8.3932
1971,12,3,5,143,9.6793
1972,1,1,1,301,14.8768
1972,1,1,2,140,13.3871
1972,1,1,3,96,12.7425
1972,1,1,4,93,13.7063
1972,1,1,5,126,10.0732
1972,1,2,1,70,6.6216
1972,1,2,2,82,7.4177
1972,1,2,3,73,7.3796
1972,1,2,4,56,5.5851
1972,1,2,5,78,7.8480
1972,1,3,1,53,3.0102
1972,1,3,2,103,1.4588
1972,1,3,3,120,1.3245
1972,1,3,4,147,0.9013
1972,1,3,5,143,4.2527
1972,2,1,1,299,4.5206
1972,2,1,2,139,3.5179
1972,2,1,3,96,5.4179
1972,2,1,4,93,2.4283
1972,2,1,5,126,4.8450
1972,2,2,1,70,2.6894
1972,2,2,2,82,4.8973
1972,2,2,3,73,3.3143
1972,2,2,4,56,2.4707
1972,2,2,5,78,2.0750
1972,2,3,1,53,2.1186
1972,2,3,2,103,3.9710
1972,2,3,3,120,4.6596
1972,2,3,4,147,2.3109
1972,2,3,5,143,2.5521
1972,3,1,1,298,-0.2719
1972,3,1,2,139,0.4872
1972,3,1,3,96,-1.5049
1972,3,1,4,93,-1.5492
1972,3,1,5,126,-2.1083
1972,3,2,1,70,-0.8584
1972,3,2,2,82,1.3120
1972,3,2,3,73,-0.2509
1972,3,2,4,56,0.6471
1972,3,2,5,78,0.7263
1972,3,3,1,53,2.5527
1972,3,3,2,103,-0.5811
1972,3,3,3,120,0.0578
1972,3,3,4,147,1.3496
1972,3,3,5,143,0.6522
1972,4,1,1,297,1.0710
1972,4,1,2,139,1.5604
1972,4,1,3,96,0.7993
1972,4,1,4,93,-1.1443
1972,4,1,5,125,-1.2680
1972,4,2,1,70,3.2736
1972,4,2,2,82,1.2196
1972,4,2,3,73,-0.3412
1972,4,2,4,56,1.3563
1972,4,2,5,78,0.1634
1972,4,3,1,53,1.2891
1972,4,3,2,103,1.7990
1972,4,3,3,120,-0.0614
1972,4,3,4,147,-0.0926
1972,4,3,5,143,1.0222
1972,5,1,1,295,-1.6947
1972,5,1,2,137,-2.4244
1972,5,1,3,96,-2.7942
1972,5,1,4,93,-3.7686
1972,5,1,5,126,-0.4498
1972,5,2,1,70,-3.1251
1972,5,2,2,82,-0.9145
1972,5,2,3,73,-2.7706
1972,5,2,4,56,-0.9038
1972,5,2,5,78,-0.5315
1972,5,3,1,52,1.5077
1972,5,3,2,103,1.6327
1972,5,3,3,120,2.5851
1972,5,3,4,147,1.1300
1972,5,3,5,143,3.0679
1972,6,1,1,294,-3.8742
1972,6,1,2,137,-3.7760
1972,6,1,3,96,-3.4912
1972,6,1,4,93,-1.0534
1972,6,1,5,126,-4.1021
1972,6,2,1,70,-3.2790
1972,6,2,2,82,-0.6861
1972,6,2,3,73,-3.0204
1972,6,2,4,56,-4.2897
1972,6,2,5,78,-3.2476
1972,6,3,1,52,-2.9572
1972,6,3,2,103,-3.0252
1972,6,3,3,120,-1.4553
1972,6,3,4,147,-1.9223
1972,6,3,5,142,-1.9181
1972,7,1,1,287,-3.5020
1972,7,1,2,176,-2.5849
1972,7,1,3,124,-3.3846
1972,7,1,4,88,-3.7427
1972,7,1,5,132,-6.5206
1972,7,2,1,86,-3.6750
1972,7,2,2,86,-2.6970
1972,7,2,3,72,-3.1594
1972,7,2,4,66,-3.1196
1972,7,2,5,84,-3.9009
1972,7,3,1,73,-1.7621
1972,7,3,2,101,0.1623
1972,7,3,3,134,0.9615
1972,7,3,4,137,-0.2148
1972,7,3,5,148,-0.1473
1972,8,1,1,285,2.0128
1972,8,1,2,175,-0.0285
1972,8,1,3,123,-0.6793
1972,8,1,4,88,0.3663
1972,8,1,5,132,-1.2336
1972,8,2,1,86,2.0534
1972,8,2,2,86,2.1688
1972,8,2,3,72,1.7911
1972,8,2,4,65,2.6673
1972,8,2,5,84,0.6495
1972,8,3,1,73,5.3788
1972,8,3,2,101,4.5738
1972,8,3,3,134,1.1448
1972,8,3,4,137,4.5447
1972,8,3,5,148,4.1047
1972,9,1,1,285,-4.2495
1972,9,1,2,174,-4.2408
1972,9,1,3,123,-3.5084
1972,9,1,4,88,-3.8751
1972,9,1,5,132,-6.4158
1972,9,2,1,86,-3.5308
1972,9,2,2,85,-3.2462
1972,9,2,3,72,-0.8838
1972,9,2,4,64,-2.8776
1972,9,2,5,84,-2.2086
1972,9,3,1,73,-2.1350
1972,9,3,2,101,-2.5355
1972,9,3,3,133,0.0085
1972,9,3,4,137,-0.4750
1972,9,3,5,148,0.4029
1972,10,1,1,284,-2.6856
1972,10,1,2,174,-1.7204
1972,10,1,3,123,-2.1100
1972,10,1,4,87,-4.6067
1972,10,1,5,130,-2.7967
1972,10,2,1,86,-0.9597
1972,10,2,2,85,-1.0911
1972,10,2,3,72,-1.2171
1972,10,2,4,64,-0.3374
1972,10,2,5,84,0.5992
1972,10,3,1,73,-1.1507
1972,10,3,2,101,0.6137
1972,10,3,3,133,0.7280
1972,10,3,4,137,1.3153
1972,10,3,5,148,2.5709
1972,11,1,1,285,4.6710
1972,11,1,2,173,4.9423
1972,11,1,3,123,4.7860
1972,11,1,4,87,5.3675
1972,11,1,5,130,5.3966
1972,11,2,1,86,5.4133
1972,11,2,2,84,8.3335
1972,11,2,3,72,5.8049
1972,11,2,4,64,6.3594
1972,11,2,5,84,5.7245
1972,11,3,1,73,9.1214
1972,11,3,2,101,5.7971
1972,11,3,3,133,4.5686
1972,11,3,4,136,3.9796
1972,11,3,5,148,4.6605
1972,12,1,1,284,-1.6839
1972,12,1,2,173,0.2423
1972,12,1,3,123,-2.4359
1972,12,1,4,87,-2.3638
1972,12,1,5,130,-4.2785
1972,12,2,1,85,-0.6655
1972,12,2,2,84,-1.5734
1972,12,2,3,72,-0.4823
1972,12,2,4,64,-1.7309
1972,12,2,5,84,0.2618
1972,12,3,1,73,-0.9823
1972,12,3,2,101,-0.4269
1972,12,3,3,133,2.2361
1972,12,3,4,137,2.2937
1972,12,3,5,148,0.7471
1973,1,1,1,284,-3.1183
1973,1,1,2,173,-3.7149
1973,1,1,3,123,-4.8972
1973,1,1,4,86,-4.6696
1973,1,1,5,131,-2.8163
1973,1,2,1,85,-6.8556
1973,1,2,2,84,-5.9876
1973,1,2,3,72,-7.0617
1973,1,2,4,64,-3.4352
1973,1,2,5,83,-6.2952
1973,1,3,1,73,-5.2475
1973,1,3,2,101,-3.4863
1973,1,3,3,133,-2.2927
1973,1,3,4,137,0.0877
1973,1,3,5,148,-2.8628
1973,2,1,1,282,-8.8027
1973,2,1,2,173,-5.9320
1973,2,1,3,123,-7.3579
1973,2,1,4,86,-9.2076
1973,2,1,5,131,-9.7719
1973,2,2,1,85,-8.7183
1973,2,2,2,84,-7.7281
1973,2,2,3,72,-7.5299
1973,2,2,4,64,-7.5304
1973,2,2,5,83,-7.0836
1973,2,3,1,73,-4.7306
1973,2,3,2,101,-3.6980
1973,2,3,3,133,-4.1814
1973,2,3,4,137,-2.8083
1973,2,3,5,148,-3.9069
1973,3,1,1,281,-2.2301
1973,3,1,2,173,-1.8199
1973,3,1,3,123,-3.6160
1973,3,1,4,86,-4.2535
1973,3,1,5,130,-1.2158
1973,3,2,1,85,-0.5979
1973,3,2,2,84,-3.1824
1973,3,2,3,72,-3.2903
1973,3,2,4,64,-2.8730
1973,3,2,5,83,-1.8653
1973,3,3,1,73,-2.2213
1973,3,3,2,100,-0.4865
1973,3,3,3,133,-0.3908
1973,3,3,4,136,0.2891
1973,3,3,5,148,-0.7535
1973,4,1,1,281,-7.0130
1973,4,1,2,173,-6.1774
1973,4,1,3,123,-5.6821
1973,4,1,4,85,-7.5216
1973,4,1,5,128,-9.7776
1973,4,2,1,85,-6.0650
1973,4,2,2,84,-5.1124
1973,4,2,3,72,-7.4480
1973,4,2,4,64,-5.2937
1973,4,2,5,84,-6.9450
1973,4,3,1,73,-2.6311
1973,4,3,2,100,-4.5670
1973,4,3,3,133,-3.9858
1973,4,3,4,135,-4.8466
1973,4,3,5,148,-3.7273
1973,5,1,1,280,-9.4712
1973,5,1,2,173,-7.8479
1973,5,1,3,123,-7.6708
1973,5,1,4,84,-6.4490
1973,5,1,5,127,-9.6954
1973,5,2,1,85,-10.6293
1973,5,2,2,84,-7.7080
1973,5,2,3,72,-7.9321
1973,5,2,4,64,-6.2617
1973,5,2,5,84,-6.3447
1973,5,3,1,73,-4.6287
1973,5,3,2,100,-2.0136
1973,5,3,3,132,-1.1653
1973,5,3,4,136,-1.2802
1973,5,3,5,148,-0.5340
1973,6,1,1,277,-2.7908
1973,6,1,2,172,-2.1502
1973,6,1,3,122,-3.3052
1973,6,1,4,83,-2.1222
1973,6,1,5,126,-6.0710
1973,6,2,1,85,-2.3288
1973,6,2,2,84,-3.2424
1973,6,2,3,72,-3.3527
1973,6,2,4,64,-2.8011
1973,6,2,5,83,-2.4857
1973,6,3,1,73,-3.0340
1973,6,3,2,100,-2.0095
1973,6,3,3,132,-0.5121
1973,6,3,4,136,-0.2776
1973,6,3,5,148,-1.3246
1973,7,1,1,322,13.7164
1973,7,1,2,156,13.7619
1973,7,1,3,128,14.3862
1973,7,1,4,122,16.3675
1973,7,1,5,142,19.3355
1973,7,2,1,92,10.7826
1973,7,2,2,72,12.6788
1973,7,2,3,83,9.9681
1973,7,2,4,71,12.6635
1973,7,2,5,80,15.8439
1973,7,3,1,79,7.8716
1973,7,3,2,121,3.5038
1973,7,3,3,134,4.4926
1973,7,3,4,138,3.7481
1973,7,3,5,146,4.8177
1973,8,1,1,320,-4.6145
1973,8,1,2,155,-6.6293
1973,8,1,3,128,-7.1942
1973,8,1,4,122,-6.7994
1973,8,1,5,142,-7.8703
1973,8,2,1,92,-3.5865
1973,8,2,2,72,-3.8751
1973,8,2,3,83,-4.4790
1973,8,2,4,71,-2.6349
1973,8,2,5,80,-3.6038
1973,8,3,1,79,-2.5666
1973,8,3,2,121,-2.2164
1973,8,3,3,134,-3.7482
1973,8,3,4,138,-3.7166
1973,8,3,5,146,-3.4524
1973,9,1,1,317,9.4805
1973,9,1,2,155,6.8751
1973,9,1,3,128,10.5667
1973,9,1,4,120,9.6740
1973,9,1,5,141,10.1609
1973,9,2,1,92,10.8437
1973,9,2,2,72,11.2335
1973,9,2,3,83,11.6344
1973,9,2,4,70,10.0567
1973,9,2,5,80,12.1268
1973,9,3,1,79,8.7292
1973,9,3,2,121,-0.1977
1973,9,3,3,134,5.8106
1973,9,3,4,138,7.7963
1973,9,3,5,146,4.4565
1973,10,1,1,316,0.9412
1973,10,1,2,155,-0.0343
1973,10,1,3,128,-1.3637
1973,10,1,4,120,-1.7443
1973,10,1,5,142,1.4494
1973,10,2,1,92,0.3261
1973,10,2,2,72,0.7886
1973,10,2,3,83,-0.1223
1973,10,2,4,70,-0.2653
1973,10,2,5,80,-1.5909
1973,10,3,1,79,3.0538
1973,10,3,2,120,2.0822
1973,10,3,3,134,-0.5434
1973,10,3,4,138,-1.8105
1973,10,3,5,145,-1.0196
1973,11,1,1,317,-19.1608
1973,11,1,2,155,-19.6032
1973,11,1,3,128,-21.6627
1973,11,1,4,120,-20.5851
1973,11,1,5,142,-21.8689
1973,11,2,1,92,-19.9786
1973,11,2,2,71,-19.0682
1973,11,2,3,83,-16.2850
1973,11,2,4,70,-18.2999
1973,11,2,5,80,-23.2420
1973,11,3,1,79,-14.6939
1973,11,3,2,120,-11.3422
1973,11,3,3,134,-9.5400
1973,11,3,4,138,-11.4818
1973,11,3,5,145,-13.1848
1973,12,1,1,315,-3.3239
1973,12,1,2,154,-5.3948
1973,12,1,3,128,-2.8317
1973,12,1,4,120,-4.5226
1973,12,1,5,142,-4.0256
1973,12,2,1,90,1.1104
1973,12,2,2,70,-4.4539
1973,12,2,3,83,-3.0799
1973,12,2,4,70,0.3443
1973,12,2,5,80,0.2678
1973,12,3,1,79,5.3079
1973,12,3,2,120,-0.6978
1973,12,3,3,134,0.4711
1973,12,3,4,138,3.5377
1973,12,3,5,146,2.1933
1974,1,1,1,316,18.4683
1974,1,1,2,154,16.8413
1974,1,1,3,127,15.1067
1974,1,1,4,120,17.0761
1974,1,1,5,142,15.3222
1974,1,2,1,90,11.7398
1974,1,2,2,70,12.4106
1974,1,2,3,83,11.7827
1974,1,2,4,70,7.6885
1974,1,2,5,80,7.1802
1974,1,3,1,79,-0.3083
1974,1,3,2,120,-0.7050
1974,1,3,3,134,-1.7364
1974,1,3,4,138,0.6463
1974,1,3,5,146,-0.0954
1974,2,1,1,315,-0.0304
1974,2,1,2,154,-0.4303
1974,2,1,3,127,-3.3813
1974,2,1,4,115,-1.1588
1974,2,1,5,140,-2.5318
1974,2,2,1,90,2.5152
1974,2,2,2,70,2.1299
1974,2,2,3,83,0.4901
1974,2,2,4,70,1.5507
1974,2,2,5,80,0.8296
1974,2,3,1,79,3.0550
1974,2,3,2,120,-1.0759
1974,2,3,3,133,-0.3986
1974,2,3,4,138,1.0965
1974,2,3,5,146,-0.3410
1974,3,1,1,312,0.2874
1974,3,1,2,153,0.1318
1974,3,1,3,125,2.3151
1974,3,1,4,114,0.9139
1974,3,1,5,140,0.7500
1974,3,2,1,90,-1.6393
1974,3,2,2,70,2.2126
1974,3,2,3,83,-0.8390
1974,3,2,4,70,-1.4304
1974,3,2,5,80,-2.0546
1974,3,3,1,79,-3.0303
1974,3,3,2,119,-0.7393
1974,3,3,3,133,-1.4697
1974,3,3,4,138,-3.1294
1974,3,3,5,146,-3.8948
1974,4,1,1,311,-3.6641
1974,4,1,2,153,-5.2145
1974,4,1,3,125,-4.5255
1974,4,1,4,114,-7.2055
1974,4,1,5,140,-6.5177
1974,4,2,1,90,-4.1560
1974,4,2,2,70,-3.9431
1974,4,2,3,83,-2.9759
1974,4,2,4,70,-4.0322
1974,4,2,5,79,-7.2568
1974,4,3,1,79,-2.7665
1974,4,3,2,119,-3.6370
1974,4,3,3,133,-3.1035
1974,4,3,4,138,-4.3284
1974,4,3,5,146,-6.2975
1974,5,1,1,310,-7.5490
1974,5,1,2,153,-6.4657
1974,5,1,3,125,-7.9972
1974,5,1,4,113,-5.7846
1974,5,1,5,140,-9.0811
1974,5,2,1,90,-7.0968
1974,5,2,2,69,-7.1517
1974,5,2,3,81,-6.8428
1974,5,2,4,70,-6.1822
1974,5,2,5,80,-9.1341
1974,5,3,1,79,-3.1111
1974,5,3,2,119,-2.0794
1974,5,3,3,133,-3.5395
1974,5,3,4,138,-2.0152
1974,5,3,5,146,-2.7718
1974,6,1,1,308,-1.9395
1974,6,1,2,151,-1.4506
1974,6,1,3,125,-1.1997
1974,6,1,4,114,-3.4116
1974,6,1,5,139,-1.9123
1974,6,2,1,89,1.1260
1974,6,2,2,69,-2.2142
1974,6,2,3,81,-0.8604
1974,6,2,4,70,-1.1981
1974,6,2,5,79,-4.4207
1974,6,3,1,79,-0.8819
1974,6,3,2,119,-0.7271
1974,6,3,3,133,-1.4869
1974,6,3,4,138,-1.4447
1974,6,3,5,146,-2.5688
1974,7,1,1,364,-4.8414
1974,7,1,2,260,-3.9213
1974,7,1,3,180,-3.9122
1974,7,1,4,185,-5.4352
1974,7,1,5,250,-6.6632
1974,7,2,1,100,-2.8004
1974,7,2,2,108,-2.0524
1974,7,2,3,103,-4.8553
1974,7,2,4,93,-5.0008
1974,7,2,5,109,-5.8254
1974,7,3,1,82,-5.5336
1974,7,3,2,114,-8.2405
1974,7,3,3,137,-7.9221
1974,7,3,4,167,-7.7154
1974,7,3,5,174,-7.9581
1974,8,1,1,363,-6.0431
1974,8,1,2,258,-7.7705
1974,8,1,3,178,-7.1160
1974,8,1,4,184,-6.8016
1974,8,1,5,249,-8.3835
1974,8,2,1,99,-6.2900
1974,8,2,2,107,-7.2436
1974,8,2,3,102,-9.8017
1974,8,2,4,93,-8.8372
1974,8,2,5,109,-7.0115
1974,8,3,1,82,-6.0368
1974,8,3,2,114,-8.7586
1974,8,3,3,137,-8.2892
1974,8,3,4,167,-8.6976
1974,8,3,5,174,-9.5158
1974,9,1,1,359,-8.2277
1974,9,1,2,257,-7.6214
1974,9,1,3,177,-8.4176
1974,9,1,4,183,-8.1521
1974,9,1,5,248,-10.6895
1974,9,2,1,100,-7.9566
1974,9,2,2,107,-8.6565
1974,9,2,3,101,-8.0587
1974,9,2,4,93,-7.4720
1974,9,2,5,108,-10.8450
1974,9,3,1,82,-10.7254
1974,9,3,2,113,-10.0039
1974,9,3,3,137,-13.1231
1974,9,3,4,167,-10.4440
1974,9,3,5,174,-12.7590
1974,10,1,1,357,8.7274
1974,10,1,2,256,8.7418
1974,10,1,3,175,6.6664
1974,10,1,4,182,9.0765
1974,10,1,5,242,11.4855
1974,10,2,1,100,10.6653
1974,10,2,2,105,8.9724
1974,10,2,3,100,7.3406
1974,10,2,4,92,12.2944
1974,10,2,5,108,11.6104
1974,10,3,1,82,19.1709
1974,10,3,2,112,14.9037
1974,10,3,3,137,16.6300
1974,10,3,4,167,16.5123
1974,10,3,5,174,18.6323
1974,11,1,1,355,-5.6089
1974,11,1,2,256,-5.3437
1974,11,1,3,175,-7.6200
1974,11,1,4,184,-5.3067
1974,11,1,5,246,-6.9597
1974,11,2,1,100,-2.0731
1974,11,2,2,105,-5.1383
1974,11,2,3,100,-5.5383
1974,11,2,4,92,-2.7899
1974,11,2,5,108,-6.3521
1974,11,3,1,82,-2.4223
1974,11,3,2,112,-3.5910
1974,11,3,3,137,-5.0543
1974,11,3,4,167,-4.0851
1974,11,3,5,174,-3.7538
1974,12,1,1,354,-8.6386
1974,12,1,2,254,-8.9820
1974,12,1,3,173,-7.7600
1974,12,1,4,182,-8.5608
1974,12,1,5,246,-6.7623
1974,12,2,1,100,-6.3054
1974,12,2,2,107,-6.0118
1974,12,2,3,100,-5.0857
1974,12,2,4,92,-5.1366
1974,12,2,5,107,-7.0199
1974,12,3,1,82,-3.1523
1974,12,3,2,112,-1.5578
1974,12,3,3,136,-2.1399
1974,12,3,4,167,-1.0373
1974,12,3,5,174,-4.9732
1975,1,1,1,352,31.1344
1975,1,1,2,253,29.9417
1975,1,1,3,174,30.2823
1975,1,1,4,183,27.3115
1975,1,1,5,246,28.3405
1975,1,2,1,98,25.6543
1975,1,2,2,107,25.4728
1975,1,2,3,99,28.1894
1975,1,2,4,92,23.6835
1975,1,2,5,107,27.0543
1975,1,3,1,82,12.5930
1975,1,3,2,112,13.2403
1975,1,3,3,137,12.3338
1975,1,3,4,167,10.5594
1975,1,3,5,173,17.4029
1975,2,1,1,351,5.7361
1975,2,1,2,250,6.4180
1975,2,1,3,173,3.2003
1975,2,1,4,182,5.8014
1975,2,1,5,245,4.3017
1975,2,2,1,97,3.8311
1975,2,2,2,107,5.9032
1975,2,2,3,99,4.1238
1975,2,2,4,92,3.2284
1975,2,2,5,107,4.9731
1975,2,3,1,82,7.5576
1975,2,3,2,112,4.8515
1975,2,3,3,137,8.7907
1975,2,3,4,167,6.1597
1975,2,3,5,173,5.7016
1975,3,1,1,351,9.3656
1975,3,1,2,253,8.7147
1975,3,1,3,172,7.5985
1975,3,1,4,182,7.3394
1975,3,1,5,243,10.4632
1975,3,2,1,97,8.4313
1975,3,2,2,107,5.8457
1975,3,2,3,99,8.6327
1975,3,2,4,92,6.5564
1975,3,2,5,107,6.4088
1975,3,3,1,82,4.3636
1975,3,3,2,112,5.1085
1975,3,3,3,137,1.7195
1975,3,3,4,167,2.5217
1975,3,3,5,172,3.5425
1975,4,1,1,350,2.7549
1975,4,1,2,252,4.9762
1975,4,1,3,171,2.7487
1975,4,1,4,182,4.5570
1975,4,1,5,243,4.3228
1975,4,2,1,97,8.0150
1975,4,2,2,107,4.0070
1975,4,2,3,99,2.3687
1975,4,2,4,92,0.7389
1975,4,2,5,107,8.6864
1975,4,3,1,82,5.4748
1975,4,3,2,112,7.8112
1975,4,3,3,137,4.4632
1975,4,3,4,167,3.1109
1975,4,3,5,172,6.9664
1975,5,1,1,348,7.3414
1975,5,1,2,250,8.8215
1975,5,1,3,172,7.5033
1975,5,1,4,181,6.8717
1975,5,1,5,242,9.0018
1975,5,2,1,97,9.1597
1975,5,2,2,107,7.5725
1975,5,2,3,99,7.5899
1975,5,2,4,92,8.6659
1975,5,2,5,107,8.4419
1975,5,3,1,82,6.7001
1975,5,3,2,112,5.1724
1975,5,3,3,137,5.7143
1975,5,3,4,167,4.6538
1975,5,3,5,172,4.9128
1975,6,1,1,349,7.4316
1975,6,1,2,248,6.8852
1975,6,1,3,172,10.7334
1975,6,1,4,178,7.0923
1975,6,1,5,241,7.7020
1975,6,2,1,97,6.8969
1975,6,2,2,106,6.8583
1975,6,2,3,99,5.4941
1975,6,2,4,92,8.2068
1975,6,2,5,107,6.6234
1975,6,3,1,82,5.7787
1975,6,3,2,111,6.4233
1975,6,3,3,137,4.1705
1975,6,3,4,167,4.3509
1975,6,3,5,172,6.3417
1975,7,1,1,588,-0.9880
1975,7,1,2,371,-0.7084
1975,7,1,3,245,-0.5410
1975,7,1,4,195,-0.1717
1975,7,1,5,298,-0.1755
1975,7,2,1,112,-2.8745
1975,7,2,2,115,-4.3244
1975,7,2,3,132,-2.3574
1975,7,2,4,105,-5.2162
1975,7,2,5,152,-3.4602
1975,7,3,1,65,-5.6182
1975,7,3,2,106,-5.6566
1975,7,3,3,147,-5.9064
1975,7,3,4,187,-6.9848
1975,7,3,5,192,-6.4486
1975,8,1,1,585,-7.3569
1975,8,1,2,371,-5.6351
1975,8,1,3,245,-5.6907
1975,8,1,4,192,-6.6101
1975,8,1,5,298,-5.6344
1975,8,2,1,112,-6.4826
1975,8,2,2,115,-3.6506
1975,8,2,3,132,-4.3937
1975,8,2,4,105,-3.3608
1975,8,2,5,152,-3.6562
1975,8,3,1,64,-2.8158
1975,8,3,2,106,-1.5518
1975,8,3,3,147,-2.0140
1975,8,3,4,187,-1.0639
1975,8,3,5,192,-2.0095
1975,9,1,1,585,-3.5639
1975,9,1,2,371,-2.9317
1975,9,1,3,243,-1.5606
1975,9,1,4,194,-4.1303
1975,9,1,5,298,-3.9739
1975,9,2,1,112,-2.9762
1975,9,2,2,114,-3.1947
1975,9,2,3,132,-2.0382
1975,9,2,4,103,-4.5622
1975,9,2,5,152,-5.0691
1975,9,3,1,64,-2.2452
1975,9,3,2,105,-3.4431
1975,9,3,3,147,-3.1600
1975,9,3,4,187,-2.4692
1975,9,3,5,192,-4.9530
1975,10,1,1,583,1.8808
1975,10,1,2,369,2.5325
1975,10,1,3,240,2.4745
1975,10,1,4,193,3.2006
1975,10,1,5,298,1.4068
1975,10,2,1,112,2.2281
1975,10,2,2,114,4.8341
1975,10,2,3,131,2.2987
1975,10,2,4,103,3.7007
1975,10,2,5,152,1.9412
1975,10,3,1,64,6.1814
1975,10,3,2,105,7.0623
1975,10,3,3,147,6.9402
1975,10,3,4,187,6.8345
1975,10,3,5,192,4.9996
1975,11,1,1,582,2.8788
1975,11,1,2,370,1.8121
1975,11,1,3,240,3.5263
1975,11,1,4,191,3.1054
1975,11,1,5,297,2.5430
1975,11,2,1,111,3.2729
1975,11,2,2,114,3.6469
1975,11,2,3,131,4.7121
1975,11,2,4,103,4.0002
1975,11,2,5,152,0.2312
1975,11,3,1,64,1.4494
1975,11,3,2,105,4.1568
1975,11,3,3,146,2.0437
1975,11,3,4,186,3.9083
1975,11,3,5,192,2.1091
1975,12,1,1,578,-1.4038
1975,12,1,2,369,-1.1205
1975,12,1,3,239,-0.1965
1975,12,1,4,190,-3.0426
1975,12,1,5,297,-1.0346
1975,12,2,1,111,-0.2410
1975,12,2,2,114,-1.3146
1975,12,2,3,131,-1.0229
1975,12,2,4,102,-0.8766
1975,12,2,5,151,-2.5232
1975,12,3,1,64,-0.4245
1975,12,3,2,105,-1.7780
1975,12,3,3,147,-1.3072
1975,12,3,4,187,-0.9914
1975,12,3,5,192,-1.2732
1976,1,1,1,574,23.5499
1976,1,1,2,367,22.0066
1976,1,1,3,239,20.9498
1976,1,1,4,190,22.2234
1976,1,1,5,295,22.6959
1976,1,2,1,111,20.0285
1976,1,2,2,114,19.0553
1976,1,2,3,129,19.4149
1976,1,2,4,102,16.1075
1976,1,2,5,150,17.6267
1976,1,3,1,64,18.5835
1976,1,3,2,105,14.5638
1976,1,3,3,147,10.6756
1976,1,3,4,186,11.5013
1976,1,3,5,192,12.6448
1976,2,1,1,554,13.6430
1976,2,1,2,354,11.9683
1976,2,1,3,228,10.4708
1976,2,1,4,182,10.0636
1976,2,1,5,286,10.1268
1976,2,2,1,110,8.5865
1976,2,2,2,114,7.6028
1976,2,2,3,129,7.5101
1976,2,2,4,101,5.8050
1976,2,2,5,149,5.9954
1976,2,3,1,64,3.3739
1976,2,3,2,105,1.9429
1976,2,3,3,146,-1.1746
1976,2,3,4,187,-0.5772
1976,2,3,5,192,-1.0957
1976,3,1,1,575,2.6950
1976,3,1,2,367,0.7625
1976,3,1,3,237,0.8728
1976,3,1,4,185,2.5475
1976,3,1,5,294,1.1683
1976,3,2,1,111,3.0242
1976,3,2,2,114,1.7885
1976,3,2,3,129,1.8640
1976,3,2,4,101,0.0451
1976,3,2,5,149,1.4007
1976,3,3,1,64,0.2834
1976,3,3,2,105,0.7403
1976,3,3,3,147,4.3017
1976,3,3,4,185,2.7571
1976,3,3,5,192,2.5124
1976,4,1,1,562,-1.1679
1976,4,1,2,355,-1.4368
1976,4,1,3,234,-2.1938
1976,4,1,4,186,-2.2577
1976,4,1,5,285,-0.7928
1976,4,2,1,110,-1.1587
1976,4,2,2,114,-1.0163
1976,4,2,3,127,-2.0566
1976,4,2,4,101,1.1498
1976,4,2,5,149,-0.7965
1976,4,3,1,64,-1.3265
1976,4,3,2,105,-1.5657
1976,4,3,3,147,-0.0206
1976,4,3,4,185,-1.9224
1976,4,3,5,192,-0.0933
1976,5,1,1,570,-4.6166
1976,5,1,2,362,-2.3464
1976,5,1,3,235,-3.1915
1976,5,1,4,184,-1.4362
1976,5,1,5,290,-2.0148
