year,month,rank_ME,rank_dLNO,nstocks,ret_vw
1971,9,2,3,55,-0.9879
1971,9,2,4,48,-1.7692
1971,9,2,5,76,-0.8760
1971,9,3,1,44,-0.9118
1971,9,3,2,85,-1.2108
1971,9,3,3,101,-0.3576
1971,9,3,4,121,-0.1836
1971,9,3,5,126,-0.4496
1971,10,1,1,280,-7.1651
1971,10,1,2,140,-6.2031
1971,10,1,3,124,-7.1280
1971,10,1,4,100,-7.7954
1971,10,1,5,123,-6.4423
1971,10,2,1,66,-5.4990
1971,10,2,2,85,-5.6380
1971,10,2,3,55,-6.6134
1971,10,2,4,48,-7.7578
1971,10,2,5,76,-4.7040
1971,10,3,1,44,-4.2912
1971,10,3,2,85,-5.1609
1971,10,3,3,101,-5.3603
1971,10,3,4,121,-4.9451
1971,10,3,5,126,-3.3451
1971,11,1,1,280,-4.0839
1971,11,1,2,140,-3.8498
1971,11,1,3,124,-5.1181
1971,11,1,4,100,-5.1251
1971,11,1,5,123,-4.8870
1971,11,2,1,66,-2.0495
1971,11,2,2,85,-1.7579
1971,11,2,3,55,-3.3945
1971,11,2,4,48,-1.9191
1971,11,2,5,76,-2.7841
1971,11,3,1,44,0.4209
1971,11,3,2,85,-1.1345
1971,11,3,3,101,-0.6504
1971,11,3,4,121,0.4987
1971,11,3,5,126,0.8929
1971,12,1,1,279,13.4139
1971,12,1,2,140,12.1576
1971,12,1,3,124,11.5052
1971,12,1,4,99,13.3052
1971,12,1,5,123,15.6807
1971,12,2,1,66,13.3760
1971,12,2,2,85,10.1494
1971,12,2,3,55,14.6198
1971,12,2,4,48,12.3790
1971,12,2,5,76,14.3644
1971,12,3,1,44,11.1931
1971,12,3,2,85,8.4376
1971,12,3,3,101,9.5901
1971,12,3,4,121,9.0025
1971,12,3,5,126,8.7797
1972,1,1,1,279,14.0538
1972,1,1,2,139,17.1453
1972,1,1,3,124,12.5039
1972,1,1,4,99,12.4733
1972,1,1,5,123,10.8353
1972,1,2,1,66,7.7146
1972,1,2,2,84,6.7808
1972,1,2,3,54,6.4539
1972,1,2,4,48,6.4269
1972,1,2,5,76,9.1409
1972,1,3,1,44,0.9485
1972,1,3,2,85,2.0833
1972,1,3,3,101,0.7896
1972,1,3,4,121,1.8225
1972,1,3,5,126,4.0229
1972,2,1,1,278,4.7295
1972,2,1,2,139,3.2493
1972,2,1,3,124,3.6679
1972,2,1,4,99,4.5459
1972,2,1,5,123,4.8222
1972,2,2,1,65,3.3464
1972,2,2,2,84,4.3552
1972,2,2,3,54,4.1861
1972,2,2,4,48,3.8587
1972,2,2,5,76,3.2603
1972,2,3,1,44,7.2861
1972,2,3,2,85,5.0986
1972,2,3,3,101,4.6948
1972,2,3,4,121,3.9274
1972,2,3,5,126,2.3898
1972,3,1,1,277,-0.1545
1972,3,1,2,139,0.8603
1972,3,1,3,124,-1.9898
1972,3,1,4,99,-0.7906
1972,3,1,5,123,-2.6907
1972,3,2,1,65,-0.1816
1972,3,2,2,84,0.5028
1972,3,2,3,54,0.7529
1972,3,2,4,48,1.0814
1972,3,2,5,76,0.5363
1972,3,3,1,44,2.0099
1972,3,3,2,85,-1.3671
1972,3,3,3,101,1.7558
1972,3,3,4,121,-1.1882
1972,3,3,5,126,1.9449
1972,4,1,1,276,0.9795
1972,4,1,2,139,1.2120
1972,4,1,3,124,0.8848
1972,4,1,4,99,0.2406
1972,4,1,5,121,-1.2059
1972,4,2,1,65,3.5405
1972,4,2,2,84,0.0504
1972,4,2,3,54,2.1104
1972,4,2,4,48,1.0688
1972,4,2,5,76,0.0062
1972,4,3,1,44,-1.2701
1972,4,3,2,85,0.5069
1972,4,3,3,101,2.2572
1972,4,3,4,121,0.2438
1972,4,3,5,126,0.8067
1972,5,1,1,273,-1.6330
1972,5,1,2,138,-1.6122
1972,5,1,3,124,-3.4109
1972,5,1,4,99,-2.7503
1972,5,1,5,122,-1.2998
1972,5,2,1,65,-3.9388
1972,5,2,2,84,-0.9165
1972,5,2,3,54,-3.2674
1972,5,2,4,48,-1.0862
1972,5,2,5,76,0.1836
1972,5,3,1,44,2.4091
1972,5,3,2,85,1.7164
1972,5,3,3,101,1.5368
1972,5,3,4,121,2.8250
1972,5,3,5,125,2.4861
1972,6,1,1,272,-4.7965
1972,6,1,2,138,-1.6943
1972,6,1,3,124,-4.9443
1972,6,1,4,99,-1.3729
1972,6,1,5,122,-3.8057
1972,6,2,1,65,-3.6307
1972,6,2,2,84,-0.1834
1972,6,2,3,54,-2.8107
1972,6,2,4,48,-5.7458
1972,6,2,5,76,-3.0927
1972,6,3,1,44,-4.2693
1972,6,3,2,85,-1.9270
1972,6,3,3,101,-2.1753
1972,6,3,4,121,-1.4144
1972,6,3,5,124,-1.8805
1972,7,1,1,301,-3.9588
1972,7,1,2,151,-2.9672
1972,7,1,3,114,-3.1727
1972,7,1,4,76,-2.7911
1972,7,1,5,146,-5.9170
1972,7,2,1,76,-3.7344
1972,7,2,2,79,-3.2969
1972,7,2,3,64,-3.9886
1972,7,2,4,59,-4.0925
1972,7,2,5,74,-4.4736
1972,7,3,1,48,-1.2508
1972,7,3,2,92,-0.3169
1972,7,3,3,115,-0.8826
1972,7,3,4,123,0.5003
1972,7,3,5,121,0.5989
1972,8,1,1,298,0.0254
1972,8,1,2,151,1.2563
1972,8,1,3,113,1.0808
1972,8,1,4,76,0.6819
1972,8,1,5,146,-0.8222
1972,8,2,1,76,1.6465
1972,8,2,2,79,0.6918
1972,8,2,3,64,2.6057
1972,8,2,4,58,0.7867
1972,8,2,5,74,1.9009
1972,8,3,1,48,4.0980
1972,8,3,2,92,0.3629
1972,8,3,3,115,3.2373
1972,8,3,4,123,4.3483
1972,8,3,5,121,3.8972
1972,9,1,1,297,-4.3306
1972,9,1,2,151,-4.0719
1972,9,1,3,113,-4.3998
1972,9,1,4,76,-4.3291
1972,9,1,5,146,-5.2511
1972,9,2,1,75,-3.3488
1972,9,2,2,79,-2.2332
1972,9,2,3,63,-3.4794
1972,9,2,4,58,-3.6393
1972,9,2,5,74,-2.1906
1972,9,3,1,48,-1.8395
1972,9,3,2,92,-1.5606
1972,9,3,3,115,-2.2847
1972,9,3,4,122,0.3679
1972,9,3,5,121,-0.2820
1972,10,1,1,296,-2.7293
1972,10,1,2,151,-2.8108
1972,10,1,3,113,-0.4241
1972,10,1,4,74,-3.0646
1972,10,1,5,145,-4.3704
1972,10,2,1,75,-1.2311
1972,10,2,2,79,-2.2333
1972,10,2,3,63,-0.9639
1972,10,2,4,58,-2.5091
1972,10,2,5,74,-0.1665
1972,10,3,1,48,-0.1931
1972,10,3,2,92,0.4179
1972,10,3,3,115,1.0938
1972,10,3,4,122,1.5713
1972,10,3,5,121,0.5593
1972,11,1,1,296,3.9016
1972,11,1,2,151,6.9582
1972,11,1,3,113,3.6060
1972,11,1,4,74,5.6673
1972,11,1,5,145,5.3530
1972,11,2,1,75,5.8149
1972,11,2,2,78,7.4381
1972,11,2,3,63,6.9295
1972,11,2,4,58,6.2502
1972,11,2,5,74,6.0271
1972,11,3,1,48,6.1985
1972,11,3,2,92,4.6007
1972,11,3,3,115,6.4528
1972,11,3,4,121,5.0066
1972,11,3,5,121,3.4483
1972,12,1,1,295,-1.4453
1972,12,1,2,151,-0.0214
1972,12,1,3,113,-2.9724
1972,12,1,4,74,-1.8195
1972,12,1,5,145,-4.3491
1972,12,2,1,74,-1.2067
1972,12,2,2,78,-2.0343
1972,12,2,3,63,-0.3068
1972,12,2,4,58,-3.9459
1972,12,2,5,74,1.7536
1972,12,3,1,48,0.6524
1972,12,3,2,92,-0.0199
1972,12,3,3,115,0.2799
1972,12,3,4,122,2.3652
1972,12,3,5,121,2.0304
1973,1,1,1,295,-2.6278
1973,1,1,2,151,-4.1200
1973,1,1,3,113,-4.3434
1973,1,1,4,73,-8.5926
1973,1,1,5,146,-1.7076
1973,1,2,1,74,-6.0225
1973,1,2,2,78,-8.5862
1973,1,2,3,63,-7.6742
1973,1,2,4,58,-4.1855
1973,1,2,5,73,-5.5951
1973,1,3,1,48,-5.0900
1973,1,3,2,92,-3.7165
1973,1,3,3,115,-4.3253
1973,1,3,4,122,-1.0366
1973,1,3,5,121,0.0410
1973,2,1,1,294,-8.4907
1973,2,1,2,151,-6.0758
1973,2,1,3,113,-8.0560
1973,2,1,4,72,-8.9236
1973,2,1,5,146,-10.5308
1973,2,2,1,74,-8.9672
1973,2,2,2,78,-7.4701
1973,2,2,3,63,-8.9755
1973,2,2,4,58,-8.8592
1973,2,2,5,73,-8.7056
1973,2,3,1,48,-2.8775
1973,2,3,2,92,-4.1313
1973,2,3,3,115,-5.2098
1973,2,3,4,122,-3.9366
1973,2,3,5,121,-2.8509
1973,3,1,1,293,-2.2529
1973,3,1,2,151,-2.0599
1973,3,1,3,113,-4.0041
1973,3,1,4,72,-4.4278
1973,3,1,5,145,-1.4008
1973,3,2,1,74,-2.3947
1973,3,2,2,78,-1.6949
1973,3,2,3,63,-3.1749
1973,3,2,4,58,-5.3616
1973,3,2,5,73,-0.9967
1973,3,3,1,48,-2.8127
1973,3,3,2,91,-2.8998
1973,3,3,3,115,-1.9624
1973,3,3,4,121,1.1392
1973,3,3,5,121,0.6303
1973,4,1,1,293,-7.5837
1973,4,1,2,151,-5.8387
1973,4,1,3,113,-4.9959
1973,4,1,4,71,-8.4123
1973,4,1,5,143,-10.2341
1973,4,2,1,74,-6.2803
1973,4,2,2,78,-7.6458
1973,4,2,3,63,-5.4081
1973,4,2,4,58,-7.5007
1973,4,2,5,74,-8.1982
1973,4,3,1,48,-7.3752
1973,4,3,2,91,-5.4157
1973,4,3,3,114,-6.1391
1973,4,3,4,121,-2.7011
1973,4,3,5,121,-4.7214
1973,5,1,1,292,-9.7018
1973,5,1,2,151,-7.6532
1973,5,1,3,113,-8.4504
1973,5,1,4,70,-7.3879
1973,5,1,5,142,-9.5975
1973,5,2,1,74,-9.4161
1973,5,2,2,78,-8.9653
1973,5,2,3,63,-10.3889
1973,5,2,4,58,-9.0866
1973,5,2,5,74,-7.9711
1973,5,3,1,48,-2.2898
1973,5,3,2,91,-1.5548
1973,5,3,3,115,-2.2337
1973,5,3,4,120,-1.8512
1973,5,3,5,121,-1.3643
1973,6,1,1,289,-2.8483
1973,6,1,2,148,-2.4269
1973,6,1,3,113,-1.9890
1973,6,1,4,70,-3.2440
1973,6,1,5,140,-5.3938
1973,6,2,1,74,-3.7947
1973,6,2,2,78,-2.7544
1973,6,2,3,63,-2.2128
1973,6,2,4,58,-3.8684
1973,6,2,5,73,-3.3456
1973,6,3,1,48,0.1839
1973,6,3,2,91,-2.5458
1973,6,3,3,115,-3.0268
1973,6,3,4,120,0.0253
1973,6,3,5,121,-0.0953
1973,7,1,1,291,14.5483
1973,7,1,2,166,14.5740
1973,7,1,3,119,14.2431
1973,7,1,4,117,16.2310
1973,7,1,5,144,17.7042
1973,7,2,1,76,12.6024
1973,7,2,2,82,9.8029
1973,7,2,3,60,11.4531
1973,7,2,4,64,14.0714
1973,7,2,5,79,18.3056
1973,7,3,1,63,8.3537
1973,7,3,2,94,7.1922
1973,7,3,3,114,5.6359
1973,7,3,4,104,4.9480
1973,7,3,5,120,2.8261
1973,8,1,1,290,-5.2539
1973,8,1,2,165,-5.4973
1973,8,1,3,119,-7.3874
1973,8,1,4,116,-8.0250
1973,8,1,5,144,-7.1042
1973,8,2,1,76,-4.5915
1973,8,2,2,82,-2.4339
1973,8,2,3,60,-4.6508
1973,8,2,4,64,-3.1867
1973,8,2,5,79,-4.3951
1973,8,3,1,63,-2.2624
1973,8,3,2,94,-4.5820
1973,8,3,3,114,-2.3209
1973,8,3,4,104,-2.9412
1973,8,3,5,120,-3.7938
1973,9,1,1,289,9.4710
1973,9,1,2,163,8.7896
1973,9,1,3,119,9.5927
1973,9,1,4,115,8.2248
1973,9,1,5,142,10.3904
1973,9,2,1,76,9.8479
1973,9,2,2,82,10.2669
1973,9,2,3,60,12.4201
1973,9,2,4,64,13.2683
1973,9,2,5,78,12.2784
1973,9,3,1,63,7.6936
1973,9,3,2,94,5.5720
1973,9,3,3,114,4.3192
1973,9,3,4,104,6.8861
1973,9,3,5,120,1.1108
1973,10,1,1,287,0.2029
1973,10,1,2,164,0.1548
1973,10,1,3,118,-1.0420
1973,10,1,4,115,-1.1818
1973,10,1,5,143,1.1684
1973,10,2,1,76,-0.4345
1973,10,2,2,82,2.4511
1973,10,2,3,60,-2.0398
1973,10,2,4,64,-0.1650
1973,10,2,5,78,-0.8251
1973,10,3,1,63,0.8843
1973,10,3,2,93,-0.6414
1973,10,3,3,114,-1.2374
1973,10,3,4,104,-0.4064
1973,10,3,5,119,2.0032
1973,11,1,1,288,-19.1794
1973,11,1,2,164,-19.6891
1973,11,1,3,118,-21.4982
1973,11,1,4,115,-20.2678
1973,11,1,5,143,-21.7385
1973,11,2,1,76,-19.2907
1973,11,2,2,81,-20.3496
1973,11,2,3,60,-16.6923
1973,11,2,4,64,-18.6328
1973,11,2,5,78,-24.4284
1973,11,3,1,63,-11.8786
1973,11,3,2,93,-13.2151
1973,11,3,3,114,-13.6403
1973,11,3,4,104,-13.0706
1973,11,3,5,119,-8.6783
1973,12,1,1,287,-4.0191
1973,12,1,2,163,-2.8925
1973,12,1,3,117,-3.2808
1973,12,1,4,115,-7.0464
1973,12,1,5,143,-3.6599
1973,12,2,1,75,-1.3896
1973,12,2,2,79,-1.2854
1973,12,2,3,60,-1.6978
1973,12,2,4,64,-1.1904
1973,12,2,5,78,0.2558
1973,12,3,1,63,2.9064
1973,12,3,2,93,1.2784
1973,12,3,3,114,0.3873
1973,12,3,4,104,1.5849
1973,12,3,5,120,1.7287
1974,1,1,1,288,18.3298
1974,1,1,2,162,16.5440
1974,1,1,3,117,17.0816
1974,1,1,4,115,19.4425
1974,1,1,5,143,14.2404
1974,1,2,1,75,13.2036
1974,1,2,2,79,9.5431
1974,1,2,3,60,15.4276
1974,1,2,4,64,8.4248
1974,1,2,5,78,7.6153
1974,1,3,1,63,1.0742
1974,1,3,2,93,1.0536
1974,1,3,3,114,-0.7709
1974,1,3,4,104,-0.3766
1974,1,3,5,120,-1.5164
1974,2,1,1,288,-0.4248
1974,2,1,2,161,-0.7305
1974,2,1,3,116,-2.0270
1974,2,1,4,110,-1.4501
1974,2,1,5,142,-2.4141
1974,2,2,1,75,2.0498
1974,2,2,2,79,1.3013
1974,2,2,3,60,3.4815
1974,2,2,4,64,-0.0853
1974,2,2,5,78,1.1640
1974,2,3,1,63,1.6648
1974,2,3,2,93,-0.2826
1974,2,3,3,113,0.1521
1974,2,3,4,104,0.2969
1974,2,3,5,120,0.3380
1974,3,1,1,285,0.2985
1974,3,1,2,160,0.0412
1974,3,1,3,114,0.8169
1974,3,1,4,110,2.6972
1974,3,1,5,141,-0.0629
1974,3,2,1,75,0.3905
1974,3,2,2,79,-1.3260
1974,3,2,3,60,-1.4577
1974,3,2,4,64,0.5778
1974,3,2,5,78,-2.1288
1974,3,3,1,63,-2.1711
1974,3,3,2,92,-1.7946
1974,3,3,3,113,-2.2896
1974,3,3,4,104,-1.3193
1974,3,3,5,120,-2.4722
1974,4,1,1,284,-4.2948
1974,4,1,2,160,-5.1795
1974,4,1,3,114,-4.3503
1974,4,1,4,110,-6.1679
1974,4,1,5,141,-5.8252
1974,4,2,1,75,-4.4147
1974,4,2,2,79,-3.0350
1974,4,2,3,60,-4.3274
1974,4,2,4,64,-3.1683
1974,4,2,5,77,-5.5890
1974,4,3,1,63,-3.0236
1974,4,3,2,92,-3.2416
1974,4,3,3,113,-3.3887
1974,4,3,4,104,-2.4024
1974,4,3,5,120,-3.8719
1974,5,1,1,283,-6.6967
1974,5,1,2,160,-8.7158
1974,5,1,3,114,-7.9485
1974,5,1,4,109,-6.0421
1974,5,1,5,141,-8.2249
1974,5,2,1,75,-8.4444
1974,5,2,2,79,-6.9474
1974,5,2,3,59,-5.6272
1974,5,2,4,63,-6.0648
1974,5,2,5,77,-9.1269
1974,5,3,1,63,-3.3003
1974,5,3,2,92,-1.9549
1974,5,3,3,113,-2.7913
1974,5,3,4,104,-0.9389
1974,5,3,5,120,-3.3857
1974,6,1,1,282,-1.9221
1974,6,1,2,158,-1.7680
1974,6,1,3,114,-1.2872
1974,6,1,4,108,-3.3217
1974,6,1,5,142,-1.4593
1974,6,2,1,74,-0.1907
1974,6,2,2,79,-0.9112
1974,6,2,3,59,1.0936
1974,6,2,4,63,-2.7371
1974,6,2,5,76,-3.6230
1974,6,3,1,63,-0.9164
1974,6,3,2,92,0.1480
1974,6,3,3,113,-1.9655
1974,6,3,4,104,-1.4181
1974,6,3,5,120,-0.1265
1974,7,1,1,369,-4.7776
1974,7,1,2,199,-3.4951
1974,7,1,3,185,-3.9017
1974,7,1,4,174,-6.8411
1974,7,1,5,247,-6.3105
1974,7,2,1,80,-3.1043
1974,7,2,2,98,-3.2097
1974,7,2,3,96,-2.7673
1974,7,2,4,82,-6.1747
1974,7,2,5,103,-6.4472
1974,7,3,1,62,-8.3372
1974,7,3,2,98,-11.3246
1974,7,3,3,113,-7.8621
1974,7,3,4,139,-8.6542
1974,7,3,5,143,-8.2621
1974,8,1,1,367,-6.3416
1974,8,1,2,198,-6.9524
1974,8,1,3,184,-7.8137
1974,8,1,4,172,-7.1660
1974,8,1,5,246,-7.7106
1974,8,2,1,79,-6.8506
1974,8,2,2,96,-8.7269
1974,8,2,3,96,-7.9605
1974,8,2,4,82,-9.0620
1974,8,2,5,103,-7.8763
1974,8,3,1,62,-8.9164
1974,8,3,2,98,-9.5045
1974,8,3,3,113,-8.5761
1974,8,3,4,139,-9.0326
1974,8,3,5,143,-6.9305
1974,9,1,1,363,-8.0206
1974,9,1,2,196,-8.4798
1974,9,1,3,182,-6.1550
1974,9,1,4,173,-9.4384
1974,9,1,5,244,-11.3589
1974,9,2,1,80,-9.5896
1974,9,2,2,96,-7.2038
1974,9,2,3,95,-9.9020
1974,9,2,4,82,-8.5873
1974,9,2,5,102,-10.4659
1974,9,3,1,62,-12.5527
1974,9,3,2,97,-9.6849
1974,9,3,3,113,-11.1025
1974,9,3,4,139,-13.7494
1974,9,3,5,143,-12.0015
1974,10,1,1,360,9.1946
1974,10,1,2,194,8.5467
1974,10,1,3,182,6.6113
1974,10,1,4,172,8.3553
1974,10,1,5,239,11.2971
1974,10,2,1,79,11.5274
1974,10,2,2,95,9.1060
1974,10,2,3,94,8.6279
1974,10,2,4,81,10.2291
1974,10,2,5,102,12.2384
1974,10,3,1,62,18.7994
1974,10,3,2,96,16.5119
1974,10,3,3,113,18.8510
1974,10,3,4,139,15.9829
1974,10,3,5,143,17.2359
1974,11,1,1,360,-5.0298
1974,11,1,2,194,-5.6361
1974,11,1,3,181,-6.5259
1974,11,1,4,173,-5.5418
1974,11,1,5,242,-7.3947
1974,11,2,1,79,-2.3466
1974,11,2,2,95,-4.3195
1974,11,2,3,94,-6.8904
1974,11,2,4,81,-5.1439
1974,11,2,5,102,-6.0862
1974,11,3,1,62,-2.0297
1974,11,3,2,96,-2.6134
1974,11,3,3,113,-4.4894
1974,11,3,4,139,-4.6024
1974,11,3,5,143,-5.0937
1974,12,1,1,359,-7.5103
1974,12,1,2,192,-8.3278
1974,12,1,3,180,-8.8917
1974,12,1,4,171,-8.7930
1974,12,1,5,242,-7.6289
1974,12,2,1,80,-7.3988
1974,12,2,2,96,-6.7888
1974,12,2,3,94,-4.2119
1974,12,2,4,81,-4.8707
1974,12,2,5,101,-7.0435
1974,12,3,1,62,-4.1114
1974,12,3,2,95,-1.5240
1974,12,3,3,113,-2.2893
1974,12,3,4,139,-2.1897
1974,12,3,5,143,-2.9560
1975,1,1,1,358,30.1216
1975,1,1,2,190,30.7528
1975,1,1,3,180,31.3641
1975,1,1,4,172,26.4278
1975,1,1,5,242,29.5019
1975,1,2,1,78,27.7936
1975,1,2,2,95,26.1244
1975,1,2,3,94,28.5285
1975,1,2,4,81,22.9223
1975,1,2,5,101,24.9800
1975,1,3,1,62,13.8133
1975,1,3,2,96,14.5523
1975,1,3,3,113,12.6005
1975,1,3,4,139,10.6508
1975,1,3,5,142,11.5721
1975,2,1,1,356,5.1845
1975,2,1,2,189,5.4643
1975,2,1,3,179,5.6356
1975,2,1,4,172,4.0351
1975,2,1,5,241,5.1761
1975,2,2,1,77,5.6767
1975,2,2,2,95,5.1406
1975,2,2,3,94,3.7930
1975,2,2,4,81,3.3272
1975,2,2,5,101,5.1498
1975,2,3,1,62,9.9435
1975,2,3,2,96,4.0503
1975,2,3,3,113,8.1409
1975,2,3,4,139,7.0886
1975,2,3,5,142,8.1549
1975,3,1,1,356,9.3555
1975,3,1,2,189,9.3166
1975,3,1,3,180,8.2338
1975,3,1,4,170,7.3188
1975,3,1,5,241,10.4770
1975,3,2,1,77,9.1751
1975,3,2,2,95,5.9586
1975,3,2,3,94,9.1559
1975,3,2,4,81,7.1648
1975,3,2,5,101,9.2131
1975,3,3,1,62,4.1529
1975,3,3,2,96,6.3042
1975,3,3,3,113,4.8476
1975,3,3,4,139,3.8119
1975,3,3,5,141,0.8768
1975,4,1,1,355,3.1716
1975,4,1,2,189,5.4551
1975,4,1,3,179,3.2532
1975,4,1,4,169,3.3427
1975,4,1,5,241,3.2384
1975,4,2,1,77,5.7033
1975,4,2,2,95,6.1158
1975,4,2,3,94,2.6266
1975,4,2,4,81,2.1094
1975,4,2,5,101,9.6538
1975,4,3,1,62,1.0431
1975,4,3,2,96,3.8438
1975,4,3,3,113,5.5461
1975,4,3,4,139,6.6354
1975,4,3,5,141,4.9496
1975,5,1,1,354,6.6569
1975,5,1,2,187,8.5312
1975,5,1,3,179,8.3496
1975,5,1,4,168,6.8168
1975,5,1,5,240,9.3974
1975,5,2,1,77,10.7512
1975,5,2,2,95,7.0091
1975,5,2,3,94,7.0311
1975,5,2,4,81,9.1573
1975,5,2,5,101,10.1764
1975,5,3,1,62,8.4242
1975,5,3,2,96,6.0312
1975,5,3,3,113,3.4506
1975,5,3,4,139,5.7804
1975,5,3,5,141,3.6418
1975,6,1,1,352,7.9369
1975,6,1,2,188,7.9147
1975,6,1,3,178,7.4537
1975,6,1,4,167,6.8022
1975,6,1,5,238,7.4914
1975,6,2,1,77,6.3500
1975,6,2,2,94,7.0295
1975,6,2,3,94,6.5190
1975,6,2,4,81,6.2254
1975,6,2,5,101,6.0334
1975,6,3,1,62,5.0920
1975,6,3,2,96,7.1175
1975,6,3,3,112,6.0553
1975,6,3,4,139,4.2007
1975,6,3,5,141,3.1013
1975,7,1,1,590,-1.3066
1975,7,1,2,328,0.5215
1975,7,1,3,231,-0.9908
1975,7,1,4,200,-1.3051
1975,7,1,5,275,0.4719
1975,7,2,1,113,-2.5269
1975,7,2,2,125,-3.5646
1975,7,2,3,125,-3.8646
1975,7,2,4,86,-5.2175
1975,7,2,5,140,-2.7626
1975,7,3,1,65,-6.0107
1975,7,3,2,96,-8.6428
1975,7,3,3,136,-7.6553
1975,7,3,4,171,-5.5285
1975,7,3,5,187,-6.0104
1975,8,1,1,587,-6.8068
1975,8,1,2,328,-6.0238
1975,8,1,3,230,-5.5694
1975,8,1,4,198,-6.3178
1975,8,1,5,275,-6.2546
1975,8,2,1,113,-7.2428
1975,8,2,2,125,-4.6016
1975,8,2,3,125,-3.7566
1975,8,2,4,86,-3.2707
1975,8,2,5,140,-3.3237
1975,8,3,1,64,-2.0208
1975,8,3,2,96,-1.1117
1975,8,3,3,136,-2.3621
1975,8,3,4,171,-1.0282
1975,8,3,5,187,-1.9345
1975,9,1,1,587,-3.2649
1975,9,1,2,328,-2.2046
1975,9,1,3,228,-3.2853
1975,9,1,4,200,-3.6238
1975,9,1,5,275,-3.9507
1975,9,2,1,113,-3.6217
1975,9,2,2,124,-2.0148
1975,9,2,3,124,-3.3602
1975,9,2,4,85,-5.9105
1975,9,2,5,140,-4.4798
1975,9,3,1,64,-3.5730
1975,9,3,2,95,-6.5042
1975,9,3,3,136,-2.8985
1975,9,3,4,171,-2.6808
1975,9,3,5,187,-3.4639
1975,10,1,1,585,1.6400
1975,10,1,2,328,2.2974
1975,10,1,3,224,2.4324
1975,10,1,4,199,3.7221
1975,10,1,5,275,1.1735
1975,10,2,1,112,2.9673
1975,10,2,2,125,3.5600
1975,10,2,3,123,2.8473
1975,10,2,4,85,3.1130
1975,10,2,5,140,2.3194
1975,10,3,1,64,6.9330
1975,10,3,2,95,9.5955
1975,10,3,3,136,7.3507
1975,10,3,4,171,6.3971
1975,10,3,5,187,5.6715
1975,11,1,1,583,2.8429
1975,11,1,2,328,2.9663
1975,11,1,3,224,2.7991
1975,11,1,4,199,3.1646
1975,11,1,5,273,2.3790
1975,11,2,1,111,3.3590
1975,11,2,2,125,3.2448
1975,11,2,3,123,3.9684
1975,11,2,4,85,3.9146
1975,11,2,5,140,0.7830
1975,11,3,1,64,4.6285
1975,11,3,2,94,3.7633
1975,11,3,3,136,2.4771
1975,11,3,4,171,4.0883
1975,11,3,5,187,2.4654
1975,12,1,1,580,-1.4001
1975,12,1,2,326,-0.8977
1975,12,1,3,226,-1.1081
1975,12,1,4,198,-2.6435
1975,12,1,5,273,-0.9061
1975,12,2,1,111,-1.0959
1975,12,2,2,125,-0.8266
1975,12,2,3,123,-1.0294
1975,12,2,4,85,0.5863
1975,12,2,5,138,-3.2493
1975,12,3,1,64,-1.0672
1975,12,3,2,95,-4.8717
1975,12,3,3,136,-1.6874
1975,12,3,4,171,-0.4102
1975,12,3,5,187,-0.8969
1976,1,1,1,574,24.0461
1976,1,1,2,327,21.0258
1976,1,1,3,224,21.1533
1976,1,1,4,198,23.1672
1976,1,1,5,272,21.4051
1976,1,2,1,111,20.6702
1976,1,2,2,125,18.7758
1976,1,2,3,121,19.3881
1976,1,2,4,85,15.9111
1976,1,2,5,137,18.0556
1976,1,3,1,64,15.6381
1976,1,3,2,95,12.1451
1976,1,3,3,136,13.3984
1976,1,3,4,170,11.5026
1976,1,3,5,187,12.1784
1976,2,1,1,552,13.5544
1976,2,1,2,312,12.0430
1976,2,1,3,215,9.7450
1976,2,1,4,193,9.2518
1976,2,1,5,263,10.6133
1976,2,2,1,110,9.1377
1976,2,2,2,125,7.9201
1976,2,2,3,120,7.0507
1976,2,2,4,85,6.3618
1976,2,2,5,136,5.2909
1976,2,3,1,64,2.5715
1976,2,3,2,95,0.0664
1976,2,3,3,136,-0.5291
1976,2,3,4,171,-1.1970
1976,2,3,5,187,-0.4489
1976,3,1,1,575,2.8505
1976,3,1,2,323,1.3813
1976,3,1,3,225,1.0482
1976,3,1,4,194,1.6384
1976,3,1,5,269,0.6466
1976,3,2,1,111,2.8273
1976,3,2,2,125,2.3465
1976,3,2,3,120,1.2673
1976,3,2,4,85,2.1009
1976,3,2,5,136,0.4290
1976,3,3,1,64,1.3073
1976,3,3,2,95,3.3288
1976,3,3,3,135,1.7893
1976,3,3,4,170,4.2269
1976,3,3,5,187,2.1343
1976,4,1,1,562,-1.3415
1976,4,1,2,314,-1.8287
1976,4,1,3,221,-2.2701
1976,4,1,4,191,-0.7694
1976,4,1,5,262,-0.7040
1976,4,2,1,110,-2.1667
1976,4,2,2,124,-0.8180
1976,4,2,3,120,-1.0817
1976,4,2,4,84,0.0847
1976,4,2,5,136,-0.3578
1976,4,3,1,64,-1.1275
1976,4,3,2,95,-4.0523
1976,4,3,3,135,-0.9601
1976,4,3,4,170,-0.6253
1976,4,3,5,187,-0.2726
1976,5,1,1,570,-4.3681
1976,5,1,2,319,-3.1188
1976,5,1,3,221,-3.1506
1976,5,1,4,193,-2.2904
1976,5,1,5,266,-1.5529
1976,5,2,1,110,-1.8099
1976,5,2,2,124,-2.6786
1976,5,2,3,119,-1.5189
1976,5,2,4,83,-2.5706
1976,5,2,5,136,0.3821
