year,month,rank_ME,rank_IVC,nstocks,ret_vw
2011,1,1,2,158,0.1607
2011,1,1,3,161,-1.8987
2011,1,1,4,118,0.3237
2011,1,1,5,261,-3.2620
2011,1,2,1,92,0.9996
2011,1,2,2,97,2.4662
2011,1,2,3,90,1.5194
2011,1,2,4,104,-0.2653
2011,1,2,5,138,-0.6968
2011,1,3,1,68,2.5691
2011,1,3,2,127,2.8803
2011,1,3,3,141,3.0789
2011,1,3,4,142,1.8156
2011,1,3,5,138,0.8168
2011,2,1,1,310,5.5227
2011,2,1,2,155,7.5264
2011,2,1,3,160,3.8754
2011,2,1,4,118,4.6753
2011,2,1,5,259,3.9153
2011,2,2,1,92,7.0079
2011,2,2,2,97,6.0812
2011,2,2,3,90,5.2705
2011,2,2,4,104,5.8633
2011,2,2,5,138,5.3700
2011,2,3,1,67,5.3039
2011,2,3,2,126,3.6434
2011,2,3,3,141,2.6731
2011,2,3,4,142,4.4232
2011,2,3,5,138,2.6628
2011,3,1,1,307,2.8630
2011,3,1,2,154,5.5185
2011,3,1,3,158,0.9197
2011,3,1,4,114,6.1224
2011,3,1,5,257,0.0451
2011,3,2,1,92,4.0561
2011,3,2,2,97,1.0379
2011,3,2,3,90,5.0038
2011,3,2,4,104,1.6036
2011,3,2,5,137,2.6761
2011,3,3,1,67,2.6269
2011,3,3,2,126,0.4355
2011,3,3,3,141,-1.0411
2011,3,3,4,142,0.9204
2011,3,3,5,137,2.9007
2011,4,1,1,304,2.0871
2011,4,1,2,154,0.2037
2011,4,1,3,156,-0.6749
2011,4,1,4,114,2.5758
2011,4,1,5,256,2.6946
2011,4,2,1,91,3.5243
2011,4,2,2,97,2.4037
2011,4,2,3,90,2.7580
2011,4,2,4,104,2.9410
2011,4,2,5,137,2.7869
2011,4,3,1,67,3.7781
2011,4,3,2,124,3.5255
2011,4,3,3,141,3.3060
2011,4,3,4,141,3.5827
2011,4,3,5,136,3.5911
2011,5,1,1,302,-3.0761
2011,5,1,2,153,-1.1392
2011,5,1,3,156,-2.0024
2011,5,1,4,112,-1.9023
2011,5,1,5,253,-2.3438
2011,5,2,1,91,-2.3616
2011,5,2,2,97,-4.1287
2011,5,2,3,90,-1.4001
2011,5,2,4,104,-1.1437
2011,5,2,5,137,-1.1190
2011,5,3,1,67,-3.9298
2011,5,3,2,124,-1.4124
2011,5,3,3,141,-1.1925
2011,5,3,4,141,-0.4781
2011,5,3,5,135,0.4511
2011,6,1,1,299,-2.9793
2011,6,1,2,153,-2.7096
2011,6,1,3,155,-4.4581
2011,6,1,4,110,-3.0305
2011,6,1,5,250,-1.2515
2011,6,2,1,91,-1.1022
2011,6,2,2,97,-0.9673
2011,6,2,3,89,-2.3405
2011,6,2,4,102,-1.5958
2011,6,2,5,136,-1.4403
2011,6,3,1,67,-1.8885
2011,6,3,2,123,-1.5561
2011,6,3,3,141,-1.0939
2011,6,3,4,140,-1.4407
2011,6,3,5,135,-1.5391
2011,7,1,1,305,-2.4688
2011,7,1,2,131,-2.6381
2011,7,1,3,116,-4.7157
2011,7,1,4,146,-1.6977
2011,7,1,5,314,-3.9656
2011,7,2,1,88,-3.4490
2011,7,2,2,78,-2.2255
2011,7,2,3,95,-5.6243
2011,7,2,4,99,-4.5860
2011,7,2,5,147,-6.4078
2011,7,3,1,99,-1.4075
2011,7,3,2,114,-1.3522
2011,7,3,3,132,-2.6983
2011,7,3,4,133,-1.4017
2011,7,3,5,133,-2.8881
2011,8,1,1,304,-9.9715
2011,8,1,2,131,-12.3875
2011,8,1,3,114,-8.8133
2011,8,1,4,146,-7.9262
2011,8,1,5,313,-11.8130
2011,8,2,1,88,-8.6947
2011,8,2,2,77,-8.7986
2011,8,2,3,94,-8.5043
2011,8,2,4,99,-6.3134
2011,8,2,5,147,-8.7566
2011,8,3,1,98,-2.5562
2011,8,3,2,114,-3.8860
2011,8,3,3,132,-5.7436
2011,8,3,4,133,-4.5874
2011,8,3,5,132,-7.1274
2011,9,1,1,302,-11.7552
2011,9,1,2,131,-11.8016
2011,9,1,3,112,-9.9464
2011,9,1,4,145,-8.1990
2011,9,1,5,311,-12.7884
2011,9,2,1,87,-12.7943
2011,9,2,2,77,-10.4915
2011,9,2,3,94,-11.6271
2011,9,2,4,99,-10.9154
2011,9,2,5,145,-11.4368
2011,9,3,1,98,-4.7710
2011,9,3,2,114,-5.1041
2011,9,3,3,132,-6.1071
2011,9,3,4,133,-6.9771
2011,9,3,5,132,-10.9249
2011,10,1,1,301,15.2510
2011,10,1,2,130,12.7825
2011,10,1,3,112,10.7920
2011,10,1,4,145,13.7381
2011,10,1,5,311,12.8400
2011,10,2,1,87,17.6208
2011,10,2,2,77,14.5001
2011,10,2,3,93,14.9585
2011,10,2,4,99,13.7779
2011,10,2,5,144,15.8892
2011,10,3,1,97,9.7575
2011,10,3,2,114,9.9824
2011,10,3,3,132,10.1471
2011,10,3,4,133,11.1413
2011,10,3,5,131,11.8709
2011,11,1,1,299,-2.7682
2011,11,1,2,129,-1.8728
2011,11,1,3,112,-2.7643
2011,11,1,4,145,-1.2983
2011,11,1,5,310,-1.4997
2011,11,2,1,87,-0.5960
2011,11,2,2,75,0.3775
2011,11,2,3,93,-1.6212
2011,11,2,4,98,-0.5321
2011,11,2,5,144,-2.1717
2011,11,3,1,97,2.4789
2011,11,3,2,114,0.3694
2011,11,3,3,132,0.7230
2011,11,3,4,132,-0.3162
2011,11,3,5,130,-1.1268
2011,12,1,1,294,-0.2607
2011,12,1,2,129,4.1033
2011,12,1,3,111,1.9535
2011,12,1,4,142,1.1454
2011,12,1,5,308,0.6029
2011,12,2,1,87,0.1960
2011,12,2,2,74,1.3940
2011,12,2,3,93,0.8564
2011,12,2,4,98,-1.1067
2011,12,2,5,143,-1.1374
2011,12,3,1,97,2.6053
2011,12,3,2,113,1.9725
2011,12,3,3,132,-0.1325
2011,12,3,4,131,0.3981
2011,12,3,5,129,-2.3273
2012,1,1,1,293,9.5686
2012,1,1,2,125,7.9094
2012,1,1,3,111,7.6406
2012,1,1,4,141,7.2520
2012,1,1,5,305,8.4711
2012,1,2,1,87,6.5061
2012,1,2,2,74,7.5663
2012,1,2,3,93,6.0048
2012,1,2,4,98,7.4010
2012,1,2,5,143,9.5904
2012,1,3,1,97,1.4813
2012,1,3,2,112,1.8289
2012,1,3,3,131,4.0226
2012,1,3,4,131,7.5335
2012,1,3,5,128,10.1808
2012,2,1,1,291,0.3816
2012,2,1,2,124,2.6931
2012,2,1,3,110,1.0135
2012,2,1,4,141,1.3398
2012,2,1,5,303,1.9707
2012,2,2,1,86,4.4021
2012,2,2,2,74,2.8169
2012,2,2,3,93,2.2136
2012,2,2,4,96,2.0038
2012,2,2,5,142,4.1777
2012,2,3,1,97,2.5147
2012,2,3,2,112,3.8735
2012,2,3,3,131,3.6603
2012,2,3,4,131,6.1644
2012,2,3,5,128,2.4246
2012,3,1,1,288,4.9291
2012,3,1,2,123,2.8464
2012,3,1,3,107,4.6919
2012,3,1,4,140,3.5078
2012,3,1,5,303,2.8786
2012,3,2,1,86,1.2906
2012,3,2,2,74,0.3935
2012,3,2,3,92,3.0188
2012,3,2,4,96,2.5459
2012,3,2,5,142,2.2093
2012,3,3,1,96,3.8059
2012,3,3,2,111,1.5270
2012,3,3,3,131,1.8230
2012,3,3,4,130,4.0542
2012,3,3,5,128,1.0618
2012,4,1,1,286,-1.2392
2012,4,1,2,122,-1.0344
2012,4,1,3,106,-1.0634
2012,4,1,4,139,-4.9083
2012,4,1,5,302,-1.2015
2012,4,2,1,86,-1.3971
2012,4,2,2,74,-0.9455
2012,4,2,3,92,-0.9376
2012,4,2,4,96,-3.5744
2012,4,2,5,142,-0.6902
2012,4,3,1,95,0.2800
2012,4,3,2,111,-0.4442
2012,4,3,3,130,-0.4369
2012,4,3,4,130,-1.1880
2012,4,3,5,128,0.2872
2012,5,1,1,282,-7.7079
2012,5,1,2,120,-8.8172
2012,5,1,3,106,-7.2476
2012,5,1,4,137,-8.0111
2012,5,1,5,302,-8.3317
2012,5,2,1,86,-7.7230
2012,5,2,2,74,-5.9705
2012,5,2,3,91,-4.9703
2012,5,2,4,96,-7.4395
2012,5,2,5,142,-6.8506
2012,5,3,1,94,-2.1960
2012,5,3,2,110,-5.2502
2012,5,3,3,130,-6.2853
2012,5,3,4,130,-5.1297
2012,5,3,5,128,-8.6589
2012,6,1,1,281,3.7021
2012,6,1,2,117,6.1887
2012,6,1,3,105,7.4666
2012,6,1,4,137,8.3011
2012,6,1,5,300,4.9290
2012,6,2,1,86,4.6031
2012,6,2,2,73,4.7589
2012,6,2,3,91,4.3964
2012,6,2,4,96,3.3897
2012,6,2,5,142,3.5002
2012,6,3,1,93,4.1946
2012,6,3,2,109,4.5579
2012,6,3,3,129,4.8310
2012,6,3,4,130,1.8266
2012,6,3,5,128,1.1303
2012,7,1,1,297,-2.5524
2012,7,1,2,120,-4.0303
2012,7,1,3,129,-1.0810
2012,7,1,4,158,-3.8662
2012,7,1,5,280,-0.9684
2012,7,2,1,104,-2.9909
2012,7,2,2,70,-0.6173
2012,7,2,3,88,-2.5052
2012,7,2,4,111,-0.1045
2012,7,2,5,121,-1.4728
2012,7,3,1,108,3.0381
2012,7,3,2,131,0.8269
2012,7,3,3,127,1.2453
2012,7,3,4,129,1.7343
2012,7,3,5,124,0.0403
2012,8,1,1,294,1.9383
2012,8,1,2,118,3.6315
2012,8,1,3,129,1.5624
2012,8,1,4,155,3.4240
2012,8,1,5,276,4.4799
2012,8,2,1,104,3.4906
2012,8,2,2,69,1.7511
2012,8,2,3,88,4.5465
2012,8,2,4,111,5.2356
2012,8,2,5,121,5.1576
2012,8,3,1,108,3.0641
2012,8,3,2,131,1.6780
2012,8,3,3,126,0.6248
2012,8,3,4,128,3.5798
2012,8,3,5,123,3.4105
2012,9,1,1,290,6.1245
2012,9,1,2,117,4.7052
2012,9,1,3,127,4.2684
2012,9,1,4,154,5.1007
2012,9,1,5,272,3.3897
2012,9,2,1,104,2.6867
2012,9,2,2,69,3.2575
2012,9,2,3,87,3.1879
2012,9,2,4,111,2.3170
2012,9,2,5,121,2.1412
2012,9,3,1,107,2.4898
2012,9,3,2,130,2.2096
2012,9,3,3,126,2.2728
2012,9,3,4,127,2.4699
2012,9,3,5,123,1.2711
2012,10,1,1,287,-3.7501
2012,10,1,2,116,-4.5733
2012,10,1,3,127,-3.8590
2012,10,1,4,151,-4.6349
2012,10,1,5,270,-2.1127
2012,10,2,1,104,-2.3988
2012,10,2,2,69,0.0273
2012,10,2,3,87,-0.6256
2012,10,2,4,110,0.2464
2012,10,2,5,121,-1.7712
2012,10,3,1,107,-3.9873
2012,10,3,2,130,-2.9036
2012,10,3,3,126,-1.4979
2012,10,3,4,127,-0.3736
2012,10,3,5,123,-2.4429
2012,11,1,1,286,2.6396
2012,11,1,2,115,-0.1998
2012,11,1,3,126,2.4588
2012,11,1,4,151,1.3441
2012,11,1,5,267,2.3355
2012,11,2,1,104,1.7229
2012,11,2,2,67,1.9968
2012,11,2,3,87,0.7848
2012,11,2,4,110,1.5714
2012,11,2,5,118,2.9588
2012,11,3,1,107,1.0690
2012,11,3,2,130,0.3678
2012,11,3,3,126,0.0052
2012,11,3,4,125,1.7097
2012,11,3,5,123,3.2833
2012,12,1,1,281,2.5547
2012,12,1,2,112,3.6387
2012,12,1,3,125,3.0329
2012,12,1,4,151,5.4506
2012,12,1,5,264,4.1962
2012,12,2,1,104,2.6976
2012,12,2,2,67,2.7857
2012,12,2,3,87,4.9571
2012,12,2,4,110,3.6129
2012,12,2,5,117,3.6341
2012,12,3,1,107,-2.0565
2012,12,3,2,130,2.1179
2012,12,3,3,126,-0.2783
2012,12,3,4,125,0.5473
2012,12,3,5,123,2.3465
2013,1,1,1,275,5.6433
2013,1,1,2,111,4.3806
2013,1,1,3,125,3.9755
2013,1,1,4,148,5.5426
2013,1,1,5,261,7.4761
2013,1,2,1,103,6.7709
2013,1,2,2,65,5.4070
2013,1,2,3,87,5.7568
2013,1,2,4,109,6.0891
2013,1,2,5,117,5.8382
2013,1,3,1,106,1.7103
2013,1,3,2,130,7.1235
2013,1,3,3,125,5.6722
2013,1,3,4,125,5.0955
2013,1,3,5,123,6.2599
2013,2,1,1,273,-1.1272
2013,2,1,2,110,0.8053
2013,2,1,3,125,2.1110
2013,2,1,4,147,1.7467
2013,2,1,5,260,-0.0210
2013,2,2,1,103,1.8064
2013,2,2,2,65,2.0779
2013,2,2,3,87,-0.2387
2013,2,2,4,109,0.0696
2013,2,2,5,117,0.3492
2013,2,3,1,106,0.7479
2013,2,3,2,129,0.8099
2013,2,3,3,125,2.2645
2013,2,3,4,125,1.0044
2013,2,3,5,122,1.0730
2013,3,1,1,273,5.2410
2013,3,1,2,109,4.5134
2013,3,1,3,124,5.4869
2013,3,1,4,146,6.7859
2013,3,1,5,258,4.9032
2013,3,2,1,101,4.3499
2013,3,2,2,65,5.0771
2013,3,2,3,87,4.4445
2013,3,2,4,108,4.0423
2013,3,2,5,116,3.9691
2013,3,3,1,106,4.1404
2013,3,3,2,129,3.0661
2013,3,3,3,125,3.9563
2013,3,3,4,125,4.9225
2013,3,3,5,122,2.8101
2013,4,1,1,272,1.3867
2013,4,1,2,107,-1.5944
2013,4,1,3,124,-0.4102
2013,4,1,4,143,0.4744
2013,4,1,5,256,-0.0352
2013,4,2,1,101,-1.2818
2013,4,2,2,65,0.1322
2013,4,2,3,87,-0.1010
2013,4,2,4,108,-2.4928
2013,4,2,5,116,0.0040
2013,4,3,1,106,1.9314
2013,4,3,2,129,2.0749
2013,4,3,3,125,1.9654
2013,4,3,4,125,1.0165
2013,4,3,5,122,2.1973
2013,5,1,1,269,6.5612
2013,5,1,2,105,6.2886
2013,5,1,3,123,4.1981
2013,5,1,4,142,7.4041
2013,5,1,5,256,6.4891
2013,5,2,1,101,6.0590
2013,5,2,2,65,6.9660
2013,5,2,3,85,3.2657
2013,5,2,4,107,6.2858
2013,5,2,5,115,3.3041
2013,5,3,1,106,-0.6224
2013,5,3,2,129,1.3150
2013,5,3,3,125,2.5476
2013,5,3,4,125,2.4737
2013,5,3,5,122,3.2426
2013,6,1,1,268,0.2534
2013,6,1,2,103,0.8767
2013,6,1,3,121,-1.0047
2013,6,1,4,141,0.5734
2013,6,1,5,254,0.2890
2013,6,2,1,101,-0.7619
2013,6,2,2,65,-0.4128
2013,6,2,3,84,-1.5999
2013,6,2,4,107,-0.2968
2013,6,2,5,115,-1.5665
2013,6,3,1,106,-2.7391
2013,6,3,2,128,-2.3718
2013,6,3,3,125,-0.3409
2013,6,3,4,125,-2.1225
2013,6,3,5,122,-0.8135
2013,7,1,1,292,7.0038
2013,7,1,2,114,8.5438
2013,7,1,3,111,11.3214
2013,7,1,4,144,5.9304
2013,7,1,5,251,6.7620
2013,7,2,1,105,7.0719
2013,7,2,2,80,6.4874
2013,7,2,3,73,6.0714
2013,7,2,4,109,7.8189
2013,7,2,5,124,6.1922
2013,7,3,1,91,5.9739
2013,7,3,2,123,4.2102
2013,7,3,3,143,4.4620
2013,7,3,4,137,5.6136
2013,7,3,5,116,6.6499
2013,8,1,1,290,-3.1356
2013,8,1,2,113,-4.1039
2013,8,1,3,110,-2.0179
2013,8,1,4,144,-3.4157
2013,8,1,5,251,-2.5161
2013,8,2,1,105,-4.7423
2013,8,2,2,79,-3.6209
2013,8,2,3,73,-2.8621
2013,8,2,4,109,-2.8285
2013,8,2,5,123,-2.2883
2013,8,3,1,91,-2.8763
2013,8,3,2,122,-1.3082
2013,8,3,3,143,-3.0143
2013,8,3,4,135,-3.5968
2013,8,3,5,115,-2.0428
2013,9,1,1,288,7.3742
2013,9,1,2,113,5.8634
2013,9,1,3,109,9.6999
2013,9,1,4,144,5.1713
2013,9,1,5,247,8.4917
2013,9,2,1,105,5.3219
2013,9,2,2,78,6.7729
2013,9,2,3,73,5.5457
2013,9,2,4,109,5.6796
2013,9,2,5,123,5.3247
2013,9,3,1,91,3.0489
2013,9,3,2,122,2.0537
2013,9,3,3,143,2.8889
2013,9,3,4,135,3.5138
2013,9,3,5,115,5.8863
2013,10,1,1,284,3.6516
2013,10,1,2,113,4.7367
2013,10,1,3,109,4.4231
2013,10,1,4,143,2.1866
2013,10,1,5,245,3.1717
2013,10,2,1,105,3.9225
2013,10,2,2,78,3.5730
2013,10,2,3,73,3.8350
2013,10,2,4,109,3.2618
2013,10,2,5,123,1.0059
2013,10,3,1,91,5.3732
2013,10,3,2,122,4.7387
2013,10,3,3,143,3.5552
2013,10,3,4,134,5.4899
2013,10,3,5,115,5.5469
2013,11,1,1,281,3.5151
2013,11,1,2,113,2.7079
2013,11,1,3,108,4.8200
2013,11,1,4,142,6.3827
2013,11,1,5,244,6.8839
2013,11,2,1,102,3.4764
2013,11,2,2,78,1.0032
2013,11,2,3,72,3.4087
2013,11,2,4,108,3.6253
2013,11,2,5,121,5.8567
2013,11,3,1,91,2.6119
2013,11,3,2,122,2.9552
2013,11,3,3,142,1.1768
2013,11,3,4,133,3.2542
2013,11,3,5,114,3.1997
2013,12,1,1,274,2.1563
2013,12,1,2,112,1.8357
2013,12,1,3,107,3.5177
2013,12,1,4,142,2.9509
2013,12,1,5,240,1.4781
2013,12,2,1,100,2.6370
2013,12,2,2,77,1.7713
2013,12,2,3,72,2.2891
2013,12,2,4,108,2.2065
2013,12,2,5,120,1.3011
2013,12,3,1,91,0.9632
2013,12,3,2,122,2.8745
2013,12,3,3,142,3.1244
2013,12,3,4,133,2.4834
2013,12,3,5,114,1.4209
2014,1,1,1,272,-2.5596
2014,1,1,2,112,-0.0439
2014,1,1,3,107,-2.8580
2014,1,1,4,142,-2.6493
2014,1,1,5,238,-3.4322
2014,1,2,1,99,-2.9676
2014,1,2,2,74,-3.1390
2014,1,2,3,71,-2.4525
2014,1,2,4,108,-2.7032
2014,1,2,5,120,-5.4232
2014,1,3,1,91,-3.8869
2014,1,3,2,121,-3.9659
2014,1,3,3,141,-4.3037
2014,1,3,4,131,-1.6493
2014,1,3,5,114,-4.0926
2014,2,1,1,272,4.5469
2014,2,1,2,109,7.4144
2014,2,1,3,107,4.9175
2014,2,1,4,142,4.1181
2014,2,1,5,237,5.8202
2014,2,2,1,99,5.5694
2014,2,2,2,74,6.2495
2014,2,2,3,70,4.2806
2014,2,2,4,106,5.3187
2014,2,2,5,119,5.2814
2014,2,3,1,91,6.3926
2014,2,3,2,121,4.3862
2014,2,3,3,140,4.4175
2014,2,3,4,131,5.3262
2014,2,3,5,114,4.4170
2014,3,1,1,271,0.5933
2014,3,1,2,108,1.7862
2014,3,1,3,106,-0.2640
2014,3,1,4,137,2.1894
2014,3,1,5,233,1.8772
2014,3,2,1,99,2.0308
2014,3,2,2,73,1.0683
2014,3,2,3,69,-0.2196
2014,3,2,4,106,1.8723
2014,3,2,5,119,-0.6675
2014,3,3,1,91,0.8800
2014,3,3,2,121,2.3379
2014,3,3,3,139,1.7828
2014,3,3,4,131,-0.6681
2014,3,3,5,114,-1.9968
2014,4,1,1,270,-6.4384
2014,4,1,2,107,-2.5447
2014,4,1,3,105,-4.5281
2014,4,1,4,137,-6.5318
2014,4,1,5,231,-4.8163
2014,4,2,1,99,-2.7239
2014,4,2,2,73,-2.2234
2014,4,2,3,69,-2.2669
2014,4,2,4,106,-2.4081
2014,4,2,5,119,-2.8783
2014,4,3,1,91,0.9550
2014,4,3,2,121,2.7767
2014,4,3,3,139,1.1368
2014,4,3,4,130,0.2228
2014,4,3,5,114,0.2648
2014,5,1,1,266,-1.7254
2014,5,1,2,106,-4.1668
2014,5,1,3,105,0.5195
2014,5,1,4,137,0.3853
2014,5,1,5,230,-0.6703
2014,5,2,1,99,1.5091
2014,5,2,2,72,0.4095
2014,5,2,3,69,1.8913
2014,5,2,4,106,0.2975
2014,5,2,5,118,0.7171
2014,5,3,1,91,1.7338
2014,5,3,2,121,2.0146
2014,5,3,3,139,2.4243
2014,5,3,4,130,2.7810
2014,5,3,5,114,1.1496
2014,6,1,1,263,4.2825
2014,6,1,2,107,6.3788
2014,6,1,3,104,3.5541
2014,6,1,4,135,4.4945
2014,6,1,5,230,4.6117
2014,6,2,1,99,5.2329
2014,6,2,2,72,5.4628
2014,6,2,3,69,4.5948
2014,6,2,4,105,5.4042
2014,6,2,5,117,5.2621
2014,6,3,1,91,2.8837
2014,6,3,2,121,1.7922
2014,6,3,3,139,1.8820
2014,6,3,4,129,1.9857
2014,6,3,5,113,2.1227
2014,7,1,1,280,-6.4263
2014,7,1,2,116,-5.2597
2014,7,1,3,111,-6.8179
2014,7,1,4,119,-4.0292
2014,7,1,5,227,-7.7145
2014,7,2,1,107,-6.0816
2014,7,2,2,79,-8.3924
2014,7,2,3,66,-6.8305
2014,7,2,4,100,-6.3436
2014,7,2,5,134,-6.0574
2014,7,3,1,90,-2.8693
2014,7,3,2,134,-1.3806
2014,7,3,3,141,-2.2698
2014,7,3,4,147,-0.8481
2014,7,3,5,113,-2.4555
2014,8,1,1,277,5.6887
2014,8,1,2,115,2.0410
2014,8,1,3,111,4.7600
2014,8,1,4,119,3.1819
2014,8,1,5,226,4.8041
2014,8,2,1,106,7.2718
2014,8,2,2,79,5.3744
2014,8,2,3,66,4.2587
2014,8,2,4,100,3.4494
2014,8,2,5,132,6.1269
2014,8,3,1,90,3.2921
2014,8,3,2,134,2.9664
2014,8,3,3,141,3.9243
2014,8,3,4,146,5.7440
2014,8,3,5,113,6.1325
2014,9,1,1,277,-6.7890
2014,9,1,2,112,-8.2595
2014,9,1,3,110,-5.9282
2014,9,1,4,119,-8.3191
2014,9,1,5,223,-5.8216
2014,9,2,1,105,-7.6937
2014,9,2,2,79,-7.9494
2014,9,2,3,66,-4.6958
2014,9,2,4,99,-4.9765
2014,9,2,5,132,-4.8877
2014,9,3,1,90,-2.8340
2014,9,3,2,134,-2.0635
2014,9,3,3,141,-2.1561
2014,9,3,4,144,-1.4681
2014,9,3,5,113,-2.2982
2014,10,1,1,276,4.9342
2014,10,1,2,111,6.4577
2014,10,1,3,107,6.8651
2014,10,1,4,119,6.9691
2014,10,1,5,222,5.4734
2014,10,2,1,105,2.2398
2014,10,2,2,78,3.8508
2014,10,2,3,66,6.1660
2014,10,2,4,99,3.7774
2014,10,2,5,132,7.1142
2014,10,3,1,90,1.7966
2014,10,3,2,134,1.6673
2014,10,3,3,139,1.1934
2014,10,3,4,144,4.0380
2014,10,3,5,113,0.6627
2014,11,1,1,271,-1.5153
2014,11,1,2,109,-1.4962
2014,11,1,3,107,-0.0820
2014,11,1,4,119,-1.7740
2014,11,1,5,220,-0.1040
2014,11,2,1,104,-0.2373
2014,11,2,2,77,-1.9553
2014,11,2,3,66,2.2216
2014,11,2,4,99,1.1748
2014,11,2,5,132,1.8035
2014,11,3,1,90,3.4718
2014,11,3,2,133,2.7148
2014,11,3,3,139,2.0576
2014,11,3,4,144,2.8123
2014,11,3,5,113,5.9936
2014,12,1,1,270,4.0678
2014,12,1,2,108,5.6388
2014,12,1,3,106,6.0753
2014,12,1,4,119,5.7743
2014,12,1,5,219,3.3347
2014,12,2,1,103,0.7669
2014,12,2,2,77,1.8483
2014,12,2,3,66,2.7793
2014,12,2,4,99,2.5005
2014,12,2,5,132,1.9546
2014,12,3,1,90,-0.0285
2014,12,3,2,133,-0.4917
2014,12,3,3,139,-0.3949
2014,12,3,4,144,-0.9336
2014,12,3,5,113,-0.6658
2015,1,1,1,268,-4.5966
2015,1,1,2,105,-5.6901
2015,1,1,3,105,-3.4309
2015,1,1,4,119,-4.5954
2015,1,1,5,218,-5.6108
2015,1,2,1,103,-5.5042
2015,1,2,2,77,-3.0049
2015,1,2,3,66,-3.9819
2015,1,2,4,99,-1.4999
2015,1,2,5,131,-2.1196
2015,1,3,1,90,-3.5380
2015,1,3,2,132,-1.3693
2015,1,3,3,139,-3.7358
2015,1,3,4,144,-1.4203
2015,1,3,5,113,1.0913
2015,2,1,1,267,4.4215
2015,2,1,2,105,5.2681
2015,2,1,3,104,2.7350
2015,2,1,4,116,7.6152
2015,2,1,5,218,5.4344
2015,2,2,1,102,8.1770
2015,2,2,2,77,6.6946
2015,2,2,3,66,6.8266
2015,2,2,4,98,6.8579
2015,2,2,5,129,4.9227
2015,2,3,1,88,4.8320
2015,2,3,2,131,5.2369
2015,2,3,3,139,4.1339
2015,2,3,4,143,7.0209
2015,2,3,5,113,5.1246
2015,3,1,1,266,-1.4704
2015,3,1,2,105,1.0402
2015,3,1,3,104,0.3548
2015,3,1,4,115,1.7341
2015,3,1,5,217,3.2322
2015,3,2,1,102,1.6802
2015,3,2,2,77,1.7692
2015,3,2,3,65,1.8321
2015,3,2,4,96,0.9689
2015,3,2,5,128,3.2830
2015,3,3,1,88,-1.2808
2015,3,3,2,130,-1.4241
2015,3,3,3,139,-1.8868
2015,3,3,4,143,-2.6465
2015,3,3,5,112,0.0140
2015,4,1,1,264,-1.7805
2015,4,1,2,104,-3.2573
2015,4,1,3,103,-0.0895
2015,4,1,4,115,-2.4022
2015,4,1,5,214,-0.9532
2015,4,2,1,102,-2.6167
2015,4,2,2,77,-2.2308
2015,4,2,3,65,-3.2891
2015,4,2,4,95,-1.9269
2015,4,2,5,127,-4.8023
2015,4,3,1,88,1.3044
2015,4,3,2,129,0.8445
2015,4,3,3,138,1.4428
2015,4,3,4,141,0.9846
2015,4,3,5,112,-1.0273
2015,5,1,1,263,-1.0166
2015,5,1,2,103,-2.3025
2015,5,1,3,102,1.5442
2015,5,1,4,115,2.7581
2015,5,1,5,213,2.0332
2015,5,2,1,102,1.4208
2015,5,2,2,77,0.7022
2015,5,2,3,65,1.5887
2015,5,2,4,95,3.2622
2015,5,2,5,127,2.8372
2015,5,3,1,88,1.4590
2015,5,3,2,128,0.7880
2015,5,3,3,137,-0.3872
2015,5,3,4,140,2.0542
2015,5,3,5,112,1.2802
2015,6,1,1,262,-1.3051
2015,6,1,2,103,2.3075
2015,6,1,3,102,1.9410
2015,6,1,4,113,3.4085
2015,6,1,5,212,1.8959
2015,6,2,1,102,-1.8306
2015,6,2,2,77,-1.6091
2015,6,2,3,65,-0.1686
2015,6,2,4,94,0.8866
2015,6,2,5,127,0.6918
2015,6,3,1,87,-3.6077
2015,6,3,2,128,-2.9799
2015,6,3,3,137,-2.8117
2015,6,3,4,139,-2.2672
2015,6,3,5,112,-0.7826
2015,7,1,1,236,-7.7498
2015,7,1,2,103,-6.3362
2015,7,1,3,99,-6.5631
2015,7,1,4,129,-5.8154
2015,7,1,5,247,-5.4496
2015,7,2,1,74,-4.3123
2015,7,2,2,75,-2.0473
2015,7,2,3,87,-2.3591
2015,7,2,4,92,-2.6087
2015,7,2,5,148,-2.9048
2015,7,3,1,102,1.0911
2015,7,3,2,125,1.4118
2015,7,3,3,154,0.2271
2015,7,3,4,137,1.1830
2015,7,3,5,123,5.5274
2015,8,1,1,231,-2.1040
2015,8,1,2,103,-2.1575
2015,8,1,3,98,-3.1428
2015,8,1,4,129,-5.2475
2015,8,1,5,244,-4.1900
2015,8,2,1,74,-5.7642
2015,8,2,2,75,-3.2733
2015,8,2,3,87,-5.2284
2015,8,2,4,92,-5.7254
2015,8,2,5,147,-5.4682
2015,8,3,1,101,-6.9134
2015,8,3,2,125,-5.9553
2015,8,3,3,154,-5.5456
2015,8,3,4,135,-7.1232
2015,8,3,5,122,-5.1762
2015,9,1,1,230,-8.1641
2015,9,1,2,102,-8.0700
2015,9,1,3,98,-10.6644
2015,9,1,4,129,-6.5013
2015,9,1,5,243,-6.2047
2015,9,2,1,73,-5.9339
2015,9,2,2,75,-4.1305
2015,9,2,3,85,-5.0965
2015,9,2,4,92,-5.5341
2015,9,2,5,146,-8.2484
2015,9,3,1,100,-4.5192
2015,9,3,2,125,-1.7190
