year,month,rank_ME,rank_POA,nstocks,ret_vw
2010,2,2,2,109,5.7024
2010,2,2,3,121,5.7531
2010,2,2,4,129,4.2484
2010,2,2,5,151,3.9591
2010,2,3,1,112,3.3980
2010,2,3,2,123,2.2148
2010,2,3,3,158,4.2448
2010,2,3,4,177,3.3344
2010,2,3,5,141,2.7780
2010,3,1,1,280,7.9020
2010,3,1,2,223,10.0608
2010,3,1,3,283,8.1097
2010,3,1,4,272,9.0341
2010,3,1,5,397,6.9426
2010,3,2,1,172,6.7163
2010,3,2,2,109,9.4303
2010,3,2,3,121,5.9355
2010,3,2,4,129,8.4752
2010,3,2,5,150,8.1257
2010,3,3,1,112,6.1514
2010,3,3,2,122,5.6470
2010,3,3,3,157,6.6879
2010,3,3,4,177,4.7412
2010,3,3,5,141,5.7850
2010,4,1,1,279,9.2323
2010,4,1,2,222,11.9180
2010,4,1,3,278,9.5226
2010,4,1,4,268,5.6229
2010,4,1,5,394,9.0768
2010,4,2,1,172,5.9527
2010,4,2,2,109,7.4573
2010,4,2,3,121,5.6203
2010,4,2,4,128,5.9765
2010,4,2,5,149,5.5347
2010,4,3,1,111,3.6032
2010,4,3,2,122,1.8805
2010,4,3,3,156,2.5726
2010,4,3,4,175,1.4767
2010,4,3,5,141,-0.1090
2010,5,1,1,277,-8.7009
2010,5,1,2,220,-8.2778
2010,5,1,3,273,-9.7620
2010,5,1,4,266,-9.0164
2010,5,1,5,391,-8.3653
2010,5,2,1,172,-7.6893
2010,5,2,2,109,-7.1645
2010,5,2,3,121,-7.3435
2010,5,2,4,128,-7.2548
2010,5,2,5,148,-9.0210
2010,5,3,1,111,-7.3925
2010,5,3,2,121,-7.7242
2010,5,3,3,156,-6.5581
2010,5,3,4,174,-8.0750
2010,5,3,5,140,-7.4569
2010,6,1,1,277,-7.8525
2010,6,1,2,219,-11.0312
2010,6,1,3,269,-10.4194
2010,6,1,4,264,-7.0960
2010,6,1,5,390,-7.9952
2010,6,2,1,171,-9.4565
2010,6,2,2,109,-10.1541
2010,6,2,3,121,-6.7814
2010,6,2,4,128,-6.3105
2010,6,2,5,147,-6.6432
2010,6,3,1,111,-5.7914
2010,6,3,2,121,-4.3223
2010,6,3,3,156,-5.2479
2010,6,3,4,174,-5.5806
2010,6,3,5,140,-3.1896
2010,7,1,1,235,9.2537
2010,7,1,2,236,7.7518
2010,7,1,3,218,5.8687
2010,7,1,4,295,6.2374
2010,7,1,5,483,7.0133
2010,7,2,1,129,9.7791
2010,7,2,2,135,7.0988
2010,7,2,3,113,8.1486
2010,7,2,4,142,6.0841
2010,7,2,5,145,6.5977
2010,7,3,1,126,10.5883
2010,7,3,2,117,8.2415
2010,7,3,3,142,8.0608
2010,7,3,4,160,6.0113
2010,7,3,5,190,5.8481
2010,8,1,1,233,-9.4016
2010,8,1,2,233,-9.4208
2010,8,1,3,216,-8.3245
2010,8,1,4,293,-8.3435
2010,8,1,5,480,-9.4040
2010,8,2,1,129,-6.6697
2010,8,2,2,132,-5.4109
2010,8,2,3,111,-8.6605
2010,8,2,4,141,-6.3346
2010,8,2,5,145,-8.3263
2010,8,3,1,125,-5.6669
2010,8,3,2,117,-3.7204
2010,8,3,3,141,-3.8058
2010,8,3,4,158,-3.4443
2010,8,3,5,190,-3.3213
2010,9,1,1,232,13.9065
2010,9,1,2,232,14.0975
2010,9,1,3,215,13.5776
2010,9,1,4,290,13.1524
2010,9,1,5,478,11.1831
2010,9,2,1,127,15.4109
2010,9,2,2,131,13.5027
2010,9,2,3,110,14.9465
2010,9,2,4,140,13.0803
2010,9,2,5,143,12.4273
2010,9,3,1,124,11.9779
2010,9,3,2,117,11.8174
2010,9,3,3,141,9.3097
2010,9,3,4,158,9.3170
2010,9,3,5,190,8.8618
2010,10,1,1,232,4.8430
2010,10,1,2,232,5.8844
2010,10,1,3,214,4.1730
2010,10,1,4,282,6.5416
2010,10,1,5,473,6.7873
2010,10,2,1,126,3.7954
2010,10,2,2,131,3.2026
2010,10,2,3,110,3.8289
2010,10,2,4,139,4.9501
2010,10,2,5,143,4.4537
2010,10,3,1,124,4.0564
2010,10,3,2,117,5.8759
2010,10,3,3,141,2.7434
2010,10,3,4,158,2.3873
2010,10,3,5,189,5.3424
2010,11,1,1,227,6.1215
2010,11,1,2,232,4.1005
2010,11,1,3,212,5.4408
2010,11,1,4,278,3.7661
2010,11,1,5,470,1.8486
2010,11,2,1,126,6.2060
2010,11,2,2,131,3.9802
2010,11,2,3,110,5.4052
2010,11,2,4,138,4.4856
2010,11,2,5,143,1.5836
2010,11,3,1,124,3.5329
2010,11,3,2,116,1.8833
2010,11,3,3,141,0.6358
2010,11,3,4,156,0.2506
2010,11,3,5,187,-0.8030
2010,12,1,1,225,9.7473
2010,12,1,2,230,9.1946
2010,12,1,3,209,9.8293
2010,12,1,4,275,8.7020
2010,12,1,5,464,8.2327
2010,12,2,1,126,7.6414
2010,12,2,2,130,6.9175
2010,12,2,3,110,7.3067
2010,12,2,4,137,7.0746
2010,12,2,5,141,7.3581
2010,12,3,1,124,8.2392
2010,12,3,2,115,5.6580
2010,12,3,3,141,7.5211
2010,12,3,4,155,5.3525
2010,12,3,5,186,5.2399
2011,1,1,1,218,-1.1527
2011,1,1,2,227,-0.7472
2011,1,1,3,207,-1.7815
2011,1,1,4,268,-0.0468
2011,1,1,5,462,-2.0821
2011,1,2,1,126,2.8777
2011,1,2,2,129,1.3307
2011,1,2,3,110,-0.8299
2011,1,2,4,133,-1.2182
2011,1,2,5,141,1.2345
2011,1,3,1,124,3.0285
2011,1,3,2,115,3.9895
2011,1,3,3,141,2.5384
2011,1,3,4,155,1.7650
2011,1,3,5,186,1.6009
2011,2,1,1,215,8.5373
2011,2,1,2,226,4.9461
2011,2,1,3,205,5.3574
2011,2,1,4,267,5.5343
2011,2,1,5,457,2.8804
2011,2,2,1,126,5.3409
2011,2,2,2,129,7.2348
2011,2,2,3,110,7.9261
2011,2,2,4,131,5.3405
2011,2,2,5,141,3.5861
2011,2,3,1,123,3.4799
2011,2,3,2,114,5.1752
2011,2,3,3,141,4.0521
2011,2,3,4,155,3.0474
2011,2,3,5,186,3.3445
2011,3,1,1,215,3.0613
2011,3,1,2,223,3.1550
2011,3,1,3,203,6.4309
2011,3,1,4,262,1.3998
2011,3,1,5,454,1.6593
2011,3,2,1,126,3.9483
2011,3,2,2,129,4.1889
2011,3,2,3,110,3.0461
2011,3,2,4,130,0.9192
2011,3,2,5,141,2.6713
2011,3,3,1,122,2.6339
2011,3,3,2,114,0.5624
2011,3,3,3,141,0.9989
2011,3,3,4,154,0.4418
2011,3,3,5,186,0.2345
2011,4,1,1,215,1.1118
2011,4,1,2,221,0.6318
2011,4,1,3,200,2.0115
2011,4,1,4,261,1.0860
2011,4,1,5,449,2.5550
2011,4,2,1,125,2.5131
2011,4,2,2,129,2.7995
2011,4,2,3,110,2.1947
2011,4,2,4,130,3.1543
2011,4,2,5,141,2.8879
2011,4,3,1,122,2.1579
2011,4,3,2,113,3.5401
2011,4,3,3,140,3.1562
2011,4,3,4,153,3.3644
2011,4,3,5,185,3.9251
2011,5,1,1,213,-3.3345
2011,5,1,2,219,-2.6846
2011,5,1,3,198,-2.5518
2011,5,1,4,256,-1.0049
2011,5,1,5,446,-1.2876
2011,5,2,1,124,-3.3703
2011,5,2,2,129,-1.4895
2011,5,2,3,110,-2.7294
2011,5,2,4,130,-1.7606
2011,5,2,5,141,-0.3470
2011,5,3,1,122,-2.0481
2011,5,3,2,113,-0.9572
2011,5,3,3,138,-1.7606
2011,5,3,4,153,-1.2117
2011,5,3,5,185,-0.2059
2011,6,1,1,211,-1.3762
2011,6,1,2,218,-2.0797
2011,6,1,3,198,-2.5132
2011,6,1,4,251,-3.2736
2011,6,1,5,443,-5.3248
2011,6,2,1,123,-2.1429
2011,6,2,2,129,-0.5457
2011,6,2,3,109,-0.8450
2011,6,2,4,130,-2.9577
2011,6,2,5,139,-0.8347
2011,6,3,1,122,-2.4458
2011,6,3,2,112,-1.3596
2011,6,3,3,138,-1.5346
2011,6,3,4,152,-1.7809
2011,6,3,5,185,-1.2205
2011,7,1,1,292,-1.3842
2011,7,1,2,201,-2.6332
2011,7,1,3,231,-3.9941
2011,7,1,4,235,-3.0849
2011,7,1,5,415,-3.3806
2011,7,2,1,145,-3.5489
2011,7,2,2,95,-4.8161
2011,7,2,3,141,-5.1825
2011,7,2,4,109,-5.0884
2011,7,2,5,149,-4.1289
2011,7,3,1,96,-2.3985
2011,7,3,2,118,-1.5696
2011,7,3,3,152,-3.3659
2011,7,3,4,192,-0.4890
2011,7,3,5,152,-3.7499
2011,8,1,1,290,-10.9027
2011,8,1,2,201,-11.3058
2011,8,1,3,230,-11.5031
2011,8,1,4,234,-11.8531
2011,8,1,5,412,-10.4776
2011,8,2,1,142,-11.8848
2011,8,2,2,94,-6.8142
2011,8,2,3,141,-8.1232
2011,8,2,4,109,-7.4826
2011,8,2,5,149,-7.8440
2011,8,3,1,95,-6.6530
2011,8,3,2,118,-6.1085
2011,8,3,3,152,-5.2081
2011,8,3,4,191,-4.0351
2011,8,3,5,152,-5.6432
2011,9,1,1,287,-12.2974
2011,9,1,2,201,-9.9017
2011,9,1,3,228,-13.0363
2011,9,1,4,233,-11.4790
2011,9,1,5,411,-11.1790
2011,9,2,1,142,-13.5169
2011,9,2,2,93,-9.9097
2011,9,2,3,141,-10.1126
2011,9,2,4,108,-10.6734
2011,9,2,5,148,-11.5299
2011,9,3,1,94,-7.9685
2011,9,3,2,118,-7.1368
2011,9,3,3,152,-6.7860
2011,9,3,4,191,-5.3288
2011,9,3,5,152,-8.6402
2011,10,1,1,285,14.9592
2011,10,1,2,201,14.8123
2011,10,1,3,228,13.6965
2011,10,1,4,231,13.2181
2011,10,1,5,408,12.6946
2011,10,2,1,142,17.3012
2011,10,2,2,93,14.1093
2011,10,2,3,141,15.0692
2011,10,2,4,107,16.3398
2011,10,2,5,146,15.1113
2011,10,3,1,94,12.1242
2011,10,3,2,118,10.9954
2011,10,3,3,151,11.6293
2011,10,3,4,191,9.8359
2011,10,3,5,149,10.6402
2011,11,1,1,285,-1.6822
2011,11,1,2,199,0.0298
2011,11,1,3,226,-2.9009
2011,11,1,4,229,-2.8515
2011,11,1,5,405,-1.8277
2011,11,2,1,141,-1.6227
2011,11,2,2,93,-0.0824
2011,11,2,3,141,-0.2135
2011,11,2,4,107,-0.3343
2011,11,2,5,144,-0.4097
2011,11,3,1,94,1.0490
2011,11,3,2,118,-2.0518
2011,11,3,3,149,1.0824
2011,11,3,4,191,0.6148
2011,11,3,5,149,0.2839
2011,12,1,1,283,3.0128
2011,12,1,2,197,1.4429
2011,12,1,3,224,1.7934
2011,12,1,4,224,1.4018
2011,12,1,5,399,-0.8892
2011,12,2,1,140,0.5626
2011,12,2,2,93,-0.3658
2011,12,2,3,141,0.3381
2011,12,2,4,107,-0.4289
2011,12,2,5,143,-0.9336
2011,12,3,1,94,0.7610
2011,12,3,2,118,0.4721
2011,12,3,3,149,0.2327
2011,12,3,4,189,1.0475
2011,12,3,5,148,0.0796
2012,1,1,1,283,7.0687
2012,1,1,2,192,6.4074
2012,1,1,3,222,8.6788
2012,1,1,4,223,9.0856
2012,1,1,5,396,12.8777
2012,1,2,1,139,7.2078
2012,1,2,2,92,4.5872
2012,1,2,3,141,6.6513
2012,1,2,4,107,7.4622
2012,1,2,5,143,8.6497
2012,1,3,1,94,4.1416
2012,1,3,2,116,5.1508
2012,1,3,3,147,4.7632
2012,1,3,4,189,3.9990
2012,1,3,5,148,4.6644
2012,2,1,1,282,2.2673
2012,2,1,2,190,1.9156
2012,2,1,3,220,-0.0048
2012,2,1,4,221,2.5208
2012,2,1,5,393,2.3622
2012,2,2,1,138,4.3502
2012,2,2,2,92,2.2168
2012,2,2,3,140,2.7027
2012,2,2,4,105,2.6891
2012,2,2,5,142,4.4639
2012,2,3,1,94,4.2266
2012,2,3,2,115,3.6745
2012,2,3,3,147,3.4280
2012,2,3,4,189,4.6580
2012,2,3,5,147,3.3892
2012,3,1,1,280,3.3665
2012,3,1,2,189,4.2664
2012,3,1,3,216,4.1109
2012,3,1,4,218,3.5990
2012,3,1,5,390,3.2087
2012,3,2,1,138,0.9343
2012,3,2,2,92,2.0104
2012,3,2,3,139,3.2481
2012,3,2,4,105,2.2906
2012,3,2,5,142,2.0322
2012,3,3,1,92,0.2777
2012,3,3,2,114,3.1689
2012,3,3,3,147,2.3468
2012,3,3,4,188,2.9635
2012,3,3,5,147,1.7512
2012,4,1,1,278,-1.9613
2012,4,1,2,188,-1.7178
2012,4,1,3,214,-3.6338
2012,4,1,4,216,-2.1950
2012,4,1,5,386,-2.0945
2012,4,2,1,138,-1.2023
2012,4,2,2,92,-1.4432
2012,4,2,3,139,-0.8116
2012,4,2,4,105,-1.3937
2012,4,2,5,142,-0.7562
2012,4,3,1,92,0.5843
2012,4,3,2,113,0.4181
2012,4,3,3,146,-0.2540
2012,4,3,4,188,-0.8338
2012,4,3,5,147,-0.3526
2012,5,1,1,275,-7.1690
2012,5,1,2,186,-6.9012
2012,5,1,3,213,-7.5736
2012,5,1,4,213,-6.7087
2012,5,1,5,385,-8.1432
2012,5,2,1,137,-8.6068
2012,5,2,2,92,-4.6066
2012,5,2,3,139,-6.2770
2012,5,2,4,105,-6.5552
2012,5,2,5,141,-5.8239
2012,5,3,1,92,-6.8462
2012,5,3,2,113,-6.6018
2012,5,3,3,146,-4.0793
2012,5,3,4,186,-5.4208
2012,5,3,5,147,-6.2549
2012,6,1,1,272,6.0143
2012,6,1,2,183,4.2309
2012,6,1,3,213,7.2747
2012,6,1,4,212,8.2066
2012,6,1,5,384,6.7603
2012,6,2,1,136,3.4115
2012,6,2,2,92,3.5333
2012,6,2,3,139,4.6708
2012,6,2,4,105,4.7840
2012,6,2,5,141,6.5693
2012,6,3,1,92,4.8631
2012,6,3,2,113,5.1925
2012,6,3,3,143,3.6251
2012,6,3,4,186,3.6203
2012,6,3,5,147,2.3473
2012,7,1,1,279,-2.1324
2012,7,1,2,204,-3.6549
2012,7,1,3,234,-2.1884
2012,7,1,4,233,-1.7572
2012,7,1,5,375,-1.1265
2012,7,2,1,123,-0.8584
2012,7,2,2,104,-1.6062
2012,7,2,3,129,-1.8692
2012,7,2,4,122,-4.9155
2012,7,2,5,136,-0.3930
2012,7,3,1,115,2.6248
2012,7,3,2,127,0.7485
2012,7,3,3,167,0.7087
2012,7,3,4,188,1.9963
2012,7,3,5,133,0.5676
2012,8,1,1,273,3.9634
2012,8,1,2,202,1.9926
2012,8,1,3,232,2.2862
2012,8,1,4,231,3.6816
2012,8,1,5,373,3.1174
2012,8,2,1,121,4.2808
2012,8,2,2,104,2.5137
2012,8,2,3,129,3.2100
2012,8,2,4,122,4.6792
2012,8,2,5,136,4.8555
2012,8,3,1,115,1.6583
2012,8,3,2,125,0.4060
2012,8,3,3,166,2.0039
2012,8,3,4,188,2.6592
2012,8,3,5,132,3.6121
2012,9,1,1,268,4.7467
2012,9,1,2,202,5.9867
2012,9,1,3,229,5.5269
2012,9,1,4,230,4.4419
2012,9,1,5,369,4.9781
2012,9,2,1,119,3.5831
2012,9,2,2,104,3.4613
2012,9,2,3,129,2.6725
2012,9,2,4,122,3.0948
2012,9,2,5,136,2.1358
2012,9,3,1,114,4.0466
2012,9,3,2,125,3.6537
2012,9,3,3,165,2.6775
2012,9,3,4,188,1.8525
2012,9,3,5,131,1.5319
2012,10,1,1,267,-2.9098
2012,10,1,2,202,-3.4196
2012,10,1,3,228,-6.2082
2012,10,1,4,228,-4.2346
2012,10,1,5,361,-3.5402
2012,10,2,1,119,-0.3767
2012,10,2,2,104,-2.2851
2012,10,2,3,128,-2.1339
2012,10,2,4,122,-1.9915
2012,10,2,5,136,-0.7568
2012,10,3,1,113,-2.0607
2012,10,3,2,125,-2.5302
2012,10,3,3,165,-2.4671
2012,10,3,4,188,-2.9671
2012,10,3,5,131,1.0445
2012,11,1,1,265,0.2917
2012,11,1,2,201,0.8455
2012,11,1,3,227,0.7249
2012,11,1,4,226,1.9025
2012,11,1,5,358,1.6354
2012,11,2,1,116,-1.2491
2012,11,2,2,102,0.1807
2012,11,2,3,127,2.4206
2012,11,2,4,122,2.9002
2012,11,2,5,135,2.6281
2012,11,3,1,112,0.2271
2012,11,3,2,123,0.3923
2012,11,3,3,165,0.4606
2012,11,3,4,188,1.0563
2012,11,3,5,131,3.3618
2012,12,1,1,262,5.2946
2012,12,1,2,197,4.5791
2012,12,1,3,225,2.2042
2012,12,1,4,224,3.2234
2012,12,1,5,355,1.9995
2012,12,2,1,116,3.6216
2012,12,2,2,102,2.5396
2012,12,2,3,127,4.1391
2012,12,2,4,121,3.4537
2012,12,2,5,135,3.8200
2012,12,3,1,111,1.5158
2012,12,3,2,123,1.6187
2012,12,3,3,165,1.1901
2012,12,3,4,188,-1.2604
2012,12,3,5,131,3.2515
2013,1,1,1,260,6.6739
2013,1,1,2,194,6.1800
2013,1,1,3,221,5.2920
2013,1,1,4,223,7.3295
2013,1,1,5,350,6.1522
2013,1,2,1,114,6.7014
2013,1,2,2,100,6.0319
2013,1,2,3,127,6.1623
2013,1,2,4,119,5.8755
2013,1,2,5,135,6.4641
2013,1,3,1,111,4.6840
2013,1,3,2,123,6.1510
2013,1,3,3,165,6.7818
2013,1,3,4,187,4.2001
2013,1,3,5,130,4.9895
2013,2,1,1,259,1.5605
2013,2,1,2,194,1.2972
2013,2,1,3,221,1.0103
2013,2,1,4,221,0.6036
2013,2,1,5,347,-0.7492
2013,2,2,1,114,1.7363
2013,2,2,2,99,0.3592
2013,2,2,3,127,0.6464
2013,2,2,4,119,1.0647
2013,2,2,5,135,0.1424
2013,2,3,1,110,1.5263
2013,2,3,2,122,0.9327
2013,2,3,3,165,1.8435
2013,2,3,4,187,1.1900
2013,2,3,5,129,0.7653
2013,3,1,1,256,5.7335
2013,3,1,2,193,5.8142
2013,3,1,3,221,5.9793
2013,3,1,4,219,8.1898
2013,3,1,5,346,4.7196
2013,3,2,1,114,5.3376
2013,3,2,2,98,5.8274
2013,3,2,3,126,4.4161
2013,3,2,4,119,4.1554
2013,3,2,5,133,3.5209
2013,3,3,1,110,4.7260
2013,3,3,2,122,3.5391
2013,3,3,3,165,3.8076
2013,3,3,4,187,3.4646
2013,3,3,5,129,4.0267
2013,4,1,1,254,0.2718
2013,4,1,2,190,0.0148
2013,4,1,3,221,1.9368
2013,4,1,4,214,0.3543
2013,4,1,5,344,-1.3897
2013,4,2,1,114,-1.8203
2013,4,2,2,98,-0.3836
2013,4,2,3,126,-1.9684
2013,4,2,4,119,-0.0017
2013,4,2,5,133,-0.5606
2013,4,3,1,110,1.7972
2013,4,3,2,122,0.1175
2013,4,3,3,165,2.4363
2013,4,3,4,187,1.7270
2013,4,3,5,129,1.1659
2013,5,1,1,253,6.1001
2013,5,1,2,187,4.4719
2013,5,1,3,217,6.8900
2013,5,1,4,214,6.3883
2013,5,1,5,342,4.3865
2013,5,2,1,114,4.9794
2013,5,2,2,98,5.5218
2013,5,2,3,125,5.8564
2013,5,2,4,117,4.5577
2013,5,2,5,132,5.1543
2013,5,3,1,110,-1.3020
2013,5,3,2,122,1.2339
2013,5,3,3,165,2.1523
2013,5,3,4,187,2.1190
2013,5,3,5,129,3.3029
2013,6,1,1,251,0.9428
2013,6,1,2,185,1.5123
2013,6,1,3,215,-1.4033
2013,6,1,4,211,-1.4845
2013,6,1,5,340,0.6233
2013,6,2,1,114,-1.5877
2013,6,2,2,98,-0.7481
2013,6,2,3,125,-1.0146
2013,6,2,4,116,0.2809
2013,6,2,5,132,-1.4143
2013,6,3,1,109,1.3097
2013,6,3,2,122,-0.5884
2013,6,3,3,165,-0.8145
2013,6,3,4,187,-2.6392
2013,6,3,5,128,-2.0147
2013,7,1,1,220,8.0220
2013,7,1,2,211,8.3193
2013,7,1,3,216,8.2176
2013,7,1,4,199,6.8270
2013,7,1,5,395,9.0527
2013,7,2,1,124,8.8473
2013,7,2,2,118,5.6557
2013,7,2,3,112,4.6491
2013,7,2,4,118,7.4127
2013,7,2,5,145,7.9186
2013,7,3,1,117,3.9588
2013,7,3,2,122,6.1123
2013,7,3,3,134,3.1734
2013,7,3,4,196,5.7281
2013,7,3,5,149,6.0735
2013,8,1,1,220,-4.2517
2013,8,1,2,210,-1.4140
2013,8,1,3,215,-3.3915
2013,8,1,4,198,-4.1459
2013,8,1,5,393,-0.7089
2013,8,2,1,124,-2.7648
2013,8,2,2,118,-2.9742
2013,8,2,3,112,-3.0376
2013,8,2,4,116,-2.4428
2013,8,2,5,145,-2.7485
2013,8,3,1,117,-1.7451
2013,8,3,2,121,-3.1133
2013,8,3,3,134,-2.5206
2013,8,3,4,195,-3.1925
2013,8,3,5,147,-0.7096
2013,9,1,1,219,7.5595
2013,9,1,2,210,7.3002
2013,9,1,3,212,6.9633
2013,9,1,4,193,5.9793
2013,9,1,5,389,7.8409
2013,9,2,1,124,5.2624
2013,9,2,2,118,5.3130
2013,9,2,3,111,6.5641
2013,9,2,4,116,6.1671
2013,9,2,5,145,7.6836
2013,9,3,1,117,4.2849
2013,9,3,2,121,4.3494
2013,9,3,3,134,4.4014
2013,9,3,4,195,2.7273
2013,9,3,5,147,3.4451
2013,10,1,1,217,4.6090
2013,10,1,2,209,2.9303
2013,10,1,3,209,4.6531
2013,10,1,4,193,-0.1432
2013,10,1,5,387,0.5036
2013,10,2,1,124,3.4790
2013,10,2,2,118,3.6327
2013,10,2,3,110,2.3697
2013,10,2,4,116,2.8602
2013,10,2,5,145,0.9529
2013,10,3,1,117,5.7410
2013,10,3,2,121,5.2556
2013,10,3,3,133,5.5802
2013,10,3,4,194,3.8692
2013,10,3,5,147,3.8864
2013,11,1,1,213,5.7194
2013,11,1,2,207,4.3033
2013,11,1,3,208,4.7339
2013,11,1,4,192,8.4938
2013,11,1,5,386,6.6442
2013,11,2,1,121,1.5383
2013,11,2,2,117,1.8893
2013,11,2,3,108,3.6901
2013,11,2,4,116,4.5547
2013,11,2,5,144,5.5653
2013,11,3,1,116,-0.1122
2013,11,3,2,121,1.5003
2013,11,3,3,133,2.9514
2013,11,3,4,193,3.1379
2013,11,3,5,146,3.3876
2013,12,1,1,210,2.4282
2013,12,1,2,202,2.5987
2013,12,1,3,206,3.0056
2013,12,1,4,191,3.4846
2013,12,1,5,382,2.6126
2013,12,2,1,120,2.6478
2013,12,2,2,116,2.1223
2013,12,2,3,108,2.6591
2013,12,2,4,115,2.0787
2013,12,2,5,143,1.2149
2013,12,3,1,116,2.1116
2013,12,3,2,121,4.0245
2013,12,3,3,133,2.5547
2013,12,3,4,193,2.2301
2013,12,3,5,146,2.5733
2014,1,1,1,210,-3.6774
2014,1,1,2,202,-3.7736
2014,1,1,3,205,-2.7433
2014,1,1,4,190,0.4199
2014,1,1,5,379,1.9837
2014,1,2,1,120,-1.7739
2014,1,2,2,114,-1.8195
2014,1,2,3,105,-4.5119
2014,1,2,4,115,-2.8651
2014,1,2,5,143,-3.8487
2014,1,3,1,116,-2.2217
2014,1,3,2,120,-3.7762
2014,1,3,3,132,-2.1724
2014,1,3,4,191,-3.2941
2014,1,3,5,146,-5.1988
2014,2,1,1,209,3.8813
2014,2,1,2,201,3.6231
2014,2,1,3,204,5.8888
2014,2,1,4,189,5.9830
2014,2,1,5,378,6.5495
2014,2,2,1,119,4.7313
2014,2,2,2,113,4.0244
2014,2,2,3,104,2.8591
2014,2,2,4,114,5.6174
2014,2,2,5,143,6.3952
2014,2,3,1,113,3.4209
2014,2,3,2,120,3.6954
2014,2,3,3,132,5.4402
2014,2,3,4,191,5.2697
2014,2,3,5,146,5.0102
2014,3,1,1,205,2.6587
2014,3,1,2,196,-1.0834
2014,3,1,3,202,0.9211
2014,3,1,4,187,-2.4136
2014,3,1,5,375,-1.6970
2014,3,2,1,119,0.4860
2014,3,2,2,111,-0.4599
2014,3,2,3,104,-0.0978
2014,3,2,4,114,0.4388
2014,3,2,5,142,-1.9133
2014,3,3,1,113,-0.0730
2014,3,3,2,120,0.9004
2014,3,3,3,131,0.9318
2014,3,3,4,191,0.1347
2014,3,3,5,146,0.5719
2014,4,1,1,204,-3.4502
2014,4,1,2,194,-5.2327
2014,4,1,3,201,-6.3939
2014,4,1,4,187,-6.5774
2014,4,1,5,374,-6.8572
2014,4,2,1,118,-1.8721
2014,4,2,2,111,-3.8412
2014,4,2,3,104,-2.6865
2014,4,2,4,114,-2.5742
2014,4,2,5,142,-3.8433
2014,4,3,1,113,0.4488
2014,4,3,2,119,0.6506
2014,4,3,3,131,0.0279
2014,4,3,4,191,1.2870
2014,4,3,5,146,1.9075
2014,5,1,1,202,-2.2747
2014,5,1,2,192,1.1265
2014,5,1,3,201,-1.6167
2014,5,1,4,185,-0.0552
2014,5,1,5,372,-1.9259
2014,5,2,1,117,1.2757
2014,5,2,2,111,1.4441
2014,5,2,3,103,0.9697
2014,5,2,4,114,-0.1131
2014,5,2,5,142,0.7941
2014,5,3,1,113,3.2236
2014,5,3,2,119,2.1185
2014,5,3,3,131,2.4078
2014,5,3,4,191,1.8126
2014,5,3,5,146,1.9657
2014,6,1,1,203,5.1525
2014,6,1,2,192,4.4390
2014,6,1,3,200,4.1905
2014,6,1,4,183,4.9713
2014,6,1,5,368,8.8484
2014,6,2,1,117,6.4781
2014,6,2,2,111,3.7766
2014,6,2,3,102,4.6883
2014,6,2,4,114,6.4022
2014,6,2,5,141,4.8355
2014,6,3,1,113,3.4848
2014,6,3,2,119,2.6310
2014,6,3,3,130,2.8540
2014,6,3,4,191,1.4229
2014,6,3,5,145,1.7485
2014,7,1,1,236,-5.4899
2014,7,1,2,197,-5.2349
2014,7,1,3,219,-4.9636
2014,7,1,4,178,-8.6330
2014,7,1,5,326,-7.6152
2014,7,2,1,144,-6.2933
2014,7,2,2,116,-6.1438
2014,7,2,3,129,-5.5026
2014,7,2,4,112,-6.5829
2014,7,2,5,125,-5.1158
2014,7,3,1,114,-2.2928
2014,7,3,2,124,-2.2721
2014,7,3,3,159,-1.7028
2014,7,3,4,197,-1.2012
2014,7,3,5,146,-1.7368
2014,8,1,1,233,3.8685
2014,8,1,2,197,3.2974
2014,8,1,3,218,4.2883
2014,8,1,4,178,3.1537
2014,8,1,5,324,4.4355
2014,8,2,1,144,5.4330
2014,8,2,2,114,5.3661
2014,8,2,3,128,4.7380
2014,8,2,4,110,4.2764
2014,8,2,5,124,6.1687
2014,8,3,1,113,3.9518
2014,8,3,2,124,4.9893
2014,8,3,3,159,2.8942
2014,8,3,4,197,4.8287
2014,8,3,5,146,4.9266
2014,9,1,1,233,-6.8537
2014,9,1,2,196,-6.9902
2014,9,1,3,214,-6.5496
2014,9,1,4,177,-8.2579
2014,9,1,5,323,-7.0969
2014,9,2,1,143,-6.7632
2014,9,2,2,113,-6.3362
2014,9,2,3,128,-5.3939
2014,9,2,4,110,-4.1281
2014,9,2,5,124,-5.7997
2014,9,3,1,113,-4.5086
2014,9,3,2,124,-3.1495
2014,9,3,3,159,-2.1990
2014,9,3,4,197,-1.0384
2014,9,3,5,143,-1.7825
2014,10,1,1,232,4.4229
2014,10,1,2,194,7.3839
2014,10,1,3,213,6.7479
2014,10,1,4,177,3.2531
2014,10,1,5,321,6.4812
2014,10,2,1,143,2.9596
2014,10,2,2,112,4.9704
2014,10,2,3,128,4.6588
2014,10,2,4,110,8.6043
2014,10,2,5,124,5.5193
2014,10,3,1,113,-0.7326
2014,10,3,2,124,1.0512
2014,10,3,3,159,1.4179
2014,10,3,4,197,3.5042
2014,10,3,5,141,1.6347
2014,11,1,1,228,-0.8678
2014,11,1,2,193,-1.6343
2014,11,1,3,212,-1.5157
2014,11,1,4,177,-0.5485
2014,11,1,5,318,0.5068
