year,month,rank_ME,rank_NOA,nstocks,ret_vw
2010,10,1,1,600,5.5413
2010,10,1,2,227,6.2045
2010,10,1,3,171,6.3271
2010,10,1,4,164,3.9154
2010,10,1,5,271,6.8143
2010,10,2,1,192,2.9879
2010,10,2,2,135,4.3926
2010,10,2,3,89,4.1217
2010,10,2,4,112,4.8716
2010,10,2,5,121,4.5994
2010,10,3,1,161,5.1912
2010,10,3,2,137,4.7633
2010,10,3,3,144,4.0677
2010,10,3,4,133,3.0274
2010,10,3,5,154,3.2905
2010,11,1,1,591,2.6642
2010,11,1,2,225,5.6549
2010,11,1,3,170,7.0003
2010,11,1,4,163,3.0459
2010,11,1,5,270,4.0284
2010,11,2,1,191,2.6912
2010,11,2,2,135,5.1729
2010,11,2,3,89,6.1697
2010,11,2,4,112,4.7934
2010,11,2,5,121,3.7837
2010,11,3,1,159,-0.7217
2010,11,3,2,136,1.1203
2010,11,3,3,144,0.9123
2010,11,3,4,132,0.1333
2010,11,3,5,153,0.4513
2010,12,1,1,583,9.1905
2010,12,1,2,223,9.4651
2010,12,1,3,168,8.3184
2010,12,1,4,159,9.2227
2010,12,1,5,270,8.7737
2010,12,2,1,190,6.9562
2010,12,2,2,133,7.6464
2010,12,2,3,89,7.4988
2010,12,2,4,112,6.3319
2010,12,2,5,120,8.0033
2010,12,3,1,159,5.6809
2010,12,3,2,136,5.7416
2010,12,3,3,142,5.4167
2010,12,3,4,132,7.2856
2010,12,3,5,152,5.7356
2011,1,1,1,574,-0.1215
2011,1,1,2,220,-2.1986
2011,1,1,3,163,-0.3673
2011,1,1,4,156,-3.7191
2011,1,1,5,269,-1.5940
2011,1,2,1,188,0.4350
2011,1,2,2,132,0.3059
2011,1,2,3,89,2.1842
2011,1,2,4,111,1.9082
2011,1,2,5,119,-0.6573
2011,1,3,1,159,3.0830
2011,1,3,2,136,2.1625
2011,1,3,3,142,2.5562
2011,1,3,4,132,1.9055
2011,1,3,5,152,0.7319
2011,2,1,1,568,3.6180
2011,2,1,2,219,4.7259
2011,2,1,3,161,6.9911
2011,2,1,4,155,8.7204
2011,2,1,5,267,5.6127
2011,2,2,1,187,5.3488
2011,2,2,2,132,5.8987
2011,2,2,3,89,6.1837
2011,2,2,4,111,6.2869
2011,2,2,5,118,5.7427
2011,2,3,1,159,2.2723
2011,2,3,2,136,4.3597
2011,2,3,3,141,4.2803
2011,2,3,4,132,3.7055
2011,2,3,5,151,3.5520
2011,3,1,1,561,4.1987
2011,3,1,2,218,3.6800
2011,3,1,3,160,2.6257
2011,3,1,4,154,1.9868
2011,3,1,5,264,0.4162
2011,3,2,1,187,3.2940
2011,3,2,2,132,1.8674
2011,3,2,3,89,3.2063
2011,3,2,4,111,4.4919
2011,3,2,5,117,2.1563
2011,3,3,1,159,-0.7659
2011,3,3,2,136,0.2873
2011,3,3,3,141,1.0762
2011,3,3,4,130,1.3855
2011,3,3,5,151,2.0458
2011,4,1,1,556,1.8253
2011,4,1,2,216,2.6244
2011,4,1,3,159,0.6318
2011,4,1,4,152,1.9403
2011,4,1,5,263,0.3990
2011,4,2,1,187,3.4377
2011,4,2,2,131,1.3059
2011,4,2,3,89,3.6646
2011,4,2,4,111,3.5711
2011,4,2,5,117,1.5701
2011,4,3,1,157,2.8981
2011,4,3,2,135,3.4476
2011,4,3,3,141,4.2478
2011,4,3,4,129,3.0340
2011,4,3,5,151,3.7839
2011,5,1,1,548,-1.7595
2011,5,1,2,215,-3.2313
2011,5,1,3,158,-1.4961
2011,5,1,4,151,-2.7859
2011,5,1,5,260,-1.7779
2011,5,2,1,187,-2.1780
2011,5,2,2,131,-3.9171
2011,5,2,3,89,-0.8593
2011,5,2,4,111,-0.4791
2011,5,2,5,116,-1.5359
2011,5,3,1,156,-0.7718
2011,5,3,2,135,-1.5774
2011,5,3,3,141,-0.8506
2011,5,3,4,129,-0.7177
2011,5,3,5,150,-0.7231
2011,6,1,1,544,-4.5676
2011,6,1,2,215,-2.2339
2011,6,1,3,155,-1.9097
2011,6,1,4,150,-2.1884
2011,6,1,5,257,-2.2342
2011,6,2,1,187,-2.3691
2011,6,2,2,128,-1.1573
2011,6,2,3,88,-1.6115
2011,6,2,4,111,-0.8301
2011,6,2,5,116,-0.8653
2011,6,3,1,156,-1.3736
2011,6,3,2,133,-1.6255
2011,6,3,3,141,-1.5891
2011,6,3,4,129,-1.4647
2011,6,3,5,150,-1.6510
2011,7,1,1,535,-3.2164
2011,7,1,2,201,-4.3594
2011,7,1,3,170,-3.0921
2011,7,1,4,172,-1.9353
2011,7,1,5,296,-1.4900
2011,7,2,1,191,-5.1529
2011,7,2,2,100,-4.2557
2011,7,2,3,116,-5.7443
2011,7,2,4,105,-2.3739
2011,7,2,5,127,-4.2339
2011,7,3,1,172,-1.1312
2011,7,3,2,143,-1.6334
2011,7,3,3,131,-2.5264
2011,7,3,4,129,-2.3932
2011,7,3,5,135,-1.3660
2011,8,1,1,533,-12.5799
2011,8,1,2,199,-11.1764
2011,8,1,3,168,-10.3270
2011,8,1,4,172,-8.8816
2011,8,1,5,295,-10.4276
2011,8,2,1,190,-9.3074
2011,8,2,2,100,-7.6897
2011,8,2,3,115,-8.8317
2011,8,2,4,105,-7.6338
2011,8,2,5,125,-8.9392
2011,8,3,1,171,-6.0649
2011,8,3,2,143,-3.9545
2011,8,3,3,131,-4.7758
2011,8,3,4,129,-5.7024
2011,8,3,5,134,-4.4255
2011,9,1,1,532,-11.1241
2011,9,1,2,197,-12.2102
2011,9,1,3,166,-12.3783
2011,9,1,4,172,-10.0130
2011,9,1,5,293,-12.2313
2011,9,2,1,189,-9.7223
2011,9,2,2,99,-11.6390
2011,9,2,3,115,-13.6218
2011,9,2,4,104,-9.4737
2011,9,2,5,125,-12.6001
2011,9,3,1,171,-5.5444
2011,9,3,2,143,-5.0658
2011,9,3,3,131,-6.1465
2011,9,3,4,129,-7.9110
2011,9,3,5,133,-10.1855
2011,10,1,1,530,12.3905
2011,10,1,2,196,15.5187
2011,10,1,3,166,16.5305
2011,10,1,4,171,12.7102
2011,10,1,5,290,13.9066
2011,10,2,1,186,16.0251
2011,10,2,2,99,15.6500
2011,10,2,3,115,16.7371
2011,10,2,4,104,14.4930
2011,10,2,5,125,15.0215
2011,10,3,1,169,10.4848
2011,10,3,2,141,9.9326
2011,10,3,3,131,11.1124
2011,10,3,4,129,11.1283
2011,10,3,5,133,10.5961
2011,11,1,1,529,-1.4417
2011,11,1,2,195,-2.5281
2011,11,1,3,165,-0.9334
2011,11,1,4,167,-0.8883
2011,11,1,5,288,-2.9563
2011,11,2,1,185,-0.6424
2011,11,2,2,98,-1.0679
2011,11,2,3,115,-2.1675
2011,11,2,4,103,1.4358
2011,11,2,5,125,-0.3130
2011,11,3,1,169,-0.0762
2011,11,3,2,140,0.0043
2011,11,3,3,130,0.5163
2011,11,3,4,129,1.1597
2011,11,3,5,133,1.1288
2011,12,1,1,522,0.8656
2011,12,1,2,194,2.0483
2011,12,1,3,164,2.1443
2011,12,1,4,164,2.2651
2011,12,1,5,283,0.0267
2011,12,2,1,185,-0.9096
2011,12,2,2,98,0.0377
2011,12,2,3,114,0.1598
2011,12,2,4,102,1.5795
2011,12,2,5,125,-0.8044
2011,12,3,1,169,-0.2703
2011,12,3,2,140,0.3575
2011,12,3,3,128,2.1206
2011,12,3,4,128,0.9520
2011,12,3,5,133,-0.0864
2012,1,1,1,517,11.6372
2012,1,1,2,194,8.2501
2012,1,1,3,162,7.8425
2012,1,1,4,162,6.8850
2012,1,1,5,281,7.7235
2012,1,2,1,185,7.6673
2012,1,2,2,97,9.2698
2012,1,2,3,114,6.3923
2012,1,2,4,102,5.4978
2012,1,2,5,124,6.1638
2012,1,3,1,167,5.7731
2012,1,3,2,140,4.9902
2012,1,3,3,128,3.0207
2012,1,3,4,127,4.8721
2012,1,3,5,132,2.9034
2012,2,1,1,512,1.4373
2012,2,1,2,194,2.2535
2012,2,1,3,161,1.4750
2012,2,1,4,159,0.5930
2012,2,1,5,280,3.5889
2012,2,2,1,183,4.2036
2012,2,2,2,96,2.2139
2012,2,2,3,112,3.2223
2012,2,2,4,102,2.9029
2012,2,2,5,124,3.5835
2012,2,3,1,166,3.5939
2012,2,3,2,140,5.7466
2012,2,3,3,128,3.1803
2012,2,3,4,127,4.2201
2012,2,3,5,131,3.4235
2012,3,1,1,504,4.0423
2012,3,1,2,193,3.2416
2012,3,1,3,160,2.9196
2012,3,1,4,159,4.6416
2012,3,1,5,277,3.0888
2012,3,2,1,182,3.2931
2012,3,2,2,96,1.8362
2012,3,2,3,112,0.9333
2012,3,2,4,102,2.1343
2012,3,2,5,124,1.4815
2012,3,3,1,165,3.6092
2012,3,3,2,140,4.0244
2012,3,3,3,128,1.2045
2012,3,3,4,125,2.1540
2012,3,3,5,130,0.1275
2012,4,1,1,498,-3.4217
2012,4,1,2,192,-3.0403
2012,4,1,3,159,-2.7526
2012,4,1,4,159,-0.7592
2012,4,1,5,274,-0.3409
2012,4,2,1,182,-0.9999
2012,4,2,2,96,-0.3591
2012,4,2,3,112,-1.8140
2012,4,2,4,102,-0.0107
2012,4,2,5,124,-2.0642
2012,4,3,1,164,-0.6716
2012,4,3,2,140,-0.3566
2012,4,3,3,128,-0.3086
2012,4,3,4,125,-0.0878
2012,4,3,5,129,-0.6097
2012,5,1,1,498,-7.1891
2012,5,1,2,189,-6.4984
2012,5,1,3,155,-7.4200
2012,5,1,4,157,-6.9341
2012,5,1,5,273,-8.5388
2012,5,2,1,182,-5.5136
2012,5,2,2,95,-6.4731
2012,5,2,3,112,-6.7840
2012,5,2,4,101,-6.2129
2012,5,2,5,124,-8.0040
2012,5,3,1,163,-7.2575
2012,5,3,2,139,-4.8807
2012,5,3,3,128,-4.0998
2012,5,3,4,125,-5.4639
2012,5,3,5,129,-6.5496
2012,6,1,1,496,7.4247
2012,6,1,2,188,6.6520
2012,6,1,3,154,5.7523
2012,6,1,4,157,7.7804
2012,6,1,5,269,4.4411
2012,6,2,1,182,6.0998
2012,6,2,2,95,3.7992
2012,6,2,3,112,3.9790
2012,6,2,4,100,4.3440
2012,6,2,5,124,3.8900
2012,6,3,1,163,2.3453
2012,6,3,2,139,4.1692
2012,6,3,3,127,4.8667
2012,6,3,4,125,3.0894
2012,6,3,5,127,3.4061
2012,7,1,1,535,-1.3475
2012,7,1,2,186,-3.4538
2012,7,1,3,164,-2.3542
2012,7,1,4,200,-0.8253
2012,7,1,5,238,-3.1131
2012,7,2,1,177,-3.6278
2012,7,2,2,98,-1.7362
2012,7,2,3,110,-2.2214
2012,7,2,4,104,-2.2971
2012,7,2,5,125,1.0877
2012,7,3,1,195,0.4591
2012,7,3,2,133,1.5550
2012,7,3,3,137,2.5758
2012,7,3,4,144,1.5406
2012,7,3,5,121,1.1010
2012,8,1,1,532,1.3897
2012,8,1,2,183,5.5669
2012,8,1,3,163,3.2207
2012,8,1,4,196,4.2012
2012,8,1,5,235,3.5242
2012,8,2,1,176,3.3639
2012,8,2,2,98,5.7355
2012,8,2,3,110,3.9350
2012,8,2,4,104,3.9669
2012,8,2,5,124,3.3054
2012,8,3,1,195,2.9736
2012,8,3,2,132,1.2102
2012,8,3,3,136,0.6097
2012,8,3,4,142,3.7483
2012,8,3,5,121,3.0043
2012,9,1,1,527,5.7465
2012,9,1,2,183,4.5478
2012,9,1,3,163,4.4248
2012,9,1,4,192,4.4508
2012,9,1,5,231,5.2173
2012,9,2,1,176,2.2818
2012,9,2,2,97,3.0198
2012,9,2,3,110,3.8678
2012,9,2,4,104,2.8671
2012,9,2,5,123,3.0247
2012,9,3,1,195,1.7937
2012,9,3,2,130,2.9959
2012,9,3,3,136,2.4834
2012,9,3,4,141,2.7274
2012,9,3,5,121,2.6552
2012,10,1,1,521,-5.0618
2012,10,1,2,183,-3.0472
2012,10,1,3,162,-3.9418
2012,10,1,4,191,-3.0709
2012,10,1,5,228,-3.0511
2012,10,2,1,176,-5.1154
2012,10,2,2,97,0.1349
2012,10,2,3,110,0.6446
2012,10,2,4,103,-1.4944
2012,10,2,5,123,0.2258
2012,10,3,1,195,-2.9479
2012,10,3,2,129,-1.4142
2012,10,3,3,136,-2.3858
2012,10,3,4,141,-3.3953
2012,10,3,5,121,0.0682
2012,11,1,1,516,1.8964
2012,11,1,2,183,1.9364
2012,11,1,3,161,1.9687
2012,11,1,4,189,0.2888
2012,11,1,5,227,-1.2842
2012,11,2,1,175,2.0438
2012,11,2,2,96,1.7000
2012,11,2,3,110,1.1390
2012,11,2,4,101,0.8303
2012,11,2,5,120,1.3309
2012,11,3,1,194,2.1217
2012,11,3,2,129,0.8483
2012,11,3,3,135,-0.1621
2012,11,3,4,141,0.6093
2012,11,3,5,120,1.0009
2012,12,1,1,513,1.6883
2012,12,1,2,181,4.2334
2012,12,1,3,157,5.5441
2012,12,1,4,188,5.0050
2012,12,1,5,223,3.6503
2012,12,2,1,175,3.3913
2012,12,2,2,96,3.8784
2012,12,2,3,109,2.4340
2012,12,2,4,101,4.0010
2012,12,2,5,120,4.2758
2012,12,3,1,193,1.5900
2012,12,3,2,129,-0.0014
2012,12,3,3,135,0.4372
2012,12,3,4,141,-1.4567
2012,12,3,5,120,2.2424
2013,1,1,1,507,7.5646
2013,1,1,2,178,6.6857
2013,1,1,3,156,5.4675
2013,1,1,4,188,6.1449
2013,1,1,5,218,4.5481
2013,1,2,1,173,5.8866
2013,1,2,2,94,6.9206
2013,1,2,3,108,5.8793
2013,1,2,4,101,7.2094
2013,1,2,5,119,5.7568
2013,1,3,1,193,5.5691
2013,1,3,2,128,5.9419
2013,1,3,3,134,5.6726
2013,1,3,4,141,3.3308
2013,1,3,5,120,5.9769
2013,2,1,1,506,-0.2839
2013,2,1,2,176,1.4556
2013,2,1,3,156,1.8487
2013,2,1,4,188,0.3782
2013,2,1,5,215,1.3317
2013,2,2,1,173,0.5104
2013,2,2,2,94,0.8614
2013,2,2,3,108,0.9999
2013,2,2,4,101,0.8058
2013,2,2,5,118,0.8119
2013,2,3,1,193,1.7097
2013,2,3,2,128,1.4201
2013,2,3,3,134,1.9098
2013,2,3,4,139,0.5122
2013,2,3,5,119,0.4527
2013,3,1,1,502,7.1632
2013,3,1,2,176,4.7871
2013,3,1,3,155,4.8960
2013,3,1,4,186,6.3465
2013,3,1,5,215,5.1676
2013,3,2,1,172,3.3317
2013,3,2,2,93,6.8880
2013,3,2,3,108,4.0136
2013,3,2,4,100,5.1181
2013,3,2,5,117,4.4236
2013,3,3,1,193,3.9964
2013,3,3,2,128,3.6420
2013,3,3,3,134,4.3581
2013,3,3,4,139,3.1142
2013,3,3,5,119,3.1965
2013,4,1,1,495,1.0076
2013,4,1,2,175,-2.5343
2013,4,1,3,153,0.5212
2013,4,1,4,185,2.4459
2013,4,1,5,214,-1.6244
2013,4,2,1,172,-0.7734
2013,4,2,2,93,-2.1580
2013,4,2,3,108,-1.1167
2013,4,2,4,100,-0.6988
2013,4,2,5,117,-0.3791
2013,4,3,1,193,2.7040
2013,4,3,2,128,0.4969
2013,4,3,3,134,1.1877
2013,4,3,4,139,2.7009
2013,4,3,5,119,0.6274
2013,5,1,1,490,5.7229
2013,5,1,2,173,6.7520
2013,5,1,3,151,7.2501
2013,5,1,4,185,2.8131
2013,5,1,5,213,5.4937
2013,5,2,1,171,7.2431
2013,5,2,2,92,4.0327
2013,5,2,3,108,4.2953
2013,5,2,4,99,3.4686
2013,5,2,5,116,5.9611
2013,5,3,1,193,3.8074
2013,5,3,2,128,1.7191
2013,5,3,3,134,-0.3480
2013,5,3,4,139,1.1459
2013,5,3,5,119,1.9867
2013,6,1,1,484,-0.2586
2013,6,1,2,170,0.0931
2013,6,1,3,151,0.3091
2013,6,1,4,184,1.1105
2013,6,1,5,212,-0.1216
2013,6,2,1,171,-0.2730
2013,6,2,2,92,-1.9582
2013,6,2,3,107,-0.3819
2013,6,2,4,99,-0.8835
2013,6,2,5,116,-1.5472
2013,6,3,1,193,-1.4279
2013,6,3,2,127,-1.2813
2013,6,3,3,134,-1.0929
2013,6,3,4,138,-2.5044
2013,6,3,5,119,-0.2577
2013,7,1,1,496,8.8480
2013,7,1,2,210,7.8936
2013,7,1,3,150,10.7467
2013,7,1,4,176,6.8278
2013,7,1,5,209,6.5722
2013,7,2,1,162,7.7311
2013,7,2,2,117,7.5154
2013,7,2,3,100,5.9176
2013,7,2,4,105,6.7973
2013,7,2,5,133,6.6286
2013,7,3,1,180,4.5174
2013,7,3,2,144,5.9296
2013,7,3,3,128,4.1279
2013,7,3,4,145,6.6882
2013,7,3,5,121,5.4300
2013,8,1,1,493,-2.7606
2013,8,1,2,209,-1.8969
2013,8,1,3,150,-3.1015
2013,8,1,4,176,-2.0511
2013,8,1,5,208,-2.6789
2013,8,2,1,160,-2.9819
2013,8,2,2,117,-3.1094
2013,8,2,3,100,-3.6846
2013,8,2,4,105,-2.6732
2013,8,2,5,133,-1.6349
2013,8,3,1,180,-2.0032
2013,8,3,2,142,-3.3068
2013,8,3,3,127,-3.2621
2013,8,3,4,145,-0.6559
2013,8,3,5,120,-2.3337
2013,9,1,1,487,6.8614
2013,9,1,2,206,8.3211
2013,9,1,3,150,6.9573
2013,9,1,4,173,7.2450
2013,9,1,5,207,7.2205
2013,9,2,1,160,6.0135
2013,9,2,2,117,7.0209
2013,9,2,3,100,6.2295
2013,9,2,4,104,5.1068
2013,9,2,5,133,6.6273
2013,9,3,1,180,3.9073
2013,9,3,2,142,3.5331
2013,9,3,3,127,2.8363
2013,9,3,4,145,2.9960
2013,9,3,5,120,4.9027
2013,10,1,1,481,0.5516
2013,10,1,2,204,3.5686
2013,10,1,3,150,1.8950
2013,10,1,4,173,3.3489
2013,10,1,5,207,4.4353
2013,10,2,1,159,0.7913
2013,10,2,2,117,3.8137
2013,10,2,3,100,2.6114
2013,10,2,4,104,3.2598
2013,10,2,5,133,3.0833
2013,10,3,1,179,5.1251
2013,10,3,2,142,3.6802
2013,10,3,3,126,4.6147
2013,10,3,4,145,4.7910
2013,10,3,5,120,4.4578
2013,11,1,1,478,7.4879
2013,11,1,2,201,4.4927
2013,11,1,3,149,5.7777
2013,11,1,4,172,6.4058
2013,11,1,5,206,4.1947
2013,11,2,1,156,5.3090
2013,11,2,2,115,4.3421
2013,11,2,3,99,2.1464
2013,11,2,4,104,3.4449
2013,11,2,5,132,1.9870
2013,11,3,1,177,3.6773
2013,11,3,2,142,2.8180
2013,11,3,3,126,2.1454
2013,11,3,4,145,2.3471
2013,11,3,5,119,0.5756
2013,12,1,1,473,2.7764
2013,12,1,2,198,3.0878
2013,12,1,3,147,3.3472
2013,12,1,4,171,2.0467
2013,12,1,5,202,2.5336
2013,12,2,1,155,0.5855
2013,12,2,2,114,1.8936
2013,12,2,3,98,3.7471
2013,12,2,4,104,2.6278
2013,12,2,5,131,2.3009
2013,12,3,1,177,2.4812
2013,12,3,2,142,2.6258
2013,12,3,3,126,2.5646
2013,12,3,4,145,2.6547
2013,12,3,5,119,2.2881
2014,1,1,1,473,1.8811
2014,1,1,2,195,-2.8891
2014,1,1,3,147,-2.5763
2014,1,1,4,171,-5.0391
2014,1,1,5,200,-2.2687
2014,1,2,1,153,0.3147
2014,1,2,2,113,-3.7307
2014,1,2,3,97,-2.0768
2014,1,2,4,104,-3.9513
2014,1,2,5,130,-5.7760
2014,1,3,1,176,-2.1202
2014,1,3,2,141,-3.8904
2014,1,3,3,126,-4.5055
2014,1,3,4,144,-4.5513
2014,1,3,5,118,-1.1076
2014,2,1,1,473,4.7627
2014,2,1,2,193,7.3962
2014,2,1,3,145,3.4086
2014,2,1,4,170,6.0438
2014,2,1,5,200,4.8385
2014,2,2,1,152,5.0250
2014,2,2,2,110,4.6286
2014,2,2,3,97,4.6255
2014,2,2,4,104,4.2716
2014,2,2,5,130,5.4815
2014,2,3,1,176,4.2073
2014,2,3,2,141,5.7767
2014,2,3,3,125,3.1890
2014,2,3,4,143,6.1809
2014,2,3,5,117,5.6976
2014,3,1,1,469,-1.8068
2014,3,1,2,190,0.8569
2014,3,1,3,141,-2.0608
2014,3,1,4,169,2.7598
2014,3,1,5,196,-0.2277
2014,3,2,1,151,-3.2783
2014,3,2,2,110,0.4001
2014,3,2,3,96,0.3891
2014,3,2,4,103,0.9249
2014,3,2,5,130,0.7308
2014,3,3,1,176,-0.9049
2014,3,3,2,141,1.1956
2014,3,3,3,125,1.6753
2014,3,3,4,142,0.8014
2014,3,3,5,117,-1.4954
2014,4,1,1,468,-8.5336
2014,4,1,2,189,-5.2171
2014,4,1,3,140,-4.6525
2014,4,1,4,169,-3.3468
2014,4,1,5,194,-3.1505
2014,4,2,1,151,-6.4500
2014,4,2,2,110,-2.7009
2014,4,2,3,95,-2.3541
2014,4,2,4,103,-2.3543
2014,4,2,5,130,-0.3818
2014,4,3,1,176,-1.7467
2014,4,3,2,140,1.3928
2014,4,3,3,125,2.1743
2014,4,3,4,142,2.6745
2014,4,3,5,117,1.6522
2014,5,1,1,464,-3.1623
2014,5,1,2,188,0.8008
2014,5,1,3,139,1.1828
2014,5,1,4,168,-0.8777
2014,5,1,5,193,-0.6854
2014,5,2,1,151,0.8070
2014,5,2,2,110,0.9158
2014,5,2,3,95,0.7136
2014,5,2,4,101,1.2408
2014,5,2,5,130,0.6349
2014,5,3,1,176,3.1988
2014,5,3,2,140,1.2325
2014,5,3,3,125,0.6440
2014,5,3,4,142,3.4733
2014,5,3,5,117,3.0055
2014,6,1,1,463,8.7992
2014,6,1,2,184,2.1993
2014,6,1,3,139,5.9798
2014,6,1,4,168,3.8341
2014,6,1,5,192,5.9606
2014,6,2,1,150,6.5658
2014,6,2,2,110,5.2693
2014,6,2,3,95,4.5379
2014,6,2,4,101,4.5129
2014,6,2,5,129,5.1695
2014,6,3,1,175,1.0047
2014,6,3,2,140,1.9512
2014,6,3,3,125,1.9767
2014,6,3,4,142,2.8197
2014,6,3,5,116,4.1923
2014,7,1,1,457,-7.6083
2014,7,1,2,192,-6.8512
2014,7,1,3,144,-5.9400
2014,7,1,4,147,-3.5244
2014,7,1,5,216,-5.6728
2014,7,2,1,162,-3.6961
2014,7,2,2,123,-6.2189
2014,7,2,3,105,-6.9901
2014,7,2,4,97,-6.9963
2014,7,2,5,139,-6.5063
2014,7,3,1,171,0.0588
2014,7,3,2,159,-2.3623
2014,7,3,3,137,-1.9652
2014,7,3,4,136,-1.8505
2014,7,3,5,136,-2.6976
2014,8,1,1,455,4.7363
2014,8,1,2,191,4.1589
2014,8,1,3,142,5.2860
2014,8,1,4,147,1.8238
2014,8,1,5,215,2.4743
2014,8,2,1,161,6.8542
2014,8,2,2,120,4.3490
2014,8,2,3,105,5.7698
2014,8,2,4,97,4.1995
2014,8,2,5,137,4.4081
2014,8,3,1,171,4.1316
2014,8,3,2,158,4.8110
2014,8,3,3,137,3.9219
2014,8,3,4,136,4.5658
2014,8,3,5,136,4.0989
2014,9,1,1,451,-7.7074
2014,9,1,2,191,-6.6799
2014,9,1,3,140,-6.6576
2014,9,1,4,147,-6.4107
2014,9,1,5,214,-7.0637
2014,9,2,1,161,-6.1163
2014,9,2,2,119,-4.3268
2014,9,2,3,105,-5.3651
2014,9,2,4,96,-6.1948
2014,9,2,5,137,-6.6555
2014,9,3,1,169,-0.6600
2014,9,3,2,157,-1.8608
2014,9,3,3,137,-2.1854
2014,9,3,4,136,-2.9234
2014,9,3,5,136,-4.3131
2014,10,1,1,449,5.2762
2014,10,1,2,189,7.1021
2014,10,1,3,140,8.2317
2014,10,1,4,145,6.1951
2014,10,1,5,214,3.4040
2014,10,2,1,161,6.4926
2014,10,2,2,119,5.0508
2014,10,2,3,104,5.9627
2014,10,2,4,96,4.2753
2014,10,2,5,137,3.6515
2014,10,3,1,167,1.4884
2014,10,3,2,157,3.0027
2014,10,3,3,137,2.7500
2014,10,3,4,136,1.7141
2014,10,3,5,136,-0.1412
2014,11,1,1,449,0.2672
2014,11,1,2,189,-0.9835
2014,11,1,3,139,0.4368
2014,11,1,4,140,-2.2720
2014,11,1,5,211,-2.4089
2014,11,2,1,160,1.5542
2014,11,2,2,119,2.4534
2014,11,2,3,104,0.9672
2014,11,2,4,96,-0.2704
2014,11,2,5,136,-1.7091
2014,11,3,1,167,4.2901
2014,11,3,2,157,3.5257
2014,11,3,3,136,3.1193
2014,11,3,4,136,-0.0466
2014,11,3,5,136,1.2513
2014,12,1,1,447,4.5652
2014,12,1,2,187,6.4492
2014,12,1,3,138,4.1796
2014,12,1,4,140,6.7530
2014,12,1,5,209,3.2760
2014,12,2,1,160,2.1050
2014,12,2,2,119,1.3925
2014,12,2,3,103,1.9733
2014,12,2,4,96,1.0182
2014,12,2,5,136,1.3505
2014,12,3,1,167,-0.7694
2014,12,3,2,157,-0.9433
2014,12,3,3,135,-0.7525
2014,12,3,4,136,0.6666
2014,12,3,5,134,-0.5608
2015,1,1,1,443,-3.6857
2015,1,1,2,187,-4.8472
2015,1,1,3,137,-6.2225
2015,1,1,4,139,-5.9960
2015,1,1,5,208,-3.3323
2015,1,2,1,159,-2.1878
2015,1,2,2,119,-2.9454
2015,1,2,3,101,-3.4227
2015,1,2,4,96,-3.1149
2015,1,2,5,136,-4.8609
2015,1,3,1,166,-1.8701
2015,1,3,2,156,-1.7129
2015,1,3,3,135,-3.4941
2015,1,3,4,135,-2.0633
2015,1,3,5,134,-1.6991
2015,2,1,1,440,5.6981
2015,2,1,2,186,6.7780
2015,2,1,3,136,3.2737
2015,2,1,4,139,6.0256
2015,2,1,5,207,6.4776
2015,2,2,1,158,7.2862
2015,2,2,2,118,5.8234
2015,2,2,3,101,5.9552
2015,2,2,4,96,6.0881
2015,2,2,5,134,9.1215
2015,2,3,1,164,7.1111
2015,2,3,2,155,5.7106
2015,2,3,3,135,4.9995
2015,2,3,4,135,3.5309
2015,2,3,5,131,6.8965
2015,3,1,1,434,-1.0050
2015,3,1,2,185,1.5371
2015,3,1,3,135,1.5634
2015,3,1,4,139,1.3175
2015,3,1,5,207,0.8799
2015,3,2,1,156,2.2475
2015,3,2,2,117,3.0355
2015,3,2,3,100,-0.1207
2015,3,2,4,96,0.7901
2015,3,2,5,133,2.5662
2015,3,3,1,164,-1.9309
2015,3,3,2,153,-1.7147
2015,3,3,3,135,-2.6705
2015,3,3,4,135,-0.6027
2015,3,3,5,131,0.3013
2015,4,1,1,431,-3.1448
2015,4,1,2,184,-1.4599
2015,4,1,3,135,-1.7444
2015,4,1,4,137,-2.1671
2015,4,1,5,205,-1.1411
2015,4,2,1,156,-3.5789
2015,4,2,2,117,-3.2509
2015,4,2,3,99,-2.5364
2015,4,2,4,96,-2.2511
2015,4,2,5,132,-0.7257
2015,4,3,1,164,1.7850
2015,4,3,2,151,0.3066
2015,4,3,3,134,0.9049
2015,4,3,4,135,0.9419
2015,4,3,5,130,-0.7140
2015,5,1,1,429,3.6258
2015,5,1,2,184,0.8908
2015,5,1,3,135,-0.0286
2015,5,1,4,135,0.6284
2015,5,1,5,204,0.0999
2015,5,2,1,156,3.7365
2015,5,2,2,117,3.3780
2015,5,2,3,99,0.4154
2015,5,2,4,96,1.3493
2015,5,2,5,132,1.4261
2015,5,3,1,162,1.0751
2015,5,3,2,151,1.8938
2015,5,3,3,133,-0.0200
2015,5,3,4,135,-0.1063
2015,5,3,5,130,0.9762
2015,6,1,1,429,2.5101
2015,6,1,2,182,2.8280
2015,6,1,3,135,-0.3055
2015,6,1,4,133,2.5307
2015,6,1,5,204,1.4455
2015,6,2,1,155,0.1429
2015,6,2,2,117,-0.9889
2015,6,2,3,99,-2.0061
2015,6,2,4,96,1.3792
2015,6,2,5,132,0.8325
2015,6,3,1,160,-2.4795
2015,6,3,2,151,-2.4789
2015,6,3,3,133,-3.1331
2015,6,3,4,135,-1.1059
