year,month,rank_ME,rank_TA,nstocks,ret_vw
2013,6,1,1,435,-0.3121
2013,6,1,2,173,-0.7637
2013,6,1,3,159,0.5342
2013,6,1,4,170,1.2926
2013,6,1,5,264,0.1736
2013,6,2,1,118,-1.3146
2013,6,2,2,104,-1.2968
2013,6,2,3,90,-2.4240
2013,6,2,4,118,-0.9667
2013,6,2,5,155,0.6394
2013,6,3,1,165,0.0198
2013,6,3,2,134,-1.2933
2013,6,3,3,136,-1.7841
2013,6,3,4,128,-1.1190
2013,6,3,5,148,-3.5495
2013,7,1,1,468,9.5025
2013,7,1,2,184,7.8186
2013,7,1,3,111,5.7904
2013,7,1,4,182,8.9998
2013,7,1,5,296,7.2177
2013,7,2,1,143,7.3204
2013,7,2,2,78,7.9123
2013,7,2,3,107,7.8906
2013,7,2,4,107,6.5301
2013,7,2,5,182,5.8993
2013,7,3,1,137,5.7363
2013,7,3,2,141,4.9242
2013,7,3,3,132,5.3189
2013,7,3,4,129,4.4698
2013,7,3,5,179,5.8333
2013,8,1,1,465,-1.8983
2013,8,1,2,182,-3.4816
2013,8,1,3,111,-4.4187
2013,8,1,4,182,-3.4017
2013,8,1,5,296,-1.5785
2013,8,2,1,143,-2.8779
2013,8,2,2,78,-3.9963
2013,8,2,3,107,-3.9545
2013,8,2,4,106,-3.1212
2013,8,2,5,181,-1.1042
2013,8,3,1,136,-2.9721
2013,8,3,2,140,-2.4960
2013,8,3,3,131,-3.4200
2013,8,3,4,129,-3.9528
2013,8,3,5,178,0.2620
2013,9,1,1,460,8.2898
2013,9,1,2,181,6.3529
2013,9,1,3,110,5.9702
2013,9,1,4,181,7.2224
2013,9,1,5,291,6.9202
2013,9,2,1,143,5.1049
2013,9,2,2,78,6.5711
2013,9,2,3,107,6.2105
2013,9,2,4,105,5.9386
2013,9,2,5,181,7.1283
2013,9,3,1,136,4.6505
2013,9,3,2,140,3.8032
2013,9,3,3,131,3.4098
2013,9,3,4,129,2.8988
2013,9,3,5,178,3.3483
2013,10,1,1,457,1.2640
2013,10,1,2,178,3.4187
2013,10,1,3,109,1.4888
2013,10,1,4,181,4.4901
2013,10,1,5,290,2.2128
2013,10,2,1,142,0.6320
2013,10,2,2,78,5.0834
2013,10,2,3,107,3.6503
2013,10,2,4,105,4.5570
2013,10,2,5,181,1.1194
2013,10,3,1,135,4.9315
2013,10,3,2,140,4.5714
2013,10,3,3,131,4.0766
2013,10,3,4,128,4.1712
2013,10,3,5,178,4.9806
2013,11,1,1,455,6.4670
2013,11,1,2,175,5.0890
2013,11,1,3,109,6.0255
2013,11,1,4,180,7.1806
2013,11,1,5,287,4.8665
2013,11,2,1,139,2.6671
2013,11,2,2,77,3.7686
2013,11,2,3,107,2.0286
2013,11,2,4,104,4.0452
2013,11,2,5,179,4.7205
2013,11,3,1,134,2.7855
2013,11,3,2,139,2.4601
2013,11,3,3,130,1.0839
2013,11,3,4,128,2.7220
2013,11,3,5,178,3.3688
2013,12,1,1,447,4.0967
2013,12,1,2,173,1.8734
2013,12,1,3,108,1.7438
2013,12,1,4,178,1.5876
2013,12,1,5,285,2.6166
2013,12,2,1,139,2.6139
2013,12,2,2,76,2.8961
2013,12,2,3,106,3.4033
2013,12,2,4,104,1.4637
2013,12,2,5,177,0.8708
2013,12,3,1,134,2.2459
2013,12,3,2,139,2.8649
2013,12,3,3,130,3.4709
2013,12,3,4,128,1.9816
2013,12,3,5,178,2.3771
2014,1,1,1,445,2.0786
2014,1,1,2,173,-4.4896
2014,1,1,3,107,-5.0433
2014,1,1,4,177,-4.4381
2014,1,1,5,284,-0.8145
2014,1,2,1,138,-1.3063
2014,1,2,2,75,-3.2204
2014,1,2,3,105,-1.7341
2014,1,2,4,103,-5.3890
2014,1,2,5,176,-3.4344
2014,1,3,1,134,-3.1467
2014,1,3,2,138,-2.9513
2014,1,3,3,129,-3.5991
2014,1,3,4,126,-4.6299
2014,1,3,5,178,-2.6124
2014,2,1,1,443,6.1994
2014,2,1,2,172,4.8080
2014,2,1,3,107,4.8776
2014,2,1,4,177,3.7082
2014,2,1,5,282,5.2579
2014,2,2,1,138,6.2433
2014,2,2,2,74,5.8517
2014,2,2,3,104,2.7859
2014,2,2,4,102,5.0007
2014,2,2,5,175,4.6625
2014,2,3,1,133,4.2384
2014,2,3,2,137,4.6664
2014,2,3,3,129,4.4855
2014,2,3,4,125,4.8179
2014,2,3,5,178,5.5141
2014,3,1,1,436,-1.2078
2014,3,1,2,171,0.5670
2014,3,1,3,107,0.7657
2014,3,1,4,172,0.3574
2014,3,1,5,279,-0.7248
2014,3,2,1,137,-2.3278
2014,3,2,2,74,1.9243
2014,3,2,3,102,-0.3406
2014,3,2,4,102,1.6593
2014,3,2,5,175,-1.1154
2014,3,3,1,133,-0.7975
2014,3,3,2,137,0.4702
2014,3,3,3,129,1.7152
2014,3,3,4,124,1.0830
2014,3,3,5,178,-0.5044
2014,4,1,1,433,-8.0313
2014,4,1,2,170,-4.9774
2014,4,1,3,107,-4.5214
2014,4,1,4,173,-3.5106
2014,4,1,5,277,-4.8081
2014,4,2,1,137,-4.7459
2014,4,2,2,73,-2.3812
2014,4,2,3,102,-2.5601
2014,4,2,4,102,-0.6921
2014,4,2,5,175,-3.5933
2014,4,3,1,132,-1.2505
2014,4,3,2,137,1.0365
2014,4,3,3,129,2.2917
2014,4,3,4,124,1.9598
2014,4,3,5,178,0.4389
2014,5,1,1,430,-2.9362
2014,5,1,2,168,0.3670
2014,5,1,3,107,0.2403
2014,5,1,4,172,-0.4213
2014,5,1,5,275,-0.3217
2014,5,2,1,137,0.3880
2014,5,2,2,71,0.7023
2014,5,2,3,102,1.1570
2014,5,2,4,102,1.4325
2014,5,2,5,175,0.6713
2014,5,3,1,132,1.4955
2014,5,3,2,137,2.3543
2014,5,3,3,129,1.9595
2014,5,3,4,124,1.2674
2014,5,3,5,178,3.3750
2014,6,1,1,426,6.6720
2014,6,1,2,168,4.1991
2014,6,1,3,107,3.7075
2014,6,1,4,171,3.8813
2014,6,1,5,274,7.8308
2014,6,2,1,137,5.3353
2014,6,2,2,71,5.3864
2014,6,2,3,102,5.3139
2014,6,2,4,101,4.9040
2014,6,2,5,174,5.4559
2014,6,3,1,132,2.6557
2014,6,3,2,137,2.0919
2014,6,3,3,129,1.6381
2014,6,3,4,123,1.6150
2014,6,3,5,177,2.7094
2014,7,1,1,483,-6.1126
2014,7,1,2,170,-6.2443
2014,7,1,3,117,-6.7801
2014,7,1,4,145,-5.7756
2014,7,1,5,241,-6.7984
2014,7,2,1,147,-6.3596
2014,7,2,2,100,-5.8995
2014,7,2,3,94,-6.7351
2014,7,2,4,110,-6.3397
2014,7,2,5,175,-4.8147
2014,7,3,1,153,-1.1314
2014,7,3,2,132,-1.7258
2014,7,3,3,144,-2.8405
2014,7,3,4,147,-2.4514
2014,7,3,5,164,0.2414
2014,8,1,1,480,3.7489
2014,8,1,2,170,4.6170
2014,8,1,3,116,4.2374
2014,8,1,4,145,4.2386
2014,8,1,5,239,3.0861
2014,8,2,1,146,6.0434
2014,8,2,2,99,5.4955
2014,8,2,3,94,4.4474
2014,8,2,4,109,5.2127
2014,8,2,5,172,4.8108
2014,8,3,1,153,3.6370
2014,8,3,2,132,5.1065
2014,8,3,3,144,3.2911
2014,8,3,4,147,3.9153
2014,8,3,5,163,5.3529
2014,9,1,1,474,-7.1561
2014,9,1,2,170,-8.5264
2014,9,1,3,116,-8.0974
2014,9,1,4,145,-5.3006
2014,9,1,5,238,-6.5273
2014,9,2,1,146,-5.6269
2014,9,2,2,99,-4.8257
2014,9,2,3,94,-7.4061
2014,9,2,4,108,-5.0689
2014,9,2,5,171,-5.9594
2014,9,3,1,152,-1.4520
2014,9,3,2,132,-1.2357
2014,9,3,3,144,-2.2464
2014,9,3,4,146,-3.6962
2014,9,3,5,162,-1.4484
2014,10,1,1,473,4.5755
2014,10,1,2,169,5.7059
2014,10,1,3,114,6.3285
2014,10,1,4,144,9.1071
2014,10,1,5,237,5.3380
2014,10,2,1,145,2.6799
2014,10,2,2,99,5.6743
2014,10,2,3,94,6.9775
2014,10,2,4,108,5.7536
2014,10,2,5,171,5.5902
2014,10,3,1,151,2.7832
2014,10,3,2,132,2.0679
2014,10,3,3,144,3.8318
2014,10,3,4,145,1.4756
2014,10,3,5,162,0.5819
2014,11,1,1,468,-0.5558
2014,11,1,2,166,-1.8596
2014,11,1,3,115,-0.0433
2014,11,1,4,143,-0.8893
2014,11,1,5,236,-0.6689
2014,11,2,1,144,1.9215
2014,11,2,2,99,0.5808
2014,11,2,3,94,0.6677
2014,11,2,4,108,0.0521
2014,11,2,5,170,0.1263
2014,11,3,1,151,3.2616
2014,11,3,2,132,3.6969
2014,11,3,3,143,4.9851
2014,11,3,4,145,0.4667
2014,11,3,5,162,2.1990
2014,12,1,1,464,4.2755
2014,12,1,2,166,4.5120
2014,12,1,3,115,7.2798
2014,12,1,4,142,7.2787
2014,12,1,5,234,3.3448
2014,12,2,1,143,1.2263
2014,12,2,2,99,2.4886
2014,12,2,3,94,2.8899
2014,12,2,4,108,0.6593
2014,12,2,5,170,1.3501
2014,12,3,1,151,-1.0895
2014,12,3,2,132,-2.2469
2014,12,3,3,142,1.1116
2014,12,3,4,145,0.8377
2014,12,3,5,160,-0.7527
2015,1,1,1,460,-4.2000
2015,1,1,2,166,-4.8870
2015,1,1,3,114,-6.7098
2015,1,1,4,142,-4.3375
2015,1,1,5,232,-3.6136
2015,1,2,1,141,-3.0397
2015,1,2,2,99,-2.1852
2015,1,2,3,94,-3.7922
2015,1,2,4,107,-3.4221
2015,1,2,5,170,-3.6541
2015,1,3,1,151,-1.0149
2015,1,3,2,130,-1.0303
2015,1,3,3,142,-1.6970
2015,1,3,4,144,-3.6544
2015,1,3,5,160,-3.7123
2015,2,1,1,459,4.7875
2015,2,1,2,163,5.9539
2015,2,1,3,112,4.5064
2015,2,1,4,142,7.0327
2015,2,1,5,232,6.9014
2015,2,2,1,138,8.9798
2015,2,2,2,98,5.9496
2015,2,2,3,94,4.6296
2015,2,2,4,107,6.0830
2015,2,2,5,170,7.7721
2015,2,3,1,150,5.8032
2015,2,3,2,130,6.7344
2015,2,3,3,139,3.4251
2015,2,3,4,143,5.0015
2015,2,3,5,159,6.9462
2015,3,1,1,456,-0.5755
2015,3,1,2,161,0.3947
2015,3,1,3,111,-0.2209
2015,3,1,4,141,2.6861
2015,3,1,5,231,0.9859
2015,3,2,1,136,1.6382
2015,3,2,2,98,2.9358
2015,3,2,3,94,1.7282
2015,3,2,4,106,1.7987
2015,3,2,5,168,1.4808
2015,3,3,1,150,-1.5152
2015,3,3,2,130,-2.0596
2015,3,3,3,139,-0.8286
2015,3,3,4,142,-1.2125
2015,3,3,5,158,-2.2498
2015,4,1,1,451,-2.1488
2015,4,1,2,161,-2.9135
2015,4,1,3,109,-0.0857
2015,4,1,4,141,-3.8040
2015,4,1,5,230,-1.4821
2015,4,2,1,135,-1.7523
2015,4,2,2,98,-4.1264
2015,4,2,3,94,-1.9367
2015,4,2,4,106,-2.3470
2015,4,2,5,167,-2.6870
2015,4,3,1,150,0.1332
2015,4,3,2,127,1.0367
2015,4,3,3,138,-0.3457
2015,4,3,4,142,0.9863
2015,4,3,5,158,2.0784
2015,5,1,1,448,2.1899
2015,5,1,2,160,-1.0040
2015,5,1,3,109,1.6976
2015,5,1,4,140,2.3447
2015,5,1,5,230,1.6642
2015,5,2,1,135,1.9441
2015,5,2,2,98,3.2360
2015,5,2,3,94,0.8988
2015,5,2,4,106,1.5087
2015,5,2,5,167,3.2232
2015,5,3,1,147,1.7642
2015,5,3,2,127,1.3486
2015,5,3,3,138,0.5750
2015,5,3,4,142,-0.2428
2015,5,3,5,158,1.0151
2015,6,1,1,446,1.8461
2015,6,1,2,160,1.2742
2015,6,1,3,109,1.5205
2015,6,1,4,140,2.2133
2015,6,1,5,228,2.7053
2015,6,2,1,134,0.8255
2015,6,2,2,98,-1.3902
2015,6,2,3,94,-0.9217
2015,6,2,4,106,1.2085
2015,6,2,5,167,-0.5037
2015,6,3,1,147,-2.2581
2015,6,3,2,126,-2.4853
2015,6,3,3,137,-3.3285
2015,6,3,4,142,-2.0421
2015,6,3,5,158,-1.5945
2015,7,1,1,434,-7.0579
2015,7,1,2,175,-5.3564
2015,7,1,3,112,-5.5030
2015,7,1,4,136,-7.1077
2015,7,1,5,271,-7.1061
2015,7,2,1,145,-0.9772
2015,7,2,2,93,-3.6128
2015,7,2,3,84,-1.6773
2015,7,2,4,103,-3.0843
2015,7,2,5,200,-2.9360
2015,7,3,1,155,1.8841
2015,7,3,2,157,1.1330
2015,7,3,3,158,2.3582
2015,7,3,4,141,0.9582
2015,7,3,5,162,1.5772
2015,8,1,1,427,-4.3081
2015,8,1,2,175,-5.5194
2015,8,1,3,112,-5.2519
2015,8,1,4,132,-4.6723
2015,8,1,5,271,-2.9668
2015,8,2,1,145,-7.4711
2015,8,2,2,93,-4.4982
2015,8,2,3,84,-4.5751
2015,8,2,4,103,-5.4434
2015,8,2,5,198,-6.5838
2015,8,3,1,155,-6.1575
2015,8,3,2,156,-6.8786
2015,8,3,3,156,-5.7509
2015,8,3,4,140,-5.7569
2015,8,3,5,161,-5.1180
2015,9,1,1,425,-8.3208
2015,9,1,2,175,-3.8929
2015,9,1,3,111,-4.6746
2015,9,1,4,132,-6.2521
2015,9,1,5,270,-11.1079
2015,9,2,1,144,-7.0928
2015,9,2,2,92,-5.6957
2015,9,2,3,84,-3.4540
2015,9,2,4,102,-5.9555
2015,9,2,5,197,-8.2588
2015,9,3,1,155,-3.4800
2015,9,3,2,154,-2.2463
2015,9,3,3,155,-0.6948
2015,9,3,4,140,-3.0179
2015,9,3,5,159,-4.1738
2015,10,1,1,418,5.5824
2015,10,1,2,174,6.2962
2015,10,1,3,110,5.2977
2015,10,1,4,132,6.0828
2015,10,1,5,269,7.4656
2015,10,2,1,143,7.2864
2015,10,2,2,92,5.8851
2015,10,2,3,84,6.9152
2015,10,2,4,102,7.2948
2015,10,2,5,197,5.6134
2015,10,3,1,155,9.2092
2015,10,3,2,154,7.5761
2015,10,3,3,155,7.4257
2015,10,3,4,140,8.5941
2015,10,3,5,158,8.4996
2015,11,1,1,409,2.1367
2015,11,1,2,171,3.0102
2015,11,1,3,110,2.0008
2015,11,1,4,132,-0.2638
2015,11,1,5,267,3.2450
2015,11,2,1,139,5.6665
2015,11,2,2,92,3.2975
2015,11,2,3,83,2.0326
2015,11,2,4,100,2.7951
2015,11,2,5,196,5.4065
2015,11,3,1,154,0.7802
2015,11,3,2,154,-1.4344
2015,11,3,3,155,-0.3587
2015,11,3,4,140,1.0140
2015,11,3,5,158,0.7217
2015,12,1,1,410,-6.4937
2015,12,1,2,169,-6.2805
2015,12,1,3,109,-3.7413
2015,12,1,4,130,-4.1592
2015,12,1,5,267,-6.0769
2015,12,2,1,139,-4.5889
2015,12,2,2,92,-4.2031
2015,12,2,3,82,-5.0366
2015,12,2,4,100,-5.5864
2015,12,2,5,195,-5.5122
2015,12,3,1,154,-2.6341
2015,12,3,2,154,-2.3492
2015,12,3,3,154,-0.2925
2015,12,3,4,139,-2.8724
2015,12,3,5,158,-1.9869
2016,1,1,1,405,-12.2971
2016,1,1,2,167,-6.7106
2016,1,1,3,109,-5.4978
2016,1,1,4,129,-6.2582
2016,1,1,5,265,-11.9927
2016,1,2,1,139,-9.7042
2016,1,2,2,91,-8.0065
2016,1,2,3,82,-6.5931
2016,1,2,4,97,-6.3146
2016,1,2,5,195,-10.8085
2016,1,3,1,154,-7.4771
2016,1,3,2,153,-4.9797
2016,1,3,3,153,-2.6875
2016,1,3,4,138,-5.7653
2016,1,3,5,157,-2.5448
2016,2,1,1,397,-1.4173
2016,2,1,2,164,0.0684
2016,2,1,3,109,-0.1918
2016,2,1,4,129,0.5739
2016,2,1,5,262,0.9871
2016,2,2,1,138,-0.0205
2016,2,2,2,90,1.5846
2016,2,2,3,81,1.3713
2016,2,2,4,97,1.3095
2016,2,2,5,195,0.5674
2016,2,3,1,154,0.1867
2016,2,3,2,153,1.9488
2016,2,3,3,152,1.0745
2016,2,3,4,137,0.4372
2016,2,3,5,156,-1.4120
2016,3,1,1,394,6.4380
2016,3,1,2,164,8.4358
2016,3,1,3,108,7.2831
2016,3,1,4,127,8.4060
2016,3,1,5,259,7.6825
2016,3,2,1,137,7.4195
2016,3,2,2,87,9.8854
2016,3,2,3,81,8.7698
2016,3,2,4,97,10.4691
2016,3,2,5,195,7.7907
2016,3,3,1,153,7.7477
2016,3,3,2,152,6.4541
2016,3,3,3,151,6.4552
2016,3,3,4,137,7.4753
2016,3,3,5,155,6.8362
2016,4,1,1,391,4.6637
2016,4,1,2,163,1.7549
2016,4,1,3,107,1.6429
2016,4,1,4,125,0.6340
2016,4,1,5,258,4.6879
2016,4,2,1,137,2.1266
2016,4,2,2,87,0.6300
2016,4,2,3,81,1.7027
2016,4,2,4,97,2.1016
2016,4,2,5,195,1.2384
2016,4,3,1,152,-0.5338
2016,4,3,2,152,0.5745
2016,4,3,3,150,-0.4256
2016,4,3,4,137,2.2256
2016,4,3,5,154,1.1896
2016,5,1,1,388,-0.6144
2016,5,1,2,162,-0.2904
2016,5,1,3,106,-0.4182
2016,5,1,4,125,-2.7913
2016,5,1,5,255,0.2305
2016,5,2,1,136,2.9129
2016,5,2,2,87,1.1017
2016,5,2,3,80,2.3219
2016,5,2,4,97,0.2835
2016,5,2,5,194,1.5004
2016,5,3,1,150,3.0288
2016,5,3,2,150,1.2680
2016,5,3,3,149,1.6076
2016,5,3,4,137,-0.3057
2016,5,3,5,154,1.8958
2016,6,1,1,383,0.6278
2016,6,1,2,161,1.0130
2016,6,1,3,105,1.3111
2016,6,1,4,123,2.1245
2016,6,1,5,253,-1.9009
2016,6,2,1,135,-0.3215
2016,6,2,2,87,0.6259
2016,6,2,3,80,2.7447
2016,6,2,4,97,0.8751
2016,6,2,5,191,0.3789
2016,6,3,1,148,-0.2448
2016,6,3,2,149,1.0855
2016,6,3,3,148,2.3596
2016,6,3,4,136,0.4082
2016,6,3,5,154,1.0681
2016,7,1,1,444,4.9644
2016,7,1,2,173,8.5034
2016,7,1,3,138,4.5419
2016,7,1,4,132,7.1894
2016,7,1,5,295,5.6538
2016,7,2,1,135,6.7973
2016,7,2,2,110,5.6330
2016,7,2,3,102,5.9792
2016,7,2,4,101,6.3201
2016,7,2,5,165,6.4063
2016,7,3,1,138,4.0598
2016,7,3,2,142,4.0157
2016,7,3,3,138,1.9746
2016,7,3,4,150,3.3076
2016,7,3,5,169,5.6714
2016,8,1,1,439,3.2061
2016,8,1,2,171,1.9749
2016,8,1,3,136,3.5628
2016,8,1,4,131,2.6134
2016,8,1,5,294,2.9456
2016,8,2,1,134,-0.0343
2016,8,2,2,109,1.2995
2016,8,2,3,101,1.9777
2016,8,2,4,101,-0.4401
2016,8,2,5,164,0.7533
2016,8,3,1,138,0.2425
2016,8,3,2,141,0.1197
2016,8,3,3,136,-0.8662
2016,8,3,4,149,-0.6840
2016,8,3,5,169,-0.8381
2016,9,1,1,435,6.2435
2016,9,1,2,171,5.0625
2016,9,1,3,135,2.1118
2016,9,1,4,130,1.6871
2016,9,1,5,293,5.7580
2016,9,2,1,131,3.7817
2016,9,2,2,109,2.3901
2016,9,2,3,101,0.1064
2016,9,2,4,99,0.6817
2016,9,2,5,164,1.1765
2016,9,3,1,136,0.3179
2016,9,3,2,141,0.6354
2016,9,3,3,136,1.0391
2016,9,3,4,149,-0.1092
2016,9,3,5,169,0.4499
2016,10,1,1,431,-10.0690
2016,10,1,2,171,-4.2731
2016,10,1,3,134,-3.4532
2016,10,1,4,129,-2.8944
2016,10,1,5,292,-8.1723
2016,10,2,1,129,-8.1556
2016,10,2,2,106,-4.7589
2016,10,2,3,99,-5.8133
2016,10,2,4,98,-2.9052
2016,10,2,5,163,-7.8512
2016,10,3,1,136,-3.7432
2016,10,3,2,137,-2.0632
2016,10,3,3,135,-1.6861
2016,10,3,4,149,-2.2429
2016,10,3,5,167,-2.1299
2016,11,1,1,425,9.7409
2016,11,1,2,170,11.8906
2016,11,1,3,134,10.2059
2016,11,1,4,128,15.0774
2016,11,1,5,289,11.0101
2016,11,2,1,129,9.4771
2016,11,2,2,106,9.2596
2016,11,2,3,99,12.9359
2016,11,2,4,98,11.8167
2016,11,2,5,163,9.5308
2016,11,3,1,136,5.4142
2016,11,3,2,137,3.7674
2016,11,3,3,133,1.8458
2016,11,3,4,148,2.9048
2016,11,3,5,167,1.0689
2016,12,1,1,421,2.3038
2016,12,1,2,169,4.4365
2016,12,1,3,131,4.4668
2016,12,1,4,128,4.6397
2016,12,1,5,288,2.3082
2016,12,2,1,127,-2.0630
2016,12,2,2,104,2.9301
2016,12,2,3,99,1.8668
2016,12,2,4,97,3.4205
2016,12,2,5,163,0.3967
2016,12,3,1,135,0.3234
2016,12,3,2,136,0.9193
2016,12,3,3,132,2.8292
2016,12,3,4,147,2.1549
2016,12,3,5,167,0.8822
2017,1,1,1,417,-0.1523
2017,1,1,2,169,0.8205
2017,1,1,3,130,-2.6406
2017,1,1,4,127,-3.2606
2017,1,1,5,286,1.7173
2017,1,2,1,126,1.1808
2017,1,2,2,103,1.6474
2017,1,2,3,99,0.7642
2017,1,2,4,97,0.3685
2017,1,2,5,163,1.1649
2017,1,3,1,135,1.6241
2017,1,3,2,134,2.9673
2017,1,3,3,132,1.3403
2017,1,3,4,147,2.4493
2017,1,3,5,164,3.1440
2017,2,1,1,415,1.6333
2017,2,1,2,167,-0.5137
2017,2,1,3,130,0.7383
2017,2,1,4,126,-1.9088
2017,2,1,5,286,0.4954
2017,2,2,1,126,-0.5104
2017,2,2,2,102,0.7886
2017,2,2,3,98,1.9043
2017,2,2,4,96,0.9550
2017,2,2,5,163,1.0964
2017,2,3,1,135,3.2069
2017,2,3,2,133,2.3360
2017,2,3,3,132,4.4933
2017,2,3,4,147,4.3275
2017,2,3,5,163,3.1020
2017,3,1,1,413,0.8469
2017,3,1,2,167,-0.8617
2017,3,1,3,129,2.6480
2017,3,1,4,125,1.4432
2017,3,1,5,284,2.4636
2017,3,2,1,124,1.0238
2017,3,2,2,101,1.2322
2017,3,2,3,98,1.8722
2017,3,2,4,95,-0.4701
2017,3,2,5,160,0.8579
2017,3,3,1,135,0.5724
2017,3,3,2,132,1.0789
2017,3,3,3,131,0.8646
2017,3,3,4,147,-0.6366
2017,3,3,5,162,1.2548
2017,4,1,1,410,-1.2024
2017,4,1,2,166,2.1884
2017,4,1,3,128,1.7249
2017,4,1,4,124,6.3578
2017,4,1,5,283,1.3557
2017,4,2,1,124,-0.5550
2017,4,2,2,101,1.5656
2017,4,2,3,97,1.9211
2017,4,2,4,93,1.6995
2017,4,2,5,159,1.8287
2017,4,3,1,135,0.7396
2017,4,3,2,132,1.3654
2017,4,3,3,131,0.7318
2017,4,3,4,146,0.4386
2017,4,3,5,161,3.5337
2017,5,1,1,409,-0.8419
2017,5,1,2,165,-2.5367
2017,5,1,3,128,-4.8586
2017,5,1,4,124,-1.7584
2017,5,1,5,279,-3.3956
2017,5,2,1,122,-1.9148
2017,5,2,2,100,-2.0524
2017,5,2,3,97,-0.3202
2017,5,2,4,90,-0.3741
2017,5,2,5,156,-1.4705
2017,5,3,1,135,1.1107
2017,5,3,2,132,0.3325
2017,5,3,3,131,2.7699
2017,5,3,4,146,0.7401
2017,5,3,5,159,4.1166
2017,6,1,1,402,3.4725
2017,6,1,2,164,4.6000
2017,6,1,3,128,5.9124
2017,6,1,4,123,4.5504
2017,6,1,5,278,8.3348
2017,6,2,1,122,3.4146
2017,6,2,2,100,1.2137
2017,6,2,3,96,1.9056
2017,6,2,4,90,2.2100
2017,6,2,5,154,3.0363
2017,6,3,1,135,0.3806
2017,6,3,2,132,-0.0225
2017,6,3,3,131,-1.7147
2017,6,3,4,146,0.7278
2017,6,3,5,159,-0.8457
2017,7,1,1,476,-0.2343
2017,7,1,2,174,-1.5879
2017,7,1,3,134,-3.4955
2017,7,1,4,120,-0.3970
2017,7,1,5,249,-0.2806
2017,7,2,1,119,-0.3511
2017,7,2,2,97,1.0590
2017,7,2,3,92,3.1535
2017,7,2,4,97,1.2249
2017,7,2,5,161,0.6346
2017,7,3,1,146,2.3365
2017,7,3,2,155,1.8170
2017,7,3,3,140,1.8677
2017,7,3,4,147,1.2344
2017,7,3,5,145,3.3707
2017,8,1,1,475,0.3926
2017,8,1,2,173,-0.5470
2017,8,1,3,132,-4.9115
2017,8,1,4,120,-1.5700
2017,8,1,5,249,-1.2360
2017,8,2,1,119,-1.6094
2017,8,2,2,95,-2.8383
2017,8,2,3,92,-2.8393
2017,8,2,4,97,-0.6634
2017,8,2,5,161,0.0905
2017,8,3,1,145,0.1606
2017,8,3,2,155,-0.0676
2017,8,3,3,140,2.6823
2017,8,3,4,147,-0.5724
2017,8,3,5,143,1.2756
2017,9,1,1,474,9.1414
2017,9,1,2,170,11.7125
2017,9,1,3,133,7.2131
2017,9,1,4,119,9.1411
2017,9,1,5,246,7.3256
2017,9,2,1,118,6.4230
2017,9,2,2,94,5.1773
2017,9,2,3,92,6.6078
2017,9,2,4,97,6.6497
2017,9,2,5,160,7.2033
2017,9,3,1,144,3.3878
2017,9,3,2,155,2.2054
2017,9,3,3,140,0.7690
2017,9,3,4,147,1.0787
2017,9,3,5,143,1.5749
2017,10,1,1,468,-2.9014
2017,10,1,2,167,0.8062
2017,10,1,3,132,0.8502
2017,10,1,4,119,1.6023
2017,10,1,5,245,-0.3594
2017,10,2,1,117,-0.7762
2017,10,2,2,94,0.5065
2017,10,2,3,91,1.2743
2017,10,2,4,97,-0.1819
2017,10,2,5,159,0.6229
2017,10,3,1,144,3.9577
2017,10,3,2,154,1.4722
2017,10,3,3,140,2.2168
2017,10,3,4,145,0.7488
2017,10,3,5,140,3.8056
2017,11,1,1,466,1.7791
2017,11,1,2,166,4.9565
2017,11,1,3,130,5.2034
2017,11,1,4,119,4.2507
2017,11,1,5,241,2.7885
2017,11,2,1,117,0.6078
2017,11,2,2,93,2.0499
2017,11,2,3,91,3.8889
2017,11,2,4,96,2.9171
2017,11,2,5,159,4.1705
2017,11,3,1,144,2.7350
2017,11,3,2,152,3.1172
2017,11,3,3,140,4.0825
2017,11,3,4,143,3.6514
2017,11,3,5,140,2.0327
2017,12,1,1,460,1.5097
2017,12,1,2,164,0.2331
2017,12,1,3,130,-0.6470
2017,12,1,4,119,0.5769
2017,12,1,5,240,-0.3491
2017,12,2,1,116,1.2979
2017,12,2,2,92,1.2088
2017,12,2,3,90,-0.2723
2017,12,2,4,96,0.6033
2017,12,2,5,159,-0.4155
2017,12,3,1,143,2.0186
2017,12,3,2,151,1.3121
2017,12,3,3,140,1.0811
2017,12,3,4,142,0.3747
2017,12,3,5,139,1.0466
2018,1,1,1,453,4.7824
2018,1,1,2,164,3.2754
2018,1,1,3,128,-1.3996
2018,1,1,4,119,-0.0633
2018,1,1,5,238,2.4985
2018,1,2,1,116,4.9698
2018,1,2,2,92,3.2497
2018,1,2,3,90,3.4783
2018,1,2,4,95,1.9170
2018,1,2,5,158,1.8694
2018,1,3,1,143,7.2835
2018,1,3,2,151,6.3974
2018,1,3,3,140,3.2666
2018,1,3,4,141,4.8152
2018,1,3,5,139,7.4887
2018,2,1,1,452,-1.1367
2018,2,1,2,164,-3.4221
2018,2,1,3,126,-4.6860
2018,2,1,4,119,-4.6630
2018,2,1,5,237,-5.1797
2018,2,2,1,115,-3.3112
2018,2,2,2,92,-3.9684
2018,2,2,3,90,-3.6573
2018,2,2,4,93,-4.3130
2018,2,2,5,158,-4.4224
2018,2,3,1,143,-4.7131
2018,2,3,2,151,-4.1985
2018,2,3,3,140,-1.9387
