year,month,rank_ME,rank_ACI,nstocks,ret_vw
2013,6,2,5,135,-1.1489
2013,6,3,1,116,-1.9487
2013,6,3,2,134,-1.3651
2013,6,3,3,156,-0.7765
2013,6,3,4,149,-2.6184
2013,6,3,5,127,-0.5258
2013,7,1,1,338,9.8697
2013,7,1,2,122,8.1714
2013,7,1,3,100,5.6915
2013,7,1,4,107,7.6675
2013,7,1,5,259,6.8157
2013,7,2,1,129,7.3468
2013,7,2,2,98,6.4014
2013,7,2,3,93,5.7961
2013,7,2,4,87,8.0834
2013,7,2,5,142,6.4479
2013,7,3,1,131,4.6347
2013,7,3,2,139,4.4316
2013,7,3,3,136,5.3487
2013,7,3,4,148,4.1914
2013,7,3,5,124,7.9835
2013,8,1,1,336,-2.4868
2013,8,1,2,121,-2.1474
2013,8,1,3,100,-2.6952
2013,8,1,4,107,-4.5531
2013,8,1,5,258,-2.3826
2013,8,2,1,129,-3.9322
2013,8,2,2,97,-3.1814
2013,8,2,3,92,-2.5823
2013,8,2,4,87,-2.2884
2013,8,2,5,142,-2.1300
2013,8,3,1,129,-1.5830
2013,8,3,2,138,-4.0808
2013,8,3,3,136,-2.9265
2013,8,3,4,148,-2.4722
2013,8,3,5,123,-0.6635
2013,9,1,1,332,7.2844
2013,9,1,2,119,9.9871
2013,9,1,3,98,5.0023
2013,9,1,4,107,7.1449
2013,9,1,5,257,7.5716
2013,9,2,1,129,5.4183
2013,9,2,2,97,6.7659
2013,9,2,3,92,5.9534
2013,9,2,4,87,5.7267
2013,9,2,5,141,7.0570
2013,9,3,1,129,4.8225
2013,9,3,2,138,2.1453
2013,9,3,3,136,2.8848
2013,9,3,4,148,4.3785
2013,9,3,5,123,3.6190
2013,10,1,1,329,3.2177
2013,10,1,2,119,4.7302
2013,10,1,3,98,3.6159
2013,10,1,4,105,5.2240
2013,10,1,5,256,3.8749
2013,10,2,1,128,4.2431
2013,10,2,2,97,3.4193
2013,10,2,3,92,3.4910
2013,10,2,4,87,2.3027
2013,10,2,5,141,1.8038
2013,10,3,1,129,5.9084
2013,10,3,2,137,3.6208
2013,10,3,3,136,4.7976
2013,10,3,4,148,3.3129
2013,10,3,5,122,6.5365
2013,11,1,1,326,4.5915
2013,11,1,2,118,6.6543
2013,11,1,3,98,6.4740
2013,11,1,4,103,6.8954
2013,11,1,5,254,4.8706
2013,11,2,1,128,4.7121
2013,11,2,2,97,3.1567
2013,11,2,3,89,4.2542
2013,11,2,4,87,3.5323
2013,11,2,5,140,2.4456
2013,11,3,1,129,3.0216
2013,11,3,2,137,2.0092
2013,11,3,3,135,2.6042
2013,11,3,4,148,2.5784
2013,11,3,5,120,2.9173
2013,12,1,1,320,2.1633
2013,12,1,2,117,2.1922
2013,12,1,3,96,3.4671
2013,12,1,4,103,0.8520
2013,12,1,5,253,3.7675
2013,12,2,1,128,2.8818
2013,12,2,2,95,2.0003
2013,12,2,3,89,2.6138
2013,12,2,4,86,1.0767
2013,12,2,5,139,2.2633
2013,12,3,1,129,3.0012
2013,12,3,2,137,1.6207
2013,12,3,3,135,2.8348
2013,12,3,4,148,2.7916
2013,12,3,5,120,2.3610
2014,1,1,1,319,-3.2248
2014,1,1,2,116,-2.9071
2014,1,1,3,95,-3.8397
2014,1,1,4,103,-2.9729
2014,1,1,5,252,-2.2664
2014,1,2,1,127,-2.6410
2014,1,2,2,93,-5.0724
2014,1,2,3,88,-2.4409
2014,1,2,4,85,-4.9445
2014,1,2,5,139,-3.1373
2014,1,3,1,128,-1.2639
2014,1,3,2,136,-3.2150
2014,1,3,3,135,-3.4320
2014,1,3,4,146,-3.6476
2014,1,3,5,120,-5.7379
2014,2,1,1,319,4.8237
2014,2,1,2,116,3.8287
2014,2,1,3,94,5.7711
2014,2,1,4,101,4.7181
2014,2,1,5,251,5.1051
2014,2,2,1,126,4.2710
2014,2,2,2,93,4.6301
2014,2,2,3,87,4.6576
2014,2,2,4,85,4.3891
2014,2,2,5,137,4.9987
2014,2,3,1,128,4.1020
2014,2,3,2,136,3.7368
2014,2,3,3,134,5.3982
2014,2,3,4,145,6.0855
2014,2,3,5,119,4.8339
2014,3,1,1,313,0.5138
2014,3,1,2,116,-0.9348
2014,3,1,3,92,1.8783
2014,3,1,4,99,3.2533
2014,3,1,5,246,-0.0446
2014,3,2,1,126,-0.5844
2014,3,2,2,92,1.3579
2014,3,2,3,86,-1.2454
2014,3,2,4,85,0.9763
2014,3,2,5,137,0.8759
2014,3,3,1,127,-0.6431
2014,3,3,2,136,0.9874
2014,3,3,3,134,1.1922
2014,3,3,4,145,1.0152
2014,3,3,5,119,-0.3612
2014,4,1,1,312,-5.2333
2014,4,1,2,116,-4.6217
2014,4,1,3,92,-4.7383
2014,4,1,4,99,-3.5591
2014,4,1,5,245,-4.2411
2014,4,2,1,126,-2.4576
2014,4,2,2,92,-2.7055
2014,4,2,3,86,-2.8945
2014,4,2,4,85,-1.9478
2014,4,2,5,136,-2.9237
2014,4,3,1,127,-1.1534
2014,4,3,2,136,1.0957
2014,4,3,3,134,1.7115
2014,4,3,4,145,0.8652
2014,4,3,5,118,2.8152
2014,5,1,1,310,-1.3397
2014,5,1,2,114,-1.7489
2014,5,1,3,92,-0.2586
2014,5,1,4,99,-0.0177
2014,5,1,5,243,-0.4750
2014,5,2,1,126,1.0261
2014,5,2,2,92,0.9867
2014,5,2,3,86,0.3571
2014,5,2,4,83,1.1985
2014,5,2,5,136,0.8321
2014,5,3,1,127,3.2812
2014,5,3,2,136,0.9694
2014,5,3,3,134,1.3493
2014,5,3,4,145,2.4838
2014,5,3,5,118,3.5628
2014,6,1,1,307,4.5493
2014,6,1,2,113,3.9903
2014,6,1,3,91,4.2834
2014,6,1,4,98,3.8440
2014,6,1,5,244,4.8836
2014,6,2,1,125,4.6421
2014,6,2,2,92,5.6674
2014,6,2,3,85,3.8851
2014,6,2,4,83,4.8334
2014,6,2,5,136,5.2720
2014,6,3,1,127,2.6742
2014,6,3,2,136,1.0637
2014,6,3,3,133,1.3364
2014,6,3,4,145,2.4855
2014,6,3,5,117,3.1582
2014,7,1,1,342,-5.5301
2014,7,1,2,117,-4.2697
2014,7,1,3,113,-5.6923
2014,7,1,4,103,-5.4019
2014,7,1,5,216,-5.7657
2014,7,2,1,144,-6.5657
2014,7,2,2,105,-5.7263
2014,7,2,3,81,-7.3569
2014,7,2,4,75,-5.7826
2014,7,2,5,142,-6.4164
2014,7,3,1,119,-2.7999
2014,7,3,2,133,-1.1952
2014,7,3,3,173,-1.8533
2014,7,3,4,151,-1.6237
2014,7,3,5,118,-1.0699
2014,8,1,1,339,4.1034
2014,8,1,2,116,3.8521
2014,8,1,3,113,3.9264
2014,8,1,4,103,3.8040
2014,8,1,5,215,4.8005
2014,8,2,1,144,5.1519
2014,8,2,2,104,4.6039
2014,8,2,3,81,4.6901
2014,8,2,4,74,4.2794
2014,8,2,5,140,5.7684
2014,8,3,1,119,6.4696
2014,8,3,2,133,2.8405
2014,8,3,3,173,4.2500
2014,8,3,4,151,4.6666
2014,8,3,5,117,3.7875
2014,9,1,1,336,-6.8485
2014,9,1,2,116,-7.3712
2014,9,1,3,113,-4.3389
2014,9,1,4,103,-8.1014
2014,9,1,5,213,-8.1477
2014,9,2,1,144,-6.1652
2014,9,2,2,104,-4.8637
2014,9,2,3,80,-5.8622
2014,9,2,4,73,-6.5580
2014,9,2,5,140,-5.5383
2014,9,3,1,117,-2.9978
2014,9,3,2,133,-1.0566
2014,9,3,3,173,-1.6633
2014,9,3,4,151,-2.0213
2014,9,3,5,117,-3.1424
2014,10,1,1,334,6.1871
2014,10,1,2,114,5.8950
2014,10,1,3,113,9.4096
2014,10,1,4,103,5.7061
2014,10,1,5,212,4.0777
2014,10,2,1,144,3.7060
2014,10,2,2,104,6.1084
2014,10,2,3,80,5.2520
2014,10,2,4,73,8.0127
2014,10,2,5,140,5.8125
2014,10,3,1,116,3.1671
2014,10,3,2,133,0.3110
2014,10,3,3,173,2.7239
2014,10,3,4,151,3.1716
2014,10,3,5,116,1.4710
2014,11,1,1,331,-1.0811
2014,11,1,2,112,-2.9732
2014,11,1,3,113,-0.3470
2014,11,1,4,102,0.0010
2014,11,1,5,211,0.4598
2014,11,2,1,144,1.4938
2014,11,2,2,103,0.3782
2014,11,2,3,80,0.7328
2014,11,2,4,73,1.4198
2014,11,2,5,140,0.6129
2014,11,3,1,116,1.4448
2014,11,3,2,132,3.5278
2014,11,3,3,173,2.4481
2014,11,3,4,151,5.0346
2014,11,3,5,116,0.8952
2014,12,1,1,329,4.1909
2014,12,1,2,112,6.6972
2014,12,1,3,110,3.6999
2014,12,1,4,102,5.0732
2014,12,1,5,210,5.3289
2014,12,2,1,144,1.6847
2014,12,2,2,103,2.2755
2014,12,2,3,79,2.4659
2014,12,2,4,73,1.2771
2014,12,2,5,140,1.6679
2014,12,3,1,116,-0.4222
2014,12,3,2,132,-0.7532
2014,12,3,3,171,-0.4091
2014,12,3,4,151,-1.2037
2014,12,3,5,116,0.1832
2015,1,1,1,325,-5.6411
2015,1,1,2,112,-3.9911
2015,1,1,3,109,-4.1905
2015,1,1,4,102,-5.7816
2015,1,1,5,209,-4.7789
2015,1,2,1,144,-3.3726
2015,1,2,2,102,-4.6214
2015,1,2,3,78,-3.8607
2015,1,2,4,73,-2.9028
2015,1,2,5,139,-3.4588
2015,1,3,1,116,-0.9383
2015,1,3,2,132,-1.4774
2015,1,3,3,171,-2.7277
2015,1,3,4,149,-0.9960
2015,1,3,5,116,-5.6017
2015,2,1,1,320,4.2534
2015,2,1,2,112,6.6872
2015,2,1,3,109,7.1144
2015,2,1,4,102,5.2662
2015,2,1,5,208,5.4848
2015,2,2,1,141,8.6483
2015,2,2,2,102,6.1181
2015,2,2,3,78,7.9667
2015,2,2,4,73,4.5584
2015,2,2,5,139,5.7303
2015,2,3,1,114,5.2940
2015,2,3,2,130,5.3178
2015,2,3,3,171,5.9535
2015,2,3,4,148,5.5222
2015,2,3,5,115,6.2885
2015,3,1,1,316,-0.3409
2015,3,1,2,112,0.9253
2015,3,1,3,108,2.4987
2015,3,1,4,100,0.4232
2015,3,1,5,208,1.4739
2015,3,2,1,139,1.3783
2015,3,2,2,100,1.5051
2015,3,2,3,78,3.7446
2015,3,2,4,73,0.7161
2015,3,2,5,139,2.2285
2015,3,3,1,113,-1.5121
2015,3,3,2,130,-1.8886
2015,3,3,3,170,-1.9672
2015,3,3,4,148,-1.5774
2015,3,3,5,115,-2.0795
2015,4,1,1,314,-1.7586
2015,4,1,2,111,-2.4006
2015,4,1,3,107,0.1416
2015,4,1,4,100,-1.9242
2015,4,1,5,206,-1.6755
2015,4,2,1,139,-1.9419
2015,4,2,2,100,-2.0266
2015,4,2,3,77,-2.9404
2015,4,2,4,73,-2.9359
2015,4,2,5,139,-2.5526
2015,4,3,1,112,0.4984
2015,4,3,2,130,0.6295
2015,4,3,3,169,0.8711
2015,4,3,4,146,-0.2049
2015,4,3,5,115,3.9161
2015,5,1,1,313,1.2738
2015,5,1,2,111,1.0274
2015,5,1,3,106,-1.2386
2015,5,1,4,100,-0.7440
2015,5,1,5,205,2.6832
2015,5,2,1,139,1.8265
2015,5,2,2,100,2.2472
2015,5,2,3,77,2.7008
2015,5,2,4,73,-0.0171
2015,5,2,5,139,2.4817
2015,5,3,1,110,1.9968
2015,5,3,2,130,1.1506
2015,5,3,3,168,0.4402
2015,5,3,4,146,1.9257
2015,5,3,5,115,-1.0355
2015,6,1,1,312,1.0370
2015,6,1,2,110,-0.2686
2015,6,1,3,106,2.4341
2015,6,1,4,100,3.0612
2015,6,1,5,204,3.5835
2015,6,2,1,139,-0.1748
2015,6,2,2,100,0.0768
2015,6,2,3,77,-0.1111
2015,6,2,4,73,1.1125
2015,6,2,5,138,-0.8580
2015,6,3,1,110,-1.8454
2015,6,3,2,130,-3.1308
2015,6,3,3,168,-2.3031
2015,6,3,4,145,-2.3287
2015,6,3,5,115,-2.5741
2015,7,1,1,327,-9.3166
2015,7,1,2,110,-5.8801
2015,7,1,3,68,-3.7588
2015,7,1,4,110,-7.5743
2015,7,1,5,221,-6.2710
2015,7,2,1,146,-4.0166
2015,7,2,2,79,-1.5855
2015,7,2,3,78,-0.7035
2015,7,2,4,94,-2.4415
2015,7,2,5,128,-2.3391
2015,7,3,1,130,-0.2191
2015,7,3,2,163,2.6397
2015,7,3,3,155,2.1560
2015,7,3,4,145,0.0663
2015,7,3,5,125,2.7047
2015,8,1,1,321,-1.9126
2015,8,1,2,110,-3.3289
2015,8,1,3,67,-1.1049
2015,8,1,4,110,-4.5059
2015,8,1,5,218,-4.7576
2015,8,2,1,144,-5.3535
2015,8,2,2,79,-4.3610
2015,8,2,3,78,-5.4753
2015,8,2,4,94,-3.3935
2015,8,2,5,128,-5.6677
2015,8,3,1,129,-6.4961
2015,8,3,2,162,-7.4571
2015,8,3,3,155,-5.8459
2015,8,3,4,144,-5.6208
2015,8,3,5,124,-4.5149
2015,9,1,1,319,-8.0165
2015,9,1,2,110,-6.6096
2015,9,1,3,67,-6.0090
2015,9,1,4,109,-6.6938
2015,9,1,5,218,-6.0296
2015,9,2,1,142,-6.4565
2015,9,2,2,79,-3.7912
2015,9,2,3,78,-4.2175
2015,9,2,4,93,-5.5130
2015,9,2,5,127,-6.6052
2015,9,3,1,126,-3.8083
2015,9,3,2,161,-2.8784
2015,9,3,3,155,-1.3760
2015,9,3,4,144,-2.9107
2015,9,3,5,124,-2.0725
2015,10,1,1,317,6.9606
2015,10,1,2,107,4.1133
2015,10,1,3,67,10.1958
2015,10,1,4,108,7.2473
2015,10,1,5,216,5.2481
2015,10,2,1,142,7.6713
2015,10,2,2,79,6.8251
2015,10,2,3,77,5.1877
2015,10,2,4,93,8.2324
2015,10,2,5,127,6.4053
2015,10,3,1,126,7.6993
2015,10,3,2,161,6.7011
2015,10,3,3,155,6.4982
2015,10,3,4,143,9.9902
2015,10,3,5,124,10.2505
2015,11,1,1,311,1.9734
2015,11,1,2,106,1.1157
2015,11,1,3,66,2.5321
2015,11,1,4,108,1.0090
2015,11,1,5,215,2.0619
2015,11,2,1,141,4.8744
2015,11,2,2,77,3.0878
2015,11,2,3,76,2.3392
2015,11,2,4,92,3.6445
2015,11,2,5,126,2.4781
2015,11,3,1,126,-0.4380
2015,11,3,2,161,-0.5542
2015,11,3,3,155,0.1666
2015,11,3,4,143,0.4767
2015,11,3,5,123,0.2343
2015,12,1,1,309,-6.5886
2015,12,1,2,106,-5.2545
2015,12,1,3,66,-5.2388
2015,12,1,4,108,-5.4455
2015,12,1,5,214,-4.0904
2015,12,2,1,141,-4.8041
2015,12,2,2,77,-5.1300
2015,12,2,3,76,-5.6291
2015,12,2,4,91,-5.2520
2015,12,2,5,126,-4.9322
2015,12,3,1,126,-3.3946
2015,12,3,2,161,-0.9550
2015,12,3,3,153,-0.7779
2015,12,3,4,143,-3.6257
2015,12,3,5,123,-1.5026
2016,1,1,1,304,-8.7577
2016,1,1,2,105,-8.1186
2016,1,1,3,65,-9.3022
2016,1,1,4,108,-5.3583
2016,1,1,5,213,-8.1388
2016,1,2,1,141,-8.8996
2016,1,2,2,77,-5.2264
2016,1,2,3,73,-6.3655
2016,1,2,4,91,-5.1975
2016,1,2,5,125,-6.4535
2016,1,3,1,126,-5.0876
2016,1,3,2,160,-4.0251
2016,1,3,3,152,-3.4522
2016,1,3,4,141,-5.9035
2016,1,3,5,123,-5.4708
2016,2,1,1,297,-0.1899
2016,2,1,2,105,-1.0024
2016,2,1,3,64,-0.9058
2016,2,1,4,107,-0.3311
2016,2,1,5,211,2.6849
2016,2,2,1,139,0.6964
2016,2,2,2,76,0.8770
2016,2,2,3,73,4.0573
2016,2,2,4,91,0.3645
2016,2,2,5,125,2.0896
2016,2,3,1,124,-0.3866
2016,2,3,2,159,0.8474
2016,2,3,3,152,1.7296
2016,2,3,4,141,1.2556
2016,2,3,5,123,-1.3365
2016,3,1,1,295,7.3308
2016,3,1,2,104,7.2739
2016,3,1,3,64,9.4198
2016,3,1,4,107,7.4073
2016,3,1,5,210,7.8684
2016,3,2,1,138,8.7970
2016,3,2,2,74,6.9426
2016,3,2,3,73,8.8122
2016,3,2,4,91,9.4197
2016,3,2,5,124,8.1042
2016,3,3,1,124,7.9246
2016,3,3,2,159,6.9712
2016,3,3,3,152,6.5232
2016,3,3,4,140,7.7243
2016,3,3,5,120,6.1789
2016,4,1,1,291,3.8680
2016,4,1,2,104,1.6811
2016,4,1,3,64,1.7161
2016,4,1,4,107,2.3133
2016,4,1,5,207,2.7894
2016,4,2,1,138,3.7426
2016,4,2,2,74,0.6188
2016,4,2,3,73,0.6708
2016,4,2,4,91,-0.0667
2016,4,2,5,124,0.1750
2016,4,3,1,124,2.1131
2016,4,3,2,158,0.2134
2016,4,3,3,151,0.1454
2016,4,3,4,139,0.1356
2016,4,3,5,120,-0.3734
2016,5,1,1,290,-1.7781
2016,5,1,2,102,-1.1035
2016,5,1,3,64,0.5235
2016,5,1,4,106,-2.8386
2016,5,1,5,207,-0.2381
2016,5,2,1,137,1.4773
2016,5,2,2,74,2.8795
2016,5,2,3,72,1.5925
2016,5,2,4,91,0.2703
2016,5,2,5,124,0.6358
2016,5,3,1,123,2.0847
2016,5,3,2,157,1.6425
2016,5,3,3,149,0.9739
2016,5,3,4,139,2.6339
2016,5,3,5,119,1.4665
2016,6,1,1,285,2.5048
2016,6,1,2,102,1.9046
2016,6,1,3,64,-0.5529
2016,6,1,4,104,0.4821
2016,6,1,5,204,1.6287
2016,6,2,1,137,-0.2662
2016,6,2,2,74,0.9188
2016,6,2,3,72,1.2573
2016,6,2,4,91,-0.7266
2016,6,2,5,122,2.1442
2016,6,3,1,122,-0.3256
2016,6,3,2,156,1.2437
2016,6,3,3,148,3.0931
2016,6,3,4,138,0.5924
2016,6,3,5,119,-0.2701
2016,7,1,1,288,6.4200
2016,7,1,2,94,8.1062
2016,7,1,3,97,6.4015
2016,7,1,4,88,4.8082
2016,7,1,5,206,6.6770
2016,7,2,1,142,6.4453
2016,7,2,2,112,5.8080
2016,7,2,3,74,3.7558
2016,7,2,4,65,7.4057
2016,7,2,5,109,4.3885
2016,7,3,1,124,4.7198
2016,7,3,2,137,3.6770
2016,7,3,3,140,3.0031
2016,7,3,4,162,3.1933
2016,7,3,5,119,4.0098
2016,8,1,1,285,1.7358
2016,8,1,2,92,4.4363
2016,8,1,3,96,4.0481
2016,8,1,4,88,3.2524
2016,8,1,5,206,3.0032
2016,8,2,1,142,0.9935
2016,8,2,2,112,2.4620
2016,8,2,3,74,1.9685
2016,8,2,4,63,-0.0923
2016,8,2,5,108,0.8504
2016,8,3,1,124,0.0924
2016,8,3,2,137,0.3456
2016,8,3,3,140,-1.3046
2016,8,3,4,159,-0.1398
2016,8,3,5,118,-1.2036
2016,9,1,1,285,4.3814
2016,9,1,2,92,4.2842
2016,9,1,3,95,2.7565
2016,9,1,4,87,-0.4451
2016,9,1,5,205,3.6504
2016,9,2,1,140,1.8095
2016,9,2,2,112,0.7261
2016,9,2,3,73,1.2067
2016,9,2,4,63,1.8479
2016,9,2,5,107,0.1808
2016,9,3,1,123,1.4372
2016,9,3,2,137,1.5760
2016,9,3,3,139,-0.3528
2016,9,3,4,159,-0.2345
2016,9,3,5,118,0.4448
2016,10,1,1,285,-5.5118
2016,10,1,2,91,-3.2218
2016,10,1,3,94,-5.3533
2016,10,1,4,86,-5.4902
2016,10,1,5,205,-4.8526
2016,10,2,1,136,-5.9009
2016,10,2,2,110,-5.4828
2016,10,2,3,73,-5.1389
2016,10,2,4,62,-4.3550
2016,10,2,5,107,-3.9158
2016,10,3,1,120,-2.4452
2016,10,3,2,134,-2.8623
2016,10,3,3,139,-2.6543
2016,10,3,4,159,-1.8084
2016,10,3,5,118,-1.5501
2016,11,1,1,283,12.0044
2016,11,1,2,90,14.7974
2016,11,1,3,94,14.5582
2016,11,1,4,84,12.5936
2016,11,1,5,204,12.1059
2016,11,2,1,136,10.2116
2016,11,2,2,110,14.3255
2016,11,2,3,73,13.6643
2016,11,2,4,62,12.6112
2016,11,2,5,107,10.3183
2016,11,3,1,118,1.9545
2016,11,3,2,134,3.0943
2016,11,3,3,139,1.1942
2016,11,3,4,159,3.8739
2016,11,3,5,118,5.8538
2016,12,1,1,280,4.5454
2016,12,1,2,88,1.5271
2016,12,1,3,94,5.6150
2016,12,1,4,84,6.0413
2016,12,1,5,202,4.1929
2016,12,2,1,135,2.2994
2016,12,2,2,109,1.9114
2016,12,2,3,72,-0.2058
2016,12,2,4,62,0.7670
2016,12,2,5,106,3.7409
2016,12,3,1,117,0.1917
2016,12,3,2,134,1.5107
2016,12,3,3,137,2.0119
2016,12,3,4,159,2.0294
2016,12,3,5,117,0.7105
2017,1,1,1,279,-0.5677
2017,1,1,2,88,3.8134
2017,1,1,3,92,-4.0785
2017,1,1,4,83,-1.7958
2017,1,1,5,202,-2.5110
2017,1,2,1,134,1.5845
2017,1,2,2,109,0.5528
2017,1,2,3,71,-0.0883
2017,1,2,4,62,0.8270
2017,1,2,5,106,-0.8779
2017,1,3,1,117,3.5129
2017,1,3,2,133,2.9997
2017,1,3,3,137,1.9412
2017,1,3,4,157,2.1148
2017,1,3,5,117,1.1810
2017,2,1,1,278,-0.3825
2017,2,1,2,88,-2.1493
2017,2,1,3,91,-1.0977
2017,2,1,4,82,-2.8938
2017,2,1,5,200,0.2189
2017,2,2,1,134,-0.3285
2017,2,2,2,108,-0.0277
2017,2,2,3,69,-0.0300
2017,2,2,4,62,0.0720
2017,2,2,5,106,1.8737
2017,2,3,1,116,2.7078
2017,2,3,2,132,4.7980
2017,2,3,3,137,3.6123
2017,2,3,4,157,2.7099
2017,2,3,5,117,3.9339
2017,3,1,1,277,-1.3637
2017,3,1,2,87,-1.2530
2017,3,1,3,91,2.2062
2017,3,1,4,82,2.8939
2017,3,1,5,199,2.7645
2017,3,2,1,132,1.1202
2017,3,2,2,107,1.3580
2017,3,2,3,67,0.8848
2017,3,2,4,61,-0.4524
2017,3,2,5,105,0.8617
2017,3,3,1,116,1.7818
2017,3,3,2,132,1.4708
2017,3,3,3,136,0.1164
2017,3,3,4,156,-0.0583
2017,3,3,5,116,-0.0447
2017,4,1,1,275,1.2919
2017,4,1,2,87,3.9917
2017,4,1,3,89,2.8618
2017,4,1,4,81,1.6108
2017,4,1,5,199,2.3261
2017,4,2,1,132,0.6986
2017,4,2,2,107,1.6084
2017,4,2,3,65,1.1450
2017,4,2,4,61,1.3400
2017,4,2,5,104,1.1022
2017,4,3,1,116,1.7807
2017,4,3,2,132,0.6426
2017,4,3,3,136,1.1906
2017,4,3,4,155,1.2900
2017,4,3,5,115,1.1281
2017,5,1,1,274,-2.5342
2017,5,1,2,86,-4.0810
2017,5,1,3,88,-2.9862
2017,5,1,4,81,-3.8138
2017,5,1,5,197,-0.6441
2017,5,2,1,128,-1.1714
2017,5,2,2,107,-2.3374
2017,5,2,3,65,-3.6340
2017,5,2,4,59,-0.8167
2017,5,2,5,104,-0.3858
2017,5,3,1,115,2.1229
2017,5,3,2,132,2.5857
2017,5,3,3,135,1.7094
2017,5,3,4,155,0.9312
2017,5,3,5,115,0.7514
2017,6,1,1,272,3.9328
2017,6,1,2,86,3.8619
2017,6,1,3,88,4.4253
2017,6,1,4,81,2.6969
2017,6,1,5,194,4.2147
2017,6,2,1,127,1.5293
2017,6,2,2,106,1.5832
2017,6,2,3,65,3.1638
2017,6,2,4,58,-1.1438
2017,6,2,5,104,2.6048
2017,6,3,1,115,-0.8262
2017,6,3,2,132,-1.8773
2017,6,3,3,135,-0.0745
2017,6,3,4,155,-0.3095
2017,6,3,5,115,2.8644
2017,7,1,1,283,0.1503
2017,7,1,2,117,-0.0809
2017,7,1,3,83,0.5522
2017,7,1,4,87,-0.3605
2017,7,1,5,187,-1.5945
2017,7,2,1,119,0.1134
2017,7,2,2,109,0.6540
2017,7,2,3,70,0.6392
2017,7,2,4,82,1.7293
2017,7,2,5,93,2.1613
2017,7,3,1,92,1.9239
2017,7,3,2,149,2.4509
2017,7,3,3,163,1.8523
2017,7,3,4,140,1.9044
2017,7,3,5,126,2.2184
2017,8,1,1,283,-1.2383
2017,8,1,2,117,-1.9317
2017,8,1,3,83,-4.4178
2017,8,1,4,87,-0.5958
2017,8,1,5,187,-1.2523
2017,8,2,1,118,-1.7421
2017,8,2,2,109,-0.8850
2017,8,2,3,69,-1.9387
2017,8,2,4,82,-2.3727
2017,8,2,5,93,-2.3504
2017,8,3,1,92,-0.9622
2017,8,3,2,147,0.1727
2017,8,3,3,163,0.3119
2017,8,3,4,140,2.2048
2017,8,3,5,125,1.1673
2017,9,1,1,280,11.1035
2017,9,1,2,116,9.0970
2017,9,1,3,83,9.9152
2017,9,1,4,87,7.9140
2017,9,1,5,186,8.7026
2017,9,2,1,117,6.9720
2017,9,2,2,109,6.3752
2017,9,2,3,68,6.8453
2017,9,2,4,82,6.7189
2017,9,2,5,93,6.6997
2017,9,3,1,92,4.8771
2017,9,3,2,147,2.2418
2017,9,3,3,162,2.0271
2017,9,3,4,140,-0.2227
2017,9,3,5,125,1.5832
2017,10,1,1,276,1.5913
2017,10,1,2,114,0.6912
2017,10,1,3,81,-2.1849
2017,10,1,4,86,-3.4442
2017,10,1,5,185,3.1262
2017,10,2,1,117,-0.9980
2017,10,2,2,108,0.7364
2017,10,2,3,68,0.1458
2017,10,2,4,81,-0.3141
2017,10,2,5,92,2.6197
2017,10,3,1,90,0.7186
2017,10,3,2,146,0.6367
2017,10,3,3,162,2.7326
2017,10,3,4,138,2.7709
2017,10,3,5,124,4.3889
2017,11,1,1,272,3.5324
2017,11,1,2,114,1.9122
2017,11,1,3,81,4.5677
2017,11,1,4,85,2.8676
2017,11,1,5,184,3.9061
2017,11,2,1,116,3.3193
2017,11,2,2,107,2.8589
2017,11,2,3,68,1.1425
2017,11,2,4,81,3.1732
2017,11,2,5,92,3.1934
2017,11,3,1,90,3.5337
2017,11,3,2,145,2.9562
2017,11,3,3,162,3.3054
2017,11,3,4,137,3.7112
2017,11,3,5,124,2.4044
2017,12,1,1,271,0.4482
2017,12,1,2,113,-1.4463
2017,12,1,3,80,-0.2573
2017,12,1,4,84,-3.2742
2017,12,1,5,182,-0.0782
2017,12,2,1,116,-0.1500
2017,12,2,2,107,1.8377
2017,12,2,3,67,-0.7657
2017,12,2,4,81,-0.6255
2017,12,2,5,92,1.0435
2017,12,3,1,90,2.0136
2017,12,3,2,145,1.9025
2017,12,3,3,162,1.2196
2017,12,3,4,135,0.9403
2017,12,3,5,124,-0.1854
2018,1,1,1,269,0.5027
2018,1,1,2,111,0.3907
2018,1,1,3,79,-0.7239
2018,1,1,4,82,3.0128
2018,1,1,5,182,1.9373
2018,1,2,1,116,1.9338
2018,1,2,2,106,3.5439
2018,1,2,3,67,3.0378
2018,1,2,4,80,2.0926
2018,1,2,5,92,2.1376
2018,1,3,1,90,7.5881
2018,1,3,2,144,5.5395
2018,1,3,3,162,6.7447
2018,1,3,4,135,3.5376
2018,1,3,5,124,6.0598
2018,2,1,1,269,-5.2913
2018,2,1,2,111,-4.2157
2018,2,1,3,78,-3.1975
2018,2,1,4,82,-0.3593
2018,2,1,5,181,-6.3110
2018,2,2,1,115,-5.0458
2018,2,2,2,105,-5.3539
2018,2,2,3,67,-5.3611
2018,2,2,4,80,-4.4650
2018,2,2,5,92,-3.8243
2018,2,3,1,90,-4.6266
2018,2,3,2,144,-5.5088
2018,2,3,3,162,-3.9336
2018,2,3,4,135,-2.4338
2018,2,3,5,124,-1.3528
2018,3,1,1,266,2.3568
2018,3,1,2,111,2.0899
2018,3,1,3,78,1.9893
2018,3,1,4,81,2.5167
2018,3,1,5,179,1.0340
2018,3,2,1,114,1.7180
