year,month,rank_ME,rank_DAC,nstocks,ret_vw
2014,7,1,5,394,-7.1614
2014,7,2,1,173,-6.2806
2014,7,2,2,91,-6.8026
2014,7,2,3,109,-6.8247
2014,7,2,4,96,-3.5006
2014,7,2,5,131,-5.9735
2014,7,3,1,142,0.1070
2014,7,3,2,166,-1.8778
2014,7,3,3,149,-1.4812
2014,7,3,4,132,-1.8024
2014,7,3,5,114,-3.3637
2014,8,1,1,328,4.3540
2014,8,1,2,125,2.4813
2014,8,1,3,133,3.5379
2014,8,1,4,121,3.6877
2014,8,1,5,392,3.7038
2014,8,2,1,171,5.8311
2014,8,2,2,90,6.0979
2014,8,2,3,108,5.0136
2014,8,2,4,96,3.3505
2014,8,2,5,130,5.0264
2014,8,3,1,142,5.0319
2014,8,3,2,165,4.5217
2014,8,3,3,149,3.2523
2014,8,3,4,132,3.7646
2014,8,3,5,114,3.6775
2014,9,1,1,326,-8.3113
2014,9,1,2,125,-5.9934
2014,9,1,3,133,-7.2858
2014,9,1,4,121,-6.6949
2014,9,1,5,388,-6.3387
2014,9,2,1,170,-6.6385
2014,9,2,2,90,-4.7866
2014,9,2,3,107,-4.7731
2014,9,2,4,96,-6.2547
2014,9,2,5,130,-6.5650
2014,9,3,1,140,-1.9189
2014,9,3,2,165,-2.0029
2014,9,3,3,149,-0.9762
2014,9,3,4,132,-3.7513
2014,9,3,5,113,-3.3525
2014,10,1,1,325,4.5632
2014,10,1,2,125,7.7211
2014,10,1,3,133,5.6261
2014,10,1,4,119,8.6916
2014,10,1,5,386,5.1437
2014,10,2,1,169,3.4688
2014,10,2,2,90,5.4294
2014,10,2,3,107,6.9642
2014,10,2,4,96,5.4045
2014,10,2,5,130,5.5660
2014,10,3,1,140,2.2578
2014,10,3,2,164,1.7952
2014,10,3,3,149,1.7380
2014,10,3,4,131,2.4894
2014,10,3,5,113,1.7503
2014,11,1,1,323,-0.3109
2014,11,1,2,125,-0.3139
2014,11,1,3,131,-1.1703
2014,11,1,4,119,-0.8600
2014,11,1,5,381,-0.9527
2014,11,2,1,169,-0.4075
2014,11,2,2,90,2.3995
2014,11,2,3,107,0.7521
2014,11,2,4,96,-0.4835
2014,11,2,5,128,0.9992
2014,11,3,1,140,4.8062
2014,11,3,2,163,2.7380
2014,11,3,3,149,3.7905
2014,11,3,4,131,-0.2314
2014,11,3,5,113,1.1862
2014,12,1,1,321,5.5770
2014,12,1,2,124,5.5823
2014,12,1,3,131,5.0227
2014,12,1,4,116,6.2245
2014,12,1,5,380,3.4368
2014,12,2,1,169,1.9505
2014,12,2,2,89,1.0751
2014,12,2,3,107,1.6442
2014,12,2,4,96,2.0350
2014,12,2,5,128,1.5172
2014,12,3,1,140,-3.1721
2014,12,3,2,163,-0.1918
2014,12,3,3,148,-0.1684
2014,12,3,4,131,-0.1013
2014,12,3,5,112,1.1162
2015,1,1,1,319,-4.4505
2015,1,1,2,124,-6.1152
2015,1,1,3,131,-3.8713
2015,1,1,4,115,-5.2774
2015,1,1,5,377,-4.0705
2015,1,2,1,168,-3.6645
2015,1,2,2,88,-2.3694
2015,1,2,3,106,-2.8217
2015,1,2,4,96,-3.0718
2015,1,2,5,128,-4.0479
2015,1,3,1,139,0.1109
2015,1,3,2,161,-4.1170
2015,1,3,3,148,-1.4640
2015,1,3,4,131,-2.0421
2015,1,3,5,112,-3.5540
2015,2,1,1,316,4.4971
2015,2,1,2,124,5.1614
2015,2,1,3,131,5.5781
2015,2,1,4,115,6.2696
2015,2,1,5,375,6.9758
2015,2,2,1,166,8.8955
2015,2,2,2,88,5.8491
2015,2,2,3,106,5.9565
2015,2,2,4,94,5.5574
2015,2,2,5,128,6.5716
2015,2,3,1,139,6.2813
2015,2,3,2,161,6.2577
2015,2,3,3,146,5.5493
2015,2,3,4,130,4.2583
2015,2,3,5,109,5.0026
2015,3,1,1,313,-1.8043
2015,3,1,2,124,1.2446
2015,3,1,3,131,0.2798
2015,3,1,4,112,4.5097
2015,3,1,5,373,0.5473
2015,3,2,1,165,1.9288
2015,3,2,2,86,2.5674
2015,3,2,3,106,2.9355
2015,3,2,4,94,0.8878
2015,3,2,5,126,1.5736
2015,3,3,1,139,-2.3619
2015,3,3,2,161,-1.5571
2015,3,3,3,145,-0.5905
2015,3,3,4,130,-1.3797
2015,3,3,5,108,-1.2808
2015,4,1,1,310,-1.8788
2015,4,1,2,124,-1.6045
2015,4,1,3,131,-2.1746
2015,4,1,4,110,-2.9828
2015,4,1,5,370,-2.2326
2015,4,2,1,163,-1.6451
2015,4,2,2,86,-4.2281
2015,4,2,3,106,-3.2623
2015,4,2,4,94,-4.0441
2015,4,2,5,126,-1.5920
2015,4,3,1,138,2.3236
2015,4,3,2,161,1.3475
2015,4,3,3,142,-0.5551
2015,4,3,4,130,0.7239
2015,4,3,5,108,0.7079
2015,5,1,1,310,2.4744
2015,5,1,2,123,-1.0420
2015,5,1,3,130,3.0785
2015,5,1,4,109,0.8979
2015,5,1,5,368,1.5470
2015,5,2,1,163,2.0842
2015,5,2,2,86,3.9897
2015,5,2,3,106,2.5017
2015,5,2,4,94,1.1320
2015,5,2,5,126,1.9138
2015,5,3,1,136,2.3384
2015,5,3,2,161,0.6900
2015,5,3,3,141,1.0067
2015,5,3,4,130,-0.0505
2015,5,3,5,108,0.0203
2015,6,1,1,309,1.2903
2015,6,1,2,123,2.2871
2015,6,1,3,129,2.8516
2015,6,1,4,108,2.0765
2015,6,1,5,367,2.3215
2015,6,2,1,162,0.4929
2015,6,2,2,86,0.7204
2015,6,2,3,106,0.7382
2015,6,2,4,94,-2.8857
2015,6,2,5,126,-0.6717
2015,6,3,1,136,-2.3586
2015,6,3,2,160,-2.7230
2015,6,3,3,141,-1.2233
2015,6,3,4,130,-2.4293
2015,6,3,5,107,-3.1755
2015,7,1,1,302,-7.1223
2015,7,1,2,128,-6.6544
2015,7,1,3,133,-6.8090
2015,7,1,4,126,-6.5700
2015,7,1,5,377,-7.1597
2015,7,2,1,163,-1.6588
2015,7,2,2,100,-2.7852
2015,7,2,3,96,-2.8395
2015,7,2,4,100,-3.1941
2015,7,2,5,140,-2.7030
2015,7,3,1,151,2.4531
2015,7,3,2,146,2.6566
2015,7,3,3,162,1.9124
2015,7,3,4,139,0.5630
2015,7,3,5,133,-1.2025
2015,8,1,1,297,-5.9586
2015,8,1,2,128,-4.3672
2015,8,1,3,132,-1.1401
2015,8,1,4,124,-4.8277
2015,8,1,5,374,-3.6323
2015,8,2,1,163,-7.9880
2015,8,2,2,100,-5.8116
2015,8,2,3,96,-4.5073
2015,8,2,4,99,-5.0572
2015,8,2,5,139,-5.4727
2015,8,3,1,151,-6.3273
2015,8,3,2,144,-6.1479
2015,8,3,3,160,-4.9921
2015,8,3,4,139,-7.2226
2015,8,3,5,132,-6.5299
2015,9,1,1,295,-6.8286
2015,9,1,2,128,-10.1999
2015,9,1,3,132,-7.7885
2015,9,1,4,124,-6.5934
2015,9,1,5,373,-8.3766
2015,9,2,1,162,-8.0994
2015,9,2,2,99,-6.6937
2015,9,2,3,96,-4.7688
2015,9,2,4,99,-5.1769
2015,9,2,5,137,-7.4108
2015,9,3,1,149,-3.7545
2015,9,3,2,143,-2.5208
2015,9,3,3,159,-1.2864
2015,9,3,4,138,-2.2047
2015,9,3,5,132,-4.4614
2015,10,1,1,291,6.6931
2015,10,1,2,127,6.8964
2015,10,1,3,131,4.3534
2015,10,1,4,124,6.5127
2015,10,1,5,370,7.3035
2015,10,2,1,162,6.8000
2015,10,2,2,99,7.4531
2015,10,2,3,96,4.8800
2015,10,2,4,99,6.9182
2015,10,2,5,137,6.9752
2015,10,3,1,149,8.2595
2015,10,3,2,142,9.5365
2015,10,3,3,159,7.9000
2015,10,3,4,138,5.8055
2015,10,3,5,132,9.4465
2015,11,1,1,285,3.7492
2015,11,1,2,125,2.1131
2015,11,1,3,129,-1.3489
2015,11,1,4,123,2.1768
2015,11,1,5,368,2.6721
2015,11,2,1,156,6.9564
2015,11,2,2,99,2.9150
2015,11,2,3,96,3.8110
2015,11,2,4,99,2.9549
2015,11,2,5,136,3.7909
2015,11,3,1,149,0.4832
2015,11,3,2,142,-0.1803
2015,11,3,3,159,-1.0829
2015,11,3,4,138,0.8848
2015,11,3,5,131,0.0154
2015,12,1,1,286,-6.5251
2015,12,1,2,125,-5.9226
2015,12,1,3,129,-4.6543
2015,12,1,4,120,-5.3898
2015,12,1,5,367,-5.2915
2015,12,2,1,156,-3.9675
2015,12,2,2,99,-4.6288
2015,12,2,3,94,-3.9149
2015,12,2,4,99,-4.7755
2015,12,2,5,136,-6.9204
2015,12,3,1,149,-3.5276
2015,12,3,2,142,-0.8039
2015,12,3,3,159,-0.6609
2015,12,3,4,137,-2.6344
2015,12,3,5,130,-3.3804
2016,1,1,1,283,-11.5923
2016,1,1,2,124,-8.1157
2016,1,1,3,128,-8.2642
2016,1,1,4,119,-7.5087
2016,1,1,5,363,-9.2437
2016,1,2,1,156,-12.6347
2016,1,2,2,98,-9.7261
2016,1,2,3,93,-6.9115
2016,1,2,4,98,-3.9594
2016,1,2,5,135,-9.0227
2016,1,3,1,148,-8.7800
2016,1,3,2,140,-3.6786
2016,1,3,3,158,-2.5887
2016,1,3,4,137,-4.2048
2016,1,3,5,130,-5.0256
2016,2,1,1,277,-0.4813
2016,2,1,2,122,-1.7088
2016,2,1,3,126,-0.2980
2016,2,1,4,119,0.1575
2016,2,1,5,360,0.5380
2016,2,2,1,153,-2.2907
2016,2,2,2,98,0.8984
2016,2,2,3,93,1.5691
2016,2,2,4,98,1.9765
2016,2,2,5,135,2.5797
2016,2,3,1,148,-1.1464
2016,2,3,2,139,0.5094
2016,2,3,3,157,1.7929
2016,2,3,4,137,0.4552
2016,2,3,5,129,0.2530
2016,3,1,1,275,7.1362
2016,3,1,2,122,9.0256
2016,3,1,3,126,8.4920
2016,3,1,4,118,6.5917
2016,3,1,5,354,6.7001
2016,3,2,1,152,7.4068
2016,3,2,2,95,10.4454
2016,3,2,3,93,8.1195
2016,3,2,4,98,8.4099
2016,3,2,5,135,8.8777
2016,3,3,1,146,7.6066
2016,3,3,2,139,7.4389
2016,3,3,3,156,5.7193
2016,3,3,4,136,7.7278
2016,3,3,5,129,7.0570
2016,4,1,1,273,6.0874
2016,4,1,2,121,1.9147
2016,4,1,3,126,1.4510
2016,4,1,4,117,2.7529
2016,4,1,5,352,2.6442
2016,4,2,1,152,3.6448
2016,4,2,2,95,1.3557
2016,4,2,3,93,0.4952
2016,4,2,4,98,1.3472
2016,4,2,5,135,1.2392
2016,4,3,1,145,0.3026
2016,4,3,2,139,-0.7251
2016,4,3,3,155,-1.0140
2016,4,3,4,135,2.2538
2016,4,3,5,129,2.4085
2016,5,1,1,272,-0.1512
2016,5,1,2,120,0.2452
2016,5,1,3,123,-1.8172
2016,5,1,4,116,-2.8018
2016,5,1,5,350,0.2150
2016,5,2,1,150,3.1280
2016,5,2,2,95,1.1340
2016,5,2,3,93,2.0953
2016,5,2,4,97,1.0448
2016,5,2,5,135,0.8519
2016,5,3,1,145,4.2048
2016,5,3,2,138,1.9287
2016,5,3,3,153,1.4841
2016,5,3,4,134,0.4653
2016,5,3,5,128,0.8340
2016,6,1,1,265,0.6053
2016,6,1,2,119,-0.1108
2016,6,1,3,122,0.7852
2016,6,1,4,115,-0.7421
2016,6,1,5,349,1.1887
2016,6,2,1,148,0.5794
2016,6,2,2,95,0.1024
2016,6,2,3,92,1.1939
2016,6,2,4,97,3.0237
2016,6,2,5,134,-0.4743
2016,6,3,1,142,-1.1907
2016,6,3,2,137,0.8190
2016,6,3,3,152,2.7316
2016,6,3,4,134,1.5067
2016,6,3,5,128,0.1337
2016,7,1,1,334,5.5840
2016,7,1,2,143,5.5249
2016,7,1,3,113,5.4879
2016,7,1,4,138,7.6333
2016,7,1,5,383,5.7043
2016,7,2,1,168,9.1080
2016,7,2,2,98,4.8284
2016,7,2,3,95,6.2500
2016,7,2,4,109,3.8345
2016,7,2,5,113,5.2959
2016,7,3,1,127,6.5844
2016,7,3,2,159,3.0110
2016,7,3,3,145,4.1340
2016,7,3,4,135,3.5674
2016,7,3,5,129,2.1058
2016,8,1,1,331,5.2646
2016,8,1,2,141,3.7562
2016,8,1,3,112,3.2891
2016,8,1,4,137,0.7733
2016,8,1,5,380,0.9232
2016,8,2,1,168,1.1048
2016,8,2,2,95,2.0622
2016,8,2,3,94,-0.0393
2016,8,2,4,109,0.2346
2016,8,2,5,113,0.2156
2016,8,3,1,125,0.4508
2016,8,3,2,159,-0.4514
2016,8,3,3,144,-0.4390
2016,8,3,4,134,-2.3442
2016,8,3,5,129,0.3501
2016,9,1,1,329,7.3100
2016,9,1,2,140,2.2902
2016,9,1,3,111,3.0865
2016,9,1,4,137,2.3519
2016,9,1,5,378,5.2158
2016,9,2,1,165,4.0509
2016,9,2,2,95,0.6479
2016,9,2,3,94,0.2028
2016,9,2,4,108,-0.0844
2016,9,2,5,113,2.3407
2016,9,3,1,123,2.5043
2016,9,3,2,159,0.8131
2016,9,3,3,144,-0.2508
2016,9,3,4,134,0.3554
2016,9,3,5,129,0.5945
2016,10,1,1,325,-9.9018
2016,10,1,2,140,-5.6465
2016,10,1,3,110,-4.7792
2016,10,1,4,137,-3.9005
2016,10,1,5,377,-6.7447
2016,10,2,1,163,-8.7866
2016,10,2,2,92,-4.7501
2016,10,2,3,92,-4.5701
2016,10,2,4,107,-4.4656
2016,10,2,5,112,-6.0951
2016,10,3,1,122,-2.2855
2016,10,3,2,157,-3.4122
2016,10,3,3,143,-2.5825
2016,10,3,4,134,-2.0198
2016,10,3,5,126,-0.6928
2016,11,1,1,318,9.5684
2016,11,1,2,140,8.1638
2016,11,1,3,107,8.8270
2016,11,1,4,137,15.7520
2016,11,1,5,375,13.8400
2016,11,2,1,163,8.8998
2016,11,2,2,92,8.7326
2016,11,2,3,92,11.0901
2016,11,2,4,107,11.2587
2016,11,2,5,112,12.3171
2016,11,3,1,122,0.5693
2016,11,3,2,157,4.0527
2016,11,3,3,142,1.9039
2016,11,3,4,132,2.4005
2016,11,3,5,126,5.1445
2016,12,1,1,313,1.8147
2016,12,1,2,140,3.3913
2016,12,1,3,107,4.7059
2016,12,1,4,137,4.2605
2016,12,1,5,371,3.9197
2016,12,2,1,160,-1.8067
2016,12,2,2,92,1.9696
2016,12,2,3,91,2.7532
2016,12,2,4,107,2.7420
2016,12,2,5,111,1.8670
2016,12,3,1,121,0.7726
2016,12,3,2,157,1.0801
2016,12,3,3,141,1.6881
2016,12,3,4,131,1.9896
2016,12,3,5,125,1.0871
2017,1,1,1,311,0.5871
2017,1,1,2,138,-0.9662
2017,1,1,3,107,-0.4102
2017,1,1,4,135,-3.2990
2017,1,1,5,370,1.1799
2017,1,2,1,158,3.0377
2017,1,2,2,92,1.4750
2017,1,2,3,91,0.7109
2017,1,2,4,107,-0.2178
2017,1,2,5,111,-0.5102
2017,1,3,1,120,5.1983
2017,1,3,2,157,1.5041
2017,1,3,3,140,2.8571
2017,1,3,4,129,-0.2190
2017,1,3,5,124,2.2003
2017,2,1,1,309,1.3439
2017,2,1,2,137,1.2261
2017,2,1,3,107,-0.1508
2017,2,1,4,135,-0.5054
2017,2,1,5,368,-0.4217
2017,2,2,1,158,0.3022
2017,2,2,2,91,1.2517
2017,2,2,3,91,1.0376
2017,2,2,4,106,1.5914
2017,2,2,5,110,0.4069
2017,2,3,1,119,4.3462
2017,2,3,2,157,3.3732
2017,2,3,3,139,3.4252
2017,2,3,4,129,4.8639
2017,2,3,5,124,0.7444
2017,3,1,1,308,1.5734
2017,3,1,2,136,3.8571
2017,3,1,3,107,2.2228
2017,3,1,4,133,-0.3141
2017,3,1,5,366,0.0325
2017,3,2,1,157,0.8153
2017,3,2,2,89,1.7530
2017,3,2,3,89,-0.9062
2017,3,2,4,106,1.1373
2017,3,2,5,109,2.0487
2017,3,3,1,119,2.0177
2017,3,3,2,157,0.3268
2017,3,3,3,138,0.4506
2017,3,3,4,128,0.2822
2017,3,3,5,123,0.3644
2017,4,1,1,304,-0.1860
2017,4,1,2,136,0.5207
2017,4,1,3,107,3.1329
2017,4,1,4,133,0.1893
2017,4,1,5,363,3.1857
2017,4,2,1,156,1.9514
2017,4,2,2,88,1.1005
2017,4,2,3,89,0.5267
2017,4,2,4,106,1.9992
2017,4,2,5,108,0.5058
2017,4,3,1,119,1.7481
2017,4,3,2,157,0.4919
2017,4,3,3,138,2.5670
2017,4,3,4,127,1.5083
2017,4,3,5,122,-0.1401
2017,5,1,1,304,-2.0848
2017,5,1,2,135,-3.2102
2017,5,1,3,107,-1.1808
2017,5,1,4,133,-4.4315
2017,5,1,5,359,-1.2966
2017,5,2,1,153,0.1076
2017,5,2,2,86,-1.4401
2017,5,2,3,89,-2.2397
2017,5,2,4,105,-1.0885
2017,5,2,5,105,-2.2307
2017,5,3,1,119,3.5496
2017,5,3,2,157,0.7921
2017,5,3,3,136,2.2082
2017,5,3,4,127,2.4218
2017,5,3,5,122,0.0251
2017,6,1,1,299,6.2868
2017,6,1,2,131,2.6611
2017,6,1,3,107,4.5080
2017,6,1,4,133,6.3597
2017,6,1,5,358,5.0389
2017,6,2,1,153,3.4696
2017,6,2,2,85,1.4398
2017,6,2,3,89,1.8042
2017,6,2,4,105,2.5358
2017,6,2,5,103,1.1893
2017,6,3,1,119,-1.1608
2017,6,3,2,157,1.5853
2017,6,3,3,136,-0.8433
2017,6,3,4,127,-1.7654
2017,6,3,5,122,-0.6294
2017,7,1,1,334,-0.9004
2017,7,1,2,130,-1.5263
2017,7,1,3,110,-3.0780
2017,7,1,4,143,0.0231
2017,7,1,5,357,0.2159
2017,7,2,1,155,0.2871
2017,7,2,2,99,-0.5747
2017,7,2,3,92,2.5210
2017,7,2,4,85,1.4771
2017,7,2,5,108,2.0907
2017,7,3,1,128,3.5474
2017,7,3,2,152,3.4963
2017,7,3,3,147,0.9260
2017,7,3,4,147,2.4063
2017,7,3,5,114,1.2887
2017,8,1,1,333,-0.0241
2017,8,1,2,129,-4.1582
2017,8,1,3,110,-0.9019
2017,8,1,4,143,1.8865
2017,8,1,5,356,-2.9576
2017,8,2,1,155,-0.8494
2017,8,2,2,98,-1.7945
2017,8,2,3,92,-3.3514
2017,8,2,4,84,0.0219
2017,8,2,5,108,-1.4721
2017,8,3,1,128,3.2832
2017,8,3,2,151,0.6892
2017,8,3,3,147,0.6167
2017,8,3,4,146,-0.6532
2017,8,3,5,114,-1.0555
2017,9,1,1,333,6.7667
2017,9,1,2,128,10.1364
2017,9,1,3,110,10.4980
2017,9,1,4,139,12.7807
2017,9,1,5,353,7.8402
2017,9,2,1,155,6.2894
2017,9,2,2,96,7.5229
2017,9,2,3,92,7.6330
2017,9,2,4,83,4.9383
2017,9,2,5,108,5.8285
2017,9,3,1,128,-0.9419
2017,9,3,2,151,1.1670
2017,9,3,3,147,2.2579
2017,9,3,4,146,2.7369
2017,9,3,5,114,4.1112
2017,10,1,1,327,-1.7428
2017,10,1,2,127,-0.1087
2017,10,1,3,108,-1.2796
2017,10,1,4,139,0.2364
2017,10,1,5,351,0.8634
2017,10,2,1,155,0.2063
2017,10,2,2,95,-1.2103
2017,10,2,3,91,0.8031
2017,10,2,4,82,1.5144
2017,10,2,5,108,-0.2323
2017,10,3,1,128,5.2678
2017,10,3,2,151,2.6122
2017,10,3,3,145,3.1277
2017,10,3,4,144,-0.2005
2017,10,3,5,114,1.7347
2017,11,1,1,326,1.8929
2017,11,1,2,126,3.5409
2017,11,1,3,107,7.5081
2017,11,1,4,137,2.3350
2017,11,1,5,348,3.5884
2017,11,2,1,155,1.4856
2017,11,2,2,95,4.3770
2017,11,2,3,90,2.7852
2017,11,2,4,82,3.3097
2017,11,2,5,107,2.5778
2017,11,3,1,125,1.6371
2017,11,3,2,150,2.9291
2017,11,3,3,145,3.6912
2017,11,3,4,144,4.7419
2017,11,3,5,114,2.3808
2017,12,1,1,322,0.2344
2017,12,1,2,125,0.1239
2017,12,1,3,107,-1.5895
2017,12,1,4,134,0.3782
2017,12,1,5,347,1.2833
2017,12,2,1,154,0.9557
2017,12,2,2,95,1.0936
2017,12,2,3,90,0.3226
2017,12,2,4,81,-2.0766
2017,12,2,5,107,0.0754
2017,12,3,1,125,0.4550
2017,12,3,2,148,0.9087
2017,12,3,3,143,1.4543
2017,12,3,4,144,1.1482
2017,12,3,5,114,1.3812
2018,1,1,1,317,3.8512
2018,1,1,2,125,1.9057
2018,1,1,3,107,1.2702
2018,1,1,4,133,1.5100
2018,1,1,5,344,0.9616
2018,1,2,1,154,4.9740
2018,1,2,2,95,2.5125
2018,1,2,3,90,2.0502
2018,1,2,4,80,1.8925
2018,1,2,5,106,2.0441
2018,1,3,1,125,8.8515
2018,1,3,2,148,6.5936
2018,1,3,3,143,5.2167
2018,1,3,4,143,3.0276
2018,1,3,5,114,4.3791
2018,2,1,1,317,-3.0089
2018,2,1,2,125,-1.9668
2018,2,1,3,107,-1.3414
2018,2,1,4,132,-6.7118
2018,2,1,5,343,-3.5205
2018,2,2,1,154,-2.7192
2018,2,2,2,93,-4.7680
2018,2,2,3,90,-4.2167
2018,2,2,4,80,-5.8063
2018,2,2,5,105,-3.5726
2018,2,3,1,125,0.4912
2018,2,3,2,148,-4.4632
2018,2,3,3,143,-4.4018
2018,2,3,4,143,-5.3566
2018,2,3,5,114,-4.7957
2018,3,1,1,313,-0.5710
2018,3,1,2,124,2.6389
2018,3,1,3,107,1.3758
2018,3,1,4,132,-0.0815
2018,3,1,5,339,1.8836
2018,3,2,1,152,0.5138
2018,3,2,2,93,0.3777
2018,3,2,3,89,1.1722
2018,3,2,4,80,1.7513
2018,3,2,5,104,2.6974
2018,3,3,1,125,-2.6545
2018,3,3,2,148,-3.6762
2018,3,3,3,143,-2.2587
2018,3,3,4,143,-0.4961
2018,3,3,5,114,-0.3702
2018,4,1,1,309,2.2884
2018,4,1,2,123,-1.1287
2018,4,1,3,107,0.6793
2018,4,1,4,131,1.5721
2018,4,1,5,338,2.3818
2018,4,2,1,152,1.8916
2018,4,2,2,92,0.7793
2018,4,2,3,88,0.9270
2018,4,2,4,80,-0.4554
2018,4,2,5,104,0.4387
2018,4,3,1,124,1.7492
2018,4,3,2,146,-0.0913
2018,4,3,3,143,-0.7535
2018,4,3,4,142,0.0141
2018,4,3,5,113,1.0433
2018,5,1,1,307,8.3728
2018,5,1,2,123,9.7700
2018,5,1,3,105,11.7428
2018,5,1,4,130,4.7691
2018,5,1,5,336,7.5288
2018,5,2,1,149,9.0874
2018,5,2,2,91,7.0766
2018,5,2,3,88,6.8556
2018,5,2,4,80,4.8891
2018,5,2,5,104,5.3678
2018,5,3,1,124,5.9101
2018,5,3,2,146,4.8343
2018,5,3,3,143,0.6512
2018,5,3,4,142,0.8552
2018,5,3,5,111,2.1156
2018,6,1,1,307,1.2848
2018,6,1,2,123,2.5126
2018,6,1,3,105,3.2327
2018,6,1,4,130,2.4092
2018,6,1,5,335,-0.3485
2018,6,2,1,148,-0.2765
2018,6,2,2,91,3.1745
2018,6,2,3,88,3.0356
2018,6,2,4,79,0.5857
2018,6,2,5,104,2.1657
2018,6,3,1,123,1.0619
2018,6,3,2,146,0.6346
2018,6,3,3,143,0.4759
2018,6,3,4,142,1.1213
2018,6,3,5,111,1.9625
2018,7,1,1,308,-0.9394
2018,7,1,2,139,-0.7054
2018,7,1,3,113,-0.8095
2018,7,1,4,116,0.0024
2018,7,1,5,361,2.1151
2018,7,2,1,178,1.1153
2018,7,2,2,107,2.8850
2018,7,2,3,79,2.4607
2018,7,2,4,77,3.3057
2018,7,2,5,126,1.1691
2018,7,3,1,159,4.6085
2018,7,3,2,139,1.9644
2018,7,3,3,148,2.3750
2018,7,3,4,135,4.2036
2018,7,3,5,106,2.6301
2018,8,1,1,303,4.5228
2018,8,1,2,139,3.3510
2018,8,1,3,113,2.1340
2018,8,1,4,116,5.9902
2018,8,1,5,361,3.5095
2018,8,2,1,178,6.1414
2018,8,2,2,107,4.2872
2018,8,2,3,79,4.2839
2018,8,2,4,77,2.0299
2018,8,2,5,126,3.3629
2018,8,3,1,156,5.0778
2018,8,3,2,139,4.7191
2018,8,3,3,148,2.7075
2018,8,3,4,133,1.7003
2018,8,3,5,105,3.6150
2018,9,1,1,302,-3.2183
2018,9,1,2,139,-3.2911
2018,9,1,3,112,-4.4183
2018,9,1,4,116,-4.2375
2018,9,1,5,359,-2.1456
2018,9,2,1,176,-3.4497
2018,9,2,2,107,-1.2478
2018,9,2,3,79,-1.7250
2018,9,2,4,75,-1.7742
2018,9,2,5,125,-1.9521
2018,9,3,1,156,0.7534
2018,9,3,2,139,0.4503
2018,9,3,3,147,1.5930
2018,9,3,4,133,1.0060
2018,9,3,5,105,-0.0395
2018,10,1,1,301,-13.5471
2018,10,1,2,139,-13.2156
2018,10,1,3,112,-9.2720
2018,10,1,4,116,-10.5634
2018,10,1,5,359,-10.8331
2018,10,2,1,176,-13.1353
2018,10,2,2,107,-11.9212
2018,10,2,3,79,-9.9128
2018,10,2,4,75,-12.1026
2018,10,2,5,125,-11.3592
2018,10,3,1,156,-10.7997
2018,10,3,2,139,-5.4056
2018,10,3,3,147,-6.6683
2018,10,3,4,133,-8.0497
2018,10,3,5,105,-4.8722
2018,11,1,1,300,-1.4888
2018,11,1,2,138,-3.3952
2018,11,1,3,111,-2.7216
2018,11,1,4,115,-1.7214
2018,11,1,5,358,-0.7600
2018,11,2,1,176,3.2619
2018,11,2,2,106,1.7508
2018,11,2,3,78,0.1020
2018,11,2,4,75,2.2130
2018,11,2,5,125,-0.1037
2018,11,3,1,156,4.0104
2018,11,3,2,137,-1.8269
2018,11,3,3,147,1.7782
2018,11,3,4,131,2.2380
2018,11,3,5,104,3.4348
2018,12,1,1,298,-14.3028
2018,12,1,2,133,-12.0330
2018,12,1,3,108,-13.8090
2018,12,1,4,115,-11.0313
2018,12,1,5,357,-12.4423
2018,12,2,1,175,-11.4751
2018,12,2,2,105,-13.3242
2018,12,2,3,78,-11.6206
2018,12,2,4,75,-10.6094
2018,12,2,5,124,-12.2311
2018,12,3,1,156,-8.0132
2018,12,3,2,136,-8.6469
2018,12,3,3,146,-9.6400
2018,12,3,4,129,-10.1622
2018,12,3,5,104,-8.0892
2019,1,1,1,292,10.3035
2019,1,1,2,131,13.0836
2019,1,1,3,108,11.7600
2019,1,1,4,115,9.2845
2019,1,1,5,355,11.2877
2019,1,2,1,174,11.9247
2019,1,2,2,105,12.3231
2019,1,2,3,78,11.0199
2019,1,2,4,75,10.9737
2019,1,2,5,123,11.9499
2019,1,3,1,156,8.3117
2019,1,3,2,136,8.1937
2019,1,3,3,145,8.0526
2019,1,3,4,129,9.6311
2019,1,3,5,104,7.2250
2019,2,1,1,288,7.4671
2019,2,1,2,131,5.5933
2019,2,1,3,108,5.0996
2019,2,1,4,114,4.1841
2019,2,1,5,354,6.2042
2019,2,2,1,170,4.8229
2019,2,2,2,105,4.8500
2019,2,2,3,78,3.2230
2019,2,2,4,75,4.4995
2019,2,2,5,123,5.0191
2019,2,3,1,156,2.5097
2019,2,3,2,135,4.9142
2019,2,3,3,145,4.3545
2019,2,3,4,129,4.3922
2019,2,3,5,104,2.5662
2019,3,1,1,286,-0.8835
2019,3,1,2,131,-2.7151
2019,3,1,3,108,-2.9678
2019,3,1,4,114,-3.8309
2019,3,1,5,350,-2.9556
2019,3,2,1,169,-1.4162
2019,3,2,2,102,-0.9995
2019,3,2,3,78,-2.0421
2019,3,2,4,75,-2.5980
2019,3,2,5,123,-1.8226
2019,3,3,1,155,2.9561
2019,3,3,2,135,3.0837
2019,3,3,3,144,1.5444
2019,3,3,4,128,1.3713
2019,3,3,5,104,1.5366
2019,4,1,1,284,1.8026
2019,4,1,2,129,0.9687
