year,month,rank_ME,rank_dFNL,nstocks,ret_vw
2013,11,1,3,159,5.4728
2013,11,1,4,128,4.4524
2013,11,1,5,184,4.6974
2013,11,2,1,116,3.9651
2013,11,2,2,98,3.0170
2013,11,2,3,104,3.4226
2013,11,2,4,77,4.3464
2013,11,2,5,114,2.4095
2013,11,3,1,104,2.4111
2013,11,3,2,123,2.8684
2013,11,3,3,160,3.3575
2013,11,3,4,140,1.5416
2013,11,3,5,138,1.5630
2013,12,1,1,252,2.1374
2013,12,1,2,185,2.6715
2013,12,1,3,159,2.7168
2013,12,1,4,125,3.3246
2013,12,1,5,181,5.5851
2013,12,2,1,113,2.6040
2013,12,2,2,98,1.7458
2013,12,2,3,103,2.4882
2013,12,2,4,77,2.0820
2013,12,2,5,114,3.1311
2013,12,3,1,104,1.6999
2013,12,3,2,123,3.1085
2013,12,3,3,160,2.9257
2013,12,3,4,140,1.9686
2013,12,3,5,138,3.0020
2014,1,1,1,249,-2.6103
2014,1,1,2,185,-3.7797
2014,1,1,3,159,-0.4383
2014,1,1,4,125,-0.2661
2014,1,1,5,180,0.6717
2014,1,2,1,111,-4.5599
2014,1,2,2,98,-3.6142
2014,1,2,3,101,-2.3569
2014,1,2,4,77,-1.1884
2014,1,2,5,113,-4.8225
2014,1,3,1,103,-4.5295
2014,1,3,2,122,-4.0265
2014,1,3,3,160,-2.7367
2014,1,3,4,139,-2.6546
2014,1,3,5,137,-2.4246
2014,2,1,1,248,5.8621
2014,2,1,2,184,4.3870
2014,2,1,3,158,5.8653
2014,2,1,4,124,5.7726
2014,2,1,5,180,6.2925
2014,2,2,1,110,3.2749
2014,2,2,2,97,3.3675
2014,2,2,3,100,5.4504
2014,2,2,4,77,4.6951
2014,2,2,5,113,6.2255
2014,2,3,1,102,4.7991
2014,2,3,2,121,4.9939
2014,2,3,3,160,4.5781
2014,2,3,4,139,4.0951
2014,2,3,5,136,5.6843
2014,3,1,1,240,-0.1595
2014,3,1,2,182,-0.2822
2014,3,1,3,156,-2.9471
2014,3,1,4,122,2.3890
2014,3,1,5,179,1.1453
2014,3,2,1,110,1.2648
2014,3,2,2,95,-0.4203
2014,3,2,3,99,-0.0009
2014,3,2,4,77,0.2791
2014,3,2,5,113,-0.6350
2014,3,3,1,101,1.4812
2014,3,3,2,121,0.6135
2014,3,3,3,160,1.5921
2014,3,3,4,139,0.0798
2014,3,3,5,136,-1.6883
2014,4,1,1,241,-6.8382
2014,4,1,2,182,-5.2928
2014,4,1,3,154,-5.3082
2014,4,1,4,121,-3.1622
2014,4,1,5,178,-5.0355
2014,4,2,1,110,-1.9900
2014,4,2,2,95,-2.0287
2014,4,2,3,99,-3.5500
2014,4,2,4,77,-3.5458
2014,4,2,5,112,-1.7870
2014,4,3,1,100,1.6826
2014,4,3,2,121,1.1203
2014,4,3,3,160,0.1933
2014,4,3,4,139,1.5335
2014,4,3,5,136,-0.0308
2014,5,1,1,239,-0.2194
2014,5,1,2,182,0.0799
2014,5,1,3,152,-2.1281
2014,5,1,4,119,-2.1080
2014,5,1,5,178,-0.4927
2014,5,2,1,110,0.9808
2014,5,2,2,95,1.3951
2014,5,2,3,99,1.6501
2014,5,2,4,76,0.4350
2014,5,2,5,112,0.4933
2014,5,3,1,100,1.8885
2014,5,3,2,121,2.3607
2014,5,3,3,160,1.6119
2014,5,3,4,139,1.3836
2014,5,3,5,136,3.1786
2014,6,1,1,239,4.4733
2014,6,1,2,181,4.0808
2014,6,1,3,151,4.4844
2014,6,1,4,118,2.7739
2014,6,1,5,176,6.6886
2014,6,2,1,110,3.6679
2014,6,2,2,94,5.5430
2014,6,2,3,98,5.3092
2014,6,2,4,76,4.7619
2014,6,2,5,112,5.6259
2014,6,3,1,100,1.4617
2014,6,3,2,121,0.9047
2014,6,3,3,160,1.5197
2014,6,3,4,139,2.2893
2014,6,3,5,135,4.7401
2014,7,1,1,225,-5.5271
2014,7,1,2,186,-6.7511
2014,7,1,3,155,-6.4811
2014,7,1,4,126,-6.6008
2014,7,1,5,179,-6.2565
2014,7,2,1,112,-6.4129
2014,7,2,2,108,-7.1655
2014,7,2,3,106,-6.1937
2014,7,2,4,80,-7.0881
2014,7,2,5,120,-5.4670
2014,7,3,1,117,-1.7567
2014,7,3,2,129,-2.5248
2014,7,3,3,146,-1.6796
2014,7,3,4,146,-1.9653
2014,7,3,5,158,-0.2102
2014,8,1,1,223,5.6457
2014,8,1,2,186,3.8842
2014,8,1,3,155,3.8474
2014,8,1,4,124,3.5066
2014,8,1,5,178,1.6885
2014,8,2,1,112,4.1880
2014,8,2,2,108,5.8466
2014,8,2,3,104,3.2005
2014,8,2,4,80,4.8926
2014,8,2,5,119,5.7067
2014,8,3,1,117,4.2925
2014,8,3,2,129,3.4133
2014,8,3,3,146,4.7137
2014,8,3,4,146,4.1885
2014,8,3,5,158,4.7134
2014,9,1,1,222,-7.4702
2014,9,1,2,186,-6.7304
2014,9,1,3,154,-5.4835
2014,9,1,4,121,-8.8078
2014,9,1,5,177,-7.9392
2014,9,2,1,111,-6.3605
2014,9,2,2,108,-5.7071
2014,9,2,3,103,-6.0262
2014,9,2,4,80,-5.6459
2014,9,2,5,119,-5.5484
2014,9,3,1,117,-2.1937
2014,9,3,2,129,-2.6438
2014,9,3,3,145,-1.4502
2014,9,3,4,145,-1.7728
2014,9,3,5,158,-2.4283
2014,10,1,1,220,5.4035
2014,10,1,2,185,5.7868
2014,10,1,3,153,10.1667
2014,10,1,4,121,3.8268
2014,10,1,5,176,3.4312
2014,10,2,1,110,4.5019
2014,10,2,2,108,5.8849
2014,10,2,3,103,6.7449
2014,10,2,4,80,5.7007
2014,10,2,5,119,1.4595
2014,10,3,1,117,1.1168
2014,10,3,2,129,1.3013
2014,10,3,3,144,3.3029
2014,10,3,4,145,1.3185
2014,10,3,5,157,3.2284
2014,11,1,1,217,0.0996
2014,11,1,2,184,-2.8827
2014,11,1,3,152,-0.7555
2014,11,1,4,121,-1.7862
2014,11,1,5,173,-1.7586
2014,11,2,1,110,1.1757
2014,11,2,2,107,0.1165
2014,11,2,3,103,1.6704
2014,11,2,4,80,-0.4118
2014,11,2,5,118,0.2028
2014,11,3,1,116,0.9695
2014,11,3,2,129,2.1218
2014,11,3,3,144,4.3430
2014,11,3,4,145,2.3530
2014,11,3,5,157,4.0358
2014,12,1,1,215,5.6056
2014,12,1,2,184,4.9673
2014,12,1,3,152,4.6343
2014,12,1,4,121,2.8557
2014,12,1,5,169,4.7789
2014,12,2,1,110,1.5162
2014,12,2,2,107,0.3768
2014,12,2,3,103,2.4003
2014,12,2,4,80,1.9349
2014,12,2,5,117,1.8632
2014,12,3,1,115,-0.1383
2014,12,3,2,129,0.0878
2014,12,3,3,144,0.6503
2014,12,3,4,144,-0.5720
2014,12,3,5,157,-2.8127
2015,1,1,1,213,-5.2359
2015,1,1,2,183,-5.1887
2015,1,1,3,151,-3.5868
2015,1,1,4,121,-4.0619
2015,1,1,5,168,-4.8447
2015,1,2,1,110,-4.3967
2015,1,2,2,104,-4.2010
2015,1,2,3,103,-3.9969
2015,1,2,4,80,-3.2087
2015,1,2,5,117,-3.2266
2015,1,3,1,115,-2.1166
2015,1,3,2,127,-1.5179
2015,1,3,3,144,-2.8115
2015,1,3,4,144,-2.8384
2015,1,3,5,156,-0.7341
2015,2,1,1,211,6.0510
2015,2,1,2,183,4.9704
2015,2,1,3,150,4.7740
2015,2,1,4,120,6.3113
2015,2,1,5,168,6.4985
2015,2,2,1,110,7.7020
2015,2,2,2,104,6.7106
2015,2,2,3,102,6.3726
2015,2,2,4,80,5.5581
2015,2,2,5,116,7.1631
2015,2,3,1,113,5.4843
2015,2,3,2,127,6.5049
2015,2,3,3,143,4.9526
2015,2,3,4,143,4.5629
2015,2,3,5,154,7.7563
2015,3,1,1,210,0.8990
2015,3,1,2,179,0.2980
2015,3,1,3,150,-0.1506
2015,3,1,4,120,1.9180
2015,3,1,5,167,0.2617
2015,3,2,1,109,2.0227
2015,3,2,2,103,1.4851
2015,3,2,3,101,0.9012
2015,3,2,4,79,1.2680
2015,3,2,5,115,3.8779
2015,3,3,1,111,-1.8679
2015,3,3,2,127,-0.4396
2015,3,3,3,143,-2.0000
2015,3,3,4,143,-2.0410
2015,3,3,5,154,-1.5044
2015,4,1,1,208,-2.6135
2015,4,1,2,177,-1.7897
2015,4,1,3,150,-2.6216
2015,4,1,4,119,-0.6440
2015,4,1,5,166,-1.4809
2015,4,2,1,109,-4.6324
2015,4,2,2,102,-2.4709
2015,4,2,3,101,-1.8733
2015,4,2,4,79,-0.5962
2015,4,2,5,114,-1.0584
2015,4,3,1,111,1.2140
2015,4,3,2,126,-0.4233
2015,4,3,3,142,-0.6148
2015,4,3,4,143,2.4065
2015,4,3,5,152,0.5588
2015,5,1,1,206,-0.0822
2015,5,1,2,177,1.0188
2015,5,1,3,150,4.2221
2015,5,1,4,118,-1.1655
2015,5,1,5,166,1.5654
2015,5,2,1,109,3.8573
2015,5,2,2,102,2.5359
2015,5,2,3,101,1.0040
2015,5,2,4,79,1.2948
2015,5,2,5,114,1.8507
2015,5,3,1,111,1.3359
2015,5,3,2,125,0.7124
2015,5,3,3,142,0.9071
2015,5,3,4,143,0.2551
2015,5,3,5,150,1.7981
2015,6,1,1,205,1.9825
2015,6,1,2,177,2.3078
2015,6,1,3,150,2.4147
2015,6,1,4,117,0.4398
2015,6,1,5,166,0.7024
2015,6,2,1,109,-0.8312
2015,6,2,2,102,-1.0321
2015,6,2,3,101,1.7929
2015,6,2,4,79,-2.5221
2015,6,2,5,114,1.8889
2015,6,3,1,111,-0.6334
2015,6,3,2,125,-2.2468
2015,6,3,3,141,-2.9260
2015,6,3,4,142,-2.9152
2015,6,3,5,150,-2.0979
2015,7,1,1,245,-7.4560
2015,7,1,2,201,-5.5139
2015,7,1,3,122,-4.7581
2015,7,1,4,113,-8.3287
2015,7,1,5,175,-8.9545
2015,7,2,1,116,-1.5334
2015,7,2,2,113,-4.5324
2015,7,2,3,91,-1.2722
2015,7,2,4,75,-3.6560
2015,7,2,5,132,-2.1515
2015,7,3,1,115,0.5990
2015,7,3,2,152,2.7342
2015,7,3,3,154,1.7026
2015,7,3,4,158,1.3763
2015,7,3,5,143,1.2365
2015,8,1,1,243,-3.5279
2015,8,1,2,201,-4.0933
2015,8,1,3,122,-4.6247
2015,8,1,4,110,-7.0120
2015,8,1,5,173,-2.4345
2015,8,2,1,116,-4.5124
2015,8,2,2,113,-6.0057
2015,8,2,3,90,-4.5663
2015,8,2,4,75,-6.1690
2015,8,2,5,131,-6.4573
2015,8,3,1,113,-5.4259
2015,8,3,2,151,-4.9118
2015,8,3,3,152,-6.5385
2015,8,3,4,158,-6.1666
2015,8,3,5,143,-6.1277
2015,9,1,1,242,-8.0073
2015,9,1,2,200,-8.8376
2015,9,1,3,122,-7.5250
2015,9,1,4,109,-7.8539
2015,9,1,5,172,-8.4351
2015,9,2,1,116,-7.9994
2015,9,2,2,112,-5.4611
2015,9,2,3,89,-6.6188
2015,9,2,4,75,-5.9660
2015,9,2,5,131,-7.1327
2015,9,3,1,110,-3.6755
2015,9,3,2,151,-2.0800
2015,9,3,3,152,-2.0697
2015,9,3,4,157,-1.5105
2015,9,3,5,143,-4.3152
2015,10,1,1,237,5.8514
2015,10,1,2,199,5.6731
2015,10,1,3,121,6.4193
2015,10,1,4,108,5.8841
2015,10,1,5,172,5.3052
2015,10,2,1,116,8.5796
2015,10,2,2,112,5.3876
2015,10,2,3,88,3.6335
2015,10,2,4,75,7.3819
2015,10,2,5,131,6.8693
2015,10,3,1,110,10.6742
2015,10,3,2,150,8.5641
2015,10,3,3,152,7.1008
2015,10,3,4,157,8.1920
2015,10,3,5,143,8.7408
2015,11,1,1,233,1.1236
2015,11,1,2,195,1.0806
2015,11,1,3,120,3.6936
2015,11,1,4,108,3.8046
2015,11,1,5,172,1.4367
2015,11,2,1,116,3.3252
2015,11,2,2,111,3.6986
2015,11,2,3,85,5.4109
2015,11,2,4,75,3.7700
2015,11,2,5,130,3.3635
2015,11,3,1,110,0.1205
2015,11,3,2,150,0.0978
2015,11,3,3,152,-0.1304
2015,11,3,4,157,-0.1574
2015,11,3,5,142,0.5613
2015,12,1,1,232,-4.3325
2015,12,1,2,194,-5.3157
2015,12,1,3,119,-3.5812
2015,12,1,4,108,-5.1126
2015,12,1,5,172,-8.7282
2015,12,2,1,115,-4.7926
2015,12,2,2,111,-5.6533
2015,12,2,3,84,-5.1684
2015,12,2,4,75,-5.7386
2015,12,2,5,130,-5.4070
2015,12,3,1,110,-0.8507
2015,12,3,2,150,-1.5675
2015,12,3,3,150,-1.3760
2015,12,3,4,157,-1.1940
2015,12,3,5,142,-4.7224
2016,1,1,1,230,-8.9922
2016,1,1,2,194,-9.8233
2016,1,1,3,117,-9.1126
2016,1,1,4,106,-8.3580
2016,1,1,5,170,-13.1628
2016,1,2,1,114,-7.7382
2016,1,2,2,109,-8.3193
2016,1,2,3,83,-8.1434
2016,1,2,4,75,-7.7590
2016,1,2,5,130,-9.1157
2016,1,3,1,110,-7.1029
2016,1,3,2,149,-3.7333
2016,1,3,3,148,-2.9133
2016,1,3,4,157,-2.3482
2016,1,3,5,141,-9.9181
2016,2,1,1,225,0.2624
2016,2,1,2,193,0.3356
2016,2,1,3,114,0.4995
2016,2,1,4,102,-2.1289
2016,2,1,5,170,-1.4980
2016,2,2,1,113,1.9884
2016,2,2,2,108,-0.0519
2016,2,2,3,83,0.4117
2016,2,2,4,74,1.1712
2016,2,2,5,130,2.4441
2016,2,3,1,109,1.3983
2016,2,3,2,148,0.2704
2016,2,3,3,147,1.4513
2016,2,3,4,157,0.0425
2016,2,3,5,141,-0.3565
2016,3,1,1,223,8.1292
2016,3,1,2,193,6.7960
2016,3,1,3,112,6.5224
2016,3,1,4,100,6.4566
2016,3,1,5,169,9.1041
2016,3,2,1,113,9.0419
2016,3,2,2,107,10.1983
2016,3,2,3,83,8.1344
2016,3,2,4,72,9.4801
2016,3,2,5,130,8.9949
2016,3,3,1,107,7.4360
2016,3,3,2,148,6.0276
2016,3,3,3,145,6.4077
2016,3,3,4,157,7.4446
2016,3,3,5,141,8.0388
2016,4,1,1,222,2.6349
2016,4,1,2,192,2.4823
2016,4,1,3,111,0.4595
2016,4,1,4,96,1.5344
2016,4,1,5,168,6.8006
2016,4,2,1,113,1.4350
2016,4,2,2,107,0.7225
2016,4,2,3,83,2.1591
2016,4,2,4,72,2.5009
2016,4,2,5,130,1.8775
2016,4,3,1,107,1.0074
2016,4,3,2,148,1.4049
2016,4,3,3,144,1.8370
2016,4,3,4,156,-1.2578
2016,4,3,5,140,-1.2830
2016,5,1,1,220,-0.7336
2016,5,1,2,190,-0.8529
2016,5,1,3,108,-0.3864
2016,5,1,4,96,-3.2615
2016,5,1,5,168,0.3166
2016,5,2,1,111,1.0543
2016,5,2,2,107,2.1384
2016,5,2,3,82,0.8056
2016,5,2,4,72,1.8511
2016,5,2,5,130,1.2469
2016,5,3,1,107,0.8330
2016,5,3,2,148,0.0987
2016,5,3,3,142,1.3488
2016,5,3,4,154,1.6823
2016,5,3,5,139,4.1712
2016,6,1,1,216,-0.8889
2016,6,1,2,188,0.9305
2016,6,1,3,108,1.5203
2016,6,1,4,94,0.5227
2016,6,1,5,166,2.1206
2016,6,2,1,109,-0.2280
2016,6,2,2,107,1.0640
2016,6,2,3,82,1.3755
2016,6,2,4,72,1.9745
2016,6,2,5,130,0.5026
2016,6,3,1,105,0.6209
2016,6,3,2,148,0.5777
2016,6,3,3,140,2.5839
2016,6,3,4,154,1.8613
2016,6,3,5,138,-1.9587
2016,7,1,1,234,4.6781
2016,7,1,2,182,7.7242
2016,7,1,3,188,6.2502
2016,7,1,4,104,7.4103
2016,7,1,5,206,6.3702
2016,7,2,1,113,5.7952
2016,7,2,2,104,5.5207
2016,7,2,3,105,7.6939
2016,7,2,4,74,3.8409
2016,7,2,5,112,6.3216
2016,7,3,1,122,3.1951
2016,7,3,2,111,3.9158
2016,7,3,3,147,4.5078
2016,7,3,4,156,2.4610
2016,7,3,5,163,4.7284
2016,8,1,1,233,2.7104
2016,8,1,2,182,7.4533
2016,8,1,3,186,0.7643
2016,8,1,4,103,3.4578
2016,8,1,5,202,1.9599
2016,8,2,1,112,0.9277
2016,8,2,2,104,0.8238
2016,8,2,3,105,1.4063
2016,8,2,4,73,2.3453
2016,8,2,5,110,-0.3735
2016,8,3,1,122,-1.9463
2016,8,3,2,110,-1.1781
2016,8,3,3,147,-0.2293
2016,8,3,4,154,-0.4042
2016,8,3,5,163,0.6470
2016,9,1,1,233,4.9088
2016,9,1,2,180,5.7390
2016,9,1,3,184,4.7785
2016,9,1,4,103,5.7748
2016,9,1,5,199,5.3302
2016,9,2,1,112,2.0675
2016,9,2,2,103,-0.5012
2016,9,2,3,104,2.1840
2016,9,2,4,73,2.1609
2016,9,2,5,109,1.5044
2016,9,3,1,121,-0.3134
2016,9,3,2,110,0.0088
2016,9,3,3,147,0.0960
2016,9,3,4,154,1.0674
2016,9,3,5,163,0.7850
2016,10,1,1,230,-4.3170
2016,10,1,2,177,-7.7338
2016,10,1,3,184,-8.9641
2016,10,1,4,103,-5.7031
2016,10,1,5,199,-7.4375
2016,10,2,1,111,-4.9486
2016,10,2,2,102,-5.0398
2016,10,2,3,101,-8.1084
2016,10,2,4,72,-5.7041
2016,10,2,5,106,-6.6621
2016,10,3,1,119,-1.9035
2016,10,3,2,109,-3.2957
2016,10,3,3,146,-1.8500
2016,10,3,4,153,-2.7406
2016,10,3,5,162,-1.9671
2016,11,1,1,227,10.8992
2016,11,1,2,177,9.1528
2016,11,1,3,184,13.2705
2016,11,1,4,102,15.6485
2016,11,1,5,195,8.9018
2016,11,2,1,111,10.9850
2016,11,2,2,102,13.9908
2016,11,2,3,101,8.0719
2016,11,2,4,72,10.1463
2016,11,2,5,106,9.7289
2016,11,3,1,119,3.3031
2016,11,3,2,109,4.2159
2016,11,3,3,146,1.5030
2016,11,3,4,150,3.3325
2016,11,3,5,162,3.3277
2016,12,1,1,226,3.4218
2016,12,1,2,174,3.0208
2016,12,1,3,183,2.9577
2016,12,1,4,101,4.8804
2016,12,1,5,193,4.2980
2016,12,2,1,111,1.4006
2016,12,2,2,102,2.3276
2016,12,2,3,99,1.0972
2016,12,2,4,72,1.7227
2016,12,2,5,105,2.3476
2016,12,3,1,119,0.6297
2016,12,3,2,109,2.0979
2016,12,3,3,145,1.3004
2016,12,3,4,150,1.4793
2016,12,3,5,159,1.8089
2017,1,1,1,225,-2.4373
2017,1,1,2,173,1.9826
2017,1,1,3,182,-1.4015
2017,1,1,4,98,3.9949
2017,1,1,5,193,-0.7382
2017,1,2,1,111,0.8010
2017,1,2,2,102,0.6885
2017,1,2,3,98,2.5128
2017,1,2,4,72,-0.4435
2017,1,2,5,104,0.8387
2017,1,3,1,118,0.4779
2017,1,3,2,108,1.1999
2017,1,3,3,144,3.0287
2017,1,3,4,150,2.0767
2017,1,3,5,157,3.3853
2017,2,1,1,224,0.0302
2017,2,1,2,173,1.3900
2017,2,1,3,180,-0.2259
2017,2,1,4,97,-0.7957
2017,2,1,5,193,0.6943
2017,2,2,1,110,0.2975
2017,2,2,2,102,-0.7554
2017,2,2,3,97,1.6151
2017,2,2,4,71,0.2770
2017,2,2,5,104,1.3726
2017,2,3,1,117,3.5759
2017,2,3,2,108,2.9507
2017,2,3,3,144,4.0152
2017,2,3,4,150,2.9310
2017,2,3,5,156,3.5761
2017,3,1,1,223,1.0137
2017,3,1,2,172,3.3946
2017,3,1,3,178,2.8434
2017,3,1,4,97,-1.2538
2017,3,1,5,192,-1.5813
2017,3,2,1,108,-1.0060
2017,3,2,2,102,1.5014
2017,3,2,3,96,-0.5573
2017,3,2,4,71,1.1068
2017,3,2,5,104,2.0907
2017,3,3,1,117,0.2093
2017,3,3,2,107,-0.8884
2017,3,3,3,143,0.3891
2017,3,3,4,150,0.5178
2017,3,3,5,155,1.6125
2017,4,1,1,221,-0.2398
2017,4,1,2,172,0.3627
2017,4,1,3,177,1.7111
2017,4,1,4,97,2.5312
2017,4,1,5,189,1.1327
2017,4,2,1,107,0.8886
2017,4,2,2,102,0.3980
2017,4,2,3,94,2.7992
2017,4,2,4,71,0.4323
2017,4,2,5,103,1.8020
2017,4,3,1,117,0.6058
2017,4,3,2,107,0.4897
2017,4,3,3,143,2.0607
2017,4,3,4,150,1.3242
2017,4,3,5,154,1.3333
2017,5,1,1,219,-2.9217
2017,5,1,2,172,-1.8879
2017,5,1,3,176,-3.8836
2017,5,1,4,95,-5.9664
2017,5,1,5,188,-0.2735
2017,5,2,1,103,-1.3887
2017,5,2,2,102,-1.8222
2017,5,2,3,93,-1.7593
2017,5,2,4,68,-1.4470
2017,5,2,5,103,-2.7936
2017,5,3,1,116,1.1966
2017,5,3,2,107,1.2394
2017,5,3,3,143,2.3944
2017,5,3,4,150,1.5538
2017,5,3,5,153,1.6354
2017,6,1,1,217,2.8968
2017,6,1,2,171,8.3508
2017,6,1,3,175,3.6180
2017,6,1,4,92,3.7095
2017,6,1,5,185,4.6223
2017,6,2,1,100,1.1560
2017,6,2,2,102,1.5385
2017,6,2,3,93,2.6001
2017,6,2,4,68,2.6397
2017,6,2,5,103,4.0226
2017,6,3,1,116,-0.1188
2017,6,3,2,107,-0.0919
2017,6,3,3,143,0.0572
2017,6,3,4,150,-0.7341
2017,6,3,5,153,-0.1855
2017,7,1,1,231,-0.9355
2017,7,1,2,177,-0.2635
2017,7,1,3,177,-1.5646
2017,7,1,4,124,-1.4333
2017,7,1,5,173,-1.2976
2017,7,2,1,96,1.2493
2017,7,2,2,99,0.1310
2017,7,2,3,105,0.7862
2017,7,2,4,63,2.2785
2017,7,2,5,123,1.1999
2017,7,3,1,102,2.0939
2017,7,3,2,129,2.9427
2017,7,3,3,126,3.4596
2017,7,3,4,170,0.8584
2017,7,3,5,167,2.5703
2017,8,1,1,230,-4.7668
2017,8,1,2,177,-3.5547
2017,8,1,3,176,3.7012
2017,8,1,4,124,-1.4238
2017,8,1,5,173,-0.4272
2017,8,2,1,96,-2.8978
2017,8,2,2,97,0.0857
2017,8,2,3,105,-2.1716
2017,8,2,4,63,-1.5679
2017,8,2,5,123,-2.2402
2017,8,3,1,101,-2.4133
2017,8,3,2,129,-0.5134
2017,8,3,3,126,1.1654
2017,8,3,4,169,-0.0613
2017,8,3,5,167,3.3648
2017,9,1,1,228,10.3876
2017,9,1,2,177,9.8576
2017,9,1,3,174,8.4431
2017,9,1,4,122,7.4745
2017,9,1,5,173,8.3871
2017,9,2,1,94,6.0971
2017,9,2,2,97,6.8200
2017,9,2,3,104,6.2964
2017,9,2,4,63,4.2308
2017,9,2,5,123,8.4312
2017,9,3,1,101,3.7211
2017,9,3,2,129,2.5471
2017,9,3,3,126,2.3837
2017,9,3,4,169,1.3646
2017,9,3,5,166,0.7281
2017,10,1,1,225,0.8616
2017,10,1,2,175,0.2815
2017,10,1,3,172,0.8445
2017,10,1,4,121,-1.0127
2017,10,1,5,171,-1.7902
2017,10,2,1,94,-1.3932
2017,10,2,2,96,2.4002
2017,10,2,3,104,0.0408
2017,10,2,4,63,-0.0974
2017,10,2,5,121,0.6203
2017,10,3,1,100,-1.2474
2017,10,3,2,127,0.3838
2017,10,3,3,124,0.7403
2017,10,3,4,169,2.9826
2017,10,3,5,165,4.6846
2017,11,1,1,219,4.8261
2017,11,1,2,175,1.7459
2017,11,1,3,172,1.2655
2017,11,1,4,121,6.2327
2017,11,1,5,170,3.4935
2017,11,2,1,94,2.3734
2017,11,2,2,95,2.4574
2017,11,2,3,104,1.0734
2017,11,2,4,63,3.1943
2017,11,2,5,120,4.3812
2017,11,3,1,100,1.3081
2017,11,3,2,125,2.7256
2017,11,3,3,124,4.2187
2017,11,3,4,169,3.7733
2017,11,3,5,164,2.1090
2017,12,1,1,219,4.6007
2017,12,1,2,174,0.1493
2017,12,1,3,170,-2.1297
2017,12,1,4,117,-3.3451
2017,12,1,5,169,1.5347
2017,12,2,1,94,1.4528
2017,12,2,2,95,-0.1739
2017,12,2,3,103,-0.5232
2017,12,2,4,61,1.0560
2017,12,2,5,120,-0.0825
2017,12,3,1,100,1.9749
2017,12,3,2,124,2.1709
2017,12,3,3,123,1.2948
2017,12,3,4,168,1.0729
2017,12,3,5,163,0.6115
2018,1,1,1,215,0.5874
2018,1,1,2,171,1.8356
2018,1,1,3,168,5.6740
2018,1,1,4,117,2.1723
2018,1,1,5,168,1.3109
2018,1,2,1,94,2.1689
2018,1,2,2,95,3.0214
2018,1,2,3,103,3.8765
2018,1,2,4,60,2.5782
2018,1,2,5,120,1.8307
2018,1,3,1,100,3.9275
2018,1,3,2,124,5.9006
2018,1,3,3,123,6.3792
2018,1,3,4,167,5.8236
2018,1,3,5,163,5.8943
2018,2,1,1,215,-5.3731
2018,2,1,2,171,-5.3131
2018,2,1,3,167,-2.8952
2018,2,1,4,117,-4.3371
2018,2,1,5,165,-2.1035
2018,2,2,1,92,-5.7703
2018,2,2,2,94,-2.8368
2018,2,2,3,103,-4.5491
2018,2,2,4,60,-3.5153
2018,2,2,5,120,-5.8570
2018,2,3,1,100,-6.7239
2018,2,3,2,124,-5.5017
2018,2,3,3,123,-4.0929
2018,2,3,4,167,-3.9679
2018,2,3,5,163,-1.2790
2018,3,1,1,212,2.4966
2018,3,1,2,171,-0.3638
2018,3,1,3,165,0.8772
2018,3,1,4,116,-0.3422
2018,3,1,5,163,-1.2220
2018,3,2,1,92,-0.5479
2018,3,2,2,94,1.5639
2018,3,2,3,103,0.9074
2018,3,2,4,58,2.4944
2018,3,2,5,119,1.8342
2018,3,3,1,100,-0.8494
2018,3,3,2,123,-3.2462
2018,3,3,3,123,-1.8359
2018,3,3,4,167,-1.5069
2018,3,3,5,163,-2.9786
2018,4,1,1,210,3.0388
2018,4,1,2,169,0.8364
2018,4,1,3,164,1.1641
2018,4,1,4,116,-0.0151
2018,4,1,5,163,1.8953
2018,4,2,1,92,1.8061
2018,4,2,2,94,0.6769
2018,4,2,3,103,0.8422
2018,4,2,4,57,1.4750
2018,4,2,5,118,0.3848
2018,4,3,1,98,1.7015
2018,4,3,2,122,-0.2108
2018,4,3,3,122,-0.3198
2018,4,3,4,167,0.7143
2018,4,3,5,162,-0.0417
2018,5,1,1,206,9.5370
2018,5,1,2,168,4.8904
2018,5,1,3,163,6.4304
2018,5,1,4,115,7.9793
2018,5,1,5,162,10.0321
2018,5,2,1,91,5.2767
2018,5,2,2,94,6.3532
2018,5,2,3,102,8.9167
2018,5,2,4,57,8.2651
2018,5,2,5,116,4.0838
2018,5,3,1,98,1.2422
2018,5,3,2,120,3.7756
2018,5,3,3,122,2.0313
2018,5,3,4,167,1.7429
2018,5,3,5,162,5.1948
2018,6,1,1,206,2.3192
2018,6,1,2,167,1.6809
2018,6,1,3,163,0.5103
2018,6,1,4,115,2.2956
2018,6,1,5,162,2.0756
2018,6,2,1,91,-0.0331
2018,6,2,2,93,1.7477
2018,6,2,3,102,2.8980
2018,6,2,4,56,0.1344
2018,6,2,5,116,1.1560
2018,6,3,1,98,0.1360
2018,6,3,2,120,1.3180
2018,6,3,3,122,0.9652
2018,6,3,4,167,1.4780
2018,6,3,5,161,-0.2115
2018,7,1,1,223,-0.4924
2018,7,1,2,170,0.9709
2018,7,1,3,148,1.5367
2018,7,1,4,120,-1.3655
2018,7,1,5,191,-1.0965
2018,7,2,1,105,3.4143
2018,7,2,2,103,1.1188
2018,7,2,3,106,0.7170
2018,7,2,4,77,3.6918
2018,7,2,5,125,0.3336
2018,7,3,1,123,3.3122
2018,7,3,2,111,0.1246
2018,7,3,3,141,3.9614
2018,7,3,4,150,4.1610
2018,7,3,5,156,3.6836
