year,month,rank_ME,rank_dNOA,nstocks,ret_vw
1986,11,2,5,209,-0.3248
1986,11,3,1,80,2.6219
1986,11,3,2,131,2.1808
1986,11,3,3,138,3.0791
1986,11,3,4,135,2.1148
1986,11,3,5,148,2.3144
1986,12,1,1,612,-3.6163
1986,12,1,2,301,-3.0617
1986,12,1,3,269,-3.2144
1986,12,1,4,350,-0.9456
1986,12,1,5,679,-3.6273
1986,12,2,1,111,-1.6553
1986,12,2,2,105,-2.8182
1986,12,2,3,103,-3.3504
1986,12,2,4,116,-1.2749
1986,12,2,5,207,-2.8765
1986,12,3,1,80,-2.0759
1986,12,3,2,130,-2.4829
1986,12,3,3,138,-1.6334
1986,12,3,4,135,-4.1255
1986,12,3,5,147,-3.7188
1987,1,1,1,595,12.6979
1987,1,1,2,294,8.6348
1987,1,1,3,267,9.5532
1987,1,1,4,347,9.3669
1987,1,1,5,665,10.4501
1987,1,2,1,106,14.1065
1987,1,2,2,103,10.9377
1987,1,2,3,103,11.6361
1987,1,2,4,115,10.9563
1987,1,2,5,202,14.0410
1987,1,3,1,79,12.6619
1987,1,3,2,130,12.8075
1987,1,3,3,134,14.3922
1987,1,3,4,132,12.9519
1987,1,3,5,147,14.2980
1987,2,1,1,591,8.5195
1987,2,1,2,293,9.7648
1987,2,1,3,266,7.9487
1987,2,1,4,341,8.2859
1987,2,1,5,658,8.5646
1987,2,2,1,105,6.9000
1987,2,2,2,103,6.3166
1987,2,2,3,102,6.6309
1987,2,2,4,114,8.6156
1987,2,2,5,200,8.5047
1987,2,3,1,79,4.2069
1987,2,3,2,129,3.7231
1987,2,3,3,134,2.4687
1987,2,3,4,131,5.5577
1987,2,3,5,147,6.6248
1987,3,1,1,588,4.5991
1987,3,1,2,291,4.0442
1987,3,1,3,266,2.3318
1987,3,1,4,339,0.9656
1987,3,1,5,656,2.3482
1987,3,2,1,104,4.1724
1987,3,2,2,103,1.7685
1987,3,2,3,102,2.0154
1987,3,2,4,114,3.4387
1987,3,2,5,200,-0.3267
1987,3,3,1,78,7.2887
1987,3,3,2,129,3.6575
1987,3,3,3,134,1.9096
1987,3,3,4,131,2.6549
1987,3,3,5,146,1.4802
1987,4,1,1,581,-1.1851
1987,4,1,2,286,-1.6438
1987,4,1,3,263,-2.3172
1987,4,1,4,337,-2.3034
1987,4,1,5,654,-2.2787
1987,4,2,1,104,-2.9370
1987,4,2,2,103,-3.1006
1987,4,2,3,102,-3.2976
1987,4,2,4,113,-2.8909
1987,4,2,5,200,-3.3782
1987,4,3,1,78,0.1928
1987,4,3,2,129,-1.2919
1987,4,3,3,134,-0.9010
1987,4,3,4,130,-0.1169
1987,4,3,5,146,-0.8896
1987,5,1,1,574,1.3523
1987,5,1,2,283,-0.3270
1987,5,1,3,260,0.5615
1987,5,1,4,336,1.4978
1987,5,1,5,651,-0.8245
1987,5,2,1,103,1.3891
1987,5,2,2,102,0.4532
1987,5,2,3,102,2.0484
1987,5,2,4,113,-0.2563
1987,5,2,5,199,0.0532
1987,5,3,1,78,2.0832
1987,5,3,2,127,1.4617
1987,5,3,3,134,-0.1928
1987,5,3,4,130,1.4148
1987,5,3,5,146,0.6592
1987,6,1,1,570,2.3715
1987,6,1,2,282,1.8142
1987,6,1,3,260,1.6517
1987,6,1,4,334,1.3874
1987,6,1,5,649,0.9659
1987,6,2,1,103,2.1878
1987,6,2,2,102,4.3880
1987,6,2,3,101,3.2293
1987,6,2,4,111,3.9717
1987,6,2,5,199,2.3307
1987,6,3,1,78,4.1372
1987,6,3,2,127,5.3859
1987,6,3,3,134,5.7513
1987,6,3,4,130,3.8770
1987,6,3,5,146,4.0309
1987,7,1,1,712,5.9524
1987,7,1,2,353,2.1700
1987,7,1,3,318,2.1836
1987,7,1,4,382,2.8912
1987,7,1,5,611,2.3168
1987,7,2,1,107,6.3431
1987,7,2,2,91,5.6563
1987,7,2,3,114,3.5097
1987,7,2,4,126,3.2211
1987,7,2,5,171,3.2425
1987,7,3,1,78,8.0507
1987,7,3,2,140,4.1726
1987,7,3,3,135,2.4823
1987,7,3,4,134,5.8124
1987,7,3,5,136,6.1233
1987,8,1,1,705,1.1200
1987,8,1,2,351,1.3422
1987,8,1,3,314,3.0831
1987,8,1,4,379,1.7032
1987,8,1,5,605,2.3521
1987,8,2,1,107,0.7794
1987,8,2,2,90,4.6663
1987,8,2,3,112,3.7321
1987,8,2,4,126,5.0983
1987,8,2,5,170,3.3268
1987,8,3,1,78,3.3378
1987,8,3,2,139,4.3887
1987,8,3,3,134,4.2048
1987,8,3,4,134,2.4982
1987,8,3,5,136,4.3074
1987,9,1,1,700,-0.0841
1987,9,1,2,350,0.9331
1987,9,1,3,310,-0.4225
1987,9,1,4,379,-1.0660
1987,9,1,5,599,-2.1903
1987,9,2,1,105,-0.7997
1987,9,2,2,89,-1.9283
1987,9,2,3,112,-0.2576
1987,9,2,4,125,-1.5538
1987,9,2,5,168,-2.3329
1987,9,3,1,78,-1.5145
1987,9,3,2,139,-0.8330
1987,9,3,3,134,-2.1613
1987,9,3,4,132,-3.6733
1987,9,3,5,135,-3.3285
1987,10,1,1,691,-32.3372
1987,10,1,2,346,-29.2838
1987,10,1,3,308,-27.7882
1987,10,1,4,376,-30.0462
1987,10,1,5,599,-32.8225
1987,10,2,1,102,-30.9329
1987,10,2,2,89,-26.4724
1987,10,2,3,112,-26.0714
1987,10,2,4,123,-29.1446
1987,10,2,5,166,-34.1044
1987,10,3,1,77,-23.6743
1987,10,3,2,138,-20.7226
1987,10,3,3,134,-17.2861
1987,10,3,4,132,-23.0135
1987,10,3,5,135,-25.7208
1987,11,1,1,680,-4.9811
1987,11,1,2,343,-4.5030
1987,11,1,3,305,-3.4308
1987,11,1,4,373,-5.3979
1987,11,1,5,593,-6.4555
1987,11,2,1,101,-3.9462
1987,11,2,2,87,-2.4812
1987,11,2,3,112,-3.5159
1987,11,2,4,123,-3.0236
1987,11,2,5,164,-7.2087
1987,11,3,1,77,-8.3387
1987,11,3,2,138,-7.2032
1987,11,3,3,133,-7.5975
1987,11,3,4,131,-8.2032
1987,11,3,5,134,-8.1350
1987,12,1,1,665,4.7590
1987,12,1,2,341,4.9382
1987,12,1,3,305,5.2287
1987,12,1,4,368,5.7019
1987,12,1,5,586,4.3610
1987,12,2,1,101,9.4228
1987,12,2,2,86,6.6726
1987,12,2,3,110,9.9012
1987,12,2,4,123,9.8750
1987,12,2,5,165,11.8476
1987,12,3,1,77,8.0449
1987,12,3,2,137,7.4892
1987,12,3,3,132,6.2633
1987,12,3,4,131,8.4498
1987,12,3,5,134,9.9920
1988,1,1,1,653,5.9224
1988,1,1,2,338,6.3074
1988,1,1,3,304,5.2951
1988,1,1,4,363,5.1679
1988,1,1,5,581,5.5768
1988,1,2,1,98,3.2368
1988,1,2,2,86,5.6876
1988,1,2,3,110,3.0963
1988,1,2,4,121,0.4573
1988,1,2,5,163,1.5190
1988,1,3,1,77,5.2075
1988,1,3,2,137,4.0135
1988,1,3,3,131,3.4152
1988,1,3,4,131,4.8003
1988,1,3,5,134,2.2435
1988,2,1,1,645,6.4018
1988,2,1,2,334,7.7785
1988,2,1,3,302,7.8747
1988,2,1,4,360,8.9287
1988,2,1,5,578,7.2933
1988,2,2,1,97,10.5370
1988,2,2,2,86,9.1097
1988,2,2,3,110,7.5187
1988,2,2,4,119,10.4473
1988,2,2,5,162,8.0056
1988,2,3,1,77,5.7881
1988,2,3,2,136,4.6115
1988,2,3,3,131,4.0130
1988,2,3,4,131,5.3912
1988,2,3,5,134,6.8437
1988,3,1,1,634,5.5949
1988,3,1,2,330,6.1294
1988,3,1,3,302,5.9483
1988,3,1,4,352,5.2223
1988,3,1,5,574,4.7246
1988,3,2,1,94,4.5765
1988,3,2,2,86,1.3561
1988,3,2,3,110,3.8107
1988,3,2,4,119,3.6290
1988,3,2,5,163,3.2168
1988,3,3,1,77,-0.9530
1988,3,3,2,136,-1.8187
1988,3,3,3,131,-4.3700
1988,3,3,4,131,-1.7710
1988,3,3,5,134,-3.0273
1988,4,1,1,630,2.4812
1988,4,1,2,326,1.6510
1988,4,1,3,300,2.9015
1988,4,1,4,348,2.6203
1988,4,1,5,566,1.4553
1988,4,2,1,94,0.5454
1988,4,2,2,84,3.1175
1988,4,2,3,110,2.8944
1988,4,2,4,119,1.0158
1988,4,2,5,162,2.2927
1988,4,3,1,77,0.5193
1988,4,3,2,135,2.2524
1988,4,3,3,131,1.5360
1988,4,3,4,129,0.8471
1988,4,3,5,134,-0.7524
1988,5,1,1,626,-3.0127
1988,5,1,2,323,-1.7192
1988,5,1,3,298,-0.8293
1988,5,1,4,348,-1.8599
1988,5,1,5,554,-2.0567
1988,5,2,1,93,-1.9230
1988,5,2,2,83,-1.1089
1988,5,2,3,110,-1.9374
1988,5,2,4,118,-0.2177
1988,5,2,5,161,-1.9508
1988,5,3,1,77,0.1188
1988,5,3,2,134,0.3808
1988,5,3,3,131,1.0785
1988,5,3,4,128,-0.1342
1988,5,3,5,134,-0.8462
1988,6,1,1,616,4.2848
1988,6,1,2,317,5.9339
1988,6,1,3,292,7.3981
1988,6,1,4,345,6.3273
1988,6,1,5,548,6.6941
1988,6,2,1,92,7.9133
1988,6,2,2,83,7.4975
1988,6,2,3,110,6.6996
1988,6,2,4,115,8.2323
1988,6,2,5,160,8.1091
1988,6,3,1,77,2.0733
1988,6,3,2,133,3.1669
1988,6,3,3,131,5.4385
1988,6,3,4,128,5.6172
1988,6,3,5,133,7.4418
1988,7,1,1,702,0.4782
1988,7,1,2,327,1.2646
1988,7,1,3,312,-0.9161
1988,7,1,4,374,-1.1655
1988,7,1,5,682,-0.8192
1988,7,2,1,109,-0.1972
1988,7,2,2,99,-0.8198
1988,7,2,3,92,-0.4117
1988,7,2,4,135,-1.9812
1988,7,2,5,209,-1.7409
1988,7,3,1,90,0.0419
1988,7,3,2,132,-1.5029
1988,7,3,3,153,-0.0965
1988,7,3,4,143,-1.5880
1988,7,3,5,112,-1.2545
1988,8,1,1,698,-2.1198
1988,8,1,2,323,-0.5286
1988,8,1,3,311,-1.4664
1988,8,1,4,372,-3.2037
1988,8,1,5,676,-3.3732
1988,8,2,1,109,-3.0166
1988,8,2,2,99,-1.6630
1988,8,2,3,92,-2.4448
1988,8,2,4,133,-3.1678
1988,8,2,5,207,-3.3068
1988,8,3,1,90,-2.2417
1988,8,3,2,131,-2.9501
1988,8,3,3,152,-3.0404
1988,8,3,4,143,-4.0266
1988,8,3,5,112,-3.1242
1988,9,1,1,683,0.9096
1988,9,1,2,321,2.6633
1988,9,1,3,310,3.3390
1988,9,1,4,370,2.4271
1988,9,1,5,665,2.4315
1988,9,2,1,106,3.4447
1988,9,2,2,96,3.0835
1988,9,2,3,92,3.6651
1988,9,2,4,133,3.0461
1988,9,2,5,205,1.6488
1988,9,3,1,90,3.1443
1988,9,3,2,130,4.2809
1988,9,3,3,152,3.4815
1988,9,3,4,143,5.0006
1988,9,3,5,112,5.0098
1988,10,1,1,676,-2.0631
1988,10,1,2,320,-1.5150
1988,10,1,3,308,-2.9781
1988,10,1,4,366,-1.4016
1988,10,1,5,661,-1.7998
1988,10,2,1,104,-0.5719
1988,10,2,2,94,0.5923
1988,10,2,3,90,0.4743
1988,10,2,4,132,-0.9583
1988,10,2,5,204,-0.9663
1988,10,3,1,90,4.8320
1988,10,3,2,130,1.5880
1988,10,3,3,152,2.0166
1988,10,3,4,143,2.7042
1988,10,3,5,111,3.3692
1988,11,1,1,671,-4.2371
1988,11,1,2,315,-1.5634
1988,11,1,3,305,-4.4417
1988,11,1,4,361,-4.2126
1988,11,1,5,657,-5.2963
1988,11,2,1,104,-1.4354
1988,11,2,2,94,-1.7918
1988,11,2,3,90,-3.3153
1988,11,2,4,131,-2.7199
1988,11,2,5,201,-3.9201
1988,11,3,1,88,-0.3471
1988,11,3,2,129,-0.2553
1988,11,3,3,152,-1.4803
1988,11,3,4,142,-2.4033
1988,11,3,5,111,-2.0793
1988,12,1,1,662,3.9805
1988,12,1,2,314,3.8380
1988,12,1,3,302,4.3334
1988,12,1,4,358,5.4213
1988,12,1,5,650,2.7903
1988,12,2,1,102,6.1081
1988,12,2,2,93,4.2265
1988,12,2,3,90,4.7435
1988,12,2,4,131,3.8446
1988,12,2,5,198,4.0174
1988,12,3,1,86,1.5366
1988,12,3,2,129,2.2829
1988,12,3,3,151,1.9381
1988,12,3,4,142,2.1820
1988,12,3,5,111,3.3038
1989,1,1,1,652,7.0098
1989,1,1,2,309,4.9890
1989,1,1,3,299,3.7993
1989,1,1,4,355,4.7966
1989,1,1,5,643,4.9494
1989,1,2,1,102,5.2150
1989,1,2,2,93,4.2594
1989,1,2,3,89,3.8272
1989,1,2,4,131,3.4843
1989,1,2,5,196,5.2303
1989,1,3,1,86,6.9625
1989,1,3,2,129,6.3757
1989,1,3,3,151,6.6269
1989,1,3,4,140,6.6114
1989,1,3,5,109,7.2666
1989,2,1,1,643,0.8815
1989,2,1,2,306,1.3014
1989,2,1,3,297,0.3428
1989,2,1,4,351,0.5731
1989,2,1,5,637,0.2821
1989,2,2,1,102,0.9640
1989,2,2,2,92,2.6697
1989,2,2,3,89,2.4801
1989,2,2,4,130,1.0674
1989,2,2,5,195,-0.4679
1989,2,3,1,86,0.1715
1989,2,3,2,128,-2.2113
1989,2,3,3,150,-2.6150
1989,2,3,4,140,-3.0551
1989,2,3,5,109,-2.7570
1989,3,1,1,634,3.8673
1989,3,1,2,301,3.7311
1989,3,1,3,295,2.0155
1989,3,1,4,346,1.9276
1989,3,1,5,634,2.0223
1989,3,2,1,99,3.9206
1989,3,2,2,92,3.1576
1989,3,2,3,89,2.2031
1989,3,2,4,130,1.6853
1989,3,2,5,194,3.7036
1989,3,3,1,86,3.2805
1989,3,3,2,128,2.6235
1989,3,3,3,150,1.5939
1989,3,3,4,140,0.1219
1989,3,3,5,109,2.0169
1989,4,1,1,627,3.8051
1989,4,1,2,299,4.6367
1989,4,1,3,293,2.4472
1989,4,1,4,344,2.1966
1989,4,1,5,627,2.5474
1989,4,2,1,99,4.7783
1989,4,2,2,91,6.6282
1989,4,2,3,88,4.0063
1989,4,2,4,130,3.9741
1989,4,2,5,192,4.8843
1989,4,3,1,85,3.7593
1989,4,3,2,128,6.7517
1989,4,3,3,149,4.7418
1989,4,3,4,140,5.1298
1989,4,3,5,109,5.8097
1989,5,1,1,623,2.7694
1989,5,1,2,299,4.5601
1989,5,1,3,292,4.0993
1989,5,1,4,339,4.4360
1989,5,1,5,623,2.6425
1989,5,2,1,99,4.0009
1989,5,2,2,91,5.6424
1989,5,2,3,87,3.8119
1989,5,2,4,130,3.7823
1989,5,2,5,189,4.7910
1989,5,3,1,85,3.4766
1989,5,3,2,128,4.5426
1989,5,3,3,149,4.2225
1989,5,3,4,140,3.8011
1989,5,3,5,108,5.0649
1989,6,1,1,616,-1.2103
1989,6,1,2,295,-1.5820
1989,6,1,3,290,-0.1008
1989,6,1,4,336,-2.3535
1989,6,1,5,615,-1.9790
1989,6,2,1,98,-0.5366
1989,6,2,2,91,0.2601
1989,6,2,3,87,-0.4322
1989,6,2,4,129,-1.8411
1989,6,2,5,188,-3.9027
1989,6,3,1,84,-0.4421
1989,6,3,2,128,-0.4110
1989,6,3,3,149,-1.0085
1989,6,3,4,139,-0.4439
1989,6,3,5,106,-1.7701
1989,7,1,1,775,3.7402
1989,7,1,2,378,2.7361
1989,7,1,3,341,2.1828
1989,7,1,4,371,2.5860
1989,7,1,5,632,3.0790
1989,7,2,1,105,4.0432
1989,7,2,2,90,3.8941
1989,7,2,3,111,3.0431
1989,7,2,4,173,4.6147
1989,7,2,5,160,5.5511
1989,7,3,1,88,9.7028
1989,7,3,2,134,7.1346
1989,7,3,3,136,9.3533
1989,7,3,4,131,8.3544
1989,7,3,5,127,8.1700
1989,8,1,1,769,1.3750
1989,8,1,2,374,1.9962
1989,8,1,3,338,0.8324
1989,8,1,4,370,2.0921
1989,8,1,5,630,1.5054
1989,8,2,1,105,2.7004
1989,8,2,2,90,3.4255
1989,8,2,3,111,1.1540
1989,8,2,4,173,3.2932
1989,8,2,5,159,3.4122
1989,8,3,1,86,2.8741
1989,8,3,2,134,1.3461
1989,8,3,3,136,1.7557
1989,8,3,4,128,1.8462
1989,8,3,5,127,2.9287
1989,9,1,1,763,-0.3386
1989,9,1,2,371,-0.0453
1989,9,1,3,335,0.1046
1989,9,1,4,366,0.4198
1989,9,1,5,624,-0.6956
1989,9,2,1,104,0.6511
1989,9,2,2,90,1.7743
1989,9,2,3,109,0.1967
1989,9,2,4,171,0.0045
1989,9,2,5,158,1.5115
1989,9,3,1,85,-0.0011
1989,9,3,2,133,0.0280
1989,9,3,3,135,-0.1569
1989,9,3,4,128,-1.5694
1989,9,3,5,126,-0.9857
1989,10,1,1,749,-6.7360
1989,10,1,2,368,-6.6248
1989,10,1,3,333,-5.0156
1989,10,1,4,363,-5.1464
1989,10,1,5,620,-5.5881
1989,10,2,1,102,-7.8055
1989,10,2,2,90,-4.3553
1989,10,2,3,108,-3.3352
1989,10,2,4,171,-6.0800
1989,10,2,5,158,-6.1305
1989,10,3,1,85,-3.2207
1989,10,3,2,133,-0.7427
1989,10,3,3,135,-2.4000
1989,10,3,4,128,-2.6651
1989,10,3,5,126,-2.5510
1989,11,1,1,742,-0.7108
1989,11,1,2,365,-0.4686
1989,11,1,3,331,-0.4694
1989,11,1,4,361,-1.0228
1989,11,1,5,616,0.4708
1989,11,2,1,102,3.8226
1989,11,2,2,89,1.5852
1989,11,2,3,108,0.7401
1989,11,2,4,171,1.2170
1989,11,2,5,158,0.8100
1989,11,3,1,84,1.6158
1989,11,3,2,133,3.2444
1989,11,3,3,134,2.5513
1989,11,3,4,128,1.2664
1989,11,3,5,126,2.0322
1989,12,1,1,733,-0.7031
1989,12,1,2,361,-1.1500
1989,12,1,3,329,0.3034
1989,12,1,4,360,0.8564
1989,12,1,5,612,-0.4743
1989,12,2,1,101,-0.0431
1989,12,2,2,88,2.0363
1989,12,2,3,107,2.1851
1989,12,2,4,170,0.6953
1989,12,2,5,156,0.6883
1989,12,3,1,84,3.7944
1989,12,3,2,133,4.1997
1989,12,3,3,134,2.8928
1989,12,3,4,127,1.9484
1989,12,3,5,126,1.4589
1990,1,1,1,728,-7.3234
1990,1,1,2,361,-7.0581
1990,1,1,3,327,-6.9599
1990,1,1,4,357,-7.3304
1990,1,1,5,606,-8.2792
1990,1,2,1,100,-9.2418
1990,1,2,2,88,-8.0984
1990,1,2,3,106,-8.3938
1990,1,2,4,169,-8.7074
1990,1,2,5,156,-8.8746
1990,1,3,1,82,-7.4409
1990,1,3,2,133,-6.7330
1990,1,3,3,133,-7.3507
1990,1,3,4,127,-6.0342
1990,1,3,5,126,-5.6696
1990,2,1,1,724,2.5291
1990,2,1,2,360,2.5930
1990,2,1,3,325,1.3984
1990,2,1,4,355,3.3936
1990,2,1,5,598,3.3909
1990,2,2,1,98,2.0556
1990,2,2,2,86,2.4844
1990,2,2,3,105,0.9753
1990,2,2,4,169,3.5572
1990,2,2,5,154,4.5930
1990,2,3,1,81,2.6333
1990,2,3,2,132,1.0024
1990,2,3,3,133,1.0078
1990,2,3,4,126,0.5763
1990,2,3,5,124,2.1158
1990,3,1,1,718,3.9733
1990,3,1,2,359,4.2805
1990,3,1,3,321,4.7916
1990,3,1,4,354,2.8342
1990,3,1,5,595,3.3577
1990,3,2,1,95,2.4738
1990,3,2,2,86,4.3259
1990,3,2,3,104,4.6797
1990,3,2,4,169,3.6547
1990,3,2,5,154,6.3012
1990,3,3,1,81,2.2491
1990,3,3,2,133,2.2241
1990,3,3,3,133,2.7698
1990,3,3,4,126,3.4830
1990,3,3,5,124,3.9402
1990,4,1,1,711,-3.0141
1990,4,1,2,357,-3.1596
1990,4,1,3,316,-3.1186
1990,4,1,4,354,-1.9838
1990,4,1,5,590,-2.3787
1990,4,2,1,95,-4.8926
1990,4,2,2,86,-2.0742
1990,4,2,3,103,-2.8787
1990,4,2,4,169,-2.2870
1990,4,2,5,152,-2.8564
1990,4,3,1,81,-3.8744
1990,4,3,2,133,-1.8684
1990,4,3,3,133,-3.1631
1990,4,3,4,126,-1.9769
1990,4,3,5,123,-1.5154
1990,5,1,1,698,6.7085
1990,5,1,2,357,5.4516
1990,5,1,3,315,5.3183
1990,5,1,4,353,6.9786
1990,5,1,5,587,8.4169
1990,5,2,1,95,7.4344
1990,5,2,2,86,8.2172
1990,5,2,3,102,7.0439
1990,5,2,4,169,7.3480
1990,5,2,5,152,8.4829
1990,5,3,1,80,8.1235
1990,5,3,2,133,8.2284
1990,5,3,3,133,9.8404
1990,5,3,4,126,10.3035
1990,5,3,5,123,9.5115
1990,6,1,1,688,0.9340
1990,6,1,2,354,2.1458
1990,6,1,3,314,1.3474
1990,6,1,4,349,-0.0797
1990,6,1,5,581,1.8312
1990,6,2,1,94,1.7345
1990,6,2,2,86,-0.1499
1990,6,2,3,102,0.5656
1990,6,2,4,168,0.7739
1990,6,2,5,152,-0.2220
1990,6,3,1,80,-2.8838
1990,6,3,2,133,0.4984
1990,6,3,3,133,-0.8440
1990,6,3,4,126,-0.5413
1990,6,3,5,123,0.6870
1990,7,1,1,786,-3.9889
1990,7,1,2,334,-2.7789
1990,7,1,3,292,-2.6244
1990,7,1,4,327,-4.9455
1990,7,1,5,667,-5.8390
1990,7,2,1,117,-2.4002
1990,7,2,2,105,-0.4614
1990,7,2,3,115,-1.9392
1990,7,2,4,132,-3.4422
1990,7,2,5,207,-6.3164
1990,7,3,1,79,2.8336
1990,7,3,2,125,1.1632
1990,7,3,3,144,-1.8594
1990,7,3,4,145,0.5447
1990,7,3,5,136,-3.4673
1990,8,1,1,779,-12.2250
1990,8,1,2,328,-12.3706
1990,8,1,3,290,-12.7927
1990,8,1,4,324,-12.5375
1990,8,1,5,659,-17.0058
1990,8,2,1,117,-12.1826
1990,8,2,2,104,-9.3055
1990,8,2,3,115,-12.3783
1990,8,2,4,132,-13.4668
1990,8,2,5,206,-16.3550
1990,8,3,1,79,-7.4139
1990,8,3,2,124,-7.0896
1990,8,3,3,144,-9.2511
1990,8,3,4,145,-9.1442
1990,8,3,5,136,-10.1161
1990,9,1,1,767,-7.7628
1990,9,1,2,326,-8.2932
1990,9,1,3,287,-8.9285
1990,9,1,4,324,-6.9094
1990,9,1,5,658,-10.5048
1990,9,2,1,116,-8.6648
1990,9,2,2,102,-5.4093
1990,9,2,3,115,-7.2306
1990,9,2,4,131,-7.8222
1990,9,2,5,206,-11.0667
1990,9,3,1,79,-5.1612
1990,9,3,2,124,-0.7642
1990,9,3,3,143,-2.8668
1990,9,3,4,144,-5.2361
1990,9,3,5,133,-8.3903
1990,10,1,1,764,-7.5499
1990,10,1,2,324,-6.6990
1990,10,1,3,284,-6.1295
1990,10,1,4,323,-6.1407
1990,10,1,5,654,-6.3383
1990,10,2,1,116,-6.9480
1990,10,2,2,101,-3.9513
1990,10,2,3,115,-3.5427
1990,10,2,4,131,-4.0616
1990,10,2,5,205,-8.1525
1990,10,3,1,79,-1.9118
1990,10,3,2,124,2.7282
1990,10,3,3,143,-0.2985
1990,10,3,4,144,-0.1889
1990,10,3,5,132,-1.2154
1990,11,1,1,754,2.1215
1990,11,1,2,322,3.2542
1990,11,1,3,282,3.1170
1990,11,1,4,322,3.6368
1990,11,1,5,649,5.8544
1990,11,2,1,116,5.9554
1990,11,2,2,100,5.8602
1990,11,2,3,115,6.1533
1990,11,2,4,129,7.7352
1990,11,2,5,204,12.2613
1990,11,3,1,79,5.5860
1990,11,3,2,124,4.2691
1990,11,3,3,143,6.3269
1990,11,3,4,144,5.4058
1990,11,3,5,132,9.5144
1990,12,1,1,753,1.0985
1990,12,1,2,322,0.9615
1990,12,1,3,281,2.1367
1990,12,1,4,321,0.1355
1990,12,1,5,643,1.6042
1990,12,2,1,115,3.4151
1990,12,2,2,99,3.3496
1990,12,2,3,114,6.4471
1990,12,2,4,129,6.5590
1990,12,2,5,204,4.4817
1990,12,3,1,79,2.2137
1990,12,3,2,123,1.6722
1990,12,3,3,143,2.4395
1990,12,3,4,144,2.7429
1990,12,3,5,132,4.5072
1991,1,1,1,743,9.7634
1991,1,1,2,321,8.9236
1991,1,1,3,280,8.9060
1991,1,1,4,317,4.8195
1991,1,1,5,641,10.8946
1991,1,2,1,114,9.5083
1991,1,2,2,99,4.4053
1991,1,2,3,114,9.3297
1991,1,2,4,128,7.6737
1991,1,2,5,204,9.1369
1991,1,3,1,79,2.4790
1991,1,3,2,123,0.6855
1991,1,3,3,142,5.9822
1991,1,3,4,144,4.1737
1991,1,3,5,132,9.8392
1991,2,1,1,735,14.6640
1991,2,1,2,320,11.9203
1991,2,1,3,276,9.5353
1991,2,1,4,315,12.0940
1991,2,1,5,636,12.3890
1991,2,2,1,113,9.0145
1991,2,2,2,99,9.8098
1991,2,2,3,114,9.8216
1991,2,2,4,128,10.0782
1991,2,2,5,204,10.3586
1991,2,3,1,79,8.3491
1991,2,3,2,123,7.2092
1991,2,3,3,141,5.1688
1991,2,3,4,144,6.8910
1991,2,3,5,132,7.5823
1991,3,1,1,730,8.5607
1991,3,1,2,319,7.1989
1991,3,1,3,275,7.1032
1991,3,1,4,313,6.7954
1991,3,1,5,630,8.8867
1991,3,2,1,113,6.2380
1991,3,2,2,99,3.6981
1991,3,2,3,114,4.9031
1991,3,2,4,127,3.3473
1991,3,2,5,204,6.9892
1991,3,3,1,79,0.6825
1991,3,3,2,123,2.3368
1991,3,3,3,141,0.8626
1991,3,3,4,144,2.8611
1991,3,3,5,132,3.8682
1991,4,1,1,725,-0.2538
1991,4,1,2,317,-0.1785
1991,4,1,3,274,2.1730
1991,4,1,4,311,0.7214
1991,4,1,5,622,0.1711
1991,4,2,1,113,-0.2748
1991,4,2,2,99,0.9422
1991,4,2,3,114,-0.4673
1991,4,2,4,127,-0.6968
1991,4,2,5,203,0.0454
1991,4,3,1,79,0.6677
1991,4,3,2,122,-0.6588
1991,4,3,3,141,-1.1886
1991,4,3,4,144,1.3298
1991,4,3,5,132,0.0659
1991,5,1,1,715,4.1220
1991,5,1,2,314,3.7779
1991,5,1,3,271,3.4493
1991,5,1,4,310,2.4780
1991,5,1,5,614,3.2392
1991,5,2,1,113,4.5815
1991,5,2,2,99,3.4495
1991,5,2,3,113,5.2527
1991,5,2,4,127,4.2009
1991,5,2,5,203,4.1959
1991,5,3,1,79,2.5821
1991,5,3,2,122,1.0460
1991,5,3,3,141,4.9569
1991,5,3,4,144,5.1819
1991,5,3,5,132,5.6517
1991,6,1,1,710,-5.9983
1991,6,1,2,313,-3.8494
1991,6,1,3,271,-1.2717
1991,6,1,4,308,-3.5521
1991,6,1,5,607,-4.8907
1991,6,2,1,111,-5.3425
1991,6,2,2,99,-4.9548
1991,6,2,3,113,-2.7496
1991,6,2,4,127,-4.1736
1991,6,2,5,203,-5.7801
1991,6,3,1,79,-5.9729
1991,6,3,2,122,-3.0245
1991,6,3,3,140,-5.7412
1991,6,3,4,144,-3.4083
1991,6,3,5,132,-5.2787
1991,7,1,1,848,2.9765
1991,7,1,2,316,0.9399
1991,7,1,3,267,3.0677
1991,7,1,4,277,1.8617
1991,7,1,5,652,3.3640
1991,7,2,1,112,4.4575
1991,7,2,2,111,3.3631
1991,7,2,3,121,2.1641
1991,7,2,4,131,2.6559
1991,7,2,5,196,4.2318
1991,7,3,1,76,5.0661
1991,7,3,2,142,3.6728
1991,7,3,3,138,3.6876
1991,7,3,4,156,5.2340
1991,7,3,5,133,5.0271
1991,8,1,1,832,2.0387
1991,8,1,2,312,3.7554
1991,8,1,3,264,1.1282
1991,8,1,4,274,4.9539
1991,8,1,5,647,3.8762
1991,8,2,1,112,4.1217
1991,8,2,2,110,3.7923
