year,month,rank_ME,rank_dCOA,nstocks,ret_vw
2010,4,2,4,141,7.3804
2010,4,2,5,160,3.5831
2010,4,3,1,93,3.8928
2010,4,3,2,126,2.2916
2010,4,3,3,149,1.1112
2010,4,3,4,159,0.8423
2010,4,3,5,160,1.6369
2010,5,1,1,375,-10.1965
2010,5,1,2,286,-7.1722
2010,5,1,3,208,-9.1772
2010,5,1,4,222,-7.5442
2010,5,1,5,311,-9.0488
2010,5,2,1,111,-8.3723
2010,5,2,2,125,-6.2945
2010,5,2,3,127,-8.8314
2010,5,2,4,141,-7.8677
2010,5,2,5,160,-6.8885
2010,5,3,1,93,-7.6454
2010,5,3,2,125,-6.7620
2010,5,3,3,149,-7.5742
2010,5,3,4,157,-7.5156
2010,5,3,5,160,-7.7581
2010,6,1,1,372,-10.1773
2010,6,1,2,284,-9.7261
2010,6,1,3,208,-9.7220
2010,6,1,4,220,-6.8243
2010,6,1,5,310,-6.3554
2010,6,2,1,111,-8.4737
2010,6,2,2,125,-8.4272
2010,6,2,3,126,-8.7721
2010,6,2,4,140,-5.5903
2010,6,2,5,160,-7.8859
2010,6,3,1,93,-6.0843
2010,6,3,2,125,-4.8744
2010,6,3,3,149,-3.6080
2010,6,3,4,157,-6.2430
2010,6,3,5,160,-4.8483
2010,7,1,1,416,8.8820
2010,7,1,2,228,7.4762
2010,7,1,3,227,7.5329
2010,7,1,4,218,6.8453
2010,7,1,5,355,5.4187
2010,7,2,1,119,9.0010
2010,7,2,2,104,7.8970
2010,7,2,3,110,6.4840
2010,7,2,4,133,7.2107
2010,7,2,5,184,6.6253
2010,7,3,1,93,10.5549
2010,7,3,2,127,5.2885
2010,7,3,3,145,7.4159
2010,7,3,4,176,7.2218
2010,7,3,5,178,6.3095
2010,8,1,1,414,-10.3835
2010,8,1,2,226,-8.6918
2010,8,1,3,224,-7.7835
2010,8,1,4,217,-9.0412
2010,8,1,5,351,-8.3984
2010,8,2,1,118,-8.1223
2010,8,2,2,104,-6.9772
2010,8,2,3,108,-5.3994
2010,8,2,4,133,-7.8883
2010,8,2,5,181,-6.6087
2010,8,3,1,93,-4.5331
2010,8,3,2,127,-5.5319
2010,8,3,3,145,-4.7025
2010,8,3,4,174,-3.5040
2010,8,3,5,176,-1.5291
2010,9,1,1,412,14.3191
2010,9,1,2,225,14.1448
2010,9,1,3,221,13.2164
2010,9,1,4,215,9.6013
2010,9,1,5,351,12.6011
2010,9,2,1,118,15.8639
2010,9,2,2,103,13.3703
2010,9,2,3,107,12.4046
2010,9,2,4,131,13.3662
2010,9,2,5,178,13.9678
2010,9,3,1,92,13.5513
2010,9,3,2,127,10.8583
2010,9,3,3,145,9.0368
2010,9,3,4,174,8.3920
2010,9,3,5,176,9.9570
2010,10,1,1,410,5.1278
2010,10,1,2,223,5.8194
2010,10,1,3,219,4.7027
2010,10,1,4,210,5.7788
2010,10,1,5,348,7.2548
2010,10,2,1,118,3.5714
2010,10,2,2,103,3.8966
2010,10,2,3,106,4.1838
2010,10,2,4,131,4.8150
2010,10,2,5,177,4.1734
2010,10,3,1,92,2.9430
2010,10,3,2,127,5.4389
2010,10,3,3,145,4.8083
2010,10,3,4,174,4.4863
2010,10,3,5,175,3.9142
2010,11,1,1,408,5.2101
2010,11,1,2,221,5.8121
2010,11,1,3,214,2.3257
2010,11,1,4,208,3.2651
2010,11,1,5,345,3.0281
2010,11,2,1,118,5.5997
2010,11,2,2,103,5.0436
2010,11,2,3,106,2.7979
2010,11,2,4,131,3.8927
2010,11,2,5,176,3.9778
2010,11,3,1,92,3.2173
2010,11,3,2,127,2.3116
2010,11,3,3,142,-1.0134
2010,11,3,4,173,-0.7611
2010,11,3,5,174,1.0806
2010,12,1,1,403,11.7861
2010,12,1,2,220,7.8219
2010,12,1,3,212,8.1522
2010,12,1,4,207,8.1333
2010,12,1,5,338,7.5560
2010,12,2,1,118,8.4435
2010,12,2,2,102,6.4562
2010,12,2,3,106,6.3150
2010,12,2,4,129,6.4590
2010,12,2,5,175,7.7126
2010,12,3,1,92,8.2704
2010,12,3,2,126,6.3042
2010,12,3,3,142,5.6179
2010,12,3,4,172,5.4527
2010,12,3,5,173,5.5729
2011,1,1,1,394,-0.9104
2011,1,1,2,218,-0.6185
2011,1,1,3,206,-1.8555
2011,1,1,4,205,-1.4784
2011,1,1,5,337,-1.6857
2011,1,2,1,117,1.1018
2011,1,2,2,101,0.6425
2011,1,2,3,106,2.6167
2011,1,2,4,128,0.3741
2011,1,2,5,174,-0.5288
2011,1,3,1,92,4.2333
2011,1,3,2,126,3.2497
2011,1,3,3,142,1.7471
2011,1,3,4,172,1.7335
2011,1,3,5,173,1.3087
2011,2,1,1,386,6.5958
2011,2,1,2,218,4.2626
2011,2,1,3,205,6.8938
2011,2,1,4,204,3.6756
2011,2,1,5,335,4.1390
2011,2,2,1,117,8.4738
2011,2,2,2,101,4.5313
2011,2,2,3,106,4.5777
2011,2,2,4,128,4.0081
2011,2,2,5,172,6.5799
2011,2,3,1,91,5.8976
2011,2,3,2,125,3.6821
2011,2,3,3,142,3.4078
2011,2,3,4,172,2.8024
2011,2,3,5,173,3.8785
2011,3,1,1,384,3.4921
2011,3,1,2,215,3.5840
2011,3,1,3,204,3.8328
2011,3,1,4,202,0.8070
2011,3,1,5,330,2.5615
2011,3,2,1,117,3.2536
2011,3,2,2,101,2.3876
2011,3,2,3,106,4.6529
2011,3,2,4,128,3.7425
2011,3,2,5,171,1.2769
2011,3,3,1,91,0.7957
2011,3,3,2,125,0.5258
2011,3,3,3,141,-0.2700
2011,3,3,4,171,0.8074
2011,3,3,5,173,2.0263
2011,4,1,1,380,0.9557
2011,4,1,2,215,1.1308
2011,4,1,3,202,1.1562
2011,4,1,4,201,1.3588
2011,4,1,5,326,2.7808
2011,4,2,1,117,3.2187
2011,4,2,2,100,2.3178
2011,4,2,3,106,2.5514
2011,4,2,4,128,2.9182
2011,4,2,5,171,2.6796
2011,4,3,1,91,2.5247
2011,4,3,2,123,2.6533
2011,4,3,3,140,4.3756
2011,4,3,4,171,3.0240
2011,4,3,5,172,4.2099
2011,5,1,1,378,-3.1975
2011,5,1,2,212,-1.4373
2011,5,1,3,202,-1.8621
2011,5,1,4,199,-1.7195
2011,5,1,5,320,-1.4776
2011,5,2,1,117,-4.9303
2011,5,2,2,100,-0.6345
2011,5,2,3,105,-2.0462
2011,5,2,4,128,-0.5794
2011,5,2,5,171,-1.2077
2011,5,3,1,91,-2.3073
2011,5,3,2,123,-0.8856
2011,5,3,3,139,-0.8210
2011,5,3,4,170,-0.3088
2011,5,3,5,172,-0.6706
2011,6,1,1,375,-2.9984
2011,6,1,2,210,-2.6074
2011,6,1,3,200,-2.3399
2011,6,1,4,198,-5.1715
2011,6,1,5,317,-2.7623
2011,6,2,1,116,-0.7325
2011,6,2,2,100,-0.1364
2011,6,2,3,105,-1.9913
2011,6,2,4,126,-1.9529
2011,6,2,5,170,-1.8651
2011,6,3,1,91,-1.0764
2011,6,3,2,123,-2.3865
2011,6,3,3,138,-0.8375
2011,6,3,4,170,-1.9561
2011,6,3,5,171,-1.1818
2011,7,1,1,417,-3.0621
2011,7,1,2,219,-3.4620
2011,7,1,3,164,-1.7707
2011,7,1,4,186,-1.6196
2011,7,1,5,370,-3.3282
2011,7,2,1,103,-3.6081
2011,7,2,2,91,-6.2086
2011,7,2,3,111,-2.8064
2011,7,2,4,133,-3.4792
2011,7,2,5,185,-5.8908
2011,7,3,1,91,-1.5691
2011,7,3,2,147,-3.0146
2011,7,3,3,148,-0.7534
2011,7,3,4,146,-1.8303
2011,7,3,5,163,-0.7150
2011,8,1,1,414,-11.5331
2011,8,1,2,218,-10.0078
2011,8,1,3,162,-10.5429
2011,8,1,4,185,-10.8938
2011,8,1,5,370,-11.5125
2011,8,2,1,101,-12.3682
2011,8,2,2,91,-8.3842
2011,8,2,3,111,-5.3238
2011,8,2,4,132,-8.2813
2011,8,2,5,184,-8.7680
2011,8,3,1,90,-3.3645
2011,8,3,2,147,-2.1660
2011,8,3,3,148,-5.4235
2011,8,3,4,146,-6.2960
2011,8,3,5,162,-6.3437
2011,9,1,1,410,-12.8656
2011,9,1,2,217,-9.8191
2011,9,1,3,162,-8.8623
2011,9,1,4,184,-11.3771
2011,9,1,5,369,-12.5296
2011,9,2,1,101,-13.7932
2011,9,2,2,91,-10.1780
2011,9,2,3,110,-10.8096
2011,9,2,4,131,-9.0304
2011,9,2,5,183,-12.3994
2011,9,3,1,90,-5.4536
2011,9,3,2,147,-4.5089
2011,9,3,3,148,-6.2427
2011,9,3,4,145,-7.5616
2011,9,3,5,162,-8.3399
2011,10,1,1,409,14.5584
2011,10,1,2,216,11.1816
2011,10,1,3,161,12.9150
2011,10,1,4,183,15.5870
2011,10,1,5,366,13.6450
2011,10,2,1,101,18.3942
2011,10,2,2,90,14.5181
2011,10,2,3,109,15.1071
2011,10,2,4,131,14.9981
2011,10,2,5,182,15.4695
2011,10,3,1,89,10.0810
2011,10,3,2,146,7.2530
2011,10,3,3,148,11.0062
2011,10,3,4,144,12.2557
2011,10,3,5,161,11.9965
2011,11,1,1,409,-3.6330
2011,11,1,2,214,-0.5753
2011,11,1,3,159,-1.5012
2011,11,1,4,179,0.2796
2011,11,1,5,365,-2.5093
2011,11,2,1,100,-0.8486
2011,11,2,2,90,-0.2399
2011,11,2,3,109,0.3479
2011,11,2,4,129,-0.1995
2011,11,2,5,182,-2.0072
2011,11,3,1,89,2.0310
2011,11,3,2,146,1.1479
2011,11,3,3,147,0.4551
2011,11,3,4,143,1.2188
2011,11,3,5,161,-2.1321
2011,12,1,1,402,1.0437
2011,12,1,2,211,-0.1316
2011,12,1,3,157,4.2498
2011,12,1,4,178,2.1679
2011,12,1,5,361,-0.1478
2011,12,2,1,100,1.1090
2011,12,2,2,90,0.8694
2011,12,2,3,108,-0.6591
2011,12,2,4,129,-0.9774
2011,12,2,5,181,-0.9189
2011,12,3,1,89,2.2248
2011,12,3,2,145,2.7382
2011,12,3,3,146,0.1903
2011,12,3,4,143,0.1146
2011,12,3,5,160,-2.1970
2012,1,1,1,399,9.5888
2012,1,1,2,208,10.8470
2012,1,1,3,156,8.1262
2012,1,1,4,176,7.0190
2012,1,1,5,359,9.3923
2012,1,2,1,99,7.2004
2012,1,2,2,90,6.1596
2012,1,2,3,108,4.7992
2012,1,2,4,128,6.1632
2012,1,2,5,181,9.4782
2012,1,3,1,89,2.0851
2012,1,3,2,143,1.9964
2012,1,3,3,146,4.4135
2012,1,3,4,142,3.1656
2012,1,3,5,159,10.1273
2012,2,1,1,394,3.0043
2012,2,1,2,205,1.2370
2012,2,1,3,156,0.9412
2012,2,1,4,175,1.6825
2012,2,1,5,358,1.5380
2012,2,2,1,98,6.1718
2012,2,2,2,89,2.1388
2012,2,2,3,108,1.9117
2012,2,2,4,127,2.9036
2012,2,2,5,179,3.4328
2012,2,3,1,88,3.8659
2012,2,3,2,142,3.2722
2012,2,3,3,146,4.7243
2012,2,3,4,142,3.3261
2012,2,3,5,159,6.2272
2012,3,1,1,390,5.1324
2012,3,1,2,200,5.0909
2012,3,1,3,154,2.6620
2012,3,1,4,173,2.2344
2012,3,1,5,358,2.6125
2012,3,2,1,97,3.1815
2012,3,2,2,89,1.4010
2012,3,2,3,108,1.0390
2012,3,2,4,127,2.9231
2012,3,2,5,179,2.0469
2012,3,3,1,87,3.8408
2012,3,3,2,142,2.3742
2012,3,3,3,146,1.9457
2012,3,3,4,141,1.7756
2012,3,3,5,157,3.1943
2012,4,1,1,387,-2.2806
2012,4,1,2,199,-2.6639
2012,4,1,3,152,-1.6852
2012,4,1,4,171,0.2713
2012,4,1,5,355,-3.6589
2012,4,2,1,97,-0.5568
2012,4,2,2,89,-0.5026
2012,4,2,3,108,-2.3781
2012,4,2,4,127,-1.1431
2012,4,2,5,179,-1.1378
2012,4,3,1,86,1.2166
2012,4,3,2,142,0.2368
2012,4,3,3,145,-0.8070
2012,4,3,4,141,-0.2149
2012,4,3,5,157,-1.4901
2012,5,1,1,382,-8.3248
2012,5,1,2,199,-4.3602
2012,5,1,3,149,-6.7077
2012,5,1,4,169,-8.6692
2012,5,1,5,355,-7.7739
2012,5,2,1,97,-6.1837
2012,5,2,2,89,-5.9855
2012,5,2,3,108,-5.0320
2012,5,2,4,126,-6.9216
2012,5,2,5,178,-7.6517
2012,5,3,1,85,-4.5635
2012,5,3,2,142,-1.5688
2012,5,3,3,144,-6.7169
2012,5,3,4,141,-7.3662
2012,5,3,5,157,-7.3696
2012,6,1,1,381,5.9546
2012,6,1,2,196,8.4727
2012,6,1,3,149,6.2764
2012,6,1,4,167,8.0263
2012,6,1,5,353,4.6952
2012,6,2,1,97,5.1521
2012,6,2,2,89,5.1216
2012,6,2,3,108,4.5095
2012,6,2,4,126,4.9105
2012,6,2,5,178,3.7844
2012,6,3,1,85,3.5699
2012,6,3,2,140,4.5781
2012,6,3,3,143,3.7084
2012,6,3,4,141,3.3512
2012,6,3,5,157,2.5052
2012,7,1,1,416,-2.8836
2012,7,1,2,185,-2.1866
2012,7,1,3,152,-0.1585
2012,7,1,4,220,-2.4171
2012,7,1,5,333,-1.8585
2012,7,2,1,107,-1.6940
2012,7,2,2,92,-1.3511
2012,7,2,3,108,-1.6493
2012,7,2,4,138,-2.9605
2012,7,2,5,156,-1.7450
2012,7,3,1,106,1.4509
2012,7,3,2,147,2.2847
2012,7,3,3,163,2.0617
2012,7,3,4,155,0.3809
2012,7,3,5,140,0.7384
2012,8,1,1,411,2.2228
2012,8,1,2,184,3.2136
2012,8,1,3,152,2.2020
2012,8,1,4,218,4.1919
2012,8,1,5,328,3.5702
2012,8,2,1,107,2.4421
2012,8,2,2,91,3.9653
2012,8,2,3,107,3.3822
2012,8,2,4,138,3.2322
2012,8,2,5,156,5.7745
2012,8,3,1,106,0.9525
2012,8,3,2,146,0.8773
2012,8,3,3,161,1.4678
2012,8,3,4,155,4.7928
2012,8,3,5,139,3.9090
2012,9,1,1,404,4.7157
2012,9,1,2,184,5.3637
2012,9,1,3,151,5.5051
2012,9,1,4,218,4.9928
2012,9,1,5,323,4.9919
2012,9,2,1,107,2.8861
2012,9,2,2,91,2.3896
2012,9,2,3,107,3.4758
2012,9,2,4,136,3.6251
2012,9,2,5,156,1.9528
2012,9,3,1,106,2.6359
2012,9,3,2,145,2.4330
2012,9,3,3,159,2.7252
2012,9,3,4,155,1.6433
2012,9,3,5,139,1.0986
2012,10,1,1,400,-5.2789
2012,10,1,2,183,-3.8907
2012,10,1,3,150,-4.2676
2012,10,1,4,217,-4.1013
2012,10,1,5,320,-2.4489
2012,10,2,1,107,-2.1387
2012,10,2,2,91,-0.0268
2012,10,2,3,106,-1.1854
2012,10,2,4,136,-1.3003
2012,10,2,5,156,-2.7617
2012,10,3,1,106,-1.0923
2012,10,3,2,145,-1.9571
2012,10,3,3,158,-2.0864
2012,10,3,4,155,-3.6861
2012,10,3,5,139,-2.6662
2012,11,1,1,397,-1.1977
2012,11,1,2,182,2.6511
2012,11,1,3,148,3.3305
2012,11,1,4,216,0.7975
2012,11,1,5,318,1.4302
2012,11,2,1,107,0.9474
2012,11,2,2,89,0.6508
2012,11,2,3,104,1.5371
2012,11,2,4,135,1.9016
2012,11,2,5,154,2.0508
2012,11,3,1,105,-0.0318
2012,11,3,2,145,0.7368
2012,11,3,3,157,0.9945
2012,11,3,4,154,0.2344
2012,11,3,5,139,3.6243
2012,12,1,1,390,1.8124
2012,12,1,2,182,3.8086
2012,12,1,3,148,3.9957
2012,12,1,4,214,4.0571
2012,12,1,5,313,4.0909
2012,12,2,1,107,3.3478
2012,12,2,2,89,4.4182
2012,12,2,3,104,3.0493
2012,12,2,4,134,2.6385
2012,12,2,5,154,4.2088
2012,12,3,1,105,0.5295
2012,12,3,2,145,0.6593
2012,12,3,3,157,0.2719
2012,12,3,4,154,-1.2325
2012,12,3,5,139,2.5447
2013,1,1,1,384,5.9974
2013,1,1,2,182,8.4595
2013,1,1,3,148,5.4003
2013,1,1,4,212,6.1533
2013,1,1,5,306,6.0687
2013,1,2,1,105,7.2577
2013,1,2,2,88,5.1891
2013,1,2,3,102,6.4507
2013,1,2,4,133,5.7690
2013,1,2,5,154,6.0580
2013,1,3,1,105,7.3041
2013,1,3,2,144,5.9526
2013,1,3,3,156,5.8641
2013,1,3,4,154,1.2927
2013,1,3,5,139,7.2039
2013,2,1,1,382,0.7814
2013,2,1,2,181,1.3809
2013,2,1,3,148,0.7433
2013,2,1,4,212,0.6837
2013,2,1,5,303,0.2285
2013,2,2,1,105,1.6857
2013,2,2,2,88,1.1004
2013,2,2,3,101,-0.6998
2013,2,2,4,133,1.1850
2013,2,2,5,154,0.7093
2013,2,3,1,104,1.2342
2013,2,3,2,144,2.7244
2013,2,3,3,156,1.2502
2013,2,3,4,153,0.1712
2013,2,3,5,138,0.8291
2013,3,1,1,379,6.1700
2013,3,1,2,179,6.1239
2013,3,1,3,146,6.6544
2013,3,1,4,212,4.9851
2013,3,1,5,303,6.1722
2013,3,2,1,105,4.8768
2013,3,2,2,87,5.1797
2013,3,2,3,100,5.2489
2013,3,2,4,132,4.9011
2013,3,2,5,153,2.8400
2013,3,3,1,104,4.8685
2013,3,3,2,144,4.5068
2013,3,3,3,156,4.1288
2013,3,3,4,153,3.1242
2013,3,3,5,138,2.3835
2013,4,1,1,375,1.0376
2013,4,1,2,178,0.1609
2013,4,1,3,143,0.2224
2013,4,1,4,211,0.6236
2013,4,1,5,300,-1.1260
2013,4,2,1,105,-0.1193
2013,4,2,2,87,-0.7487
2013,4,2,3,100,0.1120
2013,4,2,4,132,-2.0322
2013,4,2,5,153,-1.5233
2013,4,3,1,104,2.6051
2013,4,3,2,144,2.5598
2013,4,3,3,156,1.7594
2013,4,3,4,153,1.0314
2013,4,3,5,138,1.0253
2013,5,1,1,371,3.5325
2013,5,1,2,176,7.0905
2013,5,1,3,143,7.2751
2013,5,1,4,209,6.2113
2013,5,1,5,298,5.3769
2013,5,2,1,105,4.9271
2013,5,2,2,87,3.9811
2013,5,2,3,100,4.7893
2013,5,2,4,130,5.7880
2013,5,2,5,151,6.1399
2013,5,3,1,104,-0.4479
2013,5,3,2,144,-0.4724
2013,5,3,3,156,1.8871
2013,5,3,4,153,3.1369
2013,5,3,5,138,3.3221
2013,6,1,1,368,-0.0962
2013,6,1,2,174,-1.5560
2013,6,1,3,143,2.9004
2013,6,1,4,207,0.3992
2013,6,1,5,294,-0.3753
2013,6,2,1,105,-1.2040
2013,6,2,2,86,-0.1801
2013,6,2,3,100,-1.4225
2013,6,2,4,130,0.8424
2013,6,2,5,151,-1.9750
2013,6,3,1,104,-1.1013
2013,6,3,2,143,-0.6963
2013,6,3,3,155,-1.1950
2013,6,3,4,153,-2.9217
2013,6,3,5,138,-1.0198
2013,7,1,1,392,7.3416
2013,7,1,2,172,10.1636
2013,7,1,3,168,9.8363
2013,7,1,4,167,6.0766
2013,7,1,5,328,8.4690
2013,7,2,1,111,7.3984
2013,7,2,2,92,7.0214
2013,7,2,3,110,7.9639
2013,7,2,4,118,8.1753
2013,7,2,5,169,6.0222
2013,7,3,1,94,4.9505
2013,7,3,2,139,3.2340
2013,7,3,3,168,5.4026
2013,7,3,4,151,5.5386
2013,7,3,5,148,7.3511
2013,8,1,1,390,-3.6203
2013,8,1,2,171,-3.6401
2013,8,1,3,167,-2.8464
2013,8,1,4,167,-1.6101
2013,8,1,5,327,-1.0831
2013,8,2,1,110,-4.4180
2013,8,2,2,92,-3.2395
2013,8,2,3,110,-3.0499
2013,8,2,4,118,-2.9189
2013,8,2,5,168,-1.0649
2013,8,3,1,94,-3.4971
2013,8,3,2,137,-1.9236
2013,8,3,3,168,-3.1583
2013,8,3,4,150,-2.7485
2013,8,3,5,147,-0.0592
2013,9,1,1,386,6.1135
2013,9,1,2,169,8.4939
2013,9,1,3,164,5.7592
2013,9,1,4,167,5.8002
2013,9,1,5,323,9.2479
2013,9,2,1,110,5.2086
2013,9,2,2,91,8.2564
2013,9,2,3,110,5.8485
2013,9,2,4,118,6.3700
2013,9,2,5,168,5.7429
2013,9,3,1,94,1.8700
2013,9,3,2,137,3.0142
2013,9,3,3,168,3.9893
2013,9,3,4,150,3.8782
2013,9,3,5,147,4.5287
2013,10,1,1,380,3.4037
2013,10,1,2,169,3.7299
2013,10,1,3,163,-0.3094
2013,10,1,4,167,1.3602
2013,10,1,5,322,2.6757
2013,10,2,1,109,4.8302
2013,10,2,2,91,0.5897
2013,10,2,3,110,2.9145
2013,10,2,4,118,3.9579
2013,10,2,5,168,1.1651
2013,10,3,1,94,5.2154
2013,10,3,2,136,3.7490
2013,10,3,3,167,3.9883
2013,10,3,4,150,4.1453
2013,10,3,5,147,5.9590
2013,11,1,1,376,5.4696
2013,11,1,2,167,7.0808
2013,11,1,3,162,6.2428
2013,11,1,4,166,7.5978
2013,11,1,5,321,4.8122
2013,11,2,1,106,2.9628
2013,11,2,2,90,3.2820
2013,11,2,3,110,2.2123
2013,11,2,4,118,3.8024
2013,11,2,5,165,4.6937
2013,11,3,1,94,3.2018
2013,11,3,2,135,1.9059
2013,11,3,3,167,1.7003
2013,11,3,4,150,3.4098
2013,11,3,5,145,2.9581
2013,12,1,1,370,3.0363
2013,12,1,2,167,1.6505
2013,12,1,3,160,2.7366
2013,12,1,4,164,3.4692
2013,12,1,5,316,2.6908
2013,12,2,1,106,3.8776
2013,12,2,2,89,2.5379
2013,12,2,3,109,1.6819
2013,12,2,4,117,0.6565
2013,12,2,5,164,1.7142
2013,12,3,1,94,3.0042
2013,12,3,2,135,2.3508
2013,12,3,3,167,2.3082
2013,12,3,4,150,2.4289
2013,12,3,5,145,2.4891
2014,1,1,1,369,-0.4320
2014,1,1,2,167,-0.5982
2014,1,1,3,160,-2.0269
2014,1,1,4,164,-2.1363
2014,1,1,5,312,-1.3802
2014,1,2,1,103,-1.1190
2014,1,2,2,87,-0.7530
2014,1,2,3,109,-3.4832
2014,1,2,4,117,-4.2426
2014,1,2,5,164,-3.9402
2014,1,3,1,93,-4.5636
2014,1,3,2,134,-2.5695
2014,1,3,3,166,-2.3301
2014,1,3,4,149,-3.3705
2014,1,3,5,145,-3.6606
2014,2,1,1,369,5.6371
2014,2,1,2,165,4.3462
2014,2,1,3,160,5.2929
2014,2,1,4,163,4.1863
2014,2,1,5,310,6.0385
2014,2,2,1,102,4.4421
2014,2,2,2,87,4.9752
2014,2,2,3,108,5.1483
2014,2,2,4,116,5.6174
2014,2,2,5,163,4.3346
2014,2,3,1,93,4.9696
2014,2,3,2,133,4.8033
2014,2,3,3,165,4.5976
2014,2,3,4,148,5.1725
2014,2,3,5,145,5.1139
2014,3,1,1,364,-0.1180
2014,3,1,2,162,0.0399
2014,3,1,3,158,-1.9290
2014,3,1,4,161,0.8864
2014,3,1,5,306,-0.7817
2014,3,2,1,101,0.7045
2014,3,2,2,87,-0.2853
2014,3,2,3,107,-1.2991
2014,3,2,4,116,0.4565
2014,3,2,5,162,-0.7554
2014,3,3,1,93,2.0716
2014,3,3,2,133,1.7980
2014,3,3,3,164,-0.1737
2014,3,3,4,148,0.5356
2014,3,3,5,145,-2.4397
2014,4,1,1,361,-5.4303
2014,4,1,2,162,-5.7885
2014,4,1,3,156,-5.8547
2014,4,1,4,161,-5.0521
2014,4,1,5,306,-6.3030
2014,4,2,1,101,-1.7154
2014,4,2,2,87,-5.0818
2014,4,2,3,107,-2.9675
2014,4,2,4,115,-0.8902
2014,4,2,5,162,-4.1677
2014,4,3,1,93,2.2470
2014,4,3,2,133,1.1843
2014,4,3,3,164,1.1505
2014,4,3,4,147,0.3563
2014,4,3,5,145,-0.1684
2014,5,1,1,357,-1.4540
2014,5,1,2,161,-0.1608
2014,5,1,3,156,-0.4318
2014,5,1,4,160,-0.2061
2014,5,1,5,304,-2.1684
2014,5,2,1,101,0.8143
2014,5,2,2,87,0.5333
2014,5,2,3,106,1.8741
2014,5,2,4,114,-0.1194
2014,5,2,5,162,0.8396
2014,5,3,1,93,1.0877
2014,5,3,2,133,2.0076
2014,5,3,3,164,2.7294
2014,5,3,4,147,1.5988
2014,5,3,5,145,3.7737
2014,6,1,1,353,4.3397
2014,6,1,2,162,11.0977
2014,6,1,3,155,5.1316
2014,6,1,4,160,5.1206
2014,6,1,5,302,5.3672
2014,6,2,1,100,3.4121
2014,6,2,2,87,5.0715
2014,6,2,3,105,4.6311
2014,6,2,4,114,7.3933
2014,6,2,5,162,5.6737
2014,6,3,1,93,1.5560
2014,6,3,2,133,2.4353
2014,6,3,3,164,2.5678
2014,6,3,4,145,1.8365
2014,6,3,5,145,2.6930
2014,7,1,1,394,-7.0123
2014,7,1,2,174,-5.1901
2014,7,1,3,145,-4.7899
2014,7,1,4,153,-6.7281
2014,7,1,5,275,-6.5388
2014,7,2,1,128,-7.2522
2014,7,2,2,88,-7.9588
2014,7,2,3,101,-2.9297
2014,7,2,4,117,-5.3508
2014,7,2,5,175,-5.4651
2014,7,3,1,111,-2.9906
2014,7,3,2,152,-1.9464
2014,7,3,3,174,-1.2578
2014,7,3,4,150,-0.2509
2014,7,3,5,133,-2.0875
2014,8,1,1,392,4.4675
2014,8,1,2,172,2.1086
2014,8,1,3,145,4.0822
2014,8,1,4,152,3.5284
2014,8,1,5,274,4.2896
2014,8,2,1,127,6.3044
2014,8,2,2,87,4.7472
2014,8,2,3,100,5.1167
2014,8,2,4,115,4.9509
2014,8,2,5,174,4.5528
2014,8,3,1,111,4.3925
2014,8,3,2,152,3.1353
2014,8,3,3,173,3.8543
2014,8,3,4,150,5.1414
2014,8,3,5,133,5.9940
2014,9,1,1,390,-8.0863
2014,9,1,2,172,-7.8022
2014,9,1,3,143,-6.5984
2014,9,1,4,152,-6.8551
2014,9,1,5,271,-5.8449
2014,9,2,1,127,-7.7324
2014,9,2,2,86,-7.5361
2014,9,2,3,100,-4.6575
2014,9,2,4,114,-5.6586
2014,9,2,5,174,-4.5155
2014,9,3,1,110,-2.1318
2014,9,3,2,152,-2.3852
2014,9,3,3,172,-1.3995
2014,9,3,4,150,-1.6134
2014,9,3,5,132,-2.8207
2014,10,1,1,388,4.5241
2014,10,1,2,171,8.0179
2014,10,1,3,142,5.9861
2014,10,1,4,151,6.0857
2014,10,1,5,270,5.2152
2014,10,2,1,127,2.5631
2014,10,2,2,85,5.3740
2014,10,2,3,100,5.1869
2014,10,2,4,114,7.5740
2014,10,2,5,174,5.8638
2014,10,3,1,110,0.2062
2014,10,3,2,152,1.7159
2014,10,3,3,171,3.0042
2014,10,3,4,150,2.4766
2014,10,3,5,131,2.6176
2014,11,1,1,385,-0.6902
2014,11,1,2,170,-0.8065
2014,11,1,3,142,-0.6881
2014,11,1,4,150,-1.3777
2014,11,1,5,266,-0.6302
2014,11,2,1,126,-0.8067
2014,11,2,2,85,0.2587
2014,11,2,3,99,1.1748
2014,11,2,4,114,1.6778
2014,11,2,5,174,0.6068
2014,11,3,1,109,2.6451
2014,11,3,2,152,1.3197
2014,11,3,3,171,3.1425
2014,11,3,4,150,3.5736
2014,11,3,5,131,4.0245
2014,12,1,1,384,4.4519
2014,12,1,2,169,6.1602
2014,12,1,3,140,3.6753
2014,12,1,4,149,6.3129
2014,12,1,5,265,4.3007
2014,12,2,1,125,1.2341
2014,12,2,2,85,1.2470
2014,12,2,3,99,1.1872
2014,12,2,4,114,2.3040
2014,12,2,5,174,2.0097
2014,12,3,1,109,-0.7027
2014,12,3,2,149,0.1379
2014,12,3,3,171,0.1075
2014,12,3,4,150,-2.2665
2014,12,3,5,131,-0.0713
2015,1,1,1,380,-4.1364
2015,1,1,2,169,-3.3902
2015,1,1,3,139,-4.8950
2015,1,1,4,148,-3.8569
2015,1,1,5,264,-5.3254
2015,1,2,1,124,-4.3349
