year,month,rank_ME,rank_dII,nstocks,ret_vw
1971,9,3,2,95,1.5820
1971,9,3,3,128,-0.6646
1971,9,3,4,142,-0.8638
1971,9,3,5,100,-0.6750
1971,10,1,1,176,-5.4646
1971,10,1,2,101,-6.6785
1971,10,1,3,70,-6.2659
1971,10,1,4,79,-6.8221
1971,10,1,5,166,-7.8189
1971,10,2,1,68,-5.3065
1971,10,2,2,75,-5.8062
1971,10,2,3,46,-5.8698
1971,10,2,4,44,-5.0038
1971,10,2,5,81,-4.8056
1971,10,3,1,67,-7.0940
1971,10,3,2,95,-3.6486
1971,10,3,3,128,-4.2382
1971,10,3,4,142,-2.3372
1971,10,3,5,100,-4.8656
1971,11,1,1,176,-3.2331
1971,11,1,2,101,-3.9870
1971,11,1,3,70,-6.1578
1971,11,1,4,79,-6.3328
1971,11,1,5,166,-3.6788
1971,11,2,1,68,0.0127
1971,11,2,2,75,-2.8521
1971,11,2,3,46,-2.4321
1971,11,2,4,44,-2.7630
1971,11,2,5,81,-2.5048
1971,11,3,1,67,-1.7907
1971,11,3,2,95,0.3644
1971,11,3,3,128,0.1021
1971,11,3,4,142,0.6469
1971,11,3,5,100,0.3664
1971,12,1,1,174,10.9258
1971,12,1,2,101,14.2978
1971,12,1,3,70,10.1682
1971,12,1,4,79,13.1060
1971,12,1,5,166,13.6392
1971,12,2,1,68,12.4510
1971,12,2,2,75,10.7367
1971,12,2,3,46,12.1922
1971,12,2,4,44,9.1825
1971,12,2,5,81,11.3867
1971,12,3,1,67,11.6819
1971,12,3,2,95,9.7374
1971,12,3,3,128,8.1211
1971,12,3,4,142,9.1469
1971,12,3,5,100,8.7064
1972,1,1,1,173,14.2050
1972,1,1,2,101,12.6958
1972,1,1,3,70,10.6041
1972,1,1,4,79,11.4355
1972,1,1,5,166,14.0760
1972,1,2,1,68,10.1343
1972,1,2,2,74,5.5314
1972,1,2,3,46,5.1534
1972,1,2,4,44,5.1452
1972,1,2,5,80,7.1260
1972,1,3,1,67,5.9597
1972,1,3,2,95,2.0218
1972,1,3,3,128,-0.0080
1972,1,3,4,142,3.3117
1972,1,3,5,100,3.1135
1972,2,1,1,172,3.4832
1972,2,1,2,101,4.8343
1972,2,1,3,70,5.1867
1972,2,1,4,78,3.9855
1972,2,1,5,166,4.8379
1972,2,2,1,68,5.5544
1972,2,2,2,74,3.2663
1972,2,2,3,46,1.0129
1972,2,2,4,44,3.2520
1972,2,2,5,79,3.4176
1972,2,3,1,67,1.9396
1972,2,3,2,95,4.7079
1972,2,3,3,128,2.6418
1972,2,3,4,142,2.7229
1972,2,3,5,100,3.5776
1972,3,1,1,172,-0.8022
1972,3,1,2,101,0.9537
1972,3,1,3,70,-1.9846
1972,3,1,4,78,-0.6560
1972,3,1,5,166,-1.4868
1972,3,2,1,68,1.8855
1972,3,2,2,74,-0.2507
1972,3,2,3,46,-0.8632
1972,3,2,4,44,-0.1943
1972,3,2,5,79,0.1828
1972,3,3,1,67,1.9085
1972,3,3,2,95,2.1102
1972,3,3,3,128,-0.8264
1972,3,3,4,142,0.6304
1972,3,3,5,100,1.8589
1972,4,1,1,171,1.0429
1972,4,1,2,101,1.0757
1972,4,1,3,70,1.1403
1972,4,1,4,78,-0.9699
1972,4,1,5,165,-0.7643
1972,4,2,1,68,0.2356
1972,4,2,2,74,2.5402
1972,4,2,3,46,1.9107
1972,4,2,4,44,1.7070
1972,4,2,5,79,0.6105
1972,4,3,1,67,0.3459
1972,4,3,2,95,2.3728
1972,4,3,3,128,0.1309
1972,4,3,4,142,-0.1447
1972,4,3,5,100,0.7443
1972,5,1,1,170,-0.8630
1972,5,1,2,100,-3.7190
1972,5,1,3,69,-0.3895
1972,5,1,4,78,-1.6500
1972,5,1,5,165,-3.0240
1972,5,2,1,68,0.1653
1972,5,2,2,74,-2.2594
1972,5,2,3,46,-2.1635
1972,5,2,4,44,-3.0585
1972,5,2,5,79,-2.4809
1972,5,3,1,67,1.5766
1972,5,3,2,94,2.5662
1972,5,3,3,128,2.2574
1972,5,3,4,142,2.2253
1972,5,3,5,100,1.4889
1972,6,1,1,170,-4.1375
1972,6,1,2,100,-4.1926
1972,6,1,3,69,-3.3200
1972,6,1,4,78,-4.1211
1972,6,1,5,165,-3.1038
1972,6,2,1,68,-2.5571
1972,6,2,2,74,-1.5952
1972,6,2,3,46,-2.5093
1972,6,2,4,44,-3.0716
1972,6,2,5,79,-3.5161
1972,6,3,1,67,-2.4776
1972,6,3,2,94,-1.0160
1972,6,3,3,128,-2.6580
1972,6,3,4,142,-1.7471
1972,6,3,5,100,-1.9379
1972,7,1,1,231,-2.6502
1972,7,1,2,129,-4.6829
1972,7,1,3,69,-1.1968
1972,7,1,4,92,-3.3693
1972,7,1,5,171,-5.4186
1972,7,2,1,76,-2.8298
1972,7,2,2,85,-1.5423
1972,7,2,3,59,-3.0341
1972,7,2,4,65,-4.6367
1972,7,2,5,73,-4.1049
1972,7,3,1,80,-2.1631
1972,7,3,2,113,-0.0295
1972,7,3,3,143,-0.4432
1972,7,3,4,130,0.8071
1972,7,3,5,111,-0.3903
1972,8,1,1,231,0.8315
1972,8,1,2,129,1.7462
1972,8,1,3,68,0.7767
1972,8,1,4,92,0.5345
1972,8,1,5,170,-0.0603
1972,8,2,1,76,2.2624
1972,8,2,2,84,1.6660
1972,8,2,3,59,4.5665
1972,8,2,4,65,2.5791
1972,8,2,5,73,0.1403
1972,8,3,1,80,2.9687
1972,8,3,2,113,5.2755
1972,8,3,3,143,4.2862
1972,8,3,4,130,3.0973
1972,8,3,5,111,1.9257
1972,9,1,1,229,-4.5612
1972,9,1,2,129,-2.7650
1972,9,1,3,68,-4.3781
1972,9,1,4,92,-5.2602
1972,9,1,5,171,-4.6148
1972,9,2,1,76,-3.1356
1972,9,2,2,83,-1.9916
1972,9,2,3,59,-2.1317
1972,9,2,4,64,-4.4614
1972,9,2,5,73,-1.6668
1972,9,3,1,80,-1.2289
1972,9,3,2,113,-1.1087
1972,9,3,3,142,-0.0553
1972,9,3,4,130,-0.0413
1972,9,3,5,111,-2.1278
1972,10,1,1,228,-2.5165
1972,10,1,2,129,-3.3009
1972,10,1,3,68,-1.9791
1972,10,1,4,92,-3.0258
1972,10,1,5,169,-2.6106
1972,10,2,1,76,0.6168
1972,10,2,2,83,-1.3857
1972,10,2,3,59,-1.0441
1972,10,2,4,64,1.7462
1972,10,2,5,73,-2.8805
1972,10,3,1,80,0.7190
1972,10,3,2,113,2.0156
1972,10,3,3,142,1.0790
1972,10,3,4,130,1.0732
1972,10,3,5,111,0.5395
1972,11,1,1,229,4.9108
1972,11,1,2,128,7.0856
1972,11,1,3,68,5.7134
1972,11,1,4,92,4.4672
1972,11,1,5,169,5.1469
1972,11,2,1,76,6.7452
1972,11,2,2,82,7.4029
1972,11,2,3,59,6.1013
1972,11,2,4,64,7.2397
1972,11,2,5,73,4.1107
1972,11,3,1,80,5.9273
1972,11,3,2,113,5.4584
1972,11,3,3,142,6.0565
1972,11,3,4,130,3.3631
1972,11,3,5,110,5.0826
1972,12,1,1,228,-1.1460
1972,12,1,2,128,-2.0477
1972,12,1,3,68,-2.3240
1972,12,1,4,92,-2.6002
1972,12,1,5,169,-2.3748
1972,12,2,1,75,-1.6483
1972,12,2,2,82,-2.0893
1972,12,2,3,59,-0.5174
1972,12,2,4,64,1.0071
1972,12,2,5,73,-0.5170
1972,12,3,1,80,0.7034
1972,12,3,2,113,0.4402
1972,12,3,3,142,1.3856
1972,12,3,4,130,1.7279
1972,12,3,5,111,1.4826
1973,1,1,1,228,-3.7228
1973,1,1,2,128,-4.7612
1973,1,1,3,68,-2.2782
1973,1,1,4,92,-3.7380
1973,1,1,5,170,-4.7040
1973,1,2,1,75,-6.7191
1973,1,2,2,82,-5.9278
1973,1,2,3,59,-4.2018
1973,1,2,4,63,-5.2453
1973,1,2,5,73,-7.7872
1973,1,3,1,80,-4.3718
1973,1,3,2,113,-2.7224
1973,1,3,3,142,-2.3071
1973,1,3,4,130,-0.0110
1973,1,3,5,111,-3.7810
1973,2,1,1,226,-7.7032
1973,2,1,2,128,-8.5633
1973,2,1,3,68,-8.7558
1973,2,1,4,92,-8.5695
1973,2,1,5,170,-7.1036
1973,2,2,1,75,-7.7998
1973,2,2,2,82,-8.4984
1973,2,2,3,59,-6.3106
1973,2,2,4,63,-7.0906
1973,2,2,5,73,-8.7645
1973,2,3,1,80,-4.5219
1973,2,3,2,113,-3.7264
1973,2,3,3,142,-3.8774
1973,2,3,4,130,-3.4294
1973,2,3,5,111,-4.0497
1973,3,1,1,226,-1.7934
1973,3,1,2,128,-2.5418
1973,3,1,3,68,-1.1199
1973,3,1,4,92,-3.8559
1973,3,1,5,170,-3.1303
1973,3,2,1,75,-2.0846
1973,3,2,2,82,-1.7420
1973,3,2,3,59,-1.0602
1973,3,2,4,63,-2.4873
1973,3,2,5,73,-3.4490
1973,3,3,1,80,-1.9370
1973,3,3,2,113,-0.0586
1973,3,3,3,141,0.4233
1973,3,3,4,130,-0.9923
1973,3,3,5,110,-0.7480
1973,4,1,1,226,-6.7185
1973,4,1,2,128,-6.7397
1973,4,1,3,67,-6.7903
1973,4,1,4,92,-4.4851
1973,4,1,5,168,-8.2243
1973,4,2,1,75,-6.4692
1973,4,2,2,82,-5.3475
1973,4,2,3,59,-5.3905
1973,4,2,4,64,-4.9660
1973,4,2,5,73,-7.6499
1973,4,3,1,80,-5.8427
1973,4,3,2,113,-3.7597
1973,4,3,3,141,-2.8426
1973,4,3,4,130,-5.0682
1973,4,3,5,109,-5.2470
1973,5,1,1,226,-6.8847
1973,5,1,2,128,-10.6280
1973,5,1,3,66,-9.4046
1973,5,1,4,92,-7.1920
1973,5,1,5,167,-8.4911
1973,5,2,1,75,-7.2400
1973,5,2,2,82,-6.3586
1973,5,2,3,59,-7.5830
1973,5,2,4,64,-8.3999
1973,5,2,5,73,-8.8366
1973,5,3,1,80,-3.3109
1973,5,3,2,113,-0.2754
1973,5,3,3,141,-1.7937
1973,5,3,4,130,-1.2228
1973,5,3,5,109,-2.0151
1973,6,1,1,225,-3.6494
1973,6,1,2,127,-2.9535
1973,6,1,3,66,-2.0238
1973,6,1,4,91,-1.2047
1973,6,1,5,165,-3.1955
1973,6,2,1,75,-1.5065
1973,6,2,2,82,-3.2918
1973,6,2,3,59,-1.4516
1973,6,2,4,64,-2.9004
1973,6,2,5,72,-3.9790
1973,6,3,1,80,-4.2112
1973,6,3,2,113,-1.1780
1973,6,3,3,141,-0.2794
1973,6,3,4,130,-1.0057
1973,6,3,5,109,-0.6857
1973,7,1,1,245,13.6280
1973,7,1,2,122,15.7606
1973,7,1,3,88,15.9097
1973,7,1,4,119,15.3670
1973,7,1,5,204,15.0908
1973,7,2,1,79,10.4908
1973,7,2,2,71,11.4562
1973,7,2,3,59,13.3496
1973,7,2,4,67,10.3457
1973,7,2,5,89,14.9841
1973,7,3,1,85,6.5055
1973,7,3,2,134,5.1470
1973,7,3,3,150,2.2002
1973,7,3,4,124,4.4114
1973,7,3,5,107,9.8321
1973,8,1,1,243,-5.4415
1973,8,1,2,122,-7.3169
1973,8,1,3,88,-8.3642
1973,8,1,4,119,-6.7613
1973,8,1,5,203,-5.8592
1973,8,2,1,79,-1.8859
1973,8,2,2,71,-4.6942
1973,8,2,3,59,-2.8677
1973,8,2,4,67,-5.0633
1973,8,2,5,89,-3.7806
1973,8,3,1,85,-4.8078
1973,8,3,2,134,-2.2347
1973,8,3,3,150,-3.4886
1973,8,3,4,124,-2.9156
1973,8,3,5,107,-4.0949
1973,9,1,1,241,7.4253
1973,9,1,2,122,11.5797
1973,9,1,3,87,9.6833
1973,9,1,4,119,9.2260
1973,9,1,5,202,9.4112
1973,9,2,1,78,11.4494
1973,9,2,2,71,11.6897
1973,9,2,3,59,10.6928
1973,9,2,4,67,10.9148
1973,9,2,5,89,11.2559
1973,9,3,1,85,7.2856
1973,9,3,2,134,5.2234
1973,9,3,3,150,3.3430
1973,9,3,4,124,4.6086
1973,9,3,5,107,7.7603
1973,10,1,1,240,2.0725
1973,10,1,2,120,-0.0514
1973,10,1,3,87,-3.2842
1973,10,1,4,119,-0.4813
1973,10,1,5,203,0.1191
1973,10,2,1,78,1.3568
1973,10,2,2,71,0.1064
1973,10,2,3,59,-0.3734
1973,10,2,4,67,-0.3134
1973,10,2,5,89,-2.3184
1973,10,3,1,85,0.4498
1973,10,3,2,134,1.6826
1973,10,3,3,149,-0.1768
1973,10,3,4,124,-1.2028
1973,10,3,5,106,-0.2766
1973,11,1,1,241,-20.8415
1973,11,1,2,120,-20.1307
1973,11,1,3,87,-19.0673
1973,11,1,4,119,-18.9542
1973,11,1,5,203,-20.6878
1973,11,2,1,77,-18.1239
1973,11,2,2,71,-18.7203
1973,11,2,3,59,-19.6514
1973,11,2,4,67,-17.0095
1973,11,2,5,89,-22.1375
1973,11,3,1,85,-13.9477
1973,11,3,2,134,-11.6941
1973,11,3,3,149,-9.4921
1973,11,3,4,124,-12.9553
1973,11,3,5,106,-12.9090
1973,12,1,1,240,-3.3354
1973,12,1,2,120,-7.4180
1973,12,1,3,87,-2.2396
1973,12,1,4,118,-3.3791
1973,12,1,5,202,-3.2435
1973,12,2,1,75,0.1340
1973,12,2,2,71,0.7076
1973,12,2,3,59,-2.4216
1973,12,2,4,67,0.1605
1973,12,2,5,88,-3.5853
1973,12,3,1,85,1.2162
1973,12,3,2,134,3.7137
1973,12,3,3,149,0.2180
1973,12,3,4,124,1.7162
1973,12,3,5,107,2.0172
1974,1,1,1,240,20.4150
1974,1,1,2,119,21.9118
1974,1,1,3,87,12.0602
1974,1,1,4,119,16.9246
1974,1,1,5,202,13.4913
1974,1,2,1,75,12.0766
1974,1,2,2,71,11.2591
1974,1,2,3,59,10.4212
1974,1,2,4,67,9.2404
1974,1,2,5,88,8.9109
1974,1,3,1,85,1.3602
1974,1,3,2,134,-1.6485
1974,1,3,3,149,-0.1157
1974,1,3,4,124,-0.3515
1974,1,3,5,107,-1.5619
1974,2,1,1,239,-0.8797
1974,2,1,2,119,-2.3178
1974,2,1,3,87,-1.6990
1974,2,1,4,118,-1.2456
1974,2,1,5,198,-0.1389
1974,2,2,1,75,3.6799
1974,2,2,2,71,-0.1725
1974,2,2,3,59,2.8672
1974,2,2,4,67,0.2678
1974,2,2,5,88,0.7049
1974,2,3,1,85,1.4412
1974,2,3,2,133,-0.7436
1974,2,3,3,149,0.8759
1974,2,3,4,124,-0.6153
1974,2,3,5,107,-0.1584
1974,3,1,1,239,0.0562
1974,3,1,2,116,1.7908
1974,3,1,3,86,3.2024
1974,3,1,4,118,-0.5785
1974,3,1,5,196,0.8732
1974,3,2,1,75,-0.5913
1974,3,2,2,71,-0.5112
1974,3,2,3,59,-1.0540
1974,3,2,4,67,-0.7913
1974,3,2,5,88,-1.2078
1974,3,3,1,85,-3.5627
1974,3,3,2,133,-0.8963
1974,3,3,3,148,-2.2750
1974,3,3,4,124,-2.5735
1974,3,3,5,107,-3.1774
1974,4,1,1,238,-4.1991
1974,4,1,2,116,-5.9998
1974,4,1,3,86,-5.2037
1974,4,1,4,118,-4.5165
1974,4,1,5,196,-5.3331
1974,4,2,1,75,-2.4606
1974,4,2,2,71,-5.2534
1974,4,2,3,59,-4.0347
1974,4,2,4,67,-4.6194
1974,4,2,5,87,-5.2307
1974,4,3,1,85,-3.0330
1974,4,3,2,133,-4.1498
1974,4,3,3,148,-4.2536
1974,4,3,4,124,-4.0477
1974,4,3,5,107,-2.5923
1974,5,1,1,238,-7.7090
1974,5,1,2,115,-6.6003
1974,5,1,3,86,-10.3705
1974,5,1,4,118,-6.9297
1974,5,1,5,195,-6.9351
1974,5,2,1,75,-6.1335
1974,5,2,2,70,-8.4752
1974,5,2,3,58,-6.7912
1974,5,2,4,66,-7.8265
1974,5,2,5,88,-7.8417
1974,5,3,1,85,-5.1906
1974,5,3,2,133,-2.6988
1974,5,3,3,148,-2.6849
1974,5,3,4,124,-0.7040
1974,5,3,5,107,-4.6490
1974,6,1,1,235,-2.2944
1974,6,1,2,115,-3.2140
1974,6,1,3,86,-0.8781
1974,6,1,4,117,-2.6525
1974,6,1,5,196,-1.6616
1974,6,2,1,74,-0.8155
1974,6,2,2,70,-1.5939
1974,6,2,3,58,-0.4926
1974,6,2,4,66,-1.7566
1974,6,2,5,87,-1.0785
1974,6,3,1,85,-0.6783
1974,6,3,2,133,-1.5099
1974,6,3,3,148,-1.0954
1974,6,3,4,124,-1.8117
1974,6,3,5,107,-1.5759
1974,7,1,1,284,-6.3647
1974,7,1,2,107,-3.5371
1974,7,1,3,93,-4.9897
1974,7,1,4,107,-2.0250
1974,7,1,5,223,-4.7769
1974,7,2,1,85,-3.9140
1974,7,2,2,73,-3.9204
1974,7,2,3,56,-2.3673
1974,7,2,4,74,-3.3453
1974,7,2,5,104,-4.7792
1974,7,3,1,83,-5.4171
1974,7,3,2,129,-8.7689
1974,7,3,3,148,-7.1427
1974,7,3,4,137,-7.7931
1974,7,3,5,111,-8.1987
1974,8,1,1,282,-6.4055
1974,8,1,2,107,-7.3088
1974,8,1,3,93,-6.5582
1974,8,1,4,107,-6.4396
1974,8,1,5,219,-7.5541
1974,8,2,1,84,-6.1240
1974,8,2,2,73,-6.8352
1974,8,2,3,55,-11.1582
1974,8,2,4,74,-8.2047
1974,8,2,5,103,-6.1092
1974,8,3,1,83,-7.3886
1974,8,3,2,129,-8.2225
1974,8,3,3,148,-6.6812
1974,8,3,4,137,-11.2525
1974,8,3,5,111,-10.2408
1974,9,1,1,278,-8.8414
1974,9,1,2,107,-6.3263
1974,9,1,3,92,-6.1473
1974,9,1,4,105,-8.9102
1974,9,1,5,219,-9.3057
1974,9,2,1,85,-7.1713
1974,9,2,2,72,-8.6824
1974,9,2,3,55,-6.4204
1974,9,2,4,74,-9.2137
1974,9,2,5,103,-9.3724
1974,9,3,1,83,-11.6221
1974,9,3,2,129,-11.6780
1974,9,3,3,147,-11.6703
1974,9,3,4,137,-9.8407
1974,9,3,5,111,-15.5396
1974,10,1,1,280,9.2543
1974,10,1,2,105,7.8730
1974,10,1,3,92,6.2307
1974,10,1,4,103,11.4603
1974,10,1,5,218,8.3365
1974,10,2,1,85,12.0018
1974,10,2,2,72,5.5127
1974,10,2,3,55,7.0567
1974,10,2,4,74,8.1031
1974,10,2,5,102,11.9591
1974,10,3,1,82,15.4288
1974,10,3,2,129,15.1579
1974,10,3,3,147,17.3138
1974,10,3,4,137,17.2225
1974,10,3,5,111,19.9751
1974,11,1,1,278,-4.7331
1974,11,1,2,105,-5.2035
1974,11,1,3,92,-6.4806
1974,11,1,4,105,-7.3494
1974,11,1,5,218,-6.1855
1974,11,2,1,85,-2.0948
1974,11,2,2,71,-1.8202
1974,11,2,3,55,-5.4198
1974,11,2,4,74,-7.3055
1974,11,2,5,103,-3.8352
1974,11,3,1,82,-1.2865
1974,11,3,2,129,-4.0383
1974,11,3,3,147,-5.1378
1974,11,3,4,137,-4.1149
1974,11,3,5,111,-3.8471
1974,12,1,1,274,-7.8730
1974,12,1,2,105,-9.5886
1974,12,1,3,91,-10.8842
1974,12,1,4,105,-6.4005
1974,12,1,5,215,-7.7563
1974,12,2,1,85,-5.8096
1974,12,2,2,71,-5.8498
1974,12,2,3,55,-5.0514
1974,12,2,4,74,-5.1157
1974,12,2,5,102,-7.5336
1974,12,3,1,82,-4.0536
1974,12,3,2,128,-2.7627
1974,12,3,3,147,-1.2616
1974,12,3,4,137,-1.0331
1974,12,3,5,111,-4.9498
1975,1,1,1,272,31.7763
1975,1,1,2,104,31.2649
1975,1,1,3,92,34.0088
1975,1,1,4,106,32.2036
1975,1,1,5,216,30.5062
1975,1,2,1,83,22.7843
1975,1,2,2,71,28.1979
1975,1,2,3,55,29.1568
1975,1,2,4,74,30.0213
1975,1,2,5,101,25.9690
1975,1,3,1,82,16.4880
1975,1,3,2,129,13.6106
1975,1,3,3,147,12.7902
1975,1,3,4,137,9.8666
1975,1,3,5,110,12.0910
1975,2,1,1,270,5.7816
1975,2,1,2,104,4.2120
1975,2,1,3,91,1.3091
1975,2,1,4,106,7.5329
1975,2,1,5,216,3.1792
1975,2,2,1,83,4.9954
1975,2,2,2,71,3.3602
1975,2,2,3,55,3.3713
1975,2,2,4,74,5.6831
1975,2,2,5,101,3.8955
1975,2,3,1,82,6.0234
1975,2,3,2,129,9.3040
1975,2,3,3,147,5.5679
1975,2,3,4,137,5.1937
1975,2,3,5,110,8.5076
1975,3,1,1,269,10.9540
1975,3,1,2,103,7.1084
1975,3,1,3,91,11.0834
1975,3,1,4,106,7.9356
1975,3,1,5,215,10.6922
1975,3,2,1,83,5.1785
1975,3,2,2,71,9.7933
1975,3,2,3,55,7.0317
1975,3,2,4,74,6.9955
1975,3,2,5,101,7.6252
1975,3,3,1,82,6.3423
1975,3,3,2,129,1.8093
1975,3,3,3,147,1.5723
1975,3,3,4,137,3.6717
1975,3,3,5,110,5.9256
1975,4,1,1,270,2.9992
1975,4,1,2,103,1.2728
1975,4,1,3,91,5.1771
1975,4,1,4,106,5.1971
1975,4,1,5,213,4.1156
1975,4,2,1,83,4.2430
1975,4,2,2,71,4.9087
1975,4,2,3,55,2.1065
1975,4,2,4,74,5.1574
1975,4,2,5,101,5.3384
1975,4,3,1,82,5.8180
1975,4,3,2,129,5.1936
1975,4,3,3,147,3.2713
1975,4,3,4,137,5.5913
1975,4,3,5,110,9.4875
1975,5,1,1,269,7.9331
1975,5,1,2,102,4.8575
1975,5,1,3,91,8.3849
1975,5,1,4,103,8.2954
1975,5,1,5,213,8.6244
1975,5,2,1,83,9.7757
1975,5,2,2,71,7.6457
1975,5,2,3,55,8.9132
1975,5,2,4,74,3.2208
1975,5,2,5,101,9.6945
1975,5,3,1,82,5.7568
1975,5,3,2,129,4.4507
1975,5,3,3,147,6.9395
1975,5,3,4,137,4.1615
1975,5,3,5,110,4.3825
1975,6,1,1,270,8.4069
1975,6,1,2,102,9.6494
1975,6,1,3,91,6.1404
1975,6,1,4,103,10.5773
1975,6,1,5,213,7.0224
1975,6,2,1,83,8.4059
1975,6,2,2,71,4.1805
1975,6,2,3,55,7.9211
1975,6,2,4,74,7.7777
1975,6,2,5,101,6.1016
1975,6,3,1,82,5.6251
1975,6,3,2,129,4.3739
1975,6,3,3,147,4.7178
1975,6,3,4,136,5.8771
1975,6,3,5,110,5.8518
1975,7,1,1,367,-1.2799
1975,7,1,2,176,-1.1735
1975,7,1,3,146,0.5015
1975,7,1,4,145,-0.9426
1975,7,1,5,257,-0.6526
1975,7,2,1,112,-3.2228
1975,7,2,2,82,-3.9071
1975,7,2,3,87,-3.0492
1975,7,2,4,87,-5.0480
1975,7,2,5,115,-2.6301
1975,7,3,1,80,-5.9883
1975,7,3,2,138,-5.7488
1975,7,3,3,146,-6.2162
1975,7,3,4,144,-7.5952
1975,7,3,5,136,-5.9495
1975,8,1,1,367,-6.7409
1975,8,1,2,174,-5.7588
1975,8,1,3,145,-6.9467
1975,8,1,4,145,-6.5205
1975,8,1,5,255,-6.0731
1975,8,2,1,112,-5.1149
1975,8,2,2,82,-4.1129
1975,8,2,3,87,-4.3463
1975,8,2,4,87,-3.8684
1975,8,2,5,115,-4.8542
1975,8,3,1,79,-3.1106
1975,8,3,2,138,-0.7160
1975,8,3,3,146,-1.8970
1975,8,3,4,144,-1.5980
1975,8,3,5,136,-0.8908
1975,9,1,1,367,-4.3664
1975,9,1,2,173,-3.5556
1975,9,1,3,146,-3.4477
1975,9,1,4,145,-2.5795
1975,9,1,5,255,-2.8207
1975,9,2,1,111,-3.6714
1975,9,2,2,82,-2.4393
1975,9,2,3,87,-3.7798
1975,9,2,4,87,-3.1130
1975,9,2,5,114,-4.6359
1975,9,3,1,78,-3.6609
1975,9,3,2,138,-2.5022
1975,9,3,3,146,-2.6966
1975,9,3,4,144,-3.8591
1975,9,3,5,136,-4.9794
1975,10,1,1,367,1.3980
1975,10,1,2,173,1.1302
1975,10,1,3,144,1.9435
1975,10,1,4,145,1.9492
1975,10,1,5,255,0.6907
1975,10,2,1,112,3.7350
1975,10,2,2,81,3.8927
1975,10,2,3,87,2.1966
1975,10,2,4,87,0.8664
1975,10,2,5,114,2.6578
1975,10,3,1,78,6.0849
1975,10,3,2,138,6.5163
1975,10,3,3,146,7.7794
1975,10,3,4,144,6.0732
1975,10,3,5,136,2.8104
1975,11,1,1,365,1.5765
1975,11,1,2,172,4.6007
1975,11,1,3,146,3.9255
1975,11,1,4,144,3.9922
1975,11,1,5,255,3.4567
1975,11,2,1,112,2.4977
1975,11,2,2,81,4.8151
1975,11,2,3,86,4.6159
1975,11,2,4,87,1.7982
1975,11,2,5,114,2.5757
1975,11,3,1,78,3.5775
1975,11,3,2,138,1.9123
1975,11,3,3,145,3.3627
1975,11,3,4,143,3.6439
1975,11,3,5,136,1.0828
1975,12,1,1,364,-1.0943
1975,12,1,2,171,-2.0936
1975,12,1,3,145,-1.4702
1975,12,1,4,141,-1.7502
1975,12,1,5,255,-1.5930
1975,12,2,1,112,-0.2449
1975,12,2,2,81,-1.3294
1975,12,2,3,86,-0.0254
1975,12,2,4,87,-1.0859
1975,12,2,5,113,-2.4805
1975,12,3,1,78,-3.1568
1975,12,3,2,138,0.8217
1975,12,3,3,146,-1.3305
1975,12,3,4,144,-1.7956
1975,12,3,5,136,-1.1365
1976,1,1,1,362,23.8567
1976,1,1,2,171,23.8563
1976,1,1,3,145,22.1305
1976,1,1,4,140,23.5909
1976,1,1,5,254,22.8348
1976,1,2,1,112,20.3717
1976,1,2,2,81,17.3735
1976,1,2,3,85,19.0629
1976,1,2,4,87,19.4022
1976,1,2,5,111,17.9842
1976,1,3,1,77,14.1235
1976,1,3,2,138,10.5737
1976,1,3,3,146,11.6408
1976,1,3,4,144,12.2760
1976,1,3,5,136,14.6777
1976,2,1,1,339,12.1499
1976,2,1,2,165,12.5670
1976,2,1,3,138,10.9809
1976,2,1,4,137,12.4528
1976,2,1,5,243,12.4095
1976,2,2,1,110,9.6220
1976,2,2,2,81,7.5377
1976,2,2,3,85,7.2822
1976,2,2,4,87,5.8666
1976,2,2,5,110,6.4009
1976,2,3,1,77,-0.9035
1976,2,3,2,138,-0.5743
1976,2,3,3,146,-0.0509
1976,2,3,4,144,-2.0957
1976,2,3,5,136,1.7232
1976,3,1,1,361,2.3718
1976,3,1,2,171,-0.6194
1976,3,1,3,145,1.2683
1976,3,1,4,142,0.5734
1976,3,1,5,251,0.9483
1976,3,2,1,111,1.6168
1976,3,2,2,81,3.2211
1976,3,2,3,85,1.1553
1976,3,2,4,87,3.4023
1976,3,2,5,110,-0.8399
1976,3,3,1,77,2.9771
1976,3,3,2,137,3.5848
1976,3,3,3,146,2.3346
1976,3,3,4,144,4.4175
1976,3,3,5,136,0.6848
1976,4,1,1,349,-2.0671
1976,4,1,2,169,-0.1490
1976,4,1,3,142,-2.2864
1976,4,1,4,137,-1.7025
1976,4,1,5,239,-1.5980
1976,4,2,1,111,-0.4883
1976,4,2,2,80,-1.4842
1976,4,2,3,84,-0.9426
1976,4,2,4,86,-0.8092
1976,4,2,5,110,-1.3294
1976,4,3,1,77,0.0710
1976,4,3,2,137,-0.5757
1976,4,3,3,146,-1.0415
1976,4,3,4,144,-2.3728
1976,4,3,5,136,0.8967
1976,5,1,1,357,-4.2541
1976,5,1,2,168,-3.0225
1976,5,1,3,142,-3.5551
1976,5,1,4,140,-1.4571
1976,5,1,5,248,-2.4436
1976,5,2,1,110,-1.5464
1976,5,2,2,80,-1.8746
1976,5,2,3,84,-3.0930
1976,5,2,4,87,-0.7644
1976,5,2,5,108,-1.8826
1976,5,3,1,77,-0.1496
1976,5,3,2,137,0.7158
1976,5,3,3,146,-0.9156
1976,5,3,4,144,-2.5895
