year,month,rank_ME,rank_OA,nstocks,ret_vw
2013,5,1,4,150,6.1089
2013,5,1,5,339,4.6245
2013,5,2,1,147,6.7552
2013,5,2,2,122,3.0615
2013,5,2,3,89,5.8803
2013,5,2,4,99,4.7365
2013,5,2,5,129,5.4406
2013,5,3,1,154,1.3292
2013,5,3,2,144,0.6123
2013,5,3,3,156,1.6358
2013,5,3,4,133,3.0028
2013,5,3,5,126,3.2602
2013,6,1,1,397,-0.5038
2013,6,1,2,171,1.0249
2013,6,1,3,146,0.7018
2013,6,1,4,150,-0.0115
2013,6,1,5,337,0.0775
2013,6,2,1,147,0.1150
2013,6,2,2,122,-2.2448
2013,6,2,3,88,0.5348
2013,6,2,4,99,-1.1186
2013,6,2,5,129,-1.7338
2013,6,3,1,153,-1.8526
2013,6,3,2,144,-1.3936
2013,6,3,3,156,-1.1088
2013,6,3,4,133,-1.3258
2013,6,3,5,125,-2.0020
2013,7,1,1,432,8.4490
2013,7,1,2,188,8.6009
2013,7,1,3,134,6.5809
2013,7,1,4,153,8.1793
2013,7,1,5,334,8.4529
2013,7,2,1,151,6.2032
2013,7,2,2,130,6.9760
2013,7,2,3,110,6.0581
2013,7,2,4,87,7.7286
2013,7,2,5,139,8.0698
2013,7,3,1,143,3.2176
2013,7,3,2,143,6.4333
2013,7,3,3,150,5.3864
2013,7,3,4,145,5.4771
2013,7,3,5,137,5.3223
2013,8,1,1,432,-2.1921
2013,8,1,2,188,-3.0780
2013,8,1,3,132,-4.4993
2013,8,1,4,153,-2.9217
2013,8,1,5,331,-1.4217
2013,8,2,1,151,-1.2107
2013,8,2,2,130,-4.0670
2013,8,2,3,108,-3.4589
2013,8,2,4,87,-2.5825
2013,8,2,5,139,-2.8111
2013,8,3,1,142,-0.8917
2013,8,3,2,143,-1.1981
2013,8,3,3,150,-3.8839
2013,8,3,4,144,-3.3047
2013,8,3,5,135,-1.7937
2013,9,1,1,428,7.3518
2013,9,1,2,187,6.2479
2013,9,1,3,131,9.9883
2013,9,1,4,149,7.9321
2013,9,1,5,328,6.2575
2013,9,2,1,150,6.4326
2013,9,2,2,130,6.2197
2013,9,2,3,108,4.8417
2013,9,2,4,87,5.8885
2013,9,2,5,139,7.3408
2013,9,3,1,142,4.5086
2013,9,3,2,143,3.0348
2013,9,3,3,150,3.5480
2013,9,3,4,144,2.4823
2013,9,3,5,135,4.6801
2013,10,1,1,425,2.5729
2013,10,1,2,186,2.2337
2013,10,1,3,129,2.8082
2013,10,1,4,147,2.7148
2013,10,1,5,328,1.8314
2013,10,2,1,149,1.6873
2013,10,2,2,130,2.7713
2013,10,2,3,108,3.5423
2013,10,2,4,87,3.4543
2013,10,2,5,139,2.1777
2013,10,3,1,142,5.4737
2013,10,3,2,142,5.7641
2013,10,3,3,150,3.9668
2013,10,3,4,143,4.2629
2013,10,3,5,135,3.2904
2013,11,1,1,422,5.1874
2013,11,1,2,183,5.7854
2013,11,1,3,128,8.4451
2013,11,1,4,146,6.3283
2013,11,1,5,327,5.7020
2013,11,2,1,146,1.3042
2013,11,2,2,128,4.2121
2013,11,2,3,108,2.3478
2013,11,2,4,87,4.2697
2013,11,2,5,137,5.5868
2013,11,3,1,142,1.2719
2013,11,3,2,141,3.3014
2013,11,3,3,149,2.8283
2013,11,3,4,143,2.6925
2013,11,3,5,134,2.4276
2013,12,1,1,416,3.7905
2013,12,1,2,182,0.7753
2013,12,1,3,124,4.3994
2013,12,1,4,146,1.4455
2013,12,1,5,323,2.6385
2013,12,2,1,146,1.0886
2013,12,2,2,127,2.1418
2013,12,2,3,106,3.1111
2013,12,2,4,87,2.5459
2013,12,2,5,136,2.0492
2013,12,3,1,142,2.1331
2013,12,3,2,141,2.7982
2013,12,3,3,149,1.8954
2013,12,3,4,143,3.1531
2013,12,3,5,134,2.6598
2014,1,1,1,415,-0.4814
2014,1,1,2,181,-2.4106
2014,1,1,3,123,-2.4657
2014,1,1,4,146,-1.7724
2014,1,1,5,321,-0.9788
2014,1,2,1,144,-2.5466
2014,1,2,2,126,-1.9995
2014,1,2,3,105,-2.6115
2014,1,2,4,86,-4.0800
2014,1,2,5,136,-3.8124
2014,1,3,1,142,-2.5771
2014,1,3,2,140,-3.7182
2014,1,3,3,147,-3.1790
2014,1,3,4,142,-3.9957
2014,1,3,5,134,-3.3683
2014,2,1,1,412,5.7274
2014,2,1,2,181,3.9633
2014,2,1,3,122,4.3205
2014,2,1,4,146,5.9789
2014,2,1,5,320,5.4462
2014,2,2,1,143,5.1559
2014,2,2,2,125,3.8991
2014,2,2,3,105,4.1291
2014,2,2,4,85,3.4039
2014,2,2,5,135,6.9166
2014,2,3,1,141,4.1815
2014,2,3,2,139,6.2982
2014,2,3,3,146,4.3100
2014,2,3,4,142,4.6366
2014,2,3,5,134,4.8499
2014,3,1,1,405,-1.0459
2014,3,1,2,180,-0.9102
2014,3,1,3,119,0.1878
2014,3,1,4,144,0.8007
2014,3,1,5,317,-0.1709
2014,3,2,1,141,-1.4636
2014,3,2,2,125,-0.7221
2014,3,2,3,105,1.2783
2014,3,2,4,85,0.8073
2014,3,2,5,134,-0.8854
2014,3,3,1,141,0.5084
2014,3,3,2,139,-0.6694
2014,3,3,3,146,0.9550
2014,3,3,4,141,0.6422
2014,3,3,5,134,0.4668
2014,4,1,1,401,-6.3455
2014,4,1,2,179,-5.3746
2014,4,1,3,119,-4.8709
2014,4,1,4,144,-5.0403
2014,4,1,5,317,-5.8731
2014,4,2,1,141,-2.5009
2014,4,2,2,125,-4.1503
2014,4,2,3,104,-2.2358
2014,4,2,4,85,-2.3802
2014,4,2,5,134,-3.2952
2014,4,3,1,140,-0.6317
2014,4,3,2,139,1.9110
2014,4,3,3,146,1.0340
2014,4,3,4,141,1.9593
2014,4,3,5,134,0.2410
2014,5,1,1,399,-2.0025
2014,5,1,2,177,0.9626
2014,5,1,3,119,-0.0672
2014,5,1,4,143,-1.2961
2014,5,1,5,314,-1.4894
2014,5,2,1,140,0.0092
2014,5,2,2,124,1.4289
2014,5,2,3,104,0.6739
2014,5,2,4,85,1.4208
2014,5,2,5,134,0.9029
2014,5,3,1,140,2.7797
2014,5,3,2,139,3.5240
2014,5,3,3,146,2.3468
2014,5,3,4,141,0.9513
2014,5,3,5,134,1.5195
2014,6,1,1,398,5.4404
2014,6,1,2,178,4.9956
2014,6,1,3,117,5.6022
2014,6,1,4,143,2.7812
2014,6,1,5,310,9.2053
2014,6,2,1,140,5.5875
2014,6,2,2,124,6.1259
2014,6,2,3,103,4.6581
2014,6,2,4,85,4.3144
2014,6,2,5,133,5.3622
2014,6,3,1,140,3.9795
2014,6,3,2,138,3.0327
2014,6,3,3,146,0.8472
2014,6,3,4,141,1.7486
2014,6,3,5,133,1.4010
2014,7,1,1,436,-6.2301
2014,7,1,2,180,-6.6497
2014,7,1,3,127,-5.4594
2014,7,1,4,125,-5.1407
2014,7,1,5,288,-7.4573
2014,7,2,1,178,-6.8099
2014,7,2,2,159,-5.9053
2014,7,2,3,82,-6.3771
2014,7,2,4,104,-5.5674
2014,7,2,5,103,-4.4636
2014,7,3,1,150,-0.0055
2014,7,3,2,153,-1.4296
2014,7,3,3,146,-2.3940
2014,7,3,4,162,-2.1189
2014,7,3,5,129,-2.1077
2014,8,1,1,433,3.3303
2014,8,1,2,180,3.8867
2014,8,1,3,126,5.4681
2014,8,1,4,125,2.8955
2014,8,1,5,286,4.3210
2014,8,2,1,176,6.3736
2014,8,2,2,158,6.5485
2014,8,2,3,81,2.0539
2014,8,2,4,103,4.1449
2014,8,2,5,102,4.9638
2014,8,3,1,150,4.7053
2014,8,3,2,153,3.9482
2014,8,3,3,146,4.1946
2014,8,3,4,161,4.2508
2014,8,3,5,129,4.8879
2014,9,1,1,430,-6.8129
2014,9,1,2,179,-9.1391
2014,9,1,3,126,-7.5714
2014,9,1,4,123,-7.8976
2014,9,1,5,285,-5.2251
2014,9,2,1,176,-6.6543
2014,9,2,2,157,-4.4757
2014,9,2,3,80,-6.7800
2014,9,2,4,103,-4.9615
2014,9,2,5,102,-6.3006
2014,9,3,1,149,-3.1998
2014,9,3,2,153,-1.8582
2014,9,3,3,145,-1.9320
2014,9,3,4,161,-1.3523
2014,9,3,5,128,-1.8519
2014,10,1,1,429,3.6534
2014,10,1,2,179,6.8786
2014,10,1,3,123,8.1271
2014,10,1,4,122,5.4762
2014,10,1,5,284,7.1555
2014,10,2,1,175,1.2907
2014,10,2,2,157,6.8991
2014,10,2,3,80,7.4875
2014,10,2,4,103,7.2366
2014,10,2,5,102,4.7638
2014,10,3,1,149,-0.1236
2014,10,3,2,153,1.5875
2014,10,3,3,144,3.3746
2014,10,3,4,160,3.4805
2014,10,3,5,128,1.3711
2014,11,1,1,424,-0.6821
2014,11,1,2,179,-3.3286
2014,11,1,3,122,-1.4428
2014,11,1,4,122,0.9747
2014,11,1,5,281,0.3072
2014,11,2,1,175,0.8452
2014,11,2,2,157,1.2178
2014,11,2,3,80,-0.0204
2014,11,2,4,102,0.2245
2014,11,2,5,101,0.5446
2014,11,3,1,149,2.3912
2014,11,3,2,153,1.4433
2014,11,3,3,143,4.4216
2014,11,3,4,160,3.4622
2014,11,3,5,128,2.4308
2014,12,1,1,421,5.2465
2014,12,1,2,178,4.9691
2014,12,1,3,122,4.3637
2014,12,1,4,121,5.7639
2014,12,1,5,279,4.0368
2014,12,2,1,175,2.4707
2014,12,2,2,156,1.1093
2014,12,2,3,80,1.7752
2014,12,2,4,102,2.1045
2014,12,2,5,101,0.5123
2014,12,3,1,147,-3.0188
2014,12,3,2,153,-0.6959
2014,12,3,3,143,1.0809
2014,12,3,4,160,-0.3221
2014,12,3,5,127,-0.0395
2015,1,1,1,418,-3.4186
2015,1,1,2,176,-6.1566
2015,1,1,3,122,-5.4230
2015,1,1,4,120,-4.7246
2015,1,1,5,278,-4.3608
2015,1,2,1,174,-4.0697
2015,1,2,2,154,-1.8972
2015,1,2,3,80,-2.9889
2015,1,2,4,102,-3.7952
2015,1,2,5,101,-3.7048
2015,1,3,1,147,-0.1609
2015,1,3,2,151,-3.6204
2015,1,3,3,143,-2.1467
2015,1,3,4,159,-3.0073
2015,1,3,5,127,-1.1353
2015,2,1,1,415,3.8499
2015,2,1,2,175,5.0013
2015,2,1,3,121,8.7692
2015,2,1,4,120,7.2594
2015,2,1,5,277,6.5469
2015,2,2,1,172,8.9242
2015,2,2,2,153,7.2353
2015,2,2,3,80,6.0754
2015,2,2,4,101,3.6193
2015,2,2,5,101,7.4300
2015,2,3,1,147,6.8225
2015,2,3,2,149,5.6053
2015,2,3,3,142,5.4876
2015,2,3,4,158,4.7159
2015,2,3,5,125,6.4427
2015,3,1,1,410,-1.4983
2015,3,1,2,175,0.4220
2015,3,1,3,120,2.4013
2015,3,1,4,120,0.4074
2015,3,1,5,275,2.3988
2015,3,2,1,170,2.0661
2015,3,2,2,153,1.4964
2015,3,2,3,79,1.5586
2015,3,2,4,101,1.9363
2015,3,2,5,99,2.2607
2015,3,3,1,146,-2.2899
2015,3,3,2,149,-2.2581
2015,3,3,3,142,-0.5106
2015,3,3,4,158,-1.5802
2015,3,3,5,124,-1.5598
2015,4,1,1,407,-1.9162
2015,4,1,2,173,-3.0671
2015,4,1,3,120,-1.9968
2015,4,1,4,119,-2.1285
2015,4,1,5,273,-1.9993
2015,4,2,1,168,-2.8049
2015,4,2,2,153,-2.5659
2015,4,2,3,79,-1.4518
2015,4,2,4,101,-2.7849
2015,4,2,5,99,-2.7833
2015,4,3,1,145,3.2922
2015,4,3,2,148,2.9246
2015,4,3,3,141,-1.4347
2015,4,3,4,157,-0.4616
2015,4,3,5,124,0.3798
2015,5,1,1,405,1.6224
2015,5,1,2,173,-1.0844
2015,5,1,3,118,0.6297
2015,5,1,4,119,1.8825
2015,5,1,5,272,3.5756
2015,5,2,1,168,2.3408
2015,5,2,2,153,2.4999
2015,5,2,3,79,1.3676
2015,5,2,4,101,2.0016
2015,5,2,5,99,2.8443
2015,5,3,1,143,0.3753
2015,5,3,2,148,0.3891
2015,5,3,3,140,0.6526
2015,5,3,4,157,1.1156
2015,5,3,5,124,2.3549
2015,6,1,1,404,1.0640
2015,6,1,2,172,0.8522
2015,6,1,3,118,4.8718
2015,6,1,4,118,0.4864
2015,6,1,5,271,3.1799
2015,6,2,1,167,-0.6305
2015,6,2,2,153,1.5230
2015,6,2,3,79,-1.9009
2015,6,2,4,101,0.7392
2015,6,2,5,99,-1.4311
2015,6,3,1,143,-2.6743
2015,6,3,2,148,-2.4542
2015,6,3,3,140,-2.7158
2015,6,3,4,157,-1.9132
2015,6,3,5,122,-1.9439
2015,7,1,1,433,-7.5666
2015,7,1,2,192,-6.0662
2015,7,1,3,98,-7.0183
2015,7,1,4,117,-5.4169
2015,7,1,5,288,-6.0834
2015,7,2,1,180,-3.1002
2015,7,2,2,120,-2.0476
2015,7,2,3,100,-2.8999
2015,7,2,4,101,-1.8866
2015,7,2,5,124,-1.8956
2015,7,3,1,146,0.6188
2015,7,3,2,163,3.1099
2015,7,3,3,154,2.4878
2015,7,3,4,159,1.3250
2015,7,3,5,151,0.3480
2015,8,1,1,428,-5.3617
2015,8,1,2,190,-2.9457
2015,8,1,3,97,-4.2634
2015,8,1,4,117,-3.3906
2015,8,1,5,285,-4.2543
2015,8,2,1,179,-8.4390
2015,8,2,2,120,-5.8115
2015,8,2,3,100,-4.9052
2015,8,2,4,101,-3.1865
2015,8,2,5,123,-5.9985
2015,8,3,1,146,-5.4772
2015,8,3,2,162,-5.5407
2015,8,3,3,152,-6.1900
2015,8,3,4,158,-6.4601
2015,8,3,5,150,-6.1093
2015,9,1,1,425,-7.1590
2015,9,1,2,190,-10.2938
2015,9,1,3,97,-6.5127
2015,9,1,4,117,-7.1807
2015,9,1,5,284,-7.0142
2015,9,2,1,177,-6.9620
2015,9,2,2,120,-7.7117
2015,9,2,3,100,-4.9329
2015,9,2,4,100,-4.3446
2015,9,2,5,122,-8.0479
2015,9,3,1,145,-2.8824
2015,9,3,2,161,-2.9329
2015,9,3,3,149,-2.0067
2015,9,3,4,158,-1.8590
2015,9,3,5,150,-3.8049
2015,10,1,1,419,6.4206
2015,10,1,2,187,5.6909
2015,10,1,3,97,6.5478
2015,10,1,4,117,4.6650
2015,10,1,5,283,6.8751
2015,10,2,1,176,7.2044
2015,10,2,2,120,6.2212
2015,10,2,3,100,7.1541
2015,10,2,4,100,6.0255
2015,10,2,5,122,5.6407
2015,10,3,1,145,9.3801
2015,10,3,2,161,9.4427
2015,10,3,3,148,6.7089
2015,10,3,4,158,7.4689
2015,10,3,5,150,8.7860
2015,11,1,1,411,2.4929
2015,11,1,2,187,1.0674
2015,11,1,3,96,2.0282
2015,11,1,4,116,0.7739
2015,11,1,5,279,3.2787
2015,11,2,1,172,6.2265
2015,11,2,2,120,3.6104
2015,11,2,3,99,3.1484
2015,11,2,4,99,3.3082
2015,11,2,5,120,3.8306
2015,11,3,1,145,0.9562
2015,11,3,2,161,-0.1353
2015,11,3,3,147,-0.5114
2015,11,3,4,158,0.1176
2015,11,3,5,150,-0.3059
2015,12,1,1,412,-6.7079
2015,12,1,2,186,-6.0464
2015,12,1,3,94,-3.0112
2015,12,1,4,115,-3.1939
2015,12,1,5,278,-6.1761
2015,12,2,1,172,-5.8267
2015,12,2,2,120,-3.5361
2015,12,2,3,99,-5.2553
2015,12,2,4,97,-5.0281
2015,12,2,5,120,-5.3551
2015,12,3,1,145,-4.7505
2015,12,3,2,161,-0.3638
2015,12,3,3,146,-1.7122
2015,12,3,4,157,-0.8788
2015,12,3,5,150,-2.3971
2016,1,1,1,407,-11.4119
2016,1,1,2,186,-10.3277
2016,1,1,3,92,-7.8656
2016,1,1,4,114,-6.0892
2016,1,1,5,276,-9.0360
2016,1,2,1,172,-11.6147
2016,1,2,2,119,-8.5238
2016,1,2,3,98,-6.2879
2016,1,2,4,96,-7.9180
2016,1,2,5,119,-8.1244
2016,1,3,1,144,-7.2998
2016,1,3,2,161,-3.8661
2016,1,3,3,144,-3.9633
2016,1,3,4,156,-4.0933
2016,1,3,5,150,-4.6924
2016,2,1,1,401,-0.6820
2016,2,1,2,183,-0.0020
2016,2,1,3,91,0.4510
2016,2,1,4,112,-0.0449
2016,2,1,5,274,0.3129
2016,2,2,1,169,-1.1972
2016,2,2,2,119,-0.3069
2016,2,2,3,98,0.8911
2016,2,2,4,96,3.7122
2016,2,2,5,119,2.1616
2016,2,3,1,144,-1.5820
2016,2,3,2,161,-0.7004
2016,2,3,3,144,1.9351
2016,2,3,4,153,1.6424
2016,2,3,5,150,0.8213
2016,3,1,1,398,6.8033
2016,3,1,2,183,9.8653
2016,3,1,3,91,6.8457
2016,3,1,4,110,6.9040
2016,3,1,5,270,7.1831
2016,3,2,1,167,8.2771
2016,3,2,2,119,8.2680
2016,3,2,3,96,8.4050
2016,3,2,4,96,9.2836
2016,3,2,5,119,8.8401
2016,3,3,1,142,9.0828
2016,3,3,2,161,6.9873
2016,3,3,3,143,7.3102
2016,3,3,4,153,5.8084
2016,3,3,5,149,5.6862
2016,4,1,1,395,5.0943
2016,4,1,2,181,3.2067
2016,4,1,3,91,2.5735
2016,4,1,4,110,2.5171
2016,4,1,5,267,1.2118
2016,4,2,1,167,2.2100
2016,4,2,2,119,2.4020
2016,4,2,3,96,1.2867
2016,4,2,4,96,0.9588
2016,4,2,5,119,0.6434
2016,4,3,1,141,0.0524
2016,4,3,2,161,-1.6682
2016,4,3,3,142,0.6779
2016,4,3,4,152,1.5257
2016,4,3,5,149,0.9291
2016,5,1,1,393,-0.5598
2016,5,1,2,179,0.2398
2016,5,1,3,90,-2.6780
2016,5,1,4,109,-1.9161
2016,5,1,5,265,-0.0450
2016,5,2,1,165,2.4053
2016,5,2,2,119,1.3273
2016,5,2,3,95,2.5270
2016,5,2,4,96,0.5093
2016,5,2,5,119,1.3924
2016,5,3,1,140,3.6610
2016,5,3,2,160,2.2971
2016,5,3,3,140,0.8876
2016,5,3,4,151,0.7667
2016,5,3,5,149,1.2175
2016,6,1,1,388,-0.4773
2016,6,1,2,176,0.5006
2016,6,1,3,90,1.2880
2016,6,1,4,108,1.3760
2016,6,1,5,263,0.4504
2016,6,2,1,163,0.2274
2016,6,2,2,119,-0.4240
2016,6,2,3,94,1.9786
2016,6,2,4,96,1.6298
2016,6,2,5,118,0.5151
2016,6,3,1,138,-0.7038
2016,6,3,2,158,0.3774
2016,6,3,3,140,1.8948
2016,6,3,4,150,2.5973
2016,6,3,5,149,-0.3672
2016,7,1,1,419,4.6992
2016,7,1,2,211,6.5352
2016,7,1,3,125,7.9100
2016,7,1,4,144,6.8593
2016,7,1,5,283,5.2778
2016,7,2,1,165,8.6155
2016,7,2,2,132,6.0727
2016,7,2,3,98,5.0568
2016,7,2,4,114,4.7098
2016,7,2,5,104,5.8696
2016,7,3,1,131,5.8884
2016,7,3,2,154,4.8057
2016,7,3,3,160,3.0502
2016,7,3,4,144,2.1996
2016,7,3,5,148,3.5416
2016,8,1,1,416,5.4466
2016,8,1,2,208,3.5554
2016,8,1,3,123,0.5082
2016,8,1,4,144,1.2559
2016,8,1,5,280,1.2655
2016,8,2,1,163,1.6811
2016,8,2,2,131,1.1409
2016,8,2,3,97,0.0138
2016,8,2,4,114,0.7656
2016,8,2,5,104,-0.7585
2016,8,3,1,130,0.9599
2016,8,3,2,152,-0.4966
2016,8,3,3,159,-1.0280
2016,8,3,4,144,-0.2479
2016,8,3,5,148,-0.7654
2016,9,1,1,411,6.1689
2016,9,1,2,208,4.0552
2016,9,1,3,123,2.9495
2016,9,1,4,143,4.4366
2016,9,1,5,279,4.4319
2016,9,2,1,160,3.6365
2016,9,2,2,131,2.5135
2016,9,2,3,97,-0.4107
2016,9,2,4,112,0.3199
2016,9,2,5,104,1.2337
2016,9,3,1,129,4.0206
2016,9,3,2,152,0.6076
2016,9,3,3,158,-0.2742
2016,9,3,4,144,-0.3159
2016,9,3,5,148,-0.9291
2016,10,1,1,407,-8.5225
2016,10,1,2,207,-5.2361
2016,10,1,3,123,-7.2665
2016,10,1,4,143,-6.0328
2016,10,1,5,277,-6.2936
2016,10,2,1,158,-8.7345
2016,10,2,2,128,-5.0787
2016,10,2,3,97,-3.6155
2016,10,2,4,109,-5.4883
2016,10,2,5,103,-6.8759
2016,10,3,1,128,-2.2733
2016,10,3,2,151,-3.0295
2016,10,3,3,155,-2.8949
2016,10,3,4,144,-2.4970
2016,10,3,5,146,-0.4216
2016,11,1,1,401,9.4936
2016,11,1,2,204,9.7701
2016,11,1,3,123,13.0836
2016,11,1,4,141,10.9433
2016,11,1,5,277,13.9650
2016,11,2,1,158,10.8890
2016,11,2,2,128,11.5690
2016,11,2,3,97,5.8704
2016,11,2,4,109,11.6942
2016,11,2,5,103,11.8920
2016,11,3,1,128,1.7854
2016,11,3,2,151,2.9442
2016,11,3,3,153,2.4918
2016,11,3,4,144,3.5115
2016,11,3,5,145,4.1870
2016,12,1,1,396,2.2945
2016,12,1,2,203,3.5279
2016,12,1,3,123,5.1034
2016,12,1,4,140,3.2533
2016,12,1,5,275,3.3021
2016,12,2,1,155,-1.2340
2016,12,2,2,127,0.7756
2016,12,2,3,97,2.2937
2016,12,2,4,108,2.0933
2016,12,2,5,103,2.7808
2016,12,3,1,126,-0.1673
2016,12,3,2,151,1.5822
2016,12,3,3,153,1.6443
2016,12,3,4,143,1.7323
2016,12,3,5,144,1.9706
2017,1,1,1,392,0.1622
2017,1,1,2,203,-0.3884
2017,1,1,3,122,0.5154
2017,1,1,4,140,-2.1430
2017,1,1,5,272,-0.3448
2017,1,2,1,153,1.9597
2017,1,2,2,127,0.8904
2017,1,2,3,97,1.3528
2017,1,2,4,108,-0.5261
2017,1,2,5,103,1.3466
2017,1,3,1,125,5.6459
2017,1,3,2,150,2.2724
2017,1,3,3,153,1.6953
2017,1,3,4,142,1.1970
2017,1,3,5,142,1.8499
2017,2,1,1,390,-0.0886
2017,2,1,2,202,0.6618
2017,2,1,3,121,0.3611
2017,2,1,4,139,0.8803
2017,2,1,5,272,0.6326
2017,2,2,1,153,-0.4954
2017,2,2,2,127,0.8552
2017,2,2,3,96,0.5356
2017,2,2,4,106,2.5270
2017,2,2,5,103,1.3052
2017,2,3,1,125,3.8988
2017,2,3,2,149,1.7896
2017,2,3,3,153,4.1335
2017,2,3,4,142,3.9516
2017,2,3,5,141,3.9431
2017,3,1,1,388,0.8750
2017,3,1,2,201,2.2265
2017,3,1,3,121,0.2498
2017,3,1,4,138,3.0169
2017,3,1,5,270,0.9521
2017,3,2,1,151,-0.2375
2017,3,2,2,125,0.2754
2017,3,2,3,93,1.0115
2017,3,2,4,106,1.5507
2017,3,2,5,103,2.6941
2017,3,3,1,125,1.9325
2017,3,3,2,149,1.2241
2017,3,3,3,152,-0.1000
2017,3,3,4,141,0.2099
2017,3,3,5,140,-0.0685
2017,4,1,1,383,-0.0954
2017,4,1,2,201,1.7774
2017,4,1,3,121,1.4453
2017,4,1,4,136,0.2503
2017,4,1,5,270,3.7179
2017,4,2,1,151,1.7382
2017,4,2,2,124,0.6225
2017,4,2,3,92,1.0183
2017,4,2,4,105,1.3472
2017,4,2,5,102,1.7082
2017,4,3,1,125,1.2375
2017,4,3,2,149,1.8881
2017,4,3,3,150,1.8455
2017,4,3,4,141,0.6995
2017,4,3,5,140,0.8741
2017,5,1,1,382,-1.0685
2017,5,1,2,200,-5.1161
2017,5,1,3,121,-2.6694
2017,5,1,4,134,-1.8608
2017,5,1,5,268,-2.3848
2017,5,2,1,148,-1.5583
2017,5,2,2,123,-2.1132
2017,5,2,3,91,0.5045
2017,5,2,4,104,-1.3059
2017,5,2,5,99,-1.6999
2017,5,3,1,125,2.8775
2017,5,3,2,149,1.8674
2017,5,3,3,149,1.2132
2017,5,3,4,141,1.3216
2017,5,3,5,139,1.5280
2017,6,1,1,375,4.7585
2017,6,1,2,199,5.6204
2017,6,1,3,120,6.6476
2017,6,1,4,134,5.6570
2017,6,1,5,267,5.3671
2017,6,2,1,148,2.6946
2017,6,2,2,121,1.4767
2017,6,2,3,91,1.8937
2017,6,2,4,104,2.6333
2017,6,2,5,98,3.4925
2017,6,3,1,125,-2.0453
2017,6,3,2,149,-1.7314
2017,6,3,3,149,0.8811
2017,6,3,4,141,0.8663
2017,6,3,5,139,0.6693
2017,7,1,1,421,-0.5818
2017,7,1,2,178,-1.7092
2017,7,1,3,144,-2.1103
2017,7,1,4,128,-1.0577
2017,7,1,5,282,0.0968
2017,7,2,1,162,0.5349
2017,7,2,2,115,0.8111
2017,7,2,3,102,1.0414
2017,7,2,4,89,1.1134
2017,7,2,5,98,1.8628
2017,7,3,1,131,3.6725
2017,7,3,2,137,2.8044
2017,7,3,3,153,2.3925
2017,7,3,4,149,1.0585
2017,7,3,5,163,1.1023
2017,8,1,1,420,-3.3173
2017,8,1,2,177,-0.6161
2017,8,1,3,143,2.8391
2017,8,1,4,128,-0.8912
2017,8,1,5,281,-1.2718
2017,8,2,1,162,-0.7338
2017,8,2,2,114,-2.6968
2017,8,2,3,101,-1.6885
2017,8,2,4,89,-1.0337
2017,8,2,5,98,-0.7776
2017,8,3,1,130,0.0294
2017,8,3,2,137,3.3649
2017,8,3,3,153,0.1470
2017,8,3,4,148,0.1834
2017,8,3,5,162,0.2158
2017,9,1,1,419,7.0927
2017,9,1,2,177,9.8530
2017,9,1,3,140,10.9847
2017,9,1,4,127,9.1525
2017,9,1,5,279,8.6178
2017,9,2,1,162,6.4949
2017,9,2,2,112,7.5587
2017,9,2,3,101,6.9258
2017,9,2,4,89,6.3862
2017,9,2,5,97,4.8850
2017,9,3,1,129,1.7324
2017,9,3,2,137,0.1705
2017,9,3,3,153,2.7274
2017,9,3,4,148,2.1950
2017,9,3,5,162,1.7927
2017,10,1,1,411,-2.8785
2017,10,1,2,176,-0.5420
2017,10,1,3,139,2.1662
2017,10,1,4,127,-1.3555
2017,10,1,5,278,0.6999
2017,10,2,1,161,0.0255
2017,10,2,2,111,0.7136
2017,10,2,3,100,-0.3516
2017,10,2,4,89,0.5615
2017,10,2,5,97,0.4620
2017,10,3,1,128,5.6853
2017,10,3,2,136,4.7076
2017,10,3,3,152,-0.4294
2017,10,3,4,147,1.4348
2017,10,3,5,160,1.4107
2017,11,1,1,408,2.4044
2017,11,1,2,175,5.9916
2017,11,1,3,138,1.9831
2017,11,1,4,127,5.8470
2017,11,1,5,274,1.9160
2017,11,2,1,161,0.9256
2017,11,2,2,110,5.9061
2017,11,2,3,99,2.1996
2017,11,2,4,89,3.2556
2017,11,2,5,97,2.4581
2017,11,3,1,127,1.0465
2017,11,3,2,135,2.5617
2017,11,3,3,150,5.0620
2017,11,3,4,147,3.9458
2017,11,3,5,160,2.6796
2017,12,1,1,403,0.5552
2017,12,1,2,174,0.6611
2017,12,1,3,138,0.3596
2017,12,1,4,125,-1.1093
2017,12,1,5,273,0.9404
2017,12,2,1,161,1.6278
2017,12,2,2,109,0.7152
2017,12,2,3,98,0.6396
2017,12,2,4,89,-1.6830
2017,12,2,5,96,-0.2773
2017,12,3,1,126,1.7877
2017,12,3,2,134,1.2930
2017,12,3,3,149,2.0741
2017,12,3,4,147,-0.1698
2017,12,3,5,159,0.8596
2018,1,1,1,397,3.5934
2018,1,1,2,173,1.5860
2018,1,1,3,138,5.0171
2018,1,1,4,125,-0.6219
2018,1,1,5,269,2.0968
2018,1,2,1,161,4.7134
2018,1,2,2,109,2.3029
2018,1,2,3,98,2.3147
2018,1,2,4,89,2.3582
2018,1,2,5,94,2.1646
2018,1,3,1,126,9.8696
2018,1,3,2,134,5.0517
2018,1,3,3,149,5.2105
2018,1,3,4,147,3.7921
2018,1,3,5,158,5.6563
2018,2,1,1,396,-3.3687
2018,2,1,2,173,-3.5772
