year,month,rank_ME,rank_dPIA,nstocks,ret_vw
2011,3,1,1,382,1.6100
2011,3,1,2,300,4.0962
2011,3,1,3,241,4.2714
2011,3,1,4,198,3.8887
2011,3,1,5,213,1.2459
2011,3,2,1,100,3.1806
2011,3,2,2,119,1.6824
2011,3,2,3,146,3.2465
2011,3,2,4,136,3.9300
2011,3,2,5,128,2.9484
2011,3,3,1,76,0.0893
2011,3,3,2,136,0.1799
2011,3,3,3,171,-0.4962
2011,3,3,4,163,1.3306
2011,3,3,5,159,1.8509
2011,4,1,1,379,0.6480
2011,4,1,2,299,1.7196
2011,4,1,3,241,0.8036
2011,4,1,4,194,3.3716
2011,4,1,5,210,1.3316
2011,4,2,1,100,2.9270
2011,4,2,2,119,1.0074
2011,4,2,3,146,3.8535
2011,4,2,4,135,4.0878
2011,4,2,5,128,1.6026
2011,4,3,1,75,3.7473
2011,4,3,2,135,3.7841
2011,4,3,3,170,3.1983
2011,4,3,4,163,3.4768
2011,4,3,5,158,3.4546
2011,5,1,1,375,-3.3498
2011,5,1,2,296,-1.9236
2011,5,1,3,239,-1.7377
2011,5,1,4,192,-0.4632
2011,5,1,5,207,-2.1284
2011,5,2,1,100,-3.5334
2011,5,2,2,119,-1.6441
2011,5,2,3,146,-2.2068
2011,5,2,4,135,-1.2660
2011,5,2,5,127,-1.2028
2011,5,3,1,75,-1.1965
2011,5,3,2,134,-1.6885
2011,5,3,3,170,-0.6924
2011,5,3,4,163,0.1897
2011,5,3,5,157,-1.6748
2011,6,1,1,371,-2.5243
2011,6,1,2,294,-3.9699
2011,6,1,3,236,-3.9786
2011,6,1,4,191,-3.1838
2011,6,1,5,206,-1.9821
2011,6,2,1,100,-2.2874
2011,6,2,2,119,-1.2929
2011,6,2,3,144,-1.7794
2011,6,2,4,133,-1.7209
2011,6,2,5,127,-0.0816
2011,6,3,1,75,-3.0629
2011,6,3,2,133,-1.1887
2011,6,3,3,169,-2.2060
2011,6,3,4,163,-0.6270
2011,6,3,5,157,-1.4111
2011,7,1,1,404,-3.3723
2011,7,1,2,286,-2.2961
2011,7,1,3,193,-2.9807
2011,7,1,4,185,-3.7150
2011,7,1,5,285,-2.4119
2011,7,2,1,109,-4.5339
2011,7,2,2,115,-4.4753
2011,7,2,3,111,-5.1884
2011,7,2,4,139,-4.4342
2011,7,2,5,152,-4.0411
2011,7,3,1,101,-3.0512
2011,7,3,2,151,-2.8180
2011,7,3,3,154,-3.7552
2011,7,3,4,145,-0.4277
2011,7,3,5,145,0.2453
2011,8,1,1,402,-11.2457
2011,8,1,2,284,-11.4891
2011,8,1,3,192,-9.3201
2011,8,1,4,183,-10.2534
2011,8,1,5,285,-12.4282
2011,8,2,1,109,-10.7227
2011,8,2,2,113,-7.7666
2011,8,2,3,110,-7.1006
2011,8,2,4,139,-8.9316
2011,8,2,5,151,-8.7767
2011,8,3,1,101,-3.6175
2011,8,3,2,151,-4.0116
2011,8,3,3,153,-7.2292
2011,8,3,4,145,-3.0785
2011,8,3,5,144,-6.4941
2011,9,1,1,400,-13.7706
2011,9,1,2,284,-9.9154
2011,9,1,3,191,-8.8880
2011,9,1,4,180,-10.5152
2011,9,1,5,284,-13.9473
2011,9,2,1,109,-12.8734
2011,9,2,2,113,-10.4548
2011,9,2,3,108,-10.1013
2011,9,2,4,138,-10.4893
2011,9,2,5,151,-12.4487
2011,9,3,1,101,-5.2658
2011,9,3,2,151,-5.6716
2011,9,3,3,153,-7.1301
2011,9,3,4,145,-4.5633
2011,9,3,5,143,-9.2271
2011,10,1,1,399,15.5231
2011,10,1,2,283,13.9557
2011,10,1,3,190,11.7769
2011,10,1,4,179,11.4100
2011,10,1,5,283,15.1002
2011,10,2,1,109,17.3124
2011,10,2,2,112,17.1453
2011,10,2,3,107,15.9648
2011,10,2,4,138,13.2274
2011,10,2,5,151,15.3579
2011,10,3,1,100,10.3928
2011,10,3,2,151,9.4272
2011,10,3,3,153,12.6374
2011,10,3,4,144,8.8415
2011,10,3,5,143,11.8763
2011,11,1,1,398,-1.0965
2011,11,1,2,280,-1.8891
2011,11,1,3,187,-0.5033
2011,11,1,4,179,-1.1806
2011,11,1,5,281,-3.7239
2011,11,2,1,108,0.2001
2011,11,2,2,112,0.9346
2011,11,2,3,106,-1.0295
2011,11,2,4,137,-1.0267
2011,11,2,5,151,-1.5075
2011,11,3,1,100,0.9440
2011,11,3,2,151,0.7353
2011,11,3,3,152,-0.2058
2011,11,3,4,143,-0.4207
2011,11,3,5,143,0.9362
2011,12,1,1,392,1.0214
2011,12,1,2,277,2.2680
2011,12,1,3,184,1.7468
2011,12,1,4,177,1.7341
2011,12,1,5,278,-0.1924
2011,12,2,1,108,0.2275
2011,12,2,2,112,0.3197
2011,12,2,3,106,-0.5793
2011,12,2,4,135,-0.5344
2011,12,2,5,151,-0.1564
2011,12,3,1,100,3.6143
2011,12,3,2,151,0.5694
2011,12,3,3,150,-1.5073
2011,12,3,4,143,1.2731
2011,12,3,5,142,-0.1345
2012,1,1,1,388,12.0214
2012,1,1,2,275,9.5078
2012,1,1,3,183,7.1330
2012,1,1,4,175,6.8058
2012,1,1,5,276,9.1547
2012,1,2,1,107,7.7466
2012,1,2,2,112,6.9894
2012,1,2,3,106,6.6421
2012,1,2,4,135,7.4274
2012,1,2,5,150,6.5435
2012,1,3,1,100,2.2304
2012,1,3,2,150,5.6570
2012,1,3,3,149,6.0793
2012,1,3,4,143,5.9783
2012,1,3,5,141,2.2266
2012,2,1,1,384,1.4073
2012,2,1,2,274,2.0998
2012,2,1,3,182,1.3009
2012,2,1,4,173,2.4434
2012,2,1,5,275,1.9117
2012,2,2,1,107,5.4475
2012,2,2,2,111,4.2337
2012,2,2,3,104,2.1500
2012,2,2,4,133,2.3373
2012,2,2,5,150,3.2091
2012,2,3,1,100,3.3893
2012,2,3,2,149,4.2626
2012,2,3,3,149,4.1090
2012,2,3,4,143,5.0451
2012,2,3,5,140,3.5531
2012,3,1,1,379,3.7425
2012,3,1,2,272,3.8323
2012,3,1,3,179,5.3004
2012,3,1,4,171,3.5778
2012,3,1,5,274,2.1469
2012,3,2,1,106,2.4286
2012,3,2,2,111,1.8066
2012,3,2,3,104,2.6298
2012,3,2,4,133,2.8052
2012,3,2,5,150,0.8746
2012,3,3,1,100,3.4021
2012,3,3,2,147,3.4046
2012,3,3,3,148,1.4961
2012,3,3,4,143,4.0036
2012,3,3,5,139,0.3393
2012,4,1,1,377,-1.8350
2012,4,1,2,269,-2.3694
2012,4,1,3,178,-2.8175
2012,4,1,4,169,-2.7527
2012,4,1,5,271,-1.9054
2012,4,2,1,106,-1.3054
2012,4,2,2,111,0.0768
2012,4,2,3,104,-0.5962
2012,4,2,4,133,-0.9864
2012,4,2,5,150,-2.3788
2012,4,3,1,100,-0.3275
2012,4,3,2,147,-0.7246
2012,4,3,3,147,-0.2228
2012,4,3,4,142,-0.3713
2012,4,3,5,139,-0.2782
2012,5,1,1,374,-7.1450
2012,5,1,2,268,-5.7630
2012,5,1,3,175,-7.8542
2012,5,1,4,168,-6.0128
2012,5,1,5,269,-9.9388
2012,5,2,1,106,-7.9730
2012,5,2,2,111,-5.0517
2012,5,2,3,103,-6.4844
2012,5,2,4,132,-5.9951
2012,5,2,5,150,-7.1742
2012,5,3,1,99,-5.1663
2012,5,3,2,147,-5.9233
2012,5,3,3,146,-6.3761
2012,5,3,4,142,-2.5970
2012,5,3,5,139,-7.5331
2012,6,1,1,372,4.6514
2012,6,1,2,265,9.1899
2012,6,1,3,175,8.1026
2012,6,1,4,168,5.5508
2012,6,1,5,266,4.9878
2012,6,2,1,106,4.1690
2012,6,2,2,110,7.8166
2012,6,2,3,103,2.4325
2012,6,2,4,132,4.8198
2012,6,2,5,150,3.9308
2012,6,3,1,98,3.9369
2012,6,3,2,147,4.0677
2012,6,3,3,146,3.4760
2012,6,3,4,142,3.0147
2012,6,3,5,137,4.0182
2012,7,1,1,441,-2.6995
2012,7,1,2,249,-2.2445
2012,7,1,3,167,-0.3956
2012,7,1,4,179,-2.7489
2012,7,1,5,266,-2.2997
2012,7,2,1,101,-1.5757
2012,7,2,2,131,-2.5543
2012,7,2,3,133,-1.4054
2012,7,2,4,106,-1.5150
2012,7,2,5,132,-2.3324
2012,7,3,1,126,0.7881
2012,7,3,2,153,0.9874
2012,7,3,3,142,2.0584
2012,7,3,4,153,2.4714
2012,7,3,5,143,0.5721
2012,8,1,1,437,2.4008
2012,8,1,2,249,2.0825
2012,8,1,3,165,4.0513
2012,8,1,4,175,3.7613
2012,8,1,5,262,3.7050
2012,8,2,1,101,3.6093
2012,8,2,2,131,3.9073
2012,8,2,3,132,4.0902
2012,8,2,4,106,4.5907
2012,8,2,5,131,3.8149
2012,8,3,1,126,1.7915
2012,8,3,2,153,1.2837
2012,8,3,3,141,3.1090
2012,8,3,4,151,2.6978
2012,8,3,5,142,2.4904
2012,9,1,1,434,5.7280
2012,9,1,2,246,5.3912
2012,9,1,3,165,5.4808
2012,9,1,4,174,3.4741
2012,9,1,5,256,4.9855
2012,9,2,1,101,2.8620
2012,9,2,2,130,3.4432
2012,9,2,3,132,1.9815
2012,9,2,4,106,2.9501
2012,9,2,5,130,3.3462
2012,9,3,1,126,4.0069
2012,9,3,2,152,2.2339
2012,9,3,3,139,2.6419
2012,9,3,4,151,1.9152
2012,9,3,5,142,1.7945
2012,10,1,1,428,-5.5182
2012,10,1,2,246,-1.8771
2012,10,1,3,164,-4.4084
2012,10,1,4,173,-3.1762
2012,10,1,5,254,-4.1369
2012,10,2,1,101,-1.3212
2012,10,2,2,130,-1.6807
2012,10,2,3,131,0.3560
2012,10,2,4,106,-1.8071
2012,10,2,5,130,-3.2019
2012,10,3,1,126,-2.4827
2012,10,3,2,151,-2.1908
2012,10,3,3,139,-1.0802
2012,10,3,4,151,-2.6630
2012,10,3,5,142,-3.5425
2012,11,1,1,425,1.1866
2012,11,1,2,245,2.0972
2012,11,1,3,163,1.9387
2012,11,1,4,173,-0.2314
2012,11,1,5,251,0.4076
2012,11,2,1,101,3.3002
2012,11,2,2,129,1.3911
2012,11,2,3,129,1.3556
2012,11,2,4,104,0.9773
2012,11,2,5,128,0.8612
2012,11,3,1,124,1.7772
2012,11,3,2,151,1.7331
2012,11,3,3,138,2.1341
2012,11,3,4,151,-0.7783
2012,11,3,5,142,0.1369
2012,12,1,1,418,1.6235
2012,12,1,2,245,4.7217
2012,12,1,3,160,4.8894
2012,12,1,4,171,4.7913
2012,12,1,5,249,2.8738
2012,12,2,1,101,3.4766
2012,12,2,2,129,3.8799
2012,12,2,3,129,4.0361
2012,12,2,4,103,2.1731
2012,12,2,5,128,3.7535
2012,12,3,1,124,0.6327
2012,12,3,2,151,0.6157
2012,12,3,3,138,0.4762
2012,12,3,4,150,-1.3555
2012,12,3,5,142,2.7546
2013,1,1,1,414,7.9291
2013,1,1,2,243,6.6912
2013,1,1,3,156,3.8399
2013,1,1,4,170,5.7469
2013,1,1,5,245,5.9471
2013,1,2,1,99,8.3607
2013,1,2,2,127,5.4744
2013,1,2,3,129,6.8010
2013,1,2,4,102,6.0522
2013,1,2,5,127,5.0106
2013,1,3,1,123,7.0582
2013,1,3,2,150,5.7603
2013,1,3,3,138,7.0832
2013,1,3,4,150,1.0314
2013,1,3,5,142,6.5527
2013,2,1,1,413,-0.5437
2013,2,1,2,241,1.9295
2013,2,1,3,155,0.3104
2013,2,1,4,169,0.9322
2013,2,1,5,244,0.7726
2013,2,2,1,99,1.0458
2013,2,2,2,127,2.5780
2013,2,2,3,129,0.1435
2013,2,2,4,102,0.4398
2013,2,2,5,126,0.0847
2013,2,3,1,122,1.9302
2013,2,3,2,150,1.8680
2013,2,3,3,137,2.0313
2013,2,3,4,150,0.9851
2013,2,3,5,141,-0.4456
2013,3,1,1,411,6.8818
2013,3,1,2,240,6.7910
2013,3,1,3,155,4.9390
2013,3,1,4,166,5.3103
2013,3,1,5,244,5.0443
2013,3,2,1,98,4.5361
2013,3,2,2,126,5.4572
2013,3,2,3,128,4.1303
2013,3,2,4,102,4.5304
2013,3,2,5,125,3.8276
2013,3,3,1,122,4.6192
2013,3,3,2,150,4.1783
2013,3,3,3,137,3.5799
2013,3,3,4,150,3.4184
2013,3,3,5,141,2.7751
2013,4,1,1,406,1.6487
2013,4,1,2,237,2.2705
2013,4,1,3,154,-1.9222
2013,4,1,4,164,-2.3787
2013,4,1,5,243,-1.0641
2013,4,2,1,98,-1.8576
2013,4,2,2,126,-1.7391
2013,4,2,3,128,-0.7689
2013,4,2,4,102,-1.0745
2013,4,2,5,125,0.3209
2013,4,3,1,122,0.3935
2013,4,3,2,150,2.5223
2013,4,3,3,137,2.1812
2013,4,3,4,150,1.4779
2013,4,3,5,141,1.6834
2013,5,1,1,399,4.4627
2013,5,1,2,236,6.0038
2013,5,1,3,154,5.1741
2013,5,1,4,163,6.6864
2013,5,1,5,242,6.3565
2013,5,2,1,97,6.9507
2013,5,2,2,125,5.8066
2013,5,2,3,127,6.6685
2013,5,2,4,102,3.2179
2013,5,2,5,124,3.2981
2013,5,3,1,122,1.9136
2013,5,3,2,150,2.8367
2013,5,3,3,137,0.9097
2013,5,3,4,150,0.5076
2013,5,3,5,141,2.8611
2013,6,1,1,396,1.6569
2013,6,1,2,232,-1.0962
2013,6,1,3,154,0.7063
2013,6,1,4,161,-0.7205
2013,6,1,5,240,-0.5513
2013,6,2,1,97,-0.9626
2013,6,2,2,125,-1.2292
2013,6,2,3,126,-1.3233
2013,6,2,4,102,1.1363
2013,6,2,5,124,-1.9811
2013,6,3,1,121,-2.3478
2013,6,3,2,150,-1.0732
2013,6,3,3,137,-0.7518
2013,6,3,4,150,-1.8474
2013,6,3,5,140,-1.2776
2013,7,1,1,435,8.8314
2013,7,1,2,231,11.1794
2013,7,1,3,179,6.2377
2013,7,1,4,152,7.2634
2013,7,1,5,222,7.0524
2013,7,2,1,108,7.9223
2013,7,2,2,122,9.7547
2013,7,2,3,114,7.1339
2013,7,2,4,120,5.1546
2013,7,2,5,139,5.8035
2013,7,3,1,109,5.4194
2013,7,3,2,164,4.7556
2013,7,3,3,159,4.8712
2013,7,3,4,139,6.3539
2013,7,3,5,136,4.8109
2013,8,1,1,434,-2.8913
2013,8,1,2,230,-1.8491
2013,8,1,3,178,-2.9666
2013,8,1,4,151,-3.1270
2013,8,1,5,221,-1.8579
2013,8,2,1,108,-4.4335
2013,8,2,2,122,-4.1539
2013,8,2,3,113,-2.5071
2013,8,2,4,119,-2.3868
2013,8,2,5,139,-0.8728
2013,8,3,1,108,-3.3879
2013,8,3,2,164,-2.0740
2013,8,3,3,157,-3.7802
2013,8,3,4,139,-1.0624
2013,8,3,5,135,-1.4203
2013,9,1,1,428,7.9833
2013,9,1,2,228,6.4341
2013,9,1,3,175,6.0459
2013,9,1,4,150,6.1201
2013,9,1,5,221,8.4446
2013,9,2,1,107,6.9835
2013,9,2,2,122,6.2691
2013,9,2,3,113,6.2403
2013,9,2,4,119,5.9962
2013,9,2,5,139,5.8442
2013,9,3,1,108,2.7867
2013,9,3,2,164,3.6784
2013,9,3,3,157,3.3562
2013,9,3,4,139,3.3962
2013,9,3,5,135,4.3869
2013,10,1,1,424,1.6647
2013,10,1,2,225,0.9300
2013,10,1,3,175,1.5911
2013,10,1,4,150,4.8707
2013,10,1,5,220,3.4446
2013,10,2,1,107,1.7980
2013,10,2,2,122,3.6090
2013,10,2,3,113,1.1628
2013,10,2,4,119,3.6403
2013,10,2,5,139,2.2156
2013,10,3,1,107,4.4848
2013,10,3,2,163,3.8815
2013,10,3,3,157,5.4368
2013,10,3,4,139,4.6487
2013,10,3,5,135,4.0446
2013,11,1,1,423,7.4986
2013,11,1,2,222,7.9164
2013,11,1,3,174,2.6340
2013,11,1,4,148,7.1786
2013,11,1,5,218,3.4739
2013,11,2,1,106,2.8694
2013,11,2,2,122,3.7295
2013,11,2,3,110,5.0684
2013,11,2,4,118,3.3086
2013,11,2,5,137,2.9668
2013,11,3,1,107,1.9303
2013,11,3,2,161,3.8672
2013,11,3,3,157,2.6781
2013,11,3,4,139,3.4809
2013,11,3,5,134,-0.1028
2013,12,1,1,417,2.4380
2013,12,1,2,221,3.6421
2013,12,1,3,173,2.7411
2013,12,1,4,148,2.2480
2013,12,1,5,211,2.8310
2013,12,2,1,105,2.4006
2013,12,2,2,121,3.3235
2013,12,2,3,109,2.1835
2013,12,2,4,118,1.7944
2013,12,2,5,136,0.7539
2013,12,3,1,107,2.3576
2013,12,3,2,161,2.5906
2013,12,3,3,157,3.1201
2013,12,3,4,139,2.0525
2013,12,3,5,134,2.2620
2014,1,1,1,416,0.5064
2014,1,1,2,219,-1.9653
2014,1,1,3,173,-2.9613
2014,1,1,4,148,-1.2279
2014,1,1,5,209,-2.7287
2014,1,2,1,103,-3.7242
2014,1,2,2,119,-1.8588
2014,1,2,3,109,-1.5866
2014,1,2,4,118,-2.7620
2014,1,2,5,135,-4.8845
2014,1,3,1,107,-3.7349
2014,1,3,2,160,-2.5972
2014,1,3,3,155,-2.2237
2014,1,3,4,139,-4.7300
2014,1,3,5,133,-4.8610
2014,2,1,1,415,4.8871
2014,2,1,2,218,5.4382
2014,2,1,3,172,4.1495
2014,2,1,4,148,4.1718
2014,2,1,5,207,7.8265
2014,2,2,1,102,5.0912
2014,2,2,2,118,6.3496
2014,2,2,3,108,3.5953
2014,2,2,4,118,3.5223
2014,2,2,5,134,5.6502
2014,2,3,1,107,5.0289
2014,2,3,2,159,4.6833
2014,2,3,3,155,4.9025
2014,2,3,4,138,4.4937
2014,2,3,5,132,5.3478
2014,3,1,1,409,-1.6809
2014,3,1,2,216,-0.7776
2014,3,1,3,169,0.6403
2014,3,1,4,144,1.4648
2014,3,1,5,206,0.0356
2014,3,2,1,102,-1.8185
2014,3,2,2,117,0.4936
2014,3,2,3,108,-1.6347
2014,3,2,4,116,-0.1755
2014,3,2,5,134,1.1756
2014,3,3,1,107,1.3792
2014,3,3,2,158,0.1402
2014,3,3,3,155,-0.0667
2014,3,3,4,138,0.8564
2014,3,3,5,132,0.0978
2014,4,1,1,407,-7.2742
2014,4,1,2,216,-7.0715
2014,4,1,3,169,-5.0580
2014,4,1,4,143,-7.2264
2014,4,1,5,204,-1.4136
2014,4,2,1,102,-2.8920
2014,4,2,2,117,-3.6333
2014,4,2,3,108,-3.8966
2014,4,2,4,116,-4.4016
2014,4,2,5,134,-0.6495
2014,4,3,1,107,0.3602
2014,4,3,2,158,0.3509
2014,4,3,3,154,0.7367
2014,4,3,4,138,2.6734
2014,4,3,5,132,1.1620
2014,5,1,1,403,-1.2283
2014,5,1,2,215,-2.4948
2014,5,1,3,168,-0.0838
2014,5,1,4,143,-3.1342
2014,5,1,5,202,1.1481
2014,5,2,1,101,0.8706
2014,5,2,2,117,0.2055
2014,5,2,3,108,1.9449
2014,5,2,4,115,-0.0303
2014,5,2,5,134,1.0677
2014,5,3,1,107,1.9928
2014,5,3,2,158,2.4261
2014,5,3,3,154,1.7427
2014,5,3,4,138,2.5870
2014,5,3,5,132,2.0118
2014,6,1,1,399,8.9094
2014,6,1,2,214,4.1594
2014,6,1,3,168,4.2951
2014,6,1,4,142,3.6469
2014,6,1,5,202,6.1558
2014,6,2,1,101,4.5544
2014,6,2,2,116,6.2204
2014,6,2,3,108,4.3417
2014,6,2,4,114,5.6937
2014,6,2,5,134,6.0118
2014,6,3,1,107,0.6741
2014,6,3,2,158,1.7585
2014,6,3,3,152,1.2699
2014,6,3,4,138,1.5681
2014,6,3,5,132,6.3851
2014,7,1,1,380,-7.4270
2014,7,1,2,230,-5.8242
2014,7,1,3,168,-4.3471
2014,7,1,4,169,-6.8610
2014,7,1,5,192,-6.8469
2014,7,2,1,109,-6.5046
2014,7,2,2,113,-3.7948
2014,7,2,3,114,-6.2984
2014,7,2,4,145,-6.3017
2014,7,2,5,131,-6.2269
2014,7,3,1,107,-2.2915
2014,7,3,2,169,-1.6430
2014,7,3,3,164,-0.7387
2014,7,3,4,147,-1.4577
2014,7,3,5,141,-2.7181
2014,8,1,1,377,4.8228
2014,8,1,2,230,4.3949
2014,8,1,3,168,3.8179
2014,8,1,4,169,2.1334
2014,8,1,5,189,3.4943
2014,8,2,1,109,5.6686
2014,8,2,2,110,6.7746
2014,8,2,3,113,3.9714
2014,8,2,4,143,3.6533
2014,8,2,5,131,6.1490
2014,8,3,1,107,4.7143
2014,8,3,2,168,3.7345
2014,8,3,3,164,4.9234
2014,8,3,4,147,4.0310
2014,8,3,5,141,4.5394
2014,9,1,1,375,-6.7653
2014,9,1,2,229,-8.2533
2014,9,1,3,168,-7.7346
2014,9,1,4,166,-4.7166
2014,9,1,5,188,-7.7593
2014,9,2,1,109,-6.6652
2014,9,2,2,110,-5.0911
2014,9,2,3,113,-5.1861
2014,9,2,4,142,-5.8954
2014,9,2,5,130,-6.5021
2014,9,3,1,105,-2.4337
2014,9,3,2,168,-1.2535
2014,9,3,3,164,-1.2803
2014,9,3,4,147,-1.0856
2014,9,3,5,140,-5.5615
2014,10,1,1,372,4.4892
2014,10,1,2,228,8.1783
2014,10,1,3,167,8.3363
2014,10,1,4,166,5.7487
2014,10,1,5,187,0.9680
2014,10,2,1,109,3.8415
2014,10,2,2,109,6.0374
2014,10,2,3,113,7.2632
2014,10,2,4,142,6.7248
2014,10,2,5,130,2.0391
2014,10,3,1,105,1.0404
2014,10,3,2,166,3.8377
2014,10,3,3,164,3.4126
2014,10,3,4,147,1.7213
2014,10,3,5,140,-1.7581
2014,11,1,1,367,0.1506
2014,11,1,2,228,-0.2769
2014,11,1,3,167,-0.6639
2014,11,1,4,165,-1.6013
2014,11,1,5,184,-2.3121
2014,11,2,1,109,0.5483
2014,11,2,2,109,0.6542
2014,11,2,3,112,1.6123
2014,11,2,4,141,0.0232
2014,11,2,5,130,-0.0716
2014,11,3,1,104,3.1473
2014,11,3,2,166,4.1157
2014,11,3,3,164,3.2576
2014,11,3,4,147,3.7235
2014,11,3,5,140,-1.8144
2014,12,1,1,364,5.0777
2014,12,1,2,227,5.5158
2014,12,1,3,167,5.9711
2014,12,1,4,163,4.4754
2014,12,1,5,183,2.8045
2014,12,2,1,109,1.2591
2014,12,2,2,108,1.1274
2014,12,2,3,112,1.5375
2014,12,2,4,141,2.8079
2014,12,2,5,130,1.1038
2014,12,3,1,103,-0.3243
2014,12,3,2,166,-0.5889
2014,12,3,3,163,-1.1742
2014,12,3,4,147,-0.0461
2014,12,3,5,139,-0.4976
2015,1,1,1,361,-3.4518
2015,1,1,2,225,-4.8370
2015,1,1,3,166,-5.6064
2015,1,1,4,162,-5.1624
2015,1,1,5,183,-4.4403
2015,1,2,1,107,-3.6104
2015,1,2,2,107,-2.0582
2015,1,2,3,112,-3.0610
2015,1,2,4,141,-3.2791
2015,1,2,5,130,-3.8465
2015,1,3,1,102,-2.4417
2015,1,3,2,165,-2.4199
2015,1,3,3,162,-2.2658
2015,1,3,4,147,-1.7113
2015,1,3,5,139,-1.9692
2015,2,1,1,358,6.0302
2015,2,1,2,223,7.0941
2015,2,1,3,165,5.3180
2015,2,1,4,162,3.6630
2015,2,1,5,183,5.6168
2015,2,2,1,106,7.1920
2015,2,2,2,106,8.5432
2015,2,2,3,112,7.3317
2015,2,2,4,139,5.8781
2015,2,2,5,130,6.4105
2015,2,3,1,100,5.9187
2015,2,3,2,164,6.8926
2015,2,3,3,160,6.7406
2015,2,3,4,147,3.3880
2015,2,3,5,138,5.4369
2015,3,1,1,354,-1.4722
2015,3,1,2,221,1.1560
2015,3,1,3,164,1.8787
2015,3,1,4,162,0.0994
2015,3,1,5,183,0.6414
2015,3,2,1,106,1.8670
2015,3,2,2,106,2.5957
2015,3,2,3,110,2.1362
2015,3,2,4,138,1.1410
2015,3,2,5,128,1.7845
2015,3,3,1,100,-0.9416
2015,3,3,2,164,-1.9504
2015,3,3,3,160,-2.3618
2015,3,3,4,146,-1.2554
2015,3,3,5,137,-0.8077
2015,4,1,1,352,-2.8728
2015,4,1,2,219,-3.4948
2015,4,1,3,162,-2.6594
2015,4,1,4,162,-0.2509
2015,4,1,5,181,-0.6259
2015,4,2,1,106,-2.1796
2015,4,2,2,106,-3.4863
2015,4,2,3,110,-2.6680
2015,4,2,4,138,-2.7127
2015,4,2,5,126,-1.5941
2015,4,3,1,100,1.0287
2015,4,3,2,162,-0.4713
2015,4,3,3,159,1.2895
2015,4,3,4,145,-0.3619
2015,4,3,5,137,4.0768
2015,5,1,1,349,0.3358
2015,5,1,2,217,3.3714
2015,5,1,3,162,1.6324
2015,5,1,4,162,1.9201
2015,5,1,5,181,0.3482
2015,5,2,1,106,4.8314
2015,5,2,2,106,3.3427
2015,5,2,3,110,2.0855
2015,5,2,4,138,1.5977
2015,5,2,5,126,0.3957
2015,5,3,1,99,1.4337
2015,5,3,2,160,2.0613
2015,5,3,3,159,1.8236
2015,5,3,4,145,0.3979
2015,5,3,5,137,-2.3861
2015,6,1,1,348,0.8415
2015,6,1,2,217,2.2973
2015,6,1,3,160,3.9521
2015,6,1,4,162,2.3422
2015,6,1,5,181,0.2598
2015,6,2,1,106,-0.6968
2015,6,2,2,106,-0.6764
2015,6,2,3,109,1.5386
2015,6,2,4,138,-0.4920
2015,6,2,5,126,-0.2296
2015,6,3,1,98,-3.1853
2015,6,3,2,160,-2.5066
2015,6,3,3,159,-1.6064
2015,6,3,4,144,-2.7068
2015,6,3,5,137,-1.8985
2015,7,1,1,273,-7.5666
2015,7,1,2,268,-5.3529
2015,7,1,3,189,-6.7070
2015,7,1,4,159,-4.3849
2015,7,1,5,219,-8.1252
2015,7,2,1,88,-3.2464
2015,7,2,2,118,-1.8734
2015,7,2,3,125,-0.3507
2015,7,2,4,126,-1.3905
2015,7,2,5,150,-5.1718
2015,7,3,1,110,1.3992
2015,7,3,2,181,2.0550
2015,7,3,3,178,1.9316
2015,7,3,4,143,0.0376
2015,7,3,5,145,1.8732
2015,8,1,1,268,-1.8703
2015,8,1,2,268,-6.4299
2015,8,1,3,187,-4.5157
2015,8,1,4,158,-4.3415
2015,8,1,5,216,-3.9721
2015,8,2,1,88,-5.7109
2015,8,2,2,118,-6.1973
2015,8,2,3,125,-6.3253
2015,8,2,4,125,-6.4734
2015,8,2,5,149,-5.4613
2015,8,3,1,109,-6.5215
2015,8,3,2,180,-6.3174
2015,8,3,3,178,-6.2192
2015,8,3,4,140,-4.9800
2015,8,3,5,145,-5.9826
2015,9,1,1,266,-7.5003
2015,9,1,2,268,-8.2551
2015,9,1,3,187,-6.6289
2015,9,1,4,157,-6.3490
2015,9,1,5,215,-8.3404
2015,9,2,1,87,-6.5006
2015,9,2,2,118,-6.9031
2015,9,2,3,124,-4.6208
2015,9,2,4,124,-5.6028
2015,9,2,5,148,-8.8842
2015,9,3,1,108,-2.6577
2015,9,3,2,177,-2.6950
2015,9,3,3,177,-2.1970
2015,9,3,4,140,-1.7211
2015,9,3,5,145,-3.9403
2015,10,1,1,261,3.4207
2015,10,1,2,267,7.8738
2015,10,1,3,187,7.3961
2015,10,1,4,154,7.2669
2015,10,1,5,214,4.8809
2015,10,2,1,86,7.7755
2015,10,2,2,118,7.0621
2015,10,2,3,124,6.2785
2015,10,2,4,124,6.9509
2015,10,2,5,148,5.2929
2015,10,3,1,108,9.6780
2015,10,3,2,177,8.7046
2015,10,3,3,177,7.5348
2015,10,3,4,139,6.2080
2015,10,3,5,145,9.0630
2015,11,1,1,257,4.2149
2015,11,1,2,262,2.2876
2015,11,1,3,186,4.2385
2015,11,1,4,150,-1.2212
2015,11,1,5,214,1.3755
2015,11,2,1,85,5.7259
2015,11,2,2,115,6.3852
2015,11,2,3,124,4.8125
2015,11,2,4,122,3.1798
2015,11,2,5,146,2.0445
2015,11,3,1,108,-0.2119
