year,month,rank_ME,rank_IA,nstocks,ret_vw
2012,4,3,3,130,-0.8114
2012,4,3,4,155,-0.4472
2012,4,3,5,187,-0.7706
2012,5,1,1,478,-7.5911
2012,5,1,2,184,-6.3979
2012,5,1,3,130,-6.7829
2012,5,1,4,159,-6.4407
2012,5,1,5,321,-8.4510
2012,5,2,1,113,-5.9096
2012,5,2,2,84,-6.1201
2012,5,2,3,91,-5.4983
2012,5,2,4,118,-6.7400
2012,5,2,5,208,-7.3082
2012,5,3,1,90,-3.5563
2012,5,3,2,122,-4.1377
2012,5,3,3,130,-4.7264
2012,5,3,4,155,-6.4720
2012,5,3,5,187,-6.8044
2012,6,1,1,474,5.3659
2012,6,1,2,183,7.9277
2012,6,1,3,130,6.1649
2012,6,1,4,158,6.8628
2012,6,1,5,319,6.8680
2012,6,2,1,113,5.8198
2012,6,2,2,83,5.6408
2012,6,2,3,91,3.0338
2012,6,2,4,118,4.1593
2012,6,2,5,208,4.7041
2012,6,3,1,90,4.9318
2012,6,3,2,122,4.3826
2012,6,3,3,129,3.1110
2012,6,3,4,154,3.0860
2012,6,3,5,186,3.6144
2012,7,1,1,469,-1.9309
2012,7,1,2,189,-4.4111
2012,7,1,3,130,-1.3077
2012,7,1,4,227,-0.2496
2012,7,1,5,309,-2.4622
2012,7,2,1,111,-3.2406
2012,7,2,2,106,-1.0623
2012,7,2,3,80,-0.5313
2012,7,2,4,122,-0.8912
2012,7,2,5,195,-2.9360
2012,7,3,1,106,1.2761
2012,7,3,2,127,1.4366
2012,7,3,3,149,1.3507
2012,7,3,4,174,1.4614
2012,7,3,5,174,1.5718
2012,8,1,1,465,1.5202
2012,8,1,2,186,4.3821
2012,8,1,3,129,4.3235
2012,8,1,4,224,3.2175
2012,8,1,5,306,3.4174
2012,8,2,1,110,5.0470
2012,8,2,2,106,3.7422
2012,8,2,3,80,1.6998
2012,8,2,4,121,3.0502
2012,8,2,5,195,5.0884
2012,8,3,1,106,2.8523
2012,8,3,2,126,0.4271
2012,8,3,3,148,1.2282
2012,8,3,4,172,1.2933
2012,8,3,5,174,5.0878
2012,9,1,1,459,4.6448
2012,9,1,2,185,6.7814
2012,9,1,3,128,4.0675
2012,9,1,4,221,4.6990
2012,9,1,5,304,5.2804
2012,9,2,1,110,3.1072
2012,9,2,2,106,3.8434
2012,9,2,3,80,3.2697
2012,9,2,4,120,2.3438
2012,9,2,5,194,2.6488
2012,9,3,1,105,4.1149
2012,9,3,2,125,3.4045
2012,9,3,3,147,2.1425
2012,9,3,4,172,2.1241
2012,9,3,5,174,1.7176
2012,10,1,1,453,-5.1539
2012,10,1,2,184,-3.3335
2012,10,1,3,127,-3.2674
2012,10,1,4,220,-2.7910
2012,10,1,5,301,-4.0672
2012,10,2,1,110,-0.6262
2012,10,2,2,105,-2.2595
2012,10,2,3,80,0.0329
2012,10,2,4,120,-0.2614
2012,10,2,5,194,-3.0615
2012,10,3,1,105,-1.5723
2012,10,3,2,124,-1.7807
2012,10,3,3,147,-1.0907
2012,10,3,4,172,-1.5056
2012,10,3,5,174,-5.0576
2012,11,1,1,450,1.6426
2012,11,1,2,182,3.1628
2012,11,1,3,127,1.6858
2012,11,1,4,218,-0.0418
2012,11,1,5,299,-0.1827
2012,11,2,1,108,3.2659
2012,11,2,2,102,-0.2916
2012,11,2,3,80,2.2791
2012,11,2,4,120,0.8375
2012,11,2,5,192,1.4266
2012,11,3,1,104,1.9800
2012,11,3,2,124,1.2509
2012,11,3,3,147,0.3558
2012,11,3,4,171,0.3616
2012,11,3,5,173,1.4020
2012,12,1,1,445,2.1092
2012,12,1,2,181,5.4166
2012,12,1,3,125,3.8067
2012,12,1,4,215,4.6665
2012,12,1,5,296,2.7789
2012,12,2,1,108,3.6175
2012,12,2,2,102,3.2712
2012,12,2,3,80,4.2449
2012,12,2,4,119,3.4543
2012,12,2,5,192,3.4333
2012,12,3,1,104,-0.1576
2012,12,3,2,124,0.4788
2012,12,3,3,146,0.6416
2012,12,3,4,171,1.1372
2012,12,3,5,173,-0.2452
2013,1,1,1,441,6.2770
2013,1,1,2,178,6.1714
2013,1,1,3,125,7.9593
2013,1,1,4,212,5.5038
2013,1,1,5,291,6.3939
2013,1,2,1,106,8.3818
2013,1,2,2,102,5.2721
2013,1,2,3,78,6.4466
2013,1,2,4,119,6.0389
2013,1,2,5,190,5.6224
2013,1,3,1,104,7.5668
2013,1,3,2,123,6.3204
2013,1,3,3,146,5.8288
2013,1,3,4,170,5.6076
2013,1,3,5,173,2.5156
2013,2,1,1,438,0.1926
2013,2,1,2,178,1.2782
2013,2,1,3,125,2.7582
2013,2,1,4,212,-0.1570
2013,2,1,5,288,0.4312
2013,2,2,1,106,0.5119
2013,2,2,2,102,0.3090
2013,2,2,3,78,1.0991
2013,2,2,4,119,0.6686
2013,2,2,5,189,1.1148
2013,2,3,1,103,1.5951
2013,2,3,2,122,1.6690
2013,2,3,3,146,2.5144
2013,2,3,4,169,1.1664
2013,2,3,5,173,0.0481
2013,3,1,1,434,7.1753
2013,3,1,2,176,6.1531
2013,3,1,3,124,3.6892
2013,3,1,4,212,4.3009
2013,3,1,5,288,6.8756
2013,3,2,1,105,5.0091
2013,3,2,2,102,4.7214
2013,3,2,3,77,4.8910
2013,3,2,4,118,5.3640
2013,3,2,5,188,3.5197
2013,3,3,1,103,4.4243
2013,3,3,2,122,4.6329
2013,3,3,3,146,4.8001
2013,3,3,4,169,3.8286
2013,3,3,5,173,1.6905
2013,4,1,1,426,1.7121
2013,4,1,2,176,-0.3223
2013,4,1,3,124,2.2557
2013,4,1,4,211,-1.3399
2013,4,1,5,285,-1.2644
2013,4,2,1,105,-0.7784
2013,4,2,2,102,-0.4304
2013,4,2,3,77,-1.7415
2013,4,2,4,118,-1.3632
2013,4,2,5,188,-0.7740
2013,4,3,1,103,1.2302
2013,4,3,2,122,1.8123
2013,4,3,3,146,2.2629
2013,4,3,4,169,1.3037
2013,4,3,5,173,1.8090
2013,5,1,1,420,4.4155
2013,5,1,2,176,3.9191
2013,5,1,3,123,9.3729
2013,5,1,4,210,3.5939
2013,5,1,5,283,7.4203
2013,5,2,1,105,6.2301
2013,5,2,2,102,4.4993
2013,5,2,3,76,2.5250
2013,5,2,4,117,5.6427
2013,5,2,5,186,5.9095
2013,5,3,1,103,1.5870
2013,5,3,2,122,-0.4652
2013,5,3,3,146,1.2806
2013,5,3,4,169,2.2828
2013,5,3,5,173,3.4574
2013,6,1,1,414,1.0869
2013,6,1,2,175,-0.6606
2013,6,1,3,122,1.0993
2013,6,1,4,209,-0.7044
2013,6,1,5,281,-0.3904
2013,6,2,1,105,-1.6603
2013,6,2,2,102,-0.5171
2013,6,2,3,76,-0.9518
2013,6,2,4,117,-0.1988
2013,6,2,5,185,-1.2158
2013,6,3,1,103,-1.1667
2013,6,3,2,121,-2.1329
2013,6,3,3,146,-0.2070
2013,6,3,4,168,-0.9666
2013,6,3,5,173,-2.8371
2013,7,1,1,501,9.5073
2013,7,1,2,174,8.0615
2013,7,1,3,149,6.9850
2013,7,1,4,156,7.3505
2013,7,1,5,261,7.7902
2013,7,2,1,121,8.3267
2013,7,2,2,106,7.8378
2013,7,2,3,98,5.8605
2013,7,2,4,122,5.6832
2013,7,2,5,170,7.1386
2013,7,3,1,108,5.3182
2013,7,3,2,129,4.8789
2013,7,3,3,134,5.2733
2013,7,3,4,168,3.7031
2013,7,3,5,179,7.0093
2013,8,1,1,499,-3.5067
2013,8,1,2,173,-4.3496
2013,8,1,3,149,-2.6840
2013,8,1,4,155,-2.5756
2013,8,1,5,260,-0.0186
2013,8,2,1,121,-4.2355
2013,8,2,2,106,-3.6278
2013,8,2,3,98,-2.7871
2013,8,2,4,120,-2.7717
2013,8,2,5,170,-1.2459
2013,8,3,1,107,-2.7248
2013,8,3,2,129,-3.2308
2013,8,3,3,132,-4.2740
2013,8,3,4,168,-1.7442
2013,8,3,5,178,-0.3700
2013,9,1,1,492,6.6487
2013,9,1,2,169,7.7096
2013,9,1,3,148,7.2725
2013,9,1,4,155,6.4753
2013,9,1,5,259,8.2817
2013,9,2,1,120,5.3134
2013,9,2,2,106,6.3883
2013,9,2,3,98,6.1903
2013,9,2,4,120,5.3445
2013,9,2,5,170,7.4026
2013,9,3,1,107,3.0317
2013,9,3,2,129,2.9078
2013,9,3,3,132,3.2086
2013,9,3,4,168,3.7499
2013,9,3,5,178,4.3951
2013,10,1,1,488,2.7355
2013,10,1,2,168,3.0348
2013,10,1,3,146,1.1660
2013,10,1,4,154,3.4704
2013,10,1,5,259,1.5333
2013,10,2,1,120,3.3872
2013,10,2,2,106,3.0517
2013,10,2,3,98,4.7754
2013,10,2,4,119,2.0056
2013,10,2,5,170,1.0760
2013,10,3,1,106,5.9888
2013,10,3,2,129,3.6341
2013,10,3,3,132,4.4463
2013,10,3,4,167,3.8669
2013,10,3,5,178,5.3182
2013,11,1,1,483,7.2031
2013,11,1,2,167,5.9211
2013,11,1,3,145,8.0762
2013,11,1,4,153,3.9205
2013,11,1,5,258,4.5417
2013,11,2,1,117,3.1582
2013,11,2,2,106,4.0370
2013,11,2,3,97,3.0809
2013,11,2,4,118,3.2116
2013,11,2,5,168,3.8532
2013,11,3,1,105,1.8396
2013,11,3,2,129,2.9258
2013,11,3,3,132,2.5548
2013,11,3,4,166,2.2926
2013,11,3,5,177,2.8385
2013,12,1,1,475,2.7990
2013,12,1,2,167,1.3722
2013,12,1,3,142,2.5202
2013,12,1,4,153,1.2133
2013,12,1,5,254,4.4854
2013,12,2,1,116,3.3977
2013,12,2,2,104,1.3662
2013,12,2,3,96,2.6970
2013,12,2,4,118,2.2793
2013,12,2,5,168,1.2963
2013,12,3,1,105,2.4282
2013,12,3,2,129,2.8596
2013,12,3,3,132,2.1392
2013,12,3,4,166,2.4017
2013,12,3,5,177,2.8012
2014,1,1,1,475,-0.7706
2014,1,1,2,167,-2.6904
2014,1,1,3,140,-3.8442
2014,1,1,4,153,-2.3108
2014,1,1,5,251,0.4967
2014,1,2,1,114,-2.3229
2014,1,2,2,102,-1.2073
2014,1,2,3,96,-3.2355
2014,1,2,4,118,-4.0473
2014,1,2,5,167,-3.5375
2014,1,3,1,105,-5.2269
2014,1,3,2,127,-3.5747
2014,1,3,3,132,-3.0484
2014,1,3,4,165,-3.5651
2014,1,3,5,176,-2.4526
2014,2,1,1,473,5.3677
2014,2,1,2,167,5.0981
2014,2,1,3,139,4.4393
2014,2,1,4,152,4.2359
2014,2,1,5,250,6.0844
2014,2,2,1,112,4.6693
2014,2,2,2,101,5.0236
2014,2,2,3,96,3.8823
2014,2,2,4,118,4.4948
2014,2,2,5,166,5.6838
2014,2,3,1,105,4.2834
2014,2,3,2,127,5.1928
2014,2,3,3,131,3.8324
2014,2,3,4,164,5.0651
2014,2,3,5,175,5.4312
2014,3,1,1,464,-0.8787
2014,3,1,2,167,0.7629
2014,3,1,3,137,-0.0831
2014,3,1,4,149,2.4915
2014,3,1,5,248,-2.1907
2014,3,2,1,111,0.9105
2014,3,2,2,101,-0.8388
2014,3,2,3,95,1.3652
2014,3,2,4,118,0.3033
2014,3,2,5,165,-2.3003
2014,3,3,1,104,1.2637
2014,3,3,2,127,1.0029
2014,3,3,3,131,1.7632
2014,3,3,4,164,1.4854
2014,3,3,5,175,-2.7467
2014,4,1,1,461,-7.3455
2014,4,1,2,167,-4.1372
2014,4,1,3,138,-4.2126
2014,4,1,4,147,-4.0696
2014,4,1,5,247,-6.2254
2014,4,2,1,111,-3.3328
2014,4,2,2,101,-4.3003
2014,4,2,3,95,-2.7198
2014,4,2,4,118,-1.8496
2014,4,2,5,164,-2.8714
2014,4,3,1,103,1.4966
2014,4,3,2,127,1.5163
2014,4,3,3,131,1.6543
2014,4,3,4,164,0.2023
2014,4,3,5,175,0.5223
2014,5,1,1,457,-2.7521
2014,5,1,2,165,0.0500
2014,5,1,3,138,1.1038
2014,5,1,4,147,-1.8823
2014,5,1,5,245,-0.3064
2014,5,2,1,110,0.4766
2014,5,2,2,101,1.6062
2014,5,2,3,95,2.1709
2014,5,2,4,118,1.1232
2014,5,2,5,163,-0.4146
2014,5,3,1,103,2.6154
2014,5,3,2,127,0.6201
2014,5,3,3,131,1.7186
2014,5,3,4,164,2.1386
2014,5,3,5,175,3.8477
2014,6,1,1,452,5.5773
2014,6,1,2,166,3.1821
2014,6,1,3,138,3.6914
2014,6,1,4,146,4.1034
2014,6,1,5,244,9.8532
2014,6,2,1,109,4.7816
2014,6,2,2,101,6.1878
2014,6,2,3,94,3.7711
2014,6,2,4,118,3.8835
2014,6,2,5,163,7.0445
2014,6,3,1,103,1.2373
2014,6,3,2,127,1.0280
2014,6,3,3,130,1.1227
2014,6,3,4,163,2.6603
2014,6,3,5,175,4.0932
2014,7,1,1,434,-6.3527
2014,7,1,2,168,-5.5068
2014,7,1,3,141,-6.9488
2014,7,1,4,144,-5.8099
2014,7,1,5,269,-6.7993
2014,7,2,1,111,-3.2301
2014,7,2,2,87,-5.7707
2014,7,2,3,108,-6.2559
2014,7,2,4,116,-6.8285
2014,7,2,5,204,-6.6996
2014,7,3,1,105,-2.6870
2014,7,3,2,145,-2.5278
2014,7,3,3,147,-2.2500
2014,7,3,4,161,-1.6032
2014,7,3,5,182,0.4027
2014,8,1,1,429,3.3693
2014,8,1,2,168,5.4942
2014,8,1,3,141,2.4087
2014,8,1,4,144,5.3121
2014,8,1,5,268,3.1322
2014,8,2,1,110,5.7340
2014,8,2,2,86,4.8734
2014,8,2,3,107,5.4243
2014,8,2,4,114,4.7725
2014,8,2,5,203,5.2501
2014,8,3,1,105,3.7966
2014,8,3,2,144,3.7427
2014,8,3,3,147,4.1334
2014,8,3,4,161,4.3393
2014,8,3,5,182,5.3879
2014,9,1,1,426,-7.8802
2014,9,1,2,168,-6.3503
2014,9,1,3,138,-6.7133
2014,9,1,4,144,-6.9690
2014,9,1,5,267,-6.9113
2014,9,2,1,109,-6.8778
2014,9,2,2,86,-5.9207
2014,9,2,3,106,-5.4196
2014,9,2,4,114,-5.0007
2014,9,2,5,203,-5.6875
2014,9,3,1,104,-1.7421
2014,9,3,2,143,-2.2602
2014,9,3,3,147,-1.9886
2014,9,3,4,161,-2.0008
2014,9,3,5,181,-1.9836
2014,10,1,1,422,3.9518
2014,10,1,2,167,8.6485
2014,10,1,3,138,7.4995
2014,10,1,4,143,4.7623
2014,10,1,5,267,5.7824
2014,10,2,1,108,2.1166
2014,10,2,2,86,6.8062
2014,10,2,3,106,7.0260
2014,10,2,4,114,5.7250
2014,10,2,5,203,4.6512
2014,10,3,1,104,2.7255
2014,10,3,2,142,2.1951
2014,10,3,3,147,1.9187
2014,10,3,4,161,1.5624
2014,10,3,5,180,2.3008
2014,11,1,1,420,-0.2368
2014,11,1,2,165,-0.7935
2014,11,1,3,136,-0.0258
2014,11,1,4,142,-1.1818
2014,11,1,5,265,-1.4389
2014,11,2,1,108,-0.4469
2014,11,2,2,86,2.2659
2014,11,2,3,105,1.3412
2014,11,2,4,114,0.6538
2014,11,2,5,202,0.1191
2014,11,3,1,103,3.6888
2014,11,3,2,142,2.4891
2014,11,3,3,147,2.5167
2014,11,3,4,161,2.2965
2014,11,3,5,180,3.7310
2014,12,1,1,418,3.8696
2014,12,1,2,164,5.1928
2014,12,1,3,136,5.8128
2014,12,1,4,142,5.4582
2014,12,1,5,261,4.9289
2014,12,2,1,108,1.3295
2014,12,2,2,85,1.2581
2014,12,2,3,105,1.2152
2014,12,2,4,114,2.3073
2014,12,2,5,202,1.7707
2014,12,3,1,101,-0.2378
2014,12,3,2,142,0.4291
2014,12,3,3,147,-0.0315
2014,12,3,4,161,0.1084
2014,12,3,5,179,-2.7372
2015,1,1,1,413,-4.4695
2015,1,1,2,164,-4.0276
2015,1,1,3,135,-5.1575
2015,1,1,4,142,-5.0598
2015,1,1,5,260,-4.0818
2015,1,2,1,106,-3.5208
2015,1,2,2,85,-3.7334
2015,1,2,3,105,-3.0440
2015,1,2,4,114,-3.2616
2015,1,2,5,201,-2.9802
2015,1,3,1,101,-3.7514
2015,1,3,2,142,-0.9594
2015,1,3,3,145,-2.2335
2015,1,3,4,161,-3.5314
2015,1,3,5,178,-0.7546
2015,2,1,1,410,6.1601
2015,2,1,2,162,5.4260
2015,2,1,3,135,4.0806
2015,2,1,4,141,5.8860
2015,2,1,5,260,6.1951
2015,2,2,1,104,5.6544
2015,2,2,2,84,6.0465
2015,2,2,3,105,5.9245
2015,2,2,4,114,7.4095
2015,2,2,5,200,8.3276
2015,2,3,1,100,7.2144
2015,2,3,2,142,3.8247
2015,2,3,3,143,4.4928
2015,2,3,4,161,5.4703
2015,2,3,5,175,7.7575
2015,3,1,1,403,-0.8034
2015,3,1,2,162,0.1997
2015,3,1,3,134,3.1816
2015,3,1,4,141,-0.1657
2015,3,1,5,260,1.0471
2015,3,2,1,103,1.4749
2015,3,2,2,84,1.8720
2015,3,2,3,104,1.2916
2015,3,2,4,114,1.3494
2015,3,2,5,197,2.7157
2015,3,3,1,100,-2.1212
2015,3,3,2,142,-1.6660
2015,3,3,3,143,-2.1540
2015,3,3,4,160,-0.6201
2015,3,3,5,174,-1.6861
2015,4,1,1,399,-1.3289
2015,4,1,2,162,-2.6684
2015,4,1,3,134,-2.3591
2015,4,1,4,140,-2.1461
2015,4,1,5,257,-2.5616
2015,4,2,1,103,-3.8170
2015,4,2,2,84,-1.9829
2015,4,2,3,104,-2.5034
2015,4,2,4,113,-2.7043
2015,4,2,5,196,-2.1097
2015,4,3,1,100,1.4945
2015,4,3,2,140,0.1395
2015,4,3,3,143,-0.3128
2015,4,3,4,160,0.2411
2015,4,3,5,172,2.7684
2015,5,1,1,396,-1.5141
2015,5,1,2,161,1.3410
2015,5,1,3,134,2.9561
2015,5,1,4,140,2.8976
2015,5,1,5,256,3.3584
2015,5,2,1,103,3.3962
2015,5,2,2,84,1.8878
2015,5,2,3,104,2.1979
2015,5,2,4,113,0.9647
2015,5,2,5,196,2.7627
2015,5,3,1,99,1.5242
2015,5,3,2,140,0.7016
2015,5,3,3,143,0.4250
2015,5,3,4,159,0.6945
2015,5,3,5,171,1.4102
2015,6,1,1,394,0.5614
2015,6,1,2,160,3.0798
2015,6,1,3,134,1.1406
2015,6,1,4,140,2.6666
2015,6,1,5,255,2.6855
2015,6,2,1,103,-3.5303
2015,6,2,2,84,-0.7636
2015,6,2,3,104,-0.3150
2015,6,2,4,113,0.3910
2015,6,2,5,195,1.7544
2015,6,3,1,98,-2.5131
2015,6,3,2,140,-2.8753
2015,6,3,3,143,-2.6754
2015,6,3,4,158,-2.2292
2015,6,3,5,171,-1.6176
2015,7,1,1,374,-8.5284
2015,7,1,2,180,-7.0044
2015,7,1,3,139,-5.8928
2015,7,1,4,154,-5.5070
2015,7,1,5,281,-5.7473
2015,7,2,1,90,-4.6864
2015,7,2,2,89,-3.4061
2015,7,2,3,108,-2.2471
2015,7,2,4,141,-0.9214
2015,7,2,5,197,-2.2464
2015,7,3,1,113,0.7184
2015,7,3,2,148,0.4606
2015,7,3,3,156,2.1884
2015,7,3,4,175,0.8272
2015,7,3,5,181,4.5359
2015,8,1,1,367,-3.8523
2015,8,1,2,178,-1.7039
2015,8,1,3,139,-6.0691
2015,8,1,4,154,-4.4166
2015,8,1,5,279,-5.2939
2015,8,2,1,90,-6.6898
2015,8,2,2,89,-5.2824
2015,8,2,3,107,-4.8529
2015,8,2,4,141,-4.2281
2015,8,2,5,196,-8.0383
2015,8,3,1,111,-5.9311
2015,8,3,2,147,-5.4600
2015,8,3,3,154,-6.5246
2015,8,3,4,175,-5.6408
2015,8,3,5,181,-6.5578
2015,9,1,1,365,-9.4975
2015,9,1,2,177,-8.0644
2015,9,1,3,139,-5.2154
2015,9,1,4,153,-2.6524
2015,9,1,5,279,-9.6511
2015,9,2,1,89,-8.5569
2015,9,2,2,88,-5.4062
2015,9,2,3,107,-5.2021
2015,9,2,4,139,-3.5734
2015,9,2,5,196,-9.2355
2015,9,3,1,109,-3.5353
2015,9,3,2,147,-2.1654
2015,9,3,3,153,-1.3875
2015,9,3,4,174,-2.5576
2015,9,3,5,180,-3.6289
2015,10,1,1,357,5.3170
2015,10,1,2,177,6.2597
2015,10,1,3,138,7.0288
2015,10,1,4,152,4.5688
2015,10,1,5,279,7.4959
2015,10,2,1,89,8.7987
2015,10,2,2,88,6.1066
2015,10,2,3,106,6.1352
2015,10,2,4,139,5.8539
2015,10,2,5,196,6.4524
2015,10,3,1,109,8.6293
2015,10,3,2,147,8.7114
2015,10,3,3,153,7.1814
2015,10,3,4,173,6.2309
2015,10,3,5,180,10.5156
2015,11,1,1,350,3.1080
2015,11,1,2,173,1.5355
2015,11,1,3,137,1.6053
2015,11,1,4,150,1.2333
2015,11,1,5,279,2.5959
2015,11,2,1,86,5.5315
2015,11,2,2,86,4.1057
2015,11,2,3,106,4.7803
2015,11,2,4,137,2.8962
2015,11,2,5,195,4.4850
2015,11,3,1,109,-0.6344
2015,11,3,2,147,0.3734
2015,11,3,3,153,-0.8989
2015,11,3,4,173,-0.2340
2015,11,3,5,179,1.3411
2015,12,1,1,350,-6.2167
2015,12,1,2,170,-4.9472
2015,12,1,3,136,-5.1228
2015,12,1,4,150,-4.0107
2015,12,1,5,279,-6.8609
2015,12,2,1,86,-5.9963
2015,12,2,2,86,-3.8172
2015,12,2,3,106,-4.6797
2015,12,2,4,136,-5.8379
2015,12,2,5,194,-4.8048
2015,12,3,1,109,-1.6210
2015,12,3,2,147,-1.4101
2015,12,3,3,153,-0.6543
2015,12,3,4,171,-4.6542
2015,12,3,5,179,-1.2224
2016,1,1,1,345,-10.9795
2016,1,1,2,169,-7.6599
2016,1,1,3,135,-7.8522
2016,1,1,4,149,-5.0322
2016,1,1,5,277,-12.9593
2016,1,2,1,86,-8.9911
2016,1,2,2,84,-8.2989
2016,1,2,3,105,-6.7455
2016,1,2,4,135,-6.1737
2016,1,2,5,194,-12.2327
2016,1,3,1,108,-2.9919
2016,1,3,2,146,-3.7872
2016,1,3,3,152,-3.7674
2016,1,3,4,171,-4.4930
2016,1,3,5,178,-8.2736
2016,2,1,1,334,0.7989
2016,2,1,2,168,-1.9889
2016,2,1,3,134,1.1732
2016,2,1,4,148,2.3060
2016,2,1,5,277,-1.7486
2016,2,2,1,86,-0.7021
2016,2,2,2,84,2.5883
2016,2,2,3,103,0.7547
2016,2,2,4,134,0.8789
2016,2,2,5,194,0.6947
2016,2,3,1,108,0.6402
2016,2,3,2,145,1.9249
2016,2,3,3,151,1.5310
2016,2,3,4,171,0.9894
2016,2,3,5,177,-2.9184
2016,3,1,1,333,7.5264
2016,3,1,2,166,9.2430
2016,3,1,3,132,7.5718
2016,3,1,4,147,4.4161
2016,3,1,5,274,8.2412
2016,3,2,1,86,10.9688
2016,3,2,2,83,7.8559
2016,3,2,3,102,8.1995
2016,3,2,4,132,8.0867
2016,3,2,5,194,8.5033
2016,3,3,1,108,7.4177
2016,3,3,2,145,6.1231
2016,3,3,3,150,6.2213
2016,3,3,4,169,8.3418
2016,3,3,5,176,7.1141
2016,4,1,1,330,4.0618
2016,4,1,2,165,3.4889
2016,4,1,3,132,1.8659
2016,4,1,4,144,1.1801
2016,4,1,5,273,4.1989
2016,4,2,1,86,4.1020
2016,4,2,2,83,1.5855
2016,4,2,3,102,2.1459
2016,4,2,4,132,0.6205
2016,4,2,5,194,0.8773
2016,4,3,1,108,0.9454
2016,4,3,2,145,1.6032
2016,4,3,3,149,0.4221
2016,4,3,4,169,-2.2713
2016,4,3,5,174,0.8513
2016,5,1,1,324,-1.9226
2016,5,1,2,164,-0.8131
2016,5,1,3,132,-1.0247
2016,5,1,4,143,-1.8886
2016,5,1,5,273,1.3135
2016,5,2,1,85,1.2731
2016,5,2,2,82,1.2018
2016,5,2,3,102,2.4656
2016,5,2,4,132,1.9391
2016,5,2,5,193,1.3932
2016,5,3,1,107,0.4657
2016,5,3,2,144,1.3938
2016,5,3,3,148,0.8066
2016,5,3,4,168,1.7732
2016,5,3,5,173,3.8780
2016,6,1,1,320,0.1064
2016,6,1,2,161,1.3846
2016,6,1,3,131,0.6922
2016,6,1,4,143,1.0054
2016,6,1,5,270,-0.6491
2016,6,2,1,84,-1.7505
2016,6,2,2,82,0.3858
2016,6,2,3,100,1.3745
2016,6,2,4,132,2.0150
2016,6,2,5,192,0.3992
2016,6,3,1,106,2.0172
2016,6,3,2,142,2.7664
2016,6,3,3,146,1.7460
2016,6,3,4,168,0.9987
2016,6,3,5,173,-2.9107
2016,7,1,1,379,5.3755
2016,7,1,2,191,5.8932
2016,7,1,3,167,6.2954
2016,7,1,4,139,6.9989
2016,7,1,5,306,5.4362
2016,7,2,1,96,5.9505
2016,7,2,2,101,6.8288
2016,7,2,3,113,3.9001
2016,7,2,4,119,5.9821
2016,7,2,5,184,7.8043
2016,7,3,1,89,2.3497
2016,7,3,2,141,1.9318
2016,7,3,3,145,4.2963
2016,7,3,4,176,2.5906
2016,7,3,5,186,5.8350
2016,8,1,1,376,5.3263
2016,8,1,2,188,1.9802
2016,8,1,3,163,1.8852
2016,8,1,4,139,3.3084
2016,8,1,5,305,1.8015
2016,8,2,1,95,1.9998
2016,8,2,2,101,0.3587
2016,8,2,3,113,0.2092
2016,8,2,4,117,0.4003
2016,8,2,5,183,0.7084
2016,8,3,1,89,0.6080
2016,8,3,2,141,-1.6056
2016,8,3,3,143,-0.7062
2016,8,3,4,174,-0.2888
2016,8,3,5,186,0.1564
2016,9,1,1,373,3.6594
2016,9,1,2,187,2.5996
2016,9,1,3,162,3.9698
2016,9,1,4,139,4.1793
2016,9,1,5,303,7.8500
2016,9,2,1,94,2.6671
2016,9,2,2,101,2.0614
2016,9,2,3,113,2.3224
2016,9,2,4,113,0.1889
2016,9,2,5,183,1.4764
2016,9,3,1,89,1.4940
2016,9,3,2,141,-0.2381
2016,9,3,3,142,0.0851
2016,9,3,4,174,-0.4383
2016,9,3,5,185,1.4091
2016,10,1,1,368,-7.8895
2016,10,1,2,187,-5.5273
2016,10,1,3,160,-4.9784
2016,10,1,4,139,-5.2725
2016,10,1,5,303,-8.8311
2016,10,2,1,91,-6.3703
2016,10,2,2,98,-6.9194
2016,10,2,3,113,-3.6120
2016,10,2,4,113,-3.9924
2016,10,2,5,180,-8.7173
2016,10,3,1,88,-2.6528
2016,10,3,2,139,-2.0980
2016,10,3,3,140,-2.1993
2016,10,3,4,173,-2.1482
2016,10,3,5,184,-2.5670
2016,11,1,1,363,13.8858
2016,11,1,2,185,11.1130
2016,11,1,3,161,10.8704
2016,11,1,4,138,11.1518
2016,11,1,5,299,8.9881
2016,11,2,1,91,9.8364
2016,11,2,2,98,14.0962
2016,11,2,3,113,10.6891
2016,11,2,4,113,11.6273
2016,11,2,5,180,7.4990
2016,11,3,1,88,6.0032
2016,11,3,2,139,3.6209
2016,11,3,3,140,2.9676
2016,11,3,4,170,4.4800
2016,11,3,5,184,0.6995
2016,12,1,1,359,2.0438
2016,12,1,2,184,3.1177
2016,12,1,3,160,4.5714
2016,12,1,4,136,4.7035
2016,12,1,5,298,2.8338
2016,12,2,1,91,-1.0581
2016,12,2,2,98,2.3236
2016,12,2,3,110,2.1638
2016,12,2,4,113,2.7003
2016,12,2,5,178,-0.0728
2016,12,3,1,88,0.5232
2016,12,3,2,139,1.7696
2016,12,3,3,140,2.0943
2016,12,3,4,169,1.7684
2016,12,3,5,181,0.7970
2017,1,1,1,355,3.3511
2017,1,1,2,184,-2.4442
2017,1,1,3,158,-1.1829
2017,1,1,4,136,-3.6718
2017,1,1,5,296,-0.1680
2017,1,2,1,91,2.4123
2017,1,2,2,98,0.2290
2017,1,2,3,109,-0.2625
2017,1,2,4,113,0.0420
2017,1,2,5,177,2.3614
