year,month,rank_ME,rank_EP,nstocks,ret_vw
2012,4,2,4,85,-1.4484
2012,4,2,5,86,-3.2713
2012,4,3,1,140,-0.0164
2012,4,3,2,143,-0.5596
2012,4,3,3,146,-0.6441
2012,4,3,4,125,-0.2408
2012,4,3,5,94,-0.7394
2012,5,1,1,205,-6.7728
2012,5,1,2,127,-7.2958
2012,5,1,3,90,-6.6185
2012,5,1,4,80,-6.4561
2012,5,1,5,250,-9.7942
2012,5,2,1,149,-7.6024
2012,5,2,2,121,-5.3363
2012,5,2,3,79,-4.1236
2012,5,2,4,85,-6.1040
2012,5,2,5,86,-6.1972
2012,5,3,1,140,-8.5144
2012,5,3,2,143,-6.3023
2012,5,3,3,144,-4.7725
2012,5,3,4,125,-3.3005
2012,5,3,5,94,-5.8194
2012,6,1,1,202,6.6027
2012,6,1,2,127,6.3755
2012,6,1,3,90,6.7091
2012,6,1,4,79,4.3688
2012,6,1,5,248,5.3601
2012,6,2,1,149,3.6611
2012,6,2,2,121,4.7633
2012,6,2,3,79,3.2148
2012,6,2,4,85,2.7402
2012,6,2,5,86,3.6347
2012,6,3,1,140,3.7001
2012,6,3,2,143,2.1236
2012,6,3,3,143,2.1009
2012,6,3,4,124,5.5723
2012,6,3,5,93,4.3694
2012,7,1,1,222,-1.8631
2012,7,1,2,100,-0.4807
2012,7,1,3,93,-1.3102
2012,7,1,4,107,-0.9875
2012,7,1,5,237,-3.2721
2012,7,2,1,151,-3.6420
2012,7,2,2,99,-0.8345
2012,7,2,3,105,-1.0575
2012,7,2,4,96,-0.1571
2012,7,2,5,86,-0.5421
2012,7,3,1,174,0.0365
2012,7,3,2,158,1.7744
2012,7,3,3,131,2.5530
2012,7,3,4,138,2.2094
2012,7,3,5,103,-0.5894
2012,8,1,1,219,2.6994
2012,8,1,2,100,1.2398
2012,8,1,3,92,3.0322
2012,8,1,4,107,2.9309
2012,8,1,5,234,3.3906
2012,8,2,1,151,5.7054
2012,8,2,2,98,2.9225
2012,8,2,3,105,3.2217
2012,8,2,4,95,2.9467
2012,8,2,5,86,3.4166
2012,8,3,1,172,2.9464
2012,8,3,2,157,0.2814
2012,8,3,3,131,4.0119
2012,8,3,4,138,1.3102
2012,8,3,5,102,2.8593
2012,9,1,1,213,4.9748
2012,9,1,2,100,4.1641
2012,9,1,3,91,2.8794
2012,9,1,4,106,3.7252
2012,9,1,5,233,4.1203
2012,9,2,1,149,3.2773
2012,9,2,2,98,2.4233
2012,9,2,3,105,2.6888
2012,9,2,4,95,2.8677
2012,9,2,5,85,2.3823
2012,9,3,1,171,3.1784
2012,9,3,2,157,2.8492
2012,9,3,3,131,1.8652
2012,9,3,4,137,2.9548
2012,9,3,5,102,1.4203
2012,10,1,1,213,-4.6485
2012,10,1,2,99,-1.8653
2012,10,1,3,91,-3.0337
2012,10,1,4,106,-3.8458
2012,10,1,5,229,-0.3780
2012,10,2,1,149,-2.1115
2012,10,2,2,98,-0.2494
2012,10,2,3,105,0.1469
2012,10,2,4,94,-3.0256
2012,10,2,5,85,-0.2844
2012,10,3,1,170,-4.0092
2012,10,3,2,157,-1.2034
2012,10,3,3,131,-3.3717
2012,10,3,4,137,-1.7777
2012,10,3,5,102,-1.6377
2012,11,1,1,211,1.3777
2012,11,1,2,99,1.2258
2012,11,1,3,89,2.6001
2012,11,1,4,105,1.5651
2012,11,1,5,228,0.4493
2012,11,2,1,147,-1.1360
2012,11,2,2,97,0.9478
2012,11,2,3,105,1.4121
2012,11,2,4,94,2.6242
2012,11,2,5,83,3.6627
2012,11,3,1,169,1.4988
2012,11,3,2,157,1.7395
2012,11,3,3,131,1.4763
2012,11,3,4,137,0.8088
2012,11,3,5,102,-1.6159
2012,12,1,1,211,4.6496
2012,12,1,2,99,3.2996
2012,12,1,3,88,3.7180
2012,12,1,4,105,5.2920
2012,12,1,5,226,3.6610
2012,12,2,1,147,2.2968
2012,12,2,2,97,3.9083
2012,12,2,3,105,3.3363
2012,12,2,4,94,4.1015
2012,12,2,5,82,3.5054
2012,12,3,1,169,1.7470
2012,12,3,2,157,-0.5677
2012,12,3,3,131,-0.8949
2012,12,3,4,136,0.8538
2012,12,3,5,102,2.1208
2013,1,1,1,209,5.6494
2013,1,1,2,98,4.0459
2013,1,1,3,86,3.9510
2013,1,1,4,105,4.9683
2013,1,1,5,224,6.4997
2013,1,2,1,145,5.7657
2013,1,2,2,97,5.0066
2013,1,2,3,103,7.0041
2013,1,2,4,94,6.1214
2013,1,2,5,81,6.4378
2013,1,3,1,169,5.2750
2013,1,3,2,156,6.8969
2013,1,3,3,131,2.9366
2013,1,3,4,135,6.3638
2013,1,3,5,102,5.0767
2013,2,1,1,209,0.2888
2013,2,1,2,98,1.3202
2013,2,1,3,85,2.8412
2013,2,1,4,105,1.6895
2013,2,1,5,221,1.0956
2013,2,2,1,145,3.1423
2013,2,2,2,97,-0.0758
2013,2,2,3,103,-0.1600
2013,2,2,4,93,0.4178
2013,2,2,5,81,1.1496
2013,2,3,1,167,0.4984
2013,2,3,2,156,1.8639
2013,2,3,3,131,1.5146
2013,2,3,4,134,1.4963
2013,2,3,5,102,1.3942
2013,3,1,1,208,7.2316
2013,3,1,2,98,4.8322
2013,3,1,3,84,5.6743
2013,3,1,4,105,3.0475
2013,3,1,5,219,5.1306
2013,3,2,1,144,5.4205
2013,3,2,2,97,2.6231
2013,3,2,3,101,5.8540
2013,3,2,4,93,4.6265
2013,3,2,5,81,3.7060
2013,3,3,1,167,3.4402
2013,3,3,2,156,4.7345
2013,3,3,3,131,2.3934
2013,3,3,4,134,4.5262
2013,3,3,5,102,3.3404
2013,4,1,1,207,-0.1545
2013,4,1,2,98,-0.2584
2013,4,1,3,84,-0.1836
2013,4,1,4,105,-1.9103
2013,4,1,5,218,0.9857
2013,4,2,1,144,-2.6504
2013,4,2,2,97,-1.2317
2013,4,2,3,101,0.0019
2013,4,2,4,93,-0.4260
2013,4,2,5,81,-1.7910
2013,4,3,1,167,1.2773
2013,4,3,2,156,2.1113
2013,4,3,3,131,1.9764
2013,4,3,4,134,0.6614
2013,4,3,5,102,2.3742
2013,5,1,1,205,4.6573
2013,5,1,2,97,6.5628
2013,5,1,3,84,5.7839
2013,5,1,4,105,8.0107
2013,5,1,5,216,5.1066
2013,5,2,1,142,5.5059
2013,5,2,2,97,4.6025
2013,5,2,3,101,2.9239
2013,5,2,4,93,5.0375
2013,5,2,5,79,6.2031
2013,5,3,1,167,-0.2776
2013,5,3,2,156,0.7215
2013,5,3,3,131,1.9574
2013,5,3,4,134,1.5459
2013,5,3,5,102,4.7009
2013,6,1,1,202,2.0353
2013,6,1,2,97,0.3660
2013,6,1,3,83,1.0491
2013,6,1,4,105,-1.2287
2013,6,1,5,217,1.7709
2013,6,2,1,142,-0.6601
2013,6,2,2,96,-0.3766
2013,6,2,3,101,-1.1931
2013,6,2,4,93,-0.6466
2013,6,2,5,79,-1.4983
2013,6,3,1,166,-0.2714
2013,6,3,2,156,-0.6171
2013,6,3,3,131,-2.1781
2013,6,3,4,134,-2.0424
2013,6,3,5,101,-1.6196
2013,7,1,1,181,5.9299
2013,7,1,2,102,8.1794
2013,7,1,3,78,6.3386
2013,7,1,4,98,8.7270
2013,7,1,5,220,7.7519
2013,7,2,1,149,6.4190
2013,7,2,2,97,5.9555
2013,7,2,3,94,5.8648
2013,7,2,4,90,6.6142
2013,7,2,5,91,6.7689
2013,7,3,1,147,5.8713
2013,7,3,2,162,5.6906
2013,7,3,3,141,4.8761
2013,7,3,4,108,4.6946
2013,7,3,5,105,5.2754
2013,8,1,1,181,-0.4387
2013,8,1,2,102,-2.8518
2013,8,1,3,78,-2.8602
2013,8,1,4,98,-4.4251
2013,8,1,5,219,-3.5936
2013,8,2,1,149,-1.7905
2013,8,2,2,97,-1.2389
2013,8,2,3,94,-4.2182
2013,8,2,4,89,-3.6719
2013,8,2,5,90,-1.3018
2013,8,3,1,147,-1.0782
2013,8,3,2,161,-2.2902
2013,8,3,3,141,-3.7849
2013,8,3,4,107,-1.4032
2013,8,3,5,105,-3.0444
2013,9,1,1,180,8.1574
2013,9,1,2,100,5.9633
2013,9,1,3,77,7.1900
2013,9,1,4,98,6.1095
2013,9,1,5,217,6.7569
2013,9,2,1,149,6.5047
2013,9,2,2,97,5.4342
2013,9,2,3,94,7.8024
2013,9,2,4,89,6.8321
2013,9,2,5,89,5.9679
2013,9,3,1,147,5.0748
2013,9,3,2,161,4.1510
2013,9,3,3,141,3.3712
2013,9,3,4,107,2.1961
2013,9,3,5,105,2.8991
2013,10,1,1,180,2.7145
2013,10,1,2,99,3.4149
2013,10,1,3,77,3.3011
2013,10,1,4,97,5.1034
2013,10,1,5,217,3.3381
2013,10,2,1,149,2.5528
2013,10,2,2,96,2.1826
2013,10,2,3,94,4.1044
2013,10,2,4,89,4.6924
2013,10,2,5,89,3.7151
2013,10,3,1,147,4.0918
2013,10,3,2,161,3.6238
2013,10,3,3,141,5.6540
2013,10,3,4,106,4.7554
2013,10,3,5,104,4.1283
2013,11,1,1,177,5.7200
2013,11,1,2,97,6.3384
2013,11,1,3,77,5.8260
2013,11,1,4,96,4.0384
2013,11,1,5,215,4.8433
2013,11,2,1,147,3.3598
2013,11,2,2,96,4.2415
2013,11,2,3,91,3.8554
2013,11,2,4,88,2.3887
2013,11,2,5,89,5.2908
2013,11,3,1,146,-0.7957
2013,11,3,2,161,3.1174
2013,11,3,3,141,2.6824
2013,11,3,4,106,3.0666
2013,11,3,5,103,2.9966
2013,12,1,1,174,2.6920
2013,12,1,2,96,3.3383
2013,12,1,3,77,1.2469
2013,12,1,4,96,1.3724
2013,12,1,5,211,0.5880
2013,12,2,1,147,2.3221
2013,12,2,2,94,2.7106
2013,12,2,3,91,1.8080
2013,12,2,4,88,1.6994
2013,12,2,5,88,3.7314
2013,12,3,1,146,3.5718
2013,12,3,2,161,1.6051
2013,12,3,3,141,2.5332
2013,12,3,4,106,1.7900
2013,12,3,5,103,5.0859
2014,1,1,1,174,-3.6704
2014,1,1,2,96,-4.7261
2014,1,1,3,77,-3.8758
2014,1,1,4,95,-4.4937
2014,1,1,5,210,-4.3907
2014,1,2,1,147,-2.6154
2014,1,2,2,94,-3.8149
2014,1,2,3,89,-2.9892
2014,1,2,4,88,-3.8896
2014,1,2,5,86,-5.8985
2014,1,3,1,146,-0.9716
2014,1,3,2,160,-2.6181
2014,1,3,3,140,-2.2002
2014,1,3,4,105,-5.1243
2014,1,3,5,102,-5.9432
2014,2,1,1,173,3.7710
2014,2,1,2,96,3.8539
2014,2,1,3,77,3.7080
2014,2,1,4,95,5.7562
2014,2,1,5,209,4.9895
2014,2,2,1,145,3.8993
2014,2,2,2,92,5.0085
2014,2,2,3,89,4.7719
2014,2,2,4,88,4.3706
2014,2,2,5,86,6.2204
2014,2,3,1,144,4.5378
2014,2,3,2,160,5.4323
2014,2,3,3,139,4.7750
2014,2,3,4,105,4.7146
2014,2,3,5,102,4.7532
2014,3,1,1,171,-0.9750
2014,3,1,2,95,2.2977
2014,3,1,3,76,1.2383
2014,3,1,4,93,1.1636
2014,3,1,5,206,0.5472
2014,3,2,1,144,-1.7530
2014,3,2,2,92,0.8898
2014,3,2,3,89,1.1719
2014,3,2,4,87,0.8364
2014,3,2,5,85,1.9114
2014,3,3,1,144,-1.4578
2014,3,3,2,159,-1.0234
2014,3,3,3,139,0.2629
2014,3,3,4,105,2.5118
2014,3,3,5,102,1.8254
2014,4,1,1,170,-5.9548
2014,4,1,2,95,-3.1597
2014,4,1,3,75,-4.7560
2014,4,1,4,94,-0.3497
2014,4,1,5,205,-4.1129
2014,4,2,1,144,-4.4567
2014,4,2,2,92,-2.4083
2014,4,2,3,89,-1.5810
2014,4,2,4,87,-1.6090
2014,4,2,5,85,-0.1724
2014,4,3,1,144,-0.2581
2014,4,3,2,159,0.4011
2014,4,3,3,139,0.6758
2014,4,3,4,105,2.3927
2014,4,3,5,102,2.7267
2014,5,1,1,168,0.5575
2014,5,1,2,95,-0.9454
2014,5,1,3,75,0.3978
2014,5,1,4,94,-1.6198
2014,5,1,5,203,0.9367
2014,5,2,1,144,0.6167
2014,5,2,2,92,-0.7973
2014,5,2,3,88,1.0494
2014,5,2,4,87,2.0127
2014,5,2,5,85,-0.1753
2014,5,3,1,144,3.5423
2014,5,3,2,159,1.3243
2014,5,3,3,139,2.9305
2014,5,3,4,105,2.0442
2014,5,3,5,102,1.0743
2014,6,1,1,168,4.7650
2014,6,1,2,95,6.3457
2014,6,1,3,75,3.7235
2014,6,1,4,94,2.8873
2014,6,1,5,201,2.5507
2014,6,2,1,144,6.4618
2014,6,2,2,91,4.3105
2014,6,2,3,88,5.6012
2014,6,2,4,86,4.4799
2014,6,2,5,85,4.4264
2014,6,3,1,144,2.8764
2014,6,3,2,157,1.4397
2014,6,3,3,139,1.6200
2014,6,3,4,105,1.5390
2014,6,3,5,102,2.9821
2014,7,1,1,189,-6.6995
2014,7,1,2,93,-4.1127
2014,7,1,3,76,-3.9348
2014,7,1,4,85,-4.5774
2014,7,1,5,155,-7.2067
2014,7,2,1,153,-6.6679
2014,7,2,2,123,-5.7669
2014,7,2,3,76,-6.0510
2014,7,2,4,73,-7.1619
2014,7,2,5,78,-6.1031
2014,7,3,1,143,-0.2794
2014,7,3,2,145,-2.4318
2014,7,3,3,148,-3.4288
2014,7,3,4,135,-2.3149
2014,7,3,5,112,0.3559
2014,8,1,1,189,3.7018
2014,8,1,2,92,4.9243
2014,8,1,3,76,4.2728
2014,8,1,4,85,4.2372
2014,8,1,5,154,3.9821
2014,8,2,1,152,3.9068
2014,8,2,2,122,4.3021
2014,8,2,3,76,5.1198
2014,8,2,4,73,4.9316
2014,8,2,5,78,4.6035
2014,8,3,1,143,6.5558
2014,8,3,2,145,3.6988
2014,8,3,3,148,4.2035
2014,8,3,4,135,4.2328
2014,8,3,5,112,3.6261
2014,9,1,1,188,-7.0888
2014,9,1,2,92,-3.4755
2014,9,1,3,76,-6.3862
2014,9,1,4,85,-5.9334
2014,9,1,5,154,-7.1594
2014,9,2,1,151,-4.2144
2014,9,2,2,122,-3.7962
2014,9,2,3,75,-5.8370
2014,9,2,4,73,-5.7597
2014,9,2,5,78,-6.7779
2014,9,3,1,143,-2.3093
2014,9,3,2,145,-1.8789
2014,9,3,3,147,-1.2150
2014,9,3,4,135,-0.9334
2014,9,3,5,111,-3.0356
2014,10,1,1,188,4.5246
2014,10,1,2,92,9.4425
2014,10,1,3,75,5.9789
2014,10,1,4,84,7.0675
2014,10,1,5,154,6.0647
2014,10,2,1,151,6.4114
2014,10,2,2,122,6.7321
2014,10,2,3,75,6.3326
2014,10,2,4,73,6.2394
2014,10,2,5,78,3.9484
2014,10,3,1,143,1.1688
2014,10,3,2,144,2.9015
2014,10,3,3,147,2.6534
2014,10,3,4,135,3.2188
2014,10,3,5,111,0.7828
2014,11,1,1,187,-0.6908
2014,11,1,2,92,-1.2974
2014,11,1,3,75,-0.0933
2014,11,1,4,83,-0.3333
2014,11,1,5,153,-1.2354
2014,11,2,1,151,0.4962
2014,11,2,2,121,1.5329
2014,11,2,3,75,0.4485
2014,11,2,4,73,-0.6229
2014,11,2,5,78,2.4020
2014,11,3,1,143,1.6969
2014,11,3,2,144,3.8500
2014,11,3,3,147,3.2754
2014,11,3,4,134,3.9332
2014,11,3,5,111,2.5254
2014,12,1,1,186,5.6867
2014,12,1,2,91,4.6652
2014,12,1,3,75,6.3215
2014,12,1,4,82,5.2074
2014,12,1,5,152,3.6257
2014,12,2,1,151,0.9146
2014,12,2,2,121,2.4161
2014,12,2,3,74,0.2987
2014,12,2,4,73,2.3676
2014,12,2,5,78,0.7196
2014,12,3,1,139,-1.7571
2014,12,3,2,144,-0.0546
2014,12,3,3,147,0.0892
2014,12,3,4,134,-0.0491
2014,12,3,5,111,-1.4183
2015,1,1,1,186,-5.5916
2015,1,1,2,90,-4.2217
2015,1,1,3,75,-4.7239
2015,1,1,4,82,-4.6832
2015,1,1,5,150,-4.1067
2015,1,2,1,151,-4.1179
2015,1,2,2,120,-2.5911
2015,1,2,3,74,-2.9729
2015,1,2,4,72,-3.8271
2015,1,2,5,77,-2.8106
2015,1,3,1,137,2.9883
2015,1,3,2,144,-2.3881
2015,1,3,3,147,-2.7331
2015,1,3,4,134,-3.3868
2015,1,3,5,111,-3.3470
2015,2,1,1,185,5.5301
2015,2,1,2,89,4.4210
2015,2,1,3,75,3.3258
2015,2,1,4,82,6.8712
2015,2,1,5,150,6.5632
2015,2,2,1,151,8.2015
2015,2,2,2,120,6.9934
2015,2,2,3,74,5.1546
2015,2,2,4,72,4.1188
2015,2,2,5,77,6.4099
2015,2,3,1,133,5.4419
2015,2,3,2,144,6.2449
2015,2,3,3,147,5.2413
2015,2,3,4,133,4.8933
2015,2,3,5,111,6.2620
2015,3,1,1,185,0.6467
2015,3,1,2,88,2.1183
2015,3,1,3,75,0.7215
2015,3,1,4,82,4.5651
2015,3,1,5,148,1.5221
2015,3,2,1,150,1.2377
2015,3,2,2,119,3.0348
2015,3,2,3,73,0.5810
2015,3,2,4,72,1.7690
2015,3,2,5,77,2.8320
2015,3,3,1,133,-0.3719
2015,3,3,2,143,-0.3734
2015,3,3,3,147,-1.4225
2015,3,3,4,133,-2.1071
2015,3,3,5,111,-2.7473
2015,4,1,1,181,-1.0127
2015,4,1,2,88,-3.0817
2015,4,1,3,75,-2.6101
2015,4,1,4,82,-4.3714
2015,4,1,5,148,-2.1732
2015,4,2,1,150,-2.4198
2015,4,2,2,119,-2.6777
2015,4,2,3,73,-1.9586
2015,4,2,4,71,-1.7755
2015,4,2,5,77,-2.6810
2015,4,3,1,133,1.1070
2015,4,3,2,141,-0.6825
2015,4,3,3,145,-0.1623
2015,4,3,4,133,-0.4773
2015,4,3,5,111,3.5970
2015,5,1,1,180,0.2455
2015,5,1,2,88,2.1392
2015,5,1,3,75,1.4482
2015,5,1,4,81,1.1431
2015,5,1,5,148,-0.6971
2015,5,2,1,150,1.2356
2015,5,2,2,119,2.3797
2015,5,2,3,73,1.5661
2015,5,2,4,71,0.8710
2015,5,2,5,77,2.4842
2015,5,3,1,132,2.0306
2015,5,3,2,141,1.8925
2015,5,3,3,145,0.6411
2015,5,3,4,132,0.1866
2015,5,3,5,111,0.4346
2015,6,1,1,179,3.1238
2015,6,1,2,87,3.0801
2015,6,1,3,75,1.6940
2015,6,1,4,81,2.4855
2015,6,1,5,148,1.7729
2015,6,2,1,150,1.6555
2015,6,2,2,119,0.9841
2015,6,2,3,73,1.0827
2015,6,2,4,71,-0.4246
2015,6,2,5,77,-0.6021
2015,6,3,1,131,0.5444
2015,6,3,2,141,-2.1006
2015,6,3,3,145,-2.4777
2015,6,3,4,132,-2.8652
2015,6,3,5,109,-3.3403
2015,7,1,1,162,-5.8737
2015,7,1,2,103,-4.7935
2015,7,1,3,67,-4.8076
2015,7,1,4,73,-2.2459
2015,7,1,5,147,-8.8018
2015,7,2,1,138,-2.0756
2015,7,2,2,114,-0.6036
2015,7,2,3,94,-1.5804
2015,7,2,4,73,-3.2339
2015,7,2,5,88,-6.5756
2015,7,3,1,149,4.3309
2015,7,3,2,187,4.6472
2015,7,3,3,131,1.8943
2015,7,3,4,143,0.2262
2015,7,3,5,101,-2.9724
2015,8,1,1,160,-5.2291
2015,8,1,2,103,-3.6359
2015,8,1,3,66,-5.1096
2015,8,1,4,73,-4.2217
2015,8,1,5,147,-1.7865
2015,8,2,1,138,-6.6369
2015,8,2,2,113,-5.1269
2015,8,2,3,94,-4.3210
2015,8,2,4,73,-5.0536
2015,8,2,5,87,-3.4137
2015,8,3,1,147,-6.8398
2015,8,3,2,185,-4.7931
2015,8,3,3,131,-6.0089
2015,8,3,4,142,-6.1989
2015,8,3,5,101,-6.3619
2015,9,1,1,160,-5.3849
2015,9,1,2,103,-5.0620
2015,9,1,3,66,-3.4020
2015,9,1,4,73,-3.4005
2015,9,1,5,146,-9.8534
2015,9,2,1,137,-6.1125
2015,9,2,2,113,-2.8322
2015,9,2,3,93,-2.6302
2015,9,2,4,72,-6.1178
2015,9,2,5,87,-9.7657
2015,9,3,1,144,-5.1484
2015,9,3,2,184,-1.2533
2015,9,3,3,131,-1.4191
2015,9,3,4,142,-1.9002
2015,9,3,5,101,-4.0027
2015,10,1,1,159,7.2994
2015,10,1,2,103,4.6800
2015,10,1,3,66,5.6002
2015,10,1,4,73,5.4028
2015,10,1,5,144,8.1309
2015,10,2,1,136,6.5187
2015,10,2,2,113,4.3341
2015,10,2,3,93,6.3170
2015,10,2,4,72,6.8801
2015,10,2,5,87,9.4006
2015,10,3,1,144,6.5531
2015,10,3,2,183,7.5557
2015,10,3,3,131,8.2502
2015,10,3,4,142,8.5432
2015,10,3,5,101,9.4737
2015,11,1,1,158,-1.1983
2015,11,1,2,102,2.8760
2015,11,1,3,66,1.3664
2015,11,1,4,73,2.3240
2015,11,1,5,144,0.3781
2015,11,2,1,134,3.7380
2015,11,2,2,112,3.1008
2015,11,2,3,92,2.0959
2015,11,2,4,72,2.7180
2015,11,2,5,86,3.1103
2015,11,3,1,144,0.4712
2015,11,3,2,183,0.5719
2015,11,3,3,131,-1.0221
2015,11,3,4,142,-0.2165
2015,11,3,5,101,0.2630
2015,12,1,1,156,-4.2745
2015,12,1,2,102,-4.0155
2015,12,1,3,66,-2.2480
2015,12,1,4,73,-5.2972
2015,12,1,5,144,-7.9959
2015,12,2,1,133,-5.6238
2015,12,2,2,112,-3.5230
2015,12,2,3,91,-3.6534
2015,12,2,4,72,-5.8750
2015,12,2,5,86,-9.2957
2015,12,3,1,144,-0.6944
2015,12,3,2,181,-0.3896
2015,12,3,3,131,-1.1400
2015,12,3,4,142,-2.9259
2015,12,3,5,101,-4.1603
2016,1,1,1,156,-7.9547
2016,1,1,2,101,-5.7369
2016,1,1,3,66,-4.0167
2016,1,1,4,73,-7.1817
2016,1,1,5,143,-9.5219
2016,1,2,1,132,-9.0723
2016,1,2,2,112,-5.6630
2016,1,2,3,88,-4.4206
2016,1,2,4,72,-5.3674
2016,1,2,5,86,-8.9661
2016,1,3,1,143,-7.3549
2016,1,3,2,179,-3.3156
2016,1,3,3,131,-1.3153
2016,1,3,4,141,-4.0546
2016,1,3,5,101,-5.7316
2016,2,1,1,156,0.3404
2016,2,1,2,101,-1.4844
2016,2,1,3,65,-0.8223
2016,2,1,4,72,2.2028
2016,2,1,5,141,2.3027
2016,2,2,1,131,1.5721
2016,2,2,2,112,1.8763
2016,2,2,3,88,2.8255
2016,2,2,4,71,2.7722
2016,2,2,5,86,1.2557
2016,2,3,1,143,-0.4701
2016,2,3,2,179,-0.0827
2016,2,3,3,130,1.4182
2016,2,3,4,141,0.9779
2016,2,3,5,100,1.3087
2016,3,1,1,155,7.7086
2016,3,1,2,101,8.6407
2016,3,1,3,65,3.3712
2016,3,1,4,72,7.0670
2016,3,1,5,139,7.1961
2016,3,2,1,130,8.7691
2016,3,2,2,112,8.6672
2016,3,2,3,88,7.7262
2016,3,2,4,71,8.9612
2016,3,2,5,86,9.5216
2016,3,3,1,141,5.7085
2016,3,3,2,178,6.4905
2016,3,3,3,129,5.8990
2016,3,3,4,141,7.7774
2016,3,3,5,100,8.1485
2016,4,1,1,155,1.6851
2016,4,1,2,100,1.8056
2016,4,1,3,64,1.4240
2016,4,1,4,72,0.3365
2016,4,1,5,137,5.5134
2016,4,2,1,130,2.3218
2016,4,2,2,112,0.5350
2016,4,2,3,88,-0.1131
2016,4,2,4,71,1.5116
2016,4,2,5,86,2.3995
2016,4,3,1,140,1.4087
2016,4,3,2,177,-1.0409
2016,4,3,3,129,0.7695
2016,4,3,4,141,-1.5696
2016,4,3,5,100,2.2993
2016,5,1,1,154,-1.9938
2016,5,1,2,99,0.1693
2016,5,1,3,64,-1.6600
2016,5,1,4,72,-0.7259
2016,5,1,5,137,-1.9208
2016,5,2,1,128,2.1341
2016,5,2,2,112,2.5782
2016,5,2,3,88,1.3284
2016,5,2,4,71,0.8571
2016,5,2,5,86,1.0759
2016,5,3,1,138,2.4048
2016,5,3,2,177,1.6740
2016,5,3,3,128,1.0164
2016,5,3,4,141,2.1833
2016,5,3,5,99,0.2942
2016,6,1,1,153,1.0282
2016,6,1,2,98,1.6418
2016,6,1,3,64,1.6878
2016,6,1,4,72,1.0095
2016,6,1,5,135,3.3969
2016,6,2,1,127,2.0834
2016,6,2,2,112,0.4174
2016,6,2,3,87,2.0965
2016,6,2,4,71,0.2230
2016,6,2,5,85,-0.6908
2016,6,3,1,138,-1.0638
2016,6,3,2,176,0.5826
2016,6,3,3,125,2.8049
2016,6,3,4,140,1.2248
2016,6,3,5,99,1.0906
2016,7,1,1,119,5.3579
2016,7,1,2,76,6.1601
2016,7,1,3,75,5.6034
2016,7,1,4,89,4.6635
2016,7,1,5,148,7.0598
2016,7,2,1,133,4.9560
2016,7,2,2,89,4.3026
2016,7,2,3,74,4.8354
2016,7,2,4,81,6.8438
2016,7,2,5,77,5.7143
2016,7,3,1,152,4.4977
2016,7,3,2,150,4.3687
2016,7,3,3,128,2.4392
2016,7,3,4,116,3.1243
2016,7,3,5,90,4.2871
2016,8,1,1,116,3.1065
2016,8,1,2,76,-0.1627
2016,8,1,3,75,4.0438
2016,8,1,4,89,2.0861
2016,8,1,5,146,1.0476
2016,8,2,1,132,0.8597
2016,8,2,2,87,0.0110
2016,8,2,3,74,0.1655
2016,8,2,4,81,0.3484
2016,8,2,5,77,0.9926
2016,8,3,1,151,-0.1364
2016,8,3,2,148,-1.1742
2016,8,3,3,127,-1.3617
2016,8,3,4,116,0.5695
2016,8,3,5,90,0.0766
2016,9,1,1,116,3.7593
2016,9,1,2,76,3.1081
2016,9,1,3,75,1.5638
2016,9,1,4,88,3.5608
2016,9,1,5,146,1.1407
2016,9,2,1,132,2.4267
2016,9,2,2,87,1.9263
2016,9,2,3,72,-2.1584
2016,9,2,4,81,0.0955
2016,9,2,5,77,0.0212
2016,9,3,1,151,1.4211
2016,9,3,2,148,-1.0652
2016,9,3,3,127,-0.5541
2016,9,3,4,116,0.3292
2016,9,3,5,90,1.7787
2016,10,1,1,115,-5.4459
2016,10,1,2,76,-2.7736
2016,10,1,3,75,-4.5557
2016,10,1,4,88,-2.6641
2016,10,1,5,145,-4.3411
2016,10,2,1,131,-5.8468
2016,10,2,2,84,-4.1042
2016,10,2,3,72,-3.9340
2016,10,2,4,81,-3.7424
2016,10,2,5,75,-5.3626
2016,10,3,1,149,-2.2417
2016,10,3,2,145,-2.4407
2016,10,3,3,126,-2.0604
2016,10,3,4,115,-2.7119
2016,10,3,5,90,-0.4740
2016,11,1,1,115,11.0209
2016,11,1,2,74,12.4421
2016,11,1,3,75,8.3562
2016,11,1,4,88,16.9547
2016,11,1,5,145,13.9076
2016,11,2,1,131,9.6911
2016,11,2,2,84,11.0727
2016,11,2,3,72,12.2767
2016,11,2,4,81,14.1085
2016,11,2,5,75,7.4796
2016,11,3,1,148,0.5692
2016,11,3,2,144,1.4030
2016,11,3,3,125,3.4355
2016,11,3,4,115,4.7219
2016,11,3,5,90,3.4317
2016,12,1,1,113,1.9864
2016,12,1,2,74,5.3448
2016,12,1,3,75,7.0540
2016,12,1,4,88,4.9139
2016,12,1,5,145,3.4070
2016,12,2,1,131,0.8556
2016,12,2,2,84,1.6135
2016,12,2,3,71,4.4585
2016,12,2,4,81,2.3288
2016,12,2,5,75,2.8404
2016,12,3,1,148,0.8860
2016,12,3,2,143,1.6234
2016,12,3,3,125,1.4165
2016,12,3,4,115,2.2163
2016,12,3,5,90,2.7747
2017,1,1,1,112,-1.7756
2017,1,1,2,74,-3.3577
2017,1,1,3,75,-2.1218
2017,1,1,4,87,-3.6365
2017,1,1,5,145,-1.6558
2017,1,2,1,131,1.1681
