year,month,rank_ME,rank_DP,nstocks,ret_vw
2011,4,1,4,48,3.9024
2011,4,1,5,60,0.8858
2011,4,2,1,46,-0.1151
2011,4,2,2,49,3.2603
2011,4,2,3,36,2.7969
2011,4,2,4,42,1.4417
2011,4,2,5,42,5.1326
2011,4,3,1,91,2.5233
2011,4,3,2,86,2.9946
2011,4,3,3,99,4.0861
2011,4,3,4,72,4.6152
2011,4,3,5,82,3.3271
2011,5,1,1,37,-4.4365
2011,5,1,2,42,0.2043
2011,5,1,3,38,-2.6543
2011,5,1,4,48,-4.6459
2011,5,1,5,58,2.7700
2011,5,2,1,46,-0.9811
2011,5,2,2,49,-2.8607
2011,5,2,3,36,0.3856
2011,5,2,4,42,2.2968
2011,5,2,5,42,-0.5869
2011,5,3,1,91,-2.4428
2011,5,3,2,86,-0.3447
2011,5,3,3,99,-1.8834
2011,5,3,4,72,-0.8884
2011,5,3,5,82,0.4936
2011,6,1,1,37,-0.6694
2011,6,1,2,41,-0.6267
2011,6,1,3,38,0.0660
2011,6,1,4,47,-2.4953
2011,6,1,5,58,-0.0345
2011,6,2,1,46,1.6233
2011,6,2,2,49,-1.5657
2011,6,2,3,36,0.7353
2011,6,2,4,42,1.3422
2011,6,2,5,42,-2.3199
2011,6,3,1,91,-1.4900
2011,6,3,2,85,-2.0755
2011,6,3,3,99,-0.8241
2011,6,3,4,72,-1.0088
2011,6,3,5,82,-1.5291
2011,7,1,1,40,-1.5059
2011,7,1,2,42,-0.4180
2011,7,1,3,44,-0.6905
2011,7,1,4,51,-0.8407
2011,7,1,5,89,-1.2036
2011,7,2,1,52,-4.8010
2011,7,2,2,51,-4.7654
2011,7,2,3,41,-4.5430
2011,7,2,4,42,-2.5344
2011,7,2,5,49,-4.0394
2011,7,3,1,100,-1.1152
2011,7,3,2,94,-2.9778
2011,7,3,3,91,-3.0146
2011,7,3,4,90,-2.4294
2011,7,3,5,74,-2.2962
2011,8,1,1,40,-12.1646
2011,8,1,2,42,-9.0573
2011,8,1,3,44,-7.5577
2011,8,1,4,51,-7.3924
2011,8,1,5,89,-7.2964
2011,8,2,1,52,-9.4136
2011,8,2,2,51,-7.1516
2011,8,2,3,41,-7.8412
2011,8,2,4,42,-7.6095
2011,8,2,5,49,-1.2214
2011,8,3,1,99,-9.0098
2011,8,3,2,93,-6.1681
2011,8,3,3,91,-7.3568
2011,8,3,4,90,-2.2975
2011,8,3,5,74,0.2899
2011,9,1,1,40,-12.8581
2011,9,1,2,41,-9.8238
2011,9,1,3,44,-12.2401
2011,9,1,4,51,-7.4547
2011,9,1,5,89,-6.7497
2011,9,2,1,52,-11.4740
2011,9,2,2,51,-10.0351
2011,9,2,3,41,-10.0105
2011,9,2,4,42,-8.8329
2011,9,2,5,49,-7.8437
2011,9,3,1,99,-12.8834
2011,9,3,2,93,-8.0706
2011,9,3,3,91,-6.7971
2011,9,3,4,90,-5.1406
2011,9,3,5,74,-2.6580
2011,10,1,1,40,20.4725
2011,10,1,2,41,16.0811
2011,10,1,3,44,13.0627
2011,10,1,4,51,11.6754
2011,10,1,5,89,11.7872
2011,10,2,1,52,15.6035
2011,10,2,2,51,17.5958
2011,10,2,3,41,12.3289
2011,10,2,4,42,12.9801
2011,10,2,5,49,11.0287
2011,10,3,1,99,18.5452
2011,10,3,2,91,12.6087
2011,10,3,3,91,12.6924
2011,10,3,4,90,8.2416
2011,10,3,5,74,5.7244
2011,11,1,1,40,-2.9169
2011,11,1,2,41,0.1079
2011,11,1,3,44,-1.9705
2011,11,1,4,51,4.1743
2011,11,1,5,88,-2.7026
2011,11,2,1,52,-1.2133
2011,11,2,2,51,0.0190
2011,11,2,3,41,2.3167
2011,11,2,4,41,2.6960
2011,11,2,5,48,-0.3248
2011,11,3,1,99,-0.2967
2011,11,3,2,91,1.0062
2011,11,3,3,91,1.7145
2011,11,3,4,90,0.7345
2011,11,3,5,74,2.3180
2011,12,1,1,40,0.0924
2011,12,1,2,41,1.3919
2011,12,1,3,44,2.9333
2011,12,1,4,51,-0.2424
2011,12,1,5,88,1.9619
2011,12,2,1,52,-1.0127
2011,12,2,2,51,1.7315
2011,12,2,3,41,-2.1986
2011,12,2,4,41,0.7763
2011,12,2,5,48,1.9219
2011,12,3,1,99,-5.7330
2011,12,3,2,91,-0.6175
2011,12,3,3,91,0.4945
2011,12,3,4,90,2.8064
2011,12,3,5,73,4.2911
2012,1,1,1,40,7.5758
2012,1,1,2,41,8.5694
2012,1,1,3,43,6.8945
2012,1,1,4,51,4.7196
2012,1,1,5,88,6.2433
2012,1,2,1,52,7.1035
2012,1,2,2,51,5.4276
2012,1,2,3,41,4.7191
2012,1,2,4,41,3.9559
2012,1,2,5,48,2.5550
2012,1,3,1,98,7.4695
2012,1,3,2,91,5.5104
2012,1,3,3,91,5.2675
2012,1,3,4,88,2.6400
2012,1,3,5,73,-2.0071
2012,2,1,1,40,1.9224
2012,2,1,2,41,-1.8579
2012,2,1,3,43,1.1000
2012,2,1,4,50,-0.0808
2012,2,1,5,88,-1.8258
2012,2,2,1,52,1.4263
2012,2,2,2,51,1.6660
2012,2,2,3,40,2.4685
2012,2,2,4,41,2.4444
2012,2,2,5,48,1.4809
2012,2,3,1,98,4.2348
2012,2,3,2,91,4.0204
2012,2,3,3,91,3.5198
2012,2,3,4,88,2.9066
2012,2,3,5,73,2.5303
2012,3,1,1,39,5.1612
2012,3,1,2,41,0.2776
2012,3,1,3,43,3.7461
2012,3,1,4,50,3.4591
2012,3,1,5,87,3.2029
2012,3,2,1,52,2.5104
2012,3,2,2,51,3.0719
2012,3,2,3,40,1.5461
2012,3,2,4,41,0.7082
2012,3,2,5,48,1.6759
2012,3,3,1,98,-0.4992
2012,3,3,2,91,2.9680
2012,3,3,3,90,1.0826
2012,3,3,4,88,2.2676
2012,3,3,5,73,2.9656
2012,4,1,1,39,-3.6607
2012,4,1,2,41,-3.2861
2012,4,1,3,43,0.4923
2012,4,1,4,50,0.0505
2012,4,1,5,87,-1.5701
2012,4,2,1,52,-1.4692
2012,4,2,2,51,0.0117
2012,4,2,3,40,-1.5742
2012,4,2,4,41,0.2480
2012,4,2,5,48,-0.9355
2012,4,3,1,98,-1.1358
2012,4,3,2,91,-1.1155
2012,4,3,3,89,-0.6425
2012,4,3,4,87,-0.6441
2012,4,3,5,73,2.2957
2012,5,1,1,39,-6.1629
2012,5,1,2,41,-9.2970
2012,5,1,3,43,-8.2426
2012,5,1,4,50,-4.4399
2012,5,1,5,87,-8.2319
2012,5,2,1,52,-7.9357
2012,5,2,2,51,-5.8999
2012,5,2,3,40,-6.0702
2012,5,2,4,41,-5.4858
2012,5,2,5,48,-3.5596
2012,5,3,1,98,-10.6762
2012,5,3,2,91,-4.2856
2012,5,3,3,89,-7.6040
2012,5,3,4,87,-3.9089
2012,5,3,5,72,-1.4700
2012,6,1,1,39,4.6088
2012,6,1,2,41,4.2309
2012,6,1,3,43,7.9157
2012,6,1,4,50,3.6857
2012,6,1,5,87,6.2753
2012,6,2,1,52,4.6913
2012,6,2,2,51,1.3347
2012,6,2,3,40,4.8033
2012,6,2,4,41,3.8275
2012,6,2,5,48,3.4254
2012,6,3,1,97,3.6275
2012,6,3,2,91,1.0548
2012,6,3,3,89,3.8544
2012,6,3,4,87,4.8262
2012,6,3,5,72,5.3913
2012,7,1,1,38,-5.3568
2012,7,1,2,48,-2.1341
2012,7,1,3,41,2.7988
2012,7,1,4,54,-0.9065
2012,7,1,5,86,-2.1030
2012,7,2,1,57,-1.6489
2012,7,2,2,52,-2.5804
2012,7,2,3,53,-2.3568
2012,7,2,4,40,-1.1941
2012,7,2,5,44,-0.0458
2012,7,3,1,100,1.0739
2012,7,3,2,101,-0.5574
2012,7,3,3,97,0.8815
2012,7,3,4,97,1.8827
2012,7,3,5,76,3.8816
2012,8,1,1,38,2.2093
2012,8,1,2,48,1.6388
2012,8,1,3,40,5.0854
2012,8,1,4,54,2.9777
2012,8,1,5,86,2.5632
2012,8,2,1,57,4.5092
2012,8,2,2,52,4.3597
2012,8,2,3,52,4.9226
2012,8,2,4,40,2.0708
2012,8,2,5,44,2.1956
2012,8,3,1,98,3.4481
2012,8,3,2,101,3.1427
2012,8,3,3,97,1.6763
2012,8,3,4,97,0.9062
2012,8,3,5,75,-1.6124
2012,9,1,1,37,2.9322
2012,9,1,2,48,4.5041
2012,9,1,3,40,3.9606
2012,9,1,4,53,3.9923
2012,9,1,5,85,3.8549
2012,9,2,1,57,2.0809
2012,9,2,2,52,4.8500
2012,9,2,3,52,5.5869
2012,9,2,4,40,3.5501
2012,9,2,5,44,1.7221
2012,9,3,1,98,1.9120
2012,9,3,2,101,3.0712
2012,9,3,3,96,1.9245
2012,9,3,4,97,2.3677
2012,9,3,5,75,2.6500
2012,10,1,1,37,-1.5387
2012,10,1,2,48,-3.5901
2012,10,1,3,40,-2.1083
2012,10,1,4,53,-3.0637
2012,10,1,5,85,-2.8409
2012,10,2,1,57,0.7570
2012,10,2,2,52,0.6888
2012,10,2,3,52,-0.1334
2012,10,2,4,40,0.7476
2012,10,2,5,44,-0.6423
2012,10,3,1,98,-0.9624
2012,10,3,2,101,-2.9086
2012,10,3,3,96,-0.5967
2012,10,3,4,97,-1.8481
2012,10,3,5,75,-0.4214
2012,11,1,1,36,0.7444
2012,11,1,2,48,2.1149
2012,11,1,3,40,3.2658
2012,11,1,4,53,1.8171
2012,11,1,5,84,0.9676
2012,11,2,1,57,2.6597
2012,11,2,2,52,0.9973
2012,11,2,3,52,3.3515
2012,11,2,4,40,0.4669
2012,11,2,5,44,1.1260
2012,11,3,1,98,1.8094
2012,11,3,2,100,2.7502
2012,11,3,3,95,0.1297
2012,11,3,4,97,-0.2230
2012,11,3,5,75,-0.7398
2012,12,1,1,36,5.5178
2012,12,1,2,48,4.0393
2012,12,1,3,40,7.5846
2012,12,1,4,53,2.7449
2012,12,1,5,83,5.5679
2012,12,2,1,57,3.9909
2012,12,2,2,51,2.7763
2012,12,2,3,52,1.1685
2012,12,2,4,40,3.9146
2012,12,2,5,44,3.8277
2012,12,3,1,98,2.2038
2012,12,3,2,100,2.3205
2012,12,3,3,95,-0.1755
2012,12,3,4,97,0.3797
2012,12,3,5,75,-0.7455
2013,1,1,1,36,6.0052
2013,1,1,2,48,4.4757
2013,1,1,3,40,3.0303
2013,1,1,4,53,4.1976
2013,1,1,5,82,6.1676
2013,1,2,1,57,7.2292
2013,1,2,2,51,5.4241
2013,1,2,3,52,4.9017
2013,1,2,4,40,7.3891
2013,1,2,5,43,7.6920
2013,1,3,1,98,7.6157
2013,1,3,2,99,6.2611
2013,1,3,3,95,4.9514
2013,1,3,4,97,6.2183
2013,1,3,5,74,5.4315
2013,2,1,1,36,0.7864
2013,2,1,2,48,1.9945
2013,2,1,3,40,0.2362
2013,2,1,4,52,0.5743
2013,2,1,5,82,0.5656
2013,2,2,1,57,0.7915
2013,2,2,2,51,2.5540
2013,2,2,3,52,-0.3080
2013,2,2,4,40,0.7196
2013,2,2,5,43,-0.4932
2013,2,3,1,97,0.1811
2013,2,3,2,99,0.4315
2013,2,3,3,95,2.1645
2013,2,3,4,96,2.4826
2013,2,3,5,74,1.5554
2013,3,1,1,36,4.1107
2013,3,1,2,48,4.5448
2013,3,1,3,40,5.3336
2013,3,1,4,51,4.0078
2013,3,1,5,82,6.2905
2013,3,2,1,56,5.0643
2013,3,2,2,51,5.2884
2013,3,2,3,52,5.3624
2013,3,2,4,40,4.0997
2013,3,2,5,43,3.9250
2013,3,3,1,97,1.8301
2013,3,3,2,99,3.7329
2013,3,3,3,95,3.8545
2013,3,3,4,96,4.1934
2013,3,3,5,74,4.5753
2013,4,1,1,36,-3.3653
2013,4,1,2,48,-0.4182
2013,4,1,3,40,-3.2940
2013,4,1,4,51,1.3522
2013,4,1,5,82,2.9174
2013,4,2,1,56,-1.3212
2013,4,2,2,51,-1.6465
2013,4,2,3,52,-0.8377
2013,4,2,4,40,-0.8789
2013,4,2,5,43,-0.4154
2013,4,3,1,97,-0.2708
2013,4,3,2,99,0.7263
2013,4,3,3,95,2.2695
2013,4,3,4,96,1.9649
2013,4,3,5,74,3.7259
2013,5,1,1,36,10.2107
2013,5,1,2,48,4.7321
2013,5,1,3,40,11.1441
2013,5,1,4,51,3.5975
2013,5,1,5,82,4.3256
2013,5,2,1,56,4.2693
2013,5,2,2,51,5.6454
2013,5,2,3,50,4.5993
2013,5,2,4,40,1.9686
2013,5,2,5,43,2.5167
2013,5,3,1,97,3.1818
2013,5,3,2,99,3.4689
2013,5,3,3,95,2.3155
2013,5,3,4,96,0.6376
2013,5,3,5,74,-4.5917
2013,6,1,1,36,-0.2114
2013,6,1,2,48,1.1314
2013,6,1,3,40,-2.4407
2013,6,1,4,50,0.1585
2013,6,1,5,82,1.8947
2013,6,2,1,56,-4.2736
2013,6,2,2,51,-0.9320
2013,6,2,3,50,-0.5391
2013,6,2,4,40,-1.4282
2013,6,2,5,43,-0.7154
2013,6,3,1,96,-2.0740
2013,6,3,2,99,-2.7019
2013,6,3,3,95,-0.7072
2013,6,3,4,96,-0.7911
2013,6,3,5,74,0.3804
2013,7,1,1,39,7.0913
2013,7,1,2,39,7.3568
2013,7,1,3,48,9.5597
2013,7,1,4,50,6.3386
2013,7,1,5,126,7.9022
2013,7,2,1,55,5.8505
2013,7,2,2,61,7.6451
2013,7,2,3,43,5.5504
2013,7,2,4,51,6.8112
2013,7,2,5,54,6.6997
2013,7,3,1,95,5.4750
2013,7,3,2,115,6.2498
2013,7,3,3,113,4.1690
2013,7,3,4,94,5.2895
2013,7,3,5,72,3.7445
2013,8,1,1,39,-2.9535
2013,8,1,2,39,-5.2673
2013,8,1,3,48,-4.9276
2013,8,1,4,50,-4.7732
2013,8,1,5,125,-4.0773
2013,8,2,1,55,-2.0163
2013,8,2,2,61,-1.5387
2013,8,2,3,42,-3.6139
2013,8,2,4,51,-5.8290
2013,8,2,5,54,-2.8769
2013,8,3,1,93,-0.4658
2013,8,3,2,115,-2.0181
2013,8,3,3,113,-2.7457
2013,8,3,4,94,-2.8830
2013,8,3,5,72,-2.8273
2013,9,1,1,39,6.0126
2013,9,1,2,38,7.9544
2013,9,1,3,47,8.6275
2013,9,1,4,49,5.6744
2013,9,1,5,123,5.5082
2013,9,2,1,54,8.6494
2013,9,2,2,61,6.6514
2013,9,2,3,42,5.4599
2013,9,2,4,51,6.5040
2013,9,2,5,54,5.8851
2013,9,3,1,93,4.8840
2013,9,3,2,115,5.3532
2013,9,3,3,113,3.0854
2013,9,3,4,94,1.2376
2013,9,3,5,72,2.0166
2013,10,1,1,39,4.5164
2013,10,1,2,38,3.6927
2013,10,1,3,47,5.4583
2013,10,1,4,49,4.0555
2013,10,1,5,123,3.4242
2013,10,2,1,53,1.9673
2013,10,2,2,61,4.6298
2013,10,2,3,42,3.8136
2013,10,2,4,51,4.3597
2013,10,2,5,54,4.4604
2013,10,3,1,93,4.4271
2013,10,3,2,115,5.2122
2013,10,3,3,113,3.7343
2013,10,3,4,94,5.4220
2013,10,3,5,72,5.5657
2013,11,1,1,38,6.7952
2013,11,1,2,38,7.2407
2013,11,1,3,46,5.6134
2013,11,1,4,49,4.5051
2013,11,1,5,123,4.4686
2013,11,2,1,53,4.8942
2013,11,2,2,61,3.5413
2013,11,2,3,42,0.8752
2013,11,2,4,50,2.7750
2013,11,2,5,53,3.3224
2013,11,3,1,93,1.2915
2013,11,3,2,115,2.1893
2013,11,3,3,112,3.6142
2013,11,3,4,94,3.0068
2013,11,3,5,72,-0.3768
2013,12,1,1,38,0.5103
2013,12,1,2,38,4.7447
2013,12,1,3,46,0.1159
2013,12,1,4,48,1.1154
2013,12,1,5,122,0.0438
2013,12,2,1,53,3.5035
2013,12,2,2,61,2.0557
2013,12,2,3,42,2.3429
2013,12,2,4,50,3.3724
2013,12,2,5,52,4.1435
2013,12,3,1,93,3.5077
2013,12,3,2,115,2.7337
2013,12,3,3,112,2.2176
2013,12,3,4,94,2.1143
2013,12,3,5,72,2.1491
2014,1,1,1,38,-6.6348
2014,1,1,2,37,-6.1393
2014,1,1,3,46,-5.8621
2014,1,1,4,48,-7.4234
2014,1,1,5,122,-3.3738
2014,1,2,1,52,-4.7317
2014,1,2,2,60,-5.5477
2014,1,2,3,42,-3.9294
2014,1,2,4,49,-4.4256
2014,1,2,5,50,-3.8710
2014,1,3,1,92,-3.7881
2014,1,3,2,115,-2.8569
2014,1,3,3,112,-3.8387
2014,1,3,4,92,-5.6460
2014,1,3,5,72,-2.5356
2014,2,1,1,38,1.2795
2014,2,1,2,37,1.4788
2014,2,1,3,45,4.7188
2014,2,1,4,48,2.4896
2014,2,1,5,122,4.1615
2014,2,2,1,52,4.2391
2014,2,2,2,60,4.0384
2014,2,2,3,41,6.1107
2014,2,2,4,49,3.0565
2014,2,2,5,50,2.2281
2014,2,3,1,92,5.7068
2014,2,3,2,114,5.0876
2014,2,3,3,112,4.2774
2014,2,3,4,92,4.2714
2014,2,3,5,72,3.6800
2014,3,1,1,37,2.5170
2014,3,1,2,37,0.4945
2014,3,1,3,45,4.4176
2014,3,1,4,48,3.7775
2014,3,1,5,121,1.4375
2014,3,2,1,52,-0.8809
2014,3,2,2,60,-0.1272
2014,3,2,3,40,1.4158
2014,3,2,4,49,2.9768
2014,3,2,5,49,2.4186
2014,3,3,1,92,-0.0452
2014,3,3,2,114,0.1263
2014,3,3,3,112,2.0428
2014,3,3,4,92,2.1723
2014,3,3,5,72,2.1571
2014,4,1,1,37,-4.3061
2014,4,1,2,38,-4.7475
2014,4,1,3,45,-4.7575
2014,4,1,4,48,-3.1881
2014,4,1,5,121,-3.9561
2014,4,2,1,52,-2.3863
2014,4,2,2,60,-2.6686
2014,4,2,3,39,-2.2053
2014,4,2,4,49,-1.3600
2014,4,2,5,49,-0.5636
2014,4,3,1,92,0.9835
2014,4,3,2,114,-0.3177
2014,4,3,3,112,1.1078
2014,4,3,4,92,3.3317
2014,4,3,5,72,2.5157
2014,5,1,1,37,1.4206
2014,5,1,2,38,-2.1095
2014,5,1,3,45,2.0227
2014,5,1,4,48,-1.2132
2014,5,1,5,119,-0.9881
2014,5,2,1,52,1.7021
2014,5,2,2,59,0.8708
2014,5,2,3,39,-0.8262
2014,5,2,4,49,0.7552
2014,5,2,5,49,-0.0532
2014,5,3,1,92,3.4194
2014,5,3,2,114,3.5727
2014,5,3,3,112,1.2960
2014,5,3,4,92,1.1610
2014,5,3,5,72,2.1837
2014,6,1,1,37,3.4520
2014,6,1,2,38,5.3260
2014,6,1,3,45,0.7443
2014,6,1,4,48,2.5889
2014,6,1,5,119,2.5154
2014,6,2,1,52,5.0303
2014,6,2,2,59,5.1086
2014,6,2,3,38,3.4713
2014,6,2,4,49,3.3526
2014,6,2,5,49,3.9033
2014,6,3,1,92,1.9493
2014,6,3,2,113,2.9952
2014,6,3,3,112,0.8264
2014,6,3,4,92,1.8563
2014,6,3,5,72,2.3497
2014,7,1,1,38,-6.2669
2014,7,1,2,42,-7.2248
2014,7,1,3,40,-2.7911
2014,7,1,4,57,-3.2244
2014,7,1,5,86,-5.0292
2014,7,2,1,65,-7.5277
2014,7,2,2,59,-6.3557
2014,7,2,3,39,-5.6750
2014,7,2,4,48,-5.4718
2014,7,2,5,51,-5.6764
2014,7,3,1,97,-3.9384
2014,7,3,2,105,-2.0263
2014,7,3,3,114,-1.2145
2014,7,3,4,99,-1.3505
2014,7,3,5,83,-2.1509
2014,8,1,1,38,5.0480
2014,8,1,2,42,4.4361
2014,8,1,3,39,4.4645
2014,8,1,4,57,3.5425
2014,8,1,5,86,2.9606
2014,8,2,1,64,5.3888
2014,8,2,2,59,4.7804
2014,8,2,3,39,3.6167
2014,8,2,4,48,4.2643
2014,8,2,5,51,5.5272
2014,8,3,1,97,3.9054
2014,8,3,2,105,3.9621
2014,8,3,3,114,4.4672
2014,8,3,4,99,3.8988
2014,8,3,5,83,3.1995
2014,9,1,1,38,-10.3370
2014,9,1,2,42,-7.6239
2014,9,1,3,39,-5.6680
2014,9,1,4,57,-4.6717
2014,9,1,5,86,-5.8222
2014,9,2,1,64,-5.3876
2014,9,2,2,59,-4.4585
2014,9,2,3,39,-7.2508
2014,9,2,4,48,-6.5892
2014,9,2,5,50,-6.8807
2014,9,3,1,97,-4.0223
2014,9,3,2,104,-2.2775
2014,9,3,3,113,-2.4638
2014,9,3,4,99,-1.0313
2014,9,3,5,83,-0.9684
2014,10,1,1,38,9.4396
2014,10,1,2,42,10.0927
2014,10,1,3,38,9.3127
2014,10,1,4,57,5.8286
2014,10,1,5,86,7.4407
2014,10,2,1,64,7.0802
2014,10,2,2,59,8.5298
2014,10,2,3,39,5.3175
2014,10,2,4,48,9.1734
2014,10,2,5,50,5.8982
2014,10,3,1,97,-0.7670
2014,10,3,2,104,2.9154
2014,10,3,3,113,4.0982
2014,10,3,4,99,1.3740
2014,10,3,5,83,2.4138
2014,11,1,1,38,-0.7285
2014,11,1,2,42,-3.5991
2014,11,1,3,38,-0.4609
2014,11,1,4,57,-1.3362
2014,11,1,5,85,-0.6372
2014,11,2,1,64,2.6442
2014,11,2,2,59,1.8523
2014,11,2,3,39,-1.3410
2014,11,2,4,48,1.0999
2014,11,2,5,50,0.8303
2014,11,3,1,97,0.7568
2014,11,3,2,104,4.4371
2014,11,3,3,112,5.0179
2014,11,3,4,99,3.4956
2014,11,3,5,83,1.2614
2014,12,1,1,38,4.6486
2014,12,1,2,42,6.4816
2014,12,1,3,38,7.4480
2014,12,1,4,57,7.5257
2014,12,1,5,83,4.6574
2014,12,2,1,64,1.1590
2014,12,2,2,59,1.6242
2014,12,2,3,39,1.0173
2014,12,2,4,48,3.0971
2014,12,2,5,50,3.2957
2014,12,3,1,97,-0.4747
2014,12,3,2,104,1.3286
2014,12,3,3,111,-1.1410
2014,12,3,4,99,-0.9806
2014,12,3,5,83,-0.5838
2015,1,1,1,38,-6.0588
2015,1,1,2,42,-1.0090
2015,1,1,3,38,-8.9458
2015,1,1,4,57,-3.5015
2015,1,1,5,83,-4.3949
2015,1,2,1,64,-5.9095
2015,1,2,2,59,-3.8074
2015,1,2,3,39,-2.3896
2015,1,2,4,48,-2.9238
2015,1,2,5,49,-2.2180
2015,1,3,1,97,-2.5882
2015,1,3,2,103,-2.5544
2015,1,3,3,111,-1.9452
2015,1,3,4,99,-4.0605
2015,1,3,5,83,-1.5643
2015,2,1,1,38,7.3209
2015,2,1,2,42,6.9257
2015,2,1,3,38,4.3723
2015,2,1,4,57,3.2083
2015,2,1,5,83,4.8367
2015,2,2,1,64,5.9030
2015,2,2,2,59,7.2097
2015,2,2,3,39,4.0089
2015,2,2,4,48,4.9815
2015,2,2,5,49,3.8772
2015,2,3,1,97,5.8349
2015,2,3,2,103,7.0409
2015,2,3,3,110,7.8162
2015,2,3,4,97,4.7298
2015,2,3,5,82,3.1622
2015,3,1,1,37,2.7086
2015,3,1,2,42,4.6118
2015,3,1,3,38,0.8664
2015,3,1,4,57,1.9670
2015,3,1,5,83,-0.2657
2015,3,2,1,64,1.6921
2015,3,2,2,59,3.4690
2015,3,2,3,39,3.3361
2015,3,2,4,48,1.3536
2015,3,2,5,49,0.0681
2015,3,3,1,97,-0.0743
2015,3,3,2,103,-0.8429
2015,3,3,3,110,-2.3452
2015,3,3,4,97,-2.3007
2015,3,3,5,82,-2.0799
2015,4,1,1,37,-3.6536
2015,4,1,2,42,-3.4774
2015,4,1,3,38,-3.8637
2015,4,1,4,57,-4.3964
2015,4,1,5,83,-1.7882
2015,4,2,1,64,-3.2326
2015,4,2,2,59,-1.1007
2015,4,2,3,39,-3.8304
2015,4,2,4,48,-3.3843
2015,4,2,5,49,-3.3042
2015,4,3,1,96,1.5109
2015,4,3,2,102,0.1701
2015,4,3,3,110,-0.5428
2015,4,3,4,97,1.7174
2015,4,3,5,82,2.0707
2015,5,1,1,37,-0.0465
2015,5,1,2,42,3.2093
2015,5,1,3,38,-0.8540
2015,5,1,4,57,0.7478
2015,5,1,5,83,2.0568
2015,5,2,1,64,1.4473
2015,5,2,2,59,1.5338
2015,5,2,3,39,1.7126
2015,5,2,4,48,0.6238
2015,5,2,5,49,0.2605
2015,5,3,1,96,-1.0309
2015,5,3,2,102,1.8765
2015,5,3,3,110,2.0847
2015,5,3,4,96,0.2505
2015,5,3,5,82,-0.2385
2015,6,1,1,37,-1.3364
2015,6,1,2,42,4.2126
2015,6,1,3,38,2.0386
2015,6,1,4,57,2.6372
2015,6,1,5,83,1.3655
2015,6,2,1,64,-1.0851
2015,6,2,2,59,3.0692
2015,6,2,3,39,1.2413
2015,6,2,4,48,-0.5893
2015,6,2,5,49,-2.2677
2015,6,3,1,96,-3.3098
2015,6,3,2,102,-1.5174
2015,6,3,3,110,-2.6848
2015,6,3,4,95,-2.9927
2015,6,3,5,82,-3.2332
2015,7,1,1,34,-5.6233
2015,7,1,2,39,-3.3381
2015,7,1,3,45,-5.6393
2015,7,1,4,41,-3.4036
2015,7,1,5,94,-9.9392
2015,7,2,1,74,-1.0223
2015,7,2,2,63,-1.3861
2015,7,2,3,49,-3.8936
2015,7,2,4,45,-1.8991
2015,7,2,5,44,-5.4884
2015,7,3,1,112,1.4795
2015,7,3,2,108,0.3073
2015,7,3,3,113,1.3607
2015,7,3,4,109,1.3929
2015,7,3,5,76,-0.6387
2015,8,1,1,34,-4.2013
2015,8,1,2,39,-3.7465
2015,8,1,3,45,-2.7471
2015,8,1,4,41,-5.9826
2015,8,1,5,92,2.2349
2015,8,2,1,74,-4.4501
2015,8,2,2,63,-5.2620
2015,8,2,3,49,-4.0913
2015,8,2,4,45,-4.4477
2015,8,2,5,44,-3.4388
2015,8,3,1,111,-6.7378
2015,8,3,2,108,-6.5401
2015,8,3,3,112,-6.8243
2015,8,3,4,108,-5.9541
2015,8,3,5,76,-3.7823
2015,9,1,1,34,-5.3168
2015,9,1,2,39,-6.7275
2015,9,1,3,45,-2.2862
2015,9,1,4,40,-1.9270
2015,9,1,5,92,-8.5594
2015,9,2,1,74,-4.4626
2015,9,2,2,62,-3.5237
2015,9,2,3,49,-5.4501
2015,9,2,4,45,-4.1897
2015,9,2,5,44,-2.5349
2015,9,3,1,109,-2.3646
2015,9,3,2,108,-3.1466
2015,9,3,3,112,-3.6447
2015,9,3,4,108,-0.8311
2015,9,3,5,76,-2.0724
2015,10,1,1,34,3.5689
2015,10,1,2,39,9.5949
2015,10,1,3,45,7.2590
2015,10,1,4,40,6.4765
2015,10,1,5,91,4.5052
2015,10,2,1,74,6.7265
2015,10,2,2,62,8.7278
2015,10,2,3,49,5.7108
2015,10,2,4,45,7.1252
2015,10,2,5,44,7.9336
2015,10,3,1,109,8.2838
2015,10,3,2,108,7.4023
2015,10,3,3,112,7.8815
2015,10,3,4,108,8.5110
2015,10,3,5,76,7.9652
2015,11,1,1,34,2.3533
2015,11,1,2,39,5.9550
2015,11,1,3,45,1.6096
2015,11,1,4,40,-1.4975
2015,11,1,5,91,-1.0667
2015,11,2,1,72,2.0004
2015,11,2,2,61,2.7279
2015,11,2,3,49,1.3130
2015,11,2,4,45,2.3860
2015,11,2,5,44,0.3767
2015,11,3,1,109,0.4621
2015,11,3,2,108,-0.4015
2015,11,3,3,112,0.5458
2015,11,3,4,108,0.0869
2015,11,3,5,76,-1.6944
2015,12,1,1,33,-3.3365
2015,12,1,2,39,-8.4774
2015,12,1,3,45,-8.2612
2015,12,1,4,40,-2.3156
2015,12,1,5,90,-5.7821
2015,12,2,1,72,-5.7755
2015,12,2,2,61,-6.3726
2015,12,2,3,48,-6.5326
2015,12,2,4,45,-5.5878
2015,12,2,5,44,-2.2925
2015,12,3,1,108,-3.3714
2015,12,3,2,107,-5.4753
2015,12,3,3,112,-1.9616
2015,12,3,4,108,-0.1148
