year,month,rank_ME,rank_OP,nstocks,ret_vw
2013,9,2,5,82,6.8692
2013,9,3,1,102,3.6223
2013,9,3,2,128,5.6299
2013,9,3,3,114,4.1558
2013,9,3,4,143,2.2305
2013,9,3,5,137,3.0500
2013,10,1,1,161,3.2477
2013,10,1,2,120,3.5677
2013,10,1,3,81,4.7471
2013,10,1,4,73,3.5823
2013,10,1,5,120,2.7916
2013,10,2,1,127,1.4181
2013,10,2,2,100,2.2930
2013,10,2,3,73,3.5694
2013,10,2,4,61,4.7308
2013,10,2,5,82,4.8590
2013,10,3,1,102,5.9786
2013,10,3,2,128,3.4994
2013,10,3,3,114,4.2902
2013,10,3,4,142,3.7655
2013,10,3,5,136,5.4251
2013,11,1,1,159,5.8816
2013,11,1,2,119,5.9632
2013,11,1,3,80,4.0444
2013,11,1,4,73,5.6237
2013,11,1,5,119,5.5926
2013,11,2,1,126,3.0117
2013,11,2,2,100,3.3676
2013,11,2,3,73,2.8338
2013,11,2,4,60,4.2211
2013,11,2,5,80,3.8686
2013,11,3,1,100,2.4926
2013,11,3,2,128,2.9873
2013,11,3,3,114,1.0858
2013,11,3,4,142,3.3190
2013,11,3,5,135,2.2400
2013,12,1,1,157,4.0745
2013,12,1,2,119,2.3318
2013,12,1,3,79,-0.1982
2013,12,1,4,72,2.7398
2013,12,1,5,119,0.0722
2013,12,2,1,126,2.0390
2013,12,2,2,99,1.8195
2013,12,2,3,73,2.7293
2013,12,2,4,60,2.0356
2013,12,2,5,80,2.4856
2013,12,3,1,100,1.6631
2013,12,3,2,128,2.0168
2013,12,3,3,114,3.5246
2013,12,3,4,142,2.1355
2013,12,3,5,135,3.2127
2014,1,1,1,156,-1.6109
2014,1,1,2,118,-2.7821
2014,1,1,3,79,-4.0365
2014,1,1,4,72,-4.3340
2014,1,1,5,119,-6.1201
2014,1,2,1,125,-1.8260
2014,1,2,2,99,-4.8609
2014,1,2,3,72,-3.9809
2014,1,2,4,60,-4.8724
2014,1,2,5,77,-3.4201
2014,1,3,1,99,-5.6908
2014,1,3,2,128,-1.6630
2014,1,3,3,112,-2.2953
2014,1,3,4,142,-3.7046
2014,1,3,5,135,-4.9211
2014,2,1,1,156,4.6688
2014,2,1,2,118,3.5422
2014,2,1,3,78,7.2143
2014,2,1,4,72,2.9353
2014,2,1,5,119,6.2528
2014,2,2,1,125,5.2913
2014,2,2,2,98,5.2770
2014,2,2,3,72,3.6964
2014,2,2,4,60,6.0567
2014,2,2,5,76,3.9134
2014,2,3,1,99,5.0617
2014,2,3,2,127,5.2702
2014,2,3,3,112,4.6933
2014,2,3,4,142,3.9114
2014,2,3,5,135,5.3690
2014,3,1,1,154,-0.8916
2014,3,1,2,117,2.0832
2014,3,1,3,77,0.9251
2014,3,1,4,72,0.8126
2014,3,1,5,116,0.6091
2014,3,2,1,125,-1.5393
2014,3,2,2,98,1.2480
2014,3,2,3,72,0.7420
2014,3,2,4,59,-0.4387
2014,3,2,5,75,1.9802
2014,3,3,1,99,0.1864
2014,3,3,2,127,-1.4577
2014,3,3,3,112,1.4812
2014,3,3,4,142,1.5909
2014,3,3,5,134,1.3532
2014,4,1,1,153,-5.3606
2014,4,1,2,118,-4.5583
2014,4,1,3,77,-3.7685
2014,4,1,4,72,-3.0991
2014,4,1,5,115,-3.5852
2014,4,2,1,125,-3.4237
2014,4,2,2,98,-2.3039
2014,4,2,3,71,-2.4861
2014,4,2,4,59,-2.0935
2014,4,2,5,75,-3.0424
2014,4,3,1,99,2.5487
2014,4,3,2,127,-0.1132
2014,4,3,3,112,2.3839
2014,4,3,4,142,1.4615
2014,4,3,5,133,0.7665
2014,5,1,1,152,-0.4433
2014,5,1,2,117,0.3892
2014,5,1,3,77,-2.9706
2014,5,1,4,72,1.2804
2014,5,1,5,114,-1.8222
2014,5,2,1,124,-0.3530
2014,5,2,2,98,1.1053
2014,5,2,3,71,1.4816
2014,5,2,4,58,1.2101
2014,5,2,5,75,0.2170
2014,5,3,1,99,4.0758
2014,5,3,2,127,3.1657
2014,5,3,3,112,1.5200
2014,5,3,4,142,1.5323
2014,5,3,5,133,1.3415
2014,6,1,1,151,5.0708
2014,6,1,2,117,4.0790
2014,6,1,3,77,2.8394
2014,6,1,4,72,1.8972
2014,6,1,5,114,3.0822
2014,6,2,1,124,5.4994
2014,6,2,2,97,4.4426
2014,6,2,3,71,4.2381
2014,6,2,4,58,6.2449
2014,6,2,5,75,4.5363
2014,6,3,1,99,3.1376
2014,6,3,2,127,2.6974
2014,6,3,3,112,2.9064
2014,6,3,4,142,1.0878
2014,6,3,5,132,1.5376
2014,7,1,1,173,-6.6906
2014,7,1,2,114,-3.5361
2014,7,1,3,84,-4.5416
2014,7,1,4,59,-4.9639
2014,7,1,5,97,-5.6734
2014,7,2,1,125,-7.9369
2014,7,2,2,122,-5.2220
2014,7,2,3,86,-6.0646
2014,7,2,4,47,-7.0134
2014,7,2,5,59,-4.6891
2014,7,3,1,101,-2.1655
2014,7,3,2,121,-2.8046
2014,7,3,3,121,-3.0196
2014,7,3,4,133,-1.6021
2014,7,3,5,153,-0.2911
2014,8,1,1,173,3.8996
2014,8,1,2,113,3.8884
2014,8,1,3,83,3.7489
2014,8,1,4,59,4.1753
2014,8,1,5,96,5.0075
2014,8,2,1,124,5.1605
2014,8,2,2,121,5.0618
2014,8,2,3,86,3.8430
2014,8,2,4,47,5.6071
2014,8,2,5,59,5.1919
2014,8,3,1,100,5.6646
2014,8,3,2,121,4.2173
2014,8,3,3,121,3.6632
2014,8,3,4,133,4.1954
2014,8,3,5,153,3.6919
2014,9,1,1,173,-7.4924
2014,9,1,2,113,-7.1309
2014,9,1,3,83,-5.5260
2014,9,1,4,59,-4.6645
2014,9,1,5,96,-5.3714
2014,9,2,1,123,-6.0068
2014,9,2,2,121,-5.0708
2014,9,2,3,85,-6.2427
2014,9,2,4,47,-6.4681
2014,9,2,5,59,-3.3134
2014,9,3,1,100,-3.8966
2014,9,3,2,120,-3.3871
2014,9,3,3,120,-2.7581
2014,9,3,4,133,-0.6442
2014,9,3,5,153,-2.1083
2014,10,1,1,170,7.0989
2014,10,1,2,112,5.9519
2014,10,1,3,83,8.5698
2014,10,1,4,59,9.5850
2014,10,1,5,96,5.9246
2014,10,2,1,123,4.6402
2014,10,2,2,121,6.1076
2014,10,2,3,85,7.8994
2014,10,2,4,47,7.3375
2014,10,2,5,59,4.2595
2014,10,3,1,100,0.3778
2014,10,3,2,120,1.6002
2014,10,3,3,120,3.7702
2014,10,3,4,132,2.2987
2014,10,3,5,153,2.4955
2014,11,1,1,170,-0.0800
2014,11,1,2,112,-0.8150
2014,11,1,3,82,-2.6816
2014,11,1,4,58,2.2967
2014,11,1,5,95,0.7810
2014,11,2,1,121,-0.7429
2014,11,2,2,121,1.0583
2014,11,2,3,85,0.6134
2014,11,2,4,47,0.7759
2014,11,2,5,59,3.7988
2014,11,3,1,100,-1.6675
2014,11,3,2,120,1.9655
2014,11,3,3,120,3.5539
2014,11,3,4,131,3.1501
2014,11,3,5,153,3.9005
2014,12,1,1,170,5.7919
2014,12,1,2,112,6.3358
2014,12,1,3,80,7.0214
2014,12,1,4,57,6.3907
2014,12,1,5,95,1.9562
2014,12,2,1,121,1.4475
2014,12,2,2,121,1.5266
2014,12,2,3,85,2.1673
2014,12,2,4,47,3.2650
2014,12,2,5,58,1.0849
2014,12,3,1,99,-0.4569
2014,12,3,2,120,-0.3690
2014,12,3,3,120,0.2427
2014,12,3,4,131,-0.3827
2014,12,3,5,152,-1.0548
2015,1,1,1,170,-4.4808
2015,1,1,2,111,-6.1125
2015,1,1,3,80,-5.1951
2015,1,1,4,57,-2.8790
2015,1,1,5,94,-3.7065
2015,1,2,1,120,-4.8795
2015,1,2,2,121,-4.9101
2015,1,2,3,84,-1.8467
2015,1,2,4,47,-1.3201
2015,1,2,5,57,0.1908
2015,1,3,1,98,0.2190
2015,1,3,2,119,-3.3431
2015,1,3,3,119,-2.9103
2015,1,3,4,131,-3.3835
2015,1,3,5,152,-1.6698
2015,2,1,1,167,5.9830
2015,2,1,2,111,5.2665
2015,2,1,3,80,2.6982
2015,2,1,4,57,4.9405
2015,2,1,5,93,5.6910
2015,2,2,1,118,6.3269
2015,2,2,2,121,7.8560
2015,2,2,3,83,4.9168
2015,2,2,4,47,6.3291
2015,2,2,5,57,4.1302
2015,2,3,1,97,4.8893
2015,2,3,2,119,7.0539
2015,2,3,3,118,6.4169
2015,2,3,4,130,4.7022
2015,2,3,5,150,6.1089
2015,3,1,1,167,2.2403
2015,3,1,2,111,1.6866
2015,3,1,3,80,-0.5636
2015,3,1,4,57,2.6853
2015,3,1,5,91,-0.6039
2015,3,2,1,117,2.6757
2015,3,2,2,120,2.4536
2015,3,2,3,83,1.3210
2015,3,2,4,47,1.6782
2015,3,2,5,56,0.8362
2015,3,3,1,96,-0.6412
2015,3,3,2,119,-0.8545
2015,3,3,3,118,-0.5835
2015,3,3,4,130,-2.5408
2015,3,3,5,150,-1.9422
2015,4,1,1,166,-2.0166
2015,4,1,2,110,-3.9875
2015,4,1,3,80,-0.3680
2015,4,1,4,57,-2.8763
2015,4,1,5,91,-2.5075
2015,4,2,1,117,-3.6656
2015,4,2,2,120,-2.0865
2015,4,2,3,83,-2.6335
2015,4,2,4,47,-2.2038
2015,4,2,5,56,-2.4701
2015,4,3,1,96,-0.1384
2015,4,3,2,118,1.7106
2015,4,3,3,118,-0.6307
2015,4,3,4,129,1.2241
2015,4,3,5,148,0.9452
2015,5,1,1,164,0.3759
2015,5,1,2,110,1.6290
2015,5,1,3,80,-0.2858
2015,5,1,4,57,2.7297
2015,5,1,5,91,-0.1262
2015,5,2,1,117,2.6234
2015,5,2,2,120,1.6418
2015,5,2,3,83,0.8986
2015,5,2,4,47,0.9043
2015,5,2,5,56,3.0934
2015,5,3,1,96,0.8220
2015,5,3,2,118,0.1226
2015,5,3,3,118,1.1423
2015,5,3,4,129,0.1490
2015,5,3,5,146,1.4959
2015,6,1,1,164,2.4489
2015,6,1,2,109,2.6673
2015,6,1,3,80,2.6320
2015,6,1,4,57,2.7374
2015,6,1,5,91,0.5958
2015,6,2,1,117,-0.6451
2015,6,2,2,120,0.8494
2015,6,2,3,83,0.1052
2015,6,2,4,46,-1.0604
2015,6,2,5,56,0.3739
2015,6,3,1,96,-1.1163
2015,6,3,2,118,-2.0782
2015,6,3,3,117,-1.6576
2015,6,3,4,129,-3.4110
2015,6,3,5,145,-2.4403
2015,7,1,1,197,-5.6656
2015,7,1,2,107,-5.9270
2015,7,1,3,71,-4.5382
2015,7,1,4,81,-7.0194
2015,7,1,5,75,-7.0444
2015,7,2,1,122,-3.4287
2015,7,2,2,121,-1.4626
2015,7,2,3,75,-1.5223
2015,7,2,4,62,-1.7645
2015,7,2,5,55,-4.5149
2015,7,3,1,98,0.9609
2015,7,3,2,123,0.5241
2015,7,3,3,136,1.7588
2015,7,3,4,156,1.7659
2015,7,3,5,134,-0.4647
2015,8,1,1,194,-4.2350
2015,8,1,2,107,-5.1970
2015,8,1,3,70,-4.2781
2015,8,1,4,81,-1.0635
2015,8,1,5,75,-1.8514
2015,8,2,1,120,-5.5048
2015,8,2,2,121,-5.9090
2015,8,2,3,75,-3.8197
2015,8,2,4,62,-4.3674
2015,8,2,5,55,-4.6397
2015,8,3,1,97,-4.8995
2015,8,3,2,123,-5.8640
2015,8,3,3,134,-5.6750
2015,8,3,4,155,-6.2923
2015,8,3,5,134,-6.2624
2015,9,1,1,193,-6.9001
2015,9,1,2,107,-3.6972
2015,9,1,3,69,-2.4907
2015,9,1,4,81,-6.5139
2015,9,1,5,75,-6.4131
2015,9,2,1,119,-6.1124
2015,9,2,2,121,-3.9872
2015,9,2,3,73,-2.6605
2015,9,2,4,62,-4.6744
2015,9,2,5,55,-6.0367
2015,9,3,1,96,-4.7560
2015,9,3,2,123,-3.3434
2015,9,3,3,132,-2.1699
2015,9,3,4,155,-1.2039
2015,9,3,5,134,-2.9828
2015,10,1,1,192,6.4826
2015,10,1,2,107,7.0131
2015,10,1,3,69,3.9857
2015,10,1,4,81,7.1564
2015,10,1,5,74,3.5127
2015,10,2,1,119,7.0540
2015,10,2,2,121,8.1732
2015,10,2,3,73,4.6294
2015,10,2,4,62,6.8050
2015,10,2,5,55,7.3283
2015,10,3,1,96,4.1487
2015,10,3,2,123,7.5761
2015,10,3,3,132,7.2851
2015,10,3,4,155,7.9268
2015,10,3,5,134,9.5553
2015,11,1,1,189,1.3588
2015,11,1,2,107,2.6103
2015,11,1,3,69,0.8970
2015,11,1,4,80,1.8104
2015,11,1,5,74,0.4440
2015,11,2,1,119,4.0980
2015,11,2,2,119,3.8812
2015,11,2,3,73,1.6690
2015,11,2,4,59,1.9685
2015,11,2,5,55,3.6166
2015,11,3,1,95,1.8237
2015,11,3,2,123,-0.6297
2015,11,3,3,132,-0.2731
2015,11,3,4,155,-0.6266
2015,11,3,5,134,0.3442
2015,12,1,1,189,-4.5499
2015,12,1,2,106,-6.1694
2015,12,1,3,68,-2.4424
2015,12,1,4,80,-8.6145
2015,12,1,5,74,-6.5370
2015,12,2,1,119,-5.8704
2015,12,2,2,118,-5.5189
2015,12,2,3,73,-3.7112
2015,12,2,4,59,-5.1204
2015,12,2,5,55,-5.1291
2015,12,3,1,95,-4.1011
2015,12,3,2,121,-2.9459
2015,12,3,3,132,0.4202
2015,12,3,4,155,-0.9655
2015,12,3,5,134,-4.4372
2016,1,1,1,187,-9.2629
2016,1,1,2,105,-5.0892
2016,1,1,3,67,-3.5565
2016,1,1,4,77,-5.0679
2016,1,1,5,74,-6.5168
2016,1,2,1,118,-10.2835
2016,1,2,2,118,-6.2766
2016,1,2,3,70,-2.3645
2016,1,2,4,59,-4.8130
2016,1,2,5,55,-5.5735
2016,1,3,1,95,-8.4781
2016,1,3,2,120,-5.9310
2016,1,3,3,132,-5.0825
2016,1,3,4,154,-1.5534
2016,1,3,5,133,-6.1222
2016,2,1,1,185,2.2515
2016,2,1,2,104,-1.2140
2016,2,1,3,67,3.6396
2016,2,1,4,77,0.5329
2016,2,1,5,73,-2.0676
2016,2,2,1,117,1.3740
2016,2,2,2,118,2.5656
2016,2,2,3,69,2.4236
2016,2,2,4,59,0.4619
2016,2,2,5,55,0.8340
2016,2,3,1,94,-1.6822
2016,2,3,2,119,1.1231
2016,2,3,3,132,2.2956
2016,2,3,4,154,0.6541
2016,2,3,5,133,1.1253
2016,3,1,1,184,7.5367
2016,3,1,2,102,7.8936
2016,3,1,3,67,5.4838
2016,3,1,4,77,4.4279
2016,3,1,5,73,6.7053
2016,3,2,1,116,9.0535
2016,3,2,2,117,7.3905
2016,3,2,3,69,5.8976
2016,3,2,4,59,8.1693
2016,3,2,5,55,8.5815
2016,3,3,1,92,8.3333
2016,3,3,2,118,6.8411
2016,3,3,3,131,6.6941
2016,3,3,4,154,5.8962
2016,3,3,5,133,8.5830
2016,4,1,1,183,2.5519
2016,4,1,2,101,0.1986
2016,4,1,3,66,2.9700
2016,4,1,4,77,0.5916
2016,4,1,5,73,3.6505
2016,4,2,1,116,2.3107
2016,4,2,2,117,0.4539
2016,4,2,3,69,-0.5576
2016,4,2,4,59,1.3583
2016,4,2,5,55,1.7714
2016,4,3,1,92,3.7651
2016,4,3,2,118,1.4524
2016,4,3,3,129,-0.1402
2016,4,3,4,153,0.4604
2016,4,3,5,133,-2.2465
2016,5,1,1,180,0.4411
2016,5,1,2,101,-0.2739
2016,5,1,3,66,-2.9236
2016,5,1,4,76,-1.6287
2016,5,1,5,73,-0.2509
2016,5,2,1,116,1.8221
2016,5,2,2,117,2.7813
2016,5,2,3,69,1.8751
2016,5,2,4,59,-0.2792
2016,5,2,5,55,-0.6385
2016,5,3,1,92,2.8216
2016,5,3,2,118,0.5636
2016,5,3,3,126,0.6066
2016,5,3,4,153,1.4903
2016,5,3,5,132,2.3220
2016,6,1,1,179,1.4012
2016,6,1,2,101,1.2180
2016,6,1,3,66,3.8201
2016,6,1,4,75,2.3329
2016,6,1,5,70,2.5817
2016,6,2,1,116,-0.0769
2016,6,2,2,116,2.1812
2016,6,2,3,69,2.6758
2016,6,2,4,59,0.8168
2016,6,2,5,54,-1.2575
2016,6,3,1,92,-0.3902
2016,6,3,2,116,0.3381
2016,6,3,3,126,1.7384
2016,6,3,4,153,2.8800
2016,6,3,5,129,-0.5384
2016,7,1,1,217,4.7162
2016,7,1,2,116,5.1655
2016,7,1,3,59,7.2748
2016,7,1,4,74,7.8607
2016,7,1,5,82,7.9736
2016,7,2,1,130,5.8974
2016,7,2,2,103,6.1260
2016,7,2,3,75,4.9405
2016,7,2,4,74,4.9785
2016,7,2,5,79,6.9374
2016,7,3,1,105,6.8612
2016,7,3,2,133,2.0370
2016,7,3,3,136,2.8035
2016,7,3,4,145,3.1708
2016,7,3,5,119,5.7060
2016,8,1,1,215,1.6949
2016,8,1,2,116,4.1720
2016,8,1,3,59,2.8789
2016,8,1,4,74,-1.2644
2016,8,1,5,81,1.2368
2016,8,2,1,129,-0.1067
2016,8,2,2,102,1.1746
2016,8,2,3,74,3.7187
2016,8,2,4,74,-1.0769
2016,8,2,5,79,0.3045
2016,8,3,1,105,0.7187
2016,8,3,2,131,-1.5708
2016,8,3,3,135,-1.7701
2016,8,3,4,145,-0.4590
2016,8,3,5,119,1.1139
2016,9,1,1,215,3.9149
2016,9,1,2,115,2.7271
2016,9,1,3,59,1.2508
2016,9,1,4,74,3.2489
2016,9,1,5,80,1.8056
2016,9,2,1,127,1.7713
2016,9,2,2,101,1.2282
2016,9,2,3,73,0.9211
2016,9,2,4,74,0.7339
2016,9,2,5,79,-0.1966
2016,9,3,1,104,0.9982
2016,9,3,2,131,-0.3014
2016,9,3,3,135,-0.4975
2016,9,3,4,145,-0.3015
2016,9,3,5,119,2.5211
2016,10,1,1,214,-6.6886
2016,10,1,2,115,-3.4413
2016,10,1,3,59,-2.7043
2016,10,1,4,73,-3.5022
2016,10,1,5,79,-2.9686
2016,10,2,1,125,-5.7717
2016,10,2,2,101,-2.8058
2016,10,2,3,72,-3.2508
2016,10,2,4,73,-4.6739
2016,10,2,5,75,-6.5658
2016,10,3,1,104,-2.9640
2016,10,3,2,130,-2.7959
2016,10,3,3,134,-2.6090
2016,10,3,4,142,-2.5943
2016,10,3,5,118,-1.2672
2016,11,1,1,213,10.4252
2016,11,1,2,115,12.4966
2016,11,1,3,58,15.5744
2016,11,1,4,72,11.0616
2016,11,1,5,79,17.8041
2016,11,2,1,125,11.7487
2016,11,2,2,101,10.0398
2016,11,2,3,72,12.4840
2016,11,2,4,73,13.5594
2016,11,2,5,75,7.7313
2016,11,3,1,104,1.1123
2016,11,3,2,129,3.8349
2016,11,3,3,132,1.8309
2016,11,3,4,142,3.6303
2016,11,3,5,118,5.6694
2016,12,1,1,211,3.2131
2016,12,1,2,112,5.5269
2016,12,1,3,58,3.3257
2016,12,1,4,72,5.7390
2016,12,1,5,79,3.3320
2016,12,2,1,124,0.1684
2016,12,2,2,101,2.8378
2016,12,2,3,72,2.2671
2016,12,2,4,73,4.6445
2016,12,2,5,75,0.0781
2016,12,3,1,104,0.1534
2016,12,3,2,129,1.2330
2016,12,3,3,132,1.7506
2016,12,3,4,141,2.2128
2016,12,3,5,117,0.9698
2017,1,1,1,212,-1.1120
2017,1,1,2,111,-3.2411
2017,1,1,3,58,-0.6030
2017,1,1,4,72,-4.4696
2017,1,1,5,78,1.8425
2017,1,2,1,123,0.4838
2017,1,2,2,101,-0.3292
2017,1,2,3,72,0.2290
2017,1,2,4,73,0.5417
2017,1,2,5,75,0.4230
2017,1,3,1,103,4.6861
2017,1,3,2,128,0.1721
2017,1,3,3,132,1.6916
2017,1,3,4,140,1.7645
2017,1,3,5,117,2.3771
2017,2,1,1,212,-0.7628
2017,2,1,2,110,0.5479
2017,2,1,3,58,-0.3182
2017,2,1,4,72,0.7430
2017,2,1,5,78,-1.8625
2017,2,2,1,123,0.2965
2017,2,2,2,100,0.9607
2017,2,2,3,71,0.5261
2017,2,2,4,73,1.2604
2017,2,2,5,75,-0.9409
2017,2,3,1,103,2.4038
2017,2,3,2,127,2.4242
2017,2,3,3,131,4.9361
2017,2,3,4,140,2.7188
2017,2,3,5,117,5.1484
2017,3,1,1,211,2.9096
2017,3,1,2,109,0.1521
2017,3,1,3,58,-0.4532
2017,3,1,4,71,-0.1763
2017,3,1,5,78,-3.4828
2017,3,2,1,122,0.9275
2017,3,2,2,99,0.7485
2017,3,2,3,69,2.0745
2017,3,2,4,72,0.3718
2017,3,2,5,75,-0.1535
2017,3,3,1,103,1.1501
2017,3,3,2,127,0.1116
2017,3,3,3,130,-0.4069
2017,3,3,4,139,0.6912
2017,3,3,5,117,1.4227
2017,4,1,1,210,2.7445
2017,4,1,2,107,3.8519
2017,4,1,3,57,1.4374
2017,4,1,4,71,1.3376
2017,4,1,5,77,0.4339
2017,4,2,1,122,0.9810
2017,4,2,2,99,2.7913
2017,4,2,3,67,2.6734
2017,4,2,4,72,0.9757
2017,4,2,5,75,-0.0142
2017,4,3,1,102,4.0768
2017,4,3,2,127,0.9365
2017,4,3,3,129,0.9216
2017,4,3,4,139,0.5751
2017,4,3,5,117,0.9550
2017,5,1,1,209,-1.6067
2017,5,1,2,107,-3.8027
2017,5,1,3,57,-2.7324
2017,5,1,4,71,-2.6239
2017,5,1,5,77,-4.0326
2017,5,2,1,121,-0.9748
2017,5,2,2,98,-1.0366
2017,5,2,3,67,-1.1071
2017,5,2,4,71,-1.4697
2017,5,2,5,73,-2.0994
2017,5,3,1,102,3.2548
2017,5,3,2,127,1.0204
2017,5,3,3,129,1.4913
2017,5,3,4,138,1.2769
2017,5,3,5,117,1.7263
2017,6,1,1,208,3.2377
2017,6,1,2,106,4.4222
2017,6,1,3,56,4.0462
2017,6,1,4,71,3.9121
2017,6,1,5,75,1.9597
2017,6,2,1,121,1.6928
2017,6,2,2,98,1.2909
2017,6,2,3,67,1.2123
2017,6,2,4,71,2.0373
2017,6,2,5,73,1.3468
2017,6,3,1,102,-2.2224
2017,6,3,2,127,-0.8626
2017,6,3,3,129,0.5221
2017,6,3,4,138,-0.0782
2017,6,3,5,117,-0.1567
2017,7,1,1,213,-0.6815
2017,7,1,2,125,0.1888
2017,7,1,3,60,-0.2957
2017,7,1,4,59,-0.7527
2017,7,1,5,106,-2.6686
2017,7,2,1,113,-0.3272
2017,7,2,2,111,1.3825
2017,7,2,3,75,1.6328
2017,7,2,4,57,1.4421
2017,7,2,5,70,0.4995
2017,7,3,1,95,2.4665
2017,7,3,2,124,4.3084
2017,7,3,3,130,1.1087
2017,7,3,4,144,1.4624
2017,7,3,5,131,1.1425
2017,8,1,1,213,0.9796
2017,8,1,2,125,-2.7765
2017,8,1,3,60,-0.4988
2017,8,1,4,59,-1.6915
2017,8,1,5,106,-6.9719
2017,8,2,1,113,-0.8748
2017,8,2,2,111,-1.1126
2017,8,2,3,75,-2.5296
2017,8,2,4,56,-1.5739
2017,8,2,5,70,-2.7226
2017,8,3,1,95,0.1302
2017,8,3,2,124,0.2541
2017,8,3,3,129,-0.0901
2017,8,3,4,144,0.1957
2017,8,3,5,130,1.7598
2017,9,1,1,213,10.5667
2017,9,1,2,121,8.6177
2017,9,1,3,60,7.6575
2017,9,1,4,58,6.8470
2017,9,1,5,106,9.1213
2017,9,2,1,112,7.2374
2017,9,2,2,111,7.0648
2017,9,2,3,75,6.7610
2017,9,2,4,56,5.7544
2017,9,2,5,69,7.3105
2017,9,3,1,95,3.7937
2017,9,3,2,124,2.7088
2017,9,3,3,129,2.4325
2017,9,3,4,144,1.4278
2017,9,3,5,129,1.8784
2017,10,1,1,209,1.9314
2017,10,1,2,121,0.7936
2017,10,1,3,58,-2.4003
2017,10,1,4,57,1.5703
2017,10,1,5,106,-0.2074
2017,10,2,1,111,0.6603
2017,10,2,2,111,0.8358
2017,10,2,3,74,1.4251
2017,10,2,4,56,0.8026
2017,10,2,5,68,-1.3670
2017,10,3,1,94,4.1832
2017,10,3,2,123,1.8141
2017,10,3,3,128,1.8478
2017,10,3,4,143,1.8419
2017,10,3,5,129,1.6822
2017,11,1,1,206,1.2070
2017,11,1,2,120,2.0248
2017,11,1,3,58,2.7057
2017,11,1,4,57,7.9562
2017,11,1,5,105,7.8377
2017,11,2,1,111,1.7305
2017,11,2,2,111,2.5025
2017,11,2,3,74,3.2161
2017,11,2,4,56,2.2462
2017,11,2,5,67,7.4115
2017,11,3,1,94,1.2395
2017,11,3,2,123,1.7245
2017,11,3,3,128,3.1142
2017,11,3,4,142,3.7806
2017,11,3,5,129,4.1385
2017,12,1,1,205,0.6198
2017,12,1,2,120,-1.4768
2017,12,1,3,58,-1.1867
2017,12,1,4,57,-2.1470
2017,12,1,5,103,-0.2139
2017,12,2,1,111,-0.0112
2017,12,2,2,111,-0.2041
2017,12,2,3,74,0.4858
2017,12,2,4,54,0.6749
2017,12,2,5,66,2.4503
2017,12,3,1,94,2.0792
2017,12,3,2,123,0.6340
2017,12,3,3,128,-0.1904
2017,12,3,4,142,1.9648
2017,12,3,5,128,0.9192
2018,1,1,1,202,3.1869
2018,1,1,2,120,-0.8118
2018,1,1,3,58,1.4171
2018,1,1,4,56,0.5380
2018,1,1,5,101,0.6006
2018,1,2,1,109,3.1643
2018,1,2,2,111,1.5316
2018,1,2,3,74,1.9115
2018,1,2,4,54,3.3488
2018,1,2,5,66,3.4097
2018,1,3,1,94,8.6473
2018,1,3,2,123,7.6592
2018,1,3,3,127,3.1683
2018,1,3,4,142,4.3682
2018,1,3,5,128,4.7418
2018,2,1,1,202,-4.0966
2018,2,1,2,120,-3.0340
2018,2,1,3,57,-7.8063
2018,2,1,4,56,-6.2988
2018,2,1,5,101,-1.1399
2018,2,2,1,109,-3.3356
2018,2,2,2,111,-5.3284
2018,2,2,3,74,-4.0390
2018,2,2,4,53,-4.2172
2018,2,2,5,64,-5.2785
2018,2,3,1,94,-4.6128
2018,2,3,2,123,-4.4896
2018,2,3,3,127,-5.4745
2018,2,3,4,142,-4.6978
2018,2,3,5,128,-1.9001
2018,3,1,1,201,-0.2365
2018,3,1,2,120,2.9966
2018,3,1,3,57,1.5222
2018,3,1,4,56,2.6699
2018,3,1,5,99,1.2938
2018,3,2,1,109,2.0354
2018,3,2,2,111,0.8537
2018,3,2,3,73,1.5250
2018,3,2,4,53,0.2625
2018,3,2,5,63,-0.4084
2018,3,3,1,94,-1.9014
2018,3,3,2,123,-0.1784
2018,3,3,3,127,-0.2903
2018,3,3,4,142,-1.4082
2018,3,3,5,127,-4.7989
2018,4,1,1,198,1.9095
2018,4,1,2,120,2.1277
2018,4,1,3,57,2.5192
2018,4,1,4,56,0.1551
2018,4,1,5,97,1.4815
2018,4,2,1,109,1.8794
2018,4,2,2,110,-0.3815
2018,4,2,3,73,1.0168
2018,4,2,4,53,1.2690
2018,4,2,5,62,1.4248
2018,4,3,1,91,0.1268
2018,4,3,2,121,1.0135
2018,4,3,3,127,-0.2631
2018,4,3,4,142,-1.0861
2018,4,3,5,127,0.6625
2018,5,1,1,198,10.1999
2018,5,1,2,119,4.9286
2018,5,1,3,56,10.3071
2018,5,1,4,56,5.6218
2018,5,1,5,97,6.9769
2018,5,2,1,108,6.6914
2018,5,2,2,110,3.7576
2018,5,2,3,73,9.0590
2018,5,2,4,53,7.5126
2018,5,2,5,62,3.5831
2018,5,3,1,91,4.3526
2018,5,3,2,121,3.0684
2018,5,3,3,127,2.5925
2018,5,3,4,142,1.5434
2018,5,3,5,126,4.3810
2018,6,1,1,198,1.3231
2018,6,1,2,118,1.6270
2018,6,1,3,56,4.7642
2018,6,1,4,56,2.8333
2018,6,1,5,97,2.3743
2018,6,2,1,108,1.7403
2018,6,2,2,109,1.4357
2018,6,2,3,73,0.9862
