year,month,rank_ME,rank_EBP,nstocks,ret_vw
2011,6,2,5,84,-1.3235
2011,6,3,1,259,-1.3257
2011,6,3,2,161,-2.2778
2011,6,3,3,125,-1.8989
2011,6,3,4,98,-0.6807
2011,6,3,5,62,-1.9123
2011,7,1,1,320,-4.6009
2011,7,1,2,178,-2.4843
2011,7,1,3,188,-2.6125
2011,7,1,4,216,-0.9228
2011,7,1,5,411,-1.7482
2011,7,2,1,202,-4.8537
2011,7,2,2,116,-5.3640
2011,7,2,3,128,-4.2552
2011,7,2,4,97,-5.0096
2011,7,2,5,92,-3.8586
2011,7,3,1,265,-0.0994
2011,7,3,2,149,-3.1485
2011,7,3,3,125,-2.4538
2011,7,3,4,96,-3.7031
2011,7,3,5,71,-3.2517
2011,8,1,1,319,-10.8288
2011,8,1,2,177,-11.4307
2011,8,1,3,187,-9.5387
2011,8,1,4,214,-10.8628
2011,8,1,5,410,-12.0144
2011,8,2,1,202,-7.3932
2011,8,2,2,114,-10.0019
2011,8,2,3,128,-8.7885
2011,8,2,4,95,-7.3788
2011,8,2,5,92,-11.2489
2011,8,3,1,265,-4.1280
2011,8,3,2,147,-4.7856
2011,8,3,3,125,-7.4713
2011,8,3,4,96,-3.9300
2011,8,3,5,71,-6.1831
2011,9,1,1,319,-12.9503
2011,9,1,2,177,-11.3199
2011,9,1,3,187,-11.1577
2011,9,1,4,210,-11.5685
2011,9,1,5,406,-12.6671
2011,9,2,1,199,-9.7699
2011,9,2,2,114,-11.3882
2011,9,2,3,128,-13.1271
2011,9,2,4,95,-11.0877
2011,9,2,5,92,-12.4121
2011,9,3,1,265,-5.6293
2011,9,3,2,147,-7.0297
2011,9,3,3,125,-9.6119
2011,9,3,4,95,-5.4049
2011,9,3,5,71,-7.1402
2011,10,1,1,318,13.2943
2011,10,1,2,177,14.6010
2011,10,1,3,186,14.4478
2011,10,1,4,209,14.4495
2011,10,1,5,403,12.2524
2011,10,2,1,198,15.8548
2011,10,2,2,113,15.6207
2011,10,2,3,127,16.6806
2011,10,2,4,95,14.1056
2011,10,2,5,92,13.8228
2011,10,3,1,264,9.7653
2011,10,3,2,146,11.9120
2011,10,3,3,123,13.3177
2011,10,3,4,95,9.3712
2011,10,3,5,71,9.6879
2011,11,1,1,317,-3.1652
2011,11,1,2,175,-2.6960
2011,11,1,3,186,-1.8459
2011,11,1,4,208,-2.4367
2011,11,1,5,399,-1.2503
2011,11,2,1,198,-1.3118
2011,11,2,2,112,-0.4585
2011,11,2,3,125,-1.1000
2011,11,2,4,95,0.6734
2011,11,2,5,92,-0.4479
2011,11,3,1,264,-0.2419
2011,11,3,2,145,1.2495
2011,11,3,3,122,1.6790
2011,11,3,4,95,0.6258
2011,11,3,5,71,-1.1155
2011,12,1,1,314,-0.5906
2011,12,1,2,175,2.7323
2011,12,1,3,182,1.6829
2011,12,1,4,206,1.9946
2011,12,1,5,392,1.3953
2011,12,2,1,198,-1.4314
2011,12,2,2,112,0.8277
2011,12,2,3,125,0.6900
2011,12,2,4,94,0.6620
2011,12,2,5,91,-0.2225
2011,12,3,1,263,0.0382
2011,12,3,2,145,0.2705
2011,12,3,3,120,1.2000
2011,12,3,4,95,2.1348
2011,12,3,5,71,4.1381
2012,1,1,1,312,9.1448
2012,1,1,2,175,8.3243
2012,1,1,3,180,6.7356
2012,1,1,4,205,7.0523
2012,1,1,5,387,8.9215
2012,1,2,1,198,7.2280
2012,1,2,2,112,7.1744
2012,1,2,3,125,6.9586
2012,1,2,4,93,6.1789
2012,1,2,5,90,4.9140
2012,1,3,1,261,5.8276
2012,1,3,2,144,4.3123
2012,1,3,3,119,3.0053
2012,1,3,4,95,1.5856
2012,1,3,5,71,2.2721
2012,2,1,1,311,-0.0838
2012,2,1,2,173,1.6064
2012,2,1,3,177,0.6057
2012,2,1,4,205,3.1332
2012,2,1,5,382,3.0081
2012,2,2,1,197,3.6493
2012,2,2,2,111,2.3435
2012,2,2,3,124,2.6067
2012,2,2,4,93,3.0271
2012,2,2,5,89,4.0021
2012,2,3,1,260,5.0530
2012,2,3,2,144,3.4213
2012,2,3,3,119,3.0475
2012,2,3,4,95,4.6167
2012,2,3,5,71,3.6656
2012,3,1,1,308,3.4021
2012,3,1,2,170,3.3640
2012,3,1,3,176,3.0220
2012,3,1,4,205,3.0201
2012,3,1,5,378,4.3490
2012,3,2,1,196,2.6568
2012,3,2,2,111,2.8848
2012,3,2,3,124,1.8683
2012,3,2,4,93,2.8554
2012,3,2,5,89,-0.0835
2012,3,3,1,259,4.2762
2012,3,3,2,143,0.9098
2012,3,3,3,119,0.4667
2012,3,3,4,94,1.3748
2012,3,3,5,71,1.6857
2012,4,1,1,306,-3.2742
2012,4,1,2,168,-2.3310
2012,4,1,3,176,-2.7478
2012,4,1,4,204,0.3174
2012,4,1,5,373,-0.9251
2012,4,2,1,196,0.2298
2012,4,2,2,111,-2.1448
2012,4,2,3,124,-1.7712
2012,4,2,4,93,-1.8053
2012,4,2,5,89,-0.0288
2012,4,3,1,259,-0.8492
2012,4,3,2,143,-0.8012
2012,4,3,3,119,0.3555
2012,4,3,4,94,0.6447
2012,4,3,5,69,-1.7591
2012,5,1,1,304,-9.0689
2012,5,1,2,167,-7.9663
2012,5,1,3,174,-6.3999
2012,5,1,4,202,-8.2009
2012,5,1,5,368,-6.7341
2012,5,2,1,195,-6.2931
2012,5,2,2,110,-5.4362
2012,5,2,3,124,-7.2634
2012,5,2,4,93,-4.8908
2012,5,2,5,89,-7.8099
2012,5,3,1,258,-6.1310
2012,5,3,2,143,-5.4807
2012,5,3,3,118,-6.0473
2012,5,3,4,94,-2.4122
2012,5,3,5,69,-3.6737
2012,6,1,1,301,8.7843
2012,6,1,2,167,4.9483
2012,6,1,3,171,5.6000
2012,6,1,4,200,5.5484
2012,6,1,5,366,5.2389
2012,6,2,1,195,4.6093
2012,6,2,2,110,3.7261
2012,6,2,3,124,4.0410
2012,6,2,4,93,3.6759
2012,6,2,5,89,4.7446
2012,6,3,1,258,2.7439
2012,6,3,2,143,3.7924
2012,6,3,3,117,4.0850
2012,6,3,4,93,4.6502
2012,6,3,5,68,6.9342
2012,7,1,1,263,-2.2447
2012,7,1,2,145,-2.5857
2012,7,1,3,155,-1.1145
2012,7,1,4,167,-3.2249
2012,7,1,5,487,-3.9156
2012,7,2,1,197,-4.1661
2012,7,2,2,112,-0.6923
2012,7,2,3,115,-1.1467
2012,7,2,4,92,0.4976
2012,7,2,5,95,-1.1803
2012,7,3,1,261,0.9633
2012,7,3,2,173,2.6164
2012,7,3,3,130,1.8661
2012,7,3,4,106,0.7321
2012,7,3,5,53,0.4813
2012,8,1,1,262,1.6995
2012,8,1,2,145,1.2102
2012,8,1,3,152,3.3365
2012,8,1,4,165,4.0480
2012,8,1,5,478,3.5785
2012,8,2,1,197,4.8372
2012,8,2,2,110,3.2162
2012,8,2,3,115,3.2680
2012,8,2,4,92,2.7247
2012,8,2,5,95,5.7986
2012,8,3,1,259,3.0838
2012,8,3,2,173,1.7910
2012,8,3,3,129,1.4399
2012,8,3,4,105,0.4496
2012,8,3,5,53,5.5733
2012,9,1,1,261,4.6464
2012,9,1,2,142,3.9837
2012,9,1,3,152,4.3130
2012,9,1,4,163,5.1086
2012,9,1,5,473,4.6495
2012,9,2,1,197,1.7610
2012,9,2,2,108,3.7232
2012,9,2,3,114,3.2895
2012,9,2,4,92,2.6248
2012,9,2,5,95,4.1540
2012,9,3,1,258,1.4268
2012,9,3,2,171,3.1608
2012,9,3,3,129,2.4586
2012,9,3,4,105,4.8463
2012,9,3,5,53,3.2092
2012,10,1,1,259,-5.5116
2012,10,1,2,141,-3.9081
2012,10,1,3,152,-3.3809
2012,10,1,4,162,-3.6527
2012,10,1,5,468,-3.0119
2012,10,2,1,197,-4.3560
2012,10,2,2,108,0.9277
2012,10,2,3,114,0.3291
2012,10,2,4,92,-0.6069
2012,10,2,5,94,0.9020
2012,10,3,1,258,-3.9805
2012,10,3,2,170,-0.6964
2012,10,3,3,129,-1.3446
2012,10,3,4,105,-0.8757
2012,10,3,5,53,-1.9442
2012,11,1,1,257,0.2600
2012,11,1,2,139,0.7603
2012,11,1,3,150,0.2753
2012,11,1,4,162,0.1005
2012,11,1,5,466,2.0178
2012,11,2,1,195,1.5789
2012,11,2,2,107,1.5605
2012,11,2,3,113,1.2039
2012,11,2,4,92,1.3086
2012,11,2,5,91,1.4158
2012,11,3,1,257,1.8992
2012,11,3,2,169,-0.0811
2012,11,3,3,128,0.2441
2012,11,3,4,105,0.2622
2012,11,3,5,53,1.8421
2012,12,1,1,256,2.1058
2012,12,1,2,138,3.4710
2012,12,1,3,149,3.8217
2012,12,1,4,161,5.4365
2012,12,1,5,457,5.1966
2012,12,2,1,195,2.5299
2012,12,2,2,107,3.2972
2012,12,2,3,113,3.8833
2012,12,2,4,92,3.9502
2012,12,2,5,90,4.9881
2012,12,3,1,257,-0.2168
2012,12,3,2,168,-0.1891
2012,12,3,3,128,1.6230
2012,12,3,4,105,2.2947
2012,12,3,5,53,3.1492
2013,1,1,1,253,5.9376
2013,1,1,2,138,4.3167
2013,1,1,3,148,4.6320
2013,1,1,4,159,7.4152
2013,1,1,5,449,5.5243
2013,1,2,1,191,5.9175
2013,1,2,2,106,6.9311
2013,1,2,3,113,5.7551
2013,1,2,4,91,7.8467
2013,1,2,5,89,6.1882
2013,1,3,1,256,3.7594
2013,1,3,2,168,6.4663
2013,1,3,3,127,5.4104
2013,1,3,4,105,6.7063
2013,1,3,5,53,8.9821
2013,2,1,1,252,0.4572
2013,2,1,2,137,0.1582
2013,2,1,3,147,2.8393
2013,2,1,4,159,1.8282
2013,2,1,5,446,0.8265
2013,2,2,1,191,1.1975
2013,2,2,2,106,0.1454
2013,2,2,3,113,1.5824
2013,2,2,4,91,1.1520
2013,2,2,5,88,1.0721
2013,2,3,1,256,1.2712
2013,2,3,2,167,0.7209
2013,2,3,3,126,1.8936
2013,2,3,4,104,2.7173
2013,2,3,5,53,1.4733
2013,3,1,1,252,6.3510
2013,3,1,2,136,5.7996
2013,3,1,3,146,5.2842
2013,3,1,4,159,4.0947
2013,3,1,5,442,5.2357
2013,3,2,1,191,4.3751
2013,3,2,2,103,4.2462
2013,3,2,3,112,4.6540
2013,3,2,4,91,5.2589
2013,3,2,5,88,5.0246
2013,3,3,1,256,3.5542
2013,3,3,2,167,3.1503
2013,3,3,3,126,4.7804
2013,3,3,4,104,4.3674
2013,3,3,5,53,4.9736
2013,4,1,1,251,-0.7948
2013,4,1,2,134,-0.4551
2013,4,1,3,145,-0.4770
2013,4,1,4,157,-0.8207
2013,4,1,5,438,0.4944
2013,4,2,1,191,-0.5880
2013,4,2,2,103,-1.3211
2013,4,2,3,112,-2.4311
2013,4,2,4,91,-1.3190
2013,4,2,5,88,0.7312
2013,4,3,1,256,1.9229
2013,4,3,2,167,1.5523
2013,4,3,3,126,2.2371
2013,4,3,4,104,1.0017
2013,4,3,5,53,1.1542
2013,5,1,1,249,7.8070
2013,5,1,2,134,2.9725
2013,5,1,3,144,4.5519
2013,5,1,4,155,7.6735
2013,5,1,5,432,4.6965
2013,5,2,1,189,4.9575
2013,5,2,2,102,4.3618
2013,5,2,3,112,6.1091
2013,5,2,4,90,4.0619
2013,5,2,5,88,6.4828
2013,5,3,1,256,2.4286
2013,5,3,2,167,1.1516
2013,5,3,3,126,0.0460
2013,5,3,4,104,2.1028
2013,5,3,5,53,3.4906
2013,6,1,1,247,-0.0829
2013,6,1,2,132,1.2165
2013,6,1,3,142,2.3553
2013,6,1,4,155,0.9483
2013,6,1,5,430,-0.3739
2013,6,2,1,189,0.1648
2013,6,2,2,101,-0.7622
2013,6,2,3,112,-0.0475
2013,6,2,4,90,-1.4991
2013,6,2,5,88,-2.8083
2013,6,3,1,256,-2.2090
2013,6,3,2,167,-0.9489
2013,6,3,3,126,-0.3055
2013,6,3,4,103,-0.7155
2013,6,3,5,52,-2.4347
2013,7,1,1,265,7.4767
2013,7,1,2,143,8.1939
2013,7,1,3,132,6.1905
2013,7,1,4,157,7.3744
2013,7,1,5,457,8.2691
2013,7,2,1,181,6.7284
2013,7,2,2,120,6.0117
2013,7,2,3,104,6.5668
2013,7,2,4,108,7.4956
2013,7,2,5,101,7.5039
2013,7,3,1,256,5.5997
2013,7,3,2,172,4.9471
2013,7,3,3,129,4.9691
2013,7,3,4,108,5.3828
2013,7,3,5,55,5.4280
2013,8,1,1,265,-1.4362
2013,8,1,2,142,-3.6006
2013,8,1,3,132,-2.9234
2013,8,1,4,157,-2.9735
2013,8,1,5,454,-3.3528
2013,8,2,1,179,0.5780
2013,8,2,2,120,-2.6807
2013,8,2,3,104,-4.4932
2013,8,2,4,108,-3.4152
2013,8,2,5,100,-3.8857
2013,8,3,1,256,-1.6191
2013,8,3,2,170,-2.9853
2013,8,3,3,129,-2.6366
2013,8,3,4,106,-3.8849
2013,8,3,5,55,-1.6624
2013,9,1,1,263,7.2923
2013,9,1,2,140,7.5101
2013,9,1,3,131,6.0519
2013,9,1,4,157,8.6253
2013,9,1,5,448,6.5965
2013,9,2,1,179,6.0595
2013,9,2,2,120,6.7331
2013,9,2,3,103,5.7257
2013,9,2,4,108,5.7118
2013,9,2,5,100,6.2844
2013,9,3,1,256,4.0650
2013,9,3,2,170,2.6281
2013,9,3,3,129,3.8122
2013,9,3,4,106,2.9605
2013,9,3,5,55,4.2745
2013,10,1,1,262,1.4576
2013,10,1,2,140,0.7807
2013,10,1,3,131,4.3220
2013,10,1,4,157,5.5460
2013,10,1,5,443,3.5593
2013,10,2,1,178,2.0880
2013,10,2,2,120,2.7365
2013,10,2,3,103,3.8512
2013,10,2,4,108,3.8764
2013,10,2,5,100,3.8746
2013,10,3,1,255,4.6782
2013,10,3,2,170,4.2103
2013,10,3,3,129,4.0986
2013,10,3,4,106,5.2156
2013,10,3,5,54,6.6911
2013,11,1,1,261,5.3006
2013,11,1,2,140,7.9486
2013,11,1,3,130,5.9413
2013,11,1,4,155,5.0304
2013,11,1,5,438,4.4395
2013,11,2,1,175,4.7314
2013,11,2,2,119,4.2653
2013,11,2,3,103,3.4037
2013,11,2,4,107,1.6340
2013,11,2,5,98,1.9878
2013,11,3,1,253,3.2480
2013,11,3,2,170,2.6117
2013,11,3,3,128,1.9715
2013,11,3,4,106,0.4351
2013,11,3,5,54,1.0471
2013,12,1,1,260,2.7762
2013,12,1,2,139,2.9329
2013,12,1,3,129,1.6920
2013,12,1,4,153,2.5244
2013,12,1,5,429,2.5014
2013,12,2,1,174,0.3723
2013,12,2,2,119,3.7040
2013,12,2,3,103,3.2433
2013,12,2,4,105,2.3327
2013,12,2,5,97,2.5959
2013,12,3,1,253,2.2915
2013,12,3,2,170,3.0891
2013,12,3,3,128,2.8072
2013,12,3,4,106,2.5080
2013,12,3,5,54,3.2190
2014,1,1,1,259,0.3680
2014,1,1,2,138,-3.0863
2014,1,1,3,129,-2.4620
2014,1,1,4,152,-2.8528
2014,1,1,5,427,-3.9801
2014,1,2,1,174,-0.3156
2014,1,2,2,118,-5.9741
2014,1,2,3,103,-2.4939
2014,1,2,4,102,-4.0832
2014,1,2,5,96,-2.8466
2014,1,3,1,252,-2.8697
2014,1,3,2,169,-3.5285
2014,1,3,3,128,-3.4966
2014,1,3,4,105,-4.2134
2014,1,3,5,53,-2.9247
2014,2,1,1,258,4.0777
2014,2,1,2,138,6.5461
2014,2,1,3,127,4.4225
2014,2,1,4,151,4.9657
2014,2,1,5,426,5.8672
2014,2,2,1,174,4.5350
2014,2,2,2,117,4.5925
2014,2,2,3,102,3.2468
2014,2,2,4,102,5.8578
2014,2,2,5,95,6.7219
2014,2,3,1,252,5.1139
2014,2,3,2,167,5.4474
2014,2,3,3,128,4.2273
2014,2,3,4,104,3.8587
2014,2,3,5,53,4.2387
2014,3,1,1,256,-1.9487
2014,3,1,2,137,2.2924
2014,3,1,3,124,0.8589
2014,3,1,4,148,0.6542
2014,3,1,5,420,1.5402
2014,3,2,1,173,-3.5915
2014,3,2,2,117,2.0560
2014,3,2,3,100,0.4505
2014,3,2,4,102,1.6956
2014,3,2,5,95,0.5307
2014,3,3,1,252,-1.1982
2014,3,3,2,167,0.8688
2014,3,3,3,127,0.9817
2014,3,3,4,104,3.0709
2014,3,3,5,53,4.3321
2014,4,1,1,255,-8.0831
2014,4,1,2,137,-5.2039
2014,4,1,3,123,-3.5335
2014,4,1,4,148,-3.0825
2014,4,1,5,416,-4.2045
2014,4,2,1,173,-6.2653
2014,4,2,2,117,-3.2027
2014,4,2,3,100,-1.5559
2014,4,2,4,101,-0.3593
2014,4,2,5,95,-0.1696
2014,4,3,1,252,0.0957
2014,4,3,2,167,0.9517
2014,4,3,3,126,2.2753
2014,4,3,4,104,2.9042
2014,4,3,5,53,2.6263
2014,5,1,1,254,-1.1035
2014,5,1,2,136,-0.1852
2014,5,1,3,123,-1.9337
2014,5,1,4,145,-0.1745
2014,5,1,5,413,-0.8537
2014,5,2,1,173,-0.3852
2014,5,2,2,117,1.0390
2014,5,2,3,100,1.5515
2014,5,2,4,101,0.6786
2014,5,2,5,94,1.4496
2014,5,3,1,252,2.9759
2014,5,3,2,167,1.5328
2014,5,3,3,126,1.5733
2014,5,3,4,104,1.4800
2014,5,3,5,53,2.8689
2014,6,1,1,254,4.9965
2014,6,1,2,135,4.8692
2014,6,1,3,123,3.3417
2014,6,1,4,145,4.9398
2014,6,1,5,409,4.4303
2014,6,2,1,172,7.7134
2014,6,2,2,117,4.4634
2014,6,2,3,99,5.2931
2014,6,2,4,101,4.0272
2014,6,2,5,94,4.8448
2014,6,3,1,251,1.7935
2014,6,3,2,167,1.5615
2014,6,3,3,125,2.9914
2014,6,3,4,104,2.9487
2014,6,3,5,53,4.0763
2014,7,1,1,310,-7.2032
2014,7,1,2,139,-6.4489
2014,7,1,3,149,-4.7309
2014,7,1,4,165,-4.7892
2014,7,1,5,354,-6.4959
2014,7,2,1,189,-4.8362
2014,7,2,2,129,-5.2243
2014,7,2,3,121,-6.4081
2014,7,2,4,93,-7.2980
2014,7,2,5,94,-6.6428
2014,7,3,1,254,-1.0450
2014,7,3,2,166,-2.0259
2014,7,3,3,137,-1.0799
2014,7,3,4,117,-2.0649
2014,7,3,5,70,-3.5999
2014,8,1,1,310,2.6414
2014,8,1,2,139,3.6150
2014,8,1,3,149,4.2837
2014,8,1,4,164,3.3047
2014,8,1,5,350,4.0794
2014,8,2,1,186,5.9910
2014,8,2,2,128,3.6986
2014,8,2,3,120,3.9652
2014,8,2,4,93,5.3964
2014,8,2,5,93,5.1499
2014,8,3,1,253,5.1285
2014,8,3,2,166,4.0122
2014,8,3,3,137,3.5912
2014,8,3,4,117,2.3339
2014,8,3,5,70,6.1463
2014,9,1,1,308,-5.9135
2014,9,1,2,139,-6.6336
2014,9,1,3,148,-6.8571
2014,9,1,4,164,-7.7758
2014,9,1,5,347,-8.3752
2014,9,2,1,186,-4.2555
2014,9,2,2,128,-3.6445
2014,9,2,3,119,-5.1682
2014,9,2,4,92,-7.2550
2014,9,2,5,93,-9.7218
2014,9,3,1,251,-0.5236
2014,9,3,2,166,-1.6814
2014,9,3,3,137,-2.7173
2014,9,3,4,117,-4.8596
2014,9,3,5,70,-3.1224
2014,10,1,1,307,5.5887
2014,10,1,2,138,6.6107
2014,10,1,3,147,5.1097
2014,10,1,4,164,5.7393
2014,10,1,5,344,3.8938
2014,10,2,1,186,7.5915
2014,10,2,2,128,5.9873
2014,10,2,3,119,4.0856
2014,10,2,4,91,4.7030
2014,10,2,5,93,2.0067
2014,10,3,1,249,2.7963
2014,10,3,2,166,1.8920
2014,10,3,3,137,2.1449
2014,10,3,4,117,0.1335
2014,10,3,5,70,1.7305
2014,11,1,1,306,-1.1217
2014,11,1,2,137,-2.3146
2014,11,1,3,146,-0.6736
2014,11,1,4,163,1.4693
2014,11,1,5,338,-3.2971
2014,11,2,1,185,1.7762
2014,11,2,2,127,1.2720
2014,11,2,3,119,-0.0560
2014,11,2,4,91,-0.5429
2014,11,2,5,93,-1.1006
2014,11,3,1,249,4.0123
2014,11,3,2,166,3.3145
2014,11,3,3,137,2.5386
2014,11,3,4,117,0.8296
2014,11,3,5,69,0.5797
2014,12,1,1,304,5.4917
2014,12,1,2,135,4.1010
2014,12,1,3,144,3.2680
2014,12,1,4,162,5.4012
2014,12,1,5,337,3.4547
2014,12,2,1,184,1.6216
2014,12,2,2,127,1.6436
2014,12,2,3,119,1.3172
2014,12,2,4,91,2.4697
2014,12,2,5,93,1.2127
2014,12,3,1,249,-1.6468
2014,12,3,2,164,0.0736
2014,12,3,3,135,-0.4463
2014,12,3,4,117,-0.6124
2014,12,3,5,69,1.5407
2015,1,1,1,304,-4.5741
2015,1,1,2,134,-6.1870
2015,1,1,3,142,-4.6150
2015,1,1,4,160,-4.2558
2015,1,1,5,333,-4.9419
2015,1,2,1,183,-1.3830
2015,1,2,2,125,-3.2193
2015,1,2,3,118,-4.6825
2015,1,2,4,90,-4.7915
2015,1,2,5,93,-3.5880
2015,1,3,1,247,-1.0517
2015,1,3,2,163,-3.0114
2015,1,3,3,135,-2.5013
2015,1,3,4,117,-4.3374
2015,1,3,5,69,-0.9225
2015,2,1,1,301,4.6950
2015,2,1,2,133,6.2377
2015,2,1,3,141,5.8512
2015,2,1,4,160,7.0550
2015,2,1,5,332,6.4778
2015,2,2,1,183,7.1166
2015,2,2,2,125,7.1894
2015,2,2,3,116,7.7986
2015,2,2,4,89,6.3880
2015,2,2,5,93,4.3370
2015,2,3,1,247,6.6966
2015,2,3,2,161,5.2652
2015,2,3,3,132,7.4344
2015,2,3,4,116,5.1641
2015,2,3,5,69,-0.3404
2015,3,1,1,299,0.7042
2015,3,1,2,132,1.2594
2015,3,1,3,139,1.1332
2015,3,1,4,159,0.9967
2015,3,1,5,330,-0.1503
2015,3,2,1,181,2.3151
2015,3,2,2,123,2.9752
2015,3,2,3,115,1.5460
2015,3,2,4,89,2.2187
2015,3,2,5,93,-0.3408
2015,3,3,1,245,-1.6481
2015,3,3,2,161,-1.7141
2015,3,3,3,132,-0.4545
2015,3,3,4,116,-1.8257
2015,3,3,5,69,-2.6838
2015,4,1,1,296,-1.8292
2015,4,1,2,131,-0.1219
2015,4,1,3,139,-2.9710
2015,4,1,4,158,-2.7850
2015,4,1,5,327,-1.0922
2015,4,2,1,181,-4.5853
2015,4,2,2,123,-3.2408
2015,4,2,3,115,-2.1163
2015,4,2,4,87,-0.1083
2015,4,2,5,93,-0.4427
2015,4,3,1,243,0.5504
2015,4,3,2,161,0.2370
2015,4,3,3,131,0.3263
2015,4,3,4,115,3.4643
2015,4,3,5,69,0.7137
2015,5,1,1,292,2.5333
2015,5,1,2,130,-0.4971
2015,5,1,3,139,0.1792
2015,5,1,4,157,1.5416
2015,5,1,5,326,-0.7075
2015,5,2,1,181,2.8996
2015,5,2,2,123,2.9896
2015,5,2,3,115,1.8845
2015,5,2,4,87,1.3564
2015,5,2,5,93,0.4861
2015,5,3,1,242,1.8566
2015,5,3,2,160,0.6693
2015,5,3,3,130,1.1647
2015,5,3,4,115,-0.9249
2015,5,3,5,69,-0.8196
2015,6,1,1,290,1.8584
2015,6,1,2,129,2.2113
2015,6,1,3,138,2.4936
2015,6,1,4,155,0.8533
2015,6,1,5,325,0.6008
2015,6,2,1,180,0.9078
2015,6,2,2,123,1.3363
2015,6,2,3,115,-1.2348
2015,6,2,4,87,-2.2294
2015,6,2,5,93,-1.5588
2015,6,3,1,242,-1.6112
2015,6,3,2,160,-2.5694
2015,6,3,3,128,-2.3760
2015,6,3,4,115,-2.4590
2015,6,3,5,69,-5.5673
2015,7,1,1,280,-2.8378
2015,7,1,2,132,-6.0947
2015,7,1,3,178,-5.8074
2015,7,1,4,159,-6.6320
2015,7,1,5,363,-11.2858
2015,7,2,1,188,-0.1057
2015,7,2,2,111,-1.4775
2015,7,2,3,127,-3.0736
2015,7,2,4,108,-2.4896
2015,7,2,5,97,-8.9081
2015,7,3,1,281,4.1041
2015,7,3,2,176,1.4643
2015,7,3,3,138,-1.3329
2015,7,3,4,122,-0.7134
2015,7,3,5,55,-5.6091
2015,8,1,1,280,-7.1946
2015,8,1,2,132,-4.3828
2015,8,1,3,177,-3.9098
2015,8,1,4,158,-3.4600
2015,8,1,5,355,-0.8314
2015,8,2,1,188,-7.7618
2015,8,2,2,111,-4.2397
2015,8,2,3,127,-4.3152
2015,8,2,4,108,-5.0124
2015,8,2,5,95,-4.0816
2015,8,3,1,279,-6.0121
2015,8,3,2,174,-6.7195
2015,8,3,3,138,-5.2800
2015,8,3,4,121,-4.8434
2015,8,3,5,55,-5.3108
2015,9,1,1,280,-8.0663
2015,9,1,2,132,-5.5350
2015,9,1,3,177,-5.1536
2015,9,1,4,157,-6.7130
2015,9,1,5,353,-11.2544
2015,9,2,1,187,-6.9113
2015,9,2,2,110,-5.8965
2015,9,2,3,127,-4.9793
2015,9,2,4,108,-4.8324
2015,9,2,5,94,-9.0922
2015,9,3,1,277,-1.8352
2015,9,3,2,173,-2.8826
2015,9,3,3,137,-4.5173
2015,9,3,4,121,-1.5738
2015,9,3,5,55,-5.8189
2015,10,1,1,279,5.4709
2015,10,1,2,132,9.2435
2015,10,1,3,176,5.3113
2015,10,1,4,155,6.4261
2015,10,1,5,348,4.7606
2015,10,2,1,187,4.8334
2015,10,2,2,109,5.8228
2015,10,2,3,127,8.2414
2015,10,2,4,108,7.2563
2015,10,2,5,94,6.9645
2015,10,3,1,277,9.1761
2015,10,3,2,172,7.0299
2015,10,3,3,137,8.3830
2015,10,3,4,121,7.4608
2015,10,3,5,55,6.9534
2015,11,1,1,276,4.8887
2015,11,1,2,132,2.8272
2015,11,1,3,171,1.2246
2015,11,1,4,154,1.0039
2015,11,1,5,345,-0.5722
2015,11,2,1,184,6.3850
2015,11,2,2,109,2.3106
2015,11,2,3,126,2.5744
2015,11,2,4,107,5.1273
2015,11,2,5,93,1.8079
2015,11,3,1,277,0.8301
2015,11,3,2,172,-0.3523
2015,11,3,3,136,-1.3073
2015,11,3,4,121,0.4464
2015,11,3,5,55,-1.4690
2015,12,1,1,274,-3.6614
2015,12,1,2,132,-3.9749
2015,12,1,3,169,-5.8800
2015,12,1,4,153,-5.1043
2015,12,1,5,345,-7.8744
2015,12,2,1,184,-3.3810
2015,12,2,2,109,-5.5730
2015,12,2,3,125,-4.8127
2015,12,2,4,107,-6.2852
2015,12,2,5,92,-8.4022
2015,12,3,1,276,-1.1177
2015,12,3,2,171,-0.9830
2015,12,3,3,136,-5.7616
2015,12,3,4,121,-1.0421
2015,12,3,5,55,-4.7184
2016,1,1,1,273,-13.8684
2016,1,1,2,131,-7.0074
2016,1,1,3,168,-7.5958
2016,1,1,4,152,-5.4786
2016,1,1,5,339,-10.8521
2016,1,2,1,183,-11.6773
2016,1,2,2,107,-6.2931
2016,1,2,3,124,-7.3559
2016,1,2,4,106,-6.2262
2016,1,2,5,92,-7.6844
2016,1,3,1,274,-5.4628
2016,1,3,2,171,-3.5527
2016,1,3,3,134,-4.3972
2016,1,3,4,121,-2.9496
2016,1,3,5,55,-3.1078
2016,2,1,1,271,-0.6968
2016,2,1,2,128,-0.5621
2016,2,1,3,164,-0.6388
2016,2,1,4,152,1.8185
2016,2,1,5,333,1.4264
2016,2,2,1,182,-0.9153
2016,2,2,2,107,2.8896
2016,2,2,3,123,0.8826
2016,2,2,4,105,1.3699
2016,2,2,5,92,1.8488
2016,2,3,1,273,-0.4809
2016,2,3,2,170,1.0106
2016,2,3,3,133,1.6507
2016,2,3,4,121,1.3064
2016,2,3,5,55,0.9117
2016,3,1,1,268,6.4202
2016,3,1,2,128,7.5910
2016,3,1,3,163,7.5860
2016,3,1,4,149,6.9639
2016,3,1,5,330,9.7916
