year,month,rank_ME,rank_IR,nstocks,ret_vw
1994,9,1,5,290,0.2419
1994,9,2,1,92,0.1222
1994,9,2,2,103,-1.3030
1994,9,2,3,108,-2.4261
1994,9,2,4,93,-0.0194
1994,9,2,5,115,-1.3239
1994,9,3,1,57,-0.1092
1994,9,3,2,110,-1.8762
1994,9,3,3,135,-1.9316
1994,9,3,4,158,-2.4325
1994,9,3,5,202,-1.5793
1994,10,1,1,622,1.0994
1994,10,1,2,295,1.6125
1994,10,1,3,175,1.7339
1994,10,1,4,181,0.9187
1994,10,1,5,290,-0.8052
1994,10,2,1,92,-2.4002
1994,10,2,2,101,2.0691
1994,10,2,3,108,-0.2054
1994,10,2,4,93,0.0156
1994,10,2,5,115,0.8751
1994,10,3,1,57,4.5661
1994,10,3,2,109,0.2475
1994,10,3,3,135,3.2485
1994,10,3,4,157,2.0593
1994,10,3,5,202,2.2256
1994,11,1,1,620,-2.3391
1994,11,1,2,292,-2.6163
1994,11,1,3,175,-2.9740
1994,11,1,4,180,-1.8103
1994,11,1,5,290,-3.2186
1994,11,2,1,92,-3.2635
1994,11,2,2,100,-1.3182
1994,11,2,3,108,-3.5437
1994,11,2,4,93,-3.5255
1994,11,2,5,115,-3.3827
1994,11,3,1,57,-5.5158
1994,11,3,2,109,-3.4935
1994,11,3,3,134,-1.7204
1994,11,3,4,157,-3.9360
1994,11,3,5,201,-2.7221
1994,12,1,1,616,-0.1558
1994,12,1,2,291,1.4626
1994,12,1,3,174,-0.4891
1994,12,1,4,179,-1.6624
1994,12,1,5,290,-0.5628
1994,12,2,1,92,1.5043
1994,12,2,2,100,3.1987
1994,12,2,3,107,3.0204
1994,12,2,4,93,2.3064
1994,12,2,5,114,2.0890
1994,12,3,1,57,1.9119
1994,12,3,2,109,0.7776
1994,12,3,3,134,1.0194
1994,12,3,4,156,2.0726
1994,12,3,5,201,1.1566
1995,1,1,1,610,1.5651
1995,1,1,2,289,2.0341
1995,1,1,3,172,1.8817
1995,1,1,4,177,2.5113
1995,1,1,5,287,1.1897
1995,1,2,1,90,-0.3540
1995,1,2,2,100,-1.4452
1995,1,2,3,105,-0.2055
1995,1,2,4,93,-2.3319
1995,1,2,5,114,-3.0529
1995,1,3,1,57,2.0315
1995,1,3,2,109,2.9598
1995,1,3,3,134,1.9979
1995,1,3,4,156,2.0410
1995,1,3,5,200,2.0388
1995,2,1,1,608,2.5591
1995,2,1,2,289,3.1096
1995,2,1,3,171,2.5799
1995,2,1,4,177,0.7661
1995,2,1,5,287,1.4167
1995,2,2,1,89,4.2764
1995,2,2,2,100,3.6429
1995,2,2,3,104,3.0064
1995,2,2,4,93,3.2262
1995,2,2,5,113,3.8909
1995,2,3,1,56,3.9355
1995,2,3,2,109,2.7127
1995,2,3,3,134,3.6788
1995,2,3,4,156,4.5722
1995,2,3,5,199,3.7507
1995,3,1,1,601,1.0974
1995,3,1,2,287,1.1517
1995,3,1,3,170,1.1931
1995,3,1,4,176,0.8839
1995,3,1,5,286,1.8825
1995,3,2,1,89,0.9790
1995,3,2,2,100,2.3917
1995,3,2,3,103,3.2091
1995,3,2,4,93,1.9343
1995,3,2,5,113,0.7521
1995,3,3,1,56,4.2482
1995,3,3,2,108,3.0043
1995,3,3,3,133,2.7242
1995,3,3,4,155,3.1252
1995,3,3,5,199,2.6807
1995,4,1,1,594,3.7531
1995,4,1,2,284,2.1712
1995,4,1,3,168,5.7056
1995,4,1,4,176,5.1616
1995,4,1,5,285,2.4249
1995,4,2,1,88,3.4399
1995,4,2,2,100,2.6486
1995,4,2,3,103,2.0681
1995,4,2,4,93,3.8528
1995,4,2,5,113,0.4118
1995,4,3,1,56,7.0703
1995,4,3,2,107,1.0505
1995,4,3,3,133,2.7428
1995,4,3,4,154,3.0121
1995,4,3,5,198,3.2591
1995,5,1,1,593,2.6341
1995,5,1,2,284,2.5671
1995,5,1,3,167,2.9564
1995,5,1,4,175,0.9876
1995,5,1,5,281,3.2346
1995,5,2,1,88,0.5460
1995,5,2,2,100,1.7104
1995,5,2,3,103,2.3174
1995,5,2,4,93,0.0345
1995,5,2,5,113,-0.3168
1995,5,3,1,56,1.5952
1995,5,3,2,107,4.2458
1995,5,3,3,133,3.5302
1995,5,3,4,154,3.1742
1995,5,3,5,198,3.3868
1995,6,1,1,582,5.9475
1995,6,1,2,283,6.0488
1995,6,1,3,166,6.4255
1995,6,1,4,174,4.9476
1995,6,1,5,282,7.8571
1995,6,2,1,88,2.7353
1995,6,2,2,99,5.3008
1995,6,2,3,103,3.5403
1995,6,2,4,93,2.8486
1995,6,2,5,113,6.5793
1995,6,3,1,54,2.6437
1995,6,3,2,107,1.2118
1995,6,3,3,132,1.9923
1995,6,3,4,154,1.9740
1995,6,3,5,197,4.2923
1995,7,1,1,585,4.1668
1995,7,1,2,253,3.7993
1995,7,1,3,214,4.6417
1995,7,1,4,163,4.5534
1995,7,1,5,281,6.3401
1995,7,2,1,97,1.6264
1995,7,2,2,104,3.1570
1995,7,2,3,135,4.4486
1995,7,2,4,99,5.4849
1995,7,2,5,128,10.4232
1995,7,3,1,79,2.2436
1995,7,3,2,122,2.2693
1995,7,3,3,123,3.7784
1995,7,3,4,178,2.7429
1995,7,3,5,197,4.2236
1995,8,1,1,583,3.7684
1995,8,1,2,252,4.4104
1995,8,1,3,211,6.2025
1995,8,1,4,162,3.9199
1995,8,1,5,275,4.4237
1995,8,2,1,94,0.3498
1995,8,2,2,104,2.2782
1995,8,2,3,134,1.2324
1995,8,2,4,98,2.5534
1995,8,2,5,128,-0.2164
1995,8,3,1,77,0.9878
1995,8,3,2,122,0.2782
1995,8,3,3,123,-0.7752
1995,8,3,4,177,-0.1573
1995,8,3,5,196,0.0831
1995,9,1,1,578,2.3383
1995,9,1,2,251,1.0839
1995,9,1,3,210,1.2554
1995,9,1,4,161,4.7011
1995,9,1,5,274,2.9726
1995,9,2,1,94,0.4656
1995,9,2,2,104,1.4451
1995,9,2,3,134,0.6152
1995,9,2,4,98,2.2353
1995,9,2,5,128,2.2199
1995,9,3,1,76,5.1429
1995,9,3,2,122,1.9275
1995,9,3,3,123,1.8395
1995,9,3,4,177,5.6240
1995,9,3,5,196,3.0161
1995,10,1,1,575,-4.6242
1995,10,1,2,249,-4.4309
1995,10,1,3,209,-4.7283
1995,10,1,4,159,-3.1809
1995,10,1,5,273,-5.5714
1995,10,2,1,94,-5.5183
1995,10,2,2,103,-5.1348
1995,10,2,3,134,-5.9556
1995,10,2,4,97,-5.7834
1995,10,2,5,128,-6.6498
1995,10,3,1,76,-0.5332
1995,10,3,2,122,-0.5572
1995,10,3,3,121,-0.3978
1995,10,3,4,177,-0.5973
1995,10,3,5,196,0.4613
1995,11,1,1,572,1.5560
1995,11,1,2,248,0.9890
1995,11,1,3,205,2.7666
1995,11,1,4,158,-0.2788
1995,11,1,5,270,3.8180
1995,11,2,1,94,6.0800
1995,11,2,2,102,4.2902
1995,11,2,3,134,3.6142
1995,11,2,4,97,4.7473
1995,11,2,5,128,4.2098
1995,11,3,1,76,2.7525
1995,11,3,2,122,3.5123
1995,11,3,3,121,3.6587
1995,11,3,4,177,4.9270
1995,11,3,5,194,2.9478
1995,12,1,1,567,3.6565
1995,12,1,2,247,-0.9806
1995,12,1,3,202,5.1238
1995,12,1,4,158,3.2656
1995,12,1,5,268,0.7325
1995,12,2,1,94,3.2575
1995,12,2,2,102,2.6216
1995,12,2,3,132,2.7848
1995,12,2,4,96,0.0820
1995,12,2,5,128,-0.6386
1995,12,3,1,76,3.1719
1995,12,3,2,121,2.9120
1995,12,3,3,120,3.3317
1995,12,3,4,177,2.4425
1995,12,3,5,193,-0.4721
1996,1,1,1,562,1.3515
1996,1,1,2,247,1.3022
1996,1,1,3,200,-0.1426
1996,1,1,4,157,0.9145
1996,1,1,5,268,-2.7225
1996,1,2,1,94,3.4480
1996,1,2,2,102,2.0745
1996,1,2,3,132,-0.5722
1996,1,2,4,96,-0.4256
1996,1,2,5,128,-0.7684
1996,1,3,1,76,2.0233
1996,1,3,2,121,1.7279
1996,1,3,3,120,2.4641
1996,1,3,4,176,3.8052
1996,1,3,5,192,2.7481
1996,2,1,1,559,4.3147
1996,2,1,2,245,2.3516
1996,2,1,3,197,2.8769
1996,2,1,4,155,4.3672
1996,2,1,5,266,3.0886
1996,2,2,1,93,0.6048
1996,2,2,2,100,2.9261
1996,2,2,3,132,2.7761
1996,2,2,4,96,3.2285
1996,2,2,5,127,4.6555
1996,2,3,1,76,-0.9863
1996,2,3,2,121,-0.1649
1996,2,3,3,120,1.4492
1996,2,3,4,175,1.0160
1996,2,3,5,191,1.6041
1996,3,1,1,551,1.9579
1996,3,1,2,245,2.8003
1996,3,1,3,195,2.1027
1996,3,1,4,155,2.0802
1996,3,1,5,265,2.0017
1996,3,2,1,93,3.5610
1996,3,2,2,100,3.0543
1996,3,2,3,131,2.9780
1996,3,2,4,96,1.6152
1996,3,2,5,127,-0.2429
1996,3,3,1,75,1.5088
1996,3,3,2,121,1.2536
1996,3,3,3,120,2.0573
1996,3,3,4,174,0.3370
1996,3,3,5,190,0.7818
1996,4,1,1,548,9.4025
1996,4,1,2,243,5.8454
1996,4,1,3,193,5.8158
1996,4,1,4,154,8.2541
1996,4,1,5,264,9.3678
1996,4,2,1,92,2.6345
1996,4,2,2,100,10.6720
1996,4,2,3,130,3.8778
1996,4,2,4,96,5.2381
1996,4,2,5,127,8.4595
1996,4,3,1,75,-0.3796
1996,4,3,2,120,2.0170
1996,4,3,3,119,2.1630
1996,4,3,4,174,1.3398
1996,4,3,5,189,3.6623
1996,5,1,1,545,6.8141
1996,5,1,2,241,6.3283
1996,5,1,3,192,9.8169
1996,5,1,4,154,6.3933
1996,5,1,5,264,8.8838
1996,5,2,1,92,2.8368
1996,5,2,2,100,7.2284
1996,5,2,3,129,3.9631
1996,5,2,4,96,4.6591
1996,5,2,5,127,5.3247
1996,5,3,1,75,0.9564
1996,5,3,2,120,0.5081
1996,5,3,3,119,0.9421
1996,5,3,4,173,3.0066
1996,5,3,5,188,3.7609
1996,6,1,1,539,-4.6195
1996,6,1,2,241,-3.5772
1996,6,1,3,189,-4.6973
1996,6,1,4,154,-4.6661
1996,6,1,5,261,-7.1220
1996,6,2,1,92,-1.2891
1996,6,2,2,99,-7.2920
1996,6,2,3,129,-1.2188
1996,6,2,4,95,-4.9954
1996,6,2,5,127,-6.6210
1996,6,3,1,75,1.9290
1996,6,3,2,120,0.0947
1996,6,3,3,119,-0.6882
1996,6,3,4,173,0.4588
1996,6,3,5,188,0.1907
1996,7,1,1,578,-6.1474
1996,7,1,2,226,-4.7508
1996,7,1,3,209,-8.3382
1996,7,1,4,155,-8.2199
1996,7,1,5,275,-11.5652
1996,7,2,1,94,-7.5852
1996,7,2,2,108,-6.2041
1996,7,2,3,110,-7.8059
1996,7,2,4,109,-7.0168
1996,7,2,5,169,-15.0056
1996,7,3,1,71,-7.1171
1996,7,3,2,134,-6.6404
1996,7,3,3,135,-3.5319
1996,7,3,4,162,-5.0129
1996,7,3,5,207,-5.0564
1996,8,1,1,574,2.7795
1996,8,1,2,224,3.0585
1996,8,1,3,208,4.4998
1996,8,1,4,152,6.1838
1996,8,1,5,275,3.6442
1996,8,2,1,91,4.8862
1996,8,2,2,108,3.8054
1996,8,2,3,110,4.3522
1996,8,2,4,109,4.8582
1996,8,2,5,169,7.1848
1996,8,3,1,71,3.4775
1996,8,3,2,134,3.4965
1996,8,3,3,135,3.9181
1996,8,3,4,162,1.1567
1996,8,3,5,206,2.1113
1996,9,1,1,572,1.9388
1996,9,1,2,220,2.1021
1996,9,1,3,205,1.9727
1996,9,1,4,150,1.2928
1996,9,1,5,273,3.9696
1996,9,2,1,91,1.8609
1996,9,2,2,107,1.6289
1996,9,2,3,110,2.9025
1996,9,2,4,108,3.6518
1996,9,2,5,168,3.5420
1996,9,3,1,71,2.7031
1996,9,3,2,134,2.2487
1996,9,3,3,135,2.6487
1996,9,3,4,161,5.6612
1996,9,3,5,205,7.5658
1996,10,1,1,566,-0.3684
1996,10,1,2,220,1.5578
1996,10,1,3,202,0.8019
1996,10,1,4,150,-0.3437
1996,10,1,5,272,-5.4614
1996,10,2,1,91,0.8936
1996,10,2,2,106,1.3451
1996,10,2,3,110,1.5437
1996,10,2,4,108,-0.1859
1996,10,2,5,168,-2.2272
1996,10,3,1,70,2.7027
1996,10,3,2,134,2.6965
1996,10,3,3,134,2.6062
1996,10,3,4,161,1.5582
1996,10,3,5,204,0.9891
1996,11,1,1,562,4.1004
1996,11,1,2,219,2.1198
1996,11,1,3,200,3.1815
1996,11,1,4,150,3.8405
1996,11,1,5,270,1.8505
1996,11,2,1,90,4.0400
1996,11,2,2,106,3.4864
1996,11,2,3,109,4.5180
1996,11,2,4,107,5.6104
1996,11,2,5,168,3.8327
1996,11,3,1,70,4.1748
1996,11,3,2,134,4.5295
1996,11,3,3,134,6.4320
1996,11,3,4,161,7.9583
1996,11,3,5,204,7.5282
1996,12,1,1,557,1.4414
1996,12,1,2,218,2.6608
1996,12,1,3,200,1.7604
1996,12,1,4,149,1.8845
1996,12,1,5,270,-0.5108
1996,12,2,1,90,2.2072
1996,12,2,2,106,2.5961
1996,12,2,3,109,2.1852
1996,12,2,4,107,2.2030
1996,12,2,5,167,1.8786
1996,12,3,1,70,-1.3297
1996,12,3,2,134,-0.0657
1996,12,3,3,133,-1.6747
1996,12,3,4,161,-1.1860
1996,12,3,5,204,-1.7309
1997,1,1,1,550,3.0089
1997,1,1,2,217,4.3150
1997,1,1,3,198,4.4749
1997,1,1,4,148,7.8659
1997,1,1,5,269,6.0117
1997,1,2,1,90,1.8523
1997,1,2,2,105,2.9429
1997,1,2,3,108,1.1945
1997,1,2,4,107,3.3797
1997,1,2,5,165,5.5198
1997,1,3,1,69,0.1942
1997,1,3,2,133,3.0276
1997,1,3,3,132,2.9095
1997,1,3,4,160,5.6758
1997,1,3,5,202,8.3695
1997,2,1,1,545,-1.8700
1997,2,1,2,214,-2.5619
1997,2,1,3,198,-1.3832
1997,2,1,4,148,-4.9521
1997,2,1,5,267,-5.7364
1997,2,2,1,90,-1.1592
1997,2,2,2,105,0.4602
1997,2,2,3,108,-1.9452
1997,2,2,4,106,-1.6291
1997,2,2,5,164,-4.6659
1997,2,3,1,69,0.2101
1997,2,3,2,133,-1.2007
1997,2,3,3,132,-0.6284
1997,2,3,4,159,1.2724
1997,2,3,5,201,-0.7513
1997,3,1,1,541,-1.7935
1997,3,1,2,212,-1.5401
1997,3,1,3,197,-3.1101
1997,3,1,4,148,-5.9078
1997,3,1,5,265,-6.0436
1997,3,2,1,90,-1.5879
1997,3,2,2,104,-0.6620
1997,3,2,3,108,-1.6698
1997,3,2,4,106,-2.7541
1997,3,2,5,163,-7.9370
1997,3,3,1,69,-3.0600
1997,3,3,2,133,-1.7257
1997,3,3,3,132,0.3501
1997,3,3,4,159,-3.9073
1997,3,3,5,201,-5.5320
1997,4,1,1,535,-4.0114
1997,4,1,2,212,-2.5670
1997,4,1,3,196,-2.6209
1997,4,1,4,146,-4.8152
1997,4,1,5,264,-4.9289
1997,4,2,1,90,-0.1006
1997,4,2,2,104,2.3353
1997,4,2,3,108,1.5939
1997,4,2,4,105,0.5840
1997,4,2,5,162,1.5433
1997,4,3,1,69,-1.4193
1997,4,3,2,133,0.9127
1997,4,3,3,132,3.5866
1997,4,3,4,159,5.3427
1997,4,3,5,201,7.8146
1997,5,1,1,534,7.8051
1997,5,1,2,210,10.6085
1997,5,1,3,195,8.8978
1997,5,1,4,146,10.8655
1997,5,1,5,262,12.1176
1997,5,2,1,90,11.2197
1997,5,2,2,104,8.3373
1997,5,2,3,108,9.5669
1997,5,2,4,104,12.8674
1997,5,2,5,162,14.9340
1997,5,3,1,68,6.2657
1997,5,3,2,133,5.3913
1997,5,3,3,132,6.2378
1997,5,3,4,159,7.1080
1997,5,3,5,200,6.1960
1997,6,1,1,532,5.9254
1997,6,1,2,207,6.7847
1997,6,1,3,195,4.7777
1997,6,1,4,146,3.2645
1997,6,1,5,262,3.1970
1997,6,2,1,90,3.4373
1997,6,2,2,104,5.1325
1997,6,2,3,106,3.3025
1997,6,2,4,104,5.6691
1997,6,2,5,162,2.9694
1997,6,3,1,68,3.6666
1997,6,3,2,132,3.2483
1997,6,3,3,132,3.3633
1997,6,3,4,159,4.6551
1997,6,3,5,200,3.9384
1997,7,1,1,596,5.8298
1997,7,1,2,275,5.3817
1997,7,1,3,228,5.8582
1997,7,1,4,172,5.2457
1997,7,1,5,201,3.2523
1997,7,2,1,83,5.3279
1997,7,2,2,116,4.2624
1997,7,2,3,119,5.1455
1997,7,2,4,94,7.1175
1997,7,2,5,121,7.9162
1997,7,3,1,84,5.0241
1997,7,3,2,119,5.1981
1997,7,3,3,150,7.0393
1997,7,3,4,181,7.2628
1997,7,3,5,216,7.9475
1997,8,1,1,588,5.7741
1997,8,1,2,271,3.2455
1997,8,1,3,227,3.8548
1997,8,1,4,172,3.6540
1997,8,1,5,197,9.4477
1997,8,2,1,82,1.6500
1997,8,2,2,115,3.2258
1997,8,2,3,119,4.0728
1997,8,2,4,93,3.8869
1997,8,2,5,120,3.3693
1997,8,3,1,84,-2.1184
1997,8,3,2,119,-1.8950
1997,8,3,3,149,-1.8359
1997,8,3,4,181,-3.1737
1997,8,3,5,214,-6.3566
1997,9,1,1,584,9.3083
1997,9,1,2,270,8.5451
1997,9,1,3,227,7.9011
1997,9,1,4,169,9.2205
1997,9,1,5,196,7.2708
1997,9,2,1,80,6.7372
1997,9,2,2,114,7.1660
1997,9,2,3,118,6.5839
1997,9,2,4,91,5.9035
1997,9,2,5,116,8.7735
1997,9,3,1,82,6.1326
1997,9,3,2,118,4.9382
1997,9,3,3,147,4.8461
1997,9,3,4,180,5.1440
1997,9,3,5,213,4.7352
1997,10,1,1,579,-2.0499
1997,10,1,2,270,-2.6600
1997,10,1,3,225,-3.0790
1997,10,1,4,169,-1.8385
1997,10,1,5,196,-5.9175
1997,10,2,1,80,-2.9311
1997,10,2,2,113,-3.9927
1997,10,2,3,118,-3.9898
1997,10,2,4,89,-2.2960
1997,10,2,5,116,-5.8821
1997,10,3,1,82,-1.9885
1997,10,3,2,116,-2.7532
1997,10,3,3,144,-3.6870
1997,10,3,4,180,-3.7755
1997,10,3,5,213,-3.6696
1997,11,1,1,571,-1.3213
1997,11,1,2,266,-1.6133
1997,11,1,3,225,-1.2291
1997,11,1,4,166,-2.2234
1997,11,1,5,196,-2.4367
1997,11,2,1,79,0.5714
1997,11,2,2,111,0.8035
1997,11,2,3,116,1.5450
1997,11,2,4,88,-1.4007
1997,11,2,5,116,-4.0554
1997,11,3,1,81,5.0075
1997,11,3,2,116,4.2040
1997,11,3,3,143,2.7654
1997,11,3,4,179,4.0622
1997,11,3,5,213,5.4034
1997,12,1,1,568,-1.2379
1997,12,1,2,264,-0.8812
1997,12,1,3,222,-0.6489
1997,12,1,4,164,-2.4150
1997,12,1,5,195,-3.5213
1997,12,2,1,77,2.6524
1997,12,2,2,111,2.4631
1997,12,2,3,115,-0.8150
1997,12,2,4,88,-1.4652
1997,12,2,5,116,-0.5299
1997,12,3,1,80,4.8850
1997,12,3,2,116,1.9043
1997,12,3,3,142,1.6233
1997,12,3,4,179,1.4836
1997,12,3,5,213,-0.0145
1998,1,1,1,558,-1.1351
1998,1,1,2,262,-0.9837
1998,1,1,3,220,-1.6386
1998,1,1,4,163,-1.5171
1998,1,1,5,192,1.4249
1998,1,2,1,77,0.4300
1998,1,2,2,110,-1.6675
1998,1,2,3,110,-1.3187
1998,1,2,4,86,-1.8728
1998,1,2,5,114,-1.9439
1998,1,3,1,80,-0.6203
1998,1,3,2,115,-0.4075
1998,1,3,3,142,-1.3063
1998,1,3,4,179,0.8254
1998,1,3,5,213,3.6236
1998,2,1,1,551,6.6567
1998,2,1,2,258,5.9018
1998,2,1,3,218,5.0057
1998,2,1,4,160,2.7455
1998,2,1,5,192,4.1711
1998,2,2,1,77,7.6640
1998,2,2,2,108,6.4783
1998,2,2,3,108,6.7714
1998,2,2,4,85,8.6630
1998,2,2,5,113,8.2000
1998,2,3,1,79,4.4473
1998,2,3,2,114,5.3129
1998,2,3,3,141,8.8023
1998,2,3,4,179,5.5058
1998,2,3,5,213,6.7383
1998,3,1,1,546,4.6126
1998,3,1,2,256,6.0064
1998,3,1,3,217,3.9052
1998,3,1,4,159,5.4312
1998,3,1,5,189,3.2281
1998,3,2,1,77,5.3244
1998,3,2,2,108,4.0954
1998,3,2,3,108,2.8239
1998,3,2,4,85,4.9433
1998,3,2,5,112,3.5303
1998,3,3,1,79,7.1338
1998,3,3,2,114,6.1957
1998,3,3,3,141,5.4481
1998,3,3,4,179,4.1127
1998,3,3,5,213,4.2171
1998,4,1,1,535,1.7801
1998,4,1,2,255,2.3351
1998,4,1,3,215,1.5985
1998,4,1,4,158,2.9042
1998,4,1,5,186,-0.5648
1998,4,2,1,77,0.9098
1998,4,2,2,106,0.6924
1998,4,2,3,108,1.2570
1998,4,2,4,84,0.8660
1998,4,2,5,111,-0.8199
1998,4,3,1,78,-0.6305
1998,4,3,2,113,-0.6118
1998,4,3,3,140,2.2304
1998,4,3,4,179,0.2478
1998,4,3,5,213,1.1234
1998,5,1,1,526,-2.2118
1998,5,1,2,253,-3.8684
1998,5,1,3,211,-1.9198
1998,5,1,4,157,-3.8547
1998,5,1,5,185,-4.1028
1998,5,2,1,76,-2.1695
1998,5,2,2,106,-4.9880
1998,5,2,3,108,-4.4067
1998,5,2,4,83,-4.4858
1998,5,2,5,110,-7.4748
1998,5,3,1,77,-0.6708
1998,5,3,2,113,-3.4040
1998,5,3,3,140,0.8813
1998,5,3,4,179,-2.5006
1998,5,3,5,213,-2.5022
1998,6,1,1,521,-1.6394
1998,6,1,2,251,-1.4436
1998,6,1,3,209,-0.7434
1998,6,1,4,157,-3.6598
1998,6,1,5,182,-2.1150
1998,6,2,1,76,3.3459
1998,6,2,2,106,-0.5248
1998,6,2,3,108,-1.5066
1998,6,2,4,82,-3.2013
1998,6,2,5,108,-1.4765
1998,6,3,1,77,3.2622
1998,6,3,2,111,1.0286
1998,6,3,3,138,2.3141
1998,6,3,4,179,-0.4063
1998,6,3,5,213,6.2744
1998,7,1,1,673,-4.9835
1998,7,1,2,241,-6.1041
1998,7,1,3,217,-7.9088
1998,7,1,4,169,-9.3976
1998,7,1,5,170,-10.0567
1998,7,2,1,90,-8.0639
1998,7,2,2,128,-7.4725
1998,7,2,3,123,-10.3294
1998,7,2,4,90,-8.2125
1998,7,2,5,117,-8.9515
1998,7,3,1,82,-3.8385
1998,7,3,2,108,-2.7063
1998,7,3,3,156,-2.7988
1998,7,3,4,186,-2.6138
1998,7,3,5,227,-0.6151
1998,8,1,1,660,-17.5315
1998,8,1,2,239,-18.0503
1998,8,1,3,217,-18.6442
1998,8,1,4,169,-23.3319
1998,8,1,5,170,-23.9089
1998,8,2,1,90,-17.2734
1998,8,2,2,128,-12.8350
1998,8,2,3,123,-16.8670
1998,8,2,4,89,-17.0098
1998,8,2,5,117,-21.5963
1998,8,3,1,82,-6.7080
1998,8,3,2,107,-13.4031
1998,8,3,3,155,-14.4557
1998,8,3,4,185,-12.5904
1998,8,3,5,225,-12.4727
1998,9,1,1,657,0.4548
1998,9,1,2,239,4.2880
1998,9,1,3,214,4.6854
1998,9,1,4,168,5.4992
1998,9,1,5,168,7.6085
1998,9,2,1,90,6.7764
1998,9,2,2,127,6.4405
1998,9,2,3,123,4.9341
1998,9,2,4,88,6.7884
1998,9,2,5,115,10.5071
1998,9,3,1,82,9.1005
1998,9,3,2,105,6.8475
1998,9,3,3,154,8.6339
1998,9,3,4,184,4.9274
1998,9,3,5,224,8.6945
1998,10,1,1,645,0.5961
1998,10,1,2,237,1.7702
1998,10,1,3,212,4.4734
1998,10,1,4,167,4.3150
1998,10,1,5,167,2.9872
1998,10,2,1,90,5.9089
1998,10,2,2,127,4.7195
1998,10,2,3,122,6.7404
1998,10,2,4,88,5.0420
1998,10,2,5,114,8.3404
1998,10,3,1,82,1.7469
1998,10,3,2,104,5.8275
1998,10,3,3,152,6.4046
1998,10,3,4,183,9.1225
1998,10,3,5,224,7.2069
1998,11,1,1,630,9.8269
1998,11,1,2,235,6.4697
1998,11,1,3,211,4.1170
1998,11,1,4,166,5.1347
1998,11,1,5,165,9.0958
1998,11,2,1,90,2.8972
1998,11,2,2,125,4.1311
1998,11,2,3,122,3.0221
1998,11,2,4,87,3.5778
1998,11,2,5,114,5.8064
1998,11,3,1,81,3.6490
1998,11,3,2,104,3.2457
1998,11,3,3,150,4.1955
1998,11,3,4,182,6.3332
1998,11,3,5,223,7.0850
1998,12,1,1,620,0.5357
1998,12,1,2,235,2.3177
1998,12,1,3,210,1.5633
1998,12,1,4,166,1.6281
1998,12,1,5,162,4.6635
1998,12,2,1,90,3.4706
1998,12,2,2,125,3.1514
1998,12,2,3,121,2.6948
1998,12,2,4,86,5.2339
1998,12,2,5,114,8.1035
1998,12,3,1,81,2.8538
1998,12,3,2,104,2.6459
1998,12,3,3,148,7.1617
1998,12,3,4,181,5.1479
1998,12,3,5,223,7.6600
1999,1,1,1,614,3.2323
1999,1,1,2,231,3.1088
1999,1,1,3,205,3.8066
1999,1,1,4,165,4.4070
1999,1,1,5,162,7.2936
1999,1,2,1,90,-2.1020
1999,1,2,2,124,-1.2740
1999,1,2,3,120,-1.4719
1999,1,2,4,86,-2.0450
1999,1,2,5,112,-0.9656
1999,1,3,1,81,-0.1600
1999,1,3,2,104,1.5405
1999,1,3,3,148,2.4246
1999,1,3,4,180,0.9649
1999,1,3,5,222,5.8724
1999,2,1,1,596,-5.3631
1999,2,1,2,226,-9.4165
1999,2,1,3,202,-6.5640
1999,2,1,4,164,-5.9492
1999,2,1,5,159,-7.2650
1999,2,2,1,89,-8.6726
1999,2,2,2,122,-10.4116
1999,2,2,3,120,-6.7505
1999,2,2,4,85,-7.9015
1999,2,2,5,112,-8.8016
1999,2,3,1,81,-3.3205
1999,2,3,2,104,-4.6944
1999,2,3,3,146,-0.9842
1999,2,3,4,180,-1.3185
1999,2,3,5,218,-5.5843
1999,3,1,1,587,-1.6349
1999,3,1,2,223,-2.8703
1999,3,1,3,200,-2.8349
1999,3,1,4,163,-6.2419
1999,3,1,5,154,-6.3099
1999,3,2,1,89,-2.2767
1999,3,2,2,120,-3.7167
1999,3,2,3,120,2.3437
1999,3,2,4,84,-1.3597
1999,3,2,5,112,0.6254
1999,3,3,1,81,0.1858
1999,3,3,2,104,0.5893
1999,3,3,3,146,5.9250
1999,3,3,4,180,2.6586
1999,3,3,5,218,4.3390
1999,4,1,1,575,11.2669
1999,4,1,2,220,10.3803
1999,4,1,3,195,11.0883
1999,4,1,4,163,10.1404
1999,4,1,5,151,8.6530
1999,4,2,1,88,7.8816
1999,4,2,2,118,7.5898
1999,4,2,3,119,11.8157
1999,4,2,4,84,9.1129
1999,4,2,5,109,9.6389
1999,4,3,1,80,8.0937
1999,4,3,2,103,11.2357
1999,4,3,3,142,6.0953
1999,4,3,4,180,7.6279
1999,4,3,5,217,0.3214
1999,5,1,1,565,8.3334
1999,5,1,2,216,4.3712
1999,5,1,3,195,5.4569
1999,5,1,4,162,7.2445
1999,5,1,5,150,2.3557
1999,5,2,1,88,4.0252
1999,5,2,2,118,4.4392
1999,5,2,3,118,0.7416
1999,5,2,4,84,3.4723
1999,5,2,5,109,3.1497
1999,5,3,1,80,3.3569
1999,5,3,2,102,-2.4357
1999,5,3,3,140,2.5631
1999,5,3,4,179,-1.5351
1999,5,3,5,216,-2.5908
1999,6,1,1,561,5.3246
1999,6,1,2,216,7.6180
1999,6,1,3,192,6.2540
1999,6,1,4,161,7.3126
1999,6,1,5,150,7.1102
