year,month,rank_ME,rank_OCP,nstocks,ret_vw
2012,11,2,2,133,1.6897
2012,11,2,3,103,2.2334
2012,11,2,4,92,0.1862
2012,11,2,5,83,0.9061
2012,11,3,1,187,3.4900
2012,11,3,2,155,2.3093
2012,11,3,3,152,0.4371
2012,11,3,4,119,-1.8471
2012,11,3,5,103,-0.1017
2012,12,1,1,236,4.4432
2012,12,1,2,143,3.7360
2012,12,1,3,133,6.2107
2012,12,1,4,119,4.9354
2012,12,1,5,226,4.5903
2012,12,2,1,160,3.4156
2012,12,2,2,133,3.2552
2012,12,2,3,103,3.3917
2012,12,2,4,91,3.2921
2012,12,2,5,83,3.9869
2012,12,3,1,187,0.6207
2012,12,3,2,155,0.5647
2012,12,3,3,152,-0.3762
2012,12,3,4,119,0.1288
2012,12,3,5,102,3.3995
2013,1,1,1,234,4.7146
2013,1,1,2,139,6.8906
2013,1,1,3,131,4.7622
2013,1,1,4,119,4.2445
2013,1,1,5,224,6.0866
2013,1,2,1,158,4.9817
2013,1,2,2,131,6.9366
2013,1,2,3,101,6.5270
2013,1,2,4,91,5.6391
2013,1,2,5,82,7.0912
2013,1,3,1,187,5.9845
2013,1,3,2,153,6.9003
2013,1,3,3,152,3.2185
2013,1,3,4,119,5.7330
2013,1,3,5,102,5.5855
2013,2,1,1,234,1.5417
2013,2,1,2,138,1.7300
2013,2,1,3,129,-1.1715
2013,2,1,4,119,1.7621
2013,2,1,5,222,2.0427
2013,2,2,1,158,1.7962
2013,2,2,2,131,1.9239
2013,2,2,3,101,0.4245
2013,2,2,4,90,-0.0460
2013,2,2,5,82,-0.0272
2013,2,3,1,187,0.7867
2013,2,3,2,153,1.5602
2013,2,3,3,151,1.2079
2013,2,3,4,118,1.3743
2013,2,3,5,102,2.5687
2013,3,1,1,234,5.5428
2013,3,1,2,138,4.4422
2013,3,1,3,129,6.2254
2013,3,1,4,119,4.5156
2013,3,1,5,217,5.1144
2013,3,2,1,156,3.5646
2013,3,2,2,129,5.0987
2013,3,2,3,101,4.6985
2013,3,2,4,90,4.6774
2013,3,2,5,82,6.0415
2013,3,3,1,187,4.0266
2013,3,3,2,153,3.4722
2013,3,3,3,151,3.8270
2013,3,3,4,118,2.7528
2013,3,3,5,102,5.9316
2013,4,1,1,231,-0.6676
2013,4,1,2,137,-1.2580
2013,4,1,3,128,-0.4602
2013,4,1,4,119,0.2566
2013,4,1,5,215,1.9661
2013,4,2,1,156,-3.0713
2013,4,2,2,129,-0.9820
2013,4,2,3,101,-1.2963
2013,4,2,4,90,-0.1761
2013,4,2,5,82,-0.4892
2013,4,3,1,187,0.5758
2013,4,3,2,153,1.2164
2013,4,3,3,151,2.7679
2013,4,3,4,118,1.8038
2013,4,3,5,102,0.9488
2013,5,1,1,230,6.8628
2013,5,1,2,135,5.6211
2013,5,1,3,127,2.7477
2013,5,1,4,119,9.3072
2013,5,1,5,213,5.6045
2013,5,2,1,154,5.8049
2013,5,2,2,129,4.2658
2013,5,2,3,101,5.3585
2013,5,2,4,90,4.6655
2013,5,2,5,81,4.0544
2013,5,3,1,187,1.7223
2013,5,3,2,153,2.0824
2013,5,3,3,151,2.3189
2013,5,3,4,118,0.4509
2013,5,3,5,102,1.6366
2013,6,1,1,228,1.2392
2013,6,1,2,135,1.0345
2013,6,1,3,126,0.7996
2013,6,1,4,119,0.1057
2013,6,1,5,211,1.1851
2013,6,2,1,154,-0.2064
2013,6,2,2,128,-0.1498
2013,6,2,3,101,-1.3220
2013,6,2,4,90,0.2131
2013,6,2,5,81,-3.1187
2013,6,3,1,187,-1.3849
2013,6,3,2,152,-1.5301
2013,6,3,3,151,-2.1512
2013,6,3,4,118,-1.0197
2013,6,3,5,101,0.0644
2013,7,1,1,225,5.2557
2013,7,1,2,123,8.1943
2013,7,1,3,126,7.8782
2013,7,1,4,130,8.5552
2013,7,1,5,238,9.2193
2013,7,2,1,170,7.1662
2013,7,2,2,108,6.5622
2013,7,2,3,116,5.1647
2013,7,2,4,88,6.9217
2013,7,2,5,101,7.6603
2013,7,3,1,191,6.8617
2013,7,3,2,177,5.1590
2013,7,3,3,126,7.1257
2013,7,3,4,132,3.3168
2013,7,3,5,87,3.5443
2013,8,1,1,224,-0.5493
2013,8,1,2,123,-0.2533
2013,8,1,3,126,-3.3113
2013,8,1,4,130,-3.8041
2013,8,1,5,237,-4.7939
2013,8,2,1,169,-0.6015
2013,8,2,2,108,-1.7226
2013,8,2,3,115,-3.5906
2013,8,2,4,87,-3.4288
2013,8,2,5,101,-2.9151
2013,8,3,1,190,-0.7599
2013,8,3,2,176,-3.3453
2013,8,3,3,126,-1.6086
2013,8,3,4,131,-2.9305
2013,8,3,5,87,-2.4653
2013,9,1,1,219,7.3558
2013,9,1,2,123,9.0525
2013,9,1,3,126,5.8527
2013,9,1,4,130,5.6364
2013,9,1,5,235,6.6657
2013,9,2,1,169,5.4705
2013,9,2,2,108,5.9604
2013,9,2,3,115,6.5746
2013,9,2,4,86,6.7439
2013,9,2,5,101,5.9833
2013,9,3,1,190,6.5903
2013,9,3,2,176,3.0703
2013,9,3,3,126,2.1768
2013,9,3,4,131,3.2229
2013,9,3,5,87,2.1279
2013,10,1,1,218,2.2949
2013,10,1,2,123,3.1736
2013,10,1,3,125,2.5702
2013,10,1,4,130,3.8681
2013,10,1,5,233,5.3443
2013,10,2,1,169,2.0298
2013,10,2,2,107,2.9414
2013,10,2,3,115,4.0170
2013,10,2,4,86,4.9123
2013,10,2,5,101,3.6974
2013,10,3,1,190,3.6020
2013,10,3,2,176,3.9798
2013,10,3,3,126,4.5989
2013,10,3,4,130,5.6711
2013,10,3,5,86,7.0250
2013,11,1,1,218,4.7792
2013,11,1,2,120,5.8326
2013,11,1,3,124,5.3152
2013,11,1,4,129,3.7672
2013,11,1,5,229,5.5426
2013,11,2,1,168,3.3124
2013,11,2,2,107,4.2015
2013,11,2,3,112,4.2383
2013,11,2,4,85,1.2463
2013,11,2,5,100,2.8142
2013,11,3,1,189,2.5729
2013,11,3,2,176,2.9927
2013,11,3,3,126,2.2982
2013,11,3,4,130,2.6738
2013,11,3,5,85,0.6983
2013,12,1,1,215,2.4438
2013,12,1,2,119,2.6685
2013,12,1,3,122,0.5427
2013,12,1,4,126,0.9700
2013,12,1,5,226,1.9356
2013,12,2,1,166,2.4661
2013,12,2,2,107,3.1639
2013,12,2,3,112,2.1358
2013,12,2,4,84,1.3564
2013,12,2,5,99,3.1278
2013,12,3,1,189,2.9286
2013,12,3,2,176,2.5832
2013,12,3,3,126,2.5957
2013,12,3,4,130,3.1331
2013,12,3,5,85,1.4004
2014,1,1,1,215,-1.7827
2014,1,1,2,119,-3.9878
2014,1,1,3,121,-3.8530
2014,1,1,4,125,-4.4426
2014,1,1,5,226,-5.0997
2014,1,2,1,165,-2.2346
2014,1,2,2,107,-4.2919
2014,1,2,3,111,-4.8081
2014,1,2,4,83,-2.6478
2014,1,2,5,97,-2.8604
2014,1,3,1,188,-1.2418
2014,1,3,2,176,-2.9878
2014,1,3,3,126,-4.3390
2014,1,3,4,129,-4.4686
2014,1,3,5,83,-3.5364
2014,2,1,1,214,2.6936
2014,2,1,2,119,3.8746
2014,2,1,3,120,4.4882
2014,2,1,4,125,4.7562
2014,2,1,5,224,4.9826
2014,2,2,1,162,3.2518
2014,2,2,2,107,5.3316
2014,2,2,3,110,5.7899
2014,2,2,4,83,5.4824
2014,2,2,5,97,4.3459
2014,2,3,1,187,5.3005
2014,2,3,2,176,5.2306
2014,2,3,3,126,5.1765
2014,2,3,4,129,4.3384
2014,2,3,5,81,2.3940
2014,3,1,1,212,-0.4023
2014,3,1,2,116,-0.0817
2014,3,1,3,118,0.2547
2014,3,1,4,123,0.6326
2014,3,1,5,218,3.1360
2014,3,2,1,162,-2.2220
2014,3,2,2,106,1.6666
2014,3,2,3,110,1.5720
2014,3,2,4,82,-1.6551
2014,3,2,5,96,2.2031
2014,3,3,1,187,-4.1124
2014,3,3,2,175,0.0636
2014,3,3,3,126,2.0704
2014,3,3,4,129,1.8662
2014,3,3,5,81,3.6946
2014,4,1,1,212,-6.8754
2014,4,1,2,116,-2.0907
2014,4,1,3,119,-3.7394
2014,4,1,4,122,-4.0133
2014,4,1,5,215,-2.5419
2014,4,2,1,162,-5.4189
2014,4,2,2,106,-2.1553
2014,4,2,3,110,-2.4783
2014,4,2,4,81,-2.4190
2014,4,2,5,96,0.1753
2014,4,3,1,187,-1.5278
2014,4,3,2,175,0.2180
2014,4,3,3,126,2.5292
2014,4,3,4,129,2.1031
2014,4,3,5,80,3.1499
2014,5,1,1,209,-1.9823
2014,5,1,2,116,0.0685
2014,5,1,3,118,-0.3158
2014,5,1,4,121,-0.0856
2014,5,1,5,213,-0.7432
2014,5,2,1,162,0.9053
2014,5,2,2,106,-0.8366
2014,5,2,3,109,1.8321
2014,5,2,4,80,0.5147
2014,5,2,5,96,0.6692
2014,5,3,1,187,3.2032
2014,5,3,2,175,1.3738
2014,5,3,3,126,2.9817
2014,5,3,4,129,1.3354
2014,5,3,5,80,3.1754
2014,6,1,1,209,4.3791
2014,6,1,2,116,5.2676
2014,6,1,3,117,3.5312
2014,6,1,4,122,2.9020
2014,6,1,5,211,4.5089
2014,6,2,1,161,6.1509
2014,6,2,2,106,6.5304
2014,6,2,3,108,4.6670
2014,6,2,4,80,4.1880
2014,6,2,5,96,4.4732
2014,6,3,1,186,2.7908
2014,6,3,2,175,1.3318
2014,6,3,3,125,1.7942
2014,6,3,4,129,2.7121
2014,6,3,5,80,2.8522
2014,7,1,1,243,-6.0412
2014,7,1,2,111,-4.4176
2014,7,1,3,122,-5.0296
2014,7,1,4,113,-4.2924
2014,7,1,5,208,-6.1459
2014,7,2,1,198,-5.9030
2014,7,2,2,113,-6.5591
2014,7,2,3,99,-6.8047
2014,7,2,4,94,-6.5689
2014,7,2,5,89,-5.8957
2014,7,3,1,161,-1.0626
2014,7,3,2,184,-2.4857
2014,7,3,3,160,-1.5151
2014,7,3,4,118,-1.3552
2014,7,3,5,110,-1.0034
2014,8,1,1,243,3.9680
2014,8,1,2,110,2.0210
2014,8,1,3,121,3.1356
2014,8,1,4,113,4.9299
2014,8,1,5,206,4.2715
2014,8,2,1,194,4.6047
2014,8,2,2,113,4.3085
2014,8,2,3,98,5.6995
2014,8,2,4,94,3.3071
2014,8,2,5,89,5.1982
2014,8,3,1,160,6.0161
2014,8,3,2,184,4.0375
2014,8,3,3,160,4.5410
2014,8,3,4,118,3.7846
2014,8,3,5,110,2.9890
2014,9,1,1,242,-6.0559
2014,9,1,2,110,-5.8468
2014,9,1,3,121,-5.6490
2014,9,1,4,113,-8.3220
2014,9,1,5,204,-6.9437
2014,9,2,1,194,-4.7778
2014,9,2,2,112,-4.1643
2014,9,2,3,98,-4.4979
2014,9,2,4,94,-5.1448
2014,9,2,5,88,-8.6596
2014,9,3,1,160,-1.9054
2014,9,3,2,183,-0.4429
2014,9,3,3,160,-0.9951
2014,9,3,4,117,-2.5007
2014,9,3,5,110,-4.9608
2014,10,1,1,240,6.5869
2014,10,1,2,110,7.6881
2014,10,1,3,121,8.4371
2014,10,1,4,113,6.7659
2014,10,1,5,202,3.2269
2014,10,2,1,194,7.1076
2014,10,2,2,112,6.5525
2014,10,2,3,98,4.4150
2014,10,2,4,93,6.4285
2014,10,2,5,88,0.0103
2014,10,3,1,159,2.8327
2014,10,3,2,183,3.1591
2014,10,3,3,160,2.1314
2014,10,3,4,117,2.0574
2014,10,3,5,110,-0.7966
2014,11,1,1,238,-1.9389
2014,11,1,2,110,1.5311
2014,11,1,3,121,-0.2896
2014,11,1,4,113,-1.8394
2014,11,1,5,197,-1.5812
2014,11,2,1,193,0.4219
2014,11,2,2,112,1.0274
2014,11,2,3,98,0.5399
2014,11,2,4,93,1.1614
2014,11,2,5,88,-1.2959
2014,11,3,1,159,3.0952
2014,11,3,2,183,3.1837
2014,11,3,3,160,3.6660
2014,11,3,4,117,4.1462
2014,11,3,5,109,-0.5104
2014,12,1,1,235,5.8812
2014,12,1,2,110,5.6042
2014,12,1,3,121,4.6172
2014,12,1,4,113,6.5862
2014,12,1,5,195,3.5389
2014,12,2,1,193,3.4975
2014,12,2,2,111,1.2419
2014,12,2,3,98,2.1767
2014,12,2,4,93,2.1157
2014,12,2,5,88,-0.1019
2014,12,3,1,159,-1.2706
2014,12,3,2,183,0.0671
2014,12,3,3,158,-0.6684
2014,12,3,4,116,-1.5842
2014,12,3,5,109,-0.1924
2015,1,1,1,235,-6.5848
2015,1,1,2,109,-5.8569
2015,1,1,3,121,-4.2732
2015,1,1,4,112,-4.2833
2015,1,1,5,192,-3.7534
2015,1,2,1,192,-4.0306
2015,1,2,2,110,-4.5298
2015,1,2,3,96,-2.7764
2015,1,2,4,92,-2.4083
2015,1,2,5,88,-4.1570
2015,1,3,1,157,0.9532
2015,1,3,2,182,-2.7042
2015,1,3,3,158,-3.5153
2015,1,3,4,116,-1.1358
2015,1,3,5,109,-4.1620
2015,2,1,1,235,5.5965
2015,2,1,2,106,6.0134
2015,2,1,3,121,4.7869
2015,2,1,4,112,5.1097
2015,2,1,5,191,5.5664
2015,2,2,1,191,6.5948
2015,2,2,2,110,7.7926
2015,2,2,3,95,8.0022
2015,2,2,4,92,4.6650
2015,2,2,5,88,5.4786
2015,2,3,1,156,6.8941
2015,2,3,2,180,6.7689
2015,2,3,3,156,5.0931
2015,2,3,4,116,5.6706
2015,2,3,5,108,3.4545
2015,3,1,1,234,-0.1347
2015,3,1,2,106,3.0070
2015,3,1,3,121,1.7188
2015,3,1,4,111,1.1209
2015,3,1,5,189,0.3498
2015,3,2,1,188,2.5452
2015,3,2,2,109,1.4295
2015,3,2,3,95,1.9576
2015,3,2,4,92,1.6491
2015,3,2,5,88,1.5054
2015,3,3,1,156,-0.9577
2015,3,3,2,180,-0.9114
2015,3,3,3,155,-1.3779
2015,3,3,4,116,-2.5428
2015,3,3,5,108,-2.8471
2015,4,1,1,234,-0.5270
2015,4,1,2,106,-2.5364
2015,4,1,3,119,-3.7972
2015,4,1,4,111,-3.2746
2015,4,1,5,186,-0.4766
2015,4,2,1,188,-3.0721
2015,4,2,2,109,-2.8374
2015,4,2,3,95,-0.7802
2015,4,2,4,91,-2.0856
2015,4,2,5,87,-0.3757
2015,4,3,1,155,0.1396
2015,4,3,2,178,-1.4510
2015,4,3,3,154,1.8041
2015,4,3,4,116,1.2804
2015,4,3,5,108,4.0943
2015,5,1,1,234,2.1766
2015,5,1,2,106,1.5412
2015,5,1,3,118,1.8416
2015,5,1,4,110,-0.0482
2015,5,1,5,186,-1.4086
2015,5,2,1,188,3.1399
2015,5,2,2,109,2.0889
2015,5,2,3,95,3.2669
2015,5,2,4,91,1.6127
2015,5,2,5,87,-0.7041
2015,5,3,1,155,2.3164
2015,5,3,2,178,1.6180
2015,5,3,3,152,0.3981
2015,5,3,4,115,0.7571
2015,5,3,5,108,-1.6710
2015,6,1,1,232,2.6179
2015,6,1,2,105,3.1338
2015,6,1,3,118,3.6886
2015,6,1,4,110,0.8242
2015,6,1,5,185,0.2008
2015,6,2,1,188,1.2998
2015,6,2,2,109,-0.2142
2015,6,2,3,94,0.4827
2015,6,2,4,91,-0.3445
2015,6,2,5,87,-2.0776
2015,6,3,1,154,0.5603
2015,6,3,2,178,-1.4949
2015,6,3,3,151,-3.1282
2015,6,3,4,114,-3.1831
2015,6,3,5,108,-4.8262
2015,7,1,1,216,-4.8788
2015,7,1,2,124,-5.4960
2015,7,1,3,100,-3.8007
2015,7,1,4,107,-4.9713
2015,7,1,5,200,-13.2102
2015,7,2,1,176,-0.9116
2015,7,2,2,109,-1.3343
2015,7,2,3,107,-2.4751
2015,7,2,4,95,-3.7675
2015,7,2,5,92,-6.6948
2015,7,3,1,192,4.6248
2015,7,3,2,193,3.6363
2015,7,3,3,164,1.5815
2015,7,3,4,121,-0.1948
2015,7,3,5,89,-4.4454
2015,8,1,1,215,-5.1388
2015,8,1,2,123,-6.7702
2015,8,1,3,100,-4.8444
2015,8,1,4,107,-2.6482
2015,8,1,5,197,1.3099
2015,8,2,1,176,-6.6888
2015,8,2,2,108,-4.7390
2015,8,2,3,107,-4.8633
2015,8,2,4,95,-5.5807
2015,8,2,5,91,-4.7104
2015,8,3,1,190,-6.7565
2015,8,3,2,191,-5.6453
2015,8,3,3,164,-6.3964
2015,8,3,4,120,-5.2204
2015,8,3,5,89,-4.2643
2015,9,1,1,215,-5.5990
2015,9,1,2,123,-3.1085
2015,9,1,3,100,-3.8756
2015,9,1,4,107,-5.4084
2015,9,1,5,195,-12.3001
2015,9,2,1,174,-6.5903
2015,9,2,2,108,-4.5770
2015,9,2,3,107,-4.8092
2015,9,2,4,94,-5.9917
2015,9,2,5,90,-6.0545
2015,9,3,1,189,-3.4857
2015,9,3,2,188,-1.9103
2015,9,3,3,164,-1.9585
2015,9,3,4,120,-1.3596
2015,9,3,5,89,-4.4795
2015,10,1,1,214,7.1910
2015,10,1,2,123,8.0894
2015,10,1,3,100,3.6155
2015,10,1,4,106,5.4444
2015,10,1,5,192,6.0880
2015,10,2,1,174,6.1482
2015,10,2,2,108,7.1460
2015,10,2,3,107,5.3929
2015,10,2,4,94,7.8671
2015,10,2,5,89,10.7425
2015,10,3,1,189,9.2526
2015,10,3,2,187,8.0590
2015,10,3,3,164,7.9349
2015,10,3,4,120,8.3611
2015,10,3,5,89,8.6522
2015,11,1,1,210,1.0539
2015,11,1,2,122,2.9674
2015,11,1,3,100,1.4630
2015,11,1,4,105,-0.4883
2015,11,1,5,190,-1.5258
2015,11,2,1,172,6.1262
2015,11,2,2,108,3.4874
2015,11,2,3,104,1.8635
2015,11,2,4,94,3.5404
2015,11,2,5,89,1.7759
2015,11,3,1,188,0.2420
2015,11,3,2,187,0.6951
2015,11,3,3,164,0.1283
2015,11,3,4,120,-0.3923
2015,11,3,5,89,-1.3601
2015,12,1,1,207,-3.9453
2015,12,1,2,122,-4.4751
2015,12,1,3,100,-2.3573
2015,12,1,4,104,-4.7775
2015,12,1,5,191,-9.3580
2015,12,2,1,172,-3.7220
2015,12,2,2,106,-4.8409
2015,12,2,3,104,-4.1368
2015,12,2,4,94,-4.9235
2015,12,2,5,89,-9.0103
2015,12,3,1,187,-1.3714
2015,12,3,2,186,-0.5396
2015,12,3,3,164,-2.8190
2015,12,3,4,120,-1.4055
2015,12,3,5,89,-4.4699
2016,1,1,1,206,-9.2185
2016,1,1,2,122,-4.4705
2016,1,1,3,100,-6.7124
2016,1,1,4,103,-6.5689
2016,1,1,5,187,-10.8416
2016,1,2,1,170,-9.6309
2016,1,2,2,105,-7.4910
2016,1,2,3,104,-6.0613
2016,1,2,4,94,-5.3703
2016,1,2,5,88,-7.3299
2016,1,3,1,187,-6.2171
2016,1,3,2,184,-4.0626
2016,1,3,3,163,-4.3431
2016,1,3,4,119,-4.1663
2016,1,3,5,89,-2.2099
2016,2,1,1,202,1.0654
2016,2,1,2,122,0.5547
2016,2,1,3,100,-1.2564
2016,2,1,4,102,1.5531
2016,2,1,5,184,1.5223
2016,2,2,1,169,-0.3112
2016,2,2,2,105,1.6157
2016,2,2,3,104,2.9179
2016,2,2,4,93,1.4241
2016,2,2,5,87,0.2357
2016,2,3,1,187,-1.0958
2016,2,3,2,183,0.4878
2016,2,3,3,163,0.5629
2016,2,3,4,118,2.4309
2016,2,3,5,89,0.3181
2016,3,1,1,200,6.7848
2016,3,1,2,122,8.0718
2016,3,1,3,100,5.0321
2016,3,1,4,101,6.8647
2016,3,1,5,183,10.3505
2016,3,2,1,167,8.3605
2016,3,2,2,104,7.9118
2016,3,2,3,104,7.7889
2016,3,2,4,93,8.7149
2016,3,2,5,87,12.1402
2016,3,3,1,186,6.0098
2016,3,3,2,181,5.7297
2016,3,3,3,162,7.4635
2016,3,3,4,118,7.4134
2016,3,3,5,89,9.9824
2016,4,1,1,199,2.7310
2016,4,1,2,121,0.3205
2016,4,1,3,100,2.4396
2016,4,1,4,101,1.0351
2016,4,1,5,181,7.5482
2016,4,2,1,167,1.9502
2016,4,2,2,104,0.2675
2016,4,2,3,104,1.1994
2016,4,2,4,93,2.6178
2016,4,2,5,87,2.6445
2016,4,3,1,185,2.1198
2016,4,3,2,180,0.1507
2016,4,3,3,162,-2.2633
2016,4,3,4,117,-0.2954
2016,4,3,5,89,3.7527
2016,5,1,1,198,0.2500
2016,5,1,2,121,-0.5743
2016,5,1,3,98,-0.3482
2016,5,1,4,101,-2.6197
2016,5,1,5,180,-3.2704
2016,5,2,1,167,2.1876
2016,5,2,2,102,2.7076
2016,5,2,3,104,0.8014
2016,5,2,4,93,0.1098
2016,5,2,5,86,-0.0794
2016,5,3,1,185,2.5026
2016,5,3,2,178,2.0674
2016,5,3,3,162,1.9769
2016,5,3,4,115,0.9927
2016,5,3,5,89,-0.1808
2016,6,1,1,196,1.5103
2016,6,1,2,121,0.2542
2016,6,1,3,98,2.3579
2016,6,1,4,98,2.0567
2016,6,1,5,176,2.5912
2016,6,2,1,166,0.8731
2016,6,2,2,101,1.1594
2016,6,2,3,103,0.4943
2016,6,2,4,93,1.7601
2016,6,2,5,85,-0.4326
2016,6,3,1,185,-0.3636
2016,6,3,2,178,0.8788
2016,6,3,3,159,0.1182
2016,6,3,4,115,2.4275
2016,6,3,5,87,4.1406
2016,7,1,1,191,5.9363
2016,7,1,2,93,6.6758
2016,7,1,3,103,6.0591
2016,7,1,4,99,7.1250
2016,7,1,5,208,5.3803
2016,7,2,1,167,5.0364
2016,7,2,2,107,6.5184
2016,7,2,3,129,5.6026
2016,7,2,4,87,5.3126
2016,7,2,5,90,5.4790
2016,7,3,1,216,5.0827
2016,7,3,2,175,3.8942
2016,7,3,3,130,1.3734
2016,7,3,4,123,3.8504
2016,7,3,5,88,3.5905
2016,8,1,1,189,2.7732
2016,8,1,2,93,4.2223
2016,8,1,3,103,-0.5199
2016,8,1,4,98,6.0741
2016,8,1,5,206,1.9503
2016,8,2,1,166,0.3165
2016,8,2,2,106,2.8659
2016,8,2,3,129,0.7583
2016,8,2,4,86,-0.1398
2016,8,2,5,90,2.5584
2016,8,3,1,215,-0.6909
2016,8,3,2,173,-0.6115
2016,8,3,3,129,1.1798
2016,8,3,4,123,-0.4829
2016,8,3,5,87,-1.8221
2016,9,1,1,189,3.3119
2016,9,1,2,92,2.1017
2016,9,1,3,103,0.3305
2016,9,1,4,98,2.0187
2016,9,1,5,205,2.9510
2016,9,2,1,165,1.8440
2016,9,2,2,104,1.7092
2016,9,2,3,129,-0.9898
2016,9,2,4,86,1.0032
2016,9,2,5,89,2.6437
2016,9,3,1,213,0.7450
2016,9,3,2,173,-1.0864
2016,9,3,3,129,0.3524
2016,9,3,4,123,2.5334
2016,9,3,5,87,1.5386
2016,10,1,1,189,-5.8827
2016,10,1,2,92,-3.3174
2016,10,1,3,103,-1.1643
2016,10,1,4,98,-4.3419
2016,10,1,5,203,-4.3969
2016,10,2,1,163,-6.3374
2016,10,2,2,101,-4.6911
2016,10,2,3,128,-3.5961
2016,10,2,4,85,-6.4434
2016,10,2,5,88,-5.3089
2016,10,3,1,212,-2.7436
2016,10,3,2,170,-2.0428
2016,10,3,3,128,-2.0654
2016,10,3,4,122,-2.0665
2016,10,3,5,86,-2.9740
2016,11,1,1,189,9.8197
2016,11,1,2,92,10.8340
2016,11,1,3,101,14.8279
2016,11,1,4,96,12.7439
2016,11,1,5,203,14.2415
2016,11,2,1,162,8.4373
2016,11,2,2,101,10.2155
2016,11,2,3,128,12.6557
2016,11,2,4,85,9.6491
2016,11,2,5,88,13.3579
2016,11,3,1,212,-0.3920
2016,11,3,2,168,2.9669
2016,11,3,3,127,6.3334
2016,11,3,4,122,2.8467
2016,11,3,5,86,8.0836
2016,12,1,1,188,2.2597
2016,12,1,2,91,6.1750
2016,12,1,3,101,5.5209
2016,12,1,4,95,5.7660
2016,12,1,5,200,4.2175
2016,12,2,1,158,1.7086
2016,12,2,2,101,1.2506
2016,12,2,3,127,2.7001
2016,12,2,4,85,2.0105
2016,12,2,5,88,1.1969
2016,12,3,1,210,0.8562
2016,12,3,2,168,1.3752
2016,12,3,3,127,1.3382
2016,12,3,4,121,2.7931
2016,12,3,5,86,1.3961
2017,1,1,1,188,-2.2233
2017,1,1,2,89,-1.5217
2017,1,1,3,100,-1.1730
2017,1,1,4,95,-2.9654
2017,1,1,5,199,-0.2672
2017,1,2,1,157,1.2691
2017,1,2,2,101,1.7231
2017,1,2,3,127,0.6091
2017,1,2,4,85,-0.1476
2017,1,2,5,86,0.3074
2017,1,3,1,208,4.7892
2017,1,3,2,167,1.0375
2017,1,3,3,127,0.4899
2017,1,3,4,120,3.0273
2017,1,3,5,85,-0.2678
2017,2,1,1,187,1.2740
2017,2,1,2,89,-0.3282
2017,2,1,3,100,-0.6286
2017,2,1,4,94,-2.9388
2017,2,1,5,198,-2.4523
2017,2,2,1,156,2.0224
2017,2,2,2,100,0.7751
2017,2,2,3,127,-0.3769
2017,2,2,4,84,0.0527
2017,2,2,5,86,-1.2563
2017,2,3,1,208,4.0403
2017,2,3,2,166,3.5554
2017,2,3,3,127,2.4681
2017,2,3,4,119,4.1722
2017,2,3,5,85,1.1275
2017,3,1,1,186,3.5480
2017,3,1,2,89,3.7751
2017,3,1,3,100,1.9490
2017,3,1,4,93,-1.8481
2017,3,1,5,198,-1.7057
2017,3,2,1,154,2.0214
2017,3,2,2,98,1.3711
2017,3,2,3,127,1.3250
2017,3,2,4,84,-0.2482
2017,3,2,5,84,-1.5589
2017,3,3,1,207,1.3879
2017,3,3,2,165,0.8177
2017,3,3,3,127,-0.7933
2017,3,3,4,118,0.9304
2017,3,3,5,85,-1.1477
2017,4,1,1,186,3.3759
2017,4,1,2,88,2.5986
2017,4,1,3,100,3.4065
2017,4,1,4,93,2.0317
2017,4,1,5,194,-0.3562
2017,4,2,1,153,2.6699
2017,4,2,2,96,1.1915
2017,4,2,3,127,1.9201
2017,4,2,4,83,-0.2543
2017,4,2,5,84,0.1615
2017,4,3,1,207,3.3811
2017,4,3,2,164,1.3438
2017,4,3,3,126,0.3139
2017,4,3,4,118,0.3852
2017,4,3,5,85,-2.3908
2017,5,1,1,184,-1.2017
2017,5,1,2,88,-1.6245
2017,5,1,3,100,-1.4687
2017,5,1,4,92,-3.4677
2017,5,1,5,193,-5.2615
2017,5,2,1,150,0.8439
2017,5,2,2,95,2.0755
2017,5,2,3,124,-1.8912
2017,5,2,4,83,-2.7559
2017,5,2,5,82,-4.3956
2017,5,3,1,206,3.9950
2017,5,3,2,163,1.0573
2017,5,3,3,126,-0.2089
2017,5,3,4,118,1.8409
2017,5,3,5,85,-0.3437
2017,6,1,1,183,3.8064
2017,6,1,2,87,1.7215
2017,6,1,3,100,2.9393
2017,6,1,4,91,5.1623
2017,6,1,5,191,2.0296
2017,6,2,1,149,2.8128
2017,6,2,2,95,1.0374
2017,6,2,3,123,1.8970
2017,6,2,4,83,2.0683
2017,6,2,5,81,-0.2669
2017,6,3,1,206,-0.6281
2017,6,3,2,163,0.0323
2017,6,3,3,126,0.9423
2017,6,3,4,118,-1.4824
2017,6,3,5,85,-0.9916
2017,7,1,1,187,-0.8007
2017,7,1,2,102,0.4400
2017,7,1,3,98,-0.4761
2017,7,1,4,111,-0.5315
2017,7,1,5,203,-0.9602
2017,7,2,1,156,1.3669
2017,7,2,2,86,0.9224
2017,7,2,3,93,-0.3872
2017,7,2,4,94,2.1948
2017,7,2,5,99,0.5662
2017,7,3,1,203,1.9942
2017,7,3,2,166,2.2845
2017,7,3,3,147,0.6301
2017,7,3,4,124,3.3835
2017,7,3,5,81,3.3692
2017,8,1,1,185,-0.6144
2017,8,1,2,102,-5.1038
2017,8,1,3,98,-0.0519
2017,8,1,4,111,-4.1715
