year,month,rank_ME,rank_CP,nstocks,ret_vw
1971,9,1,5,211,-1.5700
1971,9,2,1,86,1.3235
1971,9,2,2,67,0.3513
1971,9,2,3,78,-1.6894
1971,9,2,4,73,-1.6140
1971,9,2,5,89,-2.0334
1971,9,3,1,161,0.8267
1971,9,3,2,137,-0.6619
1971,9,3,3,101,-1.8747
1971,9,3,4,105,-0.8511
1971,9,3,5,75,-3.2317
1971,10,1,1,171,-7.9501
1971,10,1,2,130,-6.5243
1971,10,1,3,148,-6.6002
1971,10,1,4,124,-5.0921
1971,10,1,5,211,-6.0477
1971,10,2,1,85,-6.1712
1971,10,2,2,67,-4.3403
1971,10,2,3,78,-4.5508
1971,10,2,4,73,-4.4176
1971,10,2,5,89,-5.4841
1971,10,3,1,161,-3.2312
1971,10,3,2,137,-5.5248
1971,10,3,3,101,-4.4155
1971,10,3,4,105,-3.5903
1971,10,3,5,75,-4.1111
1971,11,1,1,171,-4.1233
1971,11,1,2,130,-4.8051
1971,11,1,3,148,-4.0947
1971,11,1,4,124,-3.1594
1971,11,1,5,211,-4.9673
1971,11,2,1,85,-1.1961
1971,11,2,2,67,-3.1274
1971,11,2,3,78,-3.2487
1971,11,2,4,73,-0.9857
1971,11,2,5,89,-2.3959
1971,11,3,1,161,1.1133
1971,11,3,2,137,-0.8894
1971,11,3,3,101,-0.8216
1971,11,3,4,105,0.1562
1971,11,3,5,75,-0.8872
1971,12,1,1,171,13.4504
1971,12,1,2,129,13.7154
1971,12,1,3,147,12.9544
1971,12,1,4,123,11.5738
1971,12,1,5,211,13.9214
1971,12,2,1,85,13.3350
1971,12,2,2,67,11.9798
1971,12,2,3,78,10.6595
1971,12,2,4,73,11.5652
1971,12,2,5,89,11.6895
1971,12,3,1,161,9.2622
1971,12,3,2,137,8.4654
1971,12,3,3,101,9.2876
1971,12,3,4,105,8.7674
1971,12,3,5,75,8.3936
1972,1,1,1,171,15.0737
1972,1,1,2,129,12.8342
1972,1,1,3,147,11.5017
1972,1,1,4,122,11.2689
1972,1,1,5,211,13.0563
1972,1,2,1,85,9.9462
1972,1,2,2,66,4.4252
1972,1,2,3,78,5.8539
1972,1,2,4,72,6.0112
1972,1,2,5,89,6.6132
1972,1,3,1,161,2.6163
1972,1,3,2,137,1.3822
1972,1,3,3,101,1.4125
1972,1,3,4,105,1.0097
1972,1,3,5,75,4.8781
1972,2,1,1,171,4.5980
1972,2,1,2,128,3.5515
1972,2,1,3,146,3.9314
1972,2,1,4,122,5.1260
1972,2,1,5,211,3.9501
1972,2,2,1,85,3.6975
1972,2,2,2,66,5.0919
1972,2,2,3,78,1.8617
1972,2,2,4,72,3.5902
1972,2,2,5,88,3.0155
1972,2,3,1,161,5.4569
1972,2,3,2,137,2.5955
1972,2,3,3,101,2.0552
1972,2,3,4,105,1.0788
1972,2,3,5,75,0.8100
1972,3,1,1,171,0.2943
1972,3,1,2,128,-0.3151
1972,3,1,3,146,-0.5491
1972,3,1,4,122,-1.0020
1972,3,1,5,210,-0.9481
1972,3,2,1,85,1.7382
1972,3,2,2,66,1.6298
1972,3,2,3,78,0.9935
1972,3,2,4,72,-0.6646
1972,3,2,5,88,-0.9001
1972,3,3,1,161,2.0760
1972,3,3,2,137,2.9986
1972,3,3,3,101,-1.0202
1972,3,3,4,105,-3.0155
1972,3,3,5,75,-0.3509
1972,4,1,1,171,0.4399
1972,4,1,2,127,-1.0524
1972,4,1,3,146,0.9237
1972,4,1,4,122,1.9082
1972,4,1,5,210,0.1014
1972,4,2,1,85,0.5480
1972,4,2,2,66,1.0497
1972,4,2,3,78,2.5485
1972,4,2,4,72,0.3890
1972,4,2,5,88,0.6218
1972,4,3,1,161,1.2791
1972,4,3,2,137,-0.1570
1972,4,3,3,101,0.0143
1972,4,3,4,105,-0.3305
1972,4,3,5,75,0.1492
1972,5,1,1,171,-0.8289
1972,5,1,2,126,-3.7117
1972,5,1,3,146,-1.9236
1972,5,1,4,122,-2.7641
1972,5,1,5,209,-1.4918
1972,5,2,1,85,-1.2015
1972,5,2,2,66,-0.4493
1972,5,2,3,78,-1.2207
1972,5,2,4,72,-1.9288
1972,5,2,5,88,-2.4726
1972,5,3,1,161,3.8260
1972,5,3,2,137,0.4287
1972,5,3,3,100,-0.2434
1972,5,3,4,105,2.1534
1972,5,3,5,75,0.2558
1972,6,1,1,171,-3.3122
1972,6,1,2,125,-4.4514
1972,6,1,3,146,-4.0209
1972,6,1,4,122,-3.4893
1972,6,1,5,209,-2.7230
1972,6,2,1,85,-2.1157
1972,6,2,2,66,-3.7164
1972,6,2,3,78,-1.9260
1972,6,2,4,72,-2.1020
1972,6,2,5,88,-3.2079
1972,6,3,1,160,-0.7156
1972,6,3,2,137,-1.9694
1972,6,3,3,100,-2.5962
1972,6,3,4,105,-3.1732
1972,6,3,5,75,-4.7018
1972,7,1,1,142,-4.5848
1972,7,1,2,155,-4.4186
1972,7,1,3,169,-4.0578
1972,7,1,4,145,-3.4205
1972,7,1,5,184,-2.5238
1972,7,2,1,82,-4.7423
1972,7,2,2,84,-4.0325
1972,7,2,3,87,-3.6670
1972,7,2,4,86,-1.1796
1972,7,2,5,87,-2.4912
1972,7,3,1,177,1.3616
1972,7,3,2,133,-1.4412
1972,7,3,3,114,-1.8909
1972,7,3,4,103,-0.7868
1972,7,3,5,86,-1.2526
1972,8,1,1,140,-2.1670
1972,8,1,2,155,-1.2970
1972,8,1,3,169,-0.3527
1972,8,1,4,144,1.5136
1972,8,1,5,184,2.5763
1972,8,2,1,81,0.1875
1972,8,2,2,84,-0.4651
1972,8,2,3,87,2.5500
1972,8,2,4,86,5.1425
1972,8,2,5,87,1.9234
1972,8,3,1,177,-0.0410
1972,8,3,2,133,3.7194
1972,8,3,3,114,5.0484
1972,8,3,4,103,8.8078
1972,8,3,5,86,7.2561
1972,9,1,1,141,-5.9303
1972,9,1,2,155,-3.9020
1972,9,1,3,169,-4.1435
1972,9,1,4,144,-4.1677
1972,9,1,5,183,-4.1301
1972,9,2,1,81,-3.0124
1972,9,2,2,82,-3.2229
1972,9,2,3,87,-2.1919
1972,9,2,4,86,-2.8225
1972,9,2,5,87,-1.8593
1972,9,3,1,177,0.3064
1972,9,3,2,132,-1.7046
1972,9,3,3,114,-4.2145
1972,9,3,4,103,-0.6508
1972,9,3,5,86,0.9097
1972,10,1,1,140,-5.0232
1972,10,1,2,155,-4.1069
1972,10,1,3,169,-0.9001
1972,10,1,4,143,-1.3362
1972,10,1,5,182,-0.5402
1972,10,2,1,81,-2.7137
1972,10,2,2,82,-2.4846
1972,10,2,3,87,-0.7693
1972,10,2,4,86,2.1970
1972,10,2,5,87,-0.4356
1972,10,3,1,177,0.4634
1972,10,3,2,132,1.9021
1972,10,3,3,114,1.0762
1972,10,3,4,103,1.1883
1972,10,3,5,86,2.6670
1972,11,1,1,141,2.0100
1972,11,1,2,154,2.6053
1972,11,1,3,169,4.7890
1972,11,1,4,143,7.3368
1972,11,1,5,182,5.5829
1972,11,2,1,80,3.3508
1972,11,2,2,82,4.7479
1972,11,2,3,87,5.7419
1972,11,2,4,86,8.1925
1972,11,2,5,87,8.4979
1972,11,3,1,177,1.3983
1972,11,3,2,131,5.6833
1972,11,3,3,114,8.0389
1972,11,3,4,103,7.6064
1972,11,3,5,86,9.2153
1972,12,1,1,141,-0.8005
1972,12,1,2,154,-3.8649
1972,12,1,3,169,-2.4097
1972,12,1,4,143,-2.1738
1972,12,1,5,182,-1.3729
1972,12,2,1,80,-0.1753
1972,12,2,2,82,-0.7986
1972,12,2,3,87,-0.6756
1972,12,2,4,85,0.0703
1972,12,2,5,87,-2.8023
1972,12,3,1,177,3.6391
1972,12,3,2,132,0.0753
1972,12,3,3,114,-1.2417
1972,12,3,4,103,-0.1763
1972,12,3,5,86,-0.2388
1973,1,1,1,141,-5.6093
1973,1,1,2,153,-4.9473
1973,1,1,3,169,-3.6168
1973,1,1,4,143,-2.0735
1973,1,1,5,182,-4.0442
1973,1,2,1,79,-10.3305
1973,1,2,2,82,-7.3073
1973,1,2,3,87,-5.5395
1973,1,2,4,85,-4.3817
1973,1,2,5,87,-3.3375
1973,1,3,1,177,-1.1945
1973,1,3,2,132,-5.5538
1973,1,3,3,114,-5.3950
1973,1,3,4,103,-0.3032
1973,1,3,5,86,-1.5106
1973,2,1,1,141,-10.4491
1973,2,1,2,153,-7.7998
1973,2,1,3,168,-9.1512
1973,2,1,4,143,-7.3882
1973,2,1,5,181,-6.2205
1973,2,2,1,79,-11.8083
1973,2,2,2,82,-9.4846
1973,2,2,3,87,-8.8258
1973,2,2,4,84,-5.8043
1973,2,2,5,87,-4.5587
1973,2,3,1,177,-2.4126
1973,2,3,2,132,-4.5041
1973,2,3,3,114,-3.3738
1973,2,3,4,103,-5.5232
1973,2,3,5,86,-4.6872
1973,3,1,1,140,-4.1374
1973,3,1,2,153,-4.2435
1973,3,1,3,166,-2.4749
1973,3,1,4,143,-1.5011
1973,3,1,5,181,-1.8516
1973,3,2,1,79,-4.0567
1973,3,2,2,82,-5.6211
1973,3,2,3,87,-4.0017
1973,3,2,4,84,0.9074
1973,3,2,5,87,-0.9222
1973,3,3,1,176,-1.1278
1973,3,3,2,132,-1.5457
1973,3,3,3,113,-1.2850
1973,3,3,4,103,1.5327
1973,3,3,5,86,0.5389
1973,4,1,1,140,-8.8965
1973,4,1,2,153,-7.4673
1973,4,1,3,165,-7.3296
1973,4,1,4,142,-5.8266
1973,4,1,5,181,-6.1710
1973,4,2,1,80,-11.3609
1973,4,2,2,82,-8.9010
1973,4,2,3,87,-6.0244
1973,4,2,4,84,-4.6100
1973,4,2,5,87,-3.2705
1973,4,3,1,176,-6.1591
1973,4,3,2,132,-5.6381
1973,4,3,3,112,-3.8651
1973,4,3,4,103,-2.0821
1973,4,3,5,86,-0.4085
1973,5,1,1,138,-11.1899
1973,5,1,2,153,-9.8975
1973,5,1,3,164,-9.5445
1973,5,1,4,142,-4.9294
1973,5,1,5,181,-8.2985
1973,5,2,1,80,-10.0269
1973,5,2,2,82,-8.8120
1973,5,2,3,87,-8.9549
1973,5,2,4,84,-4.3376
1973,5,2,5,87,-7.4881
1973,5,3,1,176,-0.2574
1973,5,3,2,132,-2.1792
1973,5,3,3,113,-1.9494
1973,5,3,4,102,-3.4341
1973,5,3,5,86,-1.5677
1973,6,1,1,135,-3.2374
1973,6,1,2,152,-4.0053
1973,6,1,3,164,-3.8970
1973,6,1,4,141,-3.6759
1973,6,1,5,179,-2.4278
1973,6,2,1,80,-6.6792
1973,6,2,2,82,-3.8958
1973,6,2,3,87,-4.8543
1973,6,2,4,83,-1.2994
1973,6,2,5,87,-1.2410
1973,6,3,1,175,-0.6915
1973,6,3,2,132,-2.4802
1973,6,3,3,113,-2.7253
1973,6,3,4,102,-0.1233
1973,6,3,5,86,-1.0658
1973,7,1,1,192,20.2592
1973,7,1,2,256,18.6263
1973,7,1,3,265,12.2212
1973,7,1,4,208,12.8990
1973,7,1,5,306,11.1731
1973,7,2,1,113,20.5392
1973,7,2,2,111,13.9662
1973,7,2,3,83,8.8302
1973,7,2,4,101,7.7849
1973,7,2,5,107,8.3183
1973,7,3,1,217,5.8218
1973,7,3,2,144,7.4974
1973,7,3,3,127,1.9100
1973,7,3,4,113,0.7981
1973,7,3,5,81,4.7114
1973,8,1,1,191,-5.7689
1973,8,1,2,255,-8.4778
1973,8,1,3,265,-6.1926
1973,8,1,4,207,-6.0935
1973,8,1,5,304,-4.8511
1973,8,2,1,113,-1.3704
1973,8,2,2,111,-4.7379
1973,8,2,3,83,-3.4882
1973,8,2,4,101,-5.2536
1973,8,2,5,107,-3.2988
1973,8,3,1,217,-3.6802
1973,8,3,2,144,-1.4440
1973,8,3,3,127,-3.9310
1973,8,3,4,113,-2.4123
1973,8,3,5,81,-1.8120
1973,9,1,1,191,12.0837
1973,9,1,2,254,12.2395
1973,9,1,3,265,8.0381
1973,9,1,4,207,7.7455
1973,9,1,5,301,6.9658
1973,9,2,1,112,10.8196
1973,9,2,2,110,12.8184
1973,9,2,3,82,9.9984
1973,9,2,4,101,11.0181
1973,9,2,5,107,9.4408
1973,9,3,1,216,0.0435
1973,9,3,2,144,10.0202
1973,9,3,3,127,8.7544
1973,9,3,4,113,7.9221
1973,9,3,5,81,11.2736
1973,10,1,1,190,-1.4828
1973,10,1,2,254,-0.5178
1973,10,1,3,264,1.6512
1973,10,1,4,206,0.4748
1973,10,1,5,301,-0.2461
1973,10,2,1,112,-1.3699
1973,10,2,2,110,-0.5629
1973,10,2,3,82,-0.2244
1973,10,2,4,101,0.3477
1973,10,2,5,107,1.1802
1973,10,3,1,214,0.4188
1973,10,3,2,144,1.4434
1973,10,3,3,127,-0.0108
1973,10,3,4,113,-2.7447
1973,10,3,5,81,1.3141
1973,11,1,1,191,-23.2960
1973,11,1,2,254,-20.7831
1973,11,1,3,265,-19.2473
1973,11,1,4,206,-18.8618
1973,11,1,5,302,-18.0528
1973,11,2,1,112,-22.7357
1973,11,2,2,110,-20.5308
1973,11,2,3,81,-18.5099
1973,11,2,4,101,-16.2525
1973,11,2,5,107,-15.4361
1973,11,3,1,214,-10.9942
1973,11,3,2,144,-13.8939
1973,11,3,3,127,-12.4119
1973,11,3,4,113,-9.3833
1973,11,3,5,81,-14.0420
1973,12,1,1,190,-6.0741
1973,12,1,2,252,-3.7644
1973,12,1,3,264,-3.0758
1973,12,1,4,205,-2.4353
1973,12,1,5,302,-3.2222
1973,12,2,1,112,-2.0213
1973,12,2,2,109,-0.0835
1973,12,2,3,80,-1.2168
1973,12,2,4,101,1.5589
1973,12,2,5,106,-1.4192
1973,12,3,1,215,-2.4654
1973,12,3,2,144,3.5709
1973,12,3,3,127,6.2944
1973,12,3,4,113,4.9628
1973,12,3,5,81,4.9188
1974,1,1,1,190,15.4219
1974,1,1,2,253,14.5720
1974,1,1,3,262,15.5872
1974,1,1,4,206,12.0095
1974,1,1,5,300,15.8929
1974,1,2,1,111,3.3129
1974,1,2,2,110,7.1106
1974,1,2,3,80,10.7622
1974,1,2,4,101,9.0348
1974,1,2,5,106,12.1873
1974,1,3,1,215,-1.6703
1974,1,3,2,144,-1.0060
1974,1,3,3,127,-1.9598
1974,1,3,4,113,2.3221
1974,1,3,5,81,4.6285
1974,2,1,1,190,-2.3487
1974,2,1,2,251,-1.9488
1974,2,1,3,260,-0.2357
1974,2,1,4,205,0.2383
1974,2,1,5,299,1.7403
1974,2,2,1,111,1.6010
1974,2,2,2,110,-0.0239
1974,2,2,3,80,1.9071
1974,2,2,4,101,3.3579
1974,2,2,5,106,2.8644
1974,2,3,1,214,-1.9135
1974,2,3,2,144,2.3360
1974,2,3,3,127,0.6800
1974,2,3,4,113,1.9333
1974,2,3,5,81,2.4152
1974,3,1,1,188,-1.8314
1974,3,1,2,248,0.6700
1974,3,1,3,260,-0.0040
1974,3,1,4,203,2.5371
1974,3,1,5,297,2.3100
1974,3,2,1,110,-1.1775
1974,3,2,2,110,-0.0611
1974,3,2,3,80,0.3472
1974,3,2,4,101,0.0101
1974,3,2,5,106,-0.7432
1974,3,3,1,214,-1.6256
1974,3,3,2,143,-2.1048
1974,3,3,3,127,-2.8231
1974,3,3,4,113,-3.1882
1974,3,3,5,81,-2.1020
1974,4,1,1,188,-6.5304
1974,4,1,2,247,-5.8886
1974,4,1,3,260,-5.8655
1974,4,1,4,205,-3.7720
1974,4,1,5,296,-3.3610
1974,4,2,1,110,-7.9842
1974,4,2,2,110,-5.4198
1974,4,2,3,80,-5.3684
1974,4,2,4,101,-2.7744
1974,4,2,5,105,-3.9736
1974,4,3,1,214,-3.0840
1974,4,3,2,143,-3.2140
1974,4,3,3,127,-4.1835
1974,4,3,4,113,-6.8654
1974,4,3,5,81,-2.5921
1974,5,1,1,187,-8.9341
1974,5,1,2,246,-7.2078
1974,5,1,3,259,-6.9975
1974,5,1,4,205,-7.4297
1974,5,1,5,294,-6.0773
1974,5,2,1,110,-7.3093
1974,5,2,2,110,-7.9233
1974,5,2,3,79,-5.6391
1974,5,2,4,99,-6.4309
1974,5,2,5,106,-7.5504
1974,5,3,1,214,-0.3530
1974,5,3,2,143,-5.0678
1974,5,3,3,127,-5.7228
1974,5,3,4,113,-2.6529
1974,5,3,5,81,-5.0495
1974,6,1,1,186,-5.1570
1974,6,1,2,246,-3.0035
1974,6,1,3,258,-1.5209
1974,6,1,4,205,-1.0787
1974,6,1,5,293,-1.5729
1974,6,2,1,110,-3.6380
1974,6,2,2,109,-1.6248
1974,6,2,3,79,-1.3844
1974,6,2,4,99,-0.9865
1974,6,2,5,105,-0.3390
1974,6,3,1,214,-1.1305
1974,6,3,2,143,-0.8848
1974,6,3,3,127,-1.9810
1974,6,3,4,113,-1.8603
1974,6,3,5,81,-1.6710
1974,7,1,1,240,-7.9329
1974,7,1,2,297,-5.8182
1974,7,1,3,286,-4.8938
1974,7,1,4,349,-4.3870
1974,7,1,5,550,-4.3858
1974,7,2,1,133,-7.2928
1974,7,2,2,132,-6.4010
1974,7,2,3,125,-3.0510
1974,7,2,4,110,-2.8583
1974,7,2,5,105,-1.7585
1974,7,3,1,256,-11.2082
1974,7,3,2,167,-1.2785
1974,7,3,3,122,-4.1498
1974,7,3,4,103,-6.2329
1974,7,3,5,58,-5.3469
1974,8,1,1,238,-9.8404
1974,8,1,2,295,-7.5031
1974,8,1,3,284,-6.2993
1974,8,1,4,349,-7.1513
1974,8,1,5,547,-7.0864
1974,8,2,1,132,-8.7421
1974,8,2,2,131,-10.1720
1974,8,2,3,125,-7.8211
1974,8,2,4,109,-7.5432
1974,8,2,5,105,-6.5384
1974,8,3,1,256,-9.5167
1974,8,3,2,167,-11.1139
1974,8,3,3,122,-4.4899
1974,8,3,4,103,-5.0632
1974,8,3,5,58,-7.2861
1974,9,1,1,238,-12.2523
1974,9,1,2,291,-9.9533
1974,9,1,3,283,-6.9215
1974,9,1,4,347,-7.9870
1974,9,1,5,540,-8.3615
1974,9,2,1,133,-15.0254
1974,9,2,2,130,-7.3869
1974,9,2,3,125,-8.2941
1974,9,2,4,109,-7.5001
1974,9,2,5,104,-7.4468
1974,9,3,1,256,-15.8319
1974,9,3,2,166,-8.1049
1974,9,3,3,122,-5.3693
1974,9,3,4,103,-8.8655
1974,9,3,5,58,-6.9159
1974,10,1,1,238,14.3483
1974,10,1,2,289,10.7854
1974,10,1,3,280,7.8047
1974,10,1,4,346,7.1807
1974,10,1,5,534,7.1600
1974,10,2,1,131,15.1868
1974,10,2,2,130,12.4605
1974,10,2,3,124,7.8844
1974,10,2,4,108,7.8756
1974,10,2,5,105,7.8312
1974,10,3,1,256,21.8388
1974,10,3,2,165,16.4854
1974,10,3,3,122,12.7952
1974,10,3,4,103,6.2829
1974,10,3,5,58,3.8870
1974,11,1,1,237,-5.0355
1974,11,1,2,284,-6.7145
1974,11,1,3,282,-4.2795
1974,11,1,4,345,-5.6445
1974,11,1,5,531,-6.4544
1974,11,2,1,131,-4.2852
1974,11,2,2,130,-4.7330
1974,11,2,3,124,-3.1716
1974,11,2,4,109,-5.1023
1974,11,2,5,104,-6.3707
1974,11,3,1,256,-4.5894
1974,11,3,2,165,-3.0614
1974,11,3,3,122,-4.4495
1974,11,3,4,103,-4.4753
1974,11,3,5,58,-1.8956
1974,12,1,1,237,-7.1946
1974,12,1,2,282,-7.0984
1974,12,1,3,281,-7.2588
1974,12,1,4,344,-7.5937
1974,12,1,5,527,-8.6203
1974,12,2,1,132,-7.5681
1974,12,2,2,129,-5.5643
1974,12,2,3,125,-4.3535
1974,12,2,4,109,-5.7679
1974,12,2,5,104,-6.5757
1974,12,3,1,256,-4.0054
1974,12,3,2,164,-1.1580
1974,12,3,3,122,0.4583
1974,12,3,4,103,-0.0235
1974,12,3,5,58,-2.4750
1975,1,1,1,236,28.5005
1975,1,1,2,282,27.4037
1975,1,1,3,282,26.0319
1975,1,1,4,339,28.9666
1975,1,1,5,528,31.5451
1975,1,2,1,132,23.3739
1975,1,2,2,127,26.4769
1975,1,2,3,125,25.2504
1975,1,2,4,108,27.4754
1975,1,2,5,104,30.5029
1975,1,3,1,256,9.7402
1975,1,3,2,164,11.6003
1975,1,3,3,122,15.9068
1975,1,3,4,103,20.8547
1975,1,3,5,58,21.5741
1975,2,1,1,235,6.7902
1975,2,1,2,282,7.7772
1975,2,1,3,279,4.0976
1975,2,1,4,339,3.2974
1975,2,1,5,525,4.5046
1975,2,2,1,132,8.9689
1975,2,2,2,126,4.9763
1975,2,2,3,125,5.6840
1975,2,2,4,108,3.1449
1975,2,2,5,104,0.7411
1975,2,3,1,256,10.9817
1975,2,3,2,164,3.1611
1975,2,3,3,122,3.6744
1975,2,3,4,103,2.7344
1975,2,3,5,58,0.4486
1975,3,1,1,233,7.1758
1975,3,1,2,283,9.6684
1975,3,1,3,278,8.5106
1975,3,1,4,340,9.4257
1975,3,1,5,525,9.4597
1975,3,2,1,132,5.5897
1975,3,2,2,126,10.0433
1975,3,2,3,125,6.0345
1975,3,2,4,108,5.4695
1975,3,2,5,104,9.1493
1975,3,3,1,255,3.5721
1975,3,3,2,164,2.1389
1975,3,3,3,122,0.1032
1975,3,3,4,103,4.2888
1975,3,3,5,58,6.8855
1975,4,1,1,233,7.0339
1975,4,1,2,283,7.7215
1975,4,1,3,278,4.5791
1975,4,1,4,340,3.7226
1975,4,1,5,524,2.1024
1975,4,2,1,132,6.1532
1975,4,2,2,126,7.6708
1975,4,2,3,125,3.2175
1975,4,2,4,108,2.9676
1975,4,2,5,104,3.8682
1975,4,3,1,255,5.5622
1975,4,3,2,164,6.9741
1975,4,3,3,122,2.2632
1975,4,3,4,103,3.3051
1975,4,3,5,58,5.8471
1975,5,1,1,233,11.7908
1975,5,1,2,283,10.9533
1975,5,1,3,277,8.2870
1975,5,1,4,341,8.9991
1975,5,1,5,523,6.2985
1975,5,2,1,132,11.3310
1975,5,2,2,126,9.9160
1975,5,2,3,125,6.3902
1975,5,2,4,108,6.1211
1975,5,2,5,104,5.9234
1975,5,3,1,255,4.8729
1975,5,3,2,164,7.0930
1975,5,3,3,122,5.2841
1975,5,3,4,103,5.0347
1975,5,3,5,58,3.8050
1975,6,1,1,232,7.1530
1975,6,1,2,282,6.7411
1975,6,1,3,274,8.1832
1975,6,1,4,337,7.4504
1975,6,1,5,522,8.1211
1975,6,2,1,132,8.4056
1975,6,2,2,125,5.6593
1975,6,2,3,125,6.3073
1975,6,2,4,108,8.6033
1975,6,2,5,104,4.4326
1975,6,3,1,255,3.2322
1975,6,3,2,164,6.5847
1975,6,3,3,121,6.1921
1975,6,3,4,103,8.0367
1975,6,3,5,58,7.7942
1975,7,1,1,266,-1.9566
1975,7,1,2,313,0.6907
1975,7,1,3,322,-1.9309
1975,7,1,4,394,-0.6240
1975,7,1,5,562,0.1381
1975,7,2,1,109,-4.2975
1975,7,2,2,148,-2.6976
1975,7,2,3,121,-4.0015
1975,7,2,4,122,-2.7871
1975,7,2,5,117,-4.4867
1975,7,3,1,251,-8.5316
1975,7,3,2,166,-4.0093
1975,7,3,3,130,-4.1351
1975,7,3,4,96,-4.4275
1975,7,3,5,64,-4.7480
1975,8,1,1,263,-6.1914
1975,8,1,2,311,-6.3803
1975,8,1,3,318,-5.7449
1975,8,1,4,391,-5.4442
1975,8,1,5,561,-6.5244
1975,8,2,1,109,-4.5752
1975,8,2,2,148,-3.9234
1975,8,2,3,121,-3.2369
1975,8,2,4,122,-3.3802
1975,8,2,5,117,-6.7513
1975,8,3,1,251,-2.3684
1975,8,3,2,166,-1.4851
1975,8,3,3,130,-0.2239
1975,8,3,4,96,0.1845
1975,8,3,5,64,-2.1871
1975,9,1,1,262,-3.9876
1975,9,1,2,313,-2.7269
1975,9,1,3,319,-1.6122
1975,9,1,4,393,-3.2903
1975,9,1,5,561,-3.8307
1975,9,2,1,107,-3.8966
1975,9,2,2,148,-4.1606
1975,9,2,3,121,-3.8061
1975,9,2,4,121,-2.7049
1975,9,2,5,117,-2.8999
1975,9,3,1,251,-4.5936
1975,9,3,2,166,-1.4785
1975,9,3,3,129,-2.7334
1975,9,3,4,96,-2.3174
1975,9,3,5,64,-4.7093
1975,10,1,1,259,1.1384
1975,10,1,2,313,3.7806
1975,10,1,3,318,0.5748
1975,10,1,4,391,2.9062
1975,10,1,5,559,1.7148
1975,10,2,1,106,1.1292
1975,10,2,2,148,4.1200
1975,10,2,3,121,3.4740
1975,10,2,4,122,2.9733
1975,10,2,5,116,2.5869
1975,10,3,1,251,8.6191
1975,10,3,2,166,4.1249
1975,10,3,3,129,5.2979
1975,10,3,4,96,4.2190
1975,10,3,5,64,3.0924
1975,11,1,1,260,-0.6291
1975,11,1,2,310,1.7542
1975,11,1,3,314,3.2032
1975,11,1,4,393,3.0882
1975,11,1,5,559,4.2260
1975,11,2,1,106,1.9791
1975,11,2,2,148,1.9573
1975,11,2,3,120,4.2422
1975,11,2,4,122,2.8630
1975,11,2,5,116,4.9076
1975,11,3,1,251,3.3538
1975,11,3,2,165,2.2547
1975,11,3,3,128,1.5484
1975,11,3,4,96,3.8285
1975,11,3,5,64,4.1378
1975,12,1,1,258,-0.0934
1975,12,1,2,310,-0.8283
1975,12,1,3,313,-1.3752
1975,12,1,4,392,-1.4669
1975,12,1,5,554,-2.1513
1975,12,2,1,104,-2.2564
1975,12,2,2,148,-2.9767
1975,12,2,3,120,-0.5324
1975,12,2,4,122,-0.2849
1975,12,2,5,116,-0.4080
1975,12,3,1,251,-2.8616
1975,12,3,2,166,0.3702
1975,12,3,3,129,0.7420
1975,12,3,4,96,0.6017
1975,12,3,5,64,0.5966
1976,1,1,1,257,17.5960
1976,1,1,2,309,18.1522
1976,1,1,3,313,21.6405
1976,1,1,4,392,22.6432
1976,1,1,5,551,25.8201
1976,1,2,1,104,14.2423
1976,1,2,2,147,17.3732
1976,1,2,3,119,19.4770
1976,1,2,4,121,19.0627
1976,1,2,5,116,22.0835
1976,1,3,1,250,11.8007
1976,1,3,2,166,9.4565
1976,1,3,3,129,12.6395
1976,1,3,4,96,17.3135
1976,1,3,5,64,22.3578
1976,2,1,1,249,8.7079
1976,2,1,2,300,8.7365
1976,2,1,3,302,10.7580
1976,2,1,4,379,11.3491
1976,2,1,5,537,13.8213
1976,2,2,1,104,5.4704
1976,2,2,2,147,5.8739
1976,2,2,3,117,5.9147
1976,2,2,4,120,6.9955
1976,2,2,5,116,11.1643
1976,2,3,1,250,-2.1858
1976,2,3,2,166,0.7556
1976,2,3,3,129,0.7409
1976,2,3,4,96,1.5169
1976,2,3,5,64,5.8646
1976,3,1,1,254,3.3006
1976,3,1,2,309,1.5754
1976,3,1,3,312,2.0758
1976,3,1,4,391,1.2808
1976,3,1,5,550,0.7038
1976,3,2,1,104,0.8246
1976,3,2,2,147,2.1218
1976,3,2,3,117,1.4973
1976,3,2,4,121,0.8224
1976,3,2,5,116,1.6897
1976,3,3,1,250,2.9280
1976,3,3,2,165,3.2653
1976,3,3,3,129,2.0267
1976,3,3,4,96,3.0977
1976,3,3,5,64,0.5809
1976,4,1,1,249,-1.6973
1976,4,1,2,308,-0.5578
1976,4,1,3,304,-1.1172
1976,4,1,4,379,-1.4623
1976,4,1,5,540,-1.9017
1976,4,2,1,104,-1.9024
1976,4,2,2,146,-0.2489
1976,4,2,3,117,-0.8438
1976,4,2,4,119,-0.1285
1976,4,2,5,116,-0.8949
1976,4,3,1,250,-2.7760
1976,4,3,2,165,0.8379
1976,4,3,3,129,1.4458
1976,4,3,4,96,0.6435
1976,4,3,5,64,-1.6976
1976,5,1,1,253,-2.0882
1976,5,1,2,309,-2.1545
1976,5,1,3,309,-1.6919
1976,5,1,4,386,-4.1622
1976,5,1,5,540,-3.2705
1976,5,2,1,104,-2.0568
1976,5,2,2,145,-0.7339
