year,month,rank_ME,rank_SP,nstocks,ret_vw
2014,9,3,4,102,-3.1483
2014,9,3,5,84,-3.1972
2014,10,1,1,326,5.1773
2014,10,1,2,142,6.0033
2014,10,1,3,152,6.4750
2014,10,1,4,217,3.7477
2014,10,1,5,361,6.4911
2014,10,2,1,216,5.9575
2014,10,2,2,119,5.9992
2014,10,2,3,117,6.9642
2014,10,2,4,99,3.1401
2014,10,2,5,105,4.3184
2014,10,3,1,258,2.5928
2014,10,3,2,176,0.9619
2014,10,3,3,133,1.7774
2014,10,3,4,102,2.5061
2014,10,3,5,84,2.5598
2014,11,1,1,325,-0.1527
2014,11,1,2,142,-0.3735
2014,11,1,3,151,-2.8101
2014,11,1,4,216,-0.8638
2014,11,1,5,355,-0.3031
2014,11,2,1,214,0.4462
2014,11,2,2,119,-0.8943
2014,11,2,3,117,2.1308
2014,11,2,4,99,1.8864
2014,11,2,5,105,1.5612
2014,11,3,1,258,2.7782
2014,11,3,2,176,3.6446
2014,11,3,3,133,0.9705
2014,11,3,4,102,1.4685
2014,11,3,5,83,7.4621
2014,12,1,1,322,6.3767
2014,12,1,2,141,3.7120
2014,12,1,3,150,4.2300
2014,12,1,4,215,4.7499
2014,12,1,5,353,5.1752
2014,12,2,1,213,2.2805
2014,12,2,2,119,2.5493
2014,12,2,3,117,2.7338
2014,12,2,4,99,0.1501
2014,12,2,5,105,0.9162
2014,12,3,1,255,-1.6227
2014,12,3,2,176,-0.8379
2014,12,3,3,133,0.2588
2014,12,3,4,102,0.9088
2014,12,3,5,83,0.9859
2015,1,1,1,322,-3.9278
2015,1,1,2,140,-5.5371
2015,1,1,3,149,-4.1174
2015,1,1,4,213,-4.9183
2015,1,1,5,350,-5.2784
2015,1,2,1,211,-2.7958
2015,1,2,2,118,-2.0643
2015,1,2,3,116,-2.7029
2015,1,2,4,98,-4.7848
2015,1,2,5,105,-5.3828
2015,1,3,1,252,-1.3011
2015,1,3,2,176,-3.2198
2015,1,3,3,133,-2.4961
2015,1,3,4,102,-2.8729
2015,1,3,5,83,-2.2245
2015,2,1,1,320,5.8778
2015,2,1,2,139,6.6167
2015,2,1,3,148,4.8372
2015,2,1,4,213,5.6572
2015,2,1,5,348,6.2009
2015,2,2,1,210,8.8968
2015,2,2,2,116,6.1898
2015,2,2,3,115,4.7139
2015,2,2,4,98,7.0884
2015,2,2,5,105,6.7043
2015,2,3,1,248,6.5647
2015,2,3,2,175,5.5582
2015,2,3,3,133,5.0535
2015,2,3,4,102,4.6252
2015,2,3,5,82,4.9476
2015,3,1,1,319,-0.4316
2015,3,1,2,139,-0.3781
2015,3,1,3,147,0.3770
2015,3,1,4,212,1.2163
2015,3,1,5,343,1.3708
2015,3,2,1,208,1.8267
2015,3,2,2,115,1.1861
2015,3,2,3,115,2.9300
2015,3,2,4,96,2.1952
2015,3,2,5,105,1.5004
2015,3,3,1,247,-1.7064
2015,3,3,2,174,-1.8498
2015,3,3,3,133,-1.8359
2015,3,3,4,102,-1.4686
2015,3,3,5,82,-0.0850
2015,4,1,1,316,-2.1866
2015,4,1,2,138,-0.6429
2015,4,1,3,145,-3.0762
2015,4,1,4,212,-2.4804
2015,4,1,5,340,-1.5601
2015,4,2,1,208,-2.0880
2015,4,2,2,115,-1.9732
2015,4,2,3,114,-3.4233
2015,4,2,4,95,-1.4760
2015,4,2,5,105,-3.0661
2015,4,3,1,246,1.1357
2015,4,3,2,172,2.2686
2015,4,3,3,133,0.6184
2015,4,3,4,101,-0.1069
2015,4,3,5,82,-2.8299
2015,5,1,1,315,5.7425
2015,5,1,2,136,-1.4185
2015,5,1,3,144,2.6140
2015,5,1,4,211,-0.3875
2015,5,1,5,339,-0.3187
2015,5,2,1,208,4.1628
2015,5,2,2,115,1.7532
2015,5,2,3,114,2.4806
2015,5,2,4,95,1.7427
2015,5,2,5,105,1.7633
2015,5,3,1,244,1.5845
2015,5,3,2,171,1.0836
2015,5,3,3,133,-0.6883
2015,5,3,4,101,0.6140
2015,5,3,5,82,0.3717
2015,6,1,1,312,3.1510
2015,6,1,2,136,1.6619
2015,6,1,3,142,2.2842
2015,6,1,4,209,1.3354
2015,6,1,5,339,2.2569
2015,6,2,1,207,1.4213
2015,6,2,2,115,-1.6397
2015,6,2,3,114,0.2651
2015,6,2,4,95,2.3286
2015,6,2,5,105,-1.2532
2015,6,3,1,243,-1.9120
2015,6,3,2,171,-2.5123
2015,6,3,3,133,-2.9182
2015,6,3,4,100,-2.3487
2015,6,3,5,81,-2.8860
2015,7,1,1,314,-4.1033
2015,7,1,2,142,-6.4672
2015,7,1,3,166,-5.9247
2015,7,1,4,240,-8.0359
2015,7,1,5,345,-8.0821
2015,7,2,1,201,-1.4760
2015,7,2,2,126,-1.5335
2015,7,2,3,116,-3.6768
2015,7,2,4,117,-3.9566
2015,7,2,5,112,-1.8041
2015,7,3,1,284,2.7261
2015,7,3,2,187,1.3134
2015,7,3,3,154,2.2735
2015,7,3,4,101,-1.0569
2015,7,3,5,66,0.4964
2015,8,1,1,313,-8.1572
2015,8,1,2,142,-4.5343
2015,8,1,3,166,-3.9314
2015,8,1,4,235,-3.7427
2015,8,1,5,338,-1.3606
2015,8,2,1,201,-8.6113
2015,8,2,2,126,-4.5692
2015,8,2,3,116,-5.0599
2015,8,2,4,115,-5.4061
2015,8,2,5,112,-4.2016
2015,8,3,1,284,-6.3760
2015,8,3,2,184,-6.0117
2015,8,3,3,154,-4.8020
2015,8,3,4,99,-5.3631
2015,8,3,5,66,-5.9836
2015,9,1,1,313,-11.0244
2015,9,1,2,142,-4.6081
2015,9,1,3,165,-8.2207
2015,9,1,4,234,-5.6303
2015,9,1,5,336,-9.0069
2015,9,2,1,200,-8.6818
2015,9,2,2,126,-3.9599
2015,9,2,3,116,-5.8700
2015,9,2,4,112,-7.0337
2015,9,2,5,112,-5.4334
2015,9,3,1,280,-2.5851
2015,9,3,2,184,-1.8636
2015,9,3,3,153,-2.8460
2015,9,3,4,99,-3.9361
2015,9,3,5,66,-2.3224
2015,10,1,1,311,6.3376
2015,10,1,2,142,5.3072
2015,10,1,3,164,7.4093
2015,10,1,4,231,5.6062
2015,10,1,5,331,5.7372
2015,10,2,1,200,5.7175
2015,10,2,2,126,5.4103
2015,10,2,3,116,7.2842
2015,10,2,4,111,5.6395
2015,10,2,5,112,8.2280
2015,10,3,1,280,9.3756
2015,10,3,2,183,7.4317
2015,10,3,3,153,7.9049
2015,10,3,4,99,8.3242
2015,10,3,5,66,3.4542
2015,11,1,1,311,5.4965
2015,11,1,2,138,2.6979
2015,11,1,3,161,1.3403
2015,11,1,4,228,1.2523
2015,11,1,5,328,0.0246
2015,11,2,1,197,7.6798
2015,11,2,2,126,4.0457
2015,11,2,3,115,1.8336
2015,11,2,4,109,3.3558
2015,11,2,5,111,2.7290
2015,11,3,1,279,0.1931
2015,11,3,2,183,0.1530
2015,11,3,3,153,0.2296
2015,11,3,4,99,-1.8296
2015,11,3,5,66,1.4702
2015,12,1,1,310,-3.5391
2015,12,1,2,137,-4.4377
2015,12,1,3,160,-5.5927
2015,12,1,4,227,-5.6982
2015,12,1,5,328,-6.9881
2015,12,2,1,197,-3.4881
2015,12,2,2,126,-3.0604
2015,12,2,3,114,-5.5563
2015,12,2,4,109,-7.3853
2015,12,2,5,110,-7.0054
2015,12,3,1,278,-1.8975
2015,12,3,2,182,-1.6853
2015,12,3,3,153,-1.4663
2015,12,3,4,99,-3.0067
2015,12,3,5,66,-1.1377
2016,1,1,1,309,-15.4060
2016,1,1,2,137,-6.9130
2016,1,1,3,159,-6.6752
2016,1,1,4,225,-8.1592
2016,1,1,5,323,-9.3275
2016,1,2,1,197,-15.4957
2016,1,2,2,124,-4.6991
2016,1,2,3,112,-6.8693
2016,1,2,4,109,-5.1697
2016,1,2,5,110,-9.3148
2016,1,3,1,276,-5.0383
2016,1,3,2,180,-3.6563
2016,1,3,3,153,-3.5160
2016,1,3,4,99,-5.7186
2016,1,3,5,66,-6.2746
2016,2,1,1,306,-2.5251
2016,2,1,2,134,-1.1405
2016,2,1,3,156,-1.1832
2016,2,1,4,224,1.7727
2016,2,1,5,318,1.7211
2016,2,2,1,196,-3.3382
2016,2,2,2,123,2.4384
2016,2,2,3,112,0.2188
2016,2,2,4,108,2.0307
2016,2,2,5,110,3.6754
2016,2,3,1,275,-0.9449
2016,2,3,2,179,2.0572
2016,2,3,3,153,0.9257
2016,2,3,4,98,3.5483
2016,2,3,5,66,0.5953
2016,3,1,1,303,5.9190
2016,3,1,2,133,7.2495
2016,3,1,3,153,7.5085
2016,3,1,4,223,7.1853
2016,3,1,5,315,9.4189
2016,3,2,1,194,7.7030
2016,3,2,2,123,7.4058
2016,3,2,3,112,7.8003
2016,3,2,4,106,10.2404
2016,3,2,5,110,10.9640
2016,3,3,1,271,6.5641
2016,3,3,2,179,7.4145
2016,3,3,3,153,8.1177
2016,3,3,4,98,6.7977
2016,3,3,5,66,5.3536
2016,4,1,1,301,4.8433
2016,4,1,2,133,2.2714
2016,4,1,3,153,0.1537
2016,4,1,4,221,4.0491
2016,4,1,5,310,2.8570
2016,4,2,1,194,3.0691
2016,4,2,2,123,1.9715
2016,4,2,3,112,2.2039
2016,4,2,4,106,3.0206
2016,4,2,5,110,-0.9764
2016,4,3,1,269,-0.7961
2016,4,3,2,179,0.6540
2016,4,3,3,152,2.2001
2016,4,3,4,98,2.1609
2016,4,3,5,66,-0.8444
2016,5,1,1,300,2.1453
2016,5,1,2,133,-0.7613
2016,5,1,3,152,-0.3544
2016,5,1,4,219,-1.7327
2016,5,1,5,306,-2.1891
2016,5,2,1,194,4.0756
2016,5,2,2,122,1.8850
2016,5,2,3,111,0.2414
2016,5,2,4,106,1.3606
2016,5,2,5,109,0.1163
2016,5,3,1,269,3.1122
2016,5,3,2,176,0.3713
2016,5,3,3,151,0.9339
2016,5,3,4,97,-0.4223
2016,5,3,5,66,0.9645
2016,6,1,1,299,-2.7318
2016,6,1,2,133,3.1421
2016,6,1,3,150,-0.7696
2016,6,1,4,215,1.9863
2016,6,1,5,299,1.7033
2016,6,2,1,192,0.3669
2016,6,2,2,122,2.2632
2016,6,2,3,110,-0.1639
2016,6,2,4,106,1.0148
2016,6,2,5,109,-0.8347
2016,6,3,1,268,-0.2226
2016,6,3,2,173,2.0335
2016,6,3,3,150,3.0234
2016,6,3,4,97,1.1818
2016,6,3,5,66,0.0713
2016,7,1,1,314,5.9251
2016,7,1,2,136,7.2768
2016,7,1,3,159,5.5962
2016,7,1,4,225,5.3072
2016,7,1,5,341,6.5328
2016,7,2,1,188,7.4680
2016,7,2,2,106,4.7409
2016,7,2,3,118,4.4631
2016,7,2,4,124,5.7271
2016,7,2,5,104,7.3819
2016,7,3,1,279,4.8101
2016,7,3,2,179,3.1440
2016,7,3,3,142,1.0161
2016,7,3,4,96,4.0392
2016,7,3,5,60,4.6770
2016,8,1,1,310,1.9268
2016,8,1,2,136,4.6034
2016,8,1,3,157,3.4253
2016,8,1,4,222,3.4975
2016,8,1,5,339,3.5130
2016,8,2,1,187,-0.0741
2016,8,2,2,105,1.2746
2016,8,2,3,116,0.1527
2016,8,2,4,124,2.4747
2016,8,2,5,104,0.8585
2016,8,3,1,276,-0.1410
2016,8,3,2,177,0.2345
2016,8,3,3,142,-1.9172
2016,8,3,4,96,-0.2291
2016,8,3,5,60,-0.6420
2016,9,1,1,308,8.7664
2016,9,1,2,135,3.3386
2016,9,1,3,155,2.1945
2016,9,1,4,221,2.8701
2016,9,1,5,338,1.3401
2016,9,2,1,185,4.5835
2016,9,2,2,103,0.1094
2016,9,2,3,116,0.7840
2016,9,2,4,124,-0.4108
2016,9,2,5,103,1.1668
2016,9,3,1,275,0.8320
2016,9,3,2,176,0.3099
2016,9,3,3,142,0.2199
2016,9,3,4,96,0.1307
2016,9,3,5,60,-0.5660
2016,10,1,1,308,-11.4015
2016,10,1,2,133,-4.4053
2016,10,1,3,154,-5.1404
2016,10,1,4,220,-4.4256
2016,10,1,5,336,-4.6189
2016,10,2,1,184,-8.6194
2016,10,2,2,100,-3.6421
2016,10,2,3,115,-5.6470
2016,10,2,4,122,-5.7407
2016,10,2,5,101,-4.7480
2016,10,3,1,271,-2.6679
2016,10,3,2,174,-1.4104
2016,10,3,3,142,-2.4657
2016,10,3,4,95,-1.7757
2016,10,3,5,60,-3.1397
2016,11,1,1,305,8.2034
2016,11,1,2,132,7.6567
2016,11,1,3,153,9.3024
2016,11,1,4,219,13.1544
2016,11,1,5,331,15.7890
2016,11,2,1,183,6.2600
2016,11,2,2,100,10.8253
2016,11,2,3,115,10.7997
2016,11,2,4,122,14.2440
2016,11,2,5,101,11.4285
2016,11,3,1,268,0.7282
2016,11,3,2,174,3.4373
2016,11,3,3,142,6.7736
2016,11,3,4,95,6.4785
2016,11,3,5,60,7.0315
2016,12,1,1,303,0.3316
2016,12,1,2,131,3.4652
2016,12,1,3,152,3.6373
2016,12,1,4,217,3.8276
2016,12,1,5,327,4.6851
2016,12,2,1,179,-1.7936
2016,12,2,2,100,2.1116
2016,12,2,3,114,2.2945
2016,12,2,4,122,1.4355
2016,12,2,5,101,2.9523
2016,12,3,1,266,0.8964
2016,12,3,2,173,2.2994
2016,12,3,3,142,2.9237
2016,12,3,4,94,-0.0400
2016,12,3,5,60,0.7460
2017,1,1,1,301,-0.7006
2017,1,1,2,130,0.6668
2017,1,1,3,152,-0.2942
2017,1,1,4,214,-2.1787
2017,1,1,5,326,-0.7209
2017,1,2,1,179,3.3544
2017,1,2,2,99,1.4182
2017,1,2,3,114,0.8024
2017,1,2,4,121,-0.2946
2017,1,2,5,100,0.5089
2017,1,3,1,265,3.2030
2017,1,3,2,172,3.3296
2017,1,3,3,141,-0.4067
2017,1,3,4,93,0.7617
2017,1,3,5,59,0.3326
2017,2,1,1,300,4.9237
2017,2,1,2,129,-0.0421
2017,2,1,3,152,-2.5828
2017,2,1,4,214,-0.8611
2017,2,1,5,323,-1.6417
2017,2,2,1,179,1.9625
2017,2,2,2,97,1.4827
2017,2,2,3,114,0.9415
2017,2,2,4,121,-1.1534
2017,2,2,5,99,0.6619
2017,2,3,1,264,3.6366
2017,2,3,2,172,4.6558
2017,2,3,3,140,1.5259
2017,2,3,4,93,2.5025
2017,2,3,5,59,2.7118
2017,3,1,1,298,3.7215
2017,3,1,2,129,3.0847
2017,3,1,3,150,3.0153
2017,3,1,4,213,-0.6603
2017,3,1,5,322,-2.2316
2017,3,2,1,176,1.9894
2017,3,2,2,95,2.5414
2017,3,2,3,114,0.8153
2017,3,2,4,120,0.5317
2017,3,2,5,98,-0.7673
2017,3,3,1,263,1.1158
2017,3,3,2,171,0.9176
2017,3,3,3,140,0.0240
2017,3,3,4,92,-2.0910
2017,3,3,5,59,-0.7922
2017,4,1,1,297,1.7457
2017,4,1,2,128,3.1704
2017,4,1,3,150,0.3759
2017,4,1,4,212,3.6214
2017,4,1,5,318,0.2045
2017,4,2,1,175,2.0440
2017,4,2,2,94,1.6367
2017,4,2,3,112,1.2311
2017,4,2,4,120,0.5841
2017,4,2,5,98,1.5085
2017,4,3,1,262,2.1848
2017,4,3,2,171,0.9292
2017,4,3,3,139,-0.3303
2017,4,3,4,92,1.6309
2017,4,3,5,59,0.1724
2017,5,1,1,295,-3.3261
2017,5,1,2,127,0.7976
2017,5,1,3,150,-1.0950
2017,5,1,4,211,-1.5105
2017,5,1,5,315,-5.1180
2017,5,2,1,173,0.2881
2017,5,2,2,90,1.2489
2017,5,2,3,111,-0.6590
2017,5,2,4,120,-3.6952
2017,5,2,5,96,-2.6677
2017,5,3,1,262,2.5087
2017,5,3,2,169,2.1529
2017,5,3,3,139,-0.2029
2017,5,3,4,92,-0.4247
2017,5,3,5,59,0.4371
2017,6,1,1,292,8.1601
2017,6,1,2,124,3.5795
2017,6,1,3,150,2.2547
2017,6,1,4,210,2.9078
2017,6,1,5,313,2.4094
2017,6,2,1,173,4.2342
2017,6,2,2,90,-0.0398
2017,6,2,3,109,1.9114
2017,6,2,4,119,1.9970
2017,6,2,5,96,1.9276
2017,6,3,1,262,0.0119
2017,6,3,2,169,-1.4920
2017,6,3,3,139,-0.0555
2017,6,3,4,92,1.0766
2017,6,3,5,59,-0.3329
2017,7,1,1,318,-1.6550
2017,7,1,2,127,2.4456
2017,7,1,3,144,-0.8389
2017,7,1,4,229,-2.2227
2017,7,1,5,325,-1.0350
2017,7,2,1,155,0.6113
2017,7,2,2,95,1.8566
2017,7,2,3,110,2.0888
2017,7,2,4,126,1.9368
2017,7,2,5,98,-0.8457
2017,7,3,1,275,2.5057
2017,7,3,2,167,1.4309
2017,7,3,3,147,1.9258
2017,7,3,4,96,2.8265
2017,7,3,5,60,2.5184
2017,8,1,1,317,3.6287
2017,8,1,2,126,-1.9903
2017,8,1,3,144,-4.2440
2017,8,1,4,227,-2.2925
2017,8,1,5,325,-3.6564
2017,8,2,1,155,0.7817
2017,8,2,2,95,-1.7962
2017,8,2,3,109,-3.7440
2017,8,2,4,126,-1.6056
2017,8,2,5,97,-1.3557
2017,8,3,1,273,1.0013
2017,8,3,2,167,1.3369
2017,8,3,3,146,-0.0273
2017,8,3,4,96,-0.5524
2017,8,3,5,60,-2.2827
2017,9,1,1,316,7.1287
2017,9,1,2,125,8.1705
2017,9,1,3,142,9.0523
2017,9,1,4,226,9.0396
2017,9,1,5,322,10.4002
2017,9,2,1,154,4.5637
2017,9,2,2,95,5.3322
2017,9,2,3,107,7.7282
2017,9,2,4,126,8.1750
2017,9,2,5,97,8.0460
2017,9,3,1,273,2.0068
2017,9,3,2,167,0.2848
2017,9,3,3,146,2.7192
2017,9,3,4,95,3.6776
2017,9,3,5,60,4.1017
2017,10,1,1,314,-3.7249
2017,10,1,2,124,2.3323
2017,10,1,3,141,0.2567
2017,10,1,4,224,-0.2706
2017,10,1,5,317,1.5766
2017,10,2,1,154,0.0660
2017,10,2,2,94,0.9508
2017,10,2,3,106,-0.0214
2017,10,2,4,125,0.7418
2017,10,2,5,97,0.1169
2017,10,3,1,273,3.1368
2017,10,3,2,164,3.0716
2017,10,3,3,145,-0.7991
2017,10,3,4,94,-0.1066
2017,10,3,5,59,1.2261
2017,11,1,1,311,0.4132
2017,11,1,2,124,2.2104
2017,11,1,3,140,2.8385
2017,11,1,4,222,5.1625
2017,11,1,5,314,5.1953
2017,11,2,1,154,-0.2891
2017,11,2,2,93,3.0136
2017,11,2,3,105,2.7227
2017,11,2,4,125,4.7183
2017,11,2,5,97,4.4229
2017,11,3,1,272,1.9791
2017,11,3,2,163,3.1827
2017,11,3,3,143,4.4696
2017,11,3,4,94,4.3017
2017,11,3,5,59,8.0975
2017,12,1,1,308,-0.5229
2017,12,1,2,124,0.2538
2017,12,1,3,139,-0.0370
2017,12,1,4,221,-0.1731
2017,12,1,5,310,0.8243
2017,12,2,1,154,-0.6770
2017,12,2,2,92,-0.0796
2017,12,2,3,104,0.6899
2017,12,2,4,124,1.2990
2017,12,2,5,97,1.4639
2017,12,3,1,271,0.6889
2017,12,3,2,161,0.6365
2017,12,3,3,143,2.6721
2017,12,3,4,93,3.0355
2017,12,3,5,59,2.7488
2018,1,1,1,305,5.3970
2018,1,1,2,122,2.2402
2018,1,1,3,138,-0.4075
2018,1,1,4,219,0.2957
2018,1,1,5,308,-0.6355
2018,1,2,1,153,5.1813
2018,1,2,2,92,1.1535
2018,1,2,3,104,1.9962
2018,1,2,4,124,2.0903
2018,1,2,5,96,3.0572
2018,1,3,1,270,6.7309
2018,1,3,2,161,5.1021
2018,1,3,3,143,4.1300
2018,1,3,4,93,6.9931
2018,1,3,5,59,5.3613
2018,2,1,1,305,-1.8552
2018,2,1,2,121,-1.2170
2018,2,1,3,137,-5.6723
2018,2,1,4,219,-4.5286
2018,2,1,5,307,-5.1167
2018,2,2,1,153,-1.9642
2018,2,2,2,92,-4.4692
2018,2,2,3,104,-4.6616
2018,2,2,4,123,-2.7632
2018,2,2,5,94,-7.1019
2018,2,3,1,270,-3.2903
2018,2,3,2,161,-3.0789
2018,2,3,3,143,-4.2572
2018,2,3,4,93,-5.1937
2018,2,3,5,59,-7.9984
2018,3,1,1,302,-0.6757
2018,3,1,2,119,0.9532
2018,3,1,3,136,2.6700
2018,3,1,4,218,3.9348
2018,3,1,5,306,1.2617
2018,3,2,1,150,2.5900
2018,3,2,2,92,1.9349
2018,3,2,3,103,1.3611
2018,3,2,4,123,0.0495
2018,3,2,5,94,0.2711
2018,3,3,1,270,-2.3761
2018,3,3,2,161,-2.0925
2018,3,3,3,143,-1.2117
2018,3,3,4,92,-2.7581
2018,3,3,5,59,-1.9995
2018,4,1,1,301,0.8556
2018,4,1,2,119,2.5595
2018,4,1,3,136,4.3482
2018,4,1,4,216,0.0728
2018,4,1,5,303,0.1498
2018,4,2,1,150,2.7134
2018,4,2,2,92,1.3958
2018,4,2,3,102,-0.0942
2018,4,2,4,122,0.2052
2018,4,2,5,94,-0.0034
2018,4,3,1,268,0.2739
2018,4,3,2,160,0.8074
2018,4,3,3,142,-1.9528
2018,4,3,4,91,0.0870
2018,4,3,5,59,3.0184
2018,5,1,1,298,10.8316
2018,5,1,2,117,11.5171
2018,5,1,3,135,6.2623
2018,5,1,4,215,5.4843
2018,5,1,5,301,4.4723
2018,5,2,1,149,10.3761
2018,5,2,2,92,7.0389
2018,5,2,3,102,7.0542
2018,5,2,4,121,5.7600
2018,5,2,5,92,3.8749
2018,5,3,1,267,3.7672
2018,5,3,2,159,3.5589
2018,5,3,3,141,0.8622
2018,5,3,4,91,2.0425
2018,5,3,5,59,-0.5365
2018,6,1,1,296,-0.9827
2018,6,1,2,117,3.3777
2018,6,1,3,135,2.9093
2018,6,1,4,215,2.0565
2018,6,1,5,300,4.4170
2018,6,2,1,148,1.3559
2018,6,2,2,92,3.4241
2018,6,2,3,101,2.4323
2018,6,2,4,121,0.8094
2018,6,2,5,92,-1.0140
2018,6,3,1,266,0.8361
2018,6,3,2,159,2.1281
2018,6,3,3,141,-0.6024
2018,6,3,4,91,-1.4334
2018,6,3,5,59,0.5186
2018,7,1,1,296,-2.2756
2018,7,1,2,122,-0.5127
2018,7,1,3,146,4.0057
2018,7,1,4,193,-0.7202
2018,7,1,5,323,0.5068
2018,7,2,1,159,1.2591
2018,7,2,2,119,4.3733
2018,7,2,3,116,1.8063
2018,7,2,4,131,2.1559
2018,7,2,5,98,0.3979
2018,7,3,1,301,3.2356
2018,7,3,2,166,3.9030
2018,7,3,3,122,2.5255
2018,7,3,4,100,2.5964
2018,7,3,5,48,3.5747
2018,8,1,1,296,6.2853
2018,8,1,2,122,3.9181
2018,8,1,3,146,0.6907
2018,8,1,4,192,3.5420
2018,8,1,5,321,4.8269
2018,8,2,1,159,7.7005
2018,8,2,2,119,5.0169
2018,8,2,3,116,2.3866
2018,8,2,4,131,2.9433
2018,8,2,5,98,2.2571
2018,8,3,1,298,5.4760
2018,8,3,2,164,1.2400
2018,8,3,3,121,1.2537
2018,8,3,4,100,2.8397
2018,8,3,5,48,4.7082
2018,9,1,1,296,-2.3860
2018,9,1,2,122,-2.2230
2018,9,1,3,145,-2.4002
2018,9,1,4,191,-3.9022
2018,9,1,5,319,-2.4871
2018,9,2,1,158,-0.8950
2018,9,2,2,118,-1.4266
2018,9,2,3,116,-2.1966
2018,9,2,4,130,-2.4550
2018,9,2,5,96,-3.4725
2018,9,3,1,297,0.6501
2018,9,3,2,164,1.5400
2018,9,3,3,121,1.0051
2018,9,3,4,100,-0.4771
2018,9,3,5,48,-0.8277
2018,10,1,1,296,-14.8914
2018,10,1,2,122,-10.3519
2018,10,1,3,145,-9.4073
2018,10,1,4,190,-11.0416
2018,10,1,5,319,-10.6194
2018,10,2,1,158,-14.8968
2018,10,2,2,118,-10.6301
2018,10,2,3,116,-12.3342
2018,10,2,4,130,-11.0730
2018,10,2,5,96,-9.6854
2018,10,3,1,297,-8.4520
2018,10,3,2,164,-7.0280
2018,10,3,3,121,-7.6718
2018,10,3,4,100,-6.3069
2018,10,3,5,48,-1.6312
2018,11,1,1,295,-0.7078
2018,11,1,2,122,2.4115
2018,11,1,3,144,-2.2547
2018,11,1,4,190,-2.0104
2018,11,1,5,315,-4.4366
2018,11,2,1,158,2.4103
2018,11,2,2,118,0.8311
2018,11,2,3,115,1.1439
2018,11,2,4,129,1.3593
2018,11,2,5,96,1.1164
2018,11,3,1,296,1.3788
2018,11,3,2,162,3.5005
2018,11,3,3,121,0.5969
2018,11,3,4,100,2.6854
2018,11,3,5,46,-0.5151
2018,12,1,1,293,-14.5385
2018,12,1,2,120,-10.4190
2018,12,1,3,144,-10.3509
2018,12,1,4,188,-11.6926
2018,12,1,5,311,-14.3466
2018,12,2,1,158,-10.2096
2018,12,2,2,116,-12.6172
2018,12,2,3,115,-12.5723
2018,12,2,4,129,-12.4697
2018,12,2,5,95,-13.4984
2018,12,3,1,293,-8.1628
2018,12,3,2,162,-7.8233
2018,12,3,3,121,-9.8546
2018,12,3,4,99,-12.7840
2018,12,3,5,46,-10.4496
2019,1,1,1,291,11.7554
2019,1,1,2,119,10.0590
2019,1,1,3,142,11.9252
2019,1,1,4,186,10.2561
2019,1,1,5,307,13.2599
2019,1,2,1,157,11.6960
2019,1,2,2,115,9.0419
2019,1,2,3,115,13.5256
2019,1,2,4,129,12.4132
2019,1,2,5,95,14.2660
2019,1,3,1,293,8.0499
2019,1,3,2,162,7.3130
2019,1,3,3,120,9.2959
2019,1,3,4,99,9.7865
2019,1,3,5,45,7.6705
2019,2,1,1,291,8.1183
2019,2,1,2,118,7.1715
2019,2,1,3,142,6.0387
2019,2,1,4,185,4.6608
2019,2,1,5,303,4.1363
2019,2,2,1,154,6.6687
2019,2,2,2,115,5.8190
2019,2,2,3,115,4.8645
2019,2,2,4,129,2.4765
2019,2,2,5,94,3.6112
2019,2,3,1,293,3.6810
2019,2,3,2,162,3.9561
2019,2,3,3,119,4.4669
2019,2,3,4,99,2.2848
2019,2,3,5,45,0.3981
2019,3,1,1,289,0.5189
2019,3,1,2,118,-1.1274
2019,3,1,3,141,-2.8637
2019,3,1,4,183,-3.5294
2019,3,1,5,302,-5.5481
2019,3,2,1,150,-0.3223
2019,3,2,2,115,-0.1030
2019,3,2,3,115,-2.0437
2019,3,2,4,128,-3.4502
2019,3,2,5,94,-3.0958
2019,3,3,1,290,3.5854
2019,3,3,2,161,0.9211
2019,3,3,3,119,1.2549
2019,3,3,4,99,1.1084
2019,3,3,5,45,-2.8597
2019,4,1,1,287,0.1249
2019,4,1,2,118,1.8544
2019,4,1,3,141,2.7129
2019,4,1,4,183,1.1550
2019,4,1,5,294,3.5979
2019,4,2,1,150,-0.0724
2019,4,2,2,114,3.7227
2019,4,2,3,115,4.5470
2019,4,2,4,127,4.3484
2019,4,2,5,94,4.0672
2019,4,3,1,290,3.8246
2019,4,3,2,159,5.0461
2019,4,3,3,119,1.7265
2019,4,3,4,99,3.1763
2019,4,3,5,45,3.4657
2019,5,1,1,285,-6.6347
2019,5,1,2,118,-8.5423
2019,5,1,3,141,-4.7771
2019,5,1,4,181,-9.3551
2019,5,1,5,292,-11.1521
2019,5,2,1,150,-7.6355
2019,5,2,2,114,-7.7423
2019,5,2,3,115,-8.0657
2019,5,2,4,127,-9.4330
2019,5,2,5,94,-14.1730
2019,5,3,1,288,-7.0522
2019,5,3,2,159,-5.6759
2019,5,3,3,118,-8.6270
2019,5,3,4,99,-6.6991
2019,5,3,5,45,-8.0133
2019,6,1,1,285,4.1116
2019,6,1,2,118,5.6954
2019,6,1,3,140,5.2821
2019,6,1,4,179,5.7633
2019,6,1,5,289,6.0369
2019,6,2,1,150,7.5851
2019,6,2,2,114,7.3384
2019,6,2,3,115,7.7188
2019,6,2,4,127,8.8793
2019,6,2,5,94,9.4718
