year,month,rank_ME,rank_VFP,nstocks,ret_vw
2013,6,3,3,121,-0.8426
2013,6,3,4,114,-2.9903
2013,6,3,5,79,-3.8663
2013,7,1,1,188,6.3700
2013,7,1,2,81,5.9060
2013,7,1,3,54,8.7231
2013,7,1,4,66,9.7623
2013,7,1,5,126,9.7286
2013,7,2,1,155,7.5832
2013,7,2,2,83,6.1802
2013,7,2,3,78,5.6340
2013,7,2,4,58,7.1774
2013,7,2,5,82,6.8129
2013,7,3,1,135,6.1189
2013,7,3,2,122,4.1021
2013,7,3,3,109,6.5752
2013,7,3,4,111,5.6703
2013,7,3,5,90,4.8619
2013,8,1,1,188,-2.4310
2013,8,1,2,81,-0.2298
2013,8,1,3,54,-3.3529
2013,8,1,4,66,-5.6023
2013,8,1,5,126,-3.1249
2013,8,2,1,154,-1.3351
2013,8,2,2,82,-4.4807
2013,8,2,3,78,-2.9462
2013,8,2,4,58,-2.7331
2013,8,2,5,82,-2.6269
2013,8,3,1,135,-2.1600
2013,8,3,2,121,-3.4404
2013,8,3,3,109,-3.7514
2013,8,3,4,110,-3.0101
2013,8,3,5,90,0.7366
2013,9,1,1,186,8.7736
2013,9,1,2,81,6.1939
2013,9,1,3,54,5.6290
2013,9,1,4,66,6.7144
2013,9,1,5,126,6.0846
2013,9,2,1,154,6.4640
2013,9,2,2,82,6.7608
2013,9,2,3,77,5.7274
2013,9,2,4,58,7.5114
2013,9,2,5,82,5.4214
2013,9,3,1,135,5.9171
2013,9,3,2,121,3.5257
2013,9,3,3,109,3.9907
2013,9,3,4,110,3.1145
2013,9,3,5,90,1.2471
2013,10,1,1,186,3.6385
2013,10,1,2,81,3.1067
2013,10,1,3,54,5.0935
2013,10,1,4,66,2.4721
2013,10,1,5,126,4.0273
2013,10,2,1,154,2.0354
2013,10,2,2,81,4.2635
2013,10,2,3,77,3.8853
2013,10,2,4,58,4.1868
2013,10,2,5,82,2.9486
2013,10,3,1,135,3.1400
2013,10,3,2,121,3.7792
2013,10,3,3,109,6.3703
2013,10,3,4,110,3.9136
2013,10,3,5,90,4.8323
2013,11,1,1,186,5.4583
2013,11,1,2,79,3.7531
2013,11,1,3,53,4.8663
2013,11,1,4,65,5.2014
2013,11,1,5,125,5.2839
2013,11,2,1,151,3.7580
2013,11,2,2,81,3.3411
2013,11,2,3,77,2.0236
2013,11,2,4,58,4.9784
2013,11,2,5,82,3.3481
2013,11,3,1,134,1.5809
2013,11,3,2,121,2.4427
2013,11,3,3,109,2.5976
2013,11,3,4,109,2.7642
2013,11,3,5,90,4.4438
2013,12,1,1,182,3.4984
2013,12,1,2,79,1.1987
2013,12,1,3,53,3.9673
2013,12,1,4,64,2.9512
2013,12,1,5,125,1.1546
2013,12,2,1,149,1.9964
2013,12,2,2,80,1.6015
2013,12,2,3,77,2.0341
2013,12,2,4,58,2.3888
2013,12,2,5,82,4.2485
2013,12,3,1,134,2.4016
2013,12,3,2,121,2.0905
2013,12,3,3,109,2.5711
2013,12,3,4,109,3.9137
2013,12,3,5,90,1.8046
2014,1,1,1,182,-3.4769
2014,1,1,2,78,-3.1945
2014,1,1,3,53,-3.3625
2014,1,1,4,64,-3.5486
2014,1,1,5,125,-4.0053
2014,1,2,1,148,-2.1105
2014,1,2,2,79,-3.5355
2014,1,2,3,76,-2.8726
2014,1,2,4,57,-4.1427
2014,1,2,5,82,-3.8396
2014,1,3,1,133,-1.5842
2014,1,3,2,119,-3.4004
2014,1,3,3,109,-1.1163
2014,1,3,4,109,-3.9753
2014,1,3,5,90,-5.5397
2014,2,1,1,181,7.7032
2014,2,1,2,77,3.6234
2014,2,1,3,53,3.4879
2014,2,1,4,63,4.9523
2014,2,1,5,125,4.8265
2014,2,2,1,146,5.0605
2014,2,2,2,79,4.5981
2014,2,2,3,75,4.8668
2014,2,2,4,57,5.4516
2014,2,2,5,81,4.6474
2014,2,3,1,132,5.5292
2014,2,3,2,118,5.0186
2014,2,3,3,109,4.6189
2014,2,3,4,108,5.3052
2014,2,3,5,90,4.5424
2014,3,1,1,179,-0.6526
2014,3,1,2,72,0.2101
2014,3,1,3,53,2.1430
2014,3,1,4,63,-0.2312
2014,3,1,5,123,3.9047
2014,3,2,1,145,-2.4643
2014,3,2,2,79,1.0988
2014,3,2,3,75,1.7331
2014,3,2,4,56,1.8452
2014,3,2,5,80,1.4533
2014,3,3,1,132,-2.2569
2014,3,3,2,117,0.3329
2014,3,3,3,109,-1.3296
2014,3,3,4,108,1.3669
2014,3,3,5,90,3.2302
2014,4,1,1,177,-3.6787
2014,4,1,2,72,-5.2471
2014,4,1,3,53,-2.8978
2014,4,1,4,63,-4.2500
2014,4,1,5,122,-2.1485
2014,4,2,1,144,-6.0583
2014,4,2,2,79,-1.8611
2014,4,2,3,75,-1.0422
2014,4,2,4,56,-2.1737
2014,4,2,5,80,-0.2950
2014,4,3,1,132,-2.3586
2014,4,3,2,117,2.0257
2014,4,3,3,109,1.0448
2014,4,3,4,108,1.0944
2014,4,3,5,89,3.7353
2014,5,1,1,176,-0.8195
2014,5,1,2,70,-1.2608
2014,5,1,3,53,-1.8137
2014,5,1,4,63,-2.9143
2014,5,1,5,122,1.4598
2014,5,2,1,144,0.5659
2014,5,2,2,78,0.7378
2014,5,2,3,74,-1.0031
2014,5,2,4,56,1.7405
2014,5,2,5,80,2.0809
2014,5,3,1,132,2.5035
2014,5,3,2,117,1.9921
2014,5,3,3,109,2.2301
2014,5,3,4,108,1.6697
2014,5,3,5,89,2.1501
2014,6,1,1,175,5.3602
2014,6,1,2,70,4.2366
2014,6,1,3,53,3.5552
2014,6,1,4,63,4.2906
2014,6,1,5,122,4.0266
2014,6,2,1,143,5.8355
2014,6,2,2,78,4.6619
2014,6,2,3,73,4.5324
2014,6,2,4,56,6.1232
2014,6,2,5,80,5.1883
2014,6,3,1,131,2.6811
2014,6,3,2,117,2.0666
2014,6,3,3,109,2.7305
2014,6,3,4,108,1.4970
2014,6,3,5,88,3.2669
2014,7,1,1,173,-4.9481
2014,7,1,2,66,-3.8729
2014,7,1,3,61,-6.0936
2014,7,1,4,65,-6.0936
2014,7,1,5,117,-5.7367
2014,7,2,1,131,-5.9620
2014,7,2,2,97,-5.5530
2014,7,2,3,76,-6.4888
2014,7,2,4,78,-7.0114
2014,7,2,5,70,-7.2572
2014,7,3,1,130,-2.2292
2014,7,3,2,135,-3.0003
2014,7,3,3,115,-2.6356
2014,7,3,4,119,-1.3853
2014,7,3,5,110,0.8764
2014,8,1,1,173,2.0970
2014,8,1,2,65,4.9278
2014,8,1,3,61,5.6634
2014,8,1,4,65,2.9572
2014,8,1,5,117,6.5402
2014,8,2,1,128,2.9431
2014,8,2,2,97,4.3207
2014,8,2,3,76,5.4791
2014,8,2,4,78,4.2829
2014,8,2,5,69,6.4863
2014,8,3,1,130,5.0832
2014,8,3,2,135,4.6781
2014,8,3,3,115,3.5643
2014,8,3,4,119,3.5636
2014,8,3,5,110,4.1886
2014,9,1,1,172,-4.4800
2014,9,1,2,65,-5.4693
2014,9,1,3,61,-7.5619
2014,9,1,4,65,-5.8195
2014,9,1,5,115,-10.1275
2014,9,2,1,127,-5.7615
2014,9,2,2,96,-3.1682
2014,9,2,3,76,-4.5738
2014,9,2,4,78,-7.2767
2014,9,2,5,69,-6.8901
2014,9,3,1,129,-2.1685
2014,9,3,2,135,-1.2249
2014,9,3,3,115,-1.6214
2014,9,3,4,119,-2.1632
2014,9,3,5,110,-3.2685
2014,10,1,1,172,7.0607
2014,10,1,2,65,9.6949
2014,10,1,3,61,5.1010
2014,10,1,4,65,8.5530
2014,10,1,5,115,3.6177
2014,10,2,1,127,5.5871
2014,10,2,2,96,6.8744
2014,10,2,3,76,6.4598
2014,10,2,4,77,3.4983
2014,10,2,5,69,4.5676
2014,10,3,1,128,1.2258
2014,10,3,2,135,2.5220
2014,10,3,3,115,3.4203
2014,10,3,4,119,1.7484
2014,10,3,5,110,0.8114
2014,11,1,1,172,-0.7286
2014,11,1,2,65,-2.3696
2014,11,1,3,61,-3.1417
2014,11,1,4,65,-0.4621
2014,11,1,5,115,0.3022
2014,11,2,1,127,0.2346
2014,11,2,2,96,1.0993
2014,11,2,3,75,-0.8894
2014,11,2,4,77,0.1077
2014,11,2,5,69,-0.3143
2014,11,3,1,128,1.5038
2014,11,3,2,135,3.9788
2014,11,3,3,115,1.5473
2014,11,3,4,118,1.4831
2014,11,3,5,110,2.9655
2014,12,1,1,171,7.2117
2014,12,1,2,65,4.7960
2014,12,1,3,61,4.5771
2014,12,1,4,64,5.0479
2014,12,1,5,114,4.6422
2014,12,2,1,127,2.1330
2014,12,2,2,96,1.9754
2014,12,2,3,75,2.8731
2014,12,2,4,77,1.3887
2014,12,2,5,69,0.3273
2014,12,3,1,125,-1.8770
2014,12,3,2,135,0.4197
2014,12,3,3,115,-0.3740
2014,12,3,4,118,-0.6133
2014,12,3,5,110,-2.1447
2015,1,1,1,170,-4.9949
2015,1,1,2,65,-4.2809
2015,1,1,3,60,-6.1336
2015,1,1,4,63,-5.1474
2015,1,1,5,114,-4.8923
2015,1,2,1,127,-3.3864
2015,1,2,2,95,-2.5755
2015,1,2,3,75,-3.4016
2015,1,2,4,77,-4.1600
2015,1,2,5,68,-7.0483
2015,1,3,1,123,0.3916
2015,1,3,2,134,-2.1477
2015,1,3,3,115,-2.2583
2015,1,3,4,118,-4.5610
2015,1,3,5,110,-1.8040
2015,2,1,1,169,4.0630
2015,2,1,2,64,4.7963
2015,2,1,3,60,8.0546
2015,2,1,4,63,7.4477
2015,2,1,5,113,7.3515
2015,2,2,1,126,8.9852
2015,2,2,2,93,4.5816
2015,2,2,3,75,6.2895
2015,2,2,4,77,6.6651
2015,2,2,5,68,9.2844
2015,2,3,1,120,6.5955
2015,2,3,2,134,4.9597
2015,2,3,3,115,4.1017
2015,2,3,4,118,6.1547
2015,2,3,5,110,7.7661
2015,3,1,1,168,-0.6611
2015,3,1,2,63,3.3050
2015,3,1,3,60,0.3607
2015,3,1,4,63,1.8147
2015,3,1,5,112,0.3028
2015,3,2,1,122,1.3030
2015,3,2,2,92,2.0361
2015,3,2,3,75,1.0929
2015,3,2,4,77,1.1682
2015,3,2,5,68,2.2849
2015,3,3,1,120,-0.3056
2015,3,3,2,133,-0.8588
2015,3,3,3,115,-1.3620
2015,3,3,4,118,-2.7954
2015,3,3,5,110,-2.7987
2015,4,1,1,167,-1.0474
2015,4,1,2,62,-4.7435
2015,4,1,3,60,-1.8852
2015,4,1,4,63,-3.0264
2015,4,1,5,109,-1.1482
2015,4,2,1,122,-1.5676
2015,4,2,2,92,-3.2939
2015,4,2,3,74,-2.8736
2015,4,2,4,77,-0.9461
2015,4,2,5,67,-1.3983
2015,4,3,1,119,2.4606
2015,4,3,2,132,-0.6777
2015,4,3,3,115,0.1016
2015,4,3,4,118,2.9236
2015,4,3,5,109,1.9223
2015,5,1,1,167,1.4010
2015,5,1,2,62,2.9127
2015,5,1,3,60,1.7297
2015,5,1,4,63,0.4724
2015,5,1,5,108,-0.8285
2015,5,2,1,122,1.0775
2015,5,2,2,92,1.7314
2015,5,2,3,74,1.6707
2015,5,2,4,77,1.3366
2015,5,2,5,67,1.7074
2015,5,3,1,119,0.0955
2015,5,3,2,132,1.6113
2015,5,3,3,115,0.7637
2015,5,3,4,115,0.3685
2015,5,3,5,109,1.3157
2015,6,1,1,166,1.5165
2015,6,1,2,62,2.0456
2015,6,1,3,60,3.9022
2015,6,1,4,62,1.2562
2015,6,1,5,108,2.7957
2015,6,2,1,122,1.9155
2015,6,2,2,92,-0.7226
2015,6,2,3,73,-0.4983
2015,6,2,4,77,-0.4621
2015,6,2,5,67,-1.0602
2015,6,3,1,119,0.4909
2015,6,3,2,132,-1.9209
2015,6,3,3,115,-2.2553
2015,6,3,4,115,-2.4805
2015,6,3,5,107,-3.7744
2015,7,1,1,120,-3.2584
2015,7,1,2,54,-5.8131
2015,7,1,3,49,-5.6254
2015,7,1,4,53,-3.9552
2015,7,1,5,103,-6.3003
2015,7,2,1,120,-2.5517
2015,7,2,2,79,-1.0094
2015,7,2,3,76,-2.4317
2015,7,2,4,87,-1.6545
2015,7,2,5,83,-3.2468
2015,7,3,1,138,2.1150
2015,7,3,2,144,1.1119
2015,7,3,3,123,3.3259
2015,7,3,4,105,3.0312
2015,7,3,5,89,-1.6525
2015,8,1,1,120,-4.0725
2015,8,1,2,54,-5.1762
2015,8,1,3,49,-0.7535
2015,8,1,4,53,-5.1492
2015,8,1,5,102,-3.7627
2015,8,2,1,120,-6.3228
2015,8,2,2,78,-3.7871
2015,8,2,3,76,-5.3772
2015,8,2,4,87,-5.1380
2015,8,2,5,83,-6.5249
2015,8,3,1,136,-5.1263
2015,8,3,2,143,-5.9031
2015,8,3,3,123,-5.9526
2015,8,3,4,104,-6.4324
2015,8,3,5,89,-6.9151
2015,9,1,1,120,-7.0709
2015,9,1,2,54,-6.3850
2015,9,1,3,49,-2.5718
2015,9,1,4,53,-6.5283
2015,9,1,5,102,-6.6056
2015,9,2,1,118,-7.1791
2015,9,2,2,78,-4.9272
2015,9,2,3,75,-4.2353
2015,9,2,4,87,-3.7046
2015,9,2,5,83,-7.9425
2015,9,3,1,133,-3.7055
2015,9,3,2,142,-1.4921
2015,9,3,3,123,-1.9116
2015,9,3,4,104,-1.6517
2015,9,3,5,89,-2.8491
2015,10,1,1,119,6.8310
2015,10,1,2,54,7.0045
2015,10,1,3,49,5.4919
2015,10,1,4,53,4.4702
2015,10,1,5,101,3.9311
2015,10,2,1,118,6.2405
2015,10,2,2,77,7.0544
2015,10,2,3,75,7.3033
2015,10,2,4,87,5.7166
2015,10,2,5,83,9.7540
2015,10,3,1,132,9.6207
2015,10,3,2,142,7.3619
2015,10,3,3,123,10.7336
2015,10,3,4,104,8.6754
2015,10,3,5,89,8.7547
2015,11,1,1,119,3.4371
2015,11,1,2,54,1.0346
2015,11,1,3,47,2.9670
2015,11,1,4,53,3.1403
2015,11,1,5,100,3.4361
2015,11,2,1,116,3.9504
2015,11,2,2,77,6.1380
2015,11,2,3,74,4.4970
2015,11,2,4,87,2.8786
2015,11,2,5,81,3.3210
2015,11,3,1,131,1.8472
2015,11,3,2,142,-0.1687
2015,11,3,3,123,-0.1111
2015,11,3,4,104,0.3944
2015,11,3,5,89,-1.2769
2015,12,1,1,119,-4.9462
2015,12,1,2,54,-6.3043
2015,12,1,3,46,-1.3231
2015,12,1,4,53,-5.5497
2015,12,1,5,98,-7.5038
2015,12,2,1,115,-3.6969
2015,12,2,2,77,-4.9769
2015,12,2,3,74,-2.9303
2015,12,2,4,87,-5.7432
2015,12,2,5,81,-8.3319
2015,12,3,1,130,-3.9690
2015,12,3,2,142,-1.3080
2015,12,3,3,123,0.0732
2015,12,3,4,104,-0.7292
2015,12,3,5,89,-6.5838
2016,1,1,1,119,-8.3804
2016,1,1,2,54,-7.0710
2016,1,1,3,45,-5.4589
2016,1,1,4,53,-5.5429
2016,1,1,5,97,-10.7603
2016,1,2,1,115,-9.2255
2016,1,2,2,76,-7.0500
2016,1,2,3,73,-4.1479
2016,1,2,4,87,-5.9171
2016,1,2,5,81,-9.1187
2016,1,3,1,128,-7.0713
2016,1,3,2,142,-3.1009
2016,1,3,3,121,-2.8623
2016,1,3,4,104,-5.3320
2016,1,3,5,89,-9.2317
2016,2,1,1,117,-0.0568
2016,2,1,2,54,2.8555
2016,2,1,3,45,0.4414
2016,2,1,4,53,0.0067
2016,2,1,5,97,0.5613
2016,2,2,1,115,-0.9777
2016,2,2,2,75,0.3978
2016,2,2,3,73,3.4008
2016,2,2,4,86,2.0493
2016,2,2,5,81,3.4025
2016,2,3,1,128,-3.8627
2016,2,3,2,141,1.2524
2016,2,3,3,121,0.7474
2016,2,3,4,104,0.7031
2016,2,3,5,88,3.3350
2016,3,1,1,117,7.4318
2016,3,1,2,54,7.8182
2016,3,1,3,45,5.7663
2016,3,1,4,52,6.5467
2016,3,1,5,95,6.8932
2016,3,2,1,115,7.8106
2016,3,2,2,74,9.3918
2016,3,2,3,72,7.7080
2016,3,2,4,86,8.4777
2016,3,2,5,81,8.6544
2016,3,3,1,127,7.4582
2016,3,3,2,141,5.9260
2016,3,3,3,120,6.4136
2016,3,3,4,103,6.2390
2016,3,3,5,88,9.7465
2016,4,1,1,117,4.4469
2016,4,1,2,54,2.6358
2016,4,1,3,45,2.2329
2016,4,1,4,51,1.3207
2016,4,1,5,92,1.3788
2016,4,2,1,115,4.5017
2016,4,2,2,74,-0.2163
2016,4,2,3,72,-0.5242
2016,4,2,4,86,1.1323
2016,4,2,5,81,1.6345
2016,4,3,1,127,4.8186
2016,4,3,2,140,1.4736
2016,4,3,3,120,-0.5215
2016,4,3,4,102,1.4380
2016,4,3,5,88,-5.5645
2016,5,1,1,116,-1.2653
2016,5,1,2,54,-1.4493
2016,5,1,3,45,-0.6101
2016,5,1,4,51,-0.1743
2016,5,1,5,91,1.2582
2016,5,2,1,114,1.8079
2016,5,2,2,73,1.8470
2016,5,2,3,72,2.4519
2016,5,2,4,86,1.8375
2016,5,2,5,81,-1.4372
2016,5,3,1,126,2.6179
2016,5,3,2,139,0.4093
2016,5,3,3,118,1.5368
2016,5,3,4,102,1.8519
2016,5,3,5,88,3.3872
2016,6,1,1,116,3.6159
2016,6,1,2,53,2.7632
2016,6,1,3,44,0.9361
2016,6,1,4,51,0.1649
2016,6,1,5,90,0.1922
2016,6,2,1,114,1.9091
2016,6,2,2,72,0.0452
2016,6,2,3,72,1.9335
2016,6,2,4,85,-0.3097
2016,6,2,5,81,-0.3878
2016,6,3,1,126,0.0046
2016,6,3,2,138,2.2513
2016,6,3,3,116,1.5171
2016,6,3,4,101,0.7384
2016,6,3,5,88,-3.3835
2016,7,1,1,126,6.7388
2016,7,1,2,40,7.3845
2016,7,1,3,38,5.4725
2016,7,1,4,75,6.3538
2016,7,1,5,97,9.9801
2016,7,2,1,111,6.0914
2016,7,2,2,58,6.1486
2016,7,2,3,70,6.4113
2016,7,2,4,105,6.3329
2016,7,2,5,78,5.9284
2016,7,3,1,116,2.4213
2016,7,3,2,142,0.9766
2016,7,3,3,128,5.3521
2016,7,3,4,89,6.0752
2016,7,3,5,79,6.8391
2016,8,1,1,125,5.3703
2016,8,1,2,40,2.6877
2016,8,1,3,38,-0.5461
2016,8,1,4,75,3.8402
2016,8,1,5,96,4.0260
2016,8,2,1,110,-2.1558
2016,8,2,2,58,0.4687
2016,8,2,3,70,1.3208
2016,8,2,4,104,1.4250
2016,8,2,5,78,0.6514
2016,8,3,1,115,0.4702
2016,8,3,2,140,-0.4748
2016,8,3,3,127,-0.4680
2016,8,3,4,89,0.0927
2016,8,3,5,79,1.1309
2016,9,1,1,125,3.7478
2016,9,1,2,39,1.3403
2016,9,1,3,38,1.2791
2016,9,1,4,75,0.1987
2016,9,1,5,96,3.8890
2016,9,2,1,108,3.0748
2016,9,2,2,58,1.5284
2016,9,2,3,70,0.6235
2016,9,2,4,104,-0.3287
2016,9,2,5,78,0.2018
2016,9,3,1,113,2.2593
2016,9,3,2,140,-0.2129
2016,9,3,3,127,0.1164
2016,9,3,4,89,0.8824
2016,9,3,5,79,2.7111
2016,10,1,1,124,-7.1632
2016,10,1,2,39,-5.0264
2016,10,1,3,38,-3.2931
2016,10,1,4,75,-2.5654
2016,10,1,5,95,-4.9831
2016,10,2,1,107,-5.0264
2016,10,2,2,57,-4.8943
2016,10,2,3,70,-4.0757
2016,10,2,4,103,-2.7073
2016,10,2,5,77,-7.4597
2016,10,3,1,110,-3.1628
2016,10,3,2,138,-1.7747
2016,10,3,3,127,-1.0236
2016,10,3,4,88,-3.3390
2016,10,3,5,78,-0.4972
2016,11,1,1,124,10.6425
2016,11,1,2,38,8.4380
2016,11,1,3,37,13.7883
2016,11,1,4,74,12.3055
2016,11,1,5,95,13.3216
2016,11,2,1,107,6.2103
2016,11,2,2,57,11.1792
2016,11,2,3,70,13.6813
2016,11,2,4,103,13.3933
2016,11,2,5,77,8.9069
2016,11,3,1,109,0.5844
2016,11,3,2,137,1.4960
2016,11,3,3,127,1.4025
2016,11,3,4,87,3.6500
2016,11,3,5,78,4.2641
2016,12,1,1,124,2.6289
2016,12,1,2,38,4.2822
2016,12,1,3,36,3.5215
2016,12,1,4,74,5.6123
2016,12,1,5,94,2.0437
2016,12,2,1,103,-0.0442
2016,12,2,2,57,-0.5729
2016,12,2,3,70,2.3258
2016,12,2,4,103,2.6510
2016,12,2,5,77,3.9198
2016,12,3,1,108,0.5235
2016,12,3,2,136,2.5968
2016,12,3,3,127,1.1486
2016,12,3,4,86,2.1665
2016,12,3,5,78,2.8122
2017,1,1,1,124,-1.1917
2017,1,1,2,38,-0.3903
2017,1,1,3,36,-2.2280
2017,1,1,4,74,-3.3954
2017,1,1,5,93,0.8653
2017,1,2,1,101,1.7269
2017,1,2,2,57,2.1789
2017,1,2,3,70,0.4628
2017,1,2,4,103,-0.2186
2017,1,2,5,77,0.9531
2017,1,3,1,107,5.1729
2017,1,3,2,136,1.3306
2017,1,3,3,126,4.1193
2017,1,3,4,84,2.2182
2017,1,3,5,78,3.3965
2017,2,1,1,123,-0.5620
2017,2,1,2,38,-1.4885
2017,2,1,3,36,-0.3754
2017,2,1,4,74,-1.5818
2017,2,1,5,92,0.5223
2017,2,2,1,100,-0.7722
2017,2,2,2,56,0.0223
2017,2,2,3,70,3.2166
2017,2,2,4,103,-0.1883
2017,2,2,5,76,0.1142
2017,2,3,1,106,0.8381
2017,2,3,2,136,2.9601
2017,2,3,3,125,3.6426
2017,2,3,4,84,4.0008
2017,2,3,5,78,6.6364
2017,3,1,1,122,2.9408
2017,3,1,2,38,0.8655
2017,3,1,3,36,2.9235
2017,3,1,4,74,2.6402
2017,3,1,5,91,2.0830
2017,3,2,1,97,1.0952
2017,3,2,2,56,1.3254
2017,3,2,3,69,1.5780
2017,3,2,4,102,0.9982
2017,3,2,5,76,0.5480
2017,3,3,1,106,1.7836
2017,3,3,2,135,0.4845
2017,3,3,3,125,1.4088
2017,3,3,4,83,-0.3675
2017,3,3,5,78,0.7690
2017,4,1,1,122,4.3681
2017,4,1,2,38,1.0718
2017,4,1,3,36,2.8695
2017,4,1,4,74,3.7325
2017,4,1,5,90,1.1365
2017,4,2,1,96,2.7757
2017,4,2,2,54,2.4252
2017,4,2,3,69,1.6931
2017,4,2,4,102,1.4513
2017,4,2,5,76,2.2380
2017,4,3,1,106,2.4978
2017,4,3,2,134,0.9903
2017,4,3,3,125,3.3866
2017,4,3,4,83,0.6416
2017,4,3,5,77,-1.0393
2017,5,1,1,122,0.1208
2017,5,1,2,37,-2.6699
2017,5,1,3,36,-3.2997
2017,5,1,4,74,-2.8815
2017,5,1,5,88,-1.9831
2017,5,2,1,94,0.1281
2017,5,2,2,54,0.6399
2017,5,2,3,68,-0.4644
2017,5,2,4,101,-0.3181
2017,5,2,5,73,-2.0518
2017,5,3,1,105,3.3588
2017,5,3,2,134,2.3593
2017,5,3,3,125,2.5669
2017,5,3,4,83,-0.7368
2017,5,3,5,77,2.1493
2017,6,1,1,122,4.4712
2017,6,1,2,36,4.5788
2017,6,1,3,36,3.6017
2017,6,1,4,73,3.4288
2017,6,1,5,88,2.7477
2017,6,2,1,93,1.5232
2017,6,2,2,54,2.7415
2017,6,2,3,68,-0.5892
2017,6,2,4,100,3.1032
2017,6,2,5,73,3.1033
2017,6,3,1,105,-1.4786
2017,6,3,2,134,-0.3817
2017,6,3,3,125,-0.5580
2017,6,3,4,83,1.8199
2017,6,3,5,77,-0.6163
2017,7,1,1,135,0.1051
2017,7,1,2,42,1.0694
2017,7,1,3,46,-3.9511
2017,7,1,4,49,-0.9305
2017,7,1,5,86,-1.7127
2017,7,2,1,116,1.0928
2017,7,2,2,64,1.3630
2017,7,2,3,57,0.2383
2017,7,2,4,74,0.2548
2017,7,2,5,82,1.2607
2017,7,3,1,108,3.4367
2017,7,3,2,151,1.7666
2017,7,3,3,116,2.0947
2017,7,3,4,103,0.4495
2017,7,3,5,91,2.7930
2017,8,1,1,135,-1.4675
2017,8,1,2,42,-2.9560
2017,8,1,3,45,1.2389
2017,8,1,4,49,-3.4927
2017,8,1,5,86,-7.4586
2017,8,2,1,116,0.7346
2017,8,2,2,64,1.0272
2017,8,2,3,56,-1.4966
2017,8,2,4,74,-2.2851
2017,8,2,5,82,-3.6766
2017,8,3,1,107,-0.6171
2017,8,3,2,150,0.8560
2017,8,3,3,115,0.7728
2017,8,3,4,103,-1.3394
2017,8,3,5,91,2.4514
2017,9,1,1,134,6.5896
2017,9,1,2,42,7.9089
2017,9,1,3,45,10.8793
2017,9,1,4,48,9.5103
2017,9,1,5,86,9.5679
2017,9,2,1,116,3.9993
2017,9,2,2,64,6.4215
2017,9,2,3,55,8.3290
2017,9,2,4,73,8.7537
2017,9,2,5,82,7.0155
2017,9,3,1,106,1.8036
2017,9,3,2,150,0.7633
2017,9,3,3,115,0.9581
2017,9,3,4,103,1.5713
2017,9,3,5,91,2.2919
2017,10,1,1,132,-0.8039
2017,10,1,2,42,-0.5786
2017,10,1,3,45,3.3433
2017,10,1,4,48,-0.0241
2017,10,1,5,85,0.7616
2017,10,2,1,115,0.1705
2017,10,2,2,64,2.1169
2017,10,2,3,54,1.3758
2017,10,2,4,73,0.0332
2017,10,2,5,82,1.1850
2017,10,3,1,104,6.0259
2017,10,3,2,149,4.0550
2017,10,3,3,114,2.6873
2017,10,3,4,102,-2.0875
2017,10,3,5,91,1.6668
2017,11,1,1,132,3.8931
2017,11,1,2,42,0.7161
2017,11,1,3,45,4.4036
2017,11,1,4,48,3.6669
2017,11,1,5,84,5.4623
2017,11,2,1,114,1.1640
2017,11,2,2,64,1.2975
2017,11,2,3,54,2.3720
2017,11,2,4,73,4.1247
2017,11,2,5,82,3.4725
2017,11,3,1,104,4.0742
2017,11,3,2,147,2.5161
2017,11,3,3,114,2.3858
2017,11,3,4,102,3.1297
2017,11,3,5,90,3.3848
2017,12,1,1,131,-0.8738
2017,12,1,2,42,-0.3430
2017,12,1,3,45,-3.4911
2017,12,1,4,48,2.3841
2017,12,1,5,84,-0.1067
2017,12,2,1,113,0.6396
2017,12,2,2,64,-1.6129
2017,12,2,3,53,0.6643
2017,12,2,4,73,0.5930
2017,12,2,5,82,0.6915
2017,12,3,1,102,0.7841
2017,12,3,2,147,0.7011
2017,12,3,3,113,0.6118
2017,12,3,4,101,1.4360
2017,12,3,5,90,1.7246
2018,1,1,1,130,2.2097
2018,1,1,2,42,-0.6191
2018,1,1,3,45,1.5283
2018,1,1,4,46,0.9808
2018,1,1,5,84,-0.7200
2018,1,2,1,112,3.4648
2018,1,2,2,64,1.5005
2018,1,2,3,53,3.6445
2018,1,2,4,72,3.4685
2018,1,2,5,82,1.1354
2018,1,3,1,102,13.2105
2018,1,3,2,146,5.9987
2018,1,3,3,113,3.9984
2018,1,3,4,101,3.6291
2018,1,3,5,90,2.2235
2018,2,1,1,130,-4.6691
2018,2,1,2,42,-3.5491
2018,2,1,3,45,-2.0996
2018,2,1,4,45,-7.0545
2018,2,1,5,84,-6.1522
2018,2,2,1,112,-1.9460
2018,2,2,2,64,-6.5870
2018,2,2,3,53,-3.0317
2018,2,2,4,71,-5.4795
2018,2,2,5,81,-7.0979
2018,2,3,1,102,-0.8901
2018,2,3,2,146,-4.4720
2018,2,3,3,113,-4.4019
2018,2,3,4,101,-4.8805
2018,2,3,5,90,-1.6571
2018,3,1,1,129,4.8272
2018,3,1,2,41,5.9595
2018,3,1,3,45,2.8137
2018,3,1,4,45,4.3413
2018,3,1,5,83,2.4140
2018,3,2,1,112,2.7137
2018,3,2,2,64,2.1343
2018,3,2,3,52,-0.7464
2018,3,2,4,70,0.3422
2018,3,2,5,81,1.9579
