year,month,rank_ME,rank_NOP,nstocks,ret_vw
2013,4,2,3,101,-2.1210
2013,4,2,4,62,-1.0701
2013,4,2,5,78,0.8812
2013,4,3,1,100,-0.4135
2013,4,3,2,116,0.1614
2013,4,3,3,125,1.3615
2013,4,3,4,149,2.6450
2013,4,3,5,156,2.4488
2013,5,1,1,491,5.0207
2013,5,1,2,189,8.2064
2013,5,1,3,121,7.1447
2013,5,1,4,74,6.7078
2013,5,1,5,94,4.9385
2013,5,2,1,177,6.6018
2013,5,2,2,113,4.6992
2013,5,2,3,101,4.1157
2013,5,2,4,62,3.5449
2013,5,2,5,78,4.3254
2013,5,3,1,100,3.9477
2013,5,3,2,116,3.7829
2013,5,3,3,125,1.1522
2013,5,3,4,149,-0.2858
2013,5,3,5,156,1.5732
2013,6,1,1,486,-1.1550
2013,6,1,2,187,-0.1230
2013,6,1,3,121,1.3898
2013,6,1,4,73,2.0481
2013,6,1,5,94,2.7330
2013,6,2,1,176,-0.1384
2013,6,2,2,113,-0.7161
2013,6,2,3,101,-1.1751
2013,6,2,4,62,-1.1600
2013,6,2,5,78,-1.8135
2013,6,3,1,100,-4.1500
2013,6,3,2,116,-2.6352
2013,6,3,3,125,-1.9170
2013,6,3,4,149,0.0034
2013,6,3,5,154,-1.2476
2013,7,1,1,489,8.4073
2013,7,1,2,147,6.9413
2013,7,1,3,113,8.7509
2013,7,1,4,92,7.3777
2013,7,1,5,135,7.1087
2013,7,2,1,183,7.3467
2013,7,2,2,125,5.9276
2013,7,2,3,97,6.5782
2013,7,2,4,70,6.1886
2013,7,2,5,84,8.4289
2013,7,3,1,112,5.9917
2013,7,3,2,124,7.3856
2013,7,3,3,133,6.4933
2013,7,3,4,150,3.7036
2013,7,3,5,145,4.7867
2013,8,1,1,487,-1.6289
2013,8,1,2,147,-1.3893
2013,8,1,3,112,-3.8024
2013,8,1,4,92,-3.9045
2013,8,1,5,134,-3.5880
2013,8,2,1,183,-2.7716
2013,8,2,2,124,-1.5517
2013,8,2,3,96,-1.5452
2013,8,2,4,70,-4.6228
2013,8,2,5,84,-4.1053
2013,8,3,1,110,-1.2528
2013,8,3,2,124,0.5546
2013,8,3,3,133,-3.0017
2013,8,3,4,149,-3.1042
2013,8,3,5,145,-3.4044
2013,9,1,1,482,7.9295
2013,9,1,2,145,6.7756
2013,9,1,3,111,9.0457
2013,9,1,4,92,6.4804
2013,9,1,5,132,6.2454
2013,9,2,1,183,5.0309
2013,9,2,2,124,6.6628
2013,9,2,3,96,7.8717
2013,9,2,4,69,4.8839
2013,9,2,5,84,6.5320
2013,9,3,1,110,6.9432
2013,9,3,2,124,3.7096
2013,9,3,3,133,4.3742
2013,9,3,4,149,2.9473
2013,9,3,5,145,2.9091
2013,10,1,1,478,0.9522
2013,10,1,2,144,4.5273
2013,10,1,3,111,3.3936
2013,10,1,4,92,3.9343
2013,10,1,5,132,3.1470
2013,10,2,1,183,0.6098
2013,10,2,2,124,2.6112
2013,10,2,3,95,2.8181
2013,10,2,4,69,4.8838
2013,10,2,5,84,4.7713
2013,10,3,1,110,1.2946
2013,10,3,2,124,5.4163
2013,10,3,3,133,4.1601
2013,10,3,4,149,3.6193
2013,10,3,5,144,5.1555
2013,11,1,1,475,6.1916
2013,11,1,2,140,5.4903
2013,11,1,3,111,5.6678
2013,11,1,4,92,5.5057
2013,11,1,5,131,5.5683
2013,11,2,1,179,3.3486
2013,11,2,2,124,3.2408
2013,11,2,3,95,3.3106
2013,11,2,4,68,2.8764
2013,11,2,5,82,4.3674
2013,11,3,1,108,0.4733
2013,11,3,2,124,2.6426
2013,11,3,3,133,2.6086
2013,11,3,4,149,3.3071
2013,11,3,5,143,2.2119
2013,12,1,1,470,3.6760
2013,12,1,2,138,2.3517
2013,12,1,3,110,1.3030
2013,12,1,4,91,1.0979
2013,12,1,5,131,0.9199
2013,12,2,1,177,2.1456
2013,12,2,2,124,1.4977
2013,12,2,3,94,2.8970
2013,12,2,4,68,1.8673
2013,12,2,5,82,2.7316
2013,12,3,1,108,3.3887
2013,12,3,2,124,1.4499
2013,12,3,3,133,3.2972
2013,12,3,4,149,2.1800
2013,12,3,5,143,3.1080
2014,1,1,1,466,1.6583
2014,1,1,2,137,-3.0312
2014,1,1,3,110,-3.2935
2014,1,1,4,91,-3.9050
2014,1,1,5,131,-6.1978
2014,1,2,1,177,-1.0051
2014,1,2,2,123,-4.6614
2014,1,2,3,93,-3.7708
2014,1,2,4,68,-4.3506
2014,1,2,5,79,-3.5763
2014,1,3,1,108,1.6280
2014,1,3,2,123,-4.4470
2014,1,3,3,132,-2.9064
2014,1,3,4,148,-2.8040
2014,1,3,5,143,-4.8809
2014,2,1,1,464,5.4183
2014,2,1,2,137,3.8999
2014,2,1,3,109,4.8964
2014,2,1,4,91,5.6671
2014,2,1,5,131,5.7233
2014,2,2,1,176,4.1698
2014,2,2,2,122,5.5044
2014,2,2,3,93,4.7486
2014,2,2,4,68,5.4161
2014,2,2,5,78,3.7621
2014,2,3,1,107,6.5045
2014,2,3,2,123,5.2400
2014,2,3,3,131,4.9666
2014,2,3,4,148,3.9703
2014,2,3,5,143,5.2224
2014,3,1,1,458,-1.3020
2014,3,1,2,135,0.9556
2014,3,1,3,108,1.7986
2014,3,1,4,91,0.6585
2014,3,1,5,128,1.2030
2014,3,2,1,175,-2.1808
2014,3,2,2,122,0.2687
2014,3,2,3,93,1.0124
2014,3,2,4,67,-0.3407
2014,3,2,5,77,1.8021
2014,3,3,1,107,-3.4816
2014,3,3,2,123,-0.3761
2014,3,3,3,131,0.6017
2014,3,3,4,148,1.3370
2014,3,3,5,142,1.6142
2014,4,1,1,455,-6.9437
2014,4,1,2,136,-3.6594
2014,4,1,3,108,-4.7633
2014,4,1,4,91,-3.4827
2014,4,1,5,127,-3.4199
2014,4,2,1,175,-3.8751
2014,4,2,2,122,-2.7641
2014,4,2,3,93,-2.3040
2014,4,2,4,66,-1.1663
2014,4,2,5,77,-3.2960
2014,4,3,1,107,-2.6871
2014,4,3,2,123,2.2540
2014,4,3,3,131,1.2306
2014,4,3,4,148,1.1542
2014,4,3,5,141,0.8360
2014,5,1,1,453,-1.3770
2014,5,1,2,134,0.3354
2014,5,1,3,108,-1.2575
2014,5,1,4,91,-0.3045
2014,5,1,5,126,-1.2282
2014,5,2,1,175,0.3321
2014,5,2,2,121,0.4304
2014,5,2,3,93,1.2578
2014,5,2,4,66,1.0998
2014,5,2,5,76,0.5463
2014,5,3,1,107,3.4836
2014,5,3,2,123,3.9043
2014,5,3,3,131,1.8732
2014,5,3,4,148,1.9312
2014,5,3,5,141,1.3092
2014,6,1,1,453,8.9945
2014,6,1,2,133,4.4597
2014,6,1,3,108,3.7002
2014,6,1,4,91,2.5949
2014,6,1,5,126,2.6212
2014,6,2,1,174,6.1286
2014,6,2,2,120,4.6343
2014,6,2,3,93,5.1098
2014,6,2,4,66,5.0192
2014,6,2,5,76,4.4629
2014,6,3,1,107,4.8574
2014,6,3,2,123,3.4952
2014,6,3,3,131,1.6123
2014,6,3,4,147,1.2724
2014,6,3,5,141,1.5525
2014,7,1,1,420,-7.9164
2014,7,1,2,204,-5.7600
2014,7,1,3,123,-3.3758
2014,7,1,4,67,-4.9462
2014,7,1,5,119,-5.5488
2014,7,2,1,186,-7.9008
2014,7,2,2,124,-6.3276
2014,7,2,3,108,-5.4592
2014,7,2,4,76,-6.3393
2014,7,2,5,59,-4.8996
2014,7,3,1,114,-3.7785
2014,7,3,2,106,-1.5115
2014,7,3,3,147,-2.8812
2014,7,3,4,147,-1.2906
2014,7,3,5,164,-0.8889
2014,8,1,1,419,3.6206
2014,8,1,2,204,3.3107
2014,8,1,3,120,4.2993
2014,8,1,4,67,3.2514
2014,8,1,5,118,5.2822
2014,8,2,1,183,5.9713
2014,8,2,2,122,4.5888
2014,8,2,3,108,4.4157
2014,8,2,4,76,5.1829
2014,8,2,5,59,5.0637
2014,8,3,1,113,6.7612
2014,8,3,2,106,5.8665
2014,8,3,3,147,2.9010
2014,8,3,4,147,4.5792
2014,8,3,5,164,3.7637
2014,9,1,1,416,-8.1812
2014,9,1,2,204,-7.0496
2014,9,1,3,120,-6.7356
2014,9,1,4,67,-5.5769
2014,9,1,5,118,-4.5595
2014,9,2,1,183,-5.3276
2014,9,2,2,121,-6.6425
2014,9,2,3,107,-3.7247
2014,9,2,4,76,-6.6108
2014,9,2,5,59,-3.8045
2014,9,3,1,113,-3.6916
2014,9,3,2,104,-4.0291
2014,9,3,3,147,-2.3590
2014,9,3,4,146,-1.1692
2014,9,3,5,164,-1.6570
2014,10,1,1,413,4.4741
2014,10,1,2,203,6.0641
2014,10,1,3,119,6.8653
2014,10,1,4,67,11.0023
2014,10,1,5,118,7.2233
2014,10,2,1,183,3.9640
2014,10,2,2,121,5.0796
2014,10,2,3,107,7.8291
2014,10,2,4,76,6.8787
2014,10,2,5,59,3.7060
2014,10,3,1,112,2.0757
2014,10,3,2,104,0.3813
2014,10,3,3,147,3.0932
2014,10,3,4,145,2.4773
2014,10,3,5,164,2.3267
2014,11,1,1,412,-1.1108
2014,11,1,2,202,-1.4689
2014,11,1,3,119,-1.2498
2014,11,1,4,66,-0.6384
2014,11,1,5,116,1.5803
2014,11,2,1,181,1.0480
2014,11,2,2,121,-0.3181
2014,11,2,3,107,1.1726
2014,11,2,4,76,0.7571
2014,11,2,5,59,3.4598
2014,11,3,1,112,0.5409
2014,11,3,2,104,-1.5061
2014,11,3,3,147,3.3970
2014,11,3,4,144,2.8942
2014,11,3,5,164,4.3985
2014,12,1,1,409,4.6445
2014,12,1,2,201,5.7673
2014,12,1,3,117,6.4796
2014,12,1,4,65,7.8258
2014,12,1,5,116,2.6460
2014,12,2,1,181,2.2725
2014,12,2,2,121,1.3827
2014,12,2,3,107,2.6294
2014,12,2,4,76,2.3041
2014,12,2,5,58,-0.0392
2014,12,3,1,110,-0.3640
2014,12,3,2,104,-0.7858
2014,12,3,3,147,0.1371
2014,12,3,4,144,-0.3745
2014,12,3,5,163,-1.0778
2015,1,1,1,407,-2.8368
2015,1,1,2,201,-5.3616
2015,1,1,3,116,-7.1478
2015,1,1,4,65,-3.2650
2015,1,1,5,115,-3.3909
2015,1,2,1,180,-3.6390
2015,1,2,2,121,-4.6523
2015,1,2,3,106,-3.2040
2015,1,2,4,76,-1.9761
2015,1,2,5,57,-0.6192
2015,1,3,1,109,-0.9016
2015,1,3,2,104,0.0485
2015,1,3,3,145,-2.4555
2015,1,3,4,144,-3.4503
2015,1,3,5,163,-1.6874
2015,2,1,1,405,6.8552
2015,2,1,2,199,5.2765
2015,2,1,3,116,4.4085
2015,2,1,4,64,2.6002
2015,2,1,5,115,5.8340
2015,2,2,1,177,9.4242
2015,2,2,2,120,5.7149
2015,2,2,3,106,7.6751
2015,2,2,4,76,5.8424
2015,2,2,5,57,3.2893
2015,2,3,1,108,7.4635
2015,2,3,2,103,4.6269
2015,2,3,3,145,6.7968
2015,2,3,4,142,5.7796
2015,2,3,5,161,5.5986
2015,3,1,1,401,0.1332
2015,3,1,2,199,2.5378
2015,3,1,3,116,0.3890
2015,3,1,4,64,2.7223
2015,3,1,5,113,0.3314
2015,3,2,1,175,1.2587
2015,3,2,2,119,1.4973
2015,3,2,3,106,2.3043
2015,3,2,4,76,2.0757
2015,3,2,5,56,0.7559
2015,3,3,1,107,-0.2941
2015,3,3,2,103,-0.7058
2015,3,3,3,145,-0.9160
2015,3,3,4,142,-1.9013
2015,3,3,5,161,-2.1684
2015,4,1,1,396,-2.5624
2015,4,1,2,198,-2.9608
2015,4,1,3,116,-0.9816
2015,4,1,4,64,-4.0169
2015,4,1,5,113,-1.4104
2015,4,2,1,173,-2.5938
2015,4,2,2,119,-2.6660
2015,4,2,3,106,-1.8682
2015,4,2,4,76,-3.6027
2015,4,2,5,56,-1.1397
2015,4,3,1,107,1.0821
2015,4,3,2,103,0.3050
2015,4,3,3,144,0.5249
2015,4,3,4,142,1.3733
2015,4,3,5,158,0.5428
2015,5,1,1,394,2.9677
2015,5,1,2,196,0.4923
2015,5,1,3,116,0.7518
2015,5,1,4,64,2.8919
2015,5,1,5,113,0.0453
2015,5,2,1,173,2.9317
2015,5,2,2,119,2.3090
2015,5,2,3,106,1.5200
2015,5,2,4,76,1.0043
2015,5,2,5,56,2.6199
2015,5,3,1,106,2.2254
2015,5,3,2,103,0.8325
2015,5,3,3,144,1.3760
2015,5,3,4,141,0.6697
2015,5,3,5,157,1.1322
2015,6,1,1,392,2.4004
2015,6,1,2,194,0.5910
2015,6,1,3,116,3.7413
2015,6,1,4,64,3.3789
2015,6,1,5,113,0.8064
2015,6,2,1,173,0.8822
2015,6,2,2,119,-0.1408
2015,6,2,3,105,0.3572
2015,6,2,4,76,-0.3700
2015,6,2,5,56,0.8248
2015,6,3,1,106,-2.0469
2015,6,3,2,103,-0.5725
2015,6,3,3,143,-2.4999
2015,6,3,4,141,-2.5594
2015,6,3,5,156,-2.6943
2015,7,1,1,474,-6.6237
2015,7,1,2,182,-5.9860
2015,7,1,3,97,-5.6052
2015,7,1,4,80,-5.8561
2015,7,1,5,87,-7.3398
2015,7,2,1,209,-1.3918
2015,7,2,2,120,-4.6119
2015,7,2,3,110,-1.7519
2015,7,2,4,72,-2.4458
2015,7,2,5,56,-2.6610
2015,7,3,1,120,2.5652
2015,7,3,2,122,-1.5275
2015,7,3,3,139,2.1491
2015,7,3,4,169,2.9142
2015,7,3,5,153,-0.6799
2015,8,1,1,469,-5.1410
2015,8,1,2,179,-5.1572
2015,8,1,3,96,-4.5406
2015,8,1,4,80,-1.9410
2015,8,1,5,86,-0.9347
2015,8,2,1,208,-7.4235
2015,8,2,2,119,-4.7542
2015,8,2,3,110,-4.8530
2015,8,2,4,72,-4.5495
2015,8,2,5,56,-4.3021
2015,8,3,1,119,-6.6117
2015,8,3,2,121,-4.4969
2015,8,3,3,138,-6.2798
2015,8,3,4,167,-6.4037
2015,8,3,5,153,-5.8923
2015,9,1,1,467,-10.8733
2015,9,1,2,179,-4.2598
2015,9,1,3,95,-3.6209
2015,9,1,4,80,-5.7104
2015,9,1,5,86,-6.4481
2015,9,2,1,206,-9.9945
2015,9,2,2,119,-5.0625
2015,9,2,3,108,-3.3237
2015,9,2,4,72,-4.0409
2015,9,2,5,56,-5.3260
2015,9,3,1,119,-6.2906
2015,9,3,2,120,-4.3929
2015,9,3,3,137,-2.7628
2015,9,3,4,166,-1.1267
2015,9,3,5,153,-2.7112
2015,10,1,1,462,6.5408
2015,10,1,2,178,7.9333
2015,10,1,3,95,4.3928
2015,10,1,4,80,7.5786
2015,10,1,5,85,3.4860
2015,10,2,1,205,5.4012
2015,10,2,2,119,8.5937
2015,10,2,3,108,7.6076
2015,10,2,4,72,5.0322
2015,10,2,5,56,5.7381
2015,10,3,1,118,5.9941
2015,10,3,2,120,5.8674
2015,10,3,3,137,8.0377
2015,10,3,4,166,7.3269
2015,10,3,5,153,9.4362
2015,11,1,1,453,3.6623
2015,11,1,2,175,2.3773
2015,11,1,3,95,0.3202
2015,11,1,4,79,2.1052
2015,11,1,5,85,0.0362
2015,11,2,1,202,5.7006
2015,11,2,2,117,4.5633
2015,11,2,3,108,2.6532
2015,11,2,4,70,1.9502
2015,11,2,5,55,3.5154
2015,11,3,1,117,2.5826
2015,11,3,2,120,-0.2718
2015,11,3,3,137,-0.0939
2015,11,3,4,166,-0.8955
2015,11,3,5,153,0.3076
2015,12,1,1,451,-5.4929
2015,12,1,2,175,-5.0887
2015,12,1,3,94,-4.8396
2015,12,1,4,79,-6.7544
2015,12,1,5,85,-7.5704
2015,12,2,1,202,-4.5284
2015,12,2,2,117,-6.0888
2015,12,2,3,107,-4.8845
2015,12,2,4,70,-4.1831
2015,12,2,5,55,-4.7108
2015,12,3,1,117,-3.4248
2015,12,3,2,119,-2.6567
2015,12,3,3,137,-0.5036
2015,12,3,4,166,-1.0144
2015,12,3,5,153,-4.0747
2016,1,1,1,448,-12.8661
2016,1,1,2,173,-8.2597
2016,1,1,3,94,-4.3577
2016,1,1,4,77,-4.4062
2016,1,1,5,83,-6.1274
2016,1,2,1,201,-13.2573
2016,1,2,2,117,-8.7595
2016,1,2,3,107,-4.2506
2016,1,2,4,67,-4.5140
2016,1,2,5,55,-4.5039
2016,1,3,1,116,-12.9268
2016,1,3,2,119,-7.9078
2016,1,3,3,136,-4.9496
2016,1,3,4,165,-2.3392
2016,1,3,5,152,-4.9816
2016,2,1,1,440,-2.4280
2016,2,1,2,171,1.5365
2016,2,1,3,94,0.1155
2016,2,1,4,77,1.8642
2016,2,1,5,82,-1.7575
2016,2,2,1,199,-0.4338
2016,2,2,2,117,1.2094
2016,2,2,3,107,2.7126
2016,2,2,4,66,2.1825
2016,2,2,5,55,1.0384
2016,2,3,1,115,-2.4664
2016,2,3,2,118,0.4959
2016,2,3,3,135,1.0052
2016,2,3,4,165,0.8466
2016,2,3,5,152,1.5273
2016,3,1,1,435,7.1452
2016,3,1,2,169,8.4514
2016,3,1,3,94,7.9380
2016,3,1,4,77,3.5399
2016,3,1,5,81,6.9210
2016,3,2,1,197,9.5764
2016,3,2,2,115,9.4894
2016,3,2,3,107,7.3369
2016,3,2,4,66,5.8264
2016,3,2,5,55,8.5888
2016,3,3,1,115,7.7221
2016,3,3,2,114,8.0497
2016,3,3,3,135,6.7482
2016,3,3,4,165,5.7426
2016,3,3,5,152,8.0573
2016,4,1,1,429,5.1861
2016,4,1,2,168,2.7269
2016,4,1,3,93,2.3439
2016,4,1,4,77,1.7338
2016,4,1,5,81,2.0224
2016,4,2,1,197,2.8480
2016,4,2,2,115,0.9852
2016,4,2,3,107,0.3877
2016,4,2,4,66,0.3439
2016,4,2,5,55,1.7031
2016,4,3,1,114,3.2166
2016,4,3,2,114,2.8706
2016,4,3,3,134,0.6050
2016,4,3,4,164,-0.3745
2016,4,3,5,152,-1.2084
2016,5,1,1,425,-0.7010
2016,5,1,2,166,0.5808
2016,5,1,3,93,-0.8423
2016,5,1,4,76,-2.8845
2016,5,1,5,81,0.5081
2016,5,2,1,195,2.6585
2016,5,2,2,115,2.4361
2016,5,2,3,107,2.1494
2016,5,2,4,66,0.4966
2016,5,2,5,55,-0.1977
2016,5,3,1,114,3.2228
2016,5,3,2,114,2.5108
2016,5,3,3,133,0.3213
2016,5,3,4,162,1.3159
2016,5,3,5,151,2.0622
2016,6,1,1,421,-1.1554
2016,6,1,2,166,2.4158
2016,6,1,3,93,2.2592
2016,6,1,4,75,2.1044
2016,6,1,5,78,2.7044
2016,6,2,1,194,0.3432
2016,6,2,2,114,0.2108
2016,6,2,3,107,3.1756
2016,6,2,4,66,0.8367
2016,6,2,5,54,-0.8238
2016,6,3,1,114,-1.8678
2016,6,3,2,113,-1.2677
2016,6,3,3,132,1.9255
2016,6,3,4,162,2.1722
2016,6,3,5,148,0.6565
2016,7,1,1,499,5.4213
2016,7,1,2,179,4.4749
2016,7,1,3,80,6.1896
2016,7,1,4,80,7.8555
2016,7,1,5,90,6.8115
2016,7,2,1,173,6.4925
2016,7,2,2,133,6.4809
2016,7,2,3,96,4.9860
2016,7,2,4,71,5.6054
2016,7,2,5,89,6.1772
2016,7,3,1,129,6.8007
2016,7,3,2,128,3.7826
2016,7,3,3,140,2.8188
2016,7,3,4,153,3.1700
2016,7,3,5,132,5.0480
2016,8,1,1,494,3.6300
2016,8,1,2,178,1.3529
2016,8,1,3,80,3.3009
2016,8,1,4,80,2.5346
2016,8,1,5,90,0.4692
2016,8,2,1,172,1.1676
2016,8,2,2,131,-0.5233
2016,8,2,3,95,2.3077
2016,8,2,4,71,0.3143
2016,8,2,5,89,-0.1777
2016,8,3,1,128,-0.4046
2016,8,3,2,128,-1.4660
2016,8,3,3,137,-1.5094
2016,8,3,4,153,-0.5180
2016,8,3,5,132,0.1477
2016,9,1,1,490,7.3018
2016,9,1,2,178,2.2644
2016,9,1,3,78,3.5712
2016,9,1,4,80,2.9920
2016,9,1,5,89,0.6554
2016,9,2,1,170,3.4836
2016,9,2,2,129,0.6246
2016,9,2,3,95,1.3444
2016,9,2,4,71,0.9021
2016,9,2,5,89,-0.1718
2016,9,3,1,127,1.1992
2016,9,3,2,127,0.1719
2016,9,3,3,137,-0.1163
2016,9,3,4,153,-0.3400
2016,9,3,5,132,1.8117
2016,10,1,1,487,-9.7989
2016,10,1,2,176,-5.0963
2016,10,1,3,78,-2.3214
2016,10,1,4,79,-4.3745
2016,10,1,5,88,-3.2581
2016,10,2,1,169,-9.0040
2016,10,2,2,129,-4.1525
2016,10,2,3,95,-2.9703
2016,10,2,4,69,-5.6468
2016,10,2,5,86,-5.4313
2016,10,3,1,125,-2.1253
2016,10,3,2,127,-3.5961
2016,10,3,3,137,-3.2244
2016,10,3,4,148,-2.3882
2016,10,3,5,132,-1.6004
2016,11,1,1,483,7.4699
2016,11,1,2,176,11.9513
2016,11,1,3,77,16.4635
2016,11,1,4,78,13.1013
2016,11,1,5,88,16.1456
2016,11,2,1,169,8.4684
2016,11,2,2,129,10.4831
2016,11,2,3,95,11.6931
2016,11,2,4,69,13.9832
2016,11,2,5,86,8.7137
2016,11,3,1,125,1.2627
2016,11,3,2,126,3.3818
2016,11,3,3,135,3.0753
2016,11,3,4,148,3.2189
2016,11,3,5,132,5.2175
2016,12,1,1,483,2.2852
2016,12,1,2,172,5.4865
2016,12,1,3,76,4.2180
2016,12,1,4,78,3.6567
2016,12,1,5,88,3.0860
2016,12,2,1,165,-0.7831
2016,12,2,2,129,2.1916
2016,12,2,3,95,2.5515
2016,12,2,4,69,4.0203
2016,12,2,5,86,0.5703
2016,12,3,1,123,-0.2142
2016,12,3,2,126,0.5443
2016,12,3,3,135,1.0738
2016,12,3,4,147,2.2691
2016,12,3,5,131,1.4176
2017,1,1,1,478,1.3948
2017,1,1,2,173,-2.6344
2017,1,1,3,75,-2.0077
2017,1,1,4,78,-3.1749
2017,1,1,5,87,2.4428
2017,1,2,1,164,1.9281
2017,1,2,2,128,0.3939
2017,1,2,3,95,-0.0491
2017,1,2,4,69,1.0405
2017,1,2,5,86,0.2142
2017,1,3,1,120,5.6366
2017,1,3,2,126,2.2470
2017,1,3,3,134,1.5989
2017,1,3,4,146,2.0817
2017,1,3,5,131,1.2306
2017,2,1,1,475,1.2489
2017,2,1,2,173,0.6003
2017,2,1,3,74,-0.4530
2017,2,1,4,78,-0.1249
2017,2,1,5,87,-1.1009
2017,2,2,1,163,2.5408
2017,2,2,2,127,-0.1159
2017,2,2,3,94,0.6636
2017,2,2,4,69,1.4294
2017,2,2,5,86,-0.5659
2017,2,3,1,120,1.6837
2017,2,3,2,126,2.5926
2017,2,3,3,132,4.6889
2017,2,3,4,146,2.9739
2017,2,3,5,131,5.3190
2017,3,1,1,472,2.7616
2017,3,1,2,172,1.5092
2017,3,1,3,74,-1.6995
2017,3,1,4,77,0.8945
2017,3,1,5,87,-3.4894
2017,3,2,1,161,2.0160
2017,3,2,2,127,0.4180
2017,3,2,3,91,1.5849
2017,3,2,4,68,0.7855
2017,3,2,5,86,-0.2096
2017,3,3,1,119,1.2760
2017,3,3,2,126,0.6769
2017,3,3,3,132,-0.2696
2017,3,3,4,144,0.6849
2017,3,3,5,131,0.9522
2017,4,1,1,471,1.4014
2017,4,1,2,170,2.0872
2017,4,1,3,73,1.7508
2017,4,1,4,77,1.6068
2017,4,1,5,86,2.2338
2017,4,2,1,159,0.2842
2017,4,2,2,127,1.9596
2017,4,2,3,89,3.0619
2017,4,2,4,68,0.0634
2017,4,2,5,86,0.5363
2017,4,3,1,119,4.0541
2017,4,3,2,125,1.5279
2017,4,3,3,131,1.2463
2017,4,3,4,144,0.8173
2017,4,3,5,131,0.6743
2017,5,1,1,467,-0.8211
2017,5,1,2,169,-3.3541
2017,5,1,3,73,-3.4680
2017,5,1,4,77,-1.9426
2017,5,1,5,86,-4.4285
2017,5,2,1,156,-0.8282
2017,5,2,2,125,-1.2445
2017,5,2,3,89,-1.3479
2017,5,2,4,67,-1.5795
2017,5,2,5,84,-2.2235
2017,5,3,1,118,3.5766
2017,5,3,2,125,2.5572
2017,5,3,3,131,0.6614
2017,5,3,4,143,1.3405
2017,5,3,5,131,1.9257
2017,6,1,1,464,7.3654
2017,6,1,2,167,4.0605
2017,6,1,3,73,4.3312
2017,6,1,4,76,4.0819
2017,6,1,5,84,1.3543
2017,6,2,1,153,3.9149
2017,6,2,2,125,1.2782
2017,6,2,3,89,1.1705
2017,6,2,4,67,2.5007
2017,6,2,5,84,1.3405
2017,6,3,1,118,-1.5815
2017,6,3,2,125,-0.2909
2017,6,3,3,131,0.2414
2017,6,3,4,143,-0.0394
2017,6,3,5,131,-0.1561
2017,7,1,1,470,-1.9697
2017,7,1,2,195,1.1816
2017,7,1,3,97,-0.5299
2017,7,1,4,58,-1.8177
2017,7,1,5,109,-2.2793
2017,7,2,1,164,0.9355
2017,7,2,2,122,0.0486
2017,7,2,3,80,1.7352
2017,7,2,4,78,1.9673
2017,7,2,5,73,0.0157
2017,7,3,1,121,4.0563
2017,7,3,2,114,3.7421
2017,7,3,3,150,2.0197
2017,7,3,4,145,1.4441
2017,7,3,5,143,1.2846
2017,8,1,1,469,1.4633
2017,8,1,2,195,-1.4186
2017,8,1,3,97,-2.1243
2017,8,1,4,58,-1.2948
2017,8,1,5,109,-7.7767
2017,8,2,1,163,0.2883
2017,8,2,2,122,-0.8007
2017,8,2,3,80,-1.4820
2017,8,2,4,77,-1.9850
2017,8,2,5,73,-2.8921
2017,8,3,1,121,1.3339
2017,8,3,2,114,0.0525
2017,8,3,3,150,0.3926
2017,8,3,4,144,0.0920
2017,8,3,5,142,1.7214
2017,9,1,1,467,8.8539
2017,9,1,2,193,9.0134
2017,9,1,3,95,9.0728
2017,9,1,4,57,7.1670
2017,9,1,5,109,9.1446
2017,9,2,1,162,5.3233
2017,9,2,2,121,7.3471
2017,9,2,3,80,6.5942
2017,9,2,4,77,6.2056
2017,9,2,5,72,7.3102
2017,9,3,1,121,1.0855
2017,9,3,2,114,3.0315
2017,9,3,3,150,1.9003
2017,9,3,4,144,1.9252
2017,9,3,5,141,2.0925
2017,10,1,1,461,-0.9825
2017,10,1,2,192,0.0126
2017,10,1,3,93,-0.0405
2017,10,1,4,56,-1.5287
2017,10,1,5,109,-0.3571
2017,10,2,1,161,-0.0112
2017,10,2,2,121,1.0236
2017,10,2,3,80,2.0712
2017,10,2,4,75,0.1777
2017,10,2,5,72,-1.3225
2017,10,3,1,119,1.4601
2017,10,3,2,113,4.1001
2017,10,3,3,148,0.8566
2017,10,3,4,143,2.4448
2017,10,3,5,141,2.1622
2017,11,1,1,457,3.6513
2017,11,1,2,190,0.9264
2017,11,1,3,92,1.7425
2017,11,1,4,56,6.8829
2017,11,1,5,108,7.4069
2017,11,2,1,160,1.5290
2017,11,2,2,121,2.6420
2017,11,2,3,80,3.3346
2017,11,2,4,75,2.2706
2017,11,2,5,71,7.3514
2017,11,3,1,117,1.4664
2017,11,3,2,113,0.6909
2017,11,3,3,148,3.4093
2017,11,3,4,143,3.5245
2017,11,3,5,140,4.8081
2017,12,1,1,451,2.0118
2017,12,1,2,189,-1.2206
2017,12,1,3,91,-1.7394
2017,12,1,4,56,0.0631
2017,12,1,5,107,-1.3347
2017,12,2,1,160,0.3542
2017,12,2,2,121,-0.5940
2017,12,2,3,80,-0.2136
2017,12,2,4,73,1.4604
2017,12,2,5,70,1.9605
2017,12,3,1,115,1.0952
2017,12,3,2,113,0.7784
2017,12,3,3,148,-0.0975
2017,12,3,4,143,1.9601
2017,12,3,5,139,1.2650
2018,1,1,1,443,5.0948
2018,1,1,2,189,1.0583
2018,1,1,3,91,-0.0697
2018,1,1,4,55,1.1327
2018,1,1,5,105,0.0398
2018,1,2,1,159,3.4587
