year,month,rank_ME,rank_EM,nstocks,ret_vw
2012,7,1,3,95,0.3594
2012,7,1,4,130,-2.3542
2012,7,1,5,253,-3.2389
2012,7,2,1,105,-1.6617
2012,7,2,2,121,-0.8473
2012,7,2,3,110,-0.2016
2012,7,2,4,98,-1.0499
2012,7,2,5,157,-3.1323
2012,7,3,1,100,0.1551
2012,7,3,2,116,1.8923
2012,7,3,3,154,1.8172
2012,7,3,4,159,2.4134
2012,7,3,5,199,0.1455
2012,8,1,1,293,1.5972
2012,8,1,2,189,2.9806
2012,8,1,3,95,2.9136
2012,8,1,4,129,3.6601
2012,8,1,5,251,4.9316
2012,8,2,1,104,4.5418
2012,8,2,2,120,4.3116
2012,8,2,3,110,2.0446
2012,8,2,4,98,2.8396
2012,8,2,5,157,5.4905
2012,8,3,1,100,3.0531
2012,8,3,2,115,1.5831
2012,8,3,3,153,1.6229
2012,8,3,4,158,2.9830
2012,8,3,5,198,2.2943
2012,9,1,1,291,3.3871
2012,9,1,2,186,4.3048
2012,9,1,3,95,3.7601
2012,9,1,4,128,4.7212
2012,9,1,5,247,5.7123
2012,9,2,1,104,2.8220
2012,9,2,2,120,2.8831
2012,9,2,3,108,3.6732
2012,9,2,4,97,3.5110
2012,9,2,5,157,1.9710
2012,9,3,1,100,1.5070
2012,9,3,2,114,2.4974
2012,9,3,3,153,1.9750
2012,9,3,4,158,2.5545
2012,9,3,5,197,3.1448
2012,10,1,1,288,-2.0362
2012,10,1,2,185,-3.3776
2012,10,1,3,95,-3.7420
2012,10,1,4,128,-4.3612
2012,10,1,5,247,-3.8443
2012,10,2,1,104,-0.7590
2012,10,2,2,119,-1.8164
2012,10,2,3,108,-0.1498
2012,10,2,4,97,-0.6541
2012,10,2,5,157,-1.5221
2012,10,3,1,100,-2.3318
2012,10,3,2,114,-1.2025
2012,10,3,3,153,-0.9141
2012,10,3,4,157,-3.6543
2012,10,3,5,197,-3.2050
2012,11,1,1,285,0.4662
2012,11,1,2,185,2.8997
2012,11,1,3,94,1.1397
2012,11,1,4,127,0.8590
2012,11,1,5,247,0.9050
2012,11,2,1,102,3.0287
2012,11,2,2,118,0.6328
2012,11,2,3,107,1.8325
2012,11,2,4,97,1.9338
2012,11,2,5,154,-0.4649
2012,11,3,1,100,-0.6514
2012,11,3,2,114,-0.6704
2012,11,3,3,153,1.4083
2012,11,3,4,155,1.0770
2012,11,3,5,196,2.4032
2012,12,1,1,281,3.9856
2012,12,1,2,185,4.5626
2012,12,1,3,94,5.6138
2012,12,1,4,127,6.4795
2012,12,1,5,243,4.0768
2012,12,2,1,101,4.3373
2012,12,2,2,118,4.0300
2012,12,2,3,107,3.5892
2012,12,2,4,97,2.9259
2012,12,2,5,154,2.9958
2012,12,3,1,99,3.1433
2012,12,3,2,114,0.6216
2012,12,3,3,153,1.3974
2012,12,3,4,155,-1.2958
2012,12,3,5,196,0.2199
2013,1,1,1,276,5.4761
2013,1,1,2,184,4.9156
2013,1,1,3,94,3.5978
2013,1,1,4,124,6.8247
2013,1,1,5,241,6.4129
2013,1,2,1,100,5.8595
2013,1,2,2,117,6.7060
2013,1,2,3,105,6.2124
2013,1,2,4,97,6.7259
2013,1,2,5,151,5.8974
2013,1,3,1,99,7.0775
2013,1,3,2,114,5.2531
2013,1,3,3,152,6.2390
2013,1,3,4,154,2.7728
2013,1,3,5,196,6.3916
2013,2,1,1,274,1.7857
2013,2,1,2,184,0.0457
2013,2,1,3,93,2.7301
2013,2,1,4,123,2.8823
2013,2,1,5,240,0.5879
2013,2,2,1,100,-1.2894
2013,2,2,2,117,0.4700
2013,2,2,3,105,0.8650
2013,2,2,4,96,1.7007
2013,2,2,5,151,3.1105
2013,2,3,1,99,1.5461
2013,2,3,2,114,1.4041
2013,2,3,3,151,1.3105
2013,2,3,4,154,1.3903
2013,2,3,5,194,1.4279
2013,3,1,1,272,3.8519
2013,3,1,2,182,4.2411
2013,3,1,3,92,8.2510
2013,3,1,4,123,6.5164
2013,3,1,5,240,7.2147
2013,3,2,1,100,4.8218
2013,3,2,2,116,4.9860
2013,3,2,3,105,4.1841
2013,3,2,4,95,5.5178
2013,3,2,5,150,4.2970
2013,3,3,1,99,4.5196
2013,3,3,2,114,3.3224
2013,3,3,3,151,4.6340
2013,3,3,4,154,3.3368
2013,3,3,5,194,3.4500
2013,4,1,1,270,0.1521
2013,4,1,2,181,1.1908
2013,4,1,3,92,-1.4558
2013,4,1,4,122,-1.1623
2013,4,1,5,238,-0.8354
2013,4,2,1,100,0.4367
2013,4,2,2,116,-1.5249
2013,4,2,3,105,-1.7722
2013,4,2,4,95,-0.3027
2013,4,2,5,150,-1.6003
2013,4,3,1,99,0.8205
2013,4,3,2,114,2.7831
2013,4,3,3,151,2.1365
2013,4,3,4,154,1.7344
2013,4,3,5,194,0.4577
2013,5,1,1,267,6.8914
2013,5,1,2,179,5.9164
2013,5,1,3,92,1.8038
2013,5,1,4,122,5.4974
2013,5,1,5,235,6.4545
2013,5,2,1,99,6.0461
2013,5,2,2,115,5.5486
2013,5,2,3,105,5.1211
2013,5,2,4,94,3.0705
2013,5,2,5,149,5.1729
2013,5,3,1,99,4.5946
2013,5,3,2,114,1.0017
2013,5,3,3,151,2.0110
2013,5,3,4,154,1.6272
2013,5,3,5,194,1.0702
2013,6,1,1,266,0.3082
2013,6,1,2,179,0.9444
2013,6,1,3,90,0.2675
2013,6,1,4,122,1.7163
2013,6,1,5,233,0.4652
2013,6,2,1,99,-2.8708
2013,6,2,2,115,-0.4778
2013,6,2,3,105,-0.6766
2013,6,2,4,93,-0.9810
2013,6,2,5,149,0.0250
2013,6,3,1,99,-2.0803
2013,6,3,2,112,-0.1997
2013,6,3,3,151,-1.7054
2013,6,3,4,154,-2.6130
2013,6,3,5,194,-0.7796
2013,7,1,1,279,9.7554
2013,7,1,2,163,7.9828
2013,7,1,3,103,5.0822
2013,7,1,4,109,8.4062
2013,7,1,5,215,5.2129
2013,7,2,1,112,6.2461
2013,7,2,2,103,7.3687
2013,7,2,3,117,6.1328
2013,7,2,4,107,7.2985
2013,7,2,5,151,6.9693
2013,7,3,1,101,2.5634
2013,7,3,2,114,5.2250
2013,7,3,3,140,6.0775
2013,7,3,4,168,5.2010
2013,7,3,5,191,6.2075
2013,8,1,1,279,-4.3432
2013,8,1,2,163,-3.0733
2013,8,1,3,102,-2.3296
2013,8,1,4,109,-1.6618
2013,8,1,5,214,-1.1685
2013,8,2,1,110,-3.0524
2013,8,2,2,103,-3.9740
2013,8,2,3,117,-2.1483
2013,8,2,4,107,-2.0943
2013,8,2,5,150,-1.6089
2013,8,3,1,101,-0.9999
2013,8,3,2,112,-4.0265
2013,8,3,3,140,-1.5947
2013,8,3,4,167,-3.2055
2013,8,3,5,191,-2.0806
2013,9,1,1,278,5.9869
2013,9,1,2,162,6.5350
2013,9,1,3,100,5.7543
2013,9,1,4,109,8.9422
2013,9,1,5,213,8.2444
2013,9,2,1,109,6.4242
2013,9,2,2,103,7.7312
2013,9,2,3,117,5.9824
2013,9,2,4,107,6.2700
2013,9,2,5,150,5.0212
2013,9,3,1,101,2.7950
2013,9,3,2,112,2.7799
2013,9,3,3,140,2.3342
2013,9,3,4,167,3.5669
2013,9,3,5,191,5.7182
2013,10,1,1,278,4.8372
2013,10,1,2,160,3.1430
2013,10,1,3,99,2.6668
2013,10,1,4,109,4.1554
2013,10,1,5,211,2.7203
2013,10,2,1,109,3.8274
2013,10,2,2,103,5.6440
2013,10,2,3,117,4.1363
2013,10,2,4,106,0.8432
2013,10,2,5,150,2.9728
2013,10,3,1,100,6.1356
2013,10,3,2,111,3.7396
2013,10,3,3,140,5.5402
2013,10,3,4,167,4.1992
2013,10,3,5,191,3.8499
2013,11,1,1,274,4.2843
2013,11,1,2,158,5.8372
2013,11,1,3,98,6.6354
2013,11,1,4,108,7.1571
2013,11,1,5,210,3.8321
2013,11,2,1,106,3.0175
2013,11,2,2,102,3.2641
2013,11,2,3,117,3.7744
2013,11,2,4,105,3.9178
2013,11,2,5,149,3.5212
2013,11,3,1,99,3.4265
2013,11,3,2,111,3.0362
2013,11,3,3,140,2.4950
2013,11,3,4,167,1.8041
2013,11,3,5,190,2.2989
2013,12,1,1,272,0.6111
2013,12,1,2,153,1.9393
2013,12,1,3,98,2.6714
2013,12,1,4,106,0.8753
2013,12,1,5,207,3.7454
2013,12,2,1,106,1.8337
2013,12,2,2,101,2.7009
2013,12,2,3,116,3.4172
2013,12,2,4,104,2.6638
2013,12,2,5,148,1.8997
2013,12,3,1,99,1.9630
2013,12,3,2,111,3.2848
2013,12,3,3,140,2.6155
2013,12,3,4,167,2.1717
2013,12,3,5,190,3.1817
2014,1,1,1,271,-4.0139
2014,1,1,2,152,-3.2519
2014,1,1,3,98,-5.1472
2014,1,1,4,106,-5.3643
2014,1,1,5,207,-1.4411
2014,1,2,1,105,-3.9278
2014,1,2,2,99,-5.3318
2014,1,2,3,115,-3.2316
2014,1,2,4,104,-3.3566
2014,1,2,5,147,-2.2112
2014,1,3,1,98,-4.0901
2014,1,3,2,110,-3.0131
2014,1,3,3,139,-3.7624
2014,1,3,4,167,-3.8494
2014,1,3,5,189,-2.1115
2014,2,1,1,270,6.1906
2014,2,1,2,151,3.9258
2014,2,1,3,97,5.1540
2014,2,1,4,106,4.3356
2014,2,1,5,206,3.8381
2014,2,2,1,105,5.1965
2014,2,2,2,97,3.3039
2014,2,2,3,115,5.6874
2014,2,2,4,104,6.6832
2014,2,2,5,145,3.8704
2014,2,3,1,97,4.4747
2014,2,3,2,109,4.6264
2014,2,3,3,139,5.0869
2014,2,3,4,167,5.0704
2014,2,3,5,188,4.5245
2014,3,1,1,264,2.1287
2014,3,1,2,147,2.7651
2014,3,1,3,95,2.0158
2014,3,1,4,105,-0.6476
2014,3,1,5,205,-0.5655
2014,3,2,1,104,1.7403
2014,3,2,2,96,1.5994
2014,3,2,3,115,0.8154
2014,3,2,4,103,0.7786
2014,3,2,5,145,-2.3940
2014,3,3,1,97,3.2309
2014,3,3,2,109,0.6614
2014,3,3,3,138,1.2565
2014,3,3,4,167,1.0006
2014,3,3,5,188,-3.0482
2014,4,1,1,260,-2.6417
2014,4,1,2,147,-3.6138
2014,4,1,3,95,-2.0552
2014,4,1,4,105,-2.9433
2014,4,1,5,204,-7.2180
2014,4,2,1,104,-0.8918
2014,4,2,2,96,-1.5586
2014,4,2,3,114,-2.6014
2014,4,2,4,103,-2.8828
2014,4,2,5,145,-3.8203
2014,4,3,1,96,1.5618
2014,4,3,2,109,1.9571
2014,4,3,3,138,1.9215
2014,4,3,4,167,0.5439
2014,4,3,5,188,-0.2792
2014,5,1,1,258,-0.2605
2014,5,1,2,146,0.3050
2014,5,1,3,94,0.8623
2014,5,1,4,104,0.6585
2014,5,1,5,202,-2.9246
2014,5,2,1,104,0.4523
2014,5,2,2,95,1.0820
2014,5,2,3,114,1.2328
2014,5,2,4,103,0.2309
2014,5,2,5,145,0.2175
2014,5,3,1,96,2.6618
2014,5,3,2,109,0.9584
2014,5,3,3,138,2.9816
2014,5,3,4,167,1.6088
2014,5,3,5,188,2.5250
2014,6,1,1,258,3.1952
2014,6,1,2,146,2.7839
2014,6,1,3,95,5.2580
2014,6,1,4,103,4.3105
2014,6,1,5,202,5.1506
2014,6,2,1,104,3.6376
2014,6,2,2,95,5.0340
2014,6,2,3,112,5.3440
2014,6,2,4,103,4.6927
2014,6,2,5,145,7.0102
2014,6,3,1,96,3.5341
2014,6,3,2,109,1.8636
2014,6,3,3,137,1.3960
2014,6,3,4,167,1.3092
2014,6,3,5,187,2.9156
2014,7,1,1,208,-5.7466
2014,7,1,2,125,-4.7143
2014,7,1,3,108,-5.0820
2014,7,1,4,122,-5.2296
2014,7,1,5,254,-6.2724
2014,7,2,1,103,-6.2947
2014,7,2,2,84,-5.5927
2014,7,2,3,109,-6.0244
2014,7,2,4,103,-6.8807
2014,7,2,5,196,-6.4650
2014,7,3,1,110,0.0476
2014,7,3,2,130,-0.9973
2014,7,3,3,129,-1.8483
2014,7,3,4,178,-3.1065
2014,7,3,5,178,-1.7230
2014,8,1,1,205,4.8267
2014,8,1,2,124,2.6762
2014,8,1,3,108,3.8813
2014,8,1,4,122,3.7167
2014,8,1,5,254,4.7341
2014,8,2,1,103,5.1120
2014,8,2,2,84,4.1017
2014,8,2,3,109,4.0721
2014,8,2,4,102,3.7680
2014,8,2,5,193,5.5770
2014,8,3,1,110,2.6709
2014,8,3,2,130,4.5342
2014,8,3,3,129,3.8009
2014,8,3,4,178,4.3272
2014,8,3,5,177,5.1775
2014,9,1,1,204,-7.0043
2014,9,1,2,122,-8.0200
2014,9,1,3,108,-4.5075
2014,9,1,4,122,-6.3401
2014,9,1,5,252,-7.2944
2014,9,2,1,103,-8.0173
2014,9,2,2,84,-5.4065
2014,9,2,3,107,-4.6253
2014,9,2,4,102,-5.6574
2014,9,2,5,193,-3.5617
2014,9,3,1,109,-4.2837
2014,9,3,2,129,-1.9011
2014,9,3,3,129,-1.2247
2014,9,3,4,178,-1.1486
2014,9,3,5,177,-1.6585
2014,10,1,1,203,4.2314
2014,10,1,2,120,6.7674
2014,10,1,3,108,6.9276
2014,10,1,4,121,8.2131
2014,10,1,5,251,5.3787
2014,10,2,1,103,1.7847
2014,10,2,2,83,5.6778
2014,10,2,3,107,6.1306
2014,10,2,4,102,6.6457
2014,10,2,5,193,6.2459
2014,10,3,1,109,-1.2550
2014,10,3,2,129,2.4336
2014,10,3,3,129,1.7830
2014,10,3,4,177,4.3769
2014,10,3,5,177,1.8661
2014,11,1,1,200,-2.9829
2014,11,1,2,120,0.0860
2014,11,1,3,108,0.4062
2014,11,1,4,120,-2.4939
2014,11,1,5,246,0.9648
2014,11,2,1,103,0.2739
2014,11,2,2,83,-0.6933
2014,11,2,3,107,1.1408
2014,11,2,4,102,1.6982
2014,11,2,5,192,0.3636
2014,11,3,1,108,0.6008
2014,11,3,2,129,4.2797
2014,11,3,3,129,2.6393
2014,11,3,4,177,3.6386
2014,11,3,5,177,2.7281
2014,12,1,1,199,4.1499
2014,12,1,2,118,6.2555
2014,12,1,3,108,4.3859
2014,12,1,4,119,4.8628
2014,12,1,5,245,4.9847
2014,12,2,1,103,0.1161
2014,12,2,2,83,1.6666
2014,12,2,3,106,2.3307
2014,12,2,4,102,2.2860
2014,12,2,5,192,1.9955
2014,12,3,1,108,0.0099
2014,12,3,2,129,-0.8563
2014,12,3,3,128,-0.4967
2014,12,3,4,175,0.1983
2014,12,3,5,177,-1.9349
2015,1,1,1,197,-4.4734
2015,1,1,2,117,-4.9970
2015,1,1,3,107,-4.2027
2015,1,1,4,118,-5.1360
2015,1,1,5,244,-5.8379
2015,1,2,1,103,-5.2203
2015,1,2,2,81,-2.2303
2015,1,2,3,105,-3.8920
2015,1,2,4,101,-3.3526
2015,1,2,5,191,-3.2130
2015,1,3,1,108,-3.8726
2015,1,3,2,129,-2.9970
2015,1,3,3,128,-1.3267
2015,1,3,4,175,-2.8285
2015,1,3,5,174,-0.3346
2015,2,1,1,197,5.9794
2015,2,1,2,117,7.2916
2015,2,1,3,106,4.5701
2015,2,1,4,118,4.2212
2015,2,1,5,241,5.2579
2015,2,2,1,103,7.4301
2015,2,2,2,81,5.5347
2015,2,2,3,105,4.4849
2015,2,2,4,100,7.5324
2015,2,2,5,189,7.3710
2015,2,3,1,107,5.0933
2015,2,3,2,129,5.3530
2015,2,3,3,126,4.2783
2015,2,3,4,174,6.5468
2015,2,3,5,172,6.5376
2015,3,1,1,195,1.0421
2015,3,1,2,117,2.0885
2015,3,1,3,105,-0.1386
2015,3,1,4,118,0.5747
2015,3,1,5,241,1.0508
2015,3,2,1,103,1.6122
2015,3,2,2,80,1.2273
2015,3,2,3,105,1.3500
2015,3,2,4,99,2.2806
2015,3,2,5,187,2.1808
2015,3,3,1,107,-3.1148
2015,3,3,2,129,-2.1600
2015,3,3,3,126,-1.4714
2015,3,3,4,173,-0.7735
2015,3,3,5,171,-1.0451
2015,4,1,1,194,-1.5519
2015,4,1,2,117,-3.8259
2015,4,1,3,104,-0.9464
2015,4,1,4,116,-2.0318
2015,4,1,5,238,-1.6302
2015,4,2,1,103,-1.5903
2015,4,2,2,79,-1.2735
2015,4,2,3,105,-1.9018
2015,4,2,4,98,-2.7105
2015,4,2,5,187,-3.0562
2015,4,3,1,107,3.3270
2015,4,3,2,128,1.7935
2015,4,3,3,125,0.0282
2015,4,3,4,172,-0.7928
2015,4,3,5,170,0.6567
2015,5,1,1,194,-1.0741
2015,5,1,2,116,-0.1605
2015,5,1,3,104,1.5188
2015,5,1,4,116,2.0439
2015,5,1,5,237,0.5439
2015,5,2,1,103,1.0615
2015,5,2,2,79,0.7805
2015,5,2,3,105,1.8579
2015,5,2,4,98,1.3712
2015,5,2,5,187,3.1653
2015,5,3,1,106,-1.6568
2015,5,3,2,128,0.7507
2015,5,3,3,125,0.8648
2015,5,3,4,172,1.3831
2015,5,3,5,168,1.8554
2015,6,1,1,193,0.2044
2015,6,1,2,116,2.6656
2015,6,1,3,102,3.6207
2015,6,1,4,116,3.1671
2015,6,1,5,237,1.6472
2015,6,2,1,103,-1.0257
2015,6,2,2,79,-1.1248
2015,6,2,3,105,-0.0264
2015,6,2,4,98,1.0909
2015,6,2,5,186,0.9527
2015,6,3,1,104,-4.6152
2015,6,3,2,128,-3.3096
2015,6,3,3,125,-2.5534
2015,6,3,4,172,-2.1096
2015,6,3,5,167,0.2504
2015,7,1,1,209,-11.1297
2015,7,1,2,133,-4.8968
2015,7,1,3,103,-7.5421
2015,7,1,4,97,-3.8114
2015,7,1,5,220,-5.6636
2015,7,2,1,107,-6.4207
2015,7,2,2,105,-3.0435
2015,7,2,3,108,-1.6222
2015,7,2,4,110,-1.0099
2015,7,2,5,154,-1.1586
2015,7,3,1,86,-6.6588
2015,7,3,2,129,-0.6549
2015,7,3,3,142,1.8310
2015,7,3,4,175,4.8088
2015,7,3,5,225,3.4607
2015,8,1,1,208,-2.1033
2015,8,1,2,132,-4.7555
2015,8,1,3,103,-2.5082
2015,8,1,4,96,-2.8280
2015,8,1,5,217,-2.9884
2015,8,2,1,106,-4.1732
2015,8,2,2,104,-5.1422
2015,8,2,3,108,-4.7656
2015,8,2,4,110,-4.8293
2015,8,2,5,154,-6.7934
2015,8,3,1,86,-4.0855
2015,8,3,2,128,-5.6393
2015,8,3,3,142,-6.4856
2015,8,3,4,174,-5.2708
2015,8,3,5,222,-6.0703
2015,9,1,1,206,-9.5522
2015,9,1,2,132,-4.4876
2015,9,1,3,103,-8.4267
2015,9,1,4,96,-5.1596
2015,9,1,5,216,-6.6595
2015,9,2,1,106,-6.6689
2015,9,2,2,103,-6.4072
2015,9,2,3,108,-5.7336
2015,9,2,4,109,-4.1136
2015,9,2,5,153,-5.9102
2015,9,3,1,86,-4.3610
2015,9,3,2,128,-3.3567
2015,9,3,3,142,-1.6027
2015,9,3,4,174,-2.1059
2015,9,3,5,219,-2.4842
2015,10,1,1,204,6.4089
2015,10,1,2,131,4.8098
2015,10,1,3,102,7.2782
2015,10,1,4,96,4.8577
2015,10,1,5,213,7.5080
2015,10,2,1,106,6.9408
2015,10,2,2,102,9.0813
2015,10,2,3,108,6.0485
2015,10,2,4,109,6.4079
2015,10,2,5,153,6.2845
2015,10,3,1,86,10.8474
2015,10,3,2,128,7.4788
2015,10,3,3,142,7.7756
2015,10,3,4,173,8.6033
2015,10,3,5,219,8.5303
2015,11,1,1,201,-0.3211
2015,11,1,2,131,0.7493
2015,11,1,3,102,0.2381
2015,11,1,4,94,3.5927
2015,11,1,5,211,2.3602
2015,11,2,1,105,2.2453
2015,11,2,2,100,3.1444
2015,11,2,3,108,2.6194
2015,11,2,4,109,4.5331
2015,11,2,5,150,4.4973
2015,11,3,1,86,0.6149
2015,11,3,2,128,-1.7968
2015,11,3,3,142,-0.0944
2015,11,3,4,173,0.6679
2015,11,3,5,218,1.0759
2015,12,1,1,202,-6.8422
2015,12,1,2,130,-4.4787
2015,12,1,3,102,-6.0304
2015,12,1,4,94,-5.6577
2015,12,1,5,209,-4.0928
2015,12,2,1,104,-8.9812
2015,12,2,2,100,-6.0261
2015,12,2,3,108,-4.1191
2015,12,2,4,108,-4.8434
2015,12,2,5,150,-3.3900
2015,12,3,1,86,-7.2799
2015,12,3,2,128,-2.6053
2015,12,3,3,142,-2.1808
2015,12,3,4,172,-0.2664
2015,12,3,5,217,-0.7991
2016,1,1,1,200,-8.5266
2016,1,1,2,128,-6.0215
2016,1,1,3,101,-8.8634
2016,1,1,4,94,-5.5194
2016,1,1,5,208,-9.2795
2016,1,2,1,104,-7.2081
2016,1,2,2,100,-6.4542
2016,1,2,3,106,-5.5454
2016,1,2,4,107,-8.1263
2016,1,2,5,149,-8.4188
2016,1,3,1,86,-8.7190
2016,1,3,2,127,-3.4784
2016,1,3,3,142,-2.8725
2016,1,3,4,171,-2.8868
2016,1,3,5,215,-6.3132
2016,2,1,1,197,0.8958
2016,2,1,2,126,1.0456
2016,2,1,3,100,0.2111
2016,2,1,4,94,1.4113
2016,2,1,5,204,-1.9264
2016,2,2,1,104,3.1891
2016,2,2,2,100,0.5591
2016,2,2,3,104,2.6011
2016,2,2,4,107,1.0582
2016,2,2,5,148,0.0067
2016,2,3,1,86,-1.0612
2016,2,3,2,126,3.6168
2016,2,3,3,141,0.6159
2016,2,3,4,171,-0.0990
2016,2,3,5,215,-0.7246
2016,3,1,1,195,8.3277
2016,3,1,2,125,7.4438
2016,3,1,3,100,9.8946
2016,3,1,4,93,6.1348
2016,3,1,5,202,6.8564
2016,3,2,1,104,10.7272
2016,3,2,2,100,8.1000
2016,3,2,3,104,8.9358
2016,3,2,4,107,9.9176
2016,3,2,5,145,6.7636
2016,3,3,1,86,11.4689
2016,3,3,2,126,7.6021
2016,3,3,3,141,6.9925
2016,3,3,4,169,6.1169
2016,3,3,5,213,6.2562
2016,4,1,1,193,5.4676
2016,4,1,2,125,2.3051
2016,4,1,3,98,0.9033
2016,4,1,4,92,2.4409
2016,4,1,5,202,2.1885
2016,4,2,1,104,2.1106
2016,4,2,2,100,1.1346
2016,4,2,3,104,1.7084
2016,4,2,4,107,1.6631
2016,4,2,5,145,0.8058
2016,4,3,1,86,4.0767
2016,4,3,2,126,0.5546
2016,4,3,3,140,-1.3944
2016,4,3,4,168,-0.0643
2016,4,3,5,212,1.0282
2016,5,1,1,193,-2.8427
2016,5,1,2,125,-2.5090
2016,5,1,3,95,-1.4877
2016,5,1,4,92,0.4330
2016,5,1,5,200,-0.6792
2016,5,2,1,104,1.7406
2016,5,2,2,100,-1.6102
2016,5,2,3,103,1.0240
2016,5,2,4,106,3.0637
2016,5,2,5,144,2.5800
2016,5,3,1,85,-1.0434
2016,5,3,2,126,1.2041
2016,5,3,3,139,2.0871
2016,5,3,4,167,2.1058
2016,5,3,5,211,1.9309
2016,6,1,1,187,1.1717
2016,6,1,2,124,3.4466
2016,6,1,3,94,1.7430
2016,6,1,4,92,1.6078
2016,6,1,5,198,2.3519
2016,6,2,1,104,-0.2037
2016,6,2,2,100,-0.6285
2016,6,2,3,101,1.9396
2016,6,2,4,106,0.6793
2016,6,2,5,143,0.8140
2016,6,3,1,84,1.2751
2016,6,3,2,125,2.6066
2016,6,3,3,137,0.8800
2016,6,3,4,166,0.9164
2016,6,3,5,211,0.2057
2016,7,1,1,210,6.6392
2016,7,1,2,116,5.5732
2016,7,1,3,93,8.6045
2016,7,1,4,77,3.9411
2016,7,1,5,193,5.7551
2016,7,2,1,114,7.1130
2016,7,2,2,109,5.7642
2016,7,2,3,113,5.1395
2016,7,2,4,88,4.5400
2016,7,2,5,133,5.2715
2016,7,3,1,88,4.0256
2016,7,3,2,111,4.5417
2016,7,3,3,123,2.0775
2016,7,3,4,168,3.3049
2016,7,3,5,215,4.0804
2016,8,1,1,208,1.9546
2016,8,1,2,115,3.5418
2016,8,1,3,92,3.3622
2016,8,1,4,77,2.6081
2016,8,1,5,192,4.6162
2016,8,2,1,114,0.0021
2016,8,2,2,108,1.9970
2016,8,2,3,113,1.9776
2016,8,2,4,87,0.0989
2016,8,2,5,132,1.2720
2016,8,3,1,88,-0.5154
2016,8,3,2,111,0.3344
2016,8,3,3,122,-0.6250
2016,8,3,4,167,-0.5320
2016,8,3,5,213,-0.5425
2016,9,1,1,207,2.2570
2016,9,1,2,115,1.3900
2016,9,1,3,92,1.3791
2016,9,1,4,76,5.3019
2016,9,1,5,190,4.7674
2016,9,2,1,112,0.0647
2016,9,2,2,107,-0.1078
2016,9,2,3,113,1.4537
2016,9,2,4,87,0.1554
2016,9,2,5,132,3.1349
2016,9,3,1,88,1.0375
2016,9,3,2,111,1.3608
2016,9,3,3,122,0.5603
2016,9,3,4,167,-0.4820
2016,9,3,5,211,0.2287
2016,10,1,1,206,-3.0598
2016,10,1,2,114,-4.5729
2016,10,1,3,92,-3.7852
2016,10,1,4,76,-3.6766
2016,10,1,5,188,-6.0718
2016,10,2,1,110,-4.1060
2016,10,2,2,103,-5.0788
2016,10,2,3,113,-4.7332
2016,10,2,4,85,-4.2604
2016,10,2,5,132,-6.1669
2016,10,3,1,88,-2.2834
2016,10,3,2,109,-2.3100
2016,10,3,3,121,-0.3888
2016,10,3,4,165,-2.8018
2016,10,3,5,210,-2.1363
2016,11,1,1,205,15.6879
2016,11,1,2,114,12.4861
2016,11,1,3,90,10.0042
2016,11,1,4,75,8.9270
2016,11,1,5,188,12.4724
2016,11,2,1,110,9.8583
2016,11,2,2,103,14.0400
2016,11,2,3,113,12.8430
2016,11,2,4,85,11.1519
2016,11,2,5,131,6.9026
2016,11,3,1,88,6.3192
2016,11,3,2,109,4.6607
2016,11,3,3,121,4.5539
2016,11,3,4,165,2.7901
2016,11,3,5,207,0.1426
2016,12,1,1,203,5.8041
2016,12,1,2,113,5.0370
2016,12,1,3,89,4.2540
2016,12,1,4,74,3.9766
2016,12,1,5,188,2.8196
2016,12,2,1,110,2.1930
2016,12,2,2,102,2.1370
2016,12,2,3,113,2.0915
2016,12,2,4,85,3.4547
2016,12,2,5,128,0.7023
2016,12,3,1,86,2.1759
2016,12,3,2,109,2.2094
2016,12,3,3,121,0.4606
2016,12,3,4,165,1.9838
2016,12,3,5,207,1.3242
2017,1,1,1,203,-1.1211
2017,1,1,2,112,-2.8514
2017,1,1,3,88,-2.4934
2017,1,1,4,74,-0.6007
2017,1,1,5,187,-0.2406
2017,1,2,1,109,-0.1338
2017,1,2,2,101,0.7527
2017,1,2,3,113,0.5632
2017,1,2,4,85,0.5546
2017,1,2,5,127,2.1935
2017,1,3,1,84,0.3438
2017,1,3,2,109,2.3514
2017,1,3,3,120,2.2748
2017,1,3,4,164,0.8763
2017,1,3,5,206,3.8307
2017,2,1,1,201,-2.8994
2017,2,1,2,112,-0.9609
2017,2,1,3,87,-0.8281
2017,2,1,4,74,-0.3109
2017,2,1,5,186,1.0079
2017,2,2,1,109,-0.6320
2017,2,2,2,100,0.0910
2017,2,2,3,112,1.2122
2017,2,2,4,84,1.6287
2017,2,2,5,127,1.5301
2017,2,3,1,84,2.1006
2017,2,3,2,108,4.6006
2017,2,3,3,120,3.5126
2017,2,3,4,164,3.0548
2017,2,3,5,205,3.7453
2017,3,1,1,201,-1.4151
2017,3,1,2,112,2.2521
2017,3,1,3,87,2.6702
2017,3,1,4,73,2.1219
2017,3,1,5,185,1.2234
2017,3,2,1,107,-0.0614
2017,3,2,2,100,0.8263
2017,3,2,3,112,1.1401
2017,3,2,4,84,0.4146
2017,3,2,5,124,2.1990
2017,3,3,1,84,-0.9585
2017,3,3,2,108,0.3175
2017,3,3,3,119,0.1452
2017,3,3,4,163,0.6943
2017,3,3,5,204,1.3064
2017,4,1,1,200,1.7804
2017,4,1,2,110,2.1793
