year,month,rank_ME,rank_BM,nstocks,ret_vw
2011,1,2,4,114,1.8549
2011,1,2,5,85,1.6545
2011,1,3,1,251,1.2701
2011,1,3,2,176,3.6212
2011,1,3,3,129,2.3192
2011,1,3,4,100,2.4456
2011,1,3,5,74,3.0841
2011,2,1,1,293,1.7343
2011,2,1,2,202,5.8311
2011,2,1,3,234,4.4901
2011,2,1,4,276,4.8758
2011,2,1,5,434,8.1731
2011,2,2,1,168,5.2521
2011,2,2,2,156,6.4476
2011,2,2,3,136,4.9907
2011,2,2,4,114,5.3988
2011,2,2,5,85,7.0501
2011,2,3,1,251,2.4413
2011,2,3,2,176,3.7790
2011,2,3,3,128,4.7216
2011,2,3,4,99,4.0621
2011,2,3,5,74,7.1021
2011,3,1,1,290,2.9429
2011,3,1,2,200,3.4766
2011,3,1,3,229,1.7236
2011,3,1,4,275,2.5493
2011,3,1,5,431,1.9376
2011,3,2,1,168,3.2599
2011,3,2,2,156,2.6942
2011,3,2,3,136,3.3467
2011,3,2,4,114,1.6947
2011,3,2,5,84,4.4180
2011,3,3,1,251,0.7684
2011,3,3,2,175,-0.6172
2011,3,3,3,128,1.8486
2011,3,3,4,99,1.8306
2011,3,3,5,73,-0.3253
2011,4,1,1,285,2.9522
2011,4,1,2,200,0.3295
2011,4,1,3,228,0.3735
2011,4,1,4,271,1.5934
2011,4,1,5,428,0.7015
2011,4,2,1,168,5.0440
2011,4,2,2,155,2.2362
2011,4,2,3,136,1.9775
2011,4,2,4,114,2.3662
2011,4,2,5,84,1.2969
2011,4,3,1,249,3.7062
2011,4,3,2,175,4.1637
2011,4,3,3,128,2.6933
2011,4,3,4,97,3.0145
2011,4,3,5,73,2.1319
2011,5,1,1,282,-0.6497
2011,5,1,2,198,-1.2885
2011,5,1,3,223,-2.1630
2011,5,1,4,268,-4.6073
2011,5,1,5,422,-2.0464
2011,5,2,1,167,-1.5650
2011,5,2,2,155,-0.8930
2011,5,2,3,136,-1.4780
2011,5,2,4,114,-4.1633
2011,5,2,5,84,-2.2622
2011,5,3,1,249,-0.3289
2011,5,3,2,175,-1.3459
2011,5,3,3,126,-2.8611
2011,5,3,4,97,-0.1059
2011,5,3,5,73,-1.3212
2011,6,1,1,280,-5.0935
2011,6,1,2,195,-3.6242
2011,6,1,3,222,-2.2228
2011,6,1,4,267,-2.2700
2011,6,1,5,418,-2.5188
2011,6,2,1,166,-0.5820
2011,6,2,2,154,-2.1894
2011,6,2,3,135,-1.8481
2011,6,2,4,113,-0.6635
2011,6,2,5,83,-1.8738
2011,6,3,1,248,-1.1608
2011,6,3,2,174,-1.9726
2011,6,3,3,126,-2.3195
2011,6,3,4,97,-1.5938
2011,6,3,5,73,-1.0429
2011,7,1,1,307,-5.6631
2011,7,1,2,209,-2.8204
2011,7,1,3,233,-2.9390
2011,7,1,4,286,-1.2050
2011,7,1,5,429,-1.7950
2011,7,2,1,181,-4.5873
2011,7,2,2,145,-5.5399
2011,7,2,3,143,-4.6510
2011,7,2,4,109,-4.1340
2011,7,2,5,96,-4.1372
2011,7,3,1,258,-0.5255
2011,7,3,2,172,-1.9402
2011,7,3,3,120,-3.1904
2011,7,3,4,96,-2.8037
2011,7,3,5,79,-3.2591
2011,8,1,1,306,-11.8858
2011,8,1,2,208,-12.4973
2011,8,1,3,230,-10.2066
2011,8,1,4,284,-11.3932
2011,8,1,5,428,-11.2646
2011,8,2,1,180,-8.6404
2011,8,2,2,144,-8.8746
2011,8,2,3,143,-10.0231
2011,8,2,4,107,-6.9821
2011,8,2,5,96,-9.3785
2011,8,3,1,257,-4.3817
2011,8,3,2,172,-4.1549
2011,8,3,3,120,-7.7218
2011,8,3,4,95,-5.3591
2011,8,3,5,79,-3.3185
2011,9,1,1,307,-11.6986
2011,9,1,2,208,-12.4420
2011,9,1,3,230,-12.5334
2011,9,1,4,283,-10.2077
2011,9,1,5,421,-12.3892
2011,9,2,1,179,-10.3354
2011,9,2,2,142,-12.0076
2011,9,2,3,143,-11.7557
2011,9,2,4,107,-11.7409
2011,9,2,5,96,-11.0358
2011,9,3,1,257,-6.5963
2011,9,3,2,172,-5.6898
2011,9,3,3,119,-7.2284
2011,9,3,4,95,-7.8746
2011,9,3,5,79,-5.1478
2011,10,1,1,305,12.8767
2011,10,1,2,208,15.4532
2011,10,1,3,230,15.3127
2011,10,1,4,281,13.5359
2011,10,1,5,418,11.5248
2011,10,2,1,179,16.4674
2011,10,2,2,141,15.5632
2011,10,2,3,141,17.0852
2011,10,2,4,107,15.6465
2011,10,2,5,96,11.9397
2011,10,3,1,256,9.9363
2011,10,3,2,171,11.1297
2011,10,3,3,118,11.8281
2011,10,3,4,94,11.6279
2011,10,3,5,79,8.8402
2011,11,1,1,305,-2.3341
2011,11,1,2,205,-0.8618
2011,11,1,3,228,-3.4756
2011,11,1,4,281,-2.0144
2011,11,1,5,414,-1.2068
2011,11,2,1,178,-0.6573
2011,11,2,2,141,-2.0787
2011,11,2,3,140,0.1371
2011,11,2,4,106,-0.2347
2011,11,2,5,96,-0.1580
2011,11,3,1,256,-0.5763
2011,11,3,2,170,0.4060
2011,11,3,3,118,1.9435
2011,11,3,4,93,0.8698
2011,11,3,5,79,0.4769
2011,12,1,1,303,-0.4570
2011,12,1,2,203,2.3463
2011,12,1,3,226,0.7494
2011,12,1,4,276,2.0784
2011,12,1,5,407,1.5336
2011,12,2,1,178,-1.1728
2011,12,2,2,141,0.3460
2011,12,2,3,140,0.0203
2011,12,2,4,105,0.3767
2011,12,2,5,95,0.2510
2011,12,3,1,255,-0.8600
2011,12,3,2,170,0.6977
2011,12,3,3,116,2.9880
2011,12,3,4,93,1.7431
2011,12,3,5,79,1.1052
2012,1,1,1,301,12.4088
2012,1,1,2,202,8.2202
2012,1,1,3,225,8.7080
2012,1,1,4,273,6.6339
2012,1,1,5,403,9.2795
2012,1,2,1,177,9.0500
2012,1,2,2,141,6.8691
2012,1,2,3,140,7.0052
2012,1,2,4,105,5.9491
2012,1,2,5,94,4.1629
2012,1,3,1,253,7.4968
2012,1,3,2,169,3.0337
2012,1,3,3,116,3.4480
2012,1,3,4,92,0.8323
2012,1,3,5,79,1.8568
2012,2,1,1,300,1.3149
2012,2,1,2,202,0.8043
2012,2,1,3,222,2.0127
2012,2,1,4,271,1.7468
2012,2,1,5,398,3.1892
2012,2,2,1,175,4.6425
2012,2,2,2,141,2.7798
2012,2,2,3,139,2.3781
2012,2,2,4,104,3.7374
2012,2,2,5,93,3.0894
2012,2,3,1,251,5.0795
2012,2,3,2,169,3.3049
2012,2,3,3,116,3.0612
2012,2,3,4,92,4.4123
2012,2,3,5,79,3.1626
2012,3,1,1,295,3.2624
2012,3,1,2,200,3.7626
2012,3,1,3,221,3.2692
2012,3,1,4,270,2.6612
2012,3,1,5,394,4.2238
2012,3,2,1,174,2.7079
2012,3,2,2,141,2.3718
2012,3,2,3,139,2.2661
2012,3,2,4,104,2.6549
2012,3,2,5,93,-0.0952
2012,3,3,1,249,4.0415
2012,3,3,2,168,2.7991
2012,3,3,3,116,0.6104
2012,3,3,4,91,0.3313
2012,3,3,5,79,1.2357
2012,4,1,1,292,-4.3797
2012,4,1,2,198,-2.2296
2012,4,1,3,220,-2.0480
2012,4,1,4,268,-1.9976
2012,4,1,5,390,-0.6306
2012,4,2,1,174,0.3656
2012,4,2,2,141,-1.5058
2012,4,2,3,139,-2.1635
2012,4,2,4,104,-1.9633
2012,4,2,5,93,0.1732
2012,4,3,1,249,-0.3474
2012,4,3,2,168,-1.4218
2012,4,3,3,116,-0.3242
2012,4,3,4,91,0.4580
2012,4,3,5,77,-0.3336
2012,5,1,1,292,-8.9992
2012,5,1,2,195,-5.6449
2012,5,1,3,219,-7.4239
2012,5,1,4,265,-8.4377
2012,5,1,5,385,-6.5808
2012,5,2,1,174,-5.9313
2012,5,2,2,139,-5.9641
2012,5,2,3,139,-7.6418
2012,5,2,4,104,-5.7314
2012,5,2,5,93,-6.7437
2012,5,3,1,248,-6.4484
2012,5,3,2,168,-4.6352
2012,5,3,3,116,-6.1578
2012,5,3,4,90,-4.9372
2012,5,3,5,77,-2.5139
2012,6,1,1,289,7.0045
2012,6,1,2,194,6.9137
2012,6,1,3,216,7.2918
2012,6,1,4,264,5.6520
2012,6,1,5,383,5.1401
2012,6,2,1,173,6.0887
2012,6,2,2,139,4.2029
2012,6,2,3,139,4.2758
2012,6,2,4,104,2.5578
2012,6,2,5,93,4.8576
2012,6,3,1,248,2.3917
2012,6,3,2,167,3.2356
2012,6,3,3,115,5.5113
2012,6,3,4,90,4.9067
2012,6,3,5,76,5.4890
2012,7,1,1,250,-1.7909
2012,7,1,2,191,0.2479
2012,7,1,3,211,-2.0272
2012,7,1,4,233,-3.0786
2012,7,1,5,514,-3.7087
2012,7,2,1,174,-5.2778
2012,7,2,2,154,-0.6257
2012,7,2,3,123,-0.9471
2012,7,2,4,113,-0.9959
2012,7,2,5,84,0.1935
2012,7,3,1,263,0.6010
2012,7,3,2,184,2.3703
2012,7,3,3,130,2.2356
2012,7,3,4,98,0.6194
2012,7,3,5,72,1.6550
2012,8,1,1,250,2.9103
2012,8,1,2,189,0.6730
2012,8,1,3,210,4.2244
2012,8,1,4,230,2.6043
2012,8,1,5,505,3.7887
2012,8,2,1,173,3.0584
2012,8,2,2,153,3.7535
2012,8,2,3,123,4.4575
2012,8,2,4,113,3.2021
2012,8,2,5,84,4.7076
2012,8,3,1,262,2.8616
2012,8,3,2,182,2.6230
2012,8,3,3,130,0.9078
2012,8,3,4,97,1.5493
2012,8,3,5,72,1.3480
2012,9,1,1,250,4.6726
2012,9,1,2,186,6.0364
2012,9,1,3,209,4.4311
2012,9,1,4,227,4.3303
2012,9,1,5,499,4.6244
2012,9,2,1,172,3.0936
2012,9,2,2,153,2.2249
2012,9,2,3,121,3.0597
2012,9,2,4,113,2.9299
2012,9,2,5,84,4.1903
2012,9,3,1,260,1.5381
2012,9,3,2,181,2.8924
2012,9,3,3,130,3.4722
2012,9,3,4,97,2.8554
2012,9,3,5,72,3.6128
2012,10,1,1,249,-5.7292
2012,10,1,2,182,-4.2922
2012,10,1,3,209,-3.6260
2012,10,1,4,226,-3.9001
2012,10,1,5,493,-3.2504
2012,10,2,1,172,-5.6623
2012,10,2,2,153,0.1662
2012,10,2,3,121,-0.1754
2012,10,2,4,113,-0.5995
2012,10,2,5,83,0.3380
2012,10,3,1,260,-3.3164
2012,10,3,2,181,-1.6122
2012,10,3,3,129,-2.5308
2012,10,3,4,97,-0.4236
2012,10,3,5,72,-0.3757
2012,11,1,1,249,-0.0633
2012,11,1,2,179,1.7773
2012,11,1,3,206,0.9519
2012,11,1,4,226,0.2424
2012,11,1,5,490,1.8870
2012,11,2,1,169,1.1972
2012,11,2,2,153,1.4087
2012,11,2,3,120,1.6505
2012,11,2,4,112,0.7960
2012,11,2,5,81,1.5770
2012,11,3,1,258,1.8536
2012,11,3,2,181,0.6060
2012,11,3,3,128,0.2021
2012,11,3,4,97,0.1231
2012,11,3,5,72,-0.2072
2012,12,1,1,249,0.5426
2012,12,1,2,179,4.0540
2012,12,1,3,202,3.8756
2012,12,1,4,226,4.5497
2012,12,1,5,480,4.6294
2012,12,2,1,169,2.7214
2012,12,2,2,153,3.3423
2012,12,2,3,120,3.2019
2012,12,2,4,112,4.2639
2012,12,2,5,80,4.6611
2012,12,3,1,258,-0.3687
2012,12,3,2,180,0.3257
2012,12,3,3,128,0.9326
2012,12,3,4,97,3.2990
2012,12,3,5,72,1.7776
2013,1,1,1,247,6.7437
2013,1,1,2,177,5.4081
2013,1,1,3,201,6.2890
2013,1,1,4,225,6.0295
2013,1,1,5,471,5.9267
2013,1,2,1,165,6.0610
2013,1,2,2,152,6.3407
2013,1,2,3,120,6.1302
2013,1,2,4,112,7.8095
2013,1,2,5,78,5.5195
2013,1,3,1,258,4.1201
2013,1,3,2,179,5.3385
2013,1,3,3,127,6.6812
2013,1,3,4,97,6.1503
2013,1,3,5,72,7.5842
2013,2,1,1,246,-1.0838
2013,2,1,2,176,0.4757
2013,2,1,3,200,1.6689
2013,2,1,4,225,1.6581
2013,2,1,5,467,0.9564
2013,2,2,1,165,1.7662
2013,2,2,2,152,0.4171
2013,2,2,3,120,0.3514
2013,2,2,4,112,1.2813
2013,2,2,5,77,1.0961
2013,2,3,1,258,0.9022
2013,2,3,2,178,1.2149
2013,2,3,3,126,1.9676
2013,2,3,4,96,1.9227
2013,2,3,5,72,2.7185
2013,3,1,1,245,8.9972
2013,3,1,2,176,7.4890
2013,3,1,3,199,5.3319
2013,3,1,4,225,3.5708
2013,3,1,5,462,4.6846
2013,3,2,1,165,4.5963
2013,3,2,2,150,4.2258
2013,3,2,3,118,5.3403
2013,3,2,4,112,4.6771
2013,3,2,5,77,4.4994
2013,3,3,1,258,3.7730
2013,3,3,2,178,3.3309
2013,3,3,3,126,3.2922
2013,3,3,4,96,6.0812
2013,3,3,5,72,4.1462
2013,4,1,1,243,0.3613
2013,4,1,2,173,-0.4755
2013,4,1,3,198,-0.2802
2013,4,1,4,221,-0.3079
2013,4,1,5,458,0.5512
2013,4,2,1,165,-1.1772
2013,4,2,2,150,-0.7496
2013,4,2,3,118,-1.7775
2013,4,2,4,112,-1.0266
2013,4,2,5,77,1.0646
2013,4,3,1,258,1.7638
2013,4,3,2,178,1.3404
2013,4,3,3,126,2.0505
2013,4,3,4,96,1.2383
2013,4,3,5,72,2.1064
2013,5,1,1,241,6.5764
2013,5,1,2,173,5.0342
2013,5,1,3,197,2.1761
2013,5,1,4,219,8.2828
2013,5,1,5,452,4.8429
2013,5,2,1,163,3.8588
2013,5,2,2,149,5.8885
2013,5,2,3,118,6.2249
2013,5,2,4,111,3.4228
2013,5,2,5,77,7.6509
2013,5,3,1,258,2.1043
2013,5,3,2,178,2.7141
2013,5,3,3,126,0.1891
2013,5,3,4,96,1.4267
2013,5,3,5,72,1.3809
2013,6,1,1,239,-1.1807
2013,6,1,2,172,0.1031
2013,6,1,3,195,2.0970
2013,6,1,4,217,1.3632
2013,6,1,5,449,-0.5805
2013,6,2,1,163,1.3606
2013,6,2,2,148,-0.2558
2013,6,2,3,118,-1.1720
2013,6,2,4,111,-2.0554
2013,6,2,5,77,-2.5495
2013,6,3,1,258,-2.5326
2013,6,3,2,178,-0.7281
2013,6,3,3,126,-0.3430
2013,6,3,4,95,-0.6430
2013,6,3,5,71,-1.2941
2013,7,1,1,256,7.8824
2013,7,1,2,155,8.4117
2013,7,1,3,190,7.4266
2013,7,1,4,251,7.4529
2013,7,1,5,453,8.3058
2013,7,2,1,167,7.5150
2013,7,2,2,127,6.7389
2013,7,2,3,139,6.6690
2013,7,2,4,129,6.8625
2013,7,2,5,90,6.7386
2013,7,3,1,255,5.7434
2013,7,3,2,189,5.4193
2013,7,3,3,117,4.5992
2013,7,3,4,97,5.5646
2013,7,3,5,77,4.5380
2013,8,1,1,256,-2.0461
2013,8,1,2,155,-2.7601
2013,8,1,3,190,-2.4165
2013,8,1,4,250,-3.0256
2013,8,1,5,449,-3.0121
2013,8,2,1,166,-0.4524
2013,8,2,2,127,-1.6656
2013,8,2,3,138,-3.2684
2013,8,2,4,129,-4.2827
2013,8,2,5,89,-2.7411
2013,8,3,1,255,-1.0419
2013,8,3,2,186,-2.9103
2013,8,3,3,117,-3.4879
2013,8,3,4,96,-3.1902
2013,8,3,5,77,-3.3761
2013,9,1,1,253,7.2222
2013,9,1,2,155,8.4107
2013,9,1,3,187,6.7369
2013,9,1,4,249,7.6060
2013,9,1,5,443,6.7547
2013,9,2,1,166,7.0484
2013,9,2,2,127,5.2980
2013,9,2,3,137,7.4422
2013,9,2,4,129,5.5391
2013,9,2,5,89,5.3898
2013,9,3,1,255,4.2699
2013,9,3,2,186,3.3126
2013,9,3,3,117,2.9834
2013,9,3,4,96,3.4082
2013,9,3,5,77,2.9790
2013,10,1,1,251,-1.0412
2013,10,1,2,155,1.0008
2013,10,1,3,187,2.5297
2013,10,1,4,248,3.6112
2013,10,1,5,438,3.8552
2013,10,2,1,165,0.4464
2013,10,2,2,127,3.2417
2013,10,2,3,137,2.3268
2013,10,2,4,129,3.7830
2013,10,2,5,89,4.5155
2013,10,3,1,254,4.2435
2013,10,3,2,186,4.3610
2013,10,3,3,117,5.1986
2013,10,3,4,96,4.8982
2013,10,3,5,76,4.4462
2013,11,1,1,251,7.3958
2013,11,1,2,154,5.9604
2013,11,1,3,185,5.4685
2013,11,1,4,247,6.0935
2013,11,1,5,433,4.3623
2013,11,2,1,162,4.5486
2013,11,2,2,125,3.4414
2013,11,2,3,137,3.6486
2013,11,2,4,128,3.0324
2013,11,2,5,88,1.3604
2013,11,3,1,253,3.3540
2013,11,3,2,185,2.6192
2013,11,3,3,116,1.9468
2013,11,3,4,96,1.5797
2013,11,3,5,76,0.3990
2013,12,1,1,249,2.1492
2013,12,1,2,154,3.6337
2013,12,1,3,183,2.6206
2013,12,1,4,243,1.8541
2013,12,1,5,424,2.7925
2013,12,2,1,162,1.5221
2013,12,2,2,124,2.2145
2013,12,2,3,137,3.8817
2013,12,2,4,126,2.6162
2013,12,2,5,87,2.0967
2013,12,3,1,253,2.3930
2013,12,3,2,185,2.0518
2013,12,3,3,116,3.8875
2013,12,3,4,96,3.0606
2013,12,3,5,76,2.3658
2014,1,1,1,248,3.6558
2014,1,1,2,153,-2.2332
2014,1,1,3,183,-1.1745
2014,1,1,4,242,-3.2310
2014,1,1,5,422,-3.1826
2014,1,2,1,162,1.1080
2014,1,2,2,124,-3.5615
2014,1,2,3,136,-4.1662
2014,1,2,4,123,-3.2869
2014,1,2,5,86,-1.8227
2014,1,3,1,252,-3.2278
2014,1,3,2,184,-2.1556
2014,1,3,3,115,-4.6245
2014,1,3,4,96,-4.0867
2014,1,3,5,75,-2.2809
2014,2,1,1,247,4.9779
2014,2,1,2,153,3.4583
2014,2,1,3,181,3.9257
2014,2,1,4,241,6.9058
2014,2,1,5,421,5.5213
2014,2,2,1,161,4.7149
2014,2,2,2,124,4.6952
2014,2,2,3,134,5.4728
2014,2,2,4,123,6.1084
2014,2,2,5,85,5.6389
2014,2,3,1,251,5.2387
2014,2,3,2,183,4.8304
2014,2,3,3,114,5.0717
2014,2,3,4,96,4.1005
2014,2,3,5,75,3.8979
2014,3,1,1,245,-4.8338
2014,3,1,2,152,0.4372
2014,3,1,3,179,-0.0154
2014,3,1,4,238,1.2768
2014,3,1,5,413,1.0297
2014,3,2,1,161,-4.6921
2014,3,2,2,123,-0.5937
2014,3,2,3,132,1.0392
2014,3,2,4,123,0.7219
2014,3,2,5,85,0.3809
2014,3,3,1,251,-1.3106
2014,3,3,2,183,0.0516
2014,3,3,3,113,1.1760
2014,3,3,4,96,1.7227
2014,3,3,5,75,5.0972
2014,4,1,1,244,-9.6285
2014,4,1,2,152,-6.8805
2014,4,1,3,178,-4.8714
2014,4,1,4,236,-3.4983
2014,4,1,5,411,-4.5467
2014,4,2,1,161,-7.3295
2014,4,2,2,122,-3.3169
2014,4,2,3,132,-2.5967
2014,4,2,4,123,-1.2492
2014,4,2,5,85,-0.3607
2014,4,3,1,251,0.3839
2014,4,3,2,183,-0.0504
2014,4,3,3,112,1.9211
2014,4,3,4,96,2.4492
2014,4,3,5,75,3.0531
2014,5,1,1,244,-2.4801
2014,5,1,2,152,-0.1403
2014,5,1,3,176,-0.1903
2014,5,1,4,232,-0.2899
2014,5,1,5,409,-1.3101
2014,5,2,1,161,-0.5308
2014,5,2,2,122,0.5152
2014,5,2,3,132,1.9044
2014,5,2,4,122,0.8419
2014,5,2,5,84,1.5175
2014,5,3,1,251,2.9458
2014,5,3,2,183,1.7425
2014,5,3,3,112,1.4282
2014,5,3,4,96,2.3685
2014,5,3,5,75,1.3287
2014,6,1,1,243,6.4005
2014,6,1,2,151,12.1364
2014,6,1,3,176,3.5344
2014,6,1,4,233,4.5983
2014,6,1,5,403,4.6279
2014,6,2,1,161,7.8270
2014,6,2,2,121,5.5877
2014,6,2,3,131,4.7579
2014,6,2,4,122,4.3634
2014,6,2,5,84,4.8823
2014,6,3,1,250,1.7478
2014,6,3,2,183,1.5129
2014,6,3,3,111,2.5339
2014,6,3,4,96,3.7011
2014,6,3,5,75,3.0654
2014,7,1,1,272,-9.1013
2014,7,1,2,193,-7.4583
2014,7,1,3,185,-6.4405
2014,7,1,4,244,-5.2511
2014,7,1,5,381,-5.8873
2014,7,2,1,185,-4.9813
2014,7,2,2,133,-6.4012
2014,7,2,3,149,-6.1055
2014,7,2,4,123,-7.0215
2014,7,2,5,84,-6.1540
2014,7,3,1,244,-1.6763
2014,7,3,2,195,-1.8475
2014,7,3,3,133,-0.3607
2014,7,3,4,108,-1.9311
2014,7,3,5,81,-3.7272
2014,8,1,1,272,2.9307
2014,8,1,2,192,3.7248
2014,8,1,3,185,3.6492
2014,8,1,4,243,3.8213
2014,8,1,5,377,4.2622
2014,8,2,1,182,5.2774
2014,8,2,2,132,4.6689
2014,8,2,3,148,4.6452
2014,8,2,4,122,5.4630
2014,8,2,5,84,5.0305
2014,8,3,1,244,5.1450
2014,8,3,2,195,4.8748
2014,8,3,3,132,3.0872
2014,8,3,4,108,2.7234
2014,8,3,5,81,4.9429
2014,9,1,1,271,-7.0860
2014,9,1,2,190,-4.8813
2014,9,1,3,184,-8.4113
2014,9,1,4,243,-6.3842
2014,9,1,5,374,-7.9439
2014,9,2,1,182,-3.3706
2014,9,2,2,131,-4.5502
2014,9,2,3,148,-4.6359
2014,9,2,4,121,-6.9700
2014,9,2,5,84,-9.5234
2014,9,3,1,241,-0.6553
2014,9,3,2,195,-1.6024
2014,9,3,3,132,-2.1663
2014,9,3,4,108,-4.5447
2014,9,3,5,81,-3.4103
2014,10,1,1,270,5.9683
2014,10,1,2,189,6.7218
2014,10,1,3,183,4.9680
2014,10,1,4,241,6.2691
2014,10,1,5,373,3.5584
2014,10,2,1,182,7.8698
2014,10,2,2,131,6.1194
2014,10,2,3,148,4.0735
2014,10,2,4,120,5.1067
2014,10,2,5,84,2.5478
2014,10,3,1,240,2.5927
2014,10,3,2,194,2.9110
2014,10,3,3,132,1.4665
2014,10,3,4,108,0.3306
2014,10,3,5,81,0.9759
2014,11,1,1,268,0.6853
2014,11,1,2,188,-0.2214
2014,11,1,3,182,-0.7152
2014,11,1,4,240,-0.1001
2014,11,1,5,368,-2.9009
2014,11,2,1,182,2.0796
2014,11,2,2,129,1.5232
2014,11,2,3,148,0.2020
2014,11,2,4,120,0.2735
2014,11,2,5,84,-1.3875
2014,11,3,1,240,3.5649
2014,11,3,2,194,4.1299
2014,11,3,3,132,3.0079
2014,11,3,4,108,0.3896
2014,11,3,5,80,-0.5488
2014,12,1,1,265,6.3576
2014,12,1,2,186,6.9303
2014,12,1,3,181,5.3661
2014,12,1,4,237,3.7689
2014,12,1,5,368,4.3611
2014,12,2,1,181,1.3702
2014,12,2,2,129,2.4245
2014,12,2,3,148,1.4333
2014,12,2,4,120,2.1341
2014,12,2,5,84,2.0072
2014,12,3,1,239,-1.1812
2014,12,3,2,192,-1.0080
2014,12,3,3,131,-0.4986
2014,12,3,4,108,-0.3946
2014,12,3,5,80,1.5140
2015,1,1,1,263,-3.6223
2015,1,1,2,186,-5.4450
2015,1,1,3,180,-5.4929
2015,1,1,4,235,-3.7668
2015,1,1,5,364,-5.2669
2015,1,2,1,180,-1.9327
2015,1,2,2,127,-3.2903
2015,1,2,3,147,-3.4638
2015,1,2,4,119,-3.6999
2015,1,2,5,84,-3.9859
2015,1,3,1,238,-0.2223
2015,1,3,2,190,-3.0286
2015,1,3,3,131,-3.1282
2015,1,3,4,108,-4.4228
2015,1,3,5,80,-0.7766
2015,2,1,1,262,3.9188
2015,2,1,2,184,6.5870
2015,2,1,3,179,7.8635
2015,2,1,4,234,5.8279
2015,2,1,5,363,6.4331
2015,2,2,1,179,8.4825
2015,2,2,2,126,7.9221
2015,2,2,3,147,6.4743
2015,2,2,4,117,6.2506
2015,2,2,5,84,3.1717
2015,2,3,1,238,6.2941
2015,2,3,2,186,6.3910
2015,2,3,3,131,6.1683
2015,2,3,4,106,6.0626
2015,2,3,5,80,0.2752
2015,3,1,1,260,-0.3681
2015,3,1,2,184,2.5124
2015,3,1,3,179,1.3436
2015,3,1,4,232,0.1358
2015,3,1,5,358,-0.1806
2015,3,2,1,178,2.3937
2015,3,2,2,123,3.2661
2015,3,2,3,147,1.6593
2015,3,2,4,116,1.3160
2015,3,2,5,84,-0.2290
2015,3,3,1,237,-0.6907
2015,3,3,2,185,-1.7865
2015,3,3,3,131,-1.8230
2015,3,3,4,106,-2.4728
2015,3,3,5,80,-2.6016
2015,4,1,1,256,-2.3543
2015,4,1,2,183,-2.8207
2015,4,1,3,177,-3.1314
2015,4,1,4,230,-2.5291
2015,4,1,5,357,-0.8775
2015,4,2,1,178,-4.2825
2015,4,2,2,123,-2.2205
2015,4,2,3,147,-2.5932
2015,4,2,4,114,-1.7286
2015,4,2,5,84,0.2099
2015,4,3,1,234,-0.2580
2015,4,3,2,185,0.4945
2015,4,3,3,131,1.7209
2015,4,3,4,105,3.0045
2015,4,3,5,80,1.2872
2015,5,1,1,253,3.1553
2015,5,1,2,182,6.1082
2015,5,1,3,176,1.8497
2015,5,1,4,229,0.1882
2015,5,1,5,356,-0.2762
2015,5,2,1,178,3.3812
2015,5,2,2,123,4.1516
2015,5,2,3,147,3.2121
2015,5,2,4,114,1.4897
2015,5,2,5,84,0.1375
2015,5,3,1,233,1.8391
2015,5,3,2,183,0.9351
2015,5,3,3,131,0.9958
2015,5,3,4,105,0.0402
2015,5,3,5,80,-1.7989
2015,6,1,1,252,4.3629
2015,6,1,2,180,1.8045
2015,6,1,3,175,1.6630
2015,6,1,4,227,1.1394
2015,6,1,5,355,0.9163
2015,6,2,1,178,1.8048
2015,6,2,2,122,1.2773
2015,6,2,3,147,-0.1639
2015,6,2,4,114,-2.6251
2015,6,2,5,84,-1.8931
2015,6,3,1,232,-0.4211
2015,6,3,2,183,-2.9036
2015,6,3,3,129,-2.8270
2015,6,3,4,105,-2.9426
2015,6,3,5,80,-5.3048
2015,7,1,1,241,-5.3842
2015,7,1,2,197,-1.2556
2015,7,1,3,234,-5.1786
2015,7,1,4,256,-6.8254
2015,7,1,5,373,-10.9983
2015,7,2,1,177,-0.4054
2015,7,2,2,137,0.0754
2015,7,2,3,145,-1.0966
2015,7,2,4,139,-3.8229
2015,7,2,5,90,-9.2357
2015,7,3,1,267,3.1271
2015,7,3,2,216,2.9239
2015,7,3,3,139,0.9091
2015,7,3,4,106,-0.9099
2015,7,3,5,68,-3.9188
2015,8,1,1,240,-8.4010
2015,8,1,2,196,-7.4598
2015,8,1,3,233,-3.6216
2015,8,1,4,253,-4.1647
2015,8,1,5,366,-0.6690
2015,8,2,1,177,-11.1032
2015,8,2,2,137,-5.3952
2015,8,2,3,145,-3.7882
2015,8,2,4,139,-4.3561
2015,8,2,5,88,-4.4350
2015,8,3,1,263,-6.2488
2015,8,3,2,216,-6.2268
2015,8,3,3,139,-6.3582
2015,8,3,4,105,-4.3190
2015,8,3,5,68,-5.0480
2015,9,1,1,240,-8.9448
2015,9,1,2,195,-9.3239
2015,9,1,3,233,-6.1754
2015,9,1,4,252,-5.9384
2015,9,1,5,364,-10.7947
2015,9,2,1,177,-9.2174
2015,9,2,2,134,-5.3117
2015,9,2,3,145,-4.8437
2015,9,2,4,139,-5.4455
2015,9,2,5,87,-8.2266
2015,9,3,1,261,-2.0850
2015,9,3,2,214,-2.7053
2015,9,3,3,138,-3.3421
2015,9,3,4,105,-2.8841
2015,9,3,5,68,-2.5493
2015,10,1,1,236,5.3761
2015,10,1,2,194,6.4953
2015,10,1,3,232,6.4626
2015,10,1,4,252,5.4403
2015,10,1,5,359,4.9798
