year,month,rank_ME,rank_TV_1,nstocks,ret_vw
1971,9,3,2,166,0.4783
1971,9,3,3,150,-1.2532
1971,9,3,4,85,-1.1001
1971,9,3,5,60,-4.4001
1971,10,1,1,48,-3.9796
1971,10,1,2,56,-2.3296
1971,10,1,3,87,-4.1196
1971,10,1,4,192,-5.8254
1971,10,1,5,662,-8.3997
1971,10,2,1,65,-2.5951
1971,10,2,2,67,-3.9126
1971,10,2,3,84,-6.1631
1971,10,2,4,117,-5.1734
1971,10,2,5,140,-9.4464
1971,10,3,1,175,-3.1687
1971,10,3,2,171,-3.7474
1971,10,3,3,148,-4.7868
1971,10,3,4,95,-5.8633
1971,10,3,5,45,-8.4624
1971,11,1,1,53,-3.6892
1971,11,1,2,68,-5.5127
1971,11,1,3,85,-3.9990
1971,11,1,4,242,-3.8086
1971,11,1,5,610,-4.7575
1971,11,2,1,78,-2.2713
1971,11,2,2,66,-1.0636
1971,11,2,3,93,-2.3764
1971,11,2,4,104,-2.8744
1971,11,2,5,133,-2.3985
1971,11,3,1,166,0.6209
1971,11,3,2,169,0.0174
1971,11,3,3,139,-0.5263
1971,11,3,4,97,-0.5543
1971,11,3,5,63,-2.6025
1971,12,1,1,53,7.4329
1971,12,1,2,76,13.1887
1971,12,1,3,137,13.3652
1971,12,1,4,222,15.1266
1971,12,1,5,564,13.8226
1971,12,2,1,83,9.7583
1971,12,2,2,67,12.6099
1971,12,2,3,86,13.0671
1971,12,2,4,110,14.3632
1971,12,2,5,133,14.3096
1971,12,3,1,164,7.2552
1971,12,3,2,169,9.4123
1971,12,3,3,127,9.6239
1971,12,3,4,114,10.1838
1971,12,3,5,65,11.8264
1972,1,1,1,30,5.6927
1972,1,1,2,56,9.3934
1972,1,1,3,88,9.6027
1972,1,1,4,201,12.1134
1972,1,1,5,686,15.9384
1972,1,2,1,69,4.4406
1972,1,2,2,66,4.5028
1972,1,2,3,87,5.3069
1972,1,2,4,127,7.4876
1972,1,2,5,131,11.2634
1972,1,3,1,181,0.6900
1972,1,3,2,170,3.6150
1972,1,3,3,147,1.6239
1972,1,3,4,97,4.6606
1972,1,3,5,44,9.4071
1972,2,1,1,31,3.9809
1972,2,1,2,41,5.6506
1972,2,1,3,81,5.4518
1972,2,1,4,176,4.9302
1972,2,1,5,731,3.9496
1972,2,2,1,56,2.1666
1972,2,2,2,74,2.5214
1972,2,2,3,100,3.0147
1972,2,2,4,118,4.4403
1972,2,2,5,137,2.7696
1972,2,3,1,189,2.4417
1972,2,3,2,167,3.6240
1972,2,3,3,138,5.1312
1972,2,3,4,100,3.1181
1972,2,3,5,51,6.2308
1972,3,1,1,42,0.8671
1972,3,1,2,52,6.1075
1972,3,1,3,84,-1.0172
1972,3,1,4,199,-0.1010
1972,3,1,5,690,-1.7456
1972,3,2,1,62,2.0958
1972,3,2,2,82,-0.9135
1972,3,2,3,84,0.8086
1972,3,2,4,116,0.2194
1972,3,2,5,136,0.6975
1972,3,3,1,178,0.3095
1972,3,3,2,161,0.7960
1972,3,3,3,141,2.0666
1972,3,3,4,107,0.1322
1972,3,3,5,61,-1.6882
1972,4,1,1,44,-0.8607
1972,4,1,2,56,2.0548
1972,4,1,3,99,1.5211
1972,4,1,4,207,0.8774
1972,4,1,5,660,-1.1365
1972,4,2,1,75,-0.2022
1972,4,2,2,68,2.3565
1972,4,2,3,96,0.8087
1972,4,2,4,103,1.3887
1972,4,2,5,142,-0.4964
1972,4,3,1,170,0.1601
1972,4,3,2,169,0.3549
1972,4,3,3,138,1.1477
1972,4,3,4,116,1.1050
1972,4,3,5,59,0.2364
1972,5,1,1,39,-1.2331
1972,5,1,2,61,-0.6393
1972,5,1,3,109,-3.5862
1972,5,1,4,227,-2.7549
1972,5,1,5,632,-2.8385
1972,5,2,1,72,-1.0718
1972,5,2,2,76,-1.7216
1972,5,2,3,85,-2.0529
1972,5,2,4,111,-2.2260
1972,5,2,5,146,-2.7655
1972,5,3,1,170,2.1969
1972,5,3,2,165,2.4958
1972,5,3,3,142,2.2812
1972,5,3,4,107,1.2543
1972,5,3,5,63,1.3562
1972,6,1,1,54,-3.3980
1972,6,1,2,81,-2.2992
1972,6,1,3,118,-4.1578
1972,6,1,4,182,-3.4403
1972,6,1,5,625,-4.4332
1972,6,2,1,74,-2.2628
1972,6,2,2,70,-3.0334
1972,6,2,3,95,-4.3300
1972,6,2,4,112,-3.4310
1972,6,2,5,142,-4.1556
1972,6,3,1,178,-2.1156
1972,6,3,2,157,-0.5182
1972,6,3,3,142,-2.9503
1972,6,3,4,99,-3.3082
1972,6,3,5,78,-2.1365
1972,7,1,1,50,-0.6882
1972,7,1,2,81,-2.0934
1972,7,1,3,121,-3.6275
1972,7,1,4,212,-3.2557
1972,7,1,5,597,-5.5900
1972,7,2,1,67,-1.3453
1972,7,2,2,78,-1.5004
1972,7,2,3,84,-2.1221
1972,7,2,4,111,-2.7111
1972,7,2,5,151,-6.5825
1972,7,3,1,178,0.9608
1972,7,3,2,161,0.4870
1972,7,3,3,137,-0.5843
1972,7,3,4,115,-3.8755
1972,7,3,5,66,-6.8495
1972,8,1,1,45,-0.0289
1972,8,1,2,86,0.1923
1972,8,1,3,121,1.2146
1972,8,1,4,242,0.2692
1972,8,1,5,574,-0.6617
1972,8,2,1,82,2.5858
1972,8,2,2,82,1.5865
1972,8,2,3,87,3.6256
1972,8,2,4,102,2.7174
1972,8,2,5,129,-0.9649
1972,8,3,1,176,4.8258
1972,8,3,2,159,2.3901
1972,8,3,3,138,3.2283
1972,8,3,4,103,3.4632
1972,8,3,5,87,0.7119
1972,9,1,1,67,-3.3813
1972,9,1,2,76,-4.1747
1972,9,1,3,116,-3.0219
1972,9,1,4,226,-4.5163
1972,9,1,5,589,-5.2656
1972,9,2,1,82,-1.3859
1972,9,2,2,80,-2.1112
1972,9,2,3,86,-4.5001
1972,9,2,4,104,-2.1995
1972,9,2,5,128,-3.0185
1972,9,3,1,159,0.3860
1972,9,3,2,155,-0.6743
1972,9,3,3,150,-0.6344
1972,9,3,4,117,-2.3380
1972,9,3,5,79,-4.5908
1972,10,1,1,56,-0.4587
1972,10,1,2,78,-1.1277
1972,10,1,3,127,-2.0024
1972,10,1,4,198,-3.2125
1972,10,1,5,620,-3.8456
1972,10,2,1,67,0.6278
1972,10,2,2,87,0.3380
1972,10,2,3,107,-1.7012
1972,10,2,4,101,0.4773
1972,10,2,5,122,-2.9373
1972,10,3,1,189,1.1896
1972,10,3,2,149,1.4699
1972,10,3,3,128,1.5240
1972,10,3,4,114,0.1414
1972,10,3,5,84,-1.5904
1972,11,1,1,54,2.4890
1972,11,1,2,76,2.7310
1972,11,1,3,126,5.7583
1972,11,1,4,196,6.6050
1972,11,1,5,630,4.6966
1972,11,2,1,67,5.5336
1972,11,2,2,90,5.3121
1972,11,2,3,83,7.3477
1972,11,2,4,127,8.0312
1972,11,2,5,117,4.1783
1972,11,3,1,188,6.0618
1972,11,3,2,163,4.8039
1972,11,3,3,145,3.0538
1972,11,3,4,100,6.6157
1972,11,3,5,72,4.3806
1972,12,1,1,45,1.6349
1972,12,1,2,71,-1.3617
1972,12,1,3,120,-0.2188
1972,12,1,4,230,-2.1803
1972,12,1,5,625,-4.2834
1972,12,2,1,60,-0.5397
1972,12,2,2,76,0.7675
1972,12,2,3,97,-0.4765
1972,12,2,4,127,-1.0906
1972,12,2,5,123,-2.0988
1972,12,3,1,198,2.2400
1972,12,3,2,165,1.2254
1972,12,3,3,144,0.4150
1972,12,3,4,103,-1.7622
1972,12,3,5,57,-1.2777
1973,1,1,1,35,-0.9180
1973,1,1,2,60,-3.1168
1973,1,1,3,97,-1.2561
1973,1,1,4,210,-3.7791
1973,1,1,5,691,-5.2764
1973,1,2,1,59,-1.6956
1973,1,2,2,60,-4.1151
1973,1,2,3,96,-5.9622
1973,1,2,4,126,-7.2040
1973,1,2,5,144,-7.8863
1973,1,3,1,195,0.2691
1973,1,3,2,189,-2.8253
1973,1,3,3,134,-5.3709
1973,1,3,4,102,-6.1757
1973,1,3,5,51,-13.6510
1973,2,1,1,379,-4.5078
1973,2,1,2,265,-6.2115
1973,2,1,3,370,-7.9490
1973,2,1,4,514,-9.4800
1973,2,1,5,1530,-10.5482
1973,2,2,1,142,-5.6388
1973,2,2,2,114,-7.3021
1973,2,2,3,129,-7.1281
1973,2,2,4,154,-8.7882
1973,2,2,5,216,-11.4240
1973,2,3,1,237,-2.9705
1973,2,3,2,187,-4.8534
1973,2,3,3,156,-3.8642
1973,2,3,4,120,-3.8312
1973,2,3,5,92,-9.6722
1973,3,1,1,428,-2.8697
1973,3,1,2,305,-2.8688
1973,3,1,3,413,-3.4406
1973,3,1,4,602,-2.8756
1973,3,1,5,1306,-3.8527
1973,3,2,1,165,-1.9671
1973,3,2,2,101,-2.3710
1973,3,2,3,120,-4.5024
1973,3,2,4,148,-3.9744
1973,3,2,5,208,-4.1315
1973,3,3,1,211,-0.2935
1973,3,3,2,183,-0.5815
1973,3,3,3,155,-0.4964
1973,3,3,4,156,-1.0263
1973,3,3,5,84,0.0052
1973,4,1,1,403,-3.5059
1973,4,1,2,293,-5.0485
1973,4,1,3,397,-7.2402
1973,4,1,4,563,-8.1359
1973,4,1,5,1387,-10.8897
1973,4,2,1,143,-1.9978
1973,4,2,2,117,-5.6375
1973,4,2,3,123,-8.2154
1973,4,2,4,148,-10.0225
1973,4,2,5,206,-11.9714
1973,4,3,1,213,-2.4300
1973,4,3,2,187,-4.5505
1973,4,3,3,161,-5.3555
1973,4,3,4,129,-9.5520
1973,4,3,5,99,-8.8894
1973,5,1,1,438,-5.7358
1973,5,1,2,316,-8.7351
1973,5,1,3,430,-10.3617
1973,5,1,4,626,-9.5765
1973,5,1,5,1223,-12.3667
1973,5,2,1,158,-6.1857
1973,5,2,2,105,-7.6786
1973,5,2,3,118,-8.4911
1973,5,2,4,165,-8.7459
1973,5,2,5,186,-9.6678
1973,5,3,1,223,-2.0061
1973,5,3,2,169,0.0740
1973,5,3,3,155,-1.9074
1973,5,3,4,121,-1.1383
1973,5,3,5,114,-8.8642
1973,6,1,1,421,-4.0044
1973,6,1,2,334,-4.0421
1973,6,1,3,485,-4.2373
1973,6,1,4,546,-4.9618
1973,6,1,5,1193,-5.3371
1973,6,2,1,155,-2.5205
1973,6,2,2,101,-4.3734
1973,6,2,3,123,-2.6715
1973,6,2,4,146,-4.6926
1973,6,2,5,187,-6.1114
1973,6,3,1,207,-0.1761
1973,6,3,2,197,-1.0077
1973,6,3,3,174,-1.9764
1973,6,3,4,123,-2.6718
1973,6,3,5,82,-3.6673
1973,7,1,1,480,3.9338
1973,7,1,2,350,11.1777
1973,7,1,3,421,12.6699
1973,7,1,4,600,15.4713
1973,7,1,5,1090,17.8832
1973,7,2,1,153,3.0777
1973,7,2,2,129,7.8797
1973,7,2,3,110,14.0109
1973,7,2,4,139,15.1480
1973,7,2,5,178,20.9663
1973,7,3,1,237,2.0583
1973,7,3,2,169,2.7662
1973,7,3,3,165,8.5177
1973,7,3,4,133,11.1080
1973,7,3,5,93,17.3168
1973,8,1,1,466,-2.5349
1973,8,1,2,321,-4.9527
1973,8,1,3,416,-5.0011
1973,8,1,4,567,-5.4887
1973,8,1,5,1147,-7.2609
1973,8,2,1,151,-2.4507
1973,8,2,2,101,-1.9259
1973,8,2,3,125,-3.7824
1973,8,2,4,150,-3.8457
1973,8,2,5,177,-4.4417
1973,8,3,1,226,-2.7977
1973,8,3,2,205,-3.9463
1973,8,3,3,160,-1.7784
1973,8,3,4,122,-2.4717
1973,8,3,5,83,-3.6120
1973,9,1,1,467,3.8002
1973,9,1,2,269,6.2491
1973,9,1,3,421,9.7085
1973,9,1,4,539,11.8158
1973,9,1,5,1161,9.2317
1973,9,2,1,173,6.0506
1973,9,2,2,107,10.1096
1973,9,2,3,112,11.6769
1973,9,2,4,145,11.6592
1973,9,2,5,189,11.5773
1973,9,3,1,221,1.6164
1973,9,3,2,190,7.9421
1973,9,3,3,176,6.2904
1973,9,3,4,123,7.7690
1973,9,3,5,76,10.6015
1973,10,1,1,528,2.4596
1973,10,1,2,294,0.4300
1973,10,1,3,347,0.8777
1973,10,1,4,510,-0.6738
1973,10,1,5,1144,-1.6397
1973,10,2,1,157,2.2712
1973,10,2,2,93,1.8170
1973,10,2,3,122,-1.0697
1973,10,2,4,160,-1.6766
1973,10,2,5,194,-1.5042
1973,10,3,1,242,-0.7889
1973,10,3,2,189,0.3202
1973,10,3,3,154,0.4390
1973,10,3,4,123,2.8025
1973,10,3,5,79,-2.1197
1973,11,1,1,422,-12.8968
1973,11,1,2,321,-19.6748
1973,11,1,3,339,-20.1019
1973,11,1,4,515,-20.9426
1973,11,1,5,1190,-21.6703
1973,11,2,1,151,-12.5522
1973,11,2,2,122,-17.4474
1973,11,2,3,110,-17.7427
1973,11,2,4,148,-21.3274
1973,11,2,5,195,-20.6869
1973,11,3,1,244,-10.2474
1973,11,3,2,196,-10.9932
1973,11,3,3,162,-12.6154
1973,11,3,4,129,-13.9999
1973,11,3,5,66,-19.2827
1973,12,1,1,397,-3.5492
1973,12,1,2,315,-5.0554
1973,12,1,3,422,-3.6420
1973,12,1,4,509,-5.6937
1973,12,1,5,1056,-5.2952
1973,12,2,1,156,-1.5620
1973,12,2,2,108,0.4777
1973,12,2,3,125,-1.6011
1973,12,2,4,135,-2.1642
1973,12,2,5,204,-1.0579
1973,12,3,1,217,0.1319
1973,12,3,2,196,1.1260
1973,12,3,3,162,5.4471
1973,12,3,4,119,5.2900
1973,12,3,5,109,2.9000
1974,1,1,1,453,9.5323
1974,1,1,2,268,13.6340
1974,1,1,3,370,15.2685
1974,1,1,4,483,17.7809
1974,1,1,5,1060,18.0218
1974,1,2,1,168,7.6103
1974,1,2,2,118,9.2745
1974,1,2,3,131,10.2100
1974,1,2,4,159,8.1124
1974,1,2,5,174,11.9488
1974,1,3,1,227,-1.3388
1974,1,3,2,186,-0.7168
1974,1,3,3,174,-0.4652
1974,1,3,4,127,2.8751
1974,1,3,5,87,3.0454
1974,2,1,1,491,1.7600
1974,2,1,2,272,1.7824
1974,2,1,3,324,0.9606
1974,2,1,4,451,0.2038
1974,2,1,5,1100,-1.5511
1974,2,2,1,180,-0.3019
1974,2,2,2,108,0.9846
1974,2,2,3,114,0.6783
1974,2,2,4,154,-0.8615
1974,2,2,5,171,-0.1976
1974,2,3,1,237,0.0733
1974,2,3,2,190,-0.0109
1974,2,3,3,160,1.3297
1974,2,3,4,133,-1.9832
1974,2,3,5,72,0.7413
1974,3,1,1,472,3.1707
1974,3,1,2,291,3.7188
1974,3,1,3,409,3.6025
1974,3,1,4,421,1.3054
1974,3,1,5,1038,0.0110
1974,3,2,1,180,0.5366
1974,3,2,2,110,0.7237
1974,3,2,3,134,0.1206
1974,3,2,4,137,-1.0866
1974,3,2,5,168,-1.9869
1974,3,3,1,213,-2.5490
1974,3,3,2,181,-1.3614
1974,3,3,3,159,-2.6972
1974,3,3,4,127,-2.8988
1974,3,3,5,97,-4.1868
1974,4,1,1,433,-3.6736
1974,4,1,2,256,-4.0313
1974,4,1,3,330,-4.8910
1974,4,1,4,432,-6.4476
1974,4,1,5,1162,-6.4908
1974,4,2,1,175,-5.6117
1974,4,2,2,118,-5.1908
1974,4,2,3,115,-5.7454
1974,4,2,4,141,-6.0087
1974,4,2,5,187,-8.1349
1974,4,3,1,219,-4.9198
1974,4,3,2,180,-2.6331
1974,4,3,3,172,-4.5588
1974,4,3,4,134,-4.6979
1974,4,3,5,74,-4.4045
1974,5,1,1,524,-5.5838
1974,5,1,2,301,-6.7638
1974,5,1,3,354,-6.3859
1974,5,1,4,440,-6.7688
1974,5,1,5,994,-9.4929
1974,5,2,1,177,-5.5076
1974,5,2,2,116,-5.8651
1974,5,2,3,122,-7.5255
1974,5,2,4,155,-8.5306
1974,5,2,5,164,-10.3707
1974,5,3,1,213,-2.3867
1974,5,3,2,175,-1.3423
1974,5,3,3,169,-3.4443
1974,5,3,4,140,-6.5194
1974,5,3,5,78,-10.2283
1974,6,1,1,563,-2.8147
1974,6,1,2,291,-3.3643
1974,6,1,3,358,-3.3493
1974,6,1,4,406,-1.4962
1974,6,1,5,984,-3.2533
1974,6,2,1,193,-1.8002
1974,6,2,2,102,-1.8358
1974,6,2,3,123,-3.4017
1974,6,2,4,136,-2.0467
1974,6,2,5,165,-5.1777
1974,6,3,1,202,-0.9917
1974,6,3,2,185,-1.6249
1974,6,3,3,147,-2.3675
1974,6,3,4,140,-1.9294
1974,6,3,5,106,-4.7903
1974,7,1,1,612,-5.2809
1974,7,1,2,298,-4.5117
1974,7,1,3,304,-4.8526
1974,7,1,4,442,-5.5609
1974,7,1,5,935,-5.8106
1974,7,2,1,192,-3.4760
1974,7,2,2,96,-4.0658
1974,7,2,3,110,-4.0817
1974,7,2,4,148,-4.7906
1974,7,2,5,171,-7.1916
1974,7,3,1,208,-8.7281
1974,7,3,2,195,-6.9856
1974,7,3,3,162,-6.7804
1974,7,3,4,127,-4.4024
1974,7,3,5,82,-8.0698
1974,8,1,1,622,-6.7446
1974,8,1,2,302,-7.5200
1974,8,1,3,366,-8.2915
1974,8,1,4,426,-7.5227
1974,8,1,5,845,-8.9281
1974,8,2,1,198,-8.0952
1974,8,2,2,104,-7.6563
1974,8,2,3,117,-8.2030
1974,8,2,4,151,-8.0664
1974,8,2,5,162,-6.8963
1974,8,3,1,190,-7.4366
1974,8,3,2,180,-9.6601
1974,8,3,3,170,-8.4683
1974,8,3,4,136,-9.2226
1974,8,3,5,92,-8.5039
1974,9,1,1,636,-7.7340
1974,9,1,2,273,-7.4536
1974,9,1,3,328,-7.4188
1974,9,1,4,411,-7.9438
1974,9,1,5,877,-10.1916
1974,9,2,1,200,-7.7386
1974,9,2,2,124,-8.6713
1974,9,2,3,110,-5.8488
1974,9,2,4,125,-10.8400
1974,9,2,5,152,-13.0208
1974,9,3,1,186,-8.9343
1974,9,3,2,171,-10.7127
1974,9,3,3,176,-13.3825
1974,9,3,4,155,-14.6237
1974,9,3,5,86,-15.3444
1974,10,1,1,679,5.3862
1974,10,1,2,290,8.7753
1974,10,1,3,278,7.9038
1974,10,1,4,445,11.0249
1974,10,1,5,798,10.3823
1974,10,2,1,198,6.9503
1974,10,2,2,106,6.4684
1974,10,2,3,126,10.5483
1974,10,2,4,145,15.0671
1974,10,2,5,141,15.4656
1974,10,3,1,192,11.9086
1974,10,3,2,186,17.9661
1974,10,3,3,165,18.4667
1974,10,3,4,141,20.6376
1974,10,3,5,90,25.4238
1974,11,1,1,682,-3.4368
1974,11,1,2,287,-6.0827
1974,11,1,3,295,-4.0768
1974,11,1,4,339,-5.5738
1974,11,1,5,833,-7.8452
1974,11,2,1,193,-3.6309
1974,11,2,2,121,-4.8949
1974,11,2,3,121,-5.6565
1974,11,2,4,128,-5.1205
1974,11,2,5,160,-4.6262
1974,11,3,1,170,-2.6529
1974,11,3,2,183,-4.7226
1974,11,3,3,177,-3.0374
1974,11,3,4,154,-4.6480
1974,11,3,5,97,-5.8834
1974,12,1,1,489,-7.4130
1974,12,1,2,266,-7.5121
1974,12,1,3,355,-8.1087
1974,12,1,4,367,-8.0649
1974,12,1,5,904,-9.9680
1974,12,2,1,180,-5.3266
1974,12,2,2,125,-4.5687
1974,12,2,3,113,-5.1671
1974,12,2,4,150,-5.8431
1974,12,2,5,173,-7.0229
1974,12,3,1,209,-0.2338
1974,12,3,2,165,-2.2528
1974,12,3,3,170,-3.6843
1974,12,3,4,150,-5.0021
1974,12,3,5,89,-6.4355
1975,1,1,1,384,17.5012
1975,1,1,2,232,28.2624
1975,1,1,3,269,27.2379
1975,1,1,4,412,32.5793
1975,1,1,5,1057,39.7921
1975,1,2,1,166,20.1793
1975,1,2,2,118,26.4977
1975,1,2,3,153,28.4476
1975,1,2,4,166,24.6685
1975,1,2,5,150,29.1616
1975,1,3,1,240,11.2197
1975,1,3,2,186,13.8587
1975,1,3,3,163,13.1485
1975,1,3,4,129,14.2592
1975,1,3,5,58,20.7437
1975,2,1,1,414,5.7355
1975,2,1,2,224,6.2299
1975,2,1,3,278,6.7606
1975,2,1,4,432,4.7469
1975,2,1,5,1041,4.0927
1975,2,2,1,136,4.0458
1975,2,2,2,123,2.7482
1975,2,2,3,137,5.1337
1975,2,2,4,164,5.5732
1975,2,2,5,159,7.7343
1975,2,3,1,228,4.7263
1975,2,3,2,185,6.5409
1975,2,3,3,170,9.7723
1975,2,3,4,144,5.7084
1975,2,3,5,40,14.6839
1975,3,1,1,405,5.8602
1975,3,1,2,269,7.1163
1975,3,1,3,281,8.4320
1975,3,1,4,455,11.0638
1975,3,1,5,973,11.8134
1975,3,2,1,162,2.8369
1975,3,2,2,103,6.2147
1975,3,2,3,132,6.2483
1975,3,2,4,152,8.5609
1975,3,2,5,187,7.1031
1975,3,3,1,218,1.1407
1975,3,3,2,196,2.0699
1975,3,3,3,152,5.1078
1975,3,3,4,129,6.9483
1975,3,3,5,73,6.9471
1975,4,1,1,446,4.2948
1975,4,1,2,259,2.3343
1975,4,1,3,338,4.3694
1975,4,1,4,429,6.1927
1975,4,1,5,968,2.7232
1975,4,2,1,154,2.9779
1975,4,2,2,95,3.4769
1975,4,2,3,126,6.2862
1975,4,2,4,146,6.4534
1975,4,2,5,182,4.1686
1975,4,3,1,224,1.8331
1975,4,3,2,189,7.5480
1975,4,3,3,169,7.4835
1975,4,3,4,131,5.9602
1975,4,3,5,52,10.7542
1975,5,1,1,512,4.9294
1975,5,1,2,267,8.4181
1975,5,1,3,268,7.6097
1975,5,1,4,394,10.1952
1975,5,1,5,989,8.7798
1975,5,2,1,157,4.3683
1975,5,2,2,121,7.4222
1975,5,2,3,106,7.8415
1975,5,2,4,148,11.0179
1975,5,2,5,184,8.7192
1975,5,3,1,218,5.7570
1975,5,3,2,189,4.4773
1975,5,3,3,169,5.5013
1975,5,3,4,120,6.6103
1975,5,3,5,67,6.5144
1975,6,1,1,477,6.1291
1975,6,1,2,218,10.8981
1975,6,1,3,293,8.9743
1975,6,1,4,375,8.8049
1975,6,1,5,1067,7.7972
1975,6,2,1,150,5.0051
1975,6,2,2,93,7.7173
1975,6,2,3,112,7.1228
1975,6,2,4,154,7.0002
1975,6,2,5,202,5.4906
1975,6,3,1,223,4.9591
1975,6,3,2,186,4.8490
1975,6,3,3,170,6.1177
1975,6,3,4,123,2.9347
1975,6,3,5,63,6.4125
1975,7,1,1,434,2.1469
1975,7,1,2,234,1.6734
1975,7,1,3,326,0.9345
1975,7,1,4,367,-0.7879
1975,7,1,5,1078,-2.5381
1975,7,2,1,148,-1.9389
1975,7,2,2,86,-2.3322
1975,7,2,3,134,-3.2883
1975,7,2,4,165,-3.3091
1975,7,2,5,183,-6.5198
1975,7,3,1,225,-5.8683
1975,7,3,2,207,-7.3321
1975,7,3,3,150,-6.1623
1975,7,3,4,119,-5.8776
1975,7,3,5,59,-9.1769
1975,8,1,1,428,-3.2092
1975,8,1,2,240,-4.4945
1975,8,1,3,317,-5.9588
1975,8,1,4,416,-7.2553
1975,8,1,5,1059,-6.7947
1975,8,2,1,137,-2.7722
1975,8,2,2,98,-3.3522
1975,8,2,3,120,-4.6291
1975,8,2,4,194,-4.7399
1975,8,2,5,178,-5.6417
1975,8,3,1,225,-1.3650
1975,8,3,2,207,-1.7514
1975,8,3,3,164,-2.2942
1975,8,3,4,109,-3.0073
1975,8,3,5,51,-3.4679
1975,9,1,1,562,-1.6163
1975,9,1,2,270,-3.0947
1975,9,1,3,315,-2.5851
1975,9,1,4,444,-3.2558
1975,9,1,5,874,-5.1951
1975,9,2,1,180,-2.4116
1975,9,2,2,92,-1.3603
1975,9,2,3,117,-3.9620
1975,9,2,4,147,-4.7305
1975,9,2,5,191,-4.5321
1975,9,3,1,208,-3.0898
1975,9,3,2,191,-2.5002
1975,9,3,3,162,-4.1641
1975,9,3,4,127,-5.5654
1975,9,3,5,70,-6.0104
1975,10,1,1,522,0.3052
1975,10,1,2,287,3.2146
1975,10,1,3,355,1.4471
1975,10,1,4,432,2.7733
1975,10,1,5,878,0.5481
1975,10,2,1,182,2.8170
1975,10,2,2,116,5.2266
1975,10,2,3,135,4.2198
1975,10,2,4,128,2.1028
1975,10,2,5,166,0.8599
1975,10,3,1,200,5.5815
1975,10,3,2,187,6.8920
1975,10,3,3,159,7.4934
1975,10,3,4,134,5.6494
1975,10,3,5,78,3.8887
1975,11,1,1,531,1.9008
1975,11,1,2,254,3.0778
1975,11,1,3,282,1.8546
1975,11,1,4,393,1.6233
1975,11,1,5,1015,1.6345
1975,11,2,1,171,2.4854
1975,11,2,2,108,5.4300
1975,11,2,3,114,1.9091
1975,11,2,4,157,1.0651
1975,11,2,5,170,3.4470
1975,11,3,1,199,2.0561
1975,11,3,2,199,3.6810
1975,11,3,3,165,2.7668
1975,11,3,4,133,3.1889
1975,11,3,5,68,4.2570
1975,12,1,1,453,-0.7300
1975,12,1,2,240,-0.8617
1975,12,1,3,296,-0.2768
1975,12,1,4,418,-0.5059
1975,12,1,5,1071,-1.9235
1975,12,2,1,158,-1.3864
1975,12,2,2,106,-0.9689
1975,12,2,3,106,-2.3764
1975,12,2,4,175,-0.4619
1975,12,2,5,168,-0.7483
1975,12,3,1,217,-1.4948
1975,12,3,2,200,-0.7333
1975,12,3,3,177,-1.2763
1975,12,3,4,125,-0.6653
1975,12,3,5,45,0.1045
1976,1,1,1,386,13.0984
1976,1,1,2,206,18.9847
1976,1,1,3,273,21.0749
1976,1,1,4,358,22.2441
1976,1,1,5,1170,24.4170
1976,1,2,1,160,12.7716
1976,1,2,2,124,17.9260
1976,1,2,3,115,17.9914
1976,1,2,4,152,20.5806
1976,1,2,5,178,20.1097
1976,1,3,1,233,11.0987
1976,1,3,2,188,11.8261
1976,1,3,3,173,14.1996
1976,1,3,4,119,15.9656
1976,1,3,5,48,13.9733
1976,2,1,1,392,7.4573
1976,2,1,2,186,9.5137
1976,2,1,3,267,10.4440
1976,2,1,4,440,10.8046
1976,2,1,5,1120,13.6132
1976,2,2,1,113,4.3504
1976,2,2,2,113,6.3337
1976,2,2,3,145,7.6092
1976,2,2,4,170,7.8020
1976,2,2,5,181,9.7219
1976,2,3,1,243,-0.7560
1976,2,3,2,214,-0.7490
1976,2,3,3,150,1.6668
1976,2,3,4,118,1.3057
1976,2,3,5,40,5.3112
1976,3,1,1,370,2.4909
1976,3,1,2,223,0.8582
1976,3,1,3,281,3.0950
1976,3,1,4,441,1.4197
1976,3,1,5,1163,0.5893
1976,3,2,1,135,0.8197
1976,3,2,2,88,1.9816
1976,3,2,3,147,2.3579
1976,3,2,4,175,1.1726
1976,3,2,5,156,1.4163
1976,3,3,1,242,2.8915
1976,3,3,2,220,2.6769
1976,3,3,3,153,2.5196
1976,3,3,4,97,1.8187
1976,3,3,5,49,6.6368
1976,4,1,1,375,1.9159
1976,4,1,2,259,1.1887
1976,4,1,3,259,0.2726
1976,4,1,4,428,-1.7245
1976,4,1,5,1166,-3.2740
1976,4,2,1,148,1.3794
1976,4,2,2,82,-0.9182
1976,4,2,3,135,-1.4144
1976,4,2,4,179,-1.3012
1976,4,2,5,154,-2.9357
1976,4,3,1,233,-0.4106
1976,4,3,2,204,-0.9592
1976,4,3,3,156,-1.1708
1976,4,3,4,108,-3.0569
1976,4,3,5,53,-2.0656
1976,5,1,1,438,-0.7162
1976,5,1,2,260,-0.0544
1976,5,1,3,322,-1.9653
1976,5,1,4,354,-1.8605
1976,5,1,5,1130,-3.8805
1976,5,2,1,136,-1.2424
1976,5,2,2,103,-0.5371
1976,5,2,3,130,-0.9144
1976,5,2,4,148,-0.9671
1976,5,2,5,192,-2.4923
1976,5,3,1,235,-1.1258
1976,5,3,2,199,-1.0720
1976,5,3,3,141,0.7872
