year,month,rank_ME,rank_IVFF_1,nstocks,ret_vw
1974,8,2,1,180,-8.8644
1974,8,2,2,97,-7.3641
1974,8,2,3,148,-7.1370
1974,8,2,4,156,-6.9676
1974,8,2,5,151,-8.2471
1974,8,3,1,212,-7.7303
1974,8,3,2,194,-8.9562
1974,8,3,3,154,-10.1599
1974,8,3,4,138,-11.1248
1974,8,3,5,70,-8.0427
1974,9,1,1,496,-7.4586
1974,9,1,2,291,-8.1597
1974,9,1,3,293,-7.2708
1974,9,1,4,472,-8.7309
1974,9,1,5,973,-9.4624
1974,9,2,1,169,-8.1093
1974,9,2,2,122,-7.8074
1974,9,2,3,130,-7.3180
1974,9,2,4,151,-11.3618
1974,9,2,5,139,-11.8811
1974,9,3,1,205,-10.8078
1974,9,3,2,190,-12.3285
1974,9,3,3,165,-11.9047
1974,9,3,4,128,-11.8082
1974,9,3,5,86,-14.6691
1974,10,1,1,511,5.0041
1974,10,1,2,285,8.6427
1974,10,1,3,315,7.5730
1974,10,1,4,449,11.1825
1974,10,1,5,930,9.8504
1974,10,2,1,171,7.4470
1974,10,2,2,112,11.9427
1974,10,2,3,123,8.1054
1974,10,2,4,160,12.8879
1974,10,2,5,150,13.8598
1974,10,3,1,229,15.0375
1974,10,3,2,181,19.6631
1974,10,3,3,174,17.9300
1974,10,3,4,120,20.3817
1974,10,3,5,70,19.8866
1974,11,1,1,551,-3.9076
1974,11,1,2,240,-4.1622
1974,11,1,3,310,-5.1510
1974,11,1,4,431,-5.2395
1974,11,1,5,904,-7.5076
1974,11,2,1,156,-3.6267
1974,11,2,2,104,-3.8950
1974,11,2,3,148,-5.1242
1974,11,2,4,161,-5.7421
1974,11,2,5,154,-4.6914
1974,11,3,1,201,-3.9246
1974,11,3,2,185,-4.2072
1974,11,3,3,175,-4.1165
1974,11,3,4,135,-3.5527
1974,11,3,5,85,-5.6146
1974,12,1,1,414,-7.0660
1974,12,1,2,244,-8.7286
1974,12,1,3,319,-6.6369
1974,12,1,4,459,-8.0620
1974,12,1,5,945,-10.2795
1974,12,2,1,155,-4.6288
1974,12,2,2,117,-5.3223
1974,12,2,3,145,-4.9881
1974,12,2,4,153,-6.3326
1974,12,2,5,171,-6.8679
1974,12,3,1,229,-1.4999
1974,12,3,2,189,-2.8215
1974,12,3,3,171,-2.9647
1974,12,3,4,129,-5.8594
1974,12,3,5,65,-5.1196
1975,1,1,1,323,17.3590
1975,1,1,2,199,23.8527
1975,1,1,3,256,29.3168
1975,1,1,4,451,31.4190
1975,1,1,5,1125,39.3995
1975,1,2,1,131,17.6248
1975,1,2,2,131,26.0329
1975,1,2,3,166,25.5055
1975,1,2,4,175,29.7160
1975,1,2,5,150,27.6116
1975,1,3,1,259,9.7960
1975,1,3,2,196,16.2226
1975,1,3,3,156,16.8676
1975,1,3,4,120,18.0755
1975,1,3,5,45,25.1022
1975,2,1,1,344,5.6575
1975,2,1,2,212,6.3958
1975,2,1,3,257,6.0046
1975,2,1,4,419,5.9019
1975,2,1,5,1157,3.9257
1975,2,2,1,117,3.6166
1975,2,2,2,125,1.9613
1975,2,2,3,136,6.4626
1975,2,2,4,180,5.3422
1975,2,2,5,161,7.6499
1975,2,3,1,226,5.4691
1975,2,3,2,186,7.3834
1975,2,3,3,185,9.3117
1975,2,3,4,128,5.0969
1975,2,3,5,42,11.4524
1975,3,1,1,363,5.3587
1975,3,1,2,240,8.6001
1975,3,1,3,265,7.9018
1975,3,1,4,480,10.8775
1975,3,1,5,1035,11.4643
1975,3,2,1,144,2.1929
1975,3,2,2,104,5.5942
1975,3,2,3,140,8.2106
1975,3,2,4,163,7.9088
1975,3,2,5,185,6.4905
1975,3,3,1,224,0.8558
1975,3,3,2,202,3.6398
1975,3,3,3,143,6.1729
1975,3,3,4,133,6.6958
1975,3,3,5,66,6.2951
1975,4,1,1,386,3.9143
1975,4,1,2,240,2.8547
1975,4,1,3,322,5.6098
1975,4,1,4,414,5.4578
1975,4,1,5,1078,2.7383
1975,4,2,1,137,2.2601
1975,4,2,2,99,6.2284
1975,4,2,3,131,5.0390
1975,4,2,4,148,6.2514
1975,4,2,5,188,4.0393
1975,4,3,1,229,3.7853
1975,4,3,2,195,6.6841
1975,4,3,3,177,6.8192
1975,4,3,4,117,6.3598
1975,4,3,5,47,8.6164
1975,5,1,1,439,4.7443
1975,5,1,2,243,7.4463
1975,5,1,3,296,8.6836
1975,5,1,4,406,9.4097
1975,5,1,5,1046,8.8488
1975,5,2,1,135,5.1300
1975,5,2,2,115,6.5397
1975,5,2,3,129,7.0364
1975,5,2,4,163,10.6791
1975,5,2,5,174,9.0536
1975,5,3,1,222,4.7259
1975,5,3,2,202,6.4141
1975,5,3,3,164,5.8515
1975,5,3,4,109,4.6348
1975,5,3,5,66,5.8206
1975,6,1,1,437,5.7611
1975,6,1,2,190,10.1103
1975,6,1,3,309,9.3707
1975,6,1,4,384,9.3624
1975,6,1,5,1110,7.7247
1975,6,2,1,139,5.0050
1975,6,2,2,104,8.1364
1975,6,2,3,112,8.4342
1975,6,2,4,165,5.9221
1975,6,2,5,191,5.1766
1975,6,3,1,240,4.6193
1975,6,3,2,179,6.0751
1975,6,3,3,173,4.9535
1975,6,3,4,116,5.2326
1975,6,3,5,57,5.0863
1975,7,1,1,384,2.4964
1975,7,1,2,237,0.9869
1975,7,1,3,301,1.0629
1975,7,1,4,390,-0.6620
1975,7,1,5,1127,-2.3622
1975,7,2,1,130,-1.4275
1975,7,2,2,100,-2.7427
1975,7,2,3,127,-2.9127
1975,7,2,4,173,-4.4827
1975,7,2,5,186,-5.7360
1975,7,3,1,241,-6.4707
1975,7,3,2,197,-5.7699
1975,7,3,3,159,-6.6872
1975,7,3,4,106,-5.9791
1975,7,3,5,57,-8.0891
1975,8,1,1,383,-2.9566
1975,8,1,2,224,-3.8773
1975,8,1,3,313,-6.0490
1975,8,1,4,398,-6.7815
1975,8,1,5,1142,-7.0647
1975,8,2,1,127,-2.9821
1975,8,2,2,108,-4.0804
1975,8,2,3,135,-3.3438
1975,8,2,4,181,-4.8841
1975,8,2,5,176,-5.9708
1975,8,3,1,232,-1.3553
1975,8,3,2,211,-1.8076
1975,8,3,3,158,-2.5240
1975,8,3,4,108,-2.8231
1975,8,3,5,47,-4.5586
1975,9,1,1,465,-1.5139
1975,9,1,2,211,-2.6555
1975,9,1,3,310,-2.5614
1975,9,1,4,425,-3.2988
1975,9,1,5,1054,-4.8516
1975,9,2,1,151,-2.0682
1975,9,2,2,94,-2.8749
1975,9,2,3,121,-3.6455
1975,9,2,4,181,-3.9095
1975,9,2,5,180,-4.8319
1975,9,3,1,220,-2.8644
1975,9,3,2,208,-3.2944
1975,9,3,3,163,-4.0617
1975,9,3,4,112,-5.5519
1975,9,3,5,55,-6.8645
1975,10,1,1,434,0.3476
1975,10,1,2,251,2.4199
1975,10,1,3,293,3.3080
1975,10,1,4,429,1.8430
1975,10,1,5,1067,0.6529
1975,10,2,1,161,2.3742
1975,10,2,2,114,4.6102
1975,10,2,3,143,4.6190
1975,10,2,4,142,2.6237
1975,10,2,5,167,0.8692
1975,10,3,1,215,6.5797
1975,10,3,2,201,6.1964
1975,10,3,3,159,5.8658
1975,10,3,4,124,6.6953
1975,10,3,5,59,2.5481
1975,11,1,1,466,2.0281
1975,11,1,2,238,2.3872
1975,11,1,3,276,2.3972
1975,11,1,4,401,1.4342
1975,11,1,5,1094,1.7064
1975,11,2,1,149,3.2681
1975,11,2,2,116,4.0330
1975,11,2,3,119,1.4526
1975,11,2,4,170,1.7695
1975,11,2,5,166,3.4197
1975,11,3,1,221,3.0043
1975,11,3,2,190,2.2434
1975,11,3,3,173,3.5486
1975,11,3,4,124,3.7010
1975,11,3,5,56,4.1043
1975,12,1,1,418,-0.4020
1975,12,1,2,207,-1.4343
1975,12,1,3,297,-0.4709
1975,12,1,4,429,-0.7181
1975,12,1,5,1127,-1.6768
1975,12,2,1,143,-1.6857
1975,12,2,2,108,-1.4180
1975,12,2,3,115,-0.8669
1975,12,2,4,179,-0.7133
1975,12,2,5,168,-0.9456
1975,12,3,1,228,-1.0661
1975,12,3,2,203,-1.9016
1975,12,3,3,179,-1.2409
1975,12,3,4,113,-0.1549
1975,12,3,5,41,0.1951
1976,1,1,1,327,13.2125
1976,1,1,2,208,16.8663
1976,1,1,3,212,22.7124
1976,1,1,4,380,20.2973
1976,1,1,5,1266,24.5815
1976,1,2,1,139,12.2223
1976,1,2,2,122,18.5513
1976,1,2,3,128,18.4783
1976,1,2,4,171,20.6437
1976,1,2,5,169,18.6904
1976,1,3,1,247,11.1359
1976,1,3,2,195,12.1152
1976,1,3,3,171,15.2564
1976,1,3,4,108,14.4873
1976,1,3,5,40,14.6358
1976,2,1,1,339,7.6359
1976,2,1,2,180,7.7421
1976,2,1,3,253,11.2735
1976,2,1,4,442,10.7303
1976,2,1,5,1191,13.3000
1976,2,2,1,96,4.5457
1976,2,2,2,120,6.4809
1976,2,2,3,140,7.3402
1976,2,2,4,186,7.7325
1976,2,2,5,180,9.5356
1976,2,3,1,248,-0.6776
1976,2,3,2,214,-0.4792
1976,2,3,3,156,1.0643
1976,2,3,4,110,0.6903
1976,2,3,5,37,5.3574
1976,3,1,1,334,1.3782
1976,3,1,2,206,1.6612
1976,3,1,3,254,3.5644
1976,3,1,4,467,1.3834
1976,3,1,5,1217,0.6693
1976,3,2,1,123,1.6691
1976,3,2,2,89,0.7765
1976,3,2,3,144,2.3569
1976,3,2,4,186,1.2061
1976,3,2,5,159,1.3595
1976,3,3,1,251,2.7788
1976,3,3,2,217,2.5329
1976,3,3,3,154,2.8386
1976,3,3,4,87,2.7814
1976,3,3,5,52,6.4515
1976,4,1,1,329,1.6081
1976,4,1,2,232,1.8403
1976,4,1,3,267,-0.5680
1976,4,1,4,407,-0.7286
1976,4,1,5,1252,-3.1942
1976,4,2,1,129,1.3038
1976,4,2,2,97,-0.0609
1976,4,2,3,127,-1.4845
1976,4,2,4,185,-1.3608
1976,4,2,5,160,-2.9330
1976,4,3,1,248,-0.8423
1976,4,3,2,204,-0.5819
1976,4,3,3,150,-1.4636
1976,4,3,4,99,-2.4818
1976,4,3,5,53,-0.7218
1976,5,1,1,381,0.0630
1976,5,1,2,219,-0.8031
1976,5,1,3,296,-2.3311
1976,5,1,4,388,-1.7762
1976,5,1,5,1220,-3.6080
1976,5,2,1,118,-1.2537
1976,5,2,2,109,-0.6776
1976,5,2,3,147,-1.5190
1976,5,2,4,150,-1.5949
1976,5,2,5,185,-1.4615
1976,5,3,1,239,-1.2414
1976,5,3,2,205,-0.3959
1976,5,3,3,141,1.0202
1976,5,3,4,105,-0.3975
1976,5,3,5,59,-0.0555
1976,6,1,1,378,0.4126
1976,6,1,2,238,2.6881
1976,6,1,3,274,2.4330
1976,6,1,4,495,3.3512
1976,6,1,5,1119,2.3512
1976,6,2,1,152,2.9331
1976,6,2,2,95,4.2961
1976,6,2,3,139,4.4833
1976,6,2,4,160,5.4606
1976,6,2,5,163,3.9822
1976,6,3,1,237,3.7721
1976,6,3,2,195,5.2913
1976,6,3,3,150,4.8541
1976,6,3,4,111,5.5100
1976,6,3,5,57,6.1072
1976,7,1,1,467,1.6515
1976,7,1,2,223,0.4250
1976,7,1,3,267,0.8498
1976,7,1,4,420,1.1506
1976,7,1,5,1127,-1.6622
1976,7,2,1,154,2.7160
1976,7,2,2,94,1.7359
1976,7,2,3,126,-0.4033
1976,7,2,4,167,-1.0865
1976,7,2,5,170,-1.2786
1976,7,3,1,228,-0.5658
1976,7,3,2,199,-0.7499
1976,7,3,3,148,-1.6653
1976,7,3,4,115,-1.5989
1976,7,3,5,57,-2.6709
1976,8,1,1,402,-0.8613
1976,8,1,2,218,0.3240
1976,8,1,3,255,-0.7689
1976,8,1,4,406,-2.3601
1976,8,1,5,1027,-3.7722
1976,8,2,1,132,-0.6926
1976,8,2,2,110,-0.8454
1976,8,2,3,125,-2.1515
1976,8,2,4,158,-2.5492
1976,8,2,5,169,-4.8377
1976,8,3,1,229,0.7197
1976,8,3,2,198,0.7330
1976,8,3,3,163,-2.1889
1976,8,3,4,91,-2.2123
1976,8,3,5,59,-2.7810
1976,9,1,1,315,1.9186
1976,9,1,2,201,1.2413
1976,9,1,3,262,4.2364
1976,9,1,4,393,2.6086
1976,9,1,5,1172,0.6696
1976,9,2,1,132,3.0618
1976,9,2,2,105,2.7343
1976,9,2,3,121,2.7652
1976,9,2,4,161,4.2477
1976,9,2,5,158,3.5444
1976,9,3,1,231,2.4962
1976,9,3,2,192,3.7726
1976,9,3,3,153,1.7002
1976,9,3,4,112,1.2150
1976,9,3,5,44,3.7604
1976,10,1,1,376,-1.0071
1976,10,1,2,213,-1.3092
1976,10,1,3,266,-1.5843
1976,10,1,4,415,-1.9992
1976,10,1,5,1253,-2.9339
1976,10,2,1,137,-0.4918
1976,10,2,2,100,-2.4572
1976,10,2,3,119,-2.2556
1976,10,2,4,160,-3.2057
1976,10,2,5,178,-3.1567
1976,10,3,1,227,-1.7863
1976,10,3,2,200,-2.2267
1976,10,3,3,154,-3.6332
1976,10,3,4,119,-3.8153
1976,10,3,5,49,-3.7595
1976,11,1,1,435,2.8480
1976,11,1,2,205,3.5117
1976,11,1,3,285,2.6280
1976,11,1,4,408,2.9686
1976,11,1,5,1225,2.6981
1976,11,2,1,136,2.7963
1976,11,2,2,107,4.0829
1976,11,2,3,136,4.5988
1976,11,2,4,149,4.0754
1976,11,2,5,158,4.8592
1976,11,3,1,237,-0.0437
1976,11,3,2,184,-0.1781
1976,11,3,3,146,0.2748
1976,11,3,4,118,4.7879
1976,11,3,5,55,2.5537
1976,12,1,1,418,7.1603
1976,12,1,2,228,9.3337
1976,12,1,3,258,10.3459
1976,12,1,4,392,11.2684
1976,12,1,5,1263,11.8029
1976,12,2,1,133,7.6972
1976,12,2,2,104,8.5893
1976,12,2,3,129,9.4199
1976,12,2,4,164,9.1924
1976,12,2,5,167,10.7464
1976,12,3,1,241,4.7300
1976,12,3,2,186,5.4658
1976,12,3,3,162,7.1868
1976,12,3,4,110,6.8237
1976,12,3,5,54,8.5010
1977,1,1,1,322,4.6530
1977,1,1,2,186,5.7696
1977,1,1,3,224,4.3039
1977,1,1,4,381,3.7140
1977,1,1,5,1407,4.3634
1977,1,2,1,99,3.0007
1977,1,2,2,106,0.7121
1977,1,2,3,134,1.6542
1977,1,2,4,185,0.4660
1977,1,2,5,172,0.9096
1977,1,3,1,245,-3.9910
1977,1,3,2,195,-4.9292
1977,1,3,3,160,-4.5588
1977,1,3,4,106,-4.4389
1977,1,3,5,43,-3.2073
1977,2,1,1,353,1.1126
1977,2,1,2,185,0.3511
1977,2,1,3,278,1.2226
1977,2,1,4,434,-0.2014
1977,2,1,5,1269,-1.3512
1977,2,2,1,117,-0.0596
1977,2,2,2,100,0.3799
1977,2,2,3,133,-1.3612
1977,2,2,4,151,-0.0625
1977,2,2,5,188,-2.5317
1977,2,3,1,231,-1.6339
1977,2,3,2,206,-0.8206
1977,2,3,3,154,-2.7433
1977,2,3,4,106,-2.5702
1977,2,3,5,42,-4.7672
1977,3,1,1,428,1.9100
1977,3,1,2,188,0.4655
1977,3,1,3,257,1.3219
1977,3,1,4,453,1.7286
1977,3,1,5,1214,0.6105
1977,3,2,1,134,-0.5031
1977,3,2,2,95,0.7272
1977,3,2,3,131,1.3208
1977,3,2,4,164,0.5562
1977,3,2,5,176,0.0418
1977,3,3,1,236,-1.4281
1977,3,3,2,198,-1.0171
1977,3,3,3,154,-0.9074
1977,3,3,4,104,-1.4549
1977,3,3,5,41,-1.0127
1977,4,1,1,383,1.3244
1977,4,1,2,186,1.1952
1977,4,1,3,250,2.4032
1977,4,1,4,374,1.4103
1977,4,1,5,1339,1.6718
1977,4,2,1,129,0.5480
1977,4,2,2,97,1.1444
1977,4,2,3,129,2.0972
1977,4,2,4,155,1.1807
1977,4,2,5,180,1.6476
1977,4,3,1,237,-0.0602
1977,4,3,2,205,0.3863
1977,4,3,3,147,1.3346
1977,4,3,4,116,0.5239
1977,4,3,5,36,-0.6976
1977,5,1,1,423,0.7268
1977,5,1,2,223,1.5081
1977,5,1,3,292,0.1965
1977,5,1,4,372,0.6353
1977,5,1,5,1247,-0.6543
1977,5,2,1,118,0.4193
1977,5,2,2,113,0.7633
1977,5,2,3,114,1.0742
1977,5,2,4,169,0.1307
1977,5,2,5,163,-1.6783
1977,5,3,1,236,-0.9776
1977,5,3,2,186,-1.0235
1977,5,3,3,159,-2.3132
1977,5,3,4,108,-2.7182
1977,5,3,5,54,0.0703
1977,6,1,1,403,2.7100
1977,6,1,2,194,4.9187
1977,6,1,3,263,5.7122
1977,6,1,4,451,7.5429
1977,6,1,5,1259,7.0980
1977,6,2,1,119,3.6426
1977,6,2,2,106,6.9479
1977,6,2,3,121,5.7419
1977,6,2,4,146,7.3965
1977,6,2,5,179,9.5253
1977,6,3,1,241,4.0673
1977,6,3,2,186,5.2461
1977,6,3,3,161,5.7349
1977,6,3,4,102,7.0706
1977,6,3,5,47,8.4279
1977,7,1,1,412,2.8644
1977,7,1,2,218,2.4586
1977,7,1,3,257,1.9868
1977,7,1,4,425,1.1801
1977,7,1,5,1227,-0.6973
1977,7,2,1,127,0.9962
1977,7,2,2,109,0.1081
1977,7,2,3,121,0.2300
1977,7,2,4,161,-1.6101
1977,7,2,5,164,-2.7284
1977,7,3,1,241,-1.2813
1977,7,3,2,192,-2.0703
1977,7,3,3,158,-1.2055
1977,7,3,4,108,-3.2779
1977,7,3,5,42,-1.6566
1977,8,1,1,438,-0.5392
1977,8,1,2,164,0.1173
1977,8,1,3,274,-0.7494
1977,8,1,4,459,0.2959
1977,8,1,5,1187,-1.0535
1977,8,2,1,138,-1.1721
1977,8,2,2,103,-0.7897
1977,8,2,3,123,0.1629
1977,8,2,4,149,-0.6358
1977,8,2,5,167,-1.3323
1977,8,3,1,230,-1.6346
1977,8,3,2,190,-0.9812
1977,8,3,3,157,-1.7255
1977,8,3,4,113,-0.4292
1977,8,3,5,53,-1.2207
1977,9,1,1,415,1.0824
1977,9,1,2,226,1.3388
1977,9,1,3,253,1.7128
1977,9,1,4,388,1.6712
1977,9,1,5,1229,1.8646
1977,9,2,1,140,2.1295
1977,9,2,2,98,1.1107
1977,9,2,3,128,1.3570
1977,9,2,4,141,1.5994
1977,9,2,5,173,0.6267
1977,9,3,1,229,0.5059
1977,9,3,2,200,-0.3539
1977,9,3,3,152,-0.8861
1977,9,3,4,114,0.0351
1977,9,3,5,48,-1.9861
1977,10,1,1,411,-0.6019
1977,10,1,2,195,-1.5418
1977,10,1,3,244,-1.3712
1977,10,1,4,450,-2.7247
1977,10,1,5,1192,-3.3694
1977,10,2,1,146,-2.7312
1977,10,2,2,88,-1.6084
1977,10,2,3,130,-2.2016
1977,10,2,4,137,-3.6334
1977,10,2,5,186,-4.0981
1977,10,3,1,235,-4.1162
1977,10,3,2,192,-3.5255
1977,10,3,3,150,-3.1969
1977,10,3,4,111,-4.4127
1977,10,3,5,52,-4.8173
1977,11,1,1,445,4.4472
1977,11,1,2,236,6.8379
1977,11,1,3,279,8.1925
1977,11,1,4,421,10.0348
1977,11,1,5,1124,9.1232
1977,11,2,1,129,6.4438
1977,11,2,2,95,6.7024
1977,11,2,3,111,9.3674
1977,11,2,4,165,9.0788
1977,11,2,5,163,8.4457
1977,11,3,1,234,3.1033
1977,11,3,2,193,4.4395
1977,11,3,3,162,4.6932
1977,11,3,4,93,6.8375
1977,11,3,5,57,5.2810
1977,12,1,1,402,2.9848
1977,12,1,2,213,2.8452
1977,12,1,3,317,2.2121
1977,12,1,4,471,2.4443
1977,12,1,5,1112,2.7775
1977,12,2,1,115,1.9380
1977,12,2,2,96,2.2167
1977,12,2,3,133,1.9947
1977,12,2,4,155,1.7823
1977,12,2,5,170,0.7099
1977,12,3,1,233,0.7612
1977,12,3,2,196,0.5528
1977,12,3,3,153,0.2837
1977,12,3,4,109,1.8161
1977,12,3,5,42,-0.7241
1978,1,1,1,384,-1.1313
1978,1,1,2,186,-1.3976
1978,1,1,3,236,-1.7737
1978,1,1,4,396,-1.1285
1978,1,1,5,1273,-0.9046
1978,1,2,1,121,-3.0656
1978,1,2,2,88,-3.5172
1978,1,2,3,131,-3.8977
1978,1,2,4,174,-5.1390
1978,1,2,5,173,-3.8437
1978,1,3,1,236,-5.8257
1978,1,3,2,196,-5.9282
1978,1,3,3,153,-5.9786
