year,month,rank_ME,rank_DTV_12,nstocks,ret_vw
1984,11,3,3,268,-0.2494
1984,11,3,4,379,-0.0159
1984,11,3,5,306,-1.2804
1984,12,1,1,3261,0.0979
1984,12,1,2,390,1.3684
1984,12,1,3,65,4.3223
1984,12,1,4,3,-4.7671
1984,12,1,5,0,
1984,12,2,1,396,1.9862
1984,12,2,2,557,2.1132
1984,12,2,3,363,2.7332
1984,12,2,4,83,2.9420
1984,12,2,5,8,-8.4166
1984,12,3,1,24,2.0263
1984,12,3,2,100,2.0553
1984,12,3,3,275,1.5482
1984,12,3,4,373,2.4862
1984,12,3,5,303,2.1525
1985,1,1,1,3271,13.3342
1985,1,1,2,378,15.2644
1985,1,1,3,58,15.8696
1985,1,1,4,3,3.7394
1985,1,1,5,0,
1985,1,2,1,383,11.6427
1985,1,2,2,543,12.0740
1985,1,2,3,354,12.2194
1985,1,2,4,83,12.4327
1985,1,2,5,9,11.2372
1985,1,3,1,25,8.4834
1985,1,3,2,101,10.5797
1985,1,3,3,267,9.5530
1985,1,3,4,370,8.6290
1985,1,3,5,298,7.4080
1985,2,1,1,3274,3.8536
1985,2,1,2,378,2.3133
1985,2,1,3,55,3.3023
1985,2,1,4,4,14.1092
1985,2,1,5,0,
1985,2,2,1,378,2.5980
1985,2,2,2,547,2.4285
1985,2,2,3,356,1.7360
1985,2,2,4,82,2.6439
1985,2,2,5,8,9.5443
1985,2,3,1,23,-0.7174
1985,2,3,2,96,2.3470
1985,2,3,3,270,1.4939
1985,2,3,4,369,1.5062
1985,2,3,5,300,1.5120
1985,3,1,1,3276,-1.5605
1985,3,1,2,379,-4.7207
1985,3,1,3,55,-6.8589
1985,3,1,4,4,-1.2839
1985,3,1,5,0,
1985,3,2,1,370,-0.4730
1985,3,2,2,547,-2.3107
1985,3,2,3,357,-4.1120
1985,3,2,4,84,-3.3209
1985,3,2,5,7,0.8430
1985,3,3,1,25,4.6280
1985,3,3,2,94,-0.7806
1985,3,3,3,270,-0.3543
1985,3,3,4,363,0.6814
1985,3,3,5,298,-0.0170
1985,4,1,1,3262,-1.2383
1985,4,1,2,383,-3.3755
1985,4,1,3,51,1.0644
1985,4,1,4,4,-4.0919
1985,4,1,5,0,
1985,4,2,1,371,0.6096
1985,4,2,2,544,-1.8894
1985,4,2,3,355,-2.7316
1985,4,2,4,86,-3.3622
1985,4,2,5,7,-3.0269
1985,4,3,1,23,1.4616
1985,4,3,2,96,0.2566
1985,4,3,3,271,-0.5337
1985,4,3,4,362,-0.8878
1985,4,3,5,300,-0.6090
1985,5,1,1,3238,2.2230
1985,5,1,2,396,4.2049
1985,5,1,3,46,0.8121
1985,5,1,4,4,0.2200
1985,5,1,5,0,
1985,5,2,1,365,3.0581
1985,5,2,2,554,4.2083
1985,5,2,3,355,4.3112
1985,5,2,4,88,3.9136
1985,5,2,5,8,1.2906
1985,5,3,1,25,2.6931
1985,5,3,2,98,4.2858
1985,5,3,3,267,4.4061
1985,5,3,4,367,7.0588
1985,5,3,5,300,6.0167
1985,6,1,1,3228,0.2867
1985,6,1,2,404,0.0382
1985,6,1,3,42,0.4147
1985,6,1,4,4,-6.5981
1985,6,1,5,0,
1985,6,2,1,359,0.5751
1985,6,2,2,556,1.5799
1985,6,2,3,355,0.8766
1985,6,2,4,90,1.8685
1985,6,2,5,8,5.0546
1985,6,3,1,23,-0.2648
1985,6,3,2,98,1.7724
1985,6,3,3,262,1.7100
1985,6,3,4,362,2.3001
1985,6,3,5,294,1.6163
1985,7,1,1,3188,2.1605
1985,7,1,2,397,2.8474
1985,7,1,3,41,0.3226
1985,7,1,4,4,2.0279
1985,7,1,5,0,
1985,7,2,1,341,4.3810
1985,7,2,2,552,2.5014
1985,7,2,3,348,1.7254
1985,7,2,4,84,2.7132
1985,7,2,5,7,9.1937
1985,7,3,1,21,0.0626
1985,7,3,2,101,2.9579
1985,7,3,3,261,1.1406
1985,7,3,4,360,-0.8744
1985,7,3,5,291,-0.2734
1985,8,1,1,3171,-0.6783
1985,8,1,2,396,-1.5512
1985,8,1,3,41,-1.0942
1985,8,1,4,4,-4.5452
1985,8,1,5,0,
1985,8,2,1,331,-0.6572
1985,8,2,2,543,-0.5173
1985,8,2,3,359,-1.5238
1985,8,2,4,87,-2.9739
1985,8,2,5,6,-1.4652
1985,8,3,1,23,-0.6585
1985,8,3,2,95,0.3079
1985,8,3,3,260,0.1210
1985,8,3,4,356,-0.6648
1985,8,3,5,290,-0.4032
1985,9,1,1,3164,-5.8706
1985,9,1,2,405,-8.2710
1985,9,1,3,40,-8.2152
1985,9,1,4,5,-6.2791
1985,9,1,5,0,
1985,9,2,1,327,-4.2960
1985,9,2,2,543,-5.0557
1985,9,2,3,360,-7.2582
1985,9,2,4,90,-8.9601
1985,9,2,5,5,-4.8850
1985,9,3,1,22,-2.1920
1985,9,3,2,98,-4.1921
1985,9,3,3,259,-4.3284
1985,9,3,4,356,-4.3238
1985,9,3,5,291,-3.0251
1985,10,1,1,3150,2.2229
1985,10,1,2,405,2.5361
1985,10,1,3,51,0.0415
1985,10,1,4,4,3.9544
1985,10,1,5,0,
1985,10,2,1,322,3.4803
1985,10,2,2,544,3.4677
1985,10,2,3,369,3.5047
1985,10,2,4,92,3.6391
1985,10,2,5,6,5.6039
1985,10,3,1,21,0.5472
1985,10,3,2,100,2.3306
1985,10,3,3,265,3.6131
1985,10,3,4,348,5.1042
1985,10,3,5,284,4.0928
1985,11,1,1,3140,5.0439
1985,11,1,2,415,9.0207
1985,11,1,3,50,8.9106
1985,11,1,4,4,3.5067
1985,11,1,5,0,
1985,11,2,1,342,7.2995
1985,11,2,2,549,6.9639
1985,11,2,3,373,7.7858
1985,11,2,4,94,8.7150
1985,11,2,5,5,7.1585
1985,11,3,1,21,6.1424
1985,11,3,2,93,6.3301
1985,11,3,3,256,6.5884
1985,11,3,4,358,7.6628
1985,11,3,5,285,6.8577
1985,12,1,1,3129,3.7388
1985,12,1,2,409,4.2409
1985,12,1,3,50,8.5677
1985,12,1,4,4,4.1287
1985,12,1,5,0,
1985,12,2,1,341,4.9816
1985,12,2,2,555,4.6310
1985,12,2,3,367,4.5397
1985,12,2,4,96,3.6695
1985,12,2,5,6,5.2664
1985,12,3,1,19,-0.4817
1985,12,3,2,92,4.7061
1985,12,3,3,255,4.3789
1985,12,3,4,361,4.0189
1985,12,3,5,287,4.6206
1986,1,1,1,3119,3.3586
1986,1,1,2,400,0.6353
1986,1,1,3,51,-0.0555
1986,1,1,4,4,22.1606
1986,1,1,5,0,
1986,1,2,1,336,1.2841
1986,1,2,2,549,1.2650
1986,1,2,3,370,0.7652
1986,1,2,4,97,2.3475
1986,1,2,5,5,-8.2370
1986,1,3,1,18,-4.1514
1986,1,3,2,90,-0.7950
1986,1,3,3,260,2.1529
1986,1,3,4,352,2.3094
1986,1,3,5,281,-0.1266
1986,2,1,1,3110,5.9204
1986,2,1,2,408,5.6410
1986,2,1,3,55,3.4050
1986,2,1,4,2,6.7542
1986,2,1,5,0,
1986,2,2,1,337,6.8991
1986,2,2,2,561,6.3694
1986,2,2,3,366,7.5861
1986,2,2,4,101,6.2379
1986,2,2,5,3,13.9082
1986,2,3,1,20,6.6304
1986,2,3,2,87,4.8745
1986,2,3,3,259,6.4610
1986,2,3,4,353,8.6707
1986,2,3,5,281,7.4946
1986,3,1,1,3111,5.1319
1986,3,1,2,415,3.4465
1986,3,1,3,57,4.5157
1986,3,1,4,1,2.3810
1986,3,1,5,0,
1986,3,2,1,351,6.3756
1986,3,2,2,562,5.9439
1986,3,2,3,366,4.7021
1986,3,2,4,103,4.1520
1986,3,2,5,3,2.0645
1986,3,3,1,17,4.0879
1986,3,3,2,86,8.3917
1986,3,3,3,257,7.1824
1986,3,3,4,365,5.7257
1986,3,3,5,281,5.0541
1986,4,1,1,3102,1.7992
1986,4,1,2,425,1.6394
1986,4,1,3,56,-0.7837
1986,4,1,4,1,-2.3256
1986,4,1,5,0,
1986,4,2,1,351,1.2821
1986,4,2,2,577,1.7902
1986,4,2,3,364,0.9733
1986,4,2,4,95,1.6677
1986,4,2,5,3,4.5388
1986,4,3,1,17,3.4708
1986,4,3,2,84,2.1893
1986,4,3,3,263,-0.3321
1986,4,3,4,367,-1.0077
1986,4,3,5,278,-0.4976
1986,5,1,1,3133,4.0919
1986,5,1,2,435,3.8260
1986,5,1,3,59,4.8740
1986,5,1,4,1,59.5238
1986,5,1,5,0,
1986,5,2,1,359,3.7688
1986,5,2,2,583,3.5897
1986,5,2,3,373,4.3239
1986,5,2,4,97,3.6634
1986,5,2,5,3,23.0714
1986,5,3,1,21,5.3898
1986,5,3,2,83,6.7429
1986,5,3,3,264,5.7420
1986,5,3,4,361,5.4014
1986,5,3,5,280,5.1905
1986,6,1,1,3123,0.2509
1986,6,1,2,445,-1.2450
1986,6,1,3,56,-0.8257
1986,6,1,4,1,-2.9851
1986,6,1,5,0,
1986,6,2,1,358,1.4265
1986,6,2,2,595,0.5772
1986,6,2,3,379,-0.5833
1986,6,2,4,91,-3.7108
1986,6,2,5,2,4.3941
1986,6,3,1,20,5.1477
1986,6,3,2,78,3.3219
1986,6,3,3,258,1.3981
1986,6,3,4,364,1.8147
1986,6,3,5,279,1.6063
1986,7,1,1,3085,-8.6089
1986,7,1,2,440,-11.8326
1986,7,1,3,49,-12.2157
1986,7,1,4,1,-12.3077
1986,7,1,5,0,
1986,7,2,1,359,-6.3311
1986,7,2,2,595,-8.9050
1986,7,2,3,369,-11.2097
1986,7,2,4,85,-14.0749
1986,7,2,5,3,-6.6860
1986,7,3,1,20,-3.9309
1986,7,3,2,82,-4.3062
1986,7,3,3,258,-6.9683
1986,7,3,4,361,-5.8925
1986,7,3,5,278,-5.1542
1986,8,1,1,3104,0.5422
1986,8,1,2,431,2.4847
1986,8,1,3,51,5.1615
1986,8,1,4,1,14.0351
1986,8,1,5,0,
1986,8,2,1,364,1.9224
1986,8,2,2,600,3.8408
1986,8,2,3,375,6.3360
1986,8,2,4,89,5.6661
1986,8,2,5,3,-2.8755
1986,8,3,1,22,4.2950
1986,8,3,2,83,4.2901
1986,8,3,3,262,5.5568
1986,8,3,4,358,7.1123
1986,8,3,5,281,7.0980
1986,9,1,1,3126,-6.5904
1986,9,1,2,439,-7.8530
1986,9,1,3,51,-8.3904
1986,9,1,4,1,-9.2308
1986,9,1,5,0,
1986,9,2,1,369,-5.6264
1986,9,2,2,601,-5.8234
1986,9,2,3,378,-7.8628
1986,9,2,4,90,-4.3002
1986,9,2,5,4,-7.3062
1986,9,3,1,20,-2.1784
1986,9,3,2,86,-5.8674
1986,9,3,3,265,-7.5749
1986,9,3,4,359,-7.9915
1986,9,3,5,281,-7.8022
1986,10,1,1,3150,2.1166
1986,10,1,2,443,4.7420
1986,10,1,3,53,6.7083
1986,10,1,4,0,
1986,10,1,5,0,
1986,10,2,1,365,1.8281
1986,10,2,2,610,4.9165
1986,10,2,3,387,5.3207
1986,10,2,4,88,3.3010
1986,10,2,5,4,7.5379
1986,10,3,1,19,1.0971
1986,10,3,2,81,3.4401
1986,10,3,3,266,5.9079
1986,10,3,4,364,6.4408
1986,10,3,5,280,5.7004
1986,11,1,1,3171,-0.4264
1986,11,1,2,456,-1.6247
1986,11,1,3,54,-6.9332
1986,11,1,4,1,7.6087
1986,11,1,5,0,
1986,11,2,1,359,0.1814
1986,11,2,2,618,0.7143
1986,11,2,3,382,0.5400
1986,11,2,4,90,-0.4142
1986,11,2,5,4,2.3655
1986,11,3,1,18,-0.5750
1986,11,3,2,86,0.7968
1986,11,3,3,262,1.1208
1986,11,3,4,361,1.5965
1986,11,3,5,282,2.8891
1986,12,1,1,3172,-3.8029
1986,12,1,2,458,-2.7831
1986,12,1,3,52,-6.9210
1986,12,1,4,3,-8.4173
1986,12,1,5,0,
1986,12,2,1,356,-1.0045
1986,12,2,2,624,-2.0715
1986,12,2,3,378,-3.7159
1986,12,2,4,92,-5.0524
1986,12,2,5,6,-9.8840
1986,12,3,1,19,-0.9136
1986,12,3,2,83,-0.5845
1986,12,3,3,265,-1.9321
1986,12,3,4,357,-3.8487
1986,12,3,5,282,-2.7529
1987,1,1,1,3171,10.4757
1987,1,1,2,444,12.5190
1987,1,1,3,52,12.9487
1987,1,1,4,3,-1.4200
1987,1,1,5,0,
1987,1,2,1,348,10.5220
1987,1,2,2,618,12.3102
1987,1,2,3,371,13.6522
1987,1,2,4,90,14.0587
1987,1,2,5,5,28.5281
1987,1,3,1,18,10.5620
1987,1,3,2,84,11.9841
1987,1,3,3,252,13.3001
1987,1,3,4,348,13.6906
1987,1,3,5,282,13.6078
1987,2,1,1,3172,8.2505
1987,2,1,2,444,9.7586
1987,2,1,3,49,14.6576
1987,2,1,4,3,1.2911
1987,2,1,5,0,
1987,2,2,1,354,6.9986
1987,2,2,2,621,8.2014
1987,2,2,3,369,9.4107
1987,2,2,4,83,9.0554
1987,2,2,5,4,-5.7483
1987,2,3,1,15,4.1326
1987,2,3,2,87,3.7537
1987,2,3,3,243,5.5061
1987,2,3,4,350,5.2407
1987,2,3,5,279,4.0853
1987,3,1,1,3210,3.5925
1987,3,1,2,428,0.4041
1987,3,1,3,50,-2.9780
1987,3,1,4,3,2.5468
1987,3,1,5,0,
1987,3,2,1,358,4.9207
1987,3,2,2,622,2.3420
1987,3,2,3,371,0.8063
1987,3,2,4,81,0.0619
1987,3,2,5,4,-4.6997
1987,3,3,1,18,2.6226
1987,3,3,2,90,2.5725
1987,3,3,3,243,1.8535
1987,3,3,4,348,2.1761
1987,3,3,5,278,3.1956
1987,4,1,1,3211,-2.0626
1987,4,1,2,419,-4.1359
1987,4,1,3,49,-2.0208
1987,4,1,4,3,-14.8372
1987,4,1,5,0,
1987,4,2,1,355,-3.0574
1987,4,2,2,613,-2.7887
1987,4,2,3,378,-2.3138
1987,4,2,4,83,-1.5225
1987,4,2,5,4,-7.7837
1987,4,3,1,22,0.9571
1987,4,3,2,89,-2.8847
1987,4,3,3,249,-1.1974
1987,4,3,4,348,-2.3235
1987,4,3,5,281,-0.2902
1987,5,1,1,3244,0.0795
1987,5,1,2,430,0.2693
1987,5,1,3,48,-2.7067
1987,5,1,4,3,-16.7571
1987,5,1,5,0,
1987,5,2,1,355,-0.6964
1987,5,2,2,622,0.5476
1987,5,2,3,393,0.1774
1987,5,2,4,78,4.5207
1987,5,2,5,5,-11.3947
1987,5,3,1,23,1.7168
1987,5,3,2,92,1.3230
1987,5,3,3,250,1.1397
1987,5,3,4,348,0.7296
1987,5,3,5,286,0.8715
1987,6,1,1,3277,1.8874
1987,6,1,2,428,1.6520
1987,6,1,3,50,2.8594
1987,6,1,4,3,0.2392
1987,6,1,5,0,
1987,6,2,1,359,3.0841
1987,6,2,2,610,3.5529
1987,6,2,3,396,2.1250
1987,6,2,4,82,-1.3976
1987,6,2,5,5,1.3232
1987,6,3,1,23,-0.1711
1987,6,3,2,92,5.7474
1987,6,3,3,250,4.1068
1987,6,3,4,348,4.1303
1987,6,3,5,288,4.8039
1987,7,1,1,3244,3.1834
1987,7,1,2,427,2.3660
1987,7,1,3,51,0.1130
1987,7,1,4,3,-2.9481
1987,7,1,5,0,
1987,7,2,1,347,4.4145
1987,7,2,2,609,4.3494
1987,7,2,3,388,2.9492
1987,7,2,4,85,6.1635
1987,7,2,5,2,-3.4013
1987,7,3,1,25,6.4721
1987,7,3,2,96,4.8342
1987,7,3,3,250,6.0168
1987,7,3,4,346,6.0454
1987,7,3,5,284,4.4736
1987,8,1,1,3273,1.4656
1987,8,1,2,433,2.3585
1987,8,1,3,52,6.1674
1987,8,1,4,3,-2.7740
1987,8,1,5,0,
1987,8,2,1,342,2.8192
1987,8,2,2,614,3.7430
1987,8,2,3,387,4.1236
1987,8,2,4,88,1.0995
1987,8,2,5,4,9.7158
1987,8,3,1,22,1.7584
1987,8,3,2,94,4.0726
1987,8,3,3,257,2.8036
1987,8,3,4,350,2.8214
1987,8,3,5,287,4.1794
1987,9,1,1,3311,-1.0183
1987,9,1,2,436,-3.4299
1987,9,1,3,52,-3.5334
1987,9,1,4,3,12.3456
1987,9,1,5,0,
1987,9,2,1,354,-1.6438
1987,9,2,2,606,-1.7142
1987,9,2,3,381,-1.7610
1987,9,2,4,88,1.1613
1987,9,2,5,4,2.4970
1987,9,3,1,21,-0.9527
1987,9,3,2,96,0.5404
1987,9,3,3,252,-0.7422
1987,9,3,4,360,-2.3141
1987,9,3,5,287,-2.3804
1987,10,1,1,3332,-30.8393
1987,10,1,2,440,-34.5563
1987,10,1,3,53,-38.8958
1987,10,1,4,3,-33.6669
1987,10,1,5,0,
1987,10,2,1,345,-27.8034
1987,10,2,2,604,-29.1173
1987,10,2,3,384,-31.9798
1987,10,2,4,89,-34.7451
1987,10,2,5,4,-45.9640
1987,10,3,1,19,-19.5685
1987,10,3,2,93,-22.6836
1987,10,3,3,251,-24.9651
1987,10,3,4,359,-24.0942
1987,10,3,5,284,-20.5911
1987,11,1,1,3350,-5.6012
1987,11,1,2,435,-7.5239
1987,11,1,3,50,-7.4741
1987,11,1,4,3,7.7994
1987,11,1,5,0,
1987,11,2,1,355,-2.6250
1987,11,2,2,607,-4.5638
1987,11,2,3,389,-5.9147
1987,11,2,4,90,-6.1177
1987,11,2,5,4,0.3659
1987,11,3,1,20,-1.7915
1987,11,3,2,92,-1.7780
1987,11,3,3,249,-4.0298
1987,11,3,4,356,-6.0805
1987,11,3,5,283,-8.4214
1987,12,1,1,3373,4.2902
1987,12,1,2,420,9.6169
1987,12,1,3,57,7.0950
1987,12,1,4,1,0.0000
1987,12,1,5,0,
1987,12,2,1,362,7.9636
1987,12,2,2,604,10.6396
1987,12,2,3,383,11.0815
1987,12,2,4,88,11.2854
1987,12,2,5,4,21.3979
1987,12,3,1,19,5.6204
1987,12,3,2,93,10.5805
1987,12,3,3,245,10.6001
1987,12,3,4,354,9.5801
1987,12,3,5,283,7.1334
1988,1,1,1,3387,5.7252
1988,1,1,2,419,5.6141
1988,1,1,3,56,9.1974
1988,1,1,4,1,-11.1111
1988,1,1,5,0,
1988,1,2,1,364,3.1480
1988,1,2,2,592,3.2818
1988,1,2,3,381,2.1001
1988,1,2,4,86,-0.9716
1988,1,2,5,4,1.1722
1988,1,3,1,18,3.7906
1988,1,3,2,93,-0.4800
1988,1,3,3,247,2.7843
1988,1,3,4,349,3.4715
1988,1,3,5,282,3.9598
1988,2,1,1,3361,7.2057
1988,2,1,2,419,9.3162
1988,2,1,3,61,9.8641
1988,2,1,4,0,
1988,2,1,5,0,
1988,2,2,1,362,9.1237
1988,2,2,2,579,8.5875
1988,2,2,3,367,10.6579
1988,2,2,4,89,10.6691
1988,2,2,5,4,8.8692
1988,2,3,1,18,4.3113
1988,2,3,2,89,6.8210
1988,2,3,3,248,7.7772
1988,2,3,4,346,6.9924
1988,2,3,5,281,4.4702
1988,3,1,1,3336,5.4251
1988,3,1,2,417,4.1005
1988,3,1,3,57,5.5868
1988,3,1,4,0,
1988,3,1,5,0,
1988,3,2,1,359,4.5120
1988,3,2,2,566,3.5318
1988,3,2,3,361,3.9418
1988,3,2,4,88,1.9932
1988,3,2,5,4,6.5647
1988,3,3,1,19,3.3180
1988,3,3,2,87,3.0529
1988,3,3,3,246,1.4489
1988,3,3,4,348,-0.4897
1988,3,3,5,279,-3.4435
1988,4,1,1,3322,2.0422
1988,4,1,2,414,1.9640
1988,4,1,3,59,1.3983
1988,4,1,4,0,
1988,4,1,5,0,
1988,4,2,1,359,2.6510
1988,4,2,2,565,1.6254
1988,4,2,3,364,2.2206
1988,4,2,4,88,4.7740
1988,4,2,5,4,4.8521
1988,4,3,1,19,3.1772
1988,4,3,2,85,1.6351
1988,4,3,3,245,0.5891
1988,4,3,4,350,0.6266
1988,4,3,5,278,1.2336
1988,5,1,1,3319,-2.3472
1988,5,1,2,412,-2.9721
1988,5,1,3,61,-5.6576
1988,5,1,4,0,
1988,5,1,5,0,
1988,5,2,1,356,-1.6078
1988,5,2,2,567,-2.1291
1988,5,2,3,367,-1.2013
1988,5,2,4,92,-1.1404
1988,5,2,5,3,-0.8310
1988,5,3,1,18,-0.4265
1988,5,3,2,83,-2.3460
1988,5,3,3,251,-1.4173
1988,5,3,4,354,0.0757
1988,5,3,5,278,0.4527
1988,6,1,1,3271,6.0649
1988,6,1,2,409,8.0431
1988,6,1,3,55,11.7291
1988,6,1,4,0,
1988,6,1,5,0,
1988,6,2,1,360,6.1544
1988,6,2,2,564,7.9608
1988,6,2,3,368,8.2274
1988,6,2,4,94,8.3318
1988,6,2,5,3,12.5823
1988,6,3,1,17,1.9741
1988,6,3,2,82,5.5277
1988,6,3,3,244,5.3631
1988,6,3,4,349,6.0806
1988,6,3,5,278,4.5560
1988,7,1,1,3201,-0.1812
1988,7,1,2,403,-1.1266
1988,7,1,3,62,-1.4628
1988,7,1,4,0,
1988,7,1,5,0,
1988,7,2,1,352,-0.7828
1988,7,2,2,574,-1.3730
1988,7,2,3,372,-1.8561
1988,7,2,4,89,-6.7085
1988,7,2,5,1,-11.4286
1988,7,3,1,15,-2.0289
1988,7,3,2,81,-2.2287
1988,7,3,3,247,-2.0219
1988,7,3,4,342,-2.2478
1988,7,3,5,285,-0.5361
1988,8,1,1,3183,-2.4789
1988,8,1,2,407,-2.5111
1988,8,1,3,59,-1.9958
1988,8,1,4,0,
1988,8,1,5,0,
1988,8,2,1,357,-2.2103
1988,8,2,2,572,-3.1412
1988,8,2,3,373,-3.3552
1988,8,2,4,83,-6.3425
1988,8,2,5,1,-3.3333
1988,8,3,1,14,1.4092
1988,8,3,2,83,-1.2182
1988,8,3,3,240,-2.4998
1988,8,3,4,339,-2.5039
1988,8,3,5,282,-3.3988
1988,9,1,1,3173,2.1227
1988,9,1,2,396,2.6103
1988,9,1,3,62,2.4091
1988,9,1,4,0,
1988,9,1,5,0,
1988,9,2,1,351,2.9814
1988,9,2,2,571,2.9170
1988,9,2,3,378,3.5716
1988,9,2,4,80,1.0695
1988,9,2,5,2,1.3898
1988,9,3,1,13,0.7037
1988,9,3,2,83,2.2556
1988,9,3,3,234,3.4331
1988,9,3,4,335,4.2440
1988,9,3,5,283,4.1241
1988,10,1,1,3142,-1.6336
1988,10,1,2,401,-2.5617
1988,10,1,3,67,-3.7099
1988,10,1,4,0,
1988,10,1,5,0,
1988,10,2,1,341,0.2868
1988,10,2,2,565,-0.4455
1988,10,2,3,375,-0.8211
1988,10,2,4,80,-4.4536
1988,10,2,5,2,-12.8074
1988,10,3,1,12,-0.4545
1988,10,3,2,82,0.1258
1988,10,3,3,235,0.0387
1988,10,3,4,331,1.2288
1988,10,3,5,285,2.8769
1988,11,1,1,3131,-4.2524
1988,11,1,2,392,-4.5653
1988,11,1,3,71,-2.6418
1988,11,1,4,0,
1988,11,1,5,0,
1988,11,2,1,348,-2.5907
1988,11,2,2,570,-2.8086
1988,11,2,3,380,-2.5025
1988,11,2,4,73,-3.4862
1988,11,2,5,3,-13.2933
1988,11,3,1,13,-2.3249
1988,11,3,2,81,-1.0341
1988,11,3,3,233,-1.5024
1988,11,3,4,331,-2.0616
1988,11,3,5,284,-1.2327
1988,12,1,1,3113,3.3219
1988,12,1,2,377,5.7024
1988,12,1,3,72,3.5229
1988,12,1,4,1,-14.1667
1988,12,1,5,0,
1988,12,2,1,345,3.1734
1988,12,2,2,563,4.7243
1988,12,2,3,379,5.5979
1988,12,2,4,67,7.1830
1988,12,2,5,3,7.5414
1988,12,3,1,13,-1.6246
1988,12,3,2,80,1.8959
1988,12,3,3,238,2.3991
1988,12,3,4,326,2.3509
1988,12,3,5,281,2.1486
1989,1,1,1,3095,5.0779
1989,1,1,2,386,5.1242
1989,1,1,3,72,7.5172
1989,1,1,4,2,9.3063
1989,1,1,5,0,
1989,1,2,1,327,4.6544
1989,1,2,2,568,4.2521
1989,1,2,3,381,5.2110
1989,1,2,4,66,8.6855
1989,1,2,5,4,12.8600
1989,1,3,1,13,5.6500
1989,1,3,2,77,4.4329
1989,1,3,3,233,5.5783
1989,1,3,4,322,5.4482
1989,1,3,5,276,7.1050
1989,2,1,1,3078,0.3442
1989,2,1,2,385,-0.0100
1989,2,1,3,70,4.4942
1989,2,1,4,2,7.2086
1989,2,1,5,1,16.0000
1989,2,2,1,318,1.5427
1989,2,2,2,576,1.2477
1989,2,2,3,381,0.4170
1989,2,2,4,63,-1.8197
1989,2,2,5,4,-0.9887
1989,2,3,1,13,1.6497
1989,2,3,2,73,-0.5516
1989,2,3,3,232,-0.3382
1989,2,3,4,330,-0.6518
1989,2,3,5,275,-2.8715
1989,3,1,1,3067,2.5054
1989,3,1,2,367,3.2704
1989,3,1,3,70,3.7731
1989,3,1,4,2,-6.4769
1989,3,1,5,1,-17.2414
1989,3,2,1,310,1.9137
1989,3,2,2,564,1.9795
1989,3,2,3,382,3.8196
1989,3,2,4,64,3.3997
1989,3,2,5,4,-4.3907
1989,3,3,1,13,1.9472
1989,3,3,2,70,1.6782
1989,3,3,3,232,1.7139
1989,3,3,4,333,1.5010
1989,3,3,5,274,1.8431
1989,4,1,1,3062,3.0438
1989,4,1,2,367,3.6383
1989,4,1,3,70,2.8595
1989,4,1,4,3,-0.6276
1989,4,1,5,1,-8.3333
1989,4,2,1,304,5.9667
1989,4,2,2,562,5.2644
1989,4,2,3,382,4.8573
1989,4,2,4,72,8.1394
1989,4,2,5,4,-1.9776
1989,4,3,1,13,6.7054
1989,4,3,2,72,4.9458
1989,4,3,3,240,5.2830
1989,4,3,4,333,5.3603
1989,4,3,5,279,5.2999
1989,5,1,1,3058,3.1730
1989,5,1,2,376,4.3054
1989,5,1,3,71,2.4599
1989,5,1,4,3,-11.5462
1989,5,1,5,1,-18.1818
1989,5,2,1,300,4.7093
1989,5,2,2,569,4.3986
1989,5,2,3,385,5.6145
1989,5,2,4,71,5.7154
1989,5,2,5,3,-9.3343
1989,5,3,1,13,4.0021
1989,5,3,2,72,2.9465
1989,5,3,3,244,3.5535
1989,5,3,4,335,4.3394
1989,5,3,5,281,4.1544
1989,6,1,1,3039,-1.6525
1989,6,1,2,383,-3.9662
1989,6,1,3,72,-3.1219
1989,6,1,4,5,8.1779
1989,6,1,5,1,16.6667
1989,6,2,1,296,0.2974
1989,6,2,2,564,-1.8901
1989,6,2,3,382,-4.2856
1989,6,2,4,73,-2.3340
1989,6,2,5,4,2.5733
1989,6,3,1,14,4.2333
1989,6,3,2,72,2.9649
1989,6,3,3,241,-0.2887
1989,6,3,4,329,-0.4929
1989,6,3,5,278,-0.9158
1989,7,1,1,2970,3.4285
1989,7,1,2,395,5.0302
1989,7,1,3,75,-0.1373
1989,7,1,4,5,-7.5192
1989,7,1,5,1,-23.8095
1989,7,2,1,291,4.4171
1989,7,2,2,548,4.1568
1989,7,2,3,376,4.6320
1989,7,2,4,71,1.8505
1989,7,2,5,4,-9.8372
1989,7,3,1,14,3.9036
1989,7,3,2,70,4.1290
1989,7,3,3,241,6.5717
1989,7,3,4,326,7.2491
1989,7,3,5,273,8.8914
1989,8,1,1,2971,1.3520
1989,8,1,2,398,2.9692
1989,8,1,3,80,3.6394
1989,8,1,4,5,1.4019
1989,8,1,5,1,-12.5000
1989,8,2,1,292,0.8701
1989,8,2,2,556,2.5003
1989,8,2,3,380,5.0371
1989,8,2,4,72,2.8707
1989,8,2,5,4,-0.9416
1989,8,3,1,14,3.2266
1989,8,3,2,70,1.5178
1989,8,3,3,236,2.9441
1989,8,3,4,322,2.5334
1989,8,3,5,269,1.9464
1989,9,1,1,2945,0.0612
1989,9,1,2,403,0.6404
1989,9,1,3,78,1.2385
1989,9,1,4,5,-8.9326
1989,9,1,5,1,-28.5714
1989,9,2,1,290,-0.1692
1989,9,2,2,555,1.0857
1989,9,2,3,373,1.0133
1989,9,2,4,73,-1.9575
