year,month,rank_ME,rank_ISq_1,nstocks,ret_vw
1985,5,2,5,143,2.7875
1985,5,3,1,153,4.6637
1985,5,3,2,144,6.1624
1985,5,3,3,128,6.7774
1985,5,3,4,130,7.5519
1985,5,3,5,130,6.1579
1985,6,1,1,890,-0.5245
1985,6,1,2,506,-0.5367
1985,6,1,3,505,0.4786
1985,6,1,4,509,0.2692
1985,6,1,5,698,0.2226
1985,6,2,1,145,1.5098
1985,6,2,2,131,0.8634
1985,6,2,3,134,1.0801
1985,6,2,4,135,1.0398
1985,6,2,5,152,1.4801
1985,6,3,1,163,0.9001
1985,6,3,2,137,1.0185
1985,6,3,3,133,2.2812
1985,6,3,4,135,3.3256
1985,6,3,5,112,1.0366
1985,7,1,1,891,1.8602
1985,7,1,2,495,3.3322
1985,7,1,3,465,2.3667
1985,7,1,4,496,2.5076
1985,7,1,5,709,2.8666
1985,7,2,1,142,2.8570
1985,7,2,2,148,3.5773
1985,7,2,3,116,2.3929
1985,7,2,4,149,2.2511
1985,7,2,5,139,3.3736
1985,7,3,1,141,-0.3034
1985,7,3,2,127,-0.1774
1985,7,3,3,144,-0.4560
1985,7,3,4,138,-0.5851
1985,7,3,5,128,0.5406
1985,8,1,1,740,-1.4233
1985,8,1,2,454,-1.8794
1985,8,1,3,486,-1.1971
1985,8,1,4,506,-0.3774
1985,8,1,5,871,0.6293
1985,8,2,1,140,-0.6126
1985,8,2,2,137,-0.6726
1985,8,2,3,128,-2.5028
1985,8,2,4,124,-0.9231
1985,8,2,5,172,-1.0596
1985,8,3,1,152,-1.0527
1985,8,3,2,132,-0.4590
1985,8,3,3,136,-0.1960
1985,8,3,4,142,0.1348
1985,8,3,5,117,-0.2913
1985,9,1,1,848,-6.2239
1985,9,1,2,562,-6.2477
1985,9,1,3,495,-6.2076
1985,9,1,4,439,-6.2312
1985,9,1,5,724,-7.0898
1985,9,2,1,167,-6.4581
1985,9,2,2,122,-5.5970
1985,9,2,3,115,-4.7095
1985,9,2,4,125,-7.3307
1985,9,2,5,163,-5.9147
1985,9,3,1,153,-3.7690
1985,9,3,2,152,-3.3470
1985,9,3,3,136,-2.8407
1985,9,3,4,124,-3.4047
1985,9,3,5,115,-3.6472
1985,10,1,1,812,2.7331
1985,10,1,2,514,2.4529
1985,10,1,3,530,1.2351
1985,10,1,4,534,1.8512
1985,10,1,5,668,1.2771
1985,10,2,1,143,3.5386
1985,10,2,2,147,4.0259
1985,10,2,3,134,3.9953
1985,10,2,4,116,2.8277
1985,10,2,5,153,4.5239
1985,10,3,1,156,4.8638
1985,10,3,2,138,3.7494
1985,10,3,3,134,4.2083
1985,10,3,4,124,3.5005
1985,10,3,5,120,4.6073
1985,11,1,1,856,5.7034
1985,11,1,2,542,5.7081
1985,11,1,3,448,6.2751
1985,11,1,4,493,5.8324
1985,11,1,5,700,4.3146
1985,11,2,1,144,8.2419
1985,11,2,2,140,7.8290
1985,11,2,3,121,8.5405
1985,11,2,4,141,7.5438
1985,11,2,5,162,7.0120
1985,11,3,1,137,6.7877
1985,11,3,2,145,8.0161
1985,11,3,3,138,7.1974
1985,11,3,4,114,6.1363
1985,11,3,5,138,6.4230
1985,12,1,1,706,3.5637
1985,12,1,2,530,4.5144
1985,12,1,3,473,5.4459
1985,12,1,4,530,3.7913
1985,12,1,5,753,3.8561
1985,12,2,1,135,4.9021
1985,12,2,2,142,4.1912
1985,12,2,3,127,4.3004
1985,12,2,4,130,4.6278
1985,12,2,5,172,4.1991
1985,12,3,1,143,4.1839
1985,12,3,2,133,4.6009
1985,12,3,3,144,4.7888
1985,12,3,4,138,3.0776
1985,12,3,5,118,5.4928
1986,1,1,1,705,3.9726
1986,1,1,2,470,3.9430
1986,1,1,3,503,1.6372
1986,1,1,4,544,3.0576
1986,1,1,5,828,1.8953
1986,1,2,1,151,0.9088
1986,1,2,2,128,0.1757
1986,1,2,3,149,2.5361
1986,1,2,4,136,0.7633
1986,1,2,5,134,1.7927
1986,1,3,1,139,-0.8196
1986,1,3,2,130,0.7925
1986,1,3,3,127,2.1173
1986,1,3,4,126,0.4886
1986,1,3,5,147,0.7056
1986,2,1,1,716,4.8520
1986,2,1,2,566,5.3683
1986,2,1,3,445,4.7888
1986,2,1,4,479,7.1824
1986,2,1,5,821,5.8000
1986,2,2,1,150,5.9484
1986,2,2,2,141,6.5092
1986,2,2,3,143,6.5186
1986,2,2,4,150,7.0065
1986,2,2,5,132,8.0232
1986,2,3,1,118,8.7394
1986,2,3,2,140,6.8055
1986,2,3,3,121,7.4923
1986,2,3,4,144,8.4281
1986,2,3,5,140,7.0646
1986,3,1,1,777,4.8482
1986,3,1,2,459,4.7980
1986,3,1,3,491,6.0714
1986,3,1,4,492,5.8169
1986,3,1,5,754,3.0544
1986,3,2,1,139,5.7084
1986,3,2,2,131,6.4520
1986,3,2,3,142,4.9113
1986,3,2,4,146,4.8881
1986,3,2,5,174,4.7852
1986,3,3,1,147,5.8533
1986,3,3,2,140,5.9245
1986,3,3,3,118,3.6505
1986,3,3,4,121,6.4875
1986,3,3,5,133,5.7059
1986,4,1,1,779,2.2421
1986,4,1,2,477,1.4140
1986,4,1,3,453,1.6125
1986,4,1,4,454,2.1860
1986,4,1,5,850,1.2350
1986,4,2,1,142,2.6651
1986,4,2,2,136,1.3685
1986,4,2,3,147,0.3286
1986,4,2,4,129,2.5239
1986,4,2,5,164,1.1116
1986,4,3,1,141,1.0998
1986,4,3,2,134,-1.5223
1986,4,3,3,131,-0.3319
1986,4,3,4,135,-1.0265
1986,4,3,5,127,-1.3725
1986,5,1,1,700,3.2603
1986,5,1,2,454,3.1365
1986,5,1,3,475,4.8682
1986,5,1,4,507,3.0380
1986,5,1,5,894,4.0937
1986,5,2,1,146,2.9503
1986,5,2,2,132,3.3768
1986,5,2,3,137,4.0481
1986,5,2,4,148,4.6223
1986,5,2,5,179,3.8557
1986,5,3,1,139,5.8690
1986,5,3,2,132,6.1152
1986,5,3,3,127,3.5739
1986,5,3,4,135,6.6308
1986,5,3,5,135,5.2597
1986,6,1,1,728,-1.6121
1986,6,1,2,491,0.0275
1986,6,1,3,572,-0.0115
1986,6,1,4,486,0.6616
1986,6,1,5,753,-0.1037
1986,6,2,1,171,-0.5845
1986,6,2,2,140,-0.6993
1986,6,2,3,138,-0.9677
1986,6,2,4,149,-0.1965
1986,6,2,5,159,1.2240
1986,6,3,1,119,-0.8333
1986,6,3,2,143,3.1450
1986,6,3,3,130,1.0763
1986,6,3,4,139,2.8619
1986,6,3,5,136,2.0356
1986,7,1,1,833,-10.5180
1986,7,1,2,543,-8.4270
1986,7,1,3,484,-9.0126
1986,7,1,4,434,-9.5627
1986,7,1,5,724,-9.0950
1986,7,2,1,166,-10.3615
1986,7,2,2,153,-9.8896
1986,7,2,3,137,-9.0165
1986,7,2,4,140,-9.1536
1986,7,2,5,153,-11.0292
1986,7,3,1,128,-4.0151
1986,7,3,2,127,-6.0564
1986,7,3,3,130,-5.7203
1986,7,3,4,130,-5.3047
1986,7,3,5,152,-5.7669
1986,8,1,1,928,1.3744
1986,8,1,2,537,1.4449
1986,8,1,3,537,0.5518
1986,8,1,4,419,1.0855
1986,8,1,5,647,-0.1823
1986,8,2,1,182,4.7009
1986,8,2,2,127,4.5614
1986,8,2,3,153,4.2491
1986,8,2,4,134,4.0589
1986,8,2,5,162,4.6654
1986,8,3,1,124,6.9724
1986,8,3,2,138,6.6615
1986,8,3,3,130,6.7550
1986,8,3,4,148,7.5073
1986,8,3,5,126,6.5303
1986,9,1,1,848,-6.5987
1986,9,1,2,532,-7.7892
1986,9,1,3,491,-7.0232
1986,9,1,4,497,-5.5397
1986,9,1,5,721,-7.2178
1986,9,2,1,164,-5.7483
1986,9,2,2,157,-4.3760
1986,9,2,3,130,-7.2018
1986,9,2,4,135,-7.9315
1986,9,2,5,165,-6.7294
1986,9,3,1,119,-8.6237
1986,9,3,2,124,-8.2767
1986,9,3,3,148,-7.3083
1986,9,3,4,149,-8.5550
1986,9,3,5,125,-6.1970
1986,10,1,1,900,3.7720
1986,10,1,2,470,3.0001
1986,10,1,3,579,2.2954
1986,10,1,4,518,3.0987
1986,10,1,5,631,1.0896
1986,10,2,1,179,4.6800
1986,10,2,2,120,4.0926
1986,10,2,3,141,3.8969
1986,10,2,4,144,6.3202
1986,10,2,5,152,3.1370
1986,10,3,1,141,5.2869
1986,10,3,2,131,5.7125
1986,10,3,3,142,7.4114
1986,10,3,4,138,7.9573
1986,10,3,5,116,2.6584
1986,11,1,1,826,0.8411
1986,11,1,2,547,0.3382
1986,11,1,3,543,0.2310
1986,11,1,4,473,-0.3170
1986,11,1,5,734,-1.9888
1986,11,2,1,145,0.2496
1986,11,2,2,138,0.1658
1986,11,2,3,140,-0.2799
1986,11,2,4,148,0.3956
1986,11,2,5,158,-0.9086
1986,11,3,1,130,3.2664
1986,11,3,2,132,2.5445
1986,11,3,3,137,2.9762
1986,11,3,4,142,2.1810
1986,11,3,5,122,0.3440
1986,12,1,1,936,-3.8017
1986,12,1,2,560,-3.6838
1986,12,1,3,489,-2.5578
1986,12,1,4,463,-2.8951
1986,12,1,5,652,-4.4435
1986,12,2,1,173,-1.7201
1986,12,2,2,149,-2.1994
1986,12,2,3,141,-0.8694
1986,12,2,4,135,-2.7225
1986,12,2,5,147,-3.9127
1986,12,3,1,148,-2.3358
1986,12,3,2,129,-3.3594
1986,12,3,3,136,-3.5656
1986,12,3,4,125,-2.7861
1986,12,3,5,122,-1.8618
1987,1,1,1,791,11.2252
1987,1,1,2,569,12.0218
1987,1,1,3,572,10.2268
1987,1,1,4,586,11.4902
1987,1,1,5,639,10.0185
1987,1,2,1,141,10.6058
1987,1,2,2,151,13.8742
1987,1,2,3,157,12.5504
1987,1,2,4,137,13.6353
1987,1,2,5,142,13.7182
1987,1,3,1,128,10.5577
1987,1,3,2,118,14.6478
1987,1,3,3,138,15.0098
1987,1,3,4,145,14.8442
1987,1,3,5,120,13.0496
1987,2,1,1,674,9.2175
1987,2,1,2,531,7.8174
1987,2,1,3,420,8.7033
1987,2,1,4,555,8.3568
1987,2,1,5,963,9.1150
1987,2,2,1,133,10.3543
1987,2,2,2,164,7.9790
1987,2,2,3,145,8.9798
1987,2,2,4,122,8.0808
1987,2,2,5,166,8.7607
1987,2,3,1,136,3.1558
1987,2,3,2,124,4.3940
1987,2,3,3,131,5.0866
1987,2,3,4,143,3.5159
1987,2,3,5,125,5.9951
1987,3,1,1,731,3.9643
1987,3,1,2,479,3.9678
1987,3,1,3,493,1.8726
1987,3,1,4,519,2.9810
1987,3,1,5,904,2.3064
1987,3,2,1,144,4.2428
1987,3,2,2,124,3.5643
1987,3,2,3,147,1.5038
1987,3,2,4,153,3.1891
1987,3,2,5,177,1.7952
1987,3,3,1,132,3.2255
1987,3,3,2,140,3.9800
1987,3,3,3,133,3.1848
1987,3,3,4,137,1.1142
1987,3,3,5,129,2.0856
1987,4,1,1,909,-2.4985
1987,4,1,2,496,-3.6404
1987,4,1,3,479,-1.2706
1987,4,1,4,556,-2.1468
1987,4,1,5,744,-3.0076
1987,4,2,1,151,-2.9873
1987,4,2,2,138,-2.9294
1987,4,2,3,157,-3.2776
1987,4,2,4,129,-1.5712
1987,4,2,5,161,-2.4067
1987,4,3,1,142,-1.4408
1987,4,3,2,136,-1.4223
1987,4,3,3,135,0.4981
1987,4,3,4,145,0.3511
1987,4,3,5,109,-2.8168
1987,5,1,1,808,-0.2296
1987,5,1,2,597,-0.6825
1987,5,1,3,552,0.3578
1987,5,1,4,521,-0.8017
1987,5,1,5,730,-0.0149
1987,5,2,1,167,1.3029
1987,5,2,2,146,-1.3492
1987,5,2,3,129,-0.8417
1987,5,2,4,158,0.5261
1987,5,2,5,151,0.9923
1987,5,3,1,123,0.0002
1987,5,3,2,153,1.2286
1987,5,3,3,142,-0.1647
1987,5,3,4,130,2.1022
1987,5,3,5,122,1.2546
1987,6,1,1,843,0.6527
1987,6,1,2,529,2.5176
1987,6,1,3,570,2.7620
1987,6,1,4,554,2.2800
1987,6,1,5,725,1.2724
1987,6,2,1,142,3.4597
1987,6,2,2,130,4.9976
1987,6,2,3,144,4.7344
1987,6,2,4,143,2.8484
1987,6,2,5,166,1.3819
1987,6,3,1,130,3.8495
1987,6,3,2,135,5.3055
1987,6,3,3,153,3.8690
1987,6,3,4,129,5.6217
1987,6,3,5,128,4.6631
1987,7,1,1,887,3.3388
1987,7,1,2,553,2.6021
1987,7,1,3,597,2.1751
1987,7,1,4,497,4.2628
1987,7,1,5,697,1.9402
1987,7,2,1,164,2.1888
1987,7,2,2,154,5.2261
1987,7,2,3,124,4.7774
1987,7,2,4,129,3.4657
1987,7,2,5,169,4.2579
1987,7,3,1,132,5.1089
1987,7,3,2,151,5.5040
1987,7,3,3,132,3.7766
1987,7,3,4,136,5.5031
1987,7,3,5,107,5.4393
1987,8,1,1,844,1.3597
1987,8,1,2,609,2.4119
1987,8,1,3,563,2.7835
1987,8,1,4,526,1.8063
1987,8,1,5,715,1.1078
1987,8,2,1,163,4.6818
1987,8,2,2,156,2.8540
1987,8,2,3,144,3.1693
1987,8,2,4,129,2.9224
1987,8,2,5,149,3.9206
1987,8,3,1,117,3.9603
1987,8,3,2,143,3.9051
1987,8,3,3,129,4.4132
1987,8,3,4,137,3.5424
1987,8,3,5,134,2.9389
1987,9,1,1,921,-0.8191
1987,9,1,2,575,-0.8899
1987,9,1,3,620,-1.1105
1987,9,1,4,544,-2.2218
1987,9,1,5,636,-2.8434
1987,9,2,1,140,-1.9085
1987,9,2,2,154,-1.7042
1987,9,2,3,139,-0.6398
1987,9,2,4,145,-2.3265
1987,9,2,5,144,-1.5398
1987,9,3,1,115,-3.4943
1987,9,3,2,132,-2.4382
1987,9,3,3,148,-1.6933
1987,9,3,4,129,-2.1208
1987,9,3,5,139,-0.6391
1987,10,1,1,812,-30.8050
1987,10,1,2,591,-30.6579
1987,10,1,3,598,-31.3875
1987,10,1,4,538,-32.3172
1987,10,1,5,783,-32.4705
1987,10,2,1,128,-28.6099
1987,10,2,2,149,-28.8167
1987,10,2,3,147,-29.7491
1987,10,2,4,145,-30.5194
1987,10,2,5,156,-33.1824
1987,10,3,1,131,-19.3662
1987,10,3,2,143,-21.8406
1987,10,3,3,137,-21.5811
1987,10,3,4,130,-20.9004
1987,10,3,5,112,-25.6017
1987,11,1,1,1046,-5.2701
1987,11,1,2,561,-7.1650
1987,11,1,3,544,-6.2962
1987,11,1,4,525,-6.9824
1987,11,1,5,720,-8.1235
1987,11,2,1,211,-4.6543
1987,11,2,2,134,-5.0181
1987,11,2,3,124,-4.8899
1987,11,2,4,127,-4.3029
1987,11,2,5,155,-5.8326
1987,11,3,1,118,-9.0586
1987,11,3,2,143,-7.5479
1987,11,3,3,142,-7.4711
1987,11,3,4,138,-7.6085
1987,11,3,5,116,-6.2469
1987,12,1,1,873,5.0690
1987,12,1,2,521,7.9525
1987,12,1,3,578,4.9297
1987,12,1,4,596,5.6492
1987,12,1,5,737,4.7124
1987,12,2,1,142,11.0463
1987,12,2,2,147,10.7246
1987,12,2,3,150,11.8754
1987,12,2,4,152,10.0030
1987,12,2,5,162,8.8446
1987,12,3,1,122,9.1677
1987,12,3,2,134,7.6711
1987,12,3,3,128,6.7923
1987,12,3,4,151,8.3701
1987,12,3,5,118,7.0134
1988,1,1,1,733,7.0076
1988,1,1,2,613,8.2944
1988,1,1,3,607,5.8533
1988,1,1,4,513,6.9422
1988,1,1,5,829,5.8093
1988,1,2,1,113,3.3061
1988,1,2,2,136,1.9579
1988,1,2,3,159,2.7713
1988,1,2,4,158,4.3445
1988,1,2,5,184,1.7589
1988,1,3,1,154,3.4789
1988,1,3,2,144,4.7683
1988,1,3,3,134,3.5371
1988,1,3,4,121,4.9044
1988,1,3,5,105,0.5963
1988,2,1,1,713,8.4341
1988,2,1,2,552,7.8264
1988,2,1,3,569,8.4834
1988,2,1,4,528,6.6813
1988,2,1,5,870,7.3239
1988,2,2,1,147,11.8571
1988,2,2,2,138,10.6764
1988,2,2,3,149,8.7869
1988,2,2,4,140,9.3983
1988,2,2,5,175,8.8500
1988,2,3,1,133,4.5386
1988,2,3,2,128,6.2616
1988,2,3,3,137,5.4734
1988,2,3,4,139,5.7177
1988,2,3,5,113,3.9285
1988,3,1,1,805,4.9493
1988,3,1,2,525,5.7241
1988,3,1,3,561,5.9252
1988,3,1,4,558,5.4892
1988,3,1,5,731,3.9140
1988,3,2,1,129,3.2186
1988,3,2,2,137,3.4230
1988,3,2,3,151,6.1304
1988,3,2,4,157,3.6698
1988,3,2,5,158,4.6645
1988,3,3,1,132,-4.0059
1988,3,3,2,145,-3.5042
1988,3,3,3,141,-2.1618
1988,3,3,4,126,-1.5947
1988,3,3,5,117,0.5894
1988,4,1,1,829,1.8651
1988,4,1,2,580,1.3574
1988,4,1,3,528,1.7195
1988,4,1,4,500,2.9883
1988,4,1,5,746,1.8003
1988,4,2,1,143,1.8196
1988,4,2,2,148,2.8939
1988,4,2,3,138,3.7131
1988,4,2,4,140,3.4576
1988,4,2,5,183,0.8522
1988,4,3,1,140,0.7681
1988,4,3,2,146,1.1680
1988,4,3,3,132,1.7004
1988,4,3,4,116,1.0407
1988,4,3,5,123,0.8058
1988,5,1,1,680,-1.3272
1988,5,1,2,508,-2.3755
1988,5,1,3,676,-2.3907
1988,5,1,4,547,-3.1624
1988,5,1,5,728,-3.6146
1988,5,2,1,146,-0.1866
1988,5,2,2,122,-1.4975
1988,5,2,3,174,-2.5346
1988,5,2,4,162,-2.0943
1988,5,2,5,153,-1.4261
1988,5,3,1,126,1.8352
1988,5,3,2,147,0.0393
1988,5,3,3,134,-0.1253
1988,5,3,4,135,-0.1015
1988,5,3,5,111,-0.5905
1988,6,1,1,771,5.0528
1988,6,1,2,535,7.0097
1988,6,1,3,551,7.2334
1988,6,1,4,533,5.1445
1988,6,1,5,721,7.5095
1988,6,2,1,152,8.2466
1988,6,2,2,156,7.8503
1988,6,2,3,154,9.7482
1988,6,2,4,137,8.2677
1988,6,2,5,172,6.5343
1988,6,3,1,129,4.9465
1988,6,3,2,137,6.1027
1988,6,3,3,129,4.3334
1988,6,3,4,141,3.8446
1988,6,3,5,111,5.3218
1988,7,1,1,765,-0.9168
1988,7,1,2,583,0.1989
1988,7,1,3,543,0.2684
1988,7,1,4,511,-0.6229
1988,7,1,5,685,-0.0285
1988,7,2,1,136,-0.5615
1988,7,2,2,154,-2.1317
1988,7,2,3,152,-1.8667
1988,7,2,4,158,-1.4434
1988,7,2,5,161,-0.9518
1988,7,3,1,146,0.1614
1988,7,3,2,133,-1.1538
1988,7,3,3,138,-0.8884
1988,7,3,4,132,-1.1535
1988,7,3,5,113,-1.6030
1988,8,1,1,765,-2.8400
1988,8,1,2,549,-2.7263
1988,8,1,3,528,-0.9291
1988,8,1,4,509,-3.2205
1988,8,1,5,662,-3.6209
1988,8,2,1,168,-2.4097
1988,8,2,2,148,-3.7047
1988,8,2,3,153,-3.2147
1988,8,2,4,142,-3.7521
1988,8,2,5,156,-3.0334
1988,8,3,1,130,-3.4465
1988,8,3,2,131,-2.5276
1988,8,3,3,138,-2.5972
1988,8,3,4,134,-4.2114
1988,8,3,5,125,-2.7518
1988,9,1,1,789,2.8823
1988,9,1,2,590,2.8023
1988,9,1,3,516,2.1124
1988,9,1,4,454,1.6444
1988,9,1,5,705,1.2021
1988,9,2,1,166,2.9706
1988,9,2,2,173,1.1781
1988,9,2,3,131,3.7679
1988,9,2,4,144,4.0625
1988,9,2,5,151,2.9405
1988,9,3,1,124,3.6218
1988,9,3,2,141,3.2817
1988,9,3,3,138,4.7210
1988,9,3,4,129,5.1993
1988,9,3,5,123,3.6594
1988,10,1,1,848,-2.2480
1988,10,1,2,530,-1.2262
1988,10,1,3,545,-1.3891
1988,10,1,4,483,-2.4903
1988,10,1,5,655,-2.3457
1988,10,2,1,119,-1.2528
1988,10,2,2,147,-1.6238
1988,10,2,3,185,-0.9834
1988,10,2,4,137,-0.9519
1988,10,2,5,161,-0.4234
1988,10,3,1,146,2.1503
1988,10,3,2,128,2.6573
1988,10,3,3,130,4.6277
1988,10,3,4,139,1.9609
1988,10,3,5,104,1.7399
1988,11,1,1,933,-4.3528
1988,11,1,2,548,-3.9524
1988,11,1,3,499,-4.2255
1988,11,1,4,474,-4.1183
1988,11,1,5,576,-5.6340
1988,11,2,1,168,-2.7587
1988,11,2,2,147,-3.4934
1988,11,2,3,148,-1.7910
1988,11,2,4,163,-3.7349
1988,11,2,5,130,-2.0544
1988,11,3,1,123,-1.0776
1988,11,3,2,131,-0.6439
1988,11,3,3,139,-2.3376
1988,11,3,4,127,-1.8043
1988,11,3,5,129,-0.7521
1988,12,1,1,932,3.7139
1988,12,1,2,491,4.9898
1988,12,1,3,494,4.5901
1988,12,1,4,540,3.5611
1988,12,1,5,613,2.5527
1988,12,2,1,177,4.7587
1988,12,2,2,148,5.2090
1988,12,2,3,132,5.3427
1988,12,2,4,121,4.5394
1988,12,2,5,146,5.0311
1988,12,3,1,119,1.9602
1988,12,3,2,120,2.0689
1988,12,3,3,156,2.6381
1988,12,3,4,134,2.1196
1988,12,3,5,119,2.1272
1989,1,1,1,732,3.1913
1989,1,1,2,618,4.6238
1989,1,1,3,539,4.9270
1989,1,1,4,511,6.0558
1989,1,1,5,634,5.7537
1989,1,2,1,156,4.4144
1989,1,2,2,159,5.1237
1989,1,2,3,136,5.0796
1989,1,2,4,131,5.3568
1989,1,2,5,137,4.8438
1989,1,3,1,127,6.9618
1989,1,3,2,135,6.3929
1989,1,3,3,129,6.1743
1989,1,3,4,131,6.8378
1989,1,3,5,124,7.3346
1989,2,1,1,660,0.4789
1989,2,1,2,551,0.3588
1989,2,1,3,525,0.9509
1989,2,1,4,436,0.7373
1989,2,1,5,820,-0.3750
1989,2,2,1,140,0.1349
1989,2,2,2,144,0.4193
1989,2,2,3,158,-0.3601
1989,2,2,4,124,2.6396
1989,2,2,5,166,1.7584
1989,2,3,1,130,-2.7612
1989,2,3,2,124,-2.1917
1989,2,3,3,144,-2.1167
1989,2,3,4,121,-2.3716
1989,2,3,5,126,-1.5260
1989,3,1,1,772,1.2369
1989,3,1,2,549,2.7063
1989,3,1,3,495,3.2672
1989,3,1,4,532,3.0532
1989,3,1,5,627,3.2698
1989,3,2,1,146,0.6809
1989,3,2,2,136,2.6807
1989,3,2,3,147,2.7213
1989,3,2,4,143,2.6503
1989,3,2,5,153,2.9324
1989,3,3,1,128,2.1582
1989,3,3,2,143,0.7861
1989,3,3,3,126,3.2726
1989,3,3,4,136,0.6579
1989,3,3,5,108,2.5157
1989,4,1,1,778,3.4221
1989,4,1,2,511,1.9682
1989,4,1,3,555,2.9566
1989,4,1,4,458,2.2198
1989,4,1,5,678,4.0148
1989,4,2,1,156,5.5801
1989,4,2,2,135,6.1049
1989,4,2,3,145,5.0582
1989,4,2,4,160,4.5402
1989,4,2,5,135,4.8246
1989,4,3,1,134,4.3868
1989,4,3,2,139,4.8416
1989,4,3,3,136,6.1848
1989,4,3,4,113,5.2970
1989,4,3,5,119,6.0048
1989,5,1,1,760,3.7801
1989,5,1,2,596,2.5851
1989,5,1,3,533,3.3053
1989,5,1,4,482,3.2081
1989,5,1,5,589,2.8485
1989,5,2,1,153,4.1822
1989,5,2,2,155,5.4182
1989,5,2,3,149,5.0562
1989,5,2,4,135,5.3516
1989,5,2,5,140,5.2057
1989,5,3,1,114,4.3613
1989,5,3,2,132,3.9990
1989,5,3,3,139,3.9157
1989,5,3,4,124,4.8558
1989,5,3,5,130,3.5206
1989,6,1,1,800,-1.6777
1989,6,1,2,514,-0.7240
1989,6,1,3,465,-1.7135
1989,6,1,4,490,-3.1321
1989,6,1,5,687,-1.8633
1989,6,2,1,146,-1.7762
1989,6,2,2,131,-1.2816
1989,6,2,3,142,-2.5558
1989,6,2,4,137,-3.0428
1989,6,2,5,170,-2.8664
1989,6,3,1,128,-0.9708
1989,6,3,2,131,-0.1924
1989,6,3,3,133,-0.7730
1989,6,3,4,130,-1.1213
1989,6,3,5,118,-0.5299
1989,7,1,1,746,2.6987
1989,7,1,2,583,3.7192
1989,7,1,3,478,1.4321
1989,7,1,4,469,3.4518
1989,7,1,5,624,3.4578
1989,7,2,1,151,4.1629
1989,7,2,2,157,4.3221
1989,7,2,3,127,2.5728
1989,7,2,4,147,5.3513
1989,7,2,5,128,4.6494
1989,7,3,1,131,7.7459
1989,7,3,2,124,8.3862
1989,7,3,3,132,8.1519
1989,7,3,4,113,9.2217
1989,7,3,5,136,8.2876
1989,8,1,1,747,1.1330
1989,8,1,2,521,2.0027
1989,8,1,3,542,2.0093
1989,8,1,4,460,1.6275
1989,8,1,5,576,1.8606
1989,8,2,1,159,2.8236
1989,8,2,2,133,3.3336
1989,8,2,3,152,2.1646
1989,8,2,4,142,2.2083
1989,8,2,5,138,3.2045
1989,8,3,1,123,1.0668
1989,8,3,2,122,2.4786
1989,8,3,3,136,2.1604
1989,8,3,4,130,3.8392
1989,8,3,5,127,1.3902
1989,9,1,1,822,1.0888
1989,9,1,2,558,0.0545
1989,9,1,3,483,0.4947
1989,9,1,4,432,-1.3617
1989,9,1,5,586,-0.4465
1989,9,2,1,171,-0.3274
1989,9,2,2,134,-0.3145
1989,9,2,3,154,1.2049
1989,9,2,4,128,2.0215
1989,9,2,5,143,0.8304
1989,9,3,1,124,0.7327
1989,9,3,2,137,-0.4434
1989,9,3,3,131,0.3528
1989,9,3,4,133,-1.4399
1989,9,3,5,110,-2.4119
1989,10,1,1,737,-6.2404
1989,10,1,2,424,-6.2867
1989,10,1,3,545,-5.4257
1989,10,1,4,496,-6.0430
1989,10,1,5,631,-5.3989
1989,10,2,1,148,-6.2961
1989,10,2,2,120,-6.7018
1989,10,2,3,149,-4.8733
1989,10,2,4,149,-5.8193
1989,10,2,5,166,-6.5512
1989,10,3,1,128,-4.2688
1989,10,3,2,128,-2.1751
1989,10,3,3,136,-1.5266
1989,10,3,4,130,-1.7768
1989,10,3,5,115,-1.6297
1989,11,1,1,675,-0.3548
1989,11,1,2,505,-0.8161
1989,11,1,3,473,-1.4272
1989,11,1,4,486,-0.3508
1989,11,1,5,737,0.0866
1989,11,2,1,158,0.7581
1989,11,2,2,127,2.5569
1989,11,2,3,136,2.1334
1989,11,2,4,157,0.6400
1989,11,2,5,161,0.2691
1989,11,3,1,122,0.9606
1989,11,3,2,125,2.6391
1989,11,3,3,143,3.9110
1989,11,3,4,123,1.7022
1989,11,3,5,124,2.0611
1989,12,1,1,753,-1.5604
1989,12,1,2,494,-1.4111
1989,12,1,3,502,0.6520
1989,12,1,4,511,-0.5320
1989,12,1,5,574,-1.3977
1989,12,2,1,155,1.3449
1989,12,2,2,139,2.8471
1989,12,2,3,131,1.1402
1989,12,2,4,161,1.5956
1989,12,2,5,147,0.3562
1989,12,3,1,126,2.1191
1989,12,3,2,147,3.5625
1989,12,3,3,130,2.6311
1989,12,3,4,120,2.4447
1989,12,3,5,114,3.3462
1990,1,1,1,735,-6.8043
1990,1,1,2,516,-7.4477
1990,1,1,3,473,-7.1066
1990,1,1,4,506,-7.1295
1990,1,1,5,606,-7.6441
1990,1,2,1,148,-9.0925
1990,1,2,2,150,-8.2860
1990,1,2,3,148,-9.4982
1990,1,2,4,135,-9.3044
1990,1,2,5,153,-9.4375
1990,1,3,1,136,-5.2692
1990,1,3,2,148,-6.9931
1990,1,3,3,125,-7.6012
1990,1,3,4,125,-7.4149
1990,1,3,5,112,-5.6531
1990,2,1,1,680,1.9077
1990,2,1,2,451,2.3825
1990,2,1,3,486,2.9677
1990,2,1,4,454,1.9205
1990,2,1,5,771,1.6565
1990,2,2,1,138,3.2053
1990,2,2,2,139,3.0934
1990,2,2,3,126,3.9023
