year,month,rank_ME,rank_IOCA,nstocks,ret_vw
2013,5,2,5,103,6.9263
2013,5,3,1,144,2.8541
2013,5,3,2,155,0.8823
2013,5,3,3,146,3.1336
2013,5,3,4,114,1.7375
2013,5,3,5,87,3.3982
2013,6,1,1,128,1.0807
2013,6,1,2,137,2.3460
2013,6,1,3,155,0.8049
2013,6,1,4,235,0.8725
2013,6,1,5,485,-1.2850
2013,6,2,1,96,-0.2431
2013,6,2,2,99,-0.7497
2013,6,2,3,136,-0.3673
2013,6,2,4,133,-0.7314
2013,6,2,5,103,-0.7525
2013,6,3,1,144,-2.3804
2013,6,3,2,154,-1.0763
2013,6,3,3,145,-1.3909
2013,6,3,4,114,-1.8563
2013,6,3,5,87,-1.1151
2013,7,1,1,136,5.1335
2013,7,1,2,142,10.0306
2013,7,1,3,145,8.1965
2013,7,1,4,251,7.0999
2013,7,1,5,500,6.9956
2013,7,2,1,102,6.8114
2013,7,2,2,105,6.9045
2013,7,2,3,122,5.0272
2013,7,2,4,158,7.1596
2013,7,2,5,105,8.7361
2013,7,3,1,152,6.0059
2013,7,3,2,156,6.2215
2013,7,3,3,161,4.4676
2013,7,3,4,97,5.4987
2013,7,3,5,86,4.7645
2013,8,1,1,135,-1.4961
2013,8,1,2,142,-3.0684
2013,8,1,3,145,-2.0530
2013,8,1,4,250,-2.6136
2013,8,1,5,497,-2.7739
2013,8,2,1,102,-0.8742
2013,8,2,2,105,-0.9535
2013,8,2,3,120,-1.8525
2013,8,2,4,157,-3.2730
2013,8,2,5,105,-3.2845
2013,8,3,1,150,-1.2198
2013,8,3,2,155,-1.4603
2013,8,3,3,160,-2.5427
2013,8,3,4,97,-3.0556
2013,8,3,5,86,-3.6543
2013,9,1,1,135,5.9635
2013,9,1,2,142,7.9089
2013,9,1,3,142,6.7964
2013,9,1,4,249,8.9501
2013,9,1,5,491,6.7748
2013,9,2,1,101,6.4929
2013,9,2,2,105,5.7389
2013,9,2,3,120,6.1325
2013,9,2,4,157,6.6768
2013,9,2,5,105,6.1794
2013,9,3,1,150,3.5080
2013,9,3,2,155,4.1324
2013,9,3,3,160,3.3426
2013,9,3,4,97,4.1658
2013,9,3,5,86,3.1201
2013,10,1,1,135,1.3334
2013,10,1,2,140,3.7108
2013,10,1,3,142,3.3730
2013,10,1,4,246,2.2656
2013,10,1,5,489,3.5512
2013,10,2,1,101,4.1135
2013,10,2,2,105,3.5462
2013,10,2,3,120,3.0653
2013,10,2,4,157,1.8636
2013,10,2,5,104,3.3354
2013,10,3,1,150,8.1275
2013,10,3,2,154,3.7946
2013,10,3,3,159,3.8751
2013,10,3,4,97,3.2336
2013,10,3,5,86,4.0196
2013,11,1,1,135,5.8252
2013,11,1,2,140,4.6036
2013,11,1,3,139,3.8208
2013,11,1,4,242,5.5681
2013,11,1,5,488,5.4921
2013,11,2,1,99,4.8575
2013,11,2,2,104,2.5245
2013,11,2,3,117,1.8201
2013,11,2,4,157,3.7637
2013,11,2,5,104,3.6253
2013,11,3,1,149,3.7904
2013,11,3,2,154,2.1986
2013,11,3,3,158,2.7690
2013,11,3,4,97,1.7663
2013,11,3,5,86,2.3522
2013,12,1,1,134,2.6524
2013,12,1,2,138,2.6520
2013,12,1,3,137,3.8461
2013,12,1,4,237,2.1906
2013,12,1,5,481,2.0554
2013,12,2,1,99,2.4513
2013,12,2,2,103,2.8375
2013,12,2,3,117,2.5677
2013,12,2,4,156,2.8418
2013,12,2,5,102,2.0806
2013,12,3,1,149,3.1432
2013,12,3,2,154,2.6347
2013,12,3,3,158,2.0122
2013,12,3,4,97,1.9292
2013,12,3,5,86,4.3615
2014,1,1,1,134,-3.7188
2014,1,1,2,136,-2.6925
2014,1,1,3,137,-0.9342
2014,1,1,4,236,-2.1486
2014,1,1,5,479,-1.0912
2014,1,2,1,98,-4.2573
2014,1,2,2,102,-3.5751
2014,1,2,3,116,-3.0562
2014,1,2,4,156,-2.2642
2014,1,2,5,101,-3.5987
2014,1,3,1,148,-4.5735
2014,1,3,2,154,-1.7099
2014,1,3,3,157,-3.1892
2014,1,3,4,97,-4.1659
2014,1,3,5,85,-6.5648
2014,2,1,1,133,6.9749
2014,2,1,2,136,4.6080
2014,2,1,3,136,6.0190
2014,2,1,4,235,3.9183
2014,2,1,5,477,4.6525
2014,2,2,1,96,6.3745
2014,2,2,2,102,5.2463
2014,2,2,3,116,3.9465
2014,2,2,4,156,4.9417
2014,2,2,5,99,5.8070
2014,2,3,1,146,4.4441
2014,2,3,2,154,5.4173
2014,2,3,3,157,4.9551
2014,2,3,4,97,5.1575
2014,2,3,5,85,6.2050
2014,3,1,1,131,2.0069
2014,3,1,2,133,1.7216
2014,3,1,3,135,-0.8624
2014,3,1,4,233,-0.1084
2014,3,1,5,470,-1.5027
2014,3,2,1,95,-0.8614
2014,3,2,2,102,0.4473
2014,3,2,3,115,1.0856
2014,3,2,4,155,-1.2304
2014,3,2,5,99,-0.9971
2014,3,3,1,146,-0.9794
2014,3,3,2,153,-0.8446
2014,3,3,3,157,1.4234
2014,3,3,4,97,0.4820
2014,3,3,5,85,0.1307
2014,4,1,1,129,-4.9519
2014,4,1,2,132,-4.8217
2014,4,1,3,135,-2.6983
2014,4,1,4,233,-4.4996
2014,4,1,5,467,-7.2560
2014,4,2,1,95,-2.7271
2014,4,2,2,102,-1.5066
2014,4,2,3,114,-3.5623
2014,4,2,4,155,-3.6155
2014,4,2,5,99,-4.8583
2014,4,3,1,145,1.4336
2014,4,3,2,153,-0.1980
2014,4,3,3,157,1.1070
2014,4,3,4,97,0.7710
2014,4,3,5,85,1.3944
2014,5,1,1,127,0.6987
2014,5,1,2,130,2.1681
2014,5,1,3,133,-1.1997
2014,5,1,4,233,-1.9295
2014,5,1,5,465,-2.3363
2014,5,2,1,95,1.4644
2014,5,2,2,102,-0.6327
2014,5,2,3,114,1.2357
2014,5,2,4,155,0.3238
2014,5,2,5,97,1.9311
2014,5,3,1,145,3.3862
2014,5,3,2,153,2.3128
2014,5,3,3,157,2.7491
2014,5,3,4,97,0.5602
2014,5,3,5,85,1.4309
2014,6,1,1,125,4.3651
2014,6,1,2,129,5.0391
2014,6,1,3,133,6.4464
2014,6,1,4,231,4.9521
2014,6,1,5,463,3.7575
2014,6,2,1,95,5.7646
2014,6,2,2,102,5.9544
2014,6,2,3,114,5.3833
2014,6,2,4,154,5.5312
2014,6,2,5,96,4.6506
2014,6,3,1,145,2.3817
2014,6,3,2,153,1.6721
2014,6,3,3,157,2.9917
2014,6,3,4,96,0.7228
2014,6,3,5,84,2.4990
2014,7,1,1,134,-7.5256
2014,7,1,2,127,-6.4926
2014,7,1,3,133,-7.0219
2014,7,1,4,236,-6.0253
2014,7,1,5,507,-6.8349
2014,7,2,1,108,-6.0986
2014,7,2,2,114,-6.5854
2014,7,2,3,118,-6.0708
2014,7,2,4,147,-6.1386
2014,7,2,5,113,-3.9091
2014,7,3,1,152,-1.4598
2014,7,3,2,169,-0.4875
2014,7,3,3,153,-1.3512
2014,7,3,4,118,-2.2675
2014,7,3,5,87,-3.3662
2014,8,1,1,134,0.9790
2014,8,1,2,126,3.7346
2014,8,1,3,133,2.8047
2014,8,1,4,235,5.5137
2014,8,1,5,503,4.2988
2014,8,2,1,105,4.3143
2014,8,2,2,114,3.9719
2014,8,2,3,117,4.5922
2014,8,2,4,146,5.8859
2014,8,2,5,113,4.9678
2014,8,3,1,152,4.2548
2014,8,3,2,169,3.8953
2014,8,3,3,152,4.5331
2014,8,3,4,118,3.2322
2014,8,3,5,87,5.5637
2014,9,1,1,132,-7.3053
2014,9,1,2,125,-8.5860
2014,9,1,3,133,-7.4152
2014,9,1,4,235,-6.9248
2014,9,1,5,499,-5.8333
2014,9,2,1,105,-5.3499
2014,9,2,2,114,-5.9936
2014,9,2,3,116,-6.3582
2014,9,2,4,146,-4.8708
2014,9,2,5,113,-4.9625
2014,9,3,1,152,-2.6603
2014,9,3,2,168,-2.5255
2014,9,3,3,152,-1.7818
2014,9,3,4,118,-0.9846
2014,9,3,5,86,-1.7823
2014,10,1,1,131,7.7383
2014,10,1,2,124,2.9787
2014,10,1,3,132,3.2865
2014,10,1,4,234,5.3165
2014,10,1,5,498,5.6519
2014,10,2,1,105,3.8319
2014,10,2,2,114,3.3508
2014,10,2,3,115,3.0229
2014,10,2,4,146,6.2064
2014,10,2,5,113,5.8091
2014,10,3,1,152,2.0850
2014,10,3,2,168,1.3231
2014,10,3,3,152,1.1589
2014,10,3,4,117,2.3414
2014,10,3,5,85,2.7163
2014,11,1,1,131,0.2052
2014,11,1,2,122,-4.1360
2014,11,1,3,132,0.1931
2014,11,1,4,233,-0.5136
2014,11,1,5,492,-1.1932
2014,11,2,1,104,0.4717
2014,11,2,2,114,-0.8900
2014,11,2,3,114,-0.6065
2014,11,2,4,146,1.6566
2014,11,2,5,113,1.4163
2014,11,3,1,151,4.9738
2014,11,3,2,168,1.3625
2014,11,3,3,152,2.8311
2014,11,3,4,117,3.1876
2014,11,3,5,85,3.9842
2014,12,1,1,130,1.7144
2014,12,1,2,121,3.8095
2014,12,1,3,132,4.5589
2014,12,1,4,232,5.7111
2014,12,1,5,488,6.3415
2014,12,2,1,104,0.9501
2014,12,2,2,114,1.0914
2014,12,2,3,114,1.8274
2014,12,2,4,145,2.4462
2014,12,2,5,113,0.7796
2014,12,3,1,150,-2.5544
2014,12,3,2,166,-1.5017
2014,12,3,3,152,-0.9303
2014,12,3,4,117,0.3315
2014,12,3,5,85,2.2460
2015,1,1,1,129,-4.6942
2015,1,1,2,118,-5.5974
2015,1,1,3,132,-6.7758
2015,1,1,4,232,-5.4815
2015,1,1,5,484,-4.2377
2015,1,2,1,103,-5.7606
2015,1,2,2,113,-1.2781
2015,1,2,3,114,-3.6486
2015,1,2,4,142,-4.6299
2015,1,2,5,113,-1.9864
2015,1,3,1,149,-0.4220
2015,1,3,2,165,-1.6912
2015,1,3,3,152,-4.2636
2015,1,3,4,116,-1.9670
2015,1,3,5,85,-1.8232
2015,2,1,1,129,7.4727
2015,2,1,2,118,6.4522
2015,2,1,3,132,5.9452
2015,2,1,4,230,6.3331
2015,2,1,5,480,4.2871
2015,2,2,1,103,8.0800
2015,2,2,2,112,7.5868
2015,2,2,3,114,8.4143
2015,2,2,4,140,5.9564
2015,2,2,5,112,6.8037
2015,2,3,1,148,8.0896
2015,2,3,2,164,6.4211
2015,2,3,3,150,5.5059
2015,2,3,4,115,4.7514
2015,2,3,5,84,6.9850
2015,3,1,1,128,-0.2007
2015,3,1,2,118,0.7875
2015,3,1,3,132,4.0999
2015,3,1,4,228,1.8543
2015,3,1,5,474,-0.7949
2015,3,2,1,103,1.4142
2015,3,2,2,111,0.4958
2015,3,2,3,111,2.3536
2015,3,2,4,139,3.0432
2015,3,2,5,112,1.6456
2015,3,3,1,148,-1.9838
2015,3,3,2,163,-1.0913
2015,3,3,3,150,-2.2667
2015,3,3,4,114,-1.5757
2015,3,3,5,84,-0.6677
2015,4,1,1,128,-2.5092
2015,4,1,2,117,-2.1925
2015,4,1,3,132,-2.5060
2015,4,1,4,227,-2.1644
2015,4,1,5,467,-0.8700
2015,4,2,1,103,-1.7460
2015,4,2,2,111,-1.3071
2015,4,2,3,110,-1.6755
2015,4,2,4,139,-2.8345
2015,4,2,5,111,-3.4514
2015,4,3,1,147,1.6513
2015,4,3,2,162,0.8158
2015,4,3,3,150,2.2646
2015,4,3,4,113,-0.2311
2015,4,3,5,83,-1.9319
2015,5,1,1,127,-0.0865
2015,5,1,2,117,1.5469
2015,5,1,3,132,1.3748
2015,5,1,4,226,1.5513
2015,5,1,5,462,2.0277
2015,5,2,1,103,1.5239
2015,5,2,2,111,0.7198
2015,5,2,3,110,2.7451
2015,5,2,4,139,2.1418
2015,5,2,5,111,3.3721
2015,5,3,1,146,2.1406
2015,5,3,2,161,0.9632
2015,5,3,3,149,0.3321
2015,5,3,4,113,0.9011
2015,5,3,5,83,0.6628
2015,6,1,1,127,1.8399
2015,6,1,2,117,-1.0640
2015,6,1,3,129,1.0449
2015,6,1,4,226,2.8602
2015,6,1,5,459,3.2392
2015,6,2,1,103,-0.5714
2015,6,2,2,111,0.6272
2015,6,2,3,110,0.4770
2015,6,2,4,138,0.9020
2015,6,2,5,111,-0.8283
2015,6,3,1,146,-2.2467
2015,6,3,2,159,-1.6812
2015,6,3,3,149,-3.3169
2015,6,3,4,113,-1.8721
2015,6,3,5,83,-0.8845
2015,7,1,1,135,-5.2860
2015,7,1,2,139,-6.7589
2015,7,1,3,151,-9.1615
2015,7,1,4,235,-7.4745
2015,7,1,5,492,-5.5848
2015,7,2,1,112,-4.2861
2015,7,2,2,114,-3.9676
2015,7,2,3,126,-3.9964
2015,7,2,4,133,-1.4889
2015,7,2,5,127,-1.4550
2015,7,3,1,150,0.9138
2015,7,3,2,174,4.7336
2015,7,3,3,160,0.0641
2015,7,3,4,124,0.3661
2015,7,3,5,95,1.3949
2015,8,1,1,134,-3.8635
2015,8,1,2,137,-2.7031
2015,8,1,3,150,-4.8406
2015,8,1,4,234,-6.1756
2015,8,1,5,484,-3.9866
2015,8,2,1,111,-6.5380
2015,8,2,2,114,-5.5451
2015,8,2,3,125,-6.1625
2015,8,2,4,133,-5.3553
2015,8,2,5,127,-4.9220
2015,8,3,1,149,-6.9051
2015,8,3,2,171,-5.8975
2015,8,3,3,160,-5.7576
2015,8,3,4,124,-6.1061
2015,8,3,5,94,-4.2034
2015,9,1,1,133,-9.1106
2015,9,1,2,137,-9.6302
2015,9,1,3,150,-9.7462
2015,9,1,4,233,-6.5226
2015,9,1,5,482,-6.4080
2015,9,2,1,110,-7.3867
2015,9,2,2,114,-8.5939
2015,9,2,3,125,-8.7408
2015,9,2,4,133,-4.6523
2015,9,2,5,124,-4.9223
2015,9,3,1,148,-3.2747
2015,9,3,2,170,-3.0949
2015,9,3,3,160,-2.1652
2015,9,3,4,122,-2.7283
2015,9,3,5,94,-1.6215
2015,10,1,1,132,2.9719
2015,10,1,2,137,6.7572
2015,10,1,3,149,6.6864
2015,10,1,4,232,7.2532
2015,10,1,5,474,5.2014
2015,10,2,1,110,5.0904
2015,10,2,2,114,5.2052
2015,10,2,3,125,9.5142
2015,10,2,4,133,6.7272
2015,10,2,5,123,4.7121
2015,10,3,1,148,8.4245
2015,10,3,2,169,10.4205
2015,10,3,3,160,9.9058
2015,10,3,4,122,6.3522
2015,10,3,5,94,7.1248
2015,11,1,1,130,-0.2581
2015,11,1,2,137,-0.2840
2015,11,1,3,148,2.0262
2015,11,1,4,229,3.6042
2015,11,1,5,465,3.2705
2015,11,2,1,110,2.6820
2015,11,2,2,113,5.9273
2015,11,2,3,124,5.3477
2015,11,2,4,131,3.6817
2015,11,2,5,120,2.7727
2015,11,3,1,147,-0.3642
2015,11,3,2,169,0.4673
2015,11,3,3,160,0.4607
2015,11,3,4,122,0.2785
2015,11,3,5,94,0.8157
2015,12,1,1,129,-5.5167
2015,12,1,2,137,-8.2414
2015,12,1,3,145,-5.8355
2015,12,1,4,230,-5.2711
2015,12,1,5,463,-3.4108
2015,12,2,1,109,-5.1737
2015,12,2,2,112,-7.5290
2015,12,2,3,124,-6.0647
2015,12,2,4,131,-4.0585
2015,12,2,5,120,-3.9333
2015,12,3,1,147,-3.2531
2015,12,3,2,169,-1.0049
2015,12,3,3,158,-0.8355
2015,12,3,4,122,-1.5571
2015,12,3,5,94,-2.8017
2016,1,1,1,127,-9.5389
2016,1,1,2,136,-9.6865
2016,1,1,3,144,-11.2702
2016,1,1,4,227,-11.4773
2016,1,1,5,459,-8.5300
2016,1,2,1,109,-9.8015
2016,1,2,2,112,-9.2901
2016,1,2,3,121,-8.9191
2016,1,2,4,130,-9.6863
2016,1,2,5,120,-8.9781
2016,1,3,1,147,-6.2525
2016,1,3,2,167,-5.0028
2016,1,3,3,158,-5.1534
2016,1,3,4,121,-4.2817
2016,1,3,5,94,-3.8995
2016,2,1,1,127,1.4987
2016,2,1,2,135,-0.6632
2016,2,1,3,141,-1.4116
2016,2,1,4,222,-0.8430
2016,2,1,5,453,0.8359
2016,2,2,1,109,1.1545
2016,2,2,2,110,1.5505
2016,2,2,3,121,-0.3451
2016,2,2,4,130,0.8068
2016,2,2,5,119,0.9567
2016,2,3,1,146,0.3952
2016,2,3,2,166,-0.6025
2016,2,3,3,158,-1.1813
2016,2,3,4,121,2.6725
2016,2,3,5,94,0.5117
2016,3,1,1,126,6.5118
2016,3,1,2,134,6.8789
2016,3,1,3,140,9.7947
2016,3,1,4,221,7.8616
2016,3,1,5,447,7.0021
2016,3,2,1,109,9.0287
2016,3,2,2,109,10.1045
2016,3,2,3,121,9.8512
2016,3,2,4,130,6.5867
2016,3,2,5,117,8.8198
2016,3,3,1,146,7.7904
2016,3,3,2,165,6.7290
2016,3,3,3,155,7.1572
2016,3,3,4,121,5.8036
2016,3,3,5,94,7.2155
2016,4,1,1,125,1.5212
2016,4,1,2,134,4.4213
2016,4,1,3,137,5.3191
2016,4,1,4,219,3.2745
2016,4,1,5,444,2.1417
2016,4,2,1,109,5.1011
2016,4,2,2,109,2.5174
2016,4,2,3,121,2.5919
2016,4,2,4,130,0.2956
2016,4,2,5,117,1.6100
2016,4,3,1,145,-2.6004
2016,4,3,2,164,1.0127
2016,4,3,3,155,0.3153
2016,4,3,4,121,1.6919
2016,4,3,5,94,-0.0848
2016,5,1,1,124,-0.3297
2016,5,1,2,132,-2.2351
2016,5,1,3,137,0.8267
2016,5,1,4,219,-1.5798
2016,5,1,5,439,-0.6143
2016,5,2,1,108,0.4313
2016,5,2,2,109,1.5238
2016,5,2,3,121,1.1278
2016,5,2,4,130,2.1625
2016,5,2,5,115,3.1964
2016,5,3,1,142,1.1679
2016,5,3,2,164,2.9007
2016,5,3,3,155,2.5339
2016,5,3,4,121,1.1308
2016,5,3,5,93,0.2136
2016,6,1,1,123,2.0803
2016,6,1,2,130,1.5240
2016,6,1,3,135,1.0495
2016,6,1,4,216,-0.1828
2016,6,1,5,435,0.3185
2016,6,2,1,107,-0.9057
2016,6,2,2,108,0.6064
2016,6,2,3,121,0.0418
2016,6,2,4,130,1.5135
2016,6,2,5,113,1.0052
2016,6,3,1,140,-0.9092
2016,6,3,2,164,0.0514
2016,6,3,3,155,0.7271
2016,6,3,4,120,2.4080
2016,6,3,5,92,0.3576
2016,7,1,1,132,5.1033
2016,7,1,2,140,6.4478
2016,7,1,3,154,5.5994
2016,7,1,4,211,4.5803
2016,7,1,5,486,6.2631
2016,7,2,1,112,4.4098
2016,7,2,2,126,6.1348
2016,7,2,3,119,3.5106
2016,7,2,4,120,7.3239
2016,7,2,5,117,8.4082
2016,7,3,1,141,3.7620
2016,7,3,2,162,5.8314
2016,7,3,3,143,4.4702
2016,7,3,4,130,2.0761
2016,7,3,5,82,3.2548
2016,8,1,1,130,0.1145
2016,8,1,2,139,5.6610
2016,8,1,3,152,4.7148
2016,8,1,4,211,3.6168
2016,8,1,5,482,3.5967
2016,8,2,1,110,1.1645
2016,8,2,2,125,2.3890
2016,8,2,3,119,0.8981
2016,8,2,4,120,2.1752
2016,8,2,5,117,-0.0379
2016,8,3,1,141,-0.1137
2016,8,3,2,161,-0.2851
2016,8,3,3,143,0.7627
2016,8,3,4,129,-1.2132
2016,8,3,5,82,-1.3547
2016,9,1,1,130,3.1427
2016,9,1,2,138,4.5453
2016,9,1,3,151,7.7095
2016,9,1,4,210,4.5553
2016,9,1,5,481,4.0259
2016,9,2,1,110,0.2400
2016,9,2,2,123,2.2634
2016,9,2,3,119,3.1754
2016,9,2,4,118,1.5727
2016,9,2,5,116,-0.7404
2016,9,3,1,141,0.6332
2016,9,3,2,160,1.0294
2016,9,3,3,143,1.0360
2016,9,3,4,129,-0.3938
2016,9,3,5,81,-1.1706
2016,10,1,1,129,-3.9348
2016,10,1,2,138,-4.2375
2016,10,1,3,151,-7.8754
2016,10,1,4,209,-8.2123
2016,10,1,5,476,-5.7685
2016,10,2,1,109,-6.6286
2016,10,2,2,122,-5.9036
2016,10,2,3,115,-6.9856
2016,10,2,4,117,-5.0286
2016,10,2,5,115,-5.2288
2016,10,3,1,140,-1.9289
2016,10,3,2,159,-2.9032
2016,10,3,3,139,-1.2641
2016,10,3,4,129,-2.9923
2016,10,3,5,81,-3.1047
2016,11,1,1,130,9.0595
2016,11,1,2,136,9.5486
2016,11,1,3,151,14.2267
2016,11,1,4,208,15.3765
2016,11,1,5,470,8.9584
2016,11,2,1,108,8.2742
2016,11,2,2,122,10.7364
2016,11,2,3,115,14.7195
2016,11,2,4,117,6.2343
2016,11,2,5,115,12.6246
2016,11,3,1,139,2.1698
2016,11,3,2,159,2.0067
2016,11,3,3,139,2.3997
2016,11,3,4,129,4.9250
2016,11,3,5,81,3.7039
2016,12,1,1,128,4.1089
2016,12,1,2,135,4.7159
2016,12,1,3,150,2.1702
2016,12,1,4,206,3.2128
2016,12,1,5,466,2.9215
2016,12,2,1,108,2.5201
2016,12,2,2,122,0.5695
2016,12,2,3,113,2.3453
2016,12,2,4,114,1.8628
2016,12,2,5,115,-0.8681
2016,12,3,1,138,2.2399
2016,12,3,2,159,0.4610
2016,12,3,3,139,2.1380
2016,12,3,4,127,1.3854
2016,12,3,5,80,0.3609
2017,1,1,1,128,1.1184
2017,1,1,2,134,0.3333
2017,1,1,3,148,-0.3637
2017,1,1,4,204,-1.1673
2017,1,1,5,464,-0.6331
2017,1,2,1,107,0.1134
2017,1,2,2,122,2.5886
2017,1,2,3,113,1.3391
2017,1,2,4,113,2.5355
2017,1,2,5,115,-0.8423
2017,1,3,1,137,3.7218
2017,1,3,2,156,3.1267
2017,1,3,3,138,1.9725
2017,1,3,4,127,0.0374
2017,1,3,5,80,0.9801
2017,2,1,1,128,-0.7692
2017,2,1,2,134,0.0954
2017,2,1,3,147,1.1058
2017,2,1,4,202,-1.5804
2017,2,1,5,463,0.8195
2017,2,2,1,106,1.0339
2017,2,2,2,121,1.1487
2017,2,2,3,113,-0.1880
2017,2,2,4,113,0.4399
2017,2,2,5,115,1.8492
2017,2,3,1,137,3.8060
2017,2,3,2,155,4.3989
2017,2,3,3,137,2.0835
2017,2,3,4,127,3.0931
2017,2,3,5,80,3.4751
2017,3,1,1,127,1.9555
2017,3,1,2,133,2.5394
2017,3,1,3,147,-0.9458
2017,3,1,4,199,1.5556
2017,3,1,5,462,0.0170
2017,3,2,1,106,1.1972
2017,3,2,2,120,0.0657
2017,3,2,3,113,-0.0555
2017,3,2,4,111,1.7353
2017,3,2,5,111,2.3585
2017,3,3,1,136,1.7097
2017,3,3,2,154,0.7112
2017,3,3,3,137,0.1545
2017,3,3,4,127,0.2585
2017,3,3,5,80,1.2307
2017,4,1,1,126,1.9151
2017,4,1,2,133,3.6614
2017,4,1,3,146,0.6214
2017,4,1,4,197,1.1255
2017,4,1,5,458,1.6182
2017,4,2,1,106,1.4542
2017,4,2,2,120,1.0853
2017,4,2,3,112,-0.1573
2017,4,2,4,110,2.3619
2017,4,2,5,110,2.2613
2017,4,3,1,136,1.5684
2017,4,3,2,153,2.2045
2017,4,3,3,136,0.8725
2017,4,3,4,127,0.2334
2017,4,3,5,80,2.5016
2017,5,1,1,124,-4.0756
2017,5,1,2,132,-1.8612
2017,5,1,3,145,-3.2790
2017,5,1,4,196,-1.0488
2017,5,1,5,456,-1.1852
2017,5,2,1,104,-2.2349
2017,5,2,2,120,-0.0939
2017,5,2,3,109,-1.9753
2017,5,2,4,108,0.0366
2017,5,2,5,108,0.4084
2017,5,3,1,136,1.3600
2017,5,3,2,153,2.0753
2017,5,3,3,134,2.5452
2017,5,3,4,127,0.4209
2017,5,3,5,80,1.7321
2017,6,1,1,124,5.1527
2017,6,1,2,129,10.7690
2017,6,1,3,143,4.2995
2017,6,1,4,193,3.5333
2017,6,1,5,454,3.7738
2017,6,2,1,104,2.7787
2017,6,2,2,119,2.2784
2017,6,2,3,109,0.9005
2017,6,2,4,106,0.5661
2017,6,2,5,108,3.5108
2017,6,3,1,136,-0.7015
2017,6,3,2,153,0.1065
2017,6,3,3,134,-0.5954
2017,6,3,4,127,0.6718
2017,6,3,5,80,-1.1059
2017,7,1,1,130,-1.8434
2017,7,1,2,118,-0.3715
2017,7,1,3,148,0.5220
2017,7,1,4,227,-0.3391
2017,7,1,5,465,-1.9719
2017,7,2,1,108,1.5283
2017,7,2,2,100,0.4945
2017,7,2,3,121,1.3189
2017,7,2,4,115,0.4982
2017,7,2,5,104,0.9510
2017,7,3,1,139,2.8828
2017,7,3,2,165,1.8220
2017,7,3,3,144,2.7911
2017,7,3,4,128,1.6790
2017,7,3,5,79,0.5091
2017,8,1,1,129,-4.9257
2017,8,1,2,117,-6.0541
2017,8,1,3,148,-1.9495
2017,8,1,4,227,-2.2072
2017,8,1,5,462,-0.6437
2017,8,2,1,108,-2.2186
2017,8,2,2,100,-1.1978
2017,8,2,3,121,-1.5940
2017,8,2,4,114,-2.3576
2017,8,2,5,103,-0.7365
2017,8,3,1,136,1.9222
2017,8,3,2,165,0.9336
2017,8,3,3,144,-0.2909
2017,8,3,4,128,-1.3826
2017,8,3,5,79,-0.3464
2017,9,1,1,130,4.4219
2017,9,1,2,116,9.5192
2017,9,1,3,147,11.3907
2017,9,1,4,226,10.4634
2017,9,1,5,458,8.7211
2017,9,2,1,108,4.5304
2017,9,2,2,99,6.9414
2017,9,2,3,121,8.0056
2017,9,2,4,113,6.7212
2017,9,2,5,103,7.0882
2017,9,3,1,136,0.1267
2017,9,3,2,165,1.5897
2017,9,3,3,144,3.6094
2017,9,3,4,128,3.5704
2017,9,3,5,78,2.9415
2017,10,1,1,130,-0.0531
2017,10,1,2,116,-0.7385
2017,10,1,3,145,0.1014
2017,10,1,4,226,0.9380
2017,10,1,5,450,-0.3463
2017,10,2,1,106,1.2178
2017,10,2,2,98,0.7809
2017,10,2,3,121,2.0108
2017,10,2,4,113,-1.5156
2017,10,2,5,103,0.7372
2017,10,3,1,135,1.8352
2017,10,3,2,163,2.2525
2017,10,3,3,144,4.1288
2017,10,3,4,128,2.3372
2017,10,3,5,76,2.5521
2017,11,1,1,128,3.8053
2017,11,1,2,115,4.7623
2017,11,1,3,144,3.9173
2017,11,1,4,222,3.8823
2017,11,1,5,449,2.5374
2017,11,2,1,105,1.2421
2017,11,2,2,98,2.2668
2017,11,2,3,121,3.1130
2017,11,2,4,113,2.4581
2017,11,2,5,102,4.5709
2017,11,3,1,135,2.2121
2017,11,3,2,162,2.9319
2017,11,3,3,143,2.4061
2017,11,3,4,128,2.8905
2017,11,3,5,76,6.8869
2017,12,1,1,128,-0.3879
2017,12,1,2,115,1.7400
2017,12,1,3,143,0.5131
2017,12,1,4,222,-1.1811
2017,12,1,5,442,1.7764
2017,12,2,1,104,1.1765
2017,12,2,2,97,-0.6462
2017,12,2,3,121,2.2857
2017,12,2,4,113,-0.6590
2017,12,2,5,102,1.3746
2017,12,3,1,135,0.7104
2017,12,3,2,159,0.9490
2017,12,3,3,142,1.9462
2017,12,3,4,128,1.5528
2017,12,3,5,76,3.4324
2018,1,1,1,125,0.0606
2018,1,1,2,114,3.6450
2018,1,1,3,142,1.8866
2018,1,1,4,219,2.1035
2018,1,1,5,440,0.1946
2018,1,2,1,104,3.2022
2018,1,2,2,96,1.4794
2018,1,2,3,121,2.4244
2018,1,2,4,112,3.1116
2018,1,2,5,102,3.7390
2018,1,3,1,135,3.6966
2018,1,3,2,159,8.6282
2018,1,3,3,141,4.9692
2018,1,3,4,128,6.0664
2018,1,3,5,76,5.0580
2018,2,1,1,124,-4.7353
2018,2,1,2,112,-4.4930
2018,2,1,3,141,-7.1448
2018,2,1,4,219,-3.2043
2018,2,1,5,440,-3.0871
2018,2,2,1,104,-4.5946
2018,2,2,2,95,-5.0980
