year,month,rank_ME,rank_OL,nstocks,ret_vw
1994,6,1,4,516,-4.1855
1994,6,1,5,640,-4.8810
1994,6,2,1,154,-3.0171
1994,6,2,2,109,-2.9073
1994,6,2,3,146,-3.5765
1994,6,2,4,132,-2.1220
1994,6,2,5,128,-4.3973
1994,6,3,1,139,-2.5895
1994,6,3,2,137,-2.3764
1994,6,3,3,108,-3.0813
1994,6,3,4,104,-2.1260
1994,6,3,5,82,-1.0031
1994,7,1,1,508,0.9116
1994,7,1,2,339,1.2374
1994,7,1,3,447,0.2075
1994,7,1,4,609,2.3183
1994,7,1,5,737,1.4981
1994,7,2,1,168,1.9771
1994,7,2,2,143,2.5564
1994,7,2,3,138,2.2018
1994,7,2,4,160,1.5476
1994,7,2,5,144,1.5886
1994,7,3,1,153,2.3770
1994,7,3,2,152,3.7908
1994,7,3,3,121,4.0775
1994,7,3,4,98,2.3160
1994,7,3,5,97,2.3637
1994,8,1,1,506,3.2642
1994,8,1,2,335,4.6737
1994,8,1,3,445,4.6127
1994,8,1,4,609,4.5489
1994,8,1,5,732,3.6469
1994,8,2,1,167,7.4775
1994,8,2,2,142,8.4267
1994,8,2,3,138,6.2923
1994,8,2,4,160,7.1787
1994,8,2,5,143,7.8765
1994,8,3,1,153,6.0107
1994,8,3,2,152,5.8960
1994,8,3,3,121,4.8495
1994,8,3,4,98,4.9218
1994,8,3,5,97,4.3749
1994,9,1,1,503,1.4185
1994,9,1,2,331,3.7151
1994,9,1,3,443,1.7800
1994,9,1,4,603,1.0603
1994,9,1,5,726,1.8780
1994,9,2,1,167,-0.7554
1994,9,2,2,141,1.0178
1994,9,2,3,138,0.4199
1994,9,2,4,159,-1.2235
1994,9,2,5,143,-0.5850
1994,9,3,1,153,-0.9313
1994,9,3,2,150,-0.6894
1994,9,3,3,120,-1.0496
1994,9,3,4,98,-2.5780
1994,9,3,5,97,-3.1500
1994,10,1,1,499,-0.3318
1994,10,1,2,332,1.4327
1994,10,1,3,440,2.1160
1994,10,1,4,601,1.0768
1994,10,1,5,715,0.5408
1994,10,2,1,166,0.2841
1994,10,2,2,141,1.5895
1994,10,2,3,137,1.2181
1994,10,2,4,158,0.5902
1994,10,2,5,142,-0.1284
1994,10,3,1,152,1.5110
1994,10,3,2,150,1.8543
1994,10,3,3,120,3.9126
1994,10,3,4,98,5.3558
1994,10,3,5,97,1.3908
1994,11,1,1,497,-4.7213
1994,11,1,2,328,-3.8797
1994,11,1,3,437,-2.6349
1994,11,1,4,599,-3.0704
1994,11,1,5,713,-2.6064
1994,11,2,1,166,-6.2464
1994,11,2,2,141,-1.9482
1994,11,2,3,137,-2.3257
1994,11,2,4,157,-3.6082
1994,11,2,5,141,-3.6182
1994,11,3,1,152,-3.3615
1994,11,3,2,150,-3.1543
1994,11,3,3,118,-3.6206
1994,11,3,4,98,-2.8206
1994,11,3,5,97,-2.8199
1994,12,1,1,495,-1.5513
1994,12,1,2,325,0.6242
1994,12,1,3,434,0.3992
1994,12,1,4,592,0.7064
1994,12,1,5,709,-2.6751
1994,12,2,1,165,1.6925
1994,12,2,2,141,2.6435
1994,12,2,3,136,3.9170
1994,12,2,4,157,0.8225
1994,12,2,5,140,0.4582
1994,12,3,1,151,0.6274
1994,12,3,2,150,1.9491
1994,12,3,3,118,2.0528
1994,12,3,4,98,0.7726
1994,12,3,5,97,-2.6733
1995,1,1,1,490,0.5922
1995,1,1,2,320,-1.5293
1995,1,1,3,429,2.3427
1995,1,1,4,590,1.4826
1995,1,1,5,703,1.4805
1995,1,2,1,163,-1.8335
1995,1,2,2,141,-3.1759
1995,1,2,3,135,-2.3648
1995,1,2,4,157,-2.5689
1995,1,2,5,139,-1.7116
1995,1,3,1,151,2.9423
1995,1,3,2,150,0.5303
1995,1,3,3,118,1.5215
1995,1,3,4,98,-0.2571
1995,1,3,5,95,2.2016
1995,2,1,1,489,1.3606
1995,2,1,2,319,3.0350
1995,2,1,3,428,4.1770
1995,2,1,4,584,1.9334
1995,2,1,5,702,2.4303
1995,2,2,1,162,3.9051
1995,2,2,2,141,6.1120
1995,2,2,3,133,4.3648
1995,2,2,4,155,2.5694
1995,2,2,5,138,2.2946
1995,2,3,1,149,4.8058
1995,2,3,2,150,4.3454
1995,2,3,3,118,4.1063
1995,2,3,4,98,2.9113
1995,2,3,5,95,1.8086
1995,3,1,1,486,2.5416
1995,3,1,2,315,2.2410
1995,3,1,3,425,1.8065
1995,3,1,4,578,-0.0132
1995,3,1,5,698,1.7122
1995,3,2,1,160,6.2292
1995,3,2,2,141,3.1041
1995,3,2,3,133,5.2792
1995,3,2,4,155,0.3623
1995,3,2,5,138,1.3675
1995,3,3,1,148,4.3544
1995,3,3,2,149,3.9204
1995,3,3,3,118,2.5414
1995,3,3,4,97,4.1678
1995,3,3,5,95,3.8883
1995,4,1,1,479,2.6065
1995,4,1,2,311,2.0934
1995,4,1,3,421,4.4532
1995,4,1,4,578,3.5587
1995,4,1,5,692,2.9682
1995,4,2,1,160,1.6165
1995,4,2,2,139,3.7615
1995,4,2,3,133,4.1045
1995,4,2,4,155,1.1880
1995,4,2,5,138,0.2226
1995,4,3,1,148,3.2215
1995,4,3,2,148,3.8836
1995,4,3,3,117,2.8454
1995,4,3,4,96,4.0058
1995,4,3,5,95,-2.4777
1995,5,1,1,476,3.2823
1995,5,1,2,310,0.2861
1995,5,1,3,416,1.9787
1995,5,1,4,574,1.8942
1995,5,1,5,686,1.0376
1995,5,2,1,160,-0.6410
1995,5,2,2,138,0.4970
1995,5,2,3,133,0.6579
1995,5,2,4,154,1.1266
1995,5,2,5,138,0.0794
1995,5,3,1,148,3.4831
1995,5,3,2,148,3.1325
1995,5,3,3,117,3.9640
1995,5,3,4,96,3.5244
1995,5,3,5,95,1.5755
1995,6,1,1,470,6.6704
1995,6,1,2,307,9.7895
1995,6,1,3,413,6.7252
1995,6,1,4,569,6.2733
1995,6,1,5,679,7.2246
1995,6,2,1,159,4.5292
1995,6,2,2,138,7.2726
1995,6,2,3,133,9.1678
1995,6,2,4,153,2.9371
1995,6,2,5,138,4.6954
1995,6,3,1,148,4.4645
1995,6,3,2,147,3.4392
1995,6,3,3,116,2.9911
1995,6,3,4,95,2.9926
1995,6,3,5,94,4.5019
1995,7,1,1,500,4.8051
1995,7,1,2,322,7.5026
1995,7,1,3,482,6.4067
1995,7,1,4,630,5.7595
1995,7,1,5,751,5.4271
1995,7,2,1,201,4.4630
1995,7,2,2,149,7.3491
1995,7,2,3,171,7.0477
1995,7,2,4,176,7.6041
1995,7,2,5,156,6.9125
1995,7,3,1,190,4.3947
1995,7,3,2,175,3.3533
1995,7,3,3,142,3.4120
1995,7,3,4,108,3.8335
1995,7,3,5,94,4.5004
1995,8,1,1,494,4.4314
1995,8,1,2,321,3.9292
1995,8,1,3,481,2.6667
1995,8,1,4,627,2.6182
1995,8,1,5,740,2.8375
1995,8,2,1,197,0.7198
1995,8,2,2,149,0.3668
1995,8,2,3,170,1.9521
1995,8,2,4,176,1.0216
1995,8,2,5,155,-0.9784
1995,8,3,1,188,0.9187
1995,8,3,2,174,0.3607
1995,8,3,3,141,-0.6357
1995,8,3,4,108,-0.7667
1995,8,3,5,94,-2.9593
1995,9,1,1,486,1.1397
1995,9,1,2,320,3.1599
1995,9,1,3,478,1.4548
1995,9,1,4,620,2.1130
1995,9,1,5,735,2.9778
1995,9,2,1,197,1.3517
1995,9,2,2,148,2.4515
1995,9,2,3,168,1.5200
1995,9,2,4,176,0.3594
1995,9,2,5,155,1.6340
1995,9,3,1,188,2.6309
1995,9,3,2,174,3.5734
1995,9,3,3,141,3.8043
1995,9,3,4,107,3.2541
1995,9,3,5,93,1.7638
1995,10,1,1,481,-6.8257
1995,10,1,2,319,-6.0767
1995,10,1,3,477,-6.5918
1995,10,1,4,616,-5.5933
1995,10,1,5,728,-4.7373
1995,10,2,1,195,-6.4815
1995,10,2,2,148,-6.1718
1995,10,2,3,168,-8.0297
1995,10,2,4,176,-7.4128
1995,10,2,5,154,-6.2726
1995,10,3,1,188,1.1724
1995,10,3,2,173,-1.1338
1995,10,3,3,141,0.2307
1995,10,3,4,107,-0.2584
1995,10,3,5,93,-4.9170
1995,11,1,1,480,0.7406
1995,11,1,2,316,-0.1532
1995,11,1,3,471,1.9471
1995,11,1,4,611,2.5765
1995,11,1,5,724,1.7964
1995,11,2,1,194,4.0117
1995,11,2,2,147,3.4517
1995,11,2,3,166,6.7762
1995,11,2,4,176,2.7009
1995,11,2,5,153,5.6766
1995,11,3,1,186,1.1655
1995,11,3,2,173,5.5298
1995,11,3,3,141,4.0038
1995,11,3,4,107,4.4083
1995,11,3,5,93,4.2978
1995,12,1,1,474,1.0483
1995,12,1,2,312,2.7811
1995,12,1,3,469,0.1751
1995,12,1,4,607,0.5454
1995,12,1,5,716,0.2883
1995,12,2,1,193,3.9471
1995,12,2,2,146,3.3893
1995,12,2,3,164,-0.5216
1995,12,2,4,176,0.0628
1995,12,2,5,153,-0.6864
1995,12,3,1,185,2.7009
1995,12,3,2,173,0.5273
1995,12,3,3,141,0.4455
1995,12,3,4,106,1.3939
1995,12,3,5,93,-1.2766
1996,1,1,1,469,3.3246
1996,1,1,2,311,0.5633
1996,1,1,3,461,-0.3062
1996,1,1,4,605,-0.8526
1996,1,1,5,711,0.5264
1996,1,2,1,192,1.1610
1996,1,2,2,146,1.4002
1996,1,2,3,164,0.0711
1996,1,2,4,176,-2.5367
1996,1,2,5,153,-2.5411
1996,1,3,1,184,2.7570
1996,1,3,2,173,4.7955
1996,1,3,3,140,1.7020
1996,1,3,4,106,1.7604
1996,1,3,5,93,-1.3247
1996,2,1,1,465,3.0522
1996,2,1,2,309,6.2887
1996,2,1,3,455,2.3360
1996,2,1,4,603,4.8460
1996,2,1,5,705,3.4031
1996,2,2,1,190,4.3123
1996,2,2,2,145,4.1821
1996,2,2,3,160,4.4406
1996,2,2,4,176,4.2746
1996,2,2,5,152,4.7366
1996,2,3,1,182,0.7622
1996,2,3,2,173,1.3976
1996,2,3,3,140,3.2549
1996,2,3,4,106,2.0800
1996,2,3,5,93,3.8963
1996,3,1,1,460,2.6769
1996,3,1,2,307,6.7978
1996,3,1,3,453,3.0756
1996,3,1,4,598,2.0365
1996,3,1,5,699,5.2113
1996,3,2,1,188,2.0950
1996,3,2,2,145,1.7734
1996,3,2,3,160,1.4802
1996,3,2,4,175,0.7238
1996,3,2,5,152,7.4864
1996,3,3,1,182,1.1292
1996,3,3,2,172,-0.5374
1996,3,3,3,139,1.2625
1996,3,3,4,105,1.0939
1996,3,3,5,93,5.1287
1996,4,1,1,457,7.9790
1996,4,1,2,305,11.4304
1996,4,1,3,449,8.3905
1996,4,1,4,596,8.5910
1996,4,1,5,697,9.1917
1996,4,2,1,187,8.7567
1996,4,2,2,145,7.6047
1996,4,2,3,159,6.1382
1996,4,2,4,175,5.3915
1996,4,2,5,150,12.0267
1996,4,3,1,179,3.1727
1996,4,3,2,171,1.6191
1996,4,3,3,138,3.0431
1996,4,3,4,105,3.0964
1996,4,3,5,93,3.9255
1996,5,1,1,456,8.8292
1996,5,1,2,305,8.6815
1996,5,1,3,448,6.3882
1996,5,1,4,590,8.8704
1996,5,1,5,691,9.6709
1996,5,2,1,186,6.5571
1996,5,2,2,145,6.5486
1996,5,2,3,159,1.6299
1996,5,2,4,175,5.0284
1996,5,2,5,150,10.6740
1996,5,3,1,179,2.9154
1996,5,3,2,170,2.1696
1996,5,3,3,138,3.1267
1996,5,3,4,104,2.4504
1996,5,3,5,93,5.3979
1996,6,1,1,448,-5.9801
1996,6,1,2,304,-8.1650
1996,6,1,3,448,-5.9467
1996,6,1,4,583,-5.2822
1996,6,1,5,683,-5.4143
1996,6,2,1,182,-2.1591
1996,6,2,2,144,-5.3941
1996,6,2,3,156,-6.5603
1996,6,2,4,175,-5.7668
1996,6,2,5,150,-6.5107
1996,6,3,1,178,-1.6061
1996,6,3,2,170,-0.9099
1996,6,3,3,138,1.1565
1996,6,3,4,104,-2.3605
1996,6,3,5,93,-0.6677
1996,7,1,1,465,-11.0660
1996,7,1,2,366,-11.8567
1996,7,1,3,472,-10.3459
1996,7,1,4,649,-8.8795
1996,7,1,5,783,-7.9628
1996,7,2,1,262,-12.7380
1996,7,2,2,171,-9.3756
1996,7,2,3,164,-8.9574
1996,7,2,4,170,-9.9591
1996,7,2,5,176,-11.2614
1996,7,3,1,207,-5.8633
1996,7,3,2,192,-4.7595
1996,7,3,3,130,-5.8530
1996,7,3,4,121,-5.5380
1996,7,3,5,111,-5.4667
1996,8,1,1,462,3.1503
1996,8,1,2,362,4.4531
1996,8,1,3,470,3.5294
1996,8,1,4,646,3.6533
1996,8,1,5,775,5.1587
1996,8,2,1,259,6.5193
1996,8,2,2,170,6.2707
1996,8,2,3,163,6.9216
1996,8,2,4,170,5.1914
1996,8,2,5,174,5.9817
1996,8,3,1,206,2.6472
1996,8,3,2,191,2.0304
1996,8,3,3,130,1.9273
1996,8,3,4,121,3.4629
1996,8,3,5,110,6.4752
1996,9,1,1,458,1.8926
1996,9,1,2,358,2.1385
1996,9,1,3,466,2.1432
1996,9,1,4,637,2.1092
1996,9,1,5,768,4.0295
1996,9,2,1,256,5.0367
1996,9,2,2,170,5.3920
1996,9,2,3,163,1.6180
1996,9,2,4,168,4.1262
1996,9,2,5,174,4.1889
1996,9,3,1,206,6.2205
1996,9,3,2,190,5.5344
1996,9,3,3,129,5.7002
1996,9,3,4,120,5.6350
1996,9,3,5,110,5.8352
1996,10,1,1,455,-4.1835
1996,10,1,2,353,-3.7204
1996,10,1,3,461,-1.0650
1996,10,1,4,635,-2.2592
1996,10,1,5,761,-2.6426
1996,10,2,1,255,-2.5488
1996,10,2,2,170,-3.1145
1996,10,2,3,163,-1.5367
1996,10,2,4,165,-2.7857
1996,10,2,5,174,-1.7958
1996,10,3,1,204,2.0362
1996,10,3,2,190,0.8538
1996,10,3,3,128,0.1103
1996,10,3,4,120,0.0749
1996,10,3,5,110,-0.5314
1996,11,1,1,452,0.8472
1996,11,1,2,352,3.4971
1996,11,1,3,456,4.4053
1996,11,1,4,629,1.7130
1996,11,1,5,757,1.8081
1996,11,2,1,254,2.6740
1996,11,2,2,169,3.8672
1996,11,2,3,163,4.5651
1996,11,2,4,165,3.1068
1996,11,2,5,172,2.2078
1996,11,3,1,204,7.6541
1996,11,3,2,188,7.7738
1996,11,3,3,128,7.7353
1996,11,3,4,120,5.5263
1996,11,3,5,110,4.1192
1996,12,1,1,449,-0.1554
1996,12,1,2,351,0.3371
1996,12,1,3,453,1.1446
1996,12,1,4,624,1.9453
1996,12,1,5,750,0.8070
1996,12,2,1,252,0.9420
1996,12,2,2,169,2.2277
1996,12,2,3,163,0.3945
1996,12,2,4,165,2.6453
1996,12,2,5,170,1.6047
1996,12,3,1,203,-1.3507
1996,12,3,2,188,-0.8731
1996,12,3,3,128,-1.2820
1996,12,3,4,120,-1.2549
1996,12,3,5,110,-2.5398
1997,1,1,1,443,5.7138
1997,1,1,2,348,6.2165
1997,1,1,3,448,5.4442
1997,1,1,4,619,5.5159
1997,1,1,5,739,5.3887
1997,1,2,1,250,3.0123
1997,1,2,2,168,3.5784
1997,1,2,3,162,3.4986
1997,1,2,4,164,4.1989
1997,1,2,5,170,-1.3664
1997,1,3,1,200,8.9439
1997,1,3,2,188,5.6777
1997,1,3,3,127,4.9308
1997,1,3,4,119,4.2990
1997,1,3,5,109,3.6534
1997,2,1,1,440,-5.1823
1997,2,1,2,346,-3.6790
1997,2,1,3,443,-3.0840
1997,2,1,4,616,-3.6263
1997,2,1,5,726,-2.8857
1997,2,2,1,249,-6.5253
1997,2,2,2,168,-5.1914
1997,2,2,3,161,-4.1314
1997,2,2,4,164,-2.5733
1997,2,2,5,169,-2.6628
1997,2,3,1,198,-2.3120
1997,2,3,2,187,-0.2739
1997,2,3,3,126,0.4774
1997,2,3,4,119,-2.1783
1997,2,3,5,109,2.5661
1997,3,1,1,438,-5.8708
1997,3,1,2,344,-6.1018
1997,3,1,3,438,-4.1482
1997,3,1,4,611,-4.4087
1997,3,1,5,720,-4.9559
1997,3,2,1,248,-5.7137
1997,3,2,2,168,-7.1104
1997,3,2,3,161,-3.6779
1997,3,2,4,162,-3.6170
1997,3,2,5,168,-3.7739
1997,3,3,1,198,-4.4693
1997,3,3,2,187,-5.7219
1997,3,3,3,126,-2.0068
1997,3,3,4,119,-1.4738
1997,3,3,5,109,-1.9152
1997,4,1,1,436,-4.1238
1997,4,1,2,341,-2.9882
1997,4,1,3,437,-1.7798
1997,4,1,4,604,-2.8932
1997,4,1,5,711,-4.2987
1997,4,2,1,245,-2.4160
1997,4,2,2,166,-0.4533
1997,4,2,3,160,-0.6174
1997,4,2,4,162,2.1338
1997,4,2,5,167,2.1189
1997,4,3,1,197,6.2342
1997,4,3,2,187,4.9992
1997,4,3,3,126,5.0820
1997,4,3,4,119,1.7697
1997,4,3,5,109,4.3359
1997,5,1,1,433,11.2305
1997,5,1,2,338,11.7242
1997,5,1,3,433,9.8553
1997,5,1,4,604,10.3378
1997,5,1,5,707,10.7337
1997,5,2,1,242,14.3433
1997,5,2,2,165,15.8660
1997,5,2,3,159,12.7650
1997,5,2,4,162,11.2172
1997,5,2,5,167,13.5611
1997,5,3,1,197,5.8548
1997,5,3,2,187,7.6439
1997,5,3,3,126,7.2835
1997,5,3,4,119,6.9092
1997,5,3,5,108,8.3009
1997,6,1,1,430,5.0202
1997,6,1,2,335,6.0957
1997,6,1,3,428,6.9828
1997,6,1,4,603,5.1559
1997,6,1,5,703,6.1640
1997,6,2,1,239,3.2245
1997,6,2,2,164,3.7715
1997,6,2,3,158,6.3311
1997,6,2,4,161,4.6249
1997,6,2,5,166,4.1500
1997,6,3,1,195,3.5730
1997,6,3,2,187,3.7864
1997,6,3,3,125,4.3633
1997,6,3,4,119,3.5906
1997,6,3,5,107,4.7621
1997,7,1,1,595,2.8042
1997,7,1,2,485,6.3750
1997,7,1,3,444,5.8184
1997,7,1,4,671,7.3561
1997,7,1,5,861,5.6019
1997,7,2,1,232,4.4027
1997,7,2,2,180,8.9771
1997,7,2,3,169,5.2492
1997,7,2,4,166,6.2138
1997,7,2,5,159,4.6884
1997,7,3,1,222,8.1022
1997,7,3,2,211,6.5712
1997,7,3,3,141,6.8881
1997,7,3,4,126,11.4231
1997,7,3,5,120,10.5933
1997,8,1,1,588,3.6032
1997,8,1,2,481,6.5148
1997,8,1,3,439,6.2901
1997,8,1,4,668,4.3528
1997,8,1,5,845,5.7847
1997,8,2,1,231,3.8821
1997,8,2,2,178,4.5697
1997,8,2,3,166,2.6856
1997,8,2,4,166,4.3208
1997,8,2,5,159,3.2967
1997,8,3,1,221,-3.2203
1997,8,3,2,210,-5.3498
1997,8,3,3,141,-4.5444
1997,8,3,4,124,-2.8341
1997,8,3,5,120,-2.0929
1997,9,1,1,585,11.1365
1997,9,1,2,481,8.2539
1997,9,1,3,436,7.9779
1997,9,1,4,666,7.9970
1997,9,1,5,833,8.6760
1997,9,2,1,226,9.1817
1997,9,2,2,174,6.5126
1997,9,2,3,163,7.0422
1997,9,2,4,163,5.6925
1997,9,2,5,156,6.7210
1997,9,3,1,219,4.7645
1997,9,3,2,210,3.6834
1997,9,3,3,140,4.7105
1997,9,3,4,123,6.2820
1997,9,3,5,120,5.2310
1997,10,1,1,578,-3.7534
1997,10,1,2,478,-4.7431
1997,10,1,3,436,-5.3703
1997,10,1,4,659,-3.5680
1997,10,1,5,818,-3.0578
1997,10,2,1,224,-4.1299
1997,10,2,2,173,-8.5546
1997,10,2,3,162,-6.3229
1997,10,2,4,162,-5.1972
1997,10,2,5,155,-4.9882
1997,10,3,1,218,-2.9680
1997,10,3,2,210,-3.9512
1997,10,3,3,136,-4.2484
1997,10,3,4,122,-6.2889
1997,10,3,5,120,-3.2187
1997,11,1,1,571,-4.4517
1997,11,1,2,474,-4.5215
1997,11,1,3,434,-3.2902
1997,11,1,4,652,-1.6542
1997,11,1,5,807,-0.7416
1997,11,2,1,221,-5.4413
1997,11,2,2,172,-3.1272
1997,11,2,3,161,-1.9589
1997,11,2,4,159,-1.0269
1997,11,2,5,155,2.0956
1997,11,3,1,216,2.4132
1997,11,3,2,209,5.1149
1997,11,3,3,136,1.6839
1997,11,3,4,122,0.5405
1997,11,3,5,119,5.4506
1997,12,1,1,566,-3.4076
1997,12,1,2,470,-4.1520
1997,12,1,3,431,-3.9759
1997,12,1,4,646,-3.2941
1997,12,1,5,800,-3.6025
1997,12,2,1,220,0.4845
1997,12,2,2,169,-1.6675
1997,12,2,3,159,-0.9944
1997,12,2,4,158,0.7949
1997,12,2,5,154,-1.6470
1997,12,3,1,214,0.6928
1997,12,3,2,209,1.4317
1997,12,3,3,136,-0.2814
1997,12,3,4,122,-1.3385
1997,12,3,5,119,0.2424
1998,1,1,1,555,-0.9161
1998,1,1,2,465,-0.6322
1998,1,1,3,425,0.7670
1998,1,1,4,641,0.4716
1998,1,1,5,789,-0.2946
1998,1,2,1,219,-1.3132
1998,1,2,2,164,-1.6884
1998,1,2,3,157,-1.8117
1998,1,2,4,156,-0.6868
1998,1,2,5,149,1.0578
1998,1,3,1,213,4.2853
1998,1,3,2,209,1.3272
1998,1,3,3,136,-0.5205
1998,1,3,4,122,-0.6825
1998,1,3,5,119,2.4187
1998,2,1,1,552,6.1546
1998,2,1,2,461,7.5230
1998,2,1,3,418,4.9782
1998,2,1,4,635,5.7757
1998,2,1,5,775,7.6760
1998,2,2,1,217,8.4809
1998,2,2,2,163,10.2440
1998,2,2,3,156,9.5875
1998,2,2,4,154,7.6249
1998,2,2,5,147,9.6371
1998,2,3,1,211,6.9504
1998,2,3,2,208,7.2821
1998,2,3,3,136,7.6514
1998,2,3,4,122,8.3452
1998,2,3,5,119,11.7123
1998,3,1,1,543,6.3773
1998,3,1,2,454,4.3104
1998,3,1,3,413,5.1995
1998,3,1,4,631,5.3817
1998,3,1,5,767,4.8425
1998,3,2,1,216,5.7808
1998,3,2,2,162,2.8501
1998,3,2,3,156,3.6878
1998,3,2,4,152,3.1046
1998,3,2,5,147,4.0056
1998,3,3,1,211,4.9435
1998,3,3,2,206,4.4000
1998,3,3,3,136,4.0612
1998,3,3,4,122,2.4791
1998,3,3,5,119,4.1202
1998,4,1,1,539,1.7290
1998,4,1,2,451,1.9210
1998,4,1,3,404,3.4416
1998,4,1,4,623,2.2643
1998,4,1,5,756,4.0096
1998,4,2,1,212,1.0427
1998,4,2,2,160,-0.0591
1998,4,2,3,156,0.8212
1998,4,2,4,153,2.1942
1998,4,2,5,146,-0.4647
1998,4,3,1,208,2.6112
1998,4,3,2,206,0.8516
1998,4,3,3,136,-0.9560
1998,4,3,4,121,3.1176
1998,4,3,5,119,1.6680
1998,5,1,1,536,-5.6380
1998,5,1,2,447,-7.3653
1998,5,1,3,398,-4.4510
1998,5,1,4,613,-4.4594
1998,5,1,5,747,-4.5070
1998,5,2,1,210,-8.2659
1998,5,2,2,160,-7.0933
1998,5,2,3,156,-4.8144
1998,5,2,4,152,-6.1413
1998,5,2,5,144,-4.7668
1998,5,3,1,207,-4.8516
1998,5,3,2,205,-1.2833
1998,5,3,3,136,-1.4163
1998,5,3,4,120,-4.8482
1998,5,3,5,119,1.8243
1998,6,1,1,528,2.4506
1998,6,1,2,442,-2.2564
1998,6,1,3,395,1.9833
1998,6,1,4,608,-2.1310
1998,6,1,5,734,0.2848
1998,6,2,1,210,3.4432
1998,6,2,2,159,-1.7950
1998,6,2,3,156,-1.1145
1998,6,2,4,150,-0.5796
1998,6,2,5,143,2.9165
1998,6,3,1,205,6.0984
1998,6,3,2,204,3.9212
1998,6,3,3,136,1.6768
1998,6,3,4,120,-0.5651
1998,6,3,5,119,6.9695
1998,7,1,1,494,-6.7506
1998,7,1,2,436,-8.1192
1998,7,1,3,508,-9.1927
1998,7,1,4,682,-8.2312
1998,7,1,5,819,-5.4986
1998,7,2,1,204,-9.4020
1998,7,2,2,172,-9.9607
1998,7,2,3,173,-7.8799
1998,7,2,4,182,-7.1155
1998,7,2,5,171,-7.6983
1998,7,3,1,213,0.3333
1998,7,3,2,193,-1.4484
1998,7,3,3,148,-3.5472
1998,7,3,4,133,-4.5390
1998,7,3,5,155,0.2066
1998,8,1,1,488,-24.2304
1998,8,1,2,433,-21.8976
1998,8,1,3,497,-21.3782
1998,8,1,4,671,-21.0194
1998,8,1,5,809,-21.2860
1998,8,2,1,202,-23.7613
1998,8,2,2,172,-23.8679
1998,8,2,3,172,-17.1863
1998,8,2,4,181,-19.4722
1998,8,2,5,171,-20.6523
1998,8,3,1,208,-14.9945
1998,8,3,2,193,-13.7777
1998,8,3,3,146,-15.6647
1998,8,3,4,132,-12.3242
1998,8,3,5,155,-13.1601
1998,9,1,1,484,6.9224
1998,9,1,2,426,4.3474
1998,9,1,3,490,2.6610
1998,9,1,4,667,0.6008
1998,9,1,5,799,2.6090
1998,9,2,1,199,11.5294
1998,9,2,2,169,9.0714
1998,9,2,3,169,3.1968
1998,9,2,4,181,7.0165
1998,9,2,5,171,6.3722
1998,9,3,1,208,12.7477
1998,9,3,2,191,8.9731
1998,9,3,3,145,2.0209
1998,9,3,4,130,7.5639
1998,9,3,5,154,6.3278
1998,10,1,1,482,3.9499
1998,10,1,2,421,2.0310
1998,10,1,3,484,3.2713
1998,10,1,4,652,3.6676
1998,10,1,5,783,1.4389
1998,10,2,1,199,6.3097
1998,10,2,2,168,6.4780
1998,10,2,3,168,6.1236
1998,10,2,4,180,4.1038
1998,10,2,5,170,5.0376
1998,10,3,1,206,4.2280
1998,10,3,2,189,7.2704
1998,10,3,3,145,12.0110
1998,10,3,4,127,5.9820
1998,10,3,5,154,10.3827
1998,11,1,1,472,3.2697
1998,11,1,2,416,9.7300
1998,11,1,3,476,10.1633
1998,11,1,4,636,9.1411
1998,11,1,5,768,11.1262
1998,11,2,1,199,2.7398
1998,11,2,2,167,7.8793
1998,11,2,3,167,7.4930
1998,11,2,4,178,9.0280
1998,11,2,5,169,7.9184
1998,11,3,1,202,8.3155
1998,11,3,2,188,6.1472
1998,11,3,3,145,5.2944
1998,11,3,4,126,5.5122
1998,11,3,5,154,8.6392
1998,12,1,1,467,0.8595
1998,12,1,2,407,3.6593
1998,12,1,3,469,2.8699
1998,12,1,4,626,0.6713
1998,12,1,5,762,2.2804
1998,12,2,1,199,7.5844
1998,12,2,2,167,3.1458
1998,12,2,3,166,7.7282
1998,12,2,4,177,4.5915
1998,12,2,5,168,5.8117
1998,12,3,1,201,10.8498
1998,12,3,2,186,5.0809
1998,12,3,3,144,5.5549
1998,12,3,4,126,3.2229
1998,12,3,5,153,14.5149
1999,1,1,1,457,7.5933
1999,1,1,2,399,5.3613
1999,1,1,3,460,6.9114
1999,1,1,4,618,6.5975
1999,1,1,5,744,6.3599
1999,1,2,1,198,5.3912
1999,1,2,2,165,0.1053
1999,1,2,3,164,1.2684
1999,1,2,4,176,3.5084
1999,1,2,5,168,-3.2102
1999,1,3,1,201,10.3419
1999,1,3,2,186,3.1093
1999,1,3,3,143,1.0714
1999,1,3,4,126,1.3238
1999,1,3,5,153,6.9495
1999,2,1,1,452,-9.4792
1999,2,1,2,393,-8.2637
1999,2,1,3,450,-5.5008
1999,2,1,4,603,-7.2912
1999,2,1,5,731,-7.6404
1999,2,2,1,193,-9.3843
1999,2,2,2,164,-11.0221
1999,2,2,3,164,-9.1495
1999,2,2,4,175,-10.0190
1999,2,2,5,168,-7.9228
1999,2,3,1,197,-5.6394
1999,2,3,2,184,-3.4134
1999,2,3,3,142,-4.2111
1999,2,3,4,126,-6.3316
1999,2,3,5,153,-4.0375
1999,3,1,1,442,2.4143
1999,3,1,2,390,-4.3861
1999,3,1,3,437,-2.5422
