year,month,rank_ME,rank_ETR,nstocks,ret_vw
2011,2,1,2,57,5.8835
2011,2,1,3,44,3.3914
2011,2,1,4,45,6.6290
2011,2,1,5,78,4.2789
2011,2,2,1,64,6.1153
2011,2,2,2,63,4.4315
2011,2,2,3,55,3.5967
2011,2,2,4,65,6.8550
2011,2,2,5,71,4.3404
2011,2,3,1,91,3.8956
2011,2,3,2,97,4.3850
2011,2,3,3,117,2.1697
2011,2,3,4,113,1.7282
2011,2,3,5,89,5.4218
2011,3,1,1,96,6.8621
2011,3,1,2,55,5.3968
2011,3,1,3,44,5.2507
2011,3,1,4,45,1.0186
2011,3,1,5,78,5.2530
2011,3,2,1,64,2.2001
2011,3,2,2,63,3.3838
2011,3,2,3,55,3.0644
2011,3,2,4,64,3.0625
2011,3,2,5,71,3.7507
2011,3,3,1,91,1.3277
2011,3,3,2,97,0.1553
2011,3,3,3,116,0.7488
2011,3,3,4,113,-0.3305
2011,3,3,5,89,1.3871
2011,4,1,1,96,3.3292
2011,4,1,2,55,2.2862
2011,4,1,3,44,0.0514
2011,4,1,4,45,0.4045
2011,4,1,5,78,2.2262
2011,4,2,1,64,2.8433
2011,4,2,2,63,3.8981
2011,4,2,3,55,2.4758
2011,4,2,4,64,0.6762
2011,4,2,5,71,2.0682
2011,4,3,1,91,4.8918
2011,4,3,2,97,2.8030
2011,4,3,3,115,4.2025
2011,4,3,4,112,3.5493
2011,4,3,5,89,3.0860
2011,5,1,1,96,-3.1243
2011,5,1,2,55,-3.1250
2011,5,1,3,44,0.0652
2011,5,1,4,45,-2.0853
2011,5,1,5,78,-1.6533
2011,5,2,1,64,-3.0423
2011,5,2,2,63,-3.2147
2011,5,2,3,55,1.4992
2011,5,2,4,64,-0.0019
2011,5,2,5,71,-0.6404
2011,5,3,1,91,-1.7355
2011,5,3,2,97,-1.2142
2011,5,3,3,115,0.0815
2011,5,3,4,112,-0.1183
2011,5,3,5,89,-3.2042
2011,6,1,1,96,-1.6801
2011,6,1,2,54,0.9820
2011,6,1,3,44,0.8672
2011,6,1,4,44,2.2041
2011,6,1,5,76,-1.6557
2011,6,2,1,64,-0.1904
2011,6,2,2,62,-2.7006
2011,6,2,3,54,-0.6497
2011,6,2,4,64,0.3423
2011,6,2,5,71,-0.5564
2011,6,3,1,90,-0.8884
2011,6,3,2,97,-1.4294
2011,6,3,3,115,-1.6880
2011,6,3,4,111,-1.0054
2011,6,3,5,89,-1.1571
2011,7,1,1,99,0.2805
2011,7,1,2,43,-2.9709
2011,7,1,3,59,-0.7843
2011,7,1,4,55,-2.7340
2011,7,1,5,75,-1.0093
2011,7,2,1,57,-6.0395
2011,7,2,2,57,-4.1839
2011,7,2,3,64,-2.3216
2011,7,2,4,68,-4.2576
2011,7,2,5,73,-4.2766
2011,7,3,1,93,0.1398
2011,7,3,2,104,-0.1371
2011,7,3,3,110,-3.1322
2011,7,3,4,101,-3.2274
2011,7,3,5,92,-3.6382
2011,8,1,1,99,-9.2054
2011,8,1,2,43,-6.7031
2011,8,1,3,59,-6.5375
2011,8,1,4,55,-6.5380
2011,8,1,5,75,-8.6491
2011,8,2,1,56,-8.5968
2011,8,2,2,57,-5.6941
2011,8,2,3,64,-4.7698
2011,8,2,4,68,-5.0678
2011,8,2,5,73,-8.8074
2011,8,3,1,93,-4.5950
2011,8,3,2,103,-4.8424
2011,8,3,3,110,-2.3027
2011,8,3,4,101,-4.9271
2011,8,3,5,92,-5.9164
2011,9,1,1,98,-10.5428
2011,9,1,2,43,-7.1461
2011,9,1,3,58,-8.3279
2011,9,1,4,55,-8.2313
2011,9,1,5,74,-10.8233
2011,9,2,1,56,-10.3965
2011,9,2,2,57,-9.6727
2011,9,2,3,63,-7.1084
2011,9,2,4,68,-9.4009
2011,9,2,5,73,-8.3888
2011,9,3,1,93,-6.1958
2011,9,3,2,103,-4.9400
2011,9,3,3,110,-3.7044
2011,9,3,4,101,-6.8067
2011,9,3,5,92,-8.7112
2011,10,1,1,98,13.9612
2011,10,1,2,42,14.5722
2011,10,1,3,58,11.8544
2011,10,1,4,55,11.7614
2011,10,1,5,73,15.5641
2011,10,2,1,55,15.2523
2011,10,2,2,57,14.0675
2011,10,2,3,63,9.8965
2011,10,2,4,68,14.6186
2011,10,2,5,73,15.1563
2011,10,3,1,91,9.9710
2011,10,3,2,103,10.8174
2011,10,3,3,110,6.8987
2011,10,3,4,101,9.4177
2011,10,3,5,92,13.1855
2011,11,1,1,98,1.9354
2011,11,1,2,42,-0.0590
2011,11,1,3,56,-1.7431
2011,11,1,4,55,-0.4716
2011,11,1,5,73,-2.1827
2011,11,2,1,54,1.9368
2011,11,2,2,57,0.1303
2011,11,2,3,63,0.8916
2011,11,2,4,68,-1.5643
2011,11,2,5,72,-0.2138
2011,11,3,1,91,-1.2931
2011,11,3,2,103,0.9910
2011,11,3,3,110,1.0457
2011,11,3,4,100,0.3808
2011,11,3,5,92,0.6797
2011,12,1,1,97,2.7930
2011,12,1,2,42,1.2297
2011,12,1,3,56,1.3706
2011,12,1,4,55,1.0645
2011,12,1,5,71,3.3151
2011,12,2,1,54,1.6278
2011,12,2,2,57,-0.7772
2011,12,2,3,63,0.9595
2011,12,2,4,68,0.2347
2011,12,2,5,72,-0.3101
2011,12,3,1,91,1.8690
2011,12,3,2,102,0.4110
2011,12,3,3,109,-0.0484
2011,12,3,4,100,3.1054
2011,12,3,5,92,-0.5654
2012,1,1,1,96,6.2364
2012,1,1,2,42,4.2529
2012,1,1,3,56,7.4966
2012,1,1,4,54,6.5468
2012,1,1,5,71,7.0325
2012,1,2,1,54,8.2416
2012,1,2,2,57,4.2176
2012,1,2,3,63,3.0990
2012,1,2,4,68,5.1507
2012,1,2,5,72,4.9399
2012,1,3,1,91,5.0366
2012,1,3,2,102,3.9193
2012,1,3,3,108,2.7783
2012,1,3,4,99,3.5281
2012,1,3,5,92,5.9859
2012,2,1,1,96,1.8315
2012,2,1,2,42,0.2415
2012,2,1,3,56,0.1368
2012,2,1,4,53,1.5810
2012,2,1,5,71,1.4518
2012,2,2,1,54,2.4393
2012,2,2,2,56,0.7404
2012,2,2,3,63,1.5822
2012,2,2,4,68,2.2047
2012,2,2,5,70,3.5228
2012,2,3,1,91,7.4210
2012,2,3,2,101,4.4020
2012,2,3,3,108,0.9910
2012,2,3,4,99,3.1245
2012,2,3,5,92,2.8414
2012,3,1,1,96,1.8262
2012,3,1,2,42,4.9070
2012,3,1,3,56,3.6670
2012,3,1,4,53,4.8377
2012,3,1,5,70,2.4937
2012,3,2,1,54,2.8796
2012,3,2,2,56,1.4097
2012,3,2,3,63,3.1434
2012,3,2,4,68,1.6042
2012,3,2,5,70,2.0689
2012,3,3,1,91,3.5987
2012,3,3,2,101,2.2592
2012,3,3,3,108,2.3300
2012,3,3,4,99,2.9160
2012,3,3,5,92,2.7685
2012,4,1,1,94,-0.6278
2012,4,1,2,42,-0.7466
2012,4,1,3,56,-0.1014
2012,4,1,4,53,-4.1574
2012,4,1,5,69,-1.0816
2012,4,2,1,54,-1.7601
2012,4,2,2,56,-1.2527
2012,4,2,3,63,-0.4764
2012,4,2,4,68,-1.4253
2012,4,2,5,70,-0.0988
2012,4,3,1,91,-0.5512
2012,4,3,2,101,-0.5132
2012,4,3,3,108,-0.3219
2012,4,3,4,99,0.9233
2012,4,3,5,91,-0.1285
2012,5,1,1,93,-6.8926
2012,5,1,2,42,-5.9032
2012,5,1,3,56,-7.6094
2012,5,1,4,53,-4.0473
2012,5,1,5,67,-6.4732
2012,5,2,1,54,-5.9378
2012,5,2,2,56,-7.0186
2012,5,2,3,62,-5.2851
2012,5,2,4,68,-4.1226
2012,5,2,5,70,-5.9302
2012,5,3,1,91,-4.7563
2012,5,3,2,101,-6.9384
2012,5,3,3,106,-2.1701
2012,5,3,4,99,-4.5366
2012,5,3,5,91,-7.0203
2012,6,1,1,93,5.2959
2012,6,1,2,42,8.2370
2012,6,1,3,56,6.5390
2012,6,1,4,53,6.9834
2012,6,1,5,67,6.6270
2012,6,2,1,54,3.3564
2012,6,2,2,56,5.2217
2012,6,2,3,62,4.8325
2012,6,2,4,68,3.4501
2012,6,2,5,70,2.6613
2012,6,3,1,90,3.4392
2012,6,3,2,101,4.1860
2012,6,3,3,106,3.4508
2012,6,3,4,99,4.7616
2012,6,3,5,90,3.3400
2012,7,1,1,70,-4.1943
2012,7,1,2,44,1.4597
2012,7,1,3,57,-1.9600
2012,7,1,4,40,-1.5662
2012,7,1,5,89,-1.2510
2012,7,2,1,66,-2.1891
2012,7,2,2,55,-3.4556
2012,7,2,3,55,-3.6867
2012,7,2,4,48,-1.1501
2012,7,2,5,78,-1.7017
2012,7,3,1,93,1.8201
2012,7,3,2,103,2.1921
2012,7,3,3,114,1.6203
2012,7,3,4,108,1.0391
2012,7,3,5,106,0.9713
2012,8,1,1,69,3.9281
2012,8,1,2,44,-1.2607
2012,8,1,3,57,2.8203
2012,8,1,4,40,2.3932
2012,8,1,5,88,3.9017
2012,8,2,1,66,4.8443
2012,8,2,2,55,3.3661
2012,8,2,3,55,2.0787
2012,8,2,4,48,1.3734
2012,8,2,5,77,4.0530
2012,8,3,1,92,2.5260
2012,8,3,2,102,2.2217
2012,8,3,3,114,0.9788
2012,8,3,4,108,0.8325
2012,8,3,5,105,2.9318
2012,9,1,1,69,3.7799
2012,9,1,2,43,4.0293
2012,9,1,3,56,4.8305
2012,9,1,4,40,2.4982
2012,9,1,5,88,3.1386
2012,9,2,1,66,1.9318
2012,9,2,2,55,3.2682
2012,9,2,3,55,3.3903
2012,9,2,4,47,2.5463
2012,9,2,5,77,3.3140
2012,9,3,1,91,1.3127
2012,9,3,2,102,2.7585
2012,9,3,3,114,2.4800
2012,9,3,4,107,1.2686
2012,9,3,5,105,3.6922
2012,10,1,1,69,-0.5122
2012,10,1,2,43,-2.0830
2012,10,1,3,56,-1.8671
2012,10,1,4,39,-1.7417
2012,10,1,5,87,-3.8707
2012,10,2,1,66,-3.6072
2012,10,2,2,55,0.2124
2012,10,2,3,54,-2.2317
2012,10,2,4,47,-0.3610
2012,10,2,5,77,1.3222
2012,10,3,1,90,-4.6381
2012,10,3,2,102,-2.2838
2012,10,3,3,114,-2.1922
2012,10,3,4,107,-0.8017
2012,10,3,5,105,-2.8918
2012,11,1,1,69,0.8113
2012,11,1,2,43,-0.9582
2012,11,1,3,55,1.5286
2012,11,1,4,39,3.7611
2012,11,1,5,87,0.7531
2012,11,2,1,66,1.8596
2012,11,2,2,55,1.4447
2012,11,2,3,53,2.0590
2012,11,2,4,47,1.3716
2012,11,2,5,77,-0.3925
2012,11,3,1,89,-0.6912
2012,11,3,2,102,1.8509
2012,11,3,3,114,0.0824
2012,11,3,4,107,0.7139
2012,11,3,5,105,2.0371
2012,12,1,1,68,4.9300
2012,12,1,2,42,4.1616
2012,12,1,3,55,2.8743
2012,12,1,4,39,1.8864
2012,12,1,5,86,1.9880
2012,12,2,1,66,5.0911
2012,12,2,2,55,2.5818
2012,12,2,3,53,1.4619
2012,12,2,4,47,2.9249
2012,12,2,5,76,3.5663
2012,12,3,1,89,-2.7777
2012,12,3,2,102,0.7109
2012,12,3,3,114,0.3112
2012,12,3,4,107,0.2741
2012,12,3,5,105,1.5052
2013,1,1,1,66,3.8552
2013,1,1,2,41,4.0819
2013,1,1,3,54,5.1804
2013,1,1,4,39,2.0477
2013,1,1,5,86,5.1176
2013,1,2,1,65,5.5416
2013,1,2,2,55,5.0352
2013,1,2,3,53,4.8649
2013,1,2,4,46,8.5576
2013,1,2,5,75,6.8279
2013,1,3,1,89,0.4316
2013,1,3,2,102,6.6794
2013,1,3,3,114,5.3057
2013,1,3,4,107,5.7119
2013,1,3,5,103,6.3261
2013,2,1,1,66,3.6166
2013,2,1,2,41,1.6947
2013,2,1,3,53,0.8806
2013,2,1,4,39,0.9295
2013,2,1,5,86,1.8412
2013,2,2,1,65,1.1543
2013,2,2,2,55,0.1500
2013,2,2,3,53,2.5818
2013,2,2,4,45,1.9835
2013,2,2,5,75,1.2110
2013,2,3,1,89,0.1311
2013,2,3,2,102,1.4546
2013,2,3,3,113,0.9316
2013,2,3,4,106,2.7880
2013,2,3,5,102,1.8657
2013,3,1,1,66,5.2650
2013,3,1,2,41,3.7910
2013,3,1,3,53,5.8328
2013,3,1,4,39,5.6739
2013,3,1,5,85,1.1652
2013,3,2,1,65,6.4563
2013,3,2,2,55,5.2357
2013,3,2,3,52,3.3863
2013,3,2,4,45,4.5430
2013,3,2,5,73,4.0332
2013,3,3,1,89,2.8077
2013,3,3,2,102,2.5554
2013,3,3,3,113,4.3242
2013,3,3,4,106,5.0068
2013,3,3,5,102,2.7763
2013,4,1,1,66,-0.6457
2013,4,1,2,41,-0.6324
2013,4,1,3,52,0.6064
2013,4,1,4,39,0.6891
2013,4,1,5,85,-1.0586
2013,4,2,1,65,-0.6675
2013,4,2,2,55,-1.6575
2013,4,2,3,52,-1.4819
2013,4,2,4,45,-1.3073
2013,4,2,5,73,-1.5140
2013,4,3,1,89,3.1474
2013,4,3,2,102,2.5643
2013,4,3,3,113,0.3463
2013,4,3,4,106,2.4273
2013,4,3,5,102,1.4122
2013,5,1,1,65,4.9254
2013,5,1,2,41,7.2005
2013,5,1,3,51,6.1502
2013,5,1,4,39,5.8375
2013,5,1,5,84,7.4166
2013,5,2,1,65,3.6701
2013,5,2,2,55,4.1239
2013,5,2,3,51,4.7358
2013,5,2,4,45,5.0495
2013,5,2,5,73,6.9739
2013,5,3,1,89,0.5695
2013,5,3,2,102,2.7336
2013,5,3,3,113,2.2985
2013,5,3,4,106,0.1689
2013,5,3,5,102,0.9446
2013,6,1,1,64,2.1529
2013,6,1,2,39,-1.0945
2013,6,1,3,51,0.5180
2013,6,1,4,39,-0.0535
2013,6,1,5,84,2.7277
2013,6,2,1,65,-0.5551
2013,6,2,2,55,1.0550
2013,6,2,3,51,-0.0738
2013,6,2,4,45,-2.1484
2013,6,2,5,72,-1.1647
2013,6,3,1,89,-3.1974
2013,6,3,2,102,-1.1657
2013,6,3,3,112,-1.3365
2013,6,3,4,106,-0.2509
2013,6,3,5,102,-0.7725
2013,7,1,1,95,7.6234
2013,7,1,2,58,7.3490
2013,7,1,3,42,9.3546
2013,7,1,4,35,9.6989
2013,7,1,5,86,6.0238
2013,7,2,1,71,6.4697
2013,7,2,2,62,8.2584
2013,7,2,3,53,5.4720
2013,7,2,4,63,5.8715
2013,7,2,5,68,6.1046
2013,7,3,1,90,8.4654
2013,7,3,2,119,3.3297
2013,7,3,3,113,5.2626
2013,7,3,4,101,5.0279
2013,7,3,5,101,4.4709
2013,8,1,1,95,-1.6234
2013,8,1,2,58,-3.6093
2013,8,1,3,42,-3.3284
2013,8,1,4,35,-3.1754
2013,8,1,5,86,-3.4393
2013,8,2,1,71,-3.2363
2013,8,2,2,62,-3.2151
2013,8,2,3,52,-3.8235
2013,8,2,4,63,-1.6842
2013,8,2,5,68,-1.6239
2013,8,3,1,90,0.5583
2013,8,3,2,119,-2.2137
2013,8,3,3,112,-3.6210
2013,8,3,4,101,-3.8676
2013,8,3,5,101,-3.0819
2013,9,1,1,94,6.5062
2013,9,1,2,57,5.0072
2013,9,1,3,42,6.0987
2013,9,1,4,34,6.1386
2013,9,1,5,86,5.3841
2013,9,2,1,71,8.2724
2013,9,2,2,62,5.6955
2013,9,2,3,52,6.1919
2013,9,2,4,63,6.2614
2013,9,2,5,68,5.6544
2013,9,3,1,90,3.5550
2013,9,3,2,119,2.5901
2013,9,3,3,112,2.6802
2013,9,3,4,101,3.7701
2013,9,3,5,101,3.6410
2013,10,1,1,93,2.3324
2013,10,1,2,57,4.3961
2013,10,1,3,42,2.4922
2013,10,1,4,34,6.2463
2013,10,1,5,86,3.6926
2013,10,2,1,71,1.7411
2013,10,2,2,62,3.5273
2013,10,2,3,52,3.5440
2013,10,2,4,62,3.9009
2013,10,2,5,68,4.6035
2013,10,3,1,90,6.7833
2013,10,3,2,119,6.2750
2013,10,3,3,111,2.6737
2013,10,3,4,101,3.4120
2013,10,3,5,101,5.1358
2013,11,1,1,92,6.1909
2013,11,1,2,57,4.7426
2013,11,1,3,40,7.6679
2013,11,1,4,34,7.1078
2013,11,1,5,85,6.3689
2013,11,2,1,68,3.2007
2013,11,2,2,61,4.9609
2013,11,2,3,52,4.4466
2013,11,2,4,62,2.9219
2013,11,2,5,68,3.6779
2013,11,3,1,88,4.0160
2013,11,3,2,119,3.2695
2013,11,3,3,111,3.3004
2013,11,3,4,101,2.2148
2013,11,3,5,101,0.7220
2013,12,1,1,90,0.6279
2013,12,1,2,57,1.3521
2013,12,1,3,40,1.3406
2013,12,1,4,34,-0.0952
2013,12,1,5,85,1.8698
2013,12,2,1,68,3.3186
2013,12,2,2,61,0.4476
2013,12,2,3,52,0.2156
2013,12,2,4,61,1.5148
2013,12,2,5,68,1.8081
2013,12,3,1,88,2.0231
2013,12,3,2,119,3.1111
2013,12,3,3,111,1.6849
2013,12,3,4,101,2.1547
2013,12,3,5,101,2.8852
2014,1,1,1,89,-3.2142
2014,1,1,2,57,-2.4686
2014,1,1,3,40,-5.5329
2014,1,1,4,34,-6.4663
2014,1,1,5,85,-5.8676
2014,1,2,1,68,-3.0386
2014,1,2,2,61,-5.6000
2014,1,2,3,51,-4.1256
2014,1,2,4,61,-4.3674
2014,1,2,5,68,-3.8492
2014,1,3,1,88,-5.1755
2014,1,3,2,118,-2.7595
2014,1,3,3,111,-3.5033
2014,1,3,4,101,-3.5885
2014,1,3,5,100,-3.9985
2014,2,1,1,89,6.0918
2014,2,1,2,56,2.0234
2014,2,1,3,40,2.8112
2014,2,1,4,34,3.4924
2014,2,1,5,85,3.1058
2014,2,2,1,66,4.6555
2014,2,2,2,61,4.0054
2014,2,2,3,51,2.8717
2014,2,2,4,60,4.2283
2014,2,2,5,68,4.1806
2014,2,3,1,87,4.8525
2014,2,3,2,118,5.0018
2014,2,3,3,111,5.3611
2014,2,3,4,100,4.4708
2014,2,3,5,100,3.6749
2014,3,1,1,89,4.6921
2014,3,1,2,56,-0.5009
2014,3,1,3,39,2.6792
2014,3,1,4,34,3.4471
2014,3,1,5,83,0.0300
2014,3,2,1,65,-1.2699
2014,3,2,2,61,0.7439
2014,3,2,3,51,1.8292
2014,3,2,4,59,0.5158
2014,3,2,5,68,0.2362
2014,3,3,1,87,-0.3709
2014,3,3,2,117,-0.1125
2014,3,3,3,111,0.6073
2014,3,3,4,100,1.4809
2014,3,3,5,100,1.8009
2014,4,1,1,89,-1.7360
2014,4,1,2,56,-2.1378
2014,4,1,3,38,-4.0373
2014,4,1,4,34,-4.6006
2014,4,1,5,83,-3.0847
2014,4,2,1,65,-5.3505
2014,4,2,2,61,-2.5420
2014,4,2,3,51,-0.6795
2014,4,2,4,59,-1.8224
2014,4,2,5,68,-1.6276
2014,4,3,1,87,2.5451
2014,4,3,2,117,0.5333
2014,4,3,3,111,1.0026
2014,4,3,4,100,1.1042
2014,4,3,5,100,1.2240
2014,5,1,1,89,-1.1700
2014,5,1,2,55,1.5213
2014,5,1,3,38,-1.1188
2014,5,1,4,34,-1.1138
2014,5,1,5,82,1.0083
2014,5,2,1,65,0.9891
2014,5,2,2,61,0.1198
2014,5,2,3,51,0.8707
2014,5,2,4,59,0.7651
2014,5,2,5,68,-0.6334
2014,5,3,1,87,4.5923
2014,5,3,2,117,1.7910
2014,5,3,3,111,0.8501
2014,5,3,4,100,2.0718
2014,5,3,5,100,1.7833
2014,6,1,1,89,4.9322
2014,6,1,2,55,3.0396
2014,6,1,3,37,3.7464
2014,6,1,4,34,1.8938
2014,6,1,5,82,2.2966
2014,6,2,1,65,4.3126
2014,6,2,2,61,5.5796
2014,6,2,3,51,3.8015
2014,6,2,4,58,5.3141
2014,6,2,5,68,5.2563
2014,6,3,1,87,3.4492
2014,6,3,2,117,1.0364
2014,6,3,3,111,1.4609
2014,6,3,4,100,2.7036
2014,6,3,5,99,0.8430
2014,7,1,1,131,-5.4660
2014,7,1,2,50,-7.3547
2014,7,1,3,37,-2.4335
2014,7,1,4,54,-3.4590
2014,7,1,5,97,-3.5911
2014,7,2,1,82,-5.4960
2014,7,2,2,74,-6.0395
2014,7,2,3,67,-4.8967
2014,7,2,4,75,-5.7071
2014,7,2,5,68,-7.8903
2014,7,3,1,102,-2.5147
2014,7,3,2,129,-1.0031
2014,7,3,3,131,-2.2147
2014,7,3,4,116,-1.7806
2014,7,3,5,101,-0.9253
2014,8,1,1,130,5.8100
2014,8,1,2,50,4.5878
2014,8,1,3,37,1.0215
2014,8,1,4,54,4.5968
2014,8,1,5,97,2.5118
2014,8,2,1,82,3.3856
2014,8,2,2,73,4.5588
2014,8,2,3,66,4.7087
2014,8,2,4,75,5.4730
2014,8,2,5,68,4.4762
2014,8,3,1,102,4.2091
2014,8,3,2,129,3.8182
2014,8,3,3,131,3.4647
2014,8,3,4,116,7.1752
2014,8,3,5,101,2.6657
2014,9,1,1,130,-7.2952
2014,9,1,2,50,-6.6494
2014,9,1,3,37,-4.7537
2014,9,1,4,54,-5.6295
2014,9,1,5,97,-5.4665
2014,9,2,1,81,-7.4191
2014,9,2,2,73,-5.2858
2014,9,2,3,66,-3.3258
2014,9,2,4,75,-4.5607
2014,9,2,5,67,-4.9084
2014,9,3,1,102,-1.8789
2014,9,3,2,129,-1.9437
2014,9,3,3,131,-0.3662
2014,9,3,4,115,-1.6068
2014,9,3,5,101,-2.9354
2014,10,1,1,129,4.0857
2014,10,1,2,49,8.8975
2014,10,1,3,37,10.3539
2014,10,1,4,54,8.7837
2014,10,1,5,97,7.2234
2014,10,2,1,81,7.6935
2014,10,2,2,73,6.6995
2014,10,2,3,66,5.7496
2014,10,2,4,75,8.1067
2014,10,2,5,67,5.5535
2014,10,3,1,102,2.8550
2014,10,3,2,129,1.6669
2014,10,3,3,130,3.2085
2014,10,3,4,115,3.5403
2014,10,3,5,101,0.8372
2014,11,1,1,129,-0.4123
2014,11,1,2,47,-0.3851
2014,11,1,3,37,-0.2120
2014,11,1,4,54,-3.5064
2014,11,1,5,97,-0.3476
2014,11,2,1,81,1.9859
2014,11,2,2,73,0.0913
2014,11,2,3,66,0.9272
2014,11,2,4,75,2.9818
2014,11,2,5,66,0.1009
2014,11,3,1,102,3.8429
2014,11,3,2,129,3.1267
2014,11,3,3,130,4.3107
2014,11,3,4,115,2.2539
2014,11,3,5,101,1.8869
2014,12,1,1,128,3.0949
2014,12,1,2,46,2.1844
2014,12,1,3,37,6.6224
2014,12,1,4,54,4.4472
2014,12,1,5,96,7.5924
2014,12,2,1,81,1.1530
2014,12,2,2,73,3.3959
2014,12,2,3,66,1.6322
2014,12,2,4,74,1.7013
2014,12,2,5,66,1.6987
2014,12,3,1,101,-0.4994
2014,12,3,2,129,-1.0397
2014,12,3,3,130,0.2976
2014,12,3,4,115,0.2730
2014,12,3,5,101,-1.9308
2015,1,1,1,127,-5.7124
2015,1,1,2,46,-4.6266
2015,1,1,3,37,-5.2952
2015,1,1,4,54,-6.0399
2015,1,1,5,96,-5.3980
2015,1,2,1,80,-4.0482
2015,1,2,2,73,-3.4588
2015,1,2,3,66,-3.2381
2015,1,2,4,73,-1.6761
2015,1,2,5,66,-4.6999
2015,1,3,1,101,-2.9263
2015,1,3,2,129,-1.8321
2015,1,3,3,130,-2.5580
2015,1,3,4,114,-1.1592
2015,1,3,5,101,-3.1189
2015,2,1,1,127,8.1010
2015,2,1,2,46,3.3882
2015,2,1,3,37,4.0674
2015,2,1,4,54,3.2934
2015,2,1,5,95,7.0196
2015,2,2,1,80,5.8175
2015,2,2,2,73,6.7982
2015,2,2,3,66,5.4414
2015,2,2,4,73,6.1194
2015,2,2,5,66,5.8887
2015,2,3,1,101,5.9703
2015,2,3,2,129,5.6568
2015,2,3,3,129,6.2149
2015,2,3,4,114,4.1185
2015,2,3,5,97,5.6753
2015,3,1,1,126,1.4380
2015,3,1,2,46,0.6816
2015,3,1,3,37,5.5865
2015,3,1,4,54,2.6775
2015,3,1,5,95,2.2988
2015,3,2,1,80,2.8428
2015,3,2,2,73,1.5753
2015,3,2,3,65,1.0705
2015,3,2,4,72,2.9174
2015,3,2,5,65,-0.5622
2015,3,3,1,101,-1.9056
2015,3,3,2,129,-1.8305
2015,3,3,3,129,-1.8051
2015,3,3,4,114,-1.8562
2015,3,3,5,96,-2.1341
2015,4,1,1,126,-2.2424
2015,4,1,2,46,-3.1809
2015,4,1,3,37,-2.4166
2015,4,1,4,54,-4.3551
2015,4,1,5,95,-2.6249
2015,4,2,1,80,-0.8454
2015,4,2,2,73,-2.0672
2015,4,2,3,65,-2.8655
2015,4,2,4,72,-3.6851
2015,4,2,5,65,-1.3274
2015,4,3,1,100,0.5348
2015,4,3,2,128,2.0914
2015,4,3,3,128,-0.9716
2015,4,3,4,113,-0.9418
2015,4,3,5,96,2.2221
2015,5,1,1,126,1.3421
2015,5,1,2,46,0.2944
2015,5,1,3,36,1.5396
2015,5,1,4,54,-0.6654
2015,5,1,5,95,1.0771
2015,5,2,1,80,1.1262
2015,5,2,2,73,1.0935
2015,5,2,3,65,0.6994
2015,5,2,4,72,1.4969
2015,5,2,5,65,2.0253
2015,5,3,1,100,1.1597
2015,5,3,2,128,0.5079
2015,5,3,3,128,1.1141
2015,5,3,4,113,1.3712
2015,5,3,5,95,0.8897
2015,6,1,1,126,1.4300
2015,6,1,2,46,1.0864
2015,6,1,3,36,4.8601
2015,6,1,4,54,1.8291
2015,6,1,5,95,3.3037
2015,6,2,1,80,-0.4092
2015,6,2,2,73,1.0297
2015,6,2,3,65,2.0595
2015,6,2,4,72,2.0018
2015,6,2,5,65,-2.2443
2015,6,3,1,100,-3.2026
2015,6,3,2,128,-2.3557
2015,6,3,3,128,-1.4012
2015,6,3,4,112,-2.0488
2015,6,3,5,95,-3.2136
2015,7,1,1,91,-6.1718
2015,7,1,2,51,-4.3392
2015,7,1,3,43,-6.6884
2015,7,1,4,50,-3.1547
2015,7,1,5,97,-4.4500
2015,7,2,1,67,-2.6203
2015,7,2,2,58,-2.6119
2015,7,2,3,82,-0.8445
2015,7,2,4,67,-2.8791
2015,7,2,5,75,-1.8630
2015,7,3,1,97,1.6948
2015,7,3,2,138,2.0489
2015,7,3,3,139,2.5433
2015,7,3,4,129,1.1281
2015,7,3,5,104,-1.2433
2015,8,1,1,91,-4.8352
2015,8,1,2,50,-4.6916
2015,8,1,3,43,-5.2941
2015,8,1,4,50,-5.5389
2015,8,1,5,96,-3.2182
2015,8,2,1,66,-6.1542
2015,8,2,2,57,-3.2328
2015,8,2,3,82,-4.5179
2015,8,2,4,67,-4.3961
2015,8,2,5,75,-2.9025
2015,8,3,1,96,-5.7295
2015,8,3,2,138,-5.7103
2015,8,3,3,139,-5.6761
2015,8,3,4,128,-6.7786
2015,8,3,5,102,-5.7913
2015,9,1,1,90,-4.2453
2015,9,1,2,50,-6.2813
2015,9,1,3,43,-4.2164
2015,9,1,4,50,-1.6719
2015,9,1,5,96,-6.3091
2015,9,2,1,66,-5.0048
2015,9,2,2,57,-2.8233
2015,9,2,3,81,-2.9275
2015,9,2,4,66,-5.0150
2015,9,2,5,74,-5.6485
2015,9,3,1,95,-4.8589
2015,9,3,2,136,-1.2031
2015,9,3,3,138,-1.1935
2015,9,3,4,128,-2.0550
2015,9,3,5,102,-3.4762
2015,10,1,1,90,7.8923
2015,10,1,2,50,5.7964
2015,10,1,3,42,4.3782
2015,10,1,4,50,4.8265
2015,10,1,5,96,9.3018
2015,10,2,1,66,4.7566
2015,10,2,2,57,8.4384
2015,10,2,3,81,5.8328
2015,10,2,4,66,5.9224
2015,10,2,5,74,7.3220
2015,10,3,1,95,7.8863
2015,10,3,2,136,9.4291
2015,10,3,3,138,6.6705
2015,10,3,4,128,6.9950
