year,month,rank_ME,rank_EPRD,nstocks,ret_vw
1971,9,2,4,22,-1.7787
1971,9,2,5,26,-2.6420
1971,9,3,1,81,0.3513
1971,9,3,2,85,-0.4103
1971,9,3,3,58,-1.6369
1971,9,3,4,61,-0.6961
1971,9,3,5,42,-1.5579
1971,10,1,1,2,1.8460
1971,10,1,2,3,-8.3239
1971,10,1,3,21,-2.7386
1971,10,1,4,15,-2.7075
1971,10,1,5,30,-6.2007
1971,10,2,1,16,-4.2462
1971,10,2,2,11,-0.2490
1971,10,2,3,21,-6.0155
1971,10,2,4,22,-3.0062
1971,10,2,5,26,-8.9208
1971,10,3,1,81,-1.9733
1971,10,3,2,85,-3.5922
1971,10,3,3,58,-6.0279
1971,10,3,4,61,-5.2548
1971,10,3,5,42,-6.1897
1971,11,1,1,2,-4.3276
1971,11,1,2,3,-3.1840
1971,11,1,3,21,-3.4021
1971,11,1,4,15,-5.3910
1971,11,1,5,30,-2.9599
1971,11,2,1,16,1.4416
1971,11,2,2,11,-1.1475
1971,11,2,3,21,-0.0272
1971,11,2,4,22,-2.6910
1971,11,2,5,26,-3.8636
1971,11,3,1,81,0.8614
1971,11,3,2,85,0.6575
1971,11,3,3,58,-0.8838
1971,11,3,4,61,-0.5029
1971,11,3,5,42,0.4982
1971,12,1,1,2,7.2504
1971,12,1,2,3,8.1855
1971,12,1,3,21,13.1807
1971,12,1,4,15,12.0502
1971,12,1,5,29,12.8414
1971,12,2,1,16,5.0346
1971,12,2,2,11,9.7774
1971,12,2,3,21,7.7113
1971,12,2,4,22,13.5426
1971,12,2,5,26,11.1029
1971,12,3,1,81,8.8683
1971,12,3,2,85,8.6500
1971,12,3,3,58,9.9301
1971,12,3,4,61,8.2469
1971,12,3,5,42,6.9765
1972,1,1,1,2,0.0318
1972,1,1,2,3,9.6630
1972,1,1,3,21,12.9900
1972,1,1,4,15,9.0499
1972,1,1,5,29,15.1926
1972,1,2,1,16,4.7792
1972,1,2,2,11,8.3512
1972,1,2,3,21,4.1747
1972,1,2,4,22,7.4205
1972,1,2,5,26,8.5785
1972,1,3,1,81,2.8472
1972,1,3,2,85,0.5616
1972,1,3,3,58,0.4033
1972,1,3,4,61,1.9056
1972,1,3,5,42,2.3159
1972,2,1,1,2,-1.0251
1972,2,1,2,3,6.0052
1972,2,1,3,21,1.3200
1972,2,1,4,15,2.9317
1972,2,1,5,28,1.8958
1972,2,2,1,16,-0.2840
1972,2,2,2,11,4.8183
1972,2,2,3,21,2.0071
1972,2,2,4,22,2.8183
1972,2,2,5,26,2.2855
1972,2,3,1,81,2.6946
1972,2,3,2,85,2.9650
1972,2,3,3,58,3.3059
1972,2,3,4,61,1.9647
1972,2,3,5,42,1.2162
1972,3,1,1,2,-2.6756
1972,3,1,2,3,-5.8149
1972,3,1,3,21,0.6341
1972,3,1,4,15,-2.2743
1972,3,1,5,28,-2.6851
1972,3,2,1,16,0.6251
1972,3,2,2,11,-0.8066
1972,3,2,3,21,2.3964
1972,3,2,4,22,-1.4421
1972,3,2,5,26,-0.6994
1972,3,3,1,81,0.3338
1972,3,3,2,85,1.5515
1972,3,3,3,58,-2.1064
1972,3,3,4,61,-0.4853
1972,3,3,5,42,2.5729
1972,4,1,1,2,-2.6820
1972,4,1,2,3,-2.1855
1972,4,1,3,21,3.0505
1972,4,1,4,15,0.1991
1972,4,1,5,28,0.2567
1972,4,2,1,16,2.2862
1972,4,2,2,11,2.6729
1972,4,2,3,21,-2.8675
1972,4,2,4,22,2.6383
1972,4,2,5,26,2.2017
1972,4,3,1,81,1.6176
1972,4,3,2,85,0.3266
1972,4,3,3,58,-0.1752
1972,4,3,4,61,-0.2976
1972,4,3,5,42,-1.6155
1972,5,1,1,2,0.5245
1972,5,1,2,3,1.6239
1972,5,1,3,21,-1.3133
1972,5,1,4,15,-4.3771
1972,5,1,5,28,-1.1588
1972,5,2,1,16,0.0616
1972,5,2,2,11,5.2074
1972,5,2,3,21,-0.6909
1972,5,2,4,22,-0.2754
1972,5,2,5,26,-5.3914
1972,5,3,1,81,4.1971
1972,5,3,2,85,2.0941
1972,5,3,3,58,-0.2474
1972,5,3,4,61,-0.2358
1972,5,3,5,42,-1.4539
1972,6,1,1,2,0.0000
1972,6,1,2,3,-0.6997
1972,6,1,3,21,-3.5879
1972,6,1,4,15,1.5331
1972,6,1,5,28,-4.3132
1972,6,2,1,16,-2.5914
1972,6,2,2,11,10.4509
1972,6,2,3,21,-3.1960
1972,6,2,4,22,-4.0915
1972,6,2,5,26,-5.3785
1972,6,3,1,81,-0.4823
1972,6,3,2,85,-2.4505
1972,6,3,3,58,-3.8397
1972,6,3,4,61,-3.6832
1972,6,3,5,42,-4.1931
1972,7,1,1,3,4.1688
1972,7,1,2,7,1.4721
1972,7,1,3,20,-2.3727
1972,7,1,4,18,-3.4810
1972,7,1,5,34,-2.1079
1972,7,2,1,14,1.1900
1972,7,2,2,8,1.0965
1972,7,2,3,24,-0.1060
1972,7,2,4,21,-2.3682
1972,7,2,5,30,-4.0681
1972,7,3,1,86,2.4535
1972,7,3,2,87,-0.5781
1972,7,3,3,59,-2.8096
1972,7,3,4,64,-1.6233
1972,7,3,5,39,-1.4541
1972,8,1,1,3,-0.3161
1972,8,1,2,7,-0.4993
1972,8,1,3,20,3.3768
1972,8,1,4,18,4.7033
1972,8,1,5,34,2.8061
1972,8,2,1,14,2.9998
1972,8,2,2,8,7.7121
1972,8,2,3,24,2.3364
1972,8,2,4,21,3.7435
1972,8,2,5,30,3.7857
1972,8,3,1,86,3.4847
1972,8,3,2,87,3.6931
1972,8,3,3,59,6.5800
1972,8,3,4,64,4.7078
1972,8,3,5,39,6.1601
1972,9,1,1,3,5.8869
1972,9,1,2,7,-4.0161
1972,9,1,3,20,-6.8757
1972,9,1,4,18,-3.4304
1972,9,1,5,34,-4.2326
1972,9,2,1,14,-0.7253
1972,9,2,2,8,-0.7946
1972,9,2,3,24,-0.7893
1972,9,2,4,21,-2.1956
1972,9,2,5,30,-5.1098
1972,9,3,1,86,-0.4597
1972,9,3,2,87,0.2299
1972,9,3,3,59,-1.8749
1972,9,3,4,64,0.7087
1972,9,3,5,39,-2.2407
1972,10,1,1,3,-1.3958
1972,10,1,2,7,-1.1916
1972,10,1,3,20,-4.4283
1972,10,1,4,18,0.2279
1972,10,1,5,34,-0.8611
1972,10,2,1,14,3.3423
1972,10,2,2,8,1.1136
1972,10,2,3,24,1.4290
1972,10,2,4,21,-2.4044
1972,10,2,5,30,-4.2405
1972,10,3,1,86,1.7718
1972,10,3,2,87,1.3459
1972,10,3,3,59,-0.6401
1972,10,3,4,64,1.4166
1972,10,3,5,39,-2.0180
1972,11,1,1,3,0.3249
1972,11,1,2,7,9.5272
1972,11,1,3,20,7.1897
1972,11,1,4,18,3.9452
1972,11,1,5,34,5.1821
1972,11,2,1,14,7.0115
1972,11,2,2,8,8.2880
1972,11,2,3,24,8.8682
1972,11,2,4,21,5.8965
1972,11,2,5,30,10.2226
1972,11,3,1,86,3.2975
1972,11,3,2,87,5.1951
1972,11,3,3,59,9.8753
1972,11,3,4,64,8.0122
1972,11,3,5,39,9.1373
1972,12,1,1,3,2.6885
1972,12,1,2,7,-5.3529
1972,12,1,3,20,-2.5881
1972,12,1,4,18,-3.3409
1972,12,1,5,34,-1.7528
1972,12,2,1,14,-1.0270
1972,12,2,2,8,4.3207
1972,12,2,3,24,-1.7776
1972,12,2,4,21,-0.8810
1972,12,2,5,30,-3.6052
1972,12,3,1,86,2.4370
1972,12,3,2,87,1.6354
1972,12,3,3,59,-1.1087
1972,12,3,4,64,0.6750
1972,12,3,5,39,-2.3049
1973,1,1,1,3,0.2135
1973,1,1,2,7,0.6996
1973,1,1,3,20,-4.7545
1973,1,1,4,18,-3.3040
1973,1,1,5,34,-2.4078
1973,1,2,1,14,-0.6845
1973,1,2,2,8,0.0861
1973,1,2,3,24,-4.8985
1973,1,2,4,21,-5.5158
1973,1,2,5,30,-6.2480
1973,1,3,1,86,2.3643
1973,1,3,2,87,-3.0275
1973,1,3,3,59,-4.5927
1973,1,3,4,64,-3.8709
1973,1,3,5,39,-4.7775
1973,2,1,1,3,-5.7572
1973,2,1,2,7,1.6168
1973,2,1,3,20,-1.9425
1973,2,1,4,18,-9.2746
1973,2,1,5,33,-4.1821
1973,2,2,1,14,-5.6798
1973,2,2,2,8,-5.2727
1973,2,2,3,24,-5.2550
1973,2,2,4,21,-5.8439
1973,2,2,5,30,-5.1545
1973,2,3,1,86,-3.1523
1973,2,3,2,87,-3.6790
1973,2,3,3,59,-3.9053
1973,2,3,4,64,-5.2619
1973,2,3,5,39,-3.3785
1973,3,1,1,3,-5.2495
1973,3,1,2,7,-7.0134
1973,3,1,3,20,-1.3714
1973,3,1,4,18,2.4222
1973,3,1,5,33,-2.7887
1973,3,2,1,14,0.3098
1973,3,2,2,8,6.7014
1973,3,2,3,24,-0.9084
1973,3,2,4,21,-1.7761
1973,3,2,5,30,0.8906
1973,3,3,1,86,1.1253
1973,3,3,2,87,-1.8581
1973,3,3,3,59,-1.3086
1973,3,3,4,64,-0.2736
1973,3,3,5,39,0.8673
1973,4,1,1,3,-0.4898
1973,4,1,2,7,-0.5790
1973,4,1,3,20,-2.7291
1973,4,1,4,18,-5.4036
1973,4,1,5,33,-3.0999
1973,4,2,1,14,-3.4518
1973,4,2,2,8,0.3616
1973,4,2,3,24,-1.7080
1973,4,2,4,21,-5.3296
1973,4,2,5,30,-5.6800
1973,4,3,1,86,-3.6602
1973,4,3,2,87,-4.2246
1973,4,3,3,59,-4.1731
1973,4,3,4,63,-1.1691
1973,4,3,5,39,-3.8083
1973,5,1,1,3,-6.2732
1973,5,1,2,7,-1.2155
1973,5,1,3,20,-6.9657
1973,5,1,4,18,-2.0368
1973,5,1,5,33,-8.8524
1973,5,2,1,14,-0.3557
1973,5,2,2,8,-0.1115
1973,5,2,3,24,-5.6422
1973,5,2,4,21,-8.1271
1973,5,2,5,30,-10.9842
1973,5,3,1,86,-0.6167
1973,5,3,2,87,-0.9372
1973,5,3,3,58,-1.9097
1973,5,3,4,64,-2.1213
1973,5,3,5,39,-4.9256
1973,6,1,1,3,-2.2149
1973,6,1,2,7,-2.5264
1973,6,1,3,20,-4.6452
1973,6,1,4,17,-3.3574
1973,6,1,5,33,-2.3956
1973,6,2,1,14,-2.1848
1973,6,2,2,8,-0.9315
1973,6,2,3,24,-0.8368
1973,6,2,4,21,-5.2768
1973,6,2,5,30,-2.2508
1973,6,3,1,86,0.7530
1973,6,3,2,87,-0.8983
1973,6,3,3,58,-1.9630
1973,6,3,4,64,-1.8298
1973,6,3,5,39,-1.9253
1973,7,1,1,15,6.4841
1973,7,1,2,18,8.8945
1973,7,1,3,36,14.0038
1973,7,1,4,39,8.1957
1973,7,1,5,59,14.5046
1973,7,2,1,21,4.9477
1973,7,2,2,19,7.8394
1973,7,2,3,22,11.6758
1973,7,2,4,52,10.6047
1973,7,2,5,39,13.0730
1973,7,3,1,113,3.5483
1973,7,3,2,113,4.2755
1973,7,3,3,91,3.2713
1973,7,3,4,70,4.0077
1973,7,3,5,57,4.2894
1973,8,1,1,15,-3.3154
1973,8,1,2,18,-9.2169
1973,8,1,3,35,-6.6126
1973,8,1,4,39,-6.4163
1973,8,1,5,59,-3.4586
1973,8,2,1,21,-1.1562
1973,8,2,2,19,0.7708
1973,8,2,3,22,-4.1127
1973,8,2,4,52,-3.9184
1973,8,2,5,39,-2.0242
1973,8,3,1,113,-4.1742
1973,8,3,2,113,-2.5673
1973,8,3,3,91,-1.9154
1973,8,3,4,70,-2.9431
1973,8,3,5,57,-2.7303
1973,9,1,1,15,9.2825
1973,9,1,2,18,6.3284
1973,9,1,3,36,9.9831
1973,9,1,4,39,5.4025
1973,9,1,5,59,9.1020
1973,9,2,1,21,9.2287
1973,9,2,2,19,14.3146
1973,9,2,3,22,9.5172
1973,9,2,4,52,11.2428
1973,9,2,5,39,9.9122
1973,9,3,1,113,0.6023
1973,9,3,2,113,6.6097
1973,9,3,3,91,4.6776
1973,9,3,4,70,11.0243
1973,9,3,5,57,7.6312
1973,10,1,1,15,-1.9933
1973,10,1,2,18,0.7508
1973,10,1,3,36,0.0717
1973,10,1,4,39,1.9508
1973,10,1,5,59,0.8211
1973,10,2,1,21,-1.1379
1973,10,2,2,19,2.4792
1973,10,2,3,22,-0.7928
1973,10,2,4,52,-0.5628
1973,10,2,5,39,0.4425
1973,10,3,1,113,1.9036
1973,10,3,2,113,0.2409
1973,10,3,3,91,-0.0726
1973,10,3,4,70,-3.5765
1973,10,3,5,57,-1.3272
1973,11,1,1,15,-16.7667
1973,11,1,2,18,-19.6147
1973,11,1,3,36,-21.0066
1973,11,1,4,39,-14.2094
1973,11,1,5,59,-19.5320
1973,11,2,1,21,-12.3991
1973,11,2,2,19,-16.8529
1973,11,2,3,22,-14.9342
1973,11,2,4,52,-17.3038
1973,11,2,5,39,-19.1859
1973,11,3,1,113,-9.4450
1973,11,3,2,113,-11.4366
1973,11,3,3,91,-13.6535
1973,11,3,4,70,-9.5582
1973,11,3,5,57,-16.4150
1973,12,1,1,15,0.0756
1973,12,1,2,18,5.8023
1973,12,1,3,36,-3.9023
1973,12,1,4,39,-1.8743
1973,12,1,5,59,0.5671
1973,12,2,1,21,0.0192
1973,12,2,2,19,3.2003
1973,12,2,3,22,2.4900
1973,12,2,4,52,-3.6627
1973,12,2,5,37,0.7928
1973,12,3,1,113,0.0207
1973,12,3,2,113,2.6006
1973,12,3,3,91,2.6962
1973,12,3,4,70,6.0539
1973,12,3,5,57,0.3163
1974,1,1,1,15,11.8738
1974,1,1,2,18,24.1376
1974,1,1,3,36,15.2018
1974,1,1,4,39,14.9874
1974,1,1,5,59,22.5409
1974,1,2,1,21,8.7884
1974,1,2,2,19,5.6215
1974,1,2,3,22,9.2959
1974,1,2,4,52,12.8285
1974,1,2,5,37,18.5455
1974,1,3,1,113,-2.6264
1974,1,3,2,113,-0.5561
1974,1,3,3,91,0.3901
1974,1,3,4,70,0.9855
1974,1,3,5,57,7.4358
1974,2,1,1,15,1.0737
1974,2,1,2,18,-8.2817
1974,2,1,3,36,-0.6288
1974,2,1,4,38,-0.2220
1974,2,1,5,58,0.5983
1974,2,2,1,21,-0.3527
1974,2,2,2,19,2.1323
1974,2,2,3,22,0.5902
1974,2,2,4,52,1.8781
1974,2,2,5,37,1.4464
1974,2,3,1,113,-0.9170
1974,2,3,2,113,-0.1635
1974,2,3,3,91,0.4089
1974,2,3,4,70,3.5430
1974,2,3,5,57,1.2802
1974,3,1,1,15,4.2653
1974,3,1,2,18,-1.2587
1974,3,1,3,36,1.3980
1974,3,1,4,38,0.8246
1974,3,1,5,57,-0.8523
1974,3,2,1,21,-2.0582
1974,3,2,2,19,-1.7874
1974,3,2,3,22,-0.1601
1974,3,2,4,52,-0.6910
1974,3,2,5,37,0.5927
1974,3,3,1,113,-1.8591
1974,3,3,2,113,-2.2609
1974,3,3,3,91,-1.6354
1974,3,3,4,70,-3.4502
1974,3,3,5,57,-2.2468
1974,4,1,1,15,-5.4056
1974,4,1,2,18,-5.9193
1974,4,1,3,36,-2.9789
1974,4,1,4,38,-3.5234
1974,4,1,5,57,-6.2465
1974,4,2,1,21,-1.9361
1974,4,2,2,19,-5.2468
1974,4,2,3,22,-3.5271
1974,4,2,4,52,-2.2056
1974,4,2,5,37,-4.9818
1974,4,3,1,113,-2.7863
1974,4,3,2,113,-5.4315
1974,4,3,3,91,-4.1238
1974,4,3,4,70,-4.5927
1974,4,3,5,57,-2.7711
1974,5,1,1,15,-6.3568
1974,5,1,2,18,-6.1701
1974,5,1,3,36,-6.8344
1974,5,1,4,38,-6.6052
1974,5,1,5,56,-8.6184
1974,5,2,1,21,-3.7039
1974,5,2,2,19,-7.9719
1974,5,2,3,22,-8.1428
1974,5,2,4,52,-6.6228
1974,5,2,5,35,-9.2599
1974,5,3,1,113,-1.6537
1974,5,3,2,113,-2.1322
1974,5,3,3,91,-4.0235
1974,5,3,4,70,-4.6748
1974,5,3,5,57,-1.3897
1974,6,1,1,15,-0.6094
1974,6,1,2,18,0.6156
1974,6,1,3,36,-1.0951
1974,6,1,4,37,-1.3572
1974,6,1,5,56,-2.7137
1974,6,2,1,21,-1.5586
1974,6,2,2,19,-0.4810
1974,6,2,3,22,2.3654
1974,6,2,4,52,-1.4008
1974,6,2,5,35,1.6789
1974,6,3,1,113,-1.3548
1974,6,3,2,113,-1.0651
1974,6,3,3,91,-2.0999
1974,6,3,4,70,0.1024
1974,6,3,5,57,-2.3070
1974,7,1,1,24,-4.7475
1974,7,1,2,18,0.4727
1974,7,1,3,54,-3.0513
1974,7,1,4,50,-3.8153
1974,7,1,5,71,-4.9381
1974,7,2,1,18,-3.8409
1974,7,2,2,28,-4.2020
1974,7,2,3,34,-3.3633
1974,7,2,4,55,-3.1633
1974,7,2,5,43,2.7260
1974,7,3,1,121,-7.9233
1974,7,3,2,113,-8.0674
1974,7,3,3,87,-7.6696
1974,7,3,4,77,-2.7705
1974,7,3,5,65,-7.3481
1974,8,1,1,24,-8.2854
1974,8,1,2,18,-8.3301
1974,8,1,3,53,-4.0868
1974,8,1,4,50,-7.5893
1974,8,1,5,70,-6.3021
1974,8,2,1,18,-5.0801
1974,8,2,2,28,-11.1343
1974,8,2,3,34,-7.1398
1974,8,2,4,55,-7.5015
1974,8,2,5,41,-5.6452
1974,8,3,1,121,-8.8123
1974,8,3,2,113,-10.0244
1974,8,3,3,87,-8.9807
1974,8,3,4,77,-7.4992
1974,8,3,5,65,-2.7558
1974,9,1,1,24,-3.5460
1974,9,1,2,17,-10.9351
1974,9,1,3,53,-9.0295
1974,9,1,4,50,-6.8477
1974,9,1,5,70,-8.6562
1974,9,2,1,18,-9.0229
1974,9,2,2,28,-9.3684
1974,9,2,3,34,-5.2829
1974,9,2,4,55,-6.5706
1974,9,2,5,42,-9.2112
1974,9,3,1,121,-14.6282
1974,9,3,2,113,-10.1178
1974,9,3,3,87,-11.9200
1974,9,3,4,77,-8.8884
1974,9,3,5,64,-7.6424
1974,10,1,1,24,6.8015
1974,10,1,2,18,16.6578
1974,10,1,3,51,9.0699
1974,10,1,4,50,10.1025
1974,10,1,5,69,11.3272
1974,10,2,1,18,16.4019
1974,10,2,2,28,9.3109
1974,10,2,3,34,7.8237
1974,10,2,4,55,4.6072
1974,10,2,5,42,11.7279
1974,10,3,1,121,22.1699
1974,10,3,2,113,14.4814
1974,10,3,3,87,14.0357
1974,10,3,4,77,14.5008
1974,10,3,5,64,9.3241
1974,11,1,1,24,-3.0313
1974,11,1,2,18,-5.9527
1974,11,1,3,51,-5.6905
1974,11,1,4,50,-7.4725
1974,11,1,5,70,-5.0632
1974,11,2,1,18,-3.0345
1974,11,2,2,28,-7.7217
1974,11,2,3,34,-1.6123
1974,11,2,4,55,-5.4986
1974,11,2,5,42,-6.2440
1974,11,3,1,121,-4.3386
1974,11,3,2,113,-6.1681
1974,11,3,3,87,-3.8940
1974,11,3,4,77,-2.0688
1974,11,3,5,64,-4.5972
1974,12,1,1,24,-9.7047
1974,12,1,2,18,-8.3156
1974,12,1,3,51,-8.7070
1974,12,1,4,49,-9.6277
1974,12,1,5,70,-8.1374
1974,12,2,1,18,-5.4896
1974,12,2,2,28,-3.4403
1974,12,2,3,34,-3.7703
1974,12,2,4,55,-7.2145
1974,12,2,5,42,-7.0814
1974,12,3,1,121,-2.0437
1974,12,3,2,113,-2.4456
1974,12,3,3,87,-2.8169
1974,12,3,4,77,-1.6053
1974,12,3,5,64,-0.4375
1975,1,1,1,24,37.3061
1975,1,1,2,18,32.9243
1975,1,1,3,52,29.1657
1975,1,1,4,50,40.9812
1975,1,1,5,70,28.2406
1975,1,2,1,18,19.6899
1975,1,2,2,28,28.4239
1975,1,2,3,34,27.8575
1975,1,2,4,55,26.5589
1975,1,2,5,41,27.1722
1975,1,3,1,121,8.9822
1975,1,3,2,113,14.5673
1975,1,3,3,87,14.7863
1975,1,3,4,77,14.0465
1975,1,3,5,64,14.4542
1975,2,1,1,24,2.2424
1975,2,1,2,18,1.9363
1975,2,1,3,52,3.6919
1975,2,1,4,50,-1.4755
1975,2,1,5,70,5.4428
1975,2,2,1,18,5.6114
1975,2,2,2,28,5.3446
1975,2,2,3,34,3.2930
1975,2,2,4,55,3.6473
1975,2,2,5,41,5.0947
1975,2,3,1,121,10.2853
1975,2,3,2,113,4.9944
1975,2,3,3,87,5.9717
1975,2,3,4,77,2.8733
1975,2,3,5,64,4.6891
1975,3,1,1,24,10.2632
1975,3,1,2,18,2.5282
1975,3,1,3,52,5.3796
1975,3,1,4,50,8.6753
1975,3,1,5,69,7.9224
1975,3,2,1,18,4.3652
1975,3,2,2,28,10.8441
1975,3,2,3,34,6.9208
1975,3,2,4,55,7.6633
1975,3,2,5,41,4.4419
1975,3,3,1,121,0.9433
1975,3,3,2,113,2.6112
1975,3,3,3,87,4.7470
1975,3,3,4,77,4.1192
1975,3,3,5,64,2.4932
1975,4,1,1,24,6.0373
1975,4,1,2,18,2.3798
1975,4,1,3,52,3.3076
1975,4,1,4,50,1.2220
1975,4,1,5,69,3.6857
1975,4,2,1,18,4.7353
1975,4,2,2,28,6.8486
1975,4,2,3,34,1.9388
1975,4,2,4,55,1.2749
1975,4,2,5,41,5.1616
1975,4,3,1,121,4.0468
1975,4,3,2,113,4.0591
1975,4,3,3,87,7.9407
1975,4,3,4,77,7.9974
1975,4,3,5,64,2.9067
1975,5,1,1,24,3.8960
1975,5,1,2,18,10.5949
1975,5,1,3,52,7.4905
1975,5,1,4,50,5.7864
1975,5,1,5,68,8.6823
1975,5,2,1,18,6.7429
1975,5,2,2,28,9.7847
1975,5,2,3,34,4.6172
1975,5,2,4,55,7.6485
1975,5,2,5,41,6.3612
1975,5,3,1,121,6.7700
1975,5,3,2,113,5.9029
1975,5,3,3,87,4.1862
1975,5,3,4,77,5.0224
1975,5,3,5,64,2.2207
1975,6,1,1,24,5.4244
1975,6,1,2,18,11.5461
1975,6,1,3,52,8.7758
1975,6,1,4,50,8.2229
1975,6,1,5,69,6.4561
1975,6,2,1,18,8.8482
1975,6,2,2,28,4.8211
1975,6,2,3,34,8.0352
1975,6,2,4,55,7.7012
1975,6,2,5,41,5.2556
1975,6,3,1,121,2.7763
1975,6,3,2,113,7.1364
1975,6,3,3,87,4.6983
1975,6,3,4,77,5.8136
1975,6,3,5,63,6.5073
1975,7,1,1,21,-3.2307
1975,7,1,2,29,-2.5356
1975,7,1,3,60,0.5213
1975,7,1,4,74,-3.5310
1975,7,1,5,68,-0.8075
1975,7,2,1,27,-4.1448
1975,7,2,2,28,-1.5007
1975,7,2,3,36,0.3900
1975,7,2,4,40,-4.2452
1975,7,2,5,54,-3.7172
1975,7,3,1,119,-9.3083
1975,7,3,2,122,-6.4547
1975,7,3,3,89,-3.9208
1975,7,3,4,84,-5.2806
1975,7,3,5,63,-2.4551
1975,8,1,1,21,-5.1633
1975,8,1,2,29,-4.9315
1975,8,1,3,59,-6.2760
1975,8,1,4,74,-6.3290
1975,8,1,5,68,-7.0112
1975,8,2,1,27,-1.6802
1975,8,2,2,28,-4.6379
1975,8,2,3,36,-2.7052
1975,8,2,4,40,-3.9250
1975,8,2,5,54,-6.1820
1975,8,3,1,119,-2.3849
1975,8,3,2,122,-1.1711
1975,8,3,3,89,-0.4352
1975,8,3,4,84,-1.3492
1975,8,3,5,62,-0.9441
1975,9,1,1,21,-1.4859
1975,9,1,2,29,-3.4265
1975,9,1,3,59,-1.5946
1975,9,1,4,74,-4.1524
1975,9,1,5,68,-3.5287
1975,9,2,1,27,-3.1836
1975,9,2,2,28,-2.0496
1975,9,2,3,35,-3.2626
1975,9,2,4,40,-2.9399
1975,9,2,5,54,-3.2101
1975,9,3,1,119,-2.5996
1975,9,3,2,122,-3.0640
1975,9,3,3,89,-4.1790
1975,9,3,4,83,-3.9485
1975,9,3,5,62,-1.9765
1975,10,1,1,21,2.9023
1975,10,1,2,29,-0.0875
1975,10,1,3,59,2.2957
1975,10,1,4,74,0.4664
1975,10,1,5,68,-2.2021
1975,10,2,1,27,3.8040
1975,10,2,2,28,1.3224
1975,10,2,3,36,5.9116
1975,10,2,4,40,6.8330
1975,10,2,5,53,-0.4761
1975,10,3,1,119,9.2486
1975,10,3,2,122,5.6729
1975,10,3,3,89,4.8442
1975,10,3,4,83,4.9157
1975,10,3,5,62,4.7051
1975,11,1,1,21,4.9677
1975,11,1,2,29,5.2093
1975,11,1,3,59,5.0104
1975,11,1,4,74,0.9253
1975,11,1,5,68,1.9934
1975,11,2,1,27,1.5918
1975,11,2,2,28,6.3876
1975,11,2,3,36,8.6610
1975,11,2,4,39,3.3449
1975,11,2,5,53,3.2342
1975,11,3,1,119,4.2059
1975,11,3,2,121,2.1799
1975,11,3,3,89,3.1088
1975,11,3,4,82,0.5645
1975,11,3,5,62,2.6655
1975,12,1,1,21,-1.4059
1975,12,1,2,29,0.3671
1975,12,1,3,59,-1.4675
1975,12,1,4,74,-2.7134
1975,12,1,5,68,-2.1097
1975,12,2,1,27,-0.0431
1975,12,2,2,28,-1.0943
1975,12,2,3,36,-1.3868
1975,12,2,4,39,-0.1885
1975,12,2,5,52,1.6396
1975,12,3,1,119,-2.5645
1975,12,3,2,122,-1.0135
1975,12,3,3,89,-0.4427
1975,12,3,4,83,-0.2438
1975,12,3,5,62,0.7654
1976,1,1,1,20,23.6960
1976,1,1,2,29,18.4945
1976,1,1,3,58,23.3438
1976,1,1,4,74,23.0005
1976,1,1,5,68,22.8077
1976,1,2,1,27,15.9126
1976,1,2,2,28,19.7744
1976,1,2,3,35,19.1572
1976,1,2,4,39,18.3639
1976,1,2,5,52,19.3978
1976,1,3,1,119,9.8351
1976,1,3,2,122,12.8338
1976,1,3,3,89,11.7855
1976,1,3,4,83,16.9128
1976,1,3,5,62,13.1678
1976,2,1,1,19,5.4405
1976,2,1,2,26,10.4751
1976,2,1,3,55,7.9084
1976,2,1,4,70,16.3058
1976,2,1,5,65,13.1994
1976,2,2,1,27,8.2842
1976,2,2,2,28,8.4987
1976,2,2,3,35,5.9751
1976,2,2,4,39,7.5400
1976,2,2,5,51,8.9398
1976,2,3,1,119,-3.4565
1976,2,3,2,121,-0.0913
1976,2,3,3,89,-0.6923
1976,2,3,4,83,3.0098
1976,2,3,5,62,2.6317
1976,3,1,1,21,2.6718
1976,3,1,2,29,5.8097
1976,3,1,3,59,-0.2083
1976,3,1,4,74,0.0753
1976,3,1,5,68,-0.7383
1976,3,2,1,27,-0.1940
1976,3,2,2,28,5.6870
1976,3,2,3,35,0.1360
1976,3,2,4,39,3.6591
1976,3,2,5,51,3.0238
1976,3,3,1,119,4.4804
1976,3,3,2,122,0.8617
1976,3,3,3,89,4.1120
1976,3,3,4,83,2.7651
1976,3,3,5,61,2.2208
1976,4,1,1,21,1.4988
1976,4,1,2,26,-2.7919
1976,4,1,3,58,-2.9680
1976,4,1,4,72,-0.5577
1976,4,1,5,67,-1.8163
1976,4,2,1,27,-1.0954
1976,4,2,2,28,-3.0359
1976,4,2,3,35,0.4008
1976,4,2,4,39,0.9407
1976,4,2,5,51,-0.8810
1976,4,3,1,119,-2.4451
1976,4,3,2,122,0.0536
1976,4,3,3,89,-1.2808
1976,4,3,4,83,-0.1988
1976,4,3,5,61,0.9968
1976,5,1,1,21,-3.3249
1976,5,1,2,29,-3.1425
1976,5,1,3,59,-1.7661
1976,5,1,4,74,-2.5646
1976,5,1,5,66,0.4506
1976,5,2,1,26,-1.5283
1976,5,2,2,28,-3.3517
1976,5,2,3,35,-2.1926
1976,5,2,4,39,-3.6675
1976,5,2,5,50,-0.3906
1976,5,3,1,119,-0.1170
1976,5,3,2,122,-0.2097
1976,5,3,3,89,-1.8863
