year,month,rank_ME,rank_DLS_1,nstocks,ret_vw
1996,2,3,4,171,1.3665
1996,2,3,5,129,2.0489
1996,3,1,1,319,4.0820
1996,3,1,2,157,3.5679
1996,3,1,3,56,2.2096
1996,3,1,4,114,3.8947
1996,3,1,5,369,3.0372
1996,3,2,1,242,1.6392
1996,3,2,2,198,2.9463
1996,3,2,3,107,3.4622
1996,3,2,4,144,2.6349
1996,3,2,5,186,3.2775
1996,3,3,1,163,0.9950
1996,3,3,2,196,0.6321
1996,3,3,3,222,-0.3251
1996,3,3,4,185,2.7661
1996,3,3,5,135,3.2157
1996,4,1,1,348,11.5976
1996,4,1,2,191,10.6058
1996,4,1,3,67,8.7255
1996,4,1,4,106,10.1169
1996,4,1,5,338,9.1381
1996,4,2,1,229,9.6513
1996,4,2,2,203,11.0488
1996,4,2,3,109,8.0236
1996,4,2,4,141,5.7537
1996,4,2,5,174,7.2376
1996,4,3,1,138,5.8547
1996,4,3,2,194,4.7213
1996,4,3,3,196,0.5401
1996,4,3,4,190,2.3091
1996,4,3,5,168,4.3732
1996,5,1,1,386,9.1575
1996,5,1,2,156,8.9849
1996,5,1,3,67,11.8987
1996,5,1,4,104,5.0522
1996,5,1,5,317,8.8358
1996,5,2,1,245,2.7054
1996,5,2,2,216,5.7798
1996,5,2,3,124,5.5470
1996,5,2,4,141,2.6557
1996,5,2,5,179,5.1921
1996,5,3,1,161,2.9411
1996,5,3,2,198,2.4588
1996,5,3,3,215,3.3678
1996,5,3,4,195,2.9675
1996,5,3,5,163,0.1373
1996,6,1,1,388,-7.8386
1996,6,1,2,151,-4.8432
1996,6,1,3,68,-6.6349
1996,6,1,4,110,-5.4609
1996,6,1,5,302,-8.6027
1996,6,2,1,263,-5.7873
1996,6,2,2,221,-4.7295
1996,6,2,3,120,-2.5028
1996,6,2,4,150,-3.2115
1996,6,2,5,193,-6.2038
1996,6,3,1,154,-3.8385
1996,6,3,2,204,-0.8383
1996,6,3,3,210,2.3301
1996,6,3,4,189,-0.7820
1996,6,3,5,164,-3.5278
1996,7,1,1,400,-11.3911
1996,7,1,2,138,-9.7500
1996,7,1,3,70,-4.6428
1996,7,1,4,138,-7.5337
1996,7,1,5,317,-10.5882
1996,7,2,1,276,-11.4447
1996,7,2,2,205,-11.3795
1996,7,2,3,115,-8.5461
1996,7,2,4,145,-8.8898
1996,7,2,5,199,-10.7428
1996,7,3,1,152,-9.9747
1996,7,3,2,199,-5.8429
1996,7,3,3,214,-3.8983
1996,7,3,4,195,-4.5334
1996,7,3,5,160,-8.1680
1996,8,1,1,404,4.1940
1996,8,1,2,143,6.3231
1996,8,1,3,68,3.7540
1996,8,1,4,136,4.6713
1996,8,1,5,329,5.7089
1996,8,2,1,269,7.0024
1996,8,2,2,209,7.5028
1996,8,2,3,116,6.8078
1996,8,2,4,148,7.0554
1996,8,2,5,206,4.1356
1996,8,3,1,145,4.0517
1996,8,3,2,188,4.4234
1996,8,3,3,218,0.7804
1996,8,3,4,185,3.1156
1996,8,3,5,160,3.7447
1996,9,1,1,395,1.2292
1996,9,1,2,150,4.1582
1996,9,1,3,71,0.8566
1996,9,1,4,126,2.0305
1996,9,1,5,371,2.2699
1996,9,2,1,263,6.5781
1996,9,2,2,185,4.9098
1996,9,2,3,128,5.2847
1996,9,2,4,156,3.2660
1996,9,2,5,202,3.4505
1996,9,3,1,162,5.9563
1996,9,3,2,185,5.9557
1996,9,3,3,212,5.5086
1996,9,3,4,195,5.4285
1996,9,3,5,157,4.2798
1996,10,1,1,394,-3.8235
1996,10,1,2,138,0.2567
1996,10,1,3,68,-0.9782
1996,10,1,4,136,-2.6067
1996,10,1,5,391,-4.8360
1996,10,2,1,262,-0.8295
1996,10,2,2,195,-2.5241
1996,10,2,3,108,-0.5796
1996,10,2,4,157,-3.8439
1996,10,2,5,207,-2.9226
1996,10,3,1,175,0.7558
1996,10,3,2,194,1.1060
1996,10,3,3,222,2.3794
1996,10,3,4,188,0.1650
1996,10,3,5,165,-2.0517
1996,11,1,1,388,3.1948
1996,11,1,2,130,3.6514
1996,11,1,3,74,5.3105
1996,11,1,4,160,1.1675
1996,11,1,5,405,3.4157
1996,11,2,1,253,3.6469
1996,11,2,2,180,2.9285
1996,11,2,3,115,2.0184
1996,11,2,4,151,2.4966
1996,11,2,5,203,4.7872
1996,11,3,1,176,5.8943
1996,11,3,2,189,5.7398
1996,11,3,3,217,6.0735
1996,11,3,4,196,8.1024
1996,11,3,5,164,9.1465
1996,12,1,1,394,1.8450
1996,12,1,2,158,4.0257
1996,12,1,3,63,3.6707
1996,12,1,4,150,3.5068
1996,12,1,5,429,-1.4103
1996,12,2,1,271,2.1419
1996,12,2,2,164,1.8739
1996,12,2,3,127,2.6124
1996,12,2,4,158,3.4079
1996,12,2,5,206,-0.7359
1996,12,3,1,175,-1.8922
1996,12,3,2,196,-2.5262
1996,12,3,3,214,-1.8237
1996,12,3,4,194,-0.0521
1996,12,3,5,166,-1.6483
1997,1,1,1,388,5.1343
1997,1,1,2,160,4.6535
1997,1,1,3,70,5.2199
1997,1,1,4,144,2.5407
1997,1,1,5,466,6.1903
1997,1,2,1,269,2.7291
1997,1,2,2,167,2.3690
1997,1,2,3,130,3.4560
1997,1,2,4,157,3.6932
1997,1,2,5,217,3.2264
1997,1,3,1,182,2.9743
1997,1,3,2,192,7.9270
1997,1,3,3,225,5.1602
1997,1,3,4,191,4.7751
1997,1,3,5,175,4.8959
1997,2,1,1,387,-4.5842
1997,2,1,2,159,-2.4959
1997,2,1,3,81,-2.3947
1997,2,1,4,151,-1.6584
1997,2,1,5,469,-4.8381
1997,2,2,1,268,-7.2651
1997,2,2,2,169,-2.8996
1997,2,2,3,132,-1.7474
1997,2,2,4,160,-3.7765
1997,2,2,5,220,-3.4326
1997,2,3,1,172,-6.7215
1997,2,3,2,195,-1.0399
1997,2,3,3,225,1.3960
1997,2,3,4,200,-1.0335
1997,2,3,5,169,-0.1390
1997,3,1,1,485,-6.9697
1997,3,1,2,179,-5.1091
1997,3,1,3,79,-5.4428
1997,3,1,4,104,-5.8410
1997,3,1,5,465,-6.7706
1997,3,2,1,253,-4.9468
1997,3,2,2,209,-4.0611
1997,3,2,3,121,-2.8437
1997,3,2,4,130,-2.6209
1997,3,2,5,208,-7.8870
1997,3,3,1,154,-3.5894
1997,3,3,2,204,-4.7932
1997,3,3,3,227,-5.5970
1997,3,3,4,208,-2.1314
1997,3,3,5,167,-1.5126
1997,4,1,1,534,-3.3703
1997,4,1,2,170,-4.9304
1997,4,1,3,89,-2.6852
1997,4,1,4,122,-4.7342
1997,4,1,5,420,-4.9341
1997,4,2,1,259,0.0736
1997,4,2,2,195,-0.0667
1997,4,2,3,127,1.6803
1997,4,2,4,143,-1.3023
1997,4,2,5,219,-0.2150
1997,4,3,1,159,2.3031
1997,4,3,2,209,6.6024
1997,4,3,3,221,6.2732
1997,4,3,4,194,4.5919
1997,4,3,5,171,1.3886
1997,5,1,1,532,13.6851
1997,5,1,2,188,16.4173
1997,5,1,3,86,12.8736
1997,5,1,4,119,12.8779
1997,5,1,5,446,14.9557
1997,5,2,1,257,15.7990
1997,5,2,2,202,15.3860
1997,5,2,3,112,12.6673
1997,5,2,4,146,13.2916
1997,5,2,5,213,18.0643
1997,5,3,1,159,6.0440
1997,5,3,2,199,6.5354
1997,5,3,3,216,7.4435
1997,5,3,4,199,5.4705
1997,5,3,5,176,9.0380
1997,6,1,1,527,5.4662
1997,6,1,2,187,6.4515
1997,6,1,3,86,5.7470
1997,6,1,4,126,6.0957
1997,6,1,5,429,0.8601
1997,6,2,1,249,5.8713
1997,6,2,2,217,5.1655
1997,6,2,3,111,5.2502
1997,6,2,4,142,5.5654
1997,6,2,5,217,5.3237
1997,6,3,1,175,1.2555
1997,6,3,2,204,5.3286
1997,6,3,3,227,5.3655
1997,6,3,4,196,3.8299
1997,6,3,5,174,1.7034
1997,7,1,1,495,6.9393
1997,7,1,2,181,6.4716
1997,7,1,3,90,5.3400
1997,7,1,4,125,5.8499
1997,7,1,5,435,6.1192
1997,7,2,1,257,7.0318
1997,7,2,2,204,5.5436
1997,7,2,3,124,6.4837
1997,7,2,4,147,3.2605
1997,7,2,5,191,6.4234
1997,7,3,1,182,13.9132
1997,7,3,2,210,9.6137
1997,7,3,3,228,4.5782
1997,7,3,4,190,6.1610
1997,7,3,5,178,7.5522
1997,8,1,1,484,5.4415
1997,8,1,2,161,4.2363
1997,8,1,3,99,1.9933
1997,8,1,4,130,3.6733
1997,8,1,5,443,4.0557
1997,8,2,1,255,3.2921
1997,8,2,2,201,2.5515
1997,8,2,3,119,3.7123
1997,8,2,4,137,2.4043
1997,8,2,5,202,6.4656
1997,8,3,1,195,0.0180
1997,8,3,2,203,-3.8337
1997,8,3,3,224,-6.3654
1997,8,3,4,187,-4.3940
1997,8,3,5,178,-1.0221
1997,9,1,1,466,9.0708
1997,9,1,2,178,8.5297
1997,9,1,3,85,8.7298
1997,9,1,4,146,7.4462
1997,9,1,5,469,8.9507
1997,9,2,1,249,9.6006
1997,9,2,2,200,7.2959
1997,9,2,3,117,6.7504
1997,9,2,4,141,6.1408
1997,9,2,5,193,5.2650
1997,9,3,1,199,6.2163
1997,9,3,2,195,5.4189
1997,9,3,3,220,5.0398
1997,9,3,4,200,3.2380
1997,9,3,5,167,5.3033
1997,10,1,1,458,-3.8639
1997,10,1,2,173,-4.4307
1997,10,1,3,97,-4.0487
1997,10,1,4,148,-3.9198
1997,10,1,5,470,-5.4395
1997,10,2,1,259,-6.0988
1997,10,2,2,197,-4.8398
1997,10,2,3,130,-3.4458
1997,10,2,4,135,-2.3908
1997,10,2,5,205,-7.6660
1997,10,3,1,203,-5.3459
1997,10,3,2,196,-6.7148
1997,10,3,3,217,-2.8498
1997,10,3,4,196,-0.9259
1997,10,3,5,164,-4.5951
1997,11,1,1,445,-2.5442
1997,11,1,2,167,-2.2986
1997,11,1,3,97,2.1461
1997,11,1,4,145,-1.3134
1997,11,1,5,473,-4.3409
1997,11,2,1,279,-2.9154
1997,11,2,2,182,0.2468
1997,11,2,3,133,-1.4500
1997,11,2,4,149,0.2641
1997,11,2,5,202,-4.1464
1997,11,3,1,198,-1.7088
1997,11,3,2,209,3.4492
1997,11,3,3,214,6.0289
1997,11,3,4,197,5.1877
1997,11,3,5,155,3.3261
1997,12,1,1,464,-3.1001
1997,12,1,2,163,0.3750
1997,12,1,3,101,-1.2240
1997,12,1,4,138,0.3525
1997,12,1,5,473,-7.2484
1997,12,2,1,271,-0.7131
1997,12,2,2,182,1.4620
1997,12,2,3,140,1.1765
1997,12,2,4,146,2.1992
1997,12,2,5,202,-1.4755
1997,12,3,1,195,-0.1973
1997,12,3,2,193,0.9365
1997,12,3,3,226,1.2506
1997,12,3,4,209,1.8916
1997,12,3,5,151,0.6207
1998,1,1,1,442,1.0204
1998,1,1,2,163,0.8993
1998,1,1,3,108,-1.8582
1998,1,1,4,152,-2.3336
1998,1,1,5,471,0.7997
1998,1,2,1,283,-1.2886
1998,1,2,2,172,0.3539
1998,1,2,3,137,-0.9843
1998,1,2,4,143,-2.0789
1998,1,2,5,196,0.4258
1998,1,3,1,188,1.9266
1998,1,3,2,197,1.9559
1998,1,3,3,228,1.1661
1998,1,3,4,212,1.5296
1998,1,3,5,151,1.6297
1998,2,1,1,455,7.7528
1998,2,1,2,159,7.4509
1998,2,1,3,107,5.5575
1998,2,1,4,160,5.7359
1998,2,1,5,468,7.2822
1998,2,2,1,281,10.8835
1998,2,2,2,162,9.3568
1998,2,2,3,131,9.0208
1998,2,2,4,145,8.2286
1998,2,2,5,199,8.9532
1998,2,3,1,193,9.9481
1998,2,3,2,195,7.9583
1998,2,3,3,233,6.1868
1998,2,3,4,206,6.0178
1998,2,3,5,141,6.6777
1998,3,1,1,483,4.7251
1998,3,1,2,178,6.6294
1998,3,1,3,100,3.7923
1998,3,1,4,150,5.8924
1998,3,1,5,429,4.0104
1998,3,2,1,245,5.1033
1998,3,2,2,178,4.0742
1998,3,2,3,135,4.1234
1998,3,2,4,160,6.0577
1998,3,2,5,201,6.3581
1998,3,3,1,188,5.5196
1998,3,3,2,205,5.3040
1998,3,3,3,220,5.1558
1998,3,3,4,205,4.1867
1998,3,3,5,176,4.6443
1998,4,1,1,511,2.3110
1998,4,1,2,183,3.4752
1998,4,1,3,101,3.8657
1998,4,1,4,164,3.2519
1998,4,1,5,395,3.5845
1998,4,2,1,234,0.6806
1998,4,2,2,186,2.4554
1998,4,2,3,130,1.0587
1998,4,2,4,170,-1.1888
1998,4,2,5,202,0.5389
1998,4,3,1,178,0.3512
1998,4,3,2,198,2.8719
1998,4,3,3,229,-1.0044
1998,4,3,4,204,1.6124
1998,4,3,5,189,1.6559
1998,5,1,1,510,-7.0204
1998,5,1,2,167,-5.5828
1998,5,1,3,99,-4.2325
1998,5,1,4,182,-4.7819
1998,5,1,5,370,-7.4513
1998,5,2,1,236,-5.8796
1998,5,2,2,198,-6.0044
1998,5,2,3,123,-5.1406
1998,5,2,4,167,-4.2897
1998,5,2,5,209,-9.8537
1998,5,3,1,174,-3.2192
1998,5,3,2,205,-3.6491
1998,5,3,3,218,-0.3932
1998,5,3,4,211,-1.6009
1998,5,3,5,186,-3.8063
1998,6,1,1,502,-4.3717
1998,6,1,2,182,-2.1692
1998,6,1,3,113,1.1308
1998,6,1,4,175,-3.1815
1998,6,1,5,377,-5.0960
1998,6,2,1,241,3.2275
1998,6,2,2,175,1.1584
1998,6,2,3,122,-0.1163
1998,6,2,4,175,-1.6265
1998,6,2,5,211,-2.0131
1998,6,3,1,172,3.5828
1998,6,3,2,198,6.8566
1998,6,3,3,229,5.2429
1998,6,3,4,196,0.5352
1998,6,3,5,185,3.0037
1998,7,1,1,468,-7.7137
1998,7,1,2,176,-7.5497
1998,7,1,3,94,-3.6227
1998,7,1,4,186,-7.4709
1998,7,1,5,371,-8.0046
1998,7,2,1,235,-8.1984
1998,7,2,2,186,-8.5264
1998,7,2,3,123,-5.9086
1998,7,2,4,175,-9.5054
1998,7,2,5,206,-9.4173
1998,7,3,1,189,-0.7812
1998,7,3,2,216,-0.3936
1998,7,3,3,236,-1.5750
1998,7,3,4,185,-4.6073
1998,7,3,5,178,-1.7030
1998,8,1,1,454,-22.5739
1998,8,1,2,161,-19.9873
1998,8,1,3,104,-18.2575
1998,8,1,4,202,-21.5047
1998,8,1,5,390,-24.3396
1998,8,2,1,250,-23.4185
1998,8,2,2,170,-17.5808
1998,8,2,3,119,-18.4513
1998,8,2,4,165,-17.8191
1998,8,2,5,205,-24.8692
1998,8,3,1,184,-19.7160
1998,8,3,2,219,-10.7552
1998,8,3,3,231,-11.1277
1998,8,3,4,198,-14.2222
1998,8,3,5,173,-13.4138
1998,9,1,1,451,5.6889
1998,9,1,2,164,4.6523
1998,9,1,3,121,6.8643
1998,9,1,4,211,1.3819
1998,9,1,5,423,6.4581
1998,9,2,1,239,11.9104
1998,9,2,2,174,6.3902
1998,9,2,3,123,7.6700
1998,9,2,4,154,7.2352
1998,9,2,5,205,7.7166
1998,9,3,1,185,9.9224
1998,9,3,2,216,8.2013
1998,9,3,3,232,6.7616
1998,9,3,4,191,3.8288
1998,9,3,5,158,11.3897
1998,10,1,1,452,4.6107
1998,10,1,2,145,5.0660
1998,10,1,3,123,9.1466
1998,10,1,4,213,5.4291
1998,10,1,5,426,7.9005
1998,10,2,1,252,6.3166
1998,10,2,2,166,5.1329
1998,10,2,3,122,3.7464
1998,10,2,4,149,6.3779
1998,10,2,5,199,9.7598
1998,10,3,1,196,6.3201
1998,10,3,2,220,6.9990
1998,10,3,3,235,6.6980
1998,10,3,4,184,9.5727
1998,10,3,5,176,5.1027
1998,11,1,1,429,8.7034
1998,11,1,2,139,6.4364
1998,11,1,3,117,8.7547
1998,11,1,4,199,5.3603
1998,11,1,5,431,13.1419
1998,11,2,1,263,9.5388
1998,11,2,2,166,5.3386
1998,11,2,3,133,5.6727
1998,11,2,4,147,5.4516
1998,11,2,5,213,6.4108
1998,11,3,1,196,6.1861
1998,11,3,2,223,5.9519
1998,11,3,3,236,6.7500
1998,11,3,4,188,5.1230
1998,11,3,5,166,7.8366
1998,12,1,1,403,3.5588
1998,12,1,2,136,5.1354
1998,12,1,3,115,2.6834
1998,12,1,4,180,2.3718
1998,12,1,5,436,1.0952
1998,12,2,1,249,10.1555
1998,12,2,2,155,5.1356
1998,12,2,3,152,6.1453
1998,12,2,4,161,3.6199
1998,12,2,5,213,4.6622
1998,12,3,1,219,14.2211
1998,12,3,2,233,10.1921
1998,12,3,3,223,5.4383
1998,12,3,4,186,2.3524
1998,12,3,5,163,6.0142
1999,1,1,1,389,6.9232
1999,1,1,2,130,4.4960
1999,1,1,3,122,0.7331
1999,1,1,4,180,4.1600
1999,1,1,5,419,10.0530
1999,1,2,1,233,0.0745
1999,1,2,2,153,-1.5526
1999,1,2,3,152,-2.1108
1999,1,2,4,164,-0.9026
1999,1,2,5,209,8.8283
1999,1,3,1,225,9.9707
1999,1,3,2,252,5.0190
1999,1,3,3,222,0.0414
1999,1,3,4,177,2.8367
1999,1,3,5,171,8.5690
1999,2,1,1,361,-6.9315
1999,2,1,2,131,-8.3518
1999,2,1,3,123,-5.0725
1999,2,1,4,181,-7.5510
1999,2,1,5,393,-8.2445
1999,2,2,1,239,-9.7732
1999,2,2,2,153,-7.3295
1999,2,2,3,151,-8.9988
1999,2,2,4,147,-8.3573
1999,2,2,5,224,-11.8605
1999,2,3,1,235,-5.2047
1999,2,3,2,252,-5.1033
1999,2,3,3,220,-3.7621
1999,2,3,4,186,-2.6920
1999,2,3,5,179,-5.4337
1999,3,1,1,404,-3.8264
1999,3,1,2,143,-5.3503
1999,3,1,3,71,-5.4242
1999,3,1,4,161,-7.7131
1999,3,1,5,400,1.0456
1999,3,2,1,219,-0.2141
1999,3,2,2,159,-1.2552
1999,3,2,3,128,-2.1629
1999,3,2,4,171,-3.1465
1999,3,2,5,231,4.9015
1999,3,3,1,201,11.7020
1999,3,3,2,226,-0.2823
1999,3,3,3,248,4.4083
1999,3,3,4,212,1.4241
1999,3,3,5,173,7.4613
1999,4,1,1,420,10.5265
1999,4,1,2,163,10.2746
1999,4,1,3,77,10.8683
1999,4,1,4,161,6.2534
1999,4,1,5,346,13.6741
1999,4,2,1,212,7.3142
1999,4,2,2,164,7.2277
1999,4,2,3,123,5.8853
1999,4,2,4,186,9.5575
1999,4,2,5,230,12.4605
1999,4,3,1,193,0.1449
1999,4,3,2,223,4.6084
1999,4,3,3,248,1.5042
1999,4,3,4,206,7.7885
1999,4,3,5,179,9.3355
1999,5,1,1,417,5.5910
1999,5,1,2,160,5.1144
1999,5,1,3,87,4.7998
1999,5,1,4,168,6.5943
1999,5,1,5,335,4.2923
1999,5,2,1,228,3.7941
1999,5,2,2,149,5.0932
1999,5,2,3,118,5.2855
1999,5,2,4,184,3.2631
1999,5,2,5,224,3.9415
1999,5,3,1,190,-1.1436
1999,5,3,2,215,-1.6630
1999,5,3,3,246,-2.1509
1999,5,3,4,190,-1.4801
1999,5,3,5,185,-2.5619
1999,6,1,1,397,5.6898
1999,6,1,2,159,3.1237
1999,6,1,3,77,4.3079
1999,6,1,4,166,0.4153
1999,6,1,5,364,2.8763
1999,6,2,1,223,12.3861
1999,6,2,2,170,4.5663
1999,6,2,3,111,4.9597
1999,6,2,4,155,5.4049
1999,6,2,5,250,7.5213
1999,6,3,1,203,6.6947
1999,6,3,2,224,8.6983
1999,6,3,3,227,5.5705
1999,6,3,4,198,1.4747
1999,6,3,5,170,5.3542
1999,7,1,1,390,2.9832
1999,7,1,2,146,0.8582
1999,7,1,3,77,1.3342
1999,7,1,4,162,1.9107
1999,7,1,5,366,0.2639
1999,7,2,1,208,-1.4211
1999,7,2,2,165,-1.8088
1999,7,2,3,122,0.2940
1999,7,2,4,149,-1.5985
1999,7,2,5,256,-3.2709
1999,7,3,1,209,-3.8501
1999,7,3,2,217,-0.5545
1999,7,3,3,222,-3.3270
1999,7,3,4,194,-2.5102
1999,7,3,5,173,-3.5125
1999,8,1,1,363,-3.6419
1999,8,1,2,149,-4.0217
1999,8,1,3,77,-1.4817
1999,8,1,4,174,-4.0200
1999,8,1,5,375,-3.9241
1999,8,2,1,225,-0.1973
1999,8,2,2,161,-4.1877
1999,8,2,3,120,-4.3429
1999,8,2,4,142,-3.7133
1999,8,2,5,248,-3.2248
1999,8,3,1,203,0.8595
1999,8,3,2,218,0.7342
1999,8,3,3,225,0.7391
1999,8,3,4,200,-0.8125
1999,8,3,5,169,-3.5323
1999,9,1,1,333,-1.1341
1999,9,1,2,148,-2.5912
1999,9,1,3,80,-4.2402
1999,9,1,4,178,-2.9147
1999,9,1,5,397,-1.2641
1999,9,2,1,231,1.1532
1999,9,2,2,160,-0.4124
1999,9,2,3,123,-2.0574
1999,9,2,4,160,1.5714
1999,9,2,5,238,3.7543
1999,9,3,1,219,-0.6169
1999,9,3,2,215,-1.0857
1999,9,3,3,231,-2.0028
1999,9,3,4,192,-4.0399
1999,9,3,5,177,-1.8511
1999,10,1,1,316,-4.4022
1999,10,1,2,145,-6.0287
1999,10,1,3,81,2.8064
1999,10,1,4,167,-2.3512
1999,10,1,5,377,-5.4929
1999,10,2,1,246,1.4316
1999,10,2,2,155,-3.9262
1999,10,2,3,120,-1.6471
1999,10,2,4,152,-1.1550
1999,10,2,5,256,-0.2956
1999,10,3,1,222,9.7652
1999,10,3,2,229,3.6425
1999,10,3,3,225,7.4786
1999,10,3,4,187,2.6848
1999,10,3,5,193,4.1980
1999,11,1,1,295,10.5046
1999,11,1,2,137,10.9159
1999,11,1,3,73,5.7297
1999,11,1,4,165,7.0344
1999,11,1,5,375,9.8492
1999,11,2,1,241,10.2174
1999,11,2,2,145,5.7855
1999,11,2,3,126,1.5169
1999,11,2,4,146,6.1303
1999,11,2,5,246,17.3595
1999,11,3,1,236,6.7375
1999,11,3,2,228,6.2748
1999,11,3,3,228,0.6828
1999,11,3,4,183,4.2180
1999,11,3,5,206,8.5493
1999,12,1,1,279,8.6634
1999,12,1,2,131,4.9188
1999,12,1,3,72,1.4518
1999,12,1,4,153,6.3592
1999,12,1,5,352,7.7330
1999,12,2,1,251,12.8790
1999,12,2,2,157,8.2791
1999,12,2,3,110,5.4741
1999,12,2,4,164,6.0756
1999,12,2,5,230,11.1594
1999,12,3,1,253,18.9135
1999,12,3,2,237,8.9408
1999,12,3,3,228,3.0809
1999,12,3,4,172,7.3106
1999,12,3,5,233,18.3762
2000,1,1,1,261,6.1771
2000,1,1,2,125,3.3287
2000,1,1,3,77,1.0508
2000,1,1,4,135,4.1454
2000,1,1,5,335,7.0041
2000,1,2,1,235,-1.0935
2000,1,2,2,155,-5.7492
2000,1,2,3,116,-5.7379
2000,1,2,4,174,-1.3095
2000,1,2,5,227,-1.4006
2000,1,3,1,280,-3.3648
2000,1,3,2,239,-4.5172
2000,1,3,3,227,-6.5875
2000,1,3,4,172,-3.9369
2000,1,3,5,248,-3.2646
2000,2,1,1,247,12.8374
2000,2,1,2,123,9.6926
2000,2,1,3,63,5.9956
2000,2,1,4,145,3.9362
2000,2,1,5,316,7.7717
2000,2,2,1,234,16.6645
2000,2,2,2,155,6.1183
2000,2,2,3,112,4.5297
2000,2,2,4,170,1.9067
2000,2,2,5,261,15.4309
2000,2,3,1,283,20.6150
2000,2,3,2,224,4.4559
2000,2,3,3,233,-5.6284
2000,2,3,4,183,-2.9100
2000,2,3,5,250,8.6277
2000,3,1,1,227,5.1217
2000,3,1,2,130,4.5461
2000,3,1,3,49,-2.7584
2000,3,1,4,109,1.6727
2000,3,1,5,330,-1.4928
2000,3,2,1,200,2.8172
2000,3,2,2,171,7.6331
2000,3,2,3,108,5.9433
2000,3,2,4,170,4.5402
2000,3,2,5,265,-4.0638
2000,3,3,1,298,0.2847
2000,3,3,2,224,9.4928
2000,3,3,3,237,9.6637
2000,3,3,4,200,8.2835
2000,3,3,5,287,-4.5135
2000,4,1,1,257,-10.1850
2000,4,1,2,132,-6.5945
2000,4,1,3,52,1.2224
2000,4,1,4,105,-4.4138
2000,4,1,5,324,-12.5163
2000,4,2,1,205,-11.0116
2000,4,2,2,168,-3.7584
2000,4,2,3,111,2.1721
2000,4,2,4,170,-1.6779
2000,4,2,5,278,-16.6692
2000,4,3,1,281,-7.8692
2000,4,3,2,222,-5.1721
2000,4,3,3,233,0.4558
2000,4,3,4,192,-5.7814
2000,4,3,5,281,-11.1152
2000,5,1,1,279,-7.4260
2000,5,1,2,141,-3.3292
2000,5,1,3,46,-4.4785
2000,5,1,4,113,-4.9603
2000,5,1,5,347,-13.5223
2000,5,2,1,204,-6.6542
2000,5,2,2,172,-5.0457
2000,5,2,3,111,-0.8240
2000,5,2,4,170,-3.4471
2000,5,2,5,319,-7.6987
2000,5,3,1,273,-7.5950
2000,5,3,2,216,-7.6065
2000,5,3,3,219,-1.3102
2000,5,3,4,179,-0.9888
2000,5,3,5,228,-8.8424
2000,6,1,1,265,10.3865
2000,6,1,2,145,7.3636
2000,6,1,3,49,0.3535
2000,6,1,4,115,4.3178
2000,6,1,5,379,6.8583
2000,6,2,1,200,20.8485
2000,6,2,2,165,8.9837
2000,6,2,3,122,4.2888
2000,6,2,4,144,6.1260
2000,6,2,5,309,14.3181
2000,6,3,1,270,8.0386
2000,6,3,2,218,7.8601
2000,6,3,3,213,0.6314
2000,6,3,4,186,7.6381
2000,6,3,5,202,8.2246
2000,7,1,1,245,-1.0072
2000,7,1,2,132,1.0133
2000,7,1,3,46,0.2699
2000,7,1,4,119,1.6374
2000,7,1,5,357,-3.0261
2000,7,2,1,182,-2.5030
2000,7,2,2,163,1.2824
2000,7,2,3,113,3.1905
2000,7,2,4,143,-0.9071
2000,7,2,5,295,-8.0817
2000,7,3,1,296,-2.3951
2000,7,3,2,222,-1.5541
2000,7,3,3,201,-4.1133
2000,7,3,4,197,-3.3828
2000,7,3,5,220,-8.1238
2000,8,1,1,237,11.6315
2000,8,1,2,121,7.1540
2000,8,1,3,68,9.2230
2000,8,1,4,110,4.4851
2000,8,1,5,352,3.8141
2000,8,2,1,202,10.6526
2000,8,2,2,157,7.5445
2000,8,2,3,116,6.8454
2000,8,2,4,145,4.3798
2000,8,2,5,304,2.7512
2000,8,3,1,280,13.1674
2000,8,3,2,238,10.3770
2000,8,3,3,199,2.6524
2000,8,3,4,178,3.6067
2000,8,3,5,212,5.5732
2000,9,1,1,210,-0.3823
2000,9,1,2,119,-2.1758
2000,9,1,3,62,-3.3610
2000,9,1,4,121,-4.9742
2000,9,1,5,350,-10.1510
2000,9,2,1,209,-7.1106
2000,9,2,2,153,-3.2087
2000,9,2,3,116,-1.7880
2000,9,2,4,153,-2.7850
2000,9,2,5,301,-11.5898
2000,9,3,1,298,-6.0132
2000,9,3,2,245,-15.8673
2000,9,3,3,197,2.4055
2000,9,3,4,162,-1.0080
2000,9,3,5,199,-9.5250
2000,10,1,1,196,-9.0798
2000,10,1,2,111,-7.8511
2000,10,1,3,72,-8.5518
2000,10,1,4,130,-5.7620
2000,10,1,5,354,-9.7724
2000,10,2,1,206,-8.3752
2000,10,2,2,161,-4.4263
2000,10,2,3,116,0.9991
2000,10,2,4,152,-1.2428
2000,10,2,5,293,-10.3974
2000,10,3,1,298,-9.9104
2000,10,3,2,241,-3.7485
2000,10,3,3,192,1.7788
2000,10,3,4,166,5.5256
2000,10,3,5,192,-7.7681
2000,11,1,1,207,-16.9562
2000,11,1,2,104,-10.3962
2000,11,1,3,66,-4.9188
2000,11,1,4,125,-8.8262
2000,11,1,5,400,-19.6964
2000,11,2,1,215,-17.5695
2000,11,2,2,158,-11.4298
2000,11,2,3,109,-3.2848
2000,11,2,4,154,-5.1152
2000,11,2,5,273,-18.1456
