year,month,rank_ME,rank_ETL,nstocks,ret_vw
2010,8,2,5,79,-9.2780
2010,8,3,1,118,-4.0910
2010,8,3,2,109,-3.5136
2010,8,3,3,118,-3.2839
2010,8,3,4,107,-3.0970
2010,8,3,5,112,-4.4469
2010,9,1,1,156,13.1008
2010,9,1,2,146,13.7231
2010,9,1,3,152,11.5492
2010,9,1,4,158,12.5516
2010,9,1,5,161,14.6116
2010,9,2,1,76,13.7976
2010,9,2,2,85,14.3642
2010,9,2,3,90,15.8961
2010,9,2,4,81,12.1673
2010,9,2,5,77,12.4519
2010,9,3,1,117,10.8105
2010,9,3,2,109,9.0666
2010,9,3,3,118,8.0145
2010,9,3,4,107,9.3931
2010,9,3,5,112,10.2582
2010,10,1,1,155,8.3389
2010,10,1,2,145,7.2533
2010,10,1,3,152,4.5905
2010,10,1,4,158,5.6404
2010,10,1,5,159,3.4841
2010,10,2,1,76,4.2714
2010,10,2,2,85,5.7432
2010,10,2,3,90,3.5064
2010,10,2,4,81,3.2465
2010,10,2,5,77,3.0109
2010,10,3,1,116,3.0433
2010,10,3,2,109,3.0242
2010,10,3,3,118,3.2293
2010,10,3,4,107,4.4892
2010,10,3,5,112,4.2180
2010,11,1,1,154,4.1004
2010,11,1,2,143,2.9196
2010,11,1,3,151,3.0562
2010,11,1,4,158,3.7647
2010,11,1,5,158,4.7741
2010,11,2,1,76,3.5742
2010,11,2,2,85,4.5512
2010,11,2,3,90,4.1272
2010,11,2,4,81,5.5955
2010,11,2,5,77,4.9130
2010,11,3,1,116,1.7118
2010,11,3,2,107,-0.6831
2010,11,3,3,118,-1.5227
2010,11,3,4,107,2.9764
2010,11,3,5,112,-0.4128
2010,12,1,1,153,10.0148
2010,12,1,2,140,9.8868
2010,12,1,3,148,9.5513
2010,12,1,4,155,9.2559
2010,12,1,5,157,7.9059
2010,12,2,1,75,8.2062
2010,12,2,2,85,6.6320
2010,12,2,3,90,8.3119
2010,12,2,4,81,8.8944
2010,12,2,5,76,4.2629
2010,12,3,1,116,7.3027
2010,12,3,2,107,5.7091
2010,12,3,3,118,4.1850
2010,12,3,4,107,5.2239
2010,12,3,5,111,7.7060
2011,1,1,1,151,-1.0775
2011,1,1,2,139,-1.8419
2011,1,1,3,146,-1.7039
2011,1,1,4,153,-0.9505
2011,1,1,5,157,-1.3850
2011,1,2,1,74,0.5127
2011,1,2,2,85,-1.5747
2011,1,2,3,90,1.5903
2011,1,2,4,81,-0.2135
2011,1,2,5,76,0.4528
2011,1,3,1,116,1.8533
2011,1,3,2,107,1.5395
2011,1,3,3,118,1.0104
2011,1,3,4,107,3.1499
2011,1,3,5,111,3.1625
2011,2,1,1,151,7.8506
2011,2,1,2,137,4.6786
2011,2,1,3,142,6.3896
2011,2,1,4,153,3.2850
2011,2,1,5,155,6.2770
2011,2,2,1,74,5.5038
2011,2,2,2,85,4.9660
2011,2,2,3,90,3.6805
2011,2,2,4,80,6.2586
2011,2,2,5,76,6.1503
2011,2,3,1,116,3.4469
2011,2,3,2,106,3.3047
2011,2,3,3,118,3.0161
2011,2,3,4,106,4.2952
2011,2,3,5,111,3.0370
2011,3,1,1,150,3.2046
2011,3,1,2,134,4.0216
2011,3,1,3,141,2.0045
2011,3,1,4,152,1.9474
2011,3,1,5,154,2.9791
2011,3,2,1,73,5.2292
2011,3,2,2,85,1.6767
2011,3,2,3,90,2.5146
2011,3,2,4,80,3.3279
2011,3,2,5,76,3.4046
2011,3,3,1,115,1.4940
2011,3,3,2,106,0.7702
2011,3,3,3,118,0.3533
2011,3,3,4,106,1.2100
2011,3,3,5,111,-0.2319
2011,4,1,1,148,2.0822
2011,4,1,2,134,1.4086
2011,4,1,3,140,-1.6210
2011,4,1,4,151,2.1538
2011,4,1,5,154,-0.0776
2011,4,2,1,73,1.0535
2011,4,2,2,85,2.4561
2011,4,2,3,90,1.8872
2011,4,2,4,80,2.3462
2011,4,2,5,76,2.0338
2011,4,3,1,115,2.0556
2011,4,3,2,105,4.6139
2011,4,3,3,118,4.3642
2011,4,3,4,106,3.1855
2011,4,3,5,110,3.2788
2011,5,1,1,146,-3.5611
2011,5,1,2,133,-2.7398
2011,5,1,3,140,-2.5994
2011,5,1,4,151,-1.1315
2011,5,1,5,151,-1.3989
2011,5,2,1,73,-2.5355
2011,5,2,2,84,-1.6989
2011,5,2,3,90,-1.4972
2011,5,2,4,80,-2.5167
2011,5,2,5,76,-1.5955
2011,5,3,1,114,-2.0179
2011,5,3,2,105,-0.4670
2011,5,3,3,117,-0.0617
2011,5,3,4,106,-0.9354
2011,5,3,5,110,-1.4845
2011,6,1,1,142,-2.0665
2011,6,1,2,132,-3.5559
2011,6,1,3,140,-1.8700
2011,6,1,4,150,-2.9040
2011,6,1,5,151,-2.3680
2011,6,2,1,72,-2.6773
2011,6,2,2,84,-2.8073
2011,6,2,3,88,-0.4659
2011,6,2,4,80,-1.5718
2011,6,2,5,76,-1.5658
2011,6,3,1,114,-1.4081
2011,6,3,2,105,-1.1437
2011,6,3,3,116,-2.3725
2011,6,3,4,106,-1.5471
2011,6,3,5,110,-1.0030
2011,7,1,1,161,-3.4712
2011,7,1,2,167,-3.4601
2011,7,1,3,138,-2.2132
2011,7,1,4,158,-1.7606
2011,7,1,5,151,0.1035
2011,7,2,1,72,-4.1103
2011,7,2,2,96,-5.5443
2011,7,2,3,95,-5.5102
2011,7,2,4,88,-4.6122
2011,7,2,5,85,-2.6936
2011,7,3,1,115,-2.7086
2011,7,3,2,120,-3.3039
2011,7,3,3,105,0.1055
2011,7,3,4,103,-2.6934
2011,7,3,5,111,-2.4475
2011,8,1,1,159,-9.8019
2011,8,1,2,166,-11.6288
2011,8,1,3,137,-8.7186
2011,8,1,4,158,-11.1934
2011,8,1,5,149,-9.6959
2011,8,2,1,72,-7.9494
2011,8,2,2,96,-6.5510
2011,8,2,3,94,-9.3417
2011,8,2,4,87,-8.2110
2011,8,2,5,85,-9.6649
2011,8,3,1,115,-5.0605
2011,8,3,2,120,-4.6222
2011,8,3,3,105,-3.8920
2011,8,3,4,102,-4.3386
2011,8,3,5,111,-5.2159
2011,9,1,1,158,-10.0780
2011,9,1,2,162,-9.9359
2011,9,1,3,136,-11.8740
2011,9,1,4,158,-12.1164
2011,9,1,5,149,-10.1864
2011,9,2,1,72,-12.5136
2011,9,2,2,96,-9.1938
2011,9,2,3,93,-10.9350
2011,9,2,4,86,-12.2574
2011,9,2,5,84,-10.2341
2011,9,3,1,115,-8.0200
2011,9,3,2,120,-6.9267
2011,9,3,3,104,-5.2251
2011,9,3,4,102,-4.4371
2011,9,3,5,111,-5.3017
2011,10,1,1,158,12.5456
2011,10,1,2,162,14.2294
2011,10,1,3,136,14.0473
2011,10,1,4,158,16.3891
2011,10,1,5,148,14.6013
2011,10,2,1,72,18.2492
2011,10,2,2,95,14.6675
2011,10,2,3,93,15.8532
2011,10,2,4,86,14.8669
2011,10,2,5,83,16.0881
2011,10,3,1,115,10.9625
2011,10,3,2,120,10.2441
2011,10,3,3,103,8.3099
2011,10,3,4,102,10.1925
2011,10,3,5,110,11.3602
2011,11,1,1,157,-3.9995
2011,11,1,2,162,-0.2957
2011,11,1,3,135,-1.2418
2011,11,1,4,156,-3.4852
2011,11,1,5,147,-0.0024
2011,11,2,1,71,-0.8519
2011,11,2,2,95,-0.6072
2011,11,2,3,93,1.4896
2011,11,2,4,86,-1.1495
2011,11,2,5,82,-0.5321
2011,11,3,1,114,0.7331
2011,11,3,2,120,1.0281
2011,11,3,3,103,-1.3093
2011,11,3,4,101,2.0048
2011,11,3,5,110,0.3248
2011,12,1,1,155,0.9280
2011,12,1,2,160,1.3336
2011,12,1,3,135,1.8302
2011,12,1,4,155,1.0521
2011,12,1,5,146,2.1871
2011,12,2,1,71,-1.1640
2011,12,2,2,95,-0.5012
2011,12,2,3,93,0.1831
2011,12,2,4,86,0.0278
2011,12,2,5,82,1.5995
2011,12,3,1,113,-0.9452
2011,12,3,2,119,0.5363
2011,12,3,3,103,2.0902
2011,12,3,4,101,1.3598
2011,12,3,5,110,0.1316
2012,1,1,1,154,8.4048
2012,1,1,2,159,8.6282
2012,1,1,3,134,8.7725
2012,1,1,4,153,9.2803
2012,1,1,5,146,6.6106
2012,1,2,1,71,6.5474
2012,1,2,2,94,8.1768
2012,1,2,3,93,5.6110
2012,1,2,4,86,7.7905
2012,1,2,5,82,6.5676
2012,1,3,1,112,4.2452
2012,1,3,2,119,4.0086
2012,1,3,3,103,5.9462
2012,1,3,4,101,2.4508
2012,1,3,5,108,4.2302
2012,2,1,1,153,1.0273
2012,2,1,2,157,0.5478
2012,2,1,3,133,3.0925
2012,2,1,4,152,2.8292
2012,2,1,5,146,0.3640
2012,2,2,1,70,2.5333
2012,2,2,2,94,2.4755
2012,2,2,3,93,2.0378
2012,2,2,4,86,3.0068
2012,2,2,5,82,3.7749
2012,2,3,1,112,3.7586
2012,2,3,2,119,1.8472
2012,2,3,3,103,5.6798
2012,2,3,4,101,3.3652
2012,2,3,5,107,3.9181
2012,3,1,1,152,4.1052
2012,3,1,2,156,4.2813
2012,3,1,3,131,3.7404
2012,3,1,4,152,4.4365
2012,3,1,5,143,4.9950
2012,3,2,1,70,0.6080
2012,3,2,2,94,2.0068
2012,3,2,3,92,2.6148
2012,3,2,4,86,2.9742
2012,3,2,5,82,3.1214
2012,3,3,1,112,-0.2330
2012,3,3,2,119,1.9522
2012,3,3,3,103,4.6700
2012,3,3,4,101,1.7954
2012,3,3,5,106,3.0549
2012,4,1,1,150,-1.8600
2012,4,1,2,155,-3.2287
2012,4,1,3,131,-0.1392
2012,4,1,4,151,-2.0676
2012,4,1,5,142,-2.0378
2012,4,2,1,70,-1.4212
2012,4,2,2,94,-0.7977
2012,4,2,3,92,-1.0085
2012,4,2,4,86,-1.6266
2012,4,2,5,82,-1.0308
2012,4,3,1,112,-1.1513
2012,4,3,2,118,0.8427
2012,4,3,3,103,0.4208
2012,4,3,4,101,-0.7277
2012,4,3,5,106,-1.3923
2012,5,1,1,149,-5.4672
2012,5,1,2,154,-8.2172
2012,5,1,3,129,-6.6292
2012,5,1,4,151,-10.0783
2012,5,1,5,142,-5.3617
2012,5,2,1,70,-6.1817
2012,5,2,2,94,-8.0181
2012,5,2,3,92,-4.8340
2012,5,2,4,85,-6.5130
2012,5,2,5,82,-6.3505
2012,5,3,1,111,-6.6210
2012,5,3,2,118,-5.2181
2012,5,3,3,103,-3.8025
2012,5,3,4,101,-6.5926
2012,5,3,5,106,-4.7955
2012,6,1,1,149,8.0193
2012,6,1,2,154,6.1595
2012,6,1,3,129,5.8168
2012,6,1,4,149,8.2509
2012,6,1,5,141,5.0854
2012,6,2,1,70,6.2943
2012,6,2,2,94,5.4712
2012,6,2,3,92,4.5325
2012,6,2,4,85,4.5013
2012,6,2,5,82,2.7772
2012,6,3,1,110,1.9719
2012,6,3,2,117,4.1547
2012,6,3,3,102,3.6329
2012,6,3,4,101,4.8817
2012,6,3,5,106,3.8350
2012,7,1,1,119,-4.8128
2012,7,1,2,172,-2.5373
2012,7,1,3,161,-2.3533
2012,7,1,4,141,-1.6980
2012,7,1,5,153,-1.3155
2012,7,2,1,77,-0.8594
2012,7,2,2,75,-2.4952
2012,7,2,3,79,-1.4908
2012,7,2,4,88,-0.5577
2012,7,2,5,89,-0.7191
2012,7,3,1,107,2.5751
2012,7,3,2,140,0.9038
2012,7,3,3,110,1.1516
2012,7,3,4,122,0.1053
2012,7,3,5,108,2.0837
2012,8,1,1,118,8.1947
2012,8,1,2,170,2.0290
2012,8,1,3,158,4.6526
2012,8,1,4,140,5.7451
2012,8,1,5,151,2.1720
2012,8,2,1,77,3.2179
2012,8,2,2,75,4.2422
2012,8,2,3,78,3.1363
2012,8,2,4,88,4.4018
2012,8,2,5,89,4.5812
2012,8,3,1,106,0.7895
2012,8,3,2,140,3.4608
2012,8,3,3,109,0.2893
2012,8,3,4,122,2.7032
2012,8,3,5,108,1.7755
2012,9,1,1,117,4.0757
2012,9,1,2,167,6.1547
2012,9,1,3,158,4.4992
2012,9,1,4,139,5.3910
2012,9,1,5,149,3.4382
2012,9,2,1,77,2.7001
2012,9,2,2,74,2.2341
2012,9,2,3,78,2.7602
2012,9,2,4,87,3.9522
2012,9,2,5,89,2.9663
2012,9,3,1,106,2.7995
2012,9,3,2,139,1.5429
2012,9,3,3,109,1.1610
2012,9,3,4,121,1.3555
2012,9,3,5,108,3.3973
2012,10,1,1,116,-3.4798
2012,10,1,2,164,-2.6861
2012,10,1,3,156,-4.7959
2012,10,1,4,139,-4.4314
2012,10,1,5,149,-3.6888
2012,10,2,1,77,0.0121
2012,10,2,2,74,-3.5942
2012,10,2,3,78,-0.2769
2012,10,2,4,87,-1.8171
2012,10,2,5,89,-1.1738
2012,10,3,1,106,-1.8467
2012,10,3,2,139,-3.4295
2012,10,3,3,108,-1.5676
2012,10,3,4,121,-1.3685
2012,10,3,5,108,-2.1719
2012,11,1,1,115,0.2170
2012,11,1,2,164,2.2513
2012,11,1,3,154,2.4593
2012,11,1,4,137,1.7565
2012,11,1,5,148,0.9786
2012,11,2,1,77,1.6086
2012,11,2,2,74,2.0095
2012,11,2,3,77,1.5910
2012,11,2,4,85,1.8517
2012,11,2,5,88,1.6637
2012,11,3,1,104,1.7179
2012,11,3,2,139,0.1551
2012,11,3,3,108,1.9761
2012,11,3,4,120,1.1303
2012,11,3,5,108,0.0506
2012,12,1,1,113,4.9627
2012,12,1,2,163,6.8053
2012,12,1,3,153,3.6031
2012,12,1,4,137,2.1147
2012,12,1,5,146,3.6142
2012,12,2,1,77,4.5763
2012,12,2,2,74,3.6156
2012,12,2,3,76,4.3210
2012,12,2,4,85,2.0218
2012,12,2,5,88,4.0915
2012,12,3,1,104,0.4612
2012,12,3,2,139,-0.7763
2012,12,3,3,108,0.9264
2012,12,3,4,120,1.0304
2012,12,3,5,107,0.2752
2013,1,1,1,112,3.9920
2013,1,1,2,163,5.9505
2013,1,1,3,151,8.3160
2013,1,1,4,137,7.9594
2013,1,1,5,145,5.9640
2013,1,2,1,77,5.9438
2013,1,2,2,72,5.5342
2013,1,2,3,76,6.6901
2013,1,2,4,84,5.7297
2013,1,2,5,87,5.7595
2013,1,3,1,104,6.2556
2013,1,3,2,138,2.6688
2013,1,3,3,108,6.3333
2013,1,3,4,120,5.7403
2013,1,3,5,107,6.0256
2013,2,1,1,111,1.1932
2013,2,1,2,163,1.9466
2013,2,1,3,150,1.8702
2013,2,1,4,137,0.4660
2013,2,1,5,144,0.1232
2013,2,2,1,77,-0.4845
2013,2,2,2,72,0.7695
2013,2,2,3,75,0.7132
2013,2,2,4,84,0.7944
2013,2,2,5,87,1.6117
2013,2,3,1,104,2.4405
2013,2,3,2,137,0.2040
2013,2,3,3,107,2.6103
2013,2,3,4,119,-0.3187
2013,2,3,5,107,2.0833
2013,3,1,1,111,5.1479
2013,3,1,2,163,7.3266
2013,3,1,3,149,5.0768
2013,3,1,4,137,5.6797
2013,3,1,5,143,5.5673
2013,3,2,1,76,3.5219
2013,3,2,2,71,5.3959
2013,3,2,3,74,4.6941
2013,3,2,4,84,4.7049
2013,3,2,5,87,5.3011
2013,3,3,1,104,4.6413
2013,3,3,2,137,3.3081
2013,3,3,3,107,4.2195
2013,3,3,4,119,3.1390
2013,3,3,5,107,3.4192
2013,4,1,1,110,-2.3456
2013,4,1,2,163,0.2768
2013,4,1,3,147,-0.7703
2013,4,1,4,135,-0.5588
2013,4,1,5,142,3.1203
2013,4,2,1,76,-0.5530
2013,4,2,2,71,-2.1587
2013,4,2,3,74,-1.9722
2013,4,2,4,84,-2.3408
2013,4,2,5,87,-0.9493
2013,4,3,1,104,1.5095
2013,4,3,2,137,3.2729
2013,4,3,3,107,1.9788
2013,4,3,4,119,1.5374
2013,4,3,5,107,0.4311
2013,5,1,1,110,6.9226
2013,5,1,2,162,0.8521
2013,5,1,3,146,8.3996
2013,5,1,4,135,6.2256
2013,5,1,5,140,4.6063
2013,5,2,1,74,5.5108
2013,5,2,2,71,4.9191
2013,5,2,3,74,7.3019
2013,5,2,4,84,4.2797
2013,5,2,5,87,5.0255
2013,5,3,1,104,0.3878
2013,5,3,2,137,2.4636
2013,5,3,3,107,1.3641
2013,5,3,4,119,1.7992
2013,5,3,5,107,2.3694
2013,6,1,1,110,-0.1540
2013,6,1,2,160,-1.4772
2013,6,1,3,146,0.2827
2013,6,1,4,134,-0.3735
2013,6,1,5,140,2.6595
2013,6,2,1,73,-1.5304
2013,6,2,2,71,-0.9778
2013,6,2,3,74,-1.4452
2013,6,2,4,84,-1.6230
2013,6,2,5,87,-1.1333
2013,6,3,1,104,-0.5489
2013,6,3,2,137,-2.1936
2013,6,3,3,107,-1.3500
2013,6,3,4,119,-1.7081
2013,6,3,5,106,-1.6503
2013,7,1,1,100,6.0541
2013,7,1,2,144,10.2284
2013,7,1,3,162,6.7424
2013,7,1,4,137,7.3468
2013,7,1,5,156,8.8193
2013,7,2,1,64,8.8681
2013,7,2,2,76,5.3496
2013,7,2,3,86,5.5333
2013,7,2,4,97,8.0164
2013,7,2,5,83,7.5140
2013,7,3,1,118,5.0918
2013,7,3,2,119,5.0347
2013,7,3,3,117,6.2958
2013,7,3,4,104,4.5456
2013,7,3,5,113,5.6574
2013,8,1,1,100,-1.9998
2013,8,1,2,144,-2.3849
2013,8,1,3,160,-3.1816
2013,8,1,4,137,-1.9661
2013,8,1,5,156,-4.1486
2013,8,2,1,64,-3.1073
2013,8,2,2,76,-4.1471
2013,8,2,3,86,-3.7332
2013,8,2,4,96,-3.5857
2013,8,2,5,83,-2.7614
2013,8,3,1,118,-0.7530
2013,8,3,2,117,-3.2323
2013,8,3,3,117,-2.8490
2013,8,3,4,103,-3.1086
2013,8,3,5,113,-3.7304
2013,9,1,1,100,6.9437
2013,9,1,2,143,7.2661
2013,9,1,3,156,8.1802
2013,9,1,4,134,8.3689
2013,9,1,5,155,5.1982
2013,9,2,1,64,4.3971
2013,9,2,2,76,6.1669
2013,9,2,3,86,6.6052
2013,9,2,4,96,7.3741
2013,9,2,5,82,6.4875
2013,9,3,1,118,2.2284
2013,9,3,2,117,2.8336
2013,9,3,3,117,5.0568
2013,9,3,4,103,4.0268
2013,9,3,5,113,3.3258
2013,10,1,1,97,4.8536
2013,10,1,2,142,5.1069
2013,10,1,3,156,3.3173
2013,10,1,4,133,3.6907
2013,10,1,5,155,4.0665
2013,10,2,1,64,3.8477
2013,10,2,2,76,3.8504
2013,10,2,3,86,3.2864
2013,10,2,4,96,2.3712
2013,10,2,5,81,1.8813
2013,10,3,1,117,6.8179
2013,10,3,2,117,4.2430
2013,10,3,3,116,2.1634
2013,10,3,4,103,3.0934
2013,10,3,5,113,4.1639
2013,11,1,1,97,4.2438
2013,11,1,2,142,5.0064
2013,11,1,3,155,7.7721
2013,11,1,4,132,7.6232
2013,11,1,5,153,4.9020
2013,11,2,1,63,1.5436
2013,11,2,2,75,3.6674
2013,11,2,3,86,5.3607
2013,11,2,4,96,4.0926
2013,11,2,5,81,2.9359
2013,11,3,1,117,3.2582
2013,11,3,2,116,3.0138
2013,11,3,3,115,2.1757
2013,11,3,4,103,1.2954
2013,11,3,5,112,2.9521
2013,12,1,1,97,3.3371
2013,12,1,2,138,3.6468
2013,12,1,3,153,1.9451
2013,12,1,4,131,2.3316
2013,12,1,5,153,3.5829
2013,12,2,1,63,1.3394
2013,12,2,2,75,1.1330
2013,12,2,3,85,2.6477
2013,12,2,4,95,1.7015
2013,12,2,5,80,3.2677
2013,12,3,1,117,0.6878
2013,12,3,2,116,2.3695
2013,12,3,3,115,3.1019
2013,12,3,4,103,3.0495
2013,12,3,5,112,3.6522
2014,1,1,1,97,-3.4226
2014,1,1,2,137,-4.1362
2014,1,1,3,153,-2.0890
2014,1,1,4,130,-2.0663
2014,1,1,5,153,-4.8303
2014,1,2,1,63,-1.6462
2014,1,2,2,72,-3.4072
2014,1,2,3,84,-1.8940
2014,1,2,4,95,-4.2544
2014,1,2,5,79,-5.1679
2014,1,3,1,117,-2.6353
2014,1,3,2,115,-3.1553
2014,1,3,3,115,-2.1331
2014,1,3,4,102,-3.9990
2014,1,3,5,111,-6.4556
2014,2,1,1,97,3.7156
2014,2,1,2,135,5.4695
2014,2,1,3,153,5.1210
2014,2,1,4,130,3.7922
2014,2,1,5,153,4.6198
2014,2,2,1,63,5.9508
2014,2,2,2,72,6.1239
2014,2,2,3,84,4.4720
2014,2,2,4,92,5.0629
2014,2,2,5,79,4.6900
2014,2,3,1,117,4.6693
2014,2,3,2,115,4.8337
2014,2,3,3,115,4.7183
2014,2,3,4,102,5.2727
2014,2,3,5,110,4.6480
2014,3,1,1,94,3.1648
2014,3,1,2,134,-2.6978
2014,3,1,3,147,0.8303
2014,3,1,4,129,-0.5616
2014,3,1,5,150,-0.5909
2014,3,2,1,63,2.4424
2014,3,2,2,72,-0.3420
2014,3,2,3,84,-0.3226
2014,3,2,4,91,-1.1227
2014,3,2,5,78,1.2547
2014,3,3,1,117,0.9143
2014,3,3,2,115,1.1038
2014,3,3,3,114,0.4321
2014,3,3,4,102,1.0885
2014,3,3,5,110,0.6281
2014,4,1,1,94,-3.8624
2014,4,1,2,135,-4.2982
2014,4,1,3,146,-4.3063
2014,4,1,4,128,-5.5052
2014,4,1,5,150,-5.9333
2014,4,2,1,63,-1.8985
2014,4,2,2,72,-3.1032
2014,4,2,3,84,-3.5494
2014,4,2,4,91,-1.6141
2014,4,2,5,78,-1.2375
2014,4,3,1,117,2.1806
2014,4,3,2,114,0.5949
2014,4,3,3,114,-0.0191
2014,4,3,4,102,1.3797
2014,4,3,5,110,1.9728
2014,5,1,1,94,-2.0117
2014,5,1,2,133,-1.6849
2014,5,1,3,144,0.7950
2014,5,1,4,128,-1.6727
2014,5,1,5,150,-0.2255
2014,5,2,1,63,-0.0825
2014,5,2,2,71,0.3465
2014,5,2,3,84,2.4752
2014,5,2,4,90,0.0788
2014,5,2,5,78,0.8767
2014,5,3,1,117,2.6915
2014,5,3,2,114,2.5157
2014,5,3,3,114,2.3219
2014,5,3,4,102,1.4169
2014,5,3,5,110,0.7550
2014,6,1,1,94,4.0959
2014,6,1,2,134,5.3900
2014,6,1,3,143,4.6702
2014,6,1,4,127,5.6661
2014,6,1,5,148,3.4877
2014,6,2,1,63,6.0697
2014,6,2,2,71,4.6526
2014,6,2,3,84,3.6605
2014,6,2,4,90,5.4524
2014,6,2,5,77,4.8460
2014,6,3,1,117,1.5977
2014,6,3,2,114,2.6014
2014,6,3,3,113,1.8200
2014,6,3,4,102,3.0579
2014,6,3,5,109,1.1892
2014,7,1,1,103,-5.6160
2014,7,1,2,135,-5.3611
2014,7,1,3,144,-6.4380
2014,7,1,4,134,-6.1656
2014,7,1,5,133,-4.8381
2014,7,2,1,68,-5.6527
2014,7,2,2,91,-6.1632
2014,7,2,3,74,-5.8237
2014,7,2,4,90,-6.8135
2014,7,2,5,78,-7.0037
2014,7,3,1,119,-1.3773
2014,7,3,2,115,-1.2526
2014,7,3,3,105,-2.3893
2014,7,3,4,122,-0.7538
2014,7,3,5,113,-2.0854
2014,8,1,1,102,4.2089
2014,8,1,2,135,2.9557
2014,8,1,3,143,4.7372
2014,8,1,4,134,4.5947
2014,8,1,5,132,5.0207
2014,8,2,1,67,6.7466
2014,8,2,2,91,4.2678
2014,8,2,3,74,4.0054
2014,8,2,4,89,6.3377
2014,8,2,5,78,5.4939
2014,8,3,1,119,4.3548
2014,8,3,2,114,4.5784
2014,8,3,3,105,4.1291
2014,8,3,4,122,4.2747
2014,8,3,5,113,4.0261
2014,9,1,1,102,-3.8766
2014,9,1,2,135,-8.6238
2014,9,1,3,143,-8.1371
2014,9,1,4,133,-7.2005
2014,9,1,5,130,-7.0943
2014,9,2,1,67,-5.9244
2014,9,2,2,91,-5.8260
2014,9,2,3,74,-5.8456
2014,9,2,4,89,-6.3790
2014,9,2,5,77,-4.0410
2014,9,3,1,119,-1.3619
2014,9,3,2,114,-2.6026
2014,9,3,3,105,-0.9896
2014,9,3,4,120,-1.8125
2014,9,3,5,113,-2.1060
2014,10,1,1,102,5.0598
2014,10,1,2,134,5.9846
2014,10,1,3,142,6.9541
2014,10,1,4,132,6.7282
2014,10,1,5,130,7.4440
2014,10,2,1,67,4.8873
2014,10,2,2,91,7.7774
2014,10,2,3,74,6.9527
2014,10,2,4,89,6.7283
2014,10,2,5,77,4.8826
2014,10,3,1,118,2.6482
2014,10,3,2,114,3.3787
2014,10,3,3,105,1.5973
2014,10,3,4,120,1.2851
2014,10,3,5,112,2.3598
2014,11,1,1,101,1.1748
2014,11,1,2,135,-0.6935
2014,11,1,3,141,-0.8445
2014,11,1,4,129,-0.6476
2014,11,1,5,130,-0.3586
2014,11,2,1,67,1.3678
2014,11,2,2,91,1.0382
2014,11,2,3,74,-0.0677
2014,11,2,4,89,1.3225
2014,11,2,5,76,2.2950
2014,11,3,1,118,0.1588
2014,11,3,2,114,4.5917
2014,11,3,3,105,5.0757
2014,11,3,4,120,3.9437
2014,11,3,5,112,2.7151
2014,12,1,1,100,4.0406
2014,12,1,2,135,5.3934
2014,12,1,3,140,3.7233
2014,12,1,4,129,4.7726
2014,12,1,5,129,5.2628
2014,12,2,1,67,2.6604
2014,12,2,2,90,2.7741
2014,12,2,3,74,2.6206
2014,12,2,4,89,1.6710
2014,12,2,5,76,1.1458
2014,12,3,1,117,-1.8259
2014,12,3,2,114,-0.9019
2014,12,3,3,105,-1.0889
2014,12,3,4,119,0.4322
2014,12,3,5,111,0.6733
2015,1,1,1,98,-2.5614
2015,1,1,2,135,-3.8237
2015,1,1,3,140,-4.6621
2015,1,1,4,129,-5.0072
2015,1,1,5,129,-5.3108
2015,1,2,1,66,-1.7223
2015,1,2,2,90,-3.1086
2015,1,2,3,73,-5.1014
2015,1,2,4,89,-2.1923
2015,1,2,5,75,-2.4177
2015,1,3,1,116,-3.5116
2015,1,3,2,114,0.0732
2015,1,3,3,105,-2.2670
2015,1,3,4,118,-1.6118
2015,1,3,5,111,-3.1090
2015,2,1,1,97,7.2040
2015,2,1,2,135,2.6529
2015,2,1,3,139,4.9698
2015,2,1,4,128,7.0240
2015,2,1,5,128,5.9493
2015,2,2,1,64,6.7043
2015,2,2,2,90,6.5946
2015,2,2,3,73,7.6295
2015,2,2,4,89,5.3668
2015,2,2,5,74,5.9015
2015,2,3,1,114,5.2036
2015,2,3,2,114,5.8459
2015,2,3,3,104,5.7099
2015,2,3,4,116,5.0195
2015,2,3,5,111,5.9781
2015,3,1,1,97,-0.5825
2015,3,1,2,133,-0.3732
2015,3,1,3,136,1.6665
2015,3,1,4,125,2.2680
2015,3,1,5,128,0.9052
2015,3,2,1,63,4.0465
2015,3,2,2,90,2.4065
2015,3,2,3,73,-0.4335
2015,3,2,4,89,1.9417
2015,3,2,5,73,1.3830
2015,3,3,1,114,-2.4240
2015,3,3,2,114,-1.5364
2015,3,3,3,102,-2.1018
2015,3,3,4,116,-1.6245
2015,3,3,5,111,-1.8485
2015,4,1,1,96,-2.6222
2015,4,1,2,131,-3.2981
2015,4,1,3,136,-1.9631
2015,4,1,4,124,-1.6392
2015,4,1,5,128,-3.2140
2015,4,2,1,63,-4.3615
2015,4,2,2,90,-1.6267
2015,4,2,3,73,-1.2335
2015,4,2,4,89,-3.5737
2015,4,2,5,73,-3.7624
2015,4,3,1,114,2.8817
2015,4,3,2,114,0.4748
2015,4,3,3,102,0.5075
2015,4,3,4,115,0.5353
2015,4,3,5,109,0.0773
2015,5,1,1,96,-2.2873
2015,5,1,2,131,2.1747
2015,5,1,3,136,2.0658
2015,5,1,4,123,0.8009
2015,5,1,5,127,1.4370
2015,5,2,1,63,4.2771
2015,5,2,2,90,2.3821
2015,5,2,3,73,2.0485
